,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1962,Bouna Sarr,Bayern Munich,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1
1963,Ismaila Sarr,Marseille,7.3,213,210,2,0,0,1,9,1,0,0,0,0,165,1,5
1964,Martin Satriano,Brest,5.8,115,113,2,0,1,4,2,2,0,0,0,0,73,0,6
1965,Teji Savanier,Montpellier,10.4,596,485,100,41,4,8,64,4,33,8,22,0,415,11,9
1966,Stefan Savic,Atlético Madrid,6.6,353,332,20,19,2,3,1,1,0,0,0,0,287,1,1
1967,Savio,Girona,11.5,377,370,7,1,0,2,46,6,0,0,0,0,276,0,19
1968,Saba Sazonov,Torino,1.4,79,79,0,0,0,0,0,0,0,0,0,0,74,0,0
1969,Joe Scally,M'Gladbach,8.1,428,351,77,3,0,2,13,74,0,0,0,0,335,0,17
1970,Giorgio Scalvini,Atalanta,9.0,533,507,24,14,0,1,2,10,0,0,0,0,446,2,6
1971,Gianluca Scamacca,Atalanta,5.6,152,144,6,1,1,6,3,0,0,0,0,0,103,2,6
1972,Kevin Schade,Brentford,2.9,71,69,0,0,0,0,4,0,0,0,0,0,43,2,3
1973,Fabian Schar,Newcastle Utd,12.0,835,810,23,22,3,9,2,1,0,0,0,0,713,2,1
1974,Patrik Schick,Leverkusen,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Stefan Schimmer,Heidenheim,0.5,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0
1977,Xaver Schlager,RB Leipzig,9.7,548,526,22,17,5,3,3,5,0,0,0,0,469,0,8
1978,Keven Schlotterbeck,Bochum,5.0,187,177,8,2,0,1,5,1,0,0,0,0,133,2,2
1979,Nico Schlotterbeck,Dortmund,10.0,804,777,26,22,2,17,3,2,0,0,0,0,706,1,4
1980,Jeffrey Schlupp,Crystal Palace,8.4,175,173,2,1,0,0,2,0,0,0,0,0,127,0,6
1981,Romano Schmid,Werder Bremen,9.8,421,407,12,6,5,4,17,3,2,0,2,0,325,2,15
1982,Kenneth Schmidt,Freiburg,0.8,48,41,7,1,0,0,2,6,0,0,0,0,43,0,1
1983,Niklas Schmidt,Toulouse,7.0,389,355,32,12,1,5,27,4,11,4,6,0,317,2,6
1984,Benno Schmitz,Köln,4.8,279,215,62,5,0,2,14,57,0,0,0,0,186,2,10
1985,Fabian Schnellhardt,Darmstadt 98,1.4,90,87,3,3,0,0,0,0,0,0,0,0,80,0,2
1986,Jan Schoppner,Heidenheim,2.3,64,62,2,2,0,0,0,0,0,0,0,0,42,0,4
1987,Marcel Schuhen,Darmstadt 98,11.0,585,438,145,54,0,2,0,0,0,0,0,0,420,2,0
1988,Perr Schuurs,Torino,8.6,406,393,12,9,0,6,2,3,0,0,0,0,359,1,4
1989,Marvin Schwabe,Köln,11.0,427,357,67,15,0,1,0,0,0,0,0,0,340,3,0
1990,Alex Scott,Bournemouth,2.1,83,74,9,4,0,1,6,0,5,4,0,0,63,0,3
1991,Simone Scuffet,Cagliari,5.0,141,89,52,10,0,1,0,0,0,0,0,0,99,0,0
1992,Jeremy Sebas,Strasbourg,0.4,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
1993,Demba Seck,Torino,4.5,97,97,0,0,0,0,1,0,0,0,0,0,74,0,4
1994,Aleksandar Sedlar,Alavés,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1
1995,Alidu Seidu,Clermont Foot,9.1,559,497,59,10,0,2,4,49,0,0,0,0,465,3,5
1996,Nicolas Seiwald,RB Leipzig,1.4,44,43,1,1,0,1,0,0,0,0,0,0,35,0,1
1997,Davie Selke,Köln,7.9,130,115,15,1,0,0,2,0,0,0,0,0,87,0,4
1998,Matz Sels,Strasbourg,11.0,347,248,99,31,0,0,0,0,0,0,0,0,251,0,0
1999,Nelson Semedo,Wolves,10.7,570,468,99,10,1,5,23,89,0,0,0,0,450,3,17
2000,Vivaldo Semedo,Udinese,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Antoine Semenyo,Bournemouth,4.7,112,108,4,0,0,0,4,4,0,0,0,0,84,0,3
2003,Marvin Senaya,Strasbourg,6.8,307,245,62,12,0,1,26,50,0,0,0,0,233,0,7
2004,Marcos Senesi,Bournemouth,6.4,379,361,16,12,2,1,1,4,0,0,0,0,300,2,6
2005,Stefano Sensi,Inter,0.2,21,19,2,0,0,0,1,0,2,0,1,0,19,0,0
2006,Suat Serdar,Hellas Verona,2.1,58,56,1,1,0,0,0,0,0,0,0,0,43,1,2
2007,Benjamin Sesko,RB Leipzig,3.3,66,63,2,0,0,0,2,0,0,0,0,0,41,1,3
2008,Kevin Sessa,Heidenheim,1.5,70,63,7,0,0,1,3,5,1,1,0,0,50,0,4
2009,Aaron Seydel,Darmstadt 98,0.3,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0
2010,Stephan El Shaarawy,Roma,5.4,200,188,12,0,1,5,8,11,1,1,0,0,167,0,2
2011,Luke Shaw,Manchester Utd,2.0,120,94,25,3,2,1,6,14,6,0,4,0,98,1,3
2012,Eldor Shomurodov,Cagliari,3.4,86,81,5,0,1,0,1,0,0,0,0,0,66,0,1
2013,Steven Shpendi,Empoli,2.3,40,33,6,1,0,0,0,1,0,0,0,0,28,1,3
2014,Vincent Sierro,Toulouse,7.5,376,348,27,11,0,3,15,1,13,4,8,0,284,1,6
2015,Tim Siersleben,Heidenheim,9.0,508,495,12,9,0,8,1,3,0,0,0,0,414,1,5
2016,Kiliann Sildillia,Freiburg,7.6,413,341,71,8,0,3,13,63,0,0,0,0,294,1,13
2017,Andre Silva,Real Sociedad,0.3,10,9,1,0,0,0,0,0,0,0,0,0,8,0,0
2018,Bernardo Silva,Manchester City,8.1,531,506,23,12,1,0,21,3,1,0,0,0,473,2,6
2019,Caio Henrique Oliveira Silva,Monaco,5.9,380,301,78,11,2,0,34,45,22,4,12,0,303,1,10
2020,Fabio Silva,Wolves,2.9,76,72,4,1,1,0,0,1,0,0,0,0,61,0,0
2021,Rui Silva,Betis,4.5,166,114,52,20,0,0,0,0,0,0,0,0,116,0,0
2022,Thiago Silva,Chelsea,12.0,964,924,40,24,0,5,1,2,0,0,0,0,921,0,3
2023,Marco Silvestri,Udinese,12.0,322,213,109,34,0,0,0,0,0,0,0,0,240,0,0
2024,Mohamed Simakan,RB Leipzig,10.4,696,657,39,24,1,5,2,15,0,0,0,0,608,0,3
2025,Giovanni Simeone,Napoli,2.9,53,50,3,0,0,0,2,0,0,0,0,0,40,0,2
2026,Moses Simon,Nantes,10.9,261,244,14,2,1,1,48,1,5,1,2,0,169,3,15
2028,Unai Simon,Athletic Club,13.0,471,325,143,62,0,2,0,0,0,0,0,0,289,3,0
2029,Xavi Simons,RB Leipzig,9.6,409,375,30,6,9,2,19,6,12,3,8,0,312,4,7
2030,Wilfried Singo,Monaco,11.0,725,702,21,16,1,1,6,5,0,0,0,0,632,2,2
2031,Luis Sinisterra,Bournemouth,1.4,45,45,0,0,0,1,1,0,0,0,0,0,35,0,4
2032,Daley Sinkgraven,Las Palmas,1.6,97,81,16,3,0,0,3,12,1,1,0,0,87,0,1
2033,Ayanda Sishuba,Lens,0.4,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
2034,Ibrahima Sissoko,Strasbourg,2.8,117,112,5,5,0,1,0,0,0,0,0,0,95,0,1
2035,Moussa Sissoko,Nantes,1.1,59,59,0,0,0,0,2,0,0,0,0,0,48,0,0
2036,Antonio Sivera,Alavés,13.0,421,257,163,57,0,8,0,0,0,0,0,0,253,1,0
2037,Tim Skarke,Darmstadt 98,7.6,248,226,22,1,1,5,19,12,0,0,0,0,182,0,12
2038,Ellyes Skhiri,Eint Frankfurt,11.0,575,561,13,12,3,2,1,1,0,0,0,0,475,1,10
2039,Oliver Skipp,Tottenham,2.0,100,99,1,1,0,0,0,0,0,0,0,0,90,0,2
2040,Leo Skiri Ostigard,Napoli,7.5,499,488,8,6,0,2,1,2,0,0,0,0,432,3,2
2041,Lukasz Skorupski,Bologna,12.0,433,331,101,27,0,0,0,0,0,0,0,0,353,1,1
2042,Robert Skov,Hoffenheim,6.7,316,255,59,6,1,1,24,50,3,1,2,0,230,2,10
2043,Milan Skriniar,Paris S-G,11.0,1118,1090,26,17,0,2,0,2,0,0,0,0,1070,2,2
2044,Naatan Skytta,Toulouse,0.2,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
2045,Chris Smalling,Roma,2.7,156,152,4,4,0,0,0,0,0,0,0,0,138,0,1
2046,Adam Smith,Bournemouth,1.4,68,55,13,4,1,0,3,9,0,0,0,0,55,0,2
2047,Emile Smith Rowe,Arsenal,1.2,53,49,4,3,0,0,1,0,1,0,0,0,41,0,1
2048,Hrvoje Smolcic,Eint Frankfurt,2.5,200,190,10,3,0,0,0,2,0,0,0,0,175,0,2
2049,Danilo Soares,Bochum,3.4,166,120,46,1,1,0,3,44,1,0,0,0,115,0,3
2050,Eduard Sobol,Strasbourg,0.2,8,7,1,0,0,0,2,1,0,0,0,0,5,0,1
2051,Ruben Sobrino,Cádiz,4.1,127,126,0,0,0,1,6,0,0,0,0,0,92,1,5
2052,Emran Soglo,Marseille,0.8,16,16,0,0,0,0,4,0,0,0,0,0,10,0,1
2054,Alex Sola,Alavés,5.7,146,130,16,0,0,1,25,13,3,1,0,0,81,0,8
2055,Alex Sola,Real Sociedad,0.3,16,9,7,1,0,0,0,6,0,0,0,0,12,0,0
2056,Dominic Solanke,Bournemouth,11.9,171,149,22,0,0,1,4,1,0,0,0,0,137,0,5
2057,Ola Solbakken,Roma,0.3,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
2058,Carlos Soler,Paris S-G,3.2,227,212,15,3,1,1,6,10,2,1,0,0,200,0,5
2059,Jhon Solis,Girona,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,2
2060,Manor Solomon,Tottenham,2.2,90,90,0,0,1,0,5,0,0,0,0,0,78,0,1
2061,Yann Sommer,Inter,12.0,403,320,82,13,0,1,0,0,0,0,0,0,338,1,0
2062,Brandon Soppy,Torino,1.3,65,46,19,2,0,0,2,17,0,0,0,0,49,0,4
2063,David Soria,Getafe,13.0,460,265,192,76,0,5,0,0,0,0,0,0,236,3,0
2064,Alberto Soro,Granada,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2065,Alessandro Sorrentino,Monza,1.0,27,25,2,0,0,0,0,0,0,0,0,0,25,0,0
2066,Borna Sosa,Stuttgart,0.5,43,37,6,2,0,1,12,1,3,2,1,0,27,0,2
2067,Hugo Sotelo,Celta Vigo,3.0,210,188,20,6,0,1,16,0,14,6,5,0,180,2,1
2068,Florian Sotoca,Lens,11.2,519,481,35,2,6,5,36,26,1,0,0,0,369,3,15
2069,Riccardo Sottil,Fiorentina,2.7,91,91,0,0,0,0,12,0,0,0,0,0,72,0,8
2070,Tomas Soucek,West Ham,9.0,237,233,2,0,2,5,1,2,0,0,0,0,176,2,5
2071,Matias Soule,Frosinone,9.5,449,403,41,4,6,0,32,12,25,8,8,0,345,5,11
2072,Boubakary Soumare,Sevilla,4.4,266,264,2,2,0,3,0,0,0,0,0,0,241,0,2
2073,Issa Soumare,Le Havre,2.6,62,58,3,0,0,0,2,1,0,0,0,0,33,1,6
2074,Vinicius Souza,Sheffield Utd,10.3,355,351,3,3,0,4,4,0,0,0,0,0,291,1,11
2075,Djibril Sow,Sevilla,7.0,288,280,6,6,0,3,0,0,0,0,0,0,248,2,4
2076,Caglar Soyuncu,Atlético Madrid,0.7,32,31,1,1,0,0,0,0,0,0,0,0,28,0,0
2077,Stijn Spierings,Toulouse,5.4,336,321,14,12,1,3,3,2,0,0,0,0,290,1,6
2078,Stijn Spierings,Lens,1.3,59,59,0,0,0,1,1,0,0,0,0,0,50,0,2
2080,Leonardo Spinazzola,Roma,8.0,435,369,64,2,3,3,41,62,0,0,0,0,335,2,8
2081,Marco Sportiello,Milan,2.0,71,65,6,4,0,0,0,0,0,0,0,0,61,0,0
2082,Anton Stach,Hoffenheim,6.9,362,351,10,6,4,3,12,0,3,2,1,0,287,1,2
2083,Anton Stach,Mainz 05,1.9,68,65,3,2,0,0,2,0,1,0,1,0,43,0,1
2084,Jens Stage,Werder Bremen,10.0,360,343,15,9,0,0,3,2,0,0,0,0,271,2,6
2085,Josip Stanisic,Leverkusen,1.8,113,104,8,4,0,1,2,4,0,0,0,0,99,1,2
2086,Carl Starfelt,Celta Vigo,12.0,415,406,8,7,0,2,0,1,0,0,0,0,360,1,0
2087,Niklas Stark,Werder Bremen,4.0,203,195,7,7,0,2,0,0,0,0,0,0,145,1,1
2088,Jason Steele,Brighton,7.0,297,267,29,5,0,0,0,0,0,0,0,0,260,1,0
2089,Pascal Stenzel,Stuttgart,6.6,438,349,87,19,2,14,16,68,0,0,0,0,371,2,7
2090,Leonidas Stergiou,Stuttgart,0.2,16,13,3,0,0,0,0,3,0,0,0,0,12,0,0
2091,Raheem Sterling,Chelsea,11.0,369,362,3,0,4,0,33,2,0,0,0,0,267,4,19
2092,Trivante Stewart,Salernitana,1.1,27,21,6,0,0,0,2,0,0,0,0,0,18,0,0
2093,Angelo Stiller,Hoffenheim,0.9,43,37,5,3,0,1,3,0,2,0,0,0,36,1,2
2094,Angelo Stiller,Stuttgart,9.0,663,615,48,28,2,2,21,3,15,12,2,0,597,0,4
2095,Kevin Stoger,Bochum,9.6,586,503,80,43,5,8,46,8,12,6,6,0,383,3,8
2096,Filip Stojilkovic,Darmstadt 98,1.6,18,17,1,0,0,0,3,0,0,0,0,0,9,0,0
2097,John Stones,Manchester City,2.9,161,156,5,4,0,0,1,0,0,0,0,0,156,0,0
2098,Thomas Strakosha,Brentford,1.5,71,45,26,11,0,0,0,0,0,0,0,0,52,0,0
2099,Jorgen Strand Larsen,Celta Vigo,11.1,212,204,7,0,0,1,5,1,0,0,0,0,147,1,5
2100,Gabriel Strefezza,Lecce,7.8,302,259,42,13,2,1,33,8,15,6,2,0,219,1,8
2101,Kevin Strootman,Genoa,5.5,235,225,10,8,1,0,6,2,0,0,0,0,186,0,5
2102,Cristhian Stuani,Girona,4.9,76,65,11,1,0,0,1,0,0,0,0,0,54,0,1
2103,Alex Suarez,Las Palmas,11.8,633,562,71,30,1,0,5,33,0,0,0,0,543,0,2
2104,Damian Suarez,Getafe,10.3,439,337,101,15,0,9,38,76,9,1,6,1,288,1,10
2106,Denis Suarez,Villarreal,1.5,94,82,12,9,0,1,4,1,2,2,0,0,79,0,1
2107,Gabriel Suazo,Toulouse,9.2,509,416,90,20,1,1,29,65,5,1,4,0,399,3,16
2108,Isaac Success,Udinese,6.0,126,125,0,0,2,2,2,0,0,0,0,0,77,1,5
2109,Niklas Sule,Dortmund,4.6,403,383,20,13,0,7,0,7,0,0,0,0,370,0,2
2110,Ibrahim Sulemana,Cagliari,4.8,157,156,1,1,0,5,3,0,0,0,0,0,125,0,7
2111,Tomas Suslov,Hellas Verona,3.6,91,83,8,1,0,2,5,0,3,1,2,0,71,0,4
2112,Suso,Sevilla,6.8,364,322,41,13,0,12,61,6,19,9,5,0,277,1,14
2113,Mattias Svanberg,Wolfsburg,8.8,369,347,19,10,0,5,19,0,9,9,0,0,281,3,6
2114,Williot Swedberg,Celta Vigo,0.5,20,16,4,1,0,0,1,0,0,0,0,0,14,0,0
2115,Abakar Sylla,Strasbourg,4.0,248,217,30,9,0,3,0,11,0,0,0,0,206,1,2
2116,Dembo Sylla,Lorient,0.5,22,18,4,0,0,1,4,4,0,0,0,0,19,0,1
2117,Issiaga Sylla,Montpellier,8.0,365,280,82,6,0,1,19,76,0,0,0,0,271,3,13
2118,Mamadou Sylla,Alavés,0.2,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0
2119,Attila Szalai,Hoffenheim,2.2,127,125,1,0,2,2,3,1,0,0,0,0,96,1,2
2120,Wojciech Szczesny,Juventus,10.0,327,250,76,22,0,1,0,0,0,0,0,0,257,1,0
2121,Dominik Szoboszlai,Liverpool,11.7,793,721,69,20,0,11,44,13,23,11,7,0,673,3,12
2122,Przemyslaw Szyminski,Frosinone,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2123,Alexander Sorloth,Villarreal,10.8,172,160,12,0,0,0,2,1,0,0,0,0,125,0,10
2124,Musa Al-Taamari,Montpellier,9.0,214,193,20,4,1,2,10,14,2,0,0,0,154,1,16
2125,Nicolas Tagliafico,Lyon,9.9,450,389,58,5,1,0,14,52,1,0,0,0,379,3,10
2126,Jonathan Tah,Leverkusen,10.8,774,763,10,9,1,2,0,0,0,0,0,0,732,1,1
2127,Montassar Talbi,Lorient,12.0,553,535,15,9,0,3,2,3,0,0,0,0,472,3,3
2128,Adrien Tameze,Torino,7.9,462,450,12,9,0,0,4,3,0,0,0,0,403,0,9
2129,Renato Tapia,Celta Vigo,2.2,91,83,7,7,0,1,1,0,0,0,0,0,70,1,2
2130,Edmond Tapsoba,Leverkusen,9.8,849,820,28,14,3,4,2,2,0,0,0,0,781,1,5
2132,Matt Targett,Newcastle Utd,0.9,41,38,3,0,0,0,0,3,0,0,0,0,36,0,1
2133,Oussama Targhalline,Le Havre,1.0,55,55,0,0,0,0,1,0,0,0,0,0,46,0,0
2134,James Tarkowski,Everton,12.0,479,459,20,16,0,7,1,4,0,0,0,0,373,0,6
2135,Cesar Tarrega,Valencia,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
2136,Nuno Tavares,Nott'ham Forest,1.1,33,30,3,0,0,0,3,3,0,0,0,0,25,0,0
2137,Marcus Tavernier,Bournemouth,6.9,230,195,32,10,1,2,27,10,12,10,0,0,166,3,8
2138,Charlie Taylor,Burnley,9.0,496,419,73,7,0,4,21,66,0,0,0,0,388,4,9
2139,Loum Tchaouna,Salernitana,2.7,95,88,4,0,0,0,12,3,0,0,0,0,54,3,9
2140,Jackson Tchatchoua,Hellas Verona,0.8,44,33,11,0,0,0,6,11,0,0,0,0,29,0,0
2141,Enzo Tchato,Montpellier,0.3,10,9,1,0,0,0,0,1,0,0,0,0,10,0,0
2142,Aurelien Tchouameni,Real Madrid,9.3,639,621,17,16,1,0,13,0,0,0,0,0,584,1,2
2143,Mathys Tel,Bayern Munich,2.3,93,90,3,0,0,0,2,3,0,0,0,0,78,0,3
2144,Nathan Tella,Leverkusen,0.7,30,28,2,0,0,0,1,2,0,0,0,0,26,0,0
2145,Nahuel Tenaglia,Alavés,1.1,43,31,12,2,0,0,2,10,0,0,0,0,29,0,3
2146,Marc-Andre ter Stegen,Barcelona,13.0,430,330,98,32,0,1,0,0,0,0,0,0,395,2,0
2147,Filippo Terracciano,Hellas Verona,9.6,483,403,80,7,1,5,31,68,5,1,3,0,360,0,9
2148,Pietro Terracciano,Fiorentina,10.0,406,321,83,30,0,0,0,0,0,0,0,0,325,2,0
2149,Ramon Terrats,Villarreal,5.1,235,218,15,2,0,0,11,9,4,1,1,0,191,2,11
2150,Martin Terrier,Rennes,1.5,45,44,1,0,0,0,1,0,0,0,0,0,34,0,0
2151,Kenny Tete,Fulham,4.7,271,225,46,4,1,0,12,42,0,0,0,0,226,0,7
2152,Benjamin Tetteh,Metz,1.9,48,42,6,0,0,0,0,0,0,0,0,0,29,0,3
2153,Teddy Teuma,Reims,7.8,465,396,66,29,3,4,52,7,26,12,12,0,357,3,11
2154,Florian Thauvin,Udinese,7.3,197,174,21,1,1,1,21,4,4,0,2,0,142,2,2
2155,Arthur Theate,Rennes,9.0,673,656,15,13,0,2,1,1,0,0,0,0,615,2,1
2156,Norman Theuerkauf,Heidenheim,6.5,207,183,22,3,0,3,5,19,0,0,0,0,166,2,6
2158,Malick Thiaw,Milan,9.3,650,636,13,7,0,1,0,2,0,0,0,0,596,1,5
2159,Jan Thielmann,Köln,0.6,27,27,0,0,0,0,2,0,0,0,0,0,14,0,3
2160,Denis Thomalla,Heidenheim,3.6,143,140,3,2,0,1,0,0,0,0,0,0,111,0,5
2161,Luke Thomas,Sheffield Utd,8.0,247,224,23,1,0,0,13,22,0,0,0,0,186,0,10
2162,Adrien Thomasson,Lens,7.5,380,349,28,12,0,1,32,2,14,2,7,0,279,3,18
2163,Morten Thorsby,Genoa,6.0,149,149,0,0,0,0,5,0,0,0,0,0,86,0,6
2164,Kristian Thorstvedt,Sassuolo,5.1,255,251,3,3,0,3,3,0,0,0,0,0,203,1,5
2165,Khephren Thuram,Nice,8.1,378,374,3,2,3,0,5,1,0,0,0,0,334,1,4
2166,Marcus Thuram,Inter,10.0,223,221,1,0,2,3,3,0,0,0,0,0,157,1,4
2167,Cheikh Tidiane Sabaly,Metz,7.5,172,170,2,0,1,0,5,2,0,0,0,0,136,0,5
2168,Youri Tielemans,Aston Villa,3.2,220,209,11,4,3,1,9,4,2,2,0,0,181,0,8
2169,Kieran Tierney,Real Sociedad,2.6,168,136,31,5,0,3,3,26,0,0,0,0,127,1,3
2170,Phillip Tietz,Augsburg,7.7,169,161,6,0,1,0,5,0,0,0,0,0,98,2,4
2171,Steffen Tigges,Köln,2.9,64,62,2,0,0,0,5,1,0,0,0,0,37,0,4
2172,Jurrien Timber,Arsenal,0.5,49,44,5,1,0,0,0,4,0,0,0,0,44,0,0
2173,Jean-Clair Todibo,Nice,10.7,958,938,20,17,1,2,0,3,0,0,0,0,863,0,4
2174,Harry Toffolo,Nott'ham Forest,4.4,171,144,27,5,0,0,12,22,0,0,0,0,126,0,3
2175,Umut Tohumcu,Hoffenheim,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2176,Corentin Tolisso,Lyon,7.0,493,473,17,14,2,3,11,3,0,0,0,0,409,3,9
2177,Jeremy Toljan,Sassuolo,11.0,523,419,102,9,0,2,19,92,1,0,0,0,411,2,11
2178,Rafael Toloi,Atalanta,4.8,262,247,14,4,0,0,4,10,0,0,0,0,216,1,5
2179,Raul de Tomas,Rayo Vallecano,6.1,121,109,10,1,0,2,5,0,0,0,0,0,94,2,3
2180,Tiago Tomas,Wolfsburg,5.8,148,142,5,3,0,0,19,1,1,1,0,0,94,1,9
2181,Takehiro Tomiyasu,Arsenal,4.7,303,272,31,4,1,2,4,27,0,0,0,0,249,0,3
2182,James Tomkins,Crystal Palace,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2184,Fikayo Tomori,Milan,10.7,843,791,52,18,0,2,1,2,0,0,0,0,772,0,3
2185,Sandro Tonali,Newcastle Utd,4.9,280,276,4,0,0,5,11,2,2,0,2,0,241,0,3
2186,Pablo Torre,Girona,1.4,88,85,2,2,3,1,2,0,0,0,0,0,67,1,0
2187,Raul Torrente,Granada,6.5,333,317,15,10,0,2,2,1,0,0,0,0,246,1,1
2188,Ferran Torres,Barcelona,6.4,239,230,5,0,2,1,7,0,1,0,1,0,179,4,11
2189,Oliver Torres,Sevilla,5.7,252,237,13,4,0,2,18,5,1,1,0,0,197,2,4
2190,Pau Torres,Aston Villa,11.7,847,793,51,39,0,15,3,3,0,0,0,0,752,3,5
2191,Lucas Torro,Osasuna,8.5,370,363,6,6,0,2,1,0,0,0,0,0,280,1,3
2192,Ahmed Touba,Lecce,1.3,69,67,2,2,0,0,0,0,0,0,0,0,59,0,1
2193,Abdoulaye Toure,Le Havre,10.6,508,504,2,2,0,2,2,0,0,0,0,0,432,2,5
2194,Souleymane Toure,Lorient,7.5,412,376,35,9,0,2,0,0,0,0,0,0,364,1,4
2195,Lucas Tousart,Union Berlin,3.4,118,115,3,1,0,0,3,0,0,0,0,0,84,0,5
2196,Andros Townsend,Luton Town,1.9,57,45,12,3,1,0,13,1,6,5,0,0,37,0,2
2197,James Trafford,Burnley,12.0,678,558,116,38,0,2,0,0,0,0,0,0,504,4,4
2198,Adama Traore,Fulham,0.5,12,11,1,0,0,0,2,1,0,0,0,0,9,0,0
2199,Bertrand Traore,Aston Villa,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2200,Boubacar Traore,Wolves,2.9,150,148,2,2,0,0,1,0,0,0,0,0,128,0,2
2201,Hamari Traore,Real Sociedad,11.2,639,524,110,13,3,10,16,97,0,0,0,0,505,5,7
2202,Ismael Traore,Metz,8.0,247,243,4,4,0,1,0,0,0,0,0,0,218,0,3
2203,Omar Traore,Heidenheim,9.9,433,324,108,4,0,0,23,104,0,0,0,0,320,1,23
2204,Kevin Trapp,Eint Frankfurt,10.0,374,273,99,21,0,1,0,0,0,0,0,0,275,2,1
2205,Oscar Trejo,Rayo Vallecano,5.9,252,240,10,2,1,0,9,0,6,1,4,0,200,2,4
2206,Mike Tresor,Burnley,2.5,99,84,15,2,0,0,18,2,11,4,5,0,67,0,1
2207,Manu Trigueros,Villarreal,1.2,45,44,1,0,1,0,0,0,0,0,0,0,37,0,2
2208,Christopher Trimmel,Union Berlin,7.2,382,261,120,28,1,2,86,59,33,12,16,1,242,1,13
2210,Kieran Trippier,Newcastle Utd,11.5,1053,861,190,50,1,7,86,94,46,18,14,1,841,2,16
2211,Leandro Trossard,Arsenal,3.4,129,110,19,0,0,0,21,1,13,11,0,0,92,0,4
2212,Adrien Truffert,Rennes,8.6,556,437,115,8,0,1,21,107,0,0,0,0,454,4,8
2213,Auston Trusty,Sheffield Utd,5.2,161,146,15,1,0,0,1,14,0,0,0,0,119,0,1
2214,Kostas Tsimikas,Liverpool,3.0,238,190,48,10,0,0,35,26,12,3,9,0,184,0,1
2215,Viktor Tsyhankov,Girona,7.8,261,245,14,3,1,0,25,1,10,3,4,0,203,2,10
2216,Stefano Turati,Frosinone,11.0,426,353,71,17,0,0,0,0,0,0,0,0,325,2,0
2217,Matt Turner,Nott'ham Forest,10.0,349,228,116,35,0,0,0,0,0,0,0,0,243,5,2
2218,Benat Turrientes,Real Sociedad,5.0,137,133,4,1,0,3,3,0,3,2,1,0,114,0,5
2219,Tuta,Eint Frankfurt,9.1,645,620,24,19,1,3,1,5,0,0,0,0,552,1,7
2220,Destiny Udogie,Tottenham,8.7,455,368,85,7,0,0,7,78,0,0,0,0,383,2,16
2221,Matthieu Udol,Metz,10.0,437,338,97,13,1,2,24,84,0,0,0,0,320,2,11
2222,Manuel Ugarte Ribeiro,Paris S-G,7.0,482,480,2,2,2,2,2,0,0,0,0,0,443,0,2
2223,Lesley Ugochukwu,Chelsea,1.6,97,97,0,0,0,1,0,0,0,0,0,0,82,0,2
2224,Lukas Ullrich,M'Gladbach,0.2,11,10,1,0,0,0,2,1,0,0,0,0,4,0,2
2225,Sven Ulreich,Bayern Munich,8.0,295,248,47,13,0,0,0,0,0,0,0,0,244,0,0
2226,Samuel Umtiti,Lille,2.0,163,155,8,6,0,1,0,1,0,0,0,0,155,0,1
2227,Deniz Undav,Stuttgart,4.4,122,116,4,0,3,0,1,0,0,0,0,0,92,2,9
2228,Dayot Upamecano,Bayern Munich,7.7,741,727,14,9,0,2,0,5,0,0,0,0,698,0,1
2229,Kacper Urbanski,Bologna,0.3,15,15,0,0,0,1,0,0,0,0,0,0,13,0,0
2230,Mark Uth,Köln,1.5,53,43,10,2,0,0,7,0,5,3,0,0,34,0,5
2231,Myrto Uzuni,Granada,10.4,112,95,17,1,2,1,5,3,0,0,0,0,83,0,4
2232,Josha Vagnoman,Stuttgart,0.3,14,14,0,0,0,0,1,0,0,0,0,0,11,0,1
2233,Oscar Valentin,Rayo Vallecano,11.2,452,439,13,13,1,4,2,0,0,0,0,0,366,0,8
2234,Martin Valjent,Mallorca,11.5,378,346,29,18,2,8,3,9,0,0,0,0,296,3,5
