Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Kevin Kampl,1272,SVN,MF,RB Leipzig,de Bundesliga,27.0,1990.0,27.0,25.0,2113.0,23.5,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.09,0.21,0.3,0.09,0.3,1.8,1.8,4.4,6.2,0.08,0.19,0.26,0.08,0.26
Harry Kane,1274,GBR,FW,Tottenham,eng Premier League,25.0,1993.0,28.0,27.0,2424.0,26.9,17.0,4.0,13.0,4.0,4.0,5.0,0.0,0.63,0.15,0.78,0.48,0.63,14.4,11.3,4.0,15.3,0.54,0.15,0.68,0.42,0.57
Wilfried Kanga,1275,CIV,FW,Angers,fr Ligue 1,20.0,1998.0,18.0,4.0,493.0,5.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.37,0.0,0.37,0.37,0.37,2.2,2.2,0.2,2.5,0.41,0.04,0.45,0.41,0.45
Lee Kangin,1276,KOR,"MF,FW",Valencia,es La Liga,17.0,2001.0,3.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.17,0.26,0.09,0.26
N'Golo Kanté,1277,FRA,MF,Chelsea,eng Premier League,27.0,1991.0,36.0,36.0,3092.0,34.4,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.12,0.12,0.23,0.12,0.23,2.9,2.9,3.5,6.4,0.09,0.1,0.19,0.09,0.19
Stefanos Kapino,1278,GRC,GK,Werder Bremen,de Bundesliga,24.0,1994.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfrid Kaptoum,1279,CMR,MF,Betis,es La Liga,22.0,1996.0,10.0,9.0,773.0,8.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.01,0.02,0.02,0.02
Kenan Karaman,1280,TUR,"FW,MF",Düsseldorf,de Bundesliga,24.0,1994.0,21.0,9.0,919.0,10.2,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.29,0.39,3.4,3.4,2.1,5.5,0.33,0.21,0.54,0.33,0.54
Yann Karamoh,1281,FRA,"FW,MF",Inter,it Serie A,20.0,1998.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Karamoko,1283,FRA,MF,Chievo,it Serie A,17.0,2001.0,2.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.04,0.17,0.13,0.17
Orestis Karnezis,1284,GRC,GK,Napoli,it Serie A,33.0,1985.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Karsdorp,1285,NLD,DF,Roma,it Serie A,23.0,1995.0,11.0,7.0,593.0,6.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.3,0.3,0.0,0.04,0.04,0.0,0.04
Grigoris Kastanos,1286,CYP,MF,Juventus,it Serie A,20.0,1998.0,1.0,1.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,1287,JPN,GK,Strasbourg,fr Ligue 1,35.0,1983.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram Kayal,1288,ISR,MF,Brighton,eng Premier League,30.0,1988.0,18.0,9.0,940.0,10.4,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.19,0.1,0.19,0.4,0.4,1.1,1.5,0.04,0.11,0.14,0.04,0.14
Moise Kean,1289,ITA,FW,Juventus,it Serie A,18.0,2000.0,13.0,5.0,541.0,6.0,6.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.6,3.6,0.3,3.9,0.6,0.05,0.65,0.6,0.65
Michael Keane,1290,GBR,DF,Everton,eng Premier League,25.0,1993.0,33.0,33.0,2969.0,33.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.03,0.06,0.09,0.03,0.09,2.3,2.3,1.4,3.8,0.07,0.04,0.11,0.07,0.11
Neeskens Kebano,1291,COD,"FW,MF",Fulham,eng Premier League,26.0,1992.0,7.0,0.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05
Thilo Kehrer,1292,DEU,DF,Paris S-G,fr Ligue 1,21.0,1996.0,27.0,19.0,1902.0,21.1,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.05,0.09,0.14,0.05,0.14,2.2,2.2,0.5,2.8,0.11,0.02,0.13,0.11,0.13
Jules Keita,1293,GIN,"FW,MF",Dijon,fr Ligue 1,20.0,1998.0,17.0,2.0,456.0,5.1,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.39,0.2,0.59,0.39,0.59,2.1,2.1,0.7,2.8,0.42,0.13,0.55,0.42,0.55
Naby Keïta,1294,GIN,"MF,FW",Liverpool,eng Premier League,23.0,1995.0,25.0,16.0,1390.0,15.4,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19,2.0,2.0,1.0,3.0,0.13,0.06,0.19,0.13,0.19
Keko,1295,ESP,"MF,FW",Valladolid,es La Liga,26.0,1991.0,26.0,20.0,1533.0,17.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.12,0.06,0.18,0.12,0.18,3.4,3.4,1.6,5.1,0.2,0.09,0.3,0.2,0.3
Martin Kelly,1296,GBR,DF,Crystal Palace,eng Premier League,28.0,1990.0,13.0,12.0,1111.0,12.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,0.03,0.0,0.04,0.03,0.04
Marc-Oliver Kempf,1297,DEU,DF,Stuttgart,de Bundesliga,23.0,1995.0,23.0,23.0,2025.0,22.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,0.3,2.0,0.07,0.02,0.09,0.07,0.09
Kenedy,1298,BRA,"MF,DF",Newcastle Utd,eng Premier League,22.0,1996.0,25.0,14.0,1348.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07,0.07,0.13,0.07,0.13,2.2,1.4,0.7,2.1,0.15,0.04,0.19,0.1,0.14
Jonjoe Kenny,1300,GBR,DF,Everton,eng Premier League,21.0,1997.0,10.0,8.0,791.0,8.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08
Christophe Kerbrat,1301,FRA,DF,Guingamp,fr Ligue 1,31.0,1986.0,25.0,25.0,2095.0,23.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.01,0.01,0.01,0.01
Sebastian Kerk,1302,DEU,"MF,FW",Nürnberg,de Bundesliga,24.0,1994.0,21.0,17.0,1179.0,13.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.8,0.8,2.9,3.7,0.06,0.22,0.28,0.06,0.28
Franck Kessié,1303,CIV,MF,Milan,it Serie A,21.0,1996.0,34.0,34.0,3018.0,33.5,7.0,2.0,4.0,3.0,3.0,8.0,0.0,0.21,0.06,0.27,0.12,0.18,7.5,5.2,2.3,7.4,0.22,0.07,0.29,0.15,0.22
Saîf-Eddine Khaoui,1304,TUN,"MF,FW",Caen,fr Ligue 1,23.0,1995.0,25.0,17.0,1353.0,15.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2,0.07,0.27,0.2,0.27,1.7,1.7,0.6,2.4,0.11,0.04,0.16,0.11,0.16
Wahbi Khazri,1305,TUN,"FW,MF",Saint-Étienne,fr Ligue 1,27.0,1991.0,32.0,32.0,2817.0,31.3,13.0,6.0,9.0,4.0,4.0,10.0,1.0,0.42,0.19,0.61,0.29,0.48,12.4,9.2,6.9,16.1,0.4,0.22,0.62,0.29,0.52
Rani Khedira,1306,DEU,"DF,MF",Augsburg,de Bundesliga,24.0,1994.0,30.0,30.0,2624.0,29.2,4.0,1.0,4.0,0.0,0.0,6.0,0.0,0.14,0.03,0.17,0.14,0.17,1.5,1.5,0.6,2.1,0.05,0.02,0.07,0.05,0.07
Sami Khedira,1307,DEU,MF,Juventus,it Serie A,31.0,1987.0,10.0,8.0,706.0,7.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.25,0.13,0.38,0.25,0.38,3.0,3.0,1.1,4.0,0.38,0.14,0.52,0.38,0.52
Isaac Kiese Thelin,1308,SWE,"FW,MF",Leverkusen,de Bundesliga,26.0,1992.0,6.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.17,0.04,0.21,0.17,0.21
Kike,1309,ESP,FW,Eibar,es La Liga,28.0,1989.0,30.0,15.0,1298.0,14.4,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,5.6,5.6,1.8,7.4,0.39,0.13,0.51,0.39,0.51
Max Kilman,1310,GBR,DF,Wolves,eng Premier League,21.0,1997.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Kimmich,1311,DEU,"DF,MF",Bayern Munich,de Bundesliga,23.0,1995.0,34.0,34.0,3060.0,34.0,2.0,13.0,2.0,0.0,0.0,4.0,0.0,0.06,0.38,0.44,0.06,0.44,2.2,2.2,12.2,14.4,0.07,0.36,0.42,0.07,0.42
Presnel Kimpembe,1312,FRA,DF,Paris S-G,fr Ligue 1,22.0,1995.0,24.0,23.0,2005.0,22.3,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,0.6,1.1,0.02,0.03,0.05,0.02,0.05
Joshua King,1313,NOR,"FW,MF",Bournemouth,eng Premier League,26.0,1992.0,35.0,34.0,2961.0,32.9,12.0,3.0,7.0,5.0,6.0,3.0,0.0,0.36,0.09,0.46,0.21,0.3,13.5,8.7,3.8,12.5,0.41,0.12,0.52,0.27,0.38
Sofian Kiyine,1314,MAR,"MF,DF",Chievo,it Serie A,20.0,1997.0,23.0,9.0,816.0,9.1,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11,0.11,0.0,0.11,0.8,0.8,0.9,1.7,0.09,0.09,0.19,0.09,0.19
Simon Kjær,1315,DNK,DF,Sevilla,es La Liga,29.0,1989.0,26.0,25.0,2008.0,22.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,1.4,0.04,0.02,0.06,0.04,0.06
Davy Klaassen,1316,NLD,MF,Werder Bremen,de Bundesliga,25.0,1993.0,33.0,33.0,2816.0,31.3,5.0,4.0,5.0,0.0,0.0,5.0,0.0,0.16,0.13,0.29,0.16,0.29,3.0,3.0,3.6,6.7,0.1,0.12,0.21,0.1,0.21
Felix Klaus,1317,DEU,"FW,MF",Wolfsburg,de Bundesliga,25.0,1992.0,15.0,5.0,443.0,4.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.41,0.2,0.41,1.9,1.9,2.2,4.1,0.4,0.44,0.84,0.4,0.84
Ragnar Klavan,1318,EST,DF,Cagliari,it Serie A,32.0,1985.0,15.0,15.0,1230.0,13.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.01,0.04,0.05,0.01,0.05
Tim Kleindienst,1319,DEU,FW,Freiburg,de Bundesliga,22.0,1995.0,4.0,2.0,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.31,0.04,0.35,0.31,0.35
Lukas Klostermann,1320,DEU,DF,RB Leipzig,de Bundesliga,22.0,1996.0,26.0,22.0,2003.0,22.3,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.22,0.04,0.27,0.22,0.27,2.0,2.0,2.0,4.0,0.09,0.09,0.18,0.09,0.18
Justin Kluivert,1321,NLD,FW,Roma,it Serie A,19.0,1999.0,29.0,14.0,1341.0,14.9,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.07,0.4,0.47,0.07,0.47,1.3,1.3,3.0,4.3,0.09,0.2,0.29,0.09,0.29
Lukas Klünter,1322,DEU,DF,Hertha BSC,de Bundesliga,22.0,1996.0,10.0,7.0,592.0,6.6,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.03,0.08,0.11,0.03,0.11
Robin Knoche,1323,DEU,DF,Wolfsburg,de Bundesliga,26.0,1992.0,31.0,31.0,2790.0,31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.8,1.8,0.1,1.8,0.06,0.0,0.06,0.06,0.06
Anthony Knockaert,1324,FRA,"MF,FW",Brighton,eng Premier League,26.0,1991.0,30.0,18.0,1837.0,20.4,2.0,6.0,2.0,0.0,0.0,4.0,1.0,0.1,0.29,0.39,0.1,0.39,2.1,2.1,3.6,5.7,0.1,0.18,0.28,0.1,0.28
Törles Knöll,1326,DEU,"FW,MF",Nürnberg,de Bundesliga,20.0,1997.0,16.0,2.0,370.0,4.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,1.0,1.0,0.1,1.1,0.25,0.02,0.26,0.25,0.26
Gregor Kobel,1327,CHE,GK,Hoffenheim,de Bundesliga,20.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Koch,1329,DEU,"MF,DF",Freiburg,de Bundesliga,22.0,1996.0,24.0,21.0,1901.0,21.1,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.4,1.3,0.04,0.02,0.06,0.04,0.06
Kenan Kodro,1330,BIH,"FW,MF",Athletic Club,es La Liga,24.0,1993.0,11.0,0.0,161.0,1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,0.2,0.2,0.1,0.3,0.11,0.05,0.16,0.11,0.16
Dominik Kohr,1331,DEU,MF,Leverkusen,de Bundesliga,24.0,1994.0,18.0,10.0,973.0,10.8,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.18,0.18,0.0,0.18,1.4,1.4,1.7,3.1,0.13,0.16,0.29,0.13,0.29
Djégui Koita,1332,FRA,DF,Guingamp,fr Ligue 1,18.0,1999.0,2.0,1.0,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koke,1333,ESP,MF,Atlético Madrid,es La Liga,26.0,1992.0,30.0,29.0,2586.0,28.7,3.0,5.0,3.0,0.0,0.0,10.0,1.0,0.1,0.17,0.28,0.1,0.28,1.5,1.5,4.8,6.2,0.05,0.17,0.22,0.05,0.22
Aleksandar Kolarov,1334,SRB,DF,Roma,it Serie A,32.0,1985.0,33.0,32.0,2906.0,32.3,8.0,2.0,5.0,3.0,3.0,7.0,1.0,0.25,0.06,0.31,0.15,0.22,5.0,2.6,6.6,9.2,0.15,0.2,0.36,0.08,0.28
Sead Kolašinac,1335,BIH,"DF,MF",Arsenal,eng Premier League,25.0,1993.0,24.0,22.0,1887.0,21.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,6.0,6.3,0.02,0.28,0.3,0.02,0.3
Randal Kolo Muani,1336,FRA,FW,Nantes,fr Ligue 1,19.0,1998.0,6.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.36,0.0,0.36,0.36,0.36
Timothée Kolodziejczak,1337,FRA,DF,Saint-Étienne,fr Ligue 1,26.0,1991.0,36.0,35.0,3184.0,35.4,3.0,3.0,3.0,0.0,0.0,7.0,0.0,0.08,0.08,0.17,0.08,0.17,2.5,2.5,0.9,3.4,0.07,0.03,0.1,0.07,0.1
Vincent Kompany,1338,BEL,DF,Manchester City,eng Premier League,32.0,1986.0,17.0,13.0,1224.0,13.6,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.3,0.02,0.0,0.02,0.02,0.02
Ghislain Konan,1339,CIV,DF,Reims,fr Ligue 1,22.0,1995.0,20.0,20.0,1800.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,1.4,1.5,0.0,0.07,0.07,0.0,0.07
Ibrahima Konaté,1340,FRA,DF,RB Leipzig,de Bundesliga,19.0,1999.0,28.0,27.0,2431.0,27.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.04,0.07,0.04,0.07,1.7,1.7,0.4,2.0,0.06,0.01,0.08,0.06,0.08
Moussa Konaté,1341,SEN,FW,Amiens,fr Ligue 1,25.0,1993.0,27.0,21.0,1876.0,20.8,7.0,2.0,5.0,2.0,3.0,2.0,0.0,0.34,0.1,0.43,0.24,0.34,8.3,6.0,2.3,8.2,0.4,0.11,0.51,0.29,0.4
Geoffrey Kondogbia,1342,CAF,MF,Valencia,es La Liga,25.0,1993.0,19.0,14.0,1245.0,13.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14,2.2,2.2,0.9,3.1,0.16,0.07,0.22,0.16,0.22
Kouadio Koné,1343,FRA,MF,Toulouse,fr Ligue 1,17.0,2001.0,1.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Lamine Koné,1344,CIV,DF,Strasbourg,fr Ligue 1,29.0,1989.0,27.0,23.0,2152.0,23.9,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.7,1.4,0.03,0.03,0.06,0.03,0.06
Youssouf Koné,1345,MLI,DF,Lille,fr Ligue 1,23.0,1995.0,20.0,19.0,1709.0,19.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.9,1.0,0.01,0.05,0.05,0.01,0.05
Terence Kongolo,1346,NLD,DF,Huddersfield,eng Premier League,24.0,1994.0,32.0,32.0,2716.0,30.2,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.07,0.03,0.07,1.3,1.3,1.1,2.3,0.04,0.04,0.08,0.04,0.08
Yevhen Konoplyanka,1347,UKR,"FW,MF",Schalke 04,de Bundesliga,28.0,1989.0,13.0,7.0,656.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.14,0.27,0.14,0.27,1.5,1.5,0.9,2.4,0.21,0.12,0.33,0.21,0.33
Pascal Köpke,1348,DEU,"FW,MF",Hertha BSC,de Bundesliga,22.0,1995.0,7.0,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.3,0.0,0.3,0.3,0.3
Julian Korb,1349,DEU,DF,Hannover 96,de Bundesliga,26.0,1992.0,12.0,11.0,1006.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.04,0.04,0.0,0.04
Laurent Koscielny,1350,FRA,DF,Arsenal,eng Premier League,32.0,1985.0,17.0,13.0,1331.0,14.8,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,1.4,1.4,0.2,1.5,0.09,0.01,0.1,0.09,0.1
Filip Kostić,1352,SRB,"DF,FW",Eint Frankfurt,de Bundesliga,25.0,1992.0,34.0,33.0,2956.0,32.8,6.0,10.0,6.0,0.0,0.0,4.0,0.0,0.18,0.3,0.49,0.18,0.49,4.5,4.5,9.8,14.2,0.14,0.3,0.43,0.14,0.43
Christian Kouamé,1353,CIV,FW,Genoa,it Serie A,20.0,1997.0,38.0,33.0,3066.0,34.1,4.0,5.0,4.0,0.0,0.0,4.0,0.0,0.12,0.15,0.26,0.12,0.26,8.0,8.0,5.3,13.2,0.23,0.16,0.39,0.23,0.39
Tomáš Koubek,1354,CZE,GK,Rennes,fr Ligue 1,25.0,1992.0,33.0,32.0,2925.0,32.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,1355,SEN,DF,Napoli,it Serie A,27.0,1991.0,35.0,35.0,3132.0,34.8,2.0,2.0,2.0,0.0,0.0,10.0,1.0,0.06,0.06,0.11,0.06,0.11,2.4,2.4,0.3,2.6,0.07,0.01,0.08,0.07,0.08
Jules Koundé,1356,FRA,DF,Bordeaux,fr Ligue 1,19.0,1998.0,37.0,37.0,3330.0,37.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.03,0.03,0.0,0.03,1.0,1.0,0.8,1.8,0.03,0.02,0.05,0.03,0.05
Cheikhou Kouyaté,1357,SEN,MF,Crystal Palace,eng Premier League,28.0,1989.0,31.0,21.0,1899.0,21.1,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,1.1,1.1,1.1,2.2,0.05,0.05,0.11,0.05,0.11
Mateo Kovačić,1358,HRV,MF,Chelsea,eng Premier League,24.0,1994.0,32.0,21.0,1735.0,19.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,2.2,2.2,1.7,3.9,0.11,0.09,0.2,0.11,0.2
Dawid Kownacki,1359,POL,FW,Sampdoria,it Serie A,21.0,1997.0,13.0,0.0,168.0,1.9,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.54,0.54,1.07,0.0,0.54,1.9,0.3,0.6,0.9,0.99,0.33,1.32,0.15,0.48
Thomas Kraft,1361,DEU,GK,Hertha BSC,de Bundesliga,30.0,1988.0,4.0,3.0,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Krafth,1362,SWE,DF,Amiens,fr Ligue 1,23.0,1994.0,35.0,33.0,2974.0,33.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,3.2,3.8,0.02,0.1,0.12,0.02,0.12
Luka Krajnc,1363,SVN,DF,Frosinone,it Serie A,23.0,1994.0,9.0,9.0,788.0,8.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
Andrej Kramarić,1364,HRV,"MF,FW",Hoffenheim,de Bundesliga,27.0,1991.0,30.0,28.0,2396.0,26.6,17.0,4.0,12.0,5.0,6.0,2.0,0.0,0.64,0.15,0.79,0.45,0.6,21.0,16.3,5.7,22.0,0.79,0.22,1.0,0.61,0.83
Christoph Kramer,1365,DEU,MF,M'Gladbach,de Bundesliga,27.0,1991.0,18.0,13.0,1136.0,12.6,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.16,0.08,0.24,0.16,0.24,1.0,1.0,0.8,1.9,0.08,0.07,0.15,0.08,0.15
Vasyl Kravets,1366,UKR,"DF,FW",Leganés,es La Liga,20.0,1997.0,6.0,6.0,481.0,5.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.1,0.02,0.18,0.2,0.02,0.2
Ladislav Krejčí,1367,CZE,"DF,MF",Bologna,it Serie A,26.0,1992.0,18.0,11.0,1065.0,11.8,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.5,2.3,2.7,0.04,0.19,0.23,0.04,0.23
Rene Krhin,1368,SVN,MF,Nantes,fr Ligue 1,28.0,1990.0,16.0,12.0,1057.0,11.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.03,0.0,0.04,0.03,0.04
Toni Kroos,1369,DEU,MF,Real Madrid,es La Liga,28.0,1990.0,28.0,26.0,2221.0,24.7,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16,0.16,0.0,0.16,1.4,1.4,5.3,6.7,0.06,0.21,0.27,0.06,0.27
Rade Krunić,1370,BIH,MF,Empoli,it Serie A,24.0,1993.0,33.0,33.0,2772.0,30.8,5.0,7.0,5.0,0.0,0.0,7.0,1.0,0.16,0.23,0.39,0.16,0.39,5.1,5.1,6.2,11.3,0.17,0.2,0.37,0.17,0.37
Max Kruse,1371,DEU,"FW,MF",Werder Bremen,de Bundesliga,30.0,1988.0,32.0,32.0,2832.0,31.5,11.0,9.0,8.0,3.0,3.0,0.0,0.0,0.35,0.29,0.64,0.25,0.54,10.3,8.0,6.2,14.1,0.33,0.2,0.52,0.25,0.45
Lukas Kübler,1372,DEU,"DF,MF",Freiburg,de Bundesliga,25.0,1992.0,16.0,15.0,1184.0,13.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,0.2,0.2,1.1,1.3,0.02,0.08,0.1,0.02,0.1
Yuya Kubo,1373,JPN,"FW,MF",Nürnberg,de Bundesliga,24.0,1993.0,22.0,15.0,1357.0,15.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,2.4,2.4,0.8,3.1,0.16,0.05,0.21,0.16,0.21
