,Player,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1965,Leonardo Spinazzola,5.2,227,291,78.0,3950,1062,104,115,90.4,103,126,81.7,18,38,47.4,1,1.4,1.1,-0.4,9,11,14,5,19
1966,Marco Sportiello,2.0,61,71,85.9,1464,989,14,14,100.0,32,32,100.0,15,25,60.0,0,0.0,0.0,0.0,0,1,0,0,0
1967,Anton Stach,2.4,76,95,80.0,1181,352,42,47,89.4,26,32,81.3,6,13,46.2,0,0.0,0.2,0.0,0,6,4,0,10
1968,Anton Stach,1.9,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0,0.1,0.1,-0.1,2,7,1,0,8
1969,Jens Stage,5.6,122,183,66.7,1571,529,80,106,75.5,36,59,61.0,1,5,20.0,0,0.3,0.5,-0.3,6,10,1,1,9
1970,Josip Stanisic,0.4,30,32,93.8,473,117,16,18,88.9,13,13,100.0,1,1,100.0,0,0.0,0.2,0.0,1,2,0,0,3
1971,Carl Starfelt,7.0,191,221,86.4,3503,1177,61,68,89.7,118,128,92.2,11,20,55.0,0,0.0,0.0,0.0,0,6,0,0,7
1972,Niklas Stark,4.0,145,203,71.4,3059,1362,36,50,72.0,91,105,86.7,18,43,41.9,0,0.0,0.1,0.0,0,8,2,0,5
1973,Jason Steele,4.0,154,168,91.7,3408,2189,45,46,97.8,81,83,97.6,27,37,73.0,0,0.0,0.0,0.0,0,0,0,0,0
1974,Pascal Stenzel,5.1,286,339,84.4,5741,1937,113,126,89.7,118,134,88.1,51,67,76.1,3,1.9,1.5,+1.1,7,25,12,5,39
1976,Raheem Sterling,6.2,169,228,74.1,2124,518,116,136,85.3,39,54,72.2,5,7,71.4,0,1.1,1.2,-1.1,9,8,13,3,23
1978,Angelo Stiller,0.9,36,43,83.7,683,273,17,19,89.5,13,13,100.0,5,7,71.4,0,0.0,0.1,0.0,1,7,1,1,7
1979,Angelo Stiller,4.0,263,293,89.8,4084,1355,130,143,90.9,110,114,96.5,13,24,54.2,1,0.3,0.4,+0.7,8,30,4,1,33
1980,Kevin Stoger,5.1,210,319,65.8,3882,1352,89,117,76.1,86,124,69.4,28,60,46.7,1,1.2,1.4,-0.2,10,24,13,3,42
1982,Jorgen Strand Larsen,6.4,82,113,72.6,955,139,63,78,80.8,13,19,68.4,2,2,100.0,0,0.3,0.2,-0.3,3,2,3,0,7
1983,Gabriel Strefezza,4.7,123,167,73.7,1863,454,70,78,89.7,38,55,69.1,9,19,47.4,0,0.8,0.8,-0.8,11,8,6,3,20
1984,Kevin Strootman,3.6,95,120,79.2,1655,481,46,51,90.2,39,44,88.6,9,17,52.9,2,0.6,0.6,+1.4,6,9,1,1,12
1985,Cristhian Stuani,4.0,45,60,75.0,540,63,30,36,83.3,10,14,71.4,1,3,33.3,1,0.4,0.1,+0.6,4,0,0,0,1
1986,Alex Suarez,6.8,341,372,91.7,6255,2407,151,157,96.2,145,155,93.5,37,51,72.5,0,0.0,0.1,0.0,1,11,1,1,13
1987,Damian Suarez,6.7,196,302,64.9,3727,1651,100,122,82.0,66,95,69.5,30,73,41.1,1,0.5,0.8,+0.5,11,18,8,5,24
1988,Denis Suarez,1.5,79,94,84.0,1324,518,38,43,88.4,34,38,89.5,5,8,62.5,0,0.3,0.6,-0.3,3,11,2,1,13
1989,Gabriel Suazo,6.2,260,320,81.3,4081,1705,131,144,91.0,104,127,81.9,17,26,65.4,1,0.2,0.6,+0.8,5,25,11,1,31
1990,Isaac Success,2.0,25,38,65.8,468,106,10,15,66.7,11,13,84.6,3,5,60.0,1,0.7,0.2,+0.3,2,5,1,0,6
1991,Niklas Sule,2.6,226,244,92.6,4861,1460,61,66,92.4,136,141,96.5,29,36,80.6,0,0.0,0.1,0.0,0,13,0,0,23
1992,Ibrahim Sulemana,4.4,115,146,78.8,2172,400,51,59,86.4,47,52,90.4,16,25,64.0,0,0.1,0.1,-0.1,2,6,1,1,6
1993,Tomas Suslov,1.7,28,36,77.8,422,58,17,20,85.0,6,7,85.7,3,5,60.0,0,0.1,0.2,-0.1,1,1,1,0,4
1994,Suso,4.6,169,226,74.8,2990,1033,86,101,85.1,54,66,81.8,22,40,55.0,1,1.0,1.4,0.0,9,19,12,4,35
1995,Mattias Svanberg,5.5,150,201,74.6,2497,804,71,89,79.8,63,75,84.0,12,21,57.1,2,0.8,0.5,+1.2,7,12,5,1,24
1996,Williot Swedberg,0.5,14,20,70.0,239,56,4,7,57.1,7,9,77.8,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
1997,Abakar Sylla,4.0,206,248,83.1,3793,1517,85,94,90.4,95,108,88.0,23,40,57.5,0,0.3,0.0,-0.3,1,5,0,0,16
1998,Dembo Sylla,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1
1999,Issiaga Sylla,5.9,207,271,76.4,3851,1776,87,105,82.9,92,109,84.4,23,43,53.5,0,0.9,0.4,-0.9,5,10,4,2,17
2000,Mamadou Sylla,0.2,3,7,42.9,64,6,1,4,25.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1
2002,Attila Szalai,1.5,59,78,75.6,1062,549,25,30,83.3,28,34,82.4,5,10,50.0,0,0.3,0.2,-0.3,1,4,1,0,5
2003,Wojciech Szczesny,5.0,150,183,82.0,4267,2982,28,28,100.0,70,70,100.0,52,85,61.2,0,0.0,0.0,0.0,1,2,0,0,0
2004,Dominik Szoboszlai,7.0,390,459,85.0,6195,1587,215,234,91.9,132,149,88.6,33,52,63.5,0,0.7,1.0,-0.7,13,33,9,2,49
2006,Alexander Sorloth,7.0,95,122,77.9,1261,131,61,71,85.9,26,34,76.5,5,6,83.3,0,0.2,0.3,-0.2,4,7,2,0,9
2007,Musa Al-Taamari,5.1,99,129,76.7,1460,418,51,59,86.4,33,40,82.5,6,9,66.7,1,1.9,0.5,-0.9,7,9,4,0,16
2008,Nicolas Tagliafico,6.9,244,289,84.4,3793,1344,121,135,89.6,97,110,88.2,13,22,59.1,0,0.6,0.3,-0.6,8,18,3,0,24
2009,Jonathan Tah,5.8,358,376,95.2,5918,2567,161,163,98.8,170,180,94.4,18,21,85.7,0,0.0,0.1,0.0,0,25,0,0,17
2010,Montassar Talbi,7.0,312,355,87.9,5646,2085,114,120,95.0,181,195,92.8,16,33,48.5,0,0.1,0.2,-0.1,2,25,2,0,26
2011,Adrien Tameze,3.9,171,205,83.4,2857,692,80,86,93.0,76,92,82.6,10,15,66.7,0,0.0,0.1,0.0,1,14,2,0,15
2012,Renato Tapia,0.5,22,30,73.3,356,73,13,18,72.2,6,7,85.7,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,1
2013,Edmond Tapsoba,6.0,477,526,90.7,8152,3852,223,236,94.5,213,232,91.8,31,42,73.8,0,0.7,0.6,-0.7,3,44,3,0,41
2014,Matt Targett,0.9,36,41,87.8,657,188,13,13,100.0,17,18,94.4,6,9,66.7,0,0.0,0.0,0.0,1,2,0,0,2
2015,Oussama Targhalline,1.0,46,55,83.6,712,315,21,24,87.5,25,27,92.6,0,3,0.0,0,0.2,0.0,-0.2,2,5,1,0,11
2016,James Tarkowski,7.0,254,318,79.9,5572,2368,88,96,91.7,112,127,88.2,51,85,60.0,1,0.4,0.5,+0.6,6,32,9,1,30
2018,Nuno Tavares,1.1,25,33,75.8,421,84,11,14,78.6,12,15,80.0,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,1
2019,Marcus Tavernier,2.4,40,60,66.7,573,146,23,25,92.0,11,14,78.6,3,10,30.0,1,1.1,0.6,-0.1,4,0,0,0,3
2020,Charlie Taylor,4.0,174,221,78.7,3158,1127,90,104,86.5,64,81,79.0,18,27,66.7,0,0.0,0.1,0.0,0,17,1,1,11
2021,Loum Tchaouna,0.8,18,34,52.9,264,69,9,17,52.9,8,10,80.0,1,2,50.0,0,0.0,0.0,0.0,2,1,0,0,4
2022,Enzo Tchato,0.3,10,10,100.0,188,23,2,2,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,0
2023,Aurelien Tchouameni,6.6,408,450,90.7,6687,2057,201,212,94.8,173,188,92.0,29,37,78.4,0,0.2,0.5,-0.2,3,52,5,2,49
2024,Mathys Tel,1.4,50,62,80.6,676,100,30,33,90.9,15,20,75.0,2,3,66.7,1,0.2,0.4,+0.8,1,3,1,0,3
2026,Nahuel Tenaglia,0.8,21,28,75.0,381,233,14,14,100.0,4,7,57.1,3,5,60.0,0,0.0,0.0,0.0,0,2,0,0,3
2028,Marc-Andre ter Stegen,8.0,236,251,94.0,5533,4237,54,54,100.0,126,127,99.2,56,69,81.2,0,0.0,0.0,0.0,0,1,0,0,0
2029,Filippo Terracciano,5.0,157,231,68.0,2766,1373,74,90,82.2,68,98,69.4,13,34,38.2,0,0.4,0.5,-0.4,6,15,5,3,18
2030,Pietro Terracciano,5.0,196,237,82.7,5689,3842,21,21,100.0,103,105,98.1,71,109,65.1,0,0.2,0.0,-0.2,2,4,2,0,0
2031,Ramon Terrats,3.9,143,173,82.7,2187,597,86,97,88.7,49,55,89.1,7,13,53.8,0,0.1,0.3,-0.1,1,10,2,1,15
2032,Kenny Tete,4.7,226,271,83.4,3469,1181,130,143,90.9,76,88,86.4,16,26,61.5,0,0.1,0.2,-0.1,1,20,5,4,24
2034,Teddy Teuma,4.8,194,260,74.6,3251,1016,92,110,83.6,72,92,78.3,19,40,47.5,2,1.1,0.8,+0.9,10,21,4,3,25
2035,Florian Thauvin,5.2,99,136,72.8,1760,535,47,57,82.5,35,50,70.0,13,21,61.9,0,0.9,1.5,-0.9,7,15,5,3,19
2036,Arthur Theate,7.0,516,567,91.0,9908,3608,168,177,94.9,297,315,94.3,45,65,69.2,0,0.0,0.2,0.0,0,31,0,0,38
2037,Norman Theuerkauf,3.6,78,101,77.2,1451,594,30,34,88.2,38,45,84.4,8,13,61.5,1,0.2,0.0,+0.8,3,5,1,0,12
2038,Malick Thiaw,5.8,354,379,93.4,6530,2130,121,124,97.6,208,216,96.3,21,31,67.7,0,0.0,0.1,0.0,1,20,2,0,25
2039,Denis Thomalla,2.4,65,84,77.4,1207,349,22,30,73.3,28,34,82.4,10,11,90.9,0,0.2,0.7,-0.2,1,4,3,0,10
2040,Luke Thomas,3.3,93,113,82.3,1610,463,46,51,90.2,39,44,88.6,8,13,61.5,0,0.0,0.1,0.0,1,8,1,1,12
2041,Adrien Thomasson,4.4,170,227,74.9,2509,505,92,111,82.9,64,80,80.0,7,17,41.2,0,0.7,0.7,-0.7,8,17,4,0,20
2042,Morten Thorsby,3.6,42,78,53.8,656,187,17,35,48.6,16,23,69.6,2,5,40.0,1,0.3,0.1,+0.7,2,5,2,0,11
2043,Kristian Thorstvedt,2.1,78,100,78.0,1335,580,44,51,86.3,27,32,84.4,7,10,70.0,0,0.5,0.1,-0.5,9,17,1,0,23
2044,Khephren Thuram,5.5,202,232,87.1,2781,676,121,132,91.7,70,80,87.5,3,6,50.0,0,1.3,0.9,-1.3,11,15,6,0,26
2045,Marcus Thuram,5.7,82,116,70.7,1038,254,52,66,78.8,17,27,63.0,3,6,50.0,4,1.0,1.0,+3.0,8,3,4,1,11
2046,Cheikh Tidiane Sabaly,5.7,103,132,78.0,1662,370,46,57,80.7,45,59,76.3,8,8,100.0,0,0.0,0.1,0.0,2,9,0,0,11
2047,Youri Tielemans,1.6,88,103,85.4,1340,460,53,58,91.4,25,27,92.6,7,10,70.0,0,0.1,0.1,-0.1,1,8,2,0,12
2048,Kieran Tierney,2.6,127,168,75.6,2233,744,54,62,87.1,59,67,88.1,12,32,37.5,1,0.2,0.1,+0.8,1,11,0,0,7
2049,Phillip Tietz,3.2,39,73,53.4,581,165,22,38,57.9,14,22,63.6,2,5,40.0,1,0.8,0.4,+0.2,7,4,2,0,5
2050,Steffen Tigges,1.8,17,36,47.2,189,15,11,20,55.0,3,8,37.5,0,1,0.0,0,0.1,0.0,-0.1,2,0,1,0,1
2052,Jean-Clair Todibo,5.7,392,433,90.5,6484,2783,194,201,96.5,163,173,94.2,27,50,54.0,1,0.4,0.2,+0.6,1,24,1,0,29
2054,Harry Toffolo,0.3,4,6,66.7,108,58,1,1,100.0,1,1,100.0,2,4,50.0,1,0.0,0.0,+1.0,1,0,1,1,0
2055,Corentin Tolisso,5.2,257,317,81.1,4836,1803,98,117,83.8,121,136,89.0,34,48,70.8,0,0.7,1.0,-0.7,11,29,4,2,40
2056,Jeremy Toljan,7.0,232,302,76.8,3694,1655,124,133,93.2,86,111,77.5,16,42,38.1,3,0.6,0.5,+2.4,8,13,7,2,23
2057,Rafael Toloi,3.0,136,170,80.0,2283,783,67,71,94.4,59,72,81.9,9,20,45.0,0,0.0,0.1,0.0,0,13,1,0,12
2058,Raul de Tomas,2.9,57,76,75.0,962,134,27,35,77.1,21,26,80.8,6,7,85.7,1,0.6,0.2,+0.4,3,2,2,0,6
2059,Tiago Tomas,3.0,47,72,65.3,730,163,27,35,77.1,14,24,58.3,5,8,62.5,0,0.2,0.3,-0.2,3,1,4,0,7
2060,Takehiro Tomiyasu,1.7,102,129,79.1,1509,342,56,62,90.3,44,54,81.5,2,9,22.2,0,0.0,0.1,0.0,0,9,2,0,9
2062,Fikayo Tomori,5.7,415,447,92.8,7269,2166,163,172,94.8,226,233,97.0,25,38,65.8,0,0.0,0.0,0.0,0,7,0,0,17
2063,Sandro Tonali,3.6,172,203,84.7,2744,675,87,95,91.6,70,82,85.4,9,15,60.0,0,0.6,0.5,-0.6,6,9,4,2,12
2064,Pablo Torre,1.0,40,54,74.1,646,271,25,30,83.3,10,13,76.9,4,9,44.4,0,0.3,0.3,-0.3,3,4,5,0,9
2065,Raul Torrente,3.1,101,130,77.7,2154,777,32,35,91.4,48,56,85.7,21,36,58.3,0,0.1,0.2,-0.1,1,7,0,0,6
2066,Ferran Torres,3.1,95,129,73.6,1347,341,60,74,81.1,21,31,67.7,8,10,80.0,0,1.1,0.6,-1.1,5,12,6,0,16
2067,Oliver Torres,3.4,128,169,75.7,1703,532,84,95,88.4,32,49,65.3,6,13,46.2,0,0.3,0.8,-0.3,4,14,6,3,19
2068,Pau Torres,6.7,384,432,88.9,7341,2096,116,125,92.8,238,250,95.2,26,48,54.2,0,0.0,0.1,0.0,2,41,2,0,34
2069,Lucas Torro,3.7,108,147,73.5,1704,563,57,68,83.8,47,63,74.6,4,11,36.4,0,0.0,0.0,0.0,0,13,1,0,10
2070,Ahmed Touba,1.1,55,64,85.9,1027,288,14,16,87.5,34,39,87.2,5,7,71.4,0,0.0,0.0,0.0,0,4,0,0,2
2071,Abdoulaye Toure,5.9,235,280,83.9,4386,1186,81,97,83.5,119,136,87.5,26,31,83.9,0,0.0,0.1,0.0,0,25,1,0,28
2072,Souleymane Toure,2.5,135,152,88.8,2183,716,68,72,94.4,55,59,93.2,9,14,64.3,1,0.1,0.1,+0.9,1,7,0,0,13
2073,Lucas Tousart,2.0,59,75,78.7,947,333,31,39,79.5,20,24,83.3,6,7,85.7,0,0.4,0.0,-0.4,3,7,0,0,7
2074,James Trafford,7.0,296,393,75.3,6131,3869,122,124,98.4,117,119,98.3,55,145,37.9,0,0.0,0.0,0.0,0,7,0,0,3
2077,Boubacar Traore,0.8,28,39,71.8,438,113,15,20,75.0,11,16,68.8,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,3
2078,Hamari Traore,7.2,320,399,80.2,5729,1938,129,144,89.6,144,179,80.4,36,57,63.2,1,0.6,0.4,+0.4,11,28,6,1,32
2080,Ismael Traore,3.0,78,87,89.7,1675,521,18,18,100.0,48,53,90.6,11,14,78.6,0,0.0,0.0,0.0,0,1,0,0,1
2081,Omar Traore,5.6,184,244,75.4,3099,1314,89,104,85.6,79,100,79.0,15,30,50.0,0,0.2,0.2,-0.2,4,10,3,2,14
2082,Kevin Trapp,6.0,163,231,70.6,3695,2200,47,47,100.0,84,86,97.7,32,96,33.3,0,0.0,0.0,0.0,0,0,0,0,0
2083,Oscar Trejo,3.4,115,146,78.8,1669,489,74,82,90.2,31,37,83.8,7,15,46.7,0,0.2,0.4,-0.2,5,14,5,0,29
2084,Mike Tresor,1.0,36,51,70.6,537,159,21,23,91.3,12,20,60.0,2,6,33.3,0,0.1,0.1,-0.1,2,1,0,0,4
2086,Christopher Trimmel,3.0,109,163,66.9,2234,791,42,51,82.4,46,64,71.9,21,44,47.7,0,0.3,0.6,-0.3,9,10,6,3,14
2087,Kieran Trippier,6.8,487,613,79.4,8752,3424,215,233,92.3,216,257,84.0,53,101,52.5,4,2.5,2.1,+1.5,22,27,10,3,47
2088,Leandro Trossard,1.4,44,58,75.9,723,209,18,23,78.3,22,26,84.6,3,4,75.0,0,0.8,0.7,-0.8,6,2,4,1,8
2089,Adrien Truffert,4.8,248,307,80.8,3723,1206,129,149,86.6,105,127,82.7,7,16,43.8,1,0.4,0.4,+0.6,4,11,1,1,15
2091,Kostas Tsimikas,0.1,3,6,50.0,40,0,2,3,66.7,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
2092,Viktor Tsyhankov,6.6,151,197,76.6,2246,670,91,101,90.1,43,55,78.2,11,21,52.4,1,1.1,1.6,-0.1,11,11,11,2,20
2093,Stefano Turati,6.0,173,228,75.9,3495,2670,77,77,100.0,64,68,94.1,30,79,38.0,0,0.0,0.0,0.0,0,1,0,0,0
2094,Matt Turner,7.0,155,237,65.4,5023,4162,35,35,100.0,56,57,98.2,64,138,46.4,0,0.0,0.0,0.0,0,5,0,0,0
2095,Benat Turrientes,3.2,85,99,85.9,1396,333,44,45,97.8,31,34,91.2,7,14,50.0,0,0.3,0.1,-0.3,1,11,0,0,9
2096,Tuta,4.6,331,369,89.7,6566,2415,89,98,90.8,220,230,95.7,22,37,59.5,0,0.0,0.1,0.0,1,19,2,0,24
2097,Destiny Udogie,6.6,302,347,87.0,4060,1338,192,203,94.6,89,105,84.8,10,11,90.9,2,0.7,0.7,+1.3,7,32,4,0,39
2098,Matthieu Udol,5.0,161,214,75.2,2907,1261,71,81,87.7,77,93,82.8,12,33,36.4,1,0.6,0.3,+0.4,6,14,5,2,20
2099,Manuel Ugarte Ribeiro,5.1,328,359,91.4,6047,1355,120,133,90.2,173,181,95.6,29,36,80.6,1,0.5,0.4,+0.5,3,34,2,0,29
2100,Lesley Ugochukwu,1.5,74,87,85.1,1242,361,34,38,89.5,30,37,81.1,7,7,100.0,0,0.0,0.1,0.0,1,8,4,0,11
2101,Lukas Ullrich,0.2,4,11,36.4,68,8,2,3,66.7,2,2,100.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2102,Sven Ulreich,6.0,169,204,82.8,3553,2448,54,55,98.2,83,84,98.8,31,64,48.4,0,0.0,0.0,0.0,0,0,0,0,0
2103,Samuel Umtiti,1.6,124,131,94.7,2296,594,42,44,95.5,68,70,97.1,10,13,76.9,0,0.0,0.0,0.0,0,4,0,0,4
2106,Dayot Upamecano,5.5,468,497,94.2,9092,2707,160,165,97.0,260,278,93.5,47,51,92.2,0,0.0,0.1,0.0,1,40,0,0,39
2107,Kacper Urbanski,0.3,13,15,86.7,213,33,7,8,87.5,2,3,66.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1
2108,Myrto Uzuni,6.6,58,79,73.4,827,95,36,42,85.7,17,23,73.9,4,8,50.0,0,0.2,0.7,-0.2,4,1,3,1,3
2109,Oscar Valentin,7.3,254,319,79.6,4374,1773,111,129,86.0,115,135,85.2,24,43,55.8,0,0.4,0.2,-0.4,5,36,1,0,40
2110,Martin Valjent,8.0,176,228,77.2,3449,1369,62,70,88.6,91,105,86.7,20,44,45.5,0,0.0,0.0,0.0,0,5,0,0,11
2111,Jesus Vallejo,1.0,67,72,93.1,1346,460,24,24,100.0,32,33,97.0,9,13,69.2,0,0.0,0.0,0.0,0,4,0,0,2
2112,Alvaro Valles,8.0,272,364,74.7,6685,5035,66,66,100.0,136,142,95.8,70,156,44.9,0,0.0,0.0,0.0,0,5,0,0,0
2113,Federico Valverde,7.0,398,457,87.1,5572,1633,257,270,95.2,108,128,84.4,20,41,48.8,0,0.8,1.0,-0.8,17,55,16,0,58
2114,Kevin Van Den Kerkhof,1.0,22,31,71.0,348,100,13,14,92.9,7,8,87.5,2,5,40.0,0,0.4,0.2,-0.4,1,3,0,0,3
2115,Siebe Van Der Heyden,2.6,55,82,67.1,1010,361,26,27,96.3,21,28,75.0,8,24,33.3,0,0.0,0.0,0.0,0,1,0,0,1
2116,Virgil van Dijk,4.3,222,242,91.7,4036,1553,105,110,95.5,94,98,95.9,21,30,70.0,2,0.9,0.2,+1.1,4,9,0,0,9
2117,Vanderson,6.5,246,330,74.5,4212,1099,119,142,83.8,97,127,76.4,22,40,55.0,1,0.5,1.0,+0.5,6,12,7,1,22
2118,Raphael Varane,3.6,241,260,92.7,4301,1214,91,93,97.8,133,142,93.7,15,20,75.0,0,0.1,0.1,-0.1,1,26,1,0,26
2119,Ruben Vargas,4.8,93,144,64.6,1575,448,46,59,78.0,40,59,67.8,6,17,35.3,0,0.7,1.0,-0.7,10,6,5,2,13
2120,Johan Vasquez,4.9,144,193,74.6,2836,1127,53,58,91.4,71,83,85.5,20,45,44.4,0,0.1,0.2,-0.1,1,9,1,0,14
2121,Jose Luis Garcia Vaya,7.9,360,451,79.8,6205,1722,164,187,87.7,152,175,86.9,36,71,50.7,0,0.5,0.7,-0.5,10,40,4,2,44
2122,Jesus Vazquez,0.3,3,7,42.9,39,0,2,3,66.7,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
2123,Lucas Vazquez,1.4,88,104,84.6,1204,254,57,62,91.9,25,31,80.6,3,7,42.9,1,0.4,0.4,+0.6,3,0,3,0,4
2124,Matias Vecino,2.2,84,103,81.6,1278,318,45,52,86.5,34,41,82.9,4,6,66.7,0,0.0,0.1,0.0,0,14,1,0,10
2127,Milos Veljkovic,3.5,162,194,83.5,3645,1106,44,51,86.3,85,93,91.4,33,48,68.8,0,0.0,0.1,0.0,0,11,1,0,18
2128,Joel Veltman,4.7,205,243,84.4,3391,762,101,113,89.4,85,99,85.9,18,24,75.0,1,0.4,0.2,+0.6,2,12,2,0,16
2129,Micky van de Ven,7.0,425,449,94.7,7034,2213,194,200,97.0,209,220,95.0,14,18,77.8,0,0.0,0.1,0.0,0,25,1,0,15
2130,Lorenzo Venuti,0.7,42,51,82.4,901,312,14,14,100.0,18,22,81.8,10,15,66.7,0,0.0,0.0,0.0,0,6,0,0,2
2132,Bart Verbruggen,3.0,121,144,84.0,2728,2019,31,32,96.9,63,64,98.4,27,47,57.4,0,0.0,0.0,0.0,0,1,0,0,0
2134,Jordan Veretout,5.7,303,379,79.9,6081,1857,93,111,83.8,164,193,85.0,39,64,60.9,1,1.5,1.6,-0.5,11,50,9,4,61
2135,Mikel Vesga,6.3,229,299,76.6,3880,1290,124,143,86.7,77,97,79.4,25,44,56.8,1,0.5,0.4,+0.5,2,27,3,1,30
2136,Guglielmo Vicario,7.0,212,268,79.1,4304,2628,74,74,100.0,103,105,98.1,33,86,38.4,0,0.0,0.0,0.0,0,2,0,0,0
2137,Nacho Vidal,0.6,9,15,60.0,211,109,1,2,50.0,5,5,100.0,2,5,40.0,0,0.0,0.0,0.0,1,1,0,0,1
2138,Fabio Vieira,2.1,74,91,81.3,1242,241,39,43,90.7,28,35,80.0,6,10,60.0,2,1.1,0.5,+0.9,3,7,3,1,10
2139,Jonathan Viera,6.7,444,500,88.8,5833,1411,269,286,94.1,139,156,89.1,8,17,47.1,1,1.0,1.1,0.0,17,35,16,1,63
2140,Samuele Vignato,1.2,38,46,82.6,508,124,26,29,89.7,10,12,83.3,1,2,50.0,0,0.0,0.0,0.0,0,5,1,0,4
2141,Oscar Vilhelmsson,1.6,7,17,41.2,105,4,4,7,57.1,3,6,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2142,Asier Villalibre,1.2,21,33,63.6,269,45,14,21,66.7,4,5,80.0,1,1,100.0,1,0.7,0.1,+0.3,4,1,3,0,4
2143,Gonzalo Villar,2.4,103,136,75.7,1657,612,56,63,88.9,33,46,71.7,9,17,52.9,2,0.9,0.8,+1.1,2,9,2,0,15
2144,Ivan Villar,8.0,134,230,58.3,4085,3143,19,19,100.0,68,68,100.0,47,141,33.3,0,0.0,0.0,0.0,0,3,0,0,0
2145,Matias Vina,4.6,160,227,70.5,2749,1335,72,80,90.0,74,104,71.2,12,32,37.5,1,0.6,0.2,+0.4,6,20,4,1,22
2147,Nicolas Viola,0.6,27,40,67.5,645,311,8,9,88.9,11,13,84.6,7,15,46.7,0,0.0,0.1,0.0,0,5,1,0,3
2149,Mattia Viti,2.0,71,75,94.7,1240,289,27,27,100.0,38,39,97.4,3,5,60.0,0,0.0,0.0,0.0,0,2,0,0,3
2150,Vitinha,4.0,61,85,71.8,863,234,37,41,90.2,17,25,68.0,3,5,60.0,0,1.3,0.7,-1.3,10,6,4,1,10
2151,Vitinha,5.3,329,377,87.3,5179,1310,171,187,91.4,127,138,92.0,19,25,76.0,0,0.7,0.7,-0.7,10,27,11,0,47
2153,Daniel Vivian,7.8,283,340,83.2,5875,2563,87,96,90.6,149,170,87.6,44,65,67.7,0,0.0,0.1,0.0,0,19,1,0,20
2154,Dusan Vlahovic,4.6,60,83,72.3,876,143,33,40,82.5,21,28,75.0,2,6,33.3,1,0.2,0.3,+0.8,3,2,3,0,8
2155,Nikola Vlasic,4.3,100,142,70.4,1454,390,59,73,80.8,29,42,69.0,7,9,77.8,0,0.0,0.3,0.0,1,19,1,0,20
2156,Kevin Vogt,4.7,214,254,84.3,4201,1977,73,78,93.6,101,115,87.8,33,50,66.0,0,0.0,0.1,0.0,0,27,5,0,33
2158,Mergim Vojvoda,3.0,129,170,75.9,2136,845,69,78,88.5,52,65,80.0,7,19,36.8,0,0.0,0.2,0.0,2,5,7,0,22
2159,Kevin Volland,1.0,14,24,58.3,200,72,8,12,66.7,5,6,83.3,0,3,0.0,1,0.8,0.1,+0.2,1,1,3,2,2
2160,Cristian Volpato,0.2,12,12,100.0,238,41,4,4,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2
2161,Aster Vranckx,0.6,26,32,81.3,479,154,6,6,100.0,14,15,93.3,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,3
2162,Stefan de Vrij,4.7,216,242,89.3,3573,946,97,101,96.0,106,116,91.4,8,16,50.0,0,0.0,0.0,0.0,0,3,0,0,8
2164,Elye Wahi,3.0,37,54,68.5,396,57,26,35,74.3,5,10,50.0,1,2,50.0,1,0.3,0.1,+0.7,3,1,0,0,2
2165,Walace,6.2,255,300,85.0,4693,1413,108,122,88.5,115,128,89.8,29,42,69.0,0,0.4,0.2,-0.4,5,38,4,1,31
2166,Luca Waldschmidt,3.7,98,129,76.0,1597,513,38,45,84.4,45,58,77.6,8,14,57.1,0,0.3,0.5,-0.3,7,9,4,1,16
2167,Kyle Walker,7.0,487,561,86.8,8542,1364,202,221,91.4,238,263,90.5,41,61,67.2,1,0.9,0.9,+0.1,9,34,11,1,40
2168,Sebastian Walukiewicz,3.9,168,202,83.2,3471,1307,54,59,91.5,86,102,84.3,26,37,70.3,0,0.0,0.1,0.0,0,16,0,0,11
2169,Aaron Wan-Bissaka,3.8,197,229,86.0,2781,949,116,131,88.5,71,74,95.9,7,13,53.8,1,1.1,0.8,-0.1,4,9,2,0,16
