,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
195,Nicolo Barella,Cagliari,34.5,2423,43,363,1395,707,58,2422,67,42,62.7,25,37.3,1472,8731,4219,112,86,21,113,63,1683,139
196,Philipp Bargfrede,Werder Bremen,12.0,730,59,238,440,57,1,730,7,4,57.1,3,42.9,337,1718,893,8,4,0,15,6,397,6
197,Antonino Barilla,Parma,29.1,1131,68,333,549,269,22,1131,32,14,43.8,17,53.1,638,2916,1415,30,30,3,38,27,697,84
198,Ross Barkley,Chelsea,13.8,1121,24,135,657,339,38,1121,22,15,68.2,7,31.8,703,3329,1465,32,35,3,19,33,901,50
199,Aymen Barkok,Düsseldorf,5.7,283,4,52,155,79,4,283,10,7,70.0,3,30.0,161,1048,472,8,9,1,9,9,192,24
200,Ashley Barnes,Burnley,26.5,874,34,86,394,401,106,872,13,7,53.8,6,46.2,432,1603,602,23,15,13,84,39,638,142
201,Harvey Barnes,Leicester City,11.2,473,6,37,144,301,78,473,49,30,61.2,19,38.8,334,2592,1569,62,23,28,29,15,360,115
202,Antonio Barragan,Betis,10.4,731,38,198,286,250,15,731,9,3,33.3,6,66.7,361,1739,781,21,9,6,14,4,497,99
203,Antonio Barreca,Newcastle Utd,0.1,3,0,0,2,1,0,3,0,0,0.0,0,0.0,3,19,17,0,0,0,0,0,3,1
204,Antonio Barreca,Monaco,6.6,359,13,117,164,83,10,359,10,2,20.0,8,80.0,154,893,434,15,8,4,12,6,173,29
205,Leandro Barreiro Martins,Mainz 05,1.0,34,2,10,18,7,1,34,3,3,100.0,0,0.0,14,81,45,2,1,1,0,0,14,0
206,Ander Barrenetxea,Real Sociedad,4.4,175,5,25,64,93,14,175,32,19,59.4,13,40.6,119,853,441,14,11,5,15,8,118,30
208,Edgar Barreto,Sampdoria,8.7,596,12,97,337,163,15,596,6,1,16.7,5,83.3,275,899,406,4,8,0,12,6,431,36
209,Musa Barrow,Atalanta,6.7,352,1,14,115,229,47,352,19,7,36.8,12,63.2,260,1546,739,33,20,17,41,13,289,79
210,Fin Bartels,Werder Bremen,0.3,8,0,2,5,2,1,8,0,0,0.0,0,0.0,7,119,46,1,1,0,1,1,6,1
211,Marc Bartra,Betis,32.5,2679,236,1175,1398,125,21,2679,22,13,59.1,9,40.9,1569,9118,5799,32,43,3,26,13,1894,10
212,Andrea Barzagli,Juventus,2.9,216,15,76,133,7,0,216,1,0,0.0,1,100.0,147,622,360,3,1,0,0,3,165,0
213,Daniele Baselli,Torino,26.4,1551,40,260,829,479,40,1551,31,22,71.0,9,29.0,770,4418,2181,50,41,2,51,33,950,73
214,Toma Basic,Bordeaux,14.8,782,18,110,472,209,11,782,30,18,60.0,12,40.0,456,2453,1078,20,16,1,28,18,518,58
215,Thomas Basila,Nantes,1.0,39,6,18,21,0,0,39,0,0,0.0,0,0.0,16,54,47,0,0,0,0,0,17,0
216,Borja Baston,Alavés,16.0,471,14,56,224,194,49,471,9,5,55.6,4,44.4,230,878,319,10,10,2,39,18,327,75
217,Alessandro Bastoni,Parma,18.8,843,133,465,365,24,6,843,7,5,71.4,2,28.6,453,2368,1282,7,9,4,3,2,449,1
218,Bastos,Lazio,12.7,680,67,292,325,68,11,680,12,10,83.3,2,16.7,418,2562,1533,24,13,1,7,4,446,8
219,Michy Batshuayi,Crystal Palace,8.3,250,4,28,121,106,40,250,16,9,56.3,7,43.8,135,756,285,13,8,6,16,12,166,44
220,Michy Batshuayi,Valencia,5.9,202,4,20,93,93,28,202,10,4,40.0,6,60.0,125,597,250,9,4,4,19,18,165,36
221,Robert Bauer,Nürnberg,19.1,1037,99,362,465,220,4,1037,7,4,57.1,3,42.9,388,2253,1293,31,24,1,16,6,476,49
222,Oliver Baumann,Hoffenheim,33.0,1375,981,1341,36,0,0,1375,0,0,0.0,0,0.0,728,3705,2451,0,0,0,0,0,637,0
223,Timo Baumgartl,Stuttgart,18.0,1073,133,578,463,41,12,1073,5,4,80.0,1,20.0,507,2704,1532,5,7,0,6,1,601,7
224,Julian Baumgartlinger,Leverkusen,17.3,1554,46,329,986,243,21,1554,20,15,75.0,5,25.0,715,3311,1646,21,13,2,14,15,1125,25
225,Christoph Baumgartner,Hoffenheim,0.9,48,0,8,28,13,2,48,6,5,83.3,1,16.7,37,312,255,9,3,1,3,1,34,1
226,Jon Bautista,Real Sociedad,6.6,223,6,10,116,97,33,223,8,5,62.5,3,37.5,83,350,117,4,2,3,18,14,152,27
227,Paul Baysse,Bordeaux,0.8,42,7,22,20,0,0,42,0,0,0.0,0,0.0,22,114,32,0,1,0,0,0,20,0
228,Paul Baysse,Caen,19.9,1052,142,581,449,31,17,1052,1,1,100.0,0,0.0,493,2308,1213,5,2,0,4,2,609,4
229,Noah Joel Sarenren Bazee,Hannover 96,1.7,53,3,10,19,29,9,53,8,2,25.0,6,75.0,37,338,174,6,5,1,9,2,29,17
230,Claudio Beauvue,Caen,16.7,603,27,80,287,245,66,602,26,10,38.5,16,61.5,298,1375,544,22,18,6,56,16,426,116
231,Bebe,Rayo Vallecano,14.5,736,19,123,285,359,20,736,60,35,58.3,25,41.7,470,4255,1995,78,56,9,39,30,498,105
232,Bebe,Eibar,0.7,45,0,3,12,31,3,45,2,0,0.0,2,100.0,33,246,102,4,5,0,4,0,35,11
234,Ihlas Bebou,Hannover 96,11.8,604,11,74,295,254,34,603,57,35,61.4,22,38.6,330,2346,1302,48,39,10,29,21,405,97
235,Uffe Bech,Hannover 96,0.2,16,0,1,7,9,2,16,3,2,66.7,1,33.3,9,87,37,3,1,0,0,1,12,4
236,Andreas Beck,Stuttgart,19.7,1077,61,329,524,232,13,1077,11,9,81.8,2,18.2,464,2278,1017,15,9,0,29,11,558,48
237,Jan Bednarek,Southampton,23.9,1237,179,583,627,35,12,1237,3,1,33.3,2,66.7,450,2057,1134,7,4,2,4,5,473,2
238,Andrea Beghetto,Frosinone,24.7,1336,66,406,499,440,28,1336,21,7,33.3,14,66.7,618,2704,1527,34,34,6,17,10,749,141
239,Asmir Begovic,Bournemouth,24.0,718,655,717,1,0,0,718,0,0,0.0,0,0.0,349,1804,1181,0,0,0,2,0,210,0
240,Valon Behrami,Udinese,15.1,674,42,202,420,59,7,674,10,5,50.0,5,50.0,280,1164,468,4,1,1,15,18,284,5
241,Hanno Behrens,Nürnberg,29.3,1233,82,372,603,271,77,1229,16,8,50.0,8,50.0,500,2637,1278,25,20,4,41,15,692,54
242,Ishak Belfodil,Hoffenheim,20.7,688,14,48,233,419,166,688,55,38,69.1,17,30.9,408,2667,1345,63,29,39,38,32,538,210
243,Stefan Bell,Mainz 05,25.0,1497,152,685,757,83,25,1497,17,14,82.4,3,17.6,853,4620,3015,24,17,0,11,11,892,8
244,Karim Bellarabi,Leverkusen,11.7,643,4,89,229,340,46,643,39,20,51.3,19,48.7,405,3018,1647,49,37,15,21,28,511,140
245,Hector Bellerin,Arsenal,17.0,1117,48,300,459,364,52,1117,23,15,65.2,8,34.8,577,3433,1794,48,28,9,20,15,702,121
246,Andrea Belotti,Torino,36.7,1280,27,90,506,705,194,1274,82,34,41.5,48,58.5,753,4375,2168,82,76,34,113,76,995,267
247,Fran Beltran,Celta Vigo,16.9,1005,28,222,620,178,10,1005,15,12,80.0,3,20.0,625,2995,1212,15,17,1,20,21,702,29
248,Hatem Ben Arfa,Rennes,22.6,1234,0,71,645,553,58,1231,207,116,56.0,91,44.0,882,7166,3650,121,104,30,56,64,940,114
249,Wissam Ben Yedder,Sevilla,31.2,1082,4,63,397,643,210,1080,81,46,56.8,35,43.2,661,3729,1994,72,57,33,65,37,788,249
250,Diego Benaglio,Monaco,22.9,705,639,704,1,0,0,705,0,0,0.0,0,0.0,331,2022,1463,0,0,0,0,0,231,0
251,Marco Benassi,Fiorentina,25.4,1090,32,148,538,413,70,1090,24,16,66.7,8,33.3,613,3151,1785,58,35,8,33,15,746,148
252,Medhi Benatia,Juventus,5.0,374,34,172,192,14,3,374,2,2,100.0,0,0.0,226,1032,523,3,2,0,0,2,260,0
253,Lars Bender,Leverkusen,15.1,1102,36,257,623,229,35,1102,14,10,71.4,4,28.6,460,2138,1131,16,24,2,19,4,660,65
254,Sven Bender,Leverkusen,22.1,1939,132,798,1103,49,18,1939,6,5,83.3,1,16.7,1000,5272,2410,12,7,1,13,3,1303,0
255,Laszlo Benes,M'Gladbach,0.3,21,1,8,13,0,0,21,0,0,0.0,0,0.0,10,44,17,0,0,0,2,0,10,0
256,Nicolas Benezet,Guingamp,18.5,1103,6,114,486,517,63,1103,50,34,68.0,16,32.0,610,4386,1991,66,47,14,65,54,741,163
257,Walter Benitez,Nice,35.0,1213,1142,1213,0,0,0,1213,0,0,0.0,0,0.0,520,2423,1732,0,0,0,1,0,489,0
258,Ismael Bennacer,Empoli,32.9,2347,75,524,1419,442,10,2347,85,66,77.6,19,22.4,1401,7995,3699,49,51,8,54,44,1452,57
260,Joe Bennett,Cardiff City,29.3,1227,117,373,570,294,13,1227,34,24,70.6,10,29.4,384,1979,1050,28,19,4,10,11,432,41
261,Ryan Bennett,Wolves,34.0,1733,177,704,916,122,24,1733,4,3,75.0,1,25.0,721,2960,1828,14,11,0,5,1,973,10
262,Yassine Benrahou,Bordeaux,2.0,149,1,21,58,73,4,149,9,2,22.2,7,77.8,71,548,200,6,9,2,6,4,102,19
263,Ramy Bensebaini,Rennes,23.9,1582,91,523,769,305,25,1582,28,12,42.9,16,57.1,751,4433,2726,61,41,4,31,10,854,93
264,Nabil Bentaleb,Schalke 04,19.9,1126,36,198,733,214,17,1123,27,21,77.8,6,22.2,499,2980,1466,42,25,4,10,12,647,39
265,Rodrigo Bentancur,Juventus,22.3,1482,60,262,916,321,22,1482,33,19,57.6,14,42.4,919,4398,2163,36,27,3,27,24,1043,65
266,Christian Benteke,Crystal Palace,9.0,354,19,34,168,154,49,354,8,5,62.5,3,37.5,153,668,190,6,5,4,27,15,279,53
267,Karim Benzema,Real Madrid,32.8,1531,27,72,639,828,202,1528,74,47,63.5,26,35.1,1012,5582,2583,110,67,46,62,48,1252,273
268,Yassine Benzia,Lille,1.8,111,1,6,68,37,3,111,1,1,100.0,0,0.0,83,373,161,5,4,0,0,0,94,6
269,Domenico Berardi,Sassuolo,31.9,1753,28,193,667,923,97,1752,94,46,48.9,48,51.1,1120,6933,3446,106,85,31,78,51,1278,310
270,Yuri Berchiche,Athletic Club,34.7,2118,106,629,950,568,37,2118,56,33,58.9,23,41.1,1043,6258,3519,90,72,9,41,19,1146,138
271,Alex Berenguer,Torino,16.5,980,11,123,419,454,50,980,66,33,50.0,33,50.0,575,3939,2000,63,54,15,52,51,669,166
272,Bartosz Bereszynski,Sampdoria,24.4,1805,82,490,916,412,13,1805,37,23,62.2,14,37.8,958,4533,2521,51,30,1,20,19,1152,97
273,Johann Berg Gudmundsson,Burnley,19.5,868,43,152,294,438,49,868,40,16,40.0,24,60.0,454,3073,1494,55,37,5,41,28,476,108
274,Markel Bergara,Getafe,0.6,33,2,7,17,9,1,33,1,0,0.0,1,100.0,11,67,27,1,2,0,3,0,15,2
275,Robert Beric,Saint-Étienne,13.1,343,3,20,184,140,62,343,15,5,33.3,10,66.7,159,596,217,6,5,7,33,16,248,52
276,Etrit Berisha,Atalanta,18.0,511,431,509,2,0,0,511,0,0,0.0,0,0.0,234,1242,858,0,0,0,0,0,173,0
277,Valon Berisha,Lazio,2.2,178,2,26,110,45,1,178,1,1,100.0,0,0.0,82,439,212,6,3,0,6,2,120,9
278,Bernard,Everton,23.5,1180,20,202,473,521,69,1180,82,40,48.8,42,51.2,754,4838,2619,99,66,33,74,40,797,202
279,Federico Bernardeschi,Juventus,16.4,892,15,95,363,449,77,892,40,21,52.5,19,47.5,590,3909,1770,58,33,23,29,17,640,153
280,Bernardo,Brighton,19.5,1295,98,448,591,266,10,1295,22,14,63.6,8,36.4,581,3139,1924,46,35,2,26,12,590,53
281,Paul Bernardoni,Nîmes,38.0,1227,951,1216,11,0,0,1227,0,0,0.0,0,0.0,516,2852,2096,0,0,0,0,0,376,0
282,Juan Bernat,Paris S-G,20.4,1384,47,276,692,421,46,1384,32,18,56.3,14,43.8,813,3767,2003,50,28,13,29,22,996,152
283,Antoine Bernede,Paris S-G,1.9,197,3,32,140,26,0,197,0,0,0.0,0,0.0,115,435,175,0,3,0,2,4,153,4
284,Dimitry Bertaud,Montpellier,1.0,37,28,37,0,0,0,37,0,0,0.0,0,0.0,10,109,72,0,0,0,0,0,10,0
286,Ryan Bertrand,Southampton,24.0,1342,71,286,591,470,27,1342,20,6,30.0,14,70.0,517,2791,1445,49,34,8,30,7,661,102
287,Daniel Bessa,Genoa,27.1,1338,16,206,583,579,55,1338,24,16,66.7,8,33.3,812,5115,2743,81,68,12,45,31,873,142
288,Marcus Bettinelli,Fulham,7.0,267,230,267,0,0,0,267,0,0,0.0,0,0.0,94,510,353,0,0,0,1,0,107,0
289,Jordan Beyer,M'Gladbach,8.0,576,50,247,279,53,6,576,10,7,70.0,3,30.0,315,1696,1028,10,8,1,7,4,372,13
290,Jonathan Biabiany,Parma,11.9,460,27,125,207,138,8,460,31,20,64.5,11,35.5,279,1842,932,27,22,2,29,21,288,52
291,Giulian Biancone,Monaco,1.0,59,4,21,28,11,0,59,0,0,0.0,0,0.0,26,151,85,0,1,0,2,0,31,4
292,Ermin Bicakcic,Hoffenheim,19.9,1411,119,549,789,78,14,1411,0,0,0.0,0,0.0,761,4535,2783,47,17,1,5,8,908,4
293,Pedro Bigas,Eibar,6.5,346,24,118,219,10,4,346,1,0,0.0,1,100.0,171,1144,620,6,2,0,1,1,194,0
294,Lucas Biglia,Milan,12.4,974,52,298,564,118,2,974,4,3,75.0,1,25.0,494,1914,936,11,8,0,10,12,627,4
295,Philip Billing,Huddersfield,24.3,1633,64,362,791,505,32,1633,38,20,52.6,18,47.4,773,4685,2133,53,50,5,54,28,875,59
296,Cristiano Biraghi,Fiorentina,35.5,2291,125,601,972,739,32,2291,26,15,57.7,11,42.3,1025,5123,2947,76,71,6,40,10,1180,177
297,Davide Biraschi,Genoa,31.6,1645,116,596,876,211,5,1645,65,46,70.8,19,29.2,777,5060,3026,54,46,2,24,18,807,18
298,Valter Birsa,Cagliari,3.9,284,1,21,138,126,6,284,6,4,66.7,2,33.3,153,744,354,14,7,2,5,5,212,23
299,Valter Birsa,Chievo,12.2,692,13,68,377,255,17,691,24,13,54.2,11,45.8,446,2743,1333,40,23,4,34,25,498,72
300,Yves Bissouma,Brighton,19.7,1023,45,205,591,251,29,1023,71,47,66.2,24,33.8,577,4194,2080,53,42,11,43,31,620,39
301,Leonardo Bittencourt,Hoffenheim,11.9,635,7,86,314,247,33,635,23,10,43.5,13,56.5,351,2518,1566,48,36,5,18,14,392,66
302,Alejandro Blanco,Alavés,0.2,8,1,3,2,3,1,8,1,1,100.0,0,0.0,6,39,9,0,1,1,1,0,6,2
303,Ruben Blanco,Celta Vigo,25.0,881,744,874,7,0,0,881,0,0,0.0,0,0.0,353,2232,1477,0,0,0,1,0,325,0
304,Ludovic Blas,Guingamp,26.4,1277,20,183,759,367,47,1276,86,57,66.3,29,33.7,682,4740,2142,58,61,11,59,61,776,81
305,Pablo de Blasis,Eibar,16.9,956,27,154,450,365,24,956,18,8,44.4,10,55.6,472,2405,1249,36,26,4,32,16,574,86
306,Pablo de Blasis,Mainz 05,1.0,46,0,5,22,19,1,46,5,0,0.0,5,100.0,21,104,49,1,2,0,1,0,32,3
307,Alexis Blin,Amiens,22.1,1214,55,276,811,136,9,1214,9,5,55.6,4,44.4,508,2090,934,8,8,0,30,18,659,20
308,Danny Blum,Eint Frankfurt,0.0,6,4,5,0,1,0,6,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0
309,Emmanuel Boateng,Levante,7.8,171,8,11,62,98,31,171,7,4,57.1,3,42.9,104,498,188,9,1,6,16,12,143,38
310,Jerome Boateng,Bayern Munich,18.8,1749,87,572,1098,91,11,1749,1,1,100.0,0,0.0,1106,5105,3021,10,18,0,5,0,1363,2
312,Kevin-Prince Boateng,Sassuolo,10.4,418,13,26,214,178,38,416,4,0,0.0,4,100.0,237,778,249,7,4,2,26,14,333,62
313,Kevin-Prince Boateng,Barcelona,2.7,86,3,5,41,40,7,86,1,0,0.0,1,100.0,62,175,36,0,0,0,9,10,72,17
314,Antonin Bobichon,Nîmes,23.9,1081,20,184,605,306,23,1081,33,17,51.5,16,48.5,587,3396,1756,41,31,10,29,25,676,45
315,Yann Bodiger,Toulouse,0.1,13,0,0,13,0,0,13,0,0,0.0,0,0.0,9,9,3,0,0,0,0,0,7,0
316,Mathieu Bodmer,Amiens,11.9,724,13,83,476,175,29,724,7,4,57.1,3,42.9,373,1507,776,7,11,2,24,15,593,50
317,Adam Bodzek,Düsseldorf,17.7,840,71,343,469,33,4,840,3,2,66.7,1,33.3,375,1536,768,4,2,2,7,7,515,3
318,Jean-Paul Boetius,Mainz 05,23.6,1210,16,172,579,466,52,1210,56,32,57.1,24,42.9,673,3169,1496,45,29,12,57,38,747,126
319,Sacha Boey,Rennes,0.2,5,0,0,5,0,0,5,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,2,0
320,Jeremie Boga,Sassuolo,16.0,679,6,87,286,325,60,679,124,82,66.1,42,33.9,533,4548,2469,79,47,34,37,24,536,105
321,Willy Boly,Wolves,35.2,2168,212,912,1206,67,33,2168,16,13,81.3,3,18.8,1090,5841,3475,29,18,2,11,15,1269,12
322,Leo Bonatini,Wolves,1.5,78,1,3,38,38,13,78,3,1,33.3,2,66.7,58,213,67,1,1,1,4,4,64,15
323,Giacomo Bonaventura,Milan,7.2,452,14,83,223,151,31,452,13,10,76.9,3,23.1,311,2096,1178,32,23,6,12,10,368,26
324,Daniele Bonera,Villarreal,2.6,115,17,58,60,0,0,115,0,0,0.0,0,0.0,69,390,212,1,0,0,1,0,74,0
325,Gaetan Bong,Brighton,20.1,1071,87,378,470,228,3,1071,23,11,47.8,12,52.2,452,2730,1485,36,31,1,18,16,467,40
326,Kevin Bonifazi,SPAL,25.6,1498,188,743,662,109,12,1498,29,23,79.3,6,20.7,899,5550,3420,42,36,0,23,19,919,8
327,Leonardo Bonucci,Juventus,27.5,1854,174,755,1056,50,18,1854,3,3,100.0,0,0.0,1125,4808,2901,6,8,2,9,2,1296,4
328,Fabio Borini,Milan,11.7,534,30,119,219,199,34,534,11,8,72.7,3,27.3,342,1510,552,13,11,5,27,20,364,96
329,Robin Bormuth,Düsseldorf,6.8,353,59,220,127,8,4,353,2,2,100.0,0,0.0,184,894,376,2,1,0,3,0,207,2
330,Artur Boruc,Bournemouth,12.0,378,330,376,3,0,0,378,0,0,0.0,0,0.0,164,1028,692,0,0,0,0,0,100,0
331,Olivier Boscagli,Nice,9.6,782,37,237,429,124,3,782,10,6,60.0,4,40.0,377,1829,1220,15,14,0,10,4,481,35
332,Gabriel Boschilia,Nantes,14.7,738,8,87,319,346,33,738,29,14,48.3,15,51.7,450,2764,1276,39,28,9,43,30,480,82
333,John Bostock,Toulouse,10.9,702,21,144,440,124,2,702,6,1,16.7,5,83.3,365,1437,692,5,9,0,16,8,480,12
334,Denis Bouanga,Nîmes,29.3,1147,21,177,442,556,128,1147,130,50,38.5,80,61.5,697,5147,2771,102,60,54,103,52,727,195
335,Zacharie Boucher,Angers,2.0,56,47,56,0,0,0,56,0,0,0.0,0,0.0,16,121,80,0,0,0,0,0,13,0
336,Ryad Boudebouz,Celta Vigo,8.0,478,8,49,222,217,21,478,18,13,72.2,5,27.8,285,1486,711,18,23,3,16,14,348,56
338,Ryad Boudebouz,Betis,6.0,401,2,32,156,213,13,401,10,7,70.0,3,30.0,259,1395,642,13,18,3,15,15,342,46
339,Sofiane Boufal,Celta Vigo,23.2,1270,8,181,548,584,90,1270,224,144,64.3,80,35.7,888,7683,4395,154,113,44,90,64,953,126
340,Nassim Boujellab,Schalke 04,4.2,164,2,24,88,57,10,164,12,7,58.3,5,41.7,96,732,439,15,10,2,10,4,99,17
341,Arnold Bouka Moutou,Dijon,0.7,44,2,21,18,6,1,44,2,1,50.0,1,50.0,17,159,65,2,4,0,2,1,18,1
342,Yassine Bounou,Girona,31.8,1062,975,1060,1,1,1,1062,1,1,100.0,0,0.0,530,3130,2043,0,1,1,2,1,396,0
343,Mehdi Bourabia,Sassuolo,22.3,1369,45,255,726,407,40,1369,52,33,63.5,19,36.5,750,3398,1558,24,36,4,45,37,910,70
344,Benjamin Bourigeaud,Rennes,26.9,1536,36,237,814,497,36,1533,32,10,31.3,22,68.8,818,3974,1910,53,35,5,40,24,992,167
345,Bilal Boutobba,Montpellier,0.4,21,0,0,7,14,5,21,5,2,40.0,3,60.0,18,138,95,7,2,5,1,1,17,2
346,Umut Bozok,Nîmes,13.7,426,1,22,203,207,43,424,25,12,48.0,13,52.0,296,1451,425,14,11,6,33,36,343,74
347,Filip Bradaric,Cagliari,16.6,1204,65,283,774,156,9,1204,1,0,0.0,1,100.0,582,2374,1209,11,16,0,8,12,816,11
348,Robbie Brady,Burnley,8.0,378,18,73,157,154,11,378,13,7,53.8,6,46.2,158,1068,501,14,11,1,12,10,199,26
349,Martin Braithwaite,Leganés,15.6,385,3,22,155,218,57,385,33,17,51.5,16,48.5,263,1400,654,24,17,14,38,24,292,75
350,Julian Brandt,Leverkusen,29.6,2198,12,252,1034,936,112,2198,97,55,56.7,42,43.3,1170,7752,3635,107,78,29,76,50,1678,291
351,Darko Brasanac,Alavés,17.6,782,32,165,463,164,16,782,16,12,75.0,4,25.0,362,2032,1074,24,8,3,27,15,412,28
352,Pedro Brazao,Nice,0.2,6,0,0,0,6,1,6,1,0,0.0,1,100.0,4,21,10,1,0,1,0,0,3,1
353,Fabian Bredlow,Nürnberg,12.5,501,389,491,10,0,0,501,0,0,0.0,0,0.0,217,1426,1034,0,0,0,0,0,224,0
354,Josip Brekalo,Wolfsburg,15.7,797,8,82,345,378,33,797,59,30,50.8,29,49.2,517,3965,1927,72,45,20,36,25,570,111
355,Gleison Bremer,Torino,2.0,130,13,57,70,3,2,130,1,1,100.0,0,0.0,63,377,200,1,1,0,1,0,76,0
356,Joshua Brenet,Hoffenheim,10.1,642,27,165,253,235,36,642,24,14,58.3,10,41.7,362,2197,1166,31,22,9,21,9,388,82
357,Rajko Brezancic,Huesca,0.7,27,2,10,7,10,0,27,0,0,0.0,0,0.0,4,32,24,0,0,0,1,0,10,3
358,Anthony Briancon,Nîmes,32.5,1703,228,958,704,57,28,1703,2,2,100.0,0,0.0,782,4060,2317,14,11,0,8,2,848,1
359,Jimmy Briand,Bordeaux,27.7,969,36,95,505,377,83,968,28,13,46.4,15,53.6,544,2317,947,26,26,8,79,45,729,155
360,Nicolo Brighenti,Frosinone,11.0,681,45,255,363,70,6,681,3,1,33.3,2,66.7,314,1672,1186,15,4,0,5,2,383,10
361,Matteo Brighi,Empoli,2.6,123,4,28,62,34,4,123,0,0,0.0,0,0.0,53,170,48,0,2,0,5,4,61,4
362,Enrico Brignola,Sassuolo,1.9,90,1,21,43,27,5,90,4,1,25.0,3,75.0,62,403,211,8,2,1,3,1,74,15
364,Miguel Britos,Watford,2.1,84,14,52,28,4,0,84,3,1,33.3,2,66.7,38,148,51,0,0,0,1,0,38,0
365,David Brooks,Bournemouth,25.1,1231,23,186,604,457,87,1231,64,24,37.5,40,62.5,847,4787,2276,66,46,22,58,42,870,144
366,John Brooks,Wolfsburg,29.0,2015,187,992,984,55,33,2015,5,4,80.0,1,20.0,1252,8119,4784,27,5,1,6,10,1351,3
367,Daniel Brosinski,Mainz 05,24.5,1573,73,388,681,514,18,1570,19,6,31.6,13,68.4,665,3119,1818,47,46,8,25,10,793,112
368,Marcelo Brozovic,Inter,29.4,2999,84,639,1806,581,15,2999,32,22,68.8,10,31.3,1891,9482,4341,43,49,2,45,27,2159,29
369,Bruma,RB Leipzig,6.1,429,3,32,213,187,19,428,23,13,56.5,10,43.5,264,1783,812,26,25,7,21,15,337,43
370,Jeffrey Bruma,Schalke 04,6.9,381,49,199,181,7,3,381,2,2,100.0,0,0.0,218,1265,782,7,1,0,2,0,240,1
371,Bruno,Brighton,12.6,733,56,260,343,130,2,733,6,4,66.7,2,33.3,344,1181,658,4,7,0,4,2,411,26
372,Jacob Bruun Larsen,Dortmund,14.1,699,12,79,335,294,46,699,35,17,48.6,18,51.4,428,2425,1079,38,18,16,30,21,523,138
373,Joe Bryan,Fulham,26.1,1591,101,441,753,407,32,1591,26,13,50.0,13,50.0,597,3854,1985,73,36,15,21,18,846,95
374,Gianluigi Buffon,Paris S-G,17.0,450,367,444,7,0,0,450,1,1,100.0,0,0.0,197,938,707,0,0,0,0,0,170,0
375,Niko Bungert,Mainz 05,3.2,147,26,96,47,4,1,147,0,0,0.0,0,0.0,67,244,141,0,1,0,2,0,73,0
376,Guido Burgstaller,Schalke 04,17.0,500,14,26,207,276,91,500,29,7,24.1,22,75.9,282,1483,434,23,16,14,54,32,368,111
377,Burgui,Alavés,6.2,261,1,41,121,106,8,261,13,6,46.2,7,53.8,158,955,508,13,9,3,9,3,186,39
378,Jonathan Burkardt,Mainz 05,2.9,92,2,19,33,44,12,92,6,2,33.3,4,66.7,57,381,146,3,6,3,7,11,58,17
379,Roman Burki,Dortmund,32.0,1146,844,1130,16,0,0,1146,1,1,100.0,0,0.0,620,3394,2043,0,0,0,1,0,515,0
380,Patrick Burner,Nice,15.0,941,54,343,468,141,4,941,33,13,39.4,20,60.6,440,1798,972,20,18,2,20,11,545,49
381,Sergio Busquets,Barcelona,30.2,2673,85,585,1733,366,16,2673,15,9,60.0,6,40.0,1521,5928,3029,12,24,0,14,25,1982,13
382,Gaetan Bussmann,Mainz 05,1.0,59,3,18,33,9,0,59,0,0,0.0,0,0.0,35,62,25,1,0,0,1,0,37,3
383,Unai Bustinza,Leganés,22.5,1307,121,543,590,187,18,1307,4,3,75.0,1,25.0,520,2925,1832,26,20,0,11,7,563,15
384,Ludovic Butelle,Angers,36.0,1112,898,1105,8,0,0,1112,0,0,0.0,0,0.0,470,3630,2782,0,1,1,0,0,260,0
385,David Button,Brighton,4.0,116,105,116,0,0,0,116,0,0,0.0,0,0.0,52,410,313,0,0,0,0,0,36,0
386,Jakub Blaszczykowski,Wolfsburg,0.1,3,0,1,0,2,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0
387,Erick Cabaco,Levante,18.1,891,108,422,438,35,12,891,3,1,33.3,2,66.7,389,2294,1586,20,7,0,8,3,480,2
388,Willy Caballero,Chelsea,2.0,64,56,64,0,0,0,64,0,0,0.0,0,0.0,28,185,126,0,0,0,0,0,29,0
390,Remy Cabella,Saint-Étienne,33.3,2510,18,269,1381,901,131,2509,106,56,52.8,50,47.2,1484,11319,6726,224,158,47,64,71,1984,270
391,Gustavo Cabral,Celta Vigo,21.1,1152,125,561,561,34,21,1152,2,1,50.0,1,50.0,603,2573,1402,4,4,0,10,8,691,3
392,Rafael Cabral,Sampdoria,2.0,61,60,61,0,0,0,61,0,0,0.0,0,0.0,30,103,71,0,0,0,0,0,29,0
393,Leandro Cabrera,Getafe,31.0,1525,209,633,740,166,41,1525,5,2,40.0,3,60.0,410,2379,1220,19,14,2,11,3,469,13
394,Fabrizio Cacciatore,Cagliari,6.4,433,30,137,211,86,7,433,3,2,66.7,1,33.3,220,758,363,4,5,0,3,1,275,19
