,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
2492,Arnaud Souquet,fr FRA,"DF,MF",Nice,Ligue 1,24.0,1992.0,26.0,26.0,2340.0,26.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.04,0.15,0.19,0.04,0.19
2493,Djibril Sow,ch SUI,MF,M'Gladbach,Bundesliga,19.0,1997.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,Çağlar Söyüncü,tr TUR,DF,Freiburg,Bundesliga,20.0,1996.0,24.0,24.0,2070.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04
2496,Emir Spahić,ba BIH,DF,Hamburger SV,Bundesliga,35.0,1980.0,11.0,9.0,777.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,Leonardo Spinazzola,it ITA,"MF,FW",Atalanta,Serie A,23.0,1993.0,30.0,28.0,2496.0,27.7,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14
2498,Nicolás Spolli,ar ARG,DF,Chievo,Serie A,33.0,1983.0,21.0,15.0,1594.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,Marco Sportiello,it ITA,GK,Fiorentina,Serie A,24.0,1992.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,Marco Sportiello,it ITA,GK,Atalanta,Serie A,24.0,1992.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,Sébastien Squillaci,fr FRA,DF,Bastia,Ligue 1,35.0,1980.0,10.0,10.0,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,Bassem Srarfi,tn TUN,"FW,MF",Nice,Ligue 1,19.0,1997.0,5.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,Kostas Stafylidis,gr GRE,"DF,MF",Augsburg,Bundesliga,22.0,1993.0,27.0,26.0,2240.0,24.9,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.16,0.0,0.16,0.16,0.16
2504,Benjamin Stambouli,fr FRA,MF,Schalke 04,Bundesliga,25.0,1990.0,23.0,15.0,1297.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2505,Junior Stanislas,eng ENG,MF,Bournemouth,Premier League,26.0,1989.0,21.0,18.0,1467.0,16.3,7.0,5.0,12.0,5.0,2.0,2.0,1.0,0.0,0.43,0.31,0.74,0.31,0.61
2506,Niklas Stark,de GER,"MF,DF",Hertha BSC,Bundesliga,21.0,1995.0,27.0,27.0,2349.0,26.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04
2507,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,35.0,1981.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,Markus Steinhöfer,de GER,"DF,MF",Darmstadt 98,Bundesliga,30.0,1986.0,7.0,3.0,323.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28
2509,Maarten Stekelenburg,nl NED,GK,Everton,Premier League,33.0,1982.0,19.0,19.0,1683.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,Guglielmo Stendardo,it ITA,DF,Atalanta,Serie A,35.0,1981.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,Guglielmo Stendardo,it ITA,DF,Pescara,Serie A,35.0,1981.0,9.0,9.0,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,Marc Stendera,de GER,MF,Eint Frankfurt,Bundesliga,20.0,1995.0,2.0,2.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,Pascal Stenzel,de GER,"DF,MF",Freiburg,Bundesliga,20.0,1996.0,19.0,14.0,1306.0,14.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14
2514,Jack Stephens,eng ENG,DF,Southampton,Premier League,22.0,1994.0,17.0,15.0,1471.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,Mariusz Stępiński,pl POL,FW,Nantes,Ligue 1,21.0,1995.0,21.0,16.0,1174.0,13.0,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,0.31,0.23,0.54,0.31,0.54
2516,Raheem Sterling,eng ENG,"MF,FW",Manchester City,Premier League,21.0,1994.0,33.0,29.0,2508.0,27.9,7.0,8.0,15.0,7.0,0.0,0.0,7.0,0.0,0.25,0.29,0.54,0.25,0.54
2517,Janek Sternberg,de GER,"DF,MF",Werder Bremen,Bundesliga,23.0,1992.0,2.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,Jhon Steven,co COL,DF,Osasuna,La Liga,21.0,1994.0,5.0,4.0,429.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42
2519,Kevin Stewart,jm JAM,"DF,MF",Liverpool,Premier League,22.0,1993.0,4.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,Lars Stindl,de GER,"FW,MF",M'Gladbach,Bundesliga,27.0,1988.0,30.0,29.0,2589.0,28.8,11.0,3.0,14.0,11.0,0.0,1.0,8.0,0.0,0.38,0.1,0.49,0.38,0.49
2522,Valentin Stocker,ch SUI,MF,Hertha BSC,Bundesliga,27.0,1989.0,17.0,14.0,1157.0,12.9,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.31,0.08,0.39,0.31,0.39
2523,Adrian Stoian,ro ROU,"MF,FW",Crotone,Serie A,25.0,1991.0,27.0,17.0,1567.0,17.4,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.17,0.11,0.29,0.17,0.29
2524,John Stones,eng ENG,DF,Manchester City,Premier League,22.0,1994.0,27.0,23.0,2014.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,Marco Storari,it ITA,GK,Cagliari,Serie A,39.0,1977.0,15.0,15.0,1256.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2526,Thomas Strakosha,al ALB,GK,Lazio,Serie A,21.0,1995.0,21.0,20.0,1845.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,Ivan Strinić,hr CRO,DF,Napoli,Serie A,29.0,1987.0,12.0,12.0,1033.0,11.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17,0.17,0.0,0.17
2528,Tobias Strobl,de GER,"MF,DF",M'Gladbach,Bundesliga,26.0,1990.0,23.0,18.0,1565.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.06,0.06,0.0,0.06
2529,Dominik Stroh-Engel,de GER,FW,Darmstadt 98,Bundesliga,30.0,1985.0,4.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,Kevin Strootman,nl NED,MF,Roma,Serie A,26.0,1990.0,33.0,31.0,2788.0,31.0,4.0,7.0,11.0,4.0,0.0,0.0,6.0,0.0,0.13,0.23,0.36,0.13,0.36
2531,Cristhian Stuani,uy URU,"FW,MF",Middlesbrough,Premier League,29.0,1986.0,23.0,16.0,1354.0,15.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.27,0.0,0.27,0.27,0.27
2532,Stefano Sturaro,it ITA,MF,Juventus,Serie A,23.0,1993.0,21.0,12.0,1038.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09
2533,Daniel Sturridge,eng ENG,FW,Liverpool,Premier League,26.0,1989.0,20.0,7.0,775.0,8.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.35,0.12,0.46,0.35,0.46
2534,Denis Suárez,es ESP,MF,Barcelona,La Liga,22.0,1994.0,26.0,12.0,1186.0,13.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.08,0.23,0.3,0.08,0.3
2535,Leonardo Suárez,ar ARG,"FW,MF",Villarreal,La Liga,20.0,1996.0,3.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,Luis Suárez,uy URU,FW,Barcelona,La Liga,29.0,1987.0,35.0,34.0,2857.0,31.7,28.0,12.0,40.0,28.0,0.0,0.0,8.0,0.0,0.88,0.38,1.26,0.88,1.26
2537,Mario Suárez,es ESP,MF,Valencia,La Liga,29.0,1987.0,21.0,17.0,1496.0,16.6,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.18,0.0,0.18,0.18,0.18
2538,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,31.0,1984.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,Neven Subotić,rs SRB,DF,Köln,Bundesliga,27.0,1988.0,12.0,9.0,890.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,Isaac Success,ng NGA,MF,Watford,Premier League,20.0,1996.0,19.0,2.0,519.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.17,0.17,0.35,0.17,0.35
2541,Niklas Süle,de GER,DF,Hoffenheim,Bundesliga,20.0,1995.0,33.0,33.0,2885.0,32.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12
2542,Ćazim Suljić,ba BIH,FW,Crotone,Serie A,19.0,1996.0,2.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,Aytaç Sulu,tr TUR,DF,Darmstadt 98,Bundesliga,30.0,1985.0,27.0,27.0,2430.0,27.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.07,0.0,0.07,0.07,0.07
2544,Ki Sung-yueng,kr KOR,MF,Swansea City,Premier League,27.0,1989.0,23.0,13.0,1291.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
2545,Toni Šunjić,ba BIH,DF,Palermo,Serie A,27.0,1988.0,7.0,2.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,Gilles Sunu,tg TOG,FW,Angers,Ligue 1,25.0,1991.0,23.0,8.0,814.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,Stoppila Sunzu,zm ZAM,DF,Lille,Ligue 1,27.0,1989.0,4.0,1.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,Andrew Surman,eng ENG,MF,Bournemouth,Premier League,29.0,1986.0,22.0,21.0,1801.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.05,0.05,0.0,0.05
2550,Markel Susaeta,es ESP,MF,Athletic Club,La Liga,28.0,1987.0,26.0,11.0,1112.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.08,0.16,0.24,0.08,0.24
2551,Suso,es ESP,FW,Milan,Serie A,22.0,1993.0,34.0,33.0,2812.0,31.2,7.0,9.0,16.0,7.0,0.0,1.0,5.0,0.0,0.22,0.29,0.51,0.22,0.51
2552,Markus Suttner,at AUT,"MF,DF",Ingolstadt 04,Bundesliga,29.0,1987.0,31.0,31.0,2732.0,30.4,4.0,5.0,9.0,4.0,0.0,0.0,10.0,0.0,0.13,0.16,0.3,0.13,0.3
2553,Seydou Sy,sn SEN,GK,Monaco,Ligue 1,20.0,1995.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,Issiaga Sylla,gn GUI,"MF,DF",Toulouse,Ligue 1,22.0,1994.0,27.0,21.0,1674.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.11,0.05,0.11
2555,Yacouba Sylla,ml MLI,MF,Montpellier,Ligue 1,25.0,1990.0,19.0,13.0,1076.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08
2556,Ádám Szalai,hu HUN,"FW,MF",Hoffenheim,Bundesliga,28.0,1987.0,22.0,7.0,782.0,8.7,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,0.92,0.12,1.04,0.92,1.04
2557,Wojciech Szczęsny,pl POL,GK,Roma,Serie A,26.0,1990.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,Alexander Søderlund,no NOR,FW,Saint-Étienne,Ligue 1,28.0,1987.0,17.0,8.0,903.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.1,0.2
2559,Frederik Sørensen,dk DEN,DF,Köln,Bundesliga,24.0,1992.0,31.0,30.0,2679.0,29.8,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07
2560,Adel Taarabt,ma MAR,FW,Genoa,Serie A,27.0,1989.0,6.0,1.0,213.0,2.4,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.27,0.0,1.27
2561,Franck Tabanou,fr FRA,DF,Granada,La Liga,27.0,1989.0,6.0,6.0,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,Panagiotis Tachtsidis,gr GRE,MF,Cagliari,Serie A,25.0,1991.0,26.0,24.0,2138.0,23.8,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.17,0.17,0.0,0.17
2563,Dušan Tadić,rs SRB,"FW,MF",Southampton,Premier League,27.0,1988.0,33.0,30.0,2411.0,26.8,3.0,5.0,8.0,2.0,1.0,2.0,4.0,0.0,0.11,0.19,0.3,0.07,0.26
2564,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,20.0,1996.0,19.0,16.0,1640.0,18.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.05,0.05,0.11,0.05,0.11
2565,Mehdi Tahrat,dz ALG,MF,Angers,Ligue 1,26.0,1990.0,7.0,3.0,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,Saphir Taïder,dz ALG,MF,Bologna,Serie A,24.0,1992.0,24.0,22.0,1900.0,21.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
2567,Flavien Tait,fr FRA,"FW,MF",Angers,Ligue 1,23.0,1993.0,11.0,5.0,438.0,4.9,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.41,0.41,0.82,0.41,0.82
2568,Tana,es ESP,"MF,FW",Las Palmas,La Liga,25.0,1990.0,32.0,25.0,2210.0,24.6,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,0.16,0.16,0.33,0.16,0.33
2569,Oussama Tannane,ma MAR,"FW,MF",Saint-Étienne,Ligue 1,22.0,1994.0,17.0,14.0,1279.0,14.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.07,0.07,0.14,0.07,0.14
2570,Shani Tarashaj,ch SUI,MF,Eint Frankfurt,Bundesliga,21.0,1995.0,13.0,1.0,333.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.27,0.27
2571,Matt Targett,eng ENG,DF,Southampton,Premier League,20.0,1995.0,5.0,5.0,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,James Tarkowski,eng ENG,DF,Burnley,Premier League,23.0,1992.0,19.0,4.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,Serie A,30.0,1986.0,35.0,35.0,3099.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,Júlio Tavares,cv CPV,FW,Dijon,Ligue 1,27.0,1988.0,35.0,31.0,2760.0,30.7,9.0,3.0,12.0,7.0,2.0,2.0,3.0,0.0,0.29,0.1,0.39,0.23,0.33
2576,Taleb Tawatha,il ISR,MF,Eint Frankfurt,Bundesliga,24.0,1992.0,14.0,8.0,693.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,Neil Taylor,wls WAL,DF,Swansea City,Premier League,27.0,1989.0,11.0,11.0,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,Georg Teigl,at AUT,MF,Augsburg,Bundesliga,25.0,1991.0,18.0,4.0,667.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13
2579,Álvaro Tejero,es ESP,DF,Real Madrid,La Liga,20.0,1996.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,Bernard Tekpetey,gh GHA,"FW,MF",Schalke 04,Bundesliga,18.0,1997.0,2.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,Jordan Tell,gp GLP,FW,Caen,Ligue 1,19.0,1997.0,5.0,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,Andrés Tello,co COL,MF,Empoli,Serie A,19.0,1996.0,18.0,8.0,824.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,Cristian Tello,es ESP,MF,Fiorentina,Serie A,24.0,1991.0,36.0,22.0,2071.0,23.0,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,0.17,0.17,0.35,0.17,0.35
2584,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,24.0,1992.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,Emanuele Terranova,it ITA,DF,Sassuolo,Serie A,29.0,1987.0,3.0,2.0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,Marco Terrazzino,de GER,"MF,FW",Hoffenheim,Bundesliga,25.0,1991.0,9.0,4.0,364.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.49,0.74,0.25,0.74
2587,Martin Terrier,fr FRA,MF,Lille,Ligue 1,19.0,1997.0,11.0,1.0,256.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35
2588,John Terry,eng ENG,DF,Chelsea,Premier League,35.0,1980.0,9.0,6.0,496.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18
2589,Florian Thauvin,fr FRA,"FW,MF",Marseille,Ligue 1,23.0,1993.0,38.0,36.0,2956.0,32.8,15.0,9.0,24.0,14.0,1.0,1.0,2.0,0.0,0.46,0.27,0.73,0.43,0.7
2590,Alexis Thébaux,fr FRA,GK,Bastia,Ligue 1,31.0,1985.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,Ligue 1,26.0,1989.0,31.0,30.0,2730.0,30.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
2592,Cyril Théréau,fr FRA,FW,Udinese,Serie A,33.0,1983.0,33.0,31.0,2483.0,27.6,12.0,1.0,13.0,11.0,1.0,2.0,3.0,0.0,0.43,0.04,0.47,0.4,0.43
2593,Vincent Thill,lu LUX,MF,Metz,Ligue 1,16.0,2000.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,Romain Thomas,fr FRA,DF,Angers,Ligue 1,28.0,1988.0,36.0,36.0,3208.0,35.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.03,0.0,0.03,0.03,0.03
2595,Adrien Thomasson,fr FRA,MF,Nantes,Ligue 1,22.0,1993.0,29.0,21.0,1935.0,21.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,0.09,0.09,0.19,0.09,0.19
2596,Nicolaj Thomsen,dk DEN,"MF,FW",Nantes,Ligue 1,23.0,1993.0,13.0,9.0,744.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12
2597,Lennart Thy,de GER,FW,Werder Bremen,Bundesliga,24.0,1992.0,6.0,0.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2598,Fausto Tienza,es ESP,MF,Osasuna,La Liga,26.0,1990.0,19.0,16.0,1224.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,David Timor,es ESP,MF,Leganés,La Liga,26.0,1989.0,24.0,22.0,1870.0,20.8,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,0.1,0.05,0.14,0.1,0.14
2601,Marcel Tisserand,cd COD,DF,Monaco,Ligue 1,23.0,1993.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,Marcel Tisserand,cd COD,DF,Ingolstadt 04,Bundesliga,23.0,1993.0,28.0,27.0,2388.0,26.5,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04
2603,Tito,es ESP,"DF,MF",Leganés,La Liga,31.0,1985.0,11.0,10.0,877.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21
2604,Tito,es ESP,DF,Granada,La Liga,31.0,1985.0,12.0,11.0,996.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09
2605,Ola Toivonen,se SWE,"MF,FW",Toulouse,Ligue 1,30.0,1986.0,35.0,19.0,1805.0,20.1,7.0,2.0,9.0,7.0,0.0,0.0,9.0,0.0,0.35,0.1,0.45,0.35,0.45
2606,Karl Toko Ekambi,cm CMR,FW,Angers,Ligue 1,23.0,1992.0,31.0,29.0,2428.0,27.0,7.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.26,0.15,0.41,0.26,0.41
2607,Corentin Tolisso,fr FRA,MF,Lyon,Ligue 1,21.0,1994.0,31.0,29.0,2573.0,28.6,8.0,5.0,13.0,8.0,0.0,0.0,1.0,1.0,0.28,0.17,0.45,0.28,0.45
2608,Jeremy Toljan,de GER,MF,Hoffenheim,Bundesliga,21.0,1994.0,20.0,14.0,1318.0,14.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14
2609,Rafael Tolói,it ITA,DF,Atalanta,Serie A,25.0,1990.0,32.0,31.0,2719.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,James Tomkins,eng ENG,DF,Crystal Palace,Premier League,27.0,1989.0,24.0,23.0,1974.0,21.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14
2611,Nenad Tomović,rs SRB,DF,Fiorentina,Serie A,28.0,1987.0,25.0,21.0,1815.0,20.2,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.05,0.05,0.0,0.05
2612,Lorenzo Tonelli,it ITA,DF,Napoli,Serie A,26.0,1990.0,3.0,3.0,270.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.67,0.0,0.67,0.67,0.67
2613,Aleksandar Tonev,bg BUL,"FW,MF",Crotone,Serie A,26.0,1990.0,13.0,9.0,743.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12
2614,Ömer Toprak,tr TUR,DF,Leverkusen,Bundesliga,27.0,1989.0,25.0,25.0,2098.0,23.3,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.04,0.0,0.04,0.04,0.04
2615,Gaizka Toquero,es ESP,"MF,FW",Alavés,La Liga,31.0,1984.0,23.0,15.0,1222.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.15,0.07,0.15
2616,Jon Toral,es ESP,MF,Granada,La Liga,21.0,1995.0,5.0,4.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,Gökhan Töre,tr TUR,"MF,FW",West Ham,Premier League,24.0,1992.0,5.0,3.0,240.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
2618,Vasilis Torosidis,gr GRE,DF,Bologna,Serie A,31.0,1985.0,28.0,23.0,1939.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.05,0.0,0.05,0.05,0.05
2619,Lucas Torreira,uy URU,MF,Sampdoria,Serie A,20.0,1996.0,35.0,35.0,3044.0,33.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03
2620,Marc Torrejón,es ESP,DF,Freiburg,Bundesliga,30.0,1986.0,12.0,10.0,932.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
