Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Oriol Romeu,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,36.0,34.0,2889.0,32.1,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.06,0.06,0.12,0.06,0.12,1.7,1.7,3.0,4.7,0.05,0.09,0.15,0.05,0.15,2397,ESP,MF,Southampton,eng Premier League,29.0,1991.0,32.1,2.0,24.0,4.0,16.7,0.75,0.12,0.08,0.5,22.4,0.0,0.0,0.0,1.7,1.7,0.07,0.3,0.3
Cristiano Ronaldo,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,30.0,27.0,2456.0,27.3,18.0,3.0,15.0,3.0,3.0,8.0,0.0,0.66,0.11,0.77,0.55,0.66,17.9,15.6,3.2,18.7,0.66,0.12,0.77,0.57,0.69,2398,PRT,FW,Manchester Utd,eng Premier League,36.0,1985.0,27.3,18.0,107.0,39.0,36.4,3.92,1.43,0.14,0.38,15.5,8.0,3.0,3.0,17.9,15.6,0.15,0.1,-0.6
Salomón Rondón,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,20.0,8.0,790.0,8.8,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.11,0.11,0.23,0.11,0.23,2.4,2.4,1.0,3.3,0.27,0.11,0.38,0.27,0.38,2400,VEN,FW,Everton,eng Premier League,31.0,1989.0,8.8,1.0,21.0,6.0,28.6,2.39,0.68,0.05,0.17,12.0,0.0,0.0,0.0,2.4,2.4,0.11,-1.4,-1.4
Valentin Rongier,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,32.0,25.0,2194.0,24.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,3.1,3.1,1.7,4.8,0.13,0.07,0.2,0.13,0.2,2401,FRA,"MF,DF",Marseille,fr Ligue 1,26.0,1994.0,24.4,0.0,28.0,9.0,32.1,1.15,0.37,0.0,0.0,21.5,0.0,0.0,0.0,3.1,3.1,0.11,-3.1,-3.1
Marten de Roon,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,30.0,28.0,2548.0,28.3,3.0,0.0,3.0,0.0,0.0,7.0,1.0,0.11,0.0,0.11,0.11,0.11,2.3,2.3,0.5,2.8,0.08,0.02,0.1,0.08,0.1,2402,NLD,"MF,DF",Atalanta,it Serie A,30.0,1991.0,28.3,3.0,23.0,5.0,21.7,0.81,0.18,0.13,0.6,19.7,0.0,0.0,0.0,2.3,2.3,0.1,0.7,0.7
Unai Ropero,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403,ESP,MF,Alavés,es La Liga,19.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Pablo Rosario,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,36.0,31.0,2729.0,30.3,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.07,0.07,0.0,0.07,1.6,1.6,1.4,3.0,0.05,0.05,0.1,0.05,0.1,2404,NLD,MF,Nice,fr Ligue 1,24.0,1997.0,30.3,0.0,19.0,3.0,15.8,0.63,0.1,0.0,0.0,19.7,0.0,0.0,0.0,1.6,1.6,0.08,-1.6,-1.6
Romario Rösch,2405,DEU,MF,Mainz 05,de Bundesliga,22.0,1999.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405,DEU,MF,Mainz 05,de Bundesliga,22.0,1999.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Danny Rose,2406,GBR,DF,Watford,eng Premier League,31.0,1990.0,8.0,7.0,689.0,7.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.3,0.04,0.13,0.17,0.04,0.17,2406,GBR,DF,Watford,eng Premier League,31.0,1990.0,7.7,0.0,4.0,1.0,25.0,0.52,0.13,0.0,0.0,20.6,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
Francesco Rossi,2407,ITA,GK,Atalanta,it Serie A,30.0,1991.0,1.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407,ITA,GK,Atalanta,it Serie A,30.0,1991.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tom Rothe,2408,DEU,DF,Dortmund,de Bundesliga,16.0,2004.0,2.0,1.0,94.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.96,0.0,0.96,0.96,0.96,0.2,0.2,0.0,0.3,0.23,0.04,0.27,0.23,0.27,2408,DEU,DF,Dortmund,de Bundesliga,16.0,2004.0,1.0,1.0,2.0,1.0,50.0,1.91,0.96,0.5,1.0,12.9,0.0,0.0,0.0,0.2,0.2,0.12,0.8,0.8
Jérôme Roussillon,2409,FRA,DF,Wolfsburg,de Bundesliga,28.0,1993.0,26.0,18.0,1775.0,19.7,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,1.2,1.2,1.7,2.9,0.06,0.09,0.14,0.06,0.14,2409,FRA,DF,Wolfsburg,de Bundesliga,28.0,1993.0,19.7,1.0,12.0,5.0,41.7,0.61,0.25,0.08,0.2,23.8,0.0,0.0,0.0,1.2,1.2,0.1,-0.2,-0.2
Nicolò Rovella,2410,ITA,MF,Genoa,it Serie A,19.0,2001.0,21.0,16.0,1468.0,16.3,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,0.18,0.0,0.18,1.2,1.2,2.6,3.8,0.08,0.16,0.23,0.08,0.23,2410,ITA,MF,Genoa,it Serie A,19.0,2001.0,16.3,0.0,17.0,4.0,23.5,1.04,0.25,0.0,0.0,27.7,6.0,0.0,0.0,1.2,1.2,0.07,-1.2,-1.2
Jon Rowe,2411,GBR,"FW,MF",Norwich City,eng Premier League,18.0,2003.0,13.0,0.0,223.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.2,0.2,0.6,0.9,0.09,0.26,0.35,0.09,0.35,2411,GBR,"FW,MF",Norwich City,eng Premier League,18.0,2003.0,2.5,0.0,3.0,2.0,66.7,1.21,0.81,0.0,0.0,16.1,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Amir Rrahmani,2412,XK,DF,Napoli,it Serie A,27.0,1994.0,33.0,33.0,2927.0,32.5,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.12,0.0,0.12,0.12,0.12,4.2,4.2,0.3,4.5,0.13,0.01,0.14,0.13,0.14,2412,XK,DF,Napoli,it Serie A,27.0,1994.0,32.5,4.0,22.0,9.0,40.9,0.68,0.28,0.18,0.44,9.4,0.0,0.0,0.0,4.2,4.2,0.19,-0.2,-0.2
Ruan,2413,BRA,DF,Sassuolo,it Serie A,22.0,1999.0,10.0,0.0,214.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,2413,BRA,DF,Sassuolo,it Serie A,22.0,1999.0,2.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Rubén,2414,ESP,DF,Espanyol,es La Liga,20.0,2001.0,4.0,1.0,150.0,1.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,0.4,0.5,0.01,0.27,0.28,0.01,0.28,2414,ESP,DF,Espanyol,es La Liga,20.0,2001.0,1.7,0.0,1.0,0.0,0.0,0.6,0.0,0.0,,31.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
John Ruddy,2415,GBR,GK,Wolves,eng Premier League,34.0,1986.0,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415,GBR,GK,Wolves,eng Premier League,34.0,1986.0,1.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Antonio Rüdiger,2416,DEU,DF,Chelsea,eng Premier League,28.0,1993.0,34.0,34.0,3035.0,33.7,3.0,0.0,3.0,0.0,0.0,9.0,0.0,0.09,0.0,0.09,0.09,0.09,3.1,3.1,0.8,3.9,0.09,0.02,0.12,0.09,0.12,2416,DEU,DF,Chelsea,eng Premier League,28.0,1993.0,33.7,3.0,48.0,13.0,27.1,1.42,0.39,0.06,0.23,19.9,0.0,0.0,0.0,3.1,3.1,0.06,-0.1,-0.1
Sebastian Rudy,2418,DEU,MF,Hoffenheim,de Bundesliga,31.0,1990.0,21.0,7.0,773.0,8.6,3.0,1.0,3.0,0.0,0.0,5.0,0.0,0.35,0.12,0.47,0.35,0.47,2.1,2.1,0.4,2.5,0.25,0.05,0.3,0.25,0.3,2418,DEU,MF,Hoffenheim,de Bundesliga,31.0,1990.0,8.6,3.0,14.0,5.0,35.7,1.63,0.58,0.21,0.6,20.1,0.0,0.0,0.0,2.1,2.1,0.15,0.9,0.9
Daniele Rugani,2419,ITA,DF,Juventus,it Serie A,27.0,1994.0,12.0,9.0,879.0,9.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.0,0.02,0.01,0.02,2419,ITA,DF,Juventus,it Serie A,27.0,1994.0,9.8,0.0,2.0,0.0,0.0,0.2,0.0,0.0,,8.5,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Matteo Ruggeri,2420,ITA,DF,Salernitana,it Serie A,19.0,2002.0,14.0,8.0,676.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.6,0.03,0.04,0.07,0.03,0.07,2420,ITA,DF,Salernitana,it Serie A,19.0,2002.0,7.5,0.0,3.0,0.0,0.0,0.4,0.0,0.0,,10.9,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Mário Rui,2421,PRT,DF,Napoli,it Serie A,30.0,1991.0,34.0,34.0,2992.0,33.2,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.15,0.15,0.0,0.15,2.1,2.1,4.1,6.2,0.06,0.12,0.19,0.06,0.19,2421,PRT,DF,Napoli,it Serie A,30.0,1991.0,33.2,0.0,32.0,10.0,31.3,0.96,0.3,0.0,0.0,20.3,5.0,0.0,0.0,2.1,2.1,0.07,-2.1,-2.1
Aitor Ruibal,2422,ESP,"FW,DF",Betis,es La Liga,25.0,1996.0,19.0,9.0,856.0,9.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,2.3,0.14,0.1,0.24,0.14,0.24,2422,ESP,"FW,DF",Betis,es La Liga,25.0,1996.0,9.5,0.0,20.0,3.0,15.0,2.1,0.32,0.0,0.0,18.2,0.0,0.0,0.0,1.4,1.4,0.07,-1.4,-1.4
Isma Ruiz,2423,ESP,MF,Granada,es La Liga,20.0,2001.0,8.0,3.0,283.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.06,0.05,0.11,0.06,0.11,2423,ESP,MF,Granada,es La Liga,20.0,2001.0,3.1,0.0,4.0,1.0,25.0,1.27,0.32,0.0,0.0,27.2,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Fabián Ruiz Peña,2424,ESP,MF,Napoli,it Serie A,25.0,1996.0,32.0,29.0,2384.0,26.5,7.0,4.0,7.0,0.0,0.0,2.0,0.0,0.26,0.15,0.42,0.26,0.42,2.1,2.1,3.3,5.4,0.08,0.12,0.2,0.08,0.2,2424,ESP,MF,Napoli,it Serie A,25.0,1996.0,26.5,7.0,40.0,13.0,32.5,1.51,0.49,0.18,0.54,23.7,0.0,0.0,0.0,2.1,2.1,0.05,4.9,4.9
Víctor Ruiz,2425,ESP,DF,Betis,es La Liga,32.0,1989.0,18.0,17.0,1424.0,15.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,0.06,0.01,0.07,0.06,0.07,2425,ESP,DF,Betis,es La Liga,32.0,1989.0,15.8,0.0,7.0,1.0,14.3,0.44,0.06,0.0,0.0,8.5,0.0,0.0,0.0,1.0,1.0,0.14,-1.0,-1.0
Gerónimo Rulli,2426,ARG,GK,Villarreal,es La Liga,29.0,1992.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426,ARG,GK,Villarreal,es La Liga,29.0,1992.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lukas Rupp,2427,DEU,MF,Norwich City,eng Premier League,30.0,1991.0,19.0,7.0,769.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,2.4,0.1,0.18,0.28,0.1,0.28,2427,DEU,MF,Norwich City,eng Premier League,30.0,1991.0,8.5,0.0,12.0,2.0,16.7,1.4,0.23,0.0,0.0,21.2,0.0,0.0,0.0,0.8,0.8,0.07,-0.8,-0.8
Alessandro Russo,2428,ITA,MF,Salernitana,it Serie A,17.0,2003.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428,ITA,MF,Salernitana,it Serie A,17.0,2003.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Franco Russo,2429,ARG,DF,Mallorca,es La Liga,26.0,1994.0,19.0,17.0,1464.0,16.3,1.0,0.0,1.0,0.0,0.0,7.0,2.0,0.06,0.0,0.06,0.06,0.06,0.4,0.4,0.3,0.6,0.02,0.02,0.04,0.02,0.04,2429,ARG,DF,Mallorca,es La Liga,26.0,1994.0,16.3,1.0,6.0,2.0,33.3,0.37,0.12,0.17,0.5,12.8,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6
Georginio Rutter,2430,FRA,"FW,MF",Hoffenheim,de Bundesliga,19.0,2002.0,33.0,13.0,1611.0,17.9,8.0,2.0,8.0,0.0,0.0,2.0,0.0,0.45,0.11,0.56,0.45,0.56,7.9,7.9,4.1,12.0,0.44,0.23,0.67,0.44,0.67,2430,FRA,"FW,MF",Hoffenheim,de Bundesliga,19.0,2002.0,17.9,8.0,52.0,21.0,40.4,2.91,1.17,0.15,0.38,13.9,0.0,0.0,0.0,7.9,7.9,0.15,0.1,0.1
Mathew Ryan,2431,AUS,GK,Real Sociedad,es La Liga,29.0,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431,AUS,GK,Real Sociedad,es La Liga,29.0,1992.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Julian Ryerson,2432,NOR,DF,Union Berlin,de Bundesliga,23.0,1997.0,28.0,13.0,1429.0,15.9,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,1.5,1.5,2.0,3.5,0.09,0.12,0.22,0.09,0.22,2432,NOR,DF,Union Berlin,de Bundesliga,23.0,1997.0,15.9,2.0,17.0,6.0,35.3,1.07,0.38,0.12,0.33,19.8,0.0,0.0,0.0,1.5,1.5,0.09,0.5,0.5
Frederik Rønnow,2433,DNK,GK,Union Berlin,de Bundesliga,28.0,1992.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433,DNK,GK,Union Berlin,de Bundesliga,28.0,1992.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
José Sá,2434,PRT,GK,Wolves,eng Premier League,28.0,1993.0,37.0,37.0,3285.0,36.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.4,0.4,0.0,0.01,0.01,0.0,0.01,2434,PRT,GK,Wolves,eng Premier League,28.0,1993.0,36.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Roli Pereira de Sa,2435,FRA,MF,Nantes,fr Ligue 1,24.0,1996.0,17.0,5.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.4,0.1,0.12,0.22,0.1,0.22,2435,FRA,MF,Nantes,fr Ligue 1,24.0,1996.0,6.4,0.0,5.0,1.0,20.0,0.79,0.16,0.0,0.0,16.1,0.0,0.0,0.0,0.6,0.6,0.13,-0.6,-0.6
Youssouf Sabaly,2436,SEN,DF,Betis,es La Liga,28.0,1993.0,10.0,9.0,788.0,8.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.6,0.8,0.02,0.07,0.09,0.02,0.09,2436,SEN,DF,Betis,es La Liga,28.0,1993.0,8.8,0.0,4.0,1.0,25.0,0.46,0.11,0.0,0.0,24.2,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Mathys Saban,2437,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19.0,2002.0,3.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19.0,2002.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Stefano Sabelli,2438,ITA,DF,Genoa,it Serie A,28.0,1993.0,7.0,5.0,348.0,3.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.04,0.03,0.06,0.04,0.06,2438,ITA,DF,Genoa,it Serie A,28.0,1993.0,3.9,0.0,2.0,1.0,50.0,0.52,0.26,0.0,0.0,19.9,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Abdelhamid Sabiri,2439,MAR,"MF,FW",Sampdoria,it Serie A,24.0,1996.0,14.0,9.0,893.0,9.9,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.3,0.2,0.5,0.3,0.5,1.3,1.3,2.1,3.3,0.13,0.21,0.33,0.13,0.33,2439,MAR,"MF,FW",Sampdoria,it Serie A,24.0,1996.0,9.9,3.0,16.0,9.0,56.3,1.61,0.91,0.19,0.33,23.6,3.0,0.0,0.0,1.3,1.3,0.08,1.7,1.7
Marcel Sabitzer,2440,AUT,"MF,DF",Bayern Munich,de Bundesliga,27.0,1994.0,25.0,8.0,905.0,10.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,2.0,2.0,1.6,3.7,0.2,0.16,0.36,0.2,0.36,2440,AUT,"MF,DF",Bayern Munich,de Bundesliga,27.0,1994.0,10.1,1.0,20.0,6.0,30.0,1.99,0.6,0.05,0.17,19.8,1.0,0.0,0.0,2.0,2.0,0.11,-1.0,-1.0
Falaye Sacko,2442,MLI,DF,Saint-Étienne,fr Ligue 1,26.0,1995.0,9.0,8.0,667.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.03,0.01,0.03,2442,MLI,DF,Saint-Étienne,fr Ligue 1,26.0,1995.0,7.4,0.0,1.0,0.0,0.0,0.13,0.0,0.0,,17.1,0.0,0.0,0.0,0.1,0.1,0.1,-0.1,-0.1
Alexis Saelemaekers,2444,BEL,FW,Milan,it Serie A,22.0,1999.0,36.0,22.0,1865.0,20.7,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.05,0.14,0.19,0.05,0.19,3.6,3.6,4.3,7.9,0.17,0.21,0.38,0.17,0.38,2444,BEL,FW,Milan,it Serie A,22.0,1999.0,20.7,1.0,39.0,12.0,30.8,1.88,0.58,0.03,0.08,20.7,0.0,0.0,0.0,3.6,3.6,0.09,-2.6,-2.6
Rafiki Said Ahamada,2445,FRA,"MF,FW",Brest,fr Ligue 1,21.0,2000.0,14.0,0.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.35,0.11,0.46,0.35,0.46,2445,FRA,"MF,FW",Brest,fr Ligue 1,21.0,2000.0,1.4,0.0,6.0,2.0,33.3,4.43,1.48,0.0,0.0,17.4,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Wesley Saïd,2446,FRA,"FW,MF",Lens,fr Ligue 1,26.0,1995.0,21.0,7.0,654.0,7.3,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.69,0.0,0.69,0.69,0.69,4.6,4.6,1.2,5.8,0.63,0.17,0.8,0.63,0.8,2446,FRA,"FW,MF",Lens,fr Ligue 1,26.0,1995.0,7.3,5.0,26.0,10.0,38.5,3.58,1.38,0.19,0.5,14.0,0.0,0.0,0.0,4.6,4.6,0.18,0.4,0.4
Allan Saint-Maximin,2447,FRA,"FW,MF",Newcastle Utd,eng Premier League,24.0,1997.0,35.0,31.0,2804.0,31.2,5.0,5.0,5.0,0.0,0.0,6.0,0.0,0.16,0.16,0.32,0.16,0.32,5.7,5.7,4.9,10.5,0.18,0.16,0.34,0.18,0.34,2447,FRA,"FW,MF",Newcastle Utd,eng Premier League,24.0,1997.0,31.2,5.0,64.0,26.0,40.6,2.05,0.83,0.08,0.19,19.7,0.0,0.0,0.0,5.7,5.7,0.09,-0.7,-0.7
Romain Saïss,2448,MAR,DF,Wolves,eng Premier League,31.0,1990.0,31.0,31.0,2705.0,30.1,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,3.0,3.0,0.5,3.5,0.1,0.02,0.12,0.1,0.12,2448,MAR,DF,Wolves,eng Premier League,31.0,1990.0,30.1,2.0,18.0,6.0,33.3,0.6,0.2,0.11,0.33,12.3,1.0,0.0,0.0,3.0,3.0,0.17,-1.0,-1.0
Bukayo Saka,2449,GBR,"FW,MF",Arsenal,eng Premier League,19.0,2001.0,38.0,36.0,2978.0,33.1,11.0,7.0,9.0,2.0,2.0,6.0,0.0,0.33,0.21,0.54,0.27,0.48,11.2,10.2,8.3,18.5,0.34,0.25,0.59,0.31,0.56,2449,GBR,"FW,MF",Arsenal,eng Premier League,19.0,2001.0,33.1,11.0,95.0,29.0,30.5,2.87,0.88,0.09,0.31,17.1,0.0,2.0,2.0,11.2,10.2,0.11,-0.2,-1.2
Mamadou Sakho,2450,FRA,DF,Montpellier,fr Ligue 1,31.0,1990.0,29.0,29.0,2575.0,28.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,2450,FRA,DF,Montpellier,fr Ligue 1,31.0,1990.0,28.6,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,6.4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Bakary Sako,2451,MLI,"FW,MF",Saint-Étienne,fr Ligue 1,33.0,1988.0,7.0,1.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,0.26,0.02,0.28,0.26,0.28,2451,MLI,"FW,MF",Saint-Étienne,fr Ligue 1,33.0,1988.0,1.7,0.0,6.0,0.0,0.0,3.46,0.0,0.0,,23.0,1.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Jacopo Sala,2452,ITA,MF,Spezia,it Serie A,29.0,1991.0,18.0,13.0,880.0,9.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.6,0.7,0.02,0.06,0.07,0.02,0.07,2452,ITA,MF,Spezia,it Serie A,29.0,1991.0,9.8,1.0,4.0,2.0,50.0,0.41,0.2,0.25,0.5,30.5,0.0,0.0,0.0,0.2,0.2,0.04,0.8,0.8
Mohamed Salah,2453,EGY,FW,Liverpool,eng Premier League,29.0,1992.0,35.0,30.0,2762.0,30.7,23.0,13.0,18.0,5.0,6.0,1.0,0.0,0.75,0.42,1.17,0.59,1.01,23.7,18.8,9.7,28.4,0.77,0.31,1.09,0.61,0.93,2453,EGY,FW,Liverpool,eng Premier League,29.0,1992.0,30.7,23.0,133.0,49.0,36.8,4.33,1.6,0.14,0.37,15.8,1.0,5.0,6.0,23.7,18.8,0.14,-0.7,-0.8
Eddie Salcedo,2454,ITA,"MF,FW",Spezia,it Serie A,19.0,2001.0,12.0,5.0,429.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.3,1.9,0.33,0.07,0.39,0.33,0.39,2454,ITA,"MF,FW",Spezia,it Serie A,19.0,2001.0,4.8,0.0,16.0,4.0,25.0,3.36,0.84,0.0,0.0,15.2,1.0,0.0,0.0,1.6,1.6,0.1,-1.6,-1.6
William Saliba,2455,FRA,DF,Marseille,fr Ligue 1,20.0,2001.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.5,0.06,0.01,0.07,0.06,0.07,2455,FRA,DF,Marseille,fr Ligue 1,20.0,2001.0,36.0,0.0,17.0,4.0,23.5,0.47,0.11,0.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.12,-2.0,-2.0
