,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
102,Mauro Antonio Burruchaga,ar ARG,MF,Chievo,Serie A,20.0,1998.0,0.6,45.0,3.0,11.0,30.0,5.0,0.0,45.0,1.0,1.0,100.0,0.0,0.0,25.0,124.0,83.0,0.0,2.0,0.0,0.0,5.0,28.0,0.0
104,Michail Antonio,jm JAM,"MF,FW",West Ham,Premier League,28.0,1990.0,23.4,1170.0,38.0,152.0,531.0,511.0,93.0,1170.0,104.0,58.0,55.8,46.0,44.2,683.0,4981.0,2349.0,87.0,54.0,29.0,83.0,68.0,823.0,204.0
105,Antoñito,es ESP,"DF,MF",Valladolid,La Liga,30.0,1987.0,20.7,1090.0,42.0,279.0,454.0,368.0,17.0,1090.0,40.0,22.0,55.0,18.0,45.0,580.0,3435.0,1937.0,56.0,49.0,5.0,29.0,18.0,649.0,136.0
106,Vitorino Antunes,pt POR,"DF,MF",Getafe,La Liga,31.0,1987.0,24.2,1457.0,74.0,400.0,642.0,431.0,20.0,1457.0,34.0,22.0,64.7,12.0,35.3,541.0,3181.0,1569.0,45.0,37.0,8.0,26.0,13.0,613.0,54.0
107,Anuar,ma MAR,"MF,FW",Valladolid,La Liga,23.0,1995.0,12.0,513.0,32.0,146.0,315.0,64.0,12.0,513.0,6.0,4.0,66.7,2.0,33.3,255.0,1813.0,915.0,15.0,10.0,3.0,12.0,11.0,281.0,15.0
108,Dennis Aogo,de GER,MF,Stuttgart,Bundesliga,31.0,1987.0,11.4,654.0,20.0,135.0,411.0,112.0,8.0,654.0,6.0,5.0,83.3,1.0,16.7,303.0,1388.0,605.0,12.0,6.0,1.0,6.0,7.0,416.0,13.0
109,Houssem Aouar,fr FRA,MF,Lyon,Ligue 1,20.0,1998.0,34.0,2457.0,35.0,306.0,1572.0,605.0,106.0,2457.0,97.0,58.0,59.8,39.0,40.2,1741.0,9785.0,4654.0,96.0,69.0,28.0,58.0,65.0,1956.0,163.0
110,Emmanuel Apeh,ng NGA,"FW,MF",Celta Vigo,La Liga,21.0,1996.0,0.2,6.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,,0.0,,7.0,18.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,3.0
111,Mauro Arambarri,uy URU,MF,Getafe,La Liga,22.0,1995.0,29.7,1095.0,50.0,213.0,682.0,218.0,21.0,1095.0,50.0,34.0,68.0,16.0,32.0,465.0,2242.0,888.0,16.0,20.0,4.0,36.0,25.0,478.0,24.0
112,Guilherme Arana,br BRA,DF,Sevilla,La Liga,21.0,1997.0,7.0,346.0,13.0,108.0,146.0,93.0,14.0,346.0,8.0,3.0,37.5,5.0,62.5,168.0,846.0,506.0,15.0,8.0,3.0,6.0,3.0,201.0,27.0
113,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,29.0,1989.0,21.0,1888.0,44.0,302.0,1244.0,353.0,37.0,1888.0,16.0,9.0,56.3,7.0,43.8,865.0,3968.0,2115.0,27.0,27.0,1.0,28.0,27.0,1381.0,63.0
114,Luiz Araújo,br BRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,8.7,436.0,3.0,44.0,212.0,191.0,17.0,436.0,38.0,23.0,60.5,15.0,39.5,286.0,1956.0,967.0,30.0,25.0,8.0,21.0,15.0,317.0,45.0
115,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,26.0,1991.0,29.8,1796.0,212.0,948.0,814.0,43.0,21.0,1796.0,2.0,2.0,100.0,0.0,0.0,913.0,3923.0,2076.0,4.0,3.0,0.0,6.0,2.0,1157.0,5.0
116,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,31.0,1987.0,21.7,1380.0,92.0,458.0,833.0,100.0,18.0,1380.0,6.0,4.0,66.7,2.0,33.3,686.0,4776.0,2605.0,26.0,23.0,1.0,15.0,5.0,721.0,7.0
117,Joaquín Ardaiz,uy URU,FW,Frosinone,Serie A,19.0,1999.0,0.2,5.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,100.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
118,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,25.0,1993.0,21.0,552.0,482.0,550.0,2.0,0.0,0.0,552.0,0.0,0.0,,0.0,,291.0,1571.0,1116.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0
119,Santiago Arias,co COL,DF,Atlético Madrid,La Liga,26.0,1992.0,19.7,1205.0,48.0,289.0,508.0,412.0,18.0,1205.0,14.0,8.0,57.1,6.0,42.9,571.0,2793.0,1520.0,39.0,45.0,2.0,22.0,10.0,637.0,113.0
120,Lorenzo Ariaudo,it ITA,DF,Frosinone,Serie A,29.0,1989.0,18.7,823.0,149.0,491.0,322.0,16.0,13.0,823.0,3.0,3.0,100.0,0.0,0.0,413.0,2524.0,1518.0,9.0,3.0,1.0,2.0,1.0,455.0,1.0
121,Nicolò Armini,it ITA,DF,Lazio,Serie A,17.0,2001.0,0.4,27.0,1.0,9.0,14.0,4.0,0.0,27.0,0.0,0.0,,0.0,,14.0,111.0,98.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0
122,Yoël Armougom,fr FRA,DF,Caen,Ligue 1,20.0,1998.0,20.6,1107.0,47.0,349.0,540.0,230.0,7.0,1107.0,31.0,11.0,35.5,20.0,64.5,528.0,3164.0,1687.0,45.0,31.0,4.0,28.0,9.0,596.0,49.0
123,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,26.0,1992.0,15.9,837.0,14.0,92.0,379.0,371.0,39.0,837.0,30.0,19.0,63.3,11.0,36.7,456.0,2678.0,1111.0,40.0,36.0,7.0,40.0,25.0,574.0,90.0
124,José Arnaiz,es ESP,"MF,FW",Leganés,La Liga,23.0,1995.0,1.3,48.0,1.0,9.0,16.0,23.0,4.0,48.0,5.0,3.0,60.0,2.0,40.0,40.0,259.0,85.0,4.0,2.0,2.0,4.0,5.0,40.0,13.0
125,Marko Arnautović,at AUT,FW,West Ham,Premier League,29.0,1989.0,22.1,848.0,6.0,45.0,333.0,479.0,126.0,847.0,36.0,20.0,55.6,16.0,44.4,498.0,2611.0,926.0,38.0,25.0,24.0,47.0,32.0,681.0,195.0
126,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,31.9,1768.0,78.0,369.0,1000.0,427.0,24.0,1768.0,30.0,25.0,83.3,5.0,16.7,930.0,4937.0,2399.0,41.0,33.0,5.0,35.0,29.0,1061.0,83.0
127,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,23.0,1994.0,36.0,1207.0,1059.0,1198.0,9.0,0.0,0.0,1207.0,1.0,1.0,100.0,0.0,0.0,662.0,3034.0,1787.0,0.0,0.0,0.0,1.0,1.0,622.0,0.0
128,Harry Arter,ie IRL,MF,Cardiff City,Premier League,28.0,1989.0,22.2,886.0,33.0,165.0,500.0,231.0,15.0,886.0,7.0,3.0,42.9,4.0,57.1,294.0,1589.0,813.0,13.0,17.0,1.0,20.0,3.0,412.0,23.0
130,Kwadwo Asamoah,gh GHA,DF,Inter,Serie A,29.0,1988.0,29.7,2475.0,77.0,588.0,1332.0,579.0,20.0,2475.0,65.0,40.0,61.5,25.0,38.5,1540.0,7411.0,4524.0,90.0,83.0,12.0,36.0,23.0,1761.0,153.0
131,Takuma Asano,jp JPN,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,7.8,253.0,5.0,35.0,105.0,119.0,18.0,253.0,18.0,7.0,38.9,11.0,61.1,170.0,1283.0,537.0,21.0,17.0,7.0,28.0,16.0,197.0,59.0
132,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,21.0,1997.0,27.0,1402.0,59.0,342.0,862.0,212.0,22.0,1402.0,19.0,13.0,68.4,6.0,31.6,632.0,3176.0,1434.0,27.0,26.0,2.0,18.0,19.0,743.0,28.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,29.0,1989.0,32.0,928.0,833.0,922.0,6.0,0.0,0.0,928.0,0.0,0.0,,0.0,,361.0,2745.0,1899.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,22.0,1996.0,19.8,1214.0,6.0,86.0,501.0,647.0,86.0,1214.0,60.0,41.0,68.3,19.0,31.7,865.0,6386.0,3271.0,116.0,60.0,30.0,46.0,15.0,970.0,228.0
135,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,30.0,1987.0,25.0,1129.0,7.0,86.0,511.0,540.0,114.0,1124.0,36.0,20.0,55.6,16.0,44.4,758.0,4366.0,1975.0,81.0,61.0,28.0,31.0,36.0,898.0,201.0
136,Simon Asta,de GER,DF,Augsburg,Bundesliga,17.0,2001.0,1.0,54.0,3.0,17.0,24.0,14.0,0.0,54.0,1.0,1.0,100.0,0.0,0.0,20.0,100.0,51.0,2.0,2.0,0.0,0.0,0.0,24.0,3.0
137,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,22.0,1996.0,25.1,1772.0,61.0,364.0,790.0,657.0,87.0,1771.0,203.0,101.0,49.8,102.0,50.2,1013.0,7446.0,4352.0,137.0,96.0,53.0,82.0,33.0,1123.0,275.0
138,Christian Atsu,gh GHA,MF,Newcastle Utd,Premier League,26.0,1992.0,16.6,636.0,16.0,100.0,277.0,276.0,37.0,636.0,52.0,25.0,48.1,27.0,51.9,380.0,2646.0,1355.0,48.0,40.0,14.0,48.0,30.0,426.0,72.0
139,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,29.0,1989.0,30.3,1048.0,17.0,83.0,417.0,560.0,142.0,1043.0,55.0,29.0,52.7,26.0,47.3,609.0,3920.0,2078.0,82.0,45.0,30.0,61.0,33.0,816.0,228.0
140,Emil Audero,it ITA,GK,Sampdoria,Serie A,21.0,1997.0,36.0,1253.0,1153.0,1247.0,6.0,0.0,0.0,1253.0,0.0,0.0,,0.0,,621.0,2902.0,1941.0,0.0,0.0,0.0,2.0,0.0,480.0,0.0
141,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,21.0,1997.0,5.1,166.0,0.0,4.0,67.0,98.0,33.0,166.0,21.0,9.0,42.9,12.0,57.1,123.0,824.0,334.0,18.0,16.0,9.0,20.0,16.0,134.0,50.0
142,Ludwig Augustinsson,se SWE,DF,Werder Bremen,Bundesliga,24.0,1994.0,33.6,2300.0,86.0,617.0,1003.0,702.0,64.0,2300.0,24.0,12.0,50.0,12.0,50.0,1052.0,5175.0,3079.0,83.0,57.0,8.0,38.0,15.0,1378.0,226.0
143,Serge Aurier,ci CIV,DF,Tottenham,Premier League,25.0,1992.0,6.3,432.0,22.0,122.0,176.0,137.0,9.0,432.0,14.0,8.0,57.1,6.0,42.9,203.0,794.0,434.0,11.0,11.0,0.0,12.0,7.0,231.0,29.0
144,Charlie Austin,eng ENG,FW,Southampton,Premier League,29.0,1989.0,10.9,331.0,17.0,38.0,150.0,144.0,47.0,330.0,6.0,1.0,16.7,5.0,83.3,147.0,643.0,167.0,6.0,1.0,2.0,30.0,18.0,229.0,44.0
145,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,La Liga,24.0,1994.0,22.2,879.0,27.0,106.0,365.0,417.0,99.0,878.0,46.0,22.0,47.8,24.0,52.2,506.0,2852.0,1336.0,55.0,33.0,18.0,52.0,28.0,611.0,131.0
146,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,26.0,1991.0,13.1,485.0,7.0,50.0,231.0,216.0,56.0,485.0,26.0,11.0,42.3,15.0,57.7,273.0,1734.0,667.0,31.0,9.0,9.0,47.0,32.0,325.0,90.0
147,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,23.0,1994.0,27.2,1751.0,186.0,925.0,746.0,90.0,23.0,1751.0,17.0,12.0,70.6,5.0,29.4,1018.0,5809.0,3592.0,31.0,16.0,1.0,9.0,5.0,1098.0,12.0
148,Floyd Ayité,tg TOG,"FW,MF",Fulham,Premier League,29.0,1988.0,5.3,272.0,6.0,38.0,140.0,98.0,14.0,272.0,17.0,10.0,58.8,7.0,41.2,160.0,1122.0,489.0,14.0,10.0,4.0,20.0,13.0,191.0,44.0
149,César Azpilicueta,es ESP,DF,Chelsea,Premier League,28.0,1989.0,37.8,3352.0,121.0,993.0,1493.0,873.0,48.0,3352.0,22.0,10.0,45.5,12.0,54.5,1605.0,5682.0,3081.0,46.0,64.0,9.0,33.0,9.0,2168.0,205.0
150,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,La Liga,27.0,1991.0,23.4,1357.0,203.0,836.0,502.0,26.0,11.0,1357.0,5.0,4.0,80.0,1.0,20.0,740.0,3135.0,1515.0,5.0,1.0,0.0,14.0,3.0,734.0,3.0
151,Florian Baak,de GER,MF,Hertha BSC,Bundesliga,19.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,32.0,1986.0,1.4,102.0,3.0,31.0,59.0,14.0,1.0,102.0,0.0,0.0,,0.0,,56.0,256.0,147.0,2.0,1.0,1.0,3.0,1.0,57.0,2.0
153,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,25.0,1993.0,16.5,514.0,29.0,47.0,219.0,256.0,74.0,512.0,21.0,10.0,47.6,11.0,52.4,316.0,1401.0,514.0,15.0,14.0,11.0,64.0,28.0,368.0,97.0
154,Ryan Babel,nl NED,"FW,MF",Fulham,Premier League,31.0,1986.0,13.9,649.0,19.0,66.0,335.0,255.0,30.0,649.0,34.0,27.0,79.4,7.0,20.6,391.0,2802.0,1218.0,42.0,35.0,7.0,37.0,28.0,508.0,109.0
156,Carlos Bacca,co COL,FW,Villarreal,La Liga,31.0,1986.0,14.1,382.0,4.0,27.0,150.0,208.0,63.0,381.0,19.0,12.0,63.2,7.0,36.8,241.0,1262.0,642.0,21.0,17.0,15.0,26.0,27.0,288.0,89.0
157,Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,Premier League,20.0,1997.0,15.7,990.0,17.0,181.0,613.0,214.0,10.0,990.0,50.0,26.0,52.0,24.0,48.0,539.0,2602.0,1215.0,24.0,24.0,3.0,39.0,17.0,605.0,30.0
158,Leandro Bacuna,cw CUW,MF,Cardiff City,Premier League,26.0,1991.0,6.2,237.0,15.0,72.0,128.0,45.0,2.0,237.0,7.0,5.0,71.4,2.0,28.6,72.0,687.0,421.0,11.0,7.0,1.0,11.0,5.0,71.0,5.0
159,Milan Badelj,hr CRO,MF,Lazio,Serie A,29.0,1989.0,12.7,1034.0,26.0,201.0,666.0,180.0,4.0,1034.0,37.0,29.0,78.4,8.0,21.6,552.0,2441.0,1216.0,19.0,13.0,3.0,10.0,9.0,703.0,12.0
160,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,17.0,2001.0,19.6,1243.0,97.0,576.0,648.0,24.0,9.0,1243.0,1.0,1.0,100.0,0.0,0.0,799.0,4027.0,2654.0,18.0,4.0,0.0,4.0,5.0,865.0,2.0
161,Holger Badstuber,de GER,DF,Stuttgart,Bundesliga,29.0,1989.0,5.8,322.0,35.0,166.0,156.0,1.0,0.0,322.0,0.0,0.0,,0.0,,165.0,842.0,468.0,0.0,0.0,0.0,3.0,0.0,196.0,0.0
162,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,26.0,1992.0,27.4,785.0,4.0,27.0,380.0,384.0,105.0,782.0,17.0,6.0,35.3,11.0,64.7,459.0,2332.0,700.0,31.0,21.0,17.0,102.0,59.0,557.0,173.0
163,Daniel Baier,de GER,MF,Augsburg,Bundesliga,34.0,1984.0,31.3,1942.0,59.0,498.0,1221.0,253.0,8.0,1942.0,26.0,16.0,61.5,10.0,38.5,970.0,5085.0,2557.0,50.0,38.0,2.0,32.0,26.0,1069.0,34.0
164,Leon Bailey,jm JAM,FW,Leverkusen,Bundesliga,20.0,1997.0,21.3,1203.0,17.0,145.0,454.0,626.0,87.0,1203.0,77.0,53.0,68.8,24.0,31.2,664.0,4893.0,2471.0,102.0,46.0,26.0,63.0,43.0,834.0,240.0
165,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,24.0,1994.0,7.1,390.0,56.0,215.0,167.0,11.0,7.0,390.0,5.0,4.0,80.0,1.0,20.0,191.0,868.0,338.0,3.0,1.0,0.0,5.0,1.0,233.0,2.0
166,Leighton Baines,eng ENG,DF,Everton,Premier League,33.0,1984.0,4.2,291.0,11.0,52.0,165.0,75.0,0.0,291.0,1.0,0.0,0.0,1.0,100.0,127.0,476.0,301.0,6.0,6.0,0.0,1.0,1.0,155.0,13.0
167,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,28.0,1989.0,16.3,609.0,47.0,162.0,328.0,128.0,16.0,609.0,24.0,10.0,41.7,14.0,58.3,262.0,1417.0,618.0,17.0,16.0,0.0,30.0,18.0,308.0,40.0
168,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,23.0,1994.0,25.6,1679.0,74.0,358.0,1089.0,256.0,30.0,1679.0,84.0,60.0,71.4,24.0,28.6,1071.0,5565.0,2908.0,49.0,54.0,5.0,55.0,42.0,1126.0,45.0
169,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,20.0,1998.0,10.4,558.0,13.0,99.0,339.0,124.0,18.0,558.0,18.0,8.0,44.4,10.0,55.6,341.0,1379.0,645.0,13.0,3.0,5.0,13.0,9.0,380.0,32.0
170,Fabián Balbuena,py PAR,DF,West Ham,Premier League,26.0,1991.0,22.4,1157.0,198.0,631.0,489.0,39.0,28.0,1157.0,1.0,1.0,100.0,0.0,0.0,485.0,2345.0,1391.0,1.0,4.0,0.0,4.0,2.0,589.0,4.0
171,Keita Baldé,sn SEN,FW,Inter,Serie A,23.0,1995.0,9.9,450.0,3.0,28.0,141.0,289.0,56.0,450.0,34.0,20.0,58.8,14.0,41.2,330.0,2327.0,1132.0,57.0,25.0,19.0,25.0,16.0,368.0,98.0
172,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,29.0,1989.0,19.8,997.0,14.0,92.0,441.0,473.0,92.0,996.0,44.0,24.0,54.5,20.0,45.5,669.0,4094.0,1802.0,73.0,44.0,25.0,24.0,19.0,822.0,205.0
173,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,30.0,1988.0,5.8,272.0,20.0,96.0,132.0,46.0,0.0,272.0,2.0,2.0,100.0,0.0,0.0,119.0,520.0,265.0,7.0,4.0,0.0,2.0,2.0,132.0,9.0
174,Andrija Balić,hr CRO,"FW,MF",Udinese,Serie A,20.0,1997.0,0.3,28.0,1.0,6.0,14.0,10.0,0.0,28.0,1.0,0.0,0.0,1.0,100.0,17.0,88.0,30.0,0.0,0.0,0.0,0.0,2.0,18.0,2.0
175,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,21.0,1997.0,17.7,975.0,44.0,291.0,504.0,191.0,15.0,975.0,31.0,18.0,58.1,13.0,41.9,462.0,2550.0,1482.0,36.0,31.0,5.0,25.0,22.0,485.0,63.0
176,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,21.0,1997.0,17.7,1066.0,31.0,270.0,533.0,283.0,11.0,1066.0,51.0,30.0,58.8,21.0,41.2,523.0,3430.0,2081.0,63.0,46.0,5.0,21.0,15.0,547.0,82.0
177,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,38.0,1980.0,12.0,806.0,17.0,145.0,524.0,142.0,2.0,806.0,4.0,4.0,100.0,0.0,0.0,449.0,2183.0,1208.0,15.0,11.0,0.0,13.0,10.0,567.0,13.0
178,Leon Balogun,ng NGA,DF,Brighton,Premier League,30.0,1988.0,6.6,300.0,35.0,183.0,113.0,6.0,6.0,300.0,1.0,0.0,0.0,1.0,100.0,117.0,483.0,141.0,1.0,0.0,0.0,9.0,2.0,148.0,1.0
179,Mario Balotelli,it ITA,FW,Nice,Ligue 1,27.0,1990.0,8.4,345.0,10.0,20.0,174.0,154.0,28.0,345.0,15.0,3.0,20.0,12.0,80.0,194.0,803.0,336.0,10.0,13.0,5.0,30.0,9.0,272.0,60.0
180,Mario Balotelli,it ITA,FW,Marseille,Ligue 1,27.0,1990.0,10.4,337.0,8.0,25.0,178.0,138.0,32.0,337.0,17.0,10.0,58.8,7.0,41.2,193.0,913.0,435.0,17.0,17.0,3.0,10.0,6.0,259.0,38.0
182,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,28.0,1990.0,28.6,1540.0,58.0,480.0,759.0,312.0,17.0,1540.0,26.0,15.0,57.7,11.0,42.3,647.0,3223.0,2009.0,60.0,41.0,9.0,21.0,14.0,746.0,79.0
183,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,22.0,1996.0,33.4,1606.0,9.0,188.0,774.0,681.0,92.0,1605.0,76.0,34.0,44.7,42.0,55.3,1114.0,7785.0,3715.0,112.0,105.0,26.0,80.0,82.0,1173.0,265.0
184,Sol Bamba,ci CIV,DF,Cardiff City,Premier League,33.0,1985.0,27.5,1016.0,195.0,567.0,418.0,49.0,28.0,1016.0,20.0,14.0,70.0,6.0,30.0,289.0,1565.0,702.0,6.0,5.0,0.0,20.0,11.0,245.0,2.0
185,Yacine Bammou,ma MAR,"FW,MF",Caen,Ligue 1,26.0,1991.0,10.3,452.0,21.0,76.0,208.0,172.0,24.0,451.0,6.0,3.0,50.0,3.0,50.0,224.0,995.0,412.0,12.0,13.0,4.0,20.0,17.0,282.0,63.0
186,Éver Banega,ar ARG,MF,Sevilla,La Liga,30.0,1988.0,29.6,2527.0,55.0,574.0,1507.0,484.0,17.0,2525.0,81.0,59.0,72.8,22.0,27.2,1546.0,7883.0,4241.0,50.0,33.0,7.0,43.0,58.0,1759.0,58.0
187,Mattia Bani,it ITA,DF,Chievo,Serie A,24.0,1993.0,29.0,1647.0,236.0,976.0,631.0,53.0,21.0,1647.0,2.0,1.0,50.0,1.0,50.0,781.0,3467.0,1997.0,4.0,6.0,1.0,14.0,7.0,927.0,11.0
188,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,25.0,1992.0,13.7,565.0,17.0,90.0,231.0,258.0,48.0,564.0,32.0,21.0,65.6,11.0,34.4,327.0,2161.0,1220.0,36.0,19.0,13.0,35.0,16.0,374.0,97.0
189,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,23.0,1994.0,3.7,211.0,3.0,39.0,129.0,44.0,1.0,211.0,4.0,3.0,75.0,1.0,25.0,149.0,779.0,369.0,9.0,7.0,0.0,6.0,7.0,163.0,11.0
190,Federico Barba,it ITA,DF,Chievo,Serie A,24.0,1993.0,27.6,1567.0,146.0,707.0,730.0,147.0,12.0,1567.0,7.0,3.0,42.9,4.0,57.1,696.0,3366.0,2067.0,30.0,14.0,1.0,9.0,4.0,820.0,34.0
191,Danilo Barbosa,br BRA,MF,Nice,Ligue 1,22.0,1996.0,17.2,890.0,29.0,181.0,532.0,186.0,31.0,890.0,53.0,33.0,62.3,20.0,37.7,457.0,2297.0,1250.0,27.0,19.0,7.0,42.0,39.0,670.0,63.0
192,Enis Bardhi,mk MKD,MF,Levante,La Liga,23.0,1995.0,31.5,1564.0,57.0,307.0,745.0,545.0,40.0,1564.0,72.0,43.0,59.7,29.0,40.3,838.0,4858.0,2567.0,68.0,62.0,8.0,69.0,56.0,995.0,128.0
193,Francesco Bardi,it ITA,GK,Frosinone,Serie A,26.0,1992.0,3.0,82.0,71.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,,0.0,,41.0,272.0,187.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0
194,Phil Bardsley,sct SCO,DF,Burnley,Premier League,33.0,1985.0,18.6,990.0,80.0,278.0,518.0,202.0,5.0,990.0,8.0,4.0,50.0,4.0,50.0,334.0,1842.0,885.0,19.0,21.0,2.0,9.0,6.0,405.0,23.0
195,Nicolò Barella,it ITA,MF,Cagliari,Serie A,21.0,1997.0,34.5,2423.0,43.0,363.0,1395.0,707.0,58.0,2422.0,67.0,42.0,62.7,25.0,37.3,1472.0,8731.0,4219.0,112.0,86.0,21.0,113.0,63.0,1683.0,139.0
196,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,Bundesliga,29.0,1989.0,12.0,730.0,59.0,238.0,440.0,57.0,1.0,730.0,7.0,4.0,57.1,3.0,42.9,337.0,1718.0,893.0,8.0,4.0,0.0,15.0,6.0,397.0,6.0
197,Antonino Barillà,it ITA,MF,Parma,Serie A,30.0,1988.0,29.1,1131.0,68.0,333.0,549.0,269.0,22.0,1131.0,32.0,14.0,43.8,17.0,53.1,638.0,2916.0,1415.0,30.0,30.0,3.0,38.0,27.0,697.0,84.0
198,Ross Barkley,eng ENG,MF,Chelsea,Premier League,24.0,1993.0,13.8,1121.0,24.0,135.0,657.0,339.0,38.0,1121.0,22.0,15.0,68.2,7.0,31.8,703.0,3329.0,1465.0,32.0,35.0,3.0,19.0,33.0,901.0,50.0
199,Aymen Barkok,ma MAR,MF,Düsseldorf,Bundesliga,20.0,1998.0,5.7,283.0,4.0,52.0,155.0,79.0,4.0,283.0,10.0,7.0,70.0,3.0,30.0,161.0,1048.0,472.0,8.0,9.0,1.0,9.0,9.0,192.0,24.0
200,Ashley Barnes,eng ENG,FW,Burnley,Premier League,28.0,1989.0,26.5,874.0,34.0,86.0,394.0,401.0,106.0,872.0,13.0,7.0,53.8,6.0,46.2,432.0,1603.0,602.0,23.0,15.0,13.0,84.0,39.0,638.0,142.0
201,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,20.0,1997.0,11.2,473.0,6.0,37.0,144.0,301.0,78.0,473.0,49.0,30.0,61.2,19.0,38.8,334.0,2592.0,1569.0,62.0,23.0,28.0,29.0,15.0,360.0,115.0
202,Antonio Barragán,es ESP,"DF,FW",Betis,La Liga,31.0,1987.0,10.4,731.0,38.0,198.0,286.0,250.0,15.0,731.0,9.0,3.0,33.3,6.0,66.7,361.0,1739.0,781.0,21.0,9.0,6.0,14.0,4.0,497.0,99.0
203,Antonio Barreca,it ITA,DF,Newcastle Utd,Premier League,23.0,1995.0,0.1,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,,0.0,,3.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
204,Antonio Barreca,it ITA,DF,Monaco,Ligue 1,23.0,1995.0,6.6,359.0,13.0,117.0,164.0,83.0,10.0,359.0,10.0,2.0,20.0,8.0,80.0,154.0,893.0,434.0,15.0,8.0,4.0,12.0,6.0,173.0,29.0
205,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,18.0,2000.0,1.0,34.0,2.0,10.0,18.0,7.0,1.0,34.0,3.0,3.0,100.0,0.0,0.0,14.0,81.0,45.0,2.0,1.0,1.0,0.0,0.0,14.0,0.0
206,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,16.0,2001.0,4.4,175.0,5.0,25.0,64.0,93.0,14.0,175.0,32.0,19.0,59.4,13.0,40.6,119.0,853.0,441.0,14.0,11.0,5.0,15.0,8.0,118.0,30.0
