,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2744,Roberto Piccoli,it ITA,FW,Genoa,Serie A,20.0,2001.0,5.0,218.0,44.0,6.4,2.4,2.0,72.0,1.0,3.0,25.0,1.0,0.4,1.0,5.0,-4.0,-1.65,-0.84,1.0,3.0,-2.0,-0.82,-0.4
2745,Roberto Piccoli,it ITA,FW,Atalanta,Serie A,20.0,2001.0,12.0,196.0,16.0,5.7,2.2,1.0,84.0,0.0,11.0,10.0,9.0,1.75,4.0,2.0,2.0,0.92,0.5,2.7,3.2,-0.5,-0.22,-0.71
2746,Jordan Pickford,eng ENG,GK,Everton,Premier League,27.0,1994.0,35.0,3150.0,90.0,92.1,35.0,35.0,90.0,35.0,0.0,,0.0,1.03,41.0,58.0,-17.0,-0.49,1.51,38.7,49.5,-10.8,-0.31,0.82
2747,Pablo Picón,es ESP,GK,Levante,La Liga,21.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2748,Jérémy Pied,fr FRA,"DF,FW",Lille,Ligue 1,32.0,1989.0,2.0,13.0,7.0,0.4,0.1,0.0,,0.0,2.0,7.0,27.0,1.5,1.0,0.0,1.0,6.92,6.95,0.4,0.0,0.4,2.67,2.4
2749,Amos Pieper,de GER,DF,Arminia,Bundesliga,23.0,1998.0,27.0,2379.0,88.0,77.7,26.4,27.0,88.0,24.0,0.0,,5.0,0.85,21.0,41.0,-20.0,-0.76,0.04,20.6,49.8,-29.1,-1.1,-0.12
2750,Edoardo Pieragnolo,it ITA,DF,Sassuolo,Serie A,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2751,Christian Pierobon,it ITA,MF,Hellas Verona,Serie A,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2752,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,Ligue 1,23.0,1998.0,30.0,2548.0,85.0,74.5,28.3,29.0,87.0,20.0,1.0,30.0,2.0,1.23,38.0,44.0,-6.0,-0.21,-0.01,35.0,41.5,-6.4,-0.23,0.44
2753,Erik Pieters,nl NED,DF,Burnley,Premier League,32.0,1988.0,12.0,730.0,61.0,21.3,8.1,8.0,86.0,7.0,4.0,10.0,13.0,0.92,7.0,5.0,2.0,0.25,0.95,7.7,10.2,-2.5,-0.31,0.19
2754,Tomás Pina Isla,es ESP,MF,Alavés,La Liga,33.0,1987.0,29.0,1444.0,50.0,42.2,16.0,16.0,76.0,3.0,13.0,17.0,4.0,0.83,12.0,32.0,-20.0,-1.25,-0.61,14.2,23.2,-9.0,-0.56,-0.08
2756,Andrea Pinamonti,it ITA,FW,Empoli,Serie A,22.0,1999.0,36.0,2869.0,80.0,83.9,31.9,32.0,87.0,25.0,4.0,22.0,0.0,1.06,44.0,59.0,-15.0,-0.47,0.35,39.3,54.4,-15.1,-0.47,0.51
2757,Andrea Pinamonti,it ITA,FW,Inter,Serie A,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2758,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,La Liga,25.0,1996.0,7.0,99.0,14.0,2.9,1.1,0.0,,0.0,7.0,14.0,11.0,0.71,1.0,1.0,0.0,0.0,0.0,2.5,1.0,1.5,1.38,1.49
2759,Diego Piñeiro,es ESP,GK,Real Madrid,La Liga,17.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,
2760,Ethan Pinnock,jm JAM,DF,Brentford,Premier League,28.0,1993.0,32.0,2694.0,84.0,78.8,29.9,32.0,84.0,28.0,0.0,,0.0,1.13,35.0,43.0,-8.0,-0.27,-0.27,34.8,36.4,-1.6,-0.05,0.08
2761,Yeremi Pino,es ESP,"MF,FW",Villarreal,La Liga,18.0,2002.0,31.0,1678.0,54.0,49.1,18.6,21.0,70.0,3.0,10.0,22.0,2.0,1.55,31.0,20.0,11.0,0.59,-0.18,28.8,20.9,7.9,0.42,-0.17
2762,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,31.0,1990.0,1.0,45.0,45.0,1.3,0.5,0.0,,0.0,1.0,45.0,35.0,0.0,0.0,1.0,-1.0,-2.0,-2.56,0.0,1.2,-1.2,-2.38,-2.77
2763,Riccardo Pinzi,it ITA,FW,Udinese,Serie A,17.0,2003.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.1,-0.1,-5.89,-5.87
2764,Gerard Piqué,es ESP,DF,Barcelona,La Liga,34.0,1987.0,27.0,2092.0,77.0,61.2,23.2,25.0,83.0,19.0,2.0,13.0,1.0,1.96,44.0,19.0,25.0,1.08,0.74,45.3,20.0,25.2,1.09,0.83
2765,Marcelo Pitaluga,br BRA,GK,Liverpool,Premier League,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2766,Marko Pjaca,hr CRO,MF,Torino,Serie A,26.0,1995.0,24.0,1149.0,48.0,33.6,12.8,13.0,72.0,4.0,11.0,20.0,7.0,1.38,16.0,17.0,-1.0,-0.08,-0.32,16.5,12.2,4.4,0.34,0.13
2767,Miralem Pjanić,ba BIH,MF,Barcelona,La Liga,31.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2768,Marvin Plattenhardt,de GER,DF,Hertha BSC,Bundesliga,29.0,1992.0,21.0,1637.0,78.0,53.5,18.2,19.0,84.0,16.0,2.0,19.0,4.0,1.33,20.0,30.0,-10.0,-0.55,0.97,19.9,25.7,-5.8,-0.32,0.65
2769,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,Bundesliga,28.0,1993.0,33.0,2070.0,63.0,67.6,23.0,24.0,80.0,12.0,9.0,15.0,1.0,1.27,41.0,45.0,-4.0,-0.17,0.1,39.5,36.5,2.9,0.13,0.28
2770,Alessandro Plizzari,it ITA,GK,Milan,Serie A,21.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2771,Tommaso Pobega,it ITA,MF,Torino,Serie A,22.0,1999.0,33.0,2240.0,68.0,65.5,24.9,24.0,85.0,17.0,9.0,23.0,1.0,1.33,28.0,29.0,-1.0,-0.04,-0.5,31.3,25.0,6.3,0.25,-0.02
2772,Tommaso Pobega,it ITA,MF,Milan,Serie A,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2773,Daniel Podence,pt POR,"FW,MF",Wolves,Premier League,25.0,1995.0,26.0,1484.0,57.0,43.4,16.5,15.0,83.0,4.0,11.0,22.0,3.0,1.73,27.0,12.0,15.0,0.91,1.84,17.4,22.8,-5.4,-0.33,0.32
2774,Suf Podgoreanu,il ISR,FW,Spezia,Serie A,19.0,2002.0,5.0,113.0,23.0,3.3,1.3,1.0,58.0,0.0,4.0,14.0,13.0,1.2,4.0,5.0,-1.0,-0.8,-0.01,2.4,0.8,1.6,1.27,1.97
2775,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,Premier League,28.0,1993.0,20.0,1349.0,67.0,39.4,15.0,16.0,78.0,9.0,4.0,27.0,0.0,1.5,26.0,22.0,4.0,0.27,0.44,25.6,17.8,7.8,0.52,0.74
2776,Joel Pohjanpalo,fi FIN,FW,Leverkusen,Bundesliga,26.0,1994.0,2.0,12.0,6.0,0.4,0.1,0.0,,0.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,7.5,6.56,0.1,0.5,-0.4,-2.94,-3.51
2777,Matteo Politano,it ITA,FW,Napoli,Serie A,27.0,1993.0,33.0,1650.0,50.0,48.2,18.3,20.0,67.0,0.0,13.0,24.0,2.0,2.15,25.0,16.0,9.0,0.49,-1.24,26.3,15.0,11.3,0.61,-0.1
2778,Julian Pollersbeck,de GER,GK,Lyon,Ligue 1,26.0,1994.0,6.0,436.0,73.0,12.7,4.8,4.0,90.0,4.0,2.0,38.0,29.0,1.83,15.0,6.0,9.0,1.86,1.68,11.7,7.7,4.0,0.83,0.57
2779,Sebastian Polter,de GER,FW,Bochum,Bundesliga,30.0,1991.0,33.0,2341.0,71.0,76.5,26.0,27.0,80.0,13.0,6.0,29.0,0.0,1.27,26.0,34.0,-8.0,-0.31,0.44,28.7,38.1,-9.4,-0.38,0.26
2780,Ezequiel Ponce,ar ARG,FW,Elche,La Liga,24.0,1997.0,13.0,667.0,51.0,19.5,7.4,5.0,80.0,3.0,8.0,33.0,0.0,1.23,11.0,7.0,4.0,0.54,1.06,8.8,12.1,-3.3,-0.44,0.28
2782,Marin Pongračić,hr CRO,DF,Wolfsburg,Bundesliga,23.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2783,Marin Pongračić,hr CRO,DF,Dortmund,Bundesliga,23.0,1997.0,17.0,827.0,49.0,27.0,9.2,9.0,76.0,5.0,8.0,18.0,14.0,2.24,19.0,12.0,7.0,0.76,-0.29,14.1,10.3,3.8,0.41,-0.15
2784,Pere Pons,es ESP,MF,Alavés,La Liga,28.0,1993.0,27.0,1366.0,51.0,39.9,15.2,17.0,70.0,0.0,10.0,17.0,3.0,0.85,9.0,26.0,-17.0,-1.12,-0.38,12.2,21.4,-9.2,-0.6,-0.14
2785,Nick Pope,eng ENG,GK,Burnley,Premier League,29.0,1992.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,0.0,0.97,32.0,47.0,-15.0,-0.42,1.58,37.6,52.8,-15.2,-0.42,0.66
2786,Manolo Portanova,it ITA,"FW,MF",Genoa,Serie A,21.0,2000.0,24.0,1322.0,55.0,38.7,14.7,17.0,67.0,2.0,7.0,27.0,10.0,0.79,5.0,15.0,-10.0,-0.68,0.31,13.4,19.0,-5.6,-0.38,0.11
2787,Portu,es ESP,"FW,MF",Real Sociedad,La Liga,29.0,1992.0,37.0,1590.0,43.0,46.5,17.7,17.0,71.0,1.0,20.0,19.0,1.0,1.68,17.0,16.0,1.0,0.06,-0.04,22.9,19.0,3.9,0.22,-0.22
2788,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,24.0,1997.0,28.0,2199.0,79.0,71.9,24.4,26.0,84.0,20.0,2.0,12.0,4.0,1.57,42.0,40.0,2.0,0.08,0.5,41.6,37.2,4.4,0.18,0.25
2789,Sergio Postigo,es ESP,DF,Levante,La Liga,32.0,1988.0,13.0,848.0,65.0,24.8,9.4,10.0,80.0,6.0,3.0,18.0,7.0,1.31,13.0,23.0,-10.0,-1.06,-0.54,15.8,15.4,0.4,0.04,0.05
2790,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,Bundesliga,27.0,1994.0,25.0,1079.0,43.0,35.3,12.0,12.0,66.0,2.0,13.0,22.0,1.0,2.0,23.0,7.0,16.0,1.33,0.47,25.4,9.6,15.9,1.32,0.93
2791,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,22.0,1999.0,13.0,1170.0,90.0,34.2,13.0,13.0,90.0,13.0,0.0,,23.0,1.08,18.0,29.0,-11.0,-0.85,0.27,14.7,19.0,-4.3,-0.33,0.37
2792,Darío Poveda,es ESP,"FW,MF",Getafe,La Liga,24.0,1997.0,15.0,380.0,25.0,11.1,4.2,3.0,76.0,1.0,12.0,13.0,3.0,1.0,5.0,4.0,1.0,0.24,0.5,3.1,5.6,-2.5,-0.6,-0.4
2793,José Pozo,es ESP,"MF,DF",Rayo Vallecano,La Liga,25.0,1996.0,5.0,72.0,14.0,2.1,0.8,0.0,,0.0,5.0,14.0,11.0,0.8,1.0,1.0,0.0,0.0,0.3,2.0,1.6,0.5,0.59,0.75
2794,Alejandro Pozo Pozo,es ESP,"DF,MF",Sevilla,La Liga,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2795,Dennis Praet,be BEL,MF,Leicester City,Premier League,27.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2796,Dennis Praet,be BEL,MF,Torino,Serie A,27.0,1994.0,23.0,1539.0,67.0,45.0,17.1,17.0,81.0,7.0,6.0,28.0,0.0,1.74,28.0,20.0,8.0,0.47,0.61,26.4,18.7,7.8,0.45,0.35
2797,Mateusz Praszelik,pl POL,MF,Hellas Verona,Serie A,20.0,2000.0,2.0,25.0,13.0,0.7,0.3,0.0,,0.0,2.0,13.0,10.0,1.5,1.0,0.0,1.0,3.6,3.47,0.5,0.7,-0.2,-0.72,-0.76
2798,Abdón Prats,es ESP,FW,Mallorca,La Liga,28.0,1992.0,23.0,641.0,28.0,18.7,7.1,6.0,61.0,0.0,17.0,16.0,14.0,1.04,9.0,16.0,-7.0,-0.98,-0.34,7.8,8.2,-0.4,-0.05,0.27
2799,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,27.0,1993.0,32.0,2186.0,68.0,63.9,24.3,27.0,76.0,11.0,5.0,25.0,4.0,1.81,43.0,25.0,18.0,0.74,0.81,35.3,25.5,9.8,0.4,0.24
2800,Nicolas de Préville,fr FRA,"FW,MF",Metz,Ligue 1,30.0,1991.0,27.0,1969.0,73.0,57.6,21.9,24.0,79.0,7.0,3.0,28.0,0.0,0.85,23.0,37.0,-14.0,-0.64,0.6,17.0,33.7,-16.6,-0.76,0.28
2801,Isaac Price,nir NIR,MF,Everton,Premier League,17.0,2003.0,1.0,14.0,14.0,0.4,0.2,0.0,,0.0,1.0,14.0,4.0,0.0,0.0,1.0,-1.0,-6.43,-5.85,0.1,0.3,-0.1,-0.99,-0.61
2802,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,29.0,1991.0,26.0,2123.0,82.0,69.4,23.6,23.0,89.0,22.0,3.0,26.0,2.0,0.69,17.0,41.0,-24.0,-1.02,-0.83,19.0,46.1,-27.2,-1.15,-0.25
2803,Alejandro Primo,es ESP,GK,Levante,La Liga,17.0,2004.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,1.0,3.0,3.0,1.0,2.0,2.0,2.73,1.9,0.5,1.4,1.37,1.41
2804,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,26.0,1995.0,29.0,2422.0,84.0,79.2,26.9,28.0,86.0,21.0,1.0,19.0,0.0,1.79,42.0,31.0,11.0,0.41,1.11,37.2,27.2,10.1,0.37,0.59
2805,Nick Proschwitz,de GER,FW,Hoffenheim,Bundesliga,34.0,1986.0,1.0,27.0,27.0,0.9,0.3,0.0,,0.0,1.0,27.0,0.0,0.0,0.0,1.0,-1.0,-3.33,-3.3,0.6,0.3,0.3,1.13,1.03
2806,Ivan Provedel,it ITA,GK,Spezia,Serie A,27.0,1994.0,31.0,2761.0,89.0,80.7,30.7,31.0,89.0,30.0,0.0,,7.0,1.03,33.0,52.0,-19.0,-0.62,0.88,31.7,52.4,-20.6,-0.67,-0.17
2808,Javi Puado,es ESP,"MF,FW",Espanyol,La Liga,23.0,1998.0,30.0,2245.0,75.0,65.6,24.9,26.0,82.0,10.0,4.0,32.0,0.0,0.93,26.0,38.0,-12.0,-0.48,-0.4,22.2,33.9,-11.7,-0.47,-0.26
2809,Pubill,es ESP,"DF,MF",Levante,La Liga,18.0,2003.0,11.0,512.0,47.0,15.0,5.7,5.0,79.0,2.0,6.0,20.0,9.0,0.73,9.0,17.0,-8.0,-1.41,-0.88,9.4,10.6,-1.2,-0.21,-0.25
2810,Tymoteusz Puchacz,pl POL,"DF,MF",Union Berlin,Bundesliga,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2811,Antonio Puertas,es ESP,"MF,FW",Granada,La Liga,29.0,1992.0,33.0,2261.0,69.0,66.1,25.1,25.0,79.0,8.0,8.0,36.0,5.0,1.09,27.0,34.0,-7.0,-0.28,0.5,24.6,36.1,-11.5,-0.46,0.37
2812,Riqui Puig,es ESP,MF,Barcelona,La Liga,21.0,1999.0,15.0,487.0,32.0,14.2,5.4,2.0,90.0,2.0,13.0,24.0,23.0,1.73,7.0,4.0,3.0,0.55,-0.27,7.0,5.3,1.7,0.31,-0.53
2813,Teemu Pukki,fi FIN,FW,Norwich City,Premier League,31.0,1990.0,37.0,3253.0,88.0,95.1,36.1,37.0,88.0,29.0,0.0,,0.0,0.59,22.0,79.0,-57.0,-1.58,0.58,29.8,72.1,-42.4,-1.17,-0.76
2814,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,27.0,1994.0,6.0,341.0,57.0,10.0,3.8,4.0,80.0,2.0,2.0,10.0,6.0,1.5,5.0,6.0,-1.0,-0.26,-0.53,3.6,5.0,-1.4,-0.37,-0.98
2815,Christian Pulisic,us USA,"MF,FW",Chelsea,Premier League,22.0,1998.0,22.0,1290.0,59.0,37.7,14.3,13.0,85.0,9.0,9.0,20.0,5.0,1.77,27.0,10.0,17.0,1.19,0.09,23.4,10.8,12.5,0.87,0.13
2816,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,Bundesliga,22.0,1999.0,8.0,70.0,9.0,2.3,0.8,0.0,,0.0,8.0,9.0,4.0,0.75,0.0,3.0,-3.0,-3.86,-2.32,0.3,1.2,-0.9,-1.21,-0.33
2817,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,Serie A,25.0,1995.0,28.0,1204.0,43.0,35.2,13.4,11.0,68.0,1.0,17.0,27.0,7.0,1.14,15.0,23.0,-8.0,-0.6,-1.04,16.7,19.7,-3.0,-0.23,-0.31
2818,Niklas Pyyhtiä,fi FIN,MF,Bologna,Serie A,17.0,2003.0,1.0,19.0,19.0,0.6,0.2,0.0,,0.0,1.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.29,0.6,0.3,0.2,1.06,1.27
2819,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,Premier League,23.0,1998.0,12.0,504.0,42.0,14.7,5.6,6.0,71.0,0.0,6.0,13.0,12.0,0.33,1.0,12.0,-11.0,-1.96,-0.42,3.5,7.9,-4.4,-0.79,0.4
2820,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,La Liga,30.0,1991.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.58,0.73
2821,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,38.0,1983.0,33.0,1664.0,50.0,48.7,18.5,19.0,73.0,7.0,14.0,19.0,3.0,0.91,22.0,34.0,-12.0,-0.65,-0.39,15.9,28.4,-12.5,-0.68,-0.33
2822,Jarrell Quansah,eng ENG,DF,Liverpool,Premier League,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2823,Ferrán Quetglas,es ESP,GK,Mallorca,La Liga,16.0,2005.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2824,Quini,es ESP,DF,Granada,La Liga,31.0,1989.0,32.0,2304.0,72.0,67.4,25.6,27.0,82.0,19.0,5.0,19.0,4.0,1.0,28.0,41.0,-13.0,-0.51,-0.19,24.3,41.7,-17.4,-0.68,-0.29
2825,Nacho Quintana,es ESP,MF,Sevilla,La Liga,20.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,11.0,,,,,,,,,,,
2826,Adrian Quintela,es ESP,GK,Rayo Vallecano,La Liga,20.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2827,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,25.0,1995.0,7.0,89.0,13.0,2.6,1.0,0.0,,0.0,7.0,13.0,10.0,1.14,0.0,3.0,-3.0,-3.03,-3.82,1.5,3.7,-2.2,-2.27,-2.86
2828,Dani Raba,es ESP,"MF,FW",Granada,La Liga,25.0,1995.0,2.0,26.0,13.0,0.8,0.3,0.0,,0.0,2.0,13.0,5.0,0.5,0.0,1.0,-1.0,-3.46,-3.04,0.0,1.0,-1.0,-3.35,-2.79
2829,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,26.0,1995.0,32.0,2285.0,71.0,66.8,25.4,28.0,80.0,17.0,4.0,10.0,2.0,1.81,30.0,25.0,5.0,0.2,-0.99,34.4,26.2,8.2,0.32,-0.08
2830,Uroš Račić,rs SRB,MF,Valencia,La Liga,23.0,1998.0,28.0,1206.0,43.0,35.3,13.4,13.0,74.0,4.0,15.0,17.0,9.0,1.39,15.0,20.0,-5.0,-0.37,-0.37,13.6,18.2,-4.6,-0.34,-0.18
2831,Nemanja Radoja,rs SRB,MF,Levante,La Liga,28.0,1993.0,19.0,1214.0,64.0,35.5,13.5,17.0,70.0,5.0,2.0,14.0,13.0,1.05,17.0,27.0,-10.0,-0.74,-0.13,19.9,19.0,0.9,0.07,0.1
2832,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,25.0,1996.0,1.0,18.0,18.0,0.5,0.2,0.0,,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.66,0.2,0.0,0.2,0.77,0.27
2834,Ivan Radovanović,rs SRB,"DF,MF",Salernitana,Serie A,32.0,1988.0,14.0,1053.0,75.0,30.8,11.7,12.0,81.0,9.0,2.0,40.0,0.0,1.07,12.0,17.0,-5.0,-0.43,1.09,14.0,17.5,-3.5,-0.3,0.66
2835,Ionuț Radu,ro ROU,GK,Inter,Serie A,24.0,1997.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,37.0,0.0,1.0,2.0,-1.0,-1.0,-2.43,2.1,1.2,0.9,0.9,-0.23
2836,Ștefan Radu,ro ROU,DF,Lazio,Serie A,34.0,1986.0,10.0,556.0,56.0,16.3,6.2,6.0,79.0,3.0,4.0,20.0,23.0,1.4,12.0,11.0,1.0,0.16,-0.4,8.7,8.6,0.1,0.02,-0.21
2837,Boris Radunović,rs SRB,GK,Cagliari,Serie A,25.0,1996.0,3.0,270.0,90.0,7.9,3.0,3.0,90.0,3.0,0.0,,33.0,0.75,2.0,6.0,-4.0,-1.33,-0.48,2.6,6.3,-3.7,-1.23,-0.7
2838,Sidney Raebiger,de GER,MF,RB Leipzig,Bundesliga,16.0,2005.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.0,0.0,0.0,-0.72
2839,Rafa,es ESP,DF,Real Madrid,La Liga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2840,Rafinha,br BRA,MF,Real Sociedad,La Liga,28.0,1993.0,17.0,1050.0,62.0,30.7,11.7,13.0,71.0,0.0,4.0,31.0,0.0,1.53,10.0,10.0,0.0,0.0,-0.11,15.6,9.9,5.7,0.49,0.22
2841,Rafinha,br BRA,"FW,MF",Paris S-G,Ligue 1,28.0,1993.0,5.0,220.0,44.0,6.4,2.4,3.0,72.0,1.0,2.0,2.0,9.0,3.0,5.0,2.0,3.0,1.23,-0.21,3.9,2.9,1.1,0.44,-0.57
2842,Ugo Raghouber,fr FRA,MF,Lille,Ligue 1,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2843,Antonino Ragusa,it ITA,"FW,MF",Hellas Verona,Serie A,31.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,15.0,,,,,,,,,,,
2844,Antonio Raillo,es ESP,DF,Mallorca,La Liga,29.0,1991.0,17.0,1530.0,90.0,44.7,17.0,17.0,90.0,17.0,0.0,,0.0,1.18,20.0,30.0,-10.0,-0.59,0.22,19.3,21.5,-2.1,-0.13,0.27
2845,Antonio Raimondo,it ITA,FW,Bologna,Serie A,17.0,2004.0,1.0,74.0,74.0,2.2,0.8,1.0,74.0,0.0,0.0,,3.0,3.0,1.0,0.0,1.0,1.22,1.54,0.7,0.6,0.0,0.05,0.26
2846,Marco Raina,it ITA,GK,Juventus,Serie A,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2847,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,25.0,1995.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.21,43.0,44.0,-1.0,-0.03,,37.7,46.4,-8.7,-0.23,
2848,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,Premier League,18.0,2002.0,2.0,80.0,40.0,2.3,0.9,1.0,66.0,0.0,1.0,14.0,5.0,1.5,1.0,0.0,1.0,1.13,1.04,0.5,0.5,0.1,0.07,-0.09
2849,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,33.0,1988.0,35.0,2182.0,62.0,63.8,24.2,26.0,75.0,12.0,9.0,27.0,1.0,1.74,30.0,19.0,11.0,0.45,-0.42,26.9,22.4,4.5,0.19,0.12
2850,Diant Ramaj,de GER,GK,Eint Frankfurt,Bundesliga,19.0,2001.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,19.0,1.0,1.0,1.0,0.0,0.0,0.12,2.6,1.0,1.6,1.63,1.84
2851,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,28.0,1993.0,3.0,243.0,81.0,7.1,2.7,3.0,81.0,1.0,0.0,,23.0,0.67,1.0,2.0,-1.0,-0.37,0.0,1.5,2.2,-0.7,-0.25,0.0
2852,Simon Ramet,fr FRA,MF,Lille,Ligue 1,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2853,Adil Rami,fr FRA,DF,Troyes,Ligue 1,35.0,1985.0,17.0,1171.0,69.0,34.2,13.0,14.0,78.0,8.0,3.0,26.0,2.0,1.06,8.0,21.0,-13.0,-1.0,-0.88,10.3,19.2,-8.9,-0.68,-0.58
2854,Sandro Ramírez,es ESP,FW,Getafe,La Liga,26.0,1995.0,29.0,1462.0,50.0,42.7,16.2,19.0,65.0,0.0,10.0,23.0,1.0,1.14,14.0,15.0,-1.0,-0.06,0.26,12.4,15.8,-3.4,-0.21,0.06
2855,Yoel Ramírez,es ESP,GK,Osasuna,La Liga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2856,Dario Ramos,es ESP,GK,Osasuna,La Liga,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,
2857,Guilherme Ramos,pt POR,DF,Arminia,Bundesliga,23.0,1997.0,13.0,906.0,70.0,29.6,10.1,9.0,90.0,9.0,4.0,24.0,19.0,0.62,9.0,16.0,-7.0,-0.7,0.1,7.9,18.4,-10.5,-1.04,0.04
2858,Sergio Ramos,es ESP,DF,Paris S-G,Ligue 1,35.0,1986.0,12.0,801.0,67.0,23.4,8.9,8.0,90.0,8.0,4.0,20.0,2.0,2.5,31.0,6.0,25.0,2.81,1.81,25.3,7.7,17.5,1.97,1.3
2860,Aaron Ramsdale,eng ENG,GK,Arsenal,Premier League,23.0,1998.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,2.0,1.94,60.0,39.0,21.0,0.62,2.62,57.4,36.5,20.9,0.62,2.13
2861,Aaron Ramsey,eng ENG,MF,Aston Villa,Premier League,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
