,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2248,Mário Rui,pt POR,DF,Napoli,Serie A,26.0,1991.0,23.2,2.0,7.0,2.0,28.6,0.3,0.09,0.29,1.0,30.9,2.0,0.0,0.0,0.3,0.3,0.04,1.7,1.7
2249,Aitor Ruibal,es ESP,MF,Betis,La Liga,21.0,1996.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2250,Fabián Ruiz Peña,es ESP,MF,Betis,La Liga,21.0,1996.0,29.5,3.0,40.0,17.0,42.5,1.35,0.58,0.08,0.18,25.3,1.0,0.0,0.0,1.6,1.6,0.04,1.4,1.4
2251,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,28.0,1989.0,26.8,2.0,5.0,2.0,40.0,0.19,0.07,0.4,1.0,9.5,0.0,0.0,0.0,0.8,0.8,0.17,1.2,1.2
2252,Antonio Rukavina,rs SRB,DF,Villarreal,La Liga,33.0,1984.0,14.1,0.0,2.0,0.0,0.0,0.14,0.0,0.0,,13.5,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2253,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,25.0,1992.0,26.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2254,Lukas Rupp,de GER,"MF,FW",Hoffenheim,Bundesliga,26.0,1991.0,12.9,3.0,16.0,7.0,43.8,1.24,0.54,0.19,0.43,16.7,0.0,0.0,0.0,2.4,2.4,0.15,0.6,0.6
2255,Marco Russ,de GER,DF,Eint Frankfurt,Bundesliga,31.0,1985.0,12.7,1.0,7.0,5.0,71.4,0.55,0.39,0.14,0.2,10.3,0.0,0.0,0.0,0.5,0.5,0.08,0.5,0.5
2256,Mathew Ryan,au AUS,GK,Brighton,Premier League,25.0,1992.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2257,Idriss Saadi,dz ALG,FW,Strasbourg,Ligue 1,25.0,1992.0,10.5,4.0,33.0,9.0,27.3,3.16,0.86,0.12,0.44,17.3,1.0,0.0,0.0,3.7,3.7,0.11,0.3,0.3
2258,Youssouf Sabaly,sn SEN,DF,Bordeaux,Ligue 1,24.0,1993.0,34.4,0.0,10.0,2.0,20.0,0.29,0.06,0.0,0.0,23.8,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
2259,Abdelhamid Sabiri,ma MAR,MF,Huddersfield,Premier League,20.0,1996.0,2.4,0.0,5.0,0.0,0.0,2.05,0.0,0.0,,15.9,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
2260,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,Bundesliga,23.0,1994.0,19.9,3.0,62.0,23.0,37.1,3.12,1.16,0.05,0.13,21.5,2.0,0.0,0.0,3.8,3.8,0.06,-0.8,-0.8
2262,Enric Saborit,es ESP,DF,Athletic Club,La Liga,25.0,1992.0,15.9,0.0,6.0,2.0,33.3,0.38,0.13,0.0,0.0,25.2,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2263,Ihsan Sacko,fr FRA,"FW,MF",Nice,Ligue 1,20.0,1997.0,2.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2264,Ihsan Sacko,fr FRA,"FW,MF",Strasbourg,Ligue 1,20.0,1997.0,7.9,0.0,13.0,1.0,7.7,1.65,0.13,0.0,0.0,20.7,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
2265,Mujaid Sadick,es ESP,DF,La Coruña,La Liga,17.0,2000.0,1.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2266,Armando Sadiku,al ALB,FW,Levante,La Liga,26.0,1991.0,3.0,0.0,5.0,2.0,40.0,1.69,0.67,0.0,0.0,18.6,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2267,Umar Sadiq,ng NGA,FW,Torino,Serie A,20.0,1997.0,2.5,0.0,3.0,0.0,0.0,1.2,0.0,0.0,,14.9,0.0,0.0,0.0,0.9,0.9,0.32,-0.9,-0.9
2268,Bacary Sagna,fr FRA,DF,Benevento,Serie A,34.0,1983.0,10.6,1.0,4.0,1.0,25.0,0.38,0.09,0.25,1.0,12.1,0.0,0.0,0.0,0.3,0.3,0.06,0.7,0.7
2269,Adrián Sahibeddine,fr FRA,"FW,MF",Dijon,Ligue 1,22.0,1994.0,0.4,0.0,2.0,0.0,0.0,5.63,0.0,0.0,,16.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
2270,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,28.0,1988.0,13.6,2.0,25.0,7.0,28.0,1.84,0.51,0.08,0.29,21.5,1.0,0.0,0.0,2.1,2.1,0.08,-0.1,-0.1
2271,Wesley Saïd,fr FRA,"FW,MF",Dijon,Ligue 1,22.0,1995.0,20.4,9.0,49.0,23.0,46.9,2.4,1.13,0.18,0.39,17.7,2.0,0.0,0.0,4.3,4.3,0.09,4.7,4.7
2272,Allan Saint-Maximin,fr FRA,"FW,MF",Nice,Ligue 1,20.0,1997.0,25.0,3.0,39.0,16.0,41.0,1.56,0.64,0.08,0.19,17.4,0.0,0.0,0.0,3.9,3.9,0.1,-0.9,-0.9
2273,Allan Saint-Maximin,fr FRA,MF,Monaco,Ligue 1,20.0,1997.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2274,Henri Saivet,sn SEN,MF,Newcastle Utd,Premier League,26.0,1990.0,0.9,1.0,1.0,1.0,100.0,1.08,1.08,1.0,1.0,29.5,1.0,0.0,0.0,0.1,0.1,0.05,1.0,1.0
2275,Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,Bundesliga,26.0,1991.0,25.4,0.0,18.0,5.0,27.8,0.71,0.2,0.0,0.0,24.2,0.0,0.0,0.0,0.7,0.7,0.04,-0.7,-0.7
2276,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,27.0,1990.0,28.0,0.0,3.0,1.0,33.3,0.11,0.04,0.0,0.0,19.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2277,Diafra Sakho,sn SEN,FW,West Ham,Premier League,27.0,1989.0,3.4,2.0,9.0,3.0,33.3,2.65,0.88,0.22,0.67,10.1,0.0,0.0,0.0,1.4,1.4,0.16,0.6,0.6
2278,Diafra Sakho,sn SEN,FW,Rennes,Ligue 1,27.0,1989.0,8.6,2.0,20.0,6.0,30.0,2.31,0.69,0.1,0.33,11.1,0.0,0.0,0.0,4.1,4.1,0.21,-2.1,-2.1
2279,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,27.0,1990.0,17.8,1.0,3.0,1.0,33.3,0.17,0.06,0.33,1.0,5.4,0.0,0.0,0.0,1.2,1.2,0.39,-0.2,-0.2
2280,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,Premier League,29.0,1988.0,5.3,3.0,17.0,6.0,35.3,3.2,1.13,0.18,0.5,15.5,0.0,0.0,0.0,1.9,1.9,0.12,1.1,1.1
2281,Emiliano Sala,ar ARG,FW,Nantes,Ligue 1,26.0,1990.0,33.7,12.0,90.0,22.0,24.4,2.67,0.65,0.09,0.36,14.2,0.0,4.0,5.0,16.2,12.3,0.14,-4.2,-4.3
2282,Jacopo Sala,it ITA,DF,Sampdoria,Serie A,25.0,1991.0,11.0,0.0,3.0,0.0,0.0,0.27,0.0,0.0,,25.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2283,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,25.0,1992.0,32.3,32.0,142.0,64.0,45.1,4.4,1.98,0.22,0.48,15.3,4.0,1.0,2.0,24.1,22.6,0.16,7.9,8.4
2284,Bartosz Salamon,pl POL,DF,SPAL,Serie A,26.0,1991.0,19.2,0.0,11.0,1.0,9.1,0.57,0.05,0.0,0.0,13.8,0.0,0.0,0.0,1.0,1.0,0.09,-1.0,-1.0
2285,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,Bundesliga,23.0,1993.0,17.9,0.0,5.0,2.0,40.0,0.28,0.11,0.0,0.0,24.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2286,Eddie Salcedo,it ITA,FW,Genoa,Serie A,15.0,2001.0,0.4,0.0,2.0,2.0,100.0,5.29,5.29,0.0,0.0,17.3,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2288,Yannis Salibur,fr FRA,"FW,MF",Guingamp,Ligue 1,26.0,1991.0,16.9,3.0,54.0,15.0,27.8,3.2,0.89,0.06,0.2,22.1,6.0,0.0,0.0,3.7,3.7,0.07,-0.7,-0.7
2289,Sejad Salihović,ba BIH,MF,Hamburger SV,Bundesliga,32.0,1984.0,4.1,1.0,8.0,2.0,25.0,1.95,0.49,0.0,0.0,32.0,0.0,1.0,1.0,1.0,0.2,0.03,0.0,-0.2
2290,Yoann Salmier,gf GUF,DF,Strasbourg,Ligue 1,24.0,1992.0,12.3,0.0,4.0,0.0,0.0,0.33,0.0,0.0,,9.3,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
2291,Mamadou Samassa,ml MLI,GK,Troyes,Ligue 1,27.0,1990.0,21.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2292,Brice Samba,fr FRA,GK,Caen,Ligue 1,23.0,1994.0,3.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2293,Junior Sambia,fr FRA,MF,Montpellier,Ligue 1,20.0,1996.0,17.1,1.0,38.0,16.0,42.1,2.22,0.93,0.03,0.06,27.3,14.0,0.0,0.0,1.9,1.9,0.05,-0.9,-0.9
2294,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,Ligue 1,31.0,1986.0,15.9,0.0,31.0,13.0,41.9,1.95,0.82,0.0,0.0,18.4,0.0,0.0,0.0,1.7,1.7,0.06,-1.7,-1.7
2295,Sergi Samper,es ESP,MF,Las Palmas,La Liga,22.0,1995.0,1.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2296,Jairo Samperio,es ESP,"FW,MF",Las Palmas,La Liga,24.0,1993.0,6.2,0.0,9.0,1.0,11.1,1.46,0.16,0.0,0.0,18.4,0.0,0.0,0.0,0.7,0.7,0.08,-0.7,-0.7
2297,Jairo Samperio,es ESP,"MF,FW",Mainz 05,Bundesliga,24.0,1993.0,0.4,0.0,1.0,1.0,100.0,2.5,2.5,0.0,0.0,8.5,0.0,0.0,0.0,0.1,0.1,0.09,-0.1,-0.1
2298,Mario Sampirisi,it ITA,DF,Crotone,Serie A,24.0,1992.0,24.4,0.0,3.0,0.0,0.0,0.12,0.0,0.0,,22.6,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,-0.3
2299,Mikel San José,es ESP,MF,Athletic Club,La Liga,28.0,1989.0,23.9,1.0,20.0,5.0,25.0,0.84,0.21,0.05,0.2,19.2,1.0,0.0,0.0,1.6,1.6,0.08,-0.6,-0.6
2300,Antonio Sanabria,py PAR,FW,Betis,La Liga,21.0,1996.0,9.5,8.0,24.0,12.0,50.0,2.53,1.27,0.33,0.67,10.8,0.0,0.0,0.0,5.1,5.1,0.21,2.9,2.9
2301,Renato Sanches,pt POR,MF,Swansea City,Premier League,19.0,1997.0,7.8,0.0,12.0,0.0,0.0,1.54,0.0,0.0,,28.5,4.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
2302,Alexis Sánchez,cl CHI,"MF,FW",Arsenal,Premier League,28.0,1988.0,16.7,7.0,68.0,24.0,35.3,4.07,1.44,0.09,0.25,19.9,14.0,1.0,1.0,8.1,7.3,0.11,-1.1,-1.3
2303,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,Premier League,28.0,1988.0,11.6,2.0,18.0,6.0,33.3,1.55,0.52,0.11,0.33,16.8,0.0,0.0,1.0,2.7,1.8,0.1,-0.7,0.2
2304,Carlos Sánchez,co COL,"MF,DF",Fiorentina,Serie A,31.0,1986.0,4.1,1.0,5.0,2.0,40.0,1.22,0.49,0.2,0.5,19.2,0.0,0.0,0.0,0.8,0.8,0.17,0.2,0.2
2305,Carlos Sánchez,co COL,MF,Espanyol,La Liga,31.0,1986.0,12.5,0.0,4.0,0.0,0.0,0.32,0.0,0.0,,28.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2306,Davinson Sánchez,co COL,DF,Tottenham,Premier League,21.0,1996.0,28.2,0.0,9.0,1.0,11.1,0.32,0.04,0.0,0.0,13.3,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5
2307,Sergio Sánchez,es ESP,DF,Espanyol,La Liga,31.0,1986.0,1.1,0.0,1.0,0.0,0.0,0.89,0.0,0.0,,8.6,0.0,0.0,0.0,0.1,0.1,0.11,-0.1,-0.1
2308,Víctor Sánchez,es ESP,"MF,DF",Espanyol,La Liga,29.0,1987.0,27.3,0.0,13.0,1.0,7.7,0.48,0.04,0.0,0.0,22.8,1.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
2309,Jadon Sancho,eng ENG,FW,Dortmund,Bundesliga,17.0,2000.0,7.7,1.0,10.0,4.0,40.0,1.3,0.52,0.1,0.25,12.6,0.0,0.0,0.0,1.9,1.9,0.19,-0.9,-0.9
2310,Sandro,br BRA,MF,Benevento,Serie A,28.0,1989.0,12.8,1.0,15.0,4.0,26.7,1.17,0.31,0.07,0.25,23.2,0.0,0.0,0.0,0.7,0.7,0.05,0.3,0.3
2311,Alex Sandro,br BRA,DF,Juventus,Serie A,26.0,1991.0,23.5,4.0,18.0,7.0,38.9,0.77,0.3,0.22,0.57,15.9,0.0,0.0,0.0,1.6,1.6,0.09,2.4,2.4
2312,Arona Sané,sn SEN,"MF,FW",Atlético Madrid,La Liga,22.0,1995.0,0.7,0.0,1.0,1.0,100.0,1.38,1.38,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2314,Lamine Sané,sn SEN,DF,Werder Bremen,Bundesliga,30.0,1987.0,8.7,1.0,4.0,1.0,25.0,0.46,0.11,0.25,1.0,11.0,0.0,0.0,0.0,0.3,0.3,0.07,0.7,0.7
2315,Leroy Sané,de GER,FW,Manchester City,Premier League,21.0,1996.0,26.9,10.0,57.0,19.0,33.3,2.12,0.71,0.18,0.53,17.0,6.0,0.0,0.0,5.8,5.8,0.1,4.2,4.2
2316,Salif Sané,sn SEN,DF,Hannover 96,Bundesliga,26.0,1990.0,32.0,4.0,28.0,10.0,35.7,0.88,0.31,0.14,0.4,18.1,2.0,0.0,0.0,1.9,1.9,0.07,2.1,2.1
2317,Ibrahim Sangaré,ci CIV,MF,Toulouse,Ligue 1,19.0,1997.0,17.6,1.0,20.0,5.0,25.0,1.13,0.28,0.05,0.2,25.1,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
2318,Younousse Sankharé,sn SEN,MF,Bordeaux,Ligue 1,27.0,1989.0,20.9,7.0,39.0,14.0,35.9,1.87,0.67,0.18,0.5,15.5,0.0,0.0,0.0,5.5,5.5,0.14,1.5,1.5
2319,Baissama Sankoh,gn GUI,"MF,DF",Caen,Ligue 1,25.0,1992.0,17.1,0.0,3.0,1.0,33.3,0.18,0.06,0.0,0.0,24.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2320,Siriki Sanogo,ci CIV,MF,Benevento,Serie A,15.0,2001.0,0.4,0.0,1.0,0.0,0.0,2.31,0.0,0.0,,21.6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2321,Yaya Sanogo,fr FRA,FW,Toulouse,Ligue 1,24.0,1993.0,16.8,6.0,49.0,22.0,44.9,2.91,1.31,0.12,0.27,11.6,0.0,0.0,0.0,7.7,7.7,0.16,-1.7,-1.7
2322,Morgan Sanson,fr FRA,MF,Marseille,Ligue 1,22.0,1994.0,24.1,9.0,53.0,24.0,45.3,2.2,1.0,0.17,0.38,18.8,0.0,0.0,0.0,5.7,5.7,0.11,3.3,3.3
2323,Nicola Sansone,it ITA,"FW,MF",Villarreal,La Liga,25.0,1991.0,7.1,5.0,14.0,6.0,42.9,1.98,0.85,0.29,0.67,24.1,2.0,1.0,1.0,2.9,2.1,0.15,2.1,1.9
2324,Baptiste Santamaria,fr FRA,MF,Angers,Ligue 1,22.0,1995.0,28.8,0.0,18.0,1.0,5.6,0.63,0.03,0.0,0.0,27.2,0.0,0.0,0.0,0.6,0.6,0.03,-0.6,-0.6
2325,Ivan Santini,hr CRO,FW,Caen,Ligue 1,28.0,1989.0,30.9,11.0,82.0,30.0,36.6,2.66,0.97,0.07,0.2,16.8,0.0,5.0,6.0,15.0,10.3,0.13,-4.0,-4.3
2326,Davide Santon,it ITA,DF,Inter,Serie A,26.0,1991.0,9.3,0.0,7.0,2.0,28.6,0.75,0.22,0.0,0.0,26.9,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
2327,Christian Santos,ve VEN,FW,Alavés,La Liga,29.0,1988.0,4.8,2.0,7.0,5.0,71.4,1.44,1.03,0.29,0.4,13.7,0.0,0.0,0.0,0.9,0.9,0.13,1.1,1.1
2328,Douglas Santos,br BRA,DF,Hamburger SV,Bundesliga,23.0,1994.0,26.4,1.0,22.0,7.0,31.8,0.83,0.26,0.05,0.14,27.5,1.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
2329,Samir Santos,br BRA,DF,Udinese,Serie A,22.0,1994.0,28.5,2.0,7.0,2.0,28.6,0.25,0.07,0.29,1.0,17.6,0.0,0.0,0.0,0.6,0.6,0.09,1.4,1.4
2330,Antonio Santurro,do DOM,GK,Bologna,Serie A,25.0,1992.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2331,Riccardo Saponara,it ITA,"MF,FW",Fiorentina,Serie A,25.0,1991.0,10.0,0.0,21.0,6.0,28.6,2.1,0.6,0.0,0.0,20.9,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
2332,Pablo Sarabia,es ESP,"FW,MF",Sevilla,La Liga,25.0,1992.0,26.6,6.0,56.0,25.0,44.6,2.1,0.94,0.09,0.2,19.3,2.0,1.0,1.0,7.3,6.5,0.12,-1.3,-1.5
2333,Yusuf Sari,tr TUR,FW,Marseille,Ligue 1,18.0,1998.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2334,Bouna Sarr,sn SEN,"DF,FW",Marseille,Ligue 1,25.0,1992.0,19.9,0.0,18.0,2.0,11.1,0.91,0.1,0.0,0.0,21.1,1.0,0.0,0.0,1.1,1.1,0.06,-1.1,-1.1
2335,Ismaila Sarr,sn SEN,"FW,MF",Rennes,Ligue 1,19.0,1998.0,20.6,5.0,41.0,14.0,34.1,1.99,0.68,0.12,0.36,16.5,0.0,0.0,0.0,4.8,4.8,0.12,0.2,0.2
2336,Malang Sarr,fr FRA,DF,Nice,Ligue 1,18.0,1999.0,14.7,0.0,8.0,1.0,12.5,0.54,0.07,0.0,0.0,17.4,1.0,0.0,0.0,0.8,0.8,0.1,-0.8,-0.8
2337,Imanol Sarriegi,es ESP,"MF,FW",Eibar,La Liga,22.0,1995.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2338,Marco Sau,it ITA,"FW,MF",Cagliari,Serie A,29.0,1987.0,14.6,2.0,24.0,9.0,37.5,1.65,0.62,0.08,0.22,15.8,1.0,0.0,1.0,3.5,2.7,0.11,-1.5,-0.7
2340,Stefan Savić,me MNE,DF,Atlético Madrid,La Liga,26.0,1991.0,25.5,0.0,3.0,1.0,33.3,0.12,0.04,0.0,0.0,11.8,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
2341,Gianluca Scamacca,it ITA,"FW,MF",Sassuolo,Serie A,18.0,1999.0,0.3,0.0,3.0,0.0,0.0,11.74,0.0,0.0,,29.8,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
2342,Fabian Schär,ch SUI,DF,La Coruña,La Liga,25.0,1991.0,24.7,2.0,18.0,6.0,33.3,0.73,0.24,0.11,0.33,20.2,3.0,0.0,0.0,3.0,3.0,0.17,-1.0,-1.0
2343,Ezequiel Schelotto,it ITA,DF,Brighton,Premier League,28.0,1989.0,14.6,0.0,6.0,2.0,33.3,0.41,0.14,0.0,0.0,21.5,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2344,Pasquale Schiattarella,it ITA,MF,SPAL,Serie A,30.0,1987.0,22.1,1.0,20.0,3.0,15.0,0.9,0.14,0.05,0.33,26.0,0.0,0.0,0.0,0.7,0.7,0.03,0.3,0.3
2345,Eros Schiavon,it ITA,"MF,DF",SPAL,Serie A,34.0,1983.0,4.3,0.0,1.0,0.0,0.0,0.23,0.0,0.0,,31.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2346,Patrik Schick,cz CZE,"FW,MF",Roma,Serie A,21.0,1996.0,11.0,2.0,27.0,11.0,40.7,2.45,1.0,0.07,0.18,12.2,0.0,0.0,0.0,3.1,3.1,0.12,-1.1,-1.1
2347,Julian Schieber,de GER,"MF,FW",Hertha BSC,Bundesliga,28.0,1989.0,0.6,0.0,1.0,0.0,0.0,1.61,0.0,0.0,,12.3,0.0,0.0,0.0,0.3,0.3,0.32,-0.3,-0.3
2348,Christopher Schindler,de GER,DF,Huddersfield,Premier League,27.0,1990.0,36.3,0.0,10.0,0.0,0.0,0.28,0.0,0.0,,8.7,0.0,0.0,0.0,1.1,1.1,0.11,-1.1,-1.1
2349,Sven Schipplock,de GER,"FW,MF",Hamburger SV,Bundesliga,28.0,1988.0,3.8,0.0,5.0,2.0,40.0,1.33,0.53,0.0,0.0,13.3,0.0,0.0,0.0,0.8,0.8,0.17,-0.8,-0.8
2350,Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,Premier League,24.0,1992.0,19.4,0.0,15.0,2.0,13.3,0.77,0.1,0.0,0.0,18.1,0.0,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2
2351,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,30.0,1986.0,32.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2352,Marcel Schmelzer,de GER,DF,Dortmund,Bundesliga,29.0,1988.0,16.6,0.0,5.0,1.0,20.0,0.3,0.06,0.0,0.0,21.3,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
2353,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,Bundesliga,27.0,1990.0,16.4,0.0,23.0,6.0,26.1,1.41,0.37,0.0,0.0,20.3,3.0,0.0,0.0,1.7,1.7,0.08,-1.7,-1.7
2354,Manuel Schmiedebach,de GER,MF,Hannover 96,Bundesliga,28.0,1988.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2355,Benno Schmitz,de GER,DF,RB Leipzig,Bundesliga,22.0,1994.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2356,Morgan Schneiderlin,fr FRA,MF,Everton,Premier League,27.0,1989.0,23.7,0.0,5.0,0.0,0.0,0.21,0.0,0.0,,14.9,0.0,0.0,0.0,0.4,0.4,0.08,-0.4,-0.4
2357,Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,Bundesliga,23.0,1994.0,9.0,0.0,9.0,3.0,33.3,1.0,0.33,0.0,0.0,24.4,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
2358,Nico Schulz,de GER,"FW,MF",Hoffenheim,Bundesliga,24.0,1993.0,19.8,1.0,17.0,7.0,41.2,0.86,0.35,0.06,0.14,19.6,0.0,0.0,0.0,1.4,1.4,0.08,-0.4,-0.4
2359,André Schürrle,de GER,FW,Dortmund,Bundesliga,26.0,1990.0,13.7,1.0,35.0,11.0,31.4,2.55,0.8,0.03,0.09,17.4,0.0,0.0,1.0,4.1,3.4,0.1,-3.1,-2.4
2360,Julian Schuster,de GER,"DF,MF",Freiburg,Bundesliga,32.0,1985.0,14.5,0.0,12.0,1.0,8.3,0.83,0.07,0.0,0.0,31.2,8.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
2361,Pirmin Schwegler,ch SUI,MF,Hannover 96,Bundesliga,30.0,1987.0,25.8,0.0,12.0,1.0,8.3,0.47,0.04,0.0,0.0,23.9,3.0,0.0,0.0,0.8,0.8,0.06,-0.8,-0.8
2362,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,25.0,1992.0,32.3,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,14.8,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
2363,Simone Scuffet,it ITA,GK,Udinese,Serie A,21.0,1996.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2364,Sergio Segura García,es ESP,DF,Leganés,La Liga,21.0,1995.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,
2366,Ernest Seka,gn GUI,DF,Strasbourg,Ligue 1,30.0,1987.0,24.2,1.0,15.0,3.0,20.0,0.62,0.12,0.07,0.33,18.1,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2
2367,Vahid Selimović,lu LUX,DF,Metz,Ligue 1,20.0,1997.0,11.7,0.0,2.0,0.0,0.0,0.17,0.0,0.0,,25.8,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2368,Davie Selke,de GER,FW,Hertha BSC,Bundesliga,22.0,1995.0,21.0,10.0,46.0,21.0,45.7,2.2,1.0,0.2,0.43,13.9,0.0,1.0,1.0,7.7,6.9,0.16,2.3,2.1
2369,Ole Selnæs,no NOR,MF,Saint-Étienne,Ligue 1,23.0,1994.0,22.9,0.0,14.0,4.0,28.6,0.61,0.17,0.0,0.0,25.4,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
2370,Nélson Semedo,pt POR,DF,Barcelona,La Liga,23.0,1993.0,16.6,0.0,3.0,2.0,66.7,0.18,0.12,0.0,0.0,22.0,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,-0.3
2371,Rúben Semedo,pt POR,"DF,MF",Villarreal,La Liga,23.0,1994.0,2.6,0.0,1.0,0.0,0.0,0.39,0.0,0.0,,14.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2372,Stefano Sensi,it ITA,MF,Sassuolo,Serie A,21.0,1995.0,11.6,2.0,21.0,5.0,23.8,1.82,0.43,0.1,0.4,24.8,3.0,0.0,0.0,1.6,1.6,0.08,0.4,0.4
2373,Luigi Sepe,it ITA,GK,Napoli,Serie A,26.0,1991.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2374,Suat Serdar,de GER,MF,Mainz 05,Bundesliga,20.0,1997.0,18.9,2.0,39.0,13.0,33.3,2.06,0.69,0.05,0.15,23.4,0.0,0.0,0.0,1.7,1.7,0.04,0.3,0.3
