,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
113,Miguel Ángel Guerrero,es ESP,FW,Leganés,La Liga,29.0,1990.0,13.0,790.0,61.0,23.1,8.8,9.0,75.0,3.0,4.0,30.0,3.0,1.08,9.0,11.0,-2.0,-0.23,0.42,10.8,6.3,4.6,0.52,0.77
114,José Ángel,es ESP,DF,Eibar,La Liga,29.0,1989.0,28.0,2360.0,84.0,69.0,26.2,27.0,86.0,24.0,1.0,26.0,4.0,1.18,26.0,37.0,-11.0,-0.42,0.09,28.5,35.5,-7.1,-0.27,0.07
115,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,La Liga,35.0,1984.0,13.0,1170.0,90.0,34.2,13.0,13.0,90.0,13.0,0.0,,22.0,1.46,18.0,16.0,2.0,0.15,-0.09,14.6,13.5,1.1,0.09,-0.1
116,Angeliño,es ESP,DF,Manchester City,Premier League,22.0,1997.0,6.0,423.0,71.0,12.4,4.7,4.0,90.0,4.0,2.0,32.0,9.0,2.0,11.0,7.0,4.0,0.85,-1.04,11.4,4.9,6.5,1.38,-0.09
117,Angeliño,es ESP,"DF,FW",RB Leipzig,Bundesliga,22.0,1997.0,13.0,1095.0,84.0,35.8,12.2,12.0,89.0,11.0,1.0,25.0,1.0,1.69,22.0,11.0,11.0,0.9,-0.61,20.4,13.3,7.1,0.58,-0.59
118,Faustino Anjorin,eng ENG,FW,Chelsea,Premier League,17.0,2001.0,1.0,20.0,20.0,0.6,0.2,0.0,,0.0,1.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.4,0.1,0.1,0.0,0.08,-0.73
119,Peter Ankersen,dk DEN,DF,Genoa,Serie A,28.0,1990.0,19.0,1063.0,56.0,31.1,11.8,11.0,78.0,6.0,8.0,26.0,13.0,1.05,15.0,18.0,-3.0,-0.25,0.62,13.4,17.2,-3.8,-0.32,-0.03
120,Cristian Ansaldi,ar ARG,"DF,MF",Torino,Serie A,32.0,1986.0,27.0,1768.0,65.0,51.7,19.6,21.0,78.0,11.0,6.0,23.0,2.0,1.0,26.0,32.0,-6.0,-0.31,0.57,24.1,29.8,-5.8,-0.29,0.26
121,Janis Antiste,fr FRA,MF,Toulouse,Ligue 1,16.0,2002.0,1.0,12.0,12.0,0.5,0.1,0.0,,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.2,0.0,0.1,1.08,1.59
122,Michail Antonio,jm JAM,FW,West Ham,Premier League,29.0,1990.0,24.0,1768.0,74.0,51.7,19.6,19.0,82.0,12.0,5.0,41.0,0.0,1.08,31.0,30.0,1.0,0.05,0.81,27.5,29.9,-2.4,-0.12,0.58
123,Antoñito,es ESP,"DF,MF",Valladolid,La Liga,31.0,1987.0,15.0,1029.0,69.0,30.1,11.4,11.0,87.0,9.0,4.0,19.0,12.0,1.0,10.0,13.0,-3.0,-0.26,0.04,10.1,15.0,-4.9,-0.43,0.06
124,Mirko Antonucci,it ITA,"FW,MF",Roma,Serie A,20.0,1999.0,2.0,82.0,41.0,2.4,0.9,0.0,,0.0,2.0,41.0,16.0,2.0,2.0,1.0,1.0,1.1,0.42,0.9,0.7,0.2,0.22,-0.42
125,Vitorino Antunes,pt POR,MF,Getafe,La Liga,32.0,1987.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,-0.16,0.0,0.2,-0.2,-3.28,-3.29
126,Christopher Antwi-Adjei,gh GHA,"MF,FW",Paderborn 07,Bundesliga,25.0,1994.0,34.0,2470.0,73.0,80.7,27.4,28.0,83.0,20.0,6.0,24.0,0.0,0.59,30.0,60.0,-30.0,-1.09,-0.03,31.5,54.2,-22.8,-0.83,-0.01
127,Anuar,ma MAR,"MF,FW",Valladolid,La Liga,24.0,1995.0,11.0,189.0,17.0,5.5,2.1,1.0,52.0,0.0,10.0,14.0,1.0,1.0,4.0,8.0,-4.0,-1.9,-1.71,2.1,6.2,-4.1,-1.95,-1.56
128,Houssem Aouar,fr FRA,"MF,FW",Lyon,Ligue 1,21.0,1998.0,25.0,1956.0,78.0,77.6,21.7,23.0,84.0,14.0,2.0,14.0,1.0,1.32,30.0,23.0,7.0,0.32,-0.95,28.6,22.3,6.3,0.29,-0.39
130,Adil Aouchiche,fr FRA,MF,Paris S-G,Ligue 1,17.0,2002.0,1.0,64.0,64.0,2.6,0.7,1.0,64.0,0.0,0.0,,3.0,3.0,2.0,0.0,2.0,2.81,0.95,1.3,0.3,1.0,1.4,-0.51
131,Shinta Appelkamp,de GER,MF,Düsseldorf,Bundesliga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
132,Dennis Appiah,fr FRA,DF,Nantes,Ligue 1,27.0,1992.0,19.0,1605.0,84.0,63.7,17.8,18.0,88.0,16.0,1.0,28.0,5.0,1.37,16.0,16.0,0.0,0.0,0.3,19.8,18.9,0.9,0.05,0.26
133,Aritz Arambarri,es ESP,DF,Real Sociedad,La Liga,21.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
134,Mauro Arambarri,uy URU,MF,Getafe,La Liga,23.0,1995.0,35.0,3069.0,88.0,89.7,34.1,34.0,89.0,30.0,1.0,33.0,0.0,1.37,36.0,33.0,3.0,0.09,-0.68,37.4,36.6,0.7,0.02,0.17
135,Guilherme Arana,br BRA,DF,Atalanta,Serie A,22.0,1997.0,4.0,80.0,20.0,2.3,0.9,0.0,,0.0,4.0,20.0,10.0,1.25,1.0,1.0,0.0,0.0,-1.35,1.2,1.0,0.2,0.26,-0.87
136,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,30.0,1989.0,27.0,2118.0,78.0,69.2,23.5,23.0,85.0,14.0,4.0,41.0,0.0,1.85,41.0,26.0,15.0,0.64,0.45,38.0,33.3,4.7,0.2,-0.1
137,Luiz Araújo,br BRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,21.0,828.0,39.0,32.9,9.2,7.0,84.0,3.0,14.0,17.0,5.0,1.48,11.0,14.0,-3.0,-0.33,-0.91,14.1,13.1,1.0,0.1,-0.32
138,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,27.0,1991.0,34.0,2888.0,85.0,84.4,32.1,32.0,87.0,27.0,2.0,46.0,1.0,1.0,32.0,42.0,-10.0,-0.31,0.03,32.9,38.6,-5.6,-0.18,-0.1
139,Ronald Araújo,uy URU,DF,Barcelona,La Liga,20.0,1999.0,6.0,238.0,40.0,7.0,2.6,2.0,90.0,2.0,4.0,15.0,9.0,3.0,11.0,0.0,11.0,4.16,3.11,6.6,2.6,4.0,1.5,0.82
140,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,32.0,1987.0,24.0,2007.0,84.0,58.7,22.3,22.0,90.0,20.0,2.0,19.0,1.0,1.0,23.0,39.0,-16.0,-0.72,-0.65,24.3,33.4,-9.1,-0.41,-0.28
141,Alphonse Areola,fr FRA,GK,Real Madrid,La Liga,26.0,1993.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,31.0,2.5,10.0,5.0,5.0,1.25,0.07,6.8,4.5,2.3,0.57,-0.38
142,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,26.0,1993.0,3.0,270.0,90.0,11.1,3.0,3.0,90.0,3.0,0.0,,1.0,2.0,8.0,2.0,6.0,2.0,0.13,8.6,1.9,6.7,2.22,0.37
143,Simone Aresti,it ITA,GK,Cagliari,Serie A,33.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
144,Santiago Arias,co COL,DF,Atlético Madrid,La Liga,27.0,1992.0,14.0,1076.0,77.0,31.5,12.0,11.0,87.0,9.0,3.0,41.0,18.0,1.64,19.0,9.0,10.0,0.84,0.3,18.0,12.4,5.6,0.47,-0.25
145,Nicolò Armini,it ITA,DF,Lazio,Serie A,18.0,2001.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,10.0,3.0,1.0,0.0,1.0,30.0,29.05,0.8,0.1,0.7,21.79,21.36
146,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,27.0,1992.0,30.0,1715.0,57.0,50.1,19.1,19.0,82.0,7.0,11.0,15.0,2.0,1.5,32.0,25.0,7.0,0.37,1.21,27.8,28.0,-0.2,-0.01,-0.2
147,José Arnaiz,es ESP,"FW,MF",Osasuna,La Liga,24.0,1995.0,14.0,791.0,57.0,23.1,8.8,8.0,74.0,2.0,6.0,34.0,1.0,1.07,8.0,12.0,-4.0,-0.46,-0.32,7.2,10.4,-3.2,-0.37,-0.48
148,José Arnaiz,es ESP,MF,Leganés,La Liga,24.0,1995.0,12.0,337.0,28.0,9.9,3.7,2.0,68.0,1.0,10.0,20.0,7.0,0.67,1.0,3.0,-2.0,-0.53,0.02,4.8,4.5,0.3,0.08,0.18
149,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,25.0,1994.0,33.0,2821.0,85.0,92.2,31.3,32.0,88.0,26.0,1.0,8.0,0.0,1.39,44.0,43.0,1.0,0.03,-0.34,48.3,39.5,8.9,0.28,-0.11
150,Jann-Fiete Arp,de GER,FW,Bayern Munich,Bundesliga,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
151,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,24.0,1994.0,33.0,2970.0,90.0,86.8,33.0,33.0,90.0,33.0,0.0,,5.0,1.76,61.0,47.0,14.0,0.42,0.22,62.6,34.8,27.8,0.84,0.28
152,Kwadwo Asamoah,gh GHA,"DF,FW",Inter,Serie A,30.0,1988.0,8.0,639.0,80.0,18.7,7.1,7.0,89.0,6.0,1.0,19.0,15.0,2.38,15.0,5.0,10.0,1.41,0.28,11.7,6.8,4.9,0.69,-0.08
153,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,22.0,1997.0,8.0,634.0,79.0,20.7,7.0,7.0,90.0,7.0,1.0,4.0,0.0,1.38,7.0,16.0,-9.0,-1.28,-1.2,7.4,13.4,-6.0,-0.85,-0.65
154,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,30.0,1989.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,4.0,1.62,52.0,41.0,11.0,0.32,-0.43,54.1,39.9,14.2,0.42,-0.34
156,Marco Asensio,es ESP,FW,Real Madrid,La Liga,23.0,1996.0,9.0,336.0,37.0,9.8,3.7,3.0,67.0,0.0,6.0,22.0,2.0,2.78,9.0,3.0,6.0,1.61,0.47,7.2,3.4,3.8,1.02,0.12
157,Bernard Ashley-Seal,eng ENG,FW,Wolves,Premier League,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
158,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,18.0,2001.0,4.0,76.0,19.0,2.2,0.8,0.0,,0.0,4.0,19.0,9.0,1.0,1.0,1.0,0.0,0.0,0.46,1.5,0.8,0.7,0.84,0.98
159,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,31.0,1987.0,37.0,3262.0,88.0,95.4,36.2,37.0,88.0,30.0,0.0,,0.0,0.97,35.0,48.0,-13.0,-0.36,-0.93,37.0,43.7,-6.7,-0.19,-0.53
160,Roger Assalé,ci CIV,"FW,MF",Leganés,La Liga,25.0,1993.0,14.0,531.0,38.0,15.5,5.9,2.0,80.0,0.0,12.0,31.0,1.0,1.0,6.0,6.0,0.0,0.0,0.65,9.7,4.9,4.8,0.82,1.06
161,Youcef Atal,dz ALG,"FW,DF",Nice,Ligue 1,23.0,1996.0,13.0,1003.0,77.0,39.8,11.1,12.0,81.0,8.0,1.0,28.0,0.0,1.31,15.0,16.0,-1.0,-0.09,-0.33,11.8,18.1,-6.3,-0.56,-0.45
162,Miguel Atienza,es ESP,MF,Eibar,La Liga,20.0,1999.0,3.0,30.0,10.0,0.9,0.3,0.0,,0.0,3.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.45,1.1,0.2,0.9,2.58,2.89
163,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,Premier League,27.0,1992.0,19.0,749.0,39.0,21.9,8.3,6.0,82.0,3.0,13.0,20.0,9.0,1.11,4.0,15.0,-11.0,-1.32,-1.02,4.6,15.4,-10.8,-1.29,-0.64
164,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,30.0,1989.0,36.0,3136.0,87.0,91.7,34.8,35.0,89.0,31.0,1.0,33.0,0.0,1.5,51.0,44.0,7.0,0.2,-0.12,43.4,49.9,-6.5,-0.19,0.38
165,Emil Audero,it ITA,GK,Sampdoria,Serie A,22.0,1997.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,2.0,1.14,46.0,60.0,-14.0,-0.39,1.11,46.0,50.6,-4.5,-0.13,-0.03
166,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,17.0,1135.0,67.0,33.2,12.6,12.0,88.0,10.0,5.0,16.0,21.0,1.18,22.0,19.0,3.0,0.24,1.03,20.7,19.4,1.3,0.11,0.34
167,Jean-Kévin Augustin,fr FRA,FW,Monaco,Ligue 1,22.0,1997.0,10.0,266.0,27.0,10.6,3.0,2.0,70.0,0.0,8.0,16.0,6.0,1.6,5.0,5.0,0.0,0.0,0.0,6.0,3.3,2.6,0.89,0.75
168,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,Bundesliga,25.0,1994.0,12.0,924.0,77.0,30.2,10.3,10.0,86.0,8.0,2.0,31.0,3.0,0.58,12.0,26.0,-14.0,-1.36,-0.82,11.9,20.9,-9.0,-0.88,-0.58
169,Giuseppe Aurelio,it ITA,DF,Sassuolo,Serie A,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
170,Serge Aurier,ci CIV,DF,Tottenham,Premier League,26.0,1992.0,33.0,2700.0,82.0,78.9,30.0,31.0,86.0,23.0,2.0,13.0,2.0,1.64,51.0,32.0,19.0,0.63,1.26,38.6,39.4,-0.8,-0.03,0.66
171,Brandon Austin,eng ENG,GK,Tottenham,Premier League,20.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
172,Mathias Autret,fr FRA,"MF,FW",Brest,Ligue 1,28.0,1991.0,23.0,1222.0,53.0,48.5,13.6,14.0,74.0,1.0,9.0,21.0,1.0,1.09,14.0,10.0,4.0,0.29,0.78,14.1,19.0,-4.9,-0.36,0.33
173,Ezequiel Ávila,ar ARG,FW,Osasuna,La Liga,25.0,1994.0,20.0,1591.0,80.0,46.5,17.7,18.0,87.0,14.0,2.0,14.0,0.0,1.35,24.0,22.0,2.0,0.11,0.61,28.3,21.7,6.6,0.37,0.69
174,Javier Avilés,es ESP,"MF,FW",Leganés,La Liga,21.0,1997.0,9.0,184.0,20.0,5.4,2.0,1.0,54.0,0.0,8.0,16.0,5.0,1.22,5.0,3.0,2.0,0.98,1.62,2.8,3.2,-0.4,-0.2,-0.13
175,Lorenzo Avogadri,it ITA,GK,Sampdoria,Serie A,17.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
176,Chidozie Awaziem,ng NGA,DF,Leganés,La Liga,22.0,1997.0,26.0,1997.0,77.0,58.4,22.2,21.0,87.0,19.0,5.0,32.0,8.0,1.15,17.0,31.0,-14.0,-0.63,-0.19,24.1,27.6,-3.4,-0.15,-0.19
177,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,Bundesliga,21.0,1997.0,12.0,483.0,40.0,15.8,5.4,5.0,62.0,2.0,7.0,25.0,8.0,0.67,7.0,9.0,-2.0,-0.37,0.29,9.6,8.4,1.3,0.23,0.68
178,Florian Ayé,fr FRA,"FW,MF",Brescia,Serie A,22.0,1997.0,22.0,1380.0,63.0,40.4,15.3,15.0,80.0,8.0,7.0,25.0,15.0,0.59,12.0,27.0,-15.0,-0.98,0.3,14.8,31.7,-17.0,-1.11,-0.48
179,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,27.0,1991.0,37.0,3148.0,85.0,92.0,35.0,37.0,85.0,23.0,0.0,,1.0,1.16,28.0,45.0,-17.0,-0.49,0.18,32.5,51.1,-18.5,-0.53,0.34
180,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,24.0,1994.0,31.0,2731.0,88.0,89.2,30.3,31.0,88.0,29.0,0.0,,0.0,0.94,34.0,54.0,-20.0,-0.66,2.35,34.0,51.2,-17.2,-0.57,1.52
182,Ramon Azeez,ng NGA,MF,Granada,La Liga,26.0,1992.0,25.0,1361.0,54.0,39.8,15.1,14.0,76.0,7.0,11.0,27.0,12.0,1.64,19.0,14.0,5.0,0.33,0.24,15.1,17.1,-1.9,-0.13,-0.31
183,Ayman Azhil,ma MAR,MF,Leverkusen,Bundesliga,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
184,César Azpilicueta,es ESP,DF,Chelsea,Premier League,29.0,1989.0,36.0,3229.0,90.0,94.4,35.9,36.0,90.0,35.0,0.0,,2.0,1.75,67.0,53.0,14.0,0.39,-0.08,63.1,37.3,25.8,0.72,-1.55
185,Ismail Azzaoui,be BEL,FW,Wolfsburg,Bundesliga,21.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
186,Florian Baak,de GER,DF,Hertha BSC,Bundesliga,20.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
187,Ludovic Baal,gf GUF,DF,Brest,Ligue 1,33.0,1986.0,11.0,827.0,75.0,32.8,9.2,9.0,90.0,9.0,2.0,8.0,13.0,1.45,14.0,10.0,4.0,0.44,0.81,12.5,13.3,-0.8,-0.09,0.65
188,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,23.0,1996.0,36.0,2903.0,81.0,84.9,32.3,35.0,82.0,21.0,1.0,34.0,1.0,0.92,37.0,55.0,-18.0,-0.56,0.66,34.1,52.6,-18.5,-0.57,0.09
189,Khouma Babacar,sn SEN,FW,Lecce,Serie A,26.0,1993.0,25.0,1422.0,57.0,41.6,15.8,17.0,69.0,4.0,8.0,32.0,2.0,0.76,16.0,33.0,-17.0,-1.08,-0.36,21.5,35.7,-14.2,-0.9,-0.15
190,Carlos Bacca,co COL,FW,Villarreal,La Liga,32.0,1986.0,19.0,688.0,36.0,20.1,7.6,7.0,72.0,1.0,12.0,16.0,15.0,1.47,10.0,7.0,3.0,0.39,0.03,11.0,7.9,3.1,0.41,-0.06
191,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,30.0,1989.0,22.0,1585.0,72.0,46.3,17.6,20.0,79.0,10.0,2.0,5.0,15.0,1.05,19.0,26.0,-7.0,-0.4,-0.89,21.3,23.4,-2.1,-0.12,-0.45
192,Matthias Bader,de GER,DF,Köln,Bundesliga,22.0,1997.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.53,0.6,0.1,0.5,3.47,3.61
193,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,18.0,2001.0,16.0,1411.0,88.0,56.0,15.7,16.0,88.0,14.0,0.0,,12.0,1.44,23.0,23.0,0.0,0.0,0.0,26.7,25.0,1.7,0.11,-0.25
194,Bastian Badu,fr FRA,FW,Montpellier,Ligue 1,19.0,2000.0,1.0,9.0,9.0,0.4,0.1,0.0,,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.04,0.1,0.1,0.0,-0.13,-0.15
195,Baena,es ESP,FW,Betis,La Liga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
196,Alex Baena,es ESP,MF,Villarreal,La Liga,18.0,2001.0,1.0,15.0,15.0,0.4,0.2,0.0,,0.0,1.0,15.0,8.0,0.0,1.0,0.0,1.0,6.0,5.66,0.1,0.0,0.1,0.53,0.07
197,Mohamed Bahlouli,fr FRA,MF,Sampdoria,Serie A,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
198,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,27.0,1992.0,20.0,907.0,45.0,36.0,10.1,10.0,67.0,1.0,10.0,24.0,1.0,1.55,14.0,9.0,5.0,0.5,1.05,12.4,9.0,3.4,0.33,0.47
199,Daniel Baier,de GER,MF,Augsburg,Bundesliga,35.0,1984.0,23.0,1941.0,84.0,63.4,21.6,22.0,87.0,16.0,1.0,29.0,4.0,1.0,30.0,42.0,-12.0,-0.56,-0.07,28.8,35.4,-6.6,-0.31,0.25
200,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,21.0,1997.0,22.0,1090.0,50.0,35.6,12.1,12.0,67.0,1.0,10.0,28.0,1.0,1.86,23.0,17.0,6.0,0.5,-0.01,22.0,16.5,5.6,0.46,0.35
201,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,25.0,1994.0,4.0,150.0,38.0,4.4,1.7,1.0,90.0,1.0,3.0,20.0,10.0,2.5,5.0,1.0,4.0,2.4,1.68,2.0,2.2,-0.2,-0.14,-0.82
202,Dénys Bain,fr FRA,DF,Brest,Ligue 1,26.0,1993.0,15.0,1268.0,85.0,50.3,14.1,13.0,88.0,12.0,2.0,59.0,3.0,1.27,16.0,15.0,1.0,0.07,0.36,12.5,26.0,-13.5,-0.96,-0.86
203,Leighton Baines,eng ENG,DF,Everton,Premier League,34.0,1984.0,8.0,404.0,51.0,11.8,4.5,4.0,76.0,2.0,4.0,25.0,19.0,1.38,7.0,8.0,-1.0,-0.22,0.11,8.5,6.3,2.2,0.49,0.48
204,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,17.0,2001.0,1.0,90.0,90.0,3.6,1.0,1.0,90.0,1.0,0.0,,5.0,0.0,0.0,1.0,-1.0,-1.0,-0.44,1.3,0.8,0.5,0.5,0.79
205,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,24.0,1994.0,20.0,1719.0,86.0,68.2,19.1,20.0,86.0,17.0,0.0,,0.0,1.45,36.0,30.0,6.0,0.31,0.99,36.5,29.2,7.3,0.38,0.51
206,Lewis Baker,eng ENG,MF,Düsseldorf,Bundesliga,24.0,1995.0,8.0,545.0,68.0,17.8,6.1,7.0,76.0,3.0,1.0,15.0,8.0,0.5,7.0,13.0,-6.0,-0.99,-0.1,5.8,12.9,-7.1,-1.18,-0.55
208,Alaa Bakir,jo JOR,"FW,MF",Dortmund,Bundesliga,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
209,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,19.0,2000.0,1.0,90.0,90.0,3.7,1.0,1.0,90.0,1.0,0.0,,2.0,1.0,4.0,4.0,0.0,0.0,-1.96,3.2,1.3,1.9,1.87,-0.02
210,Ridle Baku,de GER,"DF,MF",Mainz 05,Bundesliga,21.0,1998.0,30.0,2351.0,78.0,76.8,26.1,26.0,86.0,23.0,4.0,31.0,1.0,1.03,32.0,54.0,-22.0,-0.84,-0.97,36.5,46.0,-9.5,-0.36,-0.12
211,Fabián Balbuena,py PAR,DF,West Ham,Premier League,27.0,1991.0,17.0,1177.0,69.0,34.4,13.1,13.0,90.0,13.0,4.0,2.0,21.0,1.18,12.0,24.0,-12.0,-0.92,-0.88,14.9,23.5,-8.6,-0.66,-0.39
212,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,24.0,1995.0,21.0,858.0,41.0,34.0,9.5,9.0,75.0,2.0,12.0,15.0,4.0,1.52,17.0,14.0,3.0,0.31,0.48,17.2,15.0,2.2,0.23,0.02
213,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,26.0,1993.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.42,39.0,39.0,0.0,0.0,,43.0,51.0,-7.9,-0.21,
214,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,30.0,1989.0,16.0,1089.0,68.0,31.8,12.1,12.0,82.0,5.0,4.0,26.0,10.0,2.13,21.0,9.0,12.0,0.99,-0.28,18.2,13.5,4.7,0.39,-0.77
215,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,31.0,1988.0,9.0,563.0,63.0,16.5,6.3,6.0,83.0,5.0,3.0,23.0,11.0,1.11,5.0,9.0,-4.0,-0.64,-0.86,5.7,8.7,-2.9,-0.47,-0.33
216,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,Bundesliga,20.0,1999.0,7.0,133.0,19.0,4.3,1.5,1.0,64.0,0.0,6.0,12.0,17.0,2.57,3.0,4.0,-1.0,-0.68,-2.03,3.0,4.4,-1.4,-0.94,-1.6
217,Marco Ballarini,it ITA,MF,Udinese,Serie A,18.0,2001.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.31
218,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,22.0,1997.0,21.0,1679.0,80.0,66.6,18.7,18.0,90.0,18.0,3.0,19.0,4.0,1.24,29.0,38.0,-9.0,-0.48,-1.45,34.5,31.1,3.5,0.19,-0.1
219,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,39.0,1980.0,11.0,401.0,36.0,15.9,4.5,4.0,74.0,2.0,7.0,15.0,13.0,1.45,2.0,4.0,-2.0,-0.45,-0.11,4.6,4.5,0.1,0.02,0.37
220,Botond Balogh,hu HUN,DF,Parma,Serie A,17.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
221,Leon Balogun,ng NGA,DF,Brighton,Premier League,31.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
222,Mario Balotelli,it ITA,FW,Brescia,Serie A,28.0,1990.0,19.0,1404.0,74.0,41.1,15.6,16.0,83.0,10.0,3.0,27.0,0.0,0.53,14.0,31.0,-17.0,-1.09,0.12,18.2,26.6,-8.4,-0.54,0.48
223,Tudor Băluță,ro ROU,"DF,MF",Brighton,Premier League,20.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
224,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,29.0,1990.0,7.0,554.0,79.0,22.0,6.2,6.0,90.0,6.0,1.0,13.0,7.0,2.14,9.0,3.0,6.0,0.97,1.48,6.0,5.5,0.5,0.08,0.06
225,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,26.0,1937.0,75.0,76.9,21.5,22.0,85.0,13.0,4.0,17.0,1.0,1.77,27.0,20.0,7.0,0.33,0.17,30.3,24.1,6.2,0.29,-0.12
226,Éver Banega,ar ARG,MF,Sevilla,La Liga,31.0,1988.0,33.0,2475.0,75.0,72.4,27.5,28.0,83.0,16.0,5.0,30.0,2.0,1.67,34.0,29.0,5.0,0.18,-1.25,37.1,28.2,8.9,0.32,-0.46
227,Mattia Bani,it ITA,DF,Bologna,Serie A,25.0,1993.0,27.0,2207.0,82.0,64.5,24.5,26.0,84.0,21.0,1.0,26.0,2.0,1.26,36.0,40.0,-4.0,-0.16,0.5,36.8,32.7,4.0,0.16,0.31
