Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Vincent Pajot,1962,FRA,MF,Saint-Étienne,fr Ligue 1,26.0,1990.0,20.0,15.0,1290.0,14.3,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.14,0.14,0.28,0.14,0.28,1.5,1.5,1.8,3.3,0.1,0.13,0.23,0.1,0.23
Rodrigo Palacio,1963,ARG,"FW,MF",Bologna,it Serie A,35.0,1982.0,28.0,23.0,2065.0,22.9,4.0,2.0,4.0,0.0,0.0,9.0,0.0,0.17,0.09,0.26,0.17,0.26,5.1,5.1,3.2,8.3,0.22,0.14,0.36,0.22,0.36
Raffaele Palladino,1964,ITA,"MF,FW",Genoa,it Serie A,33.0,1984.0,4.0,2.0,231.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,0.35,0.29,0.64,0.35,0.64
Nicolas Pallois,1965,FRA,DF,Nantes,fr Ligue 1,29.0,1987.0,28.0,28.0,2431.0,27.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.11,0.11,0.0,0.11,1.0,1.0,0.5,1.4,0.04,0.02,0.05,0.04,0.05
Kasey Palmer,1966,JAM,"MF,FW",Huddersfield,eng Premier League,20.0,1996.0,4.0,1.0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.05,0.04,0.09,0.05,0.09
Emerson Palmieri,1967,ITA,DF,Chelsea,eng Premier League,22.0,1994.0,5.0,3.0,280.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,0.1,0.1,0.0,0.2,0.04,0.01,0.05,0.04,0.05
Julian Palmieri,1969,FRA,DF,Metz,fr Ligue 1,30.0,1986.0,15.0,13.0,1127.0,12.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.01,0.05,0.06,0.01,0.06
Simone Palombi,1970,ITA,FW,Lazio,it Serie A,21.0,1996.0,1.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Paloschi,1971,ITA,FW,SPAL,it Serie A,27.0,1990.0,36.0,25.0,2184.0,24.3,7.0,0.0,7.0,0.0,0.0,2.0,0.0,0.29,0.0,0.29,0.29,0.29,7.2,7.2,0.9,8.2,0.3,0.04,0.34,0.3,0.34
Goran Pandev,1972,MKD,"FW,MF",Genoa,it Serie A,34.0,1983.0,32.0,22.0,1803.0,20.0,5.0,1.0,5.0,0.0,0.0,4.0,1.0,0.25,0.05,0.3,0.25,0.3,4.4,4.4,3.2,7.7,0.22,0.16,0.38,0.22,0.38
Costel Pantilimon,1973,ROU,GK,La Coruña,es La Liga,30.0,1987.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyriakos Papadopoulos,1974,GRC,DF,Hamburger SV,de Bundesliga,25.0,1992.0,29.0,29.0,2610.0,29.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.03,0.03,0.07,0.03,0.07,1.5,1.5,0.6,2.1,0.05,0.02,0.07,0.05,0.07
Sokratis Papastathopoulos,1976,GRC,DF,Dortmund,de Bundesliga,29.0,1988.0,30.0,28.0,2373.0,26.4,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05
Rubén Pardo,1977,ESP,MF,Real Sociedad,es La Liga,24.0,1992.0,6.0,3.0,221.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41,0.41,0.0,0.41,0.0,0.0,0.6,0.6,0.01,0.25,0.26,0.01,0.26
Nicolás Pareja,1978,ARG,DF,Sevilla,es La Liga,33.0,1984.0,5.0,5.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.03,0.01,0.05,0.03,0.05
Daniel Parejo,1979,ESP,MF,Valencia,es La Liga,28.0,1989.0,34.0,34.0,3001.0,33.3,7.0,7.0,1.0,6.0,6.0,15.0,1.0,0.21,0.21,0.42,0.03,0.24,6.7,1.9,5.6,7.5,0.2,0.17,0.37,0.06,0.23
Vittorio Parigini,1980,ITA,"MF,FW",Benevento,it Serie A,21.0,1996.0,21.0,10.0,857.0,9.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.6,2.7,0.11,0.17,0.28,0.11,0.28
Shawn Parker,1981,DEU,"FW,MF",Augsburg,de Bundesliga,24.0,1993.0,2.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.12,0.12,0.0,0.12
Marco Parolo,1982,ITA,MF,Lazio,it Serie A,32.0,1985.0,31.0,30.0,2612.0,29.0,4.0,3.0,4.0,0.0,0.0,3.0,2.0,0.14,0.1,0.24,0.14,0.24,5.3,5.3,2.6,7.9,0.18,0.09,0.27,0.18,0.27
Thomas Partey,1983,GHA,"MF,DF",Atlético Madrid,es La Liga,24.0,1993.0,33.0,28.0,2377.0,26.4,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.11,0.0,0.11,0.11,0.11,1.6,1.6,0.6,2.2,0.06,0.02,0.08,0.06,0.08
Felix Passlack,1984,DEU,"FW,DF",Hoffenheim,de Bundesliga,19.0,1998.0,2.0,1.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1
Javier Pastore,1986,ARG,"MF,FW",Paris S-G,fr Ligue 1,28.0,1989.0,25.0,14.0,1347.0,15.0,4.0,5.0,4.0,0.0,0.0,2.0,0.0,0.27,0.33,0.6,0.27,0.6,2.0,2.0,3.8,5.8,0.13,0.25,0.39,0.13,0.39
Patric,1987,ESP,DF,Lazio,it Serie A,24.0,1993.0,11.0,4.0,592.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.02,0.06,0.08,0.02,0.08
Paulinho,1988,BRA,MF,Barcelona,es La Liga,29.0,1988.0,34.0,21.0,1945.0,21.6,9.0,2.0,9.0,0.0,0.0,2.0,0.0,0.42,0.09,0.51,0.42,0.51,10.0,10.0,2.7,12.7,0.46,0.12,0.59,0.46,0.59
Gabriel Paulista,1989,BRA,DF,Valencia,es La Liga,26.0,1990.0,30.0,29.0,2584.0,28.7,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,1.3,0.04,0.0,0.05,0.04,0.05
Benjamin Pavard,1990,FRA,DF,Stuttgart,de Bundesliga,21.0,1996.0,34.0,34.0,3060.0,34.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,1.1,2.1,0.03,0.03,0.06,0.03,0.06
Jiří Pavlenka,1991,CZE,GK,Werder Bremen,de Bundesliga,25.0,1992.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Pavlović,1992,BIH,DF,Crotone,it Serie A,29.0,1988.0,10.0,8.0,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.02,0.12,0.13,0.02,0.13
Mateo Pavlović,1994,BIH,DF,Angers,fr Ligue 1,27.0,1990.0,24.0,22.0,1966.0,21.8,2.0,0.0,2.0,0.0,0.0,8.0,0.0,0.09,0.0,0.09,0.09,0.09,2.9,2.9,0.1,3.0,0.13,0.01,0.14,0.13,0.14
Leonardo Pavoletti,1995,ITA,FW,Cagliari,it Serie A,28.0,1988.0,33.0,31.0,2719.0,30.2,11.0,0.0,11.0,0.0,0.0,8.0,0.0,0.36,0.0,0.36,0.36,0.36,11.9,11.9,2.1,14.0,0.4,0.07,0.46,0.4,0.46
Dimitri Payet,1996,FRA,"MF,FW",Marseille,fr Ligue 1,30.0,1987.0,31.0,28.0,2347.0,26.1,6.0,14.0,4.0,2.0,3.0,6.0,0.0,0.23,0.54,0.77,0.15,0.69,8.0,5.6,14.4,20.0,0.31,0.55,0.86,0.22,0.77
Giampaolo Pazzini,1997,ITA,FW,Hellas Verona,it Serie A,32.0,1984.0,19.0,7.0,992.0,11.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,0.36,0.0,0.36,0.0,0.0,3.9,0.7,0.9,1.6,0.37,0.09,0.46,0.07,0.15
Alfonso Pedraza,1999,ESP,"MF,DF",Alavés,es La Liga,21.0,1996.0,33.0,27.0,2440.0,27.1,3.0,5.0,3.0,0.0,0.0,5.0,0.0,0.11,0.18,0.3,0.11,0.3,2.8,2.8,3.9,6.8,0.1,0.14,0.25,0.1,0.25
Pedro,2000,ESP,"MF,FW",Chelsea,eng Premier League,30.0,1987.0,31.0,17.0,1523.0,16.9,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.24,0.12,0.35,0.24,0.35,3.0,3.0,1.3,4.3,0.18,0.07,0.25,0.18,0.25
João Pedro,2002,ITA,"MF,FW",Cagliari,it Serie A,25.0,1992.0,22.0,19.0,1656.0,18.4,5.0,2.0,4.0,1.0,1.0,6.0,1.0,0.27,0.11,0.38,0.22,0.33,3.9,3.2,1.7,4.8,0.21,0.09,0.3,0.17,0.26
Stef Peeters,2003,BEL,MF,Caen,fr Ligue 1,25.0,1992.0,20.0,11.0,1109.0,12.3,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.16,0.16,0.0,0.16,2.5,1.7,2.9,4.7,0.21,0.24,0.44,0.14,0.38
Gianluca Pegolo,2004,ITA,GK,Sassuolo,it Serie A,36.0,1981.0,2.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Pekarík,2005,SVK,DF,Hertha BSC,de Bundesliga,30.0,1986.0,17.0,17.0,1375.0,15.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,0.7,0.7,1.7,2.4,0.05,0.11,0.16,0.05,0.16
Bryan Pelé,2006,FRA,"FW,MF",Troyes,fr Ligue 1,25.0,1992.0,31.0,19.0,1615.0,17.9,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.11,0.11,0.22,0.11,0.22,1.8,1.8,2.4,4.1,0.1,0.13,0.23,0.1,0.23
Yohann Pelé,2007,FRA,GK,Marseille,fr Ligue 1,34.0,1982.0,10.0,7.0,738.0,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Pellegri,2008,ITA,FW,Genoa,it Serie A,16.0,2001.0,6.0,3.0,282.0,3.1,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.64,0.0,0.64,0.64,0.64,0.9,0.9,0.1,1.0,0.28,0.04,0.32,0.28,0.32
Lorenzo Pellegrini,2010,ITA,MF,Roma,it Serie A,21.0,1996.0,28.0,22.0,1797.0,20.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.15,0.1,0.25,0.15,0.25,2.6,2.6,4.1,6.7,0.13,0.21,0.33,0.13,0.33
Théo Pellenard,2011,FRA,DF,Bordeaux,fr Ligue 1,23.0,1994.0,19.0,16.0,1428.0,15.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.05,0.06,0.0,0.06
Sergio Pellissier,2012,ITA,FW,Chievo,it Serie A,38.0,1979.0,19.0,2.0,560.0,6.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,2.1,2.1,0.6,2.7,0.34,0.1,0.44,0.34,0.44
Federico Peluso,2013,ITA,DF,Sassuolo,it Serie A,33.0,1984.0,31.0,28.0,2594.0,28.8,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.03,0.03,0.07,0.03,0.07,1.0,0.9,0.9,1.8,0.04,0.03,0.07,0.03,0.06
Rubén Peña,2014,ESP,"DF,MF",Eibar,es La Liga,26.0,1991.0,28.0,18.0,1732.0,19.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,1.0,1.5,0.03,0.05,0.08,0.03,0.08
Gabriel Peñalba,2015,ARG,MF,Las Palmas,es La Liga,32.0,1984.0,7.0,7.0,570.0,6.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
Adalberto Peñaranda,2016,VEN,"FW,MF",Málaga,es La Liga,20.0,1997.0,13.0,11.0,802.0,8.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.2,0.08,0.05,0.13,0.08,0.13
Nicolas Pépé,2017,CIV,"FW,MF",Lille,fr Ligue 1,22.0,1995.0,36.0,31.0,2841.0,31.6,13.0,4.0,12.0,1.0,1.0,5.0,0.0,0.41,0.13,0.54,0.38,0.51,8.2,7.4,3.9,11.3,0.26,0.12,0.38,0.23,0.36
Andreas Pereira,2018,BRA,MF,Valencia,es La Liga,21.0,1996.0,23.0,12.0,1078.0,12.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.08,0.25,0.33,0.08,0.33,0.8,0.8,1.9,2.8,0.07,0.16,0.23,0.07,0.23
Pedro Pereira,2019,PRT,DF,Genoa,it Serie A,19.0,1998.0,6.0,4.0,381.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.03,0.03,0.01,0.03
Bruno Peres,2020,BRA,DF,Roma,it Serie A,27.0,1990.0,18.0,13.0,1155.0,12.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.1,1.6,0.04,0.08,0.12,0.04,0.12
Roberto Pereyra,2021,ARG,"MF,FW",Watford,eng Premier League,26.0,1991.0,32.0,18.0,1624.0,18.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.28,0.11,0.39,0.28,0.39,3.3,3.3,3.0,6.3,0.18,0.17,0.35,0.18,0.35
Ayoze Pérez,2022,ESP,"MF,FW",Newcastle Utd,eng Premier League,24.0,1993.0,36.0,28.0,2492.0,27.7,8.0,5.0,8.0,0.0,0.0,3.0,0.0,0.29,0.18,0.47,0.29,0.47,6.2,6.2,4.7,10.9,0.22,0.17,0.39,0.22,0.39
Hernán Pérez,2023,PRY,MF,Alavés,es La Liga,28.0,1989.0,10.0,4.0,374.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.09,0.11,0.2,0.09,0.2
Lucas Pérez,2025,ESP,FW,La Coruña,es La Liga,28.0,1988.0,35.0,31.0,2797.0,31.1,8.0,6.0,5.0,3.0,4.0,3.0,0.0,0.26,0.19,0.45,0.16,0.35,9.8,6.6,10.9,17.5,0.31,0.35,0.66,0.21,0.56
Rubén Pérez,2026,ESP,MF,Leganés,es La Liga,28.0,1989.0,31.0,29.0,2516.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,0.01,0.03,0.04,0.01,0.04
Stipe Perica,2028,HRV,FW,Udinese,it Serie A,22.0,1995.0,22.0,9.0,943.0,10.5,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.1,0.0,0.1,0.1,0.1,2.3,2.3,0.8,3.1,0.22,0.08,0.3,0.22,0.3
Mattia Perin,2029,ITA,GK,Genoa,it Serie A,24.0,1992.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Perišić,2030,HRV,FW,Inter,it Serie A,28.0,1989.0,37.0,37.0,3313.0,36.8,11.0,7.0,11.0,0.0,0.0,4.0,0.0,0.3,0.19,0.49,0.3,0.49,8.6,8.6,8.8,17.4,0.23,0.24,0.47,0.23,0.47
Diego Perotti,2031,ARG,"FW,MF",Roma,it Serie A,29.0,1988.0,25.0,17.0,1609.0,17.9,5.0,3.0,3.0,2.0,4.0,0.0,0.0,0.28,0.17,0.45,0.17,0.34,5.6,2.5,3.6,6.0,0.31,0.2,0.51,0.14,0.34
Romain Perraud,2032,FRA,FW,Nice,fr Ligue 1,19.0,1997.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Perrin,2033,FRA,DF,Saint-Étienne,fr Ligue 1,31.0,1985.0,28.0,28.0,2464.0,27.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,1.5,1.5,0.5,2.0,0.05,0.02,0.07,0.05,0.07
Andrea Petagna,2034,ITA,FW,Atalanta,it Serie A,22.0,1995.0,29.0,22.0,1618.0,18.0,4.0,5.0,4.0,0.0,0.0,6.0,0.0,0.22,0.28,0.5,0.22,0.5,4.7,4.7,4.1,8.9,0.26,0.23,0.49,0.26,0.49
Nils Petersen,2035,DEU,FW,Freiburg,de Bundesliga,28.0,1988.0,32.0,24.0,2244.0,24.9,15.0,1.0,10.0,5.0,6.0,4.0,1.0,0.6,0.04,0.64,0.4,0.44,12.3,7.6,2.7,10.2,0.49,0.11,0.6,0.3,0.41
Bruno Petković,2036,HRV,FW,Hellas Verona,it Serie A,22.0,1994.0,16.0,10.0,922.0,10.2,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.8,0.8,1.5,2.3,0.08,0.15,0.23,0.08,0.23
Germán Pezzella,2038,ARG,DF,Fiorentina,it Serie A,26.0,1991.0,34.0,34.0,2979.0,33.1,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.03,0.0,0.03,0.03,0.03,2.4,2.4,0.8,3.2,0.07,0.02,0.1,0.07,0.1
Giuseppe Pezzella,2039,ITA,"DF,FW",Udinese,it Serie A,19.0,1997.0,15.0,10.0,903.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,0.02,0.09,0.11,0.02,0.11
Maximilian Philipp,2040,DEU,FW,Dortmund,de Bundesliga,23.0,1994.0,20.0,15.0,1203.0,13.4,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.67,0.07,0.75,0.67,0.75,4.2,4.1,1.9,6.0,0.31,0.14,0.45,0.31,0.45
Chris Philipps,2041,LUX,"MF,DF",Metz,fr Ligue 1,23.0,1994.0,11.0,10.0,849.0,9.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.02,0.04,0.06,0.02,0.06
Matt Phillips,2042,SYC,"MF,DF",West Brom,eng Premier League,26.0,1991.0,30.0,23.0,2093.0,23.3,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.09,0.09,0.17,0.09,0.17,2.4,2.4,4.1,6.5,0.1,0.18,0.28,0.1,0.28
Lebogang Phiri,2043,ZAF,MF,Guingamp,fr Ligue 1,22.0,1994.0,22.0,9.0,1032.0,11.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,0.2,0.2,0.4,0.5,0.02,0.03,0.05,0.02,0.05
Pablo Piatti,2044,ARG,"MF,FW",Espanyol,es La Liga,28.0,1989.0,30.0,22.0,1738.0,19.3,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.1,0.16,0.26,0.05,0.21,3.1,2.3,4.1,6.5,0.16,0.21,0.38,0.12,0.34
Jordan Pickford,2045,GBR,GK,Everton,eng Premier League,23.0,1994.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Jérémy Pied,2046,FRA,DF,Southampton,eng Premier League,28.0,1989.0,2.0,2.0,180.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.2,0.2,0.02,0.08,0.1,0.02,0.1
Nicholas Pierini,2047,ITA,"MF,FW",Sassuolo,it Serie A,18.0,1998.0,3.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaël Pierre-Gabriel,2048,FRA,DF,Saint-Étienne,fr Ligue 1,19.0,1998.0,16.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.02,0.02,0.04,0.02,0.04
Erik Pieters,2049,NLD,DF,Stoke City,eng Premier League,28.0,1988.0,31.0,30.0,2718.0,30.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,0.1,0.1,1.5,1.6,0.0,0.05,0.05,0.0,0.05
Tomás Pina Isla,2050,ESP,MF,Alavés,es La Liga,29.0,1987.0,30.0,28.0,2387.0,26.5,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,1.3,2.3,0.04,0.05,0.09,0.04,0.09
Andrea Pinamonti,2051,ITA,FW,Inter,it Serie A,18.0,1999.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.54,0.0,0.54,0.54,0.54
Carlo Pinsoglio,2052,ITA,GK,Juventus,it Serie A,27.0,1990.0,1.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerard Piqué,2054,ESP,DF,Barcelona,es La Liga,30.0,1987.0,30.0,29.0,2632.0,29.2,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.07,0.0,0.07,0.07,0.07,2.6,2.6,1.0,3.6,0.09,0.04,0.12,0.09,0.12
Facundo Píriz,2055,URY,MF,Montpellier,fr Ligue 1,27.0,1990.0,15.0,8.0,807.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,0.06,0.01,0.07,0.06,0.07
Fabio Pisacane,2056,ITA,DF,Cagliari,it Serie A,31.0,1986.0,24.0,22.0,1927.0,21.4,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.01,0.01,0.01
Łukasz Piszczek,2057,POL,DF,Dortmund,de Bundesliga,32.0,1985.0,24.0,24.0,2138.0,23.8,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13,1.1,1.1,2.5,3.5,0.04,0.1,0.15,0.04,0.15
Claudio Pizarro,2058,PER,"FW,MF",Köln,de Bundesliga,38.0,1978.0,16.0,5.0,579.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.16,0.31,0.16,0.31,1.9,1.9,0.6,2.5,0.29,0.1,0.39,0.29,0.39
Guido Pizarro,2059,ARG,MF,Sevilla,es La Liga,27.0,1990.0,24.0,19.0,1755.0,19.5,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,1.0,1.9,0.05,0.05,0.1,0.05,0.1
Marko Pjaca,2060,HRV,"FW,MF",Schalke 04,de Bundesliga,22.0,1995.0,7.0,3.0,260.0,2.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.69,0.0,0.69,0.69,0.69,0.5,0.5,0.0,0.5,0.16,0.0,0.16,0.16,0.16
Miralem Pjanić,2061,BIH,MF,Juventus,it Serie A,27.0,1990.0,31.0,28.0,2484.0,27.6,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.18,0.18,0.36,0.18,0.36,2.4,2.4,5.6,7.9,0.09,0.2,0.29,0.09,0.29
Carles Planas,2062,ESP,DF,Girona,es La Liga,26.0,1991.0,5.0,2.0,192.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.47,0.1,0.1,1.2,1.3,0.04,0.58,0.62,0.04,0.62
Jaroslav Plašil,2063,CZE,MF,Bordeaux,fr Ligue 1,35.0,1982.0,22.0,11.0,1044.0,11.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,0.2,0.2,1.5,1.7,0.02,0.13,0.14,0.02,0.14
Marvin Plattenhardt,2064,DEU,DF,Hertha BSC,de Bundesliga,25.0,1992.0,33.0,33.0,2970.0,33.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.21,0.21,0.0,0.21,1.0,1.0,3.8,4.8,0.03,0.11,0.14,0.03,0.14
Alassane Pléa,2065,FRA,FW,Nice,fr Ligue 1,24.0,1993.0,35.0,34.0,3041.0,33.8,16.0,5.0,15.0,1.0,2.0,6.0,0.0,0.47,0.15,0.62,0.44,0.59,13.9,12.3,3.0,15.3,0.41,0.09,0.5,0.36,0.45
Morgan Poaty,2066,COG,DF,Montpellier,fr Ligue 1,20.0,1997.0,3.0,2.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04
Gerónimo Poblete,2067,ARG,MF,Metz,fr Ligue 1,24.0,1993.0,25.0,17.0,1656.0,18.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.9,0.03,0.02,0.05,0.03,0.05
