,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1212,Paul Jaeckel,de GER,DF,Wolfsburg,Bundesliga,19.0,1998.0,3.0,149.0,146.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,1.0
1213,Phil Jagielka,eng ENG,DF,Everton,Premier League,34.0,1982.0,22.9,983.0,932.0,43.0,38.0,0.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,737.0,8.0,5.0
1214,Kilian Jakob,de GER,FW,Augsburg,Bundesliga,19.0,1998.0,0.6,12.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
1215,Eldin Jakupović,ch SUI,GK,Leicester City,Premier League,32.0,1984.0,2.0,56.0,36.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0
1216,Christophe Jallet,fr FRA,DF,Nice,Ligue 1,33.0,1983.0,13.0,835.0,718.0,113.0,13.0,0.0,9.0,22.0,100.0,0.0,0.0,0.0,0.0,703.0,4.0,10.0
1217,Ablie Jallow,gm GAM,FW,Metz,Ligue 1,18.0,1998.0,1.4,45.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0
1218,Matty James,eng ENG,MF,Leicester City,Premier League,26.0,1991.0,11.0,448.0,437.0,11.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,5.0
1219,Vasilije Janjicic,ch SUI,MF,Hamburger SV,Bundesliga,18.0,1998.0,3.6,150.0,147.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0,0.0,4.0
1220,Christoph Janker,de GER,"DF,MF",Augsburg,Bundesliga,32.0,1985.0,0.9,14.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
1222,Saidy Janko,gm GAM,DF,Saint-Étienne,Ligue 1,21.0,1995.0,15.8,813.0,618.0,194.0,10.0,0.0,1.0,57.0,183.0,1.0,0.0,0.0,0.0,623.0,1.0,33.0
1223,Jakub Jankto,cz CZE,"MF,FW",Udinese,Serie A,21.0,1996.0,29.5,1162.0,1065.0,95.0,18.0,5.0,8.0,116.0,20.0,48.0,19.0,22.0,0.0,827.0,2.0,28.0
1224,Daryl Janmaat,nl NED,DF,Watford,Premier League,28.0,1989.0,20.2,1041.0,834.0,202.0,2.0,0.0,7.0,68.0,200.0,0.0,0.0,0.0,0.0,750.0,5.0,17.0
1225,Vincent Janssen,nl NED,DF,Tottenham,Premier League,23.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,Tony Jantschke,de GER,DF,M'Gladbach,Bundesliga,27.0,1990.0,8.1,434.0,338.0,94.0,10.0,0.0,1.0,11.0,84.0,0.0,0.0,0.0,0.0,309.0,2.0,18.0
1227,Adnan Januzaj,be BEL,FW,Real Sociedad,La Liga,22.0,1995.0,17.5,552.0,485.0,58.0,13.0,2.0,10.0,59.0,11.0,34.0,12.0,18.0,0.0,407.0,9.0,20.0
1228,Nicolas Janvier,fr FRA,MF,Rennes,Ligue 1,18.0,1998.0,0.8,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
1229,Paweł Jaroszyński,pl POL,DF,Chievo,Serie A,22.0,1994.0,9.0,409.0,304.0,98.0,11.0,0.0,3.0,45.0,84.0,3.0,3.0,0.0,0.0,243.0,7.0,17.0
1230,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,32.0,1984.0,31.0,1134.0,784.0,347.0,98.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,3.0,0.0
1231,Jason,es ESP,"FW,MF",Levante,La Liga,23.0,1994.0,19.8,576.0,543.0,27.0,4.0,5.0,3.0,63.0,7.0,14.0,1.0,10.0,0.0,370.0,6.0,38.0
1232,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,Bundesliga,19.0,1998.0,3.3,104.0,102.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,6.0
1233,Corentin Jean,fr FRA,"FW,MF",Toulouse,Ligue 1,22.0,1995.0,18.8,523.0,459.0,63.0,22.0,2.0,5.0,80.0,9.0,25.0,8.0,13.0,2.0,343.0,1.0,26.0
1234,Benjamin Jeannot,fr FRA,FW,Dijon,Ligue 1,25.0,1992.0,15.6,354.0,314.0,40.0,1.0,3.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,250.0,0.0,7.0
1235,Tin Jedvaj,hr CRO,DF,Leverkusen,Bundesliga,21.0,1995.0,6.7,365.0,323.0,40.0,10.0,0.0,4.0,9.0,30.0,0.0,0.0,0.0,0.0,283.0,2.0,16.0
1236,Jemerson,br BRA,DF,Monaco,Ligue 1,24.0,1992.0,31.7,1360.0,1296.0,61.0,60.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1182.0,3.0,7.0
1237,Jesé,es ESP,"FW,MF",Stoke City,Premier League,24.0,1993.0,6.8,162.0,143.0,17.0,2.0,0.0,1.0,13.0,1.0,3.0,1.0,1.0,0.0,118.0,2.0,8.0
1238,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,20.0,1997.0,18.5,596.0,569.0,27.0,2.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,474.0,0.0,16.0
1239,Juan Jesus,br BRA,DF,Roma,Serie A,26.0,1991.0,18.4,1196.0,1134.0,61.0,35.0,1.0,13.0,5.0,26.0,0.0,0.0,0.0,0.0,1037.0,1.0,17.0
1240,Álvaro Jiménez,es ESP,"MF,FW",Getafe,La Liga,22.0,1995.0,5.9,146.0,143.0,2.0,0.0,2.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,82.0,1.0,7.0
1241,Joaquín,es ESP,"MF,FW",Betis,La Liga,36.0,1981.0,27.5,1348.0,1236.0,106.0,31.0,9.0,21.0,94.0,15.0,60.0,24.0,11.0,3.0,1114.0,6.0,22.0
1242,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,Bundesliga,26.0,1990.0,3.1,102.0,98.0,4.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,3.0
1243,Fabian Johnson,us USA,"MF,DF",M'Gladbach,Bundesliga,29.0,1987.0,5.2,127.0,112.0,14.0,1.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,81.0,1.0,2.0
1244,Glen Johnson,eng ENG,DF,Stoke City,Premier League,32.0,1984.0,6.1,242.0,187.0,54.0,9.0,0.0,1.0,8.0,45.0,0.0,0.0,0.0,0.0,159.0,1.0,5.0
1245,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,27.0,1990.0,38.0,1178.0,743.0,432.0,124.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,3.0,0.0
1246,Miloš Jojić,rs SRB,MF,Köln,Bundesliga,25.0,1992.0,16.2,699.0,606.0,91.0,33.0,4.0,2.0,86.0,6.0,49.0,22.0,23.0,1.0,494.0,2.0,19.0
1248,Jonathas,br BRA,FW,Hannover 96,Bundesliga,28.0,1989.0,7.0,164.0,141.0,21.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,102.0,2.0,2.0
1249,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,25.0,1992.0,21.9,1090.0,1074.0,14.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,991.0,2.0,6.0
1250,Nigel de Jong,nl NED,MF,Mainz 05,Bundesliga,32.0,1984.0,8.2,360.0,336.0,24.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0
1251,Jony,es ESP,"FW,MF",Málaga,La Liga,26.0,1991.0,2.4,107.0,91.0,16.0,3.0,1.0,1.0,35.0,3.0,10.0,2.0,6.0,0.0,53.0,0.0,10.0
1252,Joan Jordán,es ESP,MF,Eibar,La Liga,23.0,1994.0,27.0,1301.0,1180.0,116.0,46.0,3.0,31.0,114.0,1.0,66.0,20.0,40.0,1.0,1013.0,5.0,16.0
1253,Jorge,br BRA,DF,Monaco,Ligue 1,21.0,1996.0,21.3,990.0,792.0,196.0,16.0,1.0,4.0,61.0,180.0,0.0,0.0,0.0,0.0,734.0,2.0,35.0
1254,Jorginho,it ITA,MF,Napoli,Serie A,25.0,1991.0,29.4,3229.0,3144.0,73.0,73.0,18.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,2863.0,12.0,20.0
1255,Willian José,br BRA,FW,Real Sociedad,La Liga,25.0,1991.0,30.8,864.0,787.0,72.0,3.0,9.0,24.0,15.0,0.0,2.0,1.0,1.0,0.0,638.0,5.0,27.0
1256,Joselu,es ESP,FW,Newcastle Utd,Premier League,27.0,1990.0,19.0,605.0,594.0,6.0,0.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,374.0,5.0,10.0
1257,Yann Jouffre,fr FRA,"FW,MF",Metz,Ligue 1,33.0,1984.0,3.1,190.0,162.0,26.0,8.0,0.0,4.0,18.0,8.0,10.0,5.0,2.0,0.0,158.0,2.0,1.0
1258,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,21.0,1996.0,16.0,735.0,710.0,23.0,20.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,654.0,2.0,2.0
1259,Stevan Jovetić,me MNE,FW,Monaco,Ligue 1,27.0,1989.0,8.4,257.0,250.0,5.0,0.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,172.0,2.0,7.0
1260,Luka Jović,rs SRB,FW,Eint Frankfurt,Bundesliga,19.0,1997.0,10.4,249.0,230.0,17.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,179.0,2.0,7.0
1261,Jozabed,es ESP,MF,Celta Vigo,La Liga,26.0,1991.0,16.4,888.0,876.0,7.0,4.0,5.0,19.0,7.0,1.0,2.0,0.0,1.0,0.0,763.0,5.0,15.0
1262,Juanfran,es ESP,DF,La Coruña,La Liga,28.0,1988.0,34.0,1869.0,1537.0,326.0,25.0,1.0,14.0,161.0,299.0,2.0,0.0,1.0,0.0,1335.0,6.0,56.0
1263,Juanfran,es ESP,DF,Atlético Madrid,La Liga,32.0,1985.0,14.5,681.0,534.0,144.0,6.0,1.0,1.0,36.0,138.0,0.0,0.0,0.0,0.0,536.0,3.0,16.0
1264,Juankar,es ESP,DF,Málaga,La Liga,27.0,1990.0,8.7,420.0,332.0,87.0,8.0,1.0,1.0,24.0,79.0,0.0,0.0,0.0,0.0,309.0,1.0,4.0
1265,Juanmi,es ESP,"FW,MF",Real Sociedad,La Liga,24.0,1993.0,16.5,356.0,345.0,11.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,286.0,0.0,10.0
1266,Juanpe,es ESP,DF,Girona,La Liga,26.0,1991.0,34.1,1348.0,1262.0,81.0,77.0,0.0,72.0,4.0,4.0,0.0,0.0,0.0,0.0,1029.0,5.0,9.0
1267,Juanpi,ve VEN,"MF,FW",Málaga,La Liga,23.0,1994.0,6.8,225.0,201.0,23.0,11.0,2.0,4.0,13.0,2.0,7.0,3.0,3.0,0.0,177.0,1.0,7.0
1268,Mariano Julio Izco,ar ARG,MF,Crotone,Serie A,34.0,1983.0,2.0,75.0,73.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,2.0
1269,Christopher Jullien,fr FRA,DF,Toulouse,Ligue 1,24.0,1993.0,28.9,1248.0,1191.0,52.0,48.0,0.0,29.0,2.0,4.0,0.0,0.0,0.0,0.0,983.0,5.0,5.0
1270,David Juncà,es ESP,DF,Eibar,La Liga,23.0,1993.0,10.0,643.0,515.0,126.0,11.0,1.0,5.0,71.0,107.0,8.0,0.0,8.0,0.0,447.0,2.0,14.0
1271,Gideon Jung,de GER,"MF,DF",Hamburger SV,Bundesliga,22.0,1994.0,28.6,1048.0,1014.0,30.0,30.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,815.0,4.0,22.0
1272,Sebastian Jung,de GER,DF,Wolfsburg,Bundesliga,27.0,1990.0,0.9,29.0,24.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
1274,Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,Bundesliga,29.0,1987.0,18.1,781.0,684.0,93.0,27.0,1.0,7.0,82.0,15.0,49.0,23.0,21.0,0.0,544.0,4.0,35.0
1275,Mathias Jørgensen,dk DEN,DF,Huddersfield,Premier League,27.0,1990.0,38.0,1576.0,1507.0,63.0,54.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,1206.0,6.0,18.0
1276,Christian Kabasele,be BEL,DF,Watford,Premier League,26.0,1991.0,25.9,910.0,876.0,30.0,28.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,677.0,4.0,7.0
1277,Younès Kaboul,fr FRA,DF,Watford,Premier League,31.0,1986.0,1.7,76.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0
1278,Alexander Kačaniklić,se SWE,"MF,FW",Nantes,Ligue 1,25.0,1991.0,3.5,94.0,90.0,4.0,0.0,1.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,64.0,0.0,1.0
1279,Gojko Kačar,rs SRB,DF,Augsburg,Bundesliga,30.0,1987.0,2.5,75.0,70.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
1280,Elias Kachunga,cd COD,"FW,MF",Huddersfield,Premier League,25.0,1992.0,14.8,368.0,362.0,6.0,1.0,1.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,231.0,0.0,33.0
1281,Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,Bundesliga,25.0,1992.0,24.4,1104.0,877.0,223.0,5.0,1.0,2.0,85.0,218.0,0.0,0.0,0.0,0.0,799.0,4.0,48.0
1282,Shinji Kagawa,jp JPN,MF,Dortmund,Bundesliga,28.0,1989.0,13.0,771.0,716.0,53.0,24.0,0.0,5.0,36.0,6.0,22.0,10.0,8.0,2.0,650.0,2.0,10.0
1283,Sullay Kaikai,sl SLE,MF,Crystal Palace,Premier League,21.0,1995.0,0.2,8.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
1284,Florian Kainz,at AUT,"MF,FW",Werder Bremen,Bundesliga,24.0,1992.0,19.0,784.0,696.0,84.0,15.0,2.0,16.0,116.0,30.0,39.0,15.0,23.0,0.0,543.0,4.0,44.0
1285,Dominik Kaiser,de GER,"MF,FW",RB Leipzig,Bundesliga,28.0,1988.0,3.1,163.0,136.0,26.0,7.0,0.0,0.0,18.0,13.0,6.0,4.0,2.0,0.0,114.0,1.0,6.0
1286,Gaël Kakuta,cd COD,"MF,FW",Amiens,Ligue 1,26.0,1991.0,34.3,1420.0,1241.0,162.0,64.0,10.0,8.0,173.0,9.0,82.0,24.0,43.0,0.0,895.0,17.0,54.0
1287,Nikola Kalinić,hr CRO,FW,Milan,Serie A,29.0,1988.0,20.1,378.0,333.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,301.0,0.0,15.0
1288,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,Bundesliga,31.0,1985.0,24.5,625.0,610.0,10.0,0.0,1.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,431.0,5.0,37.0
1289,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,Bundesliga,20.0,1996.0,1.6,32.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
1290,François Kamano,gn GUI,FW,Bordeaux,Ligue 1,21.0,1996.0,22.4,686.0,665.0,19.0,4.0,4.0,5.0,60.0,3.0,10.0,7.0,1.0,0.0,529.0,2.0,24.0
1291,Bingourou Kamara,sn SEN,GK,Strasbourg,Ligue 1,20.0,1996.0,18.8,619.0,403.0,215.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,1.0,0.0
1292,Boubacar Kamara,fr FRA,"DF,MF",Marseille,Ligue 1,17.0,1999.0,5.1,288.0,263.0,23.0,11.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,252.0,2.0,1.0
1293,Marcin Kamiński,pl POL,DF,Stuttgart,Bundesliga,25.0,1992.0,12.6,820.0,797.0,20.0,15.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,690.0,3.0,14.0
1294,Kevin Kampl,si SVN,MF,RB Leipzig,Bundesliga,26.0,1990.0,22.4,1250.0,1129.0,114.0,45.0,3.0,2.0,80.0,18.0,51.0,20.0,20.0,1.0,1033.0,7.0,27.0
1295,Kevin Kampl,si SVN,MF,Leverkusen,Bundesliga,26.0,1990.0,0.3,34.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0
1296,Harry Kane,eng ENG,FW,Tottenham,Premier League,24.0,1993.0,34.2,696.0,658.0,28.0,4.0,13.0,26.0,20.0,9.0,1.0,0.0,0.0,0.0,477.0,10.0,30.0
1297,Wilfried Kanga,ci CIV,"FW,MF",Angers,Ligue 1,19.0,1998.0,1.9,34.0,30.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
1298,Mamadou Kanouté,sn SEN,"FW,MF",Benevento,Serie A,23.0,1993.0,0.4,19.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1300,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,26.0,1991.0,33.3,2174.0,2143.0,23.0,20.0,8.0,20.0,13.0,3.0,0.0,0.0,0.0,0.0,1924.0,8.0,43.0
1301,Bartosz Kapustka,pl POL,"FW,MF",Freiburg,Bundesliga,20.0,1996.0,2.6,74.0,74.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,9.0
1302,Kenan Karaman,tr TUR,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,9.5,269.0,266.0,1.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,197.0,2.0,10.0
1303,Yann Karamoh,fr FRA,"FW,MF",Inter,Serie A,19.0,1998.0,5.4,251.0,236.0,15.0,1.0,1.0,1.0,31.0,11.0,3.0,0.0,0.0,0.0,194.0,0.0,8.0
1304,Loris Karius,de GER,GK,Liverpool,Premier League,24.0,1993.0,19.0,630.0,487.0,140.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,1.0
1305,Orestis Karnezis,gr GRE,GK,Watford,Premier League,32.0,1985.0,14.4,404.0,237.0,167.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0
1306,Rick Karsdorp,nl NED,DF,Roma,Serie A,22.0,1995.0,0.9,63.0,51.0,11.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,48.0,1.0,2.0
1307,Aleksandar Katai,rs SRB,"MF,DF",Alavés,La Liga,26.0,1991.0,0.6,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
1308,Florian Kath,de GER,"FW,MF",Freiburg,Bundesliga,22.0,1994.0,7.5,209.0,204.0,4.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,135.0,1.0,13.0
1309,Ole Käuper,de GER,MF,Werder Bremen,Bundesliga,20.0,1997.0,0.8,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0
1310,Eiji Kawashima,jp JPN,GK,Metz,Ligue 1,34.0,1983.0,28.5,893.0,531.0,361.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,1.0,2.0
1311,Beram Kayal,il ISR,MF,Brighton,Premier League,29.0,1988.0,8.3,235.0,224.0,9.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,182.0,2.0,5.0
1312,Joris Kayembe,be BEL,"FW,MF",Nantes,Ligue 1,22.0,1994.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
1313,Olarenwaju Kayode,ng NGA,"FW,MF",Girona,La Liga,24.0,1993.0,4.3,58.0,54.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0
1314,Moise Kean,it ITA,FW,Hellas Verona,Serie A,17.0,2000.0,12.6,207.0,184.0,20.0,0.0,0.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,149.0,3.0,12.0
1315,Michael Keane,eng ENG,DF,Everton,Premier League,24.0,1993.0,28.4,1170.0,1148.0,18.0,13.0,0.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,905.0,4.0,17.0
1316,Thilo Kehrer,de GER,DF,Schalke 04,Bundesliga,20.0,1996.0,26.3,1230.0,1170.0,56.0,27.0,0.0,11.0,3.0,29.0,0.0,0.0,0.0,0.0,1018.0,4.0,10.0
1317,Cheick Keita,ml MLI,DF,Bologna,Serie A,21.0,1996.0,1.4,33.0,26.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0
1318,Naby Keïta,gn GUI,MF,RB Leipzig,Bundesliga,22.0,1995.0,21.8,1242.0,1190.0,41.0,33.0,12.0,0.0,18.0,3.0,5.0,0.0,3.0,0.0,995.0,11.0,34.0
1319,Keko,es ESP,"MF,FW",Málaga,La Liga,25.0,1991.0,13.4,395.0,382.0,9.0,2.0,0.0,4.0,41.0,7.0,0.0,0.0,0.0,0.0,271.0,4.0,20.0
1320,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,27.0,1990.0,13.3,394.0,344.0,48.0,5.0,0.0,1.0,6.0,43.0,0.0,0.0,0.0,0.0,284.0,2.0,5.0
1321,Marc-Oliver Kempf,de GER,DF,Freiburg,Bundesliga,22.0,1995.0,10.0,516.0,492.0,22.0,20.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,412.0,2.0,4.0
1322,Kenedy,br BRA,"MF,DF",Newcastle Utd,Premier League,21.0,1996.0,11.4,408.0,361.0,46.0,6.0,2.0,3.0,38.0,18.0,22.0,12.0,4.0,1.0,297.0,1.0,19.0
1323,Jonjoe Kenny,eng ENG,DF,Everton,Premier League,20.0,1997.0,17.7,849.0,620.0,225.0,13.0,0.0,5.0,46.0,212.0,0.0,0.0,0.0,0.0,576.0,4.0,32.0
1324,Ryan Kent,eng ENG,"FW,MF",Freiburg,Bundesliga,20.0,1996.0,2.7,63.0,63.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0
1326,Christophe Kerbrat,fr FRA,DF,Guingamp,Ligue 1,30.0,1986.0,36.9,1658.0,1560.0,90.0,82.0,1.0,37.0,4.0,8.0,0.0,0.0,0.0,0.0,1370.0,8.0,7.0
1327,Franck Kessié,ci CIV,MF,Milan,Serie A,20.0,1996.0,36.3,1802.0,1772.0,23.0,15.0,3.0,7.0,65.0,5.0,3.0,0.0,0.0,1.0,1479.0,7.0,37.0
1328,Billy Ketkeophomphone,la LAO,MF,Angers,Ligue 1,27.0,1990.0,4.9,182.0,167.0,13.0,7.0,1.0,1.0,10.0,3.0,3.0,3.0,0.0,0.0,132.0,2.0,4.0
1329,Driss Khalid,ma MAR,FW,Toulouse,Ligue 1,18.0,1999.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1330,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Troyes,Ligue 1,22.0,1995.0,21.7,746.0,626.0,113.0,37.0,5.0,3.0,104.0,4.0,71.0,34.0,31.0,0.0,483.0,7.0,25.0
1331,Wahbi Khazri,tn TUN,"FW,MF",Rennes,Ligue 1,26.0,1991.0,21.3,729.0,634.0,90.0,32.0,9.0,20.0,64.0,9.0,37.0,21.0,8.0,2.0,528.0,5.0,22.0
1332,Rani Khedira,de GER,"MF,DF",Augsburg,Bundesliga,23.0,1994.0,25.3,860.0,837.0,22.0,20.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,641.0,1.0,20.0
1333,Sami Khedira,de GER,MF,Juventus,Serie A,30.0,1987.0,21.2,978.0,950.0,24.0,12.0,1.0,8.0,12.0,11.0,0.0,0.0,0.0,0.0,842.0,4.0,22.0
1334,Stefan Kießling,de GER,"DF,MF",Leverkusen,Bundesliga,33.0,1984.0,0.9,27.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1335,Kike,es ESP,FW,Eibar,La Liga,27.0,1989.0,27.3,709.0,676.0,31.0,1.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,501.0,2.0,33.0
1336,Joshua Kimmich,de GER,DF,Bayern Munich,Bundesliga,22.0,1995.0,25.9,2169.0,1882.0,282.0,53.0,1.0,24.0,212.0,160.0,69.0,13.0,49.0,2.0,1822.0,5.0,34.0
1337,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,21.0,1995.0,26.9,1875.0,1784.0,91.0,80.0,0.0,22.0,6.0,11.0,0.0,0.0,0.0,0.0,1783.0,0.0,11.0
1338,Andy King,wls WAL,MF,Leicester City,Premier League,28.0,1988.0,6.0,221.0,212.0,5.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,167.0,4.0,1.0
1339,Andy King,wls WAL,MF,Swansea City,Premier League,28.0,1988.0,7.9,359.0,348.0,11.0,10.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,296.0,0.0,3.0
1340,Joshua King,no NOR,"FW,MF",Bournemouth,Premier League,25.0,1992.0,27.3,730.0,692.0,34.0,2.0,5.0,1.0,34.0,3.0,0.0,0.0,0.0,0.0,514.0,4.0,33.0
1341,Simon Kjær,dk DEN,DF,Sevilla,La Liga,28.0,1989.0,17.5,790.0,764.0,26.0,25.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,666.0,0.0,7.0
1342,Davy Klaassen,nl NED,"MF,FW",Everton,Premier League,24.0,1993.0,2.8,103.0,98.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,7.0
1343,Felix Klaus,de GER,"MF,FW",Hannover 96,Bundesliga,24.0,1992.0,22.0,709.0,629.0,78.0,23.0,1.0,7.0,73.0,28.0,27.0,12.0,13.0,2.0,490.0,2.0,37.0
1344,Ragnar Klavan,ee EST,DF,Liverpool,Premier League,31.0,1985.0,16.1,1218.0,1180.0,35.0,19.0,1.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,1097.0,3.0,4.0
1345,Tim Kleindienst,de GER,"FW,DF",Freiburg,Bundesliga,21.0,1995.0,12.6,369.0,357.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,203.0,3.0,25.0
