Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Milan Badelj,Genoa,HR,MF,Serie A,35.0,1989.0,1.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.28,0.15,0.28,0.9,0.0,1.0,0.0,0.0,1.06,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.14,-0.1,-0.1,23.0,28.0,82.1,409.0,138.0,11.0,14.0,78.6,7.0,7.0,100.0,5.0,7.0,71.4,0.0,0.1,0.2,-0.1,2.0,2.0,1.0,0.0,2.0,28.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,2.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,38.0,4.0,12.0,22.0,4.0,1.0,38.0,2.0,1.0,50.0,0.0,0.0,20.0,65.0,13.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,85.0,94.4,1,85.0,0,0,0.0,0,1.0,1.0,2.0,-1.0,-1.06,-19.06,1.1,1.6,-0.5,-0.56,-14.48,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Alex Baena,Villarreal,ES,MF,La Liga,23.0,2001.0,1.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,0.0,1.0,0.0,0.0,1.29,0.0,0.0,0.0,27.9,1.0,0.0,0.0,0.05,0.0,0.0,25.0,31.0,80.6,499.0,183.0,5.0,5.0,100.0,17.0,21.0,81.0,3.0,5.0,60.0,0.0,0.0,0.1,0.0,0.0,4.0,1.0,0.0,8.0,31.0,29.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0,3.0,3.86,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,37.0,0.0,6.0,19.0,14.0,1.0,37.0,5.0,2.0,40.0,2.0,40.0,20.0,88.0,51.0,1.0,3.0,0.0,2.0,0.0,28.0,4.0,70.0,77.8,1,70.0,0,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,0.7,1.0,-0.3,-0.39,-0.3,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,2024-2025
Leon Bailey,Aston Villa,JM,FW,Premier League,27.0,1997.0,1.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.37,0.26,0.37,0.8,0.0,3.0,0.0,0.0,3.7,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.07,-0.2,-0.2,15.0,28.0,53.6,238.0,87.0,8.0,11.0,72.7,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.1,0.2,-0.1,2.0,1.0,1.0,0.0,2.0,28.0,26.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,2.0,4.0,4.93,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,7.0,27.0,3.0,35.0,2.0,2.0,100.0,0.0,0.0,24.0,237.0,146.0,5.0,1.0,2.0,2.0,2.0,28.0,3.0,73.0,81.1,1,73.0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,-5.29,1.7,1.4,0.3,0.41,3.84,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Eric Bailly,Villarreal,CI,DF,La Liga,30.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,90.9,858.0,194.0,20.0,20.0,100.0,24.0,27.0,88.9,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,55.0,49.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,66.0,8.0,31.0,33.0,2.0,0.0,66.0,2.0,2.0,100.0,0.0,0.0,31.0,213.0,86.0,1.0,2.0,0.0,0.0,0.0,40.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,0.8,1.1,-0.3,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Theo Bair,Auxerre,CA,FW,Ligue 1,24.0,1999.0,1.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.35,0.23,0.35,0.8,0.0,1.0,0.0,0.0,1.32,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.18,-0.2,-0.2,9.0,12.0,75.0,127.0,15.0,5.0,7.0,71.4,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,1.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,5.0,2.0,16.0,1.0,0.0,0.0,1.0,100.0,6.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,68.0,75.6,1,68.0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,-4.09,1.7,0.6,1.1,1.52,1.66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,75.0,,,,,,,,,,,,,,,,2024-2025
Mitchel Bakker,Atalanta,NL,MF,Serie A,24.0,2000.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,109.0,22.0,2.0,3.0,66.7,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,5.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,22.0,24.4,0,0.0,0,1,22.0,0,3.0,0.0,0.0,0.0,0.0,-5.29,0.2,0.6,-0.4,-1.67,-2.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,2024-2025
Dilane Bakwa,Strasbourg,FR,DF,Ligue 1,21.0,2002.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.44,0.02,0.44,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.02,0.0,0.0,26.0,35.0,74.3,506.0,190.0,10.0,12.0,83.3,8.0,11.0,72.7,6.0,9.0,66.7,0.0,0.4,0.4,-0.4,5.0,2.0,2.0,1.0,2.0,35.0,22.0,13.0,5.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,0.0,26.0,0.0,0.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,49.0,1.0,9.0,23.0,18.0,0.0,49.0,3.0,1.0,33.3,2.0,66.7,23.0,124.0,56.0,1.0,4.0,0.0,4.0,1.0,21.0,4.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.3,-0.4,-0.41,0.0,0.0,1.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,2024-2025
Tommaso Baldanzi,Roma,IT,MF,Serie A,21.0,2003.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.04,0.0,0.0,10.0,12.0,83.3,148.0,21.0,5.0,7.0,71.4,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,5.0,11.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,63.0,3.0,1.0,1.0,0.0,0.0,11.0,3.0,30.0,33.3,0,0.0,0,1,30.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.2,0.48,0.78,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Alejandro Balde,Barcelona,ES,DF,La Liga,20.0,2003.0,1.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.55,0.57,0.02,0.57,0.7,0.0,1.0,1.0,100.0,1.43,1.43,0.0,0.0,31.7,0.0,0.0,0.0,0.01,0.0,0.0,42.0,47.0,89.4,793.0,166.0,15.0,18.0,83.3,25.0,26.0,96.2,2.0,3.0,66.7,0.0,0.4,0.3,-0.4,2.0,2.0,2.0,2.0,5.0,47.0,40.0,7.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3.0,4.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,0.0,7.0,31.0,12.0,2.0,50.0,3.0,2.0,66.7,1.0,33.3,35.0,222.0,130.0,5.0,1.0,1.0,0.0,2.0,38.0,9.0,63.0,70.0,1,63.0,0,0,0.0,0,3.0,2.0,1.0,1.0,1.43,1.43,2.7,1.0,1.7,2.4,0.78,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,,,,,,,,,,,,,,,,2024-2025
Leonardo Balerdi,Marseille,AR,DF,Ligue 1,25.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,63.0,93.7,1009.0,458.0,28.0,29.0,96.6,27.0,28.0,96.4,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,61.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,79.0,9.0,65.0,14.0,1.0,1.0,79.0,3.0,3.0,100.0,0.0,0.0,53.0,267.0,145.0,0.0,1.0,1.0,3.0,3.0,54.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,5.0,1.0,4.0,4.0,0.0,2.4,1.3,1.1,1.06,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0,,,,,,,,,,,,,,,,2024-2025
Ivan Balliu,Rayo Vallecano,AL,DF,La Liga,32.0,1992.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,47.0,38.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,12.2,0,0.0,0,1,11.0,0,3.0,1.0,1.0,0.0,0.0,-1.14,0.2,0.3,0.0,-0.39,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Botond Balogh,Parma,HU,DF,Serie A,22.0,2002.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,231.0,53.0,1.0,2.0,50.0,9.0,9.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,23.0,4.0,17.0,5.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,17.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,0.7,1.0,0.96,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,2024-2025
Folarin Balogun,Monaco,US,FW,Ligue 1,23.0,2001.0,1.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.11,1.11,1.11,0.8,0.0,4.0,1.0,25.0,5.29,1.32,0.0,0.0,12.5,0.0,0.0,0.0,0.21,-0.8,-0.8,13.0,16.0,81.3,117.0,21.0,9.0,11.0,81.8,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,2.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,9.0,15.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,35.0,1.0,2.0,0.0,3.0,0.0,17.0,8.0,68.0,75.6,1,68.0,0,0,0.0,0,3.0,1.0,0.0,1.0,1.32,1.32,1.7,0.4,1.2,1.63,0.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Abdoulaye Bamba,Angers,CI,DF,Ligue 1,34.0,1990.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,68.4,324.0,160.0,4.0,5.0,80.0,5.0,6.0,83.3,4.0,7.0,57.1,0.0,0.1,0.1,-0.1,1.0,2.0,2.0,1.0,2.0,19.0,16.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,26.0,1.0,9.0,13.0,4.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.4,1.2,-0.8,-0.83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,2024-2025
Jonathan Bamba,Celta Vigo,CI,MF,La Liga,28.0,1996.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,240.0,67.0,12.0,14.0,85.7,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,21.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,5.0,15.0,6.0,0.0,26.0,1.0,0.0,0.0,1.0,100.0,14.0,68.0,35.0,0.0,0.0,0.0,2.0,0.0,20.0,5.0,45.0,50.0,1,45.0,0,0,0.0,0,3.0,0.0,1.0,-1.0,-2.0,-6.0,0.0,0.4,-0.3,-0.67,0.23,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Lameck Banda,Lecce,ZM,FW,Serie A,23.0,2001.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,0.5,0.0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,5.5,0.0,0.0,0.0,0.3,-0.3,-0.3,17.0,18.0,94.4,211.0,63.0,11.0,11.0,100.0,6.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0,0.0,2.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,12.0,10.0,1.0,24.0,4.0,1.0,25.0,0.0,0.0,19.0,128.0,41.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,45.0,50.0,0,0.0,0,1,45.0,0,0.0,0.0,2.0,-2.0,-4.0,0.0,1.2,1.1,0.1,0.15,0.64,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
