,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2060,Gaetan Poussin,Bordeaux,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2061,Jose Pozo,Rayo Vallecano,18.0,13,10,4,5,4,4,25,16.0,21,7,1,6,4,17,6,0
2062,Dennis Praet,Sampdoria,32.1,62,44,30,25,7,27,51,52.9,24,33,4,29,36,98,31,0
2063,Sanjin Prcic,Levante,5.9,18,13,7,9,2,5,11,45.5,6,11,7,4,11,29,11,1
2064,Sanjin Prcic,Strasbourg,11.7,19,14,11,7,1,8,18,44.4,10,22,8,14,18,37,7,1
2065,Nicolas de Preville,Bordeaux,14.1,28,19,10,15,3,8,29,27.6,21,23,1,22,10,38,21,1
2066,Edgar Prib,Hannover 96,2.2,10,9,3,5,2,2,4,50.0,2,4,0,4,2,12,1,0
2067,Alex Pritchard,Huddersfield,23.1,36,24,10,18,8,10,35,28.6,25,26,2,24,17,53,9,0
2068,Sebastian Prodl,Watford,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2069,Quincy Promes,Sevilla,17.6,35,25,23,9,3,15,22,68.2,7,19,3,16,25,60,22,1
2070,Davy Propper,Brighton,28.3,50,28,23,21,6,16,52,30.8,36,21,6,15,53,103,37,0
2071,Silvio Proto,Lazio,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2072,Ivan Provedel,Empoli,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
2073,Javi Puado,Espanyol,4.0,2,1,0,2,0,0,7,0.0,7,5,1,4,6,8,4,0
2074,Manuel Pucciarelli,Chievo,3.4,4,2,2,1,1,2,5,40.0,3,5,0,5,3,7,4,0
2075,Riqui Puig,Barcelona,1.7,3,3,0,2,1,2,3,66.7,1,0,0,0,0,3,1,0
2076,Erick Pulgar,Bologna,26.2,65,36,35,23,7,22,73,30.1,51,35,5,30,50,115,54,1
2077,Jorge Pulido,Huesca,30.9,63,42,40,19,4,32,51,62.7,19,39,18,21,50,113,158,0
2078,Christian Pulisic,Dortmund,10.4,10,6,2,6,2,2,6,33.3,4,12,2,10,6,16,10,0
2080,Jason Puncheon,Crystal Palace,0.1,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0
2081,Jason Puncheon,Huddersfield,4.2,7,4,1,5,1,1,7,14.3,6,3,1,2,3,10,8,0
2082,Ignacio Pussetto,Udinese,24.2,65,40,25,30,10,15,43,34.9,28,28,3,25,29,94,34,0
2083,Fabio Quagliarella,Sampdoria,35.5,14,8,6,4,4,2,15,13.3,13,32,1,31,8,22,17,0
2084,Robin Quaison,Mainz 05,24.4,19,12,3,10,6,5,12,41.7,7,9,1,8,7,26,4,0
2085,Collin Quaner,Huddersfield,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2086,Domingos Quina,Watford,3.8,9,7,3,5,1,3,11,27.3,8,6,0,6,3,12,1,0
2087,Xavi Quintilla,Villarreal,7.0,10,4,5,4,1,6,12,50.0,6,5,2,3,8,18,17,0
2088,Dani Raba,Villarreal,2.1,6,5,1,2,3,1,5,20.0,4,1,0,1,1,7,0,0
2089,Adrien Rabiot,Paris S-G,11.8,35,20,13,17,5,9,12,75.0,3,9,2,7,10,45,20,0
2090,Nemanja Radonjic,Marseille,7.6,8,5,1,5,2,5,16,31.3,11,3,0,3,5,13,4,0
2091,Ivan Radovanovic,Genoa,14.2,20,12,11,8,1,8,17,47.1,9,12,4,8,13,33,20,1
2092,Ivan Radovanovic,Chievo,19.0,27,22,20,7,0,11,31,35.5,20,19,7,12,26,53,36,0
2093,Ionut Radu,Genoa,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,4
2094,Stefan Radu,Lazio,24.9,43,27,24,15,4,25,38,65.8,13,20,14,6,42,85,85,1
2095,Rafael,Lyon,11.4,31,19,14,12,5,17,24,70.8,7,19,2,17,15,46,30,2
2096,Raffael,M'Gladbach,6.0,8,4,2,4,2,2,7,28.6,5,5,0,5,1,9,0,0
2097,Rafinha,Barcelona,2.5,8,6,2,3,3,2,2,100.0,0,5,1,4,1,9,2,0
2098,Rafinha,Bayern Munich,10.0,15,7,6,6,3,6,14,42.9,8,8,3,5,19,34,11,0
2099,Andrea Raggi,Monaco,5.5,7,5,7,0,0,6,6,100.0,0,1,0,1,7,14,21,0
2100,Baba Rahman,Reims,10.7,26,20,17,8,1,18,21,85.7,3,21,3,18,16,42,37,2
2101,Baba Rahman,Schalke 04,1.8,3,1,1,1,1,1,1,100.0,0,3,0,3,2,5,2,0
2102,Ivan Rakitic,Barcelona,29.4,30,24,10,14,6,12,37,32.4,25,32,8,24,51,81,33,0
2103,Joe Ralls,Cardiff City,21.8,45,23,21,21,3,10,33,30.3,23,21,6,15,29,74,30,0
2104,Jonas Ramalho,Girona,18.0,13,6,12,1,0,8,14,57.1,6,24,11,13,16,29,80,1
2106,Benito Raman,Düsseldorf,18.7,35,20,14,16,5,11,53,20.8,42,30,2,28,15,50,8,0
2107,Adil Rami,Marseille,15.7,14,9,12,2,0,8,12,66.7,4,14,14,0,18,32,52,3
2108,Gaston Ramirez,Sampdoria,17.5,38,22,12,18,8,11,31,35.5,20,28,4,24,8,46,27,0
2109,Sandro Ramirez,Real Sociedad,11.7,19,10,7,10,2,4,11,36.4,7,12,1,11,9,28,3,0
2110,Ivan Ramis,Eibar,18.6,23,13,10,11,2,17,23,73.9,6,10,5,5,18,41,65,2
2111,Chris Ramos,Valladolid,0.7,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
2112,Sergio Ramos,Real Madrid,27.5,41,32,25,12,4,22,39,56.4,17,29,15,14,37,78,90,2
2113,Aaron Ramsey,Arsenal,14.8,34,18,11,15,8,7,25,28.0,18,7,1,6,9,43,3,0
2114,Kayne Ramsey,Southampton,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,0
2115,Andrea Ranocchia,Inter,0.7,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,3,0
2116,Marcus Rashford,Manchester Utd,25.9,24,12,4,12,8,7,29,24.1,22,27,0,27,3,27,24,0
2117,Milot Rashica,Werder Bremen,17.2,24,16,8,11,5,9,24,37.5,15,16,2,14,6,30,6,1
2118,Jacob Rasmussen,Empoli,11.3,18,12,10,6,2,5,14,35.7,9,18,13,5,12,30,55,1
2119,Giacomo Raspadori,Sassuolo,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2120,Yoric Ravet,Freiburg,0.8,2,1,1,0,1,1,2,50.0,1,2,1,1,0,2,1,0
2121,Tim Ream,Fulham,22.7,23,14,16,7,0,14,28,50.0,14,19,10,9,25,48,80,2
2122,Ante Rebic,Eint Frankfurt,22.0,22,9,5,12,5,5,12,41.7,7,18,1,17,8,30,3,0
2123,Pedro Rebocho,Guingamp,36.0,61,35,31,22,8,29,54,53.7,25,48,13,35,40,101,92,1
2124,Arkadiusz Reca,Atalanta,0.5,2,0,1,0,1,0,1,0.0,1,0,0,0,3,5,0,0
2125,Recio,Leganés,14.3,30,21,14,13,3,6,24,25.0,18,14,2,12,14,44,14,0
2126,Nathan Redmond,Southampton,36.3,45,22,14,19,12,14,41,34.1,27,54,2,52,20,65,23,1
2127,Vasco Regini,SPAL,0.9,1,0,0,1,0,1,3,33.3,2,2,1,1,0,1,4,0
2128,Sergio Reguilon,Real Madrid,12.4,25,14,15,9,1,10,21,47.6,11,13,3,10,20,45,41,1
2129,Bobby Reid,Cardiff City,15.8,16,9,6,7,3,3,8,37.5,5,13,0,13,3,19,12,0
2130,Pepe Reina,Milan,3.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2132,Jeff Reine-Adelaide,Angers,28.4,40,22,18,19,3,16,39,41.0,23,20,0,20,19,59,10,0
2133,Karim Rekik,Hertha BSC,23.0,36,22,23,12,1,12,18,66.7,6,24,16,8,34,70,88,0
2134,Loic Remy,Lille,13.4,2,1,0,2,0,0,3,0.0,3,3,1,2,2,4,17,1
2135,Michael Rensing,Düsseldorf,32.0,2,1,2,0,0,1,5,20.0,4,1,0,1,2,4,13,2
2136,Marco Reus,Dortmund,25.7,33,22,11,16,6,6,31,19.4,25,28,1,27,8,41,32,0
2137,Elvis Rexhbecaj,Wolfsburg,12.7,28,18,11,12,5,12,24,50.0,12,18,2,16,14,42,21,0
2138,Diego Reyes,Leganés,3.6,7,4,4,3,0,3,4,75.0,1,4,4,0,7,14,17,1
2139,Baptiste Reynet,Toulouse,30.0,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,14,2
2140,Simon Rhein,Nürnberg,5.5,7,4,7,0,0,2,7,28.6,5,6,1,5,7,14,6,0
2141,Franck Ribery,Bayern Munich,13.0,15,7,7,6,2,4,10,40.0,6,9,0,9,7,22,1,0
2142,Declan Rice,West Ham,33.4,98,60,35,58,5,38,88,43.2,50,51,12,39,52,150,56,0
2143,Jazz Richards,Cardiff City,1.5,0,0,0,0,0,0,1,0.0,1,2,1,1,2,2,5,0
2144,Richarlison,Everton,29.6,49,34,19,20,10,8,24,33.3,16,30,2,28,16,65,39,0
2145,Marco Richter,Augsburg,15.8,13,8,4,5,4,7,20,35.0,13,16,1,15,13,26,9,1
2146,Diego Rico,Bournemouth,6.8,14,9,8,2,4,4,12,33.3,8,13,2,11,14,28,20,0
2147,Mikel Rico,Athletic Club,2.7,5,2,1,4,0,2,7,28.6,5,3,2,1,2,7,3,0
2148,Sergio Rico,Fulham,29.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,13,5
2149,Asier Riesgo,Eibar,14.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,1
2150,Sascha Riether,Schalke 04,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2151,Emiliano Rigoni,Atalanta,5.8,6,1,2,2,2,2,6,33.3,4,3,0,3,3,9,3,0
2152,Luca Rigoni,Parma,19.6,42,25,25,15,2,9,26,34.6,17,19,2,17,18,60,39,0
2153,Nicola Rigoni,Chievo,21.7,43,25,22,15,6,22,51,43.1,29,20,5,15,23,66,45,1
2154,Kevin Rimane,Paris S-G,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2155,Tomas Rincon,Torino,31.1,75,44,25,41,9,31,68,45.6,37,35,5,30,42,117,71,1
2156,Renaud Ripart,Nîmes,33.4,76,49,41,22,13,32,76,42.1,44,43,7,36,27,103,79,0
2158,Mihailo Ristic,Montpellier,3.6,14,9,8,5,1,6,10,60.0,4,11,3,8,9,23,6,0
2159,Matt Ritchie,Newcastle Utd,32.5,70,44,35,27,8,19,47,40.4,28,34,11,23,51,121,76,1
2160,Cristian Rivera,Huesca,18.8,38,25,18,19,1,11,25,44.0,14,21,4,17,31,69,31,0
2161,Arjen Robben,Bayern Munich,6.3,3,1,0,3,0,0,1,0.0,1,6,1,5,3,6,0,0
2162,Rober,Levante,31.7,41,29,33,6,2,24,48,50.0,24,52,36,16,51,92,129,2
2163,Sergi Roberto,Barcelona,23.2,28,20,15,9,4,16,24,66.7,8,18,3,15,43,71,31,0
2164,Patrick Roberts,Girona,6.7,7,6,5,2,0,3,15,20.0,12,5,0,5,3,10,2,1
2165,Andrew Robertson,Liverpool,35.7,80,49,41,31,8,39,70,55.7,31,33,6,27,29,109,57,3
2166,Joel Robles,Betis,5.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,1
2167,Marc Roca,Espanyol,34.6,71,45,36,26,9,28,70,40.0,42,43,21,22,36,107,60,3
2168,Christopher Rocchia,Marseille,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2169,Kenny Rocha Santos,Saint-Étienne,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2170,Ruben Rochina,Levante,20.0,51,33,26,16,9,23,81,28.4,58,29,0,29,21,72,19,1
2171,Sebastian Rode,Eint Frankfurt,10.3,31,19,17,9,5,16,35,45.7,19,17,0,17,19,50,14,0
2172,Ronny Rodelin,Guingamp,8.8,13,5,2,7,4,3,8,37.5,5,8,1,7,8,21,13,0
2173,Rodri,Atlético Madrid,30.4,103,70,45,50,8,39,75,52.0,36,35,11,24,41,144,68,0
2174,Rodrigo,Valencia,28.1,21,10,6,9,6,3,17,17.6,14,17,1,16,3,24,18,0
2175,Kevin Rodrigues,Real Sociedad,5.4,21,11,14,6,1,9,17,52.9,8,13,3,10,8,29,15,0
2176,Alejandro Rodriguez,Empoli,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2177,Angel Rodriguez,Getafe,20.2,16,7,1,6,9,6,26,23.1,20,15,1,14,8,24,8,0
2178,Oscar Rodriguez Arnaiz,Leganés,27.8,46,25,26,15,5,16,58,27.6,42,12,2,10,16,62,16,0
2179,James Rodriguez,Bayern Munich,12.6,12,8,3,4,5,5,19,26.3,14,9,0,9,4,16,1,0
2180,Ricardo Rodriguez,Milan,33.9,57,32,34,21,2,32,39,82.1,7,25,5,20,38,95,98,0
2181,Marko Rog,Napoli,3.7,12,9,3,7,2,5,11,45.5,6,8,2,6,5,17,1,0
2182,Marko Rog,Sevilla,4.0,12,11,4,8,0,5,9,55.6,4,4,0,4,8,20,1,0
2184,Rogerio,Sassuolo,29.7,55,38,35,13,7,30,55,54.5,25,32,7,25,37,92,109,1
2185,Marcos Rojo,Manchester Utd,2.4,5,3,3,2,0,1,6,16.7,5,3,2,1,6,11,9,1
2186,Diego Rolan,Leganés,2.4,6,4,3,3,0,2,9,22.2,7,2,0,2,3,9,3,0
2187,Diego Rolan,Alavés,3.3,7,4,3,1,3,0,2,0.0,2,1,0,1,1,8,4,0
2188,Rolando,Marseille,8.9,18,7,15,3,0,8,10,80.0,2,8,6,2,11,29,25,0
2189,Esteban Rolon,Genoa,11.6,46,29,14,20,12,20,44,45.5,24,18,2,16,16,62,12,0
2190,Filippo Romagna,Cagliari,16.4,14,9,10,4,0,4,8,50.0,4,20,12,8,19,33,68,0
2191,Alessio Romagnoli,Milan,31.6,34,19,26,6,2,16,19,84.2,3,48,32,16,37,71,173,1
2192,Alaixys Romao,Reims,35.1,118,71,61,50,7,43,102,42.2,59,44,16,28,58,176,65,1
2193,Cristian Romero,Genoa,26.0,61,35,38,18,5,27,40,67.5,13,49,27,22,37,98,128,1
2194,Oriol Romeu,Southampton,23.7,81,46,39,38,4,32,77,41.6,45,43,17,26,52,133,44,1
2195,Romulo,Genoa,15.0,26,18,9,10,7,7,17,41.2,10,16,3,13,18,44,20,0
2196,Romulo,Lazio,8.6,10,5,8,2,0,5,7,71.4,2,10,2,8,5,15,13,0
2197,Cristiano Ronaldo,Juventus,29.9,10,7,5,4,1,1,11,9.1,10,7,2,5,6,16,32,0
2198,Facundo Roncaglia,Valencia,6.7,13,10,8,5,0,4,6,66.7,2,4,2,2,10,23,22,0
2199,Facundo Roncaglia,Celta Vigo,11.9,34,22,26,8,0,17,24,70.8,7,12,5,7,20,54,51,2
2200,Salomon Rondon,Newcastle Utd,28.9,8,3,2,4,2,4,24,16.7,20,14,3,11,5,13,39,0
2201,Valentin Rongier,Nantes,35.8,86,54,24,46,16,26,65,40.0,39,46,6,40,33,119,19,0
2202,Marten de Roon,Atalanta,33.1,102,57,32,61,9,34,94,36.2,60,48,9,39,53,155,49,1
2203,Roberto Rosales,Espanyol,19.4,48,31,22,16,10,21,44,47.7,23,19,7,12,22,70,68,0
2204,Danny Rose,Tottenham,20.0,49,31,26,16,7,20,32,62.5,12,24,4,20,24,73,28,3
2205,Valentin Rosier,Dijon,16.2,44,25,22,19,3,16,31,51.6,15,25,4,21,32,76,45,1
2206,Luca Rossettini,Chievo,20.3,26,17,18,8,0,15,20,75.0,5,23,15,8,35,61,114,0
2207,Francesco Rossi,Atalanta,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2208,Jerome Roussillon,Wolfsburg,27.3,42,29,25,15,2,20,30,66.7,10,50,7,43,31,73,54,0
2210,Nolan Roux,Guingamp,17.1,11,9,0,6,5,4,14,28.6,10,6,2,4,4,15,21,0
2211,Aaron Rowe,Huddersfield,0.8,1,0,1,0,0,0,0,0.0,0,0,0,0,1,2,1,0
2212,Waldo Rubio,Valladolid,5.5,4,2,3,1,0,1,6,16.7,5,2,0,2,1,5,8,1
2213,John Ruddy,Wolves,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2214,Antonio Rudiger,Chelsea,31.9,34,16,27,6,1,15,27,55.6,12,15,8,7,32,66,96,1
2215,Sebastian Rudy,Schalke 04,15.1,44,24,11,27,6,11,41,26.8,30,23,2,21,15,59,15,0
2216,Stephane Ruffier,Saint-Étienne,37.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,18,3
2217,Daniele Rugani,Juventus,15.0,8,5,5,3,0,2,5,40.0,3,19,14,5,16,24,51,1
2218,Mario Rui,Napoli,15.7,24,18,9,12,3,14,25,56.0,11,15,3,12,21,45,38,0
2219,Abel Ruiz,Barcelona,0.2,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2220,Fabian Ruiz Pena,Napoli,22.1,54,33,22,25,7,20,46,43.5,26,23,4,19,21,75,29,2
2221,Victor Ruiz,Villarreal,21.9,28,19,20,6,2,13,18,72.2,5,28,16,12,38,66,67,1
2222,Geronimo Rulli,Real Sociedad,27.0,2,1,2,0,0,1,3,33.3,2,1,0,1,1,3,12,6
2223,Lukas Rupp,Hoffenheim,0.3,1,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0
2224,Marco Russ,Eint Frankfurt,4.2,7,2,5,2,0,4,6,66.7,2,2,2,0,7,14,8,0
2225,Mathew Ryan,Brighton,34.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,1
2226,Frederik Ronnow,Eint Frankfurt,1.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2227,Idriss Saadi,Strasbourg,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2228,Youssouf Sabaly,Bordeaux,21.2,46,32,32,12,2,25,46,54.3,21,19,2,17,26,72,42,0
2229,Abdelhamid Sabiri,Huddersfield,0.5,2,1,1,1,0,0,0,0.0,0,1,0,1,1,3,0,0
2230,Marcel Sabitzer,RB Leipzig,26.1,45,28,17,21,7,18,46,39.1,28,21,2,19,33,78,31,0
2231,Ihsan Sacko,Nice,4.9,7,2,2,5,0,2,5,40.0,3,5,0,5,2,9,2,0
2232,Nuri Sahin,Werder Bremen,16.4,60,33,22,33,5,23,59,39.0,36,30,3,27,37,97,39,1
2233,Samuel Sahin-Radlinger,Hannover 96,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,2,0
2234,Wesley Said,Dijon,25.0,25,18,6,11,8,5,20,25.0,15,9,0,9,9,34,9,0
2236,Allan Saint-Maximin,Nice,32.2,12,6,1,7,4,2,14,14.3,12,11,0,11,4,16,3,0
2237,Theo Sainte-Luce,Nîmes,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2238,Romain Saiss,Wolves,12.8,39,26,23,14,2,20,37,54.1,17,25,12,13,26,65,61,0
2239,Samuel Saiz,Getafe,3.4,4,3,0,3,1,2,5,40.0,3,1,0,1,0,4,2,0
2240,Bukayo Saka,Arsenal,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2241,Hiroki Sakai,Marseille,26.4,59,41,30,23,6,29,54,53.7,25,25,10,15,37,96,77,0
2242,Diafra Sakho,Rennes,1.6,2,1,0,0,2,0,0,0.0,0,0,0,0,0,2,0,0
2243,Mamadou Sakho,Crystal Palace,26.8,25,16,22,3,0,11,18,61.1,7,26,16,10,41,66,136,2
2244,Bakary Sako,Crystal Palace,0.3,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
2245,Emiliano Sala,Nantes,15.2,7,5,0,2,5,1,8,12.5,7,8,1,7,2,9,20,0
2246,Jacopo Sala,Sampdoria,16.9,38,23,20,14,4,23,41,56.1,18,11,3,8,20,58,47,2
2247,Mohamed Salah,Liverpool,36.1,21,9,3,11,7,5,16,31.3,11,9,0,9,5,26,6,0
2248,Bartosz Salamon,Frosinone,19.2,17,10,12,5,0,6,14,42.9,8,27,19,8,27,44,143,1
2249,Carlos Salcedo,Eint Frankfurt,5.1,7,3,4,3,0,4,7,57.1,3,7,3,4,9,16,22,0
2250,William Saliba,Saint-Étienne,14.2,32,20,28,4,0,16,24,66.7,8,11,10,1,28,60,44,2
2251,Yannis Salibur,Saint-Étienne,9.8,9,5,1,7,1,1,7,14.3,6,6,0,6,8,17,4,0
2252,Yannis Salibur,Guingamp,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2253,Roland Sallai,Freiburg,5.9,12,7,5,5,2,5,13,38.5,8,3,0,3,3,15,8,0
2254,Edgar Salli,Nürnberg,1.3,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,1,0
2255,Brice Samba,Caen,38.0,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,12,4
2256,Junior Sambia,Montpellier,10.3,15,7,7,7,1,6,15,40.0,9,14,2,12,5,20,3,0
2257,Paolo Sammarco,Frosinone,6.1,16,7,7,6,3,6,9,66.7,3,5,0,5,3,19,1,2
2258,Frederic Sammaritano,Dijon,6.0,11,5,5,5,1,5,13,38.5,8,8,1,7,8,19,2,1
2259,Mikel San Jose,Athletic Club,19.3,43,25,19,19,5,15,48,31.3,33,27,6,21,21,64,35,0
2260,Antonio Sanabria,Genoa,8.5,6,3,1,1,4,0,1,0.0,1,8,0,8,4,10,3,0
2262,Antonio Sanabria,Betis,9.0,8,6,0,5,3,1,6,16.7,5,8,2,6,3,11,4,0
2263,Renato Sanches,Bayern Munich,6.4,5,5,2,1,2,3,10,30.0,7,7,0,7,4,9,2,0
2264,Alexis Sanchez,Manchester Utd,9.8,17,10,5,9,3,5,13,38.5,8,7,0,7,9,26,2,0
2265,Carlos Sanchez,West Ham,2.7,4,3,4,0,0,3,8,37.5,5,1,0,1,1,5,5,2
2266,Davinson Sanchez,Tottenham,21.6,37,20,28,9,0,20,37,54.1,17,17,9,8,30,67,103,2
2267,Javi Sanchez,Real Madrid,0.5,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1,4,0
2268,Victor Sanchez,Espanyol,14.1,45,30,21,17,7,14,67,20.9,53,17,2,15,25,70,25,0
2269,Jadon Sancho,Dortmund,27.3,19,10,7,6,6,10,31,32.3,21,21,1,20,14,33,12,1
2270,Sandro,Udinese,6.6,18,10,10,8,0,7,13,53.8,6,14,5,9,11,29,16,0
2271,Sandro,Genoa,7.9,27,17,12,11,4,9,17,52.9,8,9,4,5,20,47,25,0
2272,Alex Sandro,Juventus,26.5,68,45,28,33,7,21,36,58.3,15,32,8,24,38,106,71,0
2273,Leroy Sane,Manchester City,20.7,24,15,8,7,9,2,23,8.7,21,21,2,19,8,32,2,0
2274,Salif Sane,Schalke 04,29.0,54,37,34,19,1,27,46,58.7,19,44,29,15,68,122,146,3
2275,Luca Sangalli,Real Sociedad,11.1,19,13,6,11,2,5,22,22.7,17,9,1,8,5,24,5,0
2276,Ibrahim Sangare,Toulouse,27.4,102,66,50,44,8,32,63,50.8,31,52,20,32,29,131,49,2
2277,Younousse Sankhare,Bordeaux,16.4,25,12,2,19,4,6,19,31.6,13,14,0,14,9,34,4,0
2278,Baissama Sankoh,Caen,7.2,4,1,4,0,0,1,4,25.0,3,8,1,7,5,9,16,0
2279,Yaya Sanogo,Toulouse,13.8,4,2,0,2,2,2,4,50.0,2,3,0,3,3,7,15,0
2280,Morgan Sanson,Marseille,26.7,70,47,27,35,8,21,77,27.3,56,40,1,39,42,112,8,1
2281,Nicola Sansone,Bologna,12.7,29,17,9,14,6,9,27,33.3,18,13,1,12,9,38,4,0
2282,Nicola Sansone,Villarreal,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2283,Baptiste Santamaria,Angers,36.1,118,60,48,63,7,51,106,48.1,55,41,4,37,57,175,57,2
2284,Roberto Santamaria,Huesca,20.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,12,1
2285,Federico Santander,Bologna,22.9,18,10,6,8,4,2,23,8.7,21,20,2,18,9,27,30,0
2286,Davide Santon,Roma,11.2,14,6,8,6,0,8,12,66.7,4,11,7,4,15,29,27,0
2288,Michael Santos,Leganés,6.2,12,5,1,7,4,2,7,28.6,5,7,1,6,1,13,1,0
2289,Samir Santos,Udinese,20.0,47,33,27,18,2,19,25,76.0,6,18,9,9,34,81,96,0
2290,Riccardo Saponara,Sampdoria,10.1,12,6,2,6,4,3,12,25.0,9,5,1,4,4,16,10,0
2291,Pablo Sarabia,Sevilla,30.3,30,15,6,15,9,6,47,12.8,41,30,3,27,22,52,20,0
2292,Marcelo Saracchi,RB Leipzig,7.3,17,11,12,4,1,8,13,61.5,5,12,1,11,11,28,14,0
2293,Josh Sargent,Werder Bremen,2.4,2,1,1,0,1,2,2,100.0,0,2,0,2,0,2,3,0
2294,Bouna Sarr,Marseille,24.9,67,48,27,27,13,26,42,61.9,16,28,3,25,39,106,56,1
2295,Ismaila Sarr,Rennes,31.0,35,24,16,15,4,17,34,50.0,17,17,2,15,14,49,4,0
2296,Malang Sarr,Nice,33.3,59,36,38,17,4,31,57,54.4,26,29,12,17,68,127,107,2
2297,Lluis Sastre,Huesca,1.3,5,3,0,5,0,0,1,0.0,1,0,0,0,1,6,0,0
2298,Marco Sau,Sampdoria,0.6,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
2299,Marco Sau,Cagliari,6.2,4,2,0,2,2,0,3,0.0,3,5,0,5,1,5,4,0
2300,Teji Savanier,Nîmes,31.8,95,58,35,52,8,43,116,37.1,73,32,15,17,64,159,53,2
2301,Stefan Savic,Atlético Madrid,15.5,11,10,9,2,0,7,12,58.3,5,13,9,4,22,33,67,0
2302,Fabian Schar,Newcastle Utd,22.2,60,39,37,19,4,24,50,48.0,26,40,16,24,67,127,145,2
2303,Ezequiel Schelotto,Chievo,1.6,3,0,3,0,0,2,3,66.7,1,1,0,1,2,5,8,0
2304,Nicolas Schiappacasse,Parma,0.9,0,0,0,0,0,0,0,0.0,0,2,0,2,0,0,0,0
2305,Pasquale Schiattarella,SPAL,20.5,43,27,18,21,4,13,38,34.2,25,17,5,12,22,65,25,1
2306,Patrik Schick,Roma,14.6,11,5,3,5,3,1,19,5.3,18,19,2,17,3,14,15,1
2307,Julian Schieber,Augsburg,2.9,3,2,1,2,0,0,1,0.0,1,1,0,1,1,4,3,0
2308,Christopher Schindler,Huddersfield,36.2,61,36,46,14,1,27,47,57.4,20,69,34,35,70,131,138,4
2309,Keven Schlotterbeck,Freiburg,8.6,22,16,19,2,1,8,12,66.7,4,17,11,6,13,35,26,0
2310,Nico Schlotterbeck,Freiburg,2.5,6,6,6,0,0,2,2,100.0,0,3,1,2,5,11,10,0
2311,Jeffrey Schlupp,Crystal Palace,18.6,41,20,18,18,5,10,27,37.0,17,30,8,22,19,60,27,1
2312,Kasper Schmeichel,Leicester City,38.0,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,14,3
2314,Marcel Schmelzer,Dortmund,6.3,10,5,7,2,1,5,9,55.6,4,7,1,6,9,19,14,0
2315,Jonathan Schmid,Augsburg,28.0,44,22,23,19,2,16,28,57.1,12,22,8,14,43,87,70,2
2316,Morgan Schneiderlin,Everton,9.3,24,16,11,11,2,6,14,42.9,8,16,3,13,15,39,16,0
