,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1864,Rodri,Manchester City,9.1,1083,29,179,698,211,17,1083,16,12,75.0,3,18.8,709,3286,1799,21,25,2,6,6,887,17
1865,Rodri,Betis,5.5,328,1,37,154,140,22,328,28,12,42.9,11,39.3,228,1469,828,26,13,9,12,9,272,63
1866,Oscar Rodriguez Arnaiz,Getafe,1.8,128,2,11,66,53,4,128,7,5,71.4,2,28.6,80,405,209,4,6,0,6,0,89,6
1867,Dani Rodriguez,Mallorca,10.4,419,9,57,218,151,18,419,31,15,48.4,13,41.9,213,1270,689,20,11,6,18,20,246,23
1868,Guido Rodriguez,Betis,9.9,561,30,161,322,79,9,561,8,7,87.5,1,12.5,307,1216,481,3,7,1,8,5,354,4
1869,Jay Rodriguez,Burnley,3.3,101,6,15,48,38,11,101,3,2,66.7,1,33.3,61,132,43,0,0,0,4,3,72,10
1870,Kirian Rodriguez,Las Palmas,11.7,1088,19,218,699,176,2,1088,16,13,81.3,2,12.5,705,2946,1526,17,14,0,18,14,851,20
1872,Miguel Rodriguez,Celta Vigo,0.8,45,1,5,10,31,2,45,6,1,16.7,4,66.7,38,249,133,5,4,1,0,2,35,11
1873,Ricardo Rodriguez,Torino,11.0,703,42,241,384,80,1,703,5,4,80.0,1,20.0,455,2724,1811,32,20,1,2,1,507,10
1874,Rodrygo,Real Madrid,9.9,486,2,16,162,315,85,485,59,22,37.3,26,44.1,375,2853,1484,53,40,28,28,8,397,108
1875,Mads Roerslev,Brentford,4.7,247,27,100,92,57,4,247,4,3,75.0,1,25.0,122,589,372,9,5,3,3,3,150,24
1876,Rogerio,Wolfsburg,3.5,264,8,59,154,56,4,264,7,1,14.3,6,85.7,168,1012,519,11,8,2,4,2,166,13
1877,Merlin Rohl,Freiburg,4.8,169,12,45,74,58,13,169,10,4,40.0,4,40.0,103,713,362,15,8,6,14,10,96,15
1878,Alessio Romagnoli,Lazio,12.0,857,115,412,434,15,7,857,0,0,0.0,0,0.0,420,1855,1027,5,0,0,3,0,570,0
1879,Simone Romagnoli,Frosinone,8.4,505,136,324,171,13,6,505,0,0,0.0,0,0.0,193,915,423,0,0,0,3,0,281,0
1880,Carlos Romero,Villarreal,1.9,129,7,47,49,33,6,129,5,2,40.0,3,60.0,57,371,165,3,3,1,3,1,68,13
1881,Cristian Romero,Tottenham,9.5,920,121,450,434,45,9,920,3,1,33.3,1,33.3,637,3195,2166,11,10,0,3,0,673,3
1882,Luka Romero,Milan,1.0,48,1,8,23,19,2,48,3,1,33.3,2,66.7,37,261,103,4,2,0,3,2,35,7
1883,Oriol Romeu,Barcelona,6.4,591,18,92,391,108,2,591,4,3,75.0,1,25.0,359,1444,749,5,15,0,4,6,454,2
1884,Valentin Rongier,Marseille,9.5,685,27,135,413,143,10,685,10,5,50.0,5,50.0,511,2879,1333,19,14,1,14,8,465,10
1885,Frank Ronstadt,Darmstadt 98,0.2,14,1,4,8,3,0,14,1,0,0.0,0,0.0,6,64,42,2,1,0,0,1,7,1
1886,Marten de Roon,Atalanta,12.0,836,32,228,481,132,0,836,5,1,20.0,4,80.0,518,2710,1375,14,15,0,6,3,573,10
1887,Pablo Rosario,Nice,5.6,385,13,93,242,50,2,385,6,3,50.0,3,50.0,285,1397,720,10,6,1,7,3,265,9
1888,Joe Rothwell,Bournemouth,4.0,225,7,47,130,49,1,225,13,7,53.8,4,30.8,127,805,419,6,3,0,5,2,138,3
1889,Anthony Rouault,Stuttgart,4.5,349,31,139,175,35,3,349,2,0,0.0,2,100.0,200,786,391,4,2,0,3,1,235,5
1890,Jerome Roussillon,Union Berlin,2.4,141,5,42,62,37,0,141,2,0,0.0,2,100.0,59,169,63,0,4,0,4,2,60,6
1891,Nicolo Rovella,Lazio,5.7,399,18,108,256,40,0,399,9,5,55.6,4,44.4,187,1026,333,4,5,0,4,4,274,6
1892,Amir Rrahmani,Napoli,6.5,556,47,239,303,18,9,556,4,4,100.0,0,0.0,378,1853,1159,2,1,0,2,0,401,0
1893,Ruan,Sassuolo,5.2,250,53,157,89,8,3,250,1,0,0.0,1,100.0,112,522,201,0,1,0,2,1,120,0
1894,Pelly Ruddock Mpanzu,Luton Town,5.7,212,11,41,95,77,9,212,5,3,60.0,2,40.0,106,475,189,6,3,4,4,8,118,8
1895,Antonio Rudiger,Real Madrid,11.5,727,108,349,341,39,10,727,1,1,100.0,0,0.0,501,2957,1976,12,6,0,0,1,540,1
1896,Fabian Rudlin,Freiburg,0.1,6,0,0,2,4,0,6,0,0,0.0,0,0.0,3,6,0,0,0,0,0,0,3,0
1898,Daniele Rugani,Juventus,4.8,234,24,99,127,11,4,234,0,0,0.0,0,0.0,151,814,352,1,3,0,2,0,146,0
1899,Matteo Ruggeri,Atalanta,10.2,659,14,174,269,218,12,659,9,5,55.6,3,33.3,379,1632,828,22,15,3,8,2,422,55
1900,Mario Rui,Napoli,3.9,309,11,80,161,70,4,309,1,0,0.0,1,100.0,154,554,333,3,4,1,3,1,203,15
1901,Aitor Ruibal,Betis,2.7,177,7,28,76,75,12,177,9,3,33.3,4,44.4,103,539,306,10,3,6,7,2,118,21
1902,Fabian Ruiz Pena,Paris S-G,5.7,438,21,104,236,106,7,438,11,8,72.7,1,9.1,369,1616,642,5,11,1,4,2,342,24
1903,Sergio Ruiz,Granada,6.7,365,17,92,231,50,5,365,9,2,22.2,7,77.8,225,1271,556,7,6,1,9,5,235,6
1904,Julian Ryerson,Dortmund,7.9,522,13,139,231,159,11,522,10,3,30.0,6,60.0,303,1675,865,14,17,3,11,6,324,57
1905,Frederik Ronnow,Union Berlin,11.0,415,296,409,8,0,0,415,0,0,0.0,0,0.0,237,1241,784,0,1,1,1,0,200,0
1906,Jose Sa,Wolves,12.0,435,384,434,1,0,0,435,1,1,100.0,0,0.0,279,1943,1230,0,1,1,0,0,184,0
1907,Youssouf Sabaly,Betis,3.0,190,11,67,73,51,5,190,5,3,60.0,1,20.0,113,682,311,9,7,1,6,4,115,14
1908,Emmanuel Sabbi,Le Havre,2.8,112,1,19,53,40,13,112,7,2,28.6,4,57.1,80,408,180,5,0,5,8,2,74,16
1909,Stefano Sabelli,Genoa,8.9,425,25,119,193,116,6,425,11,2,18.2,7,63.6,214,1201,542,19,18,1,18,6,242,32
1910,Marcel Sabitzer,Dortmund,6.8,361,24,79,186,97,8,361,6,3,50.0,3,50.0,185,868,469,14,7,2,7,1,216,18
1911,Falaye Sacko,Montpellier,10.7,602,37,188,286,135,9,602,12,7,58.3,5,41.7,361,2165,1057,24,21,4,9,4,296,24
1912,Umar Sadiq,Real Sociedad,3.2,97,1,1,38,60,16,97,19,12,63.2,7,36.8,59,384,122,6,5,5,8,10,70,15
1913,Alexis Saelemaekers,Bologna,4.4,259,3,42,139,79,9,259,28,6,21.4,19,67.9,175,937,486,16,10,2,16,4,191,35
1914,Wesley Said,Lens,2.8,104,0,5,23,76,33,104,8,3,37.5,5,62.5,74,421,169,5,4,2,7,3,73,30
1915,Theo Sainte-Luce,Montpellier,1.8,101,15,45,43,15,1,101,5,2,40.0,2,40.0,58,308,131,2,3,0,1,1,47,1
1916,Bukayo Saka,Arsenal,10.5,623,6,49,164,416,72,621,37,17,45.9,14,37.8,390,2291,1088,49,25,17,16,16,440,137
1917,Mamadou Sakho,Montpellier,0.1,18,1,11,7,0,0,18,0,0,0.0,0,0.0,15,50,36,0,0,0,0,0,15,0
1918,Ibrahim Salah,Rennes,2.7,159,7,21,62,79,9,159,12,5,41.7,7,58.3,135,888,344,7,7,1,10,7,119,36
1919,Mohamed Salah,Liverpool,11.6,522,2,18,197,311,86,518,35,9,25.7,25,71.4,371,1954,874,38,17,24,23,20,441,123
1920,Amine Salama,Reims,2.0,47,0,7,21,21,6,47,7,6,85.7,1,14.3,37,344,195,6,4,2,8,3,31,11
1921,Kike Salas,Sevilla,1.9,161,10,69,79,15,4,161,2,0,0.0,2,100.0,86,373,189,2,0,0,3,0,87,1
1922,William Saliba,Arsenal,12.0,1082,94,437,611,39,4,1082,5,2,40.0,3,60.0,766,3426,2098,4,8,0,7,2,847,2
1924,Roland Sallai,Freiburg,6.8,273,14,55,101,119,25,273,15,6,40.0,7,46.7,175,883,461,17,12,9,11,4,190,42
1925,Yoann Salmier,Le Havre,10.0,521,50,217,252,56,8,521,5,2,40.0,3,60.0,314,1560,733,6,12,0,6,4,276,3
1926,Salvi,Rayo Vallecano,0.3,14,0,1,9,4,0,14,1,1,100.0,0,0.0,14,102,47,2,2,0,0,2,13,2
1927,Lazar Samardzic,Udinese,9.4,498,11,73,245,190,11,498,35,24,68.6,11,31.4,262,1585,854,26,12,4,15,2,293,24
1928,Diadie Samassekou,Hoffenheim,0.0,4,1,2,2,0,0,4,0,0,0.0,0,0.0,3,10,3,0,0,0,0,0,2,0
1929,Mama Samba Balde,Lyon,3.9,131,2,12,48,74,26,131,16,5,31.3,11,68.8,99,662,265,12,3,8,16,7,97,38
1930,Brice Samba,Lens,12.0,368,285,359,9,0,0,368,0,0,0.0,0,0.0,262,1355,759,0,0,0,0,0,178,0
1931,Albert Sambi Lokonga,Luton Town,1.4,73,1,13,39,21,1,73,2,0,0.0,2,100.0,49,182,70,0,1,0,1,1,48,2
1932,Junior Sambia,Salernitana,0.6,51,3,10,23,18,0,51,0,0,0.0,0,0.0,29,141,100,1,2,0,2,1,33,3
1933,Fede San Emeterio,Cádiz,1.5,59,5,15,38,6,1,59,1,0,0.0,0,0.0,24,85,54,0,0,0,0,0,32,0
1934,Antonio Sanabria,Torino,5.6,211,3,14,111,89,14,211,7,2,28.6,5,71.4,135,638,246,9,6,2,9,6,167,37
1935,Marciano Sanca,Almería,0.4,20,0,0,13,7,0,20,0,0,0.0,0,0.0,8,68,23,1,1,0,1,1,11,1
1936,Oihan Sancet,Athletic Club,8.8,457,0,23,214,227,38,457,28,14,50.0,12,42.9,322,1839,867,33,27,6,33,19,371,59
1937,Renato Sanches,Roma,1.1,69,1,16,32,22,3,69,4,3,75.0,1,25.0,47,256,148,4,4,1,3,3,54,2
1938,Ricard Sanchez,Granada,10.1,487,25,143,181,168,12,487,15,9,60.0,5,33.3,245,1544,737,19,16,0,15,2,235,38
1939,Alexis Sanchez,Inter,1.4,86,0,8,46,34,9,86,8,5,62.5,2,25.0,58,314,103,3,0,2,8,4,70,15
1940,Antonio Sanchez,Mallorca,4.5,217,8,51,107,64,6,217,8,5,62.5,3,37.5,117,725,331,11,7,1,8,5,113,7
1941,Davinson Sanchez,Tottenham,0.9,83,8,24,45,14,1,83,0,0,0.0,0,0.0,68,238,80,0,2,0,1,0,66,0
1942,Juanlu Sanchez,Sevilla,4.0,294,18,92,111,97,9,294,20,11,55.0,8,40.0,140,690,318,14,6,5,10,2,137,26
1943,Manu Sanchez,Celta Vigo,7.6,447,32,140,197,118,8,447,11,4,36.4,6,54.5,201,1370,741,21,10,3,8,6,215,19
1944,Robert Sanchez,Chelsea,12.0,464,393,460,4,0,0,464,0,0,0.0,0,0.0,290,1290,762,0,0,0,1,0,271,0
1945,Jadon Sancho,Manchester Utd,0.9,51,4,12,18,26,6,51,7,3,42.9,3,42.9,38,298,192,10,5,5,0,2,34,5
1946,Alex Sandro,Juventus,2.0,182,13,45,109,28,2,182,1,0,0.0,0,0.0,109,551,366,7,4,0,2,3,126,2
1947,Ibou Sane,Metz,0.3,19,2,7,7,6,1,19,5,3,60.0,2,40.0,14,99,50,2,0,1,2,1,10,4
1948,Leroy Sane,Bayern Munich,10.6,631,2,39,186,421,69,631,86,47,54.7,33,38.4,439,3751,2087,61,42,24,26,17,498,139
1950,Sadibou Sane,Metz,0.5,16,4,12,4,0,0,16,0,0,0.0,0,0.0,14,42,19,0,0,0,0,0,12,0
1951,Arouna Sangante,Le Havre,10.0,592,92,318,259,19,7,592,2,2,100.0,0,0.0,400,2129,1021,2,4,1,5,4,361,3
1952,Ibrahim Sangare,Nott'ham Forest,7.1,327,24,105,166,56,10,327,8,4,50.0,4,50.0,154,784,409,4,3,0,4,4,192,5
1953,Morgan Sanson,Nice,9.3,486,11,77,226,190,22,486,19,11,57.9,7,36.8,367,2323,844,24,19,5,30,14,322,50
1954,Nicola Sansone,Lecce,1.3,72,0,14,23,36,5,72,2,2,100.0,0,0.0,42,283,146,3,3,1,1,5,54,15
1955,Baptiste Santamaria,Rennes,4.8,367,16,87,226,54,7,367,2,0,0.0,1,50.0,286,1388,609,2,8,0,8,7,270,14
1956,Andrey Santos,Nott'ham Forest,0.1,10,1,3,3,4,0,10,1,0,0.0,1,100.0,2,15,13,0,0,0,0,0,4,0
1957,Tiago santos,Lille,7.2,478,15,85,234,166,17,478,38,20,52.6,11,28.9,330,2185,1106,26,14,6,16,5,300,39
1958,Riccardo Saponara,Hellas Verona,1.8,85,1,12,37,38,6,85,5,2,40.0,3,60.0,56,383,180,8,6,3,10,2,61,18
1959,Pablo Sarabia,Wolves,2.1,118,2,14,53,54,10,118,3,1,33.3,2,66.7,65,304,173,4,5,2,3,4,81,20
1960,Amin Sarr,Lyon,1.1,35,2,3,14,18,7,35,3,2,66.7,1,33.3,21,116,50,3,1,2,4,0,21,8
1961,Amin Sarr,Wolfsburg,1.1,33,1,5,17,11,2,33,3,1,33.3,1,33.3,23,89,54,1,1,0,4,1,27,7
1962,Bouna Sarr,Bayern Munich,1.2,116,2,19,80,17,2,116,4,1,25.0,2,50.0,58,256,136,3,2,1,2,0,80,4
1963,Ismaila Sarr,Marseille,7.3,307,8,28,117,166,47,307,23,9,39.1,11,47.8,248,1683,831,26,22,10,15,7,226,68
1964,Martin Satriano,Brest,5.8,191,14,26,77,90,33,191,8,5,62.5,3,37.5,118,672,175,9,5,6,19,4,129,28
1965,Teji Savanier,Montpellier,10.4,704,6,109,375,232,24,703,28,17,60.7,11,39.3,503,2552,980,14,19,5,17,11,462,41
1966,Stefan Savic,Atlético Madrid,6.6,416,51,211,197,11,2,416,3,3,100.0,0,0.0,240,1265,833,5,2,0,0,0,256,0
1967,Savio,Girona,11.5,513,7,58,178,290,48,513,64,30,46.9,17,26.6,385,3463,1855,62,32,26,32,22,387,122
1968,Saba Sazonov,Torino,1.4,97,9,74,22,2,1,97,0,0,0.0,0,0.0,60,222,58,0,0,0,1,0,61,0
1969,Joe Scally,M'Gladbach,8.1,523,52,212,236,79,2,523,11,3,27.3,7,63.6,271,1172,470,10,9,1,8,5,314,25
1970,Giorgio Scalvini,Atalanta,9.0,639,48,307,288,52,9,639,6,6,100.0,0,0.0,362,1619,891,11,9,1,5,2,383,6
1971,Gianluca Scamacca,Atalanta,5.6,232,3,12,100,121,38,232,17,9,52.9,6,35.3,167,871,274,11,7,3,24,18,195,60
1972,Kevin Schade,Brentford,2.9,108,2,11,46,51,12,108,10,1,10.0,9,90.0,60,417,142,3,2,3,12,3,72,18
1973,Fabian Schar,Newcastle Utd,12.0,945,110,477,431,42,16,945,5,3,60.0,2,40.0,620,3032,1749,5,12,1,5,3,682,5
1974,Patrik Schick,Leverkusen,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0
1976,Stefan Schimmer,Heidenheim,0.5,20,1,5,5,10,3,20,0,0,0.0,0,0.0,10,17,4,0,0,0,2,1,12,3
1977,Xaver Schlager,RB Leipzig,9.7,652,21,127,446,89,4,652,15,10,66.7,3,20.0,418,2529,1649,28,19,0,14,12,449,11
1978,Keven Schlotterbeck,Bochum,5.0,244,40,130,89,25,9,244,0,0,0.0,0,0.0,90,415,248,2,1,0,1,0,106,2
1979,Nico Schlotterbeck,Dortmund,10.0,898,71,356,494,51,14,898,6,1,16.7,3,50.0,576,3419,2241,23,19,1,3,2,681,4
1980,Jeffrey Schlupp,Crystal Palace,8.4,294,12,62,135,101,15,294,24,8,33.3,12,50.0,166,674,321,9,8,2,28,12,189,25
1981,Romano Schmid,Werder Bremen,9.8,569,13,80,314,187,18,569,48,17,35.4,23,47.9,359,2030,1058,32,30,7,27,18,392,53
1982,Kenneth Schmidt,Freiburg,0.8,55,4,20,30,6,0,55,0,0,0.0,0,0.0,29,143,37,2,0,0,0,1,28,3
1983,Niklas Schmidt,Toulouse,7.0,462,22,95,273,101,5,462,12,6,50.0,6,50.0,345,1777,795,10,13,0,13,6,320,16
1984,Benno Schmitz,Köln,4.8,321,13,86,145,94,1,321,4,2,50.0,1,25.0,143,594,317,10,8,0,3,0,156,15
1985,Fabian Schnellhardt,Darmstadt 98,1.4,106,6,29,60,18,1,106,1,1,100.0,0,0.0,46,248,125,3,1,0,1,1,67,3
1986,Jan Schoppner,Heidenheim,2.3,102,8,27,54,21,7,102,8,4,50.0,4,50.0,40,188,73,2,1,1,4,2,44,5
1987,Marcel Schuhen,Darmstadt 98,11.0,608,454,591,17,0,0,608,0,0,0.0,0,0.0,363,1791,1145,0,0,0,0,0,318,0
1988,Perr Schuurs,Torino,8.6,500,42,239,233,34,7,500,2,2,100.0,0,0.0,285,1289,562,9,6,0,9,5,296,4
1989,Marvin Schwabe,Köln,11.0,460,336,452,9,0,0,460,0,0,0.0,0,0.0,277,1224,750,0,0,0,0,0,275,0
1990,Alex Scott,Bournemouth,2.1,95,6,24,49,25,3,95,7,5,71.4,1,14.3,54,409,214,5,5,1,2,0,59,2
1991,Simone Scuffet,Cagliari,5.0,151,128,151,0,0,0,151,0,0,0.0,0,0.0,72,353,217,0,0,0,0,0,65,0
1992,Jeremy Sebas,Strasbourg,0.4,10,1,3,3,4,0,10,1,0,0.0,1,100.0,9,85,22,0,2,1,0,0,8,3
1993,Demba Seck,Torino,4.5,147,1,11,60,80,14,147,19,7,36.8,8,42.1,110,1030,483,21,17,9,14,10,117,21
1994,Aleksandar Sedlar,Alavés,10.5,497,76,277,204,18,6,497,3,2,66.7,0,0.0,247,1442,794,6,4,0,3,2,264,1
1995,Alidu Seidu,Clermont Foot,9.1,656,37,243,368,52,1,656,18,9,50.0,7,38.9,471,3019,1349,13,15,0,7,4,404,3
1996,Nicolas Seiwald,RB Leipzig,1.4,62,5,26,32,5,0,62,1,0,0.0,1,100.0,27,57,18,0,1,0,0,1,27,0
1997,Davie Selke,Köln,7.9,190,16,20,95,75,38,190,9,6,66.7,3,33.3,99,371,170,7,1,4,10,7,148,24
1998,Matz Sels,Strasbourg,11.0,376,329,372,4,0,0,376,0,0,0.0,0,0.0,250,1333,748,0,0,0,0,0,186,0
1999,Nelson Semedo,Wolves,10.7,696,49,239,304,163,8,696,29,19,65.5,6,20.7,395,2130,1132,28,16,3,21,9,412,49
2000,Vivaldo Semedo,Udinese,0.1,3,0,0,2,1,1,3,0,0,0.0,0,0.0,3,6,2,1,0,1,1,2,3,0
2002,Antoine Semenyo,Bournemouth,4.7,180,1,19,70,96,24,180,25,10,40.0,14,56.0,112,955,510,16,9,7,10,15,125,29
2003,Marvin Senaya,Strasbourg,6.8,406,29,124,191,95,4,406,20,6,30.0,11,55.0,242,1473,649,14,13,1,11,4,219,22
2004,Marcos Senesi,Bournemouth,6.4,458,50,233,210,23,1,458,7,4,57.1,3,42.9,268,1286,884,12,4,1,7,1,285,0
2005,Stefano Sensi,Inter,0.2,23,1,5,12,6,0,23,0,0,0.0,0,0.0,13,63,33,1,1,0,0,0,16,2
2006,Suat Serdar,Hellas Verona,2.1,84,7,21,42,22,2,84,3,2,66.7,1,33.3,36,202,50,1,1,1,5,3,44,6
2007,Benjamin Sesko,RB Leipzig,3.3,110,6,13,35,63,16,110,10,6,60.0,3,30.0,64,306,118,5,3,3,6,13,84,18
2008,Kevin Sessa,Heidenheim,1.5,86,3,19,41,26,3,86,3,3,100.0,0,0.0,46,286,121,4,1,0,2,0,56,12
2009,Aaron Seydel,Darmstadt 98,0.3,16,0,1,5,10,1,16,1,0,0.0,0,0.0,6,45,14,1,0,0,2,0,14,2
2010,Stephan El Shaarawy,Roma,5.4,246,8,40,112,97,19,246,18,8,44.4,8,44.4,162,931,503,14,2,8,5,6,184,44
2011,Luke Shaw,Manchester Utd,2.0,150,21,45,67,39,5,150,1,1,100.0,0,0.0,73,256,152,1,2,0,4,1,76,8
2012,Eldor Shomurodov,Cagliari,3.4,124,0,10,56,61,14,124,10,3,30.0,7,70.0,75,449,151,5,6,3,16,3,97,18
2013,Steven Shpendi,Empoli,2.3,64,0,5,31,30,12,64,5,2,40.0,3,60.0,42,201,85,3,1,2,8,4,46,19
2014,Vincent Sierro,Toulouse,7.5,443,15,118,267,62,3,443,3,0,0.0,3,100.0,326,1534,603,2,5,0,10,8,299,13
2015,Tim Siersleben,Heidenheim,9.0,604,54,322,274,12,6,604,1,0,0.0,1,100.0,326,1899,1201,7,4,0,6,2,415,1
2016,Kiliann Sildillia,Freiburg,7.6,495,32,161,234,104,10,495,19,9,47.4,9,47.4,273,1433,699,10,7,0,11,4,271,24
2017,Andre Silva,Real Sociedad,0.3,16,0,2,8,6,2,16,2,0,0.0,1,50.0,15,56,20,0,0,0,2,1,14,3
2018,Bernardo Silva,Manchester City,8.1,582,13,70,265,249,24,582,8,6,75.0,2,25.0,433,2559,1315,43,22,9,11,9,490,66
2019,Caio Henrique Oliveira Silva,Monaco,5.9,429,8,81,182,174,15,429,6,5,83.3,1,16.7,292,1683,733,15,15,6,8,3,267,46
2020,Fabio Silva,Wolves,2.9,118,4,24,55,44,12,118,8,2,25.0,5,62.5,66,437,186,5,5,1,12,4,69,13
2021,Rui Silva,Betis,4.5,177,143,177,0,0,0,177,0,0,0.0,0,0.0,107,640,325,0,0,0,0,0,77,1
2022,Thiago Silva,Chelsea,12.0,1051,145,504,509,42,11,1051,2,1,50.0,0,0.0,737,2930,1543,1,9,0,2,0,777,2
2023,Marco Silvestri,Udinese,12.0,347,309,347,0,0,0,347,0,0,0.0,0,0.0,175,867,573,0,0,0,0,0,132,0
2024,Mohamed Simakan,RB Leipzig,10.4,807,88,313,427,73,16,807,6,4,66.7,1,16.7,517,2244,1201,13,11,3,13,3,570,19
2025,Giovanni Simeone,Napoli,2.9,89,1,6,30,54,17,89,6,3,50.0,3,50.0,55,308,71,3,3,2,9,3,69,23
2026,Moses Simon,Nantes,10.9,361,4,34,134,201,52,360,35,21,60.0,11,31.4,279,2528,1387,65,24,22,29,18,277,95
2028,Unai Simon,Athletic Club,13.0,507,383,504,3,0,0,507,0,0,0.0,0,0.0,260,1365,734,0,0,0,0,0,202,0
2029,Xavi Simons,RB Leipzig,9.6,511,4,70,253,202,19,510,34,17,50.0,15,44.1,348,2151,1163,36,40,5,17,20,396,53
2030,Wilfried Singo,Monaco,11.0,835,59,265,505,71,12,835,23,15,65.2,6,26.1,648,3561,1885,20,21,1,6,2,578,6
2031,Luis Sinisterra,Bournemouth,1.4,68,0,11,23,37,11,68,8,4,50.0,2,25.0,44,277,143,6,2,2,4,0,48,10
2032,Daley Sinkgraven,Las Palmas,1.6,115,6,31,70,15,0,115,1,0,0.0,1,100.0,65,290,128,1,0,0,3,1,69,2
2033,Ayanda Sishuba,Lens,0.4,26,0,4,3,19,6,26,8,5,62.5,2,25.0,22,177,84,4,0,3,5,1,21,7
2034,Ibrahima Sissoko,Strasbourg,2.8,148,7,32,87,33,1,148,4,2,50.0,2,50.0,92,544,205,3,3,0,8,4,76,1
2035,Moussa Sissoko,Nantes,1.1,69,4,15,36,18,1,69,0,0,0.0,0,0.0,57,308,128,3,3,0,2,2,51,11
2036,Antonio Sivera,Alavés,13.0,450,348,438,12,0,0,450,0,0,0.0,0,0.0,202,1366,842,0,0,0,1,0,142,0
2037,Tim Skarke,Darmstadt 98,7.6,326,9,59,137,134,23,326,25,12,48.0,12,48.0,194,1177,547,19,8,7,11,9,222,43
2038,Ellyes Skhiri,Eint Frankfurt,11.0,712,44,218,397,101,19,712,11,7,63.6,4,36.4,343,1572,677,4,9,1,11,14,447,15
2039,Oliver Skipp,Tottenham,2.0,119,2,17,73,30,3,119,1,0,0.0,1,100.0,74,205,93,0,1,0,4,1,91,7
2040,Leo Skiri Ostigard,Napoli,7.5,560,66,257,284,23,6,560,1,0,0.0,1,100.0,348,1905,1113,8,6,0,3,2,383,2
2041,Lukasz Skorupski,Bologna,12.0,461,430,460,1,0,0,461,0,0,0.0,0,0.0,270,1402,840,0,0,0,0,0,244,0
2042,Robert Skov,Hoffenheim,6.7,396,18,91,184,124,13,396,11,4,36.4,6,54.5,212,1051,546,12,9,5,9,3,232,38
2043,Milan Skriniar,Paris S-G,11.0,1202,112,476,718,11,4,1202,2,1,50.0,0,0.0,1024,4366,1864,1,0,0,3,0,965,0
2044,Naatan Skytta,Toulouse,0.2,15,0,0,8,7,2,15,0,0,0.0,0,0.0,15,87,25,1,0,1,0,0,15,1
2045,Chris Smalling,Roma,2.7,174,11,70,93,11,6,174,1,0,0.0,0,0.0,107,532,265,1,2,0,1,0,120,1
2046,Adam Smith,Bournemouth,1.4,79,7,27,35,18,1,79,1,0,0.0,1,100.0,36,189,34,1,1,0,1,1,45,2
2047,Emile Smith Rowe,Arsenal,1.2,63,0,6,28,30,4,63,2,2,100.0,0,0.0,37,133,55,1,2,0,1,3,45,5
2048,Hrvoje Smolcic,Eint Frankfurt,2.5,236,38,144,86,6,2,236,2,2,100.0,0,0.0,144,655,321,0,1,0,1,2,155,0
2049,Danilo Soares,Bochum,3.4,211,18,67,107,43,1,211,7,6,85.7,0,0.0,85,420,162,3,1,0,4,2,85,8
2050,Eduard Sobol,Strasbourg,0.2,9,1,2,3,4,0,9,0,0,0.0,0,0.0,6,63,49,1,3,0,0,0,6,0
2051,Ruben Sobrino,Cádiz,4.1,195,7,50,88,61,4,195,12,3,25.0,7,58.3,109,538,231,5,7,1,10,7,109,16
2052,Emran Soglo,Marseille,0.8,32,3,8,14,10,3,32,0,0,0.0,0,0.0,19,96,40,1,2,1,2,1,13,6
2054,Alex Sola,Alavés,5.7,231,2,36,76,123,19,231,30,17,56.7,11,36.7,128,1007,500,20,10,4,14,5,147,45
2055,Alex Sola,Real Sociedad,0.3,21,2,5,13,3,0,21,0,0,0.0,0,0.0,11,75,31,1,1,0,0,1,10,0
2056,Dominic Solanke,Bournemouth,11.9,352,17,35,139,186,70,352,39,11,28.2,25,64.1,213,1401,483,17,10,10,47,33,237,57
2057,Ola Solbakken,Roma,0.3,8,0,2,2,4,0,8,2,1,50.0,0,0.0,5,76,22,1,0,0,0,0,5,4
2058,Carlos Soler,Paris S-G,3.2,256,9,56,119,81,13,256,0,0,0.0,0,0.0,213,830,290,4,3,1,7,3,203,16
2059,Jhon Solis,Girona,0.1,11,0,1,10,0,0,11,0,0,0.0,0,0.0,8,83,7,0,0,0,0,3,9,0
2060,Manor Solomon,Tottenham,2.2,125,1,14,29,83,20,125,17,10,58.8,7,41.2,92,695,404,17,8,9,5,2,92,44
2061,Yann Sommer,Inter,12.0,419,346,417,2,0,0,419,0,0,0.0,0,0.0,273,1182,674,0,0,0,0,0,249,0
2062,Brandon Soppy,Torino,1.3,75,4,19,34,24,2,75,6,3,50.0,1,16.7,39,301,158,7,3,1,1,1,37,3
2063,David Soria,Getafe,13.0,493,382,491,2,0,0,493,0,0,0.0,0,0.0,236,1576,1055,0,0,0,1,0,112,0
2064,Alberto Soro,Granada,0.1,5,0,0,1,4,1,5,0,0,0.0,0,0.0,3,9,0,0,0,0,1,0,4,0
2065,Alessandro Sorrentino,Monza,1.0,28,22,27,1,0,0,28,1,1,100.0,0,0.0,23,123,104,0,0,0,0,0,17,0
