,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2210,Manuel Prietl,Arminia,28.0,3,0,0,38,9,0,6,45,44,0,0,0,162,33,31,51.6
2211,Grischa Promel,Union Berlin,20.2,7,0,0,30,52,5,10,24,23,1,0,0,117,17,23,42.5
2212,Davy Propper,Brighton,2.4,0,0,0,1,0,0,3,1,5,0,0,0,15,3,4,42.9
2213,Ivan Provedel,Spezia,29.0,1,0,0,0,9,0,0,2,0,0,0,0,60,5,1,83.3
2214,Antonio Puertas,Granada,24.1,6,0,0,31,25,13,53,12,13,0,0,0,89,47,90,34.3
2215,Riqui Puig,Barcelona,3.2,1,0,0,2,10,0,1,1,3,0,0,0,20,1,3,25.0
2216,Erick Pulgar,Fiorentina,22.2,8,0,0,23,22,0,80,41,18,0,1,0,140,28,12,70.0
2217,Jorge Pulido,Huesca,32.1,6,1,1,35,26,4,13,52,24,0,1,0,128,61,48,56.0
2218,Christian Pulisic,Chelsea,19.3,2,0,0,13,33,4,35,12,11,0,0,0,60,19,42,31.1
2219,Ignacio Pussetto,Udinese,8.4,2,0,0,18,10,7,14,13,8,1,0,0,33,22,21,51.2
2220,Fabio Quagliarella,Sampdoria,24.5,1,0,0,27,35,18,20,7,8,1,0,0,69,34,50,40.5
2221,Robin Quaison,Mainz 05,16.4,1,0,0,21,12,3,8,13,6,0,0,0,67,21,49,30.0
2222,Domingos Quina,Granada,3.8,1,0,0,5,10,1,2,2,5,0,0,0,20,4,3,57.1
2223,Quini,Granada,13.2,5,0,0,18,9,0,30,15,22,0,0,0,80,24,11,68.6
2224,Quique,Eibar,1.9,0,0,0,3,4,1,0,0,0,0,0,0,5,3,13,18.8
2225,Dani Raba,Villarreal,1.7,0,0,0,3,9,1,7,0,1,0,0,0,7,1,1,50.0
2226,Simone Rabbi,Bologna,0.4,0,0,0,3,1,1,1,0,0,0,0,0,2,0,3,0.0
2227,Adrien Rabiot,Juventus,25.7,7,1,1,44,21,0,20,43,42,0,2,0,147,37,20,64.9
2228,Uros Racic,Valencia,24.3,6,0,0,44,25,1,4,26,22,0,1,0,159,70,51,57.9
2229,Anthony Racioppi,Dijon,21.0,0,0,0,0,2,0,0,2,0,0,0,0,32,4,1,80.0
2230,Nemanja Radoja,Levante,12.5,1,0,0,16,8,0,2,19,15,0,0,0,89,21,16,56.8
2231,Nemanja Radonjic,Marseille,4.4,2,0,0,3,3,2,7,3,5,0,0,0,24,3,10,23.1
2232,Nemanja Radonjic,Hertha BSC,6.8,1,0,0,6,5,4,28,2,3,0,0,0,23,3,3,50.0
2233,Aleksandar Radovanovic,Lens,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,100.0
2234,Ivan Radovanovic,Genoa,24.8,6,0,0,28,25,0,4,37,15,0,2,0,156,54,45,54.5
2236,Ionut Radu,Inter,1.5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
2237,Stefan Radu,Lazio,27.3,2,0,0,20,22,0,61,45,24,0,0,0,146,41,21,66.1
2238,Rafael,Spezia,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
2239,Rafinha,Paris S-G,15.1,2,0,0,22,40,1,23,13,26,1,0,0,111,7,11,38.9
2240,Antonio Raimondo,Bologna,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2241,Predrag Rajkovic,Reims,36.5,2,0,0,1,12,0,0,2,1,0,1,0,45,7,0,100.0
2242,Ivan Rakitic,Sevilla,24.8,5,0,0,34,24,2,23,26,18,1,0,0,157,31,28,52.5
2243,Jonas Ramalho,Osasuna,3.4,0,0,0,1,2,0,4,2,4,0,0,0,22,6,1,85.7
2244,Benito Raman,Schalke 04,13.8,2,0,0,16,12,5,16,5,13,0,0,0,62,7,13,35.0
2245,Gaston Ramirez,Sampdoria,10.8,5,0,0,32,33,3,55,4,15,0,0,0,51,26,34,43.3
2246,Sandro Ramirez,Huesca,14.3,2,0,0,18,51,12,20,10,9,0,0,0,54,9,26,25.7
2247,Sergio Ramos,Real Madrid,14.2,3,0,0,17,5,2,2,19,12,1,1,0,82,30,14,68.2
2248,Aaron Ramsdale,Sheffield Utd,38.0,1,0,0,1,5,0,0,2,1,0,1,0,25,8,3,72.7
2249,Aaron Ramsey,Juventus,12.1,2,0,0,19,18,3,22,7,14,1,0,0,56,8,13,38.1
2250,Jacob Ramsey,Aston Villa,7.0,0,0,0,13,11,2,8,4,5,0,0,0,38,7,9,43.8
2251,Kayne Ramsey,Southampton,1.0,1,0,0,1,0,0,0,0,2,0,0,0,6,0,1,0.0
2252,Darren Randolph,West Ham,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0
2253,Andrea Ranocchia,Inter,7.8,2,0,0,13,7,1,0,12,10,0,0,0,40,20,10,66.7
2254,Raphinha,Leeds United,26.2,3,0,0,13,31,14,165,29,17,0,0,0,117,9,36,20.0
2255,Raphinha,Rennes,4.5,0,0,0,6,12,0,16,3,2,0,0,0,14,5,7,41.7
2256,Marcus Rashford,Manchester Utd,32.4,4,0,0,25,42,27,36,8,9,2,0,0,111,25,19,56.8
2257,Milot Rashica,Werder Bremen,16.2,0,0,0,15,21,4,47,4,12,0,1,0,76,6,19,24.0
2258,Giacomo Raspadori,Sassuolo,13.7,1,0,0,8,23,4,42,2,3,4,0,0,29,3,7,30.0
2259,Federico Ravaglia,Bologna,4.0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0.0
2260,Tim Ream,Fulham,7.0,0,0,0,3,0,0,0,6,5,0,0,0,35,11,10,52.4
2262,Ante Rebic,Milan,19.7,4,1,0,33,14,11,61,7,9,3,0,0,48,23,35,39.7
2263,Arkadiusz Reca,Crotone,25.7,7,0,0,34,25,5,81,50,16,4,0,0,159,34,36,48.6
2264,Recio,Eibar,8.2,5,0,0,18,19,0,48,4,5,0,0,0,35,9,13,40.9
2265,Daishawn Redan,Hertha BSC,1.1,0,0,0,2,2,0,4,0,0,0,0,0,3,0,2,0.0
2266,Nathan Redmond,Southampton,19.3,1,0,0,31,15,3,29,11,17,0,1,0,93,10,26,27.8
2267,Harrison Reed,Fulham,25.0,5,0,0,40,25,0,27,50,38,0,0,0,180,20,28,41.7
2268,Vasco Regini,Sampdoria,1.0,0,0,0,1,1,0,2,1,2,0,0,1,1,0,1,0.0
2269,Sergio Reguilon,Tottenham,24.9,5,0,0,26,19,1,62,32,25,1,1,1,134,29,35,45.3
2270,Bobby Reid,Fulham,26.4,7,0,0,38,20,3,41,21,15,1,0,0,102,16,40,28.6
2271,Pepe Reina,Lazio,29.0,1,0,0,0,1,0,0,1,0,0,0,0,23,4,0,100.0
2272,Jeff Reine-Adelaide,Nice,11.8,1,0,0,6,21,2,21,4,4,1,0,0,60,4,10,28.6
2273,Jeff Reine-Adelaide,Lyon,0.3,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0.0
2274,Reinier,Dortmund,2.9,0,0,0,3,4,1,2,2,4,0,0,0,14,4,4,50.0
2275,Francisco Reis Ferreira,Valencia,2.0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0.0
2276,Rocco Reitz,M'Gladbach,0.7,1,0,0,2,1,0,0,1,2,0,0,0,9,0,0,0.0
2277,Karim Rekik,Sevilla,7.3,2,0,0,18,4,1,6,6,5,0,0,0,25,13,9,59.1
2278,Alex Remiro,Real Sociedad,38.0,0,0,0,0,7,0,0,3,0,0,0,0,63,6,0,100.0
2279,Panagiotis Retsos,Saint-Étienne,3.0,2,0,0,6,1,0,0,3,3,0,0,0,25,15,6,71.4
2280,Marco Reus,Dortmund,25.3,1,0,0,27,34,10,58,14,16,3,0,0,83,12,20,37.5
2281,Elvis Rexhbecaj,Köln,20.4,4,0,0,22,49,1,60,26,32,0,0,0,125,12,34,26.1
2282,Oriol Rey,Valladolid,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
2283,Gio Reyna,Dortmund,22.0,1,0,0,26,48,4,60,10,13,1,0,0,87,17,39,30.4
2284,Baptiste Reynet,Nîmes,38.0,3,0,0,1,8,0,0,1,1,0,1,0,51,8,0,100.0
2285,Bryan Reynolds,Roma,3.1,0,0,0,5,3,0,7,6,2,0,0,0,10,2,3,40.0
2286,Franck Ribery,Fiorentina,23.9,6,1,0,36,73,7,18,3,11,1,0,0,72,6,20,23.1
2288,Federico Ricci,Sassuolo,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2289,Giacomo Ricci,Parma,0.7,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,33.3
2290,Matteo Ricci,Spezia,24.8,5,0,0,27,29,0,32,34,23,0,0,0,188,15,12,55.6
2291,Declan Rice,West Ham,32.0,2,0,0,21,13,2,30,59,35,0,1,0,233,43,30,58.9
2292,Chris Richards,Hoffenheim,10.5,1,0,0,6,5,0,0,21,8,0,0,0,67,21,22,48.8
2293,Chris Richards,Bayern Munich,1.0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,4,20.0
2294,Lewis Richardson,Burnley,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2295,Richarlison,Everton,31.8,4,1,0,33,73,25,37,14,32,1,0,0,164,39,73,34.8
2296,Marco Richter,Augsburg,15.7,4,1,1,20,36,6,64,6,9,0,0,0,103,14,38,26.9
2297,Mikel Rico,Huesca,24.3,2,0,0,19,21,3,32,23,12,0,0,0,141,9,30,23.1
2298,Sergio Rico,Paris S-G,9.0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,100.0
2299,Jairo Riedewald,Crystal Palace,20.2,4,0,0,21,6,0,2,29,15,0,0,0,98,12,9,57.1
2300,Emiliano Rigoni,Elche,12.7,5,0,0,21,7,7,66,6,7,0,0,0,50,5,13,27.8
2301,Tomas Rincon,Torino,31.6,10,1,1,72,44,0,21,31,38,0,0,0,175,48,36,57.1
2302,Luis Rioja,Alavés,23.2,4,0,0,19,28,7,90,20,14,1,0,0,107,18,23,43.9
2303,Renaud Ripart,Nîmes,33.9,3,0,0,29,63,5,62,36,30,0,0,0,164,72,77,48.3
2304,Andrea Rispoli,Crotone,7.2,4,0,0,8,4,1,30,5,3,0,0,0,22,4,7,36.4
2305,Mihailo Ristic,Montpellier,24.8,4,0,0,28,18,0,94,26,22,0,1,0,144,24,28,46.2
2306,Matt Ritchie,Newcastle Utd,15.0,2,0,0,12,19,1,105,12,3,1,0,1,63,12,17,41.4
2307,Maxence Rivera,Saint-Étienne,2.7,0,0,0,2,2,0,10,1,10,0,0,0,18,1,5,16.7
2308,Emmanuel Riviere,Crotone,7.1,2,0,0,10,18,1,1,1,1,0,0,0,18,14,21,40.0
2309,Rober,Levante,15.8,3,1,0,19,6,1,1,35,7,0,0,0,94,15,35,30.0
2310,Roberto,Valladolid,13.0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,100.0
2311,Sergi Roberto,Barcelona,10.5,1,0,0,7,10,2,13,10,6,0,0,0,62,10,8,55.6
2312,Tyler Roberts,Leeds United,14.9,3,0,0,23,32,8,12,9,13,0,0,0,57,19,23,45.2
2314,Andrew Robertson,Liverpool,37.6,2,0,0,23,10,8,294,21,34,0,1,0,229,29,26,52.7
2315,Antonee Robinson,Fulham,24.0,4,1,0,20,8,1,101,37,28,0,0,0,135,36,18,66.7
2316,Callum Robinson,West Brom,17.3,0,0,0,3,19,8,40,7,5,2,0,0,77,18,45,28.6
2317,Jack Robinson,Sheffield Utd,9.7,3,0,0,10,6,0,6,9,6,1,1,0,53,32,29,52.5
2318,Joel Robles,Betis,18.0,2,0,0,1,1,0,0,0,0,0,1,0,30,2,0,100.0
2319,Hal Robson-Kanu,West Brom,6.2,2,0,0,15,10,4,1,2,1,0,0,0,17,11,27,28.9
2320,Marc Roca,Bayern Munich,2.0,1,0,0,6,2,0,1,2,2,0,0,0,9,1,3,25.0
2321,Christopher Rocchia,Marseille,0.2,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,100.0
2322,Ruben Rochina,Levante,15.6,5,0,0,39,31,0,57,22,28,0,0,0,129,16,12,57.1
2323,Marek Rodak,Fulham,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2324,Sebastian Rode,Eint Frankfurt,18.1,10,0,0,30,19,0,14,47,25,0,0,0,101,20,16,55.6
2325,Joe Rodon,Tottenham,8.1,0,0,0,2,8,1,0,21,9,0,0,0,36,21,13,61.8
2326,Rodri,Manchester City,30.5,6,0,0,44,30,2,14,36,40,0,0,0,285,79,31,71.8
2327,Rodri,Betis,6.0,0,0,0,1,16,2,12,2,3,0,0,0,41,2,7,22.2
2328,Rodrigo,Leeds United,14.3,3,0,0,19,9,3,22,5,7,0,1,0,64,23,33,41.1
2329,Kevin Rodrigues,Eibar,12.2,1,0,0,9,16,1,65,20,8,0,0,0,66,13,30,30.2
2330,Angel Rodriguez,Getafe,15.3,4,0,0,27,22,12,17,2,4,1,0,0,35,22,53,29.3
2331,Oscar Rodriguez Arnaiz,Sevilla,5.7,1,0,0,13,11,0,38,10,9,0,0,0,40,7,7,50.0
2332,Guido Rodriguez,Betis,31.8,10,0,0,59,47,0,2,68,56,0,1,0,229,56,47,54.4
2333,James Rodriguez,Everton,19.6,4,0,0,17,40,6,88,15,17,1,0,0,123,6,8,42.9
2334,Jay Rodriguez,Burnley,14.1,3,0,0,31,18,14,4,2,16,0,0,0,56,42,73,36.5
2335,Miguel Rodriguez,Celta Vigo,0.3,2,0,0,2,1,0,2,0,1,0,0,0,3,0,1,0.0
2336,Ricardo Rodriguez,Torino,13.8,1,0,0,13,6,0,20,20,14,0,0,0,53,16,12,57.1
2337,Victor Rodriguez,Elche,4.7,1,0,0,8,8,0,4,5,3,0,0,0,21,4,5,44.4
2338,Rodrygo,Real Madrid,10.9,0,0,0,15,23,1,24,7,6,0,0,0,40,5,14,26.3
2340,Marko Rog,Cagliari,12.9,2,0,0,34,23,0,6,19,24,0,0,0,95,5,13,27.8
2341,Rogerio,Sassuolo,20.9,4,0,0,28,25,1,75,31,13,0,0,0,93,13,16,44.8
2342,Luis Rojas,Crotone,1.2,1,0,0,2,0,0,0,1,0,0,0,0,8,1,1,50.0
2343,Alessio Romagnoli,Milan,21.2,7,0,0,19,11,0,1,24,7,0,1,0,85,55,26,67.9
2344,Cristian Romero,Atalanta,28.3,10,0,0,70,32,0,0,96,32,1,0,0,237,112,50,69.1
2345,Oriol Romeu,Southampton,19.6,6,0,0,30,23,0,9,30,35,0,0,0,161,31,28,52.5
2346,Cristiano Ronaldo,Juventus,31.1,3,0,0,17,43,31,64,5,3,1,0,0,71,21,23,47.7
2347,Facundo Roncaglia,Osasuna,13.7,3,1,1,15,6,0,21,25,14,0,1,0,95,31,19,62.0
2348,Valentin Rongier,Marseille,21.0,8,0,0,45,24,1,3,28,59,0,0,0,143,25,22,53.2
2349,Marten de Roon,Atalanta,33.6,8,1,0,65,23,0,16,69,48,0,0,0,258,65,44,59.6
2350,Jerome Roussillon,Wolfsburg,13.7,0,0,0,10,15,0,49,19,12,0,0,0,57,10,16,38.5
2351,Nolan Roux,Nîmes,7.2,2,0,0,11,16,3,8,5,3,0,0,0,21,11,26,29.7
2352,Nicolo Rovella,Genoa,13.2,4,0,0,19,23,0,29,20,16,0,1,0,93,7,13,35.0
2353,Amir Rrahmani,Napoli,12.2,2,0,0,11,8,0,1,8,8,2,0,0,54,24,21,53.3
2354,Ruben,Osasuna,2.1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0.0
2355,Waldo Rubio,Valladolid,4.2,1,0,0,8,2,1,9,3,4,0,0,0,30,0,10,0.0
2356,John Ruddy,Wolves,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2357,Antonio Rudiger,Chelsea,19.0,0,0,0,16,11,1,3,18,23,0,0,1,119,42,20,67.7
2358,Sebastian Rudy,Hoffenheim,18.6,4,0,0,29,14,0,93,13,26,0,0,0,101,10,17,37.0
2359,Sebastian Rudy,Schalke 04,2.0,0,0,0,1,1,0,9,1,2,0,0,0,12,3,1,75.0
2360,Kevin Ruegg,Hellas Verona,2.3,0,0,0,2,1,1,3,2,0,1,0,0,9,1,4,20.0
2361,Daniele Rugani,Cagliari,11.1,2,0,0,15,4,0,5,15,11,0,0,0,49,33,16,67.3
2362,Daniele Rugani,Rennes,1.0,1,0,0,2,2,0,0,1,0,0,0,0,4,5,3,62.5
2363,Matteo Ruggeri,Atalanta,2.3,0,0,0,3,0,0,8,4,0,0,0,0,11,3,2,60.0
2364,Mario Rui,Napoli,18.5,4,0,0,17,41,3,83,28,13,0,0,0,106,9,13,40.9
2366,Aitor Ruibal,Betis,17.7,2,0,0,37,17,5,18,11,18,0,0,0,91,14,15,48.3
2367,Isma Ruiz,Granada,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3
2368,Kays Ruiz,Paris S-G,2.1,1,0,0,4,5,0,1,3,1,0,0,0,8,1,2,33.3
2369,Fabian Ruiz Pena,Napoli,28.5,1,0,0,11,26,1,23,36,31,0,1,0,186,15,7,68.2
2370,Victor Ruiz,Betis,24.0,9,0,0,23,5,3,0,44,7,0,0,2,130,65,41,61.3
2371,Geronimo Rulli,Villarreal,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2372,Georginio Rutter,Rennes,0.5,0,0,0,4,2,2,0,0,2,0,0,0,4,2,1,66.7
2373,Georginio Rutter,Hoffenheim,2.7,0,0,0,3,8,2,3,0,4,0,0,0,7,10,11,47.6
2374,Mathew Ryan,Arsenal,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
2375,Mathew Ryan,Brighton,11.0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,0,100.0
2376,Julian Ryerson,Union Berlin,11.9,2,0,0,10,12,1,26,11,15,0,0,0,64,12,28,30.0
2377,Frederik Ronnow,Schalke 04,10.5,0,0,0,0,1,0,0,1,0,0,0,1,14,3,0,100.0
2378,Joao Victor Santos Sa,Wolfsburg,5.2,0,0,0,8,6,4,6,8,6,0,0,0,37,5,14,26.3
2379,Roli Pereira de Sa,Nantes,0.6,0,0,0,1,1,0,0,0,3,0,0,0,6,1,1,50.0
2380,Idriss Saadi,Strasbourg,1.4,0,0,0,1,0,0,4,0,0,0,0,0,2,2,7,22.2
2381,Youssouf Sabaly,Bordeaux,32.3,4,0,0,32,43,2,50,49,33,0,1,0,169,25,25,50.0
2382,Mathys Saban,Saint-Étienne,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2383,Marcel Sabitzer,RB Leipzig,22.5,8,0,0,21,36,7,27,35,21,0,0,0,147,14,17,45.2
2384,Alexis Saelemaekers,Milan,22.4,7,1,1,29,34,6,47,25,26,1,0,0,113,7,16,30.4
2385,Modibo Sagnan,Real Sociedad,6.9,3,0,0,13,4,0,1,6,7,0,0,0,33,12,11,52.2
2386,Allan Saint-Maximin,Newcastle Utd,17.3,0,0,0,10,45,5,21,4,9,0,1,0,75,6,9,40.0
2387,Borja Sainz,Alavés,5.0,1,0,0,13,7,3,11,6,3,0,0,0,33,2,8,20.0
2388,Romain Saiss,Wolves,26.7,2,0,0,29,11,1,17,52,24,0,2,0,142,71,59,54.6
2389,Bukayo Saka,Arsenal,28.4,1,0,0,28,64,15,148,25,16,1,0,1,115,13,42,23.6
2390,Hiroki Sakai,Marseille,26.5,6,1,0,42,16,2,30,54,48,0,0,0,114,42,38,52.5
2392,Moise Sakava,Reims,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2393,Mamadou Sakho,Crystal Palace,3.1,0,0,0,2,1,0,0,3,2,0,1,0,14,5,6,45.5
2394,Jacopo Sala,Spezia,4.2,1,0,0,7,4,0,14,5,9,0,0,0,23,4,3,57.1
2395,Mohamed Salah,Liverpool,34.2,0,0,0,22,22,13,29,1,9,2,0,0,93,18,42,30.0
2396,Eddie Salcedo,Hellas Verona,8.4,3,0,0,14,15,3,18,6,2,1,0,0,34,36,57,38.7
2397,William Saliba,Nice,20.0,2,0,0,16,10,0,0,26,9,0,1,0,151,36,22,62.1
2398,Romain Salin,Rennes,15.0,2,0,0,0,2,0,0,1,0,0,0,0,32,0,3,0.0
2399,Mohammed Salisu,Southampton,9.4,1,0,0,10,4,0,1,17,21,0,0,0,49,21,20,51.2
2400,Roland Sallai,Freiburg,18.5,5,0,0,49,56,12,46,11,14,2,0,0,60,36,53,40.4
2401,Salvi,Cádiz,21.5,5,0,0,16,29,7,141,20,10,0,1,0,98,19,33,36.5
2402,Lazar Samardzic,RB Leipzig,2.2,0,0,0,6,3,0,0,2,7,0,0,0,15,1,1,50.0
2403,Diadie Samassekou,Hoffenheim,28.5,3,0,0,42,45,0,7,78,41,0,0,0,202,46,57,44.7
2404,Mama Samba Balde,Dijon,24.0,4,0,0,38,40,16,7,4,9,1,0,0,75,58,117,33.1
2405,Junior Sambia,Montpellier,27.2,2,0,0,23,44,3,92,39,29,1,0,0,139,41,35,53.9
2406,Frederic Sammaritano,Dijon,12.6,4,1,0,13,22,0,78,9,10,0,0,0,49,2,15,11.8
2407,Fede San Emeterio,Valladolid,16.2,7,0,0,39,17,0,2,28,14,0,1,0,75,26,39,40.0
2408,Antonio Sanabria,Torino,10.9,2,0,0,17,12,3,2,5,3,0,0,0,24,29,38,43.3
2409,Antonio Sanabria,Betis,10.4,2,0,0,17,11,3,4,3,5,0,0,0,34,43,37,53.8
2410,Oihan Sancet,Athletic Club,11.5,2,0,0,19,17,4,3,5,2,0,0,0,47,18,13,58.1
2411,Renato Sanches,Lille,14.1,4,0,0,27,27,2,46,13,7,0,0,0,111,8,20,28.6
2412,Ricard Sanchez,Atlético Madrid,0.3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0
2413,Alexis Sanchez,Inter,12.7,0,0,0,19,33,10,28,7,8,0,0,0,53,9,10,47.4
2414,Davinson Sanchez,Tottenham,16.5,1,0,0,22,8,0,0,14,20,0,3,1,74,49,32,60.5
2415,German Sanchez,Granada,29.3,11,1,0,30,30,4,1,38,11,0,0,0,103,83,78,51.6
2416,Javi Sanchez,Valladolid,10.2,3,0,0,6,2,0,1,15,10,0,0,0,42,13,20,39.4
2418,Manu Sanchez,Osasuna,10.8,4,0,0,16,8,0,28,8,15,0,0,0,54,3,13,18.8
2419,Manu Sanchez,Atlético Madrid,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
2420,Juan Sanchez Mino,Elche,5.5,2,0,0,11,6,0,7,4,5,0,0,0,23,3,5,37.5
2421,Pepe Sanchez,Granada,2.8,0,0,0,7,1,0,0,4,2,0,1,0,11,4,7,36.4
2422,Robert Sanchez,Brighton,27.0,2,0,0,2,5,0,0,1,0,0,1,0,40,10,2,83.3
2423,Jadon Sancho,Dortmund,22.9,0,0,0,1,22,9,105,16,11,0,0,0,115,2,6,25.0
2424,Alex Sandro,Juventus,20.6,2,0,0,26,28,0,60,31,23,0,0,1,123,38,23,62.3
2425,Leroy Sane,Bayern Munich,20.1,2,0,0,14,21,6,75,9,10,1,0,0,121,8,15,34.8
2426,Salif Sane,Schalke 04,11.9,5,0,0,15,14,1,1,25,9,0,1,0,61,66,19,77.6
2427,Oier Sanjurjo,Osasuna,23.2,10,0,0,58,40,4,13,29,16,0,2,0,174,61,65,48.4
2428,Mohamed Sankoh,Stuttgart,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
2429,Siriki Sanogo,Benevento,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2430,Morgan Sanson,Aston Villa,3.3,3,0,0,6,8,2,16,4,4,0,0,0,19,5,3,62.5
2431,Morgan Sanson,Marseille,9.2,2,0,0,18,10,0,19,9,12,0,0,0,56,6,14,30.0
2432,Nicola Sansone,Bologna,13.0,2,0,0,23,40,3,49,9,11,0,0,0,68,5,24,17.2
2433,Baptiste Santamaria,Angers,3.0,1,0,0,7,5,1,1,7,6,0,0,0,25,6,5,54.5
2434,Baptiste Santamaria,Freiburg,24.5,5,0,0,32,26,1,35,52,38,0,0,1,172,56,38,59.6
2435,Federico Santander,Bologna,0.4,0,0,0,2,2,0,0,0,0,0,0,0,1,4,3,57.1
2436,Davide Santon,Roma,6.5,3,0,0,11,3,1,16,4,3,0,0,0,27,3,2,60.0
2437,Samir Santos,Udinese,24.6,6,0,0,39,36,3,18,58,23,0,0,0,97,49,32,60.5
2438,Riccardo Saponara,Fiorentina,0.6,0,0,0,1,1,0,0,1,1,0,0,0,4,0,2,0.0
2439,Riccardo Saponara,Spezia,4.3,2,1,1,4,14,2,4,1,1,0,0,0,31,8,6,57.1
2440,Ivan Saponjic,Cádiz,4.3,2,0,0,14,16,4,1,1,0,0,0,0,10,30,24,55.6
2441,Pablo Sarabia,Paris S-G,14.7,2,0,0,6,16,7,51,5,11,0,0,0,54,4,11,26.7
2442,Josh Sargent,Werder Bremen,27.8,7,0,0,33,41,6,13,17,19,0,0,1,94,62,82,43.1
2444,Bouna Sarr,Marseille,0.8,0,0,0,3,2,0,2,1,1,0,0,0,6,1,3,25.0
2445,Bouna Sarr,Bayern Munich,5.0,1,0,0,11,7,0,12,10,8,0,0,0,28,8,5,61.5
2446,Sidy Sarr,Nîmes,5.1,1,0,0,9,5,1,0,7,6,0,0,0,31,20,11,64.5
2447,Marco Sau,Benevento,8.7,1,1,0,8,19,1,40,5,2,1,0,0,37,1,16,5.9
2448,Teji Savanier,Montpellier,24.1,6,1,0,58,65,1,163,38,33,1,2,0,196,18,21,46.2
2449,Stefan Savic,Atlético Madrid,32.8,14,0,0,28,16,3,3,42,25,0,1,0,156,89,45,66.4
2450,Romaine Sawyers,West Brom,16.5,2,0,0,18,14,0,3,18,18,0,0,1,127,13,5,72.2
2451,Gianluca Scamacca,Genoa,15.0,1,0,0,32,17,10,10,9,10,0,0,1,54,41,39,51.3
2452,Dane Scarlett,Tottenham,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2453,Fabian Schar,Newcastle Utd,13.8,4,1,0,22,15,1,6,27,4,0,0,0,87,16,24,40.0
2454,Aurelien Scheidler,Dijon,3.8,1,0,0,6,4,6,2,1,0,0,0,0,7,9,23,28.1
2455,Nicolas Schiappacasse,Sassuolo,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2456,Pasquale Schiattarella,Benevento,25.0,13,1,0,36,54,1,6,32,22,0,0,0,172,12,8,60.0
2457,Patrik Schick,Leverkusen,20.7,4,0,0,29,22,6,0,3,2,1,0,0,33,68,75,47.6
2458,Sven Schipplock,Arminia,8.3,4,0,0,38,29,3,10,6,8,0,0,0,41,19,27,41.3
2459,Xaver Schlager,Wolfsburg,29.2,7,0,0,45,33,1,9,54,40,1,0,0,247,38,47,44.7
2460,Keven Schlotterbeck,Freiburg,18.4,3,0,0,22,27,0,1,36,10,0,0,1,86,50,35,58.8
2461,Nico Schlotterbeck,Union Berlin,14.3,4,1,1,23,25,0,9,31,19,0,1,1,100,43,31,58.1
2462,Jeffrey Schlupp,Crystal Palace,15.9,3,0,0,25,17,0,30,22,16,0,0,0,65,30,45,40.0
2463,Kasper Schmeichel,Leicester City,38.0,0,0,0,0,4,0,0,0,0,0,0,1,23,10,0,100.0
2464,Jonathan Schmid,Freiburg,26.6,4,0,0,17,17,0,92,28,19,0,0,0,146,15,19,44.1
2465,Romano Schmid,Werder Bremen,13.1,2,0,0,17,21,6,17,8,16,1,0,0,103,6,18,25.0
