Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Chris Fuhrich,Stuttgart,DE,FW,Bundesliga,25.0,1998.0,11.0,11.0,892.0,9.9,3.0,5.0,8.0,3.0,0.0,1.0,1.0,0.0,3.0,2.1,3.7,5.8,64.0,43.0,88.0,0.3,0.5,0.81,0.3,0.81,0.3,0.37,0.67,0.21,0.59,9.9,3.0,20.0,6.0,30.0,2.02,0.61,0.15,0.5,17.7,1.0,0.0,1.0,0.11,0.0,0.9,377.0,466.0,80.9,5235.0,1429.0,230.0,252.0,91.3,107.0,132.0,81.1,19.0,44.0,43.2,5.0,3.7,3.2,1.3,22.0,20.0,18.0,3.0,43.0,466.0,409.0,54.0,17.0,1.0,4.0,37.0,16.0,21.0,12.0,2.0,0.0,377.0,3.0,9.0,55.0,5.55,33.0,7.0,7.0,7.0,1.0,0.0,11.0,1.11,8.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,6.0,33.3,4.0,12.0,0.0,12.0,3.0,7.0,2.0,0.0,564.0,5.0,48.0,187.0,338.0,44.0,563.0,48.0,30.0,62.5,15.0,31.3,368.0,3195.0,1788.0,64.0,37.0,17.0,22.0,13.0,426.0,88.0,81.0,90.1,11,81.0,2,0,0.0,0,2.18,23.0,14.0,9.0,0.91,-4.6,21.9,10.2,11.7,1.18,-2.29,0.0,1.0,4.0,1.0,37.0,3.0,1.0,0.0,0.0,0.0,44.0,3.0,7.0,30.0,,,,,,,,,,,,,,,,2023-2024
Angelo Fulgini,Lens,FR,MF,Ligue 1,27.0,1996.0,12.0,8.0,656.0,7.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,1.2,2.7,20.0,41.0,52.0,0.0,0.27,0.27,0.0,0.27,0.21,0.16,0.37,0.21,0.37,7.3,0.0,23.0,5.0,21.7,3.16,0.69,0.0,0.0,19.4,6.0,0.0,0.0,0.07,-1.5,-1.5,251.0,344.0,73.0,4226.0,1370.0,120.0,143.0,83.9,72.0,94.0,76.6,37.0,67.0,55.2,2.0,1.2,1.4,0.8,18.0,24.0,9.0,2.0,41.0,344.0,290.0,45.0,11.0,7.0,3.0,41.0,1.0,33.0,15.0,15.0,0.0,251.0,9.0,8.0,31.0,4.25,16.0,10.0,0.0,3.0,2.0,0.0,3.0,0.41,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,4.0,2.0,3.0,8.0,37.5,5.0,11.0,0.0,11.0,3.0,11.0,3.0,0.0,450.0,7.0,38.0,181.0,235.0,19.0,450.0,19.0,6.0,31.6,12.0,63.2,329.0,1797.0,743.0,20.0,24.0,3.0,18.0,15.0,311.0,52.0,55.0,60.7,8,70.0,0,4,24.0,0,1.33,7.0,10.0,-3.0,-0.41,-1.05,8.0,7.8,0.3,0.04,-0.74,0.0,4.0,13.0,1.0,41.0,3.0,2.0,0.0,0.0,0.0,39.0,8.0,15.0,34.8,,,,,,,,,,,,,,,,2023-2024
Niclas Fullkrug,Werder Bremen,DE,FW,Bundesliga,30.0,1993.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.36,0.23,0.36,2.0,0.0,5.0,1.0,20.0,2.5,0.5,0.0,0.0,15.6,0.0,0.0,0.0,0.09,-0.5,-0.5,48.0,66.0,72.7,799.0,274.0,27.0,33.0,81.8,15.0,22.0,68.2,6.0,7.0,85.7,0.0,0.3,0.4,-0.3,2.0,7.0,2.0,0.0,9.0,66.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,7.0,3.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,2.0,7.0,44.0,34.0,5.0,85.0,1.0,0.0,0.0,1.0,100.0,45.0,154.0,71.0,2.0,1.0,0.0,4.0,1.0,70.0,12.0,90.0,18.2,2,90.0,2,0,0.0,0,0.0,0.0,5.0,-5.0,-2.5,-2.61,1.6,5.2,-3.6,-1.82,-1.72,0.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,11.0,52.2,,,,,,,,,,,,,,,,2023-2024
Niclas Fullkrug,Dortmund,DE,FW,Bundesliga,30.0,1993.0,9.0,7.0,603.0,6.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.8,2.8,0.7,3.5,3.0,8.0,34.0,0.45,0.3,0.75,0.45,0.75,0.41,0.11,0.52,0.41,0.52,6.7,3.0,11.0,6.0,54.5,1.64,0.9,0.27,0.5,11.1,0.0,0.0,0.0,0.26,0.2,0.2,85.0,142.0,59.9,1067.0,169.0,52.0,80.0,65.0,16.0,27.0,59.3,6.0,9.0,66.7,2.0,0.7,0.6,1.3,7.0,7.0,3.0,0.0,8.0,142.0,138.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,5.0,10.0,1.5,9.0,0.0,0.0,1.0,0.0,0.0,3.0,0.45,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,193.0,8.0,13.0,88.0,92.0,24.0,193.0,7.0,2.0,28.6,3.0,42.9,100.0,325.0,122.0,3.0,2.0,4.0,15.0,8.0,151.0,34.0,67.0,60.9,7,80.0,1,2,23.0,0,1.89,15.0,11.0,4.0,0.6,0.6,11.8,13.4,-1.7,-0.25,-0.89,0.0,6.0,10.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,21.0,24.0,46.7,,,,,,,,,,,,,,,,2023-2024
Matteo Gabbia,Villarreal,IT,DF,La Liga,24.0,1999.0,7.0,6.0,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,299.0,89.3,5210.0,1745.0,93.0,102.0,91.2,144.0,151.0,95.4,29.0,42.0,69.0,0.0,0.1,0.1,-0.1,1.0,15.0,1.0,0.0,9.0,299.0,283.0,15.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1.0,0.0,5.0,0.94,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,6.0,0.0,5.0,8.0,62.5,3.0,5.0,2.0,3.0,8.0,18.0,36.0,1.0,369.0,56.0,201.0,159.0,9.0,2.0,369.0,0.0,0.0,0.0,0.0,0.0,205.0,963.0,555.0,1.0,1.0,0.0,4.0,0.0,244.0,0.0,68.0,40.8,6,77.0,3,1,13.0,6,1.43,8.0,10.0,-2.0,-0.38,0.14,6.2,9.2,-3.0,-0.57,-0.06,0.0,9.0,3.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,20.0,17.0,5.0,77.3,,,,,,,,,,,,,,,,2023-2024
Gianluca Gaetano,Napoli,IT,MF,Serie A,23.0,2000.0,3.0,0.0,29.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,1.0,0.0,1.0,3.1,0.0,3.1,3.1,3.1,1.04,0.3,1.35,1.04,1.35,0.3,1.0,3.0,2.0,66.7,9.31,6.21,0.33,0.5,17.1,0.0,0.0,0.0,0.11,0.7,0.7,14.0,16.0,87.5,196.0,9.0,7.0,7.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,1.0,2.0,12.0,11.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,18.0,1.0,0.0,1.0,2.0,0.0,17.0,1.0,10.0,2.7,0,0.0,0,3,10.0,7,2.0,2.0,1.0,1.0,3.1,2.25,1.4,1.0,0.4,1.33,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,2023-2024
Roberto Gagliardini,Monza,IT,MF,Serie A,29.0,1994.0,12.0,12.0,1029.0,11.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,0.4,2.0,20.0,55.0,17.0,0.09,0.09,0.17,0.09,0.17,0.14,0.03,0.17,0.14,0.17,11.4,1.0,21.0,4.0,19.0,1.84,0.35,0.05,0.25,18.8,0.0,0.0,0.0,0.08,-0.6,-0.6,571.0,634.0,90.1,10152.0,2510.0,251.0,265.0,94.7,271.0,294.0,92.2,45.0,61.0,73.8,1.0,0.4,0.5,0.6,7.0,55.0,5.0,0.0,55.0,634.0,609.0,24.0,16.0,0.0,8.0,4.0,5.0,3.0,0.0,0.0,0.0,571.0,1.0,5.0,23.0,2.01,19.0,1.0,0.0,1.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,12.0,14.0,5.0,15.0,23.0,65.2,8.0,12.0,2.0,10.0,12.0,43.0,15.0,0.0,765.0,40.0,183.0,434.0,161.0,21.0,765.0,10.0,7.0,70.0,2.0,20.0,469.0,2570.0,1283.0,20.0,20.0,2.0,11.0,7.0,532.0,17.0,86.0,95.3,12,86.0,9,0,0.0,0,1.42,13.0,9.0,4.0,0.35,3.88,14.1,12.4,1.7,0.15,2.87,0.0,7.0,14.0,0.0,4.0,12.0,16.0,0.0,0.0,0.0,71.0,16.0,13.0,55.2,,,,,,,,,,,,,,,,2023-2024
Cody Gakpo,Liverpool,NL,"MF,FW",Premier League,24.0,1999.0,10.0,6.0,460.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,0.2,2.7,9.0,23.0,30.0,0.39,0.0,0.39,0.39,0.39,0.5,0.04,0.54,0.5,0.54,5.1,2.0,16.0,5.0,31.3,3.13,0.98,0.13,0.4,15.4,0.0,0.0,0.0,0.16,-0.5,-0.5,106.0,138.0,76.8,1499.0,476.0,59.0,69.0,85.5,41.0,53.0,77.4,3.0,5.0,60.0,0.0,0.2,0.3,-0.2,4.0,14.0,7.0,0.0,23.0,138.0,133.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,106.0,1.0,6.0,14.0,2.75,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,4.0,0.0,2.0,9.0,22.2,7.0,10.0,1.0,9.0,3.0,9.0,4.0,0.0,213.0,8.0,34.0,97.0,88.0,24.0,213.0,16.0,8.0,50.0,7.0,43.8,149.0,724.0,292.0,9.0,5.0,2.0,16.0,2.0,160.0,30.0,46.0,42.6,6,61.0,0,4,24.0,0,2.3,12.0,6.0,6.0,1.17,-0.42,12.4,6.4,6.0,1.18,0.32,0.0,10.0,13.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,25.0,7.0,7.0,50.0,,,,,,,,,,,,,,,,2023-2024
Javi Galan,Atlético Madrid,ES,DF,La Liga,29.0,1994.0,5.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,60.0,75.0,666.0,154.0,24.0,28.0,85.7,19.0,24.0,79.2,1.0,5.0,20.0,0.0,0.1,0.1,-0.1,2.0,0.0,2.0,1.0,4.0,60.0,49.0,11.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,1.0,0.0,45.0,0.0,3.0,4.0,4.04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,78.0,0.0,17.0,19.0,43.0,3.0,78.0,4.0,2.0,50.0,0.0,0.0,52.0,289.0,146.0,3.0,1.0,0.0,5.0,3.0,48.0,13.0,18.0,8.1,0,0.0,0,5,18.0,7,1.8,2.0,1.0,1.0,1.02,-0.43,2.3,0.3,1.9,1.94,0.97,0.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,7.0,3.0,1.0,75.0,,,,,,,,,,,,,,,,2023-2024
Inigo Ruiz de Galarreta,Athletic Club,ES,MF,La Liga,30.0,1993.0,10.0,10.0,836.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.5,0.8,13.0,66.0,13.0,0.11,0.0,0.11,0.11,0.11,0.03,0.05,0.08,0.03,0.08,9.3,1.0,6.0,1.0,16.7,0.65,0.11,0.17,1.0,23.6,0.0,0.0,0.0,0.04,0.7,0.7,396.0,503.0,78.7,6861.0,2040.0,193.0,225.0,85.8,158.0,189.0,83.6,39.0,64.0,60.9,0.0,0.5,0.8,-0.5,9.0,44.0,10.0,2.0,66.0,503.0,475.0,25.0,9.0,3.0,7.0,22.0,1.0,15.0,1.0,11.0,0.0,396.0,3.0,6.0,21.0,2.26,15.0,5.0,0.0,0.0,1.0,0.0,4.0,0.43,4.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,11.0,1.0,8.0,19.0,42.1,11.0,6.0,1.0,5.0,4.0,21.0,8.0,0.0,576.0,15.0,83.0,344.0,154.0,3.0,576.0,15.0,9.0,60.0,5.0,33.3,335.0,1520.0,641.0,13.0,14.0,0.0,9.0,13.0,378.0,13.0,84.0,71.5,10,84.0,5,0,0.0,0,2.0,19.0,9.0,10.0,1.08,1.62,18.5,10.6,7.9,0.85,0.63,0.0,18.0,10.0,0.0,22.0,4.0,11.0,0.0,0.0,0.0,58.0,13.0,15.0,46.4,,,,,,,,,,,,,,,,2023-2024
Pablo Galdames Millan,Genoa,CL,MF,Serie A,26.0,1996.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,387.0,158.0,5.0,5.0,100.0,12.0,12.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,17.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,22.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,8.0,0.7,0,0.0,0,1,8.0,6,0.0,0.0,1.0,-1.0,-11.25,-11.08,0.4,0.1,0.2,2.58,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2023-2024
Conor Gallagher,Chelsea,EN,MF,Premier League,23.0,2000.0,12.0,12.0,1035.0,11.5,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.7,2.5,19.0,63.0,38.0,0.0,0.35,0.35,0.0,0.35,0.07,0.15,0.22,0.07,0.22,11.5,0.0,12.0,6.0,50.0,1.04,0.52,0.0,0.0,22.9,0.0,0.0,0.0,0.07,-0.8,-0.8,592.0,669.0,88.5,8606.0,2001.0,356.0,378.0,94.2,184.0,206.0,89.3,33.0,48.0,68.8,4.0,1.7,1.2,2.3,19.0,41.0,13.0,1.0,63.0,669.0,631.0,33.0,14.0,2.0,1.0,17.0,2.0,17.0,5.0,6.0,0.0,592.0,5.0,8.0,39.0,3.39,26.0,4.0,3.0,4.0,0.0,2.0,5.0,0.43,3.0,1.0,0.0,1.0,0.0,0.0,34.0,19.0,15.0,14.0,5.0,13.0,28.0,46.4,15.0,14.0,2.0,12.0,19.0,53.0,8.0,0.0,800.0,26.0,145.0,400.0,269.0,22.0,800.0,20.0,13.0,65.0,4.0,20.0,520.0,2581.0,1101.0,19.0,19.0,2.0,23.0,9.0,561.0,38.0,86.0,95.8,12,86.0,10,0,0.0,0,1.33,21.0,15.0,6.0,0.52,2.52,24.4,14.0,10.3,0.9,1.11,0.0,26.0,17.0,1.0,17.0,19.0,19.0,0.0,0.0,0.0,85.0,8.0,5.0,61.5,,,,,,,,,,,,,,,,2023-2024
Antonino Gallo,Lecce,IT,DF,Serie A,23.0,2000.0,10.0,8.0,578.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,16.0,40.0,34.0,0.0,0.16,0.16,0.0,0.16,0.0,0.15,0.15,0.0,0.15,6.4,0.0,1.0,0.0,0.0,0.16,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.02,0.0,0.0,254.0,353.0,72.0,4675.0,1912.0,117.0,135.0,86.7,99.0,127.0,78.0,31.0,67.0,46.3,1.0,1.0,0.9,0.0,15.0,28.0,14.0,10.0,40.0,353.0,272.0,79.0,14.0,0.0,6.0,37.0,58.0,7.0,1.0,0.0,0.0,254.0,2.0,14.0,19.0,2.96,13.0,5.0,1.0,0.0,0.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,5.0,0.0,9.0,13.0,69.2,4.0,8.0,1.0,7.0,5.0,16.0,16.0,0.0,416.0,18.0,110.0,186.0,123.0,4.0,416.0,7.0,3.0,42.9,4.0,57.1,202.0,914.0,487.0,16.0,8.0,4.0,8.0,3.0,223.0,34.0,58.0,53.5,8,65.0,0,2,28.0,2,1.3,6.0,10.0,-4.0,-0.62,-0.8,5.4,8.8,-3.4,-0.53,0.11,0.0,3.0,4.0,3.0,37.0,5.0,7.0,0.0,0.0,0.0,35.0,8.0,3.0,72.7,,,,,,,,,,,,,,,,2023-2024
Cristian Gamboa,Bochum,CR,"DF,MF",Bundesliga,34.0,1989.0,8.0,5.0,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,4.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,5.6,0.0,5.0,1.0,20.0,0.89,0.18,0.0,0.0,31.5,0.0,0.0,0.0,0.01,-0.1,-0.1,129.0,189.0,68.3,2448.0,911.0,50.0,58.0,86.2,57.0,77.0,74.0,18.0,45.0,40.0,0.0,0.1,0.3,-0.1,3.0,14.0,6.0,3.0,13.0,189.0,151.0,38.0,2.0,0.0,3.0,14.0,36.0,0.0,0.0,0.0,0.0,129.0,0.0,2.0,7.0,1.25,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,0.0,4.0,14.0,28.6,10.0,4.0,1.0,3.0,5.0,12.0,15.0,0.0,240.0,14.0,66.0,125.0,53.0,0.0,240.0,7.0,5.0,71.4,1.0,14.3,112.0,436.0,213.0,4.0,4.0,0.0,5.0,1.0,115.0,6.0,63.0,51.1,5,81.0,3,3,33.0,3,0.88,7.0,9.0,-2.0,-0.36,1.88,9.5,10.3,-0.8,-0.13,0.8,0.0,4.0,3.0,0.0,14.0,5.0,5.0,0.0,0.0,0.0,31.0,5.0,5.0,50.0,,,,,,,,,,,,,,,,2023-2024
Kevin Gameiro,Strasbourg,FR,"FW,MF",Ligue 1,36.0,1987.0,9.0,3.0,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,1.0,7.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.09,0.19,0.29,0.09,0.29,3.4,0.0,8.0,2.0,25.0,2.38,0.6,0.0,0.0,21.7,0.0,0.0,0.0,0.04,-0.3,-0.3,75.0,96.0,78.1,1102.0,261.0,42.0,49.0,85.7,23.0,29.0,79.3,5.0,5.0,100.0,0.0,0.6,0.6,-0.6,3.0,5.0,1.0,0.0,7.0,96.0,87.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,5.0,8.0,2.39,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,115.0,0.0,8.0,57.0,51.0,9.0,115.0,3.0,1.0,33.3,2.0,66.7,87.0,583.0,137.0,7.0,3.0,4.0,3.0,2.0,84.0,23.0,34.0,30.5,3,62.0,0,6,20.0,2,1.0,2.0,8.0,-6.0,-1.79,-1.79,5.0,6.6,-1.6,-0.48,-0.35,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2023-2024
Idrissa Gana Gueye,Everton,SN,MF,Premier League,34.0,1989.0,9.0,8.0,674.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,15.0,26.0,11.0,0.13,0.0,0.13,0.13,0.13,0.05,0.07,0.13,0.05,0.13,7.5,1.0,7.0,2.0,28.6,0.93,0.27,0.14,0.5,21.1,0.0,0.0,0.0,0.06,0.6,0.6,270.0,313.0,86.3,3939.0,1039.0,140.0,157.0,89.2,116.0,128.0,90.6,5.0,11.0,45.5,0.0,0.5,0.4,-0.5,6.0,25.0,5.0,1.0,26.0,313.0,310.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,270.0,1.0,4.0,17.0,2.27,14.0,0.0,0.0,1.0,1.0,1.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,6.0,10.0,5.0,6.0,12.0,50.0,6.0,7.0,1.0,6.0,5.0,26.0,8.0,0.0,375.0,17.0,71.0,225.0,85.0,4.0,375.0,7.0,6.0,85.7,1.0,14.3,240.0,1226.0,597.0,15.0,12.0,1.0,5.0,9.0,240.0,11.0,75.0,62.4,8,79.0,5,1,45.0,2,0.89,9.0,12.0,-3.0,-0.4,-0.4,12.9,9.7,3.2,0.42,0.66,0.0,10.0,12.0,0.0,3.0,5.0,14.0,0.0,0.0,0.0,60.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,2023-2024
