,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2285,Davide Santon,it ITA,DF,Roma,Serie A,27.0,1991.0,11.2,0.0,0.0,0.0,16.0,11.0,0.0,29.0,15.0,6.0,0.0,0.0,0.0,60.0,8.0,13.0,38.1
2286,Michael Santos,uy URU,"FW,MF",Leganés,La Liga,25.0,1993.0,6.2,4.0,0.0,0.0,19.0,11.0,16.0,7.0,1.0,5.0,0.0,0.0,0.0,20.0,13.0,21.0,38.2
2288,Samir Santos,br BRA,DF,Udinese,Serie A,23.0,1994.0,20.0,7.0,0.0,0.0,39.0,25.0,2.0,21.0,34.0,33.0,0.0,0.0,0.0,85.0,61.0,29.0,67.8
2289,Riccardo Saponara,it ITA,MF,Sampdoria,Serie A,26.0,1991.0,10.1,2.0,0.0,0.0,16.0,16.0,7.0,10.0,4.0,6.0,0.0,0.0,0.0,47.0,6.0,9.0,40.0
2290,Pablo Sarabia,es ESP,"MF,FW",Sevilla,La Liga,26.0,1992.0,30.3,9.0,0.0,0.0,45.0,48.0,18.0,183.0,22.0,15.0,0.0,0.0,0.0,141.0,10.0,32.0,23.8
2291,Marcelo Saracchi,uy URU,DF,RB Leipzig,Bundesliga,20.0,1998.0,7.3,2.0,0.0,0.0,14.0,4.0,1.0,45.0,11.0,11.0,0.0,0.0,0.0,52.0,15.0,7.0,68.2
2292,Josh Sargent,us USA,FW,Werder Bremen,Bundesliga,18.0,2000.0,2.4,1.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,27.3
2293,Bouna Sarr,sn SEN,"DF,MF",Marseille,Ligue 1,26.0,1992.0,24.9,3.0,1.0,1.0,37.0,32.0,3.0,107.0,39.0,48.0,0.0,0.0,0.0,150.0,35.0,26.0,57.4
2294,Ismaila Sarr,sn SEN,"FW,MF",Rennes,Ligue 1,20.0,1998.0,31.0,6.0,0.0,0.0,36.0,98.0,10.0,46.0,14.0,24.0,3.0,0.0,0.0,134.0,21.0,37.0,36.2
2295,Malang Sarr,fr FRA,DF,Nice,Ligue 1,19.0,1999.0,33.3,1.0,0.0,0.0,31.0,30.0,0.0,10.0,68.0,36.0,0.0,1.0,1.0,194.0,53.0,33.0,61.6
2296,Lluís Sastre,es ESP,MF,Huesca,La Liga,32.0,1986.0,1.3,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0
2297,Marco Sau,it ITA,"MF,FW",Sampdoria,Serie A,30.0,1987.0,0.6,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,100.0
2298,Marco Sau,it ITA,"FW,MF",Cagliari,Serie A,30.0,1987.0,6.2,4.0,0.0,0.0,9.0,7.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,13.0,1.0,11.0,8.3
2299,Téji Savanier,fr FRA,MF,Nîmes,Ligue 1,26.0,1991.0,31.8,6.0,1.0,0.0,51.0,96.0,0.0,256.0,64.0,58.0,0.0,0.0,0.0,325.0,44.0,46.0,48.9
2300,Stefan Savić,me MNE,DF,Atlético Madrid,La Liga,27.0,1991.0,15.5,5.0,1.0,1.0,15.0,6.0,0.0,1.0,22.0,10.0,0.0,0.0,0.0,65.0,35.0,24.0,59.3
2301,Fabian Schär,ch SUI,DF,Newcastle Utd,Premier League,26.0,1991.0,22.2,12.0,0.0,0.0,28.0,19.0,1.0,17.0,67.0,39.0,0.0,1.0,0.0,113.0,62.0,63.0,49.6
2302,Ezequiel Schelotto,it ITA,DF,Chievo,Serie A,29.0,1989.0,1.6,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0,5.0,4.0,55.6
2303,Nicolás Schiappacasse,uy URU,"FW,MF",Parma,Serie A,19.0,1999.0,0.9,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2304,Pasquale Schiattarella,it ITA,MF,SPAL,Serie A,31.0,1987.0,20.5,10.0,0.0,0.0,33.0,51.0,1.0,77.0,22.0,27.0,0.0,0.0,0.0,119.0,19.0,10.0,65.5
2305,Patrik Schick,cz CZE,"FW,MF",Roma,Serie A,22.0,1996.0,14.6,4.0,0.0,0.0,27.0,19.0,9.0,3.0,3.0,5.0,2.0,0.0,0.0,35.0,50.0,58.0,46.3
2306,Julian Schieber,de GER,FW,Augsburg,Bundesliga,29.0,1989.0,2.9,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,8.0,17.0,32.0
2307,Christopher Schindler,de GER,DF,Huddersfield,Premier League,28.0,1990.0,36.2,5.0,1.0,1.0,26.0,18.0,0.0,0.0,70.0,36.0,0.0,1.0,0.0,122.0,136.0,108.0,55.7
2308,Keven Schlotterbeck,de GER,DF,Freiburg,Bundesliga,21.0,1997.0,8.6,1.0,0.0,0.0,5.0,5.0,0.0,0.0,13.0,16.0,0.0,1.0,0.0,37.0,13.0,12.0,52.0
2309,Nico Schlotterbeck,de GER,DF,Freiburg,Bundesliga,18.0,1999.0,2.5,1.0,0.0,0.0,4.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,17.0,5.0,4.0,55.6
2310,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,Premier League,25.0,1992.0,18.6,1.0,0.0,0.0,25.0,14.0,1.0,17.0,19.0,20.0,1.0,0.0,0.0,90.0,53.0,59.0,47.3
2311,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,31.0,1986.0,38.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,10.0,1.0,90.9
2312,Marcel Schmelzer,de GER,DF,Dortmund,Bundesliga,30.0,1988.0,6.3,1.0,0.0,0.0,4.0,12.0,1.0,14.0,9.0,5.0,0.0,0.0,0.0,24.0,10.0,7.0,58.8
2314,Jonathan Schmid,fr FRA,DF,Augsburg,Bundesliga,28.0,1990.0,28.0,1.0,0.0,0.0,22.0,22.0,2.0,122.0,43.0,22.0,0.0,0.0,1.0,154.0,28.0,26.0,51.9
2315,Morgan Schneiderlin,fr FRA,MF,Everton,Premier League,28.0,1989.0,9.3,2.0,0.0,0.0,21.0,7.0,0.0,2.0,15.0,16.0,0.0,0.0,0.0,71.0,19.0,16.0,54.3
2316,Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,Bundesliga,24.0,1994.0,11.2,3.0,0.0,0.0,28.0,10.0,0.0,14.0,9.0,16.0,1.0,1.0,0.0,89.0,5.0,10.0,33.3
2317,Nico Schulz,de GER,DF,Hoffenheim,Bundesliga,25.0,1993.0,28.2,6.0,0.0,0.0,30.0,22.0,9.0,129.0,24.0,20.0,2.0,0.0,0.0,158.0,9.0,19.0,32.1
2318,André Schürrle,de GER,"FW,MF",Fulham,Premier League,27.0,1990.0,18.2,2.0,0.0,0.0,17.0,19.0,11.0,41.0,8.0,19.0,0.0,0.0,0.0,80.0,15.0,18.0,45.5
2319,Pirmin Schwegler,ch SUI,MF,Hannover 96,Bundesliga,31.0,1987.0,23.1,7.0,0.0,0.0,46.0,35.0,0.0,112.0,41.0,34.0,0.0,0.0,0.0,133.0,33.0,25.0,56.9
2320,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,26.0,1992.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,0.0,100.0
2321,Matteo Scozzarella,it ITA,MF,Parma,Serie A,30.0,1988.0,16.2,8.0,0.0,0.0,26.0,11.0,0.0,72.0,23.0,13.0,0.0,0.0,0.0,91.0,4.0,8.0,33.3
2322,Simone Scuffet,it ITA,GK,Udinese,Serie A,22.0,1996.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,100.0
2323,Andrea Seculin,it ITA,GK,Chievo,Serie A,28.0,1990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
2324,Stanley Segarel,fr FRA,FW,Amiens,Ligue 1,24.0,1994.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
2325,Davie Selke,de GER,FW,Hertha BSC,Bundesliga,23.0,1995.0,19.3,4.0,0.0,0.0,28.0,26.0,13.0,21.0,1.0,2.0,1.0,0.0,0.0,45.0,105.0,94.0,52.8
2326,Ole Selnæs,no NOR,MF,Saint-Étienne,Ligue 1,24.0,1994.0,18.5,6.0,0.0,0.0,30.0,11.0,1.0,24.0,19.0,26.0,0.0,0.0,0.0,130.0,23.0,28.0,45.1
2327,Matz Sels,be BEL,GK,Strasbourg,Ligue 1,26.0,1992.0,37.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,15.0,0.0,100.0
2328,Ken Sema,se SWE,"MF,FW",Watford,Premier League,24.0,1993.0,8.4,1.0,0.0,0.0,13.0,9.0,1.0,10.0,8.0,7.0,0.0,0.0,0.0,33.0,20.0,18.0,52.6
2329,Alfa Semedo,gw GNB,MF,Espanyol,La Liga,20.0,1997.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,37.5
2330,Nélson Semedo,pt POR,DF,Barcelona,La Liga,24.0,1993.0,17.8,4.0,0.0,0.0,22.0,27.0,5.0,17.0,22.0,27.0,2.0,0.0,0.0,103.0,18.0,14.0,56.3
2331,Rúben Semedo,pt POR,DF,Huesca,La Liga,24.0,1994.0,9.4,4.0,0.0,0.0,12.0,6.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,49.0,34.0,26.0,56.7
2332,Adrian Šemper,hr CRO,GK,Chievo,Serie A,20.0,1998.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0
2333,Stefano Sensi,it ITA,MF,Sassuolo,Serie A,22.0,1995.0,21.9,8.0,0.0,0.0,25.0,68.0,1.0,97.0,33.0,20.0,1.0,0.0,0.0,153.0,11.0,15.0,42.3
2334,Luigi Sepe,it ITA,GK,Parma,Serie A,27.0,1991.0,37.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,31.0,12.0,2.0,85.7
2335,Suat Serdar,de GER,MF,Schalke 04,Bundesliga,21.0,1997.0,19.2,4.0,2.0,1.0,39.0,28.0,2.0,3.0,23.0,32.0,0.0,0.0,0.0,121.0,21.0,21.0,50.0
2336,Jean Seri,ci CIV,MF,Fulham,Premier League,27.0,1991.0,24.9,6.0,0.0,0.0,32.0,23.0,1.0,108.0,32.0,28.0,0.0,0.0,0.0,158.0,13.0,18.0,41.9
2337,Leonardo Sernicola,it ITA,FW,Sassuolo,Serie A,21.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2338,Julien Serrano,fr FRA,"MF,DF",Monaco,Ligue 1,20.0,1998.0,1.3,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
2340,Grégory Sertic,fr FRA,MF,Marseille,Ligue 1,28.0,1989.0,1.2,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,100.0
2341,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,Premier League,18.0,2000.0,25.6,0.0,0.0,0.0,20.0,22.0,15.0,66.0,19.0,14.0,0.0,0.0,0.0,138.0,18.0,40.0,31.0
2342,Paik Seung-ho,kr KOR,"FW,MF",Girona,La Liga,21.0,1997.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,33.3
2343,Stephan El Shaarawy,it ITA,"FW,MF",Roma,Serie A,25.0,1992.0,23.4,2.0,0.0,0.0,13.0,35.0,10.0,37.0,20.0,14.0,2.0,0.0,0.0,80.0,21.0,16.0,56.8
2344,Meritan Shabani,al ALB,MF,Bayern Munich,Bundesliga,19.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
2345,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,Premier League,26.0,1991.0,11.8,2.0,0.0,0.0,9.0,14.0,2.0,47.0,6.0,4.0,0.0,0.0,0.0,65.0,3.0,6.0,33.3
2346,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,23.0,1995.0,28.8,11.0,0.0,0.0,42.0,17.0,1.0,52.0,21.0,29.0,0.0,0.0,0.0,143.0,48.0,27.0,64.0
2347,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,Premier League,26.0,1992.0,10.5,1.0,0.0,0.0,16.0,5.0,0.0,50.0,7.0,12.0,0.0,0.0,0.0,84.0,14.0,10.0,58.3
2348,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,La Liga,26.0,1992.0,4.3,0.0,0.0,0.0,6.0,3.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,32.0,4.0,4.0,50.0
2349,Gen Shoji,jp JPN,DF,Toulouse,Ligue 1,25.0,1992.0,18.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,110.0,21.0,22.0,48.8
2350,Djibril Sidibé,fr FRA,"DF,MF",Monaco,Ligue 1,26.0,1992.0,23.1,5.0,0.0,0.0,38.0,30.0,9.0,81.0,30.0,34.0,0.0,2.0,0.0,140.0,30.0,26.0,53.6
2351,Kalidou Sidibé,fr FRA,MF,Toulouse,Ligue 1,19.0,1999.0,14.0,8.0,0.0,0.0,39.0,14.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,94.0,64.0,31.0,67.4
2352,Sidnei,br BRA,DF,Betis,La Liga,28.0,1989.0,19.4,4.0,0.0,0.0,14.0,17.0,0.0,9.0,41.0,29.0,0.0,0.0,0.0,116.0,32.0,27.0,54.2
2353,Francisco Sierralta,cl CHI,DF,Parma,Serie A,21.0,1997.0,3.0,2.0,0.0,0.0,7.0,3.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,10.0,16.0,3.0,84.2
2354,Gylfi Sigurðsson,is ISL,MF,Everton,Premier League,28.0,1989.0,34.6,3.0,0.0,0.0,33.0,39.0,3.0,196.0,28.0,36.0,0.0,0.0,0.0,157.0,19.0,40.0,32.2
2355,Luca Siligardi,it ITA,FW,Parma,Serie A,30.0,1988.0,18.2,2.0,0.0,0.0,12.0,25.0,2.0,69.0,15.0,20.0,2.0,0.0,0.0,95.0,14.0,27.0,34.1
2356,Adrien Silva,pt POR,MF,Leicester City,Premier League,29.0,1989.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
2357,Adrien Silva,pt POR,MF,Monaco,Ligue 1,29.0,1989.0,13.2,6.0,0.0,0.0,22.0,17.0,0.0,6.0,16.0,31.0,0.0,0.0,0.0,118.0,21.0,15.0,58.3
2358,André Silva,pt POR,FW,Sevilla,La Liga,22.0,1995.0,24.0,4.0,0.0,0.0,42.0,28.0,17.0,11.0,3.0,5.0,2.0,0.0,0.0,57.0,66.0,93.0,41.5
2359,Bernardo Silva,pt POR,"MF,FW",Manchester City,Premier League,23.0,1994.0,31.7,3.0,0.0,0.0,31.0,24.0,2.0,70.0,25.0,39.0,1.0,0.0,0.0,164.0,11.0,26.0,29.7
2360,David Silva,es ESP,MF,Manchester City,Premier League,32.0,1986.0,26.7,2.0,0.0,0.0,26.0,25.0,5.0,75.0,22.0,18.0,0.0,0.0,0.0,134.0,19.0,23.0,45.2
2361,Gabriel Silva,br BRA,DF,Saint-Étienne,Ligue 1,27.0,1991.0,15.9,1.0,0.0,0.0,18.0,30.0,2.0,34.0,14.0,10.0,0.0,0.0,0.0,69.0,30.0,29.0,50.8
2362,Jonathan Silva,ar ARG,"DF,FW",Leganés,La Liga,24.0,1994.0,30.0,9.0,0.0,0.0,50.0,20.0,3.0,156.0,29.0,38.0,0.0,0.0,0.0,144.0,16.0,20.0,44.4
2363,Matheus Pereira da Silva,br BRA,MF,Juventus,Serie A,20.0,1998.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,33.3
2364,Thiago Silva,br BRA,DF,Paris S-G,Ligue 1,33.0,1984.0,23.1,4.0,0.0,0.0,20.0,25.0,1.0,1.0,32.0,13.0,0.0,2.0,0.0,156.0,48.0,22.0,68.6
2366,Xande Silva,pt POR,FW,West Ham,Premier League,21.0,1997.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
2367,Matías Silvestre,ar ARG,DF,Empoli,Serie A,33.0,1984.0,34.0,6.0,0.0,0.0,22.0,21.0,1.0,3.0,21.0,17.0,0.0,0.0,1.0,111.0,87.0,44.0,66.4
2368,Giovanni Simeone,ar ARG,FW,Fiorentina,Serie A,23.0,1995.0,27.3,2.0,0.0,0.0,47.0,56.0,15.0,20.0,4.0,27.0,1.0,0.0,0.0,85.0,36.0,97.0,27.1
2369,Lorenco Šimić,hr CRO,DF,SPAL,Serie A,22.0,1996.0,2.6,0.0,0.0,0.0,4.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,16.0,11.0,6.0,64.7
2370,Moses Simon,ng NGA,"DF,MF",Levante,La Liga,23.0,1995.0,8.7,1.0,0.0,0.0,8.0,6.0,0.0,29.0,12.0,8.0,0.0,1.0,0.0,47.0,3.0,9.0,25.0
2371,Unai Simón,es ESP,GK,Athletic Club,La Liga,21.0,1997.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,100.0
2372,Danny Simpson,eng ENG,DF,Leicester City,Premier League,31.0,1987.0,3.2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,14.0,8.0,6.0,57.1
2373,Jack Simpson,eng ENG,DF,Bournemouth,Premier League,21.0,1996.0,4.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,27.0,14.0,9.0,60.9
2374,Josh Sims,eng ENG,MF,Southampton,Premier League,21.0,1997.0,2.4,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,9.0,10.0
2375,Giovanni Sio,ci CIV,FW,Montpellier,Ligue 1,29.0,1989.0,0.7,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,42.9
2376,Dimitris Siovas,gr GRE,DF,Leganés,La Liga,29.0,1988.0,32.9,5.0,0.0,0.0,30.0,10.0,2.0,11.0,65.0,32.0,0.0,0.0,0.0,221.0,102.0,37.0,73.4
2377,Salvatore Sirigu,it ITA,GK,Torino,Serie A,31.0,1987.0,35.2,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,43.0,14.0,0.0,100.0
2378,Ibrahima Sissoko,fr FRA,MF,Strasbourg,Ligue 1,20.0,1997.0,29.6,9.0,0.0,0.0,73.0,27.0,0.0,17.0,34.0,41.0,0.0,0.0,0.0,187.0,59.0,48.0,55.1
2379,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,Premier League,28.0,1989.0,25.9,2.0,0.0,0.0,24.0,19.0,3.0,27.0,16.0,25.0,0.0,0.0,0.0,208.0,23.0,21.0,52.3
2380,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,La Liga,23.0,1995.0,9.4,0.0,0.0,0.0,8.0,21.0,3.0,27.0,3.0,3.0,0.0,0.0,0.0,54.0,0.0,4.0,0.0
2381,Antonio Sivera,es ESP,GK,Alavés,La Liga,21.0,1996.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0
2382,Ellyes Skhiri,tn TUN,MF,Montpellier,Ligue 1,23.0,1995.0,34.3,5.0,0.0,0.0,40.0,34.0,0.0,6.0,60.0,58.0,0.0,0.0,0.0,235.0,40.0,30.0,57.1
2383,Oliver Skipp,eng ENG,MF,Tottenham,Premier League,17.0,2000.0,2.4,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,10.0,4.0,71.4
2384,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,27.0,1991.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,16.0,0.0,100.0
2385,Milan Škriniar,sk SVK,DF,Inter,Serie A,23.0,1995.0,35.0,4.0,0.0,0.0,41.0,27.0,1.0,1.0,27.0,37.0,1.0,1.0,1.0,250.0,69.0,64.0,51.9
2386,Steven Skrzybski,de GER,"FW,MF",Schalke 04,Bundesliga,25.0,1992.0,7.4,1.0,0.0,0.0,9.0,9.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,26.0,2.0,18.0,10.0
2387,Petar Škuletić,rs SRB,FW,Montpellier,Ligue 1,28.0,1990.0,6.7,0.0,0.0,0.0,16.0,7.0,4.0,3.0,3.0,5.0,1.0,0.0,0.0,21.0,47.0,27.0,63.5
2388,Callum Slattery,eng ENG,MF,Southampton,Premier League,19.0,1999.0,1.2,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,7.0,3.0,8.0,27.3
2389,Naïm Sliti,tn TUN,"MF,FW",Dijon,Ligue 1,26.0,1992.0,25.4,2.0,0.0,0.0,31.0,69.0,9.0,139.0,11.0,33.0,1.0,0.0,0.0,120.0,8.0,31.0,20.5
2390,Chris Smalling,eng ENG,DF,Manchester Utd,Premier League,28.0,1989.0,23.6,1.0,0.0,0.0,22.0,8.0,2.0,0.0,26.0,17.0,0.0,1.0,1.0,81.0,101.0,56.0,64.3
2392,Adam Smith,eng ENG,"DF,MF",Bournemouth,Premier League,27.0,1991.0,23.0,5.0,1.0,0.0,18.0,43.0,0.0,22.0,31.0,32.0,0.0,1.0,0.0,106.0,28.0,30.0,48.3
2393,Emile Smith Rowe,eng ENG,MF,RB Leipzig,Bundesliga,18.0,2000.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
2394,Tommy Smith,eng ENG,DF,Huddersfield,Premier League,26.0,1992.0,12.7,2.0,1.0,0.0,10.0,6.0,0.0,24.0,18.0,13.0,0.0,0.0,0.0,65.0,14.0,14.0,50.0
2395,Robert Snodgrass,sct SCO,MF,West Ham,Premier League,30.0,1987.0,24.7,10.0,0.0,0.0,36.0,49.0,3.0,170.0,11.0,27.0,0.0,1.0,0.0,133.0,25.0,35.0,41.7
2396,Cédric Soares,pt POR,DF,Southampton,Premier League,26.0,1991.0,16.6,4.0,0.0,0.0,9.0,6.0,1.0,64.0,22.0,16.0,0.0,0.0,0.0,84.0,22.0,25.0,46.8
2397,Cédric Soares,pt POR,DF,Inter,Serie A,26.0,1991.0,2.9,0.0,0.0,0.0,2.0,4.0,0.0,27.0,2.0,6.0,0.0,0.0,0.0,12.0,4.0,3.0,57.1
2398,Ramadan Sobhi,eg EGY,"FW,MF",Huddersfield,Premier League,21.0,1997.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0
2399,Marcel Sobottka,de GER,MF,Düsseldorf,Bundesliga,24.0,1994.0,10.5,3.0,0.0,0.0,26.0,13.0,0.0,1.0,24.0,20.0,0.0,0.0,0.0,55.0,22.0,28.0,44.0
2400,Rubén Sobrino,es ESP,"FW,MF",Alavés,La Liga,26.0,1992.0,10.7,2.0,0.0,0.0,28.0,13.0,4.0,8.0,2.0,11.0,0.0,0.0,0.0,29.0,22.0,46.0,32.4
2401,Rubén Sobrino,es ESP,"FW,MF",Valencia,La Liga,26.0,1992.0,2.1,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,10.0,41.2
2402,Danilo Soddimo,it ITA,"MF,FW",Frosinone,Serie A,30.0,1987.0,2.8,2.0,0.0,0.0,9.0,4.0,0.0,15.0,7.0,9.0,0.0,0.0,0.0,18.0,6.0,3.0,66.7
2403,Alex Sola,es ESP,DF,Real Sociedad,La Liga,19.0,1999.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
2404,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,Premier League,20.0,1997.0,3.9,0.0,0.0,0.0,2.0,9.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,17.0,15.0,24.0,38.5
2405,Andrés Solano,co COL,DF,Atlético Madrid,La Liga,20.0,1998.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
2406,Carlos Soler,es ESP,MF,Valencia,La Liga,21.0,1997.0,27.3,9.0,0.0,0.0,52.0,50.0,1.0,67.0,19.0,28.0,1.0,1.0,1.0,149.0,23.0,28.0,45.1
2407,Oumar Solet,fr FRA,DF,Lyon,Ligue 1,18.0,2000.0,0.7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
2408,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,29.0,1988.0,34.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,86.0,10.0,1.0,90.9
2409,Kévin Soni,cm CMR,"FW,DF",Girona,La Liga,20.0,1998.0,0.9,1.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
2410,Jérémy Sorbon,fr FRA,DF,Guingamp,Ligue 1,34.0,1983.0,29.4,2.0,0.0,0.0,26.0,27.0,1.0,1.0,34.0,20.0,0.0,0.0,0.0,162.0,55.0,54.0,50.5
2411,Oliver Sorg,de GER,DF,Hannover 96,Bundesliga,28.0,1990.0,17.6,6.0,1.0,1.0,11.0,28.0,0.0,19.0,46.0,28.0,0.0,0.0,0.0,104.0,10.0,24.0,29.4
2412,David Soria,es ESP,GK,Getafe,La Liga,25.0,1993.0,37.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,10.0,2.0,83.3
2413,Juan Soriano,es ESP,GK,Sevilla,La Liga,20.0,1997.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,100.0
2414,Roberto Soriano,it ITA,MF,Torino,Serie A,27.0,1991.0,5.2,1.0,0.0,0.0,14.0,10.0,2.0,16.0,6.0,5.0,0.0,0.0,0.0,28.0,7.0,14.0,33.3
