,Unnamed: 0,Squad,Comp,# Pl,Age,Poss,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,# Pl,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,# Pl,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Unnamed: 0,# Pl,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,# Pl,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,# Pl,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Unnamed: 0,# Pl,Poss,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Unnamed: 0,# Pl,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
48,48,Leverkusen,Bundesliga,30,25.4,59.7,34,374,3060,34.0,52,41,93,49,3,3,58,0,46.3,44.0,34.7,78.7,724,1522,1.53,1.21,2.74,1.44,2.65,1.36,1.02,2.38,1.29,2.32,48,30,34.0,52,440,164,37.3,12.94,4.82,0.11,0.3,17.9,12,3,3,46.3,44.0,0.1,5.7,5.0,48,30,34.0,17887,21683,82.5,323019,109005,7511,8391,89.5,7884,8922,88.4,1988,3185,62.4,41,34.7,38.0,6.3,351,1252,263,75,1522,48,30,34.0,21683,19980,1631,409,17,152,674,733,184,65,75,0,17887,72,361,48,30,34.0,781,22.97,580,61,60,46,27,7,92,2.71,62,7,11,9,3,0,48,30,34.0,500,282,209,238,53,213,498,42.8,285,368,87,281,322,822,481,10,48,30,59.7,34.0,25357,2233,7430,12821,5329,785,25354,710,426,60.0,284,40.0,14600,78526,39850,724,500,202,620,335,17759,1510,48,30,34,3060,90,100,34.0,374,83,253,123,23,174,1.53,53,39,14,0.41,46.3,39.2,7.1,0.21,48,30,34.0,58,0,0,433,335,72,674,322,282,1,2,2,2006,444,487,47.7,48,3,34,34,3060,34.0,39,1.15,112,74,66.1,14,10,10,9,26.5,2,1,1,0,50.0
49,49,Lille,Ligue 1,21,25.4,53.8,38,418,3420,38.0,62,39,101,57,5,5,68,2,48.5,44.5,34.4,79.0,713,1660,1.63,1.03,2.66,1.5,2.53,1.28,0.91,2.18,1.17,2.08,49,21,38.0,62,481,178,37.0,12.66,4.68,0.12,0.32,19.6,22,5,5,48.5,44.5,0.09,13.5,12.5,49,21,38.0,17886,21892,81.7,305333,103853,8342,9348,89.2,7195,8239,87.3,1668,2938,56.8,39,34.4,33.6,4.6,365,1488,251,58,1660,49,21,38.0,21892,20037,1791,466,31,173,637,841,184,87,84,5,17886,64,316,49,21,38.0,845,22.24,639,61,52,40,42,11,107,2.82,82,3,6,8,8,0,49,21,38.0,653,370,273,288,92,305,707,43.1,402,339,90,249,424,1077,590,6,49,21,53.8,38.0,25941,1898,6831,13326,6020,726,25936,705,408,57.9,297,42.1,15631,76909,39867,713,620,168,622,380,17767,1647,49,21,38,3420,90,100,38.0,418,83,247,169,18,170,2.18,64,23,41,1.08,48.5,29.8,18.7,0.49,49,21,38.0,68,2,1,487,450,64,637,424,370,5,2,2,2216,572,558,50.6,49,1,38,38,3420,38.0,23,0.61,107,85,79.4,24,11,3,21,55.3,2,1,1,0,50.0
50,50,Liverpool,Premier League,28,26.8,62.1,38,418,3420,38.0,65,43,108,59,6,6,40,0,67.5,62.9,48.3,111.2,886,2057,1.71,1.13,2.84,1.55,2.68,1.78,1.27,3.05,1.66,2.93,50,28,38.0,65,602,204,33.9,15.84,5.37,0.1,0.29,17.1,22,6,6,67.5,62.9,0.11,-2.5,-3.9,50,28,38.0,21929,26226,83.6,360990,115400,10789,11862,91.0,8747,9940,88.0,1715,2969,57.8,43,48.3,45.6,-5.3,455,1608,524,82,2057,50,28,38.0,26226,24396,1765,409,44,156,862,811,257,51,147,2,21929,65,357,50,28,38.0,1068,28.11,818,71,58,61,46,14,110,2.89,77,6,4,14,6,3,50,28,38.0,526,303,195,231,100,220,543,40.5,323,338,58,280,347,873,563,20,50,28,62.1,38.0,30073,2075,7215,14867,8242,1211,30067,696,407,58.5,288,41.4,19103,96220,50778,886,754,249,592,387,21796,2041,50,28,38,3420,90,100,38.0,418,85,314,104,19,212,1.82,68,42,26,0.68,67.5,43.0,24.5,0.65,50,28,38.0,40,0,0,396,316,65,862,347,303,4,8,0,2202,537,572,48.4,50,3,38,38,3420,38.0,42,1.11,140,97,72.9,20,9,9,12,31.6,8,4,1,3,20.0
51,51,Lorient,Ligue 1,27,26.8,44.6,38,418,3420,38.0,49,26,75,40,9,10,69,3,48.6,41.4,30.8,72.2,572,1169,1.29,0.68,1.97,1.05,1.74,1.28,0.81,2.09,1.09,1.9,51,27,38.0,49,416,130,31.3,10.95,3.42,0.1,0.31,20.2,30,9,10,48.6,41.4,0.1,0.4,-1.4,51,27,38.0,13171,17085,77.1,232514,87993,6009,6910,87.0,5392,6409,84.1,1381,2801,49.3,26,30.8,25.8,-4.8,289,910,191,55,1169,51,27,38.0,17085,15172,1867,480,21,110,606,800,176,62,89,1,13171,46,287,51,27,38.0,726,19.11,498,62,47,53,58,8,80,2.11,47,4,5,11,12,1,51,27,38.0,722,424,353,303,66,333,812,41.0,479,422,114,308,527,1249,670,11,51,27,44.6,38.0,21346,1961,7224,10270,4119,511,21336,635,361,56.9,274,43.1,11510,58448,29360,572,440,112,618,349,13048,1158,51,27,38,3420,90,100,38.0,418,82,253,163,19,179,1.11,50,68,-18,-0.47,48.6,52.5,-4.0,-0.1,51,27,38.0,69,3,1,475,469,46,606,527,424,9,11,1,2064,507,586,46.4,51,2,38,38,3420,38.0,68,1.79,167,100,65.3,11,9,18,5,13.2,11,10,0,1,0.0
52,52,Lyon,Ligue 1,29,25.8,54.9,38,418,3420,38.0,76,46,122,65,11,11,66,10,81.4,73.0,54.9,127.9,805,1991,2.0,1.21,3.21,1.71,2.92,2.14,1.44,3.59,1.92,3.36,52,29,38.0,76,601,222,36.9,15.82,5.84,0.11,0.29,17.2,23,11,11,81.4,73.0,0.12,-5.4,-8.0,52,29,38.0,17685,21396,82.7,304190,112753,8261,9252,89.3,7093,8148,87.1,1740,2738,63.6,46,54.9,52.2,-8.9,455,1444,426,77,1991,52,29,38.0,21396,19477,1856,479,36,135,710,814,232,54,88,2,17685,63,319,52,29,38.0,1075,28.29,776,83,81,63,53,19,130,3.42,89,5,10,9,14,3,52,29,38.0,584,346,251,249,84,264,639,41.3,375,366,115,251,408,992,594,14,52,29,54.9,38.0,25612,2063,6883,12335,6638,1100,25602,813,479,58.9,334,41.1,15200,75840,41485,805,622,245,633,326,17594,1980,52,29,38,3420,90,100,38.0,418,81,237,175,20,161,2.0,81,43,38,1.0,81.4,41.5,39.9,1.05,52,29,38.0,66,10,3,484,439,63,710,408,346,11,7,2,2140,528,424,55.5,52,1,38,38,3420,38.0,43,1.13,134,92,71.6,22,10,6,11,28.9,7,5,1,1,16.7
53,53,M'Gladbach,Bundesliga,23,26.9,51.7,34,374,3060,34.0,63,44,107,53,10,11,61,2,54.9,46.5,37.1,83.6,613,1371,1.85,1.29,3.15,1.56,2.85,1.62,1.09,2.71,1.37,2.46,53,23,34.0,63,443,165,37.2,13.03,4.85,0.12,0.32,17.4,12,10,11,54.9,46.5,0.11,8.1,6.5,53,23,34.0,15207,18955,80.2,258868,94260,7096,8048,88.2,6254,7326,85.4,1364,2401,56.8,44,37.1,34.4,6.9,333,974,248,42,1371,53,23,34.0,18955,17199,1674,473,29,107,561,676,177,66,94,0,15207,82,342,53,23,34.0,779,22.91,556,77,39,53,46,8,109,3.21,70,9,3,14,13,0,53,23,34.0,503,307,221,221,61,215,531,40.5,316,424,116,308,436,939,616,6,53,23,51.7,34.0,22732,2265,7428,11085,4422,763,22721,533,319,59.8,214,40.2,12817,63854,33959,613,415,187,548,299,15116,1363,53,23,34,3060,90,100,34.0,374,83,230,142,18,159,1.44,64,56,8,0.24,54.9,45.7,9.2,0.27,53,23,34.0,61,2,0,395,412,82,561,436,307,9,6,0,1914,512,488,51.2,53,2,34,34,3056,34.0,56,1.65,151,95,66.9,13,10,11,7,20.6,6,6,0,0,0.0
54,54,Mainz 05,Bundesliga,31,25.8,40.7,34,374,3060,34.0,39,23,62,34,5,5,63,1,49.9,46.0,34.9,80.9,442,1046,1.15,0.68,1.82,1.0,1.68,1.47,1.03,2.49,1.35,2.38,54,31,34.0,39,374,134,35.8,11.0,3.94,0.09,0.25,17.4,10,5,5,49.9,46.0,0.13,-10.9,-12.0,54,31,34.0,9531,13776,69.2,176200,76432,4003,5020,79.7,4037,5275,76.5,1206,2557,47.2,23,34.9,33.7,-11.9,274,781,218,73,1046,54,31,34.0,13776,11989,1730,425,22,80,605,808,130,58,59,0,9531,57,339,54,31,34.0,628,18.47,440,68,34,31,42,13,64,1.88,42,6,2,8,6,0,54,31,34.0,593,364,266,239,88,258,574,44.9,316,419,109,310,500,1093,662,6,54,31,40.7,34.0,17743,2093,6262,7633,4007,638,17738,488,268,54.9,220,45.1,8673,45474,23394,442,303,110,577,279,9456,1034,54,31,34,3060,90,100,34.0,374,83,223,150,18,152,1.15,39,56,-17,-0.5,49.9,52.1,-2.2,-0.06,54,31,34.0,63,1,1,500,379,57,605,500,364,4,7,1,1923,613,650,48.5,54,2,34,34,3060,34.0,56,1.65,162,107,69.1,10,9,15,5,14.7,7,6,0,1,0.0
55,55,Manchester City,Premier League,24,26.1,63.5,38,418,3420,38.0,82,55,137,77,5,9,46,2,68.2,61.2,45.4,106.6,1096,2051,2.16,1.45,3.61,2.03,3.47,1.8,1.19,2.99,1.61,2.81,55,24,38.0,82,590,211,35.8,15.53,5.55,0.13,0.36,17.2,21,5,9,68.2,61.2,0.11,13.8,15.8,55,24,38.0,23819,27167,87.7,390212,110951,11548,12409,93.1,9673,10628,91.0,1771,2616,67.7,55,45.4,43.3,9.6,433,1772,412,41,2051,55,24,38.0,27167,25546,1564,423,38,146,632,656,247,73,86,4,23819,57,320,55,24,38.0,1067,28.08,801,61,90,57,43,15,141,3.71,100,3,17,13,6,2,55,24,38.0,498,271,198,212,88,234,576,40.6,342,310,82,228,319,817,453,11,55,24,63.5,38.0,30700,1912,6477,15960,8504,1196,30691,783,485,61.9,298,38.1,20039,106424,59443,1096,863,340,510,350,23640,2033,55,24,38,3420,90,100,38.0,418,86,339,77,22,240,2.26,83,32,51,1.34,68.2,30.2,38.0,1.0,55,24,38.0,46,2,0,361,372,57,632,319,271,7,10,1,1946,479,417,53.5,55,3,38,38,3420,38.0,32,0.84,100,67,76.0,27,5,6,19,50.0,10,8,2,0,20.0
56,56,Manchester Utd,Premier League,29,25.6,55.7,38,418,3420,38.0,70,51,121,60,10,11,64,1,60.1,51.4,41.6,93.1,877,1832,1.84,1.34,3.18,1.58,2.92,1.58,1.1,2.68,1.35,2.45,56,29,38.0,70,515,196,38.1,13.55,5.16,0.12,0.31,18.1,21,10,11,60.1,51.4,0.1,9.9,8.6,56,29,38.0,18800,22624,83.1,310438,100811,9248,10259,90.1,7258,8255,87.9,1597,2585,61.8,51,41.6,38.2,9.4,414,1419,377,54,1832,56,29,38.0,22624,20810,1738,433,34,211,640,760,197,83,87,4,18800,76,401,56,29,38.0,953,25.08,720,73,46,58,46,10,127,3.34,94,5,8,9,9,2,56,29,38.0,551,311,252,239,60,231,572,40.4,341,418,116,302,386,937,634,20,56,29,55.7,38.0,26617,2222,7609,11950,7323,921,26606,711,415,58.4,293,41.2,15481,88886,47495,877,666,201,536,360,18671,1817,56,29,38,3420,90,100,38.0,418,86,318,99,18,219,1.95,73,44,29,0.76,60.1,41.4,18.6,0.49,56,29,38.0,64,1,0,452,400,76,640,386,311,9,4,2,2124,546,413,56.9,56,2,38,38,3420,38.0,44,1.16,141,98,71.6,21,11,6,13,34.2,4,4,0,0,0.0
57,57,Marseille,Ligue 1,31,27.2,53.6,38,418,3420,38.0,53,45,98,49,4,7,98,9,47.0,41.6,36.5,78.0,606,1499,1.39,1.18,2.58,1.29,2.47,1.24,0.96,2.2,1.09,2.05,57,31,38.0,53,374,128,34.2,9.84,3.37,0.13,0.38,18.1,17,4,7,47.0,41.6,0.11,6.0,7.4,57,31,38.0,16481,20532,80.3,280703,101346,7937,8895,89.2,6509,7552,86.2,1511,2858,52.9,45,36.5,33.9,8.5,299,1196,228,52,1499,57,31,38.0,20532,18515,1965,572,17,182,647,840,174,95,66,2,16481,52,344,57,31,38.0,672,17.68,487,59,31,31,49,15,97,2.55,68,9,3,4,10,3,57,31,38.0,655,391,266,302,87,313,667,46.9,354,365,105,260,442,1097,710,12,57,31,53.6,38.0,24581,2364,7705,12328,4779,650,24574,582,321,55.2,261,44.8,14356,68585,36113,606,409,140,571,312,16362,1490,57,31,38,3420,90,100,38.0,418,82,258,153,21,188,1.58,54,47,7,0.18,47.0,47.4,-0.4,-0.01,57,31,38.0,98,9,2,500,473,52,647,442,391,3,3,1,1898,552,534,50.8,57,2,38,38,3420,38.0,47,1.24,132,86,66.7,16,12,10,8,21.1,3,3,0,0,0.0
58,58,Metz,Ligue 1,27,25.7,45.2,38,418,3420,38.0,42,28,70,35,7,11,84,4,44.1,35.8,28.3,64.0,744,1221,1.11,0.74,1.84,0.92,1.66,1.16,0.74,1.9,0.94,1.68,58,27,38.0,42,425,127,29.9,11.18,3.34,0.08,0.28,20.6,31,7,11,44.1,35.8,0.08,-2.1,-0.8,58,27,38.0,13167,16956,77.7,242610,90624,5653,6462,87.5,5598,6622,84.5,1579,2982,53.0,28,28.3,23.5,-0.3,316,936,191,70,1221,58,27,38.0,16956,15135,1771,495,26,163,659,712,161,54,64,4,13167,50,292,58,27,38.0,762,20.05,529,75,43,39,65,11,71,1.87,46,2,6,6,9,2,58,27,38.0,685,417,368,252,65,305,675,45.2,370,394,116,278,572,1257,745,9,58,27,45.2,38.0,21372,2166,7340,10088,4182,529,21361,678,381,56.2,297,43.8,12250,68808,34671,744,541,135,695,381,13076,1210,58,27,38,3420,90,100,38.0,418,83,281,133,22,205,1.24,44,48,-4,-0.11,44.1,49.2,-5.2,-0.14,58,27,38.0,84,4,1,516,474,50,659,572,417,6,13,1,2098,601,612,49.5,58,2,38,38,3419,38.0,48,1.26,150,102,76.0,12,11,15,8,21.1,13,12,1,0,7.7
59,59,Milan,Serie A,29,24.4,51.7,38,418,3420,38.0,72,47,119,57,15,20,83,4,70.7,56.0,43.9,99.8,784,1483,1.89,1.24,3.13,1.5,2.74,1.86,1.15,3.02,1.47,2.63,59,29,38.0,72,537,184,34.3,14.13,4.84,0.11,0.31,18.4,30,15,20,70.7,56.0,0.11,1.3,1.0,59,29,38.0,15889,19459,81.7,275188,97709,7279,8168,89.1,6493,7406,87.7,1617,2709,59.7,47,43.9,40.1,3.1,408,1250,346,80,1483,59,29,38.0,19459,17686,1681,491,20,140,688,646,213,98,78,0,15889,92,309,59,29,38.0,983,25.87,684,86,54,75,75,9,129,3.39,85,11,5,10,15,3,59,29,38.0,627,357,299,257,71,276,605,45.6,329,435,133,302,382,1009,732,13,59,29,51.7,38.0,23790,2347,7303,10849,5914,944,23770,670,415,61.9,254,37.9,13083,73292,39841,784,562,187,616,299,15747,1474,59,29,38,3420,90,100,38.0,418,82,261,156,22,277,2.08,74,41,33,0.87,70.7,47.0,23.7,0.62,59,29,38.0,83,4,1,513,474,92,688,382,357,15,5,1,2069,567,539,51.3,59,2,38,38,3420,38.0,41,1.08,133,92,71.4,24,7,7,14,36.8,5,3,1,1,25.0
60,60,Monaco,Ligue 1,30,24.8,55.8,38,418,3420,38.0,76,52,128,64,12,15,78,7,68.7,56.9,46.7,103.6,757,1750,2.0,1.37,3.37,1.68,3.05,1.81,1.23,3.04,1.5,2.73,60,30,38.0,76,471,160,34.0,12.39,4.21,0.14,0.4,17.2,21,12,15,68.7,56.9,0.12,7.3,7.1,60,30,38.0,17738,21991,80.7,318971,108259,7468,8476,88.1,8001,9214,86.8,1824,3175,57.4,52,46.7,46.1,5.3,370,1347,364,80,1750,60,30,38.0,21991,20044,1877,513,32,174,746,823,218,96,92,3,17738,70,300,60,30,38.0,851,22.39,599,93,41,53,48,17,129,3.39,89,9,7,6,15,3,60,30,38.0,733,432,296,346,91,332,696,47.7,364,356,66,290,436,1169,513,15,60,30,55.8,38.0,25954,2018,7190,13087,5926,922,25939,570,308,54.0,262,46.0,14599,75884,40603,757,511,159,608,304,17644,1738,60,30,38,3420,90,100,38.0,418,81,235,180,21,160,2.05,76,42,34,0.89,68.7,34.6,34.1,0.9,60,30,38.0,78,7,2,486,470,70,746,436,432,11,5,1,2182,611,558,52.3,60,3,38,38,3420,38.0,42,1.11,103,62,64.1,24,6,8,15,39.5,5,5,0,0,0.0
61,61,Montpellier,Ligue 1,25,28.0,45.7,38,418,3420,38.0,60,42,102,58,2,5,65,7,51.9,48.1,33.8,81.8,616,1311,1.58,1.11,2.68,1.53,2.63,1.37,0.89,2.25,1.26,2.15,61,25,38.0,60,459,168,36.6,12.08,4.42,0.13,0.35,17.1,27,2,5,51.9,48.1,0.11,8.1,9.9,61,25,38.0,12720,16620,76.5,250268,102515,5028,5873,85.6,5302,6391,83.0,2068,3426,60.4,42,33.8,32.8,8.2,333,1010,250,121,1311,61,25,38.0,16620,14667,1905,477,12,194,807,817,184,68,95,4,12720,48,308,61,25,38.0,788,20.74,519,91,43,52,65,18,104,2.74,70,8,9,10,7,0,61,25,38.0,529,334,301,183,45,284,707,40.2,423,372,150,222,420,949,705,14,61,25,45.7,38.0,20691,2266,6960,9216,4734,708,20686,587,299,50.9,288,49.1,11189,60028,30977,616,451,131,590,300,12604,1299,61,25,38,3420,90,100,38.0,418,82,249,162,18,177,1.42,60,62,-2,-0.05,51.9,66.2,-14.3,-0.38,61,25,38.0,65,7,0,513,452,48,807,420,334,4,12,2,1876,657,643,50.5,61,2,38,38,3418,38.0,62,1.63,197,137,74.6,14,12,12,5,13.2,12,12,0,0,0.0
62,62,Nantes,Ligue 1,25,25.8,43.9,38,418,3420,38.0,47,28,75,39,8,9,70,4,49.0,42.2,29.4,71.6,656,1350,1.24,0.74,1.97,1.03,1.76,1.29,0.77,2.06,1.11,1.88,62,25,38.0,47,402,120,29.9,10.58,3.16,0.1,0.33,18.9,17,8,9,49.0,42.2,0.11,-2.0,-3.2,62,25,38.0,12329,16543,74.5,217120,85163,5715,6671,85.7,4967,6140,80.9,1305,2790,46.8,28,29.4,25.9,-1.4,298,1100,176,49,1350,62,25,38.0,16543,14546,1943,569,19,114,678,846,178,106,65,1,12329,54,305,62,25,38.0,699,18.39,476,66,55,36,50,16,78,2.05,49,4,10,7,8,0,62,25,38.0,697,385,357,270,70,369,778,47.4,409,391,107,284,464,1161,707,6,62,25,43.9,38.0,20862,1950,6158,10114,4807,668,20853,678,378,55.8,300,44.2,10858,57143,28588,656,456,183,615,368,12249,1342,62,25,38,3420,90,100,38.0,418,83,275,139,19,202,1.05,47,55,-8,-0.21,49.0,53.6,-4.6,-0.12,62,25,38.0,70,4,2,514,498,54,678,464,385,8,12,1,2066,671,700,48.9,62,1,38,38,3420,38.0,55,1.45,168,113,73.2,9,13,16,5,13.2,12,10,1,1,9.1
63,63,Napoli,Serie A,25,27.1,55.1,38,418,3420,38.0,83,56,139,76,7,8,76,3,67.7,61.4,46.9,108.3,884,1703,2.18,1.47,3.66,2.0,3.47,1.78,1.23,3.02,1.62,2.85,63,25,38.0,83,637,217,34.1,16.76,5.71,0.12,0.35,18.1,25,7,8,67.7,61.4,0.1,15.3,14.6,63,25,38.0,18892,22210,85.1,319926,104978,9198,10054,91.5,7244,8103,89.4,1879,2799,67.1,56,46.9,38.6,9.1,479,1325,363,69,1703,63,25,38.0,22210,20306,1832,611,27,198,665,699,219,85,66,0,18892,72,345,63,25,38.0,1119,29.45,834,67,74,69,53,22,142,3.74,90,6,18,12,13,3,63,25,38.0,574,345,280,213,81,257,635,40.5,378,381,98,283,369,943,532,17,63,25,55.1,38.0,25980,2237,7377,12383,6476,987,25972,628,386,61.5,242,38.5,16098,84118,43648,884,614,236,482,255,18764,1699,63,25,38,3420,90,100,38.0,418,82,247,169,19,256,2.03,86,41,45,1.18,67.7,42.6,25.2,0.66,63,25,38.0,76,3,2,386,548,72,665,369,345,7,5,1,1923,414,404,50.6,63,2,38,38,3420,38.0,41,1.08,123,83,70.7,24,5,9,14,36.8,5,5,0,0,0.0
64,64,Newcastle Utd,Premier League,27,27.1,38.8,38,418,3420,38.0,44,26,70,38,6,7,65,3,43.4,37.8,29.0,66.8,467,903,1.16,0.68,1.84,1.0,1.68,1.14,0.76,1.91,1.0,1.76,64,27,38.0,44,390,130,33.3,10.26,3.42,0.1,0.29,18.3,25,6,7,43.4,37.8,0.1,0.6,0.2,64,27,38.0,10839,14709,73.7,197161,77098,4828,5635,85.7,4197,5131,81.8,1387,2879,48.2,26,29.0,21.1,-3.0,289,739,207,83,903,64,27,38.0,14709,12864,1787,464,12,122,652,724,161,67,51,20,10839,58,321,64,27,38.0,688,18.11,454,85,51,36,56,6,75,1.97,46,7,6,7,7,2,64,27,38.0,512,268,257,213,42,207,547,37.8,340,423,160,263,362,874,908,10,64,27,38.8,38.0,18774,2524,7166,7894,3941,552,18767,587,350,59.6,237,40.4,9605,51309,24707,467,376,114,519,297,10730,888,64,27,38,3420,90,100,38.0,418,85,306,109,19,209,1.18,46,62,-16,-0.42,43.4,58.3,-14.9,-0.39,64,27,38.0,65,3,2,388,420,58,652,362,268,6,5,3,1770,634,655,49.2,64,2,38,38,3420,38.0,62,1.63,188,128,69.1,12,9,17,7,18.4,5,4,1,0,20.0
65,65,Nice,Ligue 1,31,23.5,54.3,38,418,3420,38.0,49,26,75,42,7,7,73,4,48.0,42.7,29.9,72.6,784,1531,1.29,0.68,1.97,1.11,1.79,1.26,0.79,2.05,1.12,1.91,65,31,38.0,49,402,138,34.3,10.58,3.63,0.1,0.3,17.8,17,7,7,48.0,42.7,0.11,1.0,-0.7,65,31,38.0,18110,21589,83.9,309199,101348,8487,9373,90.5,7619,8561,89.0,1563,2622,59.6,26,29.9,29.3,-3.9,282,1156,230,59,1531,65,31,38.0,21589,19731,1818,500,16,169,599,759,168,91,45,0,18110,40,309,65,31,38.0,707,18.61,488,62,58,42,45,12,79,2.08,51,4,5,8,10,1,65,31,38.0,599,364,281,243,75,256,628,40.8,372,355,123,232,435,1034,644,15,65,31,54.3,38.0,25536,2558,8505,12382,4888,695,25529,741,440,59.4,301,40.6,16018,86587,47287,784,510,168,664,366,18000,1517,65,31,38,3420,90,100,38.0,418,83,277,137,21,196,1.37,50,53,-3,-0.08,48.0,55.6,-7.7,-0.2,65,31,38.0,73,4,2,459,438,40,599,435,364,6,7,0,1965,391,419,48.3,65,1,38,38,3420,38.0,53,1.39,176,123,73.9,15,7,16,9,23.7,7,7,0,0,0.0
66,66,Nimes,Ligue 1,33,25.8,44.4,38,418,3420,38.0,40,26,66,33,7,8,60,5,43.3,37.0,29.9,66.9,520,1200,1.05,0.68,1.74,0.87,1.55,1.14,0.79,1.93,0.97,1.76,66,33,38.0,40,384,131,34.1,10.11,3.45,0.09,0.25,18.6,17,7,8,43.3,37.0,0.1,-3.3,-4.0,66,33,38.0,12696,16714,76.0,239437,90404,5153,5992,86.0,5509,6565,83.9,1656,3200,51.8,26,29.9,26.3,-3.9,285,903,199,58,1200,66,33,38.0,16714,14592,2072,594,13,167,617,902,161,68,68,5,12696,50,291,66,33,38.0,639,16.82,432,67,41,36,46,17,64,1.68,44,1,7,3,9,0,66,33,38.0,625,372,301,244,80,310,709,43.7,399,407,122,285,501,1126,710,17,66,33,44.4,38.0,21040,2456,7793,9153,4316,583,21032,616,320,51.9,296,48.1,11514,58681,30411,520,353,126,645,362,12585,1187,66,33,38,3420,90,100,38.0,418,83,269,148,19,190,0.92,40,71,-31,-0.82,43.3,64.2,-20.9,-0.55,66,33,38.0,60,5,2,424,533,50,617,501,372,6,10,0,1906,517,671,43.5,66,1,38,38,3420,38.0,71,1.87,196,122,66.8,9,8,21,8,21.1,10,6,3,1,33.3
