,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
244,Ihlas Bebou,23.8,988,30,142,436,439,72,988,124,61,49.2,63,50.8,619,4454,2222,75,51,18,52,60,688,180
245,Andreas Beck,21.4,1362,34,319,682,368,18,1362,13,2,15.4,11,84.6,615,2361,964,27,21,7,25,14,813,76
247,Jan Bednarek,4.7,236,25,102,132,3,2,236,1,0,0.0,1,100.0,128,405,204,0,1,0,1,0,128,0
249,Valon Behrami,15.5,713,36,179,443,97,8,713,13,9,69.2,4,30.8,322,1667,691,8,10,1,16,16,315,9
252,Ishak Belfodil,15.0,594,13,33,259,308,97,594,56,32,57.1,24,42.9,335,2388,1213,64,26,32,31,24,503,155
253,Stefan Bell,24.2,1206,167,651,522,46,27,1206,6,4,66.7,2,33.3,573,2917,1849,13,6,0,11,7,569,13
254,Karim Bellarabi,12.7,720,5,72,322,340,47,720,50,23,46.0,27,54.0,483,3386,1661,62,34,20,21,26,532,155
255,Hector Bellerin,33.9,2523,119,578,1082,877,103,2523,46,25,54.3,21,45.7,1446,7149,3993,84,62,19,40,31,1651,333
256,Francois Bellugou,24.2,1190,56,349,749,101,12,1190,17,11,64.7,6,35.3,605,2844,994,10,6,0,17,14,707,13
257,Andrea Belotti,29.8,935,21,77,414,455,144,933,48,26,54.2,22,45.8,637,3075,1275,40,26,18,98,61,786,202
258,Chaouki Ben Saada,3.8,245,5,33,111,109,9,245,24,14,58.3,10,41.7,152,1007,470,13,11,1,10,9,172,29
260,Wissam Ben Yedder,18.9,635,5,34,271,338,114,635,30,16,53.3,14,46.7,409,1993,1002,42,28,23,44,31,475,138
262,Ahmad Benali,9.0,494,17,105,265,129,14,494,10,3,30.0,7,70.0,256,1242,634,17,17,3,10,9,290,37
264,Marco Benassi,30.9,1663,28,237,837,605,91,1663,23,14,60.9,9,39.1,931,4353,2233,62,55,8,46,37,1166,191
265,Medhi Benatia,19.5,1590,158,800,762,38,14,1590,8,5,62.5,3,37.5,1069,4837,2184,3,3,0,7,2,1101,3
266,Lars Bender,17.7,1171,48,293,618,265,33,1171,16,9,56.3,7,43.8,593,2912,1520,30,24,3,12,9,678,84
267,Sven Bender,26.1,1907,162,901,961,55,31,1907,8,6,75.0,2,25.0,1137,6269,3157,18,2,0,9,5,1188,4
268,Laszlo Benes,0.4,36,2,12,19,5,0,36,1,0,0.0,1,100.0,17,72,35,1,1,0,0,0,23,1
269,Nicolas Benezet,18.3,1192,10,108,528,577,60,1192,72,45,62.5,27,37.5,741,4996,2529,92,57,19,44,41,894,174
272,Charlison Benschop,2.0,73,1,9,38,28,6,73,3,1,33.3,2,66.7,49,198,55,4,0,0,5,7,53,11
273,Ramy Bensebaini,26.0,1791,123,610,901,296,28,1791,34,23,67.6,11,32.4,819,4277,2418,45,28,7,14,5,972,77
274,Nabil Bentaleb,11.2,654,26,120,491,51,6,650,12,5,41.7,7,58.3,295,1258,495,9,5,1,7,8,394,9
275,Rodrigo Bentancur,6.5,596,15,106,394,102,1,596,11,9,81.8,2,18.2,414,2204,1142,12,15,0,3,7,456,7
276,Christian Benteke,24.9,952,50,81,462,414,129,950,26,16,61.5,10,38.5,497,2123,661,18,22,14,86,32,737,133
277,Karim Benzema,23.9,1070,24,51,433,592,151,1068,49,33,67.3,16,32.7,762,3556,1654,69,43,39,25,41,893,188
278,Yassine Benzia,25.4,1686,18,177,1007,528,34,1686,71,53,74.6,18,25.4,1050,5919,2556,60,60,8,54,44,1245,137
279,Saido Berahino,5.5,138,1,8,53,79,18,137,2,1,50.0,1,50.0,89,436,121,6,2,4,12,10,88,30
280,Domenico Berardi,25.5,1255,18,106,451,729,81,1251,58,36,62.1,22,37.9,743,4933,2242,69,47,21,51,38,919,237
281,Yuri Berchiche,19.1,1359,42,319,676,371,41,1359,16,12,75.0,4,25.0,780,2858,1695,41,22,11,19,7,903,145
282,Alex Berenguer,11.6,642,10,89,268,302,36,642,58,35,60.3,23,39.7,408,3082,1436,44,32,13,35,39,446,109
283,Bartosz Bereszynski,27.6,1868,97,558,948,384,5,1868,34,25,73.5,9,26.5,840,4563,2303,40,40,2,19,15,1054,64
284,Johann Berg Gudmundsson,31.5,1333,35,196,506,656,58,1333,65,37,56.9,28,43.1,701,4514,2123,83,53,17,47,45,763,192
286,Markel Bergara,16.3,524,28,130,311,88,25,524,2,2,100.0,0,0.0,162,671,287,5,4,0,15,7,211,18
287,Emil Berggreen,7.4,241,10,14,115,112,31,241,6,1,16.7,5,83.3,141,349,88,0,2,1,23,12,204,41
288,Robert Beric,11.6,268,5,16,137,118,36,266,9,3,33.3,6,66.7,124,543,239,14,5,8,14,9,185,47
289,Kevin Berigaud,3.0,96,1,3,50,44,8,96,7,3,42.9,4,57.1,51,292,128,3,3,0,7,5,78,26
291,Federico Bernardeschi,9.4,502,18,76,202,234,33,502,31,23,74.2,8,25.8,386,2682,875,27,17,11,26,27,387,87
292,Bernardo,15.0,1110,66,306,643,168,13,1110,21,5,23.8,16,76.2,455,2449,1293,31,23,1,15,10,560,57
293,Juan Bernat,9.9,647,11,109,280,262,34,647,43,13,30.2,30,69.8,415,2294,1078,24,17,12,9,8,477,102
294,Andrea Bertolacci,32.2,1945,53,399,1191,384,33,1945,26,19,73.1,6,23.1,1019,4773,2297,49,32,5,50,41,1295,53
295,Ryan Bertrand,34.8,2262,87,475,1018,783,52,2262,37,17,45.9,20,54.1,1224,5645,2941,89,64,16,34,21,1347,213
297,Daniel Bessa,15.4,806,12,147,441,231,27,806,22,15,68.2,7,31.8,422,2856,1510,44,23,10,26,26,584,59
298,Daniel Bessa,4.9,258,6,32,138,95,14,258,11,9,81.8,2,18.2,163,861,348,6,8,1,18,9,161,30
299,Vincent Bessat,17.4,1117,28,267,492,364,7,1117,19,10,52.6,9,47.4,458,2726,1268,31,29,1,32,13,623,129
302,Ermin Bicakcic,6.1,362,32,190,162,12,1,362,3,1,33.3,2,66.7,187,829,459,5,1,0,4,1,227,1
303,Pedro Bigas,9.9,693,77,365,325,12,3,693,12,10,83.3,2,16.7,453,2487,1414,14,5,0,4,3,473,2
304,Lucas Biglia,22.7,1900,81,445,1236,235,4,1900,18,15,83.3,3,16.7,897,3678,1835,18,28,1,23,18,1330,20
305,Philip Billing,8.5,500,18,136,284,88,0,500,6,4,66.7,2,33.3,229,1320,700,12,12,0,8,7,255,13
306,Jean-Claude Billong,3.3,190,20,114,75,4,0,190,1,1,100.0,0,0.0,99,501,238,1,0,0,0,1,111,1
308,Cristiano Biraghi,33.1,2136,96,597,912,636,25,2136,18,10,55.6,8,44.4,898,4379,2362,54,49,1,26,10,1083,127
309,Mame Biram Diouf,28.8,952,68,183,343,433,90,952,26,11,42.3,15,57.7,448,2468,929,38,20,7,53,33,597,172
310,Davide Biraschi,20.0,1194,85,475,604,139,3,1194,30,24,80.0,6,20.0,702,3598,2072,28,27,0,15,13,724,28
312,Valter Birsa,27.8,1767,18,142,884,773,31,1767,60,29,48.3,31,51.7,1041,5627,2693,77,78,5,57,46,1238,145
313,Milan Bisevac,7.9,392,52,196,181,18,5,392,1,1,100.0,0,0.0,218,1251,749,6,2,0,1,1,234,3
314,Yves Bissouma,17.3,1271,32,260,774,265,22,1271,75,55,73.3,20,26.7,748,5407,2943,64,43,7,28,18,854,51
315,Leonardo Bittencourt,17.9,963,12,96,418,467,69,963,83,25,30.1,58,69.9,556,4106,1936,64,53,21,53,17,700,170
316,Albano Bizzarri,32.0,1151,964,1148,4,0,0,1151,1,1,100.0,0,0.0,536,3402,2337,0,0,0,1,0,398,0
318,Ludovic Blas,19.9,1162,15,151,737,299,36,1162,57,41,71.9,16,28.1,748,4778,2403,50,40,7,33,41,872,59
319,Pablo de Blasis,18.4,957,30,134,481,359,53,954,36,14,38.9,22,61.1,573,2576,1069,24,21,8,45,37,706,132
320,Jeremy Blayac,10.2,479,13,25,202,255,78,479,13,10,76.9,3,23.1,297,1214,277,8,4,6,39,20,415,129
321,Alexis Blin,21.0,967,39,184,623,171,21,967,13,8,61.5,5,38.5,534,2251,1023,8,21,2,17,21,556,28
322,Daley Blind,4.0,316,14,52,170,96,2,316,2,1,50.0,1,50.0,163,698,390,9,5,0,4,3,199,22
323,Danny Blum,0.3,20,0,1,9,10,2,20,1,0,0.0,1,100.0,13,42,19,0,1,0,4,0,15,1
324,Emmanuel Boateng,14.2,384,14,50,165,177,57,384,24,15,62.5,9,37.5,207,1104,455,18,12,8,41,19,282,64
325,Jerome Boateng,18.2,1585,100,687,807,99,15,1585,2,1,50.0,1,50.0,1051,4513,2841,12,29,1,4,1,1168,4
326,Kevin-Prince Boateng,26.2,1393,39,166,927,315,64,1393,42,24,57.1,18,42.9,845,3319,1397,29,28,3,50,45,1006,107
327,Raul Bobadilla,5.0,185,1,6,81,99,28,185,18,6,33.3,12,66.7,113,528,162,8,5,7,12,15,151,54
328,Yann Bodiger,2.5,134,2,17,93,24,5,134,1,0,0.0,1,100.0,84,338,151,3,1,1,8,1,88,6
331,Quentin Boisgard,2.0,113,1,6,60,49,7,113,13,7,53.8,6,46.2,79,374,117,2,3,2,5,6,82,6
332,Yannick Bolasie,9.5,391,5,49,130,221,25,391,36,17,47.2,19,52.8,257,1939,961,39,24,5,30,25,269,52
334,Giacomo Bonaventura,28.2,1799,38,265,896,654,74,1799,51,34,66.7,17,33.3,1018,5921,3235,96,73,12,41,39,1368,186
335,Federico Bonazzoli,2.0,64,0,5,32,28,8,64,6,3,50.0,3,50.0,48,199,71,4,2,4,6,3,55,15
336,Federico Bonazzoli,0.3,16,0,2,3,11,2,16,1,1,100.0,0,0.0,9,66,1,0,1,0,1,2,13,2
338,Daniele Bonera,13.2,698,101,392,297,13,3,698,1,1,100.0,0,0.0,368,1871,1178,6,5,0,4,0,431,0
339,Gaetan Bong,24.8,1334,111,473,589,285,4,1334,29,16,55.2,13,44.8,577,3312,1891,50,36,3,21,11,613,32
340,Kevin Bonifazi,4.5,245,28,129,102,17,2,245,2,1,50.0,1,50.0,121,711,330,1,5,1,6,2,135,3
342,Leonardo Bonucci,34.3,2397,192,1106,1188,114,32,2397,9,5,55.6,4,44.4,1345,6891,4349,26,19,1,8,9,1696,17
343,Wilfried Bony,7.9,290,19,26,167,101,18,290,13,10,76.9,3,23.1,154,604,240,7,12,0,24,16,232,41
344,Celso Borges,25.6,1474,54,293,910,280,49,1474,17,14,82.4,3,17.6,736,3092,1337,26,22,0,17,25,952,72
345,Fabio Borini,17.9,1073,25,190,485,406,51,1073,20,12,60.0,8,40.0,514,3009,1582,45,29,13,35,24,708,175
346,Marco Borriello,8.6,234,7,21,108,107,26,234,11,2,18.2,9,81.8,144,1060,249,8,7,3,26,12,166,48
347,Gabriel Boschilia,0.9,57,0,8,28,22,2,57,3,0,0.0,3,100.0,38,309,108,1,1,1,1,3,43,9
348,Ryad Boudebouz,15.1,1013,13,96,544,390,25,1013,64,38,59.4,25,39.1,711,3306,1542,47,41,6,28,26,788,102
350,Sofiane Boufal,13.5,793,9,78,335,401,54,793,96,61,63.5,35,36.5,576,4103,2219,78,54,23,40,41,610,114
351,Arnold Bouka Moutou,3.7,205,2,45,101,61,3,205,11,6,54.5,5,45.5,119,784,393,15,8,2,13,4,116,17
352,Farid Boulaya,2.0,115,2,15,64,37,3,115,3,2,66.7,1,33.3,84,498,286,9,3,2,6,7,89,11
353,Yassine Bounou,29.5,948,802,945,3,0,0,948,1,1,100.0,0,0.0,410,2813,1928,0,0,0,0,0,284,0
354,Emmanuel Bourgaud,6.0,371,10,66,184,130,4,371,11,10,90.9,1,9.1,193,1122,535,13,12,2,9,13,227,22
355,Benjamin Bourigeaud,34.5,2145,38,294,1066,813,51,2142,48,23,47.9,25,52.1,991,4809,2428,63,61,6,54,38,1318,195
356,Eneko Boveda,7.4,385,43,199,158,31,1,385,3,2,66.7,1,33.3,155,654,292,4,4,0,5,2,170,6
357,Eneko Boveda,5.8,347,11,76,182,92,1,347,4,1,25.0,3,75.0,159,816,358,11,11,0,6,3,166,24
358,Lucas Boye,1.7,127,5,17,65,48,3,127,8,5,62.5,3,37.5,88,467,191,6,2,0,15,13,95,23
359,Lucas Boye,3.1,179,2,28,68,87,19,179,17,9,52.9,8,47.1,114,768,370,11,9,2,11,9,116,30
360,Robbie Brady,14.2,731,25,99,316,323,18,731,25,16,64.0,9,36.0,348,2126,1013,32,30,8,18,20,409,67
361,Martin Braithwaite,10.2,302,5,27,140,138,31,302,16,8,50.0,8,50.0,185,1002,320,11,10,2,25,15,223,56
362,Brandon,4.0,163,0,17,78,73,10,163,6,4,66.7,2,33.3,90,530,231,10,3,1,6,12,109,34
364,Julian Brandt,25.8,1564,8,158,685,738,97,1564,95,43,45.3,52,54.7,1002,6296,2795,91,61,28,42,40,1164,260
365,Darko Brasanac,13.4,545,14,109,303,146,24,545,22,10,45.5,12,54.5,286,1699,827,24,21,2,14,13,306,37
367,Josip Brekalo,9.7,429,5,48,179,206,19,429,32,18,56.3,14,43.8,244,1656,798,31,15,8,11,17,321,72
368,Josip Brekalo,8.1,426,4,38,200,194,18,426,53,18,34.0,35,66.0,279,1940,883,29,23,6,12,20,314,62
369,Jimmy Briand,35.7,1389,59,151,680,576,122,1385,43,23,53.5,20,46.5,765,4088,1848,64,46,19,113,62,1068,226
370,Enrico Brignola,15.0,654,7,111,306,246,47,654,48,24,50.0,24,50.0,456,3664,1415,45,32,28,33,42,520,74
372,Miguel Britos,8.9,494,34,204,266,28,5,494,4,2,50.0,2,50.0,264,1333,759,5,6,1,5,1,281,4
373,Leon Britton,3.4,154,1,21,118,16,2,154,1,0,0.0,1,100.0,65,345,122,1,4,1,2,3,100,0
374,Petar Brlek,2.6,141,3,29,91,25,4,141,4,2,50.0,2,50.0,84,360,168,3,2,1,4,2,95,3
375,John Brooks,8.1,456,69,258,197,6,3,456,3,2,66.7,1,33.3,213,834,388,0,0,0,1,3,266,0
376,Daniel Brosinski,27.8,1782,75,494,751,555,22,1781,40,12,30.0,28,70.0,752,4403,2550,63,48,13,17,19,903,143
377,Izzy Brown,3.5,167,4,25,80,65,5,167,10,6,60.0,4,40.0,101,623,244,9,5,2,4,7,127,22
378,Marcelo Brozovic,21.4,2035,29,267,1173,611,48,2035,37,26,70.3,11,29.7,1363,6557,2895,46,54,8,35,28,1572,118
379,Bruma,17.9,1107,11,112,518,507,84,1107,136,68,50.0,68,50.0,735,6127,3613,120,62,46,44,28,806,145
380,Jeffrey Bruma,11.0,711,63,406,300,8,4,711,3,2,66.7,1,33.3,358,1791,917,3,0,0,2,3,479,1
381,Bruno,22.4,1405,101,507,640,268,12,1405,20,15,75.0,5,25.0,641,2367,1262,20,18,5,13,8,821,55
382,Chris Brunt,21.3,1263,66,313,637,327,13,1263,15,15,100.0,0,0.0,626,2879,1398,24,17,2,14,16,664,37
383,Jacob Bruun Larsen,1.2,52,0,8,26,18,1,52,6,2,33.3,4,66.7,26,187,89,2,1,1,0,2,29,5
385,Marcel Buchel,18.8,1065,69,292,638,148,1,1065,24,17,70.8,7,29.2,463,2089,778,4,10,0,27,20,641,7
386,Ante Budimir,17.6,613,30,59,299,258,68,613,13,4,30.8,8,61.5,337,1582,576,20,18,5,62,40,460,121
387,Alberto Bueno,2.5,128,3,17,71,42,5,128,3,2,66.7,1,33.3,90,366,155,3,8,0,12,6,97,19
388,Gianluigi Buffon,20.7,662,582,661,1,0,0,662,1,1,100.0,0,0.0,314,1717,1188,0,0,0,0,0,282,0
390,Onur Bulut,0.4,9,0,0,5,4,0,9,1,0,0.0,1,100.0,6,24,2,0,0,0,2,0,8,2
392,Nicolas Burdisso,23.0,1329,175,725,584,25,15,1329,1,1,100.0,0,0.0,725,3446,1857,3,0,0,6,3,796,1
393,Guido Burgstaller,25.8,883,7,30,430,432,132,883,97,24,24.7,72,74.2,559,3306,1149,53,37,29,67,59,667,208
394,Burgui,11.5,459,4,51,209,208,24,459,36,21,58.3,15,41.7,331,2008,1061,35,17,14,23,17,348,75
395,Oliver Burke,4.1,209,1,23,77,113,17,209,20,13,65.0,7,35.0,136,1030,375,12,9,4,16,14,164,37
396,Roman Burki,33.0,1368,925,1313,56,0,0,1368,2,2,100.0,0,0.0,665,3775,2375,0,0,0,0,0,662,0
397,Patrick Burner,10.0,721,26,254,376,103,8,721,34,27,79.4,7,20.6,331,2004,1514,35,19,5,8,6,477,30
398,Dzenis Burnic,3.4,299,5,38,180,83,0,299,5,0,0.0,5,100.0,182,687,388,8,11,0,1,2,237,12
399,Sergio Busquets,28.8,2459,44,558,1594,325,16,2459,23,18,78.3,5,21.7,1444,5413,2637,15,23,3,18,22,1857,29
400,Unai Bustinza,18.2,885,75,443,354,95,21,885,6,3,50.0,3,50.0,379,1898,911,12,11,0,10,2,412,9
402,Jack Butland,35.0,1403,1123,1385,18,0,0,1403,1,0,0.0,1,100.0,585,4648,3132,0,0,0,2,0,421,0
403,Sam Byram,2.8,170,13,47,71,53,4,170,3,2,66.7,1,33.3,50,305,137,5,4,1,5,0,72,10
404,Jakub Blaszczykowski,5.8,246,5,48,99,102,12,246,14,6,42.9,8,57.1,143,646,314,10,7,4,5,13,181,55
405,Erick Cabaco,11.6,449,89,279,167,7,5,449,4,2,50.0,2,50.0,149,795,470,4,1,1,4,1,188,0
407,Yohan Cabaye,26.4,1769,38,331,1005,447,31,1769,22,9,40.9,13,59.1,922,3427,1562,13,25,1,37,29,1028,37
408,Remy Cabella,0.7,45,0,5,25,16,4,45,3,3,100.0,0,0.0,32,280,194,9,3,3,1,1,36,2
409,Remy Cabella,25.1,1869,7,174,1052,670,83,1866,97,63,64.9,34,35.1,1174,8341,4932,146,92,24,46,62,1473,193
410,Gustavo Cabral,21.0,1499,137,820,663,22,13,1499,1,1,100.0,0,0.0,839,3449,1757,4,2,1,6,6,991,2
412,Leandro Cabrera,8.0,381,32,155,173,57,3,381,3,3,100.0,0,0.0,111,499,234,5,7,1,1,3,116,4
413,Fabrizio Cacciatore,31.9,2282,140,719,952,621,37,2282,21,10,47.6,11,52.4,1141,4944,2619,49,41,4,25,16,1395,140
414,Martin Caceres,12.9,678,60,293,290,103,24,678,5,3,60.0,2,40.0,276,1538,889,9,4,0,14,4,351,32
417,Cafu,7.6,353,18,72,228,57,5,353,13,5,38.5,8,61.5,212,912,338,2,10,1,12,6,245,17
418,Jonathan Cafu,7.0,421,6,45,193,192,36,421,26,13,50.0,13,50.0,325,2243,1143,36,28,12,32,16,338,75
419,Gary Cahill,23.2,1585,142,773,751,68,13,1585,4,4,100.0,0,0.0,931,5001,2766,17,15,1,8,3,1033,8
420,Yannick Cahuzac,16.9,735,52,243,440,55,5,735,8,3,37.5,5,62.5,361,1581,697,9,4,0,7,7,358,11
421,Felipe Caicedo,8.0,244,3,22,106,120,35,244,23,17,73.9,6,26.1,143,736,309,9,5,7,14,12,197,60
422,Caiuby,31.7,1449,38,195,763,528,86,1449,86,39,45.3,47,54.7,796,5020,2312,66,57,12,63,50,1004,141
423,Cala,20.0,891,113,515,350,32,26,891,2,2,100.0,0,0.0,350,1606,622,2,3,0,10,4,357,6
424,Davide Calabria,17.4,1381,58,395,629,364,14,1381,19,13,68.4,6,31.6,499,2537,1518,33,31,2,14,5,767,122
425,Mattia Caldara,24.0,1278,141,660,569,57,19,1277,10,7,70.0,3,30.0,625,3199,1284,10,10,2,17,8,624,4
428,Hakan Calhanoglu,24.1,1634,18,172,699,777,73,1634,31,23,74.2,8,25.8,885,4627,2121,65,48,18,45,35,1174,242
429,Fabrizio Caligara,0.2,9,0,3,5,1,0,9,2,1,50.0,1,50.0,2,28,24,1,1,0,0,0,5,0
430,Daniel Caligiuri,32.4,2178,66,493,1137,594,59,2175,101,56,55.4,45,44.6,992,7050,3904,116,74,26,36,37,1066,148
431,Jose Callejon,36.0,1947,35,160,788,1016,135,1946,30,11,36.7,19,63.3,1024,4020,1955,55,45,11,39,22,1396,306
432,Jonathan Calleri,34.5,1136,37,81,480,583,176,1131,64,31,48.4,33,51.6,650,3103,1106,47,29,21,117,64,838,188
433,Simone Calvano,7.2,323,14,74,209,43,3,323,9,8,88.9,1,11.1,173,911,450,4,2,1,7,7,186,11
434,Dominic Calvert-Lewin,20.9,763,22,65,303,408,77,763,43,21,48.8,22,51.2,397,2569,993,42,30,16,70,40,599,125
435,Ignacio Camacho,10.6,666,61,266,357,48,8,666,2,2,100.0,0,0.0,177,805,315,1,2,0,9,9,324,5
436,Abdoul Camara,9.9,400,3,59,159,193,33,400,34,16,47.1,18,52.9,268,2146,1053,46,20,16,18,15,320,69
437,Souleymane Camara,10.4,356,16,28,170,162,36,355,11,6,54.5,5,45.5,180,893,325,12,11,2,25,12,294,87
438,Victor Camarasa,13.9,761,14,100,448,226,27,761,20,11,55.0,9,45.0,573,3400,1608,44,34,8,36,24,623,51
439,Geoff Cameron,16.9,777,94,283,431,77,9,777,22,14,63.6,8,36.4,354,1989,915,9,6,1,18,11,345,15
440,Jose Campana,30.4,1955,72,378,1091,520,29,1955,64,36,56.3,28,43.8,1127,6500,3504,84,45,8,35,20,1271,77
442,Joel Campbell,2.4,130,1,12,48,74,11,130,14,9,64.3,5,35.7,109,775,366,14,10,7,9,8,110,26
444,Emre Can,23.2,1821,52,343,1177,328,32,1821,32,24,75.0,8,25.0,1084,7084,4252,84,56,9,30,15,1266,48
445,Sergio Canales,21.4,1540,11,151,737,682,49,1540,68,46,67.6,22,32.4,1005,6749,3173,79,89,16,29,35,1139,139
446,Joao Cancelo,20.6,1866,77,428,824,634,21,1866,78,45,57.7,33,42.3,1130,6918,3917,96,77,10,32,25,1273,133
447,Joao Cancelo,1.0,62,0,4,21,39,12,62,6,2,33.3,4,66.7,37,436,305,12,6,6,3,1,47,12
448,Antonio Candreva,28.2,1887,21,189,737,995,84,1887,76,50,65.8,26,34.2,1282,9069,4572,158,104,37,48,27,1488,337
449,Paolo Cannavaro,16.0,728,96,386,319,26,10,728,1,1,100.0,0,0.0,285,1462,828,6,0,0,2,2,399,3
450,Ander Capa,25.0,1764,49,350,817,619,21,1764,61,34,55.7,27,44.3,829,5224,2987,81,82,11,36,24,907,122
451,Pierrick Capelle,20.9,1081,27,198,536,362,47,1081,45,34,75.6,11,24.4,635,4021,2017,59,45,7,41,44,683,99
453,Etienne Capoue,17.1,1078,57,180,771,134,6,1078,23,13,56.5,10,43.5,611,2428,968,8,17,1,8,18,644,22
454,Elio Capradossi,0.9,68,14,49,19,0,0,68,1,1,100.0,0,0.0,24,103,42,0,0,0,1,0,31,0
455,Gianluca Caprari,20.1,948,3,49,326,588,104,948,75,36,48.0,39,52.0,609,3601,1674,58,44,23,62,48,750,206
456,Marco Capuano,15.6,775,114,375,396,13,8,775,4,3,75.0,1,25.0,374,2140,1387,8,3,1,5,4,400,1
457,Marco Capuano,7.7,448,26,154,229,69,5,448,8,6,75.0,2,25.0,201,1091,617,14,8,0,3,6,254,22
458,Antonio Caracciolo,31.7,1377,291,902,430,51,26,1377,9,9,100.0,0,0.0,557,2773,1275,2,3,3,12,3,718,8
460,Diego Carlos,25.5,1263,209,674,522,75,35,1263,5,4,80.0,1,20.0,573,2406,1552,4,6,1,13,7,600,8
461,Lionel Carole,6.0,436,25,138,215,88,4,436,15,10,66.7,5,33.3,233,999,500,10,11,0,9,9,257,36
462,Yannick Carrasco,10.0,465,3,47,171,260,45,465,64,35,54.7,29,45.3,328,2567,1357,56,38,22,30,22,326,83
463,Michael Carrick,1.2,108,6,22,77,10,1,108,2,2,100.0,0,0.0,65,211,125,0,0,0,0,2,82,1
465,Andre Carrillo,17.1,958,16,148,455,374,51,958,82,59,72.0,23,28.0,674,4218,2107,71,52,21,51,42,718,97
466,Guido Carrillo,5.0,169,5,9,87,75,25,169,4,3,75.0,1,25.0,67,235,71,3,4,1,12,2,119,32
468,Guido Carrillo,4.7,137,7,10,63,64,25,137,1,1,100.0,0,0.0,53,165,34,1,0,1,5,4,102,14
469,Thomas Carrique,1.0,58,0,8,23,27,0,58,1,0,0.0,1,100.0,27,143,112,3,3,0,1,0,32,8
470,Andy Carroll,8.3,351,18,27,167,160,39,351,13,9,69.2,4,30.8,149,754,161,6,7,2,21,10,263,42
471,Tom Carroll,28.6,1799,38,251,1068,495,20,1799,19,14,73.7,5,26.3,920,4587,2313,54,36,5,37,21,1253,57
472,Federico Cartabia,14.7,781,7,107,341,353,45,781,52,35,67.3,17,32.7,485,3778,1774,68,44,18,36,32,557,137
473,Dani Carvajal,24.7,2127,89,506,1000,651,58,2127,46,32,69.6,14,30.4,1219,5469,3021,69,45,10,30,19,1424,216
474,Casemiro,28.8,2102,123,608,1224,284,29,2102,17,11,64.7,6,35.3,1286,4719,2102,24,32,4,20,33,1418,47
476,Francesco Cassata,5.1,177,2,34,87,61,3,177,11,6,54.5,5,45.5,96,563,185,4,4,0,6,5,108,20
477,Timothy Castagne,16.7,1178,43,301,512,368,42,1178,24,13,54.2,11,45.8,564,2922,1561,38,26,9,21,10,706,115
478,Leandro Castan,12.7,665,59,359,294,16,7,665,7,4,57.1,3,42.9,338,1505,841,5,2,0,6,1,395,2
480,Dani Castellano,22.5,1329,83,431,681,232,12,1329,40,24,60.0,16,40.0,690,4339,2255,60,29,5,30,25,725,61
481,Javi Castellano,17.4,1233,37,365,794,82,3,1233,12,7,58.3,5,41.7,697,2384,1119,7,4,1,13,5,828,10
482,Samu Castillejo,23.0,1339,30,206,612,547,67,1339,106,47,44.3,59,55.7,868,6053,2943,104,74,29,43,48,951,150
483,Chory Castro,22.9,1249,27,187,574,505,39,1248,51,28,54.9,23,45.1,752,4161,2030,64,57,8,47,32,812,114
484,Gonzalo Castro,13.4,960,13,98,570,302,15,960,25,10,40.0,15,60.0,512,2423,1093,17,25,2,13,8,686,47
485,Jonny Castro,35.6,2525,109,761,1253,546,41,2525,74,45,60.8,29,39.2,1338,7301,4055,96,83,13,50,36,1447,131
486,Lucas Castro,22.1,1340,48,214,744,410,57,1340,59,33,55.9,26,44.1,776,4188,2347,63,62,4,43,34,921,103
487,Ruben Castro,4.0,85,0,6,44,36,11,84,4,1,25.0,3,75.0,51,214,107,6,2,4,6,2,54,12
488,Danilo Cataldi,25.4,1558,41,320,889,374,26,1558,31,23,74.2,8,25.8,856,5618,2269,49,25,6,29,22,1086,66
489,Craig Cathcart,5.8,245,38,127,117,4,3,245,2,1,50.0,1,50.0,124,523,279,2,0,0,0,0,125,0
490,Edinson Cavani,28.7,748,24,79,245,435,180,743,26,15,57.7,11,42.3,373,1368,655,30,11,22,35,14,544,168
492,Dani Ceballos,4.5,425,6,57,242,131,9,425,20,11,55.0,9,45.0,340,2009,927,13,14,1,6,4,357,17
494,Federico Ceccherini,35.9,1766,304,959,745,81,34,1766,21,17,81.0,4,19.0,839,4666,2728,26,16,0,31,7,835,4
495,Emanuel Cecchini,0.3,25,1,8,15,2,0,25,1,1,100.0,0,0.0,15,68,38,1,2,0,0,0,15,0
496,Petr Cech,33.8,1128,984,1123,5,0,0,1128,3,2,66.7,1,33.3,514,2918,2025,0,0,0,1,0,437,0
497,Ricardo Centurion,0.6,27,1,3,13,12,0,27,4,1,25.0,3,75.0,22,151,64,1,2,0,1,4,20,7
498,Luca Ceppitelli,24.7,1470,200,864,582,38,23,1470,12,12,100.0,0,0.0,718,3772,2285,2,2,2,10,5,785,3
499,Fabio Ceravolo,0.6,19,0,0,10,9,1,19,2,0,0.0,2,100.0,13,58,7,0,0,0,3,1,15,3
