,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
2742,Nolan Roux,FRA,FW,Saint-Étienne,fr Ligue 1,27.0,1988.0,29.0,1964.0,68.0,57.4,21.8,21.0,,12.0,8.0,,3.0,1.66,26.0,16.0,10.0,0.46,0.77
2743,Rubén,ESP,GK,Levante,es La Liga,31.0,1984.0,15.0,1350.0,90.0,39.5,15.0,15.0,90.0,15.0,0.0,,23.0,0.73,12.0,27.0,-15.0,-1.0,-0.22
2744,Rubinho,BRA,GK,Juventus,it Serie A,32.0,1982.0,0.0,,,,,0.0,,0.0,0.0,,25.0,,,,,,
2745,Declan Rudd,GBR,GK,Norwich City,eng Premier League,24.0,1991.0,11.0,990.0,90.0,28.9,11.0,11.0,,11.0,0.0,,27.0,0.91,11.0,23.0,-12.0,-1.09,-0.5
2746,John Ruddy,GBR,GK,Norwich City,eng Premier League,28.0,1986.0,27.0,2430.0,90.0,71.1,27.0,27.0,,27.0,0.0,,11.0,0.89,28.0,44.0,-16.0,-0.59,0.5
2747,Antonio Rüdiger,DEU,DF,Roma,it Serie A,22.0,1993.0,30.0,2635.0,88.0,77.0,29.3,29.0,,29.0,1.0,,2.0,2.13,64.0,29.0,35.0,1.2,0.39
2748,Artjoms Rudņevs,LVA,FW,Hamburger SV,de Bundesliga,27.0,1988.0,11.0,599.0,54.0,19.6,6.7,6.0,,2.0,5.0,,1.0,0.91,9.0,9.0,0.0,0.0,0.22
2749,Sebastian Rudy,DEU,MF,Hoffenheim,de Bundesliga,25.0,1990.0,24.0,1791.0,75.0,58.5,19.9,22.0,,11.0,2.0,,6.0,0.96,21.0,32.0,-11.0,-0.55,-0.27
2750,Stéphane Ruffier,FRA,GK,Saint-Étienne,fr Ligue 1,28.0,1986.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,1.53,42.0,37.0,5.0,0.13,
2751,Daniele Rugani,ITA,DF,Juventus,it Serie A,21.0,1994.0,17.0,1167.0,69.0,34.1,13.0,11.0,,11.0,6.0,,21.0,2.82,30.0,7.0,23.0,1.77,0.5
2752,Mário Rui,PRT,DF,Empoli,it Serie A,24.0,1991.0,36.0,3240.0,90.0,94.7,36.0,36.0,,35.0,0.0,,0.0,1.28,38.0,45.0,-7.0,-0.19,0.81
2753,Fabián Ruiz Peña,ESP,MF,Betis,es La Liga,19.0,1996.0,12.0,429.0,36.0,12.5,4.8,6.0,54.0,0.0,6.0,17.0,2.0,1.08,6.0,5.0,1.0,0.21,0.78
2754,Salva Ruiz,ESP,DF,Granada,es La Liga,20.0,1995.0,2.0,74.0,37.0,2.2,0.8,1.0,55.0,0.0,1.0,19.0,9.0,0.5,1.0,3.0,-2.0,-2.43,-1.87
2756,Víctor Ruiz,ESP,DF,Villarreal,es La Liga,26.0,1989.0,35.0,2991.0,85.0,87.5,33.2,32.0,90.0,32.0,3.0,37.0,1.0,1.71,37.0,29.0,8.0,0.24,0.03
2757,Antonio Rukavina,SRB,"DF,MF",Villarreal,es La Liga,31.0,1984.0,18.0,1349.0,75.0,39.4,15.0,14.0,90.0,14.0,4.0,22.0,17.0,1.44,16.0,16.0,0.0,0.0,-0.39
2758,Gerónimo Rulli,ARG,GK,Real Sociedad,es La Liga,23.0,1992.0,36.0,3191.0,89.0,93.3,35.5,36.0,89.0,35.0,0.0,,0.0,1.25,40.0,43.0,-3.0,-0.08,-0.08
2759,Lukas Rupp,DEU,MF,Stuttgart,de Bundesliga,24.0,1991.0,29.0,2100.0,72.0,68.6,23.3,24.0,,14.0,5.0,,2.0,1.03,40.0,46.0,-6.0,-0.26,1.52
2760,Marco Russ,DEU,"DF,MF",Eint Frankfurt,de Bundesliga,29.0,1985.0,28.0,2350.0,84.0,76.8,26.1,26.0,,24.0,2.0,,0.0,1.25,29.0,39.0,-10.0,-0.38,0.63
2761,Adriano Russo,ITA,DF,Frosinone,it Serie A,28.0,1987.0,10.0,883.0,88.0,25.8,9.8,9.0,,8.0,1.0,,20.0,1.0,10.0,20.0,-10.0,-1.02,0.08
2762,Mathew Ryan,AUS,GK,Valencia,es La Liga,23.0,1992.0,8.0,720.0,90.0,21.1,8.0,8.0,90.0,8.0,0.0,,18.0,0.5,4.0,9.0,-5.0,-0.62,-0.72
2763,Youssouf Sabaly,SEN,DF,Nantes,fr Ligue 1,22.0,1993.0,28.0,2500.0,89.0,73.1,27.8,28.0,,27.0,0.0,,0.0,1.29,27.0,32.0,-5.0,-0.18,0.41
2764,Youssouf Sabaly,SEN,DF,Paris S-G,fr Ligue 1,22.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2765,Stefano Sabelli,ITA,"MF,DF",Carpi,it Serie A,22.0,1993.0,7.0,558.0,80.0,16.3,6.2,6.0,,5.0,1.0,,10.0,1.14,4.0,7.0,-3.0,-0.48,0.05
2766,Umar Sadiq,NGA,"MF,FW",Roma,it Serie A,18.0,1997.0,6.0,189.0,32.0,5.5,2.1,2.0,,0.0,4.0,,18.0,1.0,5.0,4.0,1.0,0.48,-0.67
2767,Bacary Sagna,FRA,DF,Manchester City,eng Premier League,32.0,1983.0,28.0,2448.0,87.0,71.6,27.2,27.0,,26.0,1.0,,6.0,1.79,44.0,26.0,18.0,0.66,-0.45
2768,Nuri Şahin,TUR,MF,Dortmund,de Bundesliga,26.0,1988.0,9.0,505.0,56.0,16.5,5.6,6.0,,3.0,3.0,,3.0,2.22,9.0,6.0,3.0,0.53,-1.05
2769,Wesley Saïd,FRA,"FW,MF",Rennes,fr Ligue 1,20.0,1995.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,0.0,3.0,1.0,0.0,1.0,9.0,9.08
2770,Jamel Saihi,TUN,MF,Montpellier,fr Ligue 1,28.0,1987.0,13.0,597.0,46.0,17.5,6.6,8.0,,3.0,5.0,,7.0,1.15,7.0,9.0,-2.0,-0.3,-0.43
2771,Marco Sailer,DEU,"FW,MF",Darmstadt 98,de Bundesliga,29.0,1985.0,14.0,438.0,31.0,14.3,4.9,3.0,,1.0,11.0,,9.0,1.0,3.0,6.0,-3.0,-0.62,-0.2
2772,Dylan Saint-Louis,COG,"FW,MF",Saint-Étienne,fr Ligue 1,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2773,Allan Saint-Maximin,FRA,FW,Hannover 96,de Bundesliga,18.0,1997.0,16.0,442.0,28.0,14.4,4.9,1.0,,0.0,15.0,,6.0,0.19,4.0,10.0,-6.0,-1.22,-0.36
2774,Romain Saïss,MAR,"MF,DF",Angers,fr Ligue 1,25.0,1990.0,35.0,3102.0,89.0,90.7,34.5,35.0,,30.0,0.0,,0.0,1.34,35.0,32.0,3.0,0.09,0.37
2775,Henri Saivet,SEN,MF,Newcastle Utd,eng Premier League,24.0,1990.0,4.0,147.0,37.0,4.3,1.6,2.0,,0.0,2.0,,6.0,1.5,0.0,3.0,-3.0,-1.84,-1.34
2776,Henri Saivet,SEN,MF,Bordeaux,fr Ligue 1,24.0,1990.0,18.0,1557.0,87.0,45.5,17.3,18.0,,14.0,0.0,,0.0,1.33,20.0,24.0,-4.0,-0.23,-0.09
2777,Gōtoku Sakai,JPN,DF,Hamburger SV,de Bundesliga,24.0,1991.0,22.0,1890.0,86.0,61.8,21.0,21.0,,20.0,1.0,,12.0,1.23,28.0,29.0,-1.0,-0.05,0.34
2778,Hiroki Sakai,JPN,DF,Hannover 96,de Bundesliga,25.0,1990.0,26.0,2295.0,88.0,75.0,25.5,25.0,,25.0,1.0,,2.0,0.54,18.0,51.0,-33.0,-1.29,-1.53
2779,Diafra Sakho,SEN,FW,West Ham,eng Premier League,25.0,1989.0,21.0,1519.0,72.0,44.4,16.9,18.0,,7.0,3.0,,0.0,1.81,36.0,24.0,12.0,0.71,0.62
2780,Mamadou Sakho,FRA,DF,Liverpool,eng Premier League,25.0,1990.0,22.0,1854.0,84.0,54.2,20.6,21.0,,19.0,1.0,,3.0,1.55,36.0,30.0,6.0,0.29,-0.11
2782,Bakary Sako,MLI,"MF,FW",Crystal Palace,eng Premier League,27.0,1988.0,20.0,1069.0,53.0,31.3,11.9,11.0,,4.0,9.0,,3.0,1.1,8.0,14.0,-6.0,-0.51,-0.28
2783,Emiliano Sala,ARG,"FW,MF",Nantes,fr Ligue 1,24.0,1990.0,31.0,1959.0,63.0,57.3,21.8,22.0,,12.0,9.0,,1.0,1.1,18.0,21.0,-3.0,-0.14,0.35
2784,Jacopo Sala,ITA,"MF,DF",Hellas Verona,it Serie A,23.0,1991.0,18.0,1477.0,82.0,43.2,16.4,17.0,,10.0,1.0,,0.0,0.56,11.0,23.0,-12.0,-0.73,0.06
2785,Jacopo Sala,ITA,"MF,DF",Sampdoria,it Serie A,23.0,1991.0,5.0,196.0,39.0,5.7,2.2,3.0,,1.0,2.0,,3.0,0.2,2.0,8.0,-6.0,-2.76,-2.56
2786,Mohamed Salah,EGY,"FW,MF",Roma,it Serie A,23.0,1992.0,34.0,2723.0,80.0,79.6,30.3,32.0,,13.0,2.0,,0.0,2.21,65.0,29.0,36.0,1.19,0.42
2787,Yannis Salibur,FRA,"MF,FW",Guingamp,fr Ligue 1,24.0,1991.0,30.0,2330.0,78.0,68.1,25.9,28.0,,13.0,2.0,,2.0,1.1,30.0,39.0,-9.0,-0.35,-0.35
2788,Sebastien Salles-Lamonge,FRA,MF,Rennes,fr Ligue 1,19.0,1996.0,3.0,109.0,36.0,3.2,1.2,1.0,,0.0,2.0,,5.0,1.0,1.0,0.0,1.0,0.83,0.91
2789,Sidney Sam,DEU,"FW,MF",Schalke 04,de Bundesliga,27.0,1988.0,2.0,16.0,8.0,0.5,0.2,0.0,,0.0,2.0,,6.0,1.5,0.0,1.0,-1.0,-5.63,-5.71
2790,Mamadou Samassa,MLI,GK,Guingamp,fr Ligue 1,25.0,1990.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,20.0,0.0,0.0,1.0,-1.0,-1.0,-0.78
2791,Paolo Sammarco,ITA,MF,Frosinone,it Serie A,32.0,1983.0,28.0,2322.0,83.0,67.9,25.8,25.0,,23.0,3.0,,6.0,0.82,22.0,56.0,-34.0,-1.32,-0.74
2792,Sergi Samper,ESP,MF,Barcelona,es La Liga,20.0,1995.0,1.0,30.0,30.0,0.9,0.3,0.0,,0.0,1.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,-2.2
2793,Jairo Samperio,ESP,MF,Mainz 05,de Bundesliga,22.0,1993.0,31.0,2298.0,74.0,75.1,25.5,26.0,,14.0,5.0,,0.0,1.42,33.0,30.0,3.0,0.12,0.0
2794,Martin Samuelsen,NOR,"FW,MF",West Ham,eng Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2795,Mikel San José,ESP,"MF,DF",Athletic Club,es La Liga,26.0,1989.0,34.0,2690.0,79.0,78.7,29.9,30.0,86.0,25.0,4.0,29.0,0.0,1.82,50.0,35.0,15.0,0.5,0.75
2796,Zaniou Sana,BFA,FW,Toulouse,fr Ligue 1,20.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2797,Antonio Sanabria,PRY,FW,Sporting Gijón,es La Liga,19.0,1996.0,29.0,2255.0,78.0,65.9,25.1,27.0,82.0,13.0,2.0,24.0,0.0,1.14,26.0,36.0,-10.0,-0.4,0.53
2798,Alexis Sánchez,CHL,MF,Arsenal,eng Premier League,26.0,1988.0,30.0,2436.0,81.0,71.2,27.1,28.0,,16.0,2.0,,0.0,1.8,50.0,23.0,27.0,1.0,0.81
2799,Carlos Sánchez,COL,MF,Aston Villa,eng Premier League,29.0,1986.0,20.0,1367.0,68.0,40.0,15.2,16.0,,9.0,4.0,,6.0,0.45,11.0,31.0,-20.0,-1.32,-0.05
2800,Víctor Sánchez,ESP,MF,Espanyol,es La Liga,27.0,1987.0,29.0,2290.0,79.0,67.0,25.4,28.0,81.0,14.0,1.0,25.0,0.0,1.34,32.0,48.0,-16.0,-0.63,0.8
2801,Sandro,BRA,MF,West Brom,eng Premier League,26.0,1989.0,12.0,382.0,32.0,11.2,4.2,5.0,,2.0,7.0,,3.0,1.17,1.0,7.0,-6.0,-1.41,-1.18
2802,Alex Sandro,BRA,"MF,DF",Juventus,it Serie A,24.0,1991.0,22.0,1501.0,68.0,43.9,16.7,15.0,,14.0,7.0,,13.0,2.41,37.0,7.0,30.0,1.8,0.63
2803,Lamine Sané,SEN,DF,Bordeaux,fr Ligue 1,28.0,1987.0,13.0,924.0,71.0,27.0,10.3,11.0,,8.0,2.0,,6.0,0.92,9.0,16.0,-7.0,-0.68,-0.68
2804,Leroy Sané,DEU,MF,Schalke 04,de Bundesliga,19.0,1996.0,33.0,2315.0,70.0,75.7,25.7,23.0,,15.0,10.0,,1.0,1.48,38.0,42.0,-4.0,-0.16,-0.88
2805,Salif Sané,SEN,"MF,DF",Hannover 96,de Bundesliga,24.0,1990.0,31.0,2752.0,89.0,89.9,30.6,30.0,,29.0,1.0,,0.0,0.81,31.0,54.0,-23.0,-0.75,1.59
2806,Younousse Sankharé,SEN,MF,Guingamp,fr Ligue 1,25.0,1989.0,33.0,2919.0,88.0,85.4,32.4,33.0,,30.0,0.0,,0.0,1.21,40.0,44.0,-4.0,-0.12,0.77
2808,Morgan Sanson,FRA,MF,Montpellier,fr Ligue 1,20.0,1994.0,14.0,560.0,40.0,16.4,6.2,6.0,,3.0,8.0,,0.0,1.43,7.0,15.0,-8.0,-1.29,-1.6
2809,Nicola Sansone,ITA,FW,Sassuolo,it Serie A,23.0,1991.0,37.0,2542.0,69.0,74.3,28.2,28.0,,18.0,9.0,,0.0,1.62,32.0,27.0,5.0,0.18,-0.23
2810,Roque Santa Cruz,PRY,FW,Málaga,es La Liga,33.0,1981.0,17.0,430.0,25.0,12.6,4.8,3.0,78.0,2.0,14.0,14.0,3.0,1.0,6.0,4.0,2.0,0.42,0.39
2811,Davide Santon,ITA,DF,Inter,it Serie A,24.0,1991.0,12.0,974.0,81.0,28.5,10.8,11.0,,8.0,1.0,,21.0,1.92,9.0,10.0,-1.0,-0.09,-0.57
2812,Aderlan Santos,BRA,DF,Valencia,es La Liga,26.0,1989.0,17.0,1519.0,89.0,44.4,16.9,17.0,89.0,16.0,0.0,,14.0,1.06,20.0,23.0,-3.0,-0.18,-0.23
2813,Samir Santos,BRA,DF,Hellas Verona,it Serie A,20.0,1994.0,3.0,270.0,90.0,7.9,3.0,3.0,,3.0,0.0,,13.0,1.0,1.0,4.0,-3.0,-1.0,-0.26
2814,Riccardo Saponara,ITA,"MF,FW",Empoli,it Serie A,23.0,1991.0,33.0,2629.0,80.0,76.9,29.2,32.0,,19.0,1.0,,0.0,1.18,30.0,39.0,-9.0,-0.31,-0.31
2815,Pablo Sarabia,ESP,MF,Getafe,es La Liga,23.0,1992.0,31.0,2526.0,81.0,73.9,28.1,30.0,83.0,20.0,1.0,25.0,2.0,1.06,31.0,47.0,-16.0,-0.57,0.84
2816,Gennaro Sardo,ITA,DF,Chievo,it Serie A,36.0,1979.0,6.0,331.0,55.0,9.7,3.7,3.0,,1.0,3.0,,32.0,0.83,5.0,10.0,-5.0,-1.36,-1.45
2817,Bouna Sarr,SEN,"MF,FW",Marseille,fr Ligue 1,23.0,1992.0,25.0,1001.0,40.0,29.3,11.1,9.0,,3.0,16.0,,7.0,1.04,15.0,11.0,4.0,0.36,0.29
2818,Mouhamadou Sarr,SEN,GK,Bologna,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
2819,Giacomo Satalino,ITA,GK,Fiorentina,it Serie A,16.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,12.0,,,,,,
2820,Matthieu Saunier,FRA,DF,Troyes,fr Ligue 1,25.0,1990.0,28.0,2416.0,86.0,70.6,26.8,28.0,,25.0,0.0,,0.0,0.54,22.0,59.0,-37.0,-1.38,0.24
2821,Stefan Savić,MNE,DF,Atlético Madrid,es La Liga,24.0,1991.0,12.0,927.0,77.0,27.1,10.3,10.0,90.0,10.0,2.0,14.0,17.0,2.17,12.0,2.0,10.0,0.97,-0.29
2822,Paolo Scannapieco,ITA,DF,Genoa,it Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2823,Stefan Šćepović,SRB,FW,Getafe,es La Liga,25.0,1990.0,34.0,1818.0,53.0,53.2,20.2,17.0,83.0,11.0,17.0,24.0,1.0,1.06,22.0,38.0,-16.0,-0.79,-0.01
2824,Marcel Schäfer,DEU,"DF,MF",Wolfsburg,de Bundesliga,31.0,1984.0,21.0,1307.0,62.0,42.7,14.5,14.0,,10.0,7.0,,13.0,1.24,20.0,19.0,1.0,0.07,0.22
2825,Fabian Schär,CHE,DF,Hoffenheim,de Bundesliga,23.0,1991.0,24.0,1728.0,72.0,56.5,19.2,20.0,,16.0,4.0,,9.0,1.25,24.0,36.0,-12.0,-0.62,-0.42
2826,Ezequiel Schelotto,ITA,"DF,MF",Inter,it Serie A,26.0,1989.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2827,Julian Schieber,DEU,FW,Hertha BSC,de Bundesliga,26.0,1989.0,6.0,141.0,24.0,4.6,1.6,0.0,,0.0,6.0,,1.0,0.33,1.0,5.0,-4.0,-2.55,-2.68
2828,Sven Schipplock,DEU,FW,Hamburger SV,de Bundesliga,26.0,1988.0,20.0,928.0,46.0,30.3,10.3,9.0,,3.0,11.0,,9.0,1.05,11.0,20.0,-9.0,-0.87,-1.0
2829,Jeffrey Schlupp,GHA,"DF,MF",Leicester City,eng Premier League,22.0,1992.0,24.0,1387.0,58.0,40.6,15.4,14.0,,9.0,10.0,,1.0,2.13,29.0,24.0,5.0,0.32,-0.87
2830,Kasper Schmeichel,DNK,GK,Leicester City,eng Premier League,28.0,1986.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,2.13,68.0,36.0,32.0,0.84,
2831,Marcel Schmelzer,DEU,DF,Dortmund,de Bundesliga,27.0,1988.0,26.0,2060.0,79.0,67.3,22.9,22.0,,21.0,4.0,,3.0,2.27,56.0,24.0,32.0,1.4,-0.04
2832,Jonathan Schmid,FRA,"MF,FW",Hoffenheim,de Bundesliga,25.0,1990.0,23.0,1453.0,63.0,47.5,16.1,16.0,,8.0,7.0,,7.0,0.78,16.0,26.0,-10.0,-0.62,-0.34
2834,Manuel Schmiedebach,DEU,"MF,FW",Hannover 96,de Bundesliga,26.0,1988.0,22.0,1801.0,82.0,58.9,20.0,22.0,,13.0,0.0,,8.0,1.0,21.0,31.0,-10.0,-0.5,1.0
2835,Morgan Schneiderlin,FRA,MF,Manchester Utd,eng Premier League,25.0,1989.0,29.0,2205.0,76.0,64.5,24.5,25.0,,21.0,4.0,,8.0,1.9,31.0,21.0,10.0,0.41,0.11
2836,Alessandro Schöpf,AUT,MF,Schalke 04,de Bundesliga,21.0,1994.0,13.0,474.0,36.0,15.5,5.3,5.0,,1.0,8.0,,3.0,1.77,11.0,7.0,4.0,0.76,0.83
2837,Christian Schulz,DEU,DF,Hannover 96,de Bundesliga,32.0,1983.0,25.0,2123.0,85.0,69.4,23.6,24.0,,22.0,1.0,,5.0,0.8,20.0,43.0,-23.0,-0.98,-0.21
2838,Marvin Schulz,DEU,"DF,MF",M'Gladbach,de Bundesliga,20.0,1995.0,8.0,397.0,50.0,13.0,4.4,4.0,,4.0,4.0,,12.0,1.5,5.0,9.0,-4.0,-0.91,-1.62
2839,Nico Schulz,DEU,"DF,FW",Hertha BSC,de Bundesliga,22.0,1993.0,1.0,34.0,34.0,1.1,0.4,0.0,,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2840,Nico Schulz,DEU,"DF,FW",M'Gladbach,de Bundesliga,22.0,1993.0,1.0,21.0,21.0,0.7,0.2,0.0,,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,-0.5
2841,André Schürrle,DEU,"MF,FW",Wolfsburg,de Bundesliga,24.0,1990.0,29.0,1906.0,66.0,62.3,21.2,21.0,,13.0,8.0,,0.0,1.38,27.0,32.0,-5.0,-0.24,-0.47
2842,Daniel Schwaab,DEU,"DF,MF",Stuttgart,de Bundesliga,26.0,1988.0,29.0,2387.0,82.0,78.0,26.5,26.0,,25.0,3.0,,5.0,1.03,41.0,62.0,-21.0,-0.79,-0.26
2843,Mark Schwarzer,AUS,GK,Leicester City,eng Premier League,42.0,1972.0,0.0,,,,,0.0,,0.0,0.0,,37.0,,,,,,
2844,Pirmin Schwegler,CHE,MF,Hoffenheim,de Bundesliga,28.0,1987.0,21.0,1415.0,67.0,46.2,15.7,16.0,,10.0,5.0,,1.0,1.05,19.0,23.0,-4.0,-0.25,0.35
2845,Bastian Schweinsteiger,DEU,MF,Manchester Utd,eng Premier League,30.0,1984.0,18.0,1202.0,67.0,35.1,13.4,13.0,,8.0,5.0,,0.0,2.0,16.0,10.0,6.0,0.45,0.12
2846,Ryan Seager,GBR,FW,Southampton,eng Premier League,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2847,Moustapha Seck,SEN,DF,Lazio,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2848,Andrea Seculin,ITA,GK,Chievo,it Serie A,25.0,1990.0,3.0,270.0,90.0,7.9,3.0,3.0,,3.0,0.0,,35.0,1.33,2.0,2.0,0.0,0.0,0.06
2849,Haris Seferović,CHE,FW,Eint Frankfurt,de Bundesliga,23.0,1992.0,29.0,2208.0,76.0,72.2,24.5,25.0,,21.0,4.0,,1.0,1.1,25.0,36.0,-11.0,-0.45,0.29
2850,Paul Seguin,DEU,MF,Wolfsburg,de Bundesliga,20.0,1995.0,4.0,178.0,45.0,5.8,2.0,2.0,,1.0,2.0,,4.0,1.5,4.0,0.0,4.0,2.02,2.21
2851,Ole Selnæs,NOR,MF,Saint-Étienne,fr Ligue 1,21.0,1994.0,3.0,174.0,58.0,5.1,1.9,2.0,,1.0,1.0,,9.0,0.67,0.0,2.0,-2.0,-1.03,-1.23
2852,Josep Señé,ESP,"MF,FW",Celta Vigo,es La Liga,23.0,1991.0,8.0,385.0,48.0,11.3,4.3,4.0,83.0,2.0,4.0,13.0,23.0,1.5,4.0,14.0,-10.0,-2.34,-2.4
2853,Luigi Sepe,ITA,GK,Fiorentina,it Serie A,24.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,26.0,,,,,,
2854,Suat Serdar,DEU,MF,Mainz 05,de Bundesliga,18.0,1997.0,12.0,208.0,17.0,6.8,2.3,2.0,,0.0,10.0,,6.0,1.33,2.0,1.0,1.0,0.43,0.34
2855,Henrique Sereno,PRT,DF,Mainz 05,de Bundesliga,30.0,1985.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2856,Jean Seri,CIV,MF,Nice,fr Ligue 1,24.0,1991.0,38.0,3103.0,82.0,90.7,34.5,35.0,,24.0,3.0,,0.0,1.66,54.0,41.0,13.0,0.38,-0.76
2857,Mathias Serin,FRA,MF,Angers,fr Ligue 1,23.0,1991.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,5.0,3.0,0.0,0.0,0.0,0.0,-0.05
2858,Leonardo Serinelli,ITA,MF,Sampdoria,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2860,Charly Serreri,FRA,GK,Gazélec Ajaccio,fr Ligue 1,16.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
2861,Grégory Sertic,FRA,DF,Bordeaux,fr Ligue 1,25.0,1989.0,1.0,24.0,24.0,0.7,0.3,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.19
2862,Stéphane Sessègnon,BEN,"MF,FW",West Brom,eng Premier League,31.0,1984.0,25.0,1752.0,70.0,51.2,19.5,21.0,,9.0,4.0,,2.0,1.24,21.0,25.0,-4.0,-0.21,0.33
2863,Nicolas Seube,FRA,MF,Caen,fr Ligue 1,35.0,1979.0,33.0,2172.0,66.0,63.5,24.1,24.0,,11.0,9.0,,2.0,1.52,26.0,32.0,-6.0,-0.25,0.26
2864,Ryu Seung-woo,KOR,"FW,MF",Leverkusen,de Bundesliga,21.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
2865,Salva Sevilla,ESP,MF,Espanyol,es La Liga,31.0,1984.0,15.0,533.0,36.0,15.6,5.9,5.0,71.0,2.0,10.0,18.0,18.0,1.33,3.0,22.0,-19.0,-3.21,-2.74
2866,Stephan El Shaarawy,ITA,"FW,MF",Roma,it Serie A,22.0,1992.0,16.0,1191.0,74.0,34.8,13.2,15.0,,3.0,1.0,,1.0,2.63,27.0,10.0,17.0,1.28,0.28
2867,Stephan El Shaarawy,ITA,"FW,MF",Monaco,fr Ligue 1,22.0,1992.0,15.0,681.0,45.0,19.9,7.6,7.0,,0.0,8.0,,3.0,1.33,13.0,8.0,5.0,0.66,0.6
2868,Xherdan Shaqiri,CHE,MF,Stoke City,eng Premier League,23.0,1991.0,27.0,2012.0,75.0,58.8,22.4,27.0,,9.0,0.0,,2.0,1.3,26.0,29.0,-3.0,-0.13,0.57
2869,Luke Shaw,GBR,DF,Manchester Utd,eng Premier League,20.0,1995.0,5.0,450.0,90.0,13.2,5.0,5.0,,5.0,0.0,,0.0,2.0,6.0,3.0,3.0,0.6,0.27
2870,Ryan Shawcross,GBR,DF,Stoke City,eng Premier League,27.0,1987.0,20.0,1696.0,85.0,49.6,18.8,20.0,,18.0,0.0,,0.0,1.25,21.0,26.0,-5.0,-0.27,0.2
2871,Jonjo Shelvey,GBR,MF,Newcastle Utd,eng Premier League,23.0,1992.0,15.0,1050.0,70.0,30.7,11.7,11.0,,9.0,4.0,,2.0,1.13,15.0,23.0,-8.0,-0.69,-0.19
2872,Jonjo Shelvey,GBR,MF,Swansea City,eng Premier League,23.0,1992.0,16.0,1216.0,76.0,35.6,13.5,14.0,,8.0,2.0,,0.0,1.19,12.0,18.0,-6.0,-0.44,-0.28
2873,Ollie Shenton,GBR,MF,Stoke City,eng Premier League,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2874,Djibril Sidibé,FRA,"DF,MF",Lille,fr Ligue 1,23.0,1992.0,37.0,3276.0,89.0,95.8,36.4,36.0,,36.0,1.0,,0.0,1.59,38.0,26.0,12.0,0.33,0.33
2875,Sidnei,BRA,DF,La Coruña,es La Liga,25.0,1989.0,33.0,2895.0,88.0,84.6,32.2,33.0,88.0,31.0,0.0,,0.0,1.15,39.0,48.0,-9.0,-0.28,0.92
2876,Rashade Sido,BFA,MF,Bastia,fr Ligue 1,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
2877,Steve Sidwell,GBR,MF,Stoke City,eng Premier League,32.0,1982.0,1.0,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,,2.0,0.0,0.0,1.0,-1.0,-6.92,-6.58
2878,Franco Signorelli,VEN,MF,Empoli,it Serie A,24.0,1991.0,1.0,34.0,34.0,1.0,0.4,0.0,,0.0,1.0,,1.0,0.0,0.0,2.0,-2.0,-5.29,-5.11
2879,Franck Signorino,FRA,"DF,MF",Reims,fr Ligue 1,33.0,1981.0,29.0,2559.0,88.0,74.8,28.4,29.0,,27.0,0.0,,3.0,1.03,32.0,43.0,-11.0,-0.39,-0.18
