,Player,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1246,Nathael Julan,4.8,129,119,10,0,0,0,4,0,0,0,0,0,74,0,6
1248,Christopher Jullien,33.5,1484,1425,55,50,0,19,0,5,0,0,0,0,1229,4,5
1249,David Junca,19.5,1053,876,170,19,1,6,65,151,0,0,0,0,831,7,18
1250,Sebastian Jung,0.6,57,53,4,0,0,0,7,4,0,0,0,0,47,0,1
1251,Hamed Junior Traore,25.1,1007,963,37,8,6,14,20,22,5,0,2,0,782,7,31
1252,Vinicius Junior,9.7,309,302,6,1,4,0,21,2,2,0,0,0,224,1,13
1253,Musa Juwara,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
1254,Mathias Jorgensen,23.9,1191,1135,54,42,0,3,4,12,0,0,0,0,974,2,12
1255,Sory Kaba,2.6,71,67,3,0,0,1,1,0,0,0,0,0,50,1,2
1256,Ozan Kabak,15.0,563,544,17,16,0,6,2,1,0,0,0,0,432,2,8
1257,Christian Kabasele,17.6,555,543,8,8,0,8,1,0,0,0,0,0,407,4,4
1258,Elias Kachunga,13.1,317,307,9,1,0,0,15,5,0,0,0,0,220,1,17
1259,Pavel Kaderabek,27.9,1417,1190,225,9,0,5,99,216,0,0,0,0,1057,2,44
1260,Shinji Kagawa,1.1,76,75,1,0,0,1,3,0,1,1,0,0,65,0,2
1261,Florian Kainz,4.1,204,183,21,5,0,2,29,6,10,3,7,0,131,0,8
1262,Gael Kakuta,8.0,277,254,23,9,1,0,42,4,10,4,4,0,188,0,9
1263,Nikola Kalinic,7.1,108,106,1,0,0,1,0,0,0,0,0,0,61,1,7
1264,Salomon Kalou,25.7,715,680,27,1,9,3,21,7,0,0,0,0,509,8,26
1265,Samuel Kalu,14.2,572,494,72,21,3,10,96,6,45,16,25,1,364,6,22
1266,Francois Kamano,28.5,931,902,25,6,5,9,29,8,11,7,1,0,730,4,36
1267,Aboubakar Kamara,7.7,248,241,6,1,0,1,18,4,0,0,0,0,170,1,14
1268,Boubacar Kamara,26.8,1420,1332,85,59,6,13,6,26,0,0,0,0,1219,3,13
1269,Hassane Kamara,10.3,458,371,83,5,0,2,15,78,0,0,0,0,351,4,13
1270,Marcin Kaminski,27.0,1169,1124,42,42,0,13,2,0,0,0,0,0,980,3,9
1271,Patrick Kammerbauer,0.0,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
1272,Kevin Kampl,23.5,1515,1370,139,76,8,6,68,13,48,14,21,0,1238,6,35
1274,Harry Kane,26.9,578,547,30,8,10,15,12,14,0,0,0,0,419,1,14
1275,Lee Kang-in,0.3,19,19,0,0,1,0,6,0,0,0,0,0,12,0,1
1276,Wilfried Kanga,5.5,91,86,5,0,0,0,5,0,0,0,0,0,60,0,5
1277,N'Golo Kante,34.4,2056,2032,15,9,4,7,19,6,0,0,0,0,1789,9,54
1278,Stefanos Kapino,0.5,16,13,3,0,0,0,0,0,0,0,0,0,12,0,0
1279,Wilfrid Kaptoum,8.6,326,322,3,2,1,3,1,1,0,0,0,0,279,1,9
1280,Kenan Karaman,10.2,283,270,11,1,0,0,9,0,0,0,0,0,197,2,16
1281,Yann Karamoh,0.1,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
1282,Yann Karamoh,13.6,538,483,52,15,7,4,69,8,26,10,11,1,382,3,26
1283,Ibrahim Karamoko,0.7,19,19,0,0,0,0,2,0,0,0,0,0,13,0,2
1284,Orestis Karnezis,9.0,245,166,79,16,0,1,0,0,0,0,0,0,170,0,0
1285,Rick Karsdorp,6.6,414,338,74,3,4,1,24,71,0,0,0,0,317,2,11
1286,Grigoris Kastanos,0.7,19,18,1,1,0,0,0,0,0,0,0,0,16,0,0
1287,Eiji Kawashima,1.0,40,22,18,3,0,0,0,0,0,0,0,0,25,0,0
1288,Beram Kayal,10.4,283,269,12,0,1,2,10,0,2,0,1,1,194,2,8
1289,Moise Kean,6.0,86,86,0,0,0,0,2,0,0,0,0,0,67,0,3
1290,Michael Keane,33.0,1606,1560,41,38,0,15,4,3,0,0,0,0,1292,5,16
1291,Neeskens Kebano,1.2,31,30,1,1,0,0,2,0,0,0,0,0,25,0,0
1292,Thilo Kehrer,21.1,1393,1325,67,20,2,9,8,47,0,0,0,0,1284,1,9
1293,Jules Keita,5.1,129,120,8,2,1,2,1,2,4,0,0,0,101,1,2
1294,Naby Keita,15.4,1011,1003,7,4,7,0,5,0,2,0,0,0,889,1,14
1295,Keko,17.0,537,506,29,5,0,10,103,16,8,0,5,0,340,2,36
1296,Martin Kelly,12.3,359,349,10,10,0,5,2,0,0,0,0,0,270,0,4
1297,Marc-Oliver Kempf,22.5,1036,988,45,31,0,14,8,14,0,0,0,0,836,3,7
1298,Kenedy,15.0,533,482,49,3,1,7,28,41,5,2,3,0,374,2,22
1300,Jonjoe Kenny,8.8,573,442,129,3,0,1,17,126,0,0,0,0,423,2,21
1301,Christophe Kerbrat,23.3,862,802,58,58,1,17,1,0,0,0,0,0,670,2,7
1302,Sebastian Kerk,13.1,484,380,102,27,0,1,95,27,48,22,24,0,308,2,10
1303,Franck Kessie,33.5,1733,1691,37,22,7,10,28,11,4,0,0,0,1484,5,30
1304,Saif-Eddine Khaoui,15.0,472,441,27,14,2,1,23,0,9,3,3,1,327,4,19
1305,Wahbi Khazri,31.3,1100,845,250,77,4,27,197,21,132,50,58,4,725,5,38
1306,Rani Khedira,29.2,1266,1226,35,35,1,5,7,0,0,0,0,0,1029,5,15
1307,Sami Khedira,7.8,368,352,12,7,1,0,8,5,0,0,0,0,307,4,11
1308,Isaac Kiese Thelin,2.0,39,37,1,0,0,0,0,0,0,0,0,0,22,1,2
1309,Kike,14.4,407,392,14,1,0,2,12,0,0,0,0,0,278,1,16
1310,Max Kilman,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,Joshua Kimmich,34.0,3026,2563,453,75,3,25,254,244,133,37,81,0,2583,10,43
1312,Presnel Kimpembe,22.3,1494,1429,63,40,1,5,7,23,0,0,0,0,1387,2,9
1313,Joshua King,32.9,858,830,21,0,11,2,43,5,1,0,0,0,588,7,28
1314,Sofian Kiyine,9.1,373,334,39,8,1,7,36,19,10,5,2,1,281,0,8
1315,Simon Kjaer,22.3,910,882,25,25,3,11,0,0,0,0,0,0,777,3,5
1316,Davy Klaassen,31.3,1251,1205,44,8,1,14,39,22,14,8,6,0,916,2,36
1317,Felix Klaus,4.9,145,141,3,0,3,1,9,3,0,0,0,0,108,1,2
1318,Ragnar Klavan,13.7,630,604,24,23,0,3,2,1,0,0,0,0,507,2,4
1319,Tim Kleindienst,2.2,59,56,3,0,1,0,1,0,0,0,0,0,42,0,1
1320,Lukas Klostermann,22.3,1025,831,190,4,0,0,40,186,0,0,0,0,754,4,31
1321,Justin Kluivert,14.9,462,439,20,5,0,1,67,6,9,5,1,0,344,3,20
1322,Lukas Klunter,6.6,252,199,52,4,0,2,21,48,0,0,0,0,174,1,8
1323,Robin Knoche,31.0,2051,1973,71,66,1,34,1,5,0,0,0,0,1756,7,23
1324,Anthony Knockaert,20.4,736,635,96,42,1,16,107,8,46,19,26,0,519,5,14
1326,Torles Knoll,4.1,89,79,9,1,1,1,1,3,0,0,0,0,56,1,3
1327,Gregor Kobel,1.0,43,34,8,3,0,0,0,0,0,0,0,0,27,1,0
1328,Gregor Kobel,15.4,528,369,157,38,0,1,0,0,0,0,0,0,370,2,1
1329,Robin Koch,21.1,892,865,24,16,0,13,0,5,0,0,0,0,731,3,11
1330,Kenan Kodro,1.8,47,45,1,0,0,1,0,0,0,0,0,0,37,1,0
1331,Dominik Kohr,10.8,508,491,14,14,1,5,2,0,0,0,0,0,404,3,13
1332,Djegui Koita,1.9,58,58,0,0,0,0,0,0,0,0,0,0,41,0,3
1333,Koke,28.7,2081,1892,179,72,14,18,118,12,87,33,40,0,1715,10,27
1334,Aleksandar Kolarov,32.3,2069,1677,386,69,1,39,190,267,50,9,38,0,1599,6,52
1335,Sead Kolasinac,21.0,1229,1008,216,11,3,4,51,202,3,1,1,0,951,5,49
1336,Randal Kolo Muani,1.4,27,26,1,0,0,0,1,0,0,0,0,0,16,0,1
1337,Timothee Kolodziejczak,35.4,2003,1804,198,34,0,14,38,164,0,0,0,0,1631,1,23
1338,Vincent Kompany,13.6,1229,1223,4,4,0,1,0,0,0,0,0,0,1142,2,3
1339,Ghislain Konan,20.0,1015,752,259,9,2,2,68,250,0,0,0,0,751,4,33
1340,Ibrahima Konate,27.0,1042,993,46,46,1,5,2,0,0,0,0,0,789,3,15
1341,Moussa Konate,20.8,387,359,28,1,3,3,7,2,0,0,0,0,257,0,16
1342,Geoffrey Kondogbia,13.8,746,731,13,13,4,17,0,0,0,0,0,0,628,2,7
1343,Kouadio Kone,0.8,41,41,0,0,0,0,0,0,0,0,0,0,35,0,2
1344,Lamine Kone,23.9,1085,1041,44,38,0,29,4,6,0,0,0,0,914,0,9
1345,Youssouf Kone,19.0,1075,877,198,19,0,5,70,179,0,0,0,0,847,0,10
1346,Terence Kongolo,30.2,1275,1145,125,32,1,0,28,93,0,0,0,0,978,5,13
1347,Yevhen Konoplyanka,7.3,212,197,15,4,0,2,33,2,8,4,4,0,149,0,13
1348,Pascal Kopke,0.8,28,26,2,0,0,0,1,0,0,0,0,0,23,0,0
1349,Julian Korb,11.2,541,423,118,3,0,0,28,115,0,0,0,0,382,0,29
1350,Laurent Koscielny,14.8,895,860,32,31,0,11,0,1,0,0,0,0,820,3,6
1352,Filip Kostic,32.8,1589,1158,421,37,2,10,234,335,49,14,19,0,945,10,69
1353,Christian Kouame,34.1,953,924,25,2,2,6,28,14,1,0,0,0,617,4,34
1354,Tomas Koubek,32.5,907,580,324,69,0,4,0,1,0,0,0,0,620,3,0
1355,Kalidou Koulibaly,34.8,2533,2454,75,66,2,34,5,9,0,0,0,0,2239,4,15
1356,Jules Kounde,37.0,2015,1908,101,58,4,10,5,43,0,0,0,0,1614,6,20
1357,Cheikhou Kouyate,21.1,781,771,10,2,1,2,8,8,0,0,0,0,622,0,14
1358,Mateo Kovacic,19.3,1484,1439,44,13,8,10,8,7,1,0,0,0,1359,1,14
1359,Dawid Kownacki,1.9,83,80,3,0,0,0,3,2,0,0,0,0,65,0,3
1360,Dawid Kownacki,6.4,153,146,7,0,0,3,6,4,1,0,0,0,102,0,5
1361,Thomas Kraft,3.5,123,80,43,13,0,0,0,0,0,0,0,0,80,0,0
1362,Emil Krafth,33.0,1499,1089,405,36,0,3,70,368,1,0,0,0,1040,5,47
1363,Luka Krajnc,8.8,379,361,16,16,0,1,3,0,0,0,0,0,305,2,9
1364,Andrej Kramaric,26.6,1077,966,106,20,6,8,92,23,55,24,20,0,820,5,31
1365,Christoph Kramer,12.6,742,705,33,33,2,5,5,0,0,0,0,0,652,4,5
1366,Vasyl Kravets,5.3,228,188,39,6,0,0,29,33,0,0,0,0,160,1,4
1367,Ladislav Krejci,11.8,608,497,108,11,0,1,41,87,10,3,2,1,492,3,13
1368,Rene Krhin,11.7,537,515,22,21,0,1,0,1,0,0,0,0,447,0,5
1369,Toni Kroos,24.7,2229,1973,242,115,5,69,136,7,120,28,54,0,1980,14,16
1370,Rade Krunic,30.8,1339,1296,35,12,8,13,19,14,2,0,1,0,1066,8,35
1371,Max Kruse,31.5,1797,1602,190,34,7,28,171,24,77,35,36,0,1337,5,44
1372,Lukas Kubler,13.2,561,432,127,10,0,7,25,117,0,0,0,0,382,2,17
1373,Yuya Kubo,15.1,414,405,8,1,3,6,19,3,0,0,0,0,292,1,20
1374,Juraj Kucka,17.1,582,559,18,9,3,4,20,3,6,3,1,0,394,5,12
1375,Dejan Kulusevski,1.2,62,62,0,0,0,0,3,0,0,0,0,0,43,0,8
1376,Pierre Kunde,21.2,1182,1100,74,52,5,36,44,3,19,6,12,1,941,8,23
1378,Jasmin Kurtic,28.4,1381,1263,116,46,1,23,142,16,54,28,23,0,1101,2,34
1379,Layvin Kurzawa,11.2,576,496,77,0,0,2,24,76,1,0,0,0,476,3,6
1380,Rafal Kurzawa,2.7,136,115,21,9,0,1,18,5,7,4,3,0,97,0,3
1381,Ahmed Kutucu,4.7,101,93,8,1,0,0,7,1,0,0,0,0,65,0,4
1382,Enock Kwateng,22.7,1316,1030,280,13,0,3,74,267,0,0,0,0,938,6,32
1383,Grejohn Kyei,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Antonino La Gumina,12.1,143,128,15,1,0,0,1,0,2,0,0,0,112,0,5
1385,Rajiv van La Parra,4.5,116,109,6,2,1,0,6,4,0,0,0,0,94,1,4
1386,Gaetan Laborde,1.0,23,20,3,0,0,1,1,0,0,0,0,0,10,0,1
1387,Gaetan Laborde,32.2,928,912,8,0,4,3,51,2,0,0,0,0,591,8,49
1388,Alexandre Lacazette,27.8,807,753,52,0,10,4,29,5,0,0,0,0,581,2,39
1389,Alban Lafont,33.5,1018,662,350,88,0,6,0,0,0,0,0,0,692,6,1
1390,Victor Laguardia,36.0,1279,1184,87,77,1,10,1,3,0,0,0,0,896,8,11
1391,Abdou Lahat Diakhate,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Konrad Laimer,20.8,821,744,73,10,3,3,22,63,0,0,0,0,579,4,29
1393,Diego Lainez,3.9,131,125,6,2,0,0,6,2,1,1,0,0,109,0,6
1394,Kenny Lala,34.0,2192,1720,467,64,7,55,202,350,53,16,30,1,1666,5,62
1395,Adam Lallana,5.2,312,302,9,1,1,2,8,1,4,2,0,0,251,1,10
1396,Erik Lamela,10.8,454,422,29,5,6,0,28,1,20,9,9,0,362,3,18
1397,Mohamed Lamine Diaby,1.8,27,23,4,0,0,0,0,0,0,0,0,0,23,0,0
1398,Loick Landre,17.7,544,523,20,15,0,3,1,5,0,0,0,0,437,1,4
1399,Michael Lang,13.9,803,671,130,15,0,2,32,115,0,0,0,0,647,2,18
1400,Sebastian Langkamp,15.7,970,937,32,29,0,3,0,3,0,0,0,0,858,1,5
1401,Manuel Lanzini,7.6,472,455,15,7,4,0,16,2,6,1,5,0,409,2,7
1402,Gianluca Lapadula,4.5,75,70,5,0,0,0,0,1,0,0,0,0,50,0,1
1404,Aymeric Laporte,34.0,3053,2974,69,30,0,53,6,39,0,0,0,0,2804,10,7
1405,Danilo Larangeira,34.2,1489,1370,110,103,0,9,7,7,0,0,0,0,1143,9,8
1406,Johan Larsson,1.0,41,30,10,1,0,0,5,9,0,0,0,0,28,1,0
1407,Kevin Lasagna,27.3,475,418,56,0,1,1,23,2,0,0,0,0,319,1,19
1408,Jamaal Lascelles,30.5,1111,1086,23,19,2,5,2,4,0,0,0,0,848,2,15
1409,Paul Lasne,19.9,1009,904,103,13,1,6,40,89,1,0,0,0,794,2,15
1410,Toni Lato,3.0,175,144,31,1,0,1,4,30,0,0,0,0,140,0,5
1411,Danny Latza,20.7,1039,1003,30,18,6,8,9,9,3,0,3,0,825,6,16
1412,Alexandre Lauray,2.9,228,213,14,5,0,1,0,9,0,0,0,0,192,1,1
1413,Armand Lauriente,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1414,Vincent Laurini,10.2,582,463,119,21,0,1,39,98,0,0,0,0,448,0,14
1415,Wesley Lautoa,33.6,1587,1534,51,45,0,16,0,5,0,0,0,0,1371,2,14
1416,Diego Laxalt,7.2,385,341,44,4,1,1,25,40,0,0,0,0,290,0,17
1417,Miguel Layun,5.6,279,219,58,14,0,2,55,22,22,12,8,0,193,2,7
1418,Valentino Lazaro,30.5,1634,1235,389,68,0,11,156,263,58,12,45,0,1179,10,43
1419,Darko Lazovic,28.2,1066,877,184,20,2,2,126,142,22,1,18,0,736,5,30
1420,Manuel Lazzari,31.5,1463,1260,201,9,0,7,242,192,0,0,0,0,1092,2,73
1421,Mickael Le Bihan,2.3,54,51,3,0,0,0,0,0,0,0,0,0,44,0,1
1422,Maxime Le Marchand,25.0,1488,1368,107,35,1,16,17,72,0,0,0,0,1216,13,16
1423,Robin Le Normand,3.2,221,214,6,6,0,0,0,0,0,0,0,0,194,1,4
1424,Damien Le Tallec,31.2,1253,1209,40,34,0,13,5,6,0,0,0,0,986,4,21
1425,James Lea Siliki,13.6,446,425,17,5,2,10,58,11,1,1,0,0,303,4,15
1426,Rafael Leao,14.3,252,228,24,0,1,1,10,1,0,0,0,0,177,0,12
1427,Mathew Leckie,10.5,356,348,6,1,2,3,14,5,0,0,0,0,239,2,15
1428,Benjamin Lecomte,37.0,1282,860,420,143,0,10,0,0,0,0,0,0,879,2,0
1430,Pierre Lees-Melou,26.6,1456,1391,62,32,2,22,39,6,24,9,14,0,1227,3,22
1431,Jordan Lefort,20.0,920,792,125,19,1,5,22,106,0,0,0,0,634,3,13
1432,Wu Lei,11.8,212,206,2,0,1,0,9,1,0,0,0,0,151,4,7
1433,Tim Leibold,30.7,1594,1247,341,57,2,32,94,252,32,8,21,1,1225,6,34
1434,Lucas Leiva,22.1,1406,1342,62,47,5,5,29,1,13,2,11,0,1221,2,12
1435,Florian Lejeune,11.7,575,554,19,16,3,34,7,3,0,0,0,0,433,2,8
1436,Inigo Lekue,2.3,118,92,26,3,0,0,12,21,2,2,0,0,90,0,3
1437,Thomas Lemar,20.2,1020,945,71,16,6,13,73,5,49,14,27,0,825,4,23
1438,Mario Lemina,17.9,826,809,14,5,2,10,9,4,0,0,0,0,704,3,5
1439,Mauricio Lemos,2.0,64,59,4,4,0,1,0,0,0,0,0,0,58,1,0
1440,Clement Lenglet,21.5,1147,1114,31,31,3,17,0,0,0,0,0,0,1024,2,10
1441,Aaron Lennon,13.5,307,301,5,0,1,0,23,5,0,0,0,0,227,1,15
1442,Bernd Leno,31.5,1105,773,330,103,0,4,0,0,0,0,0,0,817,2,2
1443,Pedro Leon,4.7,166,139,26,8,0,2,40,3,15,7,4,2,84,1,7
1444,Sergio Leon,7.1,104,89,14,0,0,1,3,1,0,0,0,0,79,1,7
1445,Lukas Lerager,12.5,413,398,14,1,0,3,16,1,0,0,0,0,305,1,6
1446,Lukas Lerager,14.4,658,637,19,16,2,6,6,3,0,0,0,0,520,2,11
1447,Mehdi Leris,17.9,746,710,34,7,1,2,47,21,3,0,3,0,557,2,23
1448,Jefferson Lerma,27.8,1568,1538,27,27,3,14,4,0,0,0,0,0,1301,3,27
1449,Robert Lewandowski,32.9,742,719,18,0,12,5,9,0,0,0,0,0,565,5,44
1450,Igor Lewczuk,5.0,204,193,11,4,0,0,2,7,0,0,0,0,172,0,1
1451,Aaron Leya Iseka,16.0,265,251,13,0,1,0,2,0,0,0,0,0,208,1,10
1452,Stephan Lichtsteiner,10.4,596,503,92,7,0,1,30,85,0,0,0,0,451,1,23
1453,Dimitri Lienard,14.3,861,734,126,22,1,20,96,50,54,30,13,0,667,1,17
1454,Philipp Lienhart,6.8,301,275,24,17,0,13,2,7,0,0,0,0,244,2,1
1456,Lucas Lima,27.7,1774,1327,436,76,2,9,215,313,47,19,21,0,1226,11,67
1457,Anthony Limbombe,13.7,462,457,4,0,0,2,42,2,2,2,0,0,329,1,16
1458,Victor Lindelof,28.9,1504,1460,42,31,1,7,1,11,0,0,0,0,1339,2,14
1459,Karol Linetty,27.9,1288,1255,30,12,7,13,16,18,0,0,0,0,1073,3,33
1460,Jesse Lingard,18.5,795,752,38,3,3,4,18,11,2,2,0,0,664,5,10
1461,Pol Lirola,33.1,1778,1472,299,33,1,12,125,266,0,0,0,0,1355,7,67
1462,Adem Ljajic,0.3,23,20,3,0,0,0,2,0,3,1,1,0,18,0,1
1463,Diego Llorente,19.5,1110,1072,31,28,1,16,2,3,0,0,0,0,935,7,9
1464,Fernando Llorente,7.7,226,223,1,0,1,1,1,0,0,0,0,0,148,2,7
1465,Marcos Llorente,6.0,379,368,8,7,0,8,0,1,0,0,0,0,350,3,6
1466,Hugo Lloris,33.0,1208,891,317,65,0,2,0,0,0,0,0,0,928,0,0
1467,Giovani Lo Celso,26.6,1461,1398,50,33,15,11,15,9,5,0,2,2,1194,13,49
1468,Giovani Lo Celso,0.1,13,11,2,2,0,0,0,0,0,0,0,0,13,0,0
1469,Stanislav Lobotka,27.7,1418,1382,33,28,0,15,9,2,3,0,0,1,1257,3,14
1470,Jurgen Locadia,13.7,348,340,7,0,0,10,12,4,0,0,0,0,249,1,6
1471,Manuel Locatelli,20.5,1228,1167,56,27,8,13,36,5,20,11,9,0,1047,5,16
1472,Ruben Loftus-Cheek,11.1,616,592,23,4,2,1,2,3,2,0,0,0,539,1,13
1473,Enzo Loiodice,9.4,418,413,4,4,2,2,3,0,0,0,0,0,354,1,5
1474,Kevin Long,5.7,170,164,6,4,0,2,0,2,0,0,0,0,138,0,3
1475,Shane Long,14.1,321,311,8,0,0,1,14,0,0,0,0,0,198,2,6
1476,Samuele Longo,6.2,83,74,8,0,1,0,1,0,0,0,0,0,52,1,2
1477,Sean Longstaff,7.6,297,293,3,2,0,9,3,0,0,0,0,0,239,1,5
1478,Ademola Lookman,6.9,274,258,15,2,1,0,15,5,7,1,2,0,224,1,7
1479,Anthony Lopes,34.0,1074,757,313,63,0,5,0,0,0,0,0,0,864,4,0
1480,Rony Lopes,20.5,689,557,127,30,5,2,146,14,81,43,26,0,447,5,37
1482,Alex Lopez,1.2,77,73,4,3,0,1,2,0,1,1,0,0,69,0,1
1483,Cristian Lopez,4.1,101,89,12,0,0,0,1,0,0,0,0,0,67,0,3
1484,David Lopez,20.2,1213,1148,64,61,0,10,2,3,0,0,0,0,1070,1,7
1485,Diego Lopez,38.0,1205,741,460,127,0,2,0,0,0,0,0,0,835,4,0
1486,Javi Lopez,21.6,1112,887,217,20,1,5,57,197,0,0,0,0,848,8,30
1487,Lluis Lopez,5.8,245,237,8,7,0,2,0,1,0,0,0,0,198,0,0
1488,Maxime Lopez,24.2,2303,2181,120,68,3,5,67,15,37,12,16,0,2065,2,17
1489,Pedro Lopez Munoz,5.2,234,184,50,5,0,3,14,45,0,0,0,0,191,0,4
1490,Pau Lopez,33.0,1248,924,320,71,0,1,0,0,0,0,0,0,1015,4,2
1491,Roberto Lopez,0.3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
1492,Unai Lopez,3.6,257,250,5,3,0,6,12,1,1,0,1,0,218,2,2
1493,Jonas Lossl,30.9,1105,782,321,98,0,4,0,0,0,0,0,0,711,2,0
1494,Albert Lottin,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
1495,Imran Louza,1.0,43,41,1,0,0,0,2,0,1,1,0,0,31,1,2
1496,Davor Lovren,0.5,17,17,0,0,0,0,1,0,0,0,0,0,12,0,2
1497,Dejan Lovren,11.0,829,809,18,16,1,3,4,2,0,0,0,0,715,2,4
1498,Chris Lowe,22.9,1109,911,191,36,0,8,140,121,34,24,9,1,767,7,48
1499,Eduard Lowen,18.0,729,689,38,22,3,7,16,14,0,0,0,0,540,2,25
1500,Matthew Lowton,19.4,914,690,219,6,3,4,58,213,0,0,0,0,626,5,20
1501,Anthony Lozano,8.1,190,182,8,0,1,3,10,0,0,0,0,0,122,0,10
1502,Derrick Luckassen,2.8,187,179,8,6,0,1,0,2,0,0,0,0,168,0,0
1503,Filipe Luis,22.6,1537,1310,225,31,0,7,54,194,0,0,0,0,1254,2,29
1504,Jose Luis Gaya,34.9,1816,1492,317,56,0,10,97,261,0,0,0,0,1437,7,41
1505,Jose Luis Morales,35.5,799,753,41,3,4,5,71,28,3,0,1,0,528,5,60
1506,Jose Luis Palomino,25.1,1331,1257,72,46,0,4,6,26,0,0,0,0,1168,2,8
1508,Luisinho,5.6,246,203,43,0,1,0,9,42,1,1,0,0,206,0,5
1509,David Luiz,36.0,2643,2521,113,103,42,48,4,10,0,0,0,0,2317,9,10
1510,Douglas Luiz,16.6,746,711,34,29,1,17,16,1,4,1,3,0,619,1,7
1511,Everton Luiz,3.5,132,130,2,0,0,0,1,1,1,0,0,0,112,0,1
1512,Jordan Lukaku,1.9,109,96,13,0,0,0,10,13,0,0,0,0,83,0,4
1513,Romelu Lukaku,23.7,581,549,31,0,5,5,46,0,0,0,0,0,359,1,18
1514,Dodi Lukebakio,21.9,591,562,26,5,2,10,41,2,5,3,1,0,425,3,18
1515,Sasa Lukic,11.0,467,426,39,23,0,6,26,0,13,5,1,1,396,2,11
1516,Senad Lulic,32.5,1675,1447,215,7,1,19,140,204,4,1,1,0,1241,13,60
1517,Antonio Luna,14.0,651,517,131,11,1,1,52,119,1,1,0,0,462,3,15
1518,Andriy Lunin,4.1,124,80,44,11,0,0,0,0,0,0,0,0,82,0,0
1519,Sebastiano Luperto,8.1,467,442,24,10,0,1,1,14,0,0,0,0,419,1,3
1520,Fabian Lustenberger,24.1,1332,1271,57,55,2,12,0,2,0,0,0,0,1148,4,8
1521,Andreas Luthe,14.6,483,323,158,30,0,0,0,0,0,0,0,0,330,2,0
1522,Lyanco,1.0,25,25,0,0,0,1,0,0,0,0,0,0,20,0,0
1523,Lyanco,12.4,536,498,35,31,0,9,0,4,0,0,0,0,429,3,4
1524,Herve Lybohy,16.4,573,549,23,21,0,3,2,2,0,0,0,0,478,1,2
1525,Charalambos Lykogiannis,9.2,437,318,119,10,0,4,41,103,6,5,0,0,282,0,21
1526,Yann M'Vila,36.2,2313,2231,68,64,7,64,7,4,0,0,0,0,1979,14,19
1527,Darwin Machis,5.1,176,153,22,0,0,2,22,17,5,1,2,1,129,1,4
1528,James Maddison,31.5,1623,1356,254,70,22,12,205,1,163,64,66,13,1244,13,23
1529,Gary Madine,0.4,12,10,2,0,0,0,0,0,0,0,0,0,10,0,0
1530,Pablo Maffeo,6.6,291,228,62,5,0,3,23,57,0,0,0,0,214,1,7
1531,Francesco Magnanelli,20.7,1320,1259,59,59,2,12,2,0,0,0,0,0,1165,2,7
1532,Giangiacomo Magnani,16.8,906,874,25,25,0,8,0,0,0,0,0,0,776,7,5
1534,Harry Maguire,28.8,1753,1688,64,60,2,33,1,4,0,0,0,0,1499,1,7
1535,Riyad Mahrez,14.9,884,815,67,11,11,10,73,11,44,18,7,0,700,2,24
1536,Thiago Maia,11.3,589,577,11,10,1,1,2,1,0,0,0,0,488,1,13
1537,Raffaele Maiello,22.7,1247,1140,96,70,1,38,29,4,17,3,6,1,996,11,22
1538,Arne Maier,22.9,1201,1149,45,37,0,6,9,7,0,0,0,0,1030,7,22
1539,Domenico Maietta,19.0,1006,932,70,37,0,28,7,33,0,0,0,0,850,4,9
1540,Mike Maignan,38.0,1116,717,396,123,0,1,0,0,0,0,0,0,716,3,0
1541,Linton Maina,15.7,505,443,59,2,2,0,26,57,0,0,0,0,374,3,26
1542,Ainsley Maitland-Niles,11.0,575,464,109,5,0,4,18,104,0,0,0,0,453,2,16
1543,Josh Maja,2.2,53,51,1,0,1,0,1,0,0,0,0,0,40,1,1
1544,Abdul Majeed Waris,25.0,607,576,29,1,5,1,40,4,15,6,3,1,431,2,23
1545,Jean-Victor Makengo,11.4,421,416,3,1,0,0,5,1,0,0,0,0,358,2,11
1546,Nemanja Maksimovic,35.7,779,721,52,10,0,6,4,0,0,0,0,0,581,6,18
1547,Nikola Maksimovic,15.3,875,836,37,20,0,10,0,17,0,0,0,0,812,2,3
1548,Malcom,6.8,329,312,15,1,0,0,16,6,8,1,5,0,274,2,3
1549,Kevin Malcuit,20.1,1256,1066,188,20,1,2,97,168,0,0,0,0,1033,2,34
1550,Yunus Malli,7.8,342,320,22,4,1,3,23,1,15,7,8,0,259,0,18
1551,Hugo Mallo,34.4,1997,1585,404,58,1,12,177,321,25,2,19,1,1426,8,50
