,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
2184,Francesco Renzetti,it ITA,DF,Cesena,Serie A,26.0,1988.0,21.2,3.0,0.0,,34.0,,,,,,,,
2185,Ezequiel Rescaldani,ar ARG,FW,Málaga,La Liga,22.0,1992.0,0.4,1.0,0.0,,1.0,,,,,,,,
2186,Marco Reus,de GER,MF,Dortmund,Bundesliga,25.0,1989.0,17.4,1.0,0.0,,25.0,,,,,,,,
2187,Anthony Réveillère,fr FRA,DF,Sunderland,Premier League,34.0,1979.0,14.7,0.0,0.0,,8.0,,,,,,,,
2188,Anthony Ribelin,fr FRA,MF,Montpellier,Ligue 1,18.0,1996.0,0.8,0.0,0.0,,3.0,,,,,,,,
2189,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,Bundesliga,31.0,1983.0,10.7,2.0,0.0,,16.0,,,,,,,,
2190,Jazz Richards,wls WAL,"DF,MF",Swansea City,Premier League,23.0,1991.0,7.1,1.0,0.0,,7.0,,,,,,,,
2191,Micah Richards,eng ENG,DF,Fiorentina,Serie A,26.0,1988.0,6.3,1.0,0.0,,7.0,,,,,,,,
2192,Kieran Richardson,eng ENG,"DF,MF",Aston Villa,Premier League,29.0,1984.0,14.9,2.0,1.0,,13.0,,,,,,,,
2193,Fran Rico,es ESP,MF,Granada,La Liga,26.0,1987.0,28.3,13.0,0.0,,53.0,,,,,,,,
2194,Mikel Rico,es ESP,MF,Athletic Club,La Liga,29.0,1984.0,31.0,3.0,0.0,,47.0,,,,,,,,
2195,Sergio Rico,es ESP,GK,Sevilla,La Liga,20.0,1993.0,20.1,2.0,0.0,,0.0,,,,,,,,
2196,Oriol Riera,es ESP,FW,La Coruña,La Liga,28.0,1986.0,16.7,3.0,0.0,,30.0,,,,,,,,
2197,Sascha Riether,de GER,"DF,MF",Freiburg,Bundesliga,31.0,1983.0,15.6,3.0,0.0,,19.0,,,,,,,,
2198,Luca Rigoni,it ITA,MF,Palermo,Serie A,29.0,1984.0,29.9,11.0,0.0,,63.0,,,,,,,,
2199,Riki,es ESP,FW,Granada,La Liga,33.0,1980.0,2.4,1.0,0.0,,6.0,,,,,,,,
2200,Tomás Rincón,ve VEN,MF,Genoa,Serie A,26.0,1988.0,26.9,8.0,0.0,,71.0,,,,,,,,
2201,Rémy Riou,fr FRA,GK,Nantes,Ligue 1,26.0,1987.0,32.0,2.0,0.0,,0.0,,,,,,,,
2202,Rudy Riou,fr FRA,GK,Lens,Ligue 1,34.0,1980.0,31.2,0.0,0.0,,0.0,,,,,,,,
2203,Andrea Rispoli,it ITA,"DF,MF",Parma,Serie A,25.0,1988.0,9.0,1.0,0.0,,16.0,,,,,,,,
2204,Andrea Rispoli,it ITA,"DF,MF",Palermo,Serie A,25.0,1988.0,9.9,4.0,0.0,,19.0,,,,,,,,
2205,Marcel Risse,de GER,"DF,FW",Köln,Bundesliga,24.0,1989.0,25.1,3.0,0.0,,20.0,,,,,,,,
2206,Stefan Ristovski,mk MKD,"DF,MF",Parma,Serie A,22.0,1992.0,3.2,1.0,0.0,,7.0,,,,,,,,
2207,Emmanuel Rivière,fr FRA,FW,Newcastle Utd,Premier League,24.0,1990.0,13.4,0.0,0.0,,13.0,,,,,,,,
2208,Jonathan Rivierez,mq MTQ,DF,Metz,Ligue 1,25.0,1989.0,7.0,2.0,0.0,,10.0,,,,,,,,
2210,Luca Rizzo,it ITA,MF,Sampdoria,Serie A,22.0,1992.0,6.9,2.0,0.0,,11.0,,,,,,,,
2211,Arjen Robben,nl NED,"FW,MF",Bayern Munich,Bundesliga,30.0,1984.0,18.6,0.0,0.0,,12.0,,,,,,,,
2212,Valentin Roberge,cy CYP,DF,Sunderland,Premier League,27.0,1987.0,1.0,1.0,0.0,,2.0,,,,,,,,
2213,Valentin Roberge,cy CYP,DF,Reims,Ligue 1,27.0,1987.0,10.1,3.0,0.0,,5.0,,,,,,,,
2214,Fabien Robert,fr FRA,"FW,MF",Lorient,Ligue 1,25.0,1989.0,0.5,0.0,0.0,,2.0,,,,,,,,
2215,Roberto,es ESP,GK,Granada,La Liga,35.0,1979.0,23.0,3.0,0.0,,0.0,,,,,,,,
2216,Sergi Roberto,es ESP,"DF,MF",Barcelona,La Liga,22.0,1992.0,5.7,0.0,0.0,,5.0,,,,,,,,
2217,Andrew Robertson,sct SCO,"DF,MF",Hull City,Premier League,20.0,1994.0,17.0,7.0,0.0,,11.0,,,,,,,,
2218,Joel Robles,es ESP,GK,Everton,Premier League,24.0,1990.0,6.5,1.0,0.0,,0.0,,,,,,,,
2219,Romain Rocchi,fr FRA,MF,Metz,Ligue 1,32.0,1981.0,2.8,1.0,0.0,,8.0,,,,,,,,
2220,Rubén Rochina,es ESP,"FW,MF",Granada,La Liga,23.0,1991.0,12.6,4.0,0.0,,11.0,,,,,,,,
2221,Enzo Roco,cl CHI,DF,Elche,La Liga,21.0,1992.0,32.0,6.0,0.0,,37.0,,,,,,,,
2222,Héctor Rodas,es ESP,DF,Levante,La Liga,26.0,1988.0,6.3,2.0,0.0,,7.0,,,,,,,,
2223,Sebastian Rode,de GER,MF,Bayern Munich,Bundesliga,23.0,1990.0,10.8,2.0,0.0,,24.0,,,,,,,,
2224,Ronny Rodelin,fr FRA,"FW,MF",Lille,Ligue 1,24.0,1989.0,6.7,0.0,0.0,,2.0,,,,,,,,
2225,Rodrigo,es ESP,"FW,MF",Valencia,La Liga,23.0,1991.0,23.0,6.0,2.0,,40.0,,,,,,,,
2226,Garry Rodrigues,cv CPV,"FW,MF",Elche,La Liga,23.0,1990.0,17.3,7.0,1.0,,48.0,,,,,,,,
2227,Alejandro Rodríguez,es ESP,FW,Cesena,Serie A,23.0,1991.0,9.2,3.0,0.0,,15.0,,,,,,,,
2228,Ángel Rodríguez,es ESP,FW,Eibar,La Liga,27.0,1987.0,5.9,1.0,0.0,,9.0,,,,,,,,
2229,Cristian Rodríguez,uy URU,MF,Parma,Serie A,28.0,1985.0,5.0,1.0,1.0,,10.0,,,,,,,,
2230,Cristian Rodríguez,uy URU,MF,Atlético Madrid,La Liga,28.0,1985.0,0.8,0.0,0.0,,3.0,,,,,,,,
2231,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,Serie A,30.0,1984.0,29.7,10.0,1.0,,34.0,,,,,,,,
2232,James Rodríguez,co COL,"FW,MF",Real Madrid,La Liga,23.0,1991.0,25.2,5.0,0.0,,22.0,,,,,,,,
2233,Joao Rodríguez,co COL,FW,Bastia,Ligue 1,18.0,1996.0,0.7,1.0,0.0,,2.0,,,,,,,,
2234,José Rodríguez,es ESP,MF,La Coruña,La Liga,19.0,1994.0,16.6,6.0,0.0,,54.0,,,,,,,,
2236,Juan Rodríguez,es ESP,MF,Getafe,La Liga,32.0,1982.0,30.2,6.0,0.0,,53.0,,,,,,,,
2237,Raúl Rodríguez,es ESP,DF,Espanyol,La Liga,26.0,1987.0,0.0,0.0,0.0,,0.0,,,,,,,,
2238,Ricardo Rodríguez,ch SUI,"DF,MF",Wolfsburg,Bundesliga,21.0,1992.0,25.4,2.0,0.0,,20.0,,,,,,,,
2239,Víctor Rodríguez,es ESP,"FW,MF",Elche,La Liga,25.0,1989.0,31.6,5.0,0.0,,29.0,,,,,,,,
2240,Jack Rodwell,eng ENG,"DF,MF",Sunderland,Premier League,23.0,1991.0,16.5,5.0,0.0,,26.0,,,,,,,,
2241,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,24.0,1990.0,19.6,6.0,0.0,,24.0,,,,,,,,
2242,Diego Rolán,uy URU,"FW,MF",Bordeaux,Ligue 1,21.0,1993.0,27.5,2.0,0.0,,38.0,,,,,,,,
2243,Simon Rolfes,de GER,MF,Leverkusen,Bundesliga,32.0,1982.0,13.7,4.0,0.0,,24.0,,,,,,,,
2244,Alessio Romagnoli,it ITA,DF,Sampdoria,Serie A,19.0,1995.0,28.2,9.0,0.0,,29.0,,,,,,,,
2245,Julien Romain,fr FRA,MF,Bastia,Ligue 1,18.0,1996.0,0.3,0.0,0.0,,0.0,,,,,,,,
2246,Alaixys Romao,tg TOG,"DF,MF",Marseille,Ligue 1,30.0,1984.0,26.7,7.0,1.0,,39.0,,,,,,,,
2247,Romaric,ci CIV,MF,Bastia,Ligue 1,31.0,1983.0,16.4,4.0,0.0,,13.0,,,,,,,,
2248,Dani Romera,es ESP,FW,Almería,La Liga,18.0,1995.0,0.7,0.0,0.0,,4.0,,,,,,,,
2249,Sergio Romero,ar ARG,GK,Sampdoria,Serie A,27.0,1987.0,9.8,1.0,0.0,,0.0,,,,,,,,
2250,Oriol Romeu,es ESP,MF,Stuttgart,Bundesliga,22.0,1991.0,20.2,7.0,0.0,,38.0,,,,,,,,
2251,Rômulo,it ITA,"DF,MF",Juventus,Serie A,27.0,1987.0,3.1,0.0,0.0,,1.0,,,,,,,,
2252,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,La Liga,29.0,1985.0,34.4,5.0,1.0,,27.0,,,,,,,,
2253,Facundo Roncaglia,ar ARG,DF,Genoa,Serie A,27.0,1987.0,30.6,13.0,2.0,,45.0,,,,,,,,
2254,Valentin Rongier,fr FRA,"DF,MF",Nantes,Ligue 1,19.0,1994.0,3.6,1.0,0.0,,6.0,,,,,,,,
2255,Ronny,br BRA,"DF,MF",Hertha BSC,Bundesliga,28.0,1986.0,10.4,4.0,0.0,,10.0,,,,,,,,
2256,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,Premier League,28.0,1985.0,31.9,5.0,1.0,,37.0,,,,,,,,
2257,Roberto Rosales,ve VEN,"DF,MF",Málaga,La Liga,25.0,1988.0,33.7,7.0,0.0,,45.0,,,,,,,,
2258,Danny Rose,eng ENG,"DF,MF",Tottenham,Premier League,24.0,1990.0,26.3,7.0,0.0,,49.0,,,,,,,,
2259,Lindsay Rose,mu MRI,DF,Lyon,Ligue 1,22.0,1992.0,13.4,4.0,1.0,,17.0,,,,,,,,
2260,Liam Rosenior,eng ENG,DF,Hull City,Premier League,30.0,1984.0,6.5,0.0,0.0,,4.0,,,,,,,,
2262,Aleandro Rosi,it ITA,"DF,MF",Fiorentina,Serie A,27.0,1987.0,2.6,1.0,0.0,,8.0,,,,,,,,
2263,Aleandro Rosi,it ITA,"DF,MF",Genoa,Serie A,27.0,1987.0,3.4,0.0,0.0,,12.0,,,,,,,,
2264,Tomáš Rosický,cz CZE,MF,Arsenal,Premier League,33.0,1980.0,6.5,1.0,0.0,,7.0,,,,,,,,
2265,Lorenzo Rosseti,it ITA,FW,Atalanta,Serie A,19.0,1994.0,0.5,0.0,0.0,,0.0,,,,,,,,
2266,Luca Rossettini,it ITA,DF,Cagliari,Serie A,29.0,1985.0,31.5,12.0,0.0,,36.0,,,,,,,,
2267,Fausto Rossi,it ITA,MF,Córdoba,La Liga,23.0,1990.0,16.3,5.0,0.0,,27.0,,,,,,,,
2268,Simone Rosso,it ITA,MF,Torino,Serie A,18.0,1995.0,0.4,0.0,0.0,,0.0,,,,,,,,
2269,Wayne Routledge,eng ENG,"FW,MF",Swansea City,Premier League,29.0,1985.0,25.7,1.0,1.0,,36.0,,,,,,,,
2270,Nolan Roux,fr FRA,"FW,MF",Lille,Ligue 1,26.0,1988.0,26.1,2.0,0.0,,30.0,,,,,,,,
2271,David Rozehnal,cz CZE,DF,Lille,Ligue 1,34.0,1980.0,15.4,0.0,0.0,,17.0,,,,,,,,
2272,Rubén,es ESP,GK,Almería,La Liga,30.0,1984.0,23.0,2.0,0.0,,0.0,,,,,,,,
2273,Antonio Rüdiger,de GER,DF,Stuttgart,Bundesliga,21.0,1993.0,17.8,2.0,0.0,,24.0,,,,,,,,
2274,Artjoms Rudņevs,lv LVA,FW,Hamburger SV,Bundesliga,26.0,1988.0,10.5,1.0,0.0,,13.0,,,,,,,,
2275,Sebastian Rudy,de GER,MF,Hoffenheim,Bundesliga,24.0,1990.0,24.9,9.0,0.0,,46.0,,,,,,,,
2276,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,27.0,1986.0,38.0,1.0,0.0,,0.0,,,,,,,,
2277,Daniele Rugani,it ITA,DF,Empoli,Serie A,20.0,1994.0,38.0,0.0,0.0,,20.0,,,,,,,,
2278,Mário Rui,pt POR,"DF,MF",Empoli,Serie A,23.0,1991.0,28.9,9.0,0.0,,34.0,,,,,,,,
2279,Víctor Ruiz,es ESP,"DF,MF",Villarreal,La Liga,25.0,1989.0,24.5,5.0,0.0,,22.0,,,,,,,,
2280,Antonio Rukavina,rs SRB,DF,Villarreal,La Liga,30.0,1984.0,15.7,5.0,0.0,,19.0,,,,,,,,
2281,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,22.0,1992.0,22.0,5.0,0.0,,0.0,,,,,,,,
2282,Lukas Rupp,de GER,MF,Paderborn 07,Bundesliga,23.0,1991.0,22.3,3.0,0.0,,32.0,,,,,,,,
2283,Marco Russ,de GER,"DF,MF",Eint Frankfurt,Bundesliga,28.0,1985.0,24.7,5.0,0.0,,41.0,,,,,,,,
2284,Felipe Saad,br BRA,DF,Caen,Ligue 1,30.0,1983.0,7.8,2.0,0.0,,5.0,,,,,,,,
2285,Youssouf Sabaly,sn SEN,DF,Evian,Ligue 1,21.0,1993.0,28.5,3.0,0.0,,35.0,,,,,,,,
2286,Hadi Sacko,ml MLI,"FW,MF",Bordeaux,Ligue 1,20.0,1994.0,0.2,0.0,0.0,,0.0,,,,,,,,
2288,José Saez,fr FRA,MF,Caen,Ligue 1,32.0,1982.0,0.8,0.0,0.0,,0.0,,,,,,,,
2289,Yannick Sagbo,ci CIV,FW,Hull City,Premier League,26.0,1988.0,0.7,0.0,0.0,,3.0,,,,,,,,
2290,Mahir Sağlık,tr TUR,FW,Paderborn 07,Bundesliga,31.0,1983.0,3.4,2.0,0.0,,7.0,,,,,,,,
2291,Bacary Sagna,fr FRA,DF,Manchester City,Premier League,31.0,1983.0,8.2,1.0,0.0,,5.0,,,,,,,,
2292,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,25.0,1988.0,6.0,0.0,0.0,,12.0,,,,,,,,
2293,Jamel Saihi,tn TUN,MF,Montpellier,Ligue 1,27.0,1987.0,16.2,3.0,0.0,,26.0,,,,,,,,
2294,Allan Saint-Maximin,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,17.0,1997.0,4.8,0.0,0.0,,0.0,,,,,,,,
2295,Henri Saivet,sn SEN,"FW,MF",Bordeaux,Ligue 1,23.0,1990.0,8.2,2.0,0.0,,6.0,,,,,,,,
2296,Mikel Saizar,es ESP,GK,Córdoba,La Liga,31.0,1983.0,6.0,0.0,0.0,,0.0,,,,,,,,
2297,Gōtoku Sakai,jp JPN,"DF,MF",Stuttgart,Bundesliga,23.0,1991.0,16.0,0.0,0.0,,16.0,,,,,,,,
2298,Hiroki Sakai,jp JPN,"DF,MF",Hannover 96,Bundesliga,24.0,1990.0,25.8,6.0,1.0,,34.0,,,,,,,,
2299,Diafra Sakho,sn SEN,FW,West Ham,Premier League,24.0,1989.0,19.5,2.0,0.0,,26.0,,,,,,,,
2300,Mamadou Sakho,fr FRA,DF,Liverpool,Premier League,24.0,1990.0,15.8,1.0,0.0,,8.0,,,,,,,,
2301,Emiliano Sala,ar ARG,FW,Bordeaux,Ligue 1,23.0,1990.0,5.7,1.0,0.0,,16.0,,,,,,,,
2302,Emiliano Sala,ar ARG,FW,Caen,Ligue 1,23.0,1990.0,8.7,1.0,0.0,,14.0,,,,,,,,
2303,Jacopo Sala,it ITA,"DF,FW",Hellas Verona,Serie A,22.0,1991.0,13.1,3.0,2.0,,11.0,,,,,,,,
2304,Mohamed Salah,eg EGY,"FW,MF",Chelsea,Premier League,22.0,1992.0,0.4,0.0,0.0,,1.0,,,,,,,,
2305,Mohamed Salah,eg EGY,"FW,MF",Fiorentina,Serie A,22.0,1992.0,10.1,0.0,0.0,,11.0,,,,,,,,
2306,Yannis Salibur,fr FRA,"FW,MF",Guingamp,Ligue 1,23.0,1991.0,0.5,0.0,0.0,,1.0,,,,,,,,
2307,Sejad Salihović,ba BIH,"DF,MF",Hoffenheim,Bundesliga,29.0,1984.0,4.9,3.0,0.0,,10.0,,,,,,,,
2308,Diogo Salomão,pt POR,"FW,MF",La Coruña,La Liga,25.0,1988.0,3.2,0.0,0.0,,1.0,,,,,,,,
2309,Sidney Sam,de GER,"FW,MF",Schalke 04,Bundesliga,26.0,1988.0,5.8,1.0,0.0,,8.0,,,,,,,,
2310,Georgios Samaras,gr GRE,"FW,MF",West Brom,Premier League,29.0,1985.0,0.8,0.0,0.0,,3.0,,,,,,,,
2311,Mamadou Samassa,ml MLI,GK,Guingamp,Ligue 1,24.0,1990.0,8.1,0.0,1.0,,0.0,,,,,,,,
2312,Sammir,hr CRO,"FW,MF",Getafe,La Liga,27.0,1987.0,15.8,0.0,0.0,,21.0,,,,,,,,
2314,Jairo Samperio,es ESP,"FW,MF",Mainz 05,Bundesliga,21.0,1993.0,12.3,2.0,0.0,,22.0,,,,,,,,
2315,Mikel San José,es ESP,"DF,MF",Athletic Club,La Liga,25.0,1989.0,23.8,10.0,1.0,,30.0,,,,,,,,
2316,Antonio Sanabria,py PAR,FW,Roma,Serie A,18.0,1996.0,0.4,0.0,0.0,,0.0,,,,,,,,
2317,Alexis Sánchez,cl CHI,"FW,MF",Arsenal,Premier League,25.0,1988.0,32.7,4.0,0.0,,44.0,,,,,,,,
2318,Carlos Sánchez,co COL,"DF,MF",Aston Villa,Premier League,28.0,1986.0,22.1,7.0,1.0,,47.0,,,,,,,,
2319,Juan Sánchez Miño,ar ARG,"DF,MF",Torino,Serie A,24.0,1990.0,5.3,1.0,0.0,,10.0,,,,,,,,
2320,Sergio Sánchez,es ESP,DF,Málaga,La Liga,28.0,1986.0,19.0,7.0,0.0,,16.0,,,,,,,,
2321,Víctor Sánchez,es ESP,"DF,MF",Espanyol,La Liga,26.0,1987.0,28.5,18.0,0.0,,78.0,,,,,,,,
2322,Sandro,br BRA,MF,QPR,Premier League,25.0,1989.0,13.4,6.0,0.0,,27.0,,,,,,,,
2323,Lamine Sané,sn SEN,"DF,MF",Bordeaux,Ligue 1,27.0,1987.0,21.4,1.0,1.0,,15.0,,,,,,,,
2324,Leroy Sané,de GER,"FW,MF",Schalke 04,Bundesliga,18.0,1996.0,6.8,0.0,0.0,,9.0,,,,,,,,
2325,Salif Sané,sn SEN,"DF,MF",Hannover 96,Bundesliga,23.0,1990.0,16.0,8.0,0.0,,23.0,,,,,,,,
2326,Younousse Sankharé,sn SEN,MF,Guingamp,Ligue 1,24.0,1989.0,25.3,7.0,1.0,,37.0,,,,,,,,
2327,Baissama Sankoh,gn GUI,"DF,MF",Guingamp,Ligue 1,22.0,1992.0,8.9,1.0,0.0,,10.0,,,,,,,,
2328,Yaya Sanogo,fr FRA,FW,Arsenal,Premier League,21.0,1993.0,1.5,0.0,0.0,,3.0,,,,,,,,
2329,Yaya Sanogo,fr FRA,FW,Crystal Palace,Premier League,21.0,1993.0,3.6,1.0,0.0,,17.0,,,,,,,,
2330,Morgan Sanson,fr FRA,MF,Montpellier,Ligue 1,19.0,1994.0,30.5,3.0,0.0,,54.0,,,,,,,,
2331,Gianluca Sansone,it ITA,FW,Sampdoria,Serie A,27.0,1987.0,1.0,0.0,0.0,,3.0,,,,,,,,
2332,Nicola Sansone,it ITA,"FW,MF",Sassuolo,Serie A,22.0,1991.0,27.7,4.0,1.0,,28.0,,,,,,,,
2333,Roque Santa Cruz,py PAR,FW,Málaga,La Liga,32.0,1981.0,10.1,0.0,0.0,,9.0,,,,,,,,
2334,Fabiano Santacroce,it ITA,DF,Parma,Serie A,27.0,1986.0,11.2,6.0,0.0,,23.0,,,,,,,,
2335,Felipe Santana,br BRA,DF,Schalke 04,Bundesliga,28.0,1986.0,3.4,0.0,0.0,,1.0,,,,,,,,
2336,Davide Santon,it ITA,DF,Inter,Serie A,23.0,1991.0,8.0,0.0,0.0,,6.0,,,,,,,,
2337,Riccardo Saponara,it ITA,"FW,MF",Empoli,Serie A,22.0,1991.0,13.5,3.0,1.0,,22.0,,,,,,,,
2338,Riccardo Saponara,it ITA,"FW,MF",Milan,Serie A,22.0,1991.0,1.0,0.0,0.0,,1.0,,,,,,,,
2340,Pablo Sarabia,es ESP,"FW,MF",Getafe,La Liga,22.0,1992.0,28.8,10.0,0.0,,46.0,,,,,,,,
2341,Sercan Sararer,tr TUR,"FW,MF",Stuttgart,Bundesliga,24.0,1989.0,4.2,1.0,0.0,,8.0,,,,,,,,
2342,Gennaro Sardo,it ITA,DF,Chievo,Serie A,35.0,1979.0,5.9,1.0,0.0,,9.0,,,,,,,,
2343,Bouna Sarr,sn SEN,"DF,MF",Metz,Ligue 1,22.0,1992.0,23.1,6.0,0.0,,37.0,,,,,,,,
2344,Ferjani Sassi,tn TUN,"DF,MF",Metz,Ligue 1,22.0,1992.0,10.5,2.0,0.0,,20.0,,,,,,,,
2345,Marco Sau,it ITA,"FW,MF",Cagliari,Serie A,26.0,1987.0,19.9,3.0,0.0,,20.0,,,,,,,,
2346,Stefan Savić,me MNE,"DF,MF",Fiorentina,Serie A,23.0,1991.0,27.9,5.0,1.0,,34.0,,,,,,,,
2347,Javier Saviola,ar ARG,FW,Hellas Verona,Serie A,32.0,1981.0,5.2,1.0,0.0,,8.0,,,,,,,,
2348,Lionel Scaloni,ar ARG,"DF,MF",Atalanta,Serie A,36.0,1978.0,1.5,0.0,0.0,,1.0,,,,,,,,
2349,Marcel Schäfer,de GER,"DF,MF",Wolfsburg,Bundesliga,30.0,1984.0,7.4,0.0,0.0,,4.0,,,,,,,,
2350,Dani Schahin,de GER,FW,Freiburg,Bundesliga,25.0,1989.0,2.7,1.0,0.0,,9.0,,,,,,,,
2351,Ezequiel Schelotto,it ITA,"DF,MF",Chievo,Serie A,25.0,1989.0,23.5,4.0,0.0,,28.0,,,,,,,,
2352,Julian Schieber,de GER,FW,Hertha BSC,Bundesliga,25.0,1989.0,14.2,1.0,0.0,,21.0,,,,,,,,
2353,Sven Schipplock,de GER,FW,Hoffenheim,Bundesliga,25.0,1988.0,9.0,4.0,0.0,,20.0,,,,,,,,
2354,Jan Schlaudraff,de GER,"FW,MF",Hannover 96,Bundesliga,31.0,1983.0,0.7,0.0,0.0,,1.0,,,,,,,,
2355,Jeffrey Schlupp,gh GHA,"DF,FW",Leicester City,Premier League,21.0,1992.0,28.1,4.0,0.0,,29.0,,,,,,,,
2356,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,27.0,1986.0,24.0,0.0,0.0,,0.0,,,,,,,,
2357,Marcel Schmelzer,de GER,DF,Dortmund,Bundesliga,26.0,1988.0,21.3,4.0,0.0,,28.0,,,,,,,,
2358,Jonathan Schmid,fr FRA,"DF,MF",Freiburg,Bundesliga,24.0,1990.0,31.4,2.0,0.0,,20.0,,,,,,,,
2359,Manuel Schmiedebach,de GER,MF,Hannover 96,Bundesliga,25.0,1988.0,24.9,5.0,0.0,,44.0,,,,,,,,
2360,Morgan Schneiderlin,fr FRA,MF,Southampton,Premier League,24.0,1989.0,24.3,6.0,1.0,,46.0,,,,,,,,
2361,Christian Schulz,de GER,"DF,MF",Hannover 96,Bundesliga,31.0,1983.0,29.4,7.0,0.0,,45.0,,,,,,,,
2362,Nico Schulz,de GER,"DF,FW",Hertha BSC,Bundesliga,21.0,1993.0,22.1,2.0,2.0,,32.0,,,,,,,,
2363,André Schürrle,de GER,"FW,MF",Chelsea,Premier League,23.0,1990.0,4.8,2.0,0.0,,10.0,,,,,,,,
2364,André Schürrle,de GER,"FW,MF",Wolfsburg,Bundesliga,23.0,1990.0,7.4,1.0,0.0,,14.0,,,,,,,,
2366,Julian Schuster,de GER,MF,Freiburg,Bundesliga,29.0,1985.0,17.2,7.0,0.0,,32.0,,,,,,,,
2367,Daniel Schwaab,de GER,DF,Stuttgart,Bundesliga,25.0,1988.0,26.1,2.0,1.0,,22.0,,,,,,,,
2368,Ronnie Schwartz,dk DEN,FW,Guingamp,Ligue 1,24.0,1989.0,7.8,1.0,0.0,,11.0,,,,,,,,
2369,Mark Schwarzer,au AUS,GK,Leicester City,Premier League,41.0,1972.0,6.0,0.0,0.0,,0.0,,,,,,,,
2370,Pirmin Schwegler,ch SUI,MF,Hoffenheim,Bundesliga,27.0,1987.0,25.0,5.0,0.0,,59.0,,,,,,,,
2371,Bastian Schweinsteiger,de GER,"DF,MF",Bayern Munich,Bundesliga,29.0,1984.0,15.1,4.0,0.0,,31.0,,,,,,,,
2372,Simone Scuffet,it ITA,GK,Udinese,Serie A,18.0,1996.0,1.7,0.0,0.0,,0.0,,,,,,,,
2373,Ryan Seager,eng ENG,FW,Southampton,Premier League,18.0,1996.0,0.0,0.0,0.0,,0.0,,,,,,,,
2374,Haris Seferović,ch SUI,FW,Eint Frankfurt,Bundesliga,22.0,1992.0,31.6,8.0,1.0,,66.0,,,,,,,,
2375,Carlos Selfa,es ESP,MF,Almería,La Liga,22.0,1992.0,0.4,0.0,0.0,,0.0,,,,,,,,
2376,Davie Selke,de GER,FW,Werder Bremen,Bundesliga,19.0,1995.0,22.0,4.0,0.0,,60.0,,,,,,,,
2377,Philippe Senderos,ch SUI,DF,Aston Villa,Premier League,29.0,1985.0,7.0,2.0,0.0,,9.0,,,,,,,,
2378,Luigi Sepe,it ITA,GK,Empoli,Serie A,23.0,1991.0,31.0,0.0,0.0,,0.0,,,,,,,,
2379,Fran Serrano,es ESP,DF,Córdoba,La Liga,19.0,1995.0,1.6,0.0,0.0,,0.0,,,,,,,,
2380,Grégory Sertic,fr FRA,MF,Bordeaux,Ligue 1,24.0,1989.0,23.2,6.0,0.0,,36.0,,,,,,,,
2381,Stéphane Sessègnon,bj BEN,"FW,MF",West Brom,Premier League,30.0,1984.0,19.6,5.0,0.0,,15.0,,,,,,,,
2382,Nicolas Seube,fr FRA,"DF,MF",Caen,Ligue 1,34.0,1979.0,20.9,3.0,0.0,,31.0,,,,,,,,
2383,Salva Sevilla,es ESP,MF,Espanyol,La Liga,30.0,1984.0,15.8,5.0,0.0,,30.0,,,,,,,,
2384,Stephan El Shaarawy,it ITA,"FW,MF",Milan,Serie A,21.0,1992.0,13.3,3.0,0.0,,6.0,,,,,,,,
2385,Jason Shackell,eng ENG,DF,Burnley,Premier League,30.0,1983.0,37.2,3.0,0.0,,23.0,,,,,,,,
2386,Xherdan Shaqiri,ch SUI,"FW,MF",Inter,Serie A,22.0,1991.0,8.3,3.0,0.0,,8.0,,,,,,,,
2387,Xherdan Shaqiri,ch SUI,"FW,MF",Bayern Munich,Bundesliga,22.0,1991.0,3.8,0.0,0.0,,1.0,,,,,,,,
2388,Luke Shaw,eng ENG,"DF,MF",Manchester Utd,Premier League,19.0,1995.0,12.5,2.0,1.0,,12.0,,,,,,,,
2389,Ryan Shawcross,eng ENG,DF,Stoke City,Premier League,26.0,1987.0,31.5,7.0,0.0,,28.0,,,,,,,,
2390,Itay Shechter,il ISR,FW,Nantes,Ligue 1,27.0,1987.0,5.3,1.0,0.0,,17.0,,,,,,,,
2392,Jonjo Shelvey,eng ENG,MF,Swansea City,Premier League,22.0,1992.0,27.2,9.0,1.0,,35.0,,,,,,,,
2393,Ollie Shenton,eng ENG,MF,Stoke City,Premier League,16.0,1997.0,0.0,0.0,0.0,,0.0,,,,,,,,
2394,Djibril Sidibé,fr FRA,"DF,MF",Lille,Ligue 1,22.0,1992.0,23.3,5.0,1.0,,36.0,,,,,,,,
2395,Sidnei,br BRA,DF,La Coruña,La Liga,24.0,1989.0,32.0,10.0,0.0,,21.0,,,,,,,,
