,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
1484,Florian Lejeune,FRA,DF,Eibar,es La Liga,25.0,1991.0,34.0,33.0,2970.0,33.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.03,0.03,0.06,0.03,0.06
1485,Kevin Lejeune,FRA,MF,Metz,fr Ligue 1,31.0,1985.0,14.0,8.0,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,Jonathan Leko,GBR,"FW,MF",West Brom,eng Premier League,17.0,1999.0,9.0,0.0,181.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
1487,Iñigo Lekue,ESP,"MF,DF",Athletic Club,es La Liga,23.0,1993.0,25.0,17.0,1575.0,17.5,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.11,0.06,0.17,0.11,0.17
1488,Thomas Lemar,FRA,MF,Monaco,fr Ligue 1,20.0,1995.0,34.0,28.0,2610.0,29.0,9.0,11.0,9.0,0.0,0.0,1.0,0.0,0.31,0.38,0.69,0.31,0.69
1489,Mario Lemina,GAB,MF,Juventus,it Serie A,22.0,1993.0,19.0,8.0,906.0,10.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2
1490,Fabien Lemoine,FRA,MF,Saint-Étienne,fr Ligue 1,29.0,1987.0,16.0,9.0,780.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1491,Álvaro Lemos,ESP,"DF,MF",Celta Vigo,es La Liga,23.0,1993.0,5.0,5.0,438.0,4.9,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21
1492,Mauricio Lemos,URY,DF,Las Palmas,es La Liga,20.0,1995.0,23.0,21.0,1852.0,20.6,5.0,0.0,5.0,0.0,0.0,6.0,0.0,0.24,0.0,0.24,0.24,0.24
1493,Clément Lenglet,FRA,DF,Sevilla,es La Liga,21.0,1995.0,17.0,15.0,1358.0,15.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Clément Lenglet,FRA,DF,Nancy,fr Ligue 1,21.0,1995.0,18.0,18.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,Ermir Lenjani,ALB,"DF,FW",Rennes,fr Ligue 1,26.0,1989.0,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,Aaron Lennon,GBR,"MF,FW",Everton,eng Premier League,29.0,1987.0,11.0,6.0,509.0,5.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
1497,Bernd Leno,DEU,GK,Leverkusen,de Bundesliga,24.0,1992.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,Jeremain Lens,NLD,"FW,MF",Sunderland,eng Premier League,28.0,1987.0,2.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Pedro León,ESP,MF,Eibar,es La Liga,29.0,1986.0,37.0,34.0,3004.0,33.4,10.0,5.0,9.0,1.0,3.0,6.0,0.0,0.3,0.15,0.45,0.27,0.42
1500,Sergio León,ESP,FW,Osasuna,es La Liga,27.0,1989.0,33.0,27.0,2393.0,26.6,10.0,0.0,9.0,1.0,1.0,4.0,0.0,0.38,0.0,0.38,0.34,0.34
1501,Benjamin Leroy,FRA,GK,Dijon,fr Ligue 1,27.0,1989.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,Joleon Lescott,GBR,DF,Sunderland,eng Premier League,33.0,1982.0,2.0,1.0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,Filip Lesniak,SVK,MF,Tottenham,eng Premier League,20.0,1996.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Alexandre Letellier,FRA,GK,Angers,fr Ligue 1,25.0,1990.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Timo Letschert,NLD,DF,Sassuolo,it Serie A,23.0,1993.0,9.0,9.0,663.0,7.4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1506,Tobias Levels,DEU,DF,Ingolstadt 04,de Bundesliga,29.0,1986.0,10.0,8.0,721.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1508,Dorian Lévêque,FRA,DF,Guingamp,fr Ligue 1,26.0,1989.0,2.0,2.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Robert Lewandowski,POL,FW,Bayern Munich,de Bundesliga,27.0,1988.0,33.0,31.0,2775.0,30.8,30.0,5.0,25.0,5.0,5.0,5.0,0.0,0.97,0.16,1.14,0.81,0.97
1510,Igor Lewczuk,POL,DF,Bordeaux,fr Ligue 1,31.0,1985.0,25.0,25.0,2113.0,23.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04
1511,Stefan Lex,DEU,MF,Ingolstadt 04,de Bundesliga,26.0,1989.0,13.0,2.0,333.0,3.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,Aaron Leya Iseka,BEL,"MF,FW",Marseille,fr Ligue 1,18.0,1997.0,8.0,3.0,260.0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35
1513,Dario Lezcano,PRY,FW,Ingolstadt 04,de Bundesliga,26.0,1990.0,33.0,27.0,2507.0,27.9,6.0,3.0,6.0,0.0,1.0,4.0,0.0,0.22,0.11,0.32,0.22,0.32
1514,Luca Lezzerini,ITA,GK,Fiorentina,it Serie A,21.0,1995.0,1.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,Stephan Lichtsteiner,CHE,"DF,MF",Juventus,it Serie A,32.0,1984.0,26.0,22.0,1866.0,20.7,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.05,0.1,0.14,0.05,0.14
1516,Lillo,ESP,DF,Sporting Gijón,es La Liga,27.0,1989.0,25.0,24.0,2136.0,23.7,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
1517,Lucas Lima,BRA,DF,Nantes,fr Ligue 1,24.0,1991.0,38.0,38.0,3382.0,37.6,1.0,2.0,0.0,1.0,2.0,5.0,2.0,0.03,0.05,0.08,0.0,0.05
1518,Heinz Lindner,AUT,GK,Eint Frankfurt,de Bundesliga,26.0,1990.0,2.0,1.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,Karol Linetty,POL,MF,Sampdoria,it Serie A,21.0,1995.0,35.0,27.0,2384.0,26.5,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.15,0.19,0.04,0.19
1520,Jesse Lingard,GBR,"MF,FW",Manchester Utd,eng Premier League,23.0,1992.0,25.0,18.0,1360.0,15.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.13,0.07,0.13
1521,Pol Lirola,ESP,DF,Sassuolo,it Serie A,18.0,1997.0,22.0,17.0,1548.0,17.2,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17,0.17,0.0,0.17
1522,Marko Livaja,HRV,FW,Las Palmas,es La Liga,22.0,1993.0,25.0,16.0,1444.0,16.0,5.0,3.0,5.0,0.0,0.0,12.0,1.0,0.31,0.19,0.5,0.31,0.5
1523,Jake Livermore,GBR,MF,West Brom,eng Premier League,26.0,1989.0,16.0,15.0,1301.0,14.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Jake Livermore,GBR,"MF,DF",Hull City,eng Premier League,26.0,1989.0,21.0,20.0,1670.0,18.6,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.05,0.05,0.05
1525,Raúl Lizoain,ESP,GK,Las Palmas,es La Liga,25.0,1991.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Adem Ljajić,SRB,"FW,MF",Torino,it Serie A,24.0,1991.0,33.0,30.0,2513.0,27.9,10.0,8.0,9.0,1.0,2.0,5.0,0.0,0.36,0.29,0.64,0.32,0.61
1527,Diego Llorente,ESP,"DF,MF",Málaga,es La Liga,22.0,1993.0,25.0,23.0,2028.0,22.5,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.09,0.0,0.09,0.09,0.09
1528,Fernando Llorente,ESP,FW,Swansea City,eng Premier League,31.0,1985.0,33.0,28.0,2442.0,27.1,15.0,1.0,15.0,0.0,0.0,2.0,0.0,0.55,0.04,0.59,0.55,0.59
1529,Marcos Llorente,ESP,MF,Alavés,es La Liga,21.0,1995.0,32.0,31.0,2806.0,31.2,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06
1530,Hugo Lloris,FRA,GK,Tottenham,eng Premier League,29.0,1986.0,34.0,34.0,3004.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Alexandre Llovet,FRA,FW,Montpellier,fr Ligue 1,18.0,1997.0,2.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Giovani Lo Celso,ARG,MF,Paris S-G,fr Ligue 1,20.0,1996.0,4.0,1.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Simone Lo Faso,ITA,MF,Palermo,it Serie A,18.0,1998.0,10.0,1.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Manuel Locatelli,ITA,MF,Milan,it Serie A,18.0,1998.0,25.0,17.0,1694.0,18.8,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11
1536,Francesco Lodi,ITA,MF,Udinese,it Serie A,32.0,1984.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,Raoul Loé,CMR,MF,Osasuna,es La Liga,27.0,1989.0,7.0,6.0,570.0,6.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,Ruben Loftus-Cheek,GBR,MF,Chelsea,eng Premier League,20.0,1996.0,6.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,David Lombán,ESP,DF,Granada,es La Liga,29.0,1987.0,21.0,20.0,1841.0,20.5,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.1,0.0,0.1,0.1,0.1
1540,Cristiano Lombardi,ITA,FW,Lazio,it Serie A,20.0,1995.0,18.0,3.0,437.0,4.9,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.21,0.0,0.21,0.21,0.21
1541,Kevin Long,IRL,DF,Burnley,eng Premier League,25.0,1990.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,Shane Long,IRL,FW,Southampton,eng Premier League,29.0,1987.0,32.0,10.0,1321.0,14.7,3.0,2.0,3.0,0.0,1.0,2.0,0.0,0.2,0.14,0.34,0.2,0.34
1543,Ademola Lookman,NGA,FW,Everton,eng Premier League,18.0,1997.0,8.0,3.0,289.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
1544,Anthony Lopes,PRT,GK,Lyon,fr Ligue 1,25.0,1990.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,Hélder Lopes,PRT,DF,Las Palmas,es La Liga,27.0,1989.0,15.0,13.0,1224.0,13.6,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07
1546,Rony Lopes,PRT,"MF,FW",Lille,fr Ligue 1,20.0,1995.0,25.0,22.0,1861.0,20.7,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.19,0.19,0.39,0.19,0.39
1547,Adrián López,ESP,"FW,MF",Villarreal,es La Liga,28.0,1988.0,15.0,7.0,677.0,7.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.27,0.13,0.4,0.27,0.4
1548,David López,ESP,"DF,MF",Espanyol,es La Liga,26.0,1989.0,36.0,36.0,3240.0,36.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.08,0.06,0.14,0.08,0.14
1549,Diego López,ESP,GK,Espanyol,es La Liga,34.0,1981.0,35.0,35.0,3112.0,34.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Isma López,ESP,"DF,MF",Sporting Gijón,es La Liga,26.0,1990.0,27.0,19.0,1732.0,19.2,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.16,0.16,0.0,0.16
1551,Javi López,ESP,DF,Espanyol,es La Liga,30.0,1986.0,19.0,17.0,1522.0,16.9,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06
1552,Maxi López,ARG,FW,Torino,it Serie A,32.0,1984.0,16.0,2.0,440.0,4.9,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41
1553,Maxime Lopez,FRA,MF,Marseille,fr Ligue 1,18.0,1997.0,30.0,26.0,2173.0,24.1,3.0,7.0,3.0,0.0,0.0,4.0,0.0,0.12,0.29,0.41,0.12,0.41
1554,Unai López,ESP,MF,Leganés,es La Liga,20.0,1995.0,23.0,12.0,1167.0,13.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15
1555,Alberto Lora,ESP,DF,Sporting Gijón,es La Liga,29.0,1987.0,7.0,4.0,378.0,4.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1556,Jonas Lössl,DNK,GK,Mainz 05,de Bundesliga,27.0,1989.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,Jordan Lotiès,FRA,DF,Dijon,fr Ligue 1,31.0,1984.0,24.0,23.0,2046.0,22.7,2.0,0.0,2.0,0.0,0.0,5.0,2.0,0.09,0.0,0.09,0.09,0.09
1558,Jeff Louis,HTI,"MF,FW",Caen,fr Ligue 1,23.0,1992.0,5.0,3.0,230.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,Donald Love,SYC,DF,Sunderland,eng Premier League,21.0,1994.0,12.0,6.0,611.0,6.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15
1561,Dejan Lovren,HRV,DF,Liverpool,eng Premier League,27.0,1989.0,29.0,29.0,2553.0,28.4,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.07,0.04,0.11,0.07,0.11
1562,Matthew Lowton,GBR,DF,Burnley,eng Premier League,27.0,1989.0,36.0,36.0,3240.0,36.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.06,0.06,0.0,0.06
1563,Luciano,BRA,FW,Leganés,es La Liga,23.0,1993.0,25.0,11.0,1177.0,13.1,4.0,2.0,3.0,1.0,1.0,3.0,0.0,0.31,0.15,0.46,0.23,0.38
1564,Filipe Luís,BRA,DF,Atlético Madrid,es La Liga,30.0,1985.0,34.0,34.0,3006.0,33.4,3.0,6.0,3.0,0.0,0.0,5.0,0.0,0.09,0.18,0.27,0.09,0.27
1565,José Luis Gayà,ESP,DF,Valencia,es La Liga,21.0,1995.0,27.0,24.0,2089.0,23.2,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.09,0.13,0.04,0.13
1566,Luisinho,PRT,"DF,MF",La Coruña,es La Liga,31.0,1985.0,26.0,20.0,1907.0,21.2,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.09,0.09,0.0,0.09
1567,David Luiz,BRA,DF,Chelsea,eng Premier League,29.0,1987.0,33.0,33.0,2954.0,32.8,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03
1568,David Luiz,BRA,DF,Paris S-G,fr Ligue 1,29.0,1987.0,3.0,3.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,Jordan Lukaku,BEL,"MF,DF",Lazio,it Serie A,22.0,1994.0,16.0,8.0,851.0,9.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11
1570,Romelu Lukaku,BEL,FW,Everton,eng Premier League,23.0,1993.0,37.0,36.0,3266.0,36.3,25.0,6.0,24.0,1.0,1.0,3.0,0.0,0.69,0.17,0.85,0.66,0.83
1571,Dodi Lukebakio,BEL,"FW,MF",Toulouse,fr Ligue 1,18.0,1997.0,5.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Saša Lukić,SRB,MF,Torino,it Serie A,19.0,1996.0,14.0,7.0,777.0,8.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Senad Lulić,BIH,"MF,FW",Lazio,it Serie A,30.0,1986.0,31.0,29.0,2486.0,27.6,3.0,9.0,3.0,0.0,0.0,8.0,2.0,0.11,0.33,0.43,0.11,0.43
1574,Antonio Luna,ESP,DF,Eibar,es La Liga,25.0,1991.0,26.0,24.0,2115.0,23.5,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.04,0.21,0.26,0.04,0.26
1575,Arnaud Lusamba,COD,"FW,MF",Nice,fr Ligue 1,19.0,1997.0,6.0,3.0,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,Fabian Lustenberger,CHE,"MF,DF",Hertha BSC,de Bundesliga,28.0,1988.0,19.0,17.0,1500.0,16.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06
1577,Andreas Luthe,DEU,GK,Augsburg,de Bundesliga,29.0,1987.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,Germán Lux,ARG,GK,La Coruña,es La Liga,34.0,1982.0,25.0,25.0,2204.0,24.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,Cheikh M'Bengue,SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28.0,1988.0,15.0,15.0,1179.0,13.1,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08
1580,Massimo Maccarone,ITA,FW,Empoli,it Serie A,36.0,1979.0,28.0,17.0,1508.0,16.8,5.0,2.0,3.0,2.0,2.0,3.0,1.0,0.3,0.12,0.42,0.18,0.3
1581,Zinédine Machach,FRA,MF,Marseille,fr Ligue 1,20.0,1996.0,10.0,4.0,417.0,4.6,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1582,Darwin Machís,VEN,"MF,FW",Leganés,es La Liga,23.0,1993.0,27.0,10.0,1058.0,11.8,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.09,0.26,0.34,0.09,0.34
1583,Christian Maggio,ITA,DF,Napoli,it Serie A,34.0,1982.0,7.0,4.0,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,Francesco Magnanelli,ITA,MF,Sassuolo,it Serie A,31.0,1984.0,15.0,14.0,1193.0,13.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08
1586,Harry Maguire,GBR,DF,Hull City,eng Premier League,23.0,1993.0,29.0,25.0,2307.0,25.6,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.08,0.04,0.12,0.08,0.12
1587,Hicham Mahou,FRA,"FW,MF",Nice,fr Ligue 1,17.0,1999.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,Riyad Mahrez,DZA,MF,Leicester City,eng Premier League,25.0,1991.0,36.0,33.0,2825.0,31.4,6.0,4.0,3.0,3.0,5.0,4.0,0.0,0.19,0.13,0.32,0.1,0.22
1589,Raffaele Maiello,ITA,MF,Empoli,it Serie A,25.0,1991.0,1.0,1.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,Arne Maier,DEU,MF,Hertha BSC,de Bundesliga,17.0,1999.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Domenico Maietta,ITA,DF,Bologna,it Serie A,33.0,1982.0,29.0,29.0,2373.0,26.4,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04
1592,Habib Maïga,CIV,"DF,MF",Saint-Étienne,fr Ligue 1,20.0,1996.0,5.0,4.0,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,Mike Maignan,FRA,GK,Lille,fr Ligue 1,21.0,1995.0,7.0,6.0,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,Anthony Maisonnial,FRA,GK,Saint-Étienne,fr Ligue 1,18.0,1998.0,2.0,1.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,Ainsley Maitland-Niles,GBR,"DF,FW",Arsenal,eng Premier League,18.0,1997.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,Abdul Majeed Waris,GHA,"FW,MF",Lorient,fr Ligue 1,24.0,1991.0,35.0,31.0,2840.0,31.6,9.0,5.0,8.0,1.0,3.0,5.0,0.0,0.29,0.16,0.44,0.25,0.41
1597,Jean-Victor Makengo,FRA,MF,Caen,fr Ligue 1,18.0,1998.0,17.0,9.0,877.0,9.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,Nikola Maksimović,SRB,DF,Napoli,it Serie A,24.0,1991.0,8.0,7.0,678.0,7.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13
1599,Steed Malbranque,FRA,MF,Caen,fr Ligue 1,36.0,1980.0,13.0,3.0,370.0,4.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,Malcom,BRA,"FW,MF",Bordeaux,fr Ligue 1,19.0,1997.0,37.0,33.0,2728.0,30.3,7.0,4.0,7.0,0.0,1.0,2.0,0.0,0.23,0.13,0.36,0.23,0.36
1601,Kévin Malcuit,MAR,"DF,MF",Saint-Étienne,fr Ligue 1,25.0,1991.0,25.0,23.0,2092.0,23.2,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.09,0.09,0.0,0.09
1602,Aly Mallé,MLI,"MF,FW",Granada,es La Liga,18.0,1998.0,11.0,6.0,508.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,Yunus Mallı,TUR,"MF,FW",Wolfsburg,de Bundesliga,24.0,1992.0,16.0,13.0,1175.0,13.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.15,0.08,0.15
1604,Yunus Mallı,TUR,MF,Mainz 05,de Bundesliga,24.0,1992.0,16.0,15.0,1376.0,15.3,6.0,6.0,3.0,3.0,3.0,0.0,0.0,0.39,0.39,0.78,0.2,0.59
1605,Hugo Mallo,ESP,DF,Celta Vigo,es La Liga,25.0,1991.0,23.0,22.0,1988.0,22.1,2.0,1.0,2.0,0.0,0.0,10.0,1.0,0.09,0.05,0.14,0.09,0.14
1606,Shaun Maloney,SYC,MF,Hull City,eng Premier League,33.0,1983.0,9.0,2.0,283.0,3.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.32,0.64,0.95,0.32,0.95
1607,Emanuel Mammana,ARG,DF,Lyon,fr Ligue 1,20.0,1996.0,17.0,17.0,1514.0,16.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06
1608,Rey Manaj,ALB,FW,Pescara,it Serie A,19.0,1997.0,12.0,4.0,474.0,5.3,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.38,0.0,0.38,0.38,0.38
1609,Vincent Manceau,FRA,DF,Angers,fr Ligue 1,27.0,1989.0,33.0,32.0,2865.0,31.8,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03
1610,Steve Mandanda,FRA,GK,Crystal Palace,eng Premier League,31.0,1985.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,Christophe Mandanne,FRA,FW,Nancy,fr Ligue 1,31.0,1985.0,20.0,9.0,932.0,10.4,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.19,0.1,0.19
1613,Aïssa Mandi,DZA,DF,Betis,es La Liga,24.0,1991.0,26.0,25.0,2215.0,24.6,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.08,0.04,0.12,0.08,0.12
1614,Georges Mandjeck,CMR,MF,Metz,fr Ligue 1,27.0,1988.0,29.0,27.0,2336.0,26.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.12,0.0,0.12,0.12,0.12
1615,Rolando Mandragora,ITA,MF,Juventus,it Serie A,19.0,1997.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,Mario Mandžukić,HRV,"FW,MF",Juventus,it Serie A,30.0,1986.0,34.0,28.0,2483.0,27.6,7.0,4.0,7.0,0.0,0.0,5.0,0.0,0.25,0.14,0.4,0.25,0.4
1617,Alexis Mané,SEN,MF,Guingamp,fr Ligue 1,19.0,1997.0,4.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
