,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2273,Jeff Reine-Adelaide,Lyon,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2274,Reinier,Dortmund,2.9,9,4,6,1,2,2,4,50.0,2,4,1,3,2,11,0,0
2275,Francisco Reis Ferreira,Valencia,2.0,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,6,0
2276,Rocco Reitz,M'Gladbach,0.7,3,2,0,3,0,2,2,100.0,0,3,1,2,1,4,1,0
2277,Karim Rekik,Sevilla,7.3,7,5,2,5,0,1,4,25.0,3,8,3,5,6,13,17,0
2278,Alex Remiro,Real Sociedad,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,14,0
2279,Panagiotis Retsos,Saint-Étienne,3.0,5,3,5,0,0,3,7,42.9,4,1,1,0,3,8,12,0
2280,Marco Reus,Dortmund,25.3,33,16,9,16,8,9,33,27.3,24,22,2,20,14,47,13,0
2281,Elvis Rexhbecaj,Köln,20.4,53,32,17,27,9,19,53,35.8,34,32,7,25,26,79,18,0
2282,Oriol Rey,Valladolid,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
2283,Gio Reyna,Dortmund,22.0,24,13,9,8,7,9,25,36.0,16,14,1,13,10,34,11,0
2284,Baptiste Reynet,Nîmes,38.0,2,1,2,0,0,2,4,50.0,2,1,0,1,1,3,9,2
2285,Bryan Reynolds,Roma,3.1,4,2,1,1,2,1,5,20.0,4,4,0,4,6,10,4,0
2286,Franck Ribery,Fiorentina,23.9,24,11,4,9,11,5,29,17.2,24,11,2,9,3,27,1,0
2288,Federico Ricci,Sassuolo,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2289,Giacomo Ricci,Parma,0.7,3,1,1,2,0,0,0,0.0,0,2,2,0,1,4,4,0
2290,Matteo Ricci,Spezia,24.8,40,23,14,24,2,27,52,51.9,25,24,4,20,34,74,13,0
2291,Declan Rice,West Ham,32.0,59,35,33,25,1,21,51,41.2,30,39,11,28,59,118,41,0
2292,Chris Richards,Hoffenheim,10.5,19,8,12,6,1,10,16,62.5,6,13,4,9,21,40,40,1
2293,Chris Richards,Bayern Munich,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0
2294,Lewis Richardson,Burnley,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2295,Richarlison,Everton,31.8,50,32,21,22,7,16,51,31.4,35,28,3,25,14,64,36,1
2296,Marco Richter,Augsburg,15.7,17,9,3,12,2,7,23,30.4,16,10,0,10,6,23,9,0
2297,Mikel Rico,Huesca,24.3,24,12,14,8,2,11,34,32.4,23,20,3,17,23,47,22,0
2298,Sergio Rico,Paris S-G,9.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2299,Jairo Riedewald,Crystal Palace,20.2,34,15,13,17,4,16,36,44.4,20,39,7,32,29,63,25,0
2300,Emiliano Rigoni,Elche,12.7,12,7,3,8,1,3,15,20.0,12,16,1,15,6,18,9,0
2301,Tomas Rincon,Torino,31.6,68,38,27,33,8,36,71,50.7,35,32,7,25,31,99,44,0
2302,Luis Rioja,Alavés,23.2,21,14,11,7,3,7,39,17.9,32,23,1,22,20,41,30,0
2303,Renaud Ripart,Nîmes,33.9,52,30,25,19,8,26,84,31.0,58,58,12,46,36,88,53,0
2304,Andrea Rispoli,Crotone,7.2,6,3,2,3,1,2,7,28.6,5,12,3,9,5,11,15,1
2305,Mihailo Ristic,Montpellier,24.8,45,22,25,13,7,28,44,63.6,16,30,9,21,26,71,57,0
2306,Matt Ritchie,Newcastle Utd,15.0,10,3,5,3,2,3,17,17.6,14,17,2,15,12,22,47,0
2307,Maxence Rivera,Saint-Étienne,2.7,12,10,6,4,2,4,10,40.0,6,5,0,5,1,13,0,0
2308,Emmanuel Riviere,Crotone,7.1,2,1,2,0,0,0,3,0.0,3,5,1,4,1,3,0,0
2309,Rober,Levante,15.8,14,7,8,3,3,8,18,44.4,10,24,16,8,35,49,52,1
2310,Roberto,Valladolid,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0
2311,Sergi Roberto,Barcelona,10.5,9,6,5,2,2,7,13,53.8,6,12,6,6,10,19,20,0
2312,Tyler Roberts,Leeds United,14.9,15,13,1,11,3,5,22,22.7,17,17,2,15,9,24,12,0
2314,Andrew Robertson,Liverpool,37.6,46,34,23,18,5,28,57,49.1,29,39,9,30,21,67,79,1
2315,Antonee Robinson,Fulham,24.0,45,28,24,16,5,27,44,61.4,17,21,4,17,37,82,68,0
2316,Callum Robinson,West Brom,17.3,7,5,5,1,1,3,19,15.8,16,9,0,9,7,14,8,0
2317,Jack Robinson,Sheffield Utd,9.7,14,6,8,5,1,6,11,54.5,5,10,4,6,9,23,42,0
2318,Joel Robles,Betis,18.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,2
2319,Hal Robson-Kanu,West Brom,6.2,2,1,1,0,1,0,1,0.0,1,2,0,2,2,4,7,0
2320,Marc Roca,Bayern Munich,2.0,2,2,0,0,2,0,4,0.0,4,4,1,3,2,4,1,0
2321,Christopher Rocchia,Marseille,0.2,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0
2322,Ruben Rochina,Levante,15.6,38,28,12,23,3,12,35,34.3,23,22,2,20,22,60,7,0
2323,Marek Rodak,Fulham,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2324,Sebastian Rode,Eint Frankfurt,18.1,44,25,21,16,7,14,46,30.4,32,30,3,27,47,91,18,0
2325,Joe Rodon,Tottenham,8.1,14,9,11,2,1,3,4,75.0,1,10,8,2,21,35,36,2
2326,Rodri,Manchester City,30.5,72,40,24,40,8,33,66,50.0,33,23,9,14,36,108,54,3
2327,Rodri,Betis,6.0,3,3,1,2,0,1,6,16.7,5,7,0,7,2,5,0,0
2328,Rodrigo,Leeds United,14.3,14,7,8,3,3,4,22,18.2,18,7,0,7,5,19,16,0
2329,Kevin Rodrigues,Eibar,12.2,16,8,8,5,3,7,23,30.4,16,10,1,9,20,36,15,1
2330,Angel Rodriguez,Getafe,15.3,7,4,1,4,2,1,16,6.3,15,7,0,7,2,9,8,0
2331,Oscar Rodriguez Arnaiz,Sevilla,5.7,15,9,3,8,4,6,13,46.2,7,2,0,2,10,25,1,0
2332,Guido Rodriguez,Betis,31.8,98,56,52,40,6,40,85,47.1,45,52,14,38,68,166,58,2
2333,James Rodriguez,Everton,19.6,28,17,8,15,5,11,46,23.9,35,17,0,17,15,43,3,0
2334,Jay Rodriguez,Burnley,14.1,25,16,5,15,5,13,28,46.4,15,25,4,21,2,27,7,0
2335,Miguel Rodriguez,Celta Vigo,0.3,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
2336,Ricardo Rodriguez,Torino,13.8,21,14,11,8,2,13,22,59.1,9,16,5,11,20,41,43,0
2337,Victor Rodriguez,Elche,4.7,4,3,3,1,0,0,9,0.0,9,5,1,4,5,9,4,0
2338,Rodrygo,Real Madrid,10.9,15,6,10,4,1,2,17,11.8,15,15,0,15,7,22,4,0
2340,Marko Rog,Cagliari,12.9,40,24,15,22,3,16,37,43.2,21,17,6,11,19,59,15,0
2341,Rogerio,Sassuolo,20.9,26,13,19,5,2,19,27,70.4,8,26,5,21,31,57,53,0
2342,Luis Rojas,Crotone,1.2,1,0,0,1,0,1,2,50.0,1,2,0,2,1,2,0,0
2343,Alessio Romagnoli,Milan,21.2,17,7,8,7,2,8,19,42.1,11,29,22,7,24,41,80,0
2344,Cristian Romero,Atalanta,28.3,63,32,41,19,3,27,49,55.1,22,31,13,18,96,159,71,2
2345,Oriol Romeu,Southampton,19.6,69,35,25,39,5,26,68,38.2,42,28,7,21,30,99,18,0
2346,Cristiano Ronaldo,Juventus,31.1,6,3,1,3,2,3,15,20.0,12,11,3,8,5,11,15,1
2347,Facundo Roncaglia,Osasuna,13.7,25,14,14,11,0,11,20,55.0,9,11,6,5,25,50,26,0
2348,Valentin Rongier,Marseille,21.0,93,59,31,55,7,43,85,50.6,42,32,2,30,28,121,21,1
2349,Marten de Roon,Atalanta,33.6,80,48,30,36,14,36,84,42.9,48,44,9,35,69,149,40,0
2350,Jerome Roussillon,Wolfsburg,13.7,24,12,14,8,2,11,20,55.0,9,10,1,9,19,43,28,0
2351,Nolan Roux,Nîmes,7.2,7,3,1,4,2,3,8,37.5,5,6,0,6,5,12,4,0
2352,Nicolo Rovella,Genoa,13.2,29,16,15,11,3,9,32,28.1,23,11,0,11,20,49,19,1
2353,Amir Rrahmani,Napoli,12.2,13,8,7,6,0,6,9,66.7,3,17,14,3,8,21,39,1
2354,Ruben,Osasuna,2.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2355,Waldo Rubio,Valladolid,4.2,6,4,2,2,2,1,14,7.1,13,6,0,6,3,9,3,0
2356,John Ruddy,Wolves,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2357,Antonio Rudiger,Chelsea,19.0,31,23,16,14,1,12,15,80.0,3,17,10,7,18,49,51,0
2358,Sebastian Rudy,Hoffenheim,18.6,35,26,15,15,5,16,45,35.6,29,24,4,20,13,48,21,1
2359,Sebastian Rudy,Schalke 04,2.0,4,2,2,0,2,4,7,57.1,3,6,4,2,1,5,4,0
2360,Kevin Ruegg,Hellas Verona,2.3,0,0,0,0,0,0,0,0.0,0,3,0,3,2,2,3,0
2361,Daniele Rugani,Cagliari,11.1,24,11,10,12,2,10,20,50.0,10,15,10,5,15,39,46,0
2362,Daniele Rugani,Rennes,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0
2363,Matteo Ruggeri,Atalanta,2.3,3,0,1,2,0,2,3,66.7,1,2,0,2,4,7,2,0
2364,Mario Rui,Napoli,18.5,24,13,17,6,1,17,33,51.5,16,17,4,13,28,52,29,1
2366,Aitor Ruibal,Betis,17.7,32,18,14,14,4,10,35,28.6,25,26,0,26,11,43,8,0
2367,Isma Ruiz,Granada,0.7,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,3,0
2368,Kays Ruiz,Paris S-G,2.1,1,1,0,1,0,0,4,0.0,4,1,0,1,3,4,2,0
2369,Fabian Ruiz Pena,Napoli,28.5,58,31,26,21,11,25,70,35.7,45,33,3,30,36,94,32,1
2370,Victor Ruiz,Betis,24.0,11,7,7,4,0,4,13,30.8,9,17,13,4,44,55,85,0
2371,Geronimo Rulli,Villarreal,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1
2372,Georginio Rutter,Rennes,0.5,2,2,0,1,1,1,3,33.3,2,2,0,2,0,2,0,0
2373,Georginio Rutter,Hoffenheim,2.7,4,4,2,2,0,1,2,50.0,1,2,0,2,0,4,2,0
2374,Mathew Ryan,Arsenal,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2375,Mathew Ryan,Brighton,11.0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1,4,0
2376,Julian Ryerson,Union Berlin,11.9,22,15,4,14,4,12,15,80.0,3,13,0,13,11,33,17,0
2377,Frederik Ronnow,Schalke 04,10.5,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,9,1
2378,Joao Victor Santos Sa,Wolfsburg,5.2,9,6,2,6,1,6,11,54.5,5,11,0,11,8,17,2,0
2379,Roli Pereira de Sa,Nantes,0.6,4,3,1,3,0,3,4,75.0,1,2,0,2,0,4,0,0
2380,Idriss Saadi,Strasbourg,1.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
2381,Youssouf Sabaly,Bordeaux,32.3,47,33,24,17,6,27,45,60.0,18,31,8,23,49,96,57,2
2382,Mathys Saban,Saint-Étienne,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2383,Marcel Sabitzer,RB Leipzig,22.5,29,21,12,16,1,12,37,32.4,25,7,2,5,35,64,27,0
2384,Alexis Saelemaekers,Milan,22.4,43,26,20,18,5,19,60,31.7,41,29,1,28,25,68,6,0
2385,Modibo Sagnan,Real Sociedad,6.9,12,7,6,6,0,4,6,66.7,2,7,2,5,6,18,25,1
2386,Allan Saint-Maximin,Newcastle Utd,17.3,16,9,6,9,1,4,9,44.4,5,10,0,10,4,20,2,0
2387,Borja Sainz,Alavés,5.0,7,3,3,2,2,4,16,25.0,12,4,0,4,6,13,1,0
2388,Romain Saiss,Wolves,26.7,35,24,23,12,0,19,33,57.6,14,28,13,15,52,87,115,1
2389,Bukayo Saka,Arsenal,28.4,25,16,10,13,2,11,40,27.5,29,21,2,19,25,50,24,0
2390,Hiroki Sakai,Marseille,26.5,81,48,34,35,12,39,51,76.5,12,21,5,16,54,135,65,0
2392,Moise Sakava,Reims,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2393,Mamadou Sakho,Crystal Palace,3.1,3,2,1,2,0,3,3,100.0,0,3,2,1,3,6,11,0
2394,Jacopo Sala,Spezia,4.2,17,9,14,1,2,8,22,36.4,14,5,2,3,5,22,6,0
2395,Mohamed Salah,Liverpool,34.2,18,9,4,4,10,7,16,43.8,9,10,0,10,1,19,10,1
2396,Eddie Salcedo,Hellas Verona,8.4,6,2,3,2,1,3,3,100.0,0,6,0,6,6,12,6,0
2397,William Saliba,Nice,20.0,15,9,8,5,2,5,6,83.3,1,17,16,1,26,41,80,2
2398,Romain Salin,Rennes,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,3
2399,Mohammed Salisu,Southampton,9.4,38,21,20,16,2,25,34,73.5,9,22,5,17,17,55,30,0
2400,Roland Sallai,Freiburg,18.5,18,14,7,9,2,5,13,38.5,8,11,1,10,11,29,8,0
2401,Salvi,Cádiz,21.5,18,10,14,3,1,8,26,30.8,18,14,1,13,20,38,24,0
2402,Lazar Samardzic,RB Leipzig,2.2,10,7,4,6,0,5,13,38.5,8,6,0,6,2,12,1,0
2403,Diadie Samassekou,Hoffenheim,28.5,71,41,22,42,7,33,90,36.7,57,41,12,29,78,149,50,0
2404,Mama Samba Balde,Dijon,24.0,23,9,4,13,6,9,22,40.9,13,16,1,15,4,27,26,0
2405,Junior Sambia,Montpellier,27.2,41,29,20,14,7,26,38,68.4,12,27,14,13,39,80,46,0
2406,Frederic Sammaritano,Dijon,12.6,15,10,9,5,1,9,26,34.6,17,6,0,6,9,24,3,0
2407,Fede San Emeterio,Valladolid,16.2,25,14,15,7,3,11,31,35.5,20,23,8,15,28,53,33,0
2408,Antonio Sanabria,Torino,10.9,8,3,0,4,4,2,9,22.2,7,5,0,5,5,13,8,0
2409,Antonio Sanabria,Betis,10.4,5,5,0,4,1,0,2,0.0,2,8,1,7,3,8,9,0
2410,Oihan Sancet,Athletic Club,11.5,8,2,3,4,1,2,7,28.6,5,4,0,4,5,13,7,0
2411,Renato Sanches,Lille,14.1,13,7,4,8,1,5,25,20.0,20,13,2,11,13,26,8,0
2412,Ricard Sanchez,Atlético Madrid,0.3,1,1,0,0,1,0,0,0.0,0,1,0,1,0,1,1,0
2413,Alexis Sanchez,Inter,12.7,14,8,4,4,6,5,18,27.8,13,11,0,11,7,21,1,1
2414,Davinson Sanchez,Tottenham,16.5,40,20,31,9,0,21,32,65.6,11,18,13,5,14,54,85,2
2415,German Sanchez,Granada,29.3,24,11,13,9,2,11,23,47.8,12,28,26,2,38,62,130,1
2416,Javi Sanchez,Valladolid,10.2,15,10,10,4,1,9,10,90.0,1,15,7,8,15,30,37,0
2418,Manu Sanchez,Osasuna,10.8,27,15,10,10,7,11,25,44.0,14,8,0,8,8,35,14,0
2419,Manu Sanchez,Atlético Madrid,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
2420,Juan Sanchez Mino,Elche,5.5,8,5,5,3,0,6,14,42.9,8,4,0,4,4,12,7,0
2421,Pepe Sanchez,Granada,2.8,4,2,2,2,0,3,4,75.0,1,5,2,3,4,8,9,0
2422,Robert Sanchez,Brighton,27.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,11,2
2423,Jadon Sancho,Dortmund,22.9,18,11,4,10,4,7,16,43.8,9,20,1,19,16,34,9,0
2424,Alex Sandro,Juventus,20.6,37,23,19,13,5,13,25,52.0,12,20,4,16,31,68,57,0
2425,Leroy Sane,Bayern Munich,20.1,18,10,2,10,6,13,30,43.3,17,23,1,22,9,27,8,1
2426,Salif Sane,Schalke 04,11.9,17,9,9,7,1,13,23,56.5,10,25,13,12,25,42,66,0
2427,Oier Sanjurjo,Osasuna,23.2,39,16,8,27,4,17,60,28.3,43,24,6,18,29,68,41,0
2428,Mohamed Sankoh,Stuttgart,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
2429,Siriki Sanogo,Benevento,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2430,Morgan Sanson,Aston Villa,3.3,7,4,4,2,1,1,4,25.0,3,5,0,5,4,11,1,0
2431,Morgan Sanson,Marseille,9.2,21,12,6,12,3,9,28,32.1,19,12,0,12,9,30,5,0
2432,Nicola Sansone,Bologna,13.0,22,11,7,12,3,10,31,32.3,21,15,0,15,9,31,7,0
2433,Baptiste Santamaria,Angers,3.0,9,6,3,5,1,2,7,28.6,5,4,0,4,7,16,8,0
2434,Baptiste Santamaria,Freiburg,24.5,51,38,19,24,8,20,54,37.0,34,36,7,29,52,103,34,1
2435,Federico Santander,Bologna,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2436,Davide Santon,Roma,6.5,4,3,2,2,0,3,7,42.9,4,10,1,9,4,8,12,0
2437,Samir Santos,Udinese,24.6,40,23,26,12,2,13,29,44.8,16,33,17,16,58,98,60,1
2438,Riccardo Saponara,Fiorentina,0.6,2,1,0,2,0,1,3,33.3,2,0,0,0,1,3,0,0
2439,Riccardo Saponara,Spezia,4.3,4,1,1,0,3,1,3,33.3,2,1,0,1,1,5,4,0
2440,Ivan Saponjic,Cádiz,4.3,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,4,0
2441,Pablo Sarabia,Paris S-G,14.7,15,11,6,6,3,10,38,26.3,28,9,1,8,5,20,8,0
2442,Josh Sargent,Werder Bremen,27.8,32,19,13,13,6,13,27,48.1,14,39,4,35,17,49,36,0
2444,Bouna Sarr,Marseille,0.8,1,1,0,0,1,1,1,100.0,0,1,1,0,1,2,1,0
2445,Bouna Sarr,Bayern Munich,5.0,9,8,4,3,2,3,6,50.0,3,7,0,7,10,19,7,1
2446,Sidy Sarr,Nîmes,5.1,10,6,4,6,0,2,5,40.0,3,1,1,0,7,17,4,0
2447,Marco Sau,Benevento,8.7,6,2,0,6,0,1,16,6.3,15,7,0,7,5,11,3,0
2448,Teji Savanier,Montpellier,24.1,49,33,16,25,8,22,73,30.1,51,28,6,22,38,87,15,0
2449,Stefan Savic,Atlético Madrid,32.8,40,25,32,7,1,21,34,61.8,13,33,19,14,42,82,110,0
2450,Romaine Sawyers,West Brom,16.5,30,18,16,12,2,14,43,32.6,29,20,4,16,18,48,12,3
2451,Gianluca Scamacca,Genoa,15.0,19,10,6,7,6,7,19,36.8,12,21,4,17,9,28,12,0
2452,Dane Scarlett,Tottenham,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2453,Fabian Schar,Newcastle Utd,13.8,13,4,8,5,0,7,19,36.8,12,19,12,7,27,40,52,1
2454,Aurelien Scheidler,Dijon,3.8,2,0,0,2,0,0,2,0.0,2,0,0,0,1,3,5,0
2455,Nicolas Schiappacasse,Sassuolo,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2456,Pasquale Schiattarella,Benevento,25.0,37,22,25,12,0,19,47,40.4,28,19,5,14,32,69,29,2
2457,Patrik Schick,Leverkusen,20.7,7,2,0,5,2,1,4,25.0,3,5,2,3,3,10,20,0
2458,Sven Schipplock,Arminia,8.3,15,8,7,6,2,6,27,22.2,21,13,2,11,6,21,8,0
2459,Xaver Schlager,Wolfsburg,29.2,66,40,20,38,8,22,68,32.4,46,50,6,44,54,120,38,0
2460,Keven Schlotterbeck,Freiburg,18.4,31,10,16,15,0,10,23,43.5,13,26,18,8,36,67,89,2
2461,Nico Schlotterbeck,Union Berlin,14.3,34,19,14,19,1,18,28,64.3,10,13,6,7,31,65,29,1
2462,Jeffrey Schlupp,Crystal Palace,15.9,29,16,14,12,3,6,23,26.1,17,24,8,16,22,51,16,0
2463,Kasper Schmeichel,Leicester City,38.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,0
2464,Jonathan Schmid,Freiburg,26.6,37,19,17,13,7,16,30,53.3,14,26,10,16,28,65,38,0
2465,Romano Schmid,Werder Bremen,13.1,22,16,8,10,4,8,35,22.9,27,21,0,21,8,30,6,0
2466,Benno Schmitz,Köln,4.6,14,7,6,7,1,7,13,53.8,6,8,2,6,6,20,7,0
2467,Morgan Schneiderlin,Nice,24.4,51,31,21,24,6,20,54,37.0,34,21,11,10,53,104,46,0
2468,Alessandro Schopf,Schalke 04,10.5,11,9,3,7,1,1,6,16.7,5,15,1,14,6,17,6,0
2470,Jerdy Schouten,Bologna,27.9,50,25,23,25,2,16,37,43.2,21,36,13,23,79,129,37,6
2471,Nico Schulz,Dortmund,6.8,9,6,4,3,2,2,11,18.2,9,12,4,8,6,15,10,0
2472,Alexander Schwolow,Hertha BSC,26.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,6,0
2473,Christopher Scott,Bayern Munich,0.4,2,1,0,1,1,2,2,100.0,0,0,0,0,0,2,1,0
2474,Matteo Scozzarella,Parma,1.7,4,0,3,1,0,2,3,66.7,1,3,1,2,6,10,0,0
2475,Simone Scuffet,Udinese,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2476,Jacopo Segre,Torino,2.1,5,2,2,1,2,2,5,40.0,3,0,0,0,0,5,1,0
2477,Davie Selke,Werder Bremen,9.0,3,2,1,1,1,0,6,0.0,6,3,2,1,1,4,7,0
2478,Malik Sellouki,Nice,0.7,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,0,0
2479,Matz Sels,Strasbourg,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0
2480,Nelson Semedo,Wolves,33.1,85,48,53,23,9,42,72,58.3,30,30,10,20,41,126,78,2
2481,Leo Sena,Spezia,9.8,22,12,7,10,5,12,26,46.2,14,19,4,15,11,33,5,0
2482,Stefano Sensi,Inter,6.7,9,6,3,5,1,4,11,36.4,7,6,1,5,7,16,1,0
2483,Jaime Seoane,Huesca,22.9,50,30,20,23,7,24,65,36.9,41,27,6,21,17,67,14,0
2484,Luigi Sepe,Parma,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,13,2
2485,Suat Serdar,Schalke 04,21.7,55,35,18,33,4,17,52,32.7,35,29,4,25,23,78,21,0
2486,Jean Seri,Bordeaux,7.9,17,9,3,12,2,4,15,26.7,11,8,2,6,12,29,7,0
2487,Femi Seriki,Sheffield Utd,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2488,Ryan Sessegnon,Hoffenheim,17.5,47,25,26,13,8,15,34,44.1,19,26,3,23,30,77,46,0
2489,Nils Seufert,Arminia,3.8,12,9,2,5,5,2,8,25.0,6,3,1,2,5,17,6,0
2490,Edgar Sevikyan,Levante,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2491,Stephan El Shaarawy,Roma,6.4,4,3,0,3,1,2,9,22.2,7,3,1,2,3,7,2,0
2492,Jamie Shackleton,Leeds United,5.1,10,6,6,4,0,4,11,36.4,7,3,1,2,9,19,3,0
2493,Xherdan Shaqiri,Liverpool,6.2,7,4,3,1,3,2,7,28.6,5,4,0,4,2,9,0,0
2494,Billy Sharp,Sheffield Utd,8.2,5,1,0,3,2,2,9,22.2,7,2,0,2,0,5,2,0
2496,Luke Shaw,Manchester Utd,29.5,44,28,21,16,7,21,36,58.3,15,34,9,25,20,64,44,2
2497,Jonjo Shelvey,Newcastle Utd,29.1,39,14,18,19,2,10,37,27.0,27,26,14,12,36,75,42,0
2498,Eldor Shomurodov,Genoa,18.6,28,14,7,13,8,9,37,24.3,28,17,2,15,6,34,11,0
2499,Shola Shoretire,Manchester Utd,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2500,Mahame Siby,Strasbourg,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2501,Abdoulaye Sidibe,Saint-Étienne,0.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
2502,Djibril Sidibe,Monaco,22.0,58,34,26,29,3,37,52,71.2,15,20,5,15,50,108,37,2
2503,Sidnei,Betis,7.7,9,3,6,3,0,4,9,44.4,5,6,4,2,16,25,28,0
2504,Kaj Sierhuis,Reims,7.2,7,2,1,2,4,2,9,22.2,7,2,1,1,2,9,5,0
2505,Tim Siersleben,Wolfsburg,0.4,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,0,0
2506,Gylfi Sigurdsson,Everton,25.0,30,20,9,14,7,13,44,29.5,31,31,2,29,34,64,21,1
2507,Luca Siligardi,Crotone,0.5,4,2,0,3,1,1,5,20.0,4,0,0,0,0,4,0,0
2508,Luca Siligardi,Parma,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
2509,Adrien Silva,Sampdoria,17.8,49,22,21,22,6,18,54,33.3,36,34,1,33,30,79,10,1
2510,Andre Silva,Eint Frankfurt,30.7,11,2,0,7,4,6,13,46.2,7,11,1,10,3,14,15,0
2511,Bernardo Silva,Manchester City,22.9,26,14,7,12,7,11,52,21.2,41,17,1,16,17,43,8,0
2512,Caio Henrique Oliveira Silva,Monaco,26.3,50,34,25,20,5,31,51,60.8,20,20,3,17,16,66,37,0
2513,David Silva,Real Sociedad,15.5,19,12,2,14,3,8,21,38.1,13,14,1,13,13,32,8,2
2514,Fabio Silva,Wolves,15.2,6,4,1,4,1,4,12,33.3,8,12,1,11,4,10,5,1
2515,Florent da Silva,Lyon,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2516,Gabriel Silva,Saint-Étienne,3.9,7,6,7,0,0,1,2,50.0,1,4,1,3,6,13,8,0
2517,Gaston Silva,Huesca,6.7,16,12,11,5,0,8,14,57.1,6,10,4,6,11,27,16,0
2518,Rui Silva,Granada,32.0,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,14,0
2519,Thiago Silva,Chelsea,21.5,20,12,11,8,1,14,21,66.7,7,21,13,8,33,53,86,1
2520,Marco Silvestri,Hellas Verona,34.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,14,1
2522,Mohamed Simakan,Strasbourg,17.9,32,22,21,6,5,9,18,50.0,9,17,11,6,31,63,41,0
2523,Giovanni Simeone,Cagliari,19.3,24,11,2,15,7,7,31,22.6,24,23,1,22,10,34,18,0
2524,Moses Simon,Nantes,25.8,27,14,11,9,7,17,36,47.2,19,24,1,23,15,42,15,1
2525,Unai Simon,Athletic Club,37.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,7,7
2526,Xavi Simons,Paris S-G,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2527,Joan Simun Edmundsson,Arminia,0.6,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,0,0
2528,Wilfried Singo,Torino,20.6,29,14,16,6,7,17,33,51.5,16,13,3,10,29,58,40,0
