,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1885,Gorka Rivera Alonso,Getafe,0.2,17,0,7,8,2,0,17,2,0,0.0,1,50.0,5,23,5,0,0,0,2,0,5,0
1886,Sergi Roberto,Como,5.9,455,10,74,279,105,6,455,9,3,33.3,5,55.6,263,1247,628,8,13,1,9,4,333,13
1887,Andrew Robertson,Liverpool,10.4,793,31,219,344,236,18,793,7,2,28.6,4,57.1,390,1753,936,21,16,1,9,3,518,28
1888,Antonee Robinson,Fulham,13.0,897,52,277,350,282,27,897,28,16,57.1,10,35.7,491,2212,1230,32,20,12,16,8,527,98
1889,Marc Roca,Betis,8.1,504,22,120,312,76,12,504,5,4,80.0,1,20.0,310,1710,880,10,12,0,7,6,342,10
1890,Rodri,Manchester City,0.7,65,1,12,30,24,0,65,1,0,0.0,0,0.0,34,125,42,0,2,0,0,0,49,1
1891,Rodri,Betis,1.3,86,3,22,32,33,6,86,6,2,33.3,4,66.7,57,401,183,4,3,3,5,2,63,11
1892,Alvaro Rodriguez,Getafe,3.4,132,6,12,62,62,21,132,9,4,44.4,4,44.4,52,194,23,0,2,1,14,8,89,15
1893,Oscar Rodriguez Arnaiz,Leganés,4.8,231,6,38,117,80,6,231,13,6,46.2,6,46.2,116,645,289,7,7,4,8,6,165,19
1894,Damian Rodriguez,Celta Vigo,6.9,553,12,78,372,104,4,553,1,0,0.0,1,100.0,337,1440,720,3,3,0,4,5,424,5
1895,Dani Rodriguez,Mallorca,9.1,375,9,45,170,167,15,375,14,8,57.1,4,28.6,209,1123,441,12,18,1,16,14,247,37
1896,Guido Rodriguez,West Ham,9.1,512,31,154,308,51,2,512,2,1,50.0,0,0.0,242,860,340,2,5,0,1,5,298,4
1898,James Rodriguez,Rayo Vallecano,1.6,116,1,16,51,50,4,116,7,5,71.4,2,28.6,71,244,105,3,4,1,5,0,85,7
1899,Javi Rodriguez,Celta Vigo,9.7,738,39,242,429,67,9,738,4,1,25.0,2,50.0,481,2077,1126,11,9,1,3,1,550,19
1900,Jesus Rodriguez,Betis,0.9,41,0,3,22,16,5,41,11,3,27.3,5,45.5,25,148,85,3,2,3,4,2,31,6
1901,Kirian Rodriguez,Las Palmas,13.0,932,25,200,588,148,10,932,12,7,58.3,5,41.7,538,2499,1374,18,20,0,12,10,699,29
1902,Ricardo Rodriguez,Betis,3.7,230,18,70,119,43,1,230,3,3,100.0,0,0.0,111,474,258,3,5,0,2,0,128,11
1903,Rodrygo,Real Madrid,8.1,473,5,33,165,280,45,473,37,17,45.9,15,40.5,307,2052,1157,35,26,19,18,3,378,87
1904,Mads Roerslev,Brentford,5.1,303,21,110,131,63,4,303,10,4,40.0,5,50.0,179,870,434,8,6,0,3,5,206,31
1905,Morgan Rogers,Aston Villa,11.6,446,12,62,205,190,47,446,50,21,42.0,21,42.0,256,1707,991,33,24,9,35,30,301,63
1906,Merlin Rohl,Freiburg,2.0,75,0,7,40,30,6,75,6,4,66.7,1,16.7,46,366,203,7,4,3,9,4,56,11
1907,Alessio Romagnoli,Lazio,9.8,664,89,304,338,23,13,664,0,0,0.0,0,0.0,384,1560,677,3,0,0,2,0,456,0
1908,Leo Roman,Mallorca,4.0,146,114,145,1,0,0,146,1,1,100.0,0,0.0,77,451,251,0,0,0,0,0,75,0
1909,Carlos Romero,Espanyol,10.3,485,37,147,198,149,8,485,15,6,40.0,9,60.0,209,1372,714,17,12,3,12,7,247,45
1910,Cristian Romero,Tottenham,10.7,976,111,398,530,54,16,976,3,1,33.3,1,33.3,654,3417,2136,10,16,0,4,3,671,2
1911,Isaac Romero,Sevilla,10.9,346,12,27,156,165,45,346,32,11,34.4,16,50.0,181,749,276,12,4,8,40,24,239,47
1912,Luka Romero,Alavés,2.2,69,0,5,28,37,5,68,3,1,33.3,1,33.3,42,256,69,3,1,1,5,7,45,12
1913,Oriol Romeu,Girona,6.7,490,18,99,323,68,1,490,5,2,40.0,2,40.0,264,1347,690,6,9,1,4,7,377,3
1914,Valentin Rongier,Marseille,3.8,317,26,124,163,35,2,317,4,4,100.0,0,0.0,160,644,338,7,3,0,8,5,210,5
1915,Marten de Roon,Atalanta,14.0,1075,31,270,646,166,4,1075,4,0,0.0,4,100.0,573,2330,1362,10,18,0,8,5,745,11
1916,Vitor Roque,Betis,8.4,209,1,13,98,103,41,209,19,6,31.6,11,57.9,130,750,337,14,11,11,30,23,140,34
1917,Pablo Rosario,Nice,10.8,532,38,142,316,78,13,531,10,5,50.0,5,50.0,261,1179,587,6,8,2,9,9,382,11
1918,Lasse Rosenboom,Holstein Kiel,2.4,90,14,46,26,18,6,90,3,0,0.0,3,100.0,29,157,63,2,0,0,3,1,41,6
1919,Max Rosenfelder,Freiburg,5.3,314,44,149,154,14,2,314,8,5,62.5,3,37.5,167,974,536,7,4,2,2,1,194,5
1920,Valentin Rosier,Leganés,10.7,599,53,245,249,110,10,599,13,8,61.5,5,38.5,243,1123,563,13,9,5,12,12,265,29
1921,Tom Rothe,Union Berlin,7.4,474,28,144,183,148,18,474,13,4,30.8,9,69.2,181,939,394,13,8,2,7,13,217,43
1922,Anthony Rouault,Stuttgart,6.9,470,71,254,208,10,3,470,1,1,100.0,0,0.0,218,774,327,0,1,0,1,2,314,1
1924,Jonas Rouhi,Juventus,1.3,105,1,27,57,21,1,105,4,2,50.0,2,50.0,54,271,120,1,2,0,2,2,70,4
1925,Jerome Roussillon,Union Berlin,0.1,7,1,1,4,2,2,7,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,3,1
1926,Nicolo Rovella,Lazio,10.8,848,32,201,550,109,1,848,9,7,77.8,2,22.2,518,2845,1344,13,17,0,9,5,614,14
1927,Jon Rowe,Marseille,4.2,196,1,15,67,116,26,196,24,13,54.2,9,37.5,134,827,415,16,7,6,13,7,156,40
1928,Amir Rrahmani,Napoli,14.0,1016,97,456,521,40,17,1016,1,1,100.0,0,0.0,550,2774,1725,9,7,0,3,1,695,0
1929,Tommaso Rubino,Fiorentina,0.1,3,0,1,2,0,0,3,0,0,0.0,0,0.0,3,5,4,0,0,0,0,0,1,0
1930,Antonio Rudiger,Real Madrid,13.1,1051,113,531,476,49,11,1051,3,2,66.7,0,0.0,650,3044,1912,9,12,1,2,1,780,1
1931,Matteo Ruggeri,Atalanta,10.3,767,20,192,352,229,11,767,5,3,60.0,2,40.0,378,1934,1030,33,17,0,9,1,527,56
1932,Aitor Ruibal,Betis,6.2,286,14,55,138,98,17,286,12,7,58.3,5,41.7,149,716,340,9,10,3,14,10,176,38
1933,Abel Ruiz,Girona,7.8,224,5,16,109,101,33,223,15,5,33.3,8,53.3,137,748,224,11,5,6,22,9,163,37
1934,Ferran Ruiz,Girona,0.2,9,0,3,6,1,0,9,0,0,0.0,0,0.0,5,15,1,0,0,0,1,0,4,0
1935,Fabian Ruiz Pena,Paris S-G,6.9,644,18,87,382,179,20,644,6,4,66.7,2,33.3,385,1925,1110,16,19,3,13,5,515,29
1936,Geronimo Rulli,Marseille,13.0,551,449,545,6,0,0,551,0,0,0.0,0,0.0,323,1439,755,0,0,0,1,0,294,0
1937,Georginio Rutter,Brighton,8.4,306,12,39,124,151,38,306,31,10,32.3,18,58.1,174,1213,720,19,17,7,23,14,211,46
1938,Julian Ryerson,Dortmund,9.5,536,14,127,248,170,14,536,19,12,63.2,7,36.8,290,1543,762,19,14,4,16,7,337,57
1939,Frederik Ronnow,Union Berlin,12.0,424,320,419,5,0,0,424,0,0,0.0,0,0.0,266,1479,872,0,0,0,1,0,211,0
1940,Jose Sa,Wolves,8.0,276,220,273,3,0,0,276,2,2,100.0,0,0.0,169,1131,665,0,0,0,1,0,127,0
1941,Elias Saad,St. Pauli,3.8,156,1,15,56,88,21,156,26,9,34.6,11,42.3,116,838,424,14,7,7,19,13,114,29
1942,Youssouf Sabaly,Betis,7.2,500,16,151,258,96,16,500,15,7,46.7,7,46.7,256,969,458,8,3,3,10,7,287,27
1943,Emmanuel Sabbi,Le Havre,4.6,140,2,19,52,70,15,140,23,9,39.1,10,43.5,85,471,151,6,3,1,15,2,94,26
1944,Stefano Sabelli,Genoa,8.5,424,20,127,192,106,5,424,6,0,0.0,4,66.7,167,773,459,13,7,0,7,2,210,23
1945,Marcel Sabitzer,Dortmund,8.4,455,14,56,246,156,18,455,8,3,37.5,5,62.5,250,1149,576,12,19,2,12,5,330,35
1946,Falaye Sacko,Montpellier,9.4,532,28,161,263,117,6,532,8,2,25.0,6,75.0,276,1305,669,15,10,3,6,1,307,27
1947,Umar Sadiq,Real Sociedad,2.5,85,1,12,30,46,16,85,9,5,55.6,4,44.4,49,278,94,5,2,3,14,6,66,18
1948,Alexis Saelemaekers,Roma,1.4,73,1,14,27,32,2,73,7,2,28.6,5,71.4,42,228,99,2,2,0,2,4,54,8
1950,Alexis Saelemaekers,Milan,1.0,81,0,9,34,38,2,81,0,0,0.0,0,0.0,59,356,234,7,4,1,1,0,61,13
1951,Jorge Saenz,Leganés,5.9,442,43,268,172,4,2,442,1,0,0.0,0,0.0,255,1017,541,3,1,0,3,1,289,0
1952,Matvei Safonov,Paris S-G,4.0,145,118,140,5,0,0,145,0,0,0.0,0,0.0,100,446,234,0,0,0,0,0,84,0
1953,Modibo Sagnan,Montpellier,10.9,582,87,304,253,27,9,582,8,4,50.0,3,37.5,321,1620,846,6,3,0,4,4,377,2
1954,Richie Sagrado,Venezia,1.3,30,3,9,13,9,0,30,0,0,0.0,0,0.0,14,71,48,0,0,0,3,0,16,5
1955,Osame Sahraoui,Lille,7.4,373,5,26,144,209,35,373,48,19,39.6,28,58.3,252,1638,843,33,22,13,17,15,291,72
1956,Wesley Said,Lens,3.9,121,2,7,51,64,22,121,12,5,41.7,7,58.3,74,306,129,4,3,3,6,4,95,20
1957,Bukayo Saka,Arsenal,10.8,554,5,34,123,402,91,553,54,22,40.7,22,40.7,352,2392,1440,56,17,30,20,27,397,140
1958,Marco Sala,Como,2.1,119,9,39,51,29,0,119,1,0,0.0,0,0.0,73,395,217,5,7,0,1,0,80,14
1959,Ibrahim Salah,Brest,3.4,152,0,11,64,80,15,152,21,9,42.9,12,57.1,103,653,407,15,7,6,12,6,112,33
1960,Mohamed Salah,Liverpool,12.6,516,7,32,175,315,107,512,42,21,50.0,19,45.2,373,2366,1085,51,18,46,29,28,457,133
1961,Amine Salama,Reims,2.4,84,1,7,34,47,17,84,14,7,50.0,7,50.0,54,515,224,10,7,4,16,4,58,19
1962,Kike Salas,Sevilla,6.2,507,41,273,216,20,5,507,1,0,0.0,1,100.0,248,1011,585,2,2,0,2,1,326,1
1963,Manolis Saliakas,St. Pauli,8.9,601,28,171,275,157,11,601,3,2,66.7,1,33.3,252,966,504,9,15,1,1,4,324,36
1964,William Saliba,Arsenal,11.3,823,65,342,456,29,5,823,4,4,100.0,0,0.0,495,2223,1161,5,5,0,5,2,607,2
1965,Mohammed Salisu,Monaco,6.1,515,64,216,286,13,7,515,1,0,0.0,1,100.0,306,1649,900,6,2,0,4,0,344,3
1966,Roland Sallai,Freiburg,0.5,25,0,3,7,15,2,25,1,0,0.0,1,100.0,16,173,88,4,1,2,1,1,18,2
1967,Yoann Salmier,Le Havre,6.6,335,54,171,146,20,3,335,4,3,75.0,1,25.0,165,943,502,6,3,0,2,0,188,0
1968,Lazar Samardzic,Atalanta,5.0,327,3,13,127,191,21,327,22,11,50.0,11,50.0,209,1323,653,21,18,9,9,2,249,46
1969,Diadie Samassekou,Hoffenheim,0.1,10,0,0,7,3,0,10,1,0,0.0,1,100.0,3,16,6,0,1,0,0,0,4,0
1970,Mama Samba Balde,Lyon,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65,28,1,1,0,1,1,9,2
1971,Mama Samba Balde,Brest,5.6,190,7,21,74,98,26,190,23,6,26.1,14,60.9,117,834,368,14,9,11,15,10,147,49
1972,Brice Samba,Lens,13.0,496,363,488,8,0,0,496,0,0,0.0,0,0.0,301,1520,858,0,0,0,0,0,258,0
1973,Albert Sambi Lokonga,Sevilla,7.2,487,19,126,295,67,7,487,7,3,42.9,2,28.6,279,1499,833,13,8,1,8,8,360,7
1974,Junior Sambia,Empoli,0.3,6,1,3,2,1,0,6,0,0,0.0,0,0.0,2,21,14,0,0,0,0,0,2,1
1976,Chuky san jose,Valladolid,1.0,20,0,2,8,10,1,20,0,0,0.0,0,0.0,11,46,20,0,1,0,1,3,12,4
1977,Antonio Sanabria,Torino,8.5,218,3,20,122,78,22,217,3,1,33.3,2,66.7,143,556,98,3,3,1,17,18,183,39
1978,Oihan Sancet,Athletic Club,8.5,380,3,37,185,165,26,379,22,10,45.5,10,45.5,224,1400,786,21,18,0,28,19,299,54
1979,Antonio Sanchez,Mallorca,6.2,320,18,110,138,77,6,320,8,4,50.0,3,37.5,152,689,267,5,4,3,4,3,174,18
1980,Ivan Sanchez,Valladolid,6.0,286,6,47,122,121,11,286,25,15,60.0,3,12.0,180,1386,779,22,12,4,11,7,194,38
1981,Javi Sanchez,Valladolid,7.8,464,72,312,140,12,7,464,0,0,0.0,0,0.0,266,1118,545,0,0,0,6,0,324,2
1982,Juanlu Sanchez,Sevilla,5.4,209,5,36,106,70,12,209,8,1,12.5,7,87.5,98,554,307,9,7,2,2,6,135,20
1983,Manu Sanchez,Alavés,11.5,543,30,166,229,154,7,543,13,3,23.1,8,61.5,210,1307,781,22,10,2,14,7,224,23
1984,Robert Sanchez,Chelsea,13.0,558,402,553,5,0,0,558,0,0,0.0,0,0.0,360,1673,1051,0,0,0,0,0,343,0
1985,Jadon Sancho,Chelsea,4.2,199,3,28,54,118,23,199,25,14,56.0,10,40.0,130,954,483,23,10,14,7,4,160,49
1986,Philipp Sander,Gladbach,4.1,293,15,78,183,34,4,293,5,2,40.0,3,60.0,139,699,292,2,2,0,6,1,175,3
1987,Leroy Sane,Bayern Munich,3.3,237,1,7,74,160,23,237,18,7,38.9,9,50.0,156,1129,495,14,9,6,12,4,191,66
1988,Arouna Sangante,Le Havre,5.8,342,30,162,160,23,3,342,3,2,66.7,1,33.3,181,1005,621,6,3,0,5,4,204,1
1989,Ibrahim Sangare,Nott'ham Forest,2.4,146,4,36,92,20,6,146,0,0,0.0,0,0.0,60,231,67,0,2,0,2,1,76,2
1990,Nhoa Sangui,Reims,6.4,343,14,118,155,75,6,343,5,4,80.0,1,20.0,175,845,351,4,6,1,7,9,208,31
1991,Kaishu Sano,Mainz 05,11.8,603,19,140,368,101,9,603,15,10,66.7,5,33.3,265,1217,493,9,9,2,16,14,340,13
1992,Nicola Sansone,Lecce,0.6,25,1,3,8,14,3,25,1,0,0.0,1,100.0,17,64,7,0,1,0,0,1,18,5
1993,Baptiste Santamaria,Rennes,5.3,371,12,93,221,57,4,371,5,1,20.0,4,80.0,196,711,214,3,5,0,12,5,251,9
1994,Jesus Santiago,Getafe,2.5,100,4,20,56,24,4,100,4,0,0.0,4,100.0,47,220,99,1,2,0,5,0,47,3
1995,Andrey Santos,Strasbourg,11.7,746,32,241,433,81,16,746,17,9,52.9,6,35.3,368,1521,941,14,3,2,25,6,453,13
1996,Kaua Santos,Eint Frankfurt,3.5,146,125,146,0,0,0,146,0,0,0.0,0,0.0,93,436,310,0,0,0,0,0,66,0
1997,Tiago Santos,Lille,4.5,285,6,50,116,120,21,285,21,12,57.1,8,38.1,191,1183,661,24,17,4,13,3,206,43
1998,Pablo Sarabia,Wolves,2.0,122,2,14,68,40,8,122,7,4,57.1,2,28.6,65,276,147,4,1,0,5,2,78,13
1999,Jeremy Sarmiento,Brighton,0.1,8,0,0,6,2,0,8,0,0,0.0,0,0.0,6,61,10,0,0,0,1,0,7,2
2000,Amin Sarr,Hellas Verona,2.7,107,5,11,46,51,4,107,3,2,66.7,1,33.3,46,208,49,2,1,1,7,5,68,12
2002,Ismaila Sarr,Crystal Palace,7.3,272,9,31,101,144,39,272,13,4,30.8,6,46.2,154,999,553,22,13,10,20,15,193,51
2003,Malang Sarr,Lens,2.3,146,10,65,66,15,1,146,1,0,0.0,1,100.0,105,445,179,1,1,0,2,2,103,1
2004,Mamadou Sarr,Strasbourg,6.5,429,41,223,198,10,1,429,6,4,66.7,2,33.3,256,1091,548,3,3,0,4,4,292,0
2005,Martin Satriano,Lens,0.5,32,1,6,10,16,8,32,2,1,50.0,1,50.0,12,83,30,2,2,0,2,2,19,11
2006,Teji Savanier,Montpellier,10.3,752,9,81,439,236,11,751,33,9,27.3,22,66.7,383,1778,722,9,13,1,21,11,491,48
2007,Savio,Manchester City,7.0,457,1,11,89,366,66,457,54,25,46.3,16,29.6,328,2619,1604,64,17,38,19,15,353,97
2008,Nicolo Savona,Juventus,8.4,617,16,212,312,97,10,617,5,4,80.0,1,20.0,432,2300,960,19,13,0,6,3,489,26
2009,Saba Sazonov,Torino,0.0,1,1,1,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2010,Joe Scally,Gladbach,11.0,758,31,288,337,138,9,758,26,14,53.8,11,42.3,412,1997,968,16,10,2,12,9,482,29
2011,Giorgio Scalvini,Atalanta,0.1,15,1,8,5,2,0,15,0,0,0.0,0,0.0,5,26,17,0,0,0,0,0,7,0
2012,Kevin Schade,Brentford,6.4,217,11,36,72,113,29,217,24,7,29.2,14,58.3,124,841,323,16,8,7,16,10,143,43
2013,Andras Schafer,Union Berlin,5.1,274,10,57,153,68,4,274,12,5,41.7,6,50.0,131,620,268,8,5,1,5,4,159,15
2014,Fabian Schar,Newcastle Utd,10.3,760,104,392,317,56,10,760,4,2,50.0,1,25.0,505,2408,1469,7,9,1,3,2,525,9
2015,Patrik Schick,Leverkusen,4.4,179,3,11,67,101,39,179,12,4,33.3,8,66.7,97,383,65,1,2,2,8,10,140,42
2016,Stefan Schimmer,Heidenheim,1.3,41,0,0,15,26,10,41,1,0,0.0,1,100.0,18,53,8,0,0,0,2,0,27,7
2017,Joel Schingtienne,Venezia,1.0,38,6,25,14,0,0,38,0,0,0.0,0,0.0,22,95,42,0,0,0,2,0,21,0
2018,Xaver Schlager,RB Leipzig,0.2,24,0,1,21,2,0,24,0,0,0.0,0,0.0,16,86,59,2,0,0,1,0,18,1
2019,Keven Schlotterbeck,Augsburg,9.4,557,64,253,261,45,17,557,1,1,100.0,0,0.0,288,1007,508,2,5,0,5,0,359,1
2020,Nico Schlotterbeck,Dortmund,10.8,1150,96,442,637,77,9,1150,10,6,60.0,3,30.0,732,3384,2049,20,19,1,6,4,851,8
2021,Jeffrey Schlupp,Crystal Palace,1.0,72,2,9,28,37,6,72,1,1,100.0,0,0.0,26,126,46,3,1,1,7,0,36,7
2022,Romano Schmid,Werder Bremen,11.8,712,9,92,322,309,45,712,28,10,35.7,16,57.1,487,2806,1664,49,31,13,21,21,540,70
2023,Niklas Schmidt,Toulouse,1.9,167,6,35,98,37,2,167,1,0,0.0,1,100.0,98,444,198,2,2,0,0,1,105,1
2024,Jan Schoppner,Heidenheim,11.2,523,42,143,256,127,28,523,15,7,46.7,8,53.3,262,1472,766,16,12,1,12,9,282,25
2025,Marvin Schulz,Holstein Kiel,1.6,83,9,31,39,14,0,83,1,0,0.0,1,100.0,27,152,49,0,1,0,2,2,35,0
2026,Leo Scienza,Heidenheim,7.5,337,7,45,133,170,30,337,47,21,44.7,21,44.7,207,1911,1238,39,24,11,27,9,209,49
2028,Alex Scott,Bournemouth,2.9,191,10,38,97,58,5,191,13,2,15.4,7,53.8,112,628,290,5,3,1,5,3,117,14
2029,Simone Scuffet,Cagliari,11.0,367,324,364,3,0,0,367,0,0,0.0,0,0.0,178,915,558,0,0,0,0,0,157,0
2030,Jeremy Sebas,Strasbourg,0.8,23,0,2,6,15,3,23,6,4,66.7,2,33.3,17,89,60,2,0,0,3,2,16,5
2031,Aleksandar Sedlar,Alavés,4.6,189,17,90,96,3,2,189,1,0,0.0,1,100.0,95,509,286,1,2,0,0,0,101,1
2032,Alidu Seidu,Rennes,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17
2033,Nicolas Seiwald,RB Leipzig,4.8,358,14,68,245,48,1,358,1,0,0.0,1,100.0,160,693,323,6,6,0,2,3,229,13
2034,Matz Sels,Nott'ham Forest,13.0,377,277,371,6,0,0,377,0,0,0.0,0,0.0,203,1186,602,0,0,0,0,0,172,0
2035,Nelson Semedo,Wolves,10.7,583,59,201,270,117,9,583,30,14,46.7,12,40.0,280,1665,847,16,11,6,12,5,312,27
2036,Antoine Semenyo,Bournemouth,11.7,532,13,71,177,301,68,532,50,26,52.0,18,36.0,345,2756,1309,48,26,25,30,15,379,96
2037,Marvin Senaya,Strasbourg,2.2,160,11,79,71,13,0,160,2,0,0.0,1,50.0,67,223,107,1,1,0,0,0,84,2
2038,Marcos Senesi,Bournemouth,10.2,698,59,305,339,63,12,698,8,5,62.5,3,37.5,432,2287,1306,11,14,0,5,5,437,3
2039,Suat Serdar,Hellas Verona,5.8,267,7,44,161,66,8,267,15,7,46.7,6,40.0,143,678,262,6,9,1,9,5,166,6
2040,Sergi,Leganés,14.5,893,126,547,337,11,7,893,2,2,100.0,0,0.0,462,2118,1101,3,2,0,1,0,564,1
2041,Nicolas Serrano,Athletic Club,1.1,47,1,3,12,32,2,47,7,3,42.9,4,57.1,21,118,37,0,1,0,1,1,32,16
2042,Benjamin Sesko,RB Leipzig,8.8,308,12,44,163,106,25,308,20,8,40.0,12,60.0,137,813,374,14,9,5,14,17,223,37
2043,Ryan Sessegnon,Fulham,0.1,7,0,3,3,1,0,7,0,0,0.0,0,0.0,3,8,4,0,0,0,0,1,3,0
2044,Stephan El Shaarawy,Roma,4.9,273,6,44,114,122,16,273,12,4,33.3,6,50.0,136,890,416,12,13,3,7,4,164,36
2045,Luke Shaw,Manchester Utd,0.8,107,3,46,56,5,0,107,0,0,0.0,0,0.0,86,335,143,1,2,0,1,0,93,0
2046,Alen Sherri,Cagliari,3.0,98,86,97,1,0,0,98,0,0,0.0,0,0.0,58,284,145,0,0,0,0,0,44,0
2047,Eldor Shomurodov,Roma,1.3,53,0,0,27,26,7,53,3,2,66.7,1,33.3,33,119,50,2,0,1,5,2,40,11
2048,Djibril Sidibe,Toulouse,9.1,633,37,212,315,113,4,633,8,6,75.0,2,25.0,355,1235,666,4,7,0,9,6,376,20
2049,Armindo Sieb,Mainz 05,4.3,168,1,14,77,79,22,168,19,7,36.8,11,57.9,94,633,290,15,5,4,17,12,128,24
2050,Vincent Sierro,Toulouse,12.1,824,37,197,453,181,11,823,9,3,33.3,6,66.7,443,1826,835,6,11,0,15,8,522,13
2051,Tim Siersleben,Heidenheim,0.6,36,8,18,17,1,0,36,0,0,0.0,0,0.0,25,99,46,0,0,0,0,0,24,1
2052,Kiliann Sildillia,Freiburg,0.6,46,5,12,20,14,0,46,0,0,0.0,0,0.0,23,79,42,0,1,0,2,1,30,5
2054,Andre Silva,RB Leipzig,0.8,41,1,6,12,24,3,41,0,0,0.0,0,0.0,21,108,68,2,1,0,4,1,24,8
2055,Bernardo Silva,Manchester City,11.3,787,16,92,277,425,86,787,30,15,50.0,13,43.3,495,3160,1725,50,28,21,8,12,605,103
2056,Caio Henrique Oliveira Silva,Monaco,6.5,513,15,103,227,194,10,513,6,5,83.3,1,16.7,282,1344,746,14,20,2,9,0,308,45
2057,Fabio Silva,Las Palmas,9.0,336,16,39,161,142,46,335,31,10,32.3,19,61.3,162,1033,447,16,6,12,28,11,221,51
2058,Jota Silva,Nott'ham Forest,3.8,147,7,38,39,78,23,147,20,5,25.0,8,40.0,81,626,414,13,7,6,14,5,86,23
2059,Eric da Silva Moreira,Nott'ham Forest,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2060,Rui Silva,Betis,15.0,553,412,552,1,0,0,553,0,0,0.0,0,0.0,334,1482,710,0,0,0,1,0,277,0
2061,Abdallah Sima,Brest,4.0,148,3,24,51,74,17,148,9,3,33.3,6,66.7,98,643,181,11,2,6,19,7,105,27
2062,Mohamed Simakan,RB Leipzig,0.6,52,0,9,35,9,2,52,1,0,0.0,0,0.0,27,130,70,3,1,0,0,0,39,4
2063,Giovanni Simeone,Napoli,2.5,92,2,6,44,43,12,92,5,1,20.0,4,80.0,53,249,98,3,4,0,8,6,74,15
2064,Giuliano Simeone,Atlético Madrid,4.7,269,1,44,104,126,16,269,20,8,40.0,11,55.0,156,943,529,23,12,3,12,3,178,50
2065,Moses Simon,Nantes,11.1,453,2,35,158,276,47,451,66,31,47.0,33,50.0,286,2840,1494,64,38,22,27,15,310,97
2066,Xavi Simons,RB Leipzig,6.8,429,4,35,233,172,25,429,26,11,42.3,12,46.2,229,1402,814,24,14,7,22,9,326,55
2067,Jahmai Simpson-Pusey,Manchester City,1.0,113,8,57,54,2,0,113,1,0,0.0,0,0.0,70,322,150,1,0,0,1,0,92,0
2068,Danel Sinani,St. Pauli,1.4,69,1,1,34,35,5,69,2,1,50.0,1,50.0,31,121,48,2,2,2,4,2,49,8
2069,Lassine Sinayoko,Auxerre,9.7,407,18,79,146,187,48,406,26,8,30.8,16,61.5,208,1158,594,27,14,11,14,12,264,81
2070,Wilfried Singo,Monaco,9.2,629,53,237,372,29,10,629,4,3,75.0,1,25.0,367,2278,1364,16,7,2,4,2,398,2
2071,Luis Sinisterra,Bournemouth,2.3,118,5,10,29,79,18,118,16,7,43.8,7,43.8,73,551,278,14,4,7,4,2,78,29
2072,Daley Sinkgraven,Las Palmas,1.0,77,4,22,35,20,1,77,1,1,100.0,0,0.0,46,262,95,2,2,1,1,1,50,7
2073,Jailson Siqueira,Celta Vigo,5.0,398,49,169,207,25,6,398,4,3,75.0,1,25.0,269,1286,705,4,7,2,0,5,296,2
2074,Ibrahim Sissoko,Saint-Étienne,8.5,272,13,37,129,107,34,271,11,3,27.3,8,72.7,140,655,275,12,11,6,30,12,189,32
2075,Ibrahima Sissoko,Bochum,10.2,447,23,138,240,73,12,447,16,10,62.5,4,25.0,231,1177,572,15,5,2,8,4,254,16
2076,Niama Sissoko,Reims,0.2,8,0,1,1,6,4,8,0,0,0.0,0,0.0,6,26,15,1,0,0,0,1,6,1
2077,Antonio Sivera,Alavés,15.0,484,344,470,15,0,0,484,0,0,0.0,0,0.0,224,1415,1003,0,0,0,0,0,161,0
2078,Tim Skarke,Union Berlin,3.6,105,2,9,46,51,10,105,4,2,50.0,2,50.0,78,414,198,8,4,3,6,7,92,23
2080,Ellyes Skhiri,Eint Frankfurt,9.5,525,35,162,278,86,8,525,4,3,75.0,1,25.0,265,1064,379,4,6,1,10,5,337,12
2081,Oliver Skipp,Leicester City,5.6,250,16,65,152,35,0,250,8,4,50.0,4,50.0,148,623,341,10,5,0,4,5,171,5
2082,Leo Skiri Ostigard,Rennes,7.9,582,60,259,312,15,7,582,2,1,50.0,1,50.0,303,1481,762,1,2,0,6,0,369,0
2083,Lukasz Skorupski,Bologna,8.0,307,270,305,2,0,0,307,0,0,0.0,0,0.0,200,955,575,0,0,0,0,0,190,0
2084,Robert Skov,Union Berlin,1.8,86,1,20,42,26,0,86,1,1,100.0,0,0.0,32,195,79,3,1,0,1,0,44,6
2085,Milan Skriniar,Paris S-G,4.2,417,51,200,213,5,3,417,3,0,0.0,3,100.0,244,1111,603,3,0,0,2,0,309,0
