,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2141,Romain Perraud,Brest,34.9,3,45,12,26.7,1.29,0.34,0.07,0.25,21.9,6,0,0,2.7,2.7,0.06,+0.3,+0.3
2142,Lucas Perrin,Marseille,3.4,1,3,1,33.3,0.88,0.29,0.33,1.00,12.1,0,0,0,0.4,0.4,0.13,+0.6,+0.6
2143,Pavao Pervan,Wolfsburg,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2144,Matteo Pessina,Atalanta,18.3,2,22,10,45.5,1.20,0.55,0.09,0.20,15.5,0,0,0,2.4,2.4,0.11,-0.4,-0.4
2145,Andrea Petagna,Napoli,10.7,4,24,10,41.7,2.24,0.93,0.17,0.40,11.2,0,0,0,4.1,4.1,0.17,-0.1,-0.1
2146,Nils Petersen,Freiburg,14.5,8,32,11,34.4,2.21,0.76,0.22,0.64,11.1,0,1,1,6.3,5.5,0.17,+1.7,+1.5
2147,Lukas Petkov,Augsburg,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2148,Jacopo Petriccione,Crotone,10.6,0,3,1,33.3,0.28,0.09,0.00,0.00,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2149,Jens Petter Hauge,Milan,5.9,2,7,3,42.9,1.18,0.51,0.29,0.67,14.8,0,0,0,0.9,0.9,0.13,+1.1,+1.1
2150,German Pezzella,Fiorentina,30.5,1,16,2,12.5,0.52,0.07,0.06,0.50,10.8,0,0,0,1.3,1.3,0.08,-0.3,-0.3
2151,Giuseppe Pezzella,Parma,20.3,1,7,2,28.6,0.34,0.10,0.14,0.50,24.6,0,0,0,0.2,0.2,0.03,+0.8,+0.8
2152,Maximilian Philipp,Wolfsburg,12.3,6,30,16,53.3,2.43,1.30,0.20,0.38,16.5,0,0,0,3.5,3.5,0.12,+2.5,+2.5
2153,Rayan Philippe,Dijon,1.0,0,3,2,66.7,2.90,1.94,0.00,0.00,16.8,0,0,0,0.5,0.5,0.16,-0.5,-0.5
2154,Romain Philippoteaux,Nîmes,2.4,1,2,2,100.0,0.84,0.84,0.50,0.50,13.1,0,0,0,0.4,0.4,0.20,+0.6,+0.6
2155,Romain Philippoteaux,Brest,6.5,1,10,2,20.0,1.55,0.31,0.10,0.50,19.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3
2156,Kalvin Phillips,Leeds United,27.0,1,15,5,33.3,0.56,0.19,0.07,0.20,27.5,3,0,0,0.5,0.5,0.04,+0.5,+0.5
2158,Matt Phillips,West Brom,20.3,2,22,10,45.5,1.08,0.49,0.09,0.20,20.6,1,0,0,2.8,2.8,0.13,-0.8,-0.8
2159,Nathaniel Phillips,Liverpool,16.2,1,15,2,13.3,0.93,0.12,0.07,0.50,10.4,0,0,0,1.0,1.0,0.07,0.0,0.0
2160,Jaden Philogene Bidace,Aston Villa,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2161,Krzysztof Piatek,Hertha BSC,18.1,7,40,18,45.0,2.21,0.99,0.18,0.39,14.9,0,0,1,6.4,5.6,0.14,+0.6,+1.4
2162,Pablo Piatti,Elche,4.0,0,4,3,75.0,1.00,0.75,0.00,0.00,22.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5
2163,Cristiano Piccini,Atalanta,0.7,0,1,0,0.0,1.53,0.00,0.00,0.0,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2164,Cristiano Piccini,Valencia,0.7,0,1,0,0.0,1.34,0.00,0.00,0.0,51.4,0,0,0,0.0,0.0,0.01,0.0,0.0
2165,Roberto Piccoli,Spezia,7.8,5,15,11,73.3,1.92,1.41,0.33,0.45,9.6,0,0,0,5.6,5.6,0.37,-0.6,-0.6
2166,Jordan Pickford,Everton,30.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2167,Jeremy Pied,Lille,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,22.0,0,0,0,0.0,0.0,0.04,0.0,0.0
2168,Amos Pieper,Arminia,29.8,1,14,5,35.7,0.47,0.17,0.07,0.20,15.2,0,0,0,1.2,1.2,0.09,-0.2,-0.2
2169,Ronael Pierre-Gabriel,Brest,25.6,1,8,2,25.0,0.31,0.08,0.13,0.50,17.8,0,0,0,0.5,0.5,0.06,+0.5,+0.5
2170,Erik Pieters,Burnley,14.1,0,4,3,75.0,0.28,0.21,0.00,0.00,18.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2171,Tomas Pina Isla,Alavés,28.6,1,9,1,11.1,0.31,0.03,0.11,1.00,18.5,0,0,0,0.7,0.7,0.08,+0.3,+0.3
2172,Andrea Pinamonti,Inter,1.9,1,4,2,50.0,2.13,1.07,0.25,0.50,14.3,0,0,0,0.7,0.7,0.16,+0.3,+0.3
2173,Yeremi Pino,Villarreal,8.9,3,13,5,38.5,1.47,0.56,0.23,0.60,15.2,0,0,0,1.0,1.0,0.08,+2.0,+2.0
2174,Carlo Pinsoglio,Juventus,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2175,Gerard Pique,Barcelona,16.5,0,9,2,22.2,0.55,0.12,0.00,0.00,10.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8
2176,Fabio Pisacane,Cagliari,2.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2177,Lukasz Piszczek,Dortmund,5.1,0,1,0,0.0,0.20,0.00,0.00,0.0,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0
2178,Marko Pjaca,Genoa,15.8,3,29,11,37.9,1.84,0.70,0.10,0.27,17.2,0,0,0,2.6,2.6,0.09,+0.4,+0.4
2179,Miralem Pjanic,Barcelona,7.0,0,16,3,18.8,2.30,0.43,0.00,0.00,22.5,2,0,0,1.0,1.0,0.06,-1.0,-1.0
2180,Oscar Plano,Valladolid,28.0,5,40,10,25.0,1.43,0.36,0.13,0.50,16.8,0,0,0,4.8,4.8,0.12,+0.2,+0.2
2181,Marvin Plattenhardt,Hertha BSC,11.9,0,3,0,0.0,0.25,0.00,0.00,0.0,29.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1
2182,Alassane Plea,M'Gladbach,20.0,6,62,25,40.3,3.09,1.25,0.10,0.24,17.2,0,0,0,5.7,5.7,0.09,+0.3,+0.3
2184,Dani Plomer,Granada,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2185,Tommaso Pobega,Spezia,13.7,6,22,10,45.5,1.61,0.73,0.27,0.60,15.4,0,0,0,3.2,3.2,0.15,+2.8,+2.8
2186,Daniel Podence,Wolves,18.5,3,32,14,43.8,1.73,0.76,0.09,0.21,17.5,0,0,0,2.5,2.5,0.08,+0.5,+0.5
2187,Paul Pogba,Manchester Utd,21.1,3,31,11,35.5,1.47,0.52,0.10,0.27,17.0,0,0,0,2.8,2.8,0.09,+0.2,+0.2
2188,Joel Pohjanpalo,Union Berlin,9.5,6,31,15,48.4,3.28,1.59,0.19,0.40,11.8,0,0,0,6.6,6.6,0.22,-0.6,-0.6
2189,Joel Pohjanpalo,Leverkusen,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2190,Andrea Poli,Bologna,4.3,1,3,2,66.7,0.70,0.47,0.33,0.50,10.8,0,0,0,1.0,1.0,0.33,0.0,0.0
2191,Matteo Politano,Napoli,21.2,9,63,19,30.2,2.97,0.90,0.14,0.47,19.6,1,0,0,5.2,5.2,0.08,+3.8,+3.8
2192,Jorge Pombo,Cádiz,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1
2193,Marin Pongracic,Wolfsburg,6.4,0,1,0,0.0,0.16,0.00,0.00,0.0,11.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2194,Pere Pons,Alavés,13.2,2,9,4,44.4,0.68,0.30,0.22,0.50,18.9,0,0,0,0.9,0.9,0.10,+1.1,+1.1
2195,Nick Pope,Burnley,32.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2196,Manolo Portanova,Genoa,0.7,0,1,1,100.0,1.36,1.36,0.00,0.00,61.7,0,0,0,0.0,0.0,0.01,0.0,0.0
2197,Manolo Portanova,Juventus,0.8,0,5,2,40.0,6.43,2.57,0.00,0.00,21.2,1,0,0,0.6,0.6,0.12,-0.6,-0.6
2198,Francisco Portillo,Getafe,4.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2199,Portu,Real Sociedad,24.3,8,31,11,35.5,1.28,0.45,0.26,0.73,13.0,0,0,0,5.9,5.9,0.19,+2.1,+2.1
2200,Stefan Posch,Hoffenheim,23.5,0,10,2,20.0,0.42,0.08,0.00,0.00,21.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7
2201,Sergio Postigo,Levante,18.0,0,1,0,0.0,0.06,0.00,0.00,0.0,13.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2202,Yussuf Poulsen,RB Leipzig,15.0,5,45,14,31.1,2.99,0.93,0.11,0.36,14.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4
2203,Maxime Poundje,Bordeaux,5.5,0,1,0,0.0,0.18,0.00,0.00,0.0,24.9,0,0,0,0.0,0.0,0.05,0.0,0.0
2204,Dario Poveda,Getafe,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2205,Alejandro Pozo Pozo,Eibar,24.3,0,11,1,9.1,0.45,0.04,0.00,0.00,23.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2206,Dennis Praet,Leicester City,8.0,1,8,2,25.0,1.00,0.25,0.13,0.50,16.8,0,0,0,0.4,0.4,0.05,+0.6,+0.6
2207,Sanjin Prcic,Strasbourg,3.9,0,7,2,28.6,1.78,0.51,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2208,Nicolas de Preville,Bordeaux,17.9,1,38,11,28.9,2.12,0.61,0.03,0.09,16.8,3,0,0,3.8,3.8,0.10,-2.8,-2.8
2210,Manuel Prietl,Arminia,28.0,1,18,5,27.8,0.64,0.18,0.06,0.20,27.4,0,0,0,0.8,0.8,0.05,+0.2,+0.2
2211,Grischa Promel,Union Berlin,20.2,3,20,5,25.0,0.99,0.25,0.15,0.60,14.9,0,0,0,1.8,1.8,0.09,+1.2,+1.2
2212,Davy Propper,Brighton,2.4,0,4,2,50.0,1.69,0.85,0.00,0.00,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2213,Ivan Provedel,Spezia,29.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2214,Antonio Puertas,Granada,24.1,3,26,11,42.3,1.08,0.46,0.12,0.27,16.8,0,0,0,3.3,3.3,0.13,-0.3,-0.3
2215,Riqui Puig,Barcelona,3.2,1,4,2,50.0,1.23,0.62,0.25,0.50,18.9,0,0,0,0.6,0.6,0.16,+0.4,+0.4
2216,Erick Pulgar,Fiorentina,22.2,1,16,3,18.8,0.72,0.13,0.06,0.33,24.6,4,0,0,0.8,0.8,0.05,+0.2,+0.2
2217,Jorge Pulido,Huesca,32.1,1,17,2,11.8,0.53,0.06,0.06,0.50,14.4,0,0,0,2.6,2.6,0.16,-1.6,-1.6
2218,Christian Pulisic,Chelsea,19.3,4,43,16,37.2,2.23,0.83,0.09,0.25,14.5,0,0,0,6.1,6.1,0.14,-2.1,-2.1
2219,Ignacio Pussetto,Udinese,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,14.6,0,0,0,2.5,2.5,0.15,+0.5,+0.5
2220,Fabio Quagliarella,Sampdoria,24.5,13,79,25,31.6,3.23,1.02,0.14,0.44,17.7,4,2,3,11.8,9.4,0.12,+1.2,+1.6
2221,Robin Quaison,Mainz 05,16.4,6,34,16,47.1,2.07,0.98,0.15,0.31,18.6,1,1,1,6.2,5.4,0.16,-0.2,-0.4
2222,Domingos Quina,Granada,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,21.7,0,0,0,0.3,0.3,0.04,+1.7,+1.7
2223,Quini,Granada,13.2,1,8,3,37.5,0.60,0.23,0.13,0.33,25.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
2224,Quique,Eibar,1.9,0,4,1,25.0,2.16,0.54,0.00,0.00,14.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
2225,Dani Raba,Villarreal,1.7,0,6,1,16.7,3.60,0.60,0.00,0.00,16.9,1,0,0,0.3,0.3,0.06,-0.3,-0.3
2226,Simone Rabbi,Bologna,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2227,Adrien Rabiot,Juventus,25.7,4,33,12,36.4,1.28,0.47,0.12,0.33,17.5,0,0,0,2.7,2.7,0.08,+1.3,+1.3
2228,Uros Racic,Valencia,24.3,1,35,10,28.6,1.44,0.41,0.03,0.10,22.9,0,0,0,1.6,1.6,0.04,-0.6,-0.6
2229,Anthony Racioppi,Dijon,21.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2230,Nemanja Radoja,Levante,12.5,0,6,0,0.0,0.48,0.00,0.00,0.0,23.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2231,Nemanja Radonjic,Marseille,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,16.4,0,0,0,1.6,1.6,0.13,+0.4,+0.4
2232,Nemanja Radonjic,Hertha BSC,6.8,1,15,6,40.0,2.21,0.88,0.07,0.17,18.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9
2233,Aleksandar Radovanovic,Lens,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2234,Ivan Radovanovic,Genoa,24.8,0,6,1,16.7,0.24,0.04,0.00,0.00,18.6,1,0,0,0.4,0.4,0.07,-0.4,-0.4
2236,Ionut Radu,Inter,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2237,Stefan Radu,Lazio,27.3,0,6,0,0.0,0.22,0.00,0.00,0.0,11.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2238,Rafael,Spezia,2.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2239,Rafinha,Paris S-G,15.1,0,24,8,33.3,1.59,0.53,0.00,0.00,18.8,0,0,0,1.4,1.4,0.06,-1.4,-1.4
2240,Antonio Raimondo,Bologna,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2241,Predrag Rajkovic,Reims,36.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2242,Ivan Rakitic,Sevilla,24.8,4,38,8,21.1,1.53,0.32,0.05,0.25,19.8,2,2,2,5.2,3.6,0.09,-1.2,-1.6
2243,Jonas Ramalho,Osasuna,3.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2244,Benito Raman,Schalke 04,13.8,2,26,8,30.8,1.88,0.58,0.08,0.25,18.7,1,0,0,2.3,2.2,0.09,-0.3,-0.2
2245,Gaston Ramirez,Sampdoria,10.8,0,13,5,38.5,1.21,0.46,0.00,0.00,21.1,2,0,0,0.8,0.8,0.06,-0.8,-0.8
2246,Sandro Ramirez,Huesca,14.3,5,30,18,60.0,2.10,1.26,0.17,0.28,19.4,4,0,0,2.2,2.2,0.07,+2.8,+2.8
2247,Sergio Ramos,Real Madrid,14.2,2,15,4,26.7,1.06,0.28,0.00,0.00,13.6,3,2,2,4.2,2.6,0.18,-2.2,-2.6
2248,Aaron Ramsdale,Sheffield Utd,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2249,Aaron Ramsey,Juventus,12.1,2,24,11,45.8,1.98,0.91,0.08,0.18,14.5,0,0,0,4.2,4.2,0.17,-2.2,-2.2
2250,Jacob Ramsey,Aston Villa,7.0,0,11,1,9.1,1.58,0.14,0.00,0.00,18.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2251,Kayne Ramsey,Southampton,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2252,Darren Randolph,West Ham,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2253,Andrea Ranocchia,Inter,7.8,0,9,2,22.2,1.15,0.26,0.00,0.00,7.6,0,0,0,1.6,1.6,0.17,-1.6,-1.6
2254,Raphinha,Leeds United,26.2,6,67,24,35.8,2.56,0.92,0.09,0.25,17.2,4,0,0,5.7,5.7,0.09,+0.3,+0.3
2255,Raphinha,Rennes,4.5,1,11,3,27.3,2.45,0.67,0.09,0.33,19.2,3,0,0,0.9,0.9,0.08,+0.1,+0.1
2256,Marcus Rashford,Manchester Utd,32.4,11,79,36,45.6,2.43,1.11,0.14,0.31,18.9,5,0,0,8.9,8.9,0.11,+2.1,+2.1
2257,Milot Rashica,Werder Bremen,16.2,3,42,14,33.3,2.59,0.86,0.05,0.14,20.8,3,1,1,4.4,3.6,0.09,-1.4,-1.6
2258,Giacomo Raspadori,Sassuolo,13.7,6,24,12,50.0,1.75,0.88,0.25,0.50,13.8,1,0,0,4.3,4.3,0.18,+1.7,+1.7
2259,Federico Ravaglia,Bologna,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2260,Tim Ream,Fulham,7.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2262,Ante Rebic,Milan,19.7,11,43,23,53.5,2.18,1.17,0.26,0.48,14.5,0,0,0,5.9,5.6,0.13,+5.1,+5.4
2263,Arkadiusz Reca,Crotone,25.7,2,30,7,23.3,1.17,0.27,0.07,0.29,19.9,0,0,0,1.5,1.5,0.05,+0.5,+0.5
2264,Recio,Eibar,8.2,1,13,2,15.4,1.59,0.25,0.00,0.00,21.7,1,1,1,1.3,0.6,0.04,-0.3,-0.6
2265,Daishawn Redan,Hertha BSC,1.1,0,3,2,66.7,2.65,1.76,0.00,0.00,11.0,0,0,0,0.7,0.7,0.22,-0.7,-0.7
2266,Nathan Redmond,Southampton,19.3,2,45,13,28.9,2.33,0.67,0.04,0.15,18.5,0,0,0,3.1,3.1,0.07,-1.1,-1.1
2267,Harrison Reed,Fulham,25.0,0,13,4,30.8,0.52,0.16,0.00,0.00,26.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4
2268,Vasco Regini,Sampdoria,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2269,Sergio Reguilon,Tottenham,24.9,0,20,4,20.0,0.80,0.16,0.00,0.00,19.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0
2270,Bobby Reid,Fulham,26.4,5,34,8,23.5,1.29,0.30,0.15,0.63,16.9,1,0,0,3.8,3.8,0.11,+1.2,+1.2
2271,Pepe Reina,Lazio,29.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2272,Jeff Reine-Adelaide,Nice,11.8,1,15,5,33.3,1.28,0.43,0.07,0.20,21.0,0,0,0,1.7,1.7,0.11,-0.7,-0.7
2273,Jeff Reine-Adelaide,Lyon,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0
2274,Reinier,Dortmund,2.9,1,3,1,33.3,1.05,0.35,0.33,1.00,11.3,0,0,0,0.5,0.5,0.16,+0.5,+0.5
2275,Francisco Reis Ferreira,Valencia,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2276,Rocco Reitz,M'Gladbach,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2277,Karim Rekik,Sevilla,7.3,0,2,0,0.0,0.28,0.00,0.00,0.0,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2278,Alex Remiro,Real Sociedad,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2279,Panagiotis Retsos,Saint-Étienne,3.0,0,1,0,0.0,0.33,0.00,0.00,0.0,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2280,Marco Reus,Dortmund,25.3,8,54,24,44.4,2.13,0.95,0.15,0.33,16.7,6,0,2,10.2,7.5,0.14,-2.2,+0.5
2281,Elvis Rexhbecaj,Köln,20.4,5,28,11,39.3,1.37,0.54,0.18,0.45,22.0,3,0,0,2.3,2.3,0.08,+2.7,+2.7
2282,Oriol Rey,Valladolid,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2283,Gio Reyna,Dortmund,22.0,4,38,12,31.6,1.73,0.55,0.11,0.33,16.6,0,0,0,4.1,4.1,0.11,-0.1,-0.1
2284,Baptiste Reynet,Nîmes,38.0,0,2,1,50.0,0.05,0.03,0.00,0.00,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2285,Bryan Reynolds,Roma,3.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2286,Franck Ribery,Fiorentina,23.9,2,21,9,42.9,0.88,0.38,0.10,0.22,15.7,0,0,0,2.6,2.6,0.13,-0.6,-0.6
2288,Federico Ricci,Sassuolo,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2289,Giacomo Ricci,Parma,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2290,Matteo Ricci,Spezia,24.8,0,21,5,23.8,0.85,0.20,0.00,0.00,27.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0
2291,Declan Rice,West Ham,32.0,2,25,7,28.0,0.78,0.22,0.04,0.14,20.8,3,1,2,3.2,1.6,0.06,-1.2,-0.6
2292,Chris Richards,Hoffenheim,10.5,0,2,0,0.0,0.19,0.00,0.00,0.0,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2293,Chris Richards,Bayern Munich,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2294,Lewis Richardson,Burnley,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2295,Richarlison,Everton,31.8,7,80,31,38.8,2.52,0.98,0.08,0.19,15.1,1,1,1,9.7,8.8,0.11,-2.7,-2.8
2296,Marco Richter,Augsburg,15.7,3,55,19,34.5,3.50,1.21,0.05,0.16,20.2,0,0,0,5.1,5.1,0.09,-2.1,-2.1
2297,Mikel Rico,Huesca,24.3,1,19,6,31.6,0.78,0.25,0.05,0.17,16.0,0,0,0,2.4,2.4,0.13,-1.4,-1.4
2298,Sergio Rico,Paris S-G,9.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2299,Jairo Riedewald,Crystal Palace,20.2,2,8,2,25.0,0.40,0.10,0.25,1.00,21.0,0,0,0,0.6,0.6,0.07,+1.4,+1.4
2300,Emiliano Rigoni,Elche,12.7,1,16,7,43.8,1.26,0.55,0.06,0.14,20.6,4,0,0,2.4,2.4,0.15,-1.4,-1.4
2301,Tomas Rincon,Torino,31.6,1,22,4,18.2,0.70,0.13,0.05,0.25,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3
2302,Luis Rioja,Alavés,23.2,4,24,9,37.5,1.03,0.39,0.17,0.44,18.1,0,0,0,3.3,3.3,0.14,+0.7,+0.7
2303,Renaud Ripart,Nîmes,33.9,11,61,19,31.1,1.80,0.56,0.08,0.26,18.5,0,6,7,10.7,5.2,0.09,+0.3,-0.2
2304,Andrea Rispoli,Crotone,7.2,0,4,1,25.0,0.55,0.14,0.00,0.00,23.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4
2305,Mihailo Ristic,Montpellier,24.8,0,20,6,30.0,0.81,0.24,0.00,0.00,22.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7
2306,Matt Ritchie,Newcastle Utd,15.0,0,11,1,9.1,0.73,0.07,0.00,0.00,22.6,2,0,0,0.4,0.4,0.04,-0.4,-0.4
2307,Maxence Rivera,Saint-Étienne,2.7,0,2,1,50.0,0.75,0.38,0.00,0.00,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2308,Emmanuel Riviere,Crotone,7.1,1,12,4,33.3,1.69,0.56,0.08,0.25,15.1,0,0,0,1.1,1.1,0.09,-0.1,-0.1
2309,Rober,Levante,15.8,0,7,0,0.0,0.44,0.00,0.00,0.0,15.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2310,Roberto,Valladolid,13.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2311,Sergi Roberto,Barcelona,10.5,1,5,1,20.0,0.48,0.10,0.20,1.00,17.7,0,0,0,0.3,0.3,0.06,+0.7,+0.7
2312,Tyler Roberts,Leeds United,14.9,1,26,12,46.2,1.75,0.81,0.04,0.08,19.4,0,0,0,1.8,1.8,0.07,-0.8,-0.8
2314,Andrew Robertson,Liverpool,37.6,1,19,5,26.3,0.51,0.13,0.05,0.20,17.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5
2315,Antonee Robinson,Fulham,24.0,0,10,4,40.0,0.42,0.17,0.00,0.00,20.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2316,Callum Robinson,West Brom,17.3,5,31,11,35.5,1.79,0.63,0.16,0.45,19.8,0,0,0,3.1,3.1,0.10,+1.9,+1.9
2317,Jack Robinson,Sheffield Utd,9.7,0,6,0,0.0,0.62,0.00,0.00,0.0,12.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7
2318,Joel Robles,Betis,18.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2319,Hal Robson-Kanu,West Brom,6.2,2,13,6,46.2,2.09,0.96,0.15,0.33,20.1,0,0,0,1.2,1.2,0.09,+0.8,+0.8
2320,Marc Roca,Bayern Munich,2.0,0,3,0,0.0,1.53,0.00,0.00,0.0,16.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2321,Christopher Rocchia,Marseille,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
