,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2296,Sergio Ramos,Paris S-G,8.9,3,1,1,11,4,1,0,8,5,0,0,0,46,14,7,66.7
2297,Aaron Ramsdale,Arsenal,34.0,1,0,0,0,5,0,0,0,1,0,0,0,40,6,2,75.0
2298,Aaron Ramsey,Juventus,1.1,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,0.0
2299,Jacob Ramsey,Aston Villa,27.4,6,0,0,32,44,1,26,24,44,0,0,0,126,16,34,32.0
2300,Luca Ranieri,Salernitana,23.4,9,0,0,16,10,2,66,22,21,0,0,0,103,18,16,52.9
2301,Andrea Ranocchia,Inter,3.8,1,0,0,4,2,1,0,4,4,0,0,0,14,16,7,69.6
2302,Raphinha,Leeds United,32.4,7,0,0,40,47,14,162,29,29,1,1,0,166,22,31,41.5
2303,Tobias Raschl,Greuther Fürth,6.6,0,0,0,7,8,1,1,3,9,0,1,0,47,1,4,20.0
2304,Elba Rashani,Clermont Foot,19.5,3,0,0,39,30,5,38,11,21,0,0,0,117,20,44,31.3
2305,Marcus Rashford,Manchester Utd,13.7,2,0,0,13,18,15,22,5,5,0,0,0,44,10,27,27.0
2306,Milot Rashica,Norwich City,24.8,0,0,0,23,47,13,128,15,19,0,0,0,110,12,28,30.0
2307,Giacomo Raspadori,Sassuolo,30.4,9,1,1,29,33,4,63,9,18,1,0,0,126,9,18,33.3
2308,Raul,Betis,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2309,David Raum,Hoffenheim,30.6,5,0,0,27,32,7,311,27,29,0,0,1,201,28,36,43.8
2310,Nicola Ravaglia,Sampdoria,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2311,David Raya,Brentford,24.0,1,0,0,1,2,0,0,0,0,0,1,0,29,9,2,81.8
2312,Ante Rebic,Milan,9.9,2,0,0,18,9,8,28,3,8,0,0,0,25,13,22,37.1
2314,Arkadiusz Reca,Spezia,19.7,3,0,0,23,13,0,37,32,19,0,1,0,98,18,28,39.1
2315,Lluis Recasens,Espanyol,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,100.0
2316,Nathan Redmond,Southampton,20.4,0,0,0,16,15,3,60,8,14,0,0,0,102,13,32,28.9
2317,Sergio Reguilon,Tottenham,21.3,4,0,0,22,24,1,84,31,24,0,0,0,99,31,22,58.5
2318,Manolo Reina,Mallorca,21.0,5,1,0,0,5,0,0,1,0,0,0,1,15,5,1,83.3
2319,Pepe Reina,Lazio,15.0,3,0,0,1,1,0,0,0,0,0,1,0,7,5,0,100.0
2320,Jeff Reine-Adelaide,Lyon,2.2,0,0,0,4,3,1,1,0,3,0,0,0,20,0,2,0.0
2321,Reinier,Dortmund,1.8,0,0,0,2,2,0,0,0,3,0,0,0,14,1,3,25.0
2322,Karim Rekik,Sevilla,12.2,2,0,0,16,8,1,6,9,8,0,0,0,65,23,22,51.1
2323,Alex Remiro,Real Sociedad,35.0,1,0,0,0,3,0,0,1,0,0,0,0,51,4,0,100.0
2324,Panagiotis Retsos,Hellas Verona,0.6,0,0,0,1,1,0,1,2,0,0,0,0,3,0,0,0.0
2325,Panagiotis Retsos,Leverkusen,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,100.0
2326,Marco Reus,Dortmund,27.8,2,0,0,22,44,10,40,12,30,3,0,0,112,8,24,25.0
2327,Elvis Rexhbecaj,Bochum,28.2,5,0,0,34,60,2,41,27,20,0,1,0,175,27,39,40.9
2328,Gio Reyna,Dortmund,4.9,0,0,0,7,11,1,20,1,4,0,0,0,27,5,7,41.7
2329,Bryan Reynolds,Roma,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2330,Nico Ribaudo,Espanyol,12.4,5,1,1,26,36,3,16,7,6,0,0,0,49,9,36,20.0
2331,Tiago Ribeiro,Monaco,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2332,Franck Ribery,Salernitana,15.8,3,1,0,31,39,2,43,3,10,0,0,0,82,4,13,23.5
2333,Samuele Ricci,Torino,8.0,1,0,0,14,13,2,0,14,4,0,0,0,40,1,5,16.7
2334,Samuele Ricci,Empoli,17.0,1,1,0,17,42,0,6,31,19,0,0,0,121,3,4,42.9
2335,Declan Rice,West Ham,35.3,8,0,0,28,11,0,30,63,42,0,0,0,286,42,27,60.9
2336,Chris Richards,Hoffenheim,14.5,1,0,0,8,2,0,0,22,15,0,0,0,68,56,38,59.6
2337,Chris Richards,Bayern Munich,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2338,Omar Richards,Bayern Munich,4.9,1,0,0,15,22,0,8,4,12,0,0,0,28,2,5,28.6
2340,Taylor Richards,Brighton,0.3,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0
2341,Richarlison,Everton,28.0,9,0,0,36,68,21,38,12,23,1,0,0,114,66,155,29.9
2342,Marco Richter,Hertha BSC,18.9,6,0,0,30,45,5,57,16,16,0,0,0,95,9,33,21.4
2343,Diego Rico,Real Sociedad,18.3,4,0,0,16,17,4,57,30,20,0,1,0,111,26,13,66.7
2344,Sergio Rico,Mallorca,14.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,66.7
2345,Sergio Rico,Paris S-G,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2346,Jairo Riedewald,Crystal Palace,1.3,0,0,0,1,0,0,2,1,1,0,0,0,10,0,2,0.0
2347,Manuel Riemann,Bochum,31.0,2,0,0,0,5,0,0,1,0,0,0,0,61,8,1,88.9
2348,Tomas Rincon,Torino,1.8,2,0,0,5,2,0,1,2,2,0,0,0,11,3,5,37.5
2349,Tomas Rincon,Sampdoria,13.0,3,0,0,22,31,0,5,18,13,0,0,0,75,14,11,56.0
2350,Luis Rioja,Alavés,34.6,3,0,0,17,39,12,170,25,15,0,0,0,191,17,27,38.6
2351,Renaud Ripart,Troyes,21.0,2,0,0,24,41,5,48,19,21,1,0,0,97,37,55,40.2
2352,Mihailo Ristic,Montpellier,20.0,3,1,0,26,27,0,61,17,32,0,0,0,115,21,14,60.0
2353,Matt Ritchie,Newcastle Utd,14.9,5,0,0,13,9,0,104,13,15,0,0,0,70,14,17,45.2
2354,Maxence Rivera,Saint-Étienne,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2355,Rober,Levante,22.3,5,1,1,35,10,0,6,30,20,0,1,0,150,28,31,47.5
2356,Sergi Roberto,Barcelona,4.4,1,0,0,1,4,1,9,4,1,0,0,0,25,2,2,50.0
2357,Connor Roberts,Burnley,18.8,2,0,0,7,29,1,29,22,13,0,0,0,82,13,17,43.3
2358,Patrick Roberts,Troyes,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2359,Tyler Roberts,Leeds United,11.0,5,0,0,14,20,3,14,5,7,0,0,0,47,8,23,25.8
2360,Andrew Robertson,Liverpool,28.2,5,1,0,19,9,4,195,23,21,0,0,0,180,26,14,65.0
2361,Marc Roca,Bayern Munich,4.2,0,0,0,10,4,0,5,6,7,0,0,0,31,0,5,0.0
2362,Ruben Rochina,Granada,8.3,3,0,0,11,16,1,36,6,13,0,0,0,45,6,9,40.0
2363,Cimo Rocker,Hertha BSC,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0
2364,Enzo Roco,Elche,28.4,10,0,0,37,7,1,1,28,20,0,2,0,149,61,27,69.3
2366,Stian Rode Gregersen,Bordeaux,21.7,7,0,0,25,23,1,6,38,26,0,2,0,125,34,33,50.7
2367,Sebastian Rode,Eint Frankfurt,8.4,1,0,0,6,9,0,3,13,7,0,0,0,68,9,22,29.0
2368,Joe Rodon,Tottenham,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,50.0
2369,Rodri,Manchester City,32.0,5,0,0,43,20,0,9,28,43,0,0,0,292,85,33,72.0
2370,Rodri,Betis,9.8,1,0,0,2,15,1,10,3,7,0,0,0,54,0,8,0.0
2371,Rodrigo,Leeds United,25.2,9,0,0,21,30,4,29,11,9,0,0,0,103,17,48,26.2
2372,Gerson Rodrigues,Troyes,9.4,6,0,0,28,16,6,10,0,9,0,0,0,27,16,18,47.1
2373,Kevin Rodrigues,Rayo Vallecano,4.8,0,0,0,5,7,0,10,7,11,0,0,0,33,10,8,55.6
2374,Angel Rodriguez,Mallorca,17.2,4,0,0,37,23,17,10,3,9,1,0,0,47,19,30,38.8
2375,Oscar Rodriguez Arnaiz,Getafe,10.5,2,0,0,8,11,1,43,11,11,0,0,0,53,9,15,37.5
2376,Oscar Rodriguez Arnaiz,Sevilla,4.6,1,0,0,5,6,1,15,5,3,0,0,0,18,3,5,37.5
2377,Dani Rodriguez,Mallorca,31.5,7,0,0,65,69,3,55,20,31,0,0,0,175,39,59,39.8
2378,Guido Rodriguez,Betis,28.1,9,1,1,47,50,2,4,31,53,0,0,0,206,33,17,66.0
2379,Jay Rodriguez,Burnley,15.4,3,0,0,31,16,17,7,4,12,0,0,0,37,55,67,45.1
2380,Ricardo Rodriguez,Torino,27.5,3,0,0,26,11,0,65,41,21,0,1,0,163,53,34,60.9
2381,Rodrygo,Real Madrid,16.9,4,0,0,20,29,13,41,11,14,3,0,0,72,14,25,35.9
2382,Mads Roerslev,Brentford,13.8,1,0,0,18,8,2,35,16,12,0,1,0,54,12,25,32.4
2383,Marko Rog,Cagliari,3.5,0,0,0,11,14,0,3,1,3,0,0,0,19,4,5,44.4
2384,Rogerio,Sassuolo,19.2,5,0,0,15,34,1,82,18,13,0,0,0,95,10,15,40.0
2385,Alessio Romagnoli,Milan,15.7,4,1,0,17,13,3,1,19,14,0,1,0,79,46,19,70.8
2386,Simone Romagnoli,Empoli,16.6,3,0,0,17,5,0,1,9,12,0,1,1,103,54,33,62.1
2387,Leonardo Roman,Mallorca,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
2388,Cristian Romero,Tottenham,20.5,8,0,0,28,15,2,0,33,39,0,1,0,148,43,30,58.9
2389,Ivan Romero,Sevilla,2.0,0,0,0,4,6,1,0,2,2,0,0,0,3,1,10,9.1
2390,Luka Romero,Lazio,0.9,0,0,0,2,3,0,1,1,1,0,0,0,4,0,1,0.0
2392,Sergio Romero,Venezia,16.0,2,0,0,1,1,0,0,1,2,0,1,0,13,6,1,85.7
2393,Oriol Romeu,Southampton,32.1,9,0,0,46,24,0,13,51,39,0,0,0,259,67,47,58.8
2394,Cristiano Ronaldo,Manchester Utd,27.3,8,0,0,16,18,33,15,2,6,2,0,0,52,42,68,38.2
2395,Cristiano Ronaldo,Juventus,0.3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0.0
2396,Salomon Rondon,Everton,8.8,3,1,0,12,4,5,6,0,1,0,0,0,20,38,56,40.4
2397,Valentin Rongier,Marseille,24.4,3,0,0,34,28,0,7,33,51,0,1,0,152,19,27,41.3
2398,Marten de Roon,Atalanta,28.3,7,1,1,50,15,0,7,45,42,0,0,0,212,52,34,60.5
2399,Unai Ropero,Alavés,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0
2400,Pablo Rosario,Nice,30.3,7,0,0,36,22,2,15,38,37,0,0,0,175,43,31,58.1
2401,Romario Rosch,Mainz 05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2402,Danny Rose,Watford,7.7,4,0,0,10,14,1,24,14,10,0,1,0,41,4,7,36.4
2403,Francesco Rossi,Atalanta,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2404,Tom Rothe,Dortmund,1.0,1,0,0,3,1,3,5,2,3,0,0,0,5,0,0,0.0
2405,Jerome Roussillon,Wolfsburg,19.7,5,0,0,10,24,5,50,14,9,0,0,0,97,13,9,59.1
2406,Nicolo Rovella,Genoa,16.3,5,0,0,26,24,3,110,20,26,0,0,0,118,5,15,25.0
2407,Jon Rowe,Norwich City,2.5,0,0,0,3,7,1,4,3,2,0,0,0,13,1,8,11.1
2408,Amir Rrahmani,Napoli,32.5,5,0,0,23,23,0,0,19,11,0,0,0,174,78,50,60.9
2409,Ruan,Sassuolo,2.4,1,0,0,4,8,0,1,2,4,0,1,0,22,7,8,46.7
2410,Ruben,Espanyol,1.7,0,0,0,4,1,0,9,2,1,0,0,0,4,5,2,71.4
2411,John Ruddy,Wolves,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2412,Antonio Rudiger,Chelsea,33.7,9,0,0,35,12,0,15,28,28,2,0,0,183,56,20,73.7
2413,Sebastian Rudy,Hoffenheim,8.6,5,0,0,12,6,0,15,11,12,0,0,0,46,6,12,33.3
2414,Daniele Rugani,Juventus,9.8,2,0,0,11,1,0,0,11,5,0,0,0,43,16,14,53.3
2415,Matteo Ruggeri,Salernitana,7.5,1,0,0,1,2,1,29,2,4,0,0,0,40,9,7,56.3
2416,Mario Rui,Napoli,33.2,7,0,0,31,60,4,80,40,43,0,0,0,173,14,31,31.1
2418,Aitor Ruibal,Betis,9.5,6,0,0,23,15,1,17,8,15,0,0,0,41,5,14,26.3
2419,Isma Ruiz,Granada,3.1,1,0,0,2,3,1,1,3,1,0,0,0,18,3,6,33.3
2420,Fabian Ruiz Pena,Napoli,26.5,2,0,0,21,18,1,17,22,33,0,0,0,203,8,12,40.0
2421,Victor Ruiz,Betis,15.8,2,0,0,12,2,2,0,29,9,0,0,0,96,46,29,61.3
2422,Geronimo Rulli,Villarreal,32.0,2,0,0,0,3,0,0,1,0,0,0,0,37,11,0,100.0
2423,Lukas Rupp,Norwich City,8.5,0,0,0,7,8,0,3,9,4,0,0,0,55,5,10,33.3
2424,Alessandro Russo,Salernitana,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2425,Franco Russo,Mallorca,16.3,7,2,2,26,11,1,1,27,10,0,2,1,82,29,33,46.8
2426,Georginio Rutter,Hoffenheim,17.9,2,0,0,37,37,21,20,6,13,0,0,0,56,40,46,46.5
2427,Mathew Ryan,Real Sociedad,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2428,Julian Ryerson,Union Berlin,15.9,3,0,0,12,14,0,51,16,15,0,0,0,113,18,29,38.3
2429,Frederik Ronnow,Union Berlin,7.0,1,0,0,0,1,0,0,0,0,0,0,0,8,4,0,100.0
2430,Jose Sa,Wolves,36.5,3,0,0,3,12,0,0,2,1,0,3,1,57,12,0,100.0
2431,Roli Pereira de Sa,Nantes,6.4,1,0,0,8,5,1,6,6,4,0,0,0,47,6,5,54.5
2432,Youssouf Sabaly,Betis,8.8,1,0,0,5,9,1,17,13,10,0,0,0,37,10,9,52.6
2433,Mathys Saban,Saint-Étienne,0.8,1,0,0,2,0,0,2,0,2,0,0,0,1,0,3,0.0
2434,Stefano Sabelli,Genoa,3.9,3,0,0,6,8,0,9,3,3,0,1,0,19,3,4,42.9
2435,Abdelhamid Sabiri,Sampdoria,9.9,3,0,0,21,34,1,15,7,18,0,0,0,39,26,26,50.0
2436,Marcel Sabitzer,RB Leipzig,0.5,1,0,0,1,0,0,1,1,1,0,0,0,4,0,1,0.0
2437,Marcel Sabitzer,Bayern Munich,10.1,0,0,0,16,15,0,16,9,7,0,0,0,67,11,9,55.0
2438,Falaye Sacko,Saint-Étienne,7.4,0,0,0,9,2,0,8,4,10,0,0,0,53,6,2,75.0
2439,Alexis Saelemaekers,Milan,20.7,2,0,0,29,37,1,63,15,22,0,0,0,120,9,14,39.1
2440,Rafiki Said,Brest,1.4,1,0,0,6,3,1,5,0,3,0,0,0,14,4,0,100.0
2441,Wesley Said,Lens,7.3,2,0,0,17,6,3,10,2,5,1,0,0,17,6,7,46.2
2442,Allan Saint-Maximin,Newcastle Utd,31.2,6,0,0,22,48,13,60,11,8,0,0,0,110,18,18,50.0
2444,Romain Saiss,Wolves,30.1,6,0,0,30,15,3,9,58,27,0,2,0,157,72,50,59.0
2445,Bukayo Saka,Arsenal,33.1,6,0,0,39,59,17,110,22,21,2,0,0,141,23,43,34.8
2446,Mamadou Sakho,Montpellier,28.6,3,0,0,8,9,0,0,41,22,0,1,0,183,47,31,60.3
2447,Bakary Sako,Saint-Étienne,1.7,0,0,0,3,2,1,4,0,0,0,0,0,3,4,6,40.0
2448,Jacopo Sala,Spezia,9.8,3,0,0,11,12,1,6,14,11,0,1,0,71,4,4,50.0
2449,Mohamed Salah,Liverpool,30.7,1,0,0,12,23,12,41,6,8,2,0,0,86,7,33,17.5
2450,Eddie Salcedo,Spezia,4.8,1,0,0,8,6,2,13,0,1,0,0,0,14,11,10,52.4
2451,William Saliba,Marseille,36.0,5,0,0,17,11,1,4,48,32,0,0,0,260,46,29,61.3
2452,Romain Salin,Rennes,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2453,Mohammed Salisu,Southampton,33.0,10,1,1,38,7,2,13,78,47,0,1,1,244,101,60,62.7
2454,Roland Sallai,Freiburg,17.2,1,0,0,29,42,4,58,11,16,1,0,0,74,21,28,42.9
2455,Yoann Salmier,Troyes,29.6,5,0,0,33,28,1,11,40,33,0,3,1,183,46,25,64.8
2456,Salvi,Cádiz,15.5,3,1,1,9,16,1,65,6,10,0,0,0,78,15,18,45.5
2457,Lazar Samardzic,Udinese,5.4,0,0,0,11,3,0,32,2,9,0,0,0,33,6,5,54.5
2458,Diadie Samassekou,Hoffenheim,18.4,7,0,0,30,25,0,7,28,26,0,0,0,121,32,23,58.2
2459,Mama Samba Balde,Troyes,19.1,1,1,0,41,26,4,16,5,28,1,1,0,75,25,40,38.5
2460,Albert Sambi Lokonga,Arsenal,12.6,5,0,0,12,15,0,2,13,18,0,0,0,72,15,20,42.9
2461,Junior Sambia,Montpellier,17.0,5,1,1,18,26,0,50,21,13,0,0,0,86,25,19,56.8
2462,Luigi Samele,Sassuolo,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
2463,Fede San Emeterio,Cádiz,9.2,3,0,0,26,10,0,0,8,5,0,0,0,46,11,5,68.8
2464,Antonio Sanabria,Torino,20.0,3,0,0,26,34,21,3,2,2,2,0,0,52,78,124,38.6
2465,Oihan Sancet,Athletic Club,15.8,2,0,0,20,27,5,10,5,7,0,0,0,48,17,31,35.4
2466,Renato Sanches,Lille,18.3,8,1,1,29,27,1,65,14,7,0,0,0,124,11,11,50.0
2467,Alexis Sanchez,Inter,9.8,0,0,0,10,21,8,35,2,8,0,0,0,36,10,16,38.5
2468,Antonio Sanchez,Mallorca,18.0,3,1,0,40,27,3,16,32,24,0,0,0,148,11,10,52.4
2470,Davinson Sanchez,Tottenham,18.1,4,0,0,16,11,1,2,30,22,0,0,0,103,45,36,55.6
2471,German Sanchez,Granada,25.5,11,1,1,23,25,1,1,28,19,0,1,0,114,62,45,57.9
2472,Manu Sanchez,Osasuna,25.1,6,0,0,32,16,0,70,18,34,0,1,0,132,9,36,20.0
2473,Robert Sanchez,Brighton,37.0,3,1,0,1,2,0,0,0,1,0,0,0,61,17,0,100.0
2474,Jadon Sancho,Manchester Utd,21.1,0,0,0,4,7,7,28,15,8,0,0,0,112,2,11,15.4
2475,Philippe Sandler,Troyes,0.8,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,100.0
2476,Alex Sandro,Juventus,19.8,3,0,0,31,34,1,35,27,16,1,0,1,113,31,20,60.8
2477,Leroy Sane,Bayern Munich,22.0,3,0,0,25,24,7,38,12,16,0,0,0,106,2,7,22.2
2478,Oier Sanjurjo,Osasuna,8.4,3,0,0,17,6,2,11,1,6,0,0,0,54,21,16,56.8
2479,Mohamed Sankoh,Stuttgart,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2480,Morgan Sanson,Aston Villa,4.0,0,0,0,3,13,0,8,10,8,0,0,0,33,3,6,33.3
2481,Nicola Sansone,Bologna,10.0,6,0,0,16,21,6,52,4,7,2,0,0,52,7,18,28.0
2482,Baptiste Santamaria,Rennes,28.0,7,0,0,35,21,0,15,33,27,0,1,0,156,74,41,64.3
2483,Baptiste Santamaria,Freiburg,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2484,Federico Santander,Bologna,0.7,1,0,0,2,5,0,1,0,1,0,0,0,3,8,7,53.3
2485,Jesus Santiago,Valencia,0.9,0,0,0,1,1,0,0,0,2,0,0,0,9,0,0,0.0
2486,Samir Santos,Watford,18.6,4,0,0,17,16,0,0,43,11,0,0,0,103,47,34,58.0
2487,Samir Santos,Udinese,15.8,5,0,0,33,16,0,12,42,16,0,0,0,77,40,17,70.2
2488,Sergio Santos,Real Madrid,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
2489,Alvaro Sanz,Barcelona,0.3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0
2490,Riccardo Saponara,Fiorentina,14.3,1,0,0,6,24,4,28,1,2,1,0,0,59,5,9,35.7
2491,Pablo Sarabia,Paris S-G,0.2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0.0
2492,Marcelo Saracchi,Levante,2.1,2,0,0,3,0,0,7,4,5,0,0,0,15,1,1,50.0
2493,Josh Sargent,Norwich City,17.5,1,0,0,9,23,4,11,11,14,0,0,0,70,40,48,45.5
2494,Jeremy Sarmiento,Brighton,0.5,0,0,0,0,2,0,0,0,1,0,0,0,3,1,2,33.3
2496,Bouna Sarr,Bayern Munich,0.7,0,0,0,0,0,0,3,6,4,0,0,0,6,0,2,0.0
2497,Ismaila Sarr,Watford,20.7,2,0,0,17,47,12,61,9,7,0,0,0,88,10,17,37.0
2498,Malang Sarr,Chelsea,6.1,2,0,0,8,1,0,4,11,7,0,0,0,36,13,7,65.0
2499,Joan Sastre Vanrell,Mallorca,2.9,1,0,0,3,6,0,6,2,3,0,1,0,10,4,3,57.1
2500,Giacomo Satalino,Sassuolo,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2501,Martin Satriano,Inter,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,25.0
2502,Martin Satriano,Brest,10.4,5,0,0,14,13,2,5,2,2,0,0,0,28,14,43,24.6
2503,Teji Savanier,Montpellier,26.8,9,2,1,45,77,2,199,25,27,0,0,0,149,13,23,36.1
2504,Esteban Saveljich,Rayo Vallecano,18.9,4,0,0,23,2,3,1,16,11,0,1,0,56,56,36,60.9
2505,Stefan Savic,Atlético Madrid,27.1,12,0,0,30,22,3,1,37,20,0,0,1,119,71,52,57.7
2506,Joe Scally,M'Gladbach,21.2,4,0,0,27,36,2,35,22,30,0,0,0,89,18,18,50.0
2507,Giorgio Scalvini,Atalanta,8.5,1,0,0,15,7,0,3,22,11,0,0,0,56,20,17,54.1
2508,Gianluca Scamacca,Sassuolo,23.8,7,0,0,49,20,10,11,5,14,0,0,0,46,51,39,56.7
2509,Dane Scarlett,Tottenham,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2510,Kevin Schade,Freiburg,9.2,2,0,0,22,26,4,13,3,7,0,0,0,41,40,35,53.3
2511,Andras Schafer,Union Berlin,2.7,2,0,0,6,2,0,1,2,1,0,0,0,25,1,5,16.7
2512,Fabian Schar,Newcastle Utd,24.0,4,0,0,24,11,3,7,32,11,0,0,0,131,45,42,51.7
2513,Louis Schaub,Köln,7.3,0,0,0,8,8,3,34,3,10,0,0,0,56,3,13,18.8
2514,Andrea Schiavone,Salernitana,6.3,1,0,0,10,5,0,29,8,8,0,0,0,29,3,3,50.0
2515,Patrik Schick,Leverkusen,23.1,0,0,0,13,22,6,3,3,2,0,0,0,34,55,73,43.0
2516,Kingsley Schindler,Köln,3.9,1,0,0,2,5,1,24,5,0,0,0,0,27,7,5,58.3
2517,Xaver Schlager,Wolfsburg,11.6,2,0,0,23,10,1,6,9,20,0,0,0,102,12,8,60.0
2518,Keven Schlotterbeck,Freiburg,3.5,1,0,0,9,2,0,0,11,5,0,0,0,13,9,4,69.2
2519,Nico Schlotterbeck,Freiburg,30.9,5,0,0,32,35,1,9,56,43,0,0,0,238,109,36,75.2
2520,Jeffrey Schlupp,Crystal Palace,20.6,1,0,0,26,22,0,20,18,25,1,0,0,115,31,39,44.3
2522,Kasper Schmeichel,Leicester City,37.0,2,0,0,0,2,0,0,1,0,0,0,0,45,9,4,69.2
2523,Jonathan Schmid,Freiburg,6.5,0,0,0,4,3,0,16,6,6,0,0,0,36,8,9,47.1
2524,Benno Schmitz,Köln,26.9,5,0,0,30,25,1,93,39,37,0,0,0,143,29,43,40.3
2525,David Schnegg,Venezia,1.6,1,0,0,3,0,1,3,3,0,0,0,0,16,2,3,40.0
2526,Morgan Schneiderlin,Nice,7.2,1,1,0,15,4,0,1,20,12,0,0,0,56,12,8,60.0
2527,Alessandro Schopf,Arminia,26.6,3,1,1,27,41,1,58,30,22,1,0,0,209,22,32,40.7
2528,Jerdy Schouten,Bologna,15.5,4,1,1,17,7,0,1,33,17,0,0,0,102,28,18,60.9
2529,Nico Schulz,Dortmund,9.3,2,0,0,13,5,0,13,11,12,0,0,0,58,8,8,50.0
2530,Marvin Schwabe,Köln,21.0,1,0,0,0,3,0,0,0,0,0,0,0,30,4,1,80.0
2531,Alexander Schwolow,Hertha BSC,24.2,1,0,0,2,1,0,0,2,0,0,1,0,25,6,0,100.0
2532,Valentino Scotta,Sevilla,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2533,Demba Seck,Torino,1.6,0,0,0,2,2,2,2,0,1,0,0,0,5,1,3,25.0
2534,Aleksandar Sedlar,Mallorca,4.5,5,1,1,9,6,0,0,5,3,0,0,0,22,8,5,61.5
2535,Paul Seguin,Greuther Fürth,23.4,9,0,0,42,26,0,41,19,31,0,0,0,170,30,27,52.6
2536,Alidu Seidu,Clermont Foot,15.7,7,2,1,18,28,1,3,34,20,0,0,0,131,16,14,53.3
2537,Davie Selke,Hertha BSC,11.2,2,0,0,31,21,5,6,1,4,0,0,0,21,58,60,49.2
2538,Matz Sels,Strasbourg,37.0,1,0,0,1,3,0,0,1,1,0,0,0,44,11,0,100.0
2539,Ken Sema,Watford,9.5,1,0,0,15,7,0,31,5,6,0,0,0,53,12,23,34.3
2540,Nelson Semedo,Wolves,23.7,1,0,0,23,24,4,32,21,39,0,1,0,155,15,27,35.7
2541,Lion Semic,Dortmund,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2542,Adrian Semper,Genoa,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
2543,Stefano Sensi,Sampdoria,8.4,1,0,0,18,24,0,6,6,9,0,0,0,48,8,4,66.7
2544,Stefano Sensi,Inter,1.9,0,0,0,4,5,1,2,0,3,0,0,0,14,2,2,50.0
2545,Luigi Sepe,Salernitana,15.5,2,0,0,0,3,0,0,1,0,0,0,0,20,3,0,100.0
2546,Suat Serdar,Hertha BSC,24.6,6,0,0,37,47,2,6,20,30,0,0,0,153,19,24,44.2
2548,Laurens Serpe,Genoa,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
2549,Janni Serra,Arminia,12.4,1,0,0,16,14,5,1,5,2,0,0,0,36,52,91,36.4
2550,Javier Serrano,Atlético Madrid,0.8,1,1,0,4,1,0,0,3,1,0,0,0,4,4,1,80.0
2551,Nicolas Serrano,Athletic Club,3.5,0,0,0,8,6,1,22,2,6,0,0,0,26,1,8,11.1
2552,Zidan Sertdemir,Leverkusen,0.2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0.0
