,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
2250,Arnau Puigmal,Almería,8.5,274,237,35,3,4,0,18,23,9,0,3,0,193,2,9
2251,Christian Pulisic,Chelsea,9.1,301,294,4,0,1,0,18,4,0,0,0,0,238,3,8
2252,Ignacio Pussetto,Sampdoria,1.7,56,55,1,1,0,1,5,0,0,0,0,0,34,0,4
2253,Niklas Pyyhtia,Bologna,1.2,53,51,2,1,0,0,0,1,0,0,0,0,41,0,1
2254,Fabio Quagliarella,Sampdoria,8.9,245,223,20,1,2,5,14,2,0,0,0,0,159,2,11
2255,Giacomo Quagliata,Cremonese,7.8,338,264,73,5,0,0,54,60,8,3,4,0,221,1,14
2256,Eduardo Quaresma,Hoffenheim,1.0,68,67,1,0,0,0,0,1,0,0,0,0,60,0,0
2257,Joshua Quarshie,Hoffenheim,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2258,Ghjuvanni Quilichini,Ajaccio,0.9,34,20,14,6,0,0,0,0,0,0,0,0,14,0,0
2259,Domingos Quina,Elche,3.1,147,137,9,4,2,0,6,4,1,0,0,0,122,1,3
2260,Ruben Quintanilla,Mallorca,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2262,Adrien Rabiot,Juventus,30.5,1191,1153,32,16,2,6,34,15,0,0,0,0,971,6,22
2263,Nemanja Radonjic,Torino,16.2,473,440,29,1,2,5,76,3,25,17,5,0,298,4,23
2264,Ivan Radovanovic,Salernitana,7.5,265,252,12,12,2,3,0,0,0,0,0,0,214,1,1
2265,Ionut Radu,Cremonese,9.0,336,248,84,17,0,0,0,0,0,0,0,0,221,4,0
2266,Ionut Radu,Auxerre,17.0,598,411,186,58,0,0,0,0,0,0,0,0,345,1,0
2267,Stefan Radu,Lazio,0.0,7,6,1,0,0,0,0,1,0,0,0,0,6,0,0
2268,Antonio Raillo,Mallorca,30.7,1088,1022,62,57,0,0,0,3,0,0,0,0,902,4,6
2269,Antonio Raimondo,Bologna,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2270,Predrag Rajkovic,Mallorca,36.0,1210,750,458,149,0,5,0,0,0,0,0,0,717,2,0
2271,Ivan Rakitic,Sevilla,19.9,1241,1121,117,66,2,33,74,12,38,8,23,0,997,3,21
2272,Diant Ramaj,Eint Frankfurt,1.0,25,19,6,2,0,0,0,0,0,0,0,0,21,0,0
2273,Largie Ramazani,Almería,15.6,291,266,20,1,3,1,20,7,1,1,0,0,195,5,18
2274,Simon Ramet,Lille,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,Adil Rami,Troyes,17.7,731,691,35,31,0,7,5,3,0,0,0,0,615,5,8
2276,Chris Ramos,Cádiz,7.9,149,141,4,0,0,0,6,0,0,0,0,0,79,4,5
2277,Sergio Ramos,Paris S-G,30.0,2535,2453,80,47,2,38,13,27,0,0,0,0,2394,2,13
2278,Aaron Ramsdale,Arsenal,38.0,1111,872,237,83,0,6,0,1,0,0,0,0,761,2,3
2279,Aaron Ramsey,Nice,17.6,1088,998,88,37,5,11,62,6,45,16,18,0,915,2,10
2280,Jacob Ramsey,Aston Villa,29.3,889,880,3,2,3,3,18,1,0,0,0,0,728,6,26
2281,Luca Ranieri,Fiorentina,5.6,334,322,10,5,0,1,0,5,0,0,0,0,278,2,3
2282,Andrea Ranocchia,Monza,0.5,19,15,4,1,0,0,0,0,0,0,0,0,16,0,0
2283,Filippo Ranocchia,Monza,5.9,255,242,13,7,3,9,13,2,4,0,4,0,201,0,6
2284,Lilian Raolisoa,Angers,1.9,119,103,16,2,1,1,10,13,1,1,0,0,98,0,0
2285,Raphinha,Barcelona,23.0,1266,1072,185,35,12,26,172,42,108,44,35,1,915,9,30
2286,Nicolai Rapp,Werder Bremen,0.8,59,56,3,2,0,1,1,1,0,0,0,0,47,0,2
2288,Elba Rashani,Clermont Foot,24.0,729,702,24,5,2,2,58,18,1,0,0,0,543,3,40
2289,Marcus Rashford,Manchester Utd,32.0,817,790,22,2,2,6,24,9,0,0,0,0,627,5,31
2290,Giacomo Raspadori,Sassuolo,0.5,12,9,3,0,0,0,1,0,1,1,0,0,10,0,0
2291,Giacomo Raspadori,Napoli,10.1,452,409,43,16,0,6,32,1,19,9,4,0,348,0,14
2292,Rafael Ratao,Toulouse,20.6,800,777,18,1,5,3,52,16,0,0,0,0,590,5,25
2293,David Raum,RB Leipzig,18.7,1189,937,248,22,3,4,141,170,56,16,31,0,898,4,40
2294,Nicola Ravaglia,Sampdoria,9.0,325,194,131,32,0,0,0,0,0,0,0,0,213,0,0
2295,Rayan Raveloson,Auxerre,27.0,1130,982,146,30,1,20,33,115,1,1,0,0,917,2,21
2296,David Raya,Brentford,38.0,1640,1181,455,185,0,19,0,1,0,0,0,0,1054,4,1
2297,Tim Ream,Fulham,32.2,1922,1858,59,34,0,25,4,11,0,0,0,0,1662,5,8
2298,Ante Rebic,Milan,10.9,334,316,15,2,4,1,39,4,4,2,1,0,187,3,16
2299,Arkadiusz Reca,Spezia,24.1,1197,943,250,5,0,9,99,245,0,0,0,0,827,4,45
2300,Nathan Redmond,Southampton,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2301,Harrison Reed,Fulham,31.8,1281,1225,51,14,0,4,54,5,3,2,1,0,988,5,46
2302,Sergio Reguilon,Atlético Madrid,3.4,147,131,15,1,1,0,9,14,0,0,0,0,117,1,7
2303,Bobby Reid,Fulham,27.5,907,829,74,6,1,2,53,68,0,0,0,0,636,4,35
2304,Pepe Reina,Villarreal,22.0,855,678,176,58,0,2,0,0,0,0,0,0,685,1,1
2305,Jeff Reine-Adelaide,Troyes,2.6,128,120,8,5,0,1,0,0,0,0,0,0,106,0,3
2306,Jeff Reine-Adelaide,Lyon,3.7,329,312,16,5,2,0,13,1,8,4,2,0,285,1,5
2307,Reinier,Girona,7.2,248,241,6,2,1,1,2,1,0,0,0,0,198,1,8
2308,Rocco Reitz,M'Gladbach,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2309,Karim Rekik,Sevilla,13.1,700,671,27,9,0,3,1,18,0,0,0,0,642,2,0
2310,Alex Remiro,Real Sociedad,38.0,1313,970,336,120,0,3,0,0,0,0,0,0,941,7,0
2311,Panagiotis Retsos,Hellas Verona,1.4,56,43,12,3,0,1,0,9,0,0,0,0,44,1,1
2312,Marco Reus,Dortmund,15.0,568,525,42,19,0,1,19,3,6,1,0,0,450,1,21
2314,Alejandro Revuelta Montero,Getafe,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Elvis Rexhbecaj,Augsburg,28.0,911,862,44,20,4,2,17,3,4,3,0,0,622,5,29
2316,Gio Reyna,Dortmund,6.9,314,287,26,10,0,4,17,10,6,1,4,1,248,1,9
2317,Chadi Riad,Barcelona,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2318,Nico Ribaudo,Espanyol,13.9,454,402,48,15,3,2,44,3,22,14,0,0,352,4,11
2319,Alexsandro Ribeiro,Lille,17.9,1271,1202,66,48,1,9,4,1,0,0,0,0,1148,3,7
2320,Franck Ribery,Salernitana,0.4,22,21,0,0,0,0,0,0,0,0,0,0,19,1,0
2321,Samuele Ricci,Torino,23.0,1181,1111,66,52,2,4,31,1,13,12,1,0,1034,4,16
2322,Declan Rice,West Ham,36.4,2135,2060,70,48,4,60,44,3,19,15,1,0,1846,5,26
2323,Chris Richards,Crystal Palace,5.0,203,190,13,5,0,0,0,8,0,0,0,0,169,0,1
2324,Richarlison,Tottenham,11.2,279,270,9,0,4,1,16,0,0,0,0,0,196,0,13
2325,Marco Richter,Hertha BSC,20.4,747,609,134,18,1,9,82,80,28,4,21,0,461,4,33
2326,Diego Rico,Real Sociedad,18.3,985,779,202,21,0,7,55,181,0,0,0,0,746,4,21
2327,Jairo Riedewald,Crystal Palace,0.7,45,38,7,2,0,0,0,4,1,0,0,0,34,0,2
2328,Manuel Riemann,Bochum,34.0,1761,1297,453,191,0,21,1,1,0,0,0,0,1065,11,3
2329,Tomas Rincon,Sampdoria,28.4,1245,1186,56,36,2,29,21,5,1,0,1,0,1018,3,12
2330,Remy Riou,Lyon,6.7,225,163,62,15,0,0,0,0,0,0,0,0,179,0,0
2331,Renaud Ripart,Troyes,14.7,468,441,26,1,1,1,21,13,0,0,0,0,317,1,14
2332,Rodrigo Riquelme,Girona,24.2,715,677,34,13,4,3,78,7,11,6,1,0,497,4,29
2333,Matt Ritchie,Newcastle Utd,0.4,31,31,0,0,0,0,2,0,0,0,0,0,24,0,3
2334,Sergi Roberto,Barcelona,14.5,936,842,91,16,1,7,25,75,0,0,0,0,850,3,10
2335,Lucas Robertone,Almería,31.6,1364,1211,147,68,10,15,137,12,64,25,34,0,1051,6,18
2336,Andrew Robertson,Liverpool,28.7,2265,1883,375,65,2,12,195,229,81,23,49,0,1803,7,41
2337,Antonee Robinson,Fulham,34.3,1910,1582,327,18,0,5,134,309,0,0,0,0,1404,1,51
2338,Joel Robles,Leeds United,4.0,122,70,52,20,0,0,0,0,0,0,0,0,63,0,0
2340,Joel Roca,Girona,0.9,39,33,6,1,0,0,0,5,0,0,0,0,30,0,0
2341,Marc Roca,Leeds United,25.7,1295,1188,102,55,7,10,76,3,40,20,16,0,978,5,17
2342,Enzo Roco,Elche,18.4,719,676,38,33,1,5,1,4,0,0,0,0,587,5,7
2343,Marek Rodak,Fulham,2.0,61,38,23,8,0,0,0,0,0,0,0,0,29,0,0
2344,Sebastian Rode,Eint Frankfurt,15.7,857,828,24,17,4,1,8,2,0,0,0,0,711,5,14
2345,Joe Rodon,Rennes,15.7,1051,1040,10,10,0,3,1,0,0,0,0,0,945,1,3
2346,Rodri,Manchester City,32.3,2987,2943,43,37,2,26,6,3,0,0,0,0,2723,1,21
2347,Rodri,Betis,17.8,858,832,19,9,6,5,47,8,2,1,0,0,732,7,22
2348,Rodrigo,Leeds United,21.5,550,492,53,0,4,10,21,7,2,0,0,0,389,5,9
2349,Angel Rodriguez,Mallorca,4.4,82,78,4,1,0,1,2,1,0,0,0,0,59,0,1
2350,Oscar Rodriguez Arnaiz,Celta Vigo,19.7,1057,950,103,54,5,16,83,1,47,11,33,0,833,4,12
2351,Dani Rodriguez,Mallorca,23.3,685,647,32,9,5,14,32,1,7,2,2,0,537,6,31
2352,Guido Rodriguez,Betis,31.9,1688,1596,86,84,3,20,9,2,0,0,0,0,1464,6,14
2353,Miguel Rodriguez,Celta Vigo,2.8,91,90,1,1,0,0,13,0,0,0,0,0,60,0,5
2354,Pablo Rodriguez,Lecce,0.6,21,18,3,0,0,0,4,1,2,0,1,0,14,0,2
2355,Ricardo Rodriguez,Torino,29.7,1757,1602,145,40,0,18,71,87,13,10,3,0,1439,10,31
2356,Rodrygo,Real Madrid,26.4,1050,991,51,6,2,6,22,9,18,3,2,0,918,8,24
2357,Mads Roerslev,Brentford,12.3,303,282,21,1,2,0,20,20,0,0,0,0,194,0,21
2358,Agustin Rogel,Hertha BSC,15.8,572,538,31,29,0,6,0,2,0,0,0,0,426,3,7
2359,Rogerio,Sassuolo,33.3,2038,1647,385,53,1,22,113,332,0,0,0,0,1644,6,52
2360,Merlin Rohl,Freiburg,0.6,18,18,0,0,0,0,0,0,0,0,0,0,13,0,2
2361,Tony Rolke,Hertha BSC,0.2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
2362,Filippo Romagna,Sassuolo,0.5,36,34,2,2,0,0,0,0,0,0,0,0,34,0,0
2363,Alessio Romagnoli,Lazio,32.5,1849,1688,161,91,1,13,0,2,0,0,0,0,1673,0,6
2364,Simone Romagnoli,Lecce,1.9,74,71,3,3,0,0,0,0,0,0,0,0,61,0,0
2366,Leonardo Roman,Mallorca,1.0,42,27,15,3,0,0,0,0,0,0,0,0,29,0,0
2367,Cristian Romero,Tottenham,26.3,1606,1523,80,60,4,20,0,19,0,0,0,0,1407,3,24
2368,Ivan Romero,Sevilla,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2369,Luka Romero,Lazio,1.7,80,78,2,0,0,0,0,2,0,0,0,0,70,0,1
2370,Oriol Romeu,Southampton,0.8,30,30,0,0,0,0,1,0,0,0,0,0,28,0,0
2371,Oriol Romeu,Girona,32.8,1626,1576,43,41,3,12,13,2,0,0,0,0,1405,7,19
2372,Cristiano Ronaldo,Manchester Utd,5.8,162,157,5,0,2,1,3,1,0,0,0,0,121,0,10
2373,Connor Ronan,Wolves,0.0,4,3,1,1,0,0,1,0,0,0,0,0,3,0,0
2374,Salomon Rondon,Everton,1.2,29,28,1,0,0,0,0,1,0,0,0,0,22,0,0
2375,Valentin Rongier,Marseille,33.7,2109,2055,47,40,6,16,8,7,0,0,0,0,1855,7,22
2376,Marten de Roon,Atalanta,32.9,1912,1833,75,54,0,24,13,17,0,0,0,0,1587,4,21
2377,Pablo Rosario,Nice,19.6,1049,1022,25,17,1,3,11,8,0,0,0,0,930,2,9
2378,Francesco Rossi,Atalanta,0.0,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
2379,Tom Rothe,Dortmund,0.3,18,14,4,2,0,0,2,2,0,0,0,0,15,0,0
2380,Joe Rothwell,Bournemouth,11.3,457,402,54,24,4,2,26,1,21,12,4,3,385,1,6
2381,Anthony Rouault,Toulouse,36.8,2063,1923,138,67,1,23,0,12,0,0,0,0,1802,2,14
2382,Jerome Roussillon,Wolfsburg,0.2,7,6,1,0,0,0,0,1,0,0,0,0,3,0,0
2383,Jerome Roussillon,Union Berlin,10.6,438,332,102,4,2,0,36,98,0,0,0,0,307,4,14
2384,Nicolo Rovella,Monza,19.3,1363,1292,68,52,1,24,28,6,10,2,7,0,1206,3,15
2385,Nicolo Rovella,Juventus,0.3,25,22,3,1,0,2,3,1,1,1,0,0,22,0,1
2386,Amir Rrahmani,Napoli,27.2,2167,2097,67,63,0,30,1,3,0,0,0,0,1977,3,7
2387,Ruan,Sassuolo,19.0,939,875,62,35,1,3,0,2,0,0,0,0,835,2,8
2388,Ruben,Espanyol,9.9,339,286,52,5,2,2,48,47,0,0,0,0,232,1,9
2389,Antonio Rudiger,Real Madrid,26.8,1617,1562,55,25,3,16,5,20,0,0,0,0,1486,0,14
2390,Sebastian Rudy,Hoffenheim,8.8,442,387,53,21,0,1,41,0,30,7,13,2,330,2,8
2392,Daniele Rugani,Juventus,6.3,262,255,7,4,0,3,0,0,0,0,0,0,231,0,0
2393,Matteo Ruggeri,Atalanta,9.2,631,527,102,5,0,2,38,96,1,1,0,0,515,2,10
2394,Mario Rui,Napoli,19.4,1734,1427,300,70,2,30,110,188,42,15,19,0,1408,7,26
2395,Aitor Ruibal,Betis,16.2,841,691,148,18,1,10,31,130,0,0,0,0,647,2,22
2396,Kays Ruiz,Auxerre,0.7,29,29,0,0,0,0,0,0,0,0,0,0,26,0,0
2397,Fabian Ruiz Pena,Paris S-G,21.0,1763,1716,44,25,9,11,13,15,4,0,3,0,1614,3,24
2398,Victor Ruiz,Betis,6.2,251,241,9,9,0,2,0,0,0,0,0,0,213,1,0
2399,Geronimo Rulli,Villarreal,14.0,543,419,124,32,0,0,0,0,0,0,0,0,464,0,2
2400,Alessandro Russo,Sassuolo,1.0,50,37,13,5,0,0,0,0,0,0,0,0,37,0,0
2401,Franco Russo,Mallorca,1.6,60,58,2,1,0,1,0,1,0,0,0,0,46,0,0
2402,Georginio Rutter,Leeds United,3.0,62,59,2,0,1,0,0,0,0,0,0,0,31,1,5
2403,Georginio Rutter,Hoffenheim,11.2,158,157,1,0,1,2,11,0,0,0,0,0,95,0,12
2404,Julian Ryerson,Union Berlin,11.5,501,374,125,4,1,4,41,119,2,0,2,0,350,2,16
2405,Julian Ryerson,Dortmund,15.7,998,846,152,10,2,2,50,142,0,0,0,0,817,0,28
2406,Frederik Ronnow,Union Berlin,29.0,1280,1021,257,94,0,0,0,0,0,0,0,0,888,2,2
2407,Jose Sa,Wolves,36.0,1200,854,341,81,0,3,0,0,0,0,0,0,837,5,1
2408,Youssouf Sabaly,Betis,18.7,949,769,176,19,0,1,17,157,0,0,0,0,780,4,25
2409,Halid Sabanovic,Angers,7.1,280,233,47,3,0,2,8,44,0,0,0,0,228,0,2
2410,Abdelhamid Sabiri,Sampdoria,11.9,461,390,69,33,3,8,54,3,32,9,19,0,310,2,11
2411,Marcel Sabitzer,Manchester Utd,7.0,307,293,9,4,2,3,4,2,1,0,0,0,237,5,7
2412,Marcel Sabitzer,Bayern Munich,7.0,466,451,12,6,1,2,5,4,1,1,0,0,402,3,3
2413,Falaye Sacko,Montpellier,28.7,1240,1033,204,23,2,1,36,180,1,0,0,0,999,3,27
2414,Umar Sadiq,Almería,2.7,36,32,3,0,0,0,0,1,0,0,0,0,22,1,2
2415,Umar Sadiq,Real Sociedad,0.9,13,13,0,0,0,1,0,0,0,0,0,0,13,0,0
2416,Alexis Saelemaekers,Milan,15.6,621,573,46,5,3,2,48,36,5,2,3,0,480,2,12
2418,Wesley Said,Lens,7.2,195,184,9,0,1,0,5,2,0,0,0,0,155,2,5
2419,Allan Saint-Maximin,Newcastle Utd,12.4,447,435,9,1,4,3,32,7,1,0,0,0,316,3,17
2420,Theo Sainte-Luce,Montpellier,5.9,266,206,60,3,0,0,10,57,0,0,0,0,219,0,5
2421,Samuel Saiz,Girona,2.7,162,150,7,0,2,1,6,1,1,0,1,0,122,5,6
2422,Bukayo Saka,Arsenal,35.3,1430,1297,131,11,2,3,172,21,99,76,0,2,1054,2,62
2423,Hamza Sakhi,Auxerre,18.4,947,866,73,33,4,23,88,1,37,12,20,0,756,8,14
2424,Mamadou Sakho,Montpellier,8.5,459,438,19,17,0,0,0,1,0,0,0,0,397,2,0
2425,Jacopo Sala,Spezia,1.2,46,40,6,4,0,0,4,1,0,0,0,0,36,0,5
2426,Ibrahim Salah,Rennes,2.5,121,120,1,0,0,0,8,1,0,0,0,0,94,0,4
2427,Mohamed Salah,Liverpool,36.6,1185,1146,29,4,14,3,38,17,0,0,0,0,902,10,40
2428,Amine Salama,Angers,13.9,321,303,16,0,2,0,12,0,0,0,0,0,236,2,10
2429,Kike Salas,Sevilla,4.1,211,203,7,7,0,1,0,0,0,0,0,0,177,1,0
2430,William Saliba,Arsenal,26.8,1865,1822,43,34,0,2,1,0,0,0,0,0,1698,0,8
2431,Dikeni Salifou,Werder Bremen,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Mohammed Salisu,Southampton,21.9,1196,1075,115,25,1,10,13,87,0,0,0,0,879,6,12
2433,Roland Sallai,Freiburg,11.1,342,328,10,4,2,3,35,5,1,1,0,0,238,4,12
2434,Yoann Salmier,Troyes,29.4,1456,1398,53,42,1,16,7,7,0,0,0,0,1198,5,13
2435,Salvi,Rayo Vallecano,5.4,208,188,16,0,1,0,37,15,1,0,1,0,119,4,20
2436,Lazar Samardzic,Udinese,20.5,893,772,118,48,3,23,92,5,62,33,17,0,715,3,17
2437,Diadie Samassekou,Hoffenheim,0.4,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
2438,Mama Samba Balde,Troyes,29.6,584,511,70,0,2,6,13,0,0,0,0,0,389,3,30
2439,Brice Samba,Lens,37.0,1237,985,250,90,0,12,0,0,0,0,0,0,938,2,1
2440,Albert Sambi Lokonga,Arsenal,2.2,140,135,5,5,1,1,0,0,0,0,0,0,132,0,1
2441,Albert Sambi Lokonga,Crystal Palace,6.0,264,250,10,9,2,1,0,1,0,0,0,0,228,4,2
2442,Junior Sambia,Salernitana,7.7,396,311,85,6,0,1,33,71,8,3,4,0,312,0,7
2444,Fede San Emeterio,Cádiz,20.5,657,640,12,12,2,4,4,0,0,0,0,0,518,5,12
2445,Antonio Sanabria,Torino,27.0,691,632,58,2,1,5,2,2,0,0,0,0,524,1,18
2446,Leandro Sanca,Spezia,0.4,12,11,1,0,0,0,2,0,0,0,0,0,9,0,0
2447,Oihan Sancet,Athletic Club,28.1,975,936,28,13,9,3,17,1,3,0,2,0,788,11,19
2448,Renato Sanches,Paris S-G,8.0,669,653,14,7,2,3,5,5,2,0,2,0,608,2,10
2449,Alexis Sanchez,Marseille,29.8,934,865,59,6,14,19,37,1,11,6,0,0,681,10,26
2450,Antonio Sanchez,Mallorca,12.0,447,410,36,3,0,7,32,25,1,1,0,0,312,1,22
2451,Davinson Sanchez,Tottenham,9.5,594,583,10,7,0,1,2,3,0,0,0,0,515,1,10
2452,Ivan Sanchez,Valladolid,12.8,480,460,15,3,1,10,38,2,6,3,1,1,381,5,16
2453,Javi Sanchez,Valladolid,26.6,1175,1119,51,41,1,23,5,4,0,0,0,0,962,5,13
2454,Manu Sanchez,Osasuna,23.6,1144,943,197,11,0,2,71,186,0,0,0,0,916,4,28
2455,Robert Sanchez,Brighton,23.0,781,608,168,37,0,4,0,0,0,0,0,0,604,5,3
2456,Jadon Sancho,Manchester Utd,18.7,776,760,14,0,4,3,17,8,5,2,0,0,647,2,28
2457,Alex Sandro,Juventus,19.9,1256,1100,152,24,0,8,19,117,0,0,0,0,1081,4,13
2458,Leroy Sane,Bayern Munich,22.3,1078,1053,20,0,9,3,16,9,5,3,0,0,880,5,22
2459,Sidi Sane,Schalke 04,0.3,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
2460,Morgan Sanson,Aston Villa,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
2461,Morgan Sanson,Strasbourg,15.8,620,578,36,22,6,4,35,3,10,2,5,0,480,6,16
2462,Nicola Sansone,Bologna,8.2,218,194,22,1,0,2,20,1,10,7,2,0,161,2,7
2463,Baptiste Santamaria,Rennes,20.1,1317,1280,35,35,1,12,7,0,0,0,0,0,1119,2,19
2464,Riccardo Saponara,Fiorentina,13.4,457,451,3,0,2,6,32,3,0,0,0,0,329,3,13
2465,Pablo Sarabia,Wolves,8.5,365,324,39,8,2,3,46,3,28,18,5,0,252,2,15
2466,Pablo Sarabia,Paris S-G,4.1,187,171,15,2,5,1,16,1,12,5,5,0,147,1,5
2467,Jeremy Sarmiento,Brighton,2.0,67,67,0,0,0,0,3,0,0,0,0,0,53,0,1
2468,Amin Sarr,Lyon,6.0,142,136,6,0,0,0,4,1,0,0,0,0,104,0,3
2470,Bouna Sarr,Bayern Munich,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2471,Malang Sarr,Monaco,8.0,517,503,13,9,0,10,1,3,0,0,0,0,460,1,5
2472,Mamadou Sarr,Lyon,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
2473,Mouhamadou Sarr,Cremonese,2.0,84,61,22,10,0,1,0,0,0,0,0,0,62,1,0
2474,Martin Satriano,Empoli,18.9,384,375,8,0,2,1,22,6,0,0,0,0,249,1,15
2475,Teji Savanier,Montpellier,28.3,1695,1394,290,114,6,35,235,29,137,58,63,2,1185,11,33
2476,Esteban Saveljich,Rayo Vallecano,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,Stefan Savic,Atlético Madrid,21.6,1141,1107,29,22,0,4,0,7,0,0,0,0,1001,5,4
2478,Joe Scally,M'Gladbach,24.5,1173,940,231,25,0,1,41,206,0,0,0,0,921,2,39
2479,Giorgio Scalvini,Atalanta,25.9,1486,1443,40,29,1,21,8,11,0,0,0,0,1205,3,20
2480,Gianluca Scamacca,West Ham,10.3,177,173,3,0,0,8,1,0,0,0,0,0,118,1,7
2481,Gustavo Scarpa,Nott'ham Forest,2.0,78,72,6,0,1,2,4,3,2,0,1,0,51,0,5
2482,Kevin Schade,Brentford,8.1,173,171,1,0,1,0,15,1,0,0,0,0,103,1,11
2483,Kevin Schade,Freiburg,2.0,55,54,1,0,0,0,3,0,0,0,0,0,26,0,4
2484,Andras Schafer,Union Berlin,9.6,274,261,13,2,1,0,8,1,0,0,0,0,205,0,14
2485,Fabian Schar,Newcastle Utd,35.6,1846,1770,73,62,7,34,18,10,0,0,0,0,1423,3,19
2486,Derry Scherhant,Hertha BSC,3.2,50,49,1,0,0,0,3,1,0,0,0,0,33,0,2
2487,Patrik Schick,Leverkusen,10.5,253,233,19,2,1,0,4,6,0,0,0,0,176,1,5
2488,Kingsley Schindler,Köln,12.1,546,438,106,4,0,1,45,99,3,1,1,0,352,2,28
2489,Xaver Schlager,RB Leipzig,16.7,928,910,11,10,4,5,2,1,0,0,0,0,771,7,15
2490,Keven Schlotterbeck,Freiburg,0.2,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
2491,Keven Schlotterbeck,Bochum,8.2,315,295,17,2,1,1,3,3,0,0,0,0,208,3,1
2492,Nico Schlotterbeck,Dortmund,25.0,1910,1846,62,53,2,49,11,9,0,0,0,0,1648,2,25
2493,Jeffrey Schlupp,Crystal Palace,28.1,900,854,40,12,3,1,16,24,0,0,0,0,665,6,21
2494,Kasper Schmeichel,Nice,36.0,1188,834,353,75,0,4,0,0,0,0,0,0,918,1,1
2496,Jonathan Schmid,Freiburg,0.5,28,25,3,1,0,0,4,2,0,0,0,0,23,0,1
2497,Romano Schmid,Werder Bremen,16.9,750,728,17,1,5,2,20,15,0,0,0,0,561,5,31
2498,Kenneth Schmidt,Freiburg,2.8,187,174,13,4,0,3,1,8,0,0,0,0,166,0,1
2499,Niklas Schmidt,Werder Bremen,12.1,601,577,23,9,2,18,31,8,5,1,2,0,446,1,21
2500,Benno Schmitz,Köln,26.9,1499,1183,307,13,1,1,96,294,0,0,0,0,938,9,49
2501,Jerdy Schouten,Bologna,27.9,1498,1487,8,8,4,13,3,0,0,0,0,0,1299,3,16
2502,Perr Schuurs,Torino,25.8,1201,1165,36,31,0,1,2,5,0,0,0,0,1058,0,7
2503,Marvin Schwabe,Köln,34.0,1390,1135,253,68,0,1,0,0,0,0,0,0,1091,2,1
2504,Alexander Schwolow,Schalke 04,22.6,853,612,238,64,0,0,0,0,0,0,0,0,567,3,1
2505,Manuel Sebastian,Sevilla,1.7,66,64,2,2,1,1,0,0,0,0,0,0,52,0,2
2506,Demba Seck,Torino,5.8,166,159,6,1,2,0,7,2,0,0,0,0,127,1,7
2507,Haris Seferovic,Celta Vigo,9.9,218,196,21,0,4,1,21,1,0,0,0,0,134,1,8
2508,Telasco Segovia,Sampdoria,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2509,Jacopo Segre,Torino,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
2510,Paul Seguin,Union Berlin,7.7,326,310,14,0,4,1,18,0,6,0,0,0,223,2,8
2511,Alidu Seidu,Clermont Foot,27.3,1375,1219,154,27,0,3,22,127,0,0,0,0,1152,2,26
2512,Davie Selke,Hertha BSC,3.1,68,67,1,0,0,0,2,0,0,0,0,0,41,0,6
2513,Davie Selke,Köln,9.7,212,203,6,0,0,0,7,0,0,0,0,0,118,3,6
2514,Matz Sels,Strasbourg,38.0,973,679,292,95,0,0,0,1,0,0,0,0,636,2,0
2515,Nelson Semedo,Wolves,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34
2516,Vivaldo Semedo,Udinese,0.4,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
2517,Antoine Semenyo,Bournemouth,2.9,57,53,4,0,0,1,1,0,0,0,0,0,38,0,2
2518,Marvin Senaya,Strasbourg,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
2519,Marcos Senesi,Bournemouth,27.7,1322,1257,56,40,1,15,8,14,0,0,0,0,1064,9,18
2520,Stefano Sensi,Monza,18.0,1281,1185,94,51,6,18,50,6,32,10,16,0,1089,2,16
