,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1275,Lee Kang-in,Valencia,0.3,0,1,0,0.0,3.75,0.00,0.00,0.0,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0
1276,Wilfried Kanga,Angers,5.5,2,17,8,47.1,3.10,1.46,0.12,0.25,16.4,0,0,0,2.2,2.2,0.13,-0.2,-0.2
1277,N'Golo Kante,Chelsea,34.4,4,29,6,20.7,0.84,0.17,0.14,0.67,18.3,0,0,0,2.9,2.9,0.10,+1.1,+1.1
1278,Stefanos Kapino,Werder Bremen,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1279,Wilfrid Kaptoum,Betis,8.6,0,3,1,33.3,0.35,0.12,0.00,0.00,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1280,Kenan Karaman,Düsseldorf,10.2,3,21,8,38.1,2.06,0.78,0.14,0.38,12.1,0,0,0,3.4,3.4,0.16,-0.4,-0.4
1281,Yann Karamoh,Inter,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1282,Yann Karamoh,Bordeaux,13.6,3,36,11,30.6,2.65,0.81,0.08,0.27,18.9,1,0,0,4.3,4.3,0.12,-1.3,-1.3
1283,Ibrahim Karamoko,Chievo,0.7,0,2,0,0.0,2.77,0.00,0.00,0.0,20.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1284,Orestis Karnezis,Napoli,9.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1285,Rick Karsdorp,Roma,6.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1286,Grigoris Kastanos,Juventus,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1287,Eiji Kawashima,Strasbourg,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1288,Beram Kayal,Brighton,10.4,1,5,2,40.0,0.48,0.19,0.20,0.50,19.9,0,0,0,0.4,0.4,0.08,+0.6,+0.6
1289,Moise Kean,Juventus,6.0,6,20,10,50.0,3.33,1.66,0.30,0.60,14.2,0,0,0,3.6,3.6,0.18,+2.4,+2.4
1290,Michael Keane,Everton,33.0,1,31,9,29.0,0.94,0.27,0.03,0.11,10.6,0,0,0,2.3,2.3,0.08,-1.3,-1.3
1291,Neeskens Kebano,Fulham,1.2,0,1,0,0.0,0.83,0.00,0.00,0.0,8.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1292,Thilo Kehrer,Paris S-G,21.1,1,14,4,28.6,0.66,0.19,0.07,0.25,11.5,0,0,0,2.2,2.2,0.16,-1.2,-1.2
1293,Jules Keita,Dijon,5.1,2,16,4,25.0,3.16,0.79,0.13,0.50,17.2,0,0,0,2.1,2.1,0.13,-0.1,-0.1
1294,Naby Keita,Liverpool,15.4,2,27,9,33.3,1.75,0.58,0.07,0.22,18.1,0,0,0,2.0,2.0,0.08,0.0,0.0
1295,Keko,Valladolid,17.0,2,21,10,47.6,1.23,0.59,0.10,0.20,14.9,0,0,0,3.4,3.4,0.16,-1.4,-1.4
1296,Martin Kelly,Crystal Palace,12.3,0,3,1,33.3,0.24,0.08,0.00,0.00,8.7,0,0,0,0.4,0.4,0.14,-0.4,-0.4
1297,Marc-Oliver Kempf,Stuttgart,22.5,2,14,2,14.3,0.62,0.09,0.14,1.00,12.4,0,0,0,1.7,1.7,0.12,+0.3,+0.3
1298,Kenedy,Newcastle Utd,15.0,1,30,5,16.7,2.00,0.33,0.03,0.20,22.8,1,0,1,2.2,1.4,0.05,-1.2,-0.4
1300,Jonjoe Kenny,Everton,8.8,0,3,0,0.0,0.34,0.00,0.00,0.0,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1301,Christophe Kerbrat,Guingamp,23.3,0,2,0,0.0,0.09,0.00,0.00,0.0,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1302,Sebastian Kerk,Nürnberg,13.1,0,18,6,33.3,1.37,0.46,0.00,0.00,25.4,5,0,0,0.8,0.8,0.05,-0.8,-0.8
1303,Franck Kessie,Milan,33.5,7,49,12,24.5,1.46,0.36,0.08,0.33,19.0,0,3,3,7.5,5.2,0.11,-0.5,-1.2
1304,Saif-Eddine Khaoui,Caen,15.0,3,26,11,42.3,1.73,0.73,0.12,0.27,21.9,0,0,0,1.7,1.7,0.07,+1.3,+1.3
1305,Wahbi Khazri,Saint-Étienne,31.3,13,90,32,35.6,2.88,1.02,0.10,0.28,23.3,13,4,4,12.4,9.2,0.10,+0.6,-0.2
1306,Rani Khedira,Augsburg,29.2,4,14,5,35.7,0.48,0.17,0.29,0.80,12.8,0,0,0,1.5,1.5,0.11,+2.5,+2.5
1307,Sami Khedira,Juventus,7.8,2,17,5,29.4,2.17,0.64,0.12,0.40,14.5,0,0,0,3.0,3.0,0.17,-1.0,-1.0
1308,Isaac Kiese Thelin,Leverkusen,2.0,0,5,1,20.0,2.50,0.50,0.00,0.00,12.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1309,Kike,Eibar,14.4,3,43,16,37.2,2.98,1.11,0.07,0.19,13.6,0,0,0,5.6,5.6,0.13,-2.6,-2.6
1310,Max Kilman,Wolves,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1311,Joshua Kimmich,Bayern Munich,34.0,2,25,8,32.0,0.74,0.24,0.08,0.25,18.5,0,0,0,2.2,2.2,0.09,-0.2,-0.2
1312,Presnel Kimpembe,Paris S-G,22.3,0,4,1,25.0,0.18,0.04,0.00,0.00,20.5,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1313,Joshua King,Bournemouth,32.9,12,66,18,27.3,2.01,0.55,0.11,0.39,16.3,0,5,6,13.5,8.7,0.13,-1.5,-1.7
1314,Sofian Kiyine,Chievo,9.1,0,20,3,15.0,2.21,0.33,0.00,0.00,26.1,3,0,0,0.8,0.8,0.04,-0.8,-0.8
1315,Simon Kjaer,Sevilla,22.3,0,13,3,23.1,0.58,0.13,0.00,0.00,14.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
1316,Davy Klaassen,Werder Bremen,31.3,5,32,9,28.1,1.02,0.29,0.16,0.56,20.0,0,0,0,3.0,3.0,0.10,+2.0,+2.0
1317,Felix Klaus,Wolfsburg,4.9,1,16,6,37.5,3.25,1.22,0.06,0.17,18.2,0,0,0,1.9,1.9,0.12,-0.9,-0.9
1318,Ragnar Klavan,Cagliari,13.7,0,2,0,0.0,0.15,0.00,0.00,0.0,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1319,Tim Kleindienst,Freiburg,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,17.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7
1320,Lukas Klostermann,RB Leipzig,22.3,5,13,6,46.2,0.58,0.27,0.38,0.83,12.5,0,0,0,2.0,2.0,0.16,+3.0,+3.0
1321,Justin Kluivert,Roma,14.9,1,21,7,33.3,1.41,0.47,0.05,0.14,18.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3
1322,Lukas Klunter,Hertha BSC,6.6,0,5,1,20.0,0.76,0.15,0.00,0.00,21.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1323,Robin Knoche,Wolfsburg,31.0,3,14,5,35.7,0.45,0.16,0.21,0.60,9.4,0,0,0,1.8,1.8,0.13,+1.2,+1.2
1324,Anthony Knockaert,Brighton,20.4,2,27,9,33.3,1.32,0.44,0.07,0.22,18.4,2,0,0,2.1,2.1,0.08,-0.1,-0.1
1326,Torles Knoll,Nürnberg,4.1,1,6,3,50.0,1.46,0.73,0.17,0.33,9.6,0,0,0,1.0,1.0,0.17,0.0,0.0
1327,Gregor Kobel,Hoffenheim,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1328,Gregor Kobel,Augsburg,15.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1329,Robin Koch,Freiburg,21.1,1,11,2,18.2,0.52,0.09,0.09,0.50,17.3,0,0,0,0.9,0.9,0.09,+0.1,+0.1
1330,Kenan Kodro,Athletic Club,1.8,1,4,1,25.0,2.24,0.56,0.25,1.00,17.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1331,Dominik Kohr,Leverkusen,10.8,0,15,4,26.7,1.39,0.37,0.00,0.00,22.5,0,0,0,1.4,1.4,0.09,-1.4,-1.4
1332,Djegui Koita,Guingamp,1.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1333,Koke,Atlético Madrid,28.7,3,21,6,28.6,0.73,0.21,0.14,0.50,20.9,1,0,0,1.5,1.5,0.07,+1.5,+1.5
1334,Aleksandar Kolarov,Roma,32.3,8,40,13,32.5,1.24,0.40,0.13,0.38,24.5,12,3,3,5.0,2.6,0.06,+3.0,+2.4
1335,Sead Kolasinac,Arsenal,21.0,0,9,2,22.2,0.43,0.10,0.00,0.00,17.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1336,Randal Kolo Muani,Nantes,1.4,0,3,1,33.3,2.21,0.74,0.00,0.00,14.8,0,0,0,0.5,0.5,0.16,-0.5,-0.5
1337,Timothee Kolodziejczak,Saint-Étienne,35.4,3,17,6,35.3,0.48,0.17,0.18,0.50,8.6,0,0,0,2.5,2.5,0.15,+0.5,+0.5
1338,Vincent Kompany,Manchester City,13.6,1,5,1,20.0,0.37,0.07,0.20,1.00,18.4,0,0,0,0.3,0.3,0.05,+0.7,+0.7
1339,Ghislain Konan,Reims,20.0,0,1,0,0.0,0.05,0.00,0.00,0.0,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0
1340,Ibrahima Konate,RB Leipzig,27.0,1,13,3,23.1,0.48,0.11,0.08,0.33,11.7,0,0,0,1.7,1.7,0.13,-0.7,-0.7
1341,Moussa Konate,Amiens,20.8,7,45,14,31.1,2.16,0.67,0.11,0.36,17.2,0,2,3,8.3,6.0,0.13,-1.3,-1.0
1342,Geoffrey Kondogbia,Valencia,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,21.2,0,0,0,2.2,2.2,0.10,-1.2,-1.2
1343,Kouadio Kone,Toulouse,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1344,Lamine Kone,Strasbourg,23.9,1,7,2,28.6,0.29,0.08,0.14,0.50,11.1,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1345,Youssouf Kone,Lille,19.0,0,5,0,0.0,0.26,0.00,0.00,0.0,29.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1346,Terence Kongolo,Huddersfield,30.2,1,14,4,28.6,0.46,0.13,0.07,0.25,14.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3
1347,Yevhen Konoplyanka,Schalke 04,7.3,1,17,5,29.4,2.33,0.69,0.06,0.20,23.6,1,0,0,1.5,1.5,0.09,-0.5,-0.5
1348,Pascal Kopke,Hertha BSC,0.8,0,4,1,25.0,4.86,1.22,0.00,0.00,18.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1349,Julian Korb,Hannover 96,11.2,0,2,0,0.0,0.18,0.00,0.00,0.0,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
1350,Laurent Koscielny,Arsenal,14.8,3,5,4,80.0,0.34,0.27,0.60,0.75,6.9,0,0,0,1.4,1.4,0.28,+1.6,+1.6
1352,Filip Kostic,Eint Frankfurt,32.8,6,62,18,29.0,1.89,0.55,0.10,0.33,21.4,7,0,0,4.5,4.5,0.07,+1.5,+1.5
1353,Christian Kouame,Genoa,34.1,4,87,25,28.7,2.55,0.73,0.05,0.16,16.7,0,0,0,8.0,8.0,0.09,-4.0,-4.0
1354,Tomas Koubek,Rennes,32.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1355,Kalidou Koulibaly,Napoli,34.8,2,19,7,36.8,0.55,0.20,0.11,0.29,11.2,0,0,0,2.4,2.4,0.12,-0.4,-0.4
1356,Jules Kounde,Bordeaux,37.0,0,13,1,7.7,0.35,0.03,0.00,0.00,15.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
1357,Cheikhou Kouyate,Crystal Palace,21.1,0,20,8,40.0,0.95,0.38,0.00,0.00,21.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1
1358,Mateo Kovacic,Chelsea,19.3,0,28,4,14.3,1.45,0.21,0.00,0.00,21.2,0,0,0,2.2,2.2,0.08,-2.2,-2.2
1359,Dawid Kownacki,Sampdoria,1.9,1,4,1,25.0,2.14,0.54,0.00,0.00,22.1,0,1,2,1.9,0.3,0.07,-0.9,-0.3
1360,Dawid Kownacki,Düsseldorf,6.4,4,13,5,38.5,2.03,0.78,0.31,0.80,14.9,0,0,0,1.6,1.6,0.12,+2.4,+2.4
1361,Thomas Kraft,Hertha BSC,3.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1362,Emil Krafth,Amiens,33.0,1,10,5,50.0,0.30,0.15,0.10,0.20,22.5,0,0,0,0.7,0.7,0.07,+0.3,+0.3
1363,Luka Krajnc,Frosinone,8.8,0,3,1,33.3,0.34,0.11,0.00,0.00,12.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1364,Andrej Kramaric,Hoffenheim,26.6,17,104,38,36.5,3.91,1.43,0.12,0.32,18.6,8,5,6,21.0,16.3,0.16,-4.0,-4.3
1365,Christoph Kramer,M'Gladbach,12.6,2,8,3,37.5,0.63,0.24,0.25,0.67,17.6,0,0,0,1.0,1.0,0.13,+1.0,+1.0
1366,Vasyl Kravets,Leganés,5.3,0,4,2,50.0,0.75,0.37,0.00,0.00,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1367,Ladislav Krejci,Bologna,11.8,0,9,4,44.4,0.76,0.34,0.00,0.00,20.8,1,0,0,0.5,0.5,0.05,-0.5,-0.5
1368,Rene Krhin,Nantes,11.7,0,6,1,16.7,0.51,0.09,0.00,0.00,15.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1369,Toni Kroos,Real Madrid,24.7,0,30,9,30.0,1.22,0.36,0.00,0.00,25.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4
1370,Rade Krunic,Empoli,30.8,5,53,16,30.2,1.72,0.52,0.09,0.31,18.6,0,0,0,5.1,5.1,0.10,-0.1,-0.1
1371,Max Kruse,Werder Bremen,31.5,11,88,37,42.0,2.80,1.18,0.09,0.22,19.9,2,3,3,10.3,8.0,0.09,+0.7,0.0
1372,Lukas Kubler,Freiburg,13.2,0,6,2,33.3,0.46,0.15,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1373,Yuya Kubo,Nürnberg,15.1,1,29,11,37.9,1.92,0.73,0.03,0.09,19.5,0,0,0,2.4,2.4,0.08,-1.4,-1.4
1374,Juraj Kucka,Parma,17.1,4,25,9,36.0,1.47,0.53,0.12,0.33,22.5,0,1,1,2.5,1.7,0.07,+1.5,+1.3
1375,Dejan Kulusevski,Atalanta,1.2,0,2,1,50.0,1.71,0.86,0.00,0.00,20.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1376,Pierre Kunde,Mainz 05,21.2,0,30,7,23.3,1.41,0.33,0.00,0.00,28.8,2,0,0,0.9,0.9,0.03,-0.9,-0.9
1378,Jasmin Kurtic,SPAL,28.4,6,64,12,18.8,2.25,0.42,0.09,0.50,22.0,9,0,0,3.9,3.9,0.06,+2.1,+2.1
1379,Layvin Kurzawa,Paris S-G,11.2,1,6,2,33.3,0.53,0.18,0.17,0.50,10.8,0,0,0,1.0,1.0,0.18,0.0,0.0
1380,Rafal Kurzawa,Amiens,2.7,1,2,1,50.0,0.75,0.38,0.50,1.00,12.9,0,0,0,0.4,0.4,0.21,+0.6,+0.6
1381,Ahmed Kutucu,Schalke 04,4.7,2,13,7,53.8,2.75,1.48,0.15,0.29,20.8,1,0,0,1.4,1.4,0.11,+0.6,+0.6
1382,Enock Kwateng,Nantes,22.7,0,5,0,0.0,0.22,0.00,0.00,0.0,16.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
1383,Grejohn Kyei,Reims,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1384,Antonino La Gumina,Empoli,12.1,2,26,9,34.6,2.15,0.74,0.08,0.22,12.4,0,0,0,4.3,4.3,0.17,-2.3,-2.3
1385,Rajiv van La Parra,Huddersfield,4.5,0,5,0,0.0,1.11,0.00,0.00,0.0,22.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1386,Gaetan Laborde,Bordeaux,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1387,Gaetan Laborde,Montpellier,32.2,11,86,27,31.4,2.67,0.84,0.13,0.41,16.0,0,0,0,9.8,9.8,0.11,+1.2,+1.2
1388,Alexandre Lacazette,Arsenal,27.8,13,81,28,34.6,2.91,1.01,0.16,0.46,14.4,1,0,0,11.7,11.7,0.14,+1.3,+1.3
1389,Alban Lafont,Fiorentina,33.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1390,Victor Laguardia,Alavés,36.0,1,17,4,23.5,0.47,0.11,0.06,0.25,13.0,1,0,0,1.7,1.7,0.10,-0.7,-0.7
1391,Abdou Lahat Diakhate,Parma,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1392,Konrad Laimer,RB Leipzig,20.8,1,14,5,35.7,0.67,0.24,0.07,0.20,16.2,0,0,0,2.5,2.5,0.18,-1.5,-1.5
1393,Diego Lainez,Betis,3.9,0,10,2,20.0,2.55,0.51,0.00,0.00,23.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1394,Kenny Lala,Strasbourg,34.0,5,21,8,38.1,0.62,0.24,0.19,0.50,24.5,3,1,2,3.1,1.3,0.06,+1.9,+2.7
1395,Adam Lallana,Liverpool,5.2,0,5,1,20.0,0.96,0.19,0.00,0.00,17.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1396,Erik Lamela,Tottenham,10.8,4,29,11,37.9,2.68,1.02,0.14,0.36,16.9,1,0,0,3.3,3.3,0.11,+0.7,+0.7
1397,Mohamed Lamine Diaby,Nice,1.8,0,2,0,0.0,1.11,0.00,0.00,0.0,11.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2
1398,Loick Landre,Nîmes,17.7,3,7,3,42.9,0.40,0.17,0.43,1.00,9.2,0,0,0,1.6,1.6,0.23,+1.4,+1.4
1399,Michael Lang,M'Gladbach,13.9,1,11,3,27.3,0.79,0.22,0.09,0.33,10.5,0,0,0,1.9,1.9,0.17,-0.9,-0.9
1400,Sebastian Langkamp,Werder Bremen,15.7,0,10,2,20.0,0.64,0.13,0.00,0.00,10.0,0,0,0,1.2,1.2,0.12,-1.2,-1.2
1401,Manuel Lanzini,West Ham,7.6,1,11,4,36.4,1.44,0.52,0.09,0.25,20.0,3,0,0,1.1,1.1,0.10,-0.1,-0.1
1402,Gianluca Lapadula,Genoa,4.5,1,24,5,20.8,5.35,1.11,0.04,0.20,15.0,1,0,0,2.5,2.5,0.10,-1.5,-1.5
1404,Aymeric Laporte,Manchester City,34.0,3,26,7,26.9,0.77,0.21,0.12,0.43,16.0,0,0,0,3.0,3.0,0.12,0.0,0.0
1405,Danilo Larangeira,Bologna,34.2,1,9,4,44.4,0.26,0.12,0.11,0.25,9.4,0,0,0,0.8,0.8,0.09,+0.2,+0.2
1406,Johan Larsson,Guingamp,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1407,Kevin Lasagna,Udinese,27.3,6,63,20,31.7,2.31,0.73,0.10,0.30,15.5,1,0,1,8.5,7.6,0.12,-2.5,-1.6
1408,Jamaal Lascelles,Newcastle Utd,30.5,0,11,1,9.1,0.36,0.03,0.00,0.00,11.2,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1409,Paul Lasne,Montpellier,19.9,2,23,8,34.8,1.16,0.40,0.09,0.25,23.2,0,0,0,1.4,1.4,0.06,+0.6,+0.6
1410,Toni Lato,Valencia,3.0,0,2,0,0.0,0.67,0.00,0.00,0.0,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1411,Danny Latza,Mainz 05,20.7,0,39,7,17.9,1.88,0.34,0.00,0.00,21.6,1,0,0,2.9,2.9,0.08,-2.9,-2.9
1412,Alexandre Lauray,Bordeaux,2.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1413,Armand Lauriente,Rennes,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1414,Vincent Laurini,Fiorentina,10.2,0,2,1,50.0,0.20,0.10,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1415,Wesley Lautoa,Dijon,33.6,0,14,2,14.3,0.42,0.06,0.00,0.00,16.7,0,0,0,0.8,0.8,0.06,-0.8,-0.8
1416,Diego Laxalt,Milan,7.2,0,6,3,50.0,0.83,0.41,0.00,0.00,8.8,0,0,0,1.2,1.2,0.25,-1.2,-1.2
1417,Miguel Layun,Villarreal,5.6,0,12,2,16.7,2.13,0.36,0.00,0.00,24.3,2,0,0,0.5,0.4,0.03,-0.5,-0.4
1418,Valentino Lazaro,Hertha BSC,30.5,3,20,8,40.0,0.66,0.26,0.15,0.38,18.3,3,0,0,2.1,2.1,0.11,+0.9,+0.9
1419,Darko Lazovic,Genoa,28.2,3,38,9,23.7,1.35,0.32,0.08,0.33,19.8,3,0,0,2.2,2.2,0.06,+0.8,+0.8
1420,Manuel Lazzari,SPAL,31.5,0,34,5,14.7,1.08,0.16,0.00,0.00,20.2,0,0,0,1.4,1.4,0.04,-1.4,-1.4
1421,Mickael Le Bihan,Nice,2.3,1,4,2,50.0,1.76,0.88,0.00,0.00,18.9,0,1,1,1.3,0.5,0.12,-0.3,-0.5
1422,Maxime Le Marchand,Fulham,25.0,0,5,0,0.0,0.20,0.00,0.00,0.0,13.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1423,Robin Le Normand,Real Sociedad,3.2,0,2,0,0.0,0.63,0.00,0.00,0.0,6.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1424,Damien Le Tallec,Montpellier,31.2,3,34,13,38.2,1.09,0.42,0.09,0.23,17.3,0,0,0,4.1,4.1,0.12,-1.1,-1.1
1425,James Lea Siliki,Rennes,13.6,0,21,4,19.0,1.55,0.30,0.00,0.00,23.2,1,0,0,1.5,1.5,0.07,-1.5,-1.5
1426,Rafael Leao,Lille,14.3,8,37,20,54.1,2.59,1.40,0.22,0.40,14.7,0,0,0,4.3,4.3,0.12,+3.7,+3.7
1427,Mathew Leckie,Hertha BSC,10.5,2,22,9,40.9,2.10,0.86,0.09,0.22,12.9,0,0,0,2.7,2.7,0.12,-0.7,-0.7
1428,Benjamin Lecomte,Montpellier,37.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1430,Pierre Lees-Melou,Nice,26.6,2,39,11,28.2,1.47,0.41,0.05,0.18,19.8,0,0,0,3.3,3.3,0.08,-1.3,-1.3
1431,Jordan Lefort,Amiens,20.0,0,11,1,9.1,0.55,0.05,0.00,0.00,22.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1432,Wu Lei,Espanyol,11.8,3,31,8,25.8,2.63,0.68,0.10,0.38,13.0,0,0,0,5.1,5.1,0.16,-2.1,-2.1
1433,Tim Leibold,Nürnberg,30.7,0,27,5,18.5,0.88,0.16,0.00,0.00,22.8,3,0,1,2.0,1.2,0.04,-2.0,-1.2
1434,Lucas Leiva,Lazio,22.1,0,15,1,6.7,0.68,0.05,0.00,0.00,22.1,1,0,0,0.6,0.6,0.04,-0.6,-0.6
1435,Florian Lejeune,Newcastle Utd,11.7,0,7,2,28.6,0.60,0.17,0.00,0.00,15.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1436,Inigo Lekue,Athletic Club,2.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1437,Thomas Lemar,Atlético Madrid,20.2,3,26,12,46.2,1.29,0.59,0.12,0.25,20.9,1,0,0,3.0,3.0,0.12,0.0,0.0
1438,Mario Lemina,Southampton,17.9,1,25,5,20.0,1.39,0.28,0.04,0.20,22.2,0,0,0,1.1,1.1,0.04,-0.1,-0.1
1439,Mauricio Lemos,Sassuolo,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1440,Clement Lenglet,Barcelona,21.5,1,6,2,33.3,0.28,0.09,0.17,0.50,8.5,0,0,0,0.9,0.9,0.16,+0.1,+0.1
1441,Aaron Lennon,Burnley,13.5,1,4,2,50.0,0.30,0.15,0.25,0.50,13.4,0,0,0,0.8,0.8,0.20,+0.2,+0.2
1442,Bernd Leno,Arsenal,31.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1443,Pedro Leon,Eibar,4.7,1,7,2,28.6,1.48,0.42,0.14,0.50,20.6,0,0,0,1.0,1.0,0.14,0.0,0.0
1444,Sergio Leon,Betis,7.1,0,13,2,15.4,1.83,0.28,0.00,0.00,18.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6
1445,Lukas Lerager,Genoa,12.5,1,16,5,31.3,1.28,0.40,0.06,0.20,16.2,0,0,0,1.3,1.3,0.08,-0.3,-0.3
1446,Lukas Lerager,Bordeaux,14.4,0,11,3,27.3,0.76,0.21,0.00,0.00,22.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5
1447,Mehdi Leris,Chievo,17.9,0,30,7,23.3,1.68,0.39,0.00,0.00,22.9,0,0,0,1.7,1.7,0.06,-1.7,-1.7
1448,Jefferson Lerma,Bournemouth,27.8,2,31,8,25.8,1.11,0.29,0.06,0.25,25.8,0,0,0,1.3,1.3,0.04,+0.7,+0.7
1449,Robert Lewandowski,Bayern Munich,32.9,22,140,48,34.3,4.26,1.46,0.14,0.40,13.2,5,3,4,30.7,27.5,0.20,-8.7,-8.5
1450,Igor Lewczuk,Bordeaux,5.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1451,Aaron Leya Iseka,Toulouse,16.0,4,28,11,39.3,1.75,0.69,0.14,0.36,14.4,0,0,0,3.9,3.9,0.14,+0.1,+0.1
1452,Stephan Lichtsteiner,Arsenal,10.4,0,1,0,0.0,0.10,0.00,0.00,0.0,29.8,0,0,0,0.0,0.0,0.02,0.0,0.0
