,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
102,Cristian Ansaldi,ar ARG,"DF,MF",Torino,Serie A,32.0,1986.0,19.6,1068.0,54.0,282.0,375.0,426.0,41.0,1068.0,73.0,36.0,49.3,37.0,50.7,614.0,4593.0,2262.0,90.0,43.0,11.0,40.0,29.0,629.0,124.0
104,Janis Antiste,fr FRA,MF,Toulouse,Ligue 1,16.0,2002.0,0.1,3.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,,0.0,,4.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
105,Michail Antonio,jm JAM,FW,West Ham,Premier League,29.0,1990.0,19.6,818.0,11.0,39.0,263.0,532.0,117.0,817.0,103.0,65.0,63.1,37.0,35.9,494.0,3148.0,1490.0,53.0,42.0,26.0,73.0,45.0,599.0,178.0
106,Antoñito,es ESP,"DF,MF",Valladolid,La Liga,31.0,1987.0,11.4,582.0,32.0,192.0,252.0,143.0,8.0,582.0,15.0,6.0,40.0,9.0,60.0,266.0,1527.0,856.0,22.0,16.0,3.0,13.0,4.0,302.0,45.0
107,Mirko Antonucci,it ITA,"FW,MF",Roma,Serie A,20.0,1999.0,0.9,39.0,0.0,5.0,16.0,18.0,6.0,39.0,0.0,0.0,,0.0,,19.0,88.0,48.0,2.0,1.0,0.0,5.0,0.0,19.0,6.0
108,Vitorino Antunes,pt POR,MF,Getafe,La Liga,32.0,1987.0,0.1,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,0.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
109,Christopher Antwi-Adjei,gh GHA,"MF,FW",Paderborn 07,Bundesliga,25.0,1994.0,27.4,1153.0,20.0,175.0,494.0,509.0,78.0,1153.0,70.0,35.0,50.0,35.0,50.0,693.0,5597.0,2767.0,114.0,59.0,45.0,63.0,40.0,713.0,155.0
110,Anuar,ma MAR,"MF,FW",Valladolid,La Liga,24.0,1995.0,2.1,129.0,2.0,26.0,84.0,20.0,1.0,129.0,1.0,1.0,100.0,0.0,0.0,76.0,553.0,288.0,4.0,3.0,0.0,4.0,2.0,79.0,2.0
111,Houssem Aouar,fr FRA,"MF,FW",Lyon,Ligue 1,21.0,1998.0,21.7,1361.0,10.0,111.0,835.0,446.0,72.0,1361.0,112.0,67.0,59.8,45.0,40.2,924.0,5915.0,3217.0,105.0,78.0,28.0,52.0,38.0,1077.0,127.0
112,Adil Aouchiche,fr FRA,MF,Paris S-G,Ligue 1,17.0,2002.0,0.7,40.0,0.0,5.0,26.0,10.0,0.0,40.0,3.0,3.0,100.0,0.0,0.0,20.0,71.0,18.0,0.0,0.0,0.0,3.0,0.0,27.0,3.0
113,Dennis Appiah,fr FRA,DF,Nantes,Ligue 1,27.0,1992.0,17.8,1154.0,52.0,399.0,568.0,194.0,5.0,1154.0,29.0,22.0,75.9,7.0,24.1,513.0,2662.0,1430.0,23.0,27.0,3.0,21.0,18.0,596.0,32.0
114,Mauro Arambarri,uy URU,MF,Getafe,La Liga,23.0,1995.0,34.1,1360.0,46.0,244.0,825.0,323.0,21.0,1360.0,43.0,30.0,69.8,13.0,30.2,599.0,3275.0,1194.0,30.0,30.0,4.0,45.0,34.0,593.0,41.0
115,Guilherme Arana,br BRA,DF,Atalanta,Serie A,22.0,1997.0,0.9,69.0,2.0,23.0,26.0,20.0,3.0,69.0,1.0,0.0,0.0,1.0,100.0,35.0,184.0,127.0,3.0,1.0,0.0,1.0,1.0,39.0,6.0
116,Charles Aránguiz,cl CHI,MF,Leverkusen,Bundesliga,30.0,1989.0,23.5,1861.0,42.0,318.0,1297.0,260.0,23.0,1861.0,24.0,14.0,58.3,10.0,41.7,953.0,4156.0,1876.0,14.0,22.0,1.0,28.0,19.0,1325.0,19.0
117,Luiz Araújo,br BRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,9.2,438.0,3.0,50.0,173.0,222.0,29.0,438.0,30.0,22.0,73.3,8.0,26.7,253.0,1848.0,916.0,30.0,22.0,8.0,17.0,15.0,286.0,60.0
118,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,27.0,1991.0,32.1,1864.0,289.0,1072.0,763.0,43.0,20.0,1864.0,2.0,1.0,50.0,1.0,50.0,1039.0,6339.0,3318.0,21.0,8.0,0.0,10.0,2.0,1144.0,4.0
119,Ronald Araújo,uy URU,DF,Barcelona,La Liga,20.0,1999.0,2.6,229.0,30.0,103.0,125.0,1.0,1.0,229.0,1.0,1.0,100.0,0.0,0.0,181.0,707.0,386.0,1.0,0.0,0.0,0.0,1.0,184.0,0.0
120,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,32.0,1987.0,22.3,1421.0,106.0,505.0,772.0,166.0,8.0,1421.0,13.0,9.0,69.2,4.0,30.8,725.0,4319.0,2018.0,21.0,17.0,1.0,15.0,7.0,709.0,17.0
121,Alphonse Areola,fr FRA,GK,Real Madrid,La Liga,26.0,1993.0,4.0,138.0,116.0,138.0,0.0,0.0,0.0,138.0,0.0,0.0,,0.0,,75.0,428.0,277.0,0.0,0.0,0.0,0.0,1.0,59.0,0.0
122,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,26.0,1993.0,3.0,61.0,44.0,60.0,1.0,0.0,0.0,61.0,0.0,0.0,,0.0,,35.0,187.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
123,Santiago Arias,co COL,DF,Atlético Madrid,La Liga,27.0,1992.0,12.0,769.0,43.0,215.0,326.0,232.0,18.0,769.0,7.0,5.0,71.4,2.0,28.6,368.0,1693.0,909.0,27.0,19.0,3.0,11.0,3.0,430.0,76.0
124,Nicolò Armini,it ITA,DF,Lazio,Serie A,18.0,2001.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,,0.0,,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
125,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,27.0,1992.0,19.1,889.0,49.0,149.0,419.0,335.0,42.0,889.0,53.0,30.0,56.6,23.0,43.4,470.0,3237.0,1472.0,45.0,34.0,8.0,55.0,25.0,544.0,101.0
126,José Arnaiz,es ESP,"FW,MF",Osasuna,La Liga,24.0,1995.0,8.8,286.0,4.0,23.0,130.0,136.0,33.0,286.0,10.0,2.0,20.0,8.0,80.0,179.0,1061.0,443.0,17.0,11.0,9.0,40.0,17.0,199.0,60.0
127,José Arnaiz,es ESP,MF,Leganés,La Liga,24.0,1995.0,3.7,160.0,3.0,16.0,59.0,92.0,14.0,160.0,20.0,12.0,60.0,8.0,40.0,115.0,1035.0,409.0,14.0,8.0,8.0,16.0,9.0,107.0,24.0
128,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,25.0,1994.0,31.3,1818.0,54.0,331.0,1052.0,459.0,22.0,1818.0,29.0,19.0,65.5,10.0,34.5,917.0,4175.0,2111.0,35.0,25.0,1.0,33.0,29.0,1044.0,48.0
130,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,24.0,1994.0,33.0,1138.0,970.0,1132.0,6.0,0.0,0.0,1138.0,0.0,0.0,,0.0,,672.0,3073.0,1902.0,0.0,0.0,0.0,1.0,0.0,644.0,0.0
131,Kwadwo Asamoah,gh GHA,"DF,FW",Inter,Serie A,30.0,1988.0,7.1,429.0,24.0,109.0,167.0,156.0,17.0,429.0,16.0,12.0,75.0,4.0,25.0,214.0,1196.0,772.0,25.0,16.0,9.0,4.0,6.0,274.0,54.0
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,22.0,1997.0,7.0,409.0,21.0,120.0,257.0,38.0,0.0,409.0,10.0,7.0,70.0,3.0,30.0,162.0,805.0,314.0,3.0,3.0,0.0,7.0,3.0,188.0,3.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,30.0,1989.0,34.0,1115.0,1022.0,1113.0,2.0,0.0,0.0,1115.0,1.0,1.0,100.0,0.0,0.0,496.0,2610.0,1667.0,0.0,0.0,0.0,1.0,0.0,442.0,0.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,23.0,1996.0,3.7,192.0,2.0,25.0,76.0,93.0,13.0,192.0,9.0,5.0,55.6,4.0,44.4,139.0,782.0,307.0,8.0,8.0,4.0,4.0,5.0,155.0,31.0
135,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,18.0,2001.0,0.8,41.0,1.0,12.0,25.0,7.0,0.0,41.0,2.0,2.0,100.0,0.0,0.0,29.0,167.0,132.0,2.0,4.0,0.0,2.0,1.0,30.0,0.0
136,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,31.0,1987.0,36.2,1656.0,10.0,132.0,748.0,794.0,136.0,1649.0,95.0,52.0,54.7,43.0,45.3,1072.0,6617.0,3192.0,106.0,87.0,37.0,73.0,45.0,1289.0,256.0
137,Roger Assalé,ci CIV,"FW,MF",Leganés,La Liga,25.0,1993.0,5.9,190.0,0.0,11.0,70.0,112.0,30.0,190.0,17.0,11.0,64.7,6.0,35.3,135.0,923.0,476.0,15.0,7.0,8.0,19.0,7.0,151.0,51.0
138,Youcef Atal,dz ALG,"FW,DF",Nice,Ligue 1,23.0,1996.0,11.1,741.0,13.0,138.0,341.0,280.0,38.0,741.0,106.0,47.0,44.3,59.0,55.7,440.0,3580.0,1900.0,54.0,43.0,27.0,35.0,18.0,496.0,119.0
139,Miguel Atienza,es ESP,MF,Eibar,La Liga,20.0,1999.0,0.3,19.0,1.0,5.0,10.0,4.0,3.0,19.0,0.0,0.0,,0.0,,8.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
140,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,Premier League,27.0,1992.0,8.3,333.0,11.0,75.0,124.0,144.0,12.0,333.0,36.0,16.0,44.4,20.0,55.6,217.0,1717.0,957.0,29.0,23.0,6.0,20.0,17.0,209.0,22.0
141,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,30.0,1989.0,34.8,1233.0,26.0,143.0,436.0,667.0,150.0,1231.0,38.0,17.0,44.7,21.0,55.3,727.0,4964.0,2702.0,98.0,47.0,38.0,58.0,31.0,928.0,288.0
142,Emil Audero,it ITA,GK,Sampdoria,Serie A,22.0,1997.0,36.0,1128.0,986.0,1126.0,2.0,0.0,0.0,1128.0,0.0,0.0,,0.0,,495.0,3120.0,2101.0,0.0,0.0,0.0,1.0,0.0,378.0,0.0
143,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,12.6,903.0,29.0,249.0,428.0,245.0,4.0,903.0,26.0,19.0,73.1,7.0,26.9,491.0,3138.0,1833.0,43.0,35.0,2.0,12.0,12.0,579.0,87.0
144,Jean-Kévin Augustin,fr FRA,FW,Monaco,Ligue 1,22.0,1997.0,3.0,74.0,0.0,2.0,34.0,39.0,15.0,74.0,9.0,4.0,44.4,5.0,55.6,46.0,250.0,104.0,6.0,1.0,4.0,9.0,6.0,51.0,17.0
145,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,Bundesliga,25.0,1994.0,10.3,656.0,29.0,180.0,273.0,213.0,16.0,656.0,11.0,8.0,72.7,3.0,27.3,339.0,1406.0,738.0,24.0,13.0,3.0,18.0,8.0,351.0,62.0
146,Serge Aurier,ci CIV,DF,Tottenham,Premier League,26.0,1992.0,30.0,2078.0,124.0,573.0,909.0,619.0,52.0,2078.0,64.0,39.0,60.9,25.0,39.1,1148.0,4661.0,2407.0,66.0,54.0,6.0,54.0,28.0,1144.0,205.0
147,Mathias Autret,fr FRA,"MF,FW",Brest,Ligue 1,28.0,1991.0,13.6,715.0,6.0,73.0,354.0,299.0,37.0,715.0,20.0,4.0,20.0,16.0,80.0,371.0,1823.0,1020.0,32.0,27.0,3.0,37.0,14.0,474.0,83.0
148,Ezequiel Ávila,ar ARG,FW,Osasuna,La Liga,25.0,1994.0,17.7,540.0,2.0,25.0,206.0,321.0,80.0,540.0,26.0,16.0,61.5,10.0,38.5,308.0,1671.0,765.0,33.0,22.0,11.0,49.0,29.0,383.0,113.0
149,Javier Avilés,es ESP,"MF,FW",Leganés,La Liga,21.0,1997.0,2.0,108.0,1.0,13.0,33.0,63.0,9.0,108.0,8.0,4.0,50.0,4.0,50.0,73.0,586.0,305.0,10.0,6.0,1.0,4.0,5.0,69.0,26.0
150,Chidozie Awaziem,ng NGA,DF,Leganés,La Liga,22.0,1997.0,22.2,1024.0,102.0,445.0,522.0,65.0,18.0,1024.0,8.0,6.0,75.0,2.0,25.0,458.0,2351.0,1270.0,12.0,8.0,0.0,8.0,4.0,487.0,8.0
151,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,Bundesliga,21.0,1997.0,5.4,179.0,3.0,20.0,81.0,83.0,31.0,179.0,15.0,8.0,53.3,7.0,46.7,117.0,827.0,386.0,12.0,8.0,6.0,21.0,4.0,128.0,43.0
152,Florian Ayé,fr FRA,"FW,MF",Brescia,Serie A,22.0,1997.0,15.3,487.0,25.0,75.0,196.0,221.0,52.0,487.0,21.0,14.0,66.7,7.0,33.3,254.0,1329.0,489.0,18.0,15.0,7.0,39.0,27.0,323.0,88.0
153,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,27.0,1991.0,35.0,1300.0,30.0,154.0,596.0,584.0,123.0,1300.0,117.0,73.0,62.4,44.0,37.6,801.0,5611.0,2289.0,77.0,54.0,25.0,113.0,95.0,950.0,184.0
154,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,24.0,1994.0,30.3,2051.0,117.0,850.0,1010.0,210.0,26.0,2051.0,18.0,14.0,77.8,4.0,22.2,1144.0,6618.0,4266.0,52.0,25.0,2.0,10.0,4.0,1358.0,25.0
156,Ramon Azeez,ng NGA,MF,Granada,La Liga,26.0,1992.0,15.1,516.0,11.0,96.0,295.0,134.0,17.0,516.0,11.0,4.0,36.4,7.0,63.6,263.0,1498.0,671.0,16.0,11.0,2.0,16.0,10.0,273.0,25.0
157,César Azpilicueta,es ESP,DF,Chelsea,Premier League,29.0,1989.0,35.9,3347.0,117.0,932.0,1619.0,806.0,93.0,3347.0,21.0,12.0,57.1,9.0,42.9,1738.0,6145.0,3481.0,59.0,39.0,7.0,27.0,13.0,2152.0,226.0
158,Ludovic Baal,gf GUF,DF,Brest,Ligue 1,33.0,1986.0,9.2,746.0,28.0,213.0,387.0,155.0,6.0,746.0,25.0,17.0,68.0,8.0,32.0,342.0,2054.0,1220.0,29.0,23.0,2.0,16.0,8.0,408.0,42.0
159,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,23.0,1996.0,32.3,1589.0,90.0,484.0,996.0,142.0,13.0,1589.0,62.0,53.0,85.5,9.0,14.5,979.0,4948.0,2090.0,16.0,23.0,2.0,40.0,39.0,922.0,8.0
160,Khouma Babacar,sn SEN,FW,Lecce,Serie A,26.0,1993.0,15.8,513.0,31.0,80.0,208.0,232.0,77.0,511.0,27.0,14.0,51.9,13.0,48.1,324.0,1622.0,730.0,29.0,23.0,14.0,57.0,28.0,377.0,100.0
161,Carlos Bacca,co COL,FW,Villarreal,La Liga,32.0,1986.0,7.6,208.0,5.0,13.0,96.0,103.0,35.0,208.0,14.0,6.0,42.9,8.0,57.1,92.0,481.0,214.0,8.0,6.0,7.0,23.0,5.0,151.0,36.0
162,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,30.0,1989.0,17.6,1144.0,54.0,255.0,707.0,193.0,11.0,1144.0,24.0,20.0,83.3,4.0,16.7,588.0,2441.0,1165.0,20.0,13.0,1.0,18.0,18.0,753.0,29.0
163,Matthias Bader,de GER,DF,Köln,Bundesliga,22.0,1997.0,0.1,10.0,1.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,,0.0,,6.0,34.0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
164,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,18.0,2001.0,15.7,1091.0,108.0,441.0,629.0,27.0,13.0,1091.0,5.0,4.0,80.0,1.0,20.0,634.0,3411.0,2280.0,19.0,5.0,0.0,10.0,3.0,695.0,4.0
165,Bastian Badu,fr FRA,FW,Montpellier,Ligue 1,19.0,2000.0,0.1,8.0,0.0,0.0,5.0,3.0,1.0,8.0,0.0,0.0,,0.0,,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
166,Alex Baena,es ESP,MF,Villarreal,La Liga,18.0,2001.0,0.2,6.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,,0.0,,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
167,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,27.0,1992.0,10.1,290.0,3.0,14.0,137.0,142.0,42.0,289.0,11.0,5.0,45.5,6.0,54.5,195.0,966.0,260.0,16.0,6.0,8.0,37.0,23.0,243.0,74.0
168,Daniel Baier,de GER,MF,Augsburg,Bundesliga,35.0,1984.0,21.6,1093.0,44.0,310.0,661.0,142.0,2.0,1093.0,14.0,10.0,71.4,4.0,28.6,554.0,2461.0,1090.0,7.0,15.0,1.0,18.0,9.0,543.0,12.0
169,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,21.0,1997.0,12.1,639.0,6.0,64.0,265.0,327.0,57.0,639.0,56.0,35.0,62.5,21.0,37.5,418.0,2922.0,1559.0,61.0,36.0,19.0,37.0,23.0,462.0,132.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,25.0,1994.0,1.7,92.0,15.0,44.0,49.0,0.0,0.0,92.0,1.0,1.0,100.0,0.0,0.0,46.0,186.0,97.0,1.0,0.0,0.0,1.0,1.0,54.0,1.0
171,Dénys Bain,fr FRA,DF,Brest,Ligue 1,26.0,1993.0,14.1,839.0,152.0,581.0,252.0,8.0,5.0,839.0,4.0,3.0,75.0,1.0,25.0,471.0,2044.0,935.0,1.0,2.0,0.0,1.0,6.0,550.0,0.0
172,Leighton Baines,eng ENG,DF,Everton,Premier League,34.0,1984.0,4.5,264.0,20.0,64.0,100.0,102.0,1.0,264.0,4.0,2.0,50.0,2.0,50.0,118.0,446.0,248.0,12.0,7.0,1.0,3.0,2.0,147.0,18.0
173,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,17.0,2001.0,1.0,23.0,17.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,,5.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
174,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,24.0,1994.0,19.1,1195.0,32.0,204.0,758.0,245.0,28.0,1195.0,57.0,36.0,63.2,21.0,36.8,717.0,3809.0,1734.0,30.0,17.0,7.0,31.0,30.0,866.0,56.0
175,Lewis Baker,eng ENG,MF,Düsseldorf,Bundesliga,24.0,1995.0,6.1,277.0,11.0,64.0,173.0,47.0,3.0,277.0,12.0,10.0,83.3,2.0,16.7,151.0,840.0,378.0,10.0,1.0,0.0,11.0,5.0,184.0,6.0
176,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,19.0,2000.0,1.0,102.0,5.0,34.0,50.0,18.0,0.0,102.0,1.0,1.0,100.0,0.0,0.0,52.0,204.0,70.0,0.0,0.0,0.0,2.0,1.0,84.0,7.0
177,Ridle Baku,de GER,"DF,MF",Mainz 05,Bundesliga,21.0,1998.0,26.1,1510.0,78.0,439.0,675.0,416.0,21.0,1510.0,59.0,33.0,55.9,26.0,44.1,803.0,4129.0,1884.0,42.0,40.0,6.0,40.0,22.0,805.0,118.0
178,Fabián Balbuena,py PAR,DF,West Ham,Premier League,27.0,1991.0,13.1,673.0,91.0,343.0,308.0,24.0,15.0,673.0,2.0,2.0,100.0,0.0,0.0,302.0,1375.0,846.0,8.0,3.0,1.0,6.0,1.0,334.0,2.0
179,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,24.0,1995.0,9.5,391.0,10.0,40.0,157.0,194.0,45.0,391.0,8.0,5.0,62.5,3.0,37.5,217.0,1183.0,520.0,27.0,14.0,9.0,24.0,10.0,298.0,78.0
180,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,26.0,1993.0,38.0,1908.0,102.0,405.0,623.0,887.0,56.0,1908.0,70.0,42.0,60.0,28.0,40.0,884.0,5340.0,2565.0,97.0,63.0,22.0,43.0,22.0,1036.0,197.0
182,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,30.0,1989.0,12.1,622.0,8.0,71.0,256.0,301.0,45.0,622.0,30.0,18.0,60.0,12.0,40.0,395.0,2674.0,1374.0,48.0,39.0,8.0,24.0,11.0,510.0,118.0
183,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,31.0,1988.0,6.3,317.0,15.0,90.0,155.0,73.0,1.0,317.0,3.0,3.0,100.0,0.0,0.0,114.0,575.0,313.0,5.0,6.0,0.0,3.0,2.0,144.0,9.0
184,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,Bundesliga,20.0,1999.0,1.5,143.0,10.0,56.0,86.0,2.0,0.0,143.0,1.0,0.0,0.0,1.0,100.0,78.0,369.0,144.0,1.0,1.0,0.0,0.0,1.0,114.0,0.0
185,Marco Ballarini,it ITA,MF,Udinese,Serie A,18.0,2001.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,,0.0,,3.0,20.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
186,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,22.0,1997.0,18.7,1074.0,49.0,306.0,529.0,259.0,21.0,1074.0,37.0,24.0,64.9,13.0,35.1,588.0,3943.0,2437.0,67.0,32.0,3.0,30.0,10.0,622.0,109.0
187,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,39.0,1980.0,4.5,309.0,2.0,54.0,201.0,55.0,2.0,309.0,1.0,1.0,100.0,0.0,0.0,162.0,711.0,302.0,7.0,2.0,1.0,7.0,6.0,206.0,5.0
188,Mario Balotelli,it ITA,FW,Brescia,Serie A,28.0,1990.0,15.6,541.0,27.0,60.0,256.0,230.0,49.0,541.0,18.0,10.0,55.6,8.0,44.4,315.0,1435.0,621.0,18.0,14.0,5.0,34.0,10.0,427.0,59.0
189,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,29.0,1990.0,6.2,321.0,8.0,112.0,147.0,64.0,3.0,321.0,3.0,1.0,33.3,2.0,66.7,106.0,479.0,258.0,9.0,4.0,1.0,3.0,3.0,177.0,23.0
190,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,21.5,1076.0,9.0,103.0,509.0,488.0,59.0,1073.0,82.0,45.0,54.9,37.0,45.1,681.0,4805.0,2497.0,86.0,63.0,30.0,49.0,45.0,769.0,132.0
191,Éver Banega,ar ARG,MF,Sevilla,La Liga,31.0,1988.0,27.5,2633.0,20.0,380.0,1561.0,720.0,26.0,2631.0,81.0,59.0,72.8,22.0,27.2,1690.0,8624.0,4733.0,66.0,60.0,9.0,52.0,38.0,2039.0,77.0
192,Mattia Bani,it ITA,DF,Bologna,Serie A,25.0,1993.0,24.5,1442.0,163.0,724.0,686.0,42.0,21.0,1442.0,2.0,1.0,50.0,1.0,50.0,786.0,4220.0,2150.0,6.0,6.0,1.0,13.0,2.0,832.0,7.0
193,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,24.0,1994.0,2.2,135.0,3.0,18.0,67.0,51.0,2.0,135.0,2.0,1.0,50.0,1.0,50.0,82.0,425.0,213.0,7.0,5.0,0.0,8.0,4.0,86.0,12.0
194,Antonín Barák,cz CZE,MF,Lecce,Serie A,24.0,1994.0,15.2,842.0,27.0,183.0,436.0,232.0,36.0,842.0,22.0,10.0,45.5,12.0,54.5,544.0,3379.0,1894.0,44.0,41.0,2.0,16.0,20.0,629.0,66.0
195,Federico Barba,it ITA,DF,Valladolid,La Liga,25.0,1993.0,5.0,269.0,15.0,87.0,140.0,43.0,2.0,269.0,3.0,2.0,66.7,1.0,33.3,121.0,452.0,201.0,3.0,2.0,0.0,8.0,0.0,140.0,15.0
196,Danilo Barbosa,br BRA,"DF,MF",Nice,Ligue 1,23.0,1996.0,12.5,965.0,93.0,374.0,529.0,72.0,9.0,965.0,17.0,13.0,76.5,4.0,23.5,550.0,3059.0,1941.0,21.0,9.0,2.0,25.0,7.0,722.0,10.0
197,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,18.0,2000.0,0.5,48.0,0.0,7.0,14.0,27.0,1.0,48.0,0.0,0.0,,0.0,,29.0,88.0,49.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0
198,Enis Bardhi,mk MKD,MF,Levante,La Liga,24.0,1995.0,23.5,1124.0,26.0,217.0,495.0,424.0,48.0,1124.0,57.0,37.0,64.9,20.0,35.1,681.0,3626.0,1851.0,58.0,33.0,15.0,48.0,26.0,787.0,117.0
199,Phil Bardsley,sct SCO,DF,Burnley,Premier League,34.0,1985.0,21.0,1154.0,99.0,328.0,618.0,213.0,11.0,1154.0,7.0,4.0,57.1,3.0,42.9,401.0,1877.0,942.0,23.0,20.0,1.0,13.0,3.0,485.0,27.0
200,Nicolò Barella,it ITA,MF,Inter,Serie A,22.0,1997.0,22.4,1462.0,27.0,246.0,850.0,391.0,31.0,1462.0,54.0,36.0,66.7,18.0,33.3,882.0,4821.0,2402.0,47.0,36.0,8.0,37.0,23.0,1092.0,98.0
201,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,30.0,1989.0,6.5,345.0,21.0,90.0,207.0,49.0,5.0,345.0,6.0,5.0,83.3,1.0,16.7,202.0,818.0,363.0,2.0,1.0,0.0,9.0,2.0,200.0,4.0
202,Antonino Barillà,it ITA,MF,Parma,Serie A,31.0,1988.0,18.8,733.0,43.0,204.0,380.0,159.0,24.0,733.0,15.0,5.0,33.3,10.0,66.7,385.0,1777.0,893.0,15.0,15.0,1.0,25.0,10.0,444.0,38.0
203,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,22.0,1997.0,3.5,138.0,3.0,20.0,47.0,73.0,7.0,138.0,22.0,10.0,45.5,12.0,54.5,95.0,675.0,367.0,14.0,10.0,4.0,14.0,8.0,101.0,33.0
204,Ross Barkley,eng ENG,MF,Chelsea,Premier League,25.0,1993.0,12.3,772.0,11.0,82.0,400.0,298.0,31.0,772.0,40.0,27.0,67.5,13.0,32.5,520.0,3158.0,1519.0,46.0,24.0,11.0,25.0,34.0,610.0,63.0
205,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,Bundesliga,21.0,1998.0,0.9,42.0,2.0,12.0,20.0,10.0,0.0,42.0,1.0,0.0,0.0,1.0,100.0,17.0,83.0,13.0,0.0,2.0,0.0,3.0,0.0,21.0,3.0
206,Ashley Barnes,eng ENG,FW,Burnley,Premier League,29.0,1989.0,15.0,418.0,11.0,36.0,191.0,193.0,50.0,417.0,14.0,6.0,42.9,8.0,57.1,270.0,900.0,341.0,10.0,6.0,5.0,38.0,19.0,335.0,61.0
208,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,21.0,1997.0,23.1,997.0,9.0,85.0,347.0,592.0,121.0,997.0,81.0,43.0,53.1,38.0,46.9,721.0,4878.0,2973.0,95.0,54.0,48.0,59.0,23.0,810.0,221.0
