,Player,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
619,Troy Deeney,28.3,4,1,0,42,36,13,16,7,14,0,0,0,91,202,225,47.3
620,Jermain Defoe,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
621,Steven Defour,5.0,0,0,0,1,2,0,4,8,4,0,0,0,31,0,5,0.0
622,Gregoire Defrel,26.0,2,0,0,38,33,8,18,3,29,2,0,0,98,21,29,42.0
624,Alessandro Deiola,5.0,2,0,0,5,2,0,6,6,3,0,0,0,23,5,5,50.0
625,Alessandro Deiola,6.1,3,0,0,9,5,0,4,11,8,0,0,0,39,6,10,37.5
626,Romain Del Castillo,14.9,1,0,0,31,21,3,62,20,20,0,0,0,80,20,24,45.5
627,Thomas Delaney,25.4,7,0,0,45,25,2,9,58,54,0,0,0,141,55,44,55.6
628,Moises Delgado,3.0,1,0,0,4,3,0,10,3,6,0,0,0,12,3,4,42.9
629,Cristian Dell'Orco,11.5,1,0,0,10,8,0,1,17,11,0,0,0,49,12,24,33.3
630,Cristian Dell'Orco,1.2,0,0,0,2,3,0,6,1,1,0,0,0,4,3,1,75.0
631,Andy Delort,34.6,4,0,0,93,53,25,138,4,20,0,0,0,94,127,159,44.4
632,Fabian Delph,8.1,1,1,0,6,7,0,8,13,14,0,0,0,54,9,14,39.1
633,Mousa Dembele,5.7,1,0,0,12,3,0,0,7,9,0,0,0,44,6,7,46.2
634,Moussa Dembele,22.4,1,0,0,35,13,17,8,2,4,3,0,0,36,50,51,49.5
635,Ousmane Dembele,18.5,1,0,0,22,22,9,82,5,15,0,0,0,64,8,9,47.1
636,Jessy Deminguet,14.1,2,0,0,22,14,0,14,18,25,0,0,0,89,12,13,48.0
637,Merih Demiral,14.0,3,0,0,26,4,1,1,19,16,0,1,0,58,54,15,78.3
638,Kerem Demirbay,22.4,6,0,0,46,34,2,130,22,35,0,0,0,191,17,21,44.7
639,Diego Demme,22.8,4,0,0,36,51,0,48,26,47,0,0,0,164,27,25,51.9
640,Jason Denayer,30.6,2,0,0,13,9,0,2,26,21,0,1,0,161,54,45,54.5
641,Leander Dendoncker,16.3,1,0,0,11,11,1,7,23,26,0,0,0,92,56,53,51.4
642,Fabio Depaoli,27.4,12,2,2,50,23,1,102,35,43,0,0,0,127,31,40,43.7
643,Laurent Depoitre,11.9,1,0,0,19,9,7,4,2,4,0,0,0,30,80,89,47.3
644,Clement Depres,4.9,1,0,0,13,6,1,5,0,2,0,0,0,12,52,33,61.2
645,Kiril Despodov,1.2,0,0,0,3,1,2,3,0,0,1,0,0,4,1,5,16.7
646,Daniele Dessena,3.9,3,0,0,6,9,0,8,3,2,0,0,0,26,8,5,61.5
647,Mattia Destro,5.5,3,0,0,14,10,0,4,0,2,0,0,0,17,21,17,55.3
648,Gerard Deulofeu,23.0,3,0,0,14,13,34,62,14,6,0,0,0,71,3,18,14.3
650,Jacopo Dezi,1.0,0,0,0,2,0,0,0,3,1,0,0,0,3,1,0,100.0
651,Federico Di Francesco,11.9,2,0,0,25,18,7,20,5,6,1,0,0,46,4,10,28.6
652,Antonio Di Gaudio,7.8,0,0,0,3,14,5,5,3,0,0,0,0,26,2,4,33.3
653,Giovanni Di Lorenzo,37.0,8,0,0,46,54,2,124,36,43,0,0,0,189,37,36,50.7
654,Angel Di Maria,25.8,2,0,0,11,19,6,149,16,17,1,0,0,100,0,2,0.0
655,Franco Di Santo,1.9,1,1,0,5,4,2,2,0,2,0,0,0,4,8,6,57.1
656,Franco Di Santo,2.7,0,0,0,4,7,2,8,1,1,0,0,0,9,8,11,42.1
657,Boulaye Dia,8.3,2,0,0,9,13,2,1,4,6,1,0,0,34,20,28,41.7
658,Fousseni Diabate,0.6,0,0,0,0,1,1,2,0,0,0,0,0,2,1,2,33.3
659,Moussa Diaby,12.7,1,0,0,15,6,2,30,12,8,0,0,0,69,2,9,18.2
660,Adama Diakhaby,6.1,1,0,0,7,9,2,14,1,3,0,0,0,24,6,15,28.6
661,Mouctar Diakhaby,17.6,9,0,0,24,9,1,0,20,8,0,2,0,96,36,30,54.5
662,Bafode Diakite,7.0,2,0,0,9,7,0,5,11,7,0,1,0,42,22,21,51.2
663,Abdou Diallo,26.4,1,1,0,21,12,1,24,26,20,0,0,0,153,49,40,55.1
664,Abdoulaye Diallo,5.5,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0
665,Mustapha Diallo,5.1,5,0,0,19,9,0,2,10,11,0,0,0,29,28,13,68.3
666,Mohamed Diame,24.1,3,0,0,36,20,0,12,30,46,0,0,0,144,34,46,42.5
667,Grady Diangana,6.8,0,0,0,4,10,1,14,1,9,0,0,0,38,7,20,25.9
668,Lassana Diarra,1.8,0,0,0,6,3,0,0,2,1,0,0,0,13,1,2,33.3
669,Amadou Diawara,7.3,4,0,0,15,2,0,0,11,4,0,0,0,56,6,4,60.0
670,Brahim Diaz,4.2,0,0,0,4,14,0,4,0,7,0,0,0,13,0,5,0.0
672,Bakaye Dibassy,32.7,5,1,0,36,15,2,50,44,26,0,1,0,181,51,59,46.4
673,Lorenzo Dickmann,1.9,1,0,0,3,3,0,1,1,4,0,0,0,13,3,4,42.9
674,Daniel Didavi,10.6,0,0,0,12,30,6,74,4,15,0,0,0,61,6,16,27.3
676,Etienne Didot,23.4,4,0,0,42,28,3,40,37,29,0,0,0,152,23,37,38.3
677,Adrian Dieguez,8.3,3,0,0,9,9,0,0,12,10,0,1,0,35,17,13,56.7
678,Eric Dier,16.7,4,0,0,24,9,0,6,21,16,0,0,0,79,35,31,53.0
680,Lucas Digne,32.9,5,1,0,39,32,2,280,60,46,0,0,1,181,87,43,66.9
681,Mitchell Dijks,22.5,5,1,0,46,36,3,84,23,18,0,0,0,132,42,33,56.0
682,Javairo Dilrosun,10.0,2,0,0,8,21,0,32,7,10,0,0,0,47,3,16,15.8
683,Federico Dimarco,9.9,4,0,0,13,6,1,45,15,7,0,1,0,63,4,13,23.5
684,Stole Dimitrievski,21.0,3,0,0,1,4,0,0,0,0,0,0,0,12,6,0,100.0
685,Tristan Dingome,14.9,5,0,0,29,12,2,11,11,15,0,0,0,64,7,16,30.4
686,Ismael Diomande,14.4,5,1,1,27,18,1,4,10,15,0,0,0,99,14,10,58.3
687,Federico Dionisi,2.3,2,0,0,9,8,6,8,0,1,0,0,0,8,4,10,28.6
688,Lois Diony,17.7,3,0,0,29,28,6,28,1,12,0,0,0,52,27,55,32.9
689,Issa Diop,33.0,4,0,0,18,16,3,0,64,38,0,0,1,172,75,49,60.5
690,Papakouli Diop,26.1,11,0,0,68,47,1,11,37,40,0,0,0,170,98,76,56.3
691,Sofiane Diop,8.2,1,0,0,18,11,1,16,8,7,0,0,0,48,7,11,38.9
692,Assane Diousse,9.9,5,0,0,16,8,1,8,19,16,0,0,0,92,4,13,23.5
693,Assane Diousse,2.4,0,0,0,2,3,0,0,1,4,0,0,0,30,3,3,50.0
694,Axel Disasi,1.8,0,0,0,0,0,0,0,2,1,0,0,0,11,4,4,50.0
695,Djene,33.1,13,2,1,51,30,0,8,74,34,1,3,0,265,87,71,55.1
696,Koffi Djidji,15.4,2,0,0,13,3,0,3,24,23,0,1,0,97,23,31,42.6
698,Alexander Djiku,30.6,9,1,0,50,43,1,3,83,37,0,2,0,175,83,53,61.0
699,Papy Djilobodji,1.9,1,1,0,3,0,0,1,0,1,0,0,0,7,9,4,69.2
700,Berat Djimsiti,20.1,3,0,0,22,20,0,1,34,22,0,0,1,126,51,40,56.0
702,Johan Djourou,3.1,0,0,0,4,0,0,0,4,1,0,0,0,10,8,4,66.7
703,Marko Dmitrovic,24.0,3,0,0,3,0,0,0,2,0,0,2,0,56,7,0,100.0
704,Matt Doherty,34.9,5,0,0,30,21,3,62,60,42,2,0,1,166,145,101,58.9
705,Keagan Dolly,1.0,0,0,0,2,2,0,4,0,1,0,0,0,5,0,3,0.0
706,Jaume Domenech,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,100.0
707,Giulio Donati,6.9,2,0,0,6,6,0,26,16,7,0,0,0,38,7,10,41.2
708,Ji Dong-won,9.9,2,0,0,15,9,1,14,8,6,0,0,0,63,27,24,52.9
709,Anastasios Donis,10.7,4,0,0,21,13,15,25,4,13,0,0,0,28,10,36,21.7
710,Gianluigi Donnarumma,34.3,4,0,0,0,1,0,0,1,1,0,0,0,39,12,0,100.0
711,Godfred Donsah,1.7,0,0,0,0,1,0,0,0,1,0,0,0,8,1,5,16.7
712,Riccardo Doratiotto,0.9,0,0,0,2,0,0,0,0,1,0,0,0,5,4,3,57.1
713,Gabriel Dos Santos,11.8,1,0,0,14,13,0,0,19,11,0,0,0,55,41,16,71.9
714,Mathieu Dossevi,27.4,0,0,0,28,46,19,189,33,28,1,0,0,133,13,32,28.9
715,Abdoulaye Doucoure,34.0,7,0,0,36,13,2,11,34,38,0,0,1,257,40,36,52.6
716,Cheick Doukoure,3.5,1,0,0,13,6,0,1,3,7,0,1,0,15,4,11,26.7
717,Moussa Doumbia,17.8,5,0,0,29,68,8,37,7,13,1,0,0,122,13,29,31.0
718,Seydou Doumbia,6.0,2,0,0,10,5,4,1,3,1,0,0,0,16,5,36,12.2
719,Souleyman Doumbia,6.7,0,0,0,7,7,1,7,4,7,0,0,0,39,11,8,57.9
720,Aleksandar Dragovic,14.8,4,0,0,11,6,1,0,25,12,0,1,0,70,28,27,50.9
721,Bartlomiej Dragowski,2.5,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
722,Bartlomiej Dragowski,14.0,2,0,0,1,3,0,0,0,0,0,1,0,18,4,1,80.0
723,Julian Draxler,22.7,6,0,0,25,14,1,36,15,22,0,0,0,140,18,12,60.0
724,Luke Dreher,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
725,Josip Drmic,2.5,0,0,0,4,0,0,3,1,0,0,0,0,9,4,6,40.0
726,Jaroslav Drobny,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
728,Oscar Duarte,7.3,0,0,0,8,2,1,1,13,5,0,0,1,35,23,10,69.7
729,Ruben Duarte,30.8,10,1,0,35,61,1,80,57,35,0,0,0,148,51,44,53.7
730,Leo Dubois,22.7,2,0,0,30,15,2,88,22,22,0,0,0,127,28,24,53.8
731,Martin Dubravka,38.0,1,0,0,0,5,0,0,0,0,0,0,0,38,15,2,88.2
732,Marvin Ducksch,9.1,1,0,0,3,8,4,24,4,1,0,0,0,29,24,23,51.1
733,Ondrej Duda,28.5,7,0,0,77,45,6,51,15,33,0,0,0,167,31,53,36.9
734,Shane Duffy,34.3,4,1,0,22,10,4,2,36,20,1,1,0,143,187,68,73.3
735,Demeaco Duhaney,0.5,0,0,0,0,2,0,2,1,0,0,0,0,2,0,1,0.0
736,Paul Dummett,22.1,1,0,0,11,10,1,32,37,22,0,1,0,80,58,27,68.2
737,Alfred Duncan,20.5,7,1,0,37,22,3,25,15,21,0,0,0,113,15,30,33.3
738,Lewis Dunk,35.0,6,1,1,22,14,0,2,46,26,0,0,0,206,119,63,65.4
739,Maxime Dupe,10.4,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,100.0
740,Erik Durm,22.8,0,0,0,13,22,1,65,41,22,0,0,0,136,22,36,37.9
741,Jimmy Durmaz,21.1,5,0,0,27,18,1,87,11,22,0,0,0,121,9,24,27.3
742,Riza Durmisi,3.6,4,0,0,7,4,0,18,1,4,0,1,0,17,1,4,20.0
743,Hugo Duro,4.6,0,0,0,9,17,0,4,3,4,1,0,0,18,8,11,42.1
744,Raphael Dwamena,2.5,0,0,0,8,6,4,3,0,0,1,0,0,5,6,12,33.3
745,Paulo Dybala,23.7,2,0,0,18,66,5,85,14,8,2,0,0,128,4,16,20.0
746,Edin Dzeko,28.7,9,0,0,31,36,13,27,0,7,1,0,0,62,130,87,59.9
747,Blerim Dzemaili,19.4,4,0,0,23,56,0,14,17,27,0,0,0,129,18,14,56.3
748,Felix Eboa Eboa,27.0,5,0,0,26,17,0,12,39,33,0,1,0,117,98,51,65.8
749,Dennis Eckert,2.4,0,0,0,3,6,1,2,2,2,0,0,0,6,13,11,54.2
750,Bruno Ecuele Manga,37.5,0,0,0,15,11,1,20,81,36,0,2,0,268,87,60,59.2
751,Simone Edera,0.9,0,0,0,2,1,0,2,1,0,0,0,0,2,1,2,33.3
752,Simone Edera,2.2,1,0,0,3,1,1,12,0,4,0,0,0,12,1,4,20.0
754,Ederson,38.0,2,0,0,2,3,0,0,1,3,0,2,0,52,11,0,100.0
755,Johannes Eggestein,12.4,0,0,0,15,14,1,17,4,9,0,0,0,72,15,38,28.3
756,Maximilian Eggestein,33.9,4,0,0,37,40,0,37,30,42,0,0,0,213,42,50,45.7
757,Albin Ekdal,29.4,6,0,0,46,68,1,3,53,39,0,0,0,213,56,42,57.1
758,Josip Elez,7.2,1,0,0,6,2,0,3,6,3,0,0,0,36,10,11,47.6
760,Mohamed Elneny,4.2,0,0,0,1,0,1,3,2,4,0,0,0,26,2,6,25.0
761,Aritz Elustondo,25.0,5,0,0,22,27,0,28,39,29,0,0,0,137,64,39,62.1
762,Gorka Elustondo,3.2,1,0,0,4,2,0,1,6,5,0,0,0,14,11,5,68.8
763,Nico Elvedi,29.1,1,0,0,17,14,1,1,47,19,0,0,0,157,80,53,60.2
764,Rodrigo Ely,4.8,1,0,0,7,2,0,0,7,5,0,1,0,21,26,6,81.3
765,Mohamed Elyounoussi,8.8,0,0,0,10,13,2,48,6,12,0,0,0,44,9,15,37.5
766,Adri Embarba,25.4,5,1,1,44,36,9,222,29,26,1,1,0,127,20,46,30.3
767,Breel Embolo,14.9,4,0,0,30,31,8,6,4,17,2,0,0,46,29,48,37.7
768,Emerson,3.5,1,0,0,5,14,0,8,7,7,0,0,0,12,3,3,50.0
769,Youssef En-Nesyri,23.4,7,0,0,36,40,17,34,6,8,0,0,1,71,141,105,57.3
770,Bjorn Engels,33.0,4,0,0,20,17,2,4,44,8,0,0,1,138,99,49,66.9
771,Sergi Enrich,28.7,4,0,0,65,31,39,6,6,17,2,0,0,94,171,217,44.1
772,Javier Eraso,7.0,2,0,0,16,11,1,22,7,3,1,0,0,31,8,14,36.4
773,Christian Eriksen,30.8,3,0,0,17,16,2,117,15,25,0,0,0,188,13,34,27.7
774,Patrick Erras,13.6,1,0,0,9,3,0,0,23,10,0,1,0,51,46,22,67.6
775,Gonzalo Escalante,19.9,6,0,0,32,18,0,7,21,28,0,0,0,106,45,63,41.7
776,Sergio Escudero,17.2,8,1,1,21,21,1,42,24,29,0,1,0,98,22,35,38.6
777,Bernardo Espinosa,30.3,6,2,2,33,6,3,0,40,14,0,1,0,128,130,66,66.3
778,Michael Esser,32.0,3,0,0,0,6,0,0,1,2,0,0,0,53,10,2,83.3
780,Alexander Esswein,13.9,3,0,0,18,17,10,58,12,11,0,0,0,51,15,28,34.9
781,Neil Etheridge,38.0,2,0,0,0,5,0,0,7,1,0,0,0,33,7,0,100.0
782,Benat Etxebarria,22.6,8,0,0,30,17,0,108,24,24,0,1,0,178,20,17,54.1
783,Xabier Etxeita,29.7,10,0,0,34,12,1,8,39,23,0,1,1,114,78,56,58.2
784,Lucas Evangelista,8.0,0,0,0,19,31,0,15,9,17,0,0,0,49,23,16,59.0
785,Jonny Evans,22.2,2,0,0,21,17,0,1,33,13,0,1,0,113,72,37,66.1
786,Ewerton,14.9,2,0,0,17,2,1,0,25,20,0,0,1,81,58,24,70.7
787,Valentin Eysseric,4.0,1,0,0,10,7,1,13,4,5,0,0,0,29,6,3,66.7
788,Valentin Eysseric,2.3,1,0,0,8,9,0,18,0,1,1,0,0,16,1,3,25.0
789,Marco Fabian,0.7,0,0,0,1,1,0,1,3,2,0,0,0,4,0,1,0.0
790,Lukasz Fabianski,38.0,0,0,0,0,6,0,0,1,0,0,0,0,31,9,2,81.8
791,Fabinho,22.4,6,0,0,29,30,0,10,28,31,0,0,0,120,54,40,57.4
792,Fabio,14.2,4,1,0,18,19,1,35,18,34,0,1,0,87,20,17,54.1
793,Cesc Fabregas,2.0,1,0,0,1,3,0,1,1,4,0,0,0,17,2,4,33.3
794,Cesc Fabregas,10.7,2,0,0,6,17,0,30,9,10,0,0,0,69,7,18,28.0
796,Ralf Fahrmann,16.3,0,0,0,0,0,0,0,2,0,0,0,0,15,7,0,100.0
797,Romain Faivre,1.0,1,0,0,3,2,0,0,1,0,0,0,0,4,1,0,100.0
798,Faycal Fajr,36.0,6,0,0,43,89,3,217,29,32,0,0,0,239,15,21,41.7
799,Radamel Falcao,28.4,10,0,0,70,63,14,7,3,15,1,1,0,85,92,96,48.9
800,Diego Falcinelli,7.8,0,0,0,13,20,0,8,1,5,0,0,0,28,18,21,46.2
801,Simon Falette,6.7,0,0,0,5,4,1,1,14,6,0,0,0,27,19,3,86.4
802,Iago Falque,17.9,1,0,0,16,19,7,87,3,8,1,0,0,76,5,30,14.3
803,Paolo Farago,18.9,8,1,1,35,23,1,60,15,29,0,0,0,114,46,24,65.7
804,Mohamed Fares,32.8,12,0,0,51,40,0,160,54,43,0,1,0,153,41,34,54.7
806,Diego Farias,13.3,1,0,0,13,16,3,16,0,4,2,0,0,26,3,16,15.8
807,Diego Farias,7.8,3,0,0,9,12,7,13,1,9,0,0,0,23,4,5,44.4
808,Andrea Favilli,1.9,0,0,0,7,2,1,1,0,1,0,0,0,5,9,4,69.2
809,Federico Fazio,31.2,6,0,0,28,15,0,5,53,20,0,1,0,179,112,47,70.4
810,Zouhair Feddal,18.9,7,0,0,29,9,0,4,31,23,0,2,0,106,71,28,71.7
811,Nabil Fekir,22.1,5,0,0,44,63,18,79,7,31,1,0,0,85,13,31,29.5
813,Felipe,12.2,5,1,1,18,17,0,1,35,15,0,1,0,52,30,25,54.5
814,Luiz Felipe,14.3,4,0,0,20,12,1,4,26,18,0,0,0,59,22,19,53.7
815,Ohis Felix Uduokhai,2.7,2,0,0,8,5,0,5,6,7,0,0,0,6,8,3,72.7
816,Marouane Fellaini,8.4,1,0,0,15,9,2,6,4,13,1,0,0,50,48,22,68.6
817,Kiko Femenia,22.8,1,0,0,12,14,3,64,36,30,0,1,0,128,12,12,50.0
818,Edimilson Fernandes,21.9,9,1,1,38,17,0,16,26,24,0,2,0,155,21,35,37.5
819,Gelson Fernandes,24.7,10,1,1,56,6,0,1,53,48,0,0,0,143,34,48,41.5
820,Aitor Fernandez,16.0,0,0,0,0,4,0,0,1,0,0,0,0,20,2,0,100.0
821,Andres Fernandez,6.0,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,100.0
822,Borja Fernandez,9.3,4,0,0,17,6,1,2,14,12,0,0,0,55,37,23,61.7
823,Federico Fernandez,16.5,2,0,0,12,7,1,5,25,12,0,1,0,78,37,30,55.2
824,Joaquin Fernandez,9.3,2,0,0,8,8,0,0,17,9,0,0,1,36,37,21,63.8
825,Valery Fernandez,9.9,2,0,0,8,15,0,26,8,15,0,0,0,52,8,12,40.0
826,Fernandinho,26.4,5,0,0,40,26,2,4,41,43,0,1,0,163,75,64,54.0
827,Juan Ferney Otero,24.2,1,0,0,29,39,14,90,22,13,0,0,0,127,43,63,40.6
828,Alex Ferrari,6.0,2,0,0,3,4,0,1,9,8,0,1,0,26,12,4,75.0
829,David Ferreiro,25.3,5,0,0,42,36,24,258,24,22,0,0,0,145,7,32,17.9
830,Facundo Ferreyra,2.3,2,0,0,8,4,2,2,0,2,0,0,0,4,8,11,42.1
832,Jordan Ferri,20.8,5,0,0,40,30,2,21,15,31,0,0,0,194,21,31,40.4
833,Jordan Ferri,1.3,0,0,0,2,2,0,6,1,3,0,0,0,13,2,3,40.0
834,Oliver Fink,11.7,4,0,0,25,19,3,10,13,22,0,0,0,78,70,78,47.3
835,Alfred Finnbogason,14.8,2,0,0,34,9,22,4,3,3,1,0,0,32,22,34,39.3
836,Roberto Firmino,29.0,0,0,0,38,10,7,9,6,20,0,0,0,112,30,75,28.6
837,Junior Firpo,21.5,7,0,0,30,26,4,35,23,25,1,0,0,105,34,22,60.7
838,Mathieu Flamini,5.0,5,0,0,15,6,0,0,5,4,0,0,0,28,15,4,78.9
840,Sergio Floccari,10.8,3,0,0,14,19,3,8,2,5,3,0,0,28,22,26,45.8
841,Alessandro Florenzi,24.2,5,1,1,15,23,2,129,46,21,0,0,0,143,15,24,38.5
842,Phil Foden,3.7,0,0,0,4,5,0,4,4,6,0,0,0,14,2,7,22.2
843,Guessouma Fofana,2.1,1,0,0,5,2,0,1,3,4,0,0,0,11,3,2,60.0
844,Guessouma Fofana,5.3,2,0,0,12,5,0,4,6,9,0,0,0,24,7,8,46.7
845,Seko Fofana,29.3,5,0,0,29,28,0,35,29,13,0,1,0,201,15,19,44.1
846,Wesley Fofana,1.8,0,0,0,2,4,0,0,4,6,0,0,0,9,3,4,42.9
847,Youssouf Fofana,10.1,0,0,0,17,9,0,6,11,20,0,0,0,65,5,7,41.7
848,Thomas Foket,32.0,7,0,0,49,42,4,53,49,52,0,2,0,167,28,41,40.6
849,Thomas Fontaine,4.7,1,0,0,6,3,0,0,7,3,0,0,0,20,10,9,52.6
850,Jose Fonte,34.6,5,1,0,29,14,0,6,37,15,0,2,0,187,117,40,74.5
851,Rui Fonte,7.0,1,0,0,22,4,2,2,2,12,0,0,0,23,37,29,56.1
852,Pablo Fornals,27.5,4,0,0,31,43,4,36,24,26,0,0,0,163,20,63,24.1
853,Emil Forsberg,13.9,0,0,0,7,24,3,49,3,7,0,0,0,67,8,10,44.4
855,Steven Fortes,1.5,0,0,0,1,1,0,0,2,1,0,0,0,2,7,2,77.8
856,Iver Fossum,5.1,0,0,0,1,3,0,27,7,5,0,0,0,28,1,11,8.3
858,Ben Foster,38.0,1,0,0,2,9,0,1,2,2,0,2,0,64,13,0,100.0
859,Timothy Fosu-Mensah,8.8,3,0,0,7,1,0,15,12,7,0,1,1,42,7,13,35.0
860,Dimitri Foulquier,20.0,7,0,0,49,25,2,26,20,12,0,0,0,104,24,57,29.6
861,Juan Foyth,9.9,3,1,0,16,9,0,2,10,17,0,2,0,53,25,19,56.8
862,Raphael Framberger,6.1,2,0,0,6,8,0,25,11,6,0,0,0,32,8,4,66.7
863,Simon Francis,13.7,1,0,0,11,8,3,32,19,14,0,0,0,65,47,40,54.0
864,Mike Frantz,24.6,2,0,0,20,35,5,44,21,26,1,0,0,68,48,47,50.5
865,Ryan Fraser,35.2,2,0,0,6,68,10,271,22,11,1,0,0,135,9,27,25.0
867,Fred,11.6,2,0,0,25,18,1,13,16,17,0,1,0,105,3,13,18.8
868,Ryan Fredericks,12.1,5,0,0,9,10,1,20,13,23,0,1,0,51,20,12,62.5
869,Remo Freuler,33.6,4,0,0,41,72,0,16,38,45,1,0,0,236,34,41,45.3
870,Nicolas Frey,2.5,0,0,0,2,1,0,1,7,1,0,0,0,9,3,4,42.9
871,Marco Friedl,5.3,3,0,0,8,5,0,2,13,6,0,1,0,19,8,4,66.7
872,Alexander Fuchs,7.3,3,0,0,14,11,0,4,5,12,0,0,0,34,3,9,25.0
873,Christian Fuchs,2.3,0,0,0,3,2,0,15,4,3,0,0,0,17,3,3,50.0
874,Javi Fuego,2.6,1,0,0,7,5,0,0,3,3,0,0,0,15,4,3,57.1
875,Angelo Fulgini,18.2,1,0,0,21,46,1,46,28,22,1,0,0,104,19,22,46.3
876,Niclas Fullkrug,12.4,1,0,0,20,14,5,6,1,0,1,0,0,23,65,72,47.4
877,Ramiro Funes Mori,29.2,15,0,0,32,22,2,6,42,29,0,0,1,175,67,25,72.8
878,Manolo Gabbiadini,5.3,0,0,0,9,8,1,4,3,2,0,0,0,27,8,28,22.2
879,Manolo Gabbiadini,9.0,5,0,0,18,12,3,31,4,2,1,0,0,23,15,24,38.5
880,Mijat Gacinovic,18.1,3,0,0,20,41,2,25,24,20,1,0,0,116,11,29,27.5
881,Gianluca Gaetano,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0
882,Roberto Gagliardini,12.1,4,0,0,28,19,1,2,16,14,0,0,0,46,36,26,58.1
884,Riccardo Gagliolo,33.8,7,0,0,32,41,0,18,66,45,0,2,2,183,42,38,52.5
885,Milan Gajic,1.0,0,0,0,1,1,0,3,1,1,0,0,0,2,1,3,25.0
886,Javi Galan,16.0,7,0,0,15,22,1,68,19,39,0,1,0,95,17,19,47.2
887,Sam Gallagher,0.4,0,0,0,4,1,0,0,0,0,0,0,0,1,2,10,16.7
888,Alex Gallar,11.2,2,0,0,6,16,3,43,9,9,0,0,0,74,3,5,37.5
889,Enric Gallego,17.1,4,0,0,45,29,19,10,8,15,0,0,0,45,96,102,48.5
890,Alex Galvez,15.7,6,0,0,22,13,1,1,45,28,0,2,0,111,35,28,55.6
891,Kevin Gameiro,17.9,1,0,0,11,12,17,10,5,9,1,0,0,43,11,42,20.8
892,Idrissa Gana Gueye,31.4,6,0,0,54,38,0,13,74,89,0,1,0,254,32,35,47.8
893,Ignatius Ganago,11.5,1,0,0,9,12,2,3,1,1,1,0,0,25,23,21,52.3
895,Ganso,5.8,0,0,0,9,9,0,9,6,8,0,0,0,35,5,4,55.6
896,Ezequiel Garay,23.7,4,0,0,19,13,0,2,16,17,0,1,0,89,70,41,63.1
897,Borja Garces,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
898,Alberto Garcia,17.0,1,0,0,0,2,0,0,2,1,0,0,0,24,1,0,100.0
899,Aleix Garcia,18.5,1,0,0,12,19,1,77,21,19,0,0,0,120,16,28,36.4
900,Alvaro Garcia,19.6,3,0,0,15,17,5,77,19,19,0,0,0,90,2,16,11.1
901,Borja Garcia,29.2,0,1,0,19,103,4,42,38,27,0,0,0,206,20,34,37.0
902,Dani Garcia,27.5,13,0,0,46,26,0,5,49,34,0,0,0,187,56,32,63.6
903,Javi Garcia,5.8,0,1,0,8,5,0,0,5,1,0,0,0,29,14,11,56.0
904,Manu Garcia,25.9,6,0,0,62,53,4,16,23,48,0,1,1,190,103,70,59.5
905,Manu Garcia,20.5,2,1,1,28,46,0,7,15,26,0,0,0,101,3,14,17.6
906,Raul Garcia,26.3,12,0,0,98,60,10,28,21,41,1,0,0,123,186,125,59.8
907,Raul Garcia,4.2,1,0,0,4,5,0,8,6,6,0,0,0,18,8,1,88.9
908,Raul Garcia,9.4,1,0,0,11,9,1,58,11,12,0,0,0,50,15,17,46.9
910,Sergio Garcia,16.5,3,0,0,17,37,2,55,10,10,0,0,0,58,18,30,37.5
912,Mario Gaspar,28.9,17,1,1,50,12,1,49,42,43,0,2,0,118,53,50,51.5
914,Marcello Gazzola,10.2,3,0,0,11,6,0,33,4,4,0,0,0,38,23,13,63.9
915,Jean-Philippe Gbamin,29.7,3,0,0,38,27,1,26,30,31,0,1,0,226,51,38,57.3
916,David de Gea,38.0,1,0,0,1,4,0,0,0,0,0,0,0,46,3,0,100.0
917,Theodor Gebre Selassie,31.3,2,0,0,33,32,3,39,69,38,1,0,0,123,104,80,56.5
918,Dennis Geiger,2.7,1,0,0,5,6,0,7,3,1,1,0,0,12,2,10,16.7
919,Jeremy Gelin,14.2,3,1,0,17,8,0,0,19,16,0,0,0,82,13,22,37.1
920,Romain Genevois,4.0,0,0,0,4,0,0,4,8,6,0,0,0,16,3,5,37.5
921,Christian Gentner,22.4,3,0,0,29,31,3,36,31,38,0,0,1,130,36,33,52.2
922,Yannick Gerhardt,27.3,2,0,0,28,41,5,51,30,34,1,0,0,127,25,43,36.8
923,Valere Germain,24.1,1,0,0,22,20,5,22,6,25,0,0,0,59,98,146,40.2
