,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1398,Loick Landre,Nîmes,17.7,8,0.45,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1399,Michael Lang,M'Gladbach,13.9,9,0.65,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0
1400,Sebastian Langkamp,Werder Bremen,15.7,11,0.70,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1401,Manuel Lanzini,West Ham,7.6,18,2.36,11,0,2,3,2,0,3,0.39,1,0,0,1,1,0
1402,Gianluca Lapadula,Genoa,4.5,11,2.45,3,0,1,5,2,0,0,0.00,0,0,0,0,0,0
1404,Aymeric Laporte,Manchester City,34.0,40,1.18,37,0,1,2,0,0,6,0.18,6,0,0,0,0,0
1405,Danilo Larangeira,Bologna,34.2,29,0.85,23,2,0,3,1,0,0,0.00,0,0,0,0,0,0
1406,Johan Larsson,Guingamp,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1407,Kevin Lasagna,Udinese,27.3,54,1.98,34,1,6,4,9,0,5,0.18,1,0,0,1,3,0
1408,Jamaal Lascelles,Newcastle Utd,30.5,12,0.39,9,2,0,1,0,0,1,0.03,0,0,0,1,0,0
1409,Paul Lasne,Montpellier,19.9,54,2.72,40,8,3,1,1,1,7,0.35,4,0,2,0,1,0
1410,Toni Lato,Valencia,3.0,5,1.67,4,1,0,0,0,0,1,0.33,1,0,0,0,0,0
1411,Danny Latza,Mainz 05,20.7,61,2.95,42,4,2,5,5,3,5,0.24,3,0,0,0,1,1
1412,Alexandre Lauray,Bordeaux,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1413,Armand Lauriente,Rennes,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1414,Vincent Laurini,Fiorentina,10.2,28,2.74,21,4,1,0,2,0,0,0.00,0,0,0,0,0,0
1415,Wesley Lautoa,Dijon,33.6,24,0.71,18,0,2,2,0,2,0,0.00,0,0,0,0,0,0
1416,Diego Laxalt,Milan,7.2,16,2.22,15,0,0,1,0,0,1,0.14,1,0,0,0,0,0
1417,Miguel Layun,Villarreal,5.6,16,2.85,5,9,1,1,0,0,1,0.18,0,1,0,0,0,0
1418,Valentino Lazaro,Hertha BSC,30.5,101,3.32,58,27,7,5,3,1,12,0.39,7,2,2,1,0,0
1419,Darko Lazovic,Genoa,28.2,103,3.65,64,15,12,6,3,3,8,0.28,5,1,2,0,0,0
1420,Manuel Lazzari,SPAL,31.5,110,3.49,89,3,8,2,7,1,15,0.48,11,1,1,1,1,0
1421,Mickael Le Bihan,Nice,2.3,3,1.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1422,Maxime Le Marchand,Fulham,25.0,24,0.96,21,0,0,2,1,0,3,0.12,3,0,0,0,0,0
1423,Robin Le Normand,Real Sociedad,3.2,3,0.95,2,0,0,1,0,0,1,0.32,1,0,0,0,0,0
1424,Damien Le Tallec,Montpellier,31.2,54,1.73,48,0,0,4,1,1,3,0.10,1,0,0,2,0,0
1425,James Lea Siliki,Rennes,13.6,43,3.17,26,2,5,4,5,1,5,0.37,4,0,1,0,0,0
1426,Rafael Leao,Lille,14.3,25,1.75,18,0,2,1,3,1,6,0.42,5,0,1,0,0,0
1427,Mathew Leckie,Hertha BSC,10.5,27,2.58,20,0,2,3,2,0,1,0.10,0,0,0,1,0,0
1428,Benjamin Lecomte,Montpellier,37.0,10,0.27,6,4,0,0,0,0,1,0.03,1,0,0,0,0,0
1430,Pierre Lees-Melou,Nice,26.6,74,2.78,50,11,1,6,5,1,3,0.11,2,1,0,0,0,0
1431,Jordan Lefort,Amiens,20.0,13,0.65,11,1,0,1,0,0,1,0.05,1,0,0,0,0,0
1432,Wu Lei,Espanyol,11.8,23,1.95,14,0,2,4,1,2,2,0.17,1,0,0,1,0,0
1433,Tim Leibold,Nürnberg,30.7,81,2.64,46,21,1,5,6,2,3,0.10,1,1,0,0,1,0
1434,Lucas Leiva,Lazio,22.1,53,2.40,41,6,0,1,1,4,4,0.18,4,0,0,0,0,0
1435,Florian Lejeune,Newcastle Utd,11.7,13,1.11,11,0,0,1,1,0,1,0.09,1,0,0,0,0,0
1436,Inigo Lekue,Athletic Club,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0
1437,Thomas Lemar,Atlético Madrid,20.2,63,3.12,40,12,3,2,6,0,7,0.35,6,0,0,0,1,0
1438,Mario Lemina,Southampton,17.9,48,2.68,38,0,5,2,3,0,4,0.22,1,0,0,2,1,0
1439,Mauricio Lemos,Sassuolo,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1440,Clement Lenglet,Barcelona,21.5,4,0.19,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1441,Aaron Lennon,Burnley,13.5,20,1.48,12,0,1,0,7,0,1,0.07,1,0,0,0,0,0
1442,Bernd Leno,Arsenal,31.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1443,Pedro Leon,Eibar,4.7,8,1.69,4,3,0,0,0,1,0,0.00,0,0,0,0,0,0
1444,Sergio Leon,Betis,7.1,13,1.83,6,0,2,1,3,1,3,0.42,1,0,1,1,0,0
1445,Lukas Lerager,Genoa,12.5,26,2.09,22,0,1,0,3,0,0,0.00,0,0,0,0,0,0
1446,Lukas Lerager,Bordeaux,14.4,27,1.87,23,0,0,0,1,3,3,0.21,3,0,0,0,0,0
1447,Mehdi Leris,Chievo,17.9,50,2.80,36,2,3,5,3,1,4,0.22,3,0,0,1,0,0
1448,Jefferson Lerma,Bournemouth,27.8,43,1.54,30,1,3,2,2,5,1,0.04,0,0,0,0,1,0
1449,Robert Lewandowski,Bayern Munich,32.9,134,4.08,80,0,13,25,13,3,25,0.76,11,0,5,7,0,2
1450,Igor Lewczuk,Bordeaux,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1451,Aaron Leya Iseka,Toulouse,16.0,25,1.56,19,0,3,1,2,0,2,0.12,1,0,1,0,0,0
1452,Stephan Lichtsteiner,Arsenal,10.4,7,0.67,4,1,0,0,1,1,1,0.10,1,0,0,0,0,0
1453,Dimitri Lienard,Strasbourg,14.3,34,2.37,13,17,0,1,2,1,3,0.21,0,3,0,0,0,0
1454,Philipp Lienhart,Freiburg,6.8,6,0.88,3,1,1,0,0,1,1,0.15,0,1,0,0,0,0
1456,Lucas Lima,Nantes,27.7,96,3.46,58,29,1,1,6,1,7,0.25,4,2,0,1,0,0
1457,Anthony Limbombe,Nantes,13.7,62,4.51,44,0,4,6,7,1,5,0.36,4,0,0,1,0,0
1458,Victor Lindelof,Manchester Utd,28.9,13,0.45,10,0,1,1,0,1,1,0.03,1,0,0,0,0,0
1459,Karol Linetty,Sampdoria,27.9,75,2.69,60,0,2,3,6,4,9,0.32,8,0,0,0,1,0
1460,Jesse Lingard,Manchester Utd,18.5,59,3.19,46,2,4,3,3,1,12,0.65,6,1,2,1,2,0
1461,Pol Lirola,Sassuolo,33.1,74,2.24,65,2,3,2,0,2,8,0.24,7,0,0,1,0,0
1462,Adem Ljajic,Torino,0.3,3,9.00,2,1,0,0,0,0,1,3.00,1,0,0,0,0,0
1463,Diego Llorente,Real Sociedad,19.5,9,0.46,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1464,Fernando Llorente,Tottenham,7.7,21,2.72,18,0,1,2,0,0,2,0.26,2,0,0,0,0,0
1465,Marcos Llorente,Real Madrid,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1466,Hugo Lloris,Tottenham,33.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1467,Giovani Lo Celso,Betis,26.6,84,3.15,62,1,4,6,9,2,16,0.60,12,0,0,1,2,1
1468,Giovani Lo Celso,Paris S-G,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1469,Stanislav Lobotka,Celta Vigo,27.7,58,2.10,47,0,4,1,6,0,6,0.22,5,0,0,1,0,0
1470,Jurgen Locadia,Brighton,13.7,31,2.26,22,0,3,4,1,1,2,0.15,1,0,1,0,0,0
1471,Manuel Locatelli,Sassuolo,20.5,86,4.19,64,9,2,6,3,2,5,0.24,2,2,0,1,0,0
1472,Ruben Loftus-Cheek,Chelsea,11.1,49,4.42,37,0,6,2,2,2,5,0.45,5,0,0,0,0,0
1473,Enzo Loiodice,Dijon,9.4,23,2.44,16,0,1,1,3,2,2,0.21,2,0,0,0,0,0
1474,Kevin Long,Burnley,5.7,2,0.35,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1475,Shane Long,Southampton,14.1,30,2.12,20,0,1,4,3,2,3,0.21,1,0,0,0,1,1
1476,Samuele Longo,Huesca,6.2,6,0.97,4,0,1,1,0,0,2,0.32,1,0,0,1,0,0
1477,Sean Longstaff,Newcastle Utd,7.6,13,1.70,10,0,2,0,1,0,2,0.26,1,0,0,0,1,0
1478,Ademola Lookman,Everton,6.9,27,3.93,17,0,7,2,1,0,6,0.87,5,0,0,1,0,0
1479,Anthony Lopes,Lyon,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1480,Rony Lopes,Monaco,20.5,101,4.92,49,28,11,8,2,3,4,0.19,2,1,0,0,0,1
1482,Alex Lopez,Espanyol,1.2,4,3.21,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1483,Cristian Lopez,Angers,4.1,7,1.69,2,0,0,3,2,0,2,0.48,0,0,0,1,1,0
1484,David Lopez,Espanyol,20.2,21,1.04,18,0,1,1,1,0,3,0.15,1,0,0,1,1,0
1485,Diego Lopez,Espanyol,38.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1486,Javi Lopez,Espanyol,21.6,38,1.76,36,1,0,1,0,0,3,0.14,3,0,0,0,0,0
1487,Lluis Lopez,Espanyol,5.8,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1488,Maxime Lopez,Marseille,24.2,88,3.63,68,18,0,1,1,0,7,0.29,6,1,0,0,0,0
1489,Pedro Lopez Munoz,Levante,5.2,13,2.52,11,0,2,0,0,0,2,0.39,2,0,0,0,0,0
1490,Pau Lopez,Betis,33.0,6,0.18,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1491,Roberto Lopez,Real Sociedad,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1492,Unai Lopez,Athletic Club,3.6,5,1.37,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1493,Jonas Lossl,Huddersfield,30.9,8,0.26,5,3,0,0,0,0,1,0.03,1,0,0,0,0,0
1494,Albert Lottin,Bordeaux,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1495,Imran Louza,Nantes,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1496,Davor Lovren,Düsseldorf,0.5,1,1.96,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1497,Dejan Lovren,Liverpool,11.0,6,0.55,5,0,0,0,1,0,2,0.18,1,0,0,0,1,0
1498,Chris Lowe,Huddersfield,22.9,39,1.71,24,9,3,2,1,0,4,0.18,4,0,0,0,0,0
1499,Eduard Lowen,Nürnberg,18.0,50,2.77,36,1,2,7,4,0,6,0.33,3,0,1,2,0,0
1500,Matthew Lowton,Burnley,19.4,22,1.13,18,2,1,1,0,0,1,0.05,1,0,0,0,0,0
1501,Anthony Lozano,Girona,8.1,18,2.22,8,0,2,5,3,0,4,0.49,0,0,0,3,1,0
1502,Derrick Luckassen,Hertha BSC,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1503,Filipe Luis,Atlético Madrid,22.6,30,1.33,25,1,2,1,0,1,3,0.13,2,0,1,0,0,0
1504,Jose Luis Gaya,Valencia,34.9,66,1.89,58,2,4,0,2,0,5,0.14,4,0,0,0,1,0
1505,Jose Luis Morales,Levante,35.5,116,3.27,67,0,23,8,17,1,17,0.48,7,0,5,1,4,0
1506,Jose Luis Palomino,Atalanta,25.1,20,0.80,16,0,0,1,0,3,2,0.08,2,0,0,0,0,0
1508,Luisinho,Huesca,5.6,5,0.89,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1509,David Luiz,Chelsea,36.0,45,1.25,40,0,0,4,1,0,2,0.06,2,0,0,0,0,0
1510,Douglas Luiz,Girona,16.6,29,1.75,20,3,3,1,2,0,1,0.06,0,0,0,1,0,0
1511,Everton Luiz,SPAL,3.5,3,0.85,3,0,0,0,0,0,1,0.28,1,0,0,0,0,0
1512,Jordan Lukaku,Lazio,1.9,6,3.09,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1513,Romelu Lukaku,Manchester Utd,23.7,56,2.36,47,0,3,5,1,0,7,0.29,6,0,0,0,1,0
1514,Dodi Lukebakio,Düsseldorf,21.9,58,2.65,38,1,6,4,9,0,5,0.23,3,0,1,0,1,0
1515,Sasa Lukic,Torino,11.0,37,3.37,24,7,3,0,2,1,2,0.18,0,1,1,0,0,0
1516,Senad Lulic,Lazio,32.5,121,3.73,106,5,4,2,2,2,6,0.18,4,0,1,1,0,0
1517,Antonio Luna,Levante,14.0,24,1.72,21,1,0,2,0,0,4,0.29,4,0,0,0,0,0
1518,Andriy Lunin,Leganés,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1519,Sebastiano Luperto,Napoli,8.1,9,1.11,8,0,0,0,0,1,3,0.37,3,0,0,0,0,0
1520,Fabian Lustenberger,Hertha BSC,24.1,17,0.70,14,1,0,1,0,1,2,0.08,1,0,0,1,0,0
1521,Andreas Luthe,Augsburg,14.6,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1522,Lyanco,Torino,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1523,Lyanco,Bologna,12.4,16,1.29,11,1,4,0,0,0,1,0.08,1,0,0,0,0,0
1524,Herve Lybohy,Nîmes,16.4,5,0.30,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1525,Charalambos Lykogiannis,Cagliari,9.2,16,1.73,9,7,0,0,0,0,1,0.11,0,1,0,0,0,0
1526,Yann M'Vila,Saint-Étienne,36.2,67,1.85,57,2,1,2,3,2,6,0.17,6,0,0,0,0,0
1527,Darwin Machis,Udinese,5.1,22,4.29,15,0,5,1,1,0,1,0.19,1,0,0,0,0,0
1528,James Maddison,Leicester City,31.5,190,6.04,87,54,13,10,25,1,13,0.41,9,2,1,0,1,0
1529,Gary Madine,Cardiff City,0.4,3,7.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1530,Pablo Maffeo,Stuttgart,6.6,17,2.56,10,2,1,1,2,1,0,0.00,0,0,0,0,0,0
1531,Francesco Magnanelli,Sassuolo,20.7,40,1.94,38,1,1,0,0,0,2,0.10,2,0,0,0,0,0
1532,Giangiacomo Magnani,Sassuolo,16.8,6,0.36,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1534,Harry Maguire,Leicester City,28.8,45,1.56,34,2,2,5,1,1,4,0.14,2,1,0,1,0,0
1535,Riyad Mahrez,Manchester City,14.9,57,3.82,34,6,6,7,3,1,9,0.60,6,1,1,1,0,0
1536,Thiago Maia,Lille,11.3,20,1.76,17,0,0,0,1,2,1,0.09,1,0,0,0,0,0
1537,Raffaele Maiello,Frosinone,22.7,52,2.29,39,8,1,1,2,1,2,0.09,2,0,0,0,0,0
1538,Arne Maier,Hertha BSC,22.9,37,1.61,31,0,3,1,1,1,2,0.09,2,0,0,0,0,0
1539,Domenico Maietta,Empoli,19.0,17,0.89,12,0,3,0,0,2,1,0.05,1,0,0,0,0,0
1540,Mike Maignan,Lille,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1541,Linton Maina,Hannover 96,15.7,45,2.86,29,1,5,6,3,1,6,0.38,4,0,1,1,0,0
1542,Ainsley Maitland-Niles,Arsenal,11.0,19,1.73,16,1,1,1,0,0,2,0.18,2,0,0,0,0,0
1543,Josh Maja,Bordeaux,2.2,4,1.82,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1544,Abdul Majeed Waris,Nantes,25.0,78,3.13,50,4,6,3,15,0,10,0.40,5,0,1,0,4,0
1545,Jean-Victor Makengo,Nice,11.4,30,2.62,23,0,2,3,1,1,1,0.09,1,0,0,0,0,0
1546,Nemanja Maksimovic,Getafe,35.7,39,1.09,31,0,1,3,2,2,2,0.06,2,0,0,0,0,0
1547,Nikola Maksimovic,Napoli,15.3,18,1.18,17,0,0,0,0,1,1,0.07,1,0,0,0,0,0
1548,Malcom,Barcelona,6.8,20,2.93,17,1,0,2,0,0,4,0.59,4,0,0,0,0,0
1549,Kevin Malcuit,Napoli,20.1,47,2.34,38,1,5,2,1,0,3,0.15,3,0,0,0,0,0
1550,Yunus Malli,Wolfsburg,7.8,33,4.24,24,5,3,0,1,0,3,0.39,3,0,0,0,0,0
1551,Hugo Mallo,Celta Vigo,34.4,72,2.10,55,9,3,3,1,1,7,0.20,7,0,0,0,0,0
1552,Antonio Mance,Nantes,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1553,Vincent Manceau,Angers,31.0,56,1.81,45,2,3,0,4,2,4,0.13,3,0,1,0,0,0
1554,Gianluca Mancini,Atalanta,25.0,26,1.04,19,0,1,6,0,0,2,0.08,1,0,0,1,0,0
1555,Steve Mandanda,Marseille,30.4,5,0.16,4,1,0,0,0,0,2,0.07,1,1,0,0,0,0
1556,Reinildo Mandava,Lille,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1557,Aissa Mandi,Betis,34.0,39,1.15,39,0,0,0,0,0,2,0.06,2,0,0,0,0,0
1558,Rolando Mandragora,Udinese,32.4,60,1.85,42,11,0,2,2,3,4,0.12,3,1,0,0,0,0
1560,Mario Mandzukic,Juventus,22.4,56,2.50,46,0,0,5,4,1,10,0.45,7,0,0,1,1,1
1561,Sadio Mane,Liverpool,34.2,119,3.48,86,0,13,8,11,1,16,0.47,9,0,5,1,1,0
1562,Thomas Mangani,Angers,17.8,53,2.98,32,17,1,2,1,0,3,0.17,1,1,0,1,0,0
1563,Kostas Manolas,Roma,25.8,15,0.58,9,3,0,2,0,1,4,0.15,1,2,0,1,0,0
1564,Javier Manquillo,Newcastle Utd,12.2,28,2.29,22,3,0,0,3,0,3,0.25,3,0,0,0,0,0
1565,Martin Mantovani,Huesca,7.8,3,0.39,1,0,0,1,0,1,1,0.13,0,0,0,1,0,0
1566,Juan Manuel Valencia,Bologna,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1567,Harrison Manzala,Angers,0.8,1,1.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1568,Fran Manzanara,Levante,1.7,2,1.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1569,Myziane Maolida,Nice,10.6,31,2.93,24,0,4,2,1,0,3,0.28,3,0,0,0,0,0
1570,Faitout Maouassa,Nîmes,23.7,39,1.64,25,2,4,2,6,0,4,0.17,1,0,1,0,2,0
1571,Fernando Marcal,Lyon,9.8,16,1.64,15,1,0,0,0,0,3,0.31,3,0,0,0,0,0
1572,Ivan Marcano,Roma,9.0,13,1.44,9,1,0,2,0,1,0,0.00,0,0,0,0,0,0
1573,Marcelo,Real Madrid,20.6,80,3.92,67,2,5,4,1,1,7,0.34,5,0,1,1,0,0
1574,Marcelo,Lyon,32.0,31,0.97,26,2,0,3,0,0,2,0.06,1,0,0,1,0,0
1575,Solly March,Brighton,27.4,85,3.10,46,11,15,6,6,1,8,0.29,5,1,0,0,2,0
1576,Federico Marchetti,Genoa,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1577,Gian Marco Ferrari,Sassuolo,31.0,26,0.84,22,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1578,Oscar de Marcos,Athletic Club,26.9,60,2.23,48,5,2,1,2,2,4,0.15,3,1,0,0,0,0
1579,Georg Margreitter,Nürnberg,22.9,20,0.87,15,1,0,1,2,1,2,0.09,2,0,0,0,0,0
1580,Miguel Mari,Eibar,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1581,Jose Maria Gimenez,Atlético Madrid,19.7,11,0.56,9,0,0,0,0,2,0,0.00,0,0,0,0,0,0
1582,Mariano,Real Madrid,5.0,11,2.21,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0
1583,Mariano,Lyon,1.6,2,1.25,2,0,0,0,0,0,1,0.62,1,0,0,0,0,0
1584,Adrian Mariappa,Watford,21.4,14,0.65,8,1,0,5,0,0,1,0.05,0,0,0,1,0,0
1586,Jordan Marie,Dijon,20.0,36,1.80,32,1,1,2,0,0,1,0.05,1,0,0,0,0,0
1587,Adrian Marin,Alavés,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1588,Joao Mario,Inter,12.0,45,3.74,35,3,2,2,2,1,5,0.42,5,0,0,0,0,0
1589,Guillermo Maripan,Alavés,22.3,18,0.81,11,1,0,5,1,0,5,0.22,2,1,0,2,0,0
1590,Lazar Markovic,Fulham,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1591,Marlon,Sassuolo,16.8,17,1.01,15,0,0,1,1,0,1,0.06,0,0,0,0,1,0
1592,Marquinhos,Paris S-G,29.9,26,0.87,20,0,0,1,2,3,2,0.07,2,0,0,0,0,0
1593,Roger Marti,Levante,21.0,37,1.76,23,0,2,5,7,0,2,0.10,0,0,1,0,1,0
1594,Anthony Martial,Manchester Utd,18.0,69,3.83,55,0,6,1,7,0,12,0.67,6,0,3,1,2,0
1595,Aaron Martin,Mainz 05,32.0,106,3.31,71,23,8,2,1,1,9,0.28,5,2,1,0,1,0
1596,Jonas Martin,Strasbourg,22.9,44,1.92,36,3,2,2,1,0,4,0.17,3,0,1,0,0,0
1597,Marvin Martin,Reims,6.9,22,3.18,14,6,0,1,1,0,2,0.29,1,1,0,0,0,0
1598,Inigo Martinez,Athletic Club,32.2,15,0.47,10,0,0,1,3,1,1,0.03,0,0,0,0,1,0
1599,Javi Martinez,Bayern Munich,14.5,21,1.44,14,0,1,3,1,2,0,0.00,0,0,0,0,0,0
1600,Lautaro Martinez,Inter,14.9,41,2.75,27,1,1,8,4,0,3,0.20,2,0,0,1,0,0
1601,Pablo Martinez,Strasbourg,31.3,20,0.64,14,1,2,1,2,0,3,0.10,2,0,0,0,1,0
1602,Gelson Martins,Atlético Madrid,2.5,11,4.34,5,0,2,1,3,0,2,0.79,1,0,0,0,1,0
1603,Gelson Martins,Monaco,15.4,47,3.05,34,0,4,4,5,0,5,0.32,3,0,1,1,0,0
1604,Adam Marusic,Lazio,23.5,47,2.00,41,1,2,1,2,0,3,0.13,3,0,0,0,0,0
1605,Omar Mascarell,Schalke 04,11.0,14,1.27,11,0,0,2,0,1,2,0.18,1,0,0,1,0,0
1606,Andrea Masiello,Atalanta,20.4,17,0.83,14,1,0,0,2,0,2,0.10,1,0,0,0,1,0
1607,Adam Masina,Watford,11.2,8,0.72,6,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1608,Jordi Masip,Valladolid,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
1609,Han-Noah Massengo,Monaco,0.7,3,4.43,3,0,0,0,0,0,1,1.48,1,0,0,0,0,0
1610,Arthur Masuaku,West Ham,19.5,35,1.79,31,1,1,0,0,2,1,0.05,1,0,0,0,0,0
1612,Jaime Mata,Getafe,27.0,43,1.59,30,0,2,3,7,1,6,0.22,4,0,1,0,1,0
1613,Juan Mata,Manchester Utd,14.3,66,4.60,51,7,2,2,4,0,7,0.49,5,0,0,0,2,0
1614,Luca Matarese,Frosinone,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1615,Jean-Philippe Mateta,Mainz 05,27.6,73,2.64,43,0,15,8,5,2,11,0.40,5,0,5,0,1,0
1616,Christian Mathenia,Nürnberg,21.5,5,0.23,5,0,0,0,0,0,2,0.09,2,0,0,0,0,0
1617,Nemanja Matic,Manchester Utd,27.1,54,2.00,51,0,1,1,0,1,4,0.15,4,0,0,0,0,0
1618,Joel Matip,Liverpool,17.1,12,0.70,9,0,1,0,1,1,2,0.12,1,0,0,0,0,1
1619,Rabbi Matondo,Schalke 04,2.1,4,1.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,Alessandro Matri,Sassuolo,6.7,19,2.84,13,0,2,3,0,1,1,0.15,0,0,0,1,0,0
1621,Federico Mattiello,Bologna,14.8,42,2.84,29,10,3,0,0,0,1,0.07,1,0,0,0,0,0
1622,Blaise Matuidi,Juventus,26.9,66,2.46,56,0,1,3,4,2,8,0.30,6,0,0,1,1,0
1623,Jose Mauri,Milan,2.3,8,3.46,7,0,0,0,0,1,2,0.87,2,0,0,0,0,0
1624,Stephy Mavididi,Juventus,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1625,Konstantinos Mavropanos,Arsenal,1.6,2,1.22,0,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1626,Alfie Mawson,Fulham,12.6,5,0.40,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1627,Philipp Max,Augsburg,28.5,99,3.47,50,36,2,6,4,1,4,0.14,2,1,0,0,0,1
1628,Alexandru Maxim,Mainz 05,6.4,41,6.37,27,8,2,2,2,0,2,0.31,2,0,0,0,0,0
1629,Eric Maxim Choupo-Moting,Paris S-G,8.9,29,3.25,21,1,4,2,0,1,2,0.22,2,0,0,0,0,0
1630,Borja Mayoral,Levante,18.0,41,2.28,32,0,1,2,6,0,7,0.39,6,0,0,1,0,0
1631,Robert Mazan,Celta Vigo,1.0,2,2.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1632,Luca Mazzitelli,Genoa,3.6,7,1.95,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1633,Kylian Mbappe,Paris S-G,26.0,121,4.65,80,1,17,8,15,0,23,0.88,15,0,2,2,4,0
1634,Ibrahima Mbaye,Bologna,22.3,30,1.34,21,6,0,2,0,1,0,0.00,0,0,0,0,0,0
1635,Loic Mbe Soh,Paris S-G,2.0,1,0.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1636,Nolan Mbemba,Reims,4.0,8,2.02,7,0,0,1,0,0,1,0.25,1,0,0,0,0,0
1638,Adama Mbengue,Caen,8.2,15,1.82,8,3,1,2,0,1,1,0.12,1,0,0,0,0,0
1639,Isaac Mbenza,Huddersfield,11.0,14,1.28,10,1,0,2,1,0,1,0.09,1,0,0,0,0,0
1640,Stephane Mbia,Toulouse,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1641,Kara Mbodji,Nantes,5.6,4,0.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1642,Jordi Mboula,Monaco,3.1,7,2.28,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1643,James McArthur,Crystal Palace,34.0,73,2.15,62,2,1,4,4,0,11,0.32,7,1,0,1,2,0
1644,Alex McCarthy,Southampton,25.0,2,0.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1645,James McCarthy,Everton,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
