,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
715,Duje Čop,hr CRO,"FW,MF",Málaga,La Liga,25.0,1990.0,31.0,2047.0,66.0,59.9,22.7,25.0,74.0,4.0,6.0,31.0,3.0,1.23,21.0,20.0,1.0,0.04,-0.09
716,Ferdinando Coppola,it ITA,GK,Hellas Verona,Serie A,37.0,1978.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,35.0,1.0,1.0,1.0,0.0,0.0,0.78
717,Mauro Coppolaro,it ITA,DF,Udinese,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,
718,Francis Coquelin,fr FRA,MF,Arsenal,Premier League,24.0,1991.0,26.0,1644.0,63.0,48.1,18.3,21.0,,12.0,5.0,,1.0,1.88,34.0,15.0,19.0,1.04,0.53
719,Patrick Corbelli,it ITA,DF,Sassuolo,Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
720,Sébastien Corchia,fr FRA,"DF,MF",Lille,Ligue 1,24.0,1990.0,33.0,2630.0,80.0,76.9,29.2,30.0,,26.0,3.0,,1.0,1.48,29.0,23.0,6.0,0.21,-0.48
721,Jhon Córdoba,co COL,FW,Granada,La Liga,22.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
722,Jhon Córdoba,co COL,FW,Mainz 05,Bundesliga,22.0,1993.0,22.0,1391.0,63.0,45.5,15.5,14.0,,9.0,8.0,,0.0,1.41,20.0,18.0,2.0,0.13,0.02
723,Benjamin Corgnet,fr FRA,MF,Saint-Étienne,Ligue 1,28.0,1987.0,16.0,551.0,34.0,16.1,6.1,5.0,,1.0,11.0,,6.0,1.5,9.0,9.0,0.0,0.0,-0.16
724,Jack Cork,eng ENG,MF,Swansea City,Premier League,26.0,1989.0,35.0,2546.0,73.0,74.4,28.3,28.0,,24.0,7.0,,3.0,1.31,32.0,31.0,1.0,0.04,1.17
725,Maxwel Cornet,ci CIV,"FW,MF",Lyon,Ligue 1,18.0,1996.0,31.0,1512.0,49.0,44.2,16.8,16.0,,4.0,15.0,,3.0,1.61,33.0,26.0,7.0,0.42,-0.39
726,Quentin Cornette,fr FRA,MF,Montpellier,Ligue 1,21.0,1994.0,5.0,150.0,30.0,4.4,1.7,1.0,,0.0,4.0,,5.0,0.4,0.0,3.0,-3.0,-1.8,-1.94
728,Imanol Corral,es ESP,DF,Eibar,La Liga,21.0,1994.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.32
729,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,La Liga,20.0,1995.0,26.0,958.0,37.0,28.0,10.6,8.0,62.0,1.0,18.0,26.0,10.0,2.35,20.0,5.0,15.0,1.41,0.31
730,Joaquín Correa,ar ARG,"MF,FW",Sampdoria,Serie A,20.0,1994.0,25.0,1311.0,52.0,38.3,14.6,14.0,,1.0,11.0,,6.0,1.0,16.0,26.0,-10.0,-0.69,-0.56
731,Rober Correa,es ESP,DF,Espanyol,La Liga,22.0,1992.0,7.0,467.0,67.0,13.7,5.2,5.0,79.0,2.0,2.0,37.0,3.0,1.43,6.0,12.0,-6.0,-1.16,-0.3
732,Jonathan Correia,fr FRA,DF,Nice,Ligue 1,21.0,1994.0,4.0,235.0,59.0,6.9,2.6,2.0,,2.0,2.0,,3.0,2.0,6.0,5.0,1.0,0.38,-0.07
733,Francesco Corsinelli,it ITA,MF,Genoa,Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
734,Uroš Ćosić,rs SRB,DF,Empoli,Serie A,22.0,1992.0,9.0,810.0,90.0,23.7,9.0,9.0,,9.0,0.0,,11.0,1.11,8.0,11.0,-3.0,-0.33,-0.13
735,Andrea Costa,it ITA,DF,Empoli,Serie A,29.0,1986.0,24.0,2081.0,87.0,60.8,23.1,23.0,,23.0,1.0,,5.0,1.46,22.0,20.0,2.0,0.09,0.83
736,Danny da Costa,de GER,DF,Ingolstadt 04,Bundesliga,22.0,1993.0,20.0,1525.0,76.0,49.8,16.9,17.0,,15.0,3.0,,12.0,1.05,21.0,24.0,-3.0,-0.18,0.17
737,Diego Costa,es ESP,FW,Chelsea,Premier League,26.0,1988.0,28.0,2373.0,85.0,69.4,26.4,27.0,,21.0,1.0,,1.0,1.43,44.0,40.0,4.0,0.15,-0.02
738,Douglas Costa,br BRA,MF,Bayern Munich,Bundesliga,24.0,1990.0,27.0,1963.0,73.0,64.2,21.8,23.0,,13.0,4.0,,3.0,2.59,58.0,9.0,49.0,2.25,1.1
739,Filippo Costa,it ITA,"DF,MF",Chievo,Serie A,20.0,1995.0,6.0,134.0,22.0,3.9,1.5,0.0,,0.0,6.0,,11.0,1.33,2.0,1.0,1.0,0.67,0.75
740,Hélder Costa,ao ANG,"MF,FW",Monaco,Ligue 1,21.0,1994.0,25.0,1290.0,52.0,37.7,14.3,15.0,,3.0,10.0,,3.0,1.92,24.0,22.0,2.0,0.14,-0.07
741,Jaume Costa,es ESP,DF,Villarreal,La Liga,27.0,1988.0,18.0,1538.0,85.0,45.0,17.1,17.0,87.0,16.0,1.0,53.0,1.0,1.94,22.0,15.0,7.0,0.41,0.31
742,Angelo da Costa Júnior,br BRA,GK,Bologna,Serie A,31.0,1983.0,5.0,450.0,90.0,13.2,5.0,5.0,,5.0,0.0,,32.0,1.4,4.0,4.0,0.0,0.0,0.36
743,Ricardo Costa,pt POR,DF,Granada,La Liga,34.0,1981.0,14.0,1250.0,89.0,36.5,13.9,14.0,89.0,13.0,0.0,,0.0,1.29,20.0,21.0,-1.0,-0.07,0.84
744,Tino Costa,ar ARG,MF,Fiorentina,Serie A,30.0,1985.0,7.0,289.0,41.0,8.5,3.2,3.0,,1.0,4.0,,9.0,1.71,5.0,5.0,0.0,0.0,-0.52
745,Tino Costa,ar ARG,MF,Genoa,Serie A,30.0,1985.0,12.0,925.0,77.0,27.0,10.3,12.0,,6.0,0.0,,0.0,1.0,11.0,12.0,-1.0,-0.1,-0.03
746,Benoît Costil,fr FRA,GK,Rennes,Ligue 1,28.0,1987.0,31.0,2790.0,90.0,81.6,31.0,31.0,,31.0,0.0,,0.0,1.42,44.0,45.0,-1.0,-0.03,0.11
747,Antonio Cotán,es ESP,MF,Sevilla,La Liga,19.0,1995.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.05
748,Lassana Coulibaly,ml MLI,MF,Bastia,Ligue 1,19.0,1996.0,15.0,704.0,47.0,20.6,7.8,7.0,,4.0,8.0,,16.0,1.4,7.0,8.0,-1.0,-0.13,0.04
749,Séga Coulibaly,fr FRA,DF,Rennes,Ligue 1,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
750,Yoann Court,fr FRA,"MF,FW",Troyes,Ligue 1,25.0,1990.0,25.0,958.0,38.0,28.0,10.6,11.0,,1.0,14.0,,11.0,0.28,6.0,26.0,-20.0,-1.88,-0.6
751,Thibaut Courtois,be BEL,GK,Chelsea,Premier League,23.0,1992.0,23.0,2020.0,88.0,59.1,22.4,23.0,,21.0,0.0,,1.0,1.48,41.0,29.0,12.0,0.53,0.92
752,Philippe Coutinho,br BRA,"MF,FW",Liverpool,Premier League,23.0,1992.0,26.0,1996.0,77.0,58.4,22.2,24.0,,12.0,2.0,,3.0,1.62,34.0,23.0,11.0,0.5,0.37
754,Aaron Cresswell,eng ENG,DF,West Ham,Premier League,25.0,1989.0,37.0,3314.0,90.0,96.9,36.8,37.0,,36.0,0.0,,0.0,1.59,63.0,50.0,13.0,0.35,-0.5
755,Marco Crimi,it ITA,MF,Bologna,Serie A,25.0,1990.0,1.0,44.0,44.0,1.3,0.5,1.0,,0.0,0.0,,7.0,0.0,1.0,2.0,-1.0,-2.05,-1.75
756,Marco Crimi,it ITA,"MF,FW",Carpi,Serie A,25.0,1990.0,19.0,970.0,51.0,28.4,10.8,10.0,,5.0,9.0,,1.0,1.42,10.0,12.0,-2.0,-0.19,0.48
757,Lorenzo Crisetig,it ITA,MF,Bologna,Serie A,22.0,1993.0,5.0,355.0,71.0,10.4,3.9,4.0,,2.0,1.0,,29.0,0.8,3.0,6.0,-3.0,-0.76,-0.5
758,Bryan Cristante,it ITA,MF,Palermo,Serie A,20.0,1995.0,4.0,94.0,24.0,2.7,1.0,1.0,,0.0,3.0,,15.0,1.25,0.0,2.0,-2.0,-1.91,-1.24
759,Sebastián Cristóforo,uy URU,MF,Sevilla,La Liga,21.0,1993.0,21.0,1446.0,69.0,42.3,16.1,17.0,76.0,8.0,4.0,38.0,5.0,1.29,24.0,24.0,0.0,0.0,-0.05
760,Enzo Crivelli,fr FRA,FW,Bordeaux,Ligue 1,20.0,1995.0,29.0,1531.0,53.0,44.8,17.0,15.0,,5.0,14.0,,3.0,1.21,22.0,26.0,-4.0,-0.24,-0.09
761,Roberto Crivello,it ITA,DF,Frosinone,Serie A,23.0,1991.0,17.0,1439.0,85.0,42.1,16.0,16.0,,15.0,1.0,,19.0,1.06,19.0,33.0,-14.0,-0.88,0.35
762,Daniele Croce,it ITA,MF,Empoli,Serie A,32.0,1982.0,28.0,1789.0,64.0,52.3,19.9,19.0,,12.0,9.0,,0.0,1.11,18.0,24.0,-6.0,-0.3,-0.14
763,Luke Croll,eng ENG,"DF,MF",Crystal Palace,Premier League,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
764,Peter Crouch,eng ENG,FW,Stoke City,Premier League,34.0,1981.0,11.0,463.0,42.0,13.5,5.1,4.0,,4.0,7.0,,22.0,0.82,4.0,12.0,-8.0,-1.56,-1.37
765,Juan Cuadrado,co COL,"DF,FW",Chelsea,Premier League,27.0,1988.0,1.0,27.0,27.0,0.8,0.3,0.0,,0.0,1.0,,0.0,0.0,0.0,2.0,-2.0,-6.67,-6.88
766,Juan Cuadrado,co COL,"MF,FW",Juventus,Serie A,27.0,1988.0,28.0,1724.0,62.0,50.4,19.2,16.0,,12.0,12.0,,9.0,2.29,33.0,10.0,23.0,1.2,-0.5
767,Iván Cuéllar,es ESP,GK,Sporting Gijón,La Liga,31.0,1984.0,32.0,2880.0,90.0,84.2,32.0,32.0,90.0,32.0,0.0,,1.0,1.0,30.0,49.0,-19.0,-0.59,-0.09
768,Isaac Cuenca,es ESP,"MF,FW",Granada,La Liga,24.0,1991.0,12.0,788.0,66.0,23.0,8.8,8.0,85.0,6.0,4.0,26.0,3.0,1.25,18.0,13.0,5.0,0.57,1.53
769,Mauricio Cuero,co COL,"MF,FW",Levante,La Liga,22.0,1993.0,13.0,482.0,37.0,14.1,5.4,5.0,62.0,1.0,8.0,22.0,6.0,1.08,5.0,10.0,-5.0,-0.93,-0.08
770,Emmanuel Culio,ar ARG,MF,Las Palmas,La Liga,31.0,1983.0,12.0,560.0,47.0,16.4,6.2,6.0,78.0,2.0,6.0,16.0,7.0,0.58,6.0,13.0,-7.0,-1.13,-1.09
771,Josh Cullen,ie IRL,"DF,MF",West Ham,Premier League,19.0,1996.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,10.0,3.0,0.0,0.0,0.0,0.0,-0.37
772,Gianluca Curci,it ITA,GK,Mainz 05,Bundesliga,30.0,1985.0,0.0,,,,,0.0,,0.0,0.0,,23.0,,,,,,
773,Curro,es ESP,MF,Sevilla,La Liga,19.0,1996.0,4.0,301.0,75.0,8.8,3.3,3.0,90.0,3.0,1.0,31.0,1.0,0.25,2.0,9.0,-7.0,-2.09,-2.32
774,Marco D'Alessandro,it ITA,"FW,MF",Atalanta,Serie A,24.0,1991.0,23.0,1152.0,50.0,33.7,12.8,11.0,,6.0,12.0,,15.0,0.96,11.0,22.0,-11.0,-0.86,-1.06
775,Sessi D'Almeida,bj BEN,MF,Paris S-G,Ligue 1,19.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
776,Danilo D'Ambrosio,it ITA,"DF,MF",Inter,Serie A,26.0,1988.0,20.0,1616.0,81.0,47.3,18.0,18.0,,16.0,2.0,,15.0,1.75,22.0,18.0,4.0,0.22,-0.18
777,Christian D'Urso,it ITA,MF,Roma,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
778,Damien Da Silva,fr FRA,DF,Caen,Ligue 1,27.0,1988.0,28.0,2481.0,89.0,72.5,27.6,28.0,,25.0,0.0,,0.0,1.32,26.0,36.0,-10.0,-0.36,-0.08
780,Bryan Dabo,bf BFA,"MF,DF",Montpellier,Ligue 1,23.0,1992.0,36.0,2851.0,79.0,83.4,31.7,32.0,,24.0,4.0,,1.0,1.31,43.0,40.0,3.0,0.09,0.25
781,Mouhamadou Dabo,fr FRA,DF,Troyes,Ligue 1,28.0,1986.0,17.0,1061.0,62.0,31.0,11.8,14.0,,8.0,3.0,,4.0,0.59,12.0,31.0,-19.0,-1.61,-0.24
782,Julien Dacosta,fr FRA,"DF,MF",Marseille,Ligue 1,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
783,Mahmoud Dahoud,de GER,MF,M'Gladbach,Bundesliga,19.0,1996.0,32.0,2066.0,65.0,67.5,23.0,27.0,,4.0,5.0,,1.0,1.63,45.0,31.0,14.0,0.61,0.34
784,Dario Dainelli,it ITA,DF,Chievo,Serie A,36.0,1979.0,18.0,1378.0,77.0,40.3,15.3,15.0,,13.0,3.0,,10.0,1.33,15.0,22.0,-7.0,-0.46,-0.68
785,Felipe dal Belo,br BRA,DF,Udinese,Serie A,31.0,1984.0,26.0,2139.0,82.0,62.5,23.8,26.0,,18.0,0.0,,7.0,1.08,24.0,35.0,-11.0,-0.46,0.52
786,Filippo Damian,it ITA,MF,Chievo,Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
787,Samuele Damiani,it ITA,MF,Empoli,Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
788,Leandro Damião,br BRA,FW,Betis,La Liga,26.0,1989.0,3.0,130.0,43.0,3.8,1.4,1.0,63.0,0.0,2.0,34.0,3.0,0.33,1.0,3.0,-2.0,-1.38,-0.95
789,Gaël Danic,fr FRA,"MF,FW",Bastia,Ligue 1,33.0,1981.0,37.0,2696.0,73.0,78.8,30.0,32.0,,19.0,5.0,,0.0,1.32,28.0,34.0,-6.0,-0.2,-0.2
790,Charlie Daniels,eng ENG,DF,Bournemouth,Premier League,28.0,1986.0,37.0,3285.0,89.0,96.1,36.5,37.0,,36.0,0.0,,0.0,1.14,44.0,63.0,-19.0,-0.52,1.48
791,Danilo,br BRA,DF,Real Madrid,La Liga,24.0,1991.0,24.0,2044.0,85.0,59.8,22.7,23.0,88.0,20.0,1.0,28.0,6.0,2.25,64.0,25.0,39.0,1.72,-0.7
792,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,28.0,1987.0,35.0,3150.0,90.0,92.1,35.0,35.0,,35.0,0.0,,1.0,1.2,38.0,44.0,-6.0,-0.17,1.83
793,Dante,br BRA,DF,Wolfsburg,Bundesliga,31.0,1983.0,23.0,2065.0,90.0,67.5,22.9,23.0,,21.0,0.0,,6.0,1.39,32.0,28.0,4.0,0.17,0.72
794,Dante,br BRA,DF,Bayern Munich,Bundesliga,31.0,1983.0,1.0,18.0,18.0,0.6,0.2,0.0,,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,-1.86
795,Romain Danzé,fr FRA,DF,Rennes,Ligue 1,29.0,1986.0,21.0,1612.0,77.0,47.1,17.9,19.0,,15.0,2.0,,11.0,1.48,26.0,23.0,3.0,0.17,0.42
796,Fabio Daprelà,ch SUI,"DF,MF",Carpi,Serie A,24.0,1991.0,2.0,62.0,31.0,1.8,0.7,0.0,,0.0,2.0,,17.0,0.5,1.0,1.0,0.0,0.0,0.54
797,Fabio Daprelà,ch SUI,MF,Palermo,Serie A,24.0,1991.0,5.0,154.0,31.0,4.5,1.7,1.0,,0.0,4.0,,9.0,2.0,3.0,2.0,1.0,0.58,1.36
798,Stéphane Darbion,fr FRA,MF,Troyes,Ligue 1,31.0,1984.0,26.0,1654.0,64.0,48.4,18.4,18.0,,8.0,8.0,,2.0,0.42,14.0,39.0,-25.0,-1.36,0.17
799,Sergi Darder,es ESP,MF,Málaga,La Liga,21.0,1993.0,1.0,84.0,84.0,2.5,0.9,1.0,84.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,-0.08
800,Sergi Darder,es ESP,MF,Lyon,Ligue 1,21.0,1993.0,26.0,1477.0,57.0,43.2,16.4,18.0,,2.0,8.0,,7.0,1.92,35.0,18.0,17.0,1.04,0.71
801,Vladimír Darida,cz CZE,MF,Hertha BSC,Bundesliga,24.0,1990.0,31.0,2589.0,84.0,84.6,28.8,30.0,,18.0,1.0,,0.0,1.52,39.0,33.0,6.0,0.21,1.36
802,Karl Darlow,eng ENG,GK,Newcastle Utd,Premier League,24.0,1990.0,9.0,810.0,90.0,23.7,9.0,9.0,,9.0,0.0,,21.0,1.33,15.0,11.0,4.0,0.44,1.31
803,Matteo Darmian,it ITA,DF,Manchester Utd,Premier League,25.0,1989.0,28.0,1924.0,69.0,56.3,21.4,24.0,,13.0,4.0,,3.0,1.79,29.0,18.0,11.0,0.51,0.33
804,Ben Davies,wls WAL,DF,Tottenham,Premier League,22.0,1993.0,17.0,1291.0,76.0,37.7,14.3,14.0,,14.0,3.0,,16.0,1.59,20.0,16.0,4.0,0.28,-0.99
806,Tom Davies,eng ENG,FW,Everton,Premier League,17.0,1998.0,2.0,98.0,49.0,2.9,1.1,1.0,,1.0,1.0,,0.0,2.0,3.0,0.0,3.0,2.76,2.73
807,Keinan Davis,eng ENG,FW,Aston Villa,Premier League,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
808,Kelvin Davis,eng ENG,GK,Southampton,Premier League,38.0,1976.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,16.0,1.0,2.0,2.0,0.0,0.0,-0.49
809,Steven Davis,nir NIR,MF,Southampton,Premier League,30.0,1985.0,34.0,2602.0,77.0,76.1,28.9,31.0,,17.0,3.0,,0.0,1.56,49.0,31.0,18.0,0.62,0.62
810,Craig Dawson,eng ENG,DF,West Brom,Premier League,25.0,1990.0,38.0,3384.0,89.0,98.9,37.6,38.0,,37.0,0.0,,0.0,1.13,33.0,48.0,-15.0,-0.4,-2.9
811,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,24.0,1991.0,25.0,2002.0,80.0,58.5,22.2,22.0,,18.0,3.0,,1.0,1.76,43.0,26.0,17.0,0.76,-0.06
812,Kevin De Bruyne,be BEL,MF,Wolfsburg,Bundesliga,24.0,1991.0,2.0,164.0,82.0,5.4,1.8,2.0,,1.0,0.0,,0.0,2.0,3.0,2.0,1.0,0.55,0.64
813,Paolo De Ceglie,it ITA,DF,Marseille,Ligue 1,28.0,1986.0,7.0,305.0,44.0,8.9,3.4,3.0,,1.0,4.0,,10.0,1.29,3.0,7.0,-4.0,-1.18,-1.47
814,Ritchie De Laet,be BEL,DF,Leicester City,Premier League,26.0,1988.0,12.0,657.0,55.0,19.2,7.3,7.0,,4.0,5.0,,6.0,1.58,15.0,16.0,-1.0,-0.14,-1.21
815,Sebastien De Maio,fr FRA,DF,Genoa,Serie A,28.0,1987.0,28.0,2234.0,80.0,65.3,24.8,25.0,,22.0,3.0,,7.0,1.21,28.0,33.0,-5.0,-0.2,-0.35
816,Rodrigo De Paul,ar ARG,"MF,FW",Valencia,La Liga,21.0,1994.0,9.0,521.0,58.0,15.2,5.8,6.0,78.0,2.0,3.0,19.0,9.0,0.78,3.0,8.0,-5.0,-0.86,-0.96
817,Nill De Pauw,cd COD,MF,Guingamp,Ligue 1,25.0,1990.0,13.0,365.0,28.0,10.7,4.1,3.0,,0.0,10.0,,6.0,1.08,3.0,6.0,-3.0,-0.74,-0.56
818,Daniele De Rossi,it ITA,"MF,DF",Roma,Serie A,32.0,1983.0,24.0,1905.0,79.0,55.7,21.2,23.0,,17.0,1.0,,6.0,1.88,42.0,24.0,18.0,0.85,-0.58
819,Morgan De Sanctis,it ITA,GK,Roma,Serie A,38.0,1977.0,4.0,360.0,90.0,10.5,4.0,4.0,,4.0,0.0,,34.0,1.0,8.0,7.0,1.0,0.25,-0.96
820,Eros De Santis,it ITA,DF,Roma,Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
821,Ivan De Santis,it ITA,DF,Milan,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
822,Mattia De Sciglio,it ITA,DF,Milan,Serie A,22.0,1992.0,22.0,1840.0,84.0,53.8,20.4,21.0,,18.0,1.0,,16.0,1.32,27.0,30.0,-3.0,-0.15,-0.66
823,Lorenzo De Silvestri,it ITA,"MF,DF",Sampdoria,Serie A,27.0,1988.0,17.0,1392.0,82.0,40.7,15.5,17.0,,13.0,0.0,,7.0,1.29,14.0,16.0,-2.0,-0.13,0.36
824,Lucas Deaux,fr FRA,"MF,DF",Nantes,Ligue 1,26.0,1988.0,16.0,1184.0,74.0,34.6,13.2,13.0,,10.0,3.0,,2.0,1.5,8.0,7.0,1.0,0.08,0.56
825,Mathieu Debuchy,fr FRA,DF,Arsenal,Premier League,30.0,1985.0,2.0,142.0,71.0,4.2,1.6,2.0,,0.0,0.0,,15.0,0.5,1.0,3.0,-2.0,-1.27,-2.12
826,Mathieu Debuchy,fr FRA,DF,Bordeaux,Ligue 1,30.0,1985.0,9.0,780.0,87.0,22.8,8.7,9.0,,6.0,0.0,,0.0,1.33,14.0,13.0,1.0,0.12,0.39
827,Troy Deeney,eng ENG,"FW,MF",Watford,Premier League,27.0,1988.0,38.0,3291.0,87.0,96.2,36.6,36.0,,33.0,2.0,,0.0,1.18,39.0,47.0,-8.0,-0.22,1.18
828,Jermain Defoe,eng ENG,FW,Sunderland,Premier League,32.0,1982.0,33.0,2550.0,77.0,74.6,28.3,28.0,,23.0,5.0,,4.0,1.12,39.0,45.0,-6.0,-0.21,0.62
829,Grégoire Defrel,mq MTQ,FW,Sassuolo,Serie A,24.0,1991.0,33.0,2050.0,62.0,59.9,22.8,24.0,,11.0,9.0,,1.0,1.64,29.0,29.0,0.0,0.0,-0.59
830,Tino Dehmelt,de GER,GK,Hamburger SV,Bundesliga,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
832,Romain Del Castillo,fr FRA,"FW,MF",Lyon,Ligue 1,19.0,1996.0,2.0,37.0,19.0,1.1,0.4,0.0,,0.0,2.0,,4.0,0.5,0.0,1.0,-1.0,-2.43,-3.1
833,Damien Delaney,ie IRL,DF,Crystal Palace,Premier League,34.0,1981.0,32.0,2880.0,90.0,84.2,32.0,32.0,,32.0,0.0,,2.0,1.09,35.0,46.0,-11.0,-0.34,-0.18
834,Jonathan Delaplace,fr FRA,MF,Caen,Ligue 1,29.0,1986.0,22.0,1560.0,71.0,45.6,17.3,21.0,,9.0,1.0,,1.0,1.32,16.0,25.0,-9.0,-0.52,-0.33
835,Fabio Della Giovanna,it ITA,DF,Inter,Serie A,18.0,1997.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.32
836,Samuel Delli Carri,ch SUI,DF,Genoa,Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
837,Andy Delort,dz ALG,FW,Caen,Ligue 1,23.0,1991.0,36.0,3137.0,87.0,91.7,34.9,34.0,,30.0,2.0,,0.0,1.47,37.0,41.0,-4.0,-0.11,2.75
838,Fabian Delph,eng ENG,MF,Manchester City,Premier League,25.0,1989.0,17.0,753.0,44.0,22.0,8.4,8.0,,1.0,9.0,,2.0,1.76,15.0,14.0,1.0,0.12,-0.86
839,Mana Dembélé,ml MLI,FW,Guingamp,Ligue 1,26.0,1988.0,13.0,432.0,33.0,12.6,4.8,4.0,,1.0,9.0,,5.0,0.92,1.0,5.0,-4.0,-0.83,-0.68
840,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,28.0,1987.0,29.0,2265.0,78.0,66.2,25.2,27.0,,17.0,2.0,,0.0,1.97,52.0,18.0,34.0,1.35,1.35
841,Ousmane Dembélé,fr FRA,"MF,FW",Rennes,Ligue 1,18.0,1997.0,26.0,1900.0,73.0,55.6,21.1,22.0,,14.0,4.0,,0.0,1.35,30.0,33.0,-3.0,-0.14,-0.2
842,Martín Demichelis,ar ARG,DF,Manchester City,Premier League,34.0,1980.0,20.0,1021.0,51.0,29.9,11.3,10.0,,9.0,10.0,,17.0,1.65,16.0,18.0,-2.0,-0.18,-1.38
843,Johannes van den Bergh,de GER,MF,Hertha BSC,Bundesliga,28.0,1986.0,13.0,236.0,18.0,7.7,2.6,1.0,,0.0,12.0,,11.0,1.62,3.0,6.0,-3.0,-1.14,-1.24
844,Jason Denayer,be BEL,DF,Manchester City,Premier League,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
845,Germán Denis,ar ARG,FW,Atalanta,Serie A,33.0,1981.0,15.0,974.0,65.0,28.5,10.8,12.0,,7.0,3.0,,6.0,0.87,9.0,15.0,-6.0,-0.55,-0.55
846,Fabio Depaoli,it ITA,"DF,MF",Chievo,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
847,Mathieu Deplagne,fr FRA,DF,Montpellier,Ligue 1,23.0,1991.0,25.0,1798.0,72.0,52.6,20.0,21.0,,15.0,4.0,,10.0,1.16,25.0,29.0,-4.0,-0.2,-0.53
848,Rafael van der Vaart,nl NED,MF,Betis,La Liga,32.0,1983.0,7.0,180.0,26.0,5.3,2.0,2.0,57.0,0.0,5.0,13.0,7.0,1.0,2.0,2.0,0.0,0.0,0.5
849,Gregory van der Wiel,nl NED,DF,Paris S-G,Ligue 1,27.0,1988.0,17.0,1378.0,81.0,40.3,15.3,16.0,,12.0,1.0,,8.0,2.47,44.0,8.0,36.0,2.35,0.28
850,Kastriot Dermaku,al ALB,DF,Empoli,Serie A,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
851,Julian Derstroff,de GER,"FW,MF",Mainz 05,Bundesliga,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
852,Mattia Destro,it ITA,FW,Bologna,Serie A,24.0,1991.0,27.0,2132.0,79.0,62.3,23.7,25.0,,19.0,2.0,,1.0,1.33,28.0,23.0,5.0,0.21,1.4
853,Gerard Deulofeu,es ESP,"MF,FW",Everton,Premier League,21.0,1994.0,26.0,1383.0,53.0,40.4,15.4,16.0,,5.0,10.0,,7.0,1.04,27.0,24.0,3.0,0.2,0.15
854,Antoine Devaux,fr FRA,MF,Reims,Ligue 1,30.0,1985.0,33.0,2810.0,85.0,82.2,31.2,33.0,,23.0,0.0,,1.0,1.06,36.0,45.0,-9.0,-0.29,0.3
855,Deyverson,br BRA,FW,Levante,La Liga,24.0,1991.0,33.0,2160.0,65.0,63.2,24.0,24.0,81.0,10.0,9.0,23.0,2.0,0.85,28.0,45.0,-17.0,-0.71,0.43
856,Jean Deza,pe PER,"MF,FW",Montpellier,Ligue 1,22.0,1993.0,7.0,193.0,28.0,5.6,2.1,2.0,,1.0,5.0,,6.0,1.14,1.0,1.0,0.0,0.0,-0.06
