Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Álvaro García,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,36.0,34.0,2998.0,33.3,7.0,4.0,7.0,0.0,0.0,6.0,0.0,0.21,0.12,0.33,0.21,0.33,6.9,6.9,5.3,12.2,0.21,0.16,0.36,0.21,0.36,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,33.3,7.0,68.0,23.0,33.8,2.04,0.69,0.1,0.3,17.0,0.0,0.0,0.0,6.9,6.9,0.1,0.1,0.1,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,33.3,640.0,1046.0,61.2,10222.0,3488.0,325.0,421.0,77.2,225.0,349.0,64.5,57.0,164.0,34.8,4.0,5.3,6.8,-1.3,43.0,35.0,51.0,28.0,69.0,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,33.3,1046.0,1007.0,31.0,5.0,2.0,4.0,194.0,19.0,7.0,1.0,2.0,0.0,640.0,8.0,42.0,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,33.3,92.0,2.76,73.0,4.0,3.0,5.0,4.0,3.0,7.0,0.21,5.0,1.0,0.0,1.0,0.0,0.0,997,ESP,"FW,MF",Rayo Vallecano,es La Liga,28.0,1992.0,33.3,42.0,23.0,15.0,18.0,9.0,8.0,35.0,22.9,27.0,27.0,3.0,24.0,42.0,84.0,24.0,0.0
Dani García,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,32.0,27.0,2177.0,24.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,24.2,0.0,12.0,2.0,16.7,0.5,0.08,0.0,0.0,20.6,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,24.2,804.0,1036.0,77.6,14471.0,4403.0,334.0,403.0,82.9,343.0,405.0,84.7,90.0,161.0,55.9,0.0,0.7,1.3,-0.7,9.0,92.0,7.0,1.0,82.0,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,24.2,1036.0,1013.0,19.0,18.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,804.0,4.0,12.0,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,24.2,31.0,1.28,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,998,ESP,MF,Athletic Club,es La Liga,31.0,1990.0,24.2,36.0,22.0,15.0,17.0,4.0,14.0,47.0,29.8,33.0,27.0,10.0,17.0,24.0,60.0,41.0,1.0
David García,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,35.0,35.0,3105.0,34.5,4.0,0.0,4.0,0.0,0.0,8.0,0.0,0.12,0.0,0.12,0.12,0.12,1.5,1.5,0.5,2.0,0.04,0.02,0.06,0.04,0.06,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,34.5,4.0,31.0,4.0,12.9,0.9,0.12,0.13,1.0,12.8,0.0,0.0,0.0,1.5,1.5,0.05,2.5,2.5,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,34.5,1169.0,1466.0,79.7,24413.0,10141.0,329.0,404.0,81.4,654.0,749.0,87.3,174.0,284.0,61.3,0.0,0.5,0.8,-0.5,9.0,101.0,1.0,0.0,92.0,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,34.5,1466.0,1422.0,39.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,5.0,3.0,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,34.5,28.0,0.81,22.0,2.0,0.0,4.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,999,ESP,DF,Osasuna,es La Liga,27.0,1994.0,34.5,28.0,14.0,15.0,11.0,2.0,12.0,22.0,54.5,10.0,27.0,21.0,6.0,52.0,80.0,168.0,0.0
Eric García,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,26.0,23.0,2039.0,22.7,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.01,0.02,0.03,0.01,0.03,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.7,0.0,6.0,4.0,66.7,0.26,0.18,0.0,0.0,24.6,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.7,1568.0,1689.0,92.8,29467.0,10517.0,565.0,596.0,94.8,844.0,885.0,95.4,139.0,172.0,80.8,0.0,0.4,0.7,-0.4,4.0,157.0,3.0,0.0,92.0,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.7,1689.0,1630.0,58.0,40.0,2.0,20.0,2.0,14.0,0.0,0.0,0.0,0.0,1568.0,1.0,7.0,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.7,27.0,1.19,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1000,ESP,DF,Barcelona,es La Liga,20.0,2001.0,22.7,27.0,18.0,13.0,13.0,1.0,11.0,26.0,42.3,15.0,22.0,12.0,10.0,44.0,71.0,53.0,3.0
Francisco Garcia,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,34.0,34.0,3025.0,33.6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,1.3,1.3,2.0,3.3,0.04,0.06,0.1,0.04,0.1,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,33.6,1.0,25.0,8.0,32.0,0.74,0.24,0.04,0.13,23.6,0.0,0.0,0.0,1.3,1.3,0.05,-0.3,-0.3,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,33.6,1310.0,1690.0,77.5,21253.0,7515.0,667.0,734.0,90.9,515.0,647.0,79.6,95.0,213.0,44.6,0.0,2.0,2.0,-2.0,29.0,96.0,35.0,22.0,91.0,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,33.6,1690.0,1327.0,360.0,22.0,1.0,4.0,128.0,338.0,0.0,0.0,0.0,0.0,1310.0,3.0,31.0,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,33.6,67.0,1.99,50.0,8.0,3.0,4.0,0.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1001,ESP,DF,Rayo Vallecano,es La Liga,21.0,1999.0,33.6,60.0,35.0,44.0,12.0,4.0,39.0,73.0,53.4,34.0,34.0,8.0,26.0,45.0,105.0,53.0,0.0
Joan García,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,2.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,1.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,1.2,27.0,34.0,79.4,685.0,509.0,8.0,8.0,100.0,12.0,12.0,100.0,6.0,13.0,46.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,1.2,34.0,28.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,1.2,1.0,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,ESP,GK,Espanyol,es La Liga,20.0,2001.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
Manu García,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,24.0,10.0,1077.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.3,1.8,0.04,0.11,0.15,0.04,0.15,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,12.0,0.0,8.0,1.0,12.5,0.67,0.08,0.0,0.0,22.7,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,12.0,437.0,578.0,75.6,8330.0,2818.0,207.0,240.0,86.3,150.0,179.0,83.8,72.0,131.0,55.0,1.0,1.3,1.7,-0.3,19.0,72.0,13.0,4.0,50.0,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,12.0,578.0,502.0,73.0,40.0,2.0,22.0,43.0,6.0,19.0,7.0,7.0,1.0,437.0,3.0,12.0,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,12.0,47.0,3.92,26.0,14.0,3.0,1.0,2.0,1.0,4.0,0.33,2.0,1.0,1.0,0.0,0.0,0.0,1003,ESP,MF,Alavés,es La Liga,23.0,1998.0,12.0,18.0,9.0,6.0,9.0,3.0,9.0,27.0,33.3,18.0,8.0,2.0,6.0,13.0,31.0,4.0,0.0
Raúl García,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,35.0,24.0,1802.0,20.0,6.0,2.0,6.0,0.0,1.0,3.0,0.0,0.3,0.1,0.4,0.3,0.4,6.1,5.3,3.0,8.2,0.3,0.15,0.45,0.26,0.41,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,6.0,43.0,12.0,27.9,2.15,0.6,0.14,0.5,17.0,0.0,0.0,1.0,6.1,5.3,0.12,-0.1,0.7,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,364.0,609.0,59.8,5420.0,1853.0,215.0,285.0,75.4,112.0,205.0,54.6,21.0,57.0,36.8,2.0,3.0,1.7,-1.0,18.0,40.0,17.0,2.0,54.0,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,609.0,598.0,5.0,1.0,2.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,364.0,6.0,14.0,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,52.0,2.6,38.0,0.0,2.0,6.0,6.0,0.0,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,1004,ESP,FW,Athletic Club,es La Liga,35.0,1986.0,20.0,27.0,17.0,6.0,11.0,10.0,8.0,36.0,22.2,28.0,30.0,4.0,26.0,9.0,36.0,21.0,0.0
Rubén García,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,37.0,30.0,2375.0,26.4,1.0,6.0,1.0,0.0,2.0,1.0,0.0,0.04,0.23,0.27,0.04,0.27,3.5,1.9,4.1,6.0,0.13,0.16,0.29,0.07,0.23,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,26.4,1.0,31.0,10.0,32.3,1.17,0.38,0.03,0.1,22.7,4.0,0.0,2.0,3.5,1.9,0.06,-2.5,-0.9,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,26.4,899.0,1268.0,70.9,15312.0,4754.0,466.0,550.0,84.7,278.0,390.0,71.3,109.0,219.0,49.8,6.0,4.1,4.2,1.9,58.0,64.0,50.0,21.0,79.0,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,26.4,1268.0,1084.0,180.0,53.0,1.0,15.0,199.0,30.0,89.0,23.0,56.0,3.0,899.0,4.0,32.0,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,26.4,115.0,4.35,62.0,33.0,5.0,8.0,1.0,6.0,12.0,0.45,7.0,2.0,0.0,1.0,0.0,2.0,1005,ESP,"MF,FW",Osasuna,es La Liga,28.0,1993.0,26.4,43.0,26.0,12.0,23.0,8.0,16.0,49.0,32.7,33.0,31.0,4.0,27.0,24.0,67.0,16.0,0.0
Saúl García,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,0.0,1.0,3.0,33.3,32.0,10.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,ESP,MF,Alavés,es La Liga,26.0,1994.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Unai García,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,18.0,15.0,1408.0,15.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.02,0.01,0.03,0.02,0.03,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,15.6,0.0,8.0,0.0,0.0,0.51,0.0,0.0,,17.3,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,15.6,411.0,555.0,74.1,9682.0,3347.0,95.0,109.0,87.2,227.0,275.0,82.5,87.0,162.0,53.7,0.0,0.1,0.1,-0.1,3.0,43.0,2.0,0.0,31.0,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,15.6,555.0,494.0,60.0,45.0,0.0,23.0,8.0,15.0,0.0,0.0,0.0,0.0,411.0,1.0,1.0,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,15.6,5.0,0.32,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,ESP,DF,Osasuna,es La Liga,29.0,1992.0,15.6,21.0,12.0,14.0,6.0,1.0,14.0,17.0,82.4,3.0,19.0,11.0,8.0,22.0,43.0,78.0,0.0
Alejandro Garnacho,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,2.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,0.1,3.0,3.0,100.0,22.0,1.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,ESP,"FW,MF",Manchester Utd,eng Premier League,17.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Gaspar,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,12.0,7.0,623.0,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.04,0.11,0.15,0.04,0.15,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,6.9,0.0,4.0,1.0,25.0,0.58,0.14,0.0,0.0,17.5,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,6.9,295.0,370.0,79.7,4777.0,1922.0,159.0,176.0,90.3,111.0,132.0,84.1,20.0,43.0,46.5,0.0,0.7,0.9,-0.7,5.0,20.0,5.0,2.0,13.0,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,6.9,370.0,303.0,65.0,9.0,0.0,4.0,4.0,56.0,0.0,0.0,0.0,0.0,295.0,2.0,9.0,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,6.9,11.0,1.59,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,1009,ESP,DF,Villarreal,es La Liga,30.0,1990.0,6.9,10.0,4.0,2.0,5.0,3.0,6.0,10.0,60.0,4.0,6.0,3.0,3.0,6.0,16.0,15.0,0.0
Djeidi Gassama,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,0.0,2.0,2.0,100.0,23.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010,FRA,FW,Paris S-G,fr Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Johan Gastien,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,32.0,32.0,2746.0,30.5,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.03,0.03,0.0,0.03,1.2,1.2,2.4,3.7,0.04,0.08,0.12,0.04,0.12,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,30.5,0.0,24.0,7.0,29.2,0.79,0.23,0.0,0.0,23.5,1.0,0.0,0.0,1.2,1.2,0.05,-1.2,-1.2,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,30.5,2160.0,2635.0,82.0,44870.0,16624.0,780.0,895.0,87.2,919.0,1032.0,89.1,413.0,598.0,69.1,1.0,2.4,2.6,-1.4,25.0,233.0,22.0,5.0,186.0,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,30.5,2635.0,2440.0,187.0,132.0,5.0,56.0,61.0,12.0,39.0,15.0,18.0,1.0,2160.0,8.0,32.0,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,30.5,74.0,2.43,53.0,10.0,1.0,5.0,3.0,2.0,8.0,0.26,6.0,1.0,0.0,0.0,1.0,0.0,1011,FRA,MF,Clermont Foot,fr Ligue 1,33.0,1988.0,30.5,56.0,34.0,26.0,25.0,5.0,27.0,74.0,36.5,47.0,45.0,11.0,34.0,53.0,109.0,49.0,1.0
Gavi,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,34.0,28.0,2316.0,25.7,2.0,5.0,2.0,0.0,0.0,11.0,1.0,0.08,0.19,0.27,0.08,0.27,4.4,4.4,3.0,7.4,0.17,0.12,0.29,0.17,0.29,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,25.7,2.0,30.0,8.0,26.7,1.17,0.31,0.07,0.25,15.3,0.0,0.0,0.0,4.4,4.4,0.15,-2.4,-2.4,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,25.7,1086.0,1262.0,86.1,14787.0,2659.0,658.0,697.0,94.4,300.0,350.0,85.7,55.0,88.0,62.5,5.0,3.0,4.1,2.0,20.0,104.0,25.0,6.0,57.0,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,25.7,1262.0,1237.0,17.0,5.0,11.0,12.0,48.0,10.0,2.0,0.0,0.0,0.0,1086.0,8.0,28.0,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,25.7,62.0,2.41,52.0,1.0,4.0,0.0,3.0,2.0,16.0,0.62,13.0,0.0,2.0,0.0,1.0,0.0,1012,ESP,"MF,FW",Barcelona,es La Liga,16.0,2004.0,25.7,38.0,18.0,13.0,18.0,7.0,9.0,33.0,27.3,24.0,36.0,0.0,36.0,25.0,63.0,13.0,0.0
Dwight Gayle,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,8.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,1.05,0.8,1.84,1.05,1.84,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,0.4,0.0,2.0,0.0,0.0,4.74,0.0,0.0,,7.3,0.0,0.0,0.0,0.4,0.4,0.22,-0.4,-0.4,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,0.4,13.0,16.0,81.3,104.0,12.0,11.0,12.0,91.7,0.0,1.0,0.0,0.0,0.0,,0.0,0.3,0.1,-0.3,2.0,1.0,0.0,0.0,0.0,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,0.4,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,0.4,3.0,7.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,GBR,"FW,DF",Newcastle Utd,eng Premier League,30.0,1990.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Jean-Philippe Gbamin,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,3.0,1.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,0.7,16.0,22.0,72.7,207.0,38.0,11.0,13.0,84.6,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,0.7,22.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015,CIV,MF,Everton,eng Premier League,25.0,1995.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
