,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2189,Nils Petersen,Freiburg,3.1,1,9,2,22.2,2.92,0.65,0.11,0.50,17.7,0,0,0,1.2,1.2,0.13,-0.2,-0.2
2190,Lukas Petkov,Augsburg,1.6,0,2,0,0.0,1.23,0.00,0.00,0.0,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0
2191,Cameron Peupion,Brighton,0.1,0,1,0,0.0,15.00,0.00,0.00,0.0,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2192,German Pezzella,Betis,27.9,0,10,0,0.0,0.36,0.00,0.00,0.0,11.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9
2193,Giuseppe Pezzella,Lecce,10.2,0,4,0,0.0,0.39,0.00,0.00,0.0,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2194,Luca Pfeiffer,Stuttgart,7.8,0,12,1,8.3,1.54,0.13,0.00,0.00,13.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6
2195,Maximilian Philipp,Wolfsburg,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,18.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2196,Maximilian Philipp,Werder Bremen,4.9,1,11,3,27.3,2.24,0.61,0.09,0.33,16.0,0,0,0,2.0,2.0,0.18,-1.0,-1.0
2197,Kalvin Phillips,Manchester City,3.3,0,6,0,0.0,1.80,0.00,0.00,0.0,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2198,Nathaniel Phillips,Liverpool,0.7,0,1,0,0.0,1.36,0.00,0.00,0.0,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0
2199,Krzysztof Piatek,Salernitana,23.8,4,57,19,33.3,2.40,0.80,0.05,0.16,15.5,1,1,1,8.3,7.6,0.13,-4.3,-4.6
2200,Roberto Piccoli,Hellas Verona,2.1,0,4,2,50.0,1.87,0.94,0.00,0.00,12.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4
2201,Roberto Piccoli,Empoli,5.7,2,12,6,50.0,2.09,1.05,0.17,0.33,15.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7
2202,Charles Pickel,Cremonese,27.6,1,23,7,30.4,0.83,0.25,0.04,0.14,15.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6
2203,Jordan Pickford,Everton,37.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2204,Amos Pieper,Werder Bremen,21.7,2,11,4,36.4,0.51,0.18,0.18,0.50,13.0,0,0,0,0.7,0.7,0.07,+1.3,+1.3
2205,Ronael Pierre-Gabriel,Espanyol,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,14.6,0,0,0,0.2,0.2,0.08,+0.8,+0.8
2206,Ronael Pierre-Gabriel,Strasbourg,7.3,0,3,2,66.7,0.41,0.28,0.00,0.00,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2207,Andrea Pinamonti,Sassuolo,24.0,5,66,21,31.8,2.75,0.87,0.06,0.19,15.3,0,1,1,7.1,6.3,0.10,-2.1,-2.3
2208,Ethan Pinnock,Brentford,30.0,3,15,8,53.3,0.50,0.27,0.20,0.38,10.0,0,0,0,3.0,3.0,0.21,0.0,0.0
2210,Yeremi Pino,Villarreal,27.2,4,50,19,38.0,1.84,0.70,0.08,0.21,13.2,0,0,0,8.0,8.0,0.16,-4.0,-4.0
2211,Gerard Pique,Barcelona,4.3,0,3,0,0.0,0.70,0.00,0.00,0.0,8.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
2212,Lorenzo Pirola,Salernitana,21.6,2,13,2,15.4,0.60,0.09,0.15,1.00,11.5,0,0,0,1.5,1.5,0.11,+0.5,+0.5
2213,Niccolo Pisilli,Roma,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2214,Marko Pjaca,Empoli,5.8,0,15,2,13.3,2.57,0.34,0.00,0.00,19.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7
2215,Oscar Plano,Valladolid,22.6,1,30,10,33.3,1.32,0.44,0.03,0.10,17.3,0,0,0,2.8,2.8,0.09,-1.8,-1.8
2216,Gonzalo Plata,Valladolid,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,17.5,1,0,0,3.7,3.7,0.10,-2.7,-2.7
2217,Marvin Plattenhardt,Hertha BSC,26.7,0,8,1,12.5,0.30,0.04,0.00,0.00,27.3,4,0,0,0.3,0.3,0.04,-0.3,-0.3
2218,Alassane Plea,M'Gladbach,19.7,2,27,11,40.7,1.37,0.56,0.04,0.09,18.6,1,1,2,5.0,3.4,0.13,-3.0,-2.4
2219,Tommaso Pobega,Milan,9.8,2,20,5,25.0,2.04,0.51,0.10,0.40,18.7,0,0,0,1.4,1.4,0.07,+0.6,+0.6
2220,Daniel Podence,Wolves,19.7,6,43,17,39.5,2.19,0.86,0.14,0.35,16.5,0,0,0,3.9,3.9,0.09,+2.1,+2.1
2221,Paul Pogba,Juventus,1.2,0,5,2,40.0,4.05,1.62,0.00,0.00,18.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2222,Joel Pohjanpalo,Leverkusen,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2223,Matteo Politano,Napoli,13.0,3,30,6,20.0,2.32,0.46,0.03,0.17,20.7,1,2,3,4.1,1.7,0.06,-1.1,-0.7
2224,Sebastian Polter,Schalke 04,7.0,2,12,7,58.3,1.71,1.00,0.17,0.29,9.8,0,0,0,2.0,2.0,0.17,0.0,0.0
2225,Ezequiel Ponce,Elche,12.5,4,29,9,31.0,2.33,0.72,0.14,0.44,12.9,0,0,0,3.6,3.6,0.12,+0.4,+0.4
2226,Julien Ponceau,Lorient,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8
2227,Marin Pongracic,Lecce,8.8,0,1,0,0.0,0.11,0.00,0.00,0.0,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2228,Nick Pope,Newcastle Utd,36.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2229,Lukasz Poreba,Lens,2.9,0,3,0,0.0,1.04,0.00,0.00,0.0,17.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6
2230,Jackson Porozo,Troyes,18.0,2,22,9,40.9,1.22,0.50,0.09,0.22,12.7,0,0,0,2.8,2.8,0.13,-0.8,-0.8
2231,Pedro Porro,Tottenham,12.6,3,26,7,26.9,2.07,0.56,0.12,0.43,20.4,1,0,0,1.8,1.8,0.07,+1.2,+1.2
2232,Francisco Portillo,Almería,8.0,2,5,2,40.0,0.62,0.25,0.40,1.00,17.4,0,0,0,0.7,0.7,0.14,+1.3,+1.3
2233,Portu,Getafe,19.7,0,15,5,33.3,0.76,0.25,0.00,0.00,18.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7
2234,Stefan Posch,Bologna,28.1,6,28,10,35.7,1.00,0.36,0.21,0.60,14.2,1,0,0,3.3,3.3,0.12,+2.7,+2.7
2236,Stefan Posch,Hoffenheim,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2237,Yussuf Poulsen,RB Leipzig,4.6,2,13,6,46.2,2.85,1.31,0.15,0.33,13.4,0,0,0,1.3,1.3,0.10,+0.7,+0.7
2238,Jose Pozo,Rayo Vallecano,1.0,0,1,0,0.0,1.02,0.00,0.00,0.0,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0
2239,Manuel Pozo,Valladolid,0.2,0,1,0,0.0,4.74,0.00,0.00,0.0,20.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1
2240,Alejandro Pozo Pozo,Almería,20.9,0,10,2,20.0,0.48,0.10,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
2241,Dennis Praet,Leicester City,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20,0.0,0.0
2242,Abdon Prats,Mallorca,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3
2243,Sanjin Prcic,Strasbourg,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2
2244,Isaac Price,Everton,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2245,Grischa Promel,Hoffenheim,16.2,1,24,5,20.8,1.49,0.31,0.04,0.20,16.2,0,0,0,2.5,2.5,0.11,-1.5,-1.5
2246,Ivan Provedel,Lazio,37.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2247,Javi Puado,Espanyol,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8
2248,Mehdi Puch Herrantz,Ajaccio,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2249,Tymoteusz Puchacz,Union Berlin,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2250,Arnau Puigmal,Almería,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1
2251,Christian Pulisic,Chelsea,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7
2252,Ignacio Pussetto,Sampdoria,1.7,0,2,2,100.0,1.18,1.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2253,Niklas Pyyhtia,Bologna,1.2,0,3,0,0.0,2.45,0.00,0.00,0.0,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2254,Fabio Quagliarella,Sampdoria,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8
2255,Giacomo Quagliata,Cremonese,7.8,0,9,1,11.1,1.16,0.13,0.00,0.00,19.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5
2256,Eduardo Quaresma,Hoffenheim,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2257,Joshua Quarshie,Hoffenheim,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2258,Ghjuvanni Quilichini,Ajaccio,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2259,Domingos Quina,Elche,3.1,0,6,0,0.0,1.96,0.00,0.00,0.0,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2260,Ruben Quintanilla,Mallorca,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2262,Adrien Rabiot,Juventus,30.5,8,48,22,45.8,1.57,0.72,0.17,0.36,16.4,0,0,0,6.2,5.8,0.13,+1.8,+2.2
2263,Nemanja Radonjic,Torino,16.2,2,52,17,32.7,3.20,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.10,-3.0,-3.0
2264,Ivan Radovanovic,Salernitana,7.5,0,7,0,0.0,0.94,0.00,0.00,0.0,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2265,Ionut Radu,Cremonese,9.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2266,Ionut Radu,Auxerre,17.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2267,Stefan Radu,Lazio,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2268,Antonio Raillo,Mallorca,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4
2269,Antonio Raimondo,Bologna,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2270,Predrag Rajkovic,Mallorca,36.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2271,Ivan Rakitic,Sevilla,19.9,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06,-2.3,-1.7
2272,Diant Ramaj,Eint Frankfurt,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2273,Largie Ramazani,Almería,15.6,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08,-1.2,-0.4
2274,Simon Ramet,Lille,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2275,Adil Rami,Troyes,17.7,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7
2276,Chris Ramos,Cádiz,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10,-2.0,-2.0
2277,Sergio Ramos,Paris S-G,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,+0.3,+0.3
2278,Aaron Ramsdale,Arsenal,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2279,Aaron Ramsey,Nice,17.6,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11,-1.5,-1.5
2280,Jacob Ramsey,Aston Villa,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,+1.0,+1.0
2281,Luca Ranieri,Fiorentina,5.6,0,1,0,0.0,0.18,0.00,0.00,0.0,5.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2282,Andrea Ranocchia,Monza,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2283,Filippo Ranocchia,Monza,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2
2284,Lilian Raolisoa,Angers,1.9,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8
2285,Raphinha,Barcelona,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12,-2.3,-2.3
2286,Nicolai Rapp,Werder Bremen,0.8,0,1,0,0.0,1.27,0.00,0.00,0.0,12.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2288,Elba Rashani,Clermont Foot,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7
2289,Marcus Rashford,Manchester Utd,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,+1.6,+1.6
2290,Giacomo Raspadori,Sassuolo,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2291,Giacomo Raspadori,Napoli,10.1,2,41,16,39.0,4.05,1.58,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09,-1.5,-1.5
2292,Rafael Ratao,Toulouse,20.6,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17,-0.1,-0.1
2293,David Raum,RB Leipzig,18.7,0,14,5,35.7,0.75,0.27,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2294,Nicola Ravaglia,Sampdoria,9.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2295,Rayan Raveloson,Auxerre,27.0,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08,-0.4,-0.4
2296,David Raya,Brentford,38.0,0,1,0,0.0,0.03,0.00,0.00,0.0,9.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
2297,Tim Ream,Fulham,32.2,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2298,Ante Rebic,Milan,10.9,3,27,13,48.1,2.48,1.19,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13,-0.5,-0.5
2299,Arkadiusz Reca,Spezia,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04,0.0,0.0
2300,Nathan Redmond,Southampton,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2301,Harrison Reed,Fulham,31.8,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09,+1.1,+1.1
2302,Sergio Reguilon,Atlético Madrid,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2303,Bobby Reid,Fulham,27.5,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13,+0.1,+0.1
2304,Pepe Reina,Villarreal,22.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2305,Jeff Reine-Adelaide,Troyes,2.6,0,4,0,0.0,1.55,0.00,0.00,0.0,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2306,Jeff Reine-Adelaide,Lyon,3.7,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8
2307,Reinier,Girona,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.3,1.3,0.13,+0.7,+0.7
2308,Rocco Reitz,M'Gladbach,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2309,Karim Rekik,Sevilla,13.1,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10,+0.2,+0.2
2310,Alex Remiro,Real Sociedad,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2311,Panagiotis Retsos,Hellas Verona,1.4,0,1,0,0.0,0.74,0.00,0.00,0.0,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2312,Marco Reus,Dortmund,15.0,6,36,10,27.8,2.39,0.67,0.14,0.50,16.6,6,1,1,5.1,4.3,0.12,+0.9,+0.7
2314,Alejandro Revuelta Montero,Getafe,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2315,Elvis Rexhbecaj,Augsburg,28.0,0,16,5,31.3,0.57,0.18,0.00,0.00,27.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3
2316,Gio Reyna,Dortmund,6.9,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16,+2.7,+2.5
2317,Chadi Riad,Barcelona,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2318,Nico Ribaudo,Espanyol,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7
2319,Alexsandro Ribeiro,Lille,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,+1.2,+1.2
2320,Franck Ribery,Salernitana,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2321,Samuele Ricci,Torino,23.0,2,21,7,33.3,0.91,0.30,0.10,0.29,21.5,0,0,0,1.7,1.7,0.08,+0.3,+0.3
2322,Declan Rice,West Ham,36.4,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05,+1.6,+2.4
2323,Chris Richards,Crystal Palace,5.0,0,4,0,0.0,0.81,0.00,0.00,0.0,9.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7
2324,Richarlison,Tottenham,11.2,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12,-2.3,-2.3
2325,Marco Richter,Hertha BSC,20.4,6,49,15,30.6,2.40,0.74,0.12,0.40,22.3,4,0,0,3.7,3.7,0.08,+2.3,+2.3
2326,Diego Rico,Real Sociedad,18.3,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2327,Jairo Riedewald,Crystal Palace,0.7,0,1,0,0.0,1.41,0.00,0.00,0.0,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2328,Manuel Riemann,Bochum,34.0,0,1,0,0.0,0.03,0.00,0.00,0.0,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0
2329,Tomas Rincon,Sampdoria,28.4,0,11,3,27.3,0.39,0.11,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
2330,Remy Riou,Lyon,6.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2331,Renaud Ripart,Troyes,14.7,4,39,14,35.9,2.66,0.95,0.10,0.29,16.0,0,0,0,3.5,3.5,0.09,+0.5,+0.5
2332,Rodrigo Riquelme,Girona,24.2,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07,0.0,0.0
2333,Matt Ritchie,Newcastle Utd,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2334,Sergi Roberto,Barcelona,14.5,4,18,6,33.3,1.24,0.41,0.22,0.67,15.6,0,0,0,2.4,2.4,0.13,+1.6,+1.6
2335,Lucas Robertone,Almería,31.6,2,37,7,18.9,1.17,0.22,0.05,0.29,25.4,4,0,0,2.6,2.6,0.07,-0.6,-0.6
2336,Andrew Robertson,Liverpool,28.7,0,13,2,15.4,0.45,0.07,0.00,0.00,14.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3
2337,Antonee Robinson,Fulham,34.3,0,3,0,0.0,0.09,0.00,0.00,0.0,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2338,Joel Robles,Leeds United,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2340,Joel Roca,Girona,0.9,0,4,2,50.0,4.29,2.14,0.00,0.00,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2341,Marc Roca,Leeds United,25.7,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06,-1.1,-1.1
2342,Enzo Roco,Elche,18.4,0,10,3,30.0,0.54,0.16,0.00,0.00,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2343,Marek Rodak,Fulham,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2344,Sebastian Rode,Eint Frankfurt,15.7,4,9,4,44.4,0.57,0.25,0.44,1.00,18.7,0,0,0,0.9,0.9,0.10,+3.1,+3.1
2345,Joe Rodon,Rennes,15.7,1,7,2,28.6,0.44,0.13,0.14,0.50,6.9,0,0,0,0.9,0.9,0.13,+0.1,+0.1
2346,Rodri,Manchester City,32.3,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09,-2.6,-2.6
2347,Rodri,Betis,17.8,2,15,6,40.0,0.84,0.34,0.13,0.33,17.4,0,0,0,1.4,1.4,0.10,+0.6,+0.6
2348,Rodrigo,Leeds United,21.5,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.1,7.3,0.11,+4.9,+4.7
2349,Angel Rodriguez,Mallorca,4.4,1,13,6,46.2,2.97,1.37,0.08,0.17,13.1,0,0,0,2.8,2.8,0.21,-1.8,-1.8
2350,Oscar Rodriguez Arnaiz,Celta Vigo,19.7,2,43,17,39.5,2.18,0.86,0.05,0.12,24.6,10,0,0,3.6,3.6,0.08,-1.6,-1.6
2351,Dani Rodriguez,Mallorca,23.3,3,25,10,40.0,1.07,0.43,0.12,0.30,17.9,0,0,0,2.4,2.4,0.10,+0.6,+0.6
2352,Guido Rodriguez,Betis,31.9,1,22,6,27.3,0.69,0.19,0.05,0.17,24.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2
2353,Miguel Rodriguez,Celta Vigo,2.8,1,3,2,66.7,1.07,0.71,0.33,0.50,18.8,0,0,0,0.2,0.2,0.07,+0.8,+0.8
2354,Pablo Rodriguez,Lecce,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2355,Ricardo Rodriguez,Torino,29.7,0,11,4,36.4,0.37,0.13,0.00,0.00,23.9,1,0,0,0.4,0.4,0.04,-0.4,-0.4
2356,Rodrygo,Real Madrid,26.4,9,97,31,32.0,3.67,1.17,0.08,0.26,16.6,8,1,1,13.7,12.9,0.13,-4.7,-4.9
2357,Mads Roerslev,Brentford,12.3,0,3,0,0.0,0.24,0.00,0.00,0.0,14.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3
2358,Agustin Rogel,Hertha BSC,15.8,0,5,0,0.0,0.32,0.00,0.00,0.0,7.6,0,0,0,0.8,0.8,0.16,-0.8,-0.8
2359,Rogerio,Sassuolo,33.3,0,15,5,33.3,0.45,0.15,0.00,0.00,23.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2360,Merlin Rohl,Freiburg,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2361,Tony Rolke,Hertha BSC,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2362,Filippo Romagna,Sassuolo,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2363,Alessio Romagnoli,Lazio,32.5,2,13,5,38.5,0.40,0.15,0.15,0.40,11.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
2364,Simone Romagnoli,Lecce,1.9,0,1,0,0.0,0.54,0.00,0.00,0.0,11.2,0,0,0,0.0,0.0,0.01,0.0,0.0
2366,Leonardo Roman,Mallorca,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2367,Cristian Romero,Tottenham,26.3,0,11,2,18.2,0.42,0.08,0.00,0.00,12.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5
2368,Ivan Romero,Sevilla,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
