,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
708,Michael Dawson,eng ENG,DF,Tottenham,Premier League,29.0,1983.0,32.0,2838.0,89.0,,31.5,31.0,,29.0,1.0,,,,,,,,
709,Kevin De Bruyne,be BEL,"FW,MF",Chelsea,Premier League,22.0,1991.0,3.0,131.0,44.0,,1.5,2.0,,0.0,1.0,,,,,,,,
710,Kevin De Bruyne,be BEL,"FW,MF",Wolfsburg,Bundesliga,22.0,1991.0,16.0,1413.0,88.0,,15.7,16.0,,9.0,0.0,,,,,,,,
711,Paolo De Ceglie,it ITA,DF,Genoa,Serie A,26.0,1986.0,12.0,725.0,60.0,,8.1,10.0,,2.0,2.0,,,,,,,,
712,Paolo De Ceglie,it ITA,DF,Juventus,Serie A,26.0,1986.0,4.0,219.0,55.0,,2.4,2.0,,1.0,2.0,,,,,,,,
713,Giuseppe De Luca,it ITA,FW,Atalanta,Serie A,21.0,1991.0,17.0,680.0,40.0,,7.6,6.0,,1.0,11.0,,,,,,,,
714,Sebastien De Maio,fr FRA,DF,Genoa,Serie A,26.0,1987.0,23.0,1448.0,63.0,,16.1,15.0,,14.0,8.0,,,,,,,,
715,Daniele De Rossi,it ITA,"DF,MF",Roma,Serie A,30.0,1983.0,32.0,2723.0,85.0,,30.3,31.0,,28.0,1.0,,,,,,,,
716,Morgan De Sanctis,it ITA,GK,Roma,Serie A,36.0,1977.0,36.0,3240.0,90.0,,36.0,36.0,,36.0,0.0,,,,,,,,
717,Mattia De Sciglio,it ITA,DF,Milan,Serie A,20.0,1992.0,16.0,1357.0,85.0,,15.1,15.0,,13.0,1.0,,,,,,,,
718,Lorenzo De Silvestri,it ITA,"DF,MF",Sampdoria,Serie A,25.0,1988.0,35.0,3082.0,88.0,,34.2,35.0,,31.0,0.0,,,,,,,,
719,Lucas Deaux,fr FRA,MF,Nantes,Ligue 1,24.0,1988.0,36.0,3004.0,83.0,,33.4,34.0,,27.0,2.0,,,,,,,,
720,Mathieu Debuchy,fr FRA,DF,Newcastle Utd,Premier League,28.0,1985.0,29.0,2491.0,86.0,,27.7,28.0,,23.0,1.0,,,,,,,,
721,Jermain Defoe,eng ENG,FW,Tottenham,Premier League,30.0,1982.0,14.0,434.0,31.0,,4.8,3.0,,3.0,11.0,,,,,,,,
722,Ashkan Dejagah,ir IRN,"FW,MF",Fulham,Premier League,27.0,1986.0,22.0,1300.0,59.0,,14.4,13.0,,6.0,9.0,,,,,,,,
723,Dario Del Fabro,it ITA,DF,Cagliari,Serie A,18.0,1995.0,3.0,270.0,90.0,,3.0,3.0,,3.0,0.0,,,,,,,,
724,Cristiano Del Grosso,it ITA,DF,Atalanta,Serie A,30.0,1983.0,19.0,1484.0,78.0,,16.5,18.0,,12.0,1.0,,,,,,,,
725,Manu del Moral,es ESP,FW,Elche,La Liga,29.0,1984.0,24.0,1423.0,59.0,,15.8,19.0,,3.0,5.0,,,,,,,,
726,Damien Delaney,ie IRL,DF,Crystal Palace,Premier League,32.0,1981.0,37.0,3285.0,89.0,,36.5,37.0,,36.0,0.0,,,,,,,,
728,Jonathan Delaplace,fr FRA,"DF,MF",Lille,Ligue 1,27.0,1986.0,18.0,850.0,47.0,,9.4,7.0,,6.0,11.0,,,,,,,,
729,Moisés Delgado,es ESP,DF,Sevilla,La Liga,19.0,1994.0,2.0,95.0,48.0,,1.1,1.0,,,1.0,,,,,,,,
730,Francesco Della Rocca,it ITA,MF,Bologna,Serie A,25.0,1987.0,9.0,513.0,57.0,,5.7,6.0,,3.0,3.0,,,,,,,,
731,Fabian Delph,eng ENG,"DF,MF",Aston Villa,Premier League,23.0,1989.0,34.0,3004.0,88.0,,33.4,33.0,,33.0,1.0,,,,,,,,
732,Mana Dembélé,ml MLI,FW,Guingamp,Ligue 1,24.0,1988.0,10.0,320.0,32.0,,3.6,2.0,,0.0,8.0,,,,,,,,
733,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,26.0,1987.0,28.0,1816.0,65.0,,20.2,22.0,,11.0,6.0,,,,,,,,
734,Moussa Dembélé,fr FRA,FW,Fulham,Premier League,17.0,1996.0,2.0,88.0,44.0,,1.0,1.0,,0.0,1.0,,,,,,,,
735,Guy Demel,ci CIV,"DF,MF",West Ham,Premier League,32.0,1981.0,32.0,2635.0,82.0,,29.3,30.0,,25.0,2.0,,,,,,,,
736,Martín Demichelis,ar ARG,"DF,MF",Manchester City,Premier League,32.0,1980.0,27.0,2430.0,90.0,,27.0,27.0,,27.0,0.0,,,,,,,,
737,Kerem Demirbay,de GER,MF,Hamburger SV,Bundesliga,20.0,1993.0,3.0,59.0,20.0,,0.7,0.0,,,3.0,,,,,,,,
738,Clint Dempsey,us USA,"FW,MF",Fulham,Premier League,30.0,1983.0,5.0,354.0,71.0,,3.9,4.0,,2.0,1.0,,,,,,,,
739,Johannes van den Bergh,de GER,"DF,MF",Hertha BSC,Bundesliga,26.0,1986.0,26.0,2226.0,86.0,,24.7,25.0,,23.0,1.0,,,,,,,,
740,Germán Denis,ar ARG,FW,Atalanta,Serie A,31.0,1981.0,37.0,3236.0,87.0,,36.0,36.0,,33.0,1.0,,,,,,,,
741,Mathieu Deplagne,fr FRA,DF,Montpellier,Ligue 1,21.0,1991.0,22.0,1900.0,86.0,,21.1,21.0,,20.0,1.0,,,,,,,,
742,Rafael van der Vaart,nl NED,MF,Hamburger SV,Bundesliga,30.0,1983.0,27.0,2179.0,81.0,,24.2,26.0,,16.0,1.0,,,,,,,,
743,Gregory van der Wiel,nl NED,DF,Paris S-G,Ligue 1,25.0,1988.0,25.0,2158.0,86.0,,24.0,24.0,,23.0,1.0,,,,,,,,
744,Eren Derdiyok,ch SUI,FW,Leverkusen,Bundesliga,25.0,1988.0,18.0,527.0,29.0,,5.9,4.0,,2.0,14.0,,,,,,,,
745,Daniele Dessena,it ITA,MF,Cagliari,Serie A,26.0,1987.0,33.0,2655.0,80.0,,29.5,30.0,,22.0,3.0,,,,,,,,
746,Mattia Destro,it ITA,FW,Roma,Serie A,22.0,1991.0,20.0,1236.0,62.0,,13.7,15.0,,2.0,5.0,,,,,,,,
747,Gerard Deulofeu,es ESP,"FW,MF",Everton,Premier League,19.0,1994.0,25.0,900.0,36.0,,10.0,9.0,,2.0,16.0,,,,,,,,
748,Antoine Devaux,fr FRA,"DF,MF",Reims,Ligue 1,28.0,1985.0,35.0,2752.0,79.0,,30.6,30.0,,23.0,5.0,,,,,,,,
749,Brandon Deville,be BEL,MF,Ajaccio,Ligue 1,20.0,1993.0,1.0,20.0,20.0,,0.2,0.0,,,1.0,,,,,,,,
750,Jean Deza,pe PER,"FW,MF",Montpellier,Ligue 1,20.0,1993.0,12.0,377.0,31.0,,4.2,2.0,,0.0,10.0,,,,,,,,
751,Ángel Di María,ar ARG,"FW,MF",Real Madrid,La Liga,25.0,1988.0,34.0,2357.0,69.0,,26.2,27.0,,10.0,7.0,,,,,,,,
752,Antonio Di Natale,it ITA,FW,Udinese,Serie A,35.0,1977.0,32.0,2394.0,75.0,,26.6,29.0,,13.0,3.0,,,,,,,,
754,Franco Di Santo,ar ARG,FW,Werder Bremen,Bundesliga,24.0,1989.0,23.0,1655.0,72.0,,18.4,21.0,,9.0,2.0,,,,,,,,
755,Cheick Diabaté,ml MLI,FW,Bordeaux,Ligue 1,25.0,1988.0,25.0,1689.0,68.0,,18.8,17.0,,10.0,8.0,,,,,,,,
756,Abou Diaby,fr FRA,MF,Arsenal,Premier League,27.0,1986.0,1.0,17.0,17.0,,0.2,0.0,,,1.0,,,,,,,,
757,Fallou Diagne,sn SEN,DF,Freiburg,Bundesliga,23.0,1989.0,12.0,949.0,79.0,,10.5,12.0,,9.0,0.0,,,,,,,,
758,Pape Diakhaté,sn SEN,DF,Granada,La Liga,29.0,1984.0,14.0,1114.0,80.0,,12.4,14.0,,10.0,0.0,,,,,,,,
759,Drissa Diakité,ml MLI,"DF,MF",Bastia,Ligue 1,28.0,1985.0,31.0,2639.0,85.0,,29.3,30.0,,27.0,1.0,,,,,,,,
760,Modibo Diakité,fr FRA,DF,Sunderland,Premier League,26.0,1987.0,7.0,630.0,90.0,,7.0,7.0,,7.0,0.0,,,,,,,,
761,Modibo Diakité,fr FRA,DF,Fiorentina,Serie A,26.0,1987.0,9.0,752.0,84.0,,8.4,9.0,,7.0,0.0,,,,,,,,
762,Mamadou Diallo,gn GUI,"FW,MF",Sochaux,Ligue 1,18.0,1994.0,1.0,15.0,15.0,,0.2,0.0,,,1.0,,,,,,,,
763,Mustapha Diallo,sn SEN,"FW,MF",Guingamp,Ligue 1,27.0,1986.0,30.0,1459.0,49.0,,16.2,14.0,,10.0,16.0,,,,,,,,
764,Sadio Diallo,gn GUI,"FW,MF",Rennes,Ligue 1,22.0,1990.0,1.0,24.0,24.0,,0.3,0.0,,,1.0,,,,,,,,
765,Sadio Diallo,gn GUI,"FW,MF",Lorient,Ligue 1,22.0,1990.0,26.0,1109.0,43.0,,12.3,10.0,,5.0,16.0,,,,,,,,
766,Alessandro Diamanti,it ITA,"FW,MF",Bologna,Serie A,30.0,1983.0,19.0,1686.0,89.0,,18.7,19.0,,17.0,0.0,,,,,,,,
767,Mohamed Diamé,sn SEN,MF,West Ham,Premier League,26.0,1987.0,35.0,2476.0,71.0,,27.5,29.0,,15.0,6.0,,,,,,,,
768,Alou Diarra,fr FRA,MF,West Ham,Premier League,32.0,1981.0,3.0,115.0,38.0,,1.3,1.0,,1.0,2.0,,,,,,,,
769,Mahamadou Diarra,ml MLI,MF,Fulham,Premier League,32.0,1981.0,4.0,336.0,84.0,,3.7,4.0,,2.0,0.0,,,,,,,,
770,Sigamary Diarra,ml MLI,"FW,MF",Ajaccio,Ligue 1,29.0,1984.0,25.0,1617.0,65.0,,18.0,17.0,,11.0,8.0,,,,,,,,
771,André Dias,br BRA,DF,Lazio,Serie A,34.0,1979.0,16.0,1262.0,79.0,,14.0,14.0,,12.0,2.0,,,,,,,,
772,Rafaël Dias,fr FRA,MF,Sochaux,Ligue 1,22.0,1991.0,7.0,426.0,61.0,,4.7,5.0,,2.0,2.0,,,,,,,,
773,Baba Diawara,sn SEN,FW,Levante,La Liga,25.0,1988.0,20.0,947.0,47.0,,10.5,11.0,,4.0,9.0,,,,,,,,
774,Souleymane Diawara,sn SEN,DF,Marseille,Ligue 1,34.0,1978.0,20.0,1704.0,85.0,,18.9,19.0,,17.0,1.0,,,,,,,,
775,Júnior Díaz,cr CRC,"DF,MF",Mainz 05,Bundesliga,29.0,1983.0,20.0,1480.0,74.0,,16.4,15.0,,12.0,5.0,,,,,,,,
776,Óscar Díaz,es ESP,"FW,MF",Almería,La Liga,29.0,1984.0,30.0,1212.0,40.0,,13.5,13.0,,2.0,17.0,,,,,,,,
777,Daniel Didavi,de GER,"FW,MF",Stuttgart,Bundesliga,23.0,1990.0,7.0,444.0,63.0,,4.9,6.0,,0.0,1.0,,,,,,,,
778,Étienne Didot,fr FRA,MF,Toulouse,Ligue 1,30.0,1983.0,33.0,2449.0,74.0,,27.2,28.0,,13.0,5.0,,,,,,,,
780,Diego,br BRA,MF,Atlético Madrid,La Liga,28.0,1985.0,13.0,518.0,40.0,,5.8,4.0,,0.0,9.0,,,,,,,,
781,Diego,br BRA,"DF,MF",Reims,Ligue 1,25.0,1988.0,7.0,312.0,45.0,,3.5,3.0,,1.0,4.0,,,,,,,,
782,Diego,br BRA,MF,Wolfsburg,Bundesliga,28.0,1985.0,15.0,1272.0,85.0,,14.1,15.0,,13.0,0.0,,,,,,,,
783,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,Bundesliga,23.0,1989.0,20.0,1730.0,87.0,,19.2,19.0,,17.0,1.0,,,,,,,,
784,Claude Dielna,gp GLP,DF,Ajaccio,Ligue 1,25.0,1987.0,22.0,1678.0,76.0,,18.6,18.0,,15.0,4.0,,,,,,,,
785,Tim Dierßen,de GER,MF,Hannover 96,Bundesliga,17.0,1996.0,2.0,6.0,3.0,,0.1,0.0,,,2.0,,,,,,,,
786,Didier Digard,fr FRA,MF,Nice,Ligue 1,27.0,1986.0,29.0,2498.0,86.0,,27.8,28.0,,26.0,1.0,,,,,,,,
787,Lucas Digne,fr FRA,"DF,MF",Paris S-G,Ligue 1,20.0,1993.0,15.0,1335.0,89.0,,14.8,15.0,,14.0,0.0,,,,,,,,
788,Kagisho Dikgacoi,za RSA,MF,Crystal Palace,Premier League,28.0,1984.0,26.0,1950.0,75.0,,21.7,25.0,,16.0,1.0,,,,,,,,
789,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,Ligue 1,20.0,1992.0,15.0,632.0,42.0,,7.0,6.0,,5.0,9.0,,,,,,,,
790,Federico Dionisi,it ITA,FW,Livorno,Serie A,26.0,1987.0,1.0,32.0,32.0,,0.4,0.0,,,1.0,,,,,,,,
791,Papakouli Diop,sn SEN,MF,Levante,La Liga,27.0,1986.0,34.0,2743.0,81.0,,30.5,33.0,,23.0,1.0,,,,,,,,
792,Nabil Dirar,ma MAR,"DF,MF",Monaco,Ligue 1,27.0,1986.0,11.0,325.0,30.0,,3.6,2.0,,1.0,9.0,,,,,,,,
793,Sylvain Distin,fr FRA,DF,Everton,Premier League,35.0,1977.0,33.0,2924.0,89.0,,32.5,33.0,,32.0,0.0,,,,,,,,
794,Brice Dja Djédjé,ci CIV,"DF,MF",Marseille,Ligue 1,22.0,1990.0,11.0,797.0,72.0,,8.9,8.0,,8.0,3.0,,,,,,,,
795,Brice Dja Djédjé,ci CIV,"DF,MF",Evian,Ligue 1,22.0,1990.0,14.0,1138.0,81.0,,12.6,12.0,,11.0,2.0,,,,,,,,
796,Constant Djakpa,ci CIV,DF,Eint Frankfurt,Bundesliga,26.0,1986.0,22.0,1687.0,77.0,,18.7,19.0,,13.0,3.0,,,,,,,,
797,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,20.0,1992.0,10.0,768.0,77.0,,8.5,9.0,,8.0,1.0,,,,,,,,
798,Papy Djilobodji,sn SEN,DF,Nantes,Ligue 1,24.0,1988.0,28.0,2426.0,87.0,,27.0,28.0,,25.0,0.0,,,,,,,,
799,Johan Djourou,ch SUI,DF,Hamburger SV,Bundesliga,26.0,1987.0,22.0,1892.0,86.0,,21.0,22.0,,20.0,0.0,,,,,,,,
800,Stephen Dobbie,sct SCO,FW,Crystal Palace,Premier League,30.0,1982.0,1.0,65.0,65.0,,0.7,1.0,,0.0,0.0,,,,,,,,
801,Toni Doblas,es ESP,GK,Napoli,Serie A,32.0,1980.0,2.0,103.0,52.0,,1.1,1.0,,1.0,1.0,,,,,,,,
802,Dodô,br BRA,DF,Roma,Serie A,21.0,1992.0,19.0,1359.0,72.0,,15.1,15.0,,11.0,4.0,,,,,,,,
803,Deniz Doğan,de GER,DF,Braunschweig,Bundesliga,33.0,1979.0,23.0,1803.0,78.0,,20.0,19.0,,17.0,4.0,,,,,,,,
804,Álvaro Domínguez,es ESP,DF,M'Gladbach,Bundesliga,24.0,1989.0,21.0,1765.0,84.0,,19.6,20.0,,18.0,1.0,,,,,,,,
806,Maurizio Domizzi,it ITA,DF,Udinese,Serie A,33.0,1980.0,26.0,2226.0,86.0,,24.7,26.0,,23.0,0.0,,,,,,,,
807,Marco Donadel,it ITA,MF,Hellas Verona,Serie A,30.0,1983.0,23.0,1188.0,52.0,,13.2,11.0,,8.0,12.0,,,,,,,,
808,Giulio Donati,it ITA,DF,Leverkusen,Bundesliga,23.0,1990.0,23.0,1762.0,77.0,,19.6,19.0,,17.0,4.0,,,,,,,,
809,Massimo Donati,it ITA,MF,Hellas Verona,Serie A,32.0,1981.0,20.0,958.0,48.0,,10.6,10.0,,1.0,10.0,,,,,,,,
810,Ji Dong-won,kr KOR,"FW,MF",Sunderland,Premier League,22.0,1991.0,5.0,202.0,40.0,,2.2,2.0,,0.0,3.0,,,,,,,,
811,Ji Dong-won,kr KOR,"FW,MF",Augsburg,Bundesliga,22.0,1991.0,12.0,336.0,28.0,,3.7,2.0,,0.0,10.0,,,,,,,,
812,Godfred Donsah,gh GHA,MF,Hellas Verona,Serie A,17.0,1996.0,1.0,23.0,23.0,,0.3,0.0,,,1.0,,,,,,,,
813,Graham Dorrans,sct SCO,"FW,MF",West Brom,Premier League,26.0,1987.0,14.0,1104.0,79.0,,12.3,12.0,,9.0,2.0,,,,,,,,
814,Eduardo dos Santos,br BRA,FW,Ajaccio,Ligue 1,32.0,1980.0,9.0,691.0,77.0,,7.7,7.0,,6.0,2.0,,,,,,,,
815,Giovani dos Santos,mx MEX,"FW,MF",Villarreal,La Liga,24.0,1989.0,31.0,2195.0,71.0,,24.4,26.0,,14.0,5.0,,,,,,,,
816,Jonathan dos Santos,mx MEX,MF,Barcelona,La Liga,23.0,1990.0,3.0,22.0,7.0,,0.2,0.0,,,3.0,,,,,,,,
817,Laurent Dos Santos,fr FRA,"DF,MF",Guingamp,Ligue 1,19.0,1993.0,15.0,1050.0,70.0,,11.7,11.0,,11.0,4.0,,,,,,,,
818,Andrea Dossena,it ITA,"DF,MF",Sunderland,Premier League,31.0,1981.0,7.0,489.0,70.0,,5.4,6.0,,3.0,1.0,,,,,,,,
819,Mathieu Dossevi,tg TOG,"FW,MF",Valenciennes,Ligue 1,25.0,1988.0,31.0,1962.0,63.0,,21.8,22.0,,7.0,9.0,,,,,,,,
820,Bas Dost,nl NED,FW,Wolfsburg,Bundesliga,24.0,1989.0,13.0,591.0,45.0,,6.6,6.0,,2.0,7.0,,,,,,,,
821,Thierry Doubai,ci CIV,MF,Sochaux,Ligue 1,25.0,1988.0,15.0,644.0,43.0,,7.2,7.0,,3.0,8.0,,,,,,,,
822,Nicolas Douchez,fr FRA,GK,Paris S-G,Ligue 1,33.0,1980.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
823,Abdoulaye Doucouré,ml MLI,MF,Rennes,Ligue 1,20.0,1993.0,20.0,1176.0,59.0,,13.1,12.0,,7.0,8.0,,,,,,,,
824,Souleymane Doukara,mr MTN,"FW,MF",Catania,Serie A,21.0,1991.0,1.0,25.0,25.0,,0.3,0.0,,,1.0,,,,,,,,
825,Cheick Doukouré,ci CIV,MF,Lorient,Ligue 1,20.0,1992.0,19.0,1174.0,62.0,,13.0,12.0,,7.0,7.0,,,,,,,,
826,Tongo Doumbia,ml MLI,MF,Valenciennes,Ligue 1,23.0,1989.0,36.0,3001.0,83.0,,33.3,34.0,,30.0,2.0,,,,,,,,
827,Ladislas Douniama,cg CGO,FW,Guingamp,Ligue 1,27.0,1986.0,16.0,683.0,43.0,,7.6,6.0,,1.0,10.0,,,,,,,,
828,Stewart Downing,eng ENG,"FW,MF",West Ham,Premier League,29.0,1984.0,32.0,2507.0,78.0,,27.9,29.0,,22.0,3.0,,,,,,,,
829,Boukary Dramé,sn SEN,"DF,MF",Chievo,Serie A,28.0,1985.0,26.0,2174.0,84.0,,24.2,26.0,,21.0,0.0,,,,,,,,
830,Julian Draxler,de GER,"FW,MF",Schalke 04,Bundesliga,19.0,1993.0,26.0,2145.0,83.0,,23.8,25.0,,15.0,1.0,,,,,,,,
832,Josip Drmić,ch SUI,FW,Nürnberg,Bundesliga,20.0,1992.0,33.0,2656.0,80.0,,29.5,30.0,,22.0,3.0,,,,,,,,
833,Jaroslav Drobný,cz CZE,GK,Hamburger SV,Bundesliga,33.0,1979.0,4.0,360.0,90.0,,4.0,4.0,,4.0,0.0,,,,,,,,
834,Sebastián Dubarbier,ar ARG,"DF,FW",Almería,La Liga,27.0,1986.0,27.0,2297.0,85.0,,25.5,26.0,,21.0,1.0,,,,,,,,
835,Marvin Ducksch,de GER,FW,Dortmund,Bundesliga,19.0,1994.0,6.0,155.0,26.0,,1.7,1.0,,1.0,5.0,,,,,,,,
836,David Ducourtioux,fr FRA,"DF,MF",Valenciennes,Ligue 1,35.0,1978.0,31.0,2424.0,78.0,,26.9,27.0,,20.0,4.0,,,,,,,,
837,Duda,pt POR,"DF,FW",Málaga,La Liga,33.0,1980.0,24.0,1741.0,73.0,,19.3,20.0,,11.0,4.0,,,,,,,,
838,Damien Duff,ie IRL,"FW,MF",Fulham,Premier League,34.0,1979.0,15.0,693.0,46.0,,7.7,9.0,,2.0,6.0,,,,,,,,
839,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,21.0,1991.0,18.0,1144.0,64.0,,12.7,11.0,,10.0,7.0,,,,,,,,
840,Alfred Duncan,gh GHA,MF,Livorno,Serie A,20.0,1993.0,32.0,1813.0,57.0,,20.1,19.0,,11.0,13.0,,,,,,,,
841,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,20.0,1993.0,4.0,360.0,90.0,,4.0,4.0,,4.0,0.0,,,,,,,,
842,Erik Durm,de GER,"DF,FW",Dortmund,Bundesliga,21.0,1992.0,19.0,1386.0,73.0,,15.4,14.0,,14.0,5.0,,,,,,,,
843,Nathan Dyer,eng ENG,"FW,MF",Swansea City,Premier League,25.0,1987.0,27.0,1748.0,65.0,,19.4,19.0,,9.0,8.0,,,,,,,,
844,Edin Džeko,ba BIH,FW,Manchester City,Premier League,27.0,1986.0,31.0,1986.0,64.0,,22.1,23.0,,10.0,8.0,,,,,,,,
845,Blerim Džemaili,ch SUI,MF,Napoli,Serie A,27.0,1986.0,24.0,1551.0,65.0,,17.2,18.0,,12.0,6.0,,,,,,,,
846,Patrick Ebert,de GER,"FW,MF",Valladolid,La Liga,26.0,1987.0,13.0,990.0,76.0,,11.0,13.0,,7.0,0.0,,,,,,,,
847,Elderson Echiéjilé,ng NGA,DF,Monaco,Ligue 1,25.0,1988.0,5.0,450.0,90.0,,5.0,5.0,,5.0,0.0,,,,,,,,
848,Bruno Ecuele Manga,ga GAB,DF,Lorient,Ligue 1,25.0,1988.0,35.0,3085.0,88.0,,34.3,35.0,,34.0,0.0,,,,,,,,
849,Éder,it ITA,FW,Sampdoria,Serie A,26.0,1986.0,33.0,2500.0,76.0,,27.8,30.0,,16.0,3.0,,,,,,,,
850,Ederson,br BRA,MF,Lazio,Serie A,27.0,1986.0,15.0,542.0,36.0,,6.0,6.0,,0.0,9.0,,,,,,,,
851,Fabrice Ehret,fr FRA,"DF,MF",Evian,Ligue 1,33.0,1979.0,8.0,447.0,56.0,,5.0,6.0,,0.0,2.0,,,,,,,,
852,Joachim Eickmayer,fr FRA,MF,Sochaux,Ligue 1,20.0,1993.0,10.0,617.0,62.0,,6.9,7.0,,5.0,3.0,,,,,,,,
853,Albin Ekdal,se SWE,MF,Cagliari,Serie A,24.0,1989.0,22.0,1656.0,75.0,,18.4,20.0,,8.0,2.0,,,,,,,,
854,Mehmet Ekici,tr TUR,MF,Werder Bremen,Bundesliga,23.0,1990.0,11.0,575.0,52.0,,6.4,7.0,,1.0,4.0,,,,,,,,
855,Borja Ekiza,es ESP,DF,Athletic Club,La Liga,25.0,1988.0,1.0,35.0,35.0,,0.4,1.0,,0.0,0.0,,,,,,,,
856,Omar Elabdellaoui,no NOR,"DF,MF",Braunschweig,Bundesliga,21.0,1991.0,29.0,2313.0,80.0,,25.7,27.0,,20.0,2.0,,,,,,,,
858,Eljero Elia,nl NED,"FW,MF",Werder Bremen,Bundesliga,26.0,1987.0,33.0,2016.0,61.0,,22.4,23.0,,9.0,10.0,,,,,,,,
859,Eliseu,pt POR,"DF,MF",Málaga,La Liga,29.0,1983.0,28.0,1650.0,59.0,,18.3,18.0,,11.0,10.0,,,,,,,,
860,Rob Elliot,ie IRL,GK,Newcastle Utd,Premier League,27.0,1986.0,2.0,180.0,90.0,,2.0,2.0,,2.0,0.0,,,,,,,,
861,Johan Elmander,se SWE,FW,Norwich City,Premier League,32.0,1981.0,29.0,1489.0,51.0,,16.5,16.0,,2.0,13.0,,,,,,,,
862,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,Premier League,25.0,1987.0,38.0,3325.0,88.0,,36.9,38.0,,33.0,0.0,,,,,,,,
863,Gorka Elustondo,es ESP,"DF,MF",Real Sociedad,La Liga,26.0,1987.0,20.0,1077.0,54.0,,12.0,11.0,,7.0,9.0,,,,,,,,
864,Tarik Elyounoussi,no NOR,"FW,MF",Hoffenheim,Bundesliga,25.0,1988.0,21.0,1039.0,49.0,,11.5,13.0,,4.0,8.0,,,,,,,,
865,Urby Emanuelson,nl NED,"DF,FW",Milan,Serie A,27.0,1986.0,24.0,1690.0,70.0,,18.8,18.0,,14.0,6.0,,,,,,,,
866,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,La Liga,21.0,1992.0,11.0,351.0,32.0,,3.9,0.0,,,11.0,,,,,,,,
867,Innocent Emeghara,ch SUI,FW,Livorno,Serie A,24.0,1989.0,30.0,1579.0,53.0,,17.5,17.0,,3.0,13.0,,,,,,,,
868,Emerson,br BRA,"DF,MF",Livorno,Serie A,32.0,1980.0,31.0,2566.0,83.0,,28.5,30.0,,26.0,1.0,,,,,,,,
869,Emerson,br BRA,DF,Rennes,Ligue 1,27.0,1986.0,11.0,605.0,55.0,,6.7,5.0,,5.0,6.0,,,,,,,,
870,Marvin Emnes,nl NED,"FW,MF",Swansea City,Premier League,25.0,1988.0,7.0,139.0,20.0,,1.5,2.0,,0.0,5.0,,,,,,,,
871,José Enrique,es ESP,DF,Liverpool,Premier League,27.0,1986.0,8.0,604.0,76.0,,6.7,6.0,,6.0,2.0,,,,,,,,
872,Vincent Enyeama,ng NGA,GK,Lille,Ligue 1,30.0,1982.0,38.0,3420.0,90.0,,38.0,38.0,,38.0,0.0,,,,,,,,
873,Eloge Enza Yamissi,cf CTA,"DF,MF",Valenciennes,Ligue 1,30.0,1983.0,26.0,1906.0,73.0,,21.2,23.0,,15.0,3.0,,,,,,,,
874,Mirko Eramo,it ITA,MF,Sampdoria,Serie A,24.0,1989.0,1.0,71.0,71.0,,0.8,1.0,,0.0,0.0,,,,,,,,
875,Mevlüt Erdinç,tr TUR,FW,Rennes,Ligue 1,26.0,1987.0,4.0,333.0,83.0,,3.7,4.0,,2.0,0.0,,,,,,,,
876,Mevlüt Erdinç,tr TUR,FW,Saint-Étienne,Ligue 1,26.0,1987.0,27.0,1667.0,62.0,,18.5,19.0,,9.0,8.0,,,,,,,,
877,Christian Eriksen,dk DEN,"FW,MF",Tottenham,Premier League,21.0,1992.0,25.0,1976.0,79.0,,22.0,23.0,,14.0,2.0,,,,,,,,
878,Sebastian Eriksson,se SWE,"DF,MF",Cagliari,Serie A,24.0,1989.0,20.0,1164.0,58.0,,12.9,12.0,,7.0,8.0,,,,,,,,
879,Andrés Escobar,co COL,"FW,MF",Evian,Ligue 1,22.0,1991.0,5.0,63.0,13.0,,0.7,0.0,,,5.0,,,,,,,,
880,Sergio Escudero,es ESP,"DF,MF",Getafe,La Liga,23.0,1989.0,19.0,1480.0,78.0,,16.4,18.0,,13.0,1.0,,,,,,,,
881,Michael Essien,gh GHA,"DF,MF",Chelsea,Premier League,30.0,1982.0,5.0,149.0,30.0,,1.7,2.0,,1.0,3.0,,,,,,,,
882,Michael Essien,gh GHA,"DF,MF",Milan,Serie A,30.0,1982.0,7.0,326.0,47.0,,3.6,3.0,,2.0,4.0,,,,,,,,
884,Alexander Esswein,de GER,"FW,MF",Augsburg,Bundesliga,23.0,1990.0,13.0,615.0,47.0,,6.8,5.0,,4.0,8.0,,,,,,,,
885,Alexander Esswein,de GER,"FW,MF",Nürnberg,Bundesliga,23.0,1990.0,5.0,132.0,26.0,,1.5,1.0,,0.0,4.0,,,,,,,,
