,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2562,Augusto Solari,ar ARG,MF,Celta Vigo,La Liga,28.0,1992.0,5.4,2.0,5.0,3.0,60.0,0.93,0.56,0.4,0.67,23.7,0.0,0.0,0.0,1.1,1.1,0.22,0.9,0.9
2563,Roberto Soldado,es ESP,FW,Granada,La Liga,35.0,1985.0,16.0,9.0,28.0,10.0,35.7,1.75,0.63,0.25,0.7,16.6,2.0,2.0,2.0,5.6,4.1,0.15,3.4,2.9
2564,Carlos Soler,es ESP,MF,Valencia,La Liga,23.0,1997.0,30.4,11.0,28.0,9.0,32.1,0.92,0.3,0.14,0.44,27.4,8.0,7.0,9.0,9.5,2.4,0.09,1.5,1.6
2565,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,31.0,1988.0,30.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2566,Son,es ESP,"DF,MF",Levante,La Liga,26.0,1994.0,12.3,0.0,8.0,5.0,62.5,0.65,0.41,0.0,0.0,17.7,0.0,0.0,0.0,0.6,0.6,0.08,-0.6,-0.6
2567,Brandon Soppy,fr FRA,DF,Rennes,Ligue 1,18.0,2002.0,6.2,0.0,5.0,1.0,20.0,0.81,0.16,0.0,0.0,25.5,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2568,David Soria,es ESP,GK,Getafe,La Liga,27.0,1993.0,28.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2569,Roberto Soriano,it ITA,MF,Bologna,Serie A,29.0,1991.0,36.1,9.0,61.0,19.0,31.1,1.69,0.53,0.15,0.47,18.3,0.0,0.0,0.0,6.9,6.9,0.11,2.1,2.1
2570,Alberto Soro,es ESP,"FW,MF",Granada,La Liga,21.0,1999.0,4.4,1.0,2.0,1.0,50.0,0.46,0.23,0.5,1.0,11.3,0.0,0.0,0.0,0.7,0.7,0.37,0.3,0.3
2571,Borna Sosa,hr CRO,"DF,FW",Stuttgart,Bundesliga,22.0,1998.0,22.7,0.0,14.0,3.0,21.4,0.62,0.13,0.0,0.0,22.1,2.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
2572,Hugo Sotelo,es ESP,MF,Celta Vigo,La Liga,16.0,2003.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2574,Florian Sotoca,fr FRA,FW,Lens,Ligue 1,29.0,1990.0,26.8,8.0,69.0,17.0,24.6,2.57,0.63,0.09,0.35,13.9,0.0,2.0,2.0,10.2,8.6,0.13,-2.2,-2.6
2575,Riccardo Sottil,it ITA,"FW,MF",Cagliari,Serie A,21.0,1999.0,13.2,2.0,25.0,9.0,36.0,1.9,0.68,0.08,0.22,16.9,0.0,0.0,0.0,1.5,1.5,0.06,0.5,0.5
2576,Cheick Souaré,fr FRA,MF,Marseille,Ligue 1,17.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2577,Tomáš Souček,cz CZE,MF,West Ham,Premier League,25.0,1995.0,38.0,10.0,64.0,23.0,35.9,1.68,0.61,0.16,0.43,12.3,0.0,0.0,0.0,8.4,8.4,0.13,1.6,1.6
2578,Rayan Souici,fr FRA,DF,Saint-Étienne,Ligue 1,22.0,1998.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2579,Cebio Soukou,bj BEN,"FW,MF",Arminia,Bundesliga,27.0,1992.0,5.1,1.0,9.0,1.0,11.1,1.77,0.2,0.11,1.0,21.3,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
2580,Adama Soumaoro,fr FRA,DF,Bologna,Serie A,28.0,1992.0,19.5,1.0,8.0,2.0,25.0,0.41,0.1,0.13,0.5,9.5,0.0,0.0,0.0,1.4,1.4,0.17,-0.4,-0.4
2581,Adama Soumaoro,fr FRA,DF,Lille,Ligue 1,28.0,1992.0,1.6,0.0,2.0,0.0,0.0,1.24,0.0,0.0,,17.8,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
2582,Boubakary Soumaré,fr FRA,MF,Lille,Ligue 1,21.0,1999.0,21.3,0.0,8.0,3.0,37.5,0.38,0.14,0.0,0.0,25.7,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2583,Yaya Soumaré,fr FRA,MF,Lyon,Ligue 1,20.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,
2584,Arnaud Souquet,fr FRA,DF,Montpellier,Ligue 1,28.0,1992.0,13.6,1.0,6.0,2.0,33.3,0.44,0.15,0.17,0.5,23.0,0.0,0.0,0.0,0.2,0.2,0.04,0.8,0.8
2585,Ansou Sow,fr FRA,MF,Lens,Ligue 1,20.0,2000.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2586,Djibril Sow,ch SUI,MF,Eint Frankfurt,Bundesliga,23.0,1997.0,24.2,0.0,11.0,3.0,27.3,0.46,0.12,0.0,0.0,22.8,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
2587,Saidou Sow,gn GUI,DF,Saint-Étienne,Ligue 1,18.0,2002.0,11.1,0.0,2.0,1.0,50.0,0.18,0.09,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.2,0.1,-0.2,-0.2
2588,Çağlar Söyüncü,tr TUR,DF,Leicester City,Premier League,24.0,1996.0,20.2,1.0,10.0,3.0,30.0,0.49,0.15,0.1,0.33,10.4,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
2589,Leonardo Spinazzola,it ITA,DF,Roma,Serie A,27.0,1993.0,23.6,2.0,22.0,6.0,27.3,0.93,0.25,0.09,0.33,17.6,0.0,0.0,0.0,1.7,1.7,0.09,0.3,0.3
2590,Marco Sportiello,it ITA,GK,Atalanta,Serie A,28.0,1992.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2591,Mattia Sprocati,it ITA,"MF,FW",Parma,Serie A,27.0,1993.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2592,Jerry St. Juste,nl NED,DF,Mainz 05,Bundesliga,23.0,1996.0,32.0,0.0,22.0,5.0,22.7,0.69,0.16,0.0,0.0,17.5,4.0,0.0,0.0,1.9,1.9,0.09,-1.9,-1.9
2593,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,Bundesliga,29.0,1990.0,21.7,0.0,2.0,1.0,50.0,0.09,0.05,0.0,0.0,22.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2594,Josip Stanišić,hr CRO,DF,Bayern Munich,Bundesliga,20.0,2000.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,9.2,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
2595,Niklas Stark,de GER,"DF,MF",Hertha BSC,Bundesliga,25.0,1995.0,31.0,0.0,11.0,2.0,18.2,0.35,0.06,0.0,0.0,10.6,0.0,0.0,0.0,1.1,1.1,0.1,-1.1,-1.1
2596,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,28.0,1991.0,17.4,5.0,30.0,14.0,46.7,1.72,0.8,0.17,0.36,15.3,0.0,0.0,0.0,4.1,4.1,0.14,0.9,0.9
2597,Zack Steffen,us USA,GK,Manchester City,Premier League,25.0,1995.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2598,Pascal Stenzel,de GER,DF,Stuttgart,Bundesliga,24.0,1996.0,14.2,0.0,5.0,1.0,20.0,0.35,0.07,0.0,0.0,24.2,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2600,Dale Stephens,eng ENG,MF,Burnley,Premier League,31.0,1989.0,2.9,0.0,4.0,0.0,0.0,1.38,0.0,0.0,,21.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2601,Jack Stephens,eng ENG,DF,Southampton,Premier League,26.0,1994.0,17.1,0.0,6.0,2.0,33.3,0.35,0.12,0.0,0.0,9.2,0.0,0.0,0.0,0.8,0.8,0.13,-0.8,-0.8
2602,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,25.0,1994.0,28.2,10.0,69.0,28.0,40.6,2.45,0.99,0.14,0.36,14.5,3.0,0.0,1.0,11.0,10.2,0.15,-1.0,-0.2
2603,Enda Stevens,ie IRL,DF,Sheffield Utd,Premier League,30.0,1990.0,30.0,0.0,16.0,4.0,25.0,0.53,0.13,0.0,0.0,17.4,0.0,0.0,0.0,1.3,1.3,0.08,-1.3,-1.3
2604,Lars Stindl,de GER,"MF,FW",M'Gladbach,Bundesliga,31.0,1988.0,21.8,14.0,49.0,21.0,42.9,2.25,0.96,0.16,0.38,20.9,7.0,6.0,7.0,10.1,4.6,0.09,3.9,3.4
2605,Kevin Stöger,at AUT,"MF,FW",Mainz 05,Bundesliga,26.0,1993.0,6.0,3.0,9.0,4.0,44.4,1.51,0.67,0.33,0.75,15.4,0.0,0.0,0.0,1.8,1.8,0.21,1.2,1.2
2606,John Stones,eng ENG,DF,Manchester City,Premier League,26.0,1994.0,21.5,4.0,15.0,5.0,33.3,0.7,0.23,0.27,0.8,13.9,0.0,0.0,0.0,1.8,1.8,0.12,2.2,2.2
2607,Thomas Strakosha,al ALB,GK,Lazio,Serie A,25.0,1995.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2608,Tobias Strobl,de GER,MF,Augsburg,Bundesliga,30.0,1990.0,20.5,0.0,6.0,1.0,16.7,0.29,0.05,0.0,0.0,16.5,0.0,0.0,0.0,0.9,0.9,0.15,-0.9,-0.9
2609,Kevin Strootman,nl NED,MF,Genoa,Serie A,30.0,1990.0,14.6,0.0,6.0,2.0,33.3,0.41,0.14,0.0,0.0,17.9,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,-0.5
2610,Kevin Strootman,nl NED,"MF,FW",Marseille,Ligue 1,30.0,1990.0,2.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2611,Pascal Struijk,nl NED,"DF,MF",Leeds United,Premier League,20.0,1999.0,23.1,1.0,14.0,4.0,28.6,0.61,0.17,0.07,0.25,9.8,0.0,0.0,0.0,1.7,1.7,0.12,-0.7,-0.7
2612,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,29.0,1991.0,29.3,2.0,23.0,12.0,52.2,0.78,0.41,0.09,0.17,18.5,0.0,0.0,0.0,3.0,3.0,0.13,-1.0,-1.0
2613,Stefano Sturaro,it ITA,MF,Hellas Verona,Serie A,27.0,1993.0,4.7,0.0,1.0,0.0,0.0,0.21,0.0,0.0,,23.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
2614,Stefano Sturaro,it ITA,MF,Genoa,Serie A,27.0,1993.0,4.9,1.0,5.0,2.0,40.0,1.01,0.4,0.2,0.5,18.4,2.0,0.0,0.0,0.6,0.6,0.13,0.4,0.4
2615,Damián Suárez,uy URU,DF,Getafe,La Liga,32.0,1988.0,27.0,1.0,10.0,2.0,20.0,0.37,0.07,0.1,0.5,31.6,2.0,0.0,0.0,0.3,0.3,0.03,0.7,0.7
2616,Denis Suárez,es ESP,MF,Celta Vigo,La Liga,26.0,1994.0,31.7,0.0,16.0,3.0,18.8,0.5,0.09,0.0,0.0,23.1,1.0,0.0,0.0,1.1,1.1,0.07,-1.1,-1.1
2617,Luis Suárez,uy URU,FW,Atlético Madrid,La Liga,33.0,1987.0,27.9,21.0,101.0,40.0,39.6,3.62,1.44,0.18,0.45,16.0,7.0,3.0,3.0,16.2,13.9,0.14,4.8,4.1
2618,Marek Suchý,cz CZE,DF,Augsburg,Bundesliga,32.0,1988.0,3.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2619,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,24.0,1995.0,16.7,1.0,20.0,4.0,20.0,1.2,0.24,0.05,0.25,18.5,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
2620,Suso,es ESP,FW,Sevilla,La Liga,26.0,1993.0,24.6,3.0,48.0,17.0,35.4,1.95,0.69,0.06,0.18,22.9,2.0,0.0,0.0,2.1,2.1,0.04,0.9,0.9
2621,Bosko Sutalo,hr CRO,DF,Atalanta,Serie A,20.0,2000.0,2.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2622,Mattias Svanberg,se SWE,MF,Bologna,Serie A,21.0,1999.0,20.6,5.0,58.0,17.0,29.3,2.82,0.83,0.09,0.29,22.3,1.0,0.0,0.0,4.6,4.6,0.08,0.4,0.4
2623,Abdoulaye Sylla,gn GUI,DF,Nantes,Ligue 1,20.0,2000.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2624,Issiaga Sylla,gn GUI,"DF,MF",Lens,Ligue 1,26.0,1994.0,12.4,1.0,10.0,2.0,20.0,0.81,0.16,0.1,0.5,10.4,0.0,0.0,0.0,1.6,1.6,0.16,-0.6,-0.6
2626,Eddy Sylvestre,fr FRA,"FW,MF",Nice,Ligue 1,20.0,1999.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2627,Ádám Szalai,hu HUN,FW,Mainz 05,Bundesliga,32.0,1987.0,8.1,1.0,14.0,6.0,42.9,1.72,0.74,0.07,0.17,14.9,0.0,0.0,0.0,2.4,2.4,0.17,-1.4,-1.4
2628,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,30.0,1990.0,29.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2629,Frederik Sørensen,dk DEN,DF,Köln,Bundesliga,28.0,1992.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2630,Alexander Sørloth,no NOR,FW,RB Leipzig,Bundesliga,24.0,1995.0,16.0,5.0,46.0,17.0,37.0,2.87,1.06,0.11,0.29,12.4,0.0,0.0,1.0,6.4,5.6,0.13,-1.4,-0.6
2631,Tachi,es ESP,DF,Alavés,La Liga,22.0,1997.0,9.4,0.0,3.0,0.0,0.0,0.32,0.0,0.0,,9.4,0.0,0.0,0.0,0.4,0.4,0.13,-0.4,-0.4
2632,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,24.0,1996.0,24.7,1.0,9.0,2.0,22.2,0.37,0.08,0.11,0.5,8.9,0.0,0.0,0.0,0.8,0.8,0.09,0.2,0.2
2633,Waniss Taibi,fr FRA,MF,Angers,Ligue 1,18.0,2002.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2634,Flavien Tait,fr FRA,"MF,FW",Rennes,Ligue 1,27.0,1993.0,15.2,1.0,25.0,8.0,32.0,1.64,0.53,0.04,0.13,19.8,0.0,0.0,0.0,1.9,1.9,0.08,-0.9,-0.9
2635,Adrien Tameze,cm CMR,MF,Hellas Verona,Serie A,26.0,1994.0,25.6,1.0,18.0,3.0,16.7,0.7,0.12,0.06,0.33,21.4,0.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
2636,Japhet Tanganga,eng ENG,DF,Tottenham,Premier League,21.0,1999.0,5.4,0.0,2.0,0.0,0.0,0.37,0.0,0.0,,6.3,0.0,0.0,0.0,0.4,0.4,0.22,-0.4,-0.4
2637,Renato Tapia,pe PER,MF,Celta Vigo,La Liga,25.0,1995.0,30.0,0.0,17.0,5.0,29.4,0.57,0.17,0.0,0.0,20.6,0.0,0.0,0.0,1.0,1.0,0.06,-1.0,-1.0
2638,Edmond Tapsoba,bf BFA,DF,Leverkusen,Bundesliga,21.0,1999.0,29.5,1.0,16.0,5.0,31.3,0.54,0.17,0.06,0.2,14.4,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
2639,Matt Targett,eng ENG,DF,Aston Villa,Premier League,24.0,1995.0,37.8,0.0,6.0,2.0,33.3,0.16,0.05,0.0,0.0,21.8,1.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2640,James Tarkowski,eng ENG,DF,Burnley,Premier League,27.0,1992.0,36.0,1.0,22.0,5.0,22.7,0.61,0.14,0.05,0.2,9.2,0.0,0.0,0.0,3.4,3.4,0.15,-2.4,-2.4
2641,Ciprian Tătărușanu,ro ROU,GK,Milan,Serie A,34.0,1986.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2642,Percy Tau,za RSA,FW,Brighton,Premier League,26.0,1994.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2643,Niklas Tauer,de GER,"MF,DF",Mainz 05,Bundesliga,19.0,2001.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2644,Heriberto Tavares,pt POR,"FW,MF",Brest,Ligue 1,23.0,1997.0,0.5,0.0,1.0,1.0,100.0,2.09,2.09,0.0,0.0,9.9,0.0,0.0,0.0,0.3,0.3,0.29,-0.3,-0.3
2645,Sidnei Tavares,pt POR,MF,Leicester City,Premier League,18.0,2001.0,0.9,0.0,1.0,1.0,100.0,1.06,1.06,0.0,0.0,24.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2646,Tomás Tavares,pt POR,"MF,DF",Alavés,La Liga,19.0,2001.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2647,Charlie Taylor,eng ENG,DF,Burnley,Premier League,26.0,1993.0,27.0,0.0,3.0,2.0,66.7,0.11,0.07,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2648,Neil Taylor,wls WAL,DF,Aston Villa,Premier League,31.0,1989.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2649,Allan Tchaptchet,fr FRA,DF,Southampton,Premier League,18.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2650,Warren Tchimbembé,cg CGO,"MF,FW",Metz,Ligue 1,22.0,1998.0,5.5,0.0,6.0,1.0,16.7,1.09,0.18,0.0,0.0,19.8,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
2652,Aurélien Tchouaméni,fr FRA,MF,Monaco,Ligue 1,20.0,2000.0,34.0,2.0,53.0,11.0,20.8,1.56,0.32,0.04,0.18,18.4,0.0,0.0,0.0,4.1,4.1,0.08,-2.1,-2.1
2653,Álvaro Tejero,es ESP,DF,Eibar,La Liga,24.0,1996.0,1.2,0.0,2.0,1.0,50.0,1.64,0.82,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2654,Nathan Tella,eng ENG,"FW,MF",Southampton,Premier League,21.0,1999.0,8.3,1.0,17.0,8.0,47.1,2.05,0.97,0.06,0.13,19.2,0.0,0.0,0.0,1.6,1.6,0.1,-0.6,-0.6
2655,Alex Telles,br BRA,DF,Manchester Utd,Premier League,27.0,1992.0,7.7,0.0,5.0,1.0,20.0,0.65,0.13,0.0,0.0,22.3,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2656,Andrés Tello,co COL,"DF,MF",Benevento,Serie A,23.0,1996.0,4.6,1.0,7.0,3.0,42.9,1.53,0.65,0.14,0.33,15.9,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
2657,Cristian Tello,es ESP,"FW,MF",Betis,La Liga,28.0,1991.0,14.3,5.0,35.0,14.0,40.0,2.46,0.98,0.14,0.36,20.5,1.0,0.0,0.0,2.7,2.7,0.08,2.3,2.3
2658,Lino Tempelmann,de GER,MF,Freiburg,Bundesliga,21.0,1999.0,3.0,0.0,4.0,0.0,0.0,1.33,0.0,0.0,,21.9,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
2659,Hidde ter Avest,nl NED,DF,Udinese,Serie A,23.0,1997.0,3.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2660,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,28.0,1992.0,31.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,19.2,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2661,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,30.0,1990.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2662,Martin Terrier,fr FRA,"FW,MF",Rennes,Ligue 1,23.0,1997.0,27.1,9.0,46.0,17.0,37.0,1.7,0.63,0.17,0.47,16.1,0.0,1.0,1.0,5.3,4.6,0.1,3.7,3.4
2663,Claudio Terzi,it ITA,DF,Spezia,Serie A,36.0,1984.0,20.8,1.0,5.0,2.0,40.0,0.24,0.1,0.2,0.5,10.0,0.0,0.0,0.0,0.4,0.4,0.09,0.6,0.6
2664,Kenny Tete,nl NED,"DF,MF",Fulham,Premier League,24.0,1995.0,16.5,0.0,7.0,1.0,14.3,0.43,0.06,0.0,0.0,18.7,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2665,Kenny Tete,nl NED,DF,Lyon,Ligue 1,24.0,1995.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2666,Cedric Teuchert,de GER,"FW,MF",Union Berlin,Bundesliga,23.0,1997.0,8.4,3.0,24.0,10.0,41.7,2.86,1.19,0.13,0.3,16.4,0.0,0.0,0.0,3.7,3.7,0.15,-0.7,-0.7
2667,Florian Thauvin,fr FRA,"FW,MF",Marseille,Ligue 1,27.0,1993.0,30.4,8.0,69.0,18.0,26.1,2.27,0.59,0.12,0.44,18.8,6.0,0.0,2.0,9.0,7.4,0.11,-1.0,0.6
2668,Malick Thiaw,de GER,DF,Schalke 04,Bundesliga,18.0,2001.0,16.1,1.0,8.0,4.0,50.0,0.5,0.25,0.13,0.25,9.3,0.0,0.0,0.0,0.7,0.7,0.08,0.3,0.3
2669,Jan Thielmann,de GER,"FW,MF",Köln,Bundesliga,18.0,2002.0,11.4,2.0,12.0,4.0,33.3,1.05,0.35,0.17,0.5,18.0,0.0,0.0,0.0,1.4,1.4,0.12,0.6,0.6
2670,Sada Thioub,sn SEN,"FW,MF",Angers,Ligue 1,25.0,1995.0,14.0,1.0,23.0,6.0,26.1,1.65,0.43,0.04,0.17,19.0,0.0,0.0,0.0,1.1,1.1,0.05,-0.1,-0.1
2671,William Thomas Fish,eng ENG,FW,Manchester Utd,Premier League,17.0,2003.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2672,Luke Thomas,eng ENG,DF,Leicester City,Premier League,19.0,2001.0,10.8,1.0,7.0,3.0,42.9,0.65,0.28,0.14,0.33,13.7,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
2673,Romain Thomas,fr FRA,DF,Angers,Ligue 1,32.0,1988.0,33.6,4.0,14.0,6.0,42.9,0.42,0.18,0.29,0.67,9.3,0.0,0.0,0.0,2.6,2.6,0.19,1.4,1.4
2674,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,Ligue 1,26.0,1993.0,29.2,5.0,47.0,15.0,31.9,1.61,0.51,0.11,0.33,16.6,0.0,0.0,0.0,6.2,6.2,0.13,-1.2,-1.2
2675,Erik Thommy,de GER,"MF,DF",Stuttgart,Bundesliga,25.0,1994.0,3.5,0.0,12.0,1.0,8.3,3.45,0.29,0.0,0.0,22.1,2.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
2676,Morten Thorsby,no NOR,MF,Sampdoria,Serie A,24.0,1996.0,29.4,3.0,23.0,9.0,39.1,0.78,0.31,0.13,0.33,10.2,0.0,0.0,0.0,2.9,2.9,0.12,0.1,0.1
2678,Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,Bundesliga,22.0,1997.0,19.2,8.0,58.0,21.0,36.2,3.02,1.09,0.14,0.38,13.7,0.0,0.0,0.0,8.1,8.1,0.14,-0.1,-0.1
2679,Khéphren Thuram-Ulie,fr FRA,MF,Nice,Ligue 1,19.0,2001.0,16.6,2.0,10.0,4.0,40.0,0.6,0.24,0.2,0.5,17.6,0.0,0.0,0.0,1.0,1.0,0.1,1.0,1.0
2680,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,Ligue 1,21.0,1999.0,0.1,0.0,1.0,0.0,0.0,7.5,0.0,0.0,,24.4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
2681,Youri Tielemans,be BEL,MF,Leicester City,Premier League,23.0,1997.0,37.3,6.0,47.0,18.0,38.3,1.26,0.48,0.09,0.22,23.5,4.0,2.0,2.0,4.4,2.8,0.06,1.6,1.2
2682,Kieran Tierney,sct SCO,DF,Arsenal,Premier League,23.0,1997.0,25.5,1.0,15.0,3.0,20.0,0.59,0.12,0.07,0.33,24.0,0.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
2683,Steffen Tigges,de GER,"FW,DF",Dortmund,Bundesliga,22.0,1998.0,0.6,0.0,4.0,1.0,25.0,6.43,1.61,0.0,0.0,23.4,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2684,Guus Til,nl NED,FW,Freiburg,Bundesliga,22.0,1997.0,1.4,0.0,2.0,1.0,50.0,1.44,0.72,0.0,0.0,9.8,0.0,0.0,0.0,0.7,0.7,0.34,-0.7,-0.7
2685,David Timor,es ESP,"MF,DF",Getafe,La Liga,30.0,1989.0,15.5,0.0,17.0,4.0,23.5,1.1,0.26,0.0,0.0,33.8,9.0,0.0,0.0,0.6,0.6,0.03,-0.6,-0.6
2686,Jean-Clair Todibo,fr FRA,DF,Nice,Ligue 1,20.0,1999.0,14.8,1.0,7.0,1.0,14.3,0.47,0.07,0.14,1.0,11.3,0.0,0.0,0.0,0.7,0.7,0.1,0.3,0.3
2687,Karl Toko Ekambi,cm CMR,FW,Lyon,Ligue 1,27.0,1992.0,31.2,14.0,90.0,39.0,43.3,2.88,1.25,0.16,0.36,13.6,0.0,0.0,0.0,17.3,17.3,0.19,-3.3,-3.3
2688,Corentin Tolisso,fr FRA,MF,Bayern Munich,Bundesliga,25.0,1994.0,8.7,1.0,12.0,7.0,58.3,1.38,0.81,0.08,0.14,14.5,0.0,0.0,0.0,2.2,2.2,0.18,-1.2,-1.2
2689,Jeremy Toljan,de GER,DF,Sassuolo,Serie A,25.0,1994.0,16.6,0.0,5.0,1.0,20.0,0.3,0.06,0.0,0.0,15.7,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
2690,Rafael Tolói,it ITA,DF,Atalanta,Serie A,29.0,1990.0,28.2,2.0,29.0,8.0,27.6,1.03,0.28,0.07,0.25,12.9,0.0,0.0,0.0,3.3,3.3,0.11,-1.3,-1.3
