,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2203,Portu,es ESP,"FW,MF",Real Sociedad,La Liga,28.0,1992.0,24.3,3.0,0.0,0.0,35.0,25.0,22.0,68.0,8.0,8.0,0.0,0.0,0.0,85.0,18.0,35.0,34.0
2204,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,23.0,1997.0,23.5,11.0,1.0,1.0,38.0,13.0,1.0,28.0,37.0,24.0,0.0,0.0,0.0,121.0,50.0,34.0,59.5
2205,Sergio Postigo,es ESP,DF,Levante,La Liga,31.0,1988.0,18.0,4.0,0.0,0.0,15.0,12.0,0.0,2.0,33.0,12.0,0.0,0.0,1.0,88.0,23.0,15.0,60.5
2206,Yussuf Poulsen,dk DEN,FW,RB Leipzig,Bundesliga,26.0,1994.0,15.0,1.0,0.0,0.0,22.0,30.0,8.0,7.0,6.0,6.0,1.0,0.0,0.0,65.0,39.0,32.0,54.9
2207,Maxime Poundjé,fr FRA,DF,Bordeaux,Ligue 1,27.0,1992.0,5.5,1.0,0.0,0.0,3.0,9.0,0.0,25.0,11.0,7.0,0.0,0.0,0.0,17.0,16.0,10.0,61.5
2208,Darío Poveda,es ESP,FW,Getafe,La Liga,23.0,1997.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,66.7
2210,Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,La Liga,21.0,1999.0,24.3,4.0,0.0,0.0,20.0,18.0,2.0,89.0,27.0,22.0,0.0,0.0,0.0,136.0,8.0,28.0,22.2
2211,Dennis Praet,be BEL,MF,Leicester City,Premier League,26.0,1994.0,8.0,0.0,0.0,0.0,12.0,2.0,0.0,19.0,7.0,7.0,0.0,0.0,0.0,40.0,2.0,10.0,16.7
2212,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,26.0,1993.0,3.9,1.0,0.0,0.0,8.0,3.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,25.0,4.0,0.0,100.0
2213,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,Ligue 1,29.0,1991.0,17.9,3.0,0.0,0.0,20.0,45.0,2.0,64.0,13.0,14.0,0.0,0.0,0.0,88.0,25.0,29.0,46.3
2214,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,28.0,1991.0,28.0,3.0,0.0,0.0,38.0,9.0,0.0,6.0,45.0,44.0,0.0,0.0,0.0,162.0,33.0,31.0,51.6
2215,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,25.0,1995.0,20.2,7.0,0.0,0.0,30.0,52.0,5.0,10.0,24.0,23.0,1.0,0.0,0.0,117.0,17.0,23.0,42.5
2216,Davy Pröpper,nl NED,MF,Brighton,Premier League,28.0,1991.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,15.0,3.0,4.0,42.9
2217,Ivan Provedel,it ITA,GK,Spezia,Serie A,26.0,1994.0,29.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,5.0,1.0,83.3
2218,Antonio Puertas,es ESP,"FW,MF",Granada,La Liga,28.0,1992.0,24.1,6.0,0.0,0.0,31.0,25.0,13.0,53.0,12.0,13.0,0.0,0.0,0.0,89.0,47.0,90.0,34.3
2219,Riqui Puig,es ESP,"MF,FW",Barcelona,La Liga,20.0,1999.0,3.2,1.0,0.0,0.0,2.0,10.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,20.0,1.0,3.0,25.0
2220,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,26.0,1994.0,22.2,8.0,0.0,0.0,23.0,22.0,0.0,80.0,41.0,18.0,0.0,1.0,0.0,140.0,28.0,12.0,70.0
2221,Jorge Pulido,es ESP,DF,Huesca,La Liga,29.0,1991.0,32.1,6.0,1.0,1.0,35.0,26.0,4.0,13.0,52.0,24.0,0.0,1.0,0.0,128.0,61.0,48.0,56.0
2222,Christian Pulisic,us USA,"FW,MF",Chelsea,Premier League,21.0,1998.0,19.3,2.0,0.0,0.0,13.0,33.0,4.0,35.0,12.0,11.0,0.0,0.0,0.0,60.0,19.0,42.0,31.1
2223,Ignacio Pussetto,ar ARG,FW,Udinese,Serie A,24.0,1995.0,8.4,2.0,0.0,0.0,18.0,10.0,7.0,14.0,13.0,8.0,1.0,0.0,0.0,33.0,22.0,21.0,51.2
2224,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,37.0,1983.0,24.5,1.0,0.0,0.0,27.0,35.0,18.0,20.0,7.0,8.0,1.0,0.0,0.0,69.0,34.0,50.0,40.5
2225,Robin Quaison,se SWE,"FW,MF",Mainz 05,Bundesliga,26.0,1993.0,16.4,1.0,0.0,0.0,21.0,12.0,3.0,8.0,13.0,6.0,0.0,0.0,0.0,67.0,21.0,49.0,30.0
2226,Domingos Quina,pt POR,MF,Granada,La Liga,20.0,1999.0,3.8,1.0,0.0,0.0,5.0,10.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,20.0,4.0,3.0,57.1
2227,Quini,es ESP,DF,Granada,La Liga,30.0,1989.0,13.2,5.0,0.0,0.0,18.0,9.0,0.0,30.0,15.0,22.0,0.0,0.0,0.0,80.0,24.0,11.0,68.6
2228,Quique,es ESP,"FW,MF",Eibar,La Liga,30.0,1990.0,1.9,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,13.0,18.8
2229,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,24.0,1995.0,1.7,0.0,0.0,0.0,3.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
2230,Simone Rabbi,it ITA,"FW,DF",Bologna,Serie A,18.0,2001.0,0.4,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
2231,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,25.0,1995.0,25.7,7.0,1.0,1.0,44.0,21.0,0.0,20.0,43.0,42.0,0.0,2.0,0.0,147.0,37.0,20.0,64.9
2232,Uroš Račić,rs SRB,MF,Valencia,La Liga,22.0,1998.0,24.3,6.0,0.0,0.0,44.0,25.0,1.0,4.0,26.0,22.0,0.0,1.0,0.0,159.0,70.0,51.0,57.9
2233,Anthony Racioppi,ch SUI,GK,Dijon,Ligue 1,21.0,1998.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,4.0,1.0,80.0
2234,Nemanja Radoja,rs SRB,MF,Levante,La Liga,27.0,1993.0,12.5,1.0,0.0,0.0,16.0,8.0,0.0,2.0,19.0,15.0,0.0,0.0,0.0,89.0,21.0,16.0,56.8
2236,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,24.0,1996.0,4.4,2.0,0.0,0.0,3.0,3.0,2.0,7.0,3.0,5.0,0.0,0.0,0.0,24.0,3.0,10.0,23.1
2237,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,Bundesliga,24.0,1996.0,6.8,1.0,0.0,0.0,6.0,5.0,4.0,28.0,2.0,3.0,0.0,0.0,0.0,23.0,3.0,3.0,50.0
2238,Aleksandar Radovanović,rs SRB,DF,Lens,Ligue 1,26.0,1993.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,100.0
2239,Ivan Radovanović,rs SRB,"DF,MF",Genoa,Serie A,31.0,1988.0,24.8,6.0,0.0,0.0,28.0,25.0,0.0,4.0,37.0,15.0,0.0,2.0,0.0,156.0,54.0,45.0,54.5
2240,Ionuț Radu,ro ROU,GK,Inter,Serie A,23.0,1997.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
2241,Ștefan Radu,ro ROU,DF,Lazio,Serie A,33.0,1986.0,27.3,2.0,0.0,0.0,20.0,22.0,0.0,61.0,45.0,24.0,0.0,0.0,0.0,146.0,41.0,21.0,66.1
2242,Rafael,br BRA,GK,Spezia,Serie A,38.0,1982.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
2243,Rafinha,br BRA,"MF,FW",Paris S-G,Ligue 1,27.0,1993.0,15.1,2.0,0.0,0.0,22.0,40.0,1.0,23.0,13.0,26.0,1.0,0.0,0.0,111.0,7.0,11.0,38.9
2244,Antonio Raimondo,it ITA,FW,Bologna,Serie A,16.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
2245,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,24.0,1995.0,36.5,2.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,45.0,7.0,0.0,100.0
2246,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,32.0,1988.0,24.8,5.0,0.0,0.0,34.0,24.0,2.0,23.0,26.0,18.0,1.0,0.0,0.0,157.0,31.0,28.0,52.5
2247,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,27.0,1993.0,3.4,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,22.0,6.0,1.0,85.7
2248,Benito Raman,be BEL,"FW,MF",Schalke 04,Bundesliga,25.0,1994.0,13.8,2.0,0.0,0.0,16.0,12.0,5.0,16.0,5.0,13.0,0.0,0.0,0.0,62.0,7.0,13.0,35.0
2249,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,Serie A,29.0,1990.0,10.8,5.0,0.0,0.0,32.0,33.0,3.0,55.0,4.0,15.0,0.0,0.0,0.0,51.0,26.0,34.0,43.3
2250,Sandro Ramírez,es ESP,FW,Huesca,La Liga,25.0,1995.0,14.3,2.0,0.0,0.0,18.0,51.0,12.0,20.0,10.0,9.0,0.0,0.0,0.0,54.0,9.0,26.0,25.7
2251,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,34.0,1986.0,14.2,3.0,0.0,0.0,17.0,5.0,2.0,2.0,19.0,12.0,1.0,1.0,0.0,82.0,30.0,14.0,68.2
2252,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,Premier League,22.0,1998.0,38.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,25.0,8.0,3.0,72.7
2253,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,29.0,1990.0,12.1,2.0,0.0,0.0,19.0,18.0,3.0,22.0,7.0,14.0,1.0,0.0,0.0,56.0,8.0,13.0,38.1
2254,Jacob Ramsey,eng ENG,MF,Aston Villa,Premier League,19.0,2001.0,7.0,0.0,0.0,0.0,13.0,11.0,2.0,8.0,4.0,5.0,0.0,0.0,0.0,38.0,7.0,9.0,43.8
2255,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,19.0,2000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2256,Darren Randolph,ie IRL,GK,West Ham,Premier League,33.0,1987.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
2257,Andrea Ranocchia,it ITA,DF,Inter,Serie A,32.0,1988.0,7.8,2.0,0.0,0.0,13.0,7.0,1.0,0.0,12.0,10.0,0.0,0.0,0.0,40.0,20.0,10.0,66.7
2258,Raphinha,br BRA,"MF,FW",Leeds United,Premier League,23.0,1996.0,26.2,3.0,0.0,0.0,13.0,31.0,14.0,165.0,29.0,17.0,0.0,0.0,0.0,117.0,9.0,36.0,20.0
2259,Raphinha,br BRA,"FW,MF",Rennes,Ligue 1,23.0,1996.0,4.5,0.0,0.0,0.0,6.0,12.0,0.0,16.0,3.0,2.0,0.0,0.0,0.0,14.0,5.0,7.0,41.7
2260,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,22.0,1997.0,32.4,4.0,0.0,0.0,25.0,42.0,27.0,36.0,8.0,9.0,2.0,0.0,0.0,111.0,25.0,19.0,56.8
2262,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,24.0,1996.0,16.2,0.0,0.0,0.0,15.0,21.0,4.0,47.0,4.0,12.0,0.0,1.0,0.0,76.0,6.0,19.0,24.0
2263,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,Serie A,20.0,2000.0,13.7,1.0,0.0,0.0,8.0,23.0,4.0,42.0,2.0,3.0,4.0,0.0,0.0,29.0,3.0,7.0,30.0
2264,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20.0,1999.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
2265,Tim Ream,us USA,DF,Fulham,Premier League,32.0,1987.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,35.0,11.0,10.0,52.4
2266,Ante Rebić,hr CRO,FW,Milan,Serie A,26.0,1993.0,19.7,4.0,1.0,0.0,33.0,14.0,11.0,61.0,7.0,9.0,3.0,0.0,0.0,48.0,23.0,35.0,39.7
2267,Arkadiusz Reca,pl POL,DF,Crotone,Serie A,25.0,1995.0,25.7,7.0,0.0,0.0,34.0,25.0,5.0,81.0,50.0,16.0,4.0,0.0,0.0,159.0,34.0,36.0,48.6
2268,Recio,es ESP,MF,Eibar,La Liga,29.0,1991.0,8.2,5.0,0.0,0.0,18.0,19.0,0.0,48.0,4.0,5.0,0.0,0.0,0.0,35.0,9.0,13.0,40.9
2269,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,Bundesliga,19.0,2001.0,1.1,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
2270,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,26.0,1994.0,19.3,1.0,0.0,0.0,31.0,15.0,3.0,29.0,11.0,17.0,0.0,1.0,0.0,93.0,10.0,26.0,27.8
2271,Harrison Reed,eng ENG,MF,Fulham,Premier League,25.0,1995.0,25.0,5.0,0.0,0.0,40.0,25.0,0.0,27.0,50.0,38.0,0.0,0.0,0.0,180.0,20.0,28.0,41.7
2272,Vasco Regini,it ITA,DF,Sampdoria,Serie A,29.0,1990.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2273,Sergio Reguilón,es ESP,DF,Tottenham,Premier League,23.0,1996.0,24.9,5.0,0.0,0.0,26.0,19.0,1.0,62.0,32.0,25.0,1.0,1.0,1.0,134.0,29.0,35.0,45.3
2274,Bobby Reid,jm JAM,"MF,FW",Fulham,Premier League,27.0,1993.0,26.4,7.0,0.0,0.0,38.0,20.0,3.0,41.0,21.0,15.0,1.0,0.0,0.0,102.0,16.0,40.0,28.6
2275,Pepe Reina,es ESP,GK,Lazio,Serie A,37.0,1982.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,100.0
2276,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,Ligue 1,22.0,1998.0,11.8,1.0,0.0,0.0,6.0,21.0,2.0,21.0,4.0,4.0,1.0,0.0,0.0,60.0,4.0,10.0,28.6
2277,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,Ligue 1,22.0,1998.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2278,Reinier,br BRA,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,2.9,0.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,14.0,4.0,4.0,50.0
2279,Francisco Reis Ferreira,pt POR,DF,Valencia,La Liga,23.0,1997.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2280,Rocco Reitz,de GER,MF,M'Gladbach,Bundesliga,18.0,2002.0,0.7,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,
2281,Karim Rekik,nl NED,DF,Sevilla,La Liga,25.0,1994.0,7.3,2.0,0.0,0.0,18.0,4.0,1.0,6.0,6.0,5.0,0.0,0.0,0.0,25.0,13.0,9.0,59.1
2282,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25.0,1995.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,6.0,0.0,100.0
2283,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,Ligue 1,21.0,1998.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,25.0,15.0,6.0,71.4
2284,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,31.0,1989.0,25.3,1.0,0.0,0.0,27.0,34.0,10.0,58.0,14.0,16.0,3.0,0.0,0.0,83.0,12.0,20.0,37.5
2285,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,Bundesliga,22.0,1997.0,20.4,4.0,0.0,0.0,22.0,49.0,1.0,60.0,26.0,32.0,0.0,0.0,0.0,125.0,12.0,34.0,26.1
2286,Oriol Rey,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
2288,Gio Reyna,us USA,"MF,FW",Dortmund,Bundesliga,17.0,2002.0,22.0,1.0,0.0,0.0,26.0,48.0,4.0,60.0,10.0,13.0,1.0,0.0,0.0,87.0,17.0,39.0,30.4
2289,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29.0,1990.0,38.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,8.0,0.0,100.0
2290,Bryan Reynolds,us USA,DF,Roma,Serie A,19.0,2001.0,3.1,0.0,0.0,0.0,5.0,3.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,10.0,2.0,3.0,40.0
2291,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,37.0,1983.0,23.9,6.0,1.0,0.0,36.0,73.0,7.0,18.0,3.0,11.0,1.0,0.0,0.0,72.0,6.0,20.0,23.1
2292,Ricard,es ESP,DF,Atlético Madrid,La Liga,20.0,2000.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2293,Federico Ricci,it ITA,FW,Sassuolo,Serie A,26.0,1994.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2294,Giacomo Ricci,it ITA,DF,Parma,Serie A,23.0,1996.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3
2295,Matteo Ricci,it ITA,MF,Spezia,Serie A,26.0,1994.0,24.8,5.0,0.0,0.0,27.0,29.0,0.0,32.0,34.0,23.0,0.0,0.0,0.0,188.0,15.0,12.0,55.6
2296,Declan Rice,eng ENG,MF,West Ham,Premier League,21.0,1999.0,32.0,2.0,0.0,0.0,21.0,13.0,2.0,30.0,59.0,35.0,0.0,1.0,0.0,233.0,43.0,30.0,58.9
2297,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,20.0,2000.0,10.5,1.0,0.0,0.0,6.0,5.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,67.0,21.0,22.0,48.8
2298,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,20.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0
2299,Lewis Richardson,eng ENG,"FW,MF",Burnley,Premier League,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2300,Richarlison,br BRA,FW,Everton,Premier League,23.0,1997.0,31.8,4.0,1.0,0.0,33.0,73.0,25.0,37.0,14.0,32.0,1.0,0.0,0.0,164.0,39.0,73.0,34.8
2301,Marco Richter,de GER,"FW,MF",Augsburg,Bundesliga,22.0,1997.0,15.7,4.0,1.0,1.0,20.0,36.0,6.0,64.0,6.0,9.0,0.0,0.0,0.0,103.0,14.0,38.0,26.9
2302,Mikel Rico,es ESP,MF,Huesca,La Liga,35.0,1984.0,24.3,2.0,0.0,0.0,19.0,21.0,3.0,32.0,23.0,12.0,0.0,0.0,0.0,141.0,9.0,30.0,23.1
2303,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26.0,1993.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,100.0
2304,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,23.0,1996.0,20.2,4.0,0.0,0.0,21.0,6.0,0.0,2.0,29.0,15.0,0.0,0.0,0.0,98.0,12.0,9.0,57.1
2305,Emiliano Rigoni,ar ARG,MF,Elche,La Liga,27.0,1993.0,12.7,5.0,0.0,0.0,21.0,7.0,7.0,66.0,6.0,7.0,0.0,0.0,0.0,50.0,5.0,13.0,27.8
2306,Tomás Rincón,ve VEN,MF,Torino,Serie A,32.0,1988.0,31.6,10.0,1.0,1.0,72.0,44.0,0.0,21.0,31.0,38.0,0.0,0.0,0.0,175.0,48.0,36.0,57.1
2307,Luis Rioja,es ESP,"MF,FW",Alavés,La Liga,26.0,1993.0,23.2,4.0,0.0,0.0,19.0,28.0,7.0,90.0,20.0,14.0,1.0,0.0,0.0,107.0,18.0,23.0,43.9
2308,Renaud Ripart,fr FRA,"MF,FW",Nîmes,Ligue 1,27.0,1993.0,33.9,3.0,0.0,0.0,29.0,63.0,5.0,62.0,36.0,30.0,0.0,0.0,0.0,164.0,72.0,77.0,48.3
2309,Andrea Rispoli,it ITA,DF,Crotone,Serie A,31.0,1988.0,7.2,4.0,0.0,0.0,8.0,4.0,1.0,30.0,5.0,3.0,0.0,0.0,0.0,22.0,4.0,7.0,36.4
2310,Mihailo Ristić,rs SRB,DF,Montpellier,Ligue 1,24.0,1995.0,24.8,4.0,0.0,0.0,28.0,18.0,0.0,94.0,26.0,22.0,0.0,1.0,0.0,144.0,24.0,28.0,46.2
2311,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,30.0,1989.0,15.0,2.0,0.0,0.0,12.0,19.0,1.0,105.0,12.0,3.0,1.0,0.0,1.0,63.0,12.0,17.0,41.4
2312,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2002.0,2.7,0.0,0.0,0.0,2.0,2.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,18.0,1.0,5.0,16.7
2314,Emmanuel Rivière,fr FRA,FW,Crotone,Serie A,30.0,1990.0,7.1,2.0,0.0,0.0,10.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,14.0,21.0,40.0
2315,Rober,es ESP,"DF,MF",Levante,La Liga,25.0,1995.0,15.8,3.0,1.0,0.0,19.0,6.0,1.0,1.0,35.0,7.0,0.0,0.0,0.0,94.0,15.0,35.0,30.0
2316,Roberto,es ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,100.0
2317,Sergi Roberto,es ESP,"DF,FW",Barcelona,La Liga,28.0,1992.0,10.5,1.0,0.0,0.0,7.0,10.0,2.0,13.0,10.0,6.0,0.0,0.0,0.0,62.0,10.0,8.0,55.6
2318,Tyler Roberts,wls WAL,"MF,FW",Leeds United,Premier League,21.0,1999.0,14.9,3.0,0.0,0.0,23.0,32.0,8.0,12.0,9.0,13.0,0.0,0.0,0.0,57.0,19.0,23.0,45.2
2319,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,26.0,1994.0,37.6,2.0,0.0,0.0,23.0,10.0,8.0,294.0,21.0,34.0,0.0,1.0,0.0,229.0,29.0,26.0,52.7
2320,Antonee Robinson,us USA,DF,Fulham,Premier League,22.0,1997.0,24.0,4.0,1.0,0.0,20.0,8.0,1.0,101.0,37.0,28.0,0.0,0.0,0.0,135.0,36.0,18.0,66.7
2321,Callum Robinson,ie IRL,"FW,MF",West Brom,Premier League,25.0,1995.0,17.3,0.0,0.0,0.0,3.0,19.0,8.0,40.0,7.0,5.0,2.0,0.0,0.0,77.0,18.0,45.0,28.6
2322,Jack Robinson,eng ENG,DF,Sheffield Utd,Premier League,26.0,1993.0,9.7,3.0,0.0,0.0,10.0,6.0,0.0,6.0,9.0,6.0,1.0,1.0,0.0,53.0,32.0,29.0,52.5
2323,Joel Robles,es ESP,GK,Betis,La Liga,30.0,1990.0,18.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,100.0
2324,Hal Robson-Kanu,wls WAL,FW,West Brom,Premier League,31.0,1989.0,6.2,2.0,0.0,0.0,15.0,10.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,11.0,27.0,28.9
2325,Marc Roca,es ESP,MF,Bayern Munich,Bundesliga,23.0,1996.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,3.0,25.0
2326,Christopher Rocchia,fr FRA,"DF,FW",Marseille,Ligue 1,22.0,1998.0,0.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
2327,Rubén Rochina,es ESP,MF,Levante,La Liga,29.0,1991.0,15.6,5.0,0.0,0.0,39.0,31.0,0.0,57.0,22.0,28.0,0.0,0.0,0.0,129.0,16.0,12.0,57.1
2328,Marek Rodák,sk SVK,GK,Fulham,Premier League,23.0,1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
2329,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,29.0,1990.0,18.1,10.0,0.0,0.0,30.0,19.0,0.0,14.0,47.0,25.0,0.0,0.0,0.0,101.0,20.0,16.0,55.6
2330,Joe Rodon,wls WAL,DF,Tottenham,Premier League,22.0,1997.0,8.1,0.0,0.0,0.0,2.0,8.0,1.0,0.0,21.0,9.0,0.0,0.0,0.0,36.0,21.0,13.0,61.8
2331,Rodri,es ESP,MF,Manchester City,Premier League,24.0,1996.0,30.5,6.0,0.0,0.0,44.0,30.0,2.0,14.0,36.0,40.0,0.0,0.0,0.0,285.0,79.0,31.0,71.8
2332,Rodrigo,es ESP,"MF,FW",Leeds United,Premier League,29.0,1991.0,14.3,3.0,0.0,0.0,19.0,9.0,3.0,22.0,5.0,7.0,0.0,1.0,0.0,64.0,23.0,33.0,41.1
2333,Rodrigo,es ESP,"FW,MF",Betis,La Liga,20.0,2000.0,6.0,0.0,0.0,0.0,1.0,16.0,2.0,12.0,2.0,3.0,0.0,0.0,0.0,41.0,2.0,7.0,22.2
