,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
2422,Adama Soumaoro,fr FRA,DF,Lille,Ligue 1,26.0,1992.0,19.1,0.0,6.0,0.0,0.0,0.31,0.0,0.0,,11.8,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,-0.5
2423,Boubakary Soumaré,fr FRA,MF,Lille,Ligue 1,19.0,1999.0,6.3,1.0,3.0,1.0,33.3,0.48,0.16,0.33,1.0,16.2,0.0,0.0,0.0,0.4,0.4,0.15,0.6,0.6
2424,Çağlar Söyüncü,tr TUR,DF,Leicester City,Premier League,22.0,1996.0,4.1,0.0,2.0,0.0,0.0,0.48,0.0,0.0,,12.1,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
2425,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,39.0,1979.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2426,Leonardo Spinazzola,it ITA,DF,Juventus,Serie A,25.0,1993.0,6.7,0.0,8.0,0.0,0.0,1.2,0.0,0.0,,18.9,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2427,Nicolás Spolli,ar ARG,DF,Genoa,Serie A,35.0,1983.0,6.0,0.0,3.0,1.0,33.3,0.5,0.17,0.0,0.0,10.7,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,-0.3
2428,Marco Sportiello,it ITA,GK,Frosinone,Serie A,26.0,1992.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2429,Mattia Sprocati,it ITA,"FW,MF",Parma,Serie A,25.0,1993.0,7.2,1.0,10.0,4.0,40.0,1.4,0.56,0.1,0.25,23.3,0.0,0.0,0.0,0.5,0.5,0.05,0.5,0.5
2430,Bassem Srarfi,tn TUN,"FW,MF",Nice,Ligue 1,21.0,1997.0,9.1,1.0,11.0,3.0,27.3,1.21,0.33,0.09,0.33,19.4,0.0,0.0,0.0,1.6,1.6,0.15,-0.6,-0.6
2431,Darijo Srna,hr CRO,DF,Cagliari,Serie A,36.0,1982.0,23.2,0.0,10.0,1.0,10.0,0.43,0.04,0.0,0.0,24.0,2.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
2432,Kostas Stafylidis,gr GRE,DF,Augsburg,Bundesliga,24.0,1993.0,10.2,0.0,10.0,1.0,10.0,0.98,0.1,0.0,0.0,35.2,1.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
2433,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,Bundesliga,27.0,1990.0,19.6,0.0,3.0,1.0,33.3,0.15,0.05,0.0,0.0,27.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
2434,Jozo Stanić,hr CRO,MF,Augsburg,Bundesliga,19.0,1999.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2435,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,Premier League,28.0,1989.0,11.5,2.0,33.0,9.0,27.3,2.88,0.79,0.03,0.11,21.0,10.0,1.0,1.0,3.1,2.3,0.07,-1.1,-1.3
2436,Niklas Stark,de GER,DF,Hertha BSC,Bundesliga,23.0,1995.0,20.8,1.0,11.0,4.0,36.4,0.53,0.19,0.09,0.25,11.2,0.0,0.0,0.0,0.8,0.8,0.07,0.2,0.2
2437,Timo Stavitski,fi FIN,"MF,FW",Caen,Ligue 1,19.0,1999.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2438,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,26.0,1991.0,16.7,5.0,27.0,8.0,29.6,1.62,0.48,0.19,0.63,16.5,0.0,0.0,0.0,3.1,3.1,0.11,1.9,1.9
2439,Marc Stendera,de GER,MF,Eint Frankfurt,Bundesliga,22.0,1995.0,1.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2440,Pascal Stenzel,de GER,"DF,MF",Freiburg,Bundesliga,22.0,1996.0,16.1,0.0,25.0,9.0,36.0,1.55,0.56,0.0,0.0,25.3,0.0,0.0,0.0,1.0,1.0,0.04,-1.0,-1.0
2441,Dale Stephens,eng ENG,MF,Brighton,Premier League,29.0,1989.0,27.6,1.0,11.0,1.0,9.1,0.4,0.04,0.09,1.0,27.4,0.0,0.0,0.0,0.3,0.3,0.03,0.7,0.7
2442,Jack Stephens,eng ENG,DF,Southampton,Premier League,24.0,1994.0,18.9,1.0,7.0,5.0,71.4,0.37,0.26,0.14,0.2,9.9,0.0,0.0,0.0,1.0,1.0,0.14,0.0,0.0
2444,Mariusz Stępiński,pl POL,FW,Chievo,Serie A,23.0,1995.0,27.5,6.0,61.0,16.0,26.2,2.22,0.58,0.1,0.38,14.6,0.0,0.0,0.0,7.8,7.8,0.13,-1.8,-1.8
2445,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,23.0,1994.0,30.8,17.0,77.0,38.0,49.4,2.5,1.23,0.22,0.45,13.9,1.0,0.0,0.0,13.7,13.7,0.18,3.3,3.3
2446,Lars Stindl,de GER,"FW,MF",M'Gladbach,Bundesliga,29.0,1988.0,16.8,3.0,34.0,12.0,35.3,2.03,0.72,0.09,0.25,18.8,1.0,0.0,0.0,2.3,2.3,0.07,0.7,0.7
2447,Kevin Stöger,at AUT,MF,Düsseldorf,Bundesliga,24.0,1993.0,23.5,1.0,33.0,10.0,30.3,1.4,0.42,0.03,0.1,25.2,5.0,0.0,0.0,2.4,2.4,0.07,-1.4,-1.4
2448,John Stones,eng ENG,DF,Manchester City,Premier League,24.0,1994.0,19.6,0.0,5.0,1.0,20.0,0.26,0.05,0.0,0.0,10.6,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
2449,Thomas Strakosha,al ALB,GK,Lazio,Serie A,23.0,1995.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2450,Tobias Strobl,de GER,"MF,DF",M'Gladbach,Bundesliga,28.0,1990.0,25.5,0.0,8.0,2.0,25.0,0.31,0.08,0.0,0.0,16.2,0.0,0.0,0.0,0.9,0.9,0.12,-0.9,-0.9
2451,Kevin Strootman,nl NED,MF,Roma,Serie A,28.0,1990.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2452,Kevin Strootman,nl NED,MF,Marseille,Ligue 1,28.0,1990.0,21.6,1.0,16.0,4.0,25.0,0.74,0.19,0.06,0.25,15.7,0.0,0.0,0.0,2.0,2.0,0.13,-1.0,-1.0
2453,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,27.0,1991.0,35.9,1.0,16.0,6.0,37.5,0.45,0.17,0.06,0.17,21.0,1.0,0.0,0.0,1.8,1.8,0.11,-0.8,-0.8
2454,Cristhian Stuani,uy URU,FW,Girona,La Liga,31.0,1986.0,30.3,19.0,72.0,34.0,47.2,2.37,1.12,0.19,0.41,12.0,0.0,5.0,5.0,14.1,10.4,0.15,4.9,3.6
2455,Leo Štulac,si SVN,MF,Parma,Serie A,23.0,1994.0,16.1,0.0,22.0,4.0,18.2,1.36,0.25,0.0,0.0,29.0,7.0,0.0,0.0,0.8,0.8,0.04,-0.8,-0.8
2456,Stefano Sturaro,it ITA,"MF,FW",Genoa,Serie A,25.0,1993.0,2.4,1.0,4.0,2.0,50.0,1.69,0.85,0.25,0.5,23.3,0.0,0.0,0.0,0.1,0.1,0.03,0.9,0.9
2457,Daniel Sturridge,eng ENG,"FW,MF",Liverpool,Premier League,28.0,1989.0,5.7,2.0,18.0,6.0,33.3,3.18,1.06,0.11,0.33,20.9,0.0,0.0,0.0,1.2,1.2,0.07,0.8,0.8
2458,Damián Suárez,uy URU,DF,Getafe,La Liga,30.0,1988.0,36.0,0.0,15.0,1.0,6.7,0.42,0.03,0.0,0.0,29.3,4.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
2459,Denis Suárez,es ESP,"MF,FW",Arsenal,Premier League,24.0,1994.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2460,Denis Suárez,es ESP,"MF,DF",Barcelona,La Liga,24.0,1994.0,0.2,0.0,1.0,1.0,100.0,4.74,4.74,0.0,0.0,10.9,0.0,0.0,0.0,0.4,0.4,0.38,-0.4,-0.4
2461,Leonardo Suárez,ar ARG,"FW,MF",Valladolid,La Liga,22.0,1996.0,5.7,2.0,10.0,3.0,30.0,1.74,0.52,0.2,0.67,19.0,0.0,0.0,0.0,1.3,1.3,0.13,0.7,0.7
2462,Luis Suárez,uy URU,FW,Barcelona,La Liga,31.0,1987.0,31.4,21.0,108.0,54.0,50.0,3.44,1.72,0.16,0.31,15.8,6.0,4.0,4.0,23.1,20.0,0.18,-2.1,-3.0
2463,Mario Suárez,es ESP,MF,Rayo Vallecano,La Liga,31.0,1987.0,11.4,2.0,18.0,4.0,22.2,1.58,0.35,0.11,0.5,15.9,0.0,0.0,0.0,1.1,1.1,0.06,0.9,0.9
2464,Mathías Suárez,uy URU,DF,Montpellier,Ligue 1,22.0,1996.0,6.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2465,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,33.0,1984.0,12.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2466,Neven Subotić,rs SRB,DF,Saint-Étienne,Ligue 1,29.0,1988.0,23.9,1.0,13.0,2.0,15.4,0.54,0.08,0.08,0.5,12.4,0.0,0.0,0.0,2.0,2.0,0.15,-1.0,-1.0
2467,Isaac Success,ng NGA,"FW,MF",Watford,Premier League,22.0,1996.0,11.7,1.0,29.0,10.0,34.5,2.48,0.86,0.03,0.1,17.0,0.0,0.0,0.0,3.5,3.5,0.12,-2.5,-2.5
2468,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,22.0,1995.0,29.5,2.0,20.0,6.0,30.0,0.68,0.2,0.1,0.33,17.9,0.0,0.0,0.0,1.5,1.5,0.07,0.5,0.5
2470,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,Premier League,29.0,1989.0,14.5,0.0,9.0,2.0,22.2,0.62,0.14,0.0,0.0,28.6,1.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
2471,Andrew Surman,eng ENG,MF,Bournemouth,Premier League,31.0,1986.0,16.0,0.0,9.0,1.0,11.1,0.56,0.06,0.0,0.0,24.9,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
2472,Sam Surridge,eng ENG,"MF,FW",Bournemouth,Premier League,20.0,1998.0,0.1,0.0,2.0,1.0,50.0,13.85,6.92,0.0,0.0,13.3,0.0,0.0,0.0,0.3,0.3,0.17,-0.3,-0.3
2473,Markel Susaeta,es ESP,"FW,MF",Athletic Club,La Liga,30.0,1987.0,15.3,1.0,15.0,6.0,40.0,0.98,0.39,0.07,0.17,19.6,1.0,0.0,0.0,0.7,0.7,0.05,0.3,0.3
2474,Suso,es ESP,"FW,MF",Milan,Serie A,24.0,1993.0,33.5,7.0,95.0,40.0,42.1,2.83,1.19,0.07,0.18,23.0,7.0,0.0,0.0,4.2,4.2,0.04,2.8,2.8
2475,Markus Suttner,at AUT,"DF,MF",Düsseldorf,Bundesliga,31.0,1987.0,5.4,1.0,4.0,1.0,25.0,0.74,0.18,0.25,1.0,23.2,2.0,0.0,0.0,0.2,0.2,0.05,0.8,0.8
2476,Mattias Svanberg,se SWE,MF,Bologna,Serie A,19.0,1999.0,13.1,0.0,22.0,2.0,9.1,1.68,0.15,0.0,0.0,21.9,0.0,0.0,0.0,1.2,1.2,0.06,-1.2,-1.2
2477,Sanasi Sy,fr FRA,MF,Amiens,Ligue 1,19.0,1999.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2478,Seydou Sy,sn SEN,GK,Monaco,Ligue 1,22.0,1995.0,2.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2479,Issiaga Sylla,gn GUI,"DF,MF",Toulouse,Ligue 1,24.0,1994.0,22.2,2.0,16.0,5.0,31.3,0.72,0.23,0.13,0.4,13.2,0.0,0.0,0.0,2.0,2.0,0.12,0.0,0.0
2480,Moussa Sylla,fr FRA,"FW,MF",Monaco,Ligue 1,18.0,1999.0,8.5,0.0,16.0,4.0,25.0,1.87,0.47,0.0,0.0,14.0,0.0,0.0,0.0,2.2,2.2,0.14,-2.2,-2.2
2481,Eddy Sylvestre,fr FRA,"FW,MF",Nice,Ligue 1,18.0,1999.0,3.0,0.0,2.0,1.0,50.0,0.68,0.34,0.0,0.0,10.5,0.0,0.0,0.0,0.6,0.6,0.29,-0.6,-0.6
2482,Ádám Szalai,hu HUN,FW,Hoffenheim,Bundesliga,30.0,1987.0,18.1,6.0,66.0,20.0,30.3,3.65,1.11,0.09,0.3,12.7,0.0,0.0,0.0,9.6,9.6,0.15,-3.6,-3.6
2483,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,28.0,1990.0,28.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2484,Alexander Sørloth,no NOR,FW,Crystal Palace,Premier League,22.0,1995.0,2.1,0.0,4.0,1.0,25.0,1.95,0.49,0.0,0.0,11.9,0.0,0.0,0.0,0.5,0.5,0.12,-0.5,-0.5
2485,Franck Tabanou,fr FRA,DF,Guingamp,Ligue 1,29.0,1989.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2486,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,22.0,1996.0,32.6,3.0,12.0,4.0,33.3,0.37,0.12,0.25,0.75,10.6,0.0,0.0,0.0,1.1,1.1,0.1,1.9,1.9
2487,Flavien Tait,fr FRA,"MF,FW",Angers,Ligue 1,25.0,1993.0,33.2,5.0,84.0,37.0,44.0,2.53,1.12,0.06,0.14,21.0,3.0,0.0,1.0,7.0,6.1,0.07,-2.0,-1.1
2488,Adrien Tameze,cm CMR,MF,Nice,Ligue 1,24.0,1994.0,32.7,0.0,19.0,4.0,21.1,0.58,0.12,0.0,0.0,19.8,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
2489,Strahinja Tanasijević,rs SRB,"DF,MF",Chievo,Serie A,21.0,1997.0,0.2,0.0,1.0,0.0,0.0,5.29,0.0,0.0,,9.3,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2490,Matt Targett,eng ENG,DF,Southampton,Premier League,22.0,1995.0,13.2,1.0,11.0,3.0,27.3,0.83,0.23,0.09,0.33,17.7,1.0,0.0,0.0,0.5,0.5,0.05,0.5,0.5
2491,Rodrigo Tarín,es ESP,DF,Leganés,La Liga,22.0,1996.0,15.9,0.0,4.0,0.0,0.0,0.25,0.0,0.0,,10.0,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
2492,James Tarkowski,eng ENG,DF,Burnley,Premier League,25.0,1992.0,34.3,3.0,22.0,9.0,40.9,0.64,0.26,0.14,0.33,7.2,0.0,0.0,0.0,3.3,3.3,0.16,-0.3,-0.3
2493,Ciprian Tătărușanu,ro ROU,GK,Nantes,Ligue 1,32.0,1986.0,26.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2494,Júlio Tavares,cv CPV,FW,Dijon,Ligue 1,29.0,1988.0,31.2,5.0,59.0,19.0,32.2,1.89,0.61,0.07,0.21,13.7,0.0,1.0,1.0,9.5,8.7,0.15,-4.5,-4.7
2496,Júnior Tavares,br BRA,DF,Sampdoria,Serie A,21.0,1996.0,2.0,0.0,1.0,1.0,100.0,0.49,0.49,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
2497,Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,Bundesliga,26.0,1992.0,1.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2498,Charlie Taylor,eng ENG,DF,Burnley,Premier League,24.0,1993.0,36.0,0.0,6.0,0.0,0.0,0.17,0.0,0.0,,28.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
2499,Malik Tchokounté,fr FRA,"FW,MF",Caen,Ligue 1,29.0,1988.0,16.4,0.0,22.0,6.0,27.3,1.34,0.37,0.0,0.0,12.7,0.0,0.0,0.0,1.8,1.8,0.08,-1.8,-1.8
2500,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,Ligue 1,18.0,2000.0,7.8,0.0,7.0,1.0,14.3,0.89,0.13,0.0,0.0,22.9,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
2501,Georg Teigl,at AUT,"MF,FW",Augsburg,Bundesliga,27.0,1991.0,3.3,0.0,1.0,1.0,100.0,0.3,0.3,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2502,Cristian Tello,es ESP,"DF,FW",Betis,La Liga,26.0,1991.0,17.5,4.0,36.0,17.0,47.2,2.06,0.97,0.11,0.24,17.7,6.0,0.0,0.0,2.9,2.9,0.08,1.1,1.1
2503,Łukasz Teodorczyk,pl POL,FW,Udinese,Serie A,27.0,1991.0,4.4,1.0,12.0,2.0,16.7,2.7,0.45,0.08,0.5,12.8,0.0,0.0,1.0,2.3,1.4,0.11,-1.3,-0.4
2504,Hidde ter Avest,nl NED,"DF,FW",Udinese,Serie A,21.0,1997.0,10.8,0.0,3.0,1.0,33.3,0.28,0.09,0.0,0.0,15.5,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
2505,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,26.0,1992.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2506,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,28.0,1990.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2507,Pietro Terracciano,it ITA,GK,Empoli,Serie A,28.0,1990.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2508,Marco Terrazzino,de GER,"MF,FW",Freiburg,Bundesliga,27.0,1991.0,5.7,1.0,12.0,5.0,41.7,2.09,0.87,0.08,0.2,22.4,2.0,0.0,0.0,0.8,0.8,0.07,0.2,0.2
2509,Martin Terrier,fr FRA,FW,Lyon,Ligue 1,21.0,1997.0,16.5,9.0,36.0,16.0,44.4,2.18,0.97,0.25,0.56,15.2,0.0,0.0,0.0,4.1,4.1,0.11,4.9,4.9
2510,Kenny Tete,nl NED,DF,Lyon,Ligue 1,22.0,1995.0,11.6,0.0,8.0,2.0,25.0,0.69,0.17,0.0,0.0,18.7,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7
2511,Cedric Teuchert,de GER,"FW,MF",Schalke 04,Bundesliga,21.0,1997.0,1.8,0.0,1.0,1.0,100.0,0.56,0.56,0.0,0.0,7.7,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2512,Florian Thauvin,fr FRA,"FW,MF",Marseille,Ligue 1,25.0,1993.0,29.0,16.0,99.0,33.0,33.3,3.41,1.14,0.14,0.42,17.0,8.0,2.0,2.0,11.3,9.8,0.1,4.7,4.2
2513,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,Serie A,35.0,1983.0,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,12.5,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2514,Cyril Théréau,fr FRA,FW,Cagliari,Serie A,35.0,1983.0,1.5,0.0,2.0,0.0,0.0,1.37,0.0,0.0,,10.6,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
2515,Sada Thioub,sn SEN,"MF,FW",Nîmes,Ligue 1,23.0,1995.0,27.5,3.0,35.0,15.0,42.9,1.27,0.55,0.09,0.2,16.4,0.0,0.0,0.0,3.8,3.8,0.11,-0.8,-0.8
2516,Romain Thomas,fr FRA,DF,Angers,Ligue 1,30.0,1988.0,26.6,2.0,14.0,3.0,21.4,0.53,0.11,0.14,0.67,9.0,0.0,0.0,0.0,1.7,1.7,0.12,0.3,0.3
2517,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,Ligue 1,24.0,1993.0,27.5,5.0,53.0,17.0,32.1,1.92,0.62,0.09,0.29,18.7,0.0,0.0,0.0,4.5,4.4,0.08,0.5,0.6
2518,Erik Thommy,de GER,"MF,FW",Stuttgart,Bundesliga,23.0,1994.0,8.8,1.0,25.0,4.0,16.0,2.83,0.45,0.04,0.25,24.8,5.0,0.0,0.0,1.2,1.2,0.05,-0.2,-0.2
2519,Marcus Thuram,fr FRA,"FW,MF",Guingamp,Ligue 1,20.0,1997.0,28.6,9.0,57.0,18.0,31.6,2.0,0.63,0.09,0.28,15.1,0.0,4.0,5.0,10.0,6.0,0.11,-1.0,-1.0
2520,Youri Tielemans,be BEL,MF,Leicester City,Premier League,21.0,1997.0,12.1,3.0,31.0,12.0,38.7,2.57,0.99,0.1,0.25,24.7,2.0,0.0,0.0,1.8,1.8,0.06,1.2,1.2
2522,Youri Tielemans,be BEL,MF,Monaco,Ligue 1,21.0,1997.0,18.7,5.0,34.0,6.0,17.6,1.82,0.32,0.12,0.67,24.1,4.0,1.0,1.0,2.6,1.8,0.05,2.4,2.2
2523,Timothy Tillman,de GER,"FW,MF",Nürnberg,Bundesliga,19.0,1999.0,2.3,0.0,3.0,0.0,0.0,1.31,0.0,0.0,,17.6,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
2524,Cheick Timite,ci CIV,"FW,MF",Amiens,Ligue 1,20.0,1997.0,16.2,1.0,35.0,8.0,22.9,2.16,0.49,0.03,0.13,17.4,0.0,0.0,0.0,2.7,2.7,0.08,-1.7,-1.7
2525,David Timor,es ESP,MF,Girona,La Liga,28.0,1989.0,1.8,0.0,2.0,0.0,0.0,1.1,0.0,0.0,,34.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
2526,George Timotheou,au AUS,DF,Schalke 04,Bundesliga,21.0,1997.0,1.0,0.0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,21.9,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
2527,Marcel Tisserand,cd COD,DF,Wolfsburg,Bundesliga,25.0,1993.0,9.8,1.0,10.0,2.0,20.0,1.02,0.2,0.1,0.5,8.7,0.0,0.0,0.0,1.1,1.1,0.11,-0.1,-0.1
2528,Tito,es ESP,DF,Rayo Vallecano,La Liga,33.0,1985.0,12.2,0.0,1.0,1.0,100.0,0.08,0.08,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
2529,Jean-Clair Todibo,fr FRA,DF,Barcelona,La Liga,18.0,1999.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2530,Jean-Clair Todibo,fr FRA,DF,Toulouse,Ligue 1,18.0,1999.0,9.3,1.0,2.0,2.0,100.0,0.22,0.22,0.5,0.5,9.2,0.0,0.0,0.0,0.2,0.2,0.1,0.8,0.8
2531,Karl Toko Ekambi,cm CMR,"FW,MF",Villarreal,La Liga,25.0,1992.0,23.8,10.0,58.0,32.0,55.2,2.43,1.34,0.17,0.31,14.8,0.0,0.0,1.0,10.6,10.0,0.17,-0.6,0.0
2532,Corentin Tolisso,fr FRA,MF,Bayern Munich,Bundesliga,23.0,1994.0,0.6,1.0,1.0,1.0,100.0,1.73,1.73,1.0,1.0,10.8,0.0,0.0,0.0,0.1,0.1,0.1,0.9,0.9
2533,Rafael Tolói,it ITA,DF,Atalanta,Serie A,27.0,1990.0,19.4,1.0,26.0,8.0,30.8,1.34,0.41,0.04,0.13,15.7,0.0,0.0,0.0,1.8,1.8,0.07,-0.8,-0.8
2534,Raúl de Tomás,es ESP,FW,Rayo Vallecano,La Liga,23.0,1994.0,31.3,14.0,115.0,47.0,40.9,3.68,1.5,0.12,0.3,18.0,8.0,0.0,0.0,15.6,15.6,0.14,-1.6,-1.6
2535,James Tomkins,eng ENG,DF,Crystal Palace,Premier League,29.0,1989.0,28.4,1.0,22.0,7.0,31.8,0.77,0.25,0.05,0.14,12.9,0.0,0.0,0.0,1.4,1.4,0.07,-0.4,-0.4
2536,Nenad Tomović,rs SRB,DF,Chievo,Serie A,30.0,1987.0,8.2,1.0,4.0,1.0,25.0,0.49,0.12,0.25,1.0,12.1,0.0,0.0,0.0,0.3,0.3,0.09,0.7,0.7
2537,Lorenzo Tonelli,it ITA,DF,Sampdoria,Serie A,28.0,1990.0,18.4,1.0,7.0,3.0,42.9,0.38,0.16,0.14,0.33,13.3,0.0,0.0,0.0,0.9,0.9,0.13,0.1,0.1
2538,Toño,es ESP,"DF,FW",Levante,La Liga,28.0,1989.0,19.6,1.0,14.0,4.0,28.6,0.71,0.2,0.07,0.25,25.2,1.0,0.0,0.0,1.3,1.3,0.09,-0.3,-0.3
2539,Ömer Toprak,tr TUR,DF,Dortmund,Bundesliga,29.0,1989.0,2.6,0.0,1.0,0.0,0.0,0.38,0.0,0.0,,12.4,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
2540,Lucas Torreira,uy URU,MF,Arsenal,Premier League,22.0,1996.0,26.5,2.0,25.0,6.0,24.0,0.94,0.23,0.08,0.33,23.1,2.0,0.0,0.0,1.5,1.5,0.06,0.5,0.5
2541,Daniel Torres,co COL,MF,Alavés,La Liga,28.0,1989.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2542,Ferrán Torres,es ESP,MF,Valencia,La Liga,18.0,2000.0,9.4,2.0,16.0,6.0,37.5,1.69,0.64,0.13,0.33,15.6,0.0,0.0,0.0,1.5,1.5,0.09,0.5,0.5
2543,Lucas Torró,es ESP,MF,Eint Frankfurt,Bundesliga,24.0,1994.0,6.2,0.0,5.0,1.0,20.0,0.8,0.16,0.0,0.0,16.3,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
2544,Jordan Torunarigha,de GER,DF,Hertha BSC,Bundesliga,20.0,1997.0,12.9,2.0,7.0,2.0,28.6,0.54,0.16,0.29,1.0,10.9,0.0,0.0,0.0,1.1,1.1,0.16,0.9,0.9
2545,Cenk Tosun,tr TUR,FW,Everton,Premier League,27.0,1991.0,11.8,3.0,37.0,17.0,45.9,3.14,1.44,0.08,0.18,14.0,0.0,0.0,0.0,5.0,5.0,0.14,-2.0,-2.0
2546,Abdoulaye Touré,fr FRA,MF,Nantes,Ligue 1,24.0,1994.0,30.5,3.0,55.0,14.0,25.5,1.8,0.46,0.05,0.21,26.8,0.0,0.0,0.0,2.2,2.2,0.04,0.8,0.8
2548,Almamy Touré,ml MLI,DF,Monaco,Ligue 1,22.0,1996.0,3.8,0.0,2.0,0.0,0.0,0.52,0.0,0.0,,10.8,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
