,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
127,Aldo Angoula,fr FRA,DF,Evian,Ligue 1,32.0,1981.0,20.0,19.0,1717.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05
128,Brayan Angulo,co COL,"DF,MF",Granada,La Liga,23.0,1989.0,34.0,33.0,2938.0,32.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06
130,Victor Anichebe,ng NGA,FW,West Brom,Premier League,25.0,1988.0,24.0,11.0,1220.0,13.6,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.22,0.22,0.44,0.22,0.44
131,Victor Anichebe,ng NGA,FW,Everton,Premier League,25.0,1988.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Vurnon Anita,cw CUW,"DF,MF",Newcastle Utd,Premier League,24.0,1989.0,34.0,28.0,2457.0,27.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.04,0.04,0.07,0.04,0.07
133,Anthony Annan,gh GHA,MF,Schalke 04,Bundesliga,27.0,1986.0,3.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Ion Ansotegi,es ESP,DF,Real Sociedad,La Liga,31.0,1982.0,24.0,18.0,1790.0,19.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1
135,Luca Antei,it ITA,DF,Sassuolo,Serie A,21.0,1992.0,22.0,22.0,1931.0,21.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.05,0.05,0.0,0.05
136,Luca Antonelli,it ITA,"DF,MF",Genoa,Serie A,26.0,1987.0,30.0,30.0,2576.0,28.6,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.1,0.03,0.14,0.1,0.14
137,Luca Antonini,it ITA,"DF,MF",Genoa,Serie A,30.0,1982.0,26.0,25.0,2147.0,23.9,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.08,0.04,0.13,0.08,0.13
138,José Antonio Caro,es ESP,DF,Betis,La Liga,20.0,1993.0,4.0,1.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,José Antonio Reyes,es ESP,MF,Sevilla,La Liga,29.0,1983.0,21.0,15.0,1174.0,13.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.46,0.46,0.0,0.46
140,Mikael Antonsson,se SWE,DF,Bologna,Serie A,32.0,1981.0,34.0,32.0,2955.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Vitorino Antunes,pt POR,DF,Málaga,La Liga,26.0,1987.0,36.0,36.0,3179.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dennis Aogo,de GER,"DF,MF",Hamburger SV,Bundesliga,26.0,1987.0,2.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Dennis Aogo,de GER,"DF,MF",Schalke 04,Bundesliga,26.0,1987.0,10.0,10.0,888.0,9.9,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3
144,Alberto Aquilani,it ITA,MF,Fiorentina,Serie A,29.0,1984.0,31.0,31.0,2587.0,28.7,6.0,1.0,7.0,5.0,1.0,1.0,7.0,0.0,0.21,0.03,0.24,0.17,0.21
145,Javier Aquino,mx MEX,"DF,FW",Villarreal,La Liga,23.0,1990.0,32.0,18.0,1848.0,20.5,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,0.05,0.24,0.29,0.05,0.29
146,Youssef El-Arabi,ma MAR,FW,Granada,La Liga,26.0,1987.0,36.0,34.0,2769.0,30.8,12.0,2.0,14.0,11.0,1.0,2.0,5.0,0.0,0.39,0.07,0.46,0.36,0.42
147,Juan Arango,ve VEN,MF,M'Gladbach,Bundesliga,33.0,1980.0,31.0,31.0,2587.0,28.7,8.0,5.0,13.0,8.0,0.0,0.0,2.0,0.0,0.28,0.17,0.45,0.28,0.45
148,Daniel Aranzubia,es ESP,GK,Atlético Madrid,La Liga,33.0,1979.0,1.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,Vinícius Araújo,br BRA,FW,Valencia,La Liga,20.0,1993.0,6.0,0.0,105.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.86
150,Álvaro Arbeloa,es ESP,DF,Real Madrid,La Liga,30.0,1983.0,18.0,14.0,1315.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Anaitz Arbilla,es ESP,DF,Rayo Vallecano,La Liga,26.0,1987.0,30.0,26.0,2382.0,26.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.04,0.0,0.04,0.04,0.04
152,Matteo Ardemagni,it ITA,FW,Chievo,Serie A,26.0,1987.0,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Lorenzo Ariaudo,it ITA,DF,Cagliari,Serie A,24.0,1989.0,4.0,3.0,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Lorenzo Ariaudo,it ITA,DF,Sassuolo,Serie A,24.0,1989.0,12.0,12.0,1033.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
156,José Ariel Núñez,py PAR,"FW,MF",Osasuna,La Liga,24.0,1988.0,6.0,2.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Fernando Aristeguieta,ve VEN,FW,Nantes,Ligue 1,21.0,1992.0,22.0,4.0,658.0,7.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.27,0.0,0.27,0.27,0.27
158,Sylvain Armand,fr FRA,DF,Rennes,Ligue 1,32.0,1980.0,32.0,32.0,2797.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
159,Emiliano Armenteros,ar ARG,MF,Osasuna,La Liga,27.0,1986.0,29.0,27.0,2268.0,25.2,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,0.16,0.12,0.28,0.16,0.28
160,Pablo Armero,co COL,"DF,MF",West Ham,Premier League,26.0,1986.0,5.0,3.0,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Pablo Armero,co COL,"DF,MF",Napoli,Serie A,26.0,1986.0,14.0,9.0,880.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Adam Armstrong,eng ENG,"FW,MF",Newcastle Utd,Premier League,16.0,1997.0,4.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Marko Arnautović,at AUT,"FW,MF",Stoke City,Premier League,24.0,1989.0,30.0,27.0,2247.0,25.0,4.0,7.0,11.0,3.0,1.0,1.0,3.0,0.0,0.16,0.28,0.44,0.12,0.4
164,Marko Arnautović,at AUT,"FW,MF",Werder Bremen,Bundesliga,24.0,1989.0,2.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,John Arne Riise,no NOR,"DF,MF",Fulham,Premier League,32.0,1980.0,20.0,17.0,1488.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,19.0,1994.0,28.0,27.0,2239.0,24.9,7.0,2.0,9.0,7.0,0.0,0.0,3.0,1.0,0.28,0.08,0.36,0.28,0.36
167,Salim Arrache,dz ALG,MF,Ajaccio,Ligue 1,31.0,1982.0,7.0,5.0,274.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.66,0.0,0.66,0.66,0.66
168,Alejandro Arribas,es ESP,DF,Osasuna,La Liga,24.0,1989.0,36.0,36.0,3196.0,35.5,1.0,1.0,2.0,1.0,0.0,0.0,10.0,1.0,0.03,0.03,0.06,0.03,0.06
169,Álvaro Arroyo,es ESP,DF,Getafe,La Liga,25.0,1988.0,17.0,16.0,1442.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06
170,Tolgay Arslan,de GER,MF,Hamburger SV,Bundesliga,22.0,1990.0,32.0,27.0,2471.0,27.5,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,0.04,0.11,0.15,0.04,0.15
171,Mikel Arteta,es ESP,MF,Arsenal,Premier League,31.0,1982.0,31.0,27.0,2408.0,26.8,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,0.07,0.0,0.07,0.0,0.0
172,Kwadwo Asamoah,gh GHA,"DF,MF",Juventus,Serie A,24.0,1988.0,34.0,32.0,2750.0,30.6,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.07,0.1,0.16,0.07,0.16
173,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,24.0,1989.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Iago Aspas,es ESP,"FW,MF",Liverpool,Premier League,25.0,1987.0,14.0,5.0,383.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23
175,Oussama Assaidi,ma MAR,"FW,MF",Stoke City,Premier League,24.0,1988.0,19.0,12.0,1113.0,12.4,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32
176,Davide Astori,it ITA,DF,Cagliari,Serie A,26.0,1987.0,34.0,34.0,3015.0,33.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06
177,Eliran Atar,il ISR,FW,Reims,Ligue 1,26.0,1987.0,22.0,11.0,911.0,10.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.3
178,Fatih Atik,tr TUR,MF,Guingamp,Ligue 1,29.0,1984.0,28.0,18.0,1658.0,18.4,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.11,0.22,0.33,0.11,0.33
179,Pierre-Emerick Aubameyang,ga GAB,"FW,MF",Dortmund,Bundesliga,24.0,1989.0,32.0,21.0,1955.0,21.7,13.0,4.0,17.0,13.0,0.0,0.0,1.0,0.0,0.6,0.18,0.78,0.6,0.78
180,Fabien Audard,fr FRA,GK,Lorient,Ligue 1,35.0,1978.0,23.0,23.0,1943.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Johan Audel,mq MTQ,"FW,MF",Nantes,Ligue 1,29.0,1983.0,11.0,6.0,492.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18
183,Serge Aurier,ci CIV,"DF,MF",Toulouse,Ligue 1,20.0,1992.0,34.0,34.0,3044.0,33.8,6.0,6.0,12.0,6.0,0.0,0.0,11.0,0.0,0.18,0.18,0.35,0.18,0.35
184,Jon Aurtenetxe,es ESP,DF,Celta Vigo,La Liga,21.0,1992.0,20.0,17.0,1565.0,17.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.12,0.12,0.0,0.12
185,Danilo Avelar,br BRA,"DF,MF",Cagliari,Serie A,24.0,1989.0,20.0,16.0,1446.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.06,0.06,0.0,0.06
186,Fabio Aveni,it ITA,FW,Catania,Serie A,18.0,1994.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Christopher Avevor,de GER,"DF,MF",Hannover 96,Bundesliga,21.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Vlada Avramov,rs SRB,GK,Cagliari,Serie A,34.0,1979.0,23.0,22.0,2016.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Levent Ayçiçek,de GER,MF,Werder Bremen,Bundesliga,19.0,1994.0,2.0,0.0,13.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.92,0.0,6.92,6.92,6.92
190,André Ayew,gh GHA,"FW,MF",Marseille,Ligue 1,23.0,1989.0,25.0,24.0,2120.0,23.6,6.0,3.0,9.0,5.0,1.0,1.0,6.0,0.0,0.25,0.13,0.38,0.21,0.34
191,Jordan Ayew,gh GHA,"FW,MF",Marseille,Ligue 1,21.0,1991.0,16.0,7.0,642.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
192,Jordan Ayew,gh GHA,"FW,MF",Sochaux,Ligue 1,21.0,1991.0,17.0,16.0,1355.0,15.1,5.0,1.0,6.0,5.0,0.0,0.0,4.0,1.0,0.33,0.07,0.4,0.33,0.4
193,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,Bundesliga,18.0,1994.0,14.0,9.0,879.0,9.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2
194,Floyd Ayité,tg TOG,"FW,MF",Reims,Ligue 1,24.0,1988.0,32.0,22.0,2014.0,22.4,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,0.22,0.18,0.4,0.22,0.4
195,Ramon Azeez,ng NGA,MF,Almería,La Liga,20.0,1992.0,30.0,21.0,2054.0,22.8,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09
196,Larry Azouni,tn TUN,MF,Lorient,Ligue 1,19.0,1994.0,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197,César Azpilicueta,es ESP,"DF,MF",Chelsea,Premier League,23.0,1989.0,29.0,26.0,2325.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Adama Ba,mr MTN,"FW,MF",Bastia,Ligue 1,19.0,1993.0,12.0,6.0,543.0,6.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.5,0.17,0.66,0.5,0.66
199,Demba Ba,sn SEN,FW,Chelsea,Premier League,28.0,1985.0,19.0,5.0,669.0,7.4,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.67,0.13,0.81,0.67,0.81
200,El-Hadji Ba,mr MTN,MF,Sunderland,Premier League,20.0,1993.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Maxime Baca,fr FRA,DF,Lorient,Ligue 1,30.0,1983.0,20.0,16.0,1544.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06
202,Carlos Bacca,co COL,FW,Sevilla,La Liga,26.0,1986.0,35.0,27.0,2293.0,25.5,14.0,5.0,19.0,13.0,1.0,1.0,4.0,0.0,0.55,0.2,0.75,0.51,0.71
203,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,Premier League,21.0,1991.0,35.0,28.0,2599.0,28.9,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,0.17,0.03,0.21,0.17,0.21
204,Milan Badelj,hr CRO,MF,Hamburger SV,Bundesliga,24.0,1989.0,29.0,29.0,2403.0,26.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.07,0.11,0.04,0.11
205,Raúl Baena,es ESP,MF,Rayo Vallecano,La Liga,24.0,1989.0,20.0,15.0,1222.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
206,Jean-Christophe Bahebeck,fr FRA,"FW,MF",Valenciennes,Ligue 1,20.0,1993.0,19.0,11.0,1127.0,12.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.16,0.08,0.24,0.16,0.24
208,Farès Bahlouli,fr FRA,MF,Lyon,Ligue 1,18.0,1995.0,4.0,1.0,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Daniel Baier,de GER,MF,Augsburg,Bundesliga,29.0,1984.0,34.0,34.0,3060.0,34.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09
210,Leighton Baines,eng ENG,DF,Everton,Premier League,28.0,1984.0,32.0,32.0,2838.0,31.5,5.0,4.0,9.0,2.0,3.0,3.0,6.0,0.0,0.16,0.13,0.29,0.06,0.19
211,Pavol Bajza,sk SVK,GK,Parma,Serie A,21.0,1991.0,3.0,2.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Marvin Bakalorz,de GER,MF,Eint Frankfurt,Bundesliga,23.0,1989.0,3.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Cédric Bakambu,cd COD,FW,Sochaux,Ligue 1,22.0,1991.0,31.0,22.0,2020.0,22.4,7.0,2.0,9.0,6.0,1.0,1.0,4.0,1.0,0.31,0.09,0.4,0.27,0.36
214,Djamel Bakar,km COM,"FW,MF",Montpellier,Ligue 1,24.0,1989.0,13.0,7.0,567.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.16,0.16,0.32,0.16,0.32
215,Tiemoué Bakayoko,fr FRA,MF,Rennes,Ligue 1,18.0,1994.0,24.0,19.0,1728.0,19.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05
216,Nathan Baker,eng ENG,DF,Aston Villa,Premier League,22.0,1991.0,30.0,29.0,2477.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Marko Bakić,me MNE,MF,Fiorentina,Serie A,19.0,1993.0,3.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Keita Baldé,sn SEN,"FW,MF",Lazio,Serie A,18.0,1995.0,25.0,14.0,1373.0,15.3,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,0.33,0.2,0.52,0.33,0.52
219,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,24.0,1989.0,27.0,24.0,2062.0,22.9,15.0,12.0,27.0,15.0,0.0,0.0,3.0,0.0,0.65,0.52,1.18,0.65,1.18
220,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,25.0,1988.0,31.0,31.0,2659.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Hanno Balitsch,de GER,MF,Nürnberg,Bundesliga,32.0,1981.0,14.0,11.0,1057.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Florent Balmont,fr FRA,MF,Lille,Ligue 1,33.0,1980.0,35.0,34.0,2844.0,31.6,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,0.22,0.22,0.0,0.22
223,Mario Balotelli,it ITA,FW,Milan,Serie A,22.0,1990.0,30.0,25.0,2294.0,25.5,14.0,6.0,20.0,11.0,3.0,5.0,9.0,1.0,0.55,0.24,0.78,0.43,0.67
224,Federico Balzaretti,it ITA,DF,Roma,Serie A,31.0,1981.0,11.0,10.0,915.0,10.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.1,0.0,0.1,0.1,0.1
225,Anderson Bamba,br BRA,DF,Eint Frankfurt,Bundesliga,25.0,1988.0,15.0,15.0,1292.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
226,Éver Banega,ar ARG,MF,Valencia,La Liga,25.0,1988.0,18.0,14.0,1149.0,12.8,1.0,3.0,4.0,0.0,1.0,2.0,6.0,0.0,0.08,0.23,0.31,0.0,0.23
227,Ismaël Bangoura,gn GUI,FW,Nantes,Ligue 1,28.0,1985.0,13.0,2.0,440.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2
228,Lass Bangoura,gn GUI,"FW,MF",Rayo Vallecano,La Liga,21.0,1992.0,28.0,19.0,1785.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
229,Barry Bannan,sct SCO,MF,Crystal Palace,Premier League,23.0,1989.0,15.0,13.0,997.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.09,0.09,0.18,0.09,0.18
230,Nadjib Baouia,dz ALG,FW,Evian,Ligue 1,21.0,1992.0,2.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Léo Baptistão,br BRA,"FW,MF",Betis,La Liga,20.0,1992.0,17.0,13.0,1003.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18
232,Léo Baptistão,br BRA,"FW,MF",Atlético Madrid,La Liga,20.0,1992.0,5.0,1.0,125.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.72
234,Issa Baradji,ml MLI,FW,Ajaccio,Ligue 1,18.0,1995.0,5.0,1.0,154.0,1.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75
235,Javier Baraja,es ESP,"DF,MF",Valladolid,La Liga,32.0,1980.0,12.0,6.0,520.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17
236,Joseph Barbato,fr FRA,FW,Bastia,Ligue 1,18.0,1994.0,4.0,1.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Cédric Barbosa,fr FRA,MF,Evian,Ligue 1,37.0,1976.0,28.0,20.0,1726.0,19.2,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,0.05,0.26,0.31,0.05,0.31
238,Hélder Barbosa,pt POR,"FW,MF",Almería,La Liga,26.0,1987.0,28.0,7.0,986.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09
239,Francesco Bardi,it ITA,GK,Livorno,Serie A,21.0,1992.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Phil Bardsley,sct SCO,DF,Sunderland,Premier League,28.0,1985.0,26.0,26.0,2245.0,24.9,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.08,0.0,0.08,0.08,0.08
241,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,24.0,1989.0,20.0,17.0,1578.0,17.5,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.17,0.0,0.17,0.17,0.17
242,Antonino Barillà,it ITA,"DF,MF",Sampdoria,Serie A,25.0,1988.0,3.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
243,Davide Bariti,it ITA,MF,Napoli,Serie A,22.0,1991.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Ross Barkley,eng ENG,MF,Everton,Premier League,19.0,1993.0,34.0,25.0,2282.0,25.4,6.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.24,0.0,0.24,0.24,0.24
245,Heinz Barmettler,do DOM,DF,Valladolid,La Liga,26.0,1987.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Tranquillo Barnetta,ch SUI,MF,Schalke 04,Bundesliga,28.0,1985.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Tranquillo Barnetta,ch SUI,MF,Eint Frankfurt,Bundesliga,28.0,1985.0,22.0,20.0,1639.0,18.2,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.05,0.16,0.22,0.05,0.22
248,Antonio Barragán,es ESP,"DF,MF",Valencia,La Liga,26.0,1987.0,20.0,17.0,1493.0,16.6,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.18,0.18,0.0,0.18
249,David Barral,es ESP,FW,Levante,La Liga,30.0,1983.0,32.0,25.0,2250.0,25.0,7.0,0.0,7.0,6.0,1.0,2.0,12.0,0.0,0.28,0.0,0.28,0.24,0.24
250,Pablo Barrientos,ar ARG,MF,Catania,Serie A,28.0,1985.0,28.0,27.0,2277.0,25.3,5.0,3.0,8.0,5.0,0.0,0.0,10.0,0.0,0.2,0.12,0.32,0.2,0.32
251,Gareth Barry,eng ENG,MF,Everton,Premier League,32.0,1981.0,32.0,32.0,2848.0,31.6,3.0,4.0,7.0,3.0,0.0,0.0,10.0,0.0,0.09,0.13,0.22,0.09,0.22
252,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,Ligue 1,24.0,1988.0,13.0,12.0,898.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,0.2,0.1,0.2
253,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,22.0,1991.0,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Daniele Bartolini,it ITA,MF,Livorno,Serie A,18.0,1995.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Marc Bartra,es ESP,DF,Barcelona,La Liga,22.0,1991.0,20.0,17.0,1592.0,17.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.11,0.06,0.11
