,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
2151,Pietro Pellegri,it ITA,FW,Milan,Serie A,20.0,2001.0,1.5,5.0,3.41,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,Lorenzo Pellegrini,it ITA,MF,Roma,Serie A,25.0,1996.0,25.4,139.0,5.47,62.0,42.0,11.0,14.0,7.0,3.0,11.0,0.43,6.0,2.0,0.0,3.0,0.0,0.0
2153,Luca Pellegrini,it ITA,DF,Juventus,Serie A,22.0,1999.0,12.3,30.0,2.44,20.0,5.0,1.0,0.0,3.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0
2154,Facundo Pellistri,uy URU,"MF,FW",Alavés,La Liga,19.0,2001.0,7.5,17.0,2.28,12.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,Federico Peluso,it ITA,DF,Sassuolo,Serie A,37.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,Timothee Pembele,fr FRA,DF,Bordeaux,Ligue 1,18.0,2002.0,15.7,36.0,2.29,20.0,3.0,8.0,4.0,1.0,0.0,5.0,0.32,3.0,1.0,0.0,0.0,1.0,0.0
2158,Rubén Peña,es ESP,"MF,FW",Villarreal,La Liga,30.0,1991.0,1.5,8.0,5.45,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0,0.0
2159,Philipp Pentke,de GER,GK,Hoffenheim,Bundesliga,36.0,1985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,Nicolas Pépé,ci CIV,"FW,MF",Arsenal,Premier League,26.0,1995.0,7.7,36.0,4.66,20.0,9.0,4.0,3.0,0.0,0.0,4.0,0.52,1.0,0.0,0.0,3.0,0.0,0.0
2161,Ricardo Pepi,us USA,"FW,MF",Augsburg,Bundesliga,18.0,2003.0,5.3,10.0,1.88,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,Alberto Perea,es ESP,MF,Cádiz,La Liga,30.0,1990.0,8.6,29.0,3.36,20.0,4.0,0.0,1.0,3.0,1.0,3.0,0.35,2.0,1.0,0.0,0.0,0.0,0.0
2163,Victor Perea,es ESP,DF,Espanyol,La Liga,21.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,Brayann Pereira,fr FRA,"DF,MF",Lens,Ligue 1,18.0,2003.0,0.2,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,Danilo Pereira,pt POR,MF,Paris S-G,Ligue 1,29.0,1991.0,22.6,25.0,1.1,19.0,0.0,1.0,2.0,0.0,3.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2166,Mathias Pereira Lage,pt POR,DF,Angers,Ligue 1,24.0,1996.0,11.6,22.0,1.91,13.0,2.0,3.0,2.0,2.0,0.0,5.0,0.43,2.0,1.0,1.0,0.0,1.0,0.0
2167,Ricardo Pereira,pt POR,DF,Leicester City,Premier League,27.0,1993.0,11.0,32.0,2.91,24.0,1.0,3.0,1.0,2.0,1.0,6.0,0.54,4.0,0.0,1.0,0.0,1.0,0.0
2168,Gastón Pereiro,uy URU,"FW,MF",Cagliari,Serie A,26.0,1995.0,10.8,42.0,3.87,25.0,9.0,4.0,3.0,1.0,0.0,3.0,0.28,2.0,1.0,0.0,0.0,0.0,0.0
2169,Luan Peres Petroni,br BRA,DF,Marseille,Ligue 1,27.0,1994.0,29.8,33.0,1.11,27.0,1.0,1.0,0.0,0.0,4.0,5.0,0.17,4.0,0.0,0.0,0.0,0.0,1.0
2170,Dor Peretz,il ISR,MF,Venezia,Serie A,26.0,1995.0,6.5,8.0,1.24,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
2171,Roberto Pereyra,ar ARG,"MF,FW",Udinese,Serie A,30.0,1991.0,19.9,58.0,2.91,49.0,0.0,4.0,4.0,1.0,0.0,8.0,0.4,5.0,0.0,2.0,1.0,0.0,0.0
2172,Ayoze Pérez,es ESP,"MF,FW",Leicester City,Premier League,28.0,1993.0,4.9,20.0,4.04,16.0,0.0,3.0,1.0,0.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
2173,Carles Pérez,es ESP,"MF,FW",Roma,Serie A,23.0,1998.0,6.2,38.0,6.17,18.0,5.0,4.0,7.0,3.0,1.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0
2174,Iñigo Pérez,es ESP,MF,Osasuna,La Liga,33.0,1988.0,3.8,11.0,2.95,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,Juan Pérez,es ESP,GK,Osasuna,La Liga,25.0,1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Kike Pérez,es ESP,"MF,FW",Elche,La Liga,24.0,1997.0,5.8,18.0,3.12,12.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,Lucas Pérez,es ESP,FW,Elche,La Liga,32.0,1988.0,14.1,33.0,2.34,21.0,7.0,2.0,0.0,3.0,0.0,4.0,0.28,1.0,1.0,1.0,0.0,1.0,0.0
2178,Lucas Pérez,es ESP,"FW,MF",Cádiz,La Liga,32.0,1988.0,11.8,52.0,4.42,34.0,15.0,0.0,2.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
2179,Nehuén Pérez,ar ARG,DF,Udinese,Serie A,21.0,2000.0,18.8,17.0,0.9,12.0,4.0,1.0,0.0,0.0,0.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0
2180,Mattia Perin,it ITA,GK,Juventus,Serie A,28.0,1992.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,Ivan Perišić,hr CRO,DF,Inter,Serie A,32.0,1989.0,31.3,118.0,3.76,100.0,5.0,6.0,4.0,0.0,3.0,13.0,0.41,11.0,0.0,1.0,1.0,0.0,0.0
2182,Sonny Perkins,eng ENG,FW,West Ham,Premier League,17.0,2004.0,0.0,,,,,,,,,,,,,,,,
2184,Diego Perotti,ar ARG,"MF,FW",Salernitana,Serie A,33.0,1988.0,3.2,9.0,2.84,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.63,2.0,0.0,0.0,0.0,0.0,0.0
2185,Romain Perraud,fr FRA,DF,Southampton,Premier League,23.0,1997.0,18.0,24.0,1.33,19.0,1.0,1.0,2.0,1.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
2186,Lucas Perrin,fr FRA,DF,Strasbourg,Ligue 1,22.0,1998.0,27.8,39.0,1.4,33.0,1.0,0.0,2.0,0.0,3.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0
2187,Mario Perrone,it ITA,DF,Salernitana,Serie A,18.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,Pavao Pervan,at AUT,GK,Wolfsburg,Bundesliga,33.0,1987.0,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,Matteo Pessina,it ITA,"MF,FW",Atalanta,Serie A,24.0,1997.0,16.0,46.0,2.88,42.0,0.0,2.0,2.0,0.0,0.0,5.0,0.31,5.0,0.0,0.0,0.0,0.0,0.0
2190,Andrea Petagna,it ITA,FW,Napoli,Serie A,26.0,1995.0,6.5,14.0,2.16,10.0,0.0,0.0,1.0,1.0,2.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
2191,Nils Petersen,de GER,FW,Freiburg,Bundesliga,32.0,1988.0,6.4,12.0,1.86,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,Danijel Petković,me MNE,GK,Angers,Ligue 1,28.0,1993.0,15.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,Léo Pétrot,fr FRA,DF,Lorient,Ligue 1,24.0,1997.0,20.2,6.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,Njegoš Petrović,rs SRB,MF,Granada,La Liga,22.0,1999.0,10.2,22.0,2.16,16.0,0.0,2.0,2.0,1.0,1.0,3.0,0.29,2.0,0.0,0.0,1.0,0.0,0.0
2195,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,Bundesliga,21.0,1999.0,11.6,33.0,2.86,28.0,0.0,2.0,2.0,1.0,0.0,5.0,0.43,5.0,0.0,0.0,0.0,0.0,0.0
2196,Alex Petxa,es ESP,"DF,MF",Athletic Club,La Liga,24.0,1997.0,4.6,8.0,1.74,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,Germán Pezzella,ar ARG,DF,Betis,La Liga,30.0,1991.0,22.1,6.0,0.27,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
2198,Giuseppe Pezzella,it ITA,"DF,MF",Atalanta,Serie A,23.0,1997.0,11.9,13.0,1.09,10.0,2.0,0.0,1.0,0.0,0.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0
2199,Immanuel Pherai,nl NED,MF,Dortmund,Bundesliga,20.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,Maximilian Philipp,de GER,MF,Wolfsburg,Bundesliga,27.0,1994.0,10.7,35.0,3.27,26.0,3.0,2.0,0.0,4.0,0.0,6.0,0.56,4.0,1.0,1.0,0.0,0.0,0.0
2201,Romain Philippoteaux,fr FRA,MF,Brest,Ligue 1,33.0,1988.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,Kalvin Phillips,eng ENG,MF,Leeds United,Premier League,25.0,1995.0,17.7,30.0,1.69,23.0,3.0,0.0,2.0,0.0,2.0,4.0,0.23,3.0,1.0,0.0,0.0,0.0,0.0
2203,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,Premier League,19.0,2002.0,0.1,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,Jérôme Phojo,fr FRA,DF,Clermont Foot,Ligue 1,28.0,1993.0,0.1,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,Krzysztof Piątek,pl POL,FW,Fiorentina,Serie A,26.0,1995.0,8.1,14.0,1.72,10.0,0.0,1.0,3.0,0.0,0.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0
2206,Krzysztof Piątek,pl POL,FW,Hertha BSC,Bundesliga,26.0,1995.0,3.9,6.0,1.56,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0
2207,Pablo Piatti,ar ARG,"MF,FW",Elche,La Liga,32.0,1989.0,3.5,6.0,1.74,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,Cristiano Piccini,it ITA,DF,Valencia,La Liga,28.0,1992.0,3.6,7.0,1.96,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Roberto Piccoli,it ITA,FW,Genoa,Serie A,20.0,2001.0,2.4,4.0,1.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,Roberto Piccoli,it ITA,FW,Atalanta,Serie A,20.0,2001.0,2.2,5.0,2.31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Jordan Pickford,eng ENG,GK,Everton,Premier League,27.0,1994.0,35.0,13.0,0.37,9.0,4.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2213,Jérémy Pied,fr FRA,"DF,FW",Lille,Ligue 1,32.0,1989.0,0.1,1.0,6.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,Amos Pieper,de GER,DF,Arminia,Bundesliga,23.0,1998.0,26.4,13.0,0.49,9.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,Ligue 1,23.0,1998.0,28.3,49.0,1.73,39.0,3.0,2.0,2.0,2.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
2216,Erik Pieters,nl NED,DF,Burnley,Premier League,32.0,1988.0,8.1,12.0,1.48,8.0,2.0,0.0,1.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
2217,Tomás Pina Isla,es ESP,MF,Alavés,La Liga,33.0,1987.0,16.0,16.0,1.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Andrea Pinamonti,it ITA,FW,Empoli,Serie A,22.0,1999.0,31.9,72.0,2.26,43.0,0.0,6.0,11.0,12.0,0.0,7.0,0.22,4.0,0.0,0.0,2.0,1.0,0.0
2219,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,La Liga,25.0,1996.0,1.1,7.0,6.24,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,Ethan Pinnock,jm JAM,DF,Brentford,Premier League,28.0,1993.0,29.9,31.0,1.04,22.0,6.0,0.0,2.0,0.0,1.0,4.0,0.13,2.0,1.0,0.0,1.0,0.0,0.0
2221,Yeremi Pino,es ESP,"MF,FW",Villarreal,La Liga,18.0,2002.0,18.6,51.0,2.73,37.0,0.0,7.0,0.0,7.0,0.0,9.0,0.48,5.0,0.0,3.0,0.0,1.0,0.0
2222,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,31.0,1990.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,Riccardo Pinzi,it ITA,FW,Udinese,Serie A,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,Gerard Piqué,es ESP,DF,Barcelona,La Liga,34.0,1987.0,23.2,24.0,1.03,18.0,1.0,1.0,4.0,0.0,0.0,6.0,0.26,3.0,1.0,0.0,2.0,0.0,0.0
2225,Marko Pjaca,hr CRO,MF,Torino,Serie A,26.0,1995.0,12.8,43.0,3.38,30.0,1.0,6.0,3.0,3.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2226,Marvin Plattenhardt,de GER,DF,Hertha BSC,Bundesliga,29.0,1992.0,18.2,63.0,3.46,19.0,40.0,1.0,1.0,2.0,0.0,9.0,0.49,3.0,5.0,0.0,0.0,1.0,0.0
2227,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,Bundesliga,28.0,1993.0,23.0,105.0,4.77,83.0,1.0,7.0,8.0,5.0,1.0,9.0,0.41,8.0,0.0,0.0,1.0,0.0,0.0
2228,Tommaso Pobega,it ITA,MF,Torino,Serie A,22.0,1999.0,24.9,63.0,2.53,52.0,0.0,0.0,4.0,6.0,1.0,4.0,0.16,2.0,0.0,0.0,1.0,1.0,0.0
2229,Daniel Podence,pt POR,"FW,MF",Wolves,Premier League,25.0,1995.0,16.5,66.0,4.0,50.0,0.0,3.0,7.0,4.0,2.0,5.0,0.3,3.0,0.0,0.0,1.0,0.0,1.0
2230,Suf Podgoreanu,il ISR,FW,Spezia,Serie A,19.0,2002.0,1.3,4.0,3.21,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.61,1.0,0.0,1.0,0.0,0.0,0.0
2231,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,Premier League,28.0,1993.0,15.0,57.0,3.8,45.0,1.0,6.0,1.0,4.0,0.0,11.0,0.73,10.0,1.0,0.0,0.0,0.0,0.0
2232,Joel Pohjanpalo,fi FIN,FW,Leverkusen,Bundesliga,26.0,1994.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,Matteo Politano,it ITA,FW,Napoli,Serie A,27.0,1993.0,18.3,73.0,3.98,40.0,13.0,7.0,5.0,7.0,1.0,8.0,0.44,7.0,0.0,1.0,0.0,0.0,0.0
2234,Julian Pollersbeck,de GER,GK,Lyon,Ligue 1,26.0,1994.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,Sebastian Polter,de GER,FW,Bochum,Bundesliga,30.0,1991.0,26.0,54.0,2.16,40.0,0.0,2.0,3.0,9.0,0.0,3.0,0.12,1.0,0.0,0.0,0.0,2.0,0.0
2237,Ezequiel Ponce,ar ARG,FW,Elche,La Liga,24.0,1997.0,7.4,20.0,2.7,13.0,0.0,3.0,3.0,0.0,1.0,2.0,0.27,1.0,0.0,1.0,0.0,0.0,0.0
2238,Marin Pongračić,hr CRO,DF,Dortmund,Bundesliga,23.0,1997.0,9.2,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Pere Pons,es ESP,MF,Alavés,La Liga,28.0,1993.0,15.2,22.0,1.45,16.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Nick Pope,eng ENG,GK,Burnley,Premier League,29.0,1992.0,36.0,8.0,0.22,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,Manolo Portanova,it ITA,"FW,MF",Genoa,Serie A,21.0,2000.0,14.7,29.0,1.97,12.0,7.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Portu,es ESP,"FW,MF",Real Sociedad,La Liga,29.0,1992.0,17.7,37.0,2.09,30.0,3.0,0.0,2.0,2.0,0.0,4.0,0.23,3.0,0.0,0.0,0.0,1.0,0.0
2243,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,24.0,1997.0,24.4,8.0,0.33,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2244,Sergio Postigo,es ESP,DF,Levante,La Liga,32.0,1988.0,9.4,5.0,0.53,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
2245,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,Bundesliga,27.0,1994.0,12.0,30.0,2.5,21.0,0.0,1.0,3.0,5.0,0.0,6.0,0.5,4.0,0.0,0.0,0.0,2.0,0.0
2246,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,22.0,1999.0,13.0,2.0,0.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,Darío Poveda,es ESP,"FW,MF",Getafe,La Liga,24.0,1997.0,4.2,11.0,2.61,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.47,2.0,0.0,0.0,0.0,0.0,0.0
2248,José Pozo,es ESP,"MF,DF",Rayo Vallecano,La Liga,25.0,1996.0,0.8,9.0,11.1,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,Dennis Praet,be BEL,MF,Torino,Serie A,27.0,1994.0,17.1,50.0,2.92,42.0,1.0,3.0,2.0,2.0,0.0,4.0,0.23,3.0,0.0,0.0,1.0,0.0,0.0
2250,Mateusz Praszelik,pl POL,MF,Hellas Verona,Serie A,20.0,2000.0,0.3,1.0,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Abdón Prats,es ESP,FW,Mallorca,La Liga,28.0,1992.0,7.1,18.0,2.53,12.0,1.0,0.0,2.0,2.0,1.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0
2252,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,27.0,1993.0,24.3,64.0,2.63,45.0,9.0,1.0,7.0,2.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2253,Nicolas de Préville,fr FRA,"FW,MF",Metz,Ligue 1,30.0,1991.0,21.9,68.0,3.11,31.0,14.0,8.0,4.0,10.0,1.0,5.0,0.23,3.0,0.0,1.0,0.0,1.0,0.0
2254,Isaac Price,nir NIR,MF,Everton,Premier League,17.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,29.0,1991.0,23.6,29.0,1.23,19.0,0.0,6.0,2.0,0.0,2.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0
2256,Alejandro Primo,es ESP,GK,Levante,La Liga,17.0,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,26.0,1995.0,26.9,42.0,1.56,35.0,0.0,0.0,3.0,3.0,1.0,5.0,0.19,4.0,0.0,0.0,1.0,0.0,0.0
2258,Nick Proschwitz,de GER,FW,Hoffenheim,Bundesliga,34.0,1986.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,Ivan Provedel,it ITA,GK,Spezia,Serie A,27.0,1994.0,30.7,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2260,Javi Puado,es ESP,"MF,FW",Espanyol,La Liga,23.0,1998.0,24.9,45.0,1.8,34.0,1.0,4.0,3.0,2.0,1.0,3.0,0.12,2.0,0.0,1.0,0.0,0.0,0.0
2262,Pubill,es ESP,"DF,MF",Levante,La Liga,18.0,2003.0,5.7,14.0,2.46,10.0,1.0,1.0,2.0,0.0,0.0,2.0,0.35,1.0,0.0,0.0,1.0,0.0,0.0
2263,Antonio Puertas,es ESP,"MF,FW",Granada,La Liga,29.0,1992.0,25.1,46.0,1.83,32.0,3.0,6.0,1.0,3.0,1.0,6.0,0.24,4.0,0.0,1.0,0.0,0.0,1.0
2264,Riqui Puig,es ESP,MF,Barcelona,La Liga,21.0,1999.0,5.4,24.0,4.44,22.0,0.0,1.0,1.0,0.0,0.0,3.0,0.56,1.0,0.0,1.0,1.0,0.0,0.0
2265,Teemu Pukki,fi FIN,FW,Norwich City,Premier League,31.0,1990.0,36.1,63.0,1.74,40.0,0.0,8.0,3.0,12.0,0.0,4.0,0.11,3.0,0.0,0.0,0.0,1.0,0.0
2266,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,27.0,1994.0,3.8,11.0,2.9,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0
2267,Christian Pulisic,us USA,"MF,FW",Chelsea,Premier League,22.0,1998.0,14.3,36.0,2.51,24.0,0.0,1.0,4.0,6.0,1.0,5.0,0.35,4.0,0.0,0.0,1.0,0.0,0.0
2268,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,Bundesliga,22.0,1999.0,0.8,2.0,2.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,Serie A,25.0,1995.0,13.4,37.0,2.76,22.0,0.0,4.0,4.0,5.0,2.0,7.0,0.52,4.0,0.0,1.0,0.0,1.0,1.0
2270,Niklas Pyyhtiä,fi FIN,MF,Bologna,Serie A,17.0,2003.0,0.2,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,Przemysław Płacheta,pl POL,"FW,MF",Norwich City,Premier League,23.0,1998.0,5.6,16.0,2.85,6.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,La Liga,30.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,38.0,1983.0,18.5,49.0,2.65,35.0,0.0,5.0,6.0,2.0,1.0,8.0,0.43,7.0,0.0,1.0,0.0,0.0,0.0
2274,Quini,es ESP,DF,Granada,La Liga,31.0,1989.0,25.6,34.0,1.33,25.0,3.0,3.0,1.0,0.0,2.0,4.0,0.16,2.0,0.0,0.0,0.0,0.0,2.0
2275,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,25.0,1995.0,1.0,6.0,6.07,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Dani Raba,es ESP,"MF,FW",Granada,La Liga,25.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,26.0,1995.0,25.4,45.0,1.77,35.0,0.0,5.0,3.0,2.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
2278,Uroš Račić,rs SRB,MF,Valencia,La Liga,23.0,1998.0,13.4,28.0,2.09,20.0,1.0,2.0,1.0,3.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
2279,Nemanja Radoja,rs SRB,MF,Levante,La Liga,28.0,1993.0,13.5,17.0,1.26,13.0,1.0,1.0,0.0,1.0,1.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0
2280,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,25.0,1996.0,0.2,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
