,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,30.0,1989.0,34.0,1035.0,660.0,372.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,3.0,0.0
134,Marco Asensio,es ESP,FW,Real Madrid,La Liga,23.0,1996.0,3.7,158.0,153.0,4.0,2.0,0.0,4.0,11.0,1.0,1.0,0.0,1.0,0.0,131.0,1.0,2.0
135,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,18.0,2001.0,0.8,32.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
136,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,31.0,1987.0,36.2,1311.0,1217.0,86.0,7.0,9.0,18.0,26.0,15.0,5.0,2.0,0.0,0.0,991.0,8.0,49.0
137,Roger Assalé,ci CIV,"FW,MF",Leganés,La Liga,25.0,1993.0,5.9,124.0,121.0,3.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0
138,Youcef Atal,dz ALG,"FW,DF",Nice,Ligue 1,23.0,1996.0,11.1,509.0,440.0,69.0,15.0,0.0,6.0,30.0,52.0,2.0,0.0,0.0,0.0,399.0,0.0,12.0
139,Miguel Atienza,es ESP,MF,Eibar,La Liga,20.0,1999.0,0.3,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
140,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,Premier League,27.0,1992.0,8.3,218.0,206.0,10.0,2.0,1.0,0.0,17.0,1.0,6.0,0.0,3.0,0.0,167.0,2.0,7.0
141,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,30.0,1989.0,34.8,912.0,881.0,28.0,0.0,7.0,1.0,89.0,3.0,1.0,0.0,0.0,0.0,614.0,3.0,32.0
142,Emil Audero,it ITA,GK,Sampdoria,Serie A,22.0,1997.0,36.0,1039.0,617.0,416.0,125.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,6.0,1.0
143,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,12.6,823.0,691.0,130.0,11.0,0.0,2.0,82.0,118.0,1.0,0.0,0.0,0.0,632.0,2.0,18.0
144,Jean-Kévin Augustin,fr FRA,FW,Monaco,Ligue 1,22.0,1997.0,3.0,40.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
145,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,Bundesliga,25.0,1994.0,10.3,546.0,419.0,125.0,17.0,0.0,2.0,57.0,93.0,15.0,5.0,9.0,0.0,386.0,2.0,18.0
146,Serge Aurier,ci CIV,DF,Tottenham,Premier League,26.0,1992.0,30.0,1676.0,1409.0,264.0,9.0,0.0,3.0,137.0,255.0,0.0,0.0,0.0,0.0,1263.0,3.0,51.0
147,Mathias Autret,fr FRA,"MF,FW",Brest,Ligue 1,28.0,1991.0,13.6,565.0,485.0,74.0,20.0,6.0,9.0,71.0,7.0,46.0,29.0,13.0,0.0,373.0,6.0,10.0
148,Ezequiel Ávila,ar ARG,FW,Osasuna,La Liga,25.0,1994.0,17.7,316.0,295.0,19.0,0.0,0.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,170.0,2.0,10.0
149,Javier Avilés,es ESP,"MF,FW",Leganés,La Liga,21.0,1997.0,2.0,69.0,69.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0
150,Chidozie Awaziem,ng NGA,DF,Leganés,La Liga,22.0,1997.0,22.2,821.0,715.0,105.0,41.0,2.0,15.0,8.0,64.0,0.0,0.0,0.0,0.0,604.0,1.0,12.0
151,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,Bundesliga,21.0,1997.0,5.4,109.0,105.0,4.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,73.0,0.0,6.0
152,Florian Ayé,fr FRA,"FW,MF",Brescia,Serie A,22.0,1997.0,15.3,310.0,298.0,10.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,207.0,2.0,11.0
153,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,27.0,1991.0,35.0,853.0,816.0,34.0,4.0,2.0,2.0,25.0,11.0,1.0,0.0,0.0,0.0,673.0,3.0,24.0
154,Kaan Ayhan,tr TUR,DF,Düsseldorf,Bundesliga,24.0,1994.0,30.3,1816.0,1670.0,140.0,55.0,4.0,67.0,23.0,85.0,0.0,0.0,0.0,0.0,1502.0,6.0,20.0
156,Ramon Azeez,ng NGA,MF,Granada,La Liga,26.0,1992.0,15.1,388.0,368.0,18.0,4.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,303.0,2.0,10.0
157,César Azpilicueta,es ESP,DF,Chelsea,Premier League,29.0,1989.0,35.9,2943.0,2527.0,407.0,29.0,0.0,12.0,121.0,378.0,0.0,0.0,0.0,0.0,2317.0,9.0,50.0
158,Ludovic Baal,gf GUF,DF,Brest,Ligue 1,33.0,1986.0,9.2,621.0,518.0,103.0,12.0,0.0,2.0,26.0,91.0,0.0,0.0,0.0,0.0,491.0,0.0,13.0
159,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,23.0,1996.0,32.3,1276.0,1245.0,29.0,28.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1029.0,2.0,26.0
160,Khouma Babacar,sn SEN,FW,Lecce,Serie A,26.0,1993.0,15.8,292.0,281.0,10.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,213.0,1.0,7.0
161,Carlos Bacca,co COL,FW,Villarreal,La Liga,32.0,1986.0,7.6,134.0,124.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,5.0
162,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,30.0,1989.0,17.6,945.0,894.0,47.0,40.0,4.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,768.0,4.0,15.0
163,Matthias Bader,de GER,DF,Köln,Bundesliga,22.0,1997.0,0.1,8.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
164,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,18.0,2001.0,15.7,943.0,910.0,30.0,25.0,2.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,802.0,3.0,5.0
165,Bastian Badu,fr FRA,FW,Montpellier,Ligue 1,19.0,2000.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
166,Alex Baena,es ESP,MF,Villarreal,La Liga,18.0,2001.0,0.2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
167,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,27.0,1992.0,10.1,194.0,174.0,19.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,143.0,1.0,4.0
168,Daniel Baier,de GER,MF,Augsburg,Bundesliga,35.0,1984.0,21.6,897.0,859.0,32.0,27.0,1.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,667.0,6.0,19.0
169,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,21.0,1997.0,12.1,479.0,435.0,44.0,10.0,1.0,5.0,78.0,11.0,23.0,13.0,7.0,1.0,316.0,0.0,18.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,25.0,1994.0,1.7,78.0,76.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0
171,Dénys Bain,fr FRA,DF,Brest,Ligue 1,26.0,1993.0,14.1,693.0,669.0,23.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,1.0,4.0
172,Leighton Baines,eng ENG,DF,Everton,Premier League,34.0,1984.0,4.5,218.0,165.0,51.0,6.0,0.0,0.0,27.0,34.0,11.0,9.0,2.0,0.0,176.0,2.0,6.0
173,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,17.0,2001.0,1.0,19.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
174,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,24.0,1994.0,19.1,961.0,929.0,24.0,24.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,811.0,8.0,4.0
175,Lewis Baker,eng ENG,MF,Düsseldorf,Bundesliga,24.0,1995.0,6.1,222.0,213.0,7.0,5.0,0.0,7.0,4.0,0.0,2.0,0.0,2.0,0.0,182.0,2.0,6.0
176,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,19.0,2000.0,1.0,95.0,88.0,7.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
177,Ridle Baku,de GER,"DF,MF",Mainz 05,Bundesliga,21.0,1998.0,26.1,1167.0,989.0,173.0,19.0,3.0,11.0,83.0,154.0,0.0,0.0,0.0,0.0,827.0,5.0,27.0
178,Fabián Balbuena,py PAR,DF,West Ham,Premier League,27.0,1991.0,13.1,512.0,489.0,20.0,15.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,365.0,3.0,7.0
179,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,24.0,1995.0,9.5,285.0,267.0,17.0,2.0,0.0,0.0,16.0,5.0,6.0,3.0,0.0,0.0,191.0,1.0,5.0
180,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,26.0,1993.0,38.0,1522.0,1241.0,276.0,5.0,0.0,1.0,128.0,271.0,0.0,0.0,0.0,0.0,1143.0,5.0,70.0
182,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,30.0,1989.0,12.1,500.0,481.0,14.0,0.0,0.0,15.0,45.0,14.0,0.0,0.0,0.0,0.0,363.0,5.0,10.0
183,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,31.0,1988.0,6.3,262.0,205.0,55.0,0.0,0.0,0.0,14.0,55.0,0.0,0.0,0.0,0.0,183.0,2.0,10.0
184,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,Bundesliga,20.0,1999.0,1.5,132.0,130.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,4.0
185,Marco Ballarini,it ITA,MF,Udinese,Serie A,18.0,2001.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
186,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,22.0,1997.0,18.7,874.0,713.0,159.0,13.0,1.0,2.0,61.0,146.0,0.0,0.0,0.0,0.0,681.0,2.0,22.0
187,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,39.0,1980.0,4.5,263.0,244.0,18.0,11.0,0.0,0.0,9.0,4.0,3.0,1.0,1.0,1.0,213.0,1.0,1.0
188,Mario Balotelli,it ITA,FW,Brescia,Serie A,28.0,1990.0,15.6,360.0,336.0,21.0,2.0,2.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,231.0,3.0,2.0
189,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,29.0,1990.0,6.2,277.0,219.0,58.0,3.0,0.0,1.0,15.0,55.0,0.0,0.0,0.0,0.0,204.0,0.0,5.0
190,Jonathan Bamba,fr FRA,"FW,MF",Lille,Ligue 1,23.0,1996.0,21.5,835.0,766.0,63.0,15.0,7.0,5.0,51.0,17.0,31.0,17.0,10.0,0.0,662.0,6.0,19.0
191,Éver Banega,ar ARG,MF,Sevilla,La Liga,31.0,1988.0,27.5,2401.0,2122.0,263.0,132.0,9.0,70.0,164.0,10.0,121.0,46.0,49.0,3.0,1959.0,16.0,39.0
192,Mattia Bani,it ITA,DF,Bologna,Serie A,25.0,1993.0,24.5,1169.0,1117.0,49.0,43.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,936.0,3.0,12.0
193,Antonín Barák,cz CZE,"MF,FW",Udinese,Serie A,24.0,1994.0,2.2,101.0,94.0,7.0,3.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,0.0,75.0,0.0,5.0
194,Antonín Barák,cz CZE,MF,Lecce,Serie A,24.0,1994.0,15.2,679.0,664.0,13.0,7.0,2.0,8.0,20.0,5.0,1.0,0.0,0.0,0.0,552.0,2.0,15.0
195,Federico Barba,it ITA,DF,Valladolid,La Liga,25.0,1993.0,5.0,218.0,176.0,40.0,4.0,0.0,5.0,5.0,36.0,0.0,0.0,0.0,0.0,140.0,2.0,3.0
196,Danilo Barbosa,br BRA,"DF,MF",Nice,Ligue 1,23.0,1996.0,12.5,793.0,773.0,19.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,725.0,1.0,5.0
197,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,18.0,2000.0,0.5,47.0,42.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0
198,Enis Bardhi,mk MKD,MF,Levante,La Liga,24.0,1995.0,23.5,865.0,792.0,70.0,18.0,2.0,12.0,65.0,9.0,35.0,20.0,4.0,0.0,627.0,3.0,31.0
199,Phil Bardsley,sct SCO,DF,Burnley,Premier League,34.0,1985.0,21.0,921.0,673.0,240.0,18.0,3.0,7.0,33.0,222.0,0.0,0.0,0.0,0.0,604.0,8.0,17.0
200,Nicolò Barella,it ITA,MF,Inter,Serie A,22.0,1997.0,22.4,1237.0,1214.0,16.0,10.0,1.0,19.0,38.0,5.0,1.0,0.0,0.0,0.0,1007.0,7.0,30.0
201,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,30.0,1989.0,6.5,272.0,269.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,198.0,1.0,6.0
202,Antonino Barillà,it ITA,MF,Parma,Serie A,31.0,1988.0,18.8,523.0,505.0,15.0,3.0,1.0,1.0,25.0,2.0,7.0,3.0,2.0,0.0,399.0,3.0,14.0
203,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,22.0,1997.0,3.5,84.0,83.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0
204,Ross Barkley,eng ENG,MF,Chelsea,Premier League,25.0,1993.0,12.3,635.0,619.0,14.0,8.0,6.0,9.0,12.0,3.0,3.0,1.0,0.0,0.0,555.0,2.0,8.0
205,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,Bundesliga,21.0,1998.0,0.9,29.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
206,Ashley Barnes,eng ENG,FW,Burnley,Premier League,29.0,1989.0,15.0,259.0,255.0,2.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,138.0,2.0,14.0
208,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,21.0,1997.0,23.1,745.0,740.0,1.0,0.0,5.0,3.0,41.0,1.0,0.0,0.0,0.0,0.0,562.0,4.0,17.0
209,Antonio Barragán,es ESP,DF,Betis,La Liga,32.0,1987.0,7.1,468.0,404.0,61.0,7.0,0.0,1.0,34.0,54.0,0.0,0.0,0.0,0.0,377.0,3.0,7.0
210,Antonio Barreca,it ITA,"DF,FW",Genoa,Serie A,24.0,1995.0,12.2,396.0,319.0,76.0,3.0,0.0,1.0,62.0,73.0,0.0,0.0,0.0,0.0,260.0,1.0,22.0
211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,19.0,2000.0,10.4,364.0,348.0,15.0,10.0,0.0,4.0,5.0,1.0,4.0,1.0,2.0,0.0,276.0,1.0,8.0
212,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,17.0,2001.0,4.9,186.0,178.0,7.0,0.0,1.0,4.0,23.0,7.0,0.0,0.0,0.0,0.0,134.0,1.0,8.0
213,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,35.0,1984.0,1.0,31.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
214,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,20.0,1998.0,15.0,596.0,523.0,69.0,12.0,3.0,18.0,59.0,10.0,36.0,26.0,4.0,0.0,427.0,4.0,9.0
215,Musa Barrow,gm GAM,"FW,MF",Atalanta,Serie A,20.0,1998.0,2.1,53.0,52.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,3.0
216,Fin Bartels,de GER,"MF,FW",Werder Bremen,Bundesliga,32.0,1987.0,3.8,153.0,147.0,6.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,0.0,0.0,110.0,0.0,9.0
217,Marc Bartra,es ESP,"DF,MF",Betis,La Liga,28.0,1991.0,28.0,1681.0,1600.0,73.0,72.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1426.0,8.0,8.0
218,Daniele Baselli,it ITA,MF,Torino,Serie A,27.0,1992.0,14.2,723.0,622.0,96.0,59.0,1.0,8.0,51.0,5.0,32.0,2.0,4.0,0.0,576.0,5.0,5.0
219,Chris Basham,eng ENG,DF,Sheffield Utd,Premier League,31.0,1988.0,36.0,1546.0,1349.0,190.0,18.0,0.0,10.0,51.0,172.0,0.0,0.0,0.0,0.0,1091.0,7.0,25.0
220,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,22.0,1996.0,11.0,590.0,538.0,52.0,21.0,3.0,4.0,47.0,2.0,29.0,24.0,3.0,0.0,457.0,0.0,7.0
221,Thomas Basila,fr FRA,DF,Nantes,Ligue 1,20.0,1999.0,4.6,255.0,227.0,26.0,2.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,205.0,2.0,2.0
222,Gil Bastião Dias,pt POR,"MF,DF",Granada,La Liga,22.0,1996.0,4.0,132.0,118.0,13.0,3.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0
223,Gil Bastião Dias,pt POR,"DF,MF",Monaco,Ligue 1,22.0,1996.0,11.7,645.0,545.0,99.0,5.0,0.0,1.0,23.0,89.0,5.0,0.0,5.0,0.0,512.0,1.0,13.0
224,Borja Bastón,es ESP,"MF,FW",Aston Villa,Premier League,26.0,1992.0,0.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
225,Alessandro Bastoni,it ITA,DF,Inter,Serie A,20.0,1999.0,21.3,1460.0,1368.0,85.0,63.0,1.0,27.0,20.0,22.0,0.0,0.0,0.0,0.0,1278.0,7.0,17.0
226,Bastos,ao ANG,DF,Lazio,Serie A,28.0,1991.0,8.5,422.0,408.0,13.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,374.0,1.0,5.0
227,Oliver Batista-Meier,de GER,MF,Bayern Munich,Bundesliga,18.0,2001.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
228,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,25.0,1993.0,2.7,78.0,69.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0
229,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,27.0,1992.0,15.5,864.0,782.0,81.0,40.0,2.0,13.0,44.0,11.0,29.0,15.0,8.0,1.0,678.0,1.0,8.0
230,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,29.0,1990.0,30.0,1285.0,917.0,364.0,102.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,4.0,0.0
231,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,31.0,1988.0,19.9,1124.0,1076.0,44.0,40.0,2.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,1013.0,4.0,10.0
232,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,19.0,1999.0,16.6,496.0,457.0,34.0,2.0,0.0,2.0,17.0,6.0,8.0,4.0,4.0,0.0,344.0,5.0,24.0
234,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,Bundesliga,22.0,1996.0,4.2,73.0,73.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,15.0
235,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,Bundesliga,25.0,1994.0,23.4,640.0,607.0,26.0,1.0,4.0,0.0,37.0,14.0,0.0,0.0,0.0,0.0,429.0,7.0,26.0
236,Rodrigo Becão,br BRA,DF,Udinese,Serie A,23.0,1996.0,24.6,1036.0,987.0,47.0,41.0,0.0,12.0,5.0,6.0,0.0,0.0,0.0,0.0,878.0,2.0,11.0
237,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,Bundesliga,24.0,1995.0,6.0,134.0,132.0,1.0,0.0,0.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,77.0,1.0,6.0
238,Timo Becker,de GER,"DF,MF",Schalke 04,Bundesliga,22.0,1997.0,3.7,147.0,120.0,25.0,1.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,112.0,2.0,5.0
239,Jan Bednarek,pl POL,DF,Southampton,Premier League,23.0,1996.0,34.0,1595.0,1509.0,82.0,29.0,0.0,7.0,1.0,53.0,0.0,0.0,0.0,0.0,1183.0,4.0,14.0
240,Asmir Begović,ba BIH,GK,Milan,Serie A,32.0,1987.0,1.4,38.0,19.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
241,Valon Behrami,ch SUI,MF,Genoa,Serie A,34.0,1985.0,12.3,441.0,424.0,14.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,365.0,3.0,9.0
242,Maximilian Beier,de GER,FW,Hoffenheim,Bundesliga,16.0,2002.0,1.2,19.0,16.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
243,Gaëtan Belaud,fr FRA,DF,Brest,Ligue 1,32.0,1986.0,6.4,372.0,298.0,73.0,5.0,0.0,7.0,14.0,68.0,0.0,0.0,0.0,0.0,290.0,1.0,3.0
244,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,27.0,1992.0,3.0,58.0,56.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0
245,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,25.0,1994.0,20.2,851.0,834.0,17.0,17.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,730.0,0.0,16.0
246,Raoul Bellanova,it ITA,DF,Atalanta,Serie A,19.0,2000.0,0.2,15.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
247,Raoul Bellanova,it ITA,DF,Bordeaux,Ligue 1,19.0,2000.0,0.7,28.0,21.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
248,Karim Bellarabi,de GER,"FW,DF",Leverkusen,Bundesliga,29.0,1990.0,15.8,704.0,651.0,47.0,1.0,3.0,4.0,110.0,46.0,0.0,0.0,0.0,0.0,470.0,6.0,29.0
249,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,Ligue 1,21.0,1998.0,16.6,705.0,679.0,25.0,13.0,1.0,15.0,33.0,1.0,11.0,2.0,7.0,0.0,589.0,1.0,11.0
250,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,24.0,1995.0,12.9,711.0,583.0,126.0,14.0,0.0,3.0,27.0,112.0,0.0,0.0,0.0,0.0,575.0,2.0,30.0
251,Andrea Belotti,it ITA,FW,Torino,Serie A,25.0,1993.0,33.4,759.0,706.0,51.0,3.0,0.0,10.0,47.0,2.0,0.0,0.0,0.0,0.0,495.0,2.0,49.0
252,Fran Beltrán,es ESP,MF,Celta Vigo,La Liga,20.0,1999.0,20.3,874.0,844.0,27.0,15.0,0.0,8.0,17.0,2.0,10.0,1.0,3.0,1.0,761.0,3.0,16.0
253,Sami Ben Amar,ma MAR,FW,Nîmes,Ligue 1,21.0,1998.0,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
254,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,La Liga,32.0,1987.0,1.8,54.0,48.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,Ligue 1,28.0,1990.0,24.0,819.0,776.0,38.0,4.0,12.0,3.0,32.0,5.0,0.0,0.0,0.0,0.0,591.0,5.0,34.0
256,Marco Benassi,it ITA,MF,Fiorentina,Serie A,24.0,1994.0,10.9,351.0,338.0,11.0,2.0,1.0,1.0,19.0,7.0,0.0,0.0,0.0,0.0,259.0,2.0,6.0
257,Cristian Benavente,pe PER,"MF,FW",Nantes,Ligue 1,25.0,1994.0,3.9,160.0,148.0,12.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,126.0,0.0,3.0
258,Lars Bender,de GER,"DF,MF",Leverkusen,Bundesliga,30.0,1989.0,15.3,1077.0,913.0,162.0,15.0,0.0,8.0,20.0,147.0,0.0,0.0,0.0,0.0,907.0,2.0,22.0
260,Sven Bender,de GER,DF,Leverkusen,Bundesliga,30.0,1989.0,30.3,2565.0,2505.0,51.0,50.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2333.0,9.0,5.0
261,Darío Benedetto,ar ARG,FW,Marseille,Ligue 1,29.0,1990.0,23.3,503.0,449.0,51.0,0.0,4.0,22.0,6.0,2.0,0.0,0.0,0.0,0.0,328.0,3.0,15.0
262,László Bénes,sk SVK,MF,M'Gladbach,Bundesliga,21.0,1997.0,10.0,527.0,446.0,74.0,28.0,4.0,7.0,59.0,11.0,34.0,15.0,14.0,0.0,392.0,7.0,7.0
263,Walter Benítez,ar ARG,GK,Nice,Ligue 1,26.0,1993.0,26.0,788.0,539.0,249.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,1.0
264,Loris Benito,ch SUI,DF,Bordeaux,Ligue 1,27.0,1992.0,21.1,1333.0,1137.0,193.0,22.0,0.0,2.0,46.0,170.0,1.0,0.0,0.0,0.0,1098.0,3.0,31.0
265,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2001.0,1.5,66.0,60.0,6.0,2.0,0.0,0.0,8.0,0.0,4.0,2.0,2.0,0.0,49.0,0.0,3.0
266,Ismaël Bennacer,dz ALG,MF,Milan,Serie A,21.0,1997.0,27.6,1806.0,1682.0,117.0,72.0,1.0,22.0,34.0,3.0,25.0,3.0,20.0,0.0,1571.0,7.0,21.0
267,Ryan Bennett,eng ENG,DF,Wolves,Premier League,29.0,1990.0,6.7,245.0,232.0,13.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,182.0,0.0,1.0
