,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2722,Quique,es ESP,"FW,MF",Eibar,La Liga,30.0,1990.0,12.0,167.0,14.0,4.9,1.9,0.0,,0.0,12.0,14.0,21.0,0.17,2.0,4.0,-2.0,-1.08,-0.5,2.5,2.4,0.1,0.05,0.07
2723,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,24.0,1995.0,5.0,150.0,30.0,4.4,1.7,1.0,61.0,0.0,4.0,22.0,18.0,1.2,3.0,2.0,1.0,0.6,0.19,2.4,0.8,1.6,0.99,0.66
2724,Simone Rabbi,it ITA,"FW,DF",Bologna,Serie A,18.0,2001.0,4.0,35.0,9.0,1.0,0.4,0.0,,0.0,4.0,9.0,9.0,0.5,1.0,1.0,0.0,0.0,0.37,1.7,0.7,0.9,2.41,2.64
2725,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,25.0,1995.0,34.0,2313.0,68.0,67.6,25.7,25.0,84.0,18.0,9.0,24.0,1.0,2.03,49.0,28.0,21.0,0.82,-0.65,43.9,28.8,15.1,0.59,-1.03
2726,Uroš Račić,rs SRB,MF,Valencia,La Liga,22.0,1998.0,31.0,2187.0,71.0,63.9,24.3,25.0,83.0,15.0,6.0,19.0,2.0,1.26,28.0,35.0,-7.0,-0.29,-0.58,28.6,30.1,-1.5,-0.06,0.54
2727,Anthony Racioppi,ch SUI,GK,Dijon,Ligue 1,21.0,1998.0,21.0,1890.0,90.0,55.3,21.0,21.0,90.0,21.0,0.0,,13.0,0.57,16.0,33.0,-17.0,-0.81,1.01,19.6,36.4,-16.8,-0.8,0.49
2728,Anthony Racioppi,ch SUI,GK,Lyon,Ligue 1,21.0,1998.0,0.0,,,,,0.0,,,0.0,,3.0,,,,,,,,,,,
2730,Bogdan Racovitan,ro ROU,DF,Dijon,Ligue 1,20.0,2000.0,0.0,,,,,0.0,,,0.0,,6.0,,,,,,,,,,,
2731,Nemanja Radoja,rs SRB,MF,Levante,La Liga,27.0,1993.0,21.0,1121.0,53.0,32.8,12.5,13.0,78.0,8.0,8.0,14.0,4.0,1.1,18.0,22.0,-4.0,-0.32,-0.05,14.7,15.4,-0.7,-0.05,0.43
2732,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,24.0,1996.0,12.0,396.0,33.0,11.6,4.4,4.0,65.0,0.0,8.0,17.0,4.0,1.42,7.0,3.0,4.0,0.91,0.82,5.4,5.9,-0.5,-0.11,-0.11
2733,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,Bundesliga,24.0,1996.0,12.0,611.0,51.0,20.0,6.8,5.0,78.0,2.0,7.0,31.0,1.0,1.17,8.0,6.0,2.0,0.29,0.77,9.4,7.3,2.1,0.31,0.59
2734,Aleksandar Radovanović,rs SRB,DF,Lens,Ligue 1,26.0,1993.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,0.0,0.0,0.0,4.0,-4.0,-4.0,-4.14,0.4,2.5,-2.1,-2.07,-2.39
2735,Ivan Radovanović,rs SRB,"DF,MF",Genoa,Serie A,31.0,1988.0,33.0,2232.0,68.0,65.3,24.8,24.0,85.0,19.0,9.0,23.0,4.0,1.18,29.0,33.0,-4.0,-0.16,0.37,23.1,38.3,-15.2,-0.61,-0.12
2736,Ionuț Radu,ro ROU,GK,Inter,Serie A,23.0,1997.0,2.0,135.0,68.0,3.9,1.5,1.0,90.0,1.0,1.0,45.0,33.0,3.0,5.0,1.0,4.0,2.67,1.3,3.1,1.6,1.5,1.03,0.13
2737,Reinaldo Radu,ro ROU,DF,Parma,Serie A,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2738,Ștefan Radu,ro ROU,DF,Lazio,Serie A,33.0,1986.0,31.0,2458.0,79.0,71.9,27.3,30.0,81.0,19.0,1.0,14.0,0.0,1.9,46.0,36.0,10.0,0.37,0.74,42.4,31.7,10.8,0.39,0.38
2739,Boris Radunović,rs SRB,GK,Atalanta,Serie A,24.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2740,Sidney Raebiger,de GER,MF,RB Leipzig,Bundesliga,15.0,2005.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2741,Rafa,es ESP,GK,Granada,La Liga,16.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2742,Rafael,br BRA,GK,Spezia,Serie A,38.0,1982.0,3.0,207.0,69.0,6.1,2.3,2.0,90.0,2.0,1.0,27.0,11.0,1.33,3.0,5.0,-2.0,-0.87,-0.37,3.0,6.3,-3.4,-1.46,-1.03
2743,Hamza Rafia,tn TUN,MF,Juventus,Serie A,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2744,Rafinha,br BRA,MF,Barcelona,La Liga,27.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2745,Rafinha,br BRA,"MF,FW",Paris S-G,Ligue 1,27.0,1993.0,23.0,1361.0,59.0,39.8,15.1,15.0,74.0,2.0,8.0,31.0,4.0,2.09,31.0,8.0,23.0,1.52,-0.01,28.8,18.0,10.8,0.71,-0.54
2746,Antonio Raimondo,it ITA,FW,Bologna,Serie A,16.0,2004.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.2,0.0,0.2,15.86,16.07
2747,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,24.0,1995.0,37.0,3285.0,89.0,96.1,36.5,37.0,89.0,36.0,0.0,,0.0,1.14,41.0,49.0,-8.0,-0.22,-0.22,30.7,57.5,-26.8,-0.73,-1.08
2748,Jesuran Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,Premier League,17.0,2002.0,0.0,,,,,0.0,,,0.0,,3.0,,,,,,,,,,,
2749,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,32.0,1988.0,37.0,2233.0,60.0,65.3,24.8,25.0,77.0,7.0,12.0,26.0,0.0,2.0,38.0,21.0,17.0,0.69,0.46,36.2,23.6,12.6,0.51,-0.02
2750,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,27.0,1993.0,5.0,304.0,61.0,8.9,3.4,3.0,84.0,2.0,2.0,27.0,12.0,0.8,3.0,7.0,-4.0,-1.18,-0.98,2.8,6.7,-3.8,-1.14,-0.99
2751,Benito Raman,be BEL,"FW,MF",Schalke 04,Bundesliga,25.0,1994.0,25.0,1246.0,50.0,40.7,13.8,13.0,74.0,3.0,12.0,23.0,4.0,0.36,8.0,35.0,-27.0,-1.95,-0.26,11.1,26.3,-15.2,-1.1,0.16
2752,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,Serie A,29.0,1990.0,25.0,969.0,39.0,28.3,10.8,10.0,62.0,1.0,15.0,23.0,10.0,1.24,16.0,19.0,-3.0,-0.28,-0.32,13.2,15.8,-2.7,-0.25,0.05
2753,Sandro Ramírez,es ESP,FW,Huesca,La Liga,25.0,1995.0,20.0,1285.0,64.0,37.6,14.3,16.0,73.0,3.0,4.0,29.0,3.0,0.95,15.0,14.0,1.0,0.07,0.91,13.6,13.7,0.0,0.0,0.4
2754,Pablo Ramon,es ESP,DF,Real Madrid,La Liga,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2756,Santi Ramos Mingo,ar ARG,DF,Barcelona,La Liga,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2757,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,34.0,1986.0,15.0,1275.0,85.0,37.3,14.2,15.0,85.0,13.0,0.0,,1.0,2.2,25.0,13.0,12.0,0.85,-0.29,25.8,14.7,11.2,0.79,0.25
2758,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,Premier League,22.0,1998.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,0.61,20.0,63.0,-43.0,-1.13,,32.6,62.2,-29.6,-0.78,
2759,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,29.0,1990.0,22.0,1089.0,50.0,31.8,12.1,13.0,67.0,1.0,9.0,24.0,8.0,2.18,31.0,11.0,20.0,1.65,0.92,27.4,14.2,13.2,1.09,0.25
2760,Jacob Ramsey,eng ENG,MF,Aston Villa,Premier League,19.0,2001.0,22.0,626.0,28.0,18.3,7.0,6.0,70.0,0.0,16.0,13.0,8.0,1.45,9.0,10.0,-1.0,-0.14,-0.47,10.0,10.1,-0.1,-0.01,-0.06
2761,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,19.0,2000.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,13.0,0.0,0.0,9.0,-9.0,-9.0,-8.68,0.5,4.7,-4.2,-4.19,-3.99
2762,Darren Randolph,ie IRL,GK,West Ham,Premier League,33.0,1987.0,3.0,270.0,90.0,7.9,3.0,3.0,90.0,3.0,0.0,,24.0,2.0,5.0,3.0,2.0,0.67,0.3,6.2,2.0,4.3,1.43,1.36
2763,Mathyas Randriamamy,mg MAD,GK,Paris S-G,Ligue 1,17.0,2003.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
2764,Antonio Ranieri,it ITA,MF,Crotone,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2765,Andrea Ranocchia,it ITA,DF,Inter,Serie A,32.0,1988.0,8.0,703.0,88.0,20.6,7.8,8.0,88.0,7.0,0.0,,29.0,2.75,24.0,7.0,17.0,2.18,0.95,17.2,7.6,9.6,1.23,0.41
2766,Filippo Ranocchia,it ITA,MF,Juventus,Serie A,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2767,Raphinha,br BRA,"MF,FW",Leeds United,Premier League,23.0,1996.0,30.0,2360.0,79.0,69.0,26.2,26.0,87.0,19.0,4.0,24.0,0.0,1.67,44.0,34.0,10.0,0.38,0.55,37.9,40.1,-2.3,-0.09,-0.09
2768,Raphinha,br BRA,"FW,MF",Rennes,Ligue 1,23.0,1996.0,6.0,404.0,67.0,11.8,4.5,5.0,77.0,1.0,1.0,21.0,0.0,2.33,8.0,6.0,2.0,0.45,0.15,5.3,3.9,1.5,0.33,0.08
2769,Tobias Raschl,de GER,MF,Dortmund,Bundesliga,20.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2770,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,22.0,1997.0,37.0,2920.0,79.0,85.4,32.4,33.0,85.0,22.0,4.0,26.0,1.0,1.92,57.0,39.0,18.0,0.55,-1.43,47.8,34.5,13.3,0.41,-0.54
2771,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,24.0,1996.0,24.0,1462.0,61.0,47.8,16.2,14.0,83.0,6.0,10.0,30.0,1.0,0.83,19.0,28.0,-9.0,-0.55,0.12,16.4,27.8,-11.4,-0.7,-0.2
2772,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,Serie A,20.0,2000.0,27.0,1232.0,46.0,36.0,13.7,13.0,74.0,4.0,14.0,19.0,8.0,1.56,23.0,16.0,7.0,0.51,0.47,23.0,20.1,2.9,0.21,0.21
2773,Andrei Ratiu,ro ROU,DF,Villarreal,La Liga,22.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2774,Nicola Rauti,it ITA,FW,Torino,Serie A,20.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2775,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20.0,1999.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,18.0,0.25,3.0,10.0,-7.0,-1.75,-1.54,6.5,7.8,-1.3,-0.32,-0.13
2776,Nicola Ravaglia,it ITA,GK,Sampdoria,Serie A,31.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,34.0,,,,,,,,,,,
2777,Tim Ream,us USA,DF,Fulham,Premier League,32.0,1987.0,7.0,630.0,90.0,18.4,7.0,7.0,90.0,7.0,0.0,,31.0,0.29,3.0,13.0,-10.0,-1.43,-0.91,6.2,10.9,-4.7,-0.67,-0.43
2778,Ante Rebić,hr CRO,FW,Milan,Serie A,26.0,1993.0,27.0,1776.0,66.0,51.9,19.7,20.0,79.0,10.0,7.0,27.0,0.0,2.0,44.0,18.0,26.0,1.32,0.93,41.4,22.6,18.8,0.95,0.68
2779,Rebollo,es ESP,GK,Betis,La Liga,20.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
2780,Arkadiusz Reca,pl POL,DF,Crotone,Serie A,25.0,1995.0,30.0,2313.0,77.0,67.6,25.7,28.0,81.0,20.0,2.0,23.0,0.0,0.5,32.0,57.0,-25.0,-0.97,0.82,26.9,43.2,-16.4,-0.64,0.51
2782,Recio,es ESP,MF,Eibar,La Liga,29.0,1991.0,17.0,734.0,43.0,21.5,8.2,8.0,71.0,3.0,9.0,18.0,13.0,0.47,7.0,14.0,-7.0,-0.86,-0.32,11.7,10.6,1.1,0.13,0.18
2783,Salahaldin Reda,eg EGY,FW,Udinese,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2784,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,Bundesliga,19.0,2001.0,7.0,102.0,15.0,3.3,1.1,0.0,,0.0,7.0,15.0,6.0,0.29,0.0,4.0,-4.0,-3.53,-3.32,1.6,2.6,-1.0,-0.86,-0.72
2785,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,26.0,1994.0,29.0,1738.0,60.0,50.8,19.3,17.0,87.0,13.0,12.0,22.0,1.0,1.07,24.0,39.0,-15.0,-0.78,-0.46,24.5,29.5,-5.0,-0.26,0.11
2786,Harrison Reed,eng ENG,MF,Fulham,Premier League,25.0,1995.0,31.0,2247.0,72.0,65.7,25.0,26.0,82.0,19.0,5.0,22.0,1.0,0.84,19.0,35.0,-16.0,-0.64,0.13,25.8,33.8,-8.0,-0.32,0.0
2787,Vasco Regini,it ITA,DF,Sampdoria,Serie A,29.0,1990.0,3.0,88.0,29.0,2.6,1.0,1.0,70.0,0.0,2.0,9.0,35.0,2.0,1.0,2.0,-1.0,-1.02,-1.0,0.8,1.2,-0.4,-0.37,-0.09
2788,Sergio Reguilón,es ESP,DF,Tottenham,Premier League,23.0,1996.0,27.0,2244.0,83.0,65.6,24.9,26.0,86.0,20.0,1.0,15.0,4.0,1.7,51.0,31.0,20.0,0.8,0.57,36.3,31.6,4.7,0.19,0.25
2789,Nikolai Rehnen,de GER,GK,Arminia,Bundesliga,23.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2790,Bobby Reid,jm JAM,"MF,FW",Fulham,Premier League,27.0,1993.0,33.0,2372.0,72.0,69.4,26.4,28.0,82.0,14.0,5.0,17.0,2.0,0.82,20.0,32.0,-12.0,-0.46,0.75,26.3,35.1,-8.8,-0.34,-0.06
2791,Pepe Reina,es ESP,GK,Lazio,Serie A,37.0,1982.0,29.0,2610.0,90.0,76.3,29.0,29.0,90.0,29.0,0.0,,9.0,1.97,53.0,41.0,12.0,0.41,1.08,44.3,36.3,7.9,0.27,-0.05
2792,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,Ligue 1,22.0,1998.0,14.0,1058.0,76.0,30.9,11.8,12.0,84.0,9.0,2.0,28.0,0.0,0.93,10.0,15.0,-5.0,-0.43,-0.5,13.7,15.9,-2.2,-0.19,0.02
2793,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,Ligue 1,22.0,1998.0,1.0,24.0,24.0,0.7,0.3,0.0,,0.0,1.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.01,0.2,0.0,0.2,0.61,-0.44
2794,Reinier,br BRA,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,14.0,257.0,18.0,8.4,2.9,1.0,78.0,0.0,13.0,14.0,13.0,1.79,6.0,7.0,-1.0,-0.35,-1.31,6.1,5.2,0.9,0.31,-0.45
2795,Francisco Reis Ferreira,pt POR,DF,Valencia,La Liga,23.0,1997.0,3.0,181.0,60.0,5.3,2.0,2.0,90.0,2.0,1.0,1.0,14.0,1.0,1.0,3.0,-2.0,-0.99,-0.97,0.8,1.7,-0.9,-0.43,-0.19
2796,Rocco Reitz,de GER,MF,M'Gladbach,Bundesliga,18.0,2002.0,2.0,60.0,30.0,2.0,0.7,1.0,59.0,0.0,1.0,1.0,10.0,3.0,2.0,2.0,0.0,0.0,-0.24,2.0,1.9,0.2,0.24,-0.03
2797,Karim Rekik,nl NED,DF,Sevilla,La Liga,25.0,1994.0,11.0,653.0,59.0,19.1,7.3,6.0,82.0,4.0,5.0,33.0,24.0,2.27,10.0,4.0,6.0,0.83,0.37,7.2,7.1,0.1,0.01,-0.63
2798,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,25.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2799,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25.0,1995.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.63,59.0,38.0,21.0,0.55,,60.7,39.2,21.5,0.57,
2800,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,Ligue 1,21.0,1998.0,4.0,272.0,68.0,8.0,3.0,4.0,68.0,2.0,0.0,,2.0,0.25,2.0,7.0,-5.0,-1.65,-1.45,3.0,5.6,-2.6,-0.85,-0.89
2801,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,31.0,1989.0,32.0,2279.0,71.0,74.5,25.3,27.0,80.0,7.0,5.0,23.0,1.0,1.94,58.0,29.0,29.0,1.15,1.15,51.3,27.2,24.2,0.95,0.9
2802,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,Bundesliga,22.0,1997.0,30.0,1833.0,61.0,59.9,20.4,20.0,81.0,8.0,10.0,21.0,3.0,1.0,20.0,36.0,-16.0,-0.79,-0.05,21.8,32.5,-10.7,-0.53,-0.36
2803,Oriol Rey,es ESP,MF,Valladolid,La Liga,22.0,1998.0,1.0,15.0,15.0,0.4,0.2,0.0,,0.0,1.0,15.0,11.0,0.0,1.0,0.0,1.0,6.0,6.63,0.9,0.1,0.8,4.79,5.15
2804,Gio Reyna,us USA,"MF,FW",Dortmund,Bundesliga,17.0,2002.0,32.0,1976.0,62.0,64.6,22.0,23.0,80.0,9.0,9.0,16.0,0.0,1.97,44.0,31.0,13.0,0.59,-0.74,42.2,26.6,15.6,0.71,-0.04
2805,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29.0,1990.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,0.92,40.0,71.0,-31.0,-0.82,,43.3,64.2,-20.9,-0.55,
2806,Bryan Reynolds,us USA,DF,Roma,Serie A,19.0,2001.0,5.0,283.0,57.0,8.3,3.1,3.0,69.0,0.0,2.0,38.0,8.0,1.4,5.0,2.0,3.0,0.95,0.75,5.7,5.1,0.5,0.16,-0.39
2808,Jean-Pierre Rhyner,ch SUI,DF,Cádiz,La Liga,24.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2809,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,37.0,1983.0,29.0,2149.0,74.0,62.8,23.9,28.0,76.0,5.0,1.0,33.0,1.0,1.0,30.0,32.0,-2.0,-0.08,0.62,28.2,35.0,-6.8,-0.29,0.4
2810,Ricard,es ESP,DF,Atlético Madrid,La Liga,20.0,2000.0,1.0,30.0,30.0,0.9,0.3,0.0,,0.0,1.0,30.0,11.0,0.0,0.0,1.0,-1.0,-3.0,-4.14,0.5,0.1,0.4,1.18,0.77
2811,Federico Ricci,it ITA,FW,Sassuolo,Serie A,26.0,1994.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.4,-0.4,-8.59,-8.68
2812,Giacomo Ricci,it ITA,DF,Parma,Serie A,23.0,1996.0,3.0,67.0,22.0,2.0,0.7,0.0,,0.0,3.0,22.0,9.0,0.33,0.0,3.0,-3.0,-4.03,-2.93,0.2,3.5,-3.2,-4.35,-3.94
2813,Matteo Ricci,it ITA,MF,Spezia,Serie A,26.0,1994.0,29.0,2229.0,77.0,65.2,24.8,26.0,83.0,18.0,3.0,25.0,3.0,1.03,28.0,51.0,-23.0,-0.93,-1.16,25.3,41.8,-16.5,-0.67,-0.51
2814,Jacopo Ricco,it ITA,GK,Fiorentina,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2815,Declan Rice,eng ENG,MF,West Ham,Premier League,21.0,1999.0,32.0,2879.0,90.0,84.2,32.0,32.0,90.0,31.0,0.0,,0.0,1.75,52.0,37.0,15.0,0.47,0.47,47.4,37.3,10.1,0.31,0.87
2816,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,20.0,2000.0,11.0,944.0,86.0,30.8,10.5,11.0,86.0,8.0,0.0,,1.0,1.18,13.0,13.0,0.0,0.0,0.09,12.5,12.0,0.5,0.05,0.12
2817,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,20.0,2000.0,3.0,89.0,30.0,2.9,1.0,1.0,64.0,0.0,2.0,13.0,8.0,2.33,3.0,1.0,2.0,2.02,0.42,1.8,0.5,1.3,1.32,0.27
2818,Lewis Richards,ie IRL,DF,Wolves,Premier League,18.0,2001.0,0.0,,,,,0.0,,,0.0,,10.0,,,,,,,,,,,
2819,Lewis Richardson,eng ENG,"FW,MF",Burnley,Premier League,17.0,2003.0,2.0,4.0,2.0,0.1,0.0,0.0,,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.58,0.1,0.8,-0.7,-13.46,-13.07
2820,Richarlison,br BRA,FW,Everton,Premier League,23.0,1997.0,34.0,2861.0,84.0,83.7,31.8,33.0,86.0,21.0,1.0,15.0,0.0,1.65,40.0,38.0,2.0,0.06,0.55,39.9,40.6,-0.7,-0.02,0.58
2821,Marco Richter,de GER,"FW,MF",Augsburg,Bundesliga,22.0,1997.0,29.0,1416.0,49.0,46.3,15.7,16.0,74.0,3.0,13.0,17.0,1.0,0.9,15.0,27.0,-12.0,-0.76,-0.43,17.4,29.6,-12.2,-0.78,-0.35
2822,Mikel Rico,es ESP,MF,Huesca,La Liga,35.0,1984.0,32.0,2183.0,68.0,63.8,24.3,27.0,76.0,4.0,5.0,24.0,1.0,1.0,22.0,30.0,-8.0,-0.33,0.47,26.0,30.4,-4.4,-0.18,0.19
2823,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26.0,1993.0,10.0,810.0,81.0,23.7,9.0,8.0,90.0,8.0,2.0,45.0,26.0,2.2,22.0,9.0,13.0,1.44,-0.11,22.7,11.3,11.4,1.27,0.3
2824,Julian Rieckmann,de GER,DF,Werder Bremen,Bundesliga,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
2825,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,23.0,1996.0,33.0,1820.0,55.0,53.2,20.2,19.0,82.0,10.0,14.0,19.0,3.0,1.0,21.0,39.0,-18.0,-0.89,-0.5,16.5,35.0,-18.4,-0.91,-0.59
2826,Alessandro Rigo,it ITA,MF,Udinese,Serie A,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
2827,Emiliano Rigoni,ar ARG,MF,Elche,La Liga,27.0,1993.0,23.0,1139.0,50.0,33.3,12.7,12.0,77.0,5.0,11.0,20.0,6.0,0.7,13.0,22.0,-9.0,-0.71,-0.24,10.1,22.1,-12.0,-0.95,-0.2
2828,Filippo Rinaldi,it ITA,GK,Parma,Serie A,17.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,10.0,,,,,,,,,,,
2829,Tomás Rincón,ve VEN,MF,Torino,Serie A,32.0,1988.0,36.0,2846.0,79.0,83.2,31.6,33.0,83.0,16.0,3.0,33.0,0.0,1.0,43.0,56.0,-13.0,-0.41,0.53,41.1,49.2,-8.1,-0.26,0.34
2830,Luis Rioja,es ESP,"MF,FW",Alavés,La Liga,26.0,1993.0,35.0,2090.0,60.0,61.1,23.2,25.0,74.0,3.0,10.0,23.0,3.0,0.91,27.0,39.0,-12.0,-0.52,0.09,28.8,34.2,-5.4,-0.23,-0.1
2831,Renaud Ripart,fr FRA,"MF,FW",Nîmes,Ligue 1,27.0,1993.0,38.0,3054.0,80.0,89.3,33.9,35.0,85.0,25.0,3.0,22.0,0.0,0.92,37.0,62.0,-25.0,-0.74,0.74,36.8,56.0,-19.2,-0.57,-0.15
2832,Andrea Rispoli,it ITA,DF,Crotone,Serie A,31.0,1988.0,19.0,652.0,34.0,19.1,7.2,5.0,64.0,1.0,14.0,24.0,13.0,0.26,5.0,26.0,-21.0,-2.9,-2.05,6.1,19.5,-13.3,-1.84,-1.28
2834,Mihailo Ristić,rs SRB,DF,Montpellier,Ligue 1,24.0,1995.0,34.0,2236.0,66.0,65.4,24.8,26.0,80.0,15.0,8.0,20.0,0.0,1.38,39.0,40.0,-1.0,-0.04,0.04,36.6,40.2,-3.6,-0.15,0.67
2835,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,30.0,1989.0,18.0,1350.0,75.0,39.5,15.0,15.0,86.0,11.0,3.0,20.0,12.0,1.5,24.0,22.0,2.0,0.13,0.92,21.2,25.4,-4.1,-0.28,0.19
2836,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2002.0,17.0,239.0,14.0,7.0,2.7,1.0,15.0,0.0,16.0,14.0,10.0,0.53,1.0,5.0,-4.0,-1.51,-1.28,3.4,5.0,-1.6,-0.61,-0.62
2837,Emmanuel Rivière,fr FRA,FW,Crotone,Serie A,30.0,1990.0,21.0,640.0,30.0,18.7,7.1,7.0,62.0,0.0,14.0,15.0,10.0,0.48,13.0,18.0,-5.0,-0.7,0.66,8.3,13.2,-4.9,-0.69,0.14
2838,Emil Roback,se SWE,FW,Milan,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2839,Gaëtan Robail,fr FRA,"FW,MF",Lens,Ligue 1,26.0,1994.0,0.0,,,,,0.0,,,0.0,,4.0,,,,,,,,,,,
2840,Rober,es ESP,"DF,MF",Levante,La Liga,25.0,1995.0,19.0,1425.0,75.0,41.7,15.8,16.0,83.0,11.0,3.0,32.0,13.0,1.0,21.0,25.0,-4.0,-0.25,0.06,15.6,25.2,-9.5,-0.6,-0.45
2841,Roberto,es ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,1170.0,90.0,34.2,13.0,13.0,90.0,13.0,0.0,,22.0,0.71,10.0,21.0,-11.0,-0.85,-0.37,13.8,17.6,-3.8,-0.3,0.06
2842,Sergi Roberto,es ESP,"DF,FW",Barcelona,La Liga,28.0,1992.0,15.0,946.0,63.0,27.7,10.5,9.0,87.0,7.0,6.0,28.0,1.0,1.67,20.0,13.0,7.0,0.67,-0.79,15.8,9.8,6.0,0.57,-0.4
