,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
921,Roberto Firmino,br BRA,FW,Liverpool,Premier League,28.0,1991.0,31.5,1065.0,1333.0,79.9,13277.0,3355.0,679.0,780.0,87.1,252.0,323.0,78.0,42.0,59.0,71.2,7.0,5.6,4.6,1.4,44.0,84.0,40.0,0.0,140.0
922,Junior Firpo,es ESP,"DF,MF",Barcelona,La Liga,23.0,1996.0,3.2,202.0,229.0,88.2,2501.0,612.0,132.0,139.0,95.0,56.0,62.0,90.3,2.0,4.0,50.0,1.0,0.8,0.5,0.2,5.0,6.0,3.0,1.0,7.0
923,John Fleck,sct SCO,MF,Sheffield Utd,Premier League,28.0,1991.0,28.6,971.0,1245.0,78.0,14229.0,4533.0,540.0,593.0,91.1,296.0,364.0,81.3,70.0,172.0,40.7,2.0,2.9,2.3,-0.9,33.0,110.0,22.0,5.0,151.0
924,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,27.0,1993.0,3.0,92.0,123.0,74.8,3190.0,2559.0,10.0,10.0,100.0,41.0,41.0,100.0,41.0,72.0,56.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
925,Florian Flick,de GER,MF,Schalke 04,Bundesliga,20.0,2000.0,4.0,73.0,95.0,76.8,1315.0,402.0,33.0,37.0,89.2,26.0,35.0,74.3,11.0,15.0,73.3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
926,Alexis Flips,fr FRA,"MF,FW",Reims,Ligue 1,20.0,2000.0,0.5,9.0,17.0,52.9,180.0,65.0,4.0,4.0,100.0,4.0,8.0,50.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
927,Alessandro Florenzi,it ITA,DF,Paris S-G,Ligue 1,29.0,1991.0,17.1,815.0,1009.0,80.8,12776.0,3224.0,436.0,474.0,92.0,286.0,351.0,81.5,58.0,120.0,48.3,1.0,2.4,2.9,-1.4,18.0,45.0,25.0,16.0,63.0
928,Kingsley Fobi,gh GHA,DF,Granada,La Liga,21.0,1998.0,0.5,7.0,11.0,63.6,114.0,56.0,3.0,3.0,100.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,Phil Foden,eng ENG,"FW,MF",Manchester City,Premier League,20.0,2000.0,18.0,689.0,845.0,81.5,9142.0,1889.0,447.0,488.0,91.6,175.0,212.0,82.5,24.0,62.0,38.7,5.0,3.6,2.6,1.4,30.0,36.0,21.0,2.0,69.0
930,Mamadou Fofana,ml MLI,"MF,DF",Metz,Ligue 1,22.0,1998.0,11.9,376.0,452.0,83.2,6799.0,2303.0,144.0,164.0,87.8,186.0,211.0,88.2,40.0,66.0,60.6,0.0,0.1,0.1,-0.1,2.0,15.0,0.0,0.0,20.0
931,Seko Fofana,ci CIV,MF,Lens,Ligue 1,25.0,1995.0,25.7,1049.0,1218.0,86.1,16279.0,3068.0,556.0,611.0,91.0,387.0,435.0,89.0,66.0,89.0,74.2,3.0,2.3,1.5,0.7,24.0,75.0,15.0,1.0,120.0
932,Wesley Fofana,fr FRA,DF,Leicester City,Premier League,19.0,2000.0,25.1,1501.0,1740.0,86.3,28164.0,8486.0,546.0,611.0,89.4,790.0,868.0,91.0,141.0,213.0,66.2,0.0,0.3,0.5,-0.3,6.0,105.0,1.0,0.0,93.0
933,Wesley Fofana,fr FRA,DF,Saint-Étienne,Ligue 1,19.0,2000.0,3.5,149.0,184.0,81.0,2863.0,1144.0,49.0,59.0,83.1,84.0,89.0,94.4,16.0,30.0,53.3,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0
934,Youssouf Fofana,fr FRA,MF,Monaco,Ligue 1,21.0,1999.0,31.9,1435.0,1703.0,84.3,25931.0,6942.0,632.0,704.0,89.8,625.0,700.0,89.3,153.0,242.0,63.2,3.0,2.4,2.4,0.6,28.0,150.0,29.0,6.0,187.0
936,Thomas Foket,be BEL,DF,Reims,Ligue 1,25.0,1994.0,36.9,1506.0,1923.0,78.3,26638.0,8532.0,685.0,777.0,88.2,649.0,788.0,82.4,149.0,262.0,56.9,3.0,1.3,1.6,1.7,24.0,70.0,25.0,14.0,102.0
937,Ramón Folch,es ESP,MF,Elche,La Liga,30.0,1989.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,Lamine Fomba,fr FRA,MF,Nîmes,Ligue 1,22.0,1998.0,24.2,564.0,699.0,80.7,8429.0,2053.0,305.0,351.0,86.9,193.0,229.0,84.3,36.0,59.0,61.0,1.0,1.2,0.5,-0.2,19.0,34.0,10.0,0.0,48.0
939,Thomas Fontaine,mg MAD,DF,Lorient,Ligue 1,29.0,1991.0,3.6,89.0,102.0,87.3,1653.0,877.0,35.0,40.0,87.5,42.0,45.0,93.3,11.0,14.0,78.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
940,José Fontán,es ESP,DF,Celta Vigo,La Liga,20.0,2000.0,7.2,285.0,351.0,81.2,4927.0,1652.0,115.0,128.0,89.8,137.0,154.0,89.0,20.0,44.0,45.5,0.0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,27.0
941,José Fonte,pt POR,DF,Lille,Ligue 1,36.0,1983.0,35.4,2146.0,2386.0,89.9,41831.0,14904.0,723.0,784.0,92.2,1171.0,1232.0,95.0,226.0,321.0,70.4,0.0,0.5,1.0,-0.5,10.0,139.0,9.0,3.0,137.0
942,Fernando Forestieri,it ITA,"FW,MF",Udinese,Serie A,30.0,1990.0,6.1,150.0,194.0,77.3,1888.0,411.0,104.0,117.0,88.9,31.0,41.0,75.6,5.0,11.0,45.5,1.0,1.3,0.8,-0.3,8.0,8.0,9.0,2.0,20.0
943,Pablo Fornals,es ESP,"FW,MF",West Ham,Premier League,24.0,1996.0,28.6,853.0,1118.0,76.3,12592.0,3756.0,481.0,556.0,86.5,282.0,362.0,77.9,45.0,86.0,52.3,4.0,2.3,1.8,1.7,31.0,84.0,30.0,6.0,134.0
944,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,Bundesliga,28.0,1991.0,17.1,468.0,616.0,76.0,6514.0,1542.0,258.0,299.0,86.3,130.0,161.0,80.7,29.0,63.0,46.0,4.0,4.8,4.4,-0.8,36.0,33.0,24.0,1.0,71.0
945,Fraser Forster,eng ENG,GK,Southampton,Premier League,32.0,1988.0,8.0,154.0,273.0,56.4,3864.0,2963.0,40.0,40.0,100.0,52.0,54.0,96.3,49.0,162.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,Philipp Förster,de GER,MF,Stuttgart,Bundesliga,25.0,1995.0,16.8,550.0,697.0,78.9,7775.0,2454.0,327.0,376.0,87.0,167.0,202.0,82.7,26.0,47.0,55.3,1.0,2.3,3.6,-1.3,28.0,61.0,32.0,3.0,93.0
947,Steven Fortes,cv CPV,DF,Lens,Ligue 1,28.0,1992.0,15.9,814.0,937.0,86.9,16453.0,5904.0,244.0,272.0,89.7,459.0,504.0,91.1,104.0,145.0,71.7,0.0,0.3,0.2,-0.3,2.0,47.0,0.0,0.0,64.0
948,Yassin Fortune,fr FRA,FW,Angers,Ligue 1,21.0,1999.0,0.2,3.0,4.0,75.0,33.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,Premier League,22.0,1998.0,0.9,64.0,74.0,86.5,982.0,244.0,31.0,35.0,88.6,29.0,31.0,93.5,3.0,6.0,50.0,0.0,0.3,0.2,-0.3,2.0,6.0,1.0,0.0,5.0
950,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,Bundesliga,22.0,1998.0,4.5,302.0,357.0,84.6,5028.0,1690.0,154.0,168.0,91.7,125.0,140.0,89.3,21.0,40.0,52.5,0.0,0.1,0.2,-0.1,2.0,30.0,5.0,3.0,35.0
951,Daam Foulon,be BEL,DF,Benevento,Serie A,21.0,1999.0,11.3,321.0,447.0,71.8,5175.0,2031.0,159.0,194.0,82.0,133.0,174.0,76.4,20.0,50.0,40.0,1.0,0.2,0.3,0.8,4.0,23.0,7.0,4.0,36.0
952,Dimitri Foulquier,fr FRA,DF,Granada,La Liga,27.0,1993.0,29.6,817.0,1130.0,72.3,13020.0,5798.0,436.0,509.0,85.7,296.0,393.0,75.3,60.0,147.0,40.8,4.0,1.5,1.1,2.5,10.0,54.0,11.0,4.0,63.0
953,Juan Foyth,ar ARG,"DF,MF",Villarreal,La Liga,22.0,1998.0,13.0,642.0,734.0,87.5,10447.0,3641.0,314.0,346.0,90.8,264.0,284.0,93.0,45.0,60.0,75.0,0.0,0.1,0.8,-0.1,3.0,51.0,8.0,1.0,52.0
954,Gianluca Frabotta,it ITA,"DF,MF",Juventus,Serie A,21.0,1999.0,7.7,400.0,477.0,83.9,6225.0,1883.0,209.0,228.0,91.7,160.0,180.0,88.9,19.0,39.0,48.7,1.0,0.9,0.6,0.1,4.0,25.0,6.0,3.0,32.0
955,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,24.0,1995.0,17.1,478.0,745.0,64.2,7422.0,3787.0,270.0,328.0,82.3,167.0,256.0,65.2,31.0,97.0,32.0,1.0,2.0,1.4,-1.0,11.0,31.0,13.0,9.0,36.0
956,Tyrese Francois,au AUS,DF,Fulham,Premier League,20.0,2000.0,0.2,14.0,15.0,93.3,251.0,101.0,6.0,7.0,85.7,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
957,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,Premier League,26.0,1994.0,10.3,240.0,372.0,64.5,3641.0,1040.0,132.0,156.0,84.6,69.0,105.0,65.7,24.0,72.0,33.3,2.0,2.0,1.7,0.0,26.0,8.0,11.0,10.0,18.0
958,Fred,br BRA,MF,Manchester Utd,Premier League,27.0,1993.0,26.6,1590.0,1828.0,87.0,27917.0,7883.0,699.0,760.0,92.0,674.0,737.0,91.5,167.0,213.0,78.4,0.0,1.9,2.1,-1.9,25.0,189.0,20.0,0.0,189.0
959,Ryan Fredericks,eng ENG,"DF,FW",West Ham,Premier League,27.0,1992.0,6.3,205.0,282.0,72.7,2766.0,1080.0,128.0,147.0,87.1,62.0,87.0,71.3,7.0,23.0,30.4,1.0,1.2,0.6,-0.2,12.0,17.0,10.0,5.0,20.0
960,Remo Freuler,ch SUI,MF,Atalanta,Serie A,28.0,1992.0,30.1,1876.0,2122.0,88.4,30938.0,10005.0,891.0,968.0,92.0,815.0,898.0,90.8,124.0,170.0,72.9,3.0,3.3,3.5,-0.3,30.0,254.0,41.0,5.0,242.0
962,Marco Friedl,at AUT,DF,Werder Bremen,Bundesliga,22.0,1998.0,30.9,1370.0,1724.0,79.5,28613.0,10668.0,490.0,541.0,90.6,637.0,723.0,88.1,231.0,405.0,57.0,0.0,0.8,1.1,-0.8,8.0,116.0,6.0,3.0,125.0
963,Marvin Friedrich,de GER,DF,Union Berlin,Bundesliga,24.0,1995.0,34.0,1443.0,1827.0,79.0,29849.0,11963.0,449.0,511.0,87.9,762.0,852.0,89.4,225.0,404.0,55.7,2.0,2.5,1.4,-0.5,16.0,116.0,8.0,3.0,123.0
964,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,Bundesliga,19.0,2000.0,4.8,232.0,283.0,82.0,3327.0,906.0,138.0,149.0,92.6,82.0,94.0,87.2,8.0,18.0,44.4,0.0,0.9,1.0,-0.9,4.0,20.0,8.0,2.0,29.0
965,Jorge de Frutos,es ESP,MF,Levante,La Liga,23.0,1997.0,24.3,481.0,728.0,66.1,7676.0,2389.0,257.0,315.0,81.6,156.0,233.0,67.0,45.0,99.0,45.5,9.0,4.4,3.5,4.6,40.0,37.0,23.0,9.0,74.0
966,Christian Fuchs,at AUT,DF,Leicester City,Premier League,34.0,1986.0,7.8,476.0,597.0,79.7,7777.0,2877.0,231.0,264.0,87.5,197.0,235.0,83.8,33.0,68.0,48.5,0.0,0.0,0.1,0.0,1.0,37.0,2.0,1.0,39.0
967,Angelo Fulgini,fr FRA,MF,Angers,Ligue 1,23.0,1996.0,30.3,1289.0,1620.0,79.6,20421.0,5849.0,697.0,779.0,89.5,422.0,506.0,83.4,114.0,211.0,54.0,3.0,4.8,5.0,-1.8,58.0,117.0,38.0,7.0,201.0
968,Niclas Füllkrug,de GER,FW,Werder Bremen,Bundesliga,27.0,1993.0,9.7,151.0,262.0,57.6,2182.0,501.0,88.0,141.0,62.4,40.0,71.0,56.3,11.0,18.0,61.1,0.0,0.2,0.3,-0.2,5.0,15.0,2.0,0.0,22.0
969,Ramiro Funes Mori,ar ARG,DF,Villarreal,La Liga,29.0,1991.0,8.1,423.0,491.0,86.2,7492.0,2727.0,186.0,206.0,90.3,197.0,216.0,91.2,33.0,52.0,63.5,0.0,0.0,0.2,0.0,0.0,19.0,1.0,0.0,25.0
970,Darnell Furlong,eng ENG,DF,West Brom,Premier League,24.0,1995.0,32.6,682.0,1204.0,56.6,11908.0,5175.0,333.0,433.0,76.9,257.0,453.0,56.7,78.0,232.0,33.6,3.0,1.9,1.9,1.1,16.0,63.0,18.0,10.0,78.0
971,Daniel Fuzato,br BRA,GK,Roma,Serie A,23.0,1997.0,5.0,114.0,152.0,75.0,3150.0,2194.0,15.0,15.0,100.0,67.0,68.0,98.5,32.0,69.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,Baptiste Gabard,fr FRA,MF,Saint-Étienne,Ligue 1,20.0,2000.0,1.5,44.0,57.0,77.2,599.0,197.0,24.0,28.0,85.7,15.0,18.0,83.3,1.0,1.0,100.0,0.0,0.1,0.0,-0.1,1.0,4.0,1.0,0.0,3.0
973,Matteo Gabbia,it ITA,DF,Milan,Serie A,20.0,1999.0,6.2,331.0,361.0,91.7,6864.0,1845.0,93.0,99.0,93.9,187.0,199.0,94.0,46.0,55.0,83.6,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0
974,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,28.0,1991.0,9.7,161.0,220.0,73.2,2312.0,712.0,94.0,120.0,78.3,43.0,58.0,74.1,11.0,16.0,68.8,2.0,1.8,0.8,0.2,11.0,19.0,9.0,0.0,27.0
975,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,Bundesliga,25.0,1995.0,9.1,328.0,444.0,73.9,4606.0,1678.0,205.0,232.0,88.4,99.0,131.0,75.6,12.0,32.0,37.5,2.0,2.0,1.7,0.0,11.0,23.0,8.0,2.0,29.0
976,Roberto Gagliardini,it ITA,MF,Inter,Serie A,26.0,1994.0,13.7,517.0,601.0,86.0,7803.0,1851.0,294.0,325.0,90.5,173.0,193.0,89.6,31.0,50.0,62.0,2.0,1.3,1.2,0.7,8.0,59.0,7.0,1.0,54.0
977,Riccardo Gagliolo,se SWE,DF,Parma,Serie A,30.0,1990.0,21.7,1074.0,1349.0,79.6,21319.0,9061.0,359.0,413.0,86.9,551.0,642.0,85.8,146.0,242.0,60.3,2.0,1.2,1.5,0.8,17.0,99.0,21.0,13.0,118.0
978,Adolfo Gaich,ar ARG,FW,Benevento,Serie A,21.0,1999.0,8.5,76.0,134.0,56.7,1121.0,179.0,42.0,63.0,66.7,19.0,31.0,61.3,9.0,12.0,75.0,0.0,0.4,0.1,-0.4,5.0,4.0,2.0,1.0,4.0
979,Andrey Galabinov,bg BUL,FW,Spezia,Serie A,31.0,1988.0,4.8,73.0,103.0,70.9,1090.0,148.0,38.0,49.0,77.6,23.0,36.0,63.9,6.0,8.0,75.0,1.0,0.2,0.2,0.8,3.0,3.0,3.0,0.0,10.0
980,Javi Galán,es ESP,DF,Huesca,La Liga,25.0,1994.0,34.1,1399.0,1806.0,77.5,22559.0,7966.0,747.0,835.0,89.5,485.0,607.0,79.9,122.0,255.0,47.8,2.0,4.0,4.5,-2.0,42.0,79.0,47.0,34.0,100.0
981,Conor Gallagher,eng ENG,MF,West Brom,Premier League,20.0,2000.0,28.1,737.0,960.0,76.8,12114.0,2989.0,361.0,421.0,85.7,252.0,303.0,83.2,81.0,146.0,55.5,2.0,1.8,1.8,0.2,20.0,75.0,12.0,1.0,97.0
982,Enric Gallego,es ESP,FW,Osasuna,La Liga,33.0,1986.0,9.0,146.0,258.0,56.6,1939.0,542.0,97.0,147.0,66.0,36.0,64.0,56.3,5.0,16.0,31.3,2.0,0.6,0.7,1.4,7.0,24.0,5.0,0.0,31.0
983,Kévin Gameiro,fr FRA,FW,Valencia,La Liga,33.0,1987.0,12.0,206.0,270.0,76.3,2667.0,332.0,124.0,146.0,84.9,60.0,76.0,78.9,5.0,8.0,62.5,1.0,0.9,0.7,0.1,5.0,6.0,4.0,0.0,19.0
984,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,Ligue 1,30.0,1989.0,17.6,1569.0,1700.0,92.3,22966.0,6767.0,856.0,891.0,96.1,565.0,612.0,92.3,71.0,90.0,78.9,1.0,0.9,1.5,0.1,13.0,186.0,15.0,2.0,163.0
985,Ignatius Ganago,cm CMR,FW,Lens,Ligue 1,21.0,1999.0,14.5,193.0,280.0,68.9,2503.0,251.0,115.0,153.0,75.2,61.0,86.0,70.9,5.0,12.0,41.7,0.0,1.3,1.0,-1.3,14.0,5.0,3.0,0.0,13.0
986,Aleix García,es ESP,MF,Eibar,La Liga,23.0,1997.0,4.9,227.0,279.0,81.4,4230.0,1030.0,94.0,107.0,87.9,80.0,91.0,87.9,39.0,61.0,63.9,1.0,0.9,0.8,0.1,12.0,25.0,3.0,1.0,26.0
988,Borja García,es ESP,"MF,FW",Huesca,La Liga,29.0,1990.0,12.4,480.0,561.0,85.6,7359.0,1424.0,262.0,285.0,91.9,146.0,170.0,85.9,39.0,51.0,76.5,0.0,1.1,1.0,-1.1,20.0,41.0,12.0,1.0,61.0
989,Dani García,es ESP,MF,Athletic Club,La Liga,30.0,1990.0,21.3,865.0,1039.0,83.3,16578.0,4222.0,308.0,359.0,85.8,414.0,468.0,88.5,117.0,162.0,72.2,1.0,0.6,0.4,0.4,8.0,97.0,5.0,1.0,108.0
990,David García,es ESP,DF,Osasuna,La Liga,26.0,1994.0,35.0,988.0,1380.0,71.6,20898.0,9501.0,299.0,392.0,76.3,515.0,636.0,81.0,163.0,320.0,50.9,0.0,0.6,0.6,-0.6,5.0,85.0,1.0,0.0,124.0
991,Eric García,es ESP,DF,Manchester City,Premier League,19.0,2001.0,4.3,325.0,342.0,95.0,5830.0,1856.0,131.0,134.0,97.8,170.0,174.0,97.7,23.0,30.0,76.7,0.0,0.0,0.1,0.0,1.0,22.0,0.0,0.0,22.0
992,Manu García,es ESP,MF,Alavés,La Liga,34.0,1986.0,12.5,280.0,409.0,68.5,4533.0,1266.0,148.0,191.0,77.5,102.0,148.0,68.9,20.0,39.0,51.3,0.0,0.5,0.3,-0.5,6.0,32.0,3.0,1.0,28.0
993,Raúl García,es ESP,"DF,MF",Valladolid,La Liga,31.0,1989.0,5.6,199.0,290.0,68.6,3061.0,1446.0,113.0,135.0,83.7,68.0,98.0,69.4,14.0,36.0,38.9,0.0,0.4,0.5,-0.4,5.0,13.0,4.0,2.0,21.0
994,Raúl García,es ESP,"FW,MF",Athletic Club,La Liga,34.0,1986.0,19.4,348.0,582.0,59.8,5042.0,1735.0,209.0,297.0,70.4,98.0,155.0,63.2,27.0,60.0,45.0,1.0,1.3,1.4,-0.3,15.0,43.0,21.0,1.0,73.0
995,Rubén García,es ESP,"MF,FW",Osasuna,La Liga,27.0,1993.0,30.2,778.0,1210.0,64.3,14011.0,4660.0,389.0,507.0,76.7,239.0,361.0,66.2,120.0,234.0,51.3,5.0,5.5,5.6,-0.5,53.0,76.0,37.0,19.0,98.0
996,Sergi García,es ESP,MF,Alavés,La Liga,21.0,1999.0,0.2,4.0,7.0,57.1,75.0,0.0,1.0,2.0,50.0,3.0,5.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,Unai García,es ESP,DF,Osasuna,La Liga,28.0,1992.0,13.8,329.0,434.0,75.8,7503.0,2770.0,78.0,95.0,82.1,192.0,223.0,86.1,59.0,109.0,54.1,0.0,0.4,0.1,-0.4,3.0,25.0,2.0,0.0,35.0
998,Mario Gaspar,es ESP,DF,Villarreal,La Liga,29.0,1990.0,20.6,921.0,1125.0,81.9,14519.0,5365.0,500.0,543.0,92.1,353.0,415.0,85.1,52.0,102.0,51.0,2.0,2.1,1.6,-0.1,12.0,57.0,20.0,9.0,92.0
999,Manuel Gasparini,it ITA,GK,Udinese,Serie A,18.0,2002.0,0.0,2.0,2.0,100.0,59.0,53.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,Premier League,29.0,1990.0,5.7,96.0,118.0,81.4,1144.0,147.0,64.0,68.0,94.1,20.0,29.0,69.0,2.0,4.0,50.0,1.0,0.3,0.2,0.7,6.0,3.0,2.0,0.0,6.0
1001,Paulo Gazzaniga,ar ARG,GK,Elche,La Liga,28.0,1992.0,8.0,146.0,244.0,59.8,5683.0,4964.0,19.0,19.0,100.0,59.0,59.0,100.0,68.0,165.0,41.2,0.0,0.1,0.1,-0.1,1.0,21.0,2.0,0.0,0.0
1002,Jean-Philippe Gbamin,ci CIV,MF,Everton,Premier League,24.0,1995.0,0.1,6.0,9.0,66.7,115.0,41.0,1.0,2.0,50.0,5.0,6.0,83.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1003,Yann Gboho,fr FRA,"MF,FW",Rennes,Ligue 1,19.0,2001.0,3.4,89.0,117.0,76.1,1148.0,245.0,59.0,67.0,88.1,25.0,33.0,75.8,1.0,2.0,50.0,0.0,0.2,0.3,-0.2,5.0,4.0,6.0,0.0,13.0
1004,David de Gea,es ESP,GK,Manchester Utd,Premier League,29.0,1990.0,25.5,464.0,592.0,78.4,10858.0,7535.0,143.0,144.0,99.3,203.0,211.0,96.2,112.0,228.0,49.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1005,Christian Gebauer,at AUT,"MF,FW",Arminia,Bundesliga,26.0,1993.0,7.6,114.0,179.0,63.7,1729.0,643.0,69.0,86.0,80.2,28.0,49.0,57.1,12.0,23.0,52.2,1.0,1.0,1.1,0.0,11.0,12.0,4.0,0.0,14.0
1006,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,Bundesliga,33.0,1986.0,33.7,1160.0,1559.0,74.4,18676.0,8057.0,599.0,717.0,83.5,463.0,614.0,75.4,76.0,145.0,52.4,1.0,1.1,2.7,-0.1,20.0,70.0,23.0,13.0,84.0
1007,Emrehan Gedikli,de GER,FW,Leverkusen,Bundesliga,17.0,2003.0,0.3,3.0,4.0,75.0,38.0,19.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1008,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,22.0,1998.0,7.3,283.0,347.0,81.6,4988.0,1675.0,127.0,137.0,92.7,112.0,128.0,87.5,32.0,58.0,55.2,1.0,1.5,1.2,-0.5,12.0,34.0,6.0,0.0,46.0
1009,Christian Gentner,de GER,MF,Union Berlin,Bundesliga,34.0,1985.0,11.5,360.0,480.0,75.0,5651.0,1844.0,180.0,216.0,83.3,126.0,163.0,77.3,29.0,54.0,53.7,0.0,0.8,0.9,-0.8,8.0,40.0,7.0,2.0,45.0
1010,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,Bundesliga,26.0,1994.0,21.5,540.0,745.0,72.5,8430.0,2579.0,271.0,343.0,79.0,213.0,269.0,79.2,30.0,55.0,54.5,4.0,3.4,2.7,0.6,25.0,51.0,14.0,4.0,74.0
1011,Valère Germain,fr FRA,"FW,MF",Marseille,Ligue 1,30.0,1990.0,9.5,192.0,285.0,67.4,2484.0,381.0,115.0,142.0,81.0,48.0,70.0,68.6,8.0,19.0,42.1,0.0,0.1,0.3,-0.1,2.0,12.0,4.0,0.0,17.0
1012,Gervinho,ci CIV,FW,Parma,Serie A,33.0,1987.0,22.5,432.0,536.0,80.6,5691.0,1144.0,276.0,315.0,87.6,132.0,151.0,87.4,7.0,10.0,70.0,1.0,2.2,2.1,-1.2,27.0,28.0,15.0,2.0,53.0
1014,Willem Geubbels,fr FRA,"MF,FW",Monaco,Ligue 1,18.0,2001.0,3.3,88.0,126.0,69.8,1277.0,207.0,49.0,59.0,83.1,28.0,42.0,66.7,6.0,8.0,75.0,0.0,0.5,0.4,-0.5,3.0,5.0,2.0,1.0,5.0
1015,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,Bundesliga,29.0,1990.0,0.5,10.0,15.0,66.7,127.0,52.0,6.0,7.0,85.7,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,1.0
1016,Anwar El Ghazi,nl NED,FW,Aston Villa,Premier League,25.0,1995.0,17.9,432.0,628.0,68.8,6167.0,1686.0,268.0,330.0,81.2,104.0,154.0,67.5,33.0,69.0,47.8,0.0,1.8,2.1,-1.8,26.0,24.0,19.0,8.0,47.0
1017,Paolo Ghiglione,it ITA,"DF,MF",Genoa,Serie A,23.0,1997.0,15.1,401.0,609.0,65.8,6829.0,2366.0,197.0,234.0,84.2,147.0,218.0,67.4,47.0,107.0,43.9,4.0,2.0,1.7,2.0,18.0,14.0,21.0,18.0,27.0
1018,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,Serie A,29.0,1991.0,3.2,206.0,258.0,79.8,3121.0,1114.0,113.0,125.0,90.4,75.0,92.0,81.5,11.0,25.0,44.0,0.0,0.5,0.5,-0.5,7.0,7.0,7.0,5.0,11.0
1019,Kieran Gibbs,eng ENG,DF,West Brom,Premier League,30.0,1989.0,9.0,222.0,313.0,70.9,3388.0,1278.0,125.0,144.0,86.8,80.0,110.0,72.7,12.0,44.0,27.3,0.0,0.4,0.2,-0.4,4.0,18.0,4.0,3.0,19.0
1020,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,Premier League,20.0,2000.0,4.6,193.0,236.0,81.8,2799.0,646.0,109.0,127.0,85.8,58.0,69.0,84.1,14.0,23.0,60.9,0.0,0.4,0.3,-0.4,8.0,20.0,3.0,0.0,28.0
1021,Niko Gießelmann,de GER,DF,Union Berlin,Bundesliga,28.0,1991.0,4.8,169.0,257.0,65.8,2900.0,1309.0,80.0,105.0,76.2,67.0,90.0,74.4,19.0,42.0,45.2,0.0,0.2,0.4,-0.2,3.0,14.0,4.0,2.0,23.0
1022,Rafał Gikiewicz,pl POL,GK,Augsburg,Bundesliga,32.0,1987.0,34.0,964.0,1389.0,69.4,27513.0,18804.0,166.0,169.0,98.2,452.0,462.0,97.8,343.0,750.0,45.7,0.0,0.0,0.1,0.0,0.0,17.0,1.0,0.0,1.0
1023,David Gil,es ESP,GK,Cádiz,La Liga,26.0,1994.0,4.0,47.0,122.0,38.5,2260.0,2039.0,1.0,1.0,100.0,9.0,9.0,100.0,37.0,112.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
