,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2528,Marko Rog,hr CRO,MF,Napoli,Serie A,23.0,1995.0,9.0,333.0,37.0,9.7,3.7,4.0,69.0,1.0,5.0,11.0,10.0,2.67,10.0,3.0,7.0,1.89,0.99,7.3,3.6,3.7,1.0,0.42
2529,Marko Rog,hr CRO,MF,Sevilla,La Liga,23.0,1995.0,10.0,357.0,36.0,10.4,4.0,4.0,64.0,0.0,6.0,17.0,6.0,1.6,5.0,5.0,0.0,0.0,-0.44,5.1,3.0,2.0,0.52,-0.05
2530,Rogério,br BRA,"DF,MF",Sassuolo,Serie A,20.0,1998.0,33.0,2672.0,81.0,78.1,29.7,29.0,89.0,27.0,4.0,21.0,2.0,1.24,41.0,48.0,-7.0,-0.24,-0.24,39.8,42.1,-2.3,-0.08,0.71
2531,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,28.0,1990.0,5.0,212.0,42.0,6.2,2.4,2.0,74.0,0.0,3.0,21.0,6.0,2.2,4.0,5.0,-1.0,-0.42,-0.76,4.0,4.5,-0.5,-0.23,-0.54
2532,Diego Rolán,uy URU,"MF,FW",Leganés,La Liga,25.0,1993.0,6.0,215.0,36.0,6.3,2.4,2.0,76.0,0.0,4.0,16.0,4.0,0.67,1.0,4.0,-3.0,-1.26,-1.17,3.8,3.6,0.2,0.08,0.1
2533,Diego Rolán,uy URU,"MF,FW",Alavés,La Liga,25.0,1993.0,9.0,298.0,33.0,8.7,3.3,3.0,66.0,0.0,6.0,17.0,1.0,1.0,3.0,6.0,-3.0,-0.91,-0.68,4.3,6.8,-2.5,-0.75,-0.47
2534,Rolando,pt POR,DF,Marseille,Ligue 1,32.0,1985.0,10.0,804.0,80.0,23.5,8.9,9.0,88.0,8.0,1.0,12.0,7.0,1.2,10.0,12.0,-2.0,-0.22,-0.57,11.2,11.2,0.0,0.0,-0.25
2535,Gabriele Rolando,it ITA,MF,Sampdoria,Serie A,23.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,16.0,,,,,,,,,,,
2536,Esteban Rolón,ar ARG,MF,Genoa,Serie A,23.0,1995.0,19.0,1046.0,55.0,30.6,11.6,10.0,79.0,6.0,9.0,28.0,14.0,1.0,10.0,15.0,-5.0,-0.43,0.06,13.3,17.2,-3.9,-0.34,-0.24
2537,Filippo Romagna,it ITA,DF,Cagliari,Serie A,21.0,1997.0,18.0,1474.0,82.0,43.1,16.4,16.0,89.0,15.0,2.0,23.0,19.0,1.0,15.0,23.0,-8.0,-0.49,-0.03,16.1,25.2,-9.1,-0.56,-0.05
2538,Alessio Romagnoli,it ITA,DF,Milan,Serie A,23.0,1995.0,32.0,2847.0,89.0,83.2,31.6,32.0,89.0,30.0,0.0,,0.0,1.69,44.0,32.0,12.0,0.38,-0.72,39.7,34.1,5.6,0.18,-0.14
2539,Alaixys Romao,tg TOG,MF,Reims,Ligue 1,34.0,1984.0,36.0,3160.0,88.0,92.4,35.1,36.0,88.0,31.0,0.0,,0.0,1.5,38.0,39.0,-1.0,-0.03,0.66,36.0,42.3,-6.3,-0.18,0.02
2540,Cristian Romero,ar ARG,DF,Genoa,Serie A,20.0,1998.0,27.0,2336.0,87.0,68.3,26.0,27.0,87.0,24.0,0.0,,0.0,0.85,23.0,35.0,-12.0,-0.46,0.04,32.9,35.9,-2.9,-0.11,0.17
2541,Sergio Romero,ar ARG,GK,Manchester Utd,Premier League,31.0,1987.0,0.0,,,,,0.0,,0.0,0.0,,29.0,,,,,,,,,,,
2542,Oriol Romeu,es ESP,MF,Southampton,Premier League,26.0,1991.0,31.0,2136.0,69.0,62.5,23.7,25.0,81.0,15.0,6.0,19.0,2.0,1.13,29.0,37.0,-8.0,-0.34,0.5,28.2,35.0,-6.8,-0.29,-0.19
2543,Rômulo,it ITA,"MF,FW",Genoa,Serie A,31.0,1987.0,17.0,1351.0,79.0,39.5,15.0,17.0,79.0,10.0,0.0,,3.0,1.29,23.0,25.0,-2.0,-0.13,0.56,18.4,23.2,-4.8,-0.32,-0.25
2544,Rômulo,it ITA,DF,Lazio,Serie A,31.0,1987.0,10.0,776.0,78.0,22.7,8.6,9.0,84.0,7.0,1.0,16.0,7.0,1.4,12.0,11.0,1.0,0.12,-0.19,10.9,13.9,-3.0,-0.34,-0.9
2545,Cristiano Ronaldo,pt POR,FW,Juventus,Serie A,33.0,1985.0,31.0,2688.0,87.0,78.6,29.9,30.0,89.0,28.0,1.0,26.0,1.0,2.52,59.0,20.0,39.0,1.31,1.18,50.6,28.7,22.0,0.74,0.37
2546,Facundo Roncaglia,ar ARG,DF,Valencia,La Liga,31.0,1987.0,7.0,601.0,86.0,17.6,6.7,7.0,86.0,5.0,0.0,,7.0,1.29,5.0,4.0,1.0,0.15,-0.33,8.4,6.2,2.2,0.32,-0.17
2548,Facundo Roncaglia,ar ARG,DF,Celta Vigo,La Liga,31.0,1987.0,12.0,1070.0,89.0,31.3,11.9,12.0,89.0,11.0,0.0,,4.0,1.08,22.0,21.0,1.0,0.08,0.47,13.0,18.1,-5.1,-0.43,-0.08
2549,Salomón Rondón,ve VEN,FW,Newcastle Utd,Premier League,28.0,1989.0,32.0,2603.0,81.0,76.1,28.9,30.0,85.0,22.0,2.0,26.0,3.0,1.38,37.0,31.0,6.0,0.21,1.53,30.7,38.6,-7.9,-0.27,0.45
2550,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,23.0,1994.0,36.0,3226.0,90.0,94.3,35.8,36.0,90.0,34.0,0.0,,0.0,1.31,47.0,44.0,3.0,0.08,1.48,47.1,42.9,4.2,0.12,1.12
2551,Marten de Roon,nl NED,MF,Atalanta,Serie A,27.0,1991.0,35.0,2975.0,85.0,87.0,33.1,34.0,86.0,31.0,1.0,37.0,0.0,1.86,64.0,36.0,28.0,0.85,0.24,62.3,35.4,26.9,0.81,-0.04
2552,Roberto Rosales,ve VEN,DF,Espanyol,La Liga,29.0,1988.0,21.0,1749.0,83.0,51.1,19.4,20.0,86.0,17.0,1.0,26.0,10.0,1.52,26.0,20.0,6.0,0.31,0.74,24.2,25.4,-1.1,-0.06,0.14
2553,Antonio Rosati,it ITA,GK,Torino,Serie A,35.0,1983.0,0.0,,,,,0.0,,0.0,0.0,,36.0,,,,,,,,,,,
2554,Romario Rösch,de GER,MF,Augsburg,Bundesliga,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2555,Danny Rose,eng ENG,DF,Tottenham,Premier League,28.0,1990.0,26.0,1798.0,69.0,52.6,20.0,20.0,87.0,14.0,6.0,9.0,5.0,1.77,35.0,16.0,19.0,0.95,0.45,28.5,25.4,3.1,0.15,-0.11
2556,Valentin Rosier,fr FRA,"DF,MF",Dijon,Ligue 1,21.0,1996.0,18.0,1460.0,81.0,42.7,16.2,16.0,90.0,16.0,2.0,10.0,0.0,0.89,16.0,28.0,-12.0,-0.74,0.04,20.3,24.5,-4.2,-0.26,0.4
2557,Luca Rossettini,it ITA,DF,Chievo,Serie A,33.0,1985.0,21.0,1823.0,87.0,53.3,20.3,20.0,90.0,20.0,1.0,23.0,7.0,0.52,18.0,44.0,-26.0,-1.28,0.07,22.3,37.3,-15.0,-0.74,-0.22
2558,Alessandro Rossi,it ITA,FW,Lazio,Serie A,21.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2559,Francesco Rossi,it ITA,GK,Atalanta,Serie A,27.0,1991.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,37.0,3.0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,-0.82
2560,Jérôme Roussillon,fr FRA,DF,Wolfsburg,Bundesliga,25.0,1993.0,28.0,2461.0,88.0,80.4,27.3,28.0,88.0,23.0,0.0,,0.0,1.5,47.0,42.0,5.0,0.18,-0.87,37.1,39.4,-2.3,-0.09,-0.32
2561,Nolan Roux,fr FRA,FW,Guingamp,Ligue 1,30.0,1988.0,26.0,1536.0,59.0,44.9,17.1,17.0,79.0,9.0,9.0,21.0,1.0,0.88,16.0,24.0,-8.0,-0.47,1.06,21.2,20.2,1.0,0.06,0.73
2562,Nicolò Rovella,it ITA,MF,Genoa,Serie A,16.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2563,Aaron Rowe,eng ENG,FW,Huddersfield,Premier League,17.0,2000.0,2.0,69.0,35.0,2.0,0.8,1.0,55.0,0.0,1.0,14.0,2.0,0.0,2.0,1.0,1.0,1.3,2.78,0.4,1.8,-1.4,-1.87,-1.04
2564,Waldo Rubio,es ESP,MF,Valladolid,La Liga,22.0,1995.0,8.0,492.0,62.0,14.4,5.5,5.0,72.0,1.0,3.0,43.0,2.0,1.38,6.0,4.0,2.0,0.37,1.01,6.8,7.5,-0.7,-0.12,0.39
2565,John Ruddy,eng ENG,GK,Wolves,Premier League,31.0,1986.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,36.0,3.0,2.0,0.0,2.0,2.0,2.03,2.8,0.6,2.2,2.24,2.03
2566,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,25.0,1993.0,33.0,2871.0,87.0,83.9,31.9,33.0,87.0,30.0,0.0,,2.0,1.85,50.0,35.0,15.0,0.47,-1.01,46.4,31.7,14.7,0.46,-0.77
2567,Sebastian Rudy,de GER,MF,Schalke 04,Bundesliga,28.0,1990.0,21.0,1356.0,65.0,44.3,15.1,17.0,76.0,9.0,4.0,15.0,10.0,1.05,16.0,24.0,-8.0,-0.53,0.0,19.8,25.5,-5.8,-0.38,-0.45
2568,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,31.0,1986.0,37.0,3330.0,90.0,97.4,37.0,37.0,90.0,37.0,0.0,,1.0,1.76,58.0,40.0,18.0,0.49,0.49,55.1,48.3,6.8,0.18,0.76
2569,Daniele Rugani,it ITA,DF,Juventus,Serie A,24.0,1994.0,15.0,1350.0,90.0,39.5,15.0,15.0,90.0,15.0,0.0,,18.0,2.47,29.0,13.0,16.0,1.07,0.02,23.8,12.9,10.9,0.73,0.11
2570,Mário Rui,pt POR,DF,Napoli,Serie A,27.0,1991.0,20.0,1417.0,71.0,41.4,15.7,17.0,80.0,12.0,3.0,18.0,13.0,1.9,27.0,17.0,10.0,0.64,-0.62,23.0,16.5,6.5,0.41,-0.35
2571,Abel Ruiz,es ESP,FW,Barcelona,La Liga,18.0,2000.0,1.0,22.0,22.0,0.6,0.2,0.0,,0.0,1.0,21.0,2.0,3.0,1.0,0.0,1.0,4.09,2.69,0.5,0.7,-0.2,-0.81,-1.62
2572,Fabián Ruiz Peña,es ESP,MF,Napoli,Serie A,22.0,1996.0,27.0,1992.0,74.0,58.2,22.1,20.0,86.0,15.0,7.0,39.0,8.0,1.96,41.0,19.0,22.0,0.99,-0.01,37.5,24.2,13.3,0.6,-0.04
2574,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,29.0,1989.0,22.0,1975.0,90.0,57.7,21.9,22.0,90.0,21.0,0.0,,11.0,1.05,28.0,31.0,-3.0,-0.14,-0.14,32.9,31.1,1.8,0.08,0.26
2575,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,26.0,1992.0,27.0,2430.0,90.0,71.1,27.0,27.0,90.0,27.0,0.0,,11.0,1.44,36.0,35.0,1.0,0.04,0.22,36.0,38.4,-2.4,-0.09,-0.41
2576,Lukas Rupp,de GER,"MF,DF",Hoffenheim,Bundesliga,27.0,1991.0,1.0,25.0,25.0,0.8,0.3,0.0,,0.0,1.0,24.0,3.0,0.0,0.0,3.0,-3.0,-10.8,-11.42,0.3,0.7,-0.3,-1.21,-1.91
2577,Marco Russ,de GER,DF,Eint Frankfurt,Bundesliga,32.0,1985.0,5.0,380.0,76.0,12.4,4.2,3.0,91.0,3.0,2.0,54.0,18.0,2.0,10.0,5.0,5.0,1.18,0.95,8.2,6.7,1.5,0.35,0.18
2578,Alessandro Russo,it ITA,GK,Genoa,Serie A,17.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
2579,Stefano Russo,de GER,"DF,MF",Augsburg,Bundesliga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2580,Georginio Rutter,fr FRA,FW,Rennes,Ligue 1,16.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2581,Mathew Ryan,au AUS,GK,Brighton,Premier League,26.0,1992.0,34.0,3060.0,90.0,89.5,34.0,34.0,90.0,34.0,0.0,,0.0,0.94,31.0,55.0,-24.0,-0.71,-0.46,32.4,53.2,-20.9,-0.61,0.13
2582,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,Bundesliga,25.0,1992.0,2.0,123.0,62.0,4.0,1.4,1.0,91.0,1.0,1.0,32.0,31.0,3.0,4.0,0.0,4.0,2.93,2.68,1.2,1.8,-0.6,-0.42,-0.64
2583,Idriss Saadi,dz ALG,"FW,MF",Strasbourg,Ligue 1,26.0,1992.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,-0.26,0.2,0.2,0.0,-0.16,0.1
2584,Youssouf Sabaly,sn SEN,DF,Bordeaux,Ligue 1,25.0,1993.0,23.0,1908.0,83.0,55.8,21.2,21.0,88.0,17.0,2.0,34.0,4.0,1.09,20.0,22.0,-2.0,-0.09,0.26,22.3,29.8,-7.5,-0.35,0.02
2585,Abdelhamid Sabiri,ma MAR,FW,Huddersfield,Premier League,21.0,1996.0,2.0,48.0,24.0,1.4,0.5,1.0,45.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,-2.0,-3.75,-2.36,0.6,1.5,-0.9,-1.76,-0.93
2586,Marcel Sabitzer,at AUT,MF,RB Leipzig,Bundesliga,24.0,1994.0,30.0,2352.0,78.0,76.9,26.1,26.0,88.0,20.0,4.0,18.0,1.0,2.17,51.0,18.0,33.0,1.26,1.14,51.9,31.1,20.8,0.79,0.23
2587,Ihsan Sacko,fr FRA,FW,Nice,Ligue 1,21.0,1997.0,13.0,442.0,34.0,12.9,4.9,4.0,75.0,1.0,9.0,16.0,6.0,1.46,6.0,2.0,4.0,0.81,1.09,8.4,5.4,3.0,0.61,0.81
2588,Nuri Şahin,tr TUR,MF,Werder Bremen,Bundesliga,29.0,1988.0,20.0,1476.0,74.0,48.2,16.4,19.0,77.0,6.0,1.0,19.0,9.0,1.35,21.0,27.0,-6.0,-0.37,-1.22,21.2,30.2,-9.0,-0.55,-0.7
2589,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,Bundesliga,25.0,1992.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,16.0,0.0,1.0,2.0,-1.0,-1.0,0.18,1.0,1.7,-0.7,-0.72,0.18
2590,Wesley Saïd,fr FRA,"FW,MF",Dijon,Ligue 1,23.0,1995.0,34.0,2253.0,66.0,65.9,25.0,25.0,81.0,9.0,9.0,24.0,3.0,0.85,18.0,44.0,-26.0,-1.04,-0.81,23.1,40.0,-16.9,-0.68,-0.56
2591,Allan Saint-Maximin,fr FRA,FW,Nice,Ligue 1,21.0,1997.0,34.0,2900.0,85.0,84.8,32.2,34.0,85.0,21.0,0.0,,0.0,1.47,28.0,29.0,-1.0,-0.03,0.66,41.2,41.1,0.2,0.01,0.68
2592,Théo Sainte-Luce,fr FRA,MF,Nîmes,Ligue 1,19.0,1998.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.17
2593,Romain Saïss,ma MAR,"MF,DF",Wolves,Premier League,28.0,1990.0,19.0,1149.0,60.0,33.6,12.8,12.0,87.0,10.0,7.0,16.0,15.0,1.63,18.0,17.0,1.0,0.08,0.08,15.6,15.5,0.1,0.01,-0.38
2594,Samuel Sáiz,es ESP,MF,Getafe,La Liga,27.0,1991.0,10.0,305.0,31.0,8.9,3.4,2.0,81.0,0.0,8.0,18.0,7.0,1.2,6.0,4.0,2.0,0.59,0.27,4.9,4.8,0.1,0.03,-0.04
2595,Bukayo Saka,eng ENG,FW,Arsenal,Premier League,16.0,2001.0,1.0,8.0,8.0,0.2,0.1,0.0,,0.0,1.0,7.0,2.0,3.0,1.0,0.0,1.0,11.25,10.7,0.1,0.0,0.1,1.0,0.85
2596,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,28.0,1990.0,27.0,2374.0,88.0,69.4,26.4,26.0,90.0,26.0,1.0,34.0,2.0,1.93,46.0,32.0,14.0,0.53,1.05,39.7,29.9,9.8,0.37,0.6
2597,Diafra Sakho,sn SEN,FW,Rennes,Ligue 1,28.0,1989.0,2.0,144.0,72.0,4.2,1.6,2.0,72.0,0.0,0.0,,1.0,1.5,2.0,2.0,0.0,0.0,-0.08,0.7,1.5,-0.8,-0.5,-0.74
2598,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,28.0,1990.0,27.0,2416.0,89.0,70.6,26.8,27.0,89.0,26.0,0.0,,0.0,1.11,29.0,35.0,-6.0,-0.22,-0.58,32.2,33.9,-1.7,-0.06,0.01
2600,Bakary Sako,ml MLI,FW,Crystal Palace,Premier League,30.0,1988.0,4.0,29.0,7.0,0.8,0.3,0.0,,0.0,4.0,6.0,3.0,2.25,0.0,2.0,-2.0,-6.21,-6.21,0.1,1.5,-1.3,-4.13,-4.1
2601,Emiliano Sala,ar ARG,FW,Nantes,Ligue 1,27.0,1990.0,19.0,1369.0,72.0,40.0,15.2,16.0,82.0,6.0,3.0,18.0,0.0,1.16,24.0,22.0,2.0,0.13,0.22,18.3,19.2,-0.9,-0.06,-0.19
2602,Jacopo Sala,it ITA,DF,Sampdoria,Serie A,26.0,1991.0,21.0,1518.0,72.0,44.4,16.9,16.0,87.0,13.0,5.0,25.0,14.0,1.38,26.0,23.0,3.0,0.18,-0.11,24.1,22.0,2.0,0.12,0.43
2603,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,26.0,1992.0,38.0,3250.0,86.0,95.0,36.1,37.0,87.0,24.0,1.0,25.0,0.0,2.55,83.0,20.0,63.0,1.74,-0.37,69.0,27.1,41.9,1.16,-0.44
2604,Bartosz Salamon,pl POL,DF,Frosinone,Serie A,27.0,1991.0,20.0,1725.0,86.0,50.4,19.2,19.0,90.0,19.0,1.0,15.0,11.0,0.75,16.0,32.0,-16.0,-0.83,0.44,20.4,31.1,-10.7,-0.56,0.1
2605,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,Bundesliga,24.0,1993.0,6.0,460.0,77.0,15.0,5.1,6.0,77.0,5.0,0.0,,1.0,1.17,6.0,7.0,-1.0,-0.2,-0.65,7.6,6.1,1.4,0.28,0.1
2606,Eddie Salcedo,it ITA,FW,Inter,Serie A,16.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2607,William Saliba,fr FRA,DF,Saint-Étienne,Ligue 1,17.0,2001.0,16.0,1277.0,80.0,37.3,14.2,13.0,89.0,11.0,3.0,41.0,14.0,2.0,28.0,11.0,17.0,1.2,1.16,20.5,18.7,1.7,0.12,-0.07
2608,Yannis Salibur,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,27.0,1991.0,21.0,885.0,42.0,25.9,9.8,9.0,74.0,1.0,12.0,19.0,5.0,1.67,18.0,15.0,3.0,0.31,-0.23,17.7,15.2,2.5,0.25,0.12
2609,Yannis Salibur,fr FRA,MF,Guingamp,Ligue 1,27.0,1991.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,16.0,1.0,0.0,0.0,2.0,-2.0,-11.25,-10.25,0.0,1.1,-1.1,-6.45,-6.14
2610,Mohammed Salisu,gh GHA,DF,Valladolid,La Liga,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2611,Roland Sallai,hu HUN,MF,Freiburg,Bundesliga,21.0,1997.0,10.0,527.0,53.0,17.2,5.9,5.0,77.0,3.0,5.0,29.0,1.0,1.5,7.0,8.0,-1.0,-0.17,0.33,7.9,8.6,-0.7,-0.12,0.57
2612,Edgar Salli,cm CMR,"FW,MF",Nürnberg,Bundesliga,25.0,1992.0,3.0,116.0,39.0,3.8,1.3,1.0,68.0,0.0,2.0,24.0,2.0,0.0,0.0,2.0,-2.0,-1.55,-0.33,1.1,2.4,-1.3,-1.03,-0.54
2613,Brice Samba,fr FRA,GK,Caen,Ligue 1,24.0,1994.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,0.87,29.0,54.0,-25.0,-0.66,,31.0,63.8,-32.8,-0.86,
2614,Junior Sambia,fr FRA,"MF,FW",Montpellier,Ligue 1,21.0,1996.0,30.0,926.0,31.0,27.1,10.3,7.0,78.0,2.0,23.0,17.0,5.0,1.6,12.0,10.0,2.0,0.19,-0.13,13.8,13.9,0.0,0.0,-0.3
2615,Paolo Sammarco,it ITA,MF,Frosinone,Serie A,35.0,1983.0,8.0,553.0,69.0,16.2,6.1,6.0,79.0,4.0,2.0,39.0,14.0,1.0,5.0,9.0,-4.0,-0.65,0.48,8.3,8.8,-0.5,-0.08,0.63
2616,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,Ligue 1,32.0,1986.0,14.0,538.0,38.0,15.7,6.0,6.0,69.0,0.0,8.0,15.0,7.0,1.21,6.0,4.0,2.0,0.33,1.3,7.1,8.1,-1.0,-0.17,0.37
2617,Mikel San José,es ESP,MF,Athletic Club,La Liga,29.0,1989.0,33.0,1733.0,53.0,50.7,19.3,16.0,88.0,15.0,17.0,19.0,2.0,1.3,16.0,23.0,-7.0,-0.36,-0.52,21.2,24.6,-3.4,-0.18,-0.23
2618,Antonio Sanabria,py PAR,FW,Genoa,Serie A,22.0,1996.0,15.0,766.0,51.0,22.4,8.5,9.0,75.0,4.0,6.0,16.0,2.0,1.07,9.0,6.0,3.0,0.35,1.06,12.4,7.2,5.2,0.61,1.0
2619,Antonio Sanabria,py PAR,FW,Betis,La Liga,22.0,1996.0,15.0,811.0,54.0,23.7,9.0,8.0,84.0,4.0,7.0,20.0,4.0,1.33,14.0,12.0,2.0,0.22,0.57,10.6,12.2,-1.6,-0.18,-0.15
2620,Renato Sanches,pt POR,MF,Bayern Munich,Bundesliga,20.0,1997.0,17.0,577.0,34.0,18.9,6.4,4.0,84.0,2.0,13.0,19.0,13.0,1.94,16.0,9.0,7.0,1.09,-0.68,17.0,6.4,10.6,1.66,-0.07
2621,Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,Premier League,29.0,1988.0,20.0,880.0,44.0,25.7,9.8,9.0,70.0,1.0,11.0,23.0,3.0,1.85,19.0,10.0,9.0,0.92,0.85,16.5,14.9,1.6,0.16,-0.16
2622,Carlos Sánchez,co COL,MF,West Ham,Premier League,32.0,1986.0,7.0,245.0,35.0,7.2,2.7,2.0,93.0,2.0,5.0,12.0,0.0,1.43,1.0,4.0,-3.0,-1.1,-1.1,2.8,3.7,-1.0,-0.35,0.03
2623,Davinson Sánchez,co COL,DF,Tottenham,Premier League,22.0,1996.0,23.0,1942.0,84.0,56.8,21.6,22.0,88.0,20.0,1.0,11.0,7.0,1.74,32.0,22.0,10.0,0.46,-0.63,28.9,26.2,2.7,0.12,-0.19
2624,Javi Sánchez,es ESP,DF,Real Madrid,La Liga,21.0,1997.0,1.0,46.0,46.0,1.3,0.5,0.0,,0.0,1.0,45.0,5.0,3.0,3.0,2.0,1.0,1.96,1.53,1.1,0.5,0.6,1.19,0.68
2626,Manuel Sánchez,es ESP,DF,Atlético Madrid,La Liga,17.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2627,Víctor Sánchez,es ESP,MF,Espanyol,La Liga,30.0,1987.0,24.0,1265.0,53.0,37.0,14.1,13.0,83.0,9.0,11.0,16.0,10.0,1.67,18.0,22.0,-4.0,-0.28,-0.37,16.0,20.2,-4.2,-0.3,-0.27
2628,Jadon Sancho,eng ENG,"FW,MF",Dortmund,Bundesliga,18.0,2000.0,34.0,2461.0,72.0,80.4,27.3,26.0,88.0,17.0,8.0,23.0,0.0,2.24,70.0,36.0,34.0,1.24,0.79,51.4,32.7,18.6,0.68,0.25
2629,Max Sanders,eng ENG,MF,Brighton,Premier League,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2630,Philippe Sandler,nl NED,DF,Manchester City,Premier League,21.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2631,Sandro,br BRA,MF,Udinese,Serie A,29.0,1989.0,12.0,594.0,50.0,17.4,6.6,7.0,65.0,2.0,5.0,28.0,0.0,1.42,11.0,10.0,1.0,0.15,0.63,7.2,8.9,-1.7,-0.26,0.23
2632,Sandro,br BRA,MF,Genoa,Serie A,29.0,1989.0,13.0,711.0,55.0,20.8,7.9,9.0,72.0,2.0,4.0,15.0,1.0,0.85,11.0,18.0,-7.0,-0.89,-0.52,10.3,13.3,-3.0,-0.38,-0.27
2633,Alex Sandro,br BRA,DF,Juventus,Serie A,27.0,1991.0,31.0,2387.0,77.0,69.8,26.5,28.0,84.0,21.0,3.0,11.0,2.0,2.55,50.0,19.0,31.0,1.17,0.38,46.0,25.5,20.4,0.77,0.37
2634,Leroy Sané,de GER,FW,Manchester City,Premier League,22.0,1996.0,31.0,1867.0,60.0,54.6,20.7,21.0,79.0,11.0,10.0,20.0,6.0,2.48,54.0,14.0,40.0,1.93,0.07,49.8,14.2,35.7,1.72,0.34
2635,Salif Sané,sn SEN,DF,Schalke 04,Bundesliga,27.0,1990.0,30.0,2614.0,87.0,85.4,29.0,29.0,90.0,29.0,1.0,3.0,0.0,1.0,33.0,49.0,-16.0,-0.55,-0.15,39.2,42.4,-3.2,-0.11,0.15
2636,Luca Sangalli,es ESP,"MF,FW",Real Sociedad,La Liga,23.0,1995.0,18.0,999.0,56.0,29.2,11.1,12.0,73.0,3.0,6.0,20.0,10.0,1.22,15.0,17.0,-2.0,-0.18,-0.22,14.1,16.3,-2.2,-0.2,-0.33
2637,Ibrahim Sangaré,ci CIV,MF,Toulouse,Ligue 1,20.0,1997.0,28.0,2467.0,88.0,72.1,27.4,27.0,90.0,27.0,1.0,37.0,0.0,1.04,27.0,41.0,-14.0,-0.51,0.24,34.2,41.5,-7.3,-0.27,0.06
2638,Younousse Sankharé,sn SEN,MF,Bordeaux,Ligue 1,28.0,1989.0,22.0,1476.0,67.0,43.2,16.4,17.0,80.0,8.0,5.0,23.0,2.0,1.18,19.0,21.0,-2.0,-0.12,0.16,15.9,22.9,-7.0,-0.43,-0.12
2639,Baissama Sankoh,gn GUI,"MF,FW",Caen,Ligue 1,26.0,1992.0,15.0,651.0,43.0,19.0,7.2,6.0,76.0,2.0,9.0,22.0,12.0,1.53,6.0,8.0,-2.0,-0.28,0.47,6.8,12.9,-6.1,-0.84,0.03
2640,Yaya Sanogo,fr FRA,FW,Toulouse,Ligue 1,25.0,1993.0,21.0,1243.0,59.0,36.3,13.8,13.0,78.0,6.0,8.0,29.0,6.0,1.05,11.0,16.0,-5.0,-0.36,0.34,20.5,19.8,0.7,0.05,0.53
