,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
14,Emmanuel Adebayor,tg TOG,FW,Crystal Palace,Premier League,31.0,1984.0,12.0,7.0,619.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.15,0.15,0.29,0.15,0.29
15,Jordan Adéoti,bj BEN,"MF,DF",Caen,Ligue 1,26.0,1989.0,32.0,16.0,1718.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Claud Adjapong,it ITA,"DF,MF",Sassuolo,Serie A,17.0,1998.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,René Adler,de GER,GK,Hamburger SV,Bundesliga,30.0,1985.0,24.0,24.0,2071.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.04,0.04,0.0,0.04
18,Ali Adnan Kadhim,iq IRQ,"MF,DF",Udinese,Serie A,21.0,1993.0,28.0,21.0,1904.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.09,0.05,0.09
19,Adrián,es ESP,GK,West Ham,Premier League,28.0,1987.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20,Adriano,br BRA,DF,Barcelona,La Liga,30.0,1984.0,8.0,4.0,434.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21
21,Luiz Adriano,br BRA,FW,Milan,Serie A,28.0,1987.0,26.0,12.0,1194.0,13.3,4.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,0.3,0.0,0.3,0.23,0.23
22,Adryan,br BRA,"MF,FW",Nantes,Ligue 1,20.0,1994.0,26.0,19.0,1423.0,15.8,3.0,2.0,5.0,3.0,0.0,0.0,2.0,1.0,0.19,0.13,0.32,0.19,0.32
23,Aritz Aduriz,es ESP,FW,Athletic Club,La Liga,34.0,1981.0,34.0,30.0,2776.0,30.8,20.0,6.0,26.0,17.0,3.0,5.0,9.0,0.0,0.65,0.19,0.84,0.55,0.75
24,Ibrahim Afellay,nl NED,MF,Stoke City,Premier League,29.0,1986.0,31.0,24.0,2102.0,23.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,0.09,0.09,0.17,0.09,0.17
26,Benik Afobe,cd COD,FW,Bournemouth,Premier League,22.0,1993.0,15.0,12.0,930.0,10.3,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39
27,Kossi Agassa,tg TOG,GK,Reims,Ligue 1,37.0,1978.0,11.0,11.0,901.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Gabby Agbonlahor,eng ENG,FW,Aston Villa,Premier League,28.0,1986.0,15.0,13.0,1031.0,11.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.09,0.17,0.26,0.09,0.26
29,Imanol Agirretxe,es ESP,FW,Real Sociedad,La Liga,28.0,1987.0,16.0,14.0,1170.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
30,Sergio Agüero,ar ARG,FW,Manchester City,Premier League,27.0,1988.0,30.0,29.0,2360.0,26.2,24.0,2.0,26.0,20.0,4.0,5.0,1.0,0.0,0.92,0.08,0.99,0.76,0.84
31,Rodrigo Aguirre,uy URU,FW,Udinese,Serie A,20.0,1994.0,10.0,3.0,340.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26
32,Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,Serie A,24.0,1990.0,33.0,30.0,2661.0,29.6,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,0.14,0.03,0.17,0.14,0.17
33,Ali Ahamada,km COM,GK,Toulouse,Ligue 1,23.0,1991.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Stefan Aigner,de GER,"MF,FW",Eint Frankfurt,Bundesliga,27.0,1987.0,31.0,27.0,2394.0,26.6,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,0.11,0.11,0.23,0.11,0.23
35,Rachid Aït-Atmane,dz ALG,MF,Sporting Gijón,La Liga,22.0,1993.0,18.0,11.0,1060.0,11.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17
36,Albian Ajeti,ch SUI,FW,Augsburg,Bundesliga,18.0,1997.0,1.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Arlind Ajeti,al ALB,DF,Frosinone,Serie A,21.0,1993.0,16.0,15.0,1218.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.07,0.0,0.07,0.07,0.07
38,Nathan Aké,nl NED,DF,Watford,Premier League,20.0,1995.0,24.0,20.0,1875.0,20.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.05,0.0,0.05,0.05,0.05
39,Ager Aketxe,es ESP,MF,Athletic Club,La Liga,21.0,1993.0,3.0,2.0,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Jean-Daniel Akpa-Akpro,ci CIV,MF,Toulouse,Ligue 1,22.0,1992.0,33.0,29.0,2555.0,28.4,1.0,4.0,5.0,1.0,0.0,0.0,12.0,0.0,0.04,0.14,0.18,0.04,0.18
41,David Alaba,at AUT,DF,Bayern Munich,Bundesliga,23.0,1992.0,30.0,27.0,2492.0,27.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07
42,Fabrizio Alastra,it ITA,GK,Palermo,Serie A,17.0,1997.0,2.0,1.0,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Jordi Alba,es ESP,DF,Barcelona,La Liga,26.0,1989.0,31.0,29.0,2589.0,28.8,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21
44,Raúl Albentosa,es ESP,DF,Málaga,La Liga,26.0,1988.0,29.0,27.0,2555.0,28.4,2.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.07,0.0,0.07,0.07,0.07
45,Michelangelo Albertazzi,it ITA,DF,Hellas Verona,Serie A,24.0,1991.0,10.0,9.0,702.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Luis Alberto,es ESP,"MF,FW",La Coruña,La Liga,22.0,1992.0,29.0,25.0,2098.0,23.3,6.0,7.0,13.0,6.0,0.0,0.0,3.0,0.0,0.26,0.3,0.56,0.26,0.56
47,Raúl Albiol,es ESP,DF,Napoli,Serie A,29.0,1985.0,36.0,36.0,3240.0,36.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.03,0.03,0.06,0.03,0.06
48,Miiko Albornoz,cl CHI,DF,Hannover 96,Bundesliga,24.0,1990.0,23.0,23.0,2069.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,0.0,0.04
49,Marc Albrighton,eng ENG,MF,Leicester City,Premier League,25.0,1989.0,38.0,34.0,2749.0,30.5,2.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,0.07,0.2,0.26,0.07,0.26
50,Paco Alcácer,es ESP,FW,Valencia,La Liga,21.0,1993.0,34.0,25.0,2419.0,26.9,13.0,6.0,19.0,11.0,2.0,3.0,2.0,0.0,0.48,0.22,0.71,0.41,0.63
52,Thiago Alcántara,es ESP,MF,Bayern Munich,Bundesliga,24.0,1991.0,27.0,16.0,1643.0,18.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.11,0.16,0.27,0.11,0.27
53,Antolín Alcaraz,py PAR,DF,Las Palmas,La Liga,33.0,1982.0,6.0,6.0,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17
54,Toby Alderweireld,be BEL,DF,Tottenham,Premier League,26.0,1989.0,38.0,38.0,3419.0,38.0,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,0.11,0.05,0.16,0.11,0.16
55,Alexis Alegue,fr FRA,MF,Nantes,Ligue 1,18.0,1996.0,3.0,1.0,97.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,0.93,0.93
56,Nauzet Alemán,es ESP,MF,Las Palmas,La Liga,30.0,1985.0,10.0,2.0,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Diego Alende,es ESP,DF,Celta Vigo,La Liga,17.0,1997.0,1.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Romain Alessandrini,fr FRA,"MF,FW",Marseille,Ligue 1,26.0,1989.0,22.0,16.0,1246.0,13.8,5.0,4.0,9.0,5.0,0.0,0.0,1.0,2.0,0.36,0.29,0.65,0.36,0.65
59,Alex,br BRA,DF,Milan,Serie A,33.0,1982.0,25.0,24.0,2091.0,23.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.13,0.04,0.17,0.13,0.17
60,Alexis,es ESP,DF,Getafe,La Liga,29.0,1985.0,15.0,15.0,1350.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.07,0.0,0.07,0.07,0.07
61,Chaker Alhadhur,km COM,DF,Caen,Ligue 1,23.0,1991.0,10.0,8.0,787.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Allan,br BRA,MF,Napoli,Serie A,24.0,1991.0,35.0,32.0,2818.0,31.3,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,0.1,0.16,0.26,0.1,0.26
63,Joe Allen,wls WAL,MF,Liverpool,Premier League,25.0,1990.0,19.0,8.0,735.0,8.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.24,0.12,0.37,0.24,0.37
64,Dele Alli,eng ENG,MF,Tottenham,Premier League,19.0,1996.0,33.0,28.0,2470.0,27.4,10.0,9.0,19.0,10.0,0.0,0.0,7.0,0.0,0.36,0.33,0.69,0.36,0.69
65,Ryan Allsop,eng ENG,GK,Bournemouth,Premier League,23.0,1992.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Hugo Almeida,pt POR,FW,Hannover 96,Bundesliga,31.0,1984.0,7.0,5.0,530.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17
67,Marcos Alonso,es ESP,"MF,DF",Fiorentina,Serie A,24.0,1990.0,31.0,26.0,2347.0,26.1,3.0,4.0,7.0,3.0,0.0,0.0,8.0,0.0,0.12,0.15,0.27,0.12,0.27
68,Xabi Alonso,es ESP,"MF,DF",Bayern Munich,Bundesliga,33.0,1981.0,26.0,23.0,1945.0,21.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.09,0.09,0.0,0.09
69,Batuhan Altıntaş,tr TUR,FW,Hamburger SV,Bundesliga,19.0,1996.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Halil Altıntop,tr TUR,MF,Augsburg,Bundesliga,32.0,1982.0,19.0,15.0,1200.0,13.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.07,0.15,0.23,0.07,0.23
71,Ricky Álvarez,ar ARG,"MF,FW",Sampdoria,Serie A,27.0,1988.0,13.0,9.0,806.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.22,0.11,0.22
72,Sergio Álvarez,es ESP,MF,Sporting Gijón,La Liga,23.0,1992.0,27.0,26.0,2185.0,24.3,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,0.08,0.08,0.16,0.08,0.16
73,Sergio Álvarez,es ESP,GK,Celta Vigo,La Liga,28.0,1986.0,31.0,30.0,2726.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Víctor Álvarez,es ESP,"MF,DF",Espanyol,La Liga,22.0,1993.0,27.0,25.0,1959.0,21.8,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.05,0.09,0.14,0.05,0.14
75,Dani Alves,br BRA,DF,Barcelona,La Liga,32.0,1983.0,29.0,24.0,2145.0,23.8,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.13,0.13,0.0,0.13
76,Diego Alves,br BRA,GK,Valencia,La Liga,30.0,1985.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Ibrahim Amadou,fr FRA,"MF,DF",Lille,Ligue 1,22.0,1993.0,22.0,18.0,1668.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05
79,Morgan Amalfitano,fr FRA,"FW,MF",Lille,Ligue 1,30.0,1985.0,15.0,10.0,957.0,10.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.19,0.0,0.19,0.19,0.19
80,Daniel Amartey,gh GHA,DF,Leicester City,Premier League,20.0,1994.0,5.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Jordi Amat,id IDN,DF,Swansea City,Premier League,23.0,1992.0,8.0,5.0,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Amauri,it ITA,FW,Torino,Serie A,35.0,1980.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Jordan Amavi,fr FRA,DF,Aston Villa,Premier League,21.0,1994.0,10.0,9.0,837.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22
84,Antonio Amaya,es ESP,DF,Rayo Vallecano,La Liga,32.0,1983.0,17.0,10.0,1033.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.09,0.09,0.17,0.09,0.17
85,Jean Ambrose,ht HAI,DF,Bordeaux,Ligue 1,21.0,1993.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Nadiem Amiri,de GER,"MF,FW",Hoffenheim,Bundesliga,18.0,1996.0,25.0,16.0,1460.0,16.2,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,0.25,0.25,0.49,0.25,0.49
87,Nordin Amrabat,ma MAR,"MF,FW",Watford,Premier League,28.0,1987.0,12.0,4.0,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
88,Nordin Amrabat,ma MAR,"MF,FW",Málaga,La Liga,28.0,1987.0,13.0,13.0,1003.0,11.1,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.09,0.09,0.0,0.09
89,Felipe Anderson,br BRA,"FW,MF",Lazio,Serie A,22.0,1993.0,35.0,21.0,2071.0,23.0,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.3,0.17,0.48,0.3,0.48
90,Benjamin André,fr FRA,MF,Rennes,Ligue 1,24.0,1990.0,32.0,30.0,2632.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Leon Andreasen,dk DEN,MF,Hannover 96,Bundesliga,32.0,1983.0,15.0,13.0,1080.0,12.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.17,0.08,0.25,0.17,0.25
92,Ionuț Andrei Radu,ro ROU,GK,Inter,Serie A,,,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Marco Andreolli,it ITA,DF,Sevilla,La Liga,29.0,1986.0,7.0,7.0,553.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16,0.16,0.0,0.16
94,Yoann Andreu,fr FRA,DF,Angers,Ligue 1,26.0,1989.0,31.0,31.0,2722.0,30.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03
95,José Ángel Crespo,es ESP,FW,Aston Villa,Premier League,28.0,1987.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,José Ángel Crespo,es ESP,DF,Rayo Vallecano,La Liga,28.0,1987.0,9.0,9.0,715.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Miguel Ángel Guerrero,es ESP,FW,Sporting Gijón,La Liga,25.0,1990.0,23.0,13.0,1087.0,12.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.17,0.08,0.25,0.17,0.25
98,Miguel Ángel,es ESP,DF,Getafe,La Liga,19.0,1996.0,3.0,2.0,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Marcos Angeleri,ar ARG,DF,Málaga,La Liga,32.0,1983.0,13.0,13.0,1111.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Benjamin Angoua,ci CIV,DF,Guingamp,Ligue 1,28.0,1986.0,18.0,13.0,1242.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07
101,Gaël Angoula,fr FRA,DF,Angers,Ligue 1,33.0,1982.0,13.0,10.0,1013.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Victor Anichebe,ng NGA,FW,West Brom,Premier League,27.0,1988.0,10.0,3.0,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Vurnon Anita,cw CUW,"MF,DF",Newcastle Utd,Premier League,26.0,1989.0,28.0,24.0,2101.0,23.3,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.04,0.13,0.17,0.04,0.17
105,Cristian Ansaldi,ar ARG,"MF,DF",Genoa,Serie A,28.0,1986.0,24.0,23.0,2010.0,22.3,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.18,0.18,0.0,0.18
106,Ion Ansotegi,es ESP,DF,Eibar,La Liga,33.0,1982.0,8.0,6.0,542.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Luca Antei,it ITA,DF,Sassuolo,Serie A,23.0,1992.0,5.0,4.0,341.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0.0,0.26
108,Waldemar Anton,de GER,"DF,MF",Hannover 96,Bundesliga,19.0,1996.0,8.0,6.0,583.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15
109,Luca Antonelli,it ITA,DF,Milan,Serie A,28.0,1987.0,28.0,25.0,2338.0,26.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.12,0.04,0.15,0.12,0.15
110,Michail Antonio,jm JAM,"MF,FW",West Ham,Premier League,25.0,1990.0,26.0,23.0,2057.0,22.9,8.0,3.0,11.0,8.0,0.0,0.0,3.0,0.0,0.35,0.13,0.48,0.35,0.48
111,José Antonio Reyes,es ESP,MF,Sevilla,La Liga,31.0,1983.0,24.0,14.0,1182.0,13.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.08,0.08,0.15,0.08,0.15
112,Ikechi Anya,sct SCO,"MF,DF",Watford,Premier League,27.0,1988.0,28.0,17.0,1686.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
113,Siniša Anđelković,si SVN,DF,Palermo,Serie A,29.0,1986.0,23.0,21.0,1908.0,21.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.05,0.05,0.0,0.05
114,Dennis Aogo,de GER,"DF,MF",Schalke 04,Bundesliga,28.0,1987.0,23.0,20.0,1852.0,20.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05
115,Dennis Appiah,fr FRA,DF,Caen,Ligue 1,23.0,1992.0,38.0,38.0,3420.0,38.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.03,0.03,0.05,0.03,0.05
116,Youssef El-Arabi,ma MAR,FW,Granada,La Liga,28.0,1987.0,35.0,27.0,2513.0,27.9,16.0,1.0,17.0,9.0,7.0,7.0,3.0,0.0,0.57,0.04,0.61,0.32,0.36
117,Mauro Arambarri,uy URU,MF,Bordeaux,Ligue 1,19.0,1995.0,5.0,2.0,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Charles Aránguiz,cl CHI,"MF,DF",Leverkusen,Bundesliga,26.0,1989.0,7.0,5.0,470.0,5.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.38,0.19,0.57,0.38,0.57
119,Alexis Araujo,pt POR,MF,Lille,Ligue 1,18.0,1996.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Sergio Araujo,ar ARG,FW,Las Palmas,La Liga,23.0,1992.0,30.0,20.0,1819.0,20.2,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,0.25,0.1,0.35,0.25,0.35
121,Álvaro Arbeloa,es ESP,DF,Real Madrid,La Liga,32.0,1983.0,6.0,2.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Anaitz Arbilla,es ESP,DF,Espanyol,La Liga,28.0,1987.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Alphonse Areola,fr FRA,GK,Villarreal,La Liga,22.0,1993.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Lorenzo Ariaudo,it ITA,DF,Empoli,Serie A,26.0,1989.0,5.0,5.0,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Lorenzo Ariaudo,it ITA,DF,Sassuolo,Serie A,26.0,1989.0,4.0,2.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Fynn Arkenberg,de GER,DF,Hannover 96,Bundesliga,19.0,1996.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Giedrius Arlauskis,lt LTU,GK,Watford,Premier League,27.0,1987.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Giedrius Arlauskis,lt LTU,GK,Espanyol,La Liga,27.0,1987.0,3.0,3.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Sylvain Armand,fr FRA,DF,Rennes,Ligue 1,34.0,1980.0,34.0,33.0,2991.0,33.2,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06
131,Pablo Armero,co COL,MF,Udinese,Serie A,28.0,1986.0,5.0,5.0,417.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22
132,Marko Arnautović,at AUT,"MF,FW",Stoke City,Premier League,26.0,1989.0,34.0,33.0,2807.0,31.2,11.0,6.0,17.0,8.0,3.0,3.0,2.0,0.0,0.35,0.19,0.55,0.26,0.45
133,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,21.0,1994.0,31.0,22.0,2039.0,22.7,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.13,0.09,0.22,0.13,0.22
134,Alejandro Arribas,es ESP,DF,La Coruña,La Liga,26.0,1989.0,31.0,31.0,2734.0,30.4,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,0.07,0.0,0.07,0.07,0.07
135,Mikel Arruabarrena,es ESP,FW,Eibar,La Liga,32.0,1983.0,6.0,0.0,62.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.45,0.0,1.45,1.45,1.45
136,Ahmet Arslan,tr TUR,MF,Hamburger SV,Bundesliga,21.0,1994.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Harry Arter,ie IRL,MF,Bournemouth,Premier League,25.0,1989.0,21.0,21.0,1661.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.05,0.0,0.05,0.05,0.05
138,Mikel Arteta,es ESP,MF,Arsenal,Premier League,33.0,1982.0,9.0,0.0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Aythami Artiles,es ESP,DF,Las Palmas,La Liga,29.0,1986.0,31.0,30.0,2641.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.03,0.03,0.0,0.03
140,Kwadwo Asamoah,gh GHA,MF,Juventus,Serie A,26.0,1988.0,11.0,6.0,569.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
141,Carlos Ascues,pe PER,"DF,MF",Wolfsburg,Bundesliga,23.0,1992.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,26.0,1989.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Marco Asensio,es ESP,"MF,FW",Espanyol,La Liga,19.0,1996.0,34.0,33.0,2825.0,31.4,4.0,8.0,12.0,4.0,0.0,0.0,3.0,0.0,0.13,0.25,0.38,0.13,0.38
