,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2581,Juan Penaloza,Huesca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,Philipp Pentke,Hoffenheim,3,270,90,8.8,3.0,3,90,3,0,0.0,30,1.67,4,3,+1,+0.33,+0.43,5.0,3.7,+1.3,+0.43,+0.51
2583,Nicolas Pepe,Arsenal,29,1616,56,47.3,18.0,16,81,8,13,24,6,1.48,26,21,+5,+0.28,-0.27,21.6,23.9,-2.3,-0.13,-0.68
2584,Alberto Perea,Cádiz,27,1549,57,45.3,17.2,16,75,5,11,31,5,1.00,19,33,-14,-0.81,-0.43,18.0,29.0,-11.0,-0.64,-0.17
2585,Andreas Pereira,Lazio,26,543,21,15.9,6.0,3,62,1,23,16,5,1.65,10,9,+1,+0.17,+0.01,7.7,8.2,-0.4,-0.07,-0.43
2586,Danilo Pereira,Paris S-G,23,1430,62,41.8,15.9,16,81,11,7,19,3,2.26,38,15,+23,+1.45,-0.14,30.8,18.0,+12.8,+0.81,-0.40
2587,Gabriel Pereira,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,Mathias Pereira Lage,Angers,28,1467,52,42.9,16.3,16,77,1,12,20,1,1.18,18,21,-3,-0.18,+0.51,16.8,21.4,-4.6,-0.28,-0.01
2589,Matheus Pereira,West Brom,33,2577,78,75.4,28.6,30,84,21,3,20,0,0.76,32,54,-22,-0.77,+1.26,30.1,51.9,-21.7,-0.76,+0.34
2590,Pedro Pereira,Crotone,35,2549,73,74.5,28.3,29,80,15,6,39,1,0.66,34,61,-27,-0.95,+1.11,28.4,52.2,-23.8,-0.84,-0.15
2591,Ricardo Pereira,Leicester City,15,959,64,28.0,10.7,10,82,7,5,28,6,1.33,15,19,-4,-0.38,-1.18,12.8,15.7,-2.9,-0.27,-0.74
2592,Gaston Pereiro,Cagliari,15,272,18,8.0,3.0,2,56,0,13,12,9,0.33,6,5,+1,+0.33,+0.82,8.7,6.4,+2.3,+0.75,+1.23
2593,Bruno Peres,Roma,30,1427,48,41.7,15.9,14,77,8,16,22,6,1.70,28,22,+6,+0.38,+0.20,28.9,22.7,+6.2,+0.39,-0.22
2594,Roberto Pereyra,Udinese,34,2925,86,85.5,32.5,34,86,23,0,0.0,0,1.09,36,49,-13,-0.40,+0.15,39.4,46.0,-6.6,-0.20,-0.16
2595,Ayoze Perez,Leicester City,25,1331,53,38.9,14.8,15,75,6,10,21,4,1.64,29,21,+8,+0.54,+0.11,23.5,17.8,+5.7,+0.38,+0.21
2596,Carles Perez,Roma,21,773,37,22.6,8.6,6,87,4,15,17,11,1.67,13,16,-3,-0.35,-0.79,14.3,13.6,+0.8,+0.09,-0.56
2597,Hugo Perez,Alavés,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,Inigo Perez,Osasuna,22,1347,61,39.4,15.0,16,81,7,6,9,5,1.09,11,16,-5,-0.33,-0.07,15.3,18.2,-2.9,-0.20,+0.07
2600,Juan Perez,Osasuna,3,270,90,7.9,3.0,3,90,3,0,0.0,25,1.33,3,3,0,0.00,+0.31,3.0,4.5,-1.5,-0.51,-0.30
2601,Kike Perez,Valladolid,24,1159,48,33.9,12.9,12,77,5,12,20,11,0.58,7,20,-13,-1.01,-0.61,13.7,18.7,-5.1,-0.39,-0.09
2602,Lucas Perez,Alavés,28,1759,63,51.4,19.5,19,78,5,9,31,4,1.07,19,28,-9,-0.46,+0.19,22.1,23.9,-1.8,-0.09,+0.21
2603,Luis Perez,Valladolid,22,1297,59,37.9,14.4,15,76,9,7,22,13,0.86,11,26,-15,-1.04,-0.70,14.3,20.1,-5.8,-0.40,-0.10
2604,Manuel Perez,Lens,4,128,32,3.7,1.4,1,90,1,3,13,2,2.50,1,2,-1,-0.70,-0.76,1.8,1.4,+0.4,+0.28,+0.03
2605,Nehuen Perez,Granada,14,741,53,21.7,8.2,9,75,5,5,14,20,1.36,10,14,-4,-0.49,-0.02,8.1,16.0,-7.8,-0.95,-0.71
2606,Nehuen Perez,Atlético Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,Pablo Perez,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,Samu Perez,Valladolid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,Mattia Perin,Genoa,32,2879,90,84.2,32.0,32,90,31,0,0.0,2,1.19,41,44,-3,-0.09,+1.24,31.7,48.6,-16.9,-0.53,+0.27
2610,Ivan Perisic,Inter,32,1795,56,52.5,19.9,20,75,4,12,24,4,2.28,46,21,+25,+1.25,-0.35,38.3,20.9,+17.4,+0.87,-0.07
2611,Romain Perraud,Brest,36,3140,87,91.8,34.9,35,90,34,1,7,0,1.11,47,56,-9,-0.26,+1.99,47.6,51.2,-3.6,-0.10,+1.36
2612,Lucas Perrin,Marseille,7,308,44,9.0,3.4,3,70,1,4,25,18,1.29,5,5,0,0.00,-0.20,4.0,5.1,-1.1,-0.32,-0.34
2613,Taylor Perry,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,Pavao Pervan,Wolfsburg,2,180,90,5.9,2.0,2,90,2,0,0.0,30,0.50,3,4,-1,-0.50,-1.28,1.7,3.2,-1.5,-0.74,-1.00
2615,Matteo Pessina,Atalanta,28,1645,59,48.1,18.3,21,69,5,7,27,5,2.29,43,21,+22,+1.20,+0.14,33.4,16.6,+16.8,+0.92,+0.06
2616,Andrea Petagna,Napoli,26,964,37,28.2,10.7,9,72,2,17,19,5,1.92,22,14,+8,+0.75,-0.61,21.4,14.7,+6.7,+0.63,-0.05
2617,Nils Petersen,Freiburg,32,1301,41,42.5,14.5,12,74,3,20,21,1,1.22,18,25,-7,-0.48,-0.84,19.0,23.8,-4.8,-0.33,-0.22
2618,Lukas Petkov,Augsburg,1,4,4,0.1,0.0,0,0.0,0,1,4,2,0.00,0,1,-1,-22.50,-22.00,0.0,0.8,-0.8,-17.35,-16.79
2619,Danijel Petkovic,Angers,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,Denis Petric,Nantes,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,Jacopo Petriccione,Crotone,20,958,48,28.0,10.6,11,75,2,9,14,14,0.80,13,25,-12,-1.13,+0.15,13.1,19.6,-6.4,-0.61,+0.27
2622,Jens Petter Hauge,Milan,18,532,30,15.6,5.9,3,72,0,15,21,17,1.94,16,7,+9,+1.52,+0.77,11.5,4.8,+6.7,+1.13,+0.60
2623,German Pezzella,Fiorentina,32,2743,86,80.2,30.5,32,86,27,0,0.0,2,1.09,40,48,-8,-0.26,+0.27,35.7,48.6,-12.9,-0.42,+0.07
2624,Giuseppe Pezzella,Parma,24,1828,76,53.5,20.3,21,82,11,3,35,3,0.58,27,37,-10,-0.49,+1.43,24.3,30.6,-6.3,-0.31,+0.38
2626,Luca Philipp,Hoffenheim,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,Maximilian Philipp,Wolfsburg,24,1111,46,36.3,12.3,13,75,1,11,12,4,1.96,27,16,+11,+0.89,+0.29,18.9,16.8,+2.1,+0.17,-0.05
2628,Rayan Philippe,Dijon,4,93,23,2.7,1.0,1,62,0,3,10,1,0.00,0,1,-1,-0.97,+0.30,0.6,2.2,-1.5,-1.46,-0.45
2629,Romain Philippoteaux,Nîmes,3,214,71,6.3,2.4,3,71,1,0,0.0,0,1.00,6,4,+2,+0.84,+1.77,3.3,3.4,0.0,-0.02,+0.57
2630,Romain Philippoteaux,Brest,17,581,34,17.0,6.5,8,53,0,9,18,7,0.53,3,11,-8,-1.24,-0.99,6.4,9.8,-3.3,-0.52,-0.37
2631,Kalvin Phillips,Leeds United,29,2428,84,71.0,27.0,28,87,25,1,1,0,1.83,46,34,+12,+0.44,+0.81,39.3,40.4,-1.1,-0.04,+0.06
2632,Matt Phillips,West Brom,33,1828,55,53.5,20.3,20,79,9,13,18,1,0.70,18,42,-24,-1.18,-0.22,20.8,37.0,-16.2,-0.80,+0.09
2633,Nathaniel Phillips,Liverpool,17,1456,86,42.6,16.2,15,90,15,2,53,13,2.24,29,11,+18,+1.11,+0.75,27.6,15.5,+12.0,+0.74,+0.17
2634,Jaden Philogene Bidace,Aston Villa,1,1,1,0.0,0.0,0,0.0,0,1,1,6,3.00,0,0,0,0.00,-0.24,0.0,0.0,0.0,+3.33,+3.29
2635,Edoardo Piana,Udinese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,Krzysztof Piatek,Hertha BSC,32,1630,51,53.3,18.1,18,73,3,14,23,0,1.06,20,27,-7,-0.39,-0.13,20.8,23.3,-2.5,-0.14,+0.06
2637,Pablo Piatti,Elche,9,361,40,10.6,4.0,3,68,0,6,26,1,1.11,3,5,-2,-0.50,+0.06,4.9,3.3,+1.6,+0.41,+1.37
2638,Cristiano Piccini,Atalanta,1,59,59,1.7,0.7,0,0.0,0,1,59,2,1.00,0,0,0,0.00,-1.15,0.5,0.3,+0.1,+0.22,-0.68
2639,Cristiano Piccini,Valencia,3,67,22,2.0,0.7,0,0.0,0,3,22,5,1.33,0,0,0,0.00,+0.08,0.8,1.1,-0.3,-0.40,-0.15
2640,Stefano Piccinini,Sassuolo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,Roberto Piccoli,Spezia,20,703,35,20.6,7.8,8,63,1,12,17,12,0.60,10,16,-6,-0.77,-0.30,10.7,13.1,-2.4,-0.31,+0.23
2642,Jordan Pickford,Everton,31,2742,88,80.2,30.5,31,88,30,0,0.0,2,1.61,38,39,-1,-0.03,-0.03,35.7,38.5,-2.8,-0.09,+0.12
2643,Jeremy Pied,Lille,6,318,53,9.3,3.5,4,75,0,2,10,17,2.17,5,4,+1,+0.28,-0.88,6.9,3.6,+3.3,+0.94,+0.49
2644,Amos Pieper,Arminia,30,2682,89,87.6,29.8,30,89,28,0,0.0,0,1.03,22,47,-25,-0.84,-0.60,29.5,48.7,-19.1,-0.64,+0.49
2645,Alexandre Pierre,Strasbourg,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,Ronael Pierre-Gabriel,Brest,29,2305,79,67.4,25.6,28,82,16,1,10,3,1.10,30,47,-17,-0.66,-0.74,29.8,40.4,-10.7,-0.42,-0.63
2647,Erik Pieters,Burnley,20,1266,63,37.0,14.1,13,84,10,7,25,12,1.25,15,19,-4,-0.28,+0.47,15.2,20.8,-5.7,-0.40,0.00
2648,Niccolo Pietra,Spezia,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,Tomas Pina Isla,Alavés,33,2575,78,75.3,28.6,31,81,15,2,28,0,1.12,29,40,-11,-0.38,+0.68,32.3,33.4,-1.1,-0.04,+0.62
2650,Andrea Pinamonti,Inter,8,169,21,4.9,1.9,1,64,0,7,15,20,2.75,9,0,+9,+4.79,+3.55,6.1,0.7,+5.4,+2.86,+2.06
2652,Simone Pinna,Cagliari,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,Yeremi Pino,Villarreal,24,797,33,23.3,8.9,6,68,1,18,22,5,1.50,14,8,+6,+0.68,+0.33,13.2,11.0,+2.2,+0.25,-0.15
2654,Carlo Pinsoglio,Juventus,1,23,23,0.7,0.3,0,0.0,0,1,23,34,3.00,2,2,0,0.00,-1.03,0.5,0.7,-0.2,-0.82,-1.76
2655,Theo Pionnier,Nice,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,Gerard Pique,Barcelona,18,1481,82,43.3,16.5,18,82,13,0,0.0,1,1.53,34,22,+12,+0.73,-0.90,30.9,16.5,+14.5,+0.88,+0.04
2657,Lorenzo Pirola,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Fabio Pisacane,Cagliari,5,228,46,6.7,2.5,2,84,1,3,20,11,0.80,1,4,-3,-1.18,-0.82,2.5,5.5,-3.1,-1.21,-0.88
2659,Lukasz Piszczek,Dortmund,11,455,41,14.9,5.1,5,73,3,6,15,17,3.00,11,3,+8,+1.58,+0.86,10.5,6.0,+4.4,+0.88,+0.18
2660,Eugenio Pizzuto,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,Marko Pjaca,Genoa,35,1418,41,41.5,15.8,15,66,3,20,22,0,1.09,20,29,-9,-0.57,-0.48,17.2,27.3,-10.0,-0.64,-0.11
2662,Miralem Pjanic,Barcelona,19,627,33,18.3,7.0,6,67,1,13,17,17,2.00,10,6,+4,+0.57,-0.81,13.7,6.8,+6.9,+0.99,+0.16
2663,Oscar Plano,Valladolid,36,2517,70,73.6,28.0,30,81,11,6,17,0,0.83,24,43,-19,-0.68,-0.28,28.4,37.3,-8.9,-0.32,+0.07
2664,Marvin Plattenhardt,Hertha BSC,16,1071,67,35.0,11.9,12,78,6,4,33,7,1.13,17,13,+4,+0.34,+1.01,13.7,15.3,-1.6,-0.13,+0.05
2665,Alassane Plea,M'Gladbach,29,1803,62,58.9,20.0,19,80,7,10,28,1,1.41,39,28,+11,+0.55,+0.76,29.6,25.6,+4.1,+0.20,-0.17
2666,Dani Plomer,Granada,1,45,45,1.3,0.5,0,0.0,0,1,45,1,0.00,0,0,0,0.00,+0.48,0.8,1.4,-0.6,-1.20,-0.81
2667,Tommaso Pobega,Spezia,20,1229,61,35.9,13.7,17,68,1,3,26,12,1.35,21,21,0,0.00,+0.82,17.4,20.4,-3.0,-0.22,+0.42
2668,Daniel Podence,Wolves,24,1661,69,48.6,18.5,22,73,3,2,28,0,1.46,16,24,-8,-0.43,-0.02,16.9,20.0,-3.1,-0.17,+0.34
2669,Suf Podgoreanu,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,Paul Pogba,Manchester Utd,26,1897,73,55.5,21.1,21,85,17,5,23,3,1.81,36,26,+10,+0.47,-0.65,30.8,25.7,+5.1,+0.24,-0.55
2671,Joel Pohjanpalo,Union Berlin,19,851,45,27.8,9.5,10,68,1,9,19,1,1.42,18,11,+7,+0.74,+0.74,16.1,9.8,+6.2,+0.66,+0.75
2672,Joel Pohjanpalo,Leverkusen,1,6,6,0.2,0.1,0,0.0,0,1,6,0,1.00,0,0,0,0.00,-0.41,0.0,0.0,0.0,0.00,-0.21
2673,Andrea Poli,Bologna,18,383,21,11.2,4.3,4,55,0,14,12,13,1.28,10,9,+1,+0.23,+0.68,6.6,7.7,-1.1,-0.27,-0.07
2674,Matteo Politano,Napoli,37,1908,52,55.8,21.2,22,72,4,15,22,1,2.00,49,26,+23,+1.08,-0.22,36.8,23.9,+12.9,+0.61,-0.12
2675,Julian Pollersbeck,Lyon,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,Jorge Pombo,Cádiz,12,523,44,15.3,5.8,5,73,2,7,22,25,0.83,5,7,-2,-0.34,+0.28,4.4,9.2,-4.9,-0.84,-0.34
2678,Marin Pongracic,Wolfsburg,10,575,58,18.8,6.4,7,77,2,3,11,11,1.90,14,5,+9,+1.41,+0.87,9.2,8.8,+0.4,+0.07,-0.17
2679,Pere Pons,Alavés,22,1186,54,34.7,13.2,12,81,6,10,22,3,0.87,13,23,-10,-0.76,-0.32,14.9,14.6,+0.3,+0.02,+0.33
2680,Fabio Ponsi,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,Nick Pope,Burnley,32,2880,90,84.2,32.0,32,90,32,0,0.0,0,1.22,31,37,-6,-0.19,+2.48,32.8,44.6,-11.8,-0.37,+0.23
2682,Manolo Portanova,Genoa,3,66,22,1.9,0.7,0,0.0,0,3,22,10,1.00,2,2,0,0.00,+0.30,1.4,1.9,-0.5,-0.63,-0.06
2683,Manolo Portanova,Juventus,2,70,35,2.0,0.8,1,55,0,1,15,14,2.00,2,1,+1,+1.29,+0.26,1.7,1.3,+0.4,+0.56,-0.37
2684,Francisco Portillo,Getafe,16,418,26,12.2,4.6,3,75,1,13,15,19,0.81,5,6,-1,-0.22,+0.20,6.0,6.5,-0.5,-0.11,+0.05
2685,Portu,Real Sociedad,37,2184,59,63.9,24.3,24,78,7,13,23,1,1.59,35,26,+9,+0.37,-0.50,33.0,28.0,+5.0,+0.21,-1.00
2686,Stefan Posch,Hoffenheim,26,2119,82,69.2,23.5,25,84,19,1,15,0,1.27,37,35,+2,+0.08,+0.47,35.0,33.8,+1.2,+0.05,+0.28
2687,Sergio Postigo,Levante,22,1623,74,47.5,18.0,19,84,15,3,10,7,1.18,22,28,-6,-0.33,-0.08,20.8,21.8,-0.9,-0.05,+0.55
2688,Andreas Poulsen,M'Gladbach,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,Yussuf Poulsen,RB Leipzig,27,1354,50,44.2,15.0,14,77,7,13,22,3,1.96,28,15,+13,+0.86,+0.07,27.6,14.3,+13.3,+0.88,-0.27
2690,Maxime Poundje,Bordeaux,14,491,35,14.4,5.5,4,83,1,10,16,18,1.21,6,6,0,0.00,+0.43,6.6,4.9,+1.7,+0.31,+0.71
2691,Gaetan Poussin,Bordeaux,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,Dario Poveda,Getafe,1,5,5,0.1,0.1,0,0.0,0,1,5,3,1.00,0,0,0,0.00,+0.40,0.0,0.0,0.0,+0.08,+0.24
2693,Alejandro Pozo Pozo,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,Alejandro Pozo Pozo,Eibar,30,2190,73,64.0,24.3,24,87,21,6,19,0,0.63,17,38,-21,-0.86,-0.72,27.0,34.0,-7.0,-0.29,-0.76
2695,Benat Prados,Athletic Club,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,Dennis Praet,Leicester City,15,718,48,21.0,8.0,10,66,0,5,12,10,2.07,12,11,+1,+0.13,-0.44,11.3,8.8,+2.5,+0.31,+0.07
2697,Sanjin Prcic,Strasbourg,14,353,25,10.3,3.9,3,68,0,11,14,22,1.21,7,10,-3,-0.76,-0.59,7.3,6.4,+0.9,+0.23,+0.19
2698,Nik Prelec,Sampdoria,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,Nicolas de Preville,Bordeaux,33,1611,49,47.1,17.9,15,71,0,18,30,2,1.18,20,28,-8,-0.45,-0.15,21.9,26.9,-5.0,-0.28,+0.04
2700,Isaac Price,Everton,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,Manuel Prietl,Arminia,28,2517,90,82.3,28.0,28,90,27,0,0.0,1,1.00,20,43,-23,-0.82,-0.33,27.5,50.0,-22.5,-0.80,-0.58
2702,Sebastian Prodl,Udinese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,Grischa Promel,Union Berlin,24,1816,76,59.3,20.2,21,82,8,3,34,0,1.54,30,27,+3,+0.15,-0.14,26.7,23.9,+2.8,+0.14,+0.04
2705,Davy Propper,Brighton,7,213,30,6.2,2.4,2,67,0,5,16,14,1.57,2,2,0,0.00,+0.17,2.7,2.9,-0.2,-0.07,-0.51
2706,Ivan Provedel,Spezia,29,2610,90,76.3,29.0,29,90,29,0,0.0,2,0.97,38,55,-17,-0.59,-0.25,35.0,48.2,-13.2,-0.45,+0.14
2707,Ruben Providence,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,Lorenzo Prso,Nice,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,Antonio Puertas,Granada,35,2170,62,63.5,24.1,22,81,14,13,30,0,1.23,24,40,-16,-0.66,-0.52,23.6,34.4,-10.8,-0.45,-0.14
2710,Riqui Puig,Barcelona,14,292,21,8.5,3.2,2,73,1,12,12,23,2.14,10,4,+6,+1.85,+0.67,6.4,4.6,+1.8,+0.55,-0.34
2711,Erick Pulgar,Fiorentina,31,2002,65,58.5,22.2,21,85,16,10,23,3,1.13,28,30,-2,-0.09,+0.54,23.9,34.5,-10.5,-0.47,-0.09
2712,Jorge Pulido,Huesca,33,2885,87,84.4,32.1,32,89,29,1,39,3,0.94,30,45,-15,-0.47,+0.20,32.4,40.8,-8.4,-0.26,-0.07
2713,Christian Pulisic,Chelsea,27,1738,64,50.8,19.3,18,84,12,9,25,2,1.63,25,21,+4,+0.21,-0.76,31.9,17.9,+13.9,+0.72,-0.25
2714,Ignacio Pussetto,Udinese,11,754,69,22.0,8.4,9,77,4,2,30,0,1.36,11,10,+1,+0.12,+0.69,9.9,6.0,+4.0,+0.47,+0.84
2715,Fabio Quagliarella,Sampdoria,33,2204,67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,28.7,35.8,-7.1,-0.29,-0.02
2716,Robin Quaison,Mainz 05,28,1476,53,48.2,16.4,18,72,3,10,18,2,1.00,24,31,-7,-0.43,+0.14,23.5,27.3,-3.8,-0.23,-0.32
2717,Domingos Quina,Granada,8,341,43,10.0,3.8,5,60,0,3,14,8,0.75,5,8,-3,-0.79,-0.35,3.9,4.3,-0.5,-0.12,+0.31
2718,Quini,Granada,19,1191,63,34.8,13.2,12,86,11,7,22,3,1.00,19,28,-9,-0.68,-0.32,15.4,21.2,-5.7,-0.43,-0.06
2719,Quique,Eibar,12,167,14,4.9,1.9,0,0.0,0,12,14,21,0.17,2,4,-2,-1.08,-0.50,2.5,2.4,+0.1,+0.05,+0.07
2720,Dani Raba,Villarreal,5,150,30,4.4,1.7,1,61,0,4,22,18,1.20,3,2,+1,+0.60,+0.19,2.4,0.8,+1.6,+0.99,+0.66
2721,Simone Rabbi,Bologna,4,35,9,1.0,0.4,0,0.0,0,4,9,9,0.50,1,1,0,0.00,+0.37,1.7,0.7,+0.9,+2.41,+2.64
2722,Adrien Rabiot,Juventus,34,2313,68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,43.9,28.8,+15.1,+0.59,-1.03
2723,Uros Racic,Valencia,31,2187,71,63.9,24.3,25,83,15,6,19,2,1.26,28,35,-7,-0.29,-0.58,28.6,30.1,-1.5,-0.06,+0.54
2724,Anthony Racioppi,Dijon,21,1890,90,55.3,21.0,21,90,21,0,0.0,13,0.57,16,33,-17,-0.81,+1.01,19.6,36.4,-16.8,-0.80,+0.49
2725,Anthony Racioppi,Lyon,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,Bogdan Racovitan,Dijon,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2727,Nemanja Radoja,Levante,21,1121,53,32.8,12.5,13,78,8,8,14,4,1.10,18,22,-4,-0.32,-0.05,14.7,15.4,-0.7,-0.05,+0.43
2728,Nemanja Radonjic,Marseille,12,396,33,11.6,4.4,4,65,0,8,17,4,1.42,7,3,+4,+0.91,+0.82,5.4,5.9,-0.5,-0.11,-0.11
2730,Nemanja Radonjic,Hertha BSC,12,611,51,20.0,6.8,5,78,2,7,31,1,1.17,8,6,+2,+0.29,+0.77,9.4,7.3,+2.1,+0.31,+0.59
2731,Aleksandar Radovanovic,Lens,1,90,90,2.6,1.0,1,90,1,0,0.0,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.5,-2.1,-2.07,-2.39
2732,Ivan Radovanovic,Genoa,33,2232,68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,23.1,38.3,-15.2,-0.61,-0.12
2733,Ionut Radu,Inter,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,3.1,1.6,+1.5,+1.03,+0.13
2734,Reinaldo Radu,Parma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,Stefan Radu,Lazio,31,2458,79,71.9,27.3,30,81,19,1,14,0,1.90,46,36,+10,+0.37,+0.74,42.4,31.7,+10.8,+0.39,+0.38
2736,Boris Radunovic,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,Sidney Raebiger,RB Leipzig,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,Rafa,Granada,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
