,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
2156,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,22.0,1994.0,25.6,4.0,0.0,0.0,27.0,18.0,2.0,1.0,28.0,29.0,0.0,2.0,0.0,95.0,56.0,39.0,58.9
2158,Loïc Rémy,fr FRA,FW,Las Palmas,La Liga,30.0,1987.0,8.5,1.0,0.0,0.0,8.0,7.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,22.0,5.0,4.0,55.6
2159,Loïc Rémy,fr FRA,"FW,MF",Getafe,La Liga,30.0,1987.0,5.1,3.0,1.0,1.0,14.0,12.0,9.0,5.0,1.0,2.0,2.0,0.0,0.0,11.0,21.0,19.0,52.5
2160,Jan Repas,si SVN,"MF,FW",Caen,Ligue 1,20.0,1997.0,10.0,1.0,0.0,0.0,19.0,19.0,0.0,16.0,7.0,11.0,0.0,1.0,0.0,47.0,8.0,22.0,26.7
2161,Panagiotis Retsos,gr GRE,DF,Leverkusen,Bundesliga,18.0,1998.0,19.1,6.0,0.0,0.0,37.0,19.0,2.0,16.0,29.0,40.0,0.0,2.0,0.0,105.0,42.0,29.0,59.2
2162,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,28.0,1989.0,10.3,1.0,0.0,0.0,13.0,20.0,5.0,31.0,4.0,8.0,0.0,0.0,0.0,42.0,3.0,11.0,21.4
2163,Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,Bundesliga,19.0,1997.0,1.4,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0,18.2
2164,Baptiste Reynet,fr FRA,GK,Dijon,Ligue 1,26.0,1990.0,38.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,56.0,12.0,3.0,80.0
2165,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,Bundesliga,34.0,1983.0,13.4,3.0,0.0,0.0,11.0,41.0,2.0,39.0,7.0,16.0,0.0,0.0,0.0,72.0,2.0,5.0,28.6
2166,Federico Ricca,uy URU,DF,Málaga,La Liga,22.0,1994.0,12.3,4.0,0.0,0.0,18.0,6.0,0.0,32.0,24.0,24.0,0.0,0.0,0.0,50.0,26.0,16.0,61.9
2167,Federico Ricci,it ITA,FW,Crotone,Serie A,23.0,1994.0,10.2,4.0,0.0,0.0,21.0,26.0,2.0,63.0,11.0,18.0,0.0,0.0,0.0,64.0,6.0,17.0,26.1
2168,Federico Ricci,it ITA,MF,Genoa,Serie A,23.0,1994.0,2.4,0.0,0.0,0.0,1.0,7.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,6.0,14.3
2169,Declan Rice,eng ENG,"DF,MF",West Ham,Premier League,18.0,1999.0,15.9,1.0,0.0,0.0,5.0,2.0,0.0,5.0,27.0,24.0,0.0,0.0,0.0,72.0,31.0,35.0,47.0
2170,Richarlison,br BRA,"FW,MF",Watford,Premier League,20.0,1997.0,31.4,4.0,0.0,0.0,37.0,95.0,21.0,51.0,24.0,44.0,2.0,0.0,0.0,138.0,119.0,158.0,43.0
2171,Marco Richter,de GER,FW,Augsburg,Bundesliga,19.0,1997.0,7.2,0.0,0.0,0.0,17.0,22.0,1.0,9.0,1.0,14.0,0.0,0.0,0.0,32.0,7.0,11.0,38.9
2172,Diego Rico,es ESP,DF,Leganés,La Liga,24.0,1993.0,24.8,9.0,1.0,1.0,37.0,43.0,4.0,125.0,76.0,43.0,0.0,3.0,0.0,183.0,28.0,20.0,58.3
2173,Mikel Rico,es ESP,MF,Athletic Club,La Liga,32.0,1984.0,13.0,2.0,0.0,0.0,19.0,23.0,0.0,12.0,23.0,13.0,0.0,0.0,0.0,125.0,6.0,12.0,33.3
2174,Sergio Rico,es ESP,GK,Sevilla,La Liga,23.0,1993.0,24.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,11.0,1.0,91.7
2175,Jaïro Riedewald,nl NED,"MF,DF",Crystal Palace,Premier League,20.0,1996.0,4.9,0.0,0.0,0.0,3.0,0.0,0.0,2.0,12.0,8.0,0.0,0.0,0.0,23.0,4.0,3.0,57.1
2176,Asier Riesgo,es ESP,GK,Eibar,La Liga,33.0,1983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0
2177,Luca Rigoni,it ITA,MF,Genoa,Serie A,32.0,1984.0,17.5,5.0,0.0,0.0,29.0,21.0,6.0,18.0,19.0,22.0,0.0,0.0,0.0,77.0,16.0,14.0,53.3
2178,Nicola Rigoni,it ITA,MF,Chievo,Serie A,26.0,1990.0,10.4,3.0,0.0,0.0,23.0,8.0,1.0,3.0,11.0,20.0,0.0,0.0,0.0,55.0,18.0,13.0,58.1
2179,Kévin Rimane,gf GUF,DF,Paris S-G,Ligue 1,26.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2180,Tomás Rincón,ve VEN,MF,Torino,Serie A,29.0,1988.0,33.3,12.0,0.0,0.0,80.0,47.0,1.0,17.0,57.0,40.0,0.0,0.0,0.0,220.0,66.0,45.0,59.5
2181,Birk Risa,no NOR,FW,Köln,Bundesliga,19.0,1998.0,0.9,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0
2182,Marcel Risse,de GER,"DF,MF",Köln,Bundesliga,27.0,1989.0,13.0,2.0,0.0,0.0,9.0,6.0,3.0,121.0,6.0,14.0,0.0,0.0,0.0,72.0,1.0,7.0,12.5
2184,Matt Ritchie,sct SCO,"MF,FW",Newcastle Utd,Premier League,27.0,1989.0,31.2,6.0,0.0,0.0,37.0,36.0,3.0,190.0,35.0,32.0,0.0,1.0,0.0,184.0,33.0,81.0,28.9
2185,Cristian Rivera,es ESP,MF,Eibar,La Liga,20.0,1997.0,2.7,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,34.0,1.0,1.0,50.0
2186,Emmanuel Rivière,fr FRA,FW,Metz,Ligue 1,27.0,1990.0,22.3,1.0,0.0,0.0,43.0,16.0,8.0,3.0,2.0,3.0,0.0,0.0,0.0,55.0,101.0,169.0,37.4
2187,Jonathan Rivierez,mq MTQ,DF,Metz,Ligue 1,28.0,1989.0,22.9,6.0,0.0,0.0,33.0,14.0,0.0,25.0,39.0,59.0,0.0,1.0,0.0,132.0,21.0,23.0,47.7
2188,Luca Rizzo,it ITA,MF,SPAL,Serie A,25.0,1992.0,5.4,0.0,0.0,0.0,5.0,7.0,1.0,25.0,3.0,10.0,0.0,0.0,0.0,25.0,2.0,3.0,40.0
2189,Arjen Robben,nl NED,"FW,MF",Bayern Munich,Bundesliga,33.0,1984.0,16.7,0.0,0.0,0.0,10.0,25.0,9.0,65.0,4.0,11.0,1.0,0.0,0.0,52.0,16.0,11.0,59.3
2190,Rober,es ESP,"DF,MF",Levante,La Liga,22.0,1995.0,21.2,4.0,0.0,0.0,18.0,7.0,0.0,3.0,41.0,22.0,0.0,1.0,1.0,125.0,16.0,24.0,40.0
2191,Roberto,es ESP,GK,Málaga,La Liga,31.0,1986.0,34.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,13.0,1.0,92.9
2192,Sergi Roberto,es ESP,DF,Barcelona,La Liga,25.0,1992.0,24.7,3.0,2.0,0.0,16.0,26.0,1.0,35.0,39.0,40.0,0.0,0.0,0.0,150.0,14.0,23.0,37.8
2193,Connor Roberts,wls WAL,DF,Swansea City,Premier League,21.0,1995.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,17.0,3.0,6.0,33.3
2194,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,23.0,1994.0,21.6,2.0,0.0,0.0,15.0,4.0,5.0,88.0,26.0,17.0,0.0,0.0,0.0,140.0,15.0,9.0,62.5
2195,Álex Robles,es ESP,DF,Málaga,La Liga,18.0,1999.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0
2196,Hal Robson-Kanu,wls WAL,"FW,MF",West Brom,Premier League,28.0,1989.0,9.2,2.0,1.0,0.0,20.0,25.0,6.0,19.0,4.0,4.0,0.0,0.0,0.0,35.0,24.0,43.0,35.8
2197,Marc Roca,es ESP,MF,Espanyol,La Liga,20.0,1996.0,2.9,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0
2198,Rubén Rochina,es ESP,"MF,DF",Levante,La Liga,26.0,1991.0,1.7,0.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
2199,Ronny Rodelin,fr FRA,"FW,MF",Caen,Ligue 1,27.0,1989.0,35.1,1.0,0.0,0.0,23.0,32.0,13.0,78.0,28.0,22.0,0.0,0.0,0.0,175.0,140.0,90.0,60.9
2200,Rodri,es ESP,MF,Villarreal,La Liga,21.0,1996.0,35.9,8.0,0.0,0.0,77.0,35.0,2.0,5.0,52.0,71.0,0.0,0.0,0.0,320.0,98.0,35.0,73.7
2201,Rodrigo,es ESP,FW,Valencia,La Liga,26.0,1991.0,29.8,4.0,0.0,0.0,28.0,40.0,20.0,26.0,17.0,13.0,2.0,0.0,0.0,86.0,34.0,46.0,42.5
2202,Kévin Rodrigues,pt POR,DF,Real Sociedad,La Liga,23.0,1994.0,18.2,1.0,0.0,0.0,23.0,15.0,0.0,70.0,27.0,32.0,0.0,0.0,1.0,99.0,19.0,19.0,50.0
2203,Ángel Rodríguez,es ESP,FW,Getafe,La Liga,30.0,1987.0,25.5,6.0,0.0,0.0,48.0,36.0,32.0,20.0,6.0,19.0,2.0,0.0,0.0,62.0,29.0,108.0,21.2
2204,Iván Rodríguez,es ESP,DF,Málaga,La Liga,21.0,1996.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2205,James Rodríguez,co COL,"MF,FW",Bayern Munich,Bundesliga,26.0,1991.0,18.0,2.0,0.0,0.0,22.0,33.0,4.0,132.0,12.0,27.0,0.0,0.0,0.0,126.0,6.0,12.0,33.3
2206,Jay Rodriguez,eng ENG,"FW,MF",West Brom,Premier League,28.0,1989.0,31.2,2.0,0.0,0.0,43.0,29.0,18.0,30.0,19.0,21.0,0.0,0.0,0.0,121.0,72.0,81.0,47.1
2207,Ricardo Rodríguez,ch SUI,DF,Milan,Serie A,24.0,1992.0,33.4,4.0,2.0,1.0,37.0,27.0,2.0,120.0,33.0,29.0,0.0,1.0,0.0,177.0,33.0,33.0,50.0
2208,Marko Rog,hr CRO,"MF,FW",Napoli,Serie A,22.0,1995.0,3.2,2.0,0.0,0.0,11.0,5.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,25.0,7.0,11.0,38.9
2210,Rogério,br BRA,DF,Sassuolo,Serie A,19.0,1998.0,10.1,4.0,0.0,0.0,11.0,16.0,0.0,26.0,9.0,14.0,0.0,0.0,0.0,82.0,4.0,5.0,44.4
2211,Marcus Rohdén,se SWE,MF,Crotone,Serie A,26.0,1991.0,18.1,2.0,0.0,0.0,19.0,26.0,2.0,15.0,18.0,19.0,0.0,0.0,0.0,82.0,18.0,34.0,34.6
2212,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,27.0,1990.0,7.1,6.0,0.0,0.0,8.0,4.0,0.0,1.0,7.0,5.0,0.0,1.0,0.0,37.0,16.0,6.0,72.7
2213,Diego Rolán,uy URU,"FW,MF",Málaga,La Liga,24.0,1993.0,21.6,0.0,0.0,0.0,28.0,48.0,19.0,27.0,12.0,25.0,1.0,0.0,0.0,107.0,11.0,41.0,21.2
2214,Rolando,pt POR,DF,Marseille,Ligue 1,31.0,1985.0,27.9,5.0,0.0,0.0,20.0,15.0,2.0,0.0,37.0,29.0,0.0,1.0,1.0,162.0,52.0,37.0,58.4
2215,Esteban Rolón,ar ARG,MF,Málaga,La Liga,22.0,1995.0,4.6,1.0,0.0,0.0,12.0,4.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,22.0,3.0,5.0,37.5
2216,Filippo Romagna,it ITA,DF,Cagliari,Serie A,20.0,1997.0,21.0,0.0,0.0,0.0,12.0,15.0,0.0,14.0,33.0,18.0,0.0,1.0,0.0,109.0,34.0,17.0,66.7
2217,Alessio Romagnoli,it ITA,DF,Milan,Serie A,22.0,1995.0,26.1,8.0,2.0,1.0,31.0,10.0,2.0,5.0,23.0,14.0,0.0,0.0,0.0,96.0,69.0,36.0,65.7
2218,Simone Romagnoli,it ITA,DF,Bologna,Serie A,27.0,1990.0,6.2,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,30.0,18.0,15.0,54.5
2219,Aristóteles Romero,ve VEN,"MF,FW",Crotone,Serie A,21.0,1995.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,15.0,1.0,4.0,20.0
2220,Óscar Romero,py PAR,"MF,FW",Alavés,La Liga,25.0,1992.0,2.8,0.0,0.0,0.0,7.0,10.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,20.0,6.0,2.0,75.0
2221,Sergio Romero,ar ARG,GK,Manchester Utd,Premier League,30.0,1987.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2222,Oriol Romeu,es ESP,MF,Southampton,Premier League,25.0,1991.0,32.2,11.0,0.0,0.0,53.0,37.0,3.0,6.0,69.0,64.0,0.0,0.0,0.0,255.0,96.0,80.0,54.5
2223,Rômulo,it ITA,"MF,DF",Hellas Verona,Serie A,30.0,1987.0,35.2,7.0,0.0,0.0,30.0,30.0,4.0,193.0,43.0,44.0,0.0,0.0,0.0,220.0,8.0,27.0,22.9
2224,Cristiano Ronaldo,pt POR,FW,Real Madrid,La Liga,32.0,1985.0,25.4,1.0,0.0,0.0,19.0,18.0,40.0,34.0,6.0,4.0,1.0,0.0,0.0,51.0,34.0,27.0,55.7
2225,Facundo Roncaglia,ar ARG,DF,Celta Vigo,La Liga,30.0,1987.0,16.6,2.0,0.0,0.0,15.0,8.0,1.0,6.0,31.0,25.0,0.0,1.0,0.0,112.0,23.0,18.0,56.1
2226,Salomón Rondón,ve VEN,FW,West Brom,Premier League,27.0,1989.0,30.7,4.0,0.0,0.0,42.0,55.0,28.0,35.0,14.0,6.0,0.0,0.0,0.0,135.0,162.0,207.0,43.9
2227,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,22.0,1994.0,26.1,1.0,0.0,0.0,40.0,21.0,3.0,9.0,40.0,49.0,0.0,0.0,0.0,209.0,27.0,31.0,46.6
2228,Marten de Roon,nl NED,MF,Atalanta,Serie A,26.0,1991.0,28.6,9.0,2.0,1.0,59.0,20.0,0.0,4.0,46.0,50.0,0.0,0.0,0.0,198.0,48.0,43.0,52.7
2229,Wayne Rooney,eng ENG,"MF,FW",Everton,Premier League,31.0,1985.0,25.2,5.0,0.0,0.0,35.0,18.0,8.0,62.0,16.0,19.0,0.0,1.0,0.0,154.0,25.0,32.0,43.9
2230,Roberto Rosales,ve VEN,DF,Málaga,La Liga,28.0,1988.0,34.7,10.0,0.0,0.0,47.0,22.0,3.0,168.0,58.0,69.0,1.0,2.0,0.0,245.0,49.0,47.0,51.0
2231,Danny Rose,eng ENG,DF,Tottenham,Premier League,27.0,1990.0,8.9,4.0,0.0,0.0,12.0,24.0,0.0,57.0,9.0,11.0,0.0,0.0,0.0,45.0,8.0,5.0,61.5
2232,Liam Rosenior,eng ENG,DF,Brighton,Premier League,33.0,1984.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7
2233,Aleandro Rosi,it ITA,DF,Genoa,Serie A,30.0,1987.0,18.9,5.0,0.0,0.0,46.0,23.0,2.0,55.0,20.0,17.0,0.0,0.0,0.0,80.0,47.0,48.0,49.5
2234,Valentin Rosier,fr FRA,DF,Dijon,Ligue 1,20.0,1996.0,30.9,5.0,0.0,0.0,62.0,20.0,3.0,53.0,58.0,54.0,0.0,0.0,2.0,180.0,43.0,38.0,53.1
2236,Luca Rossettini,it ITA,DF,Genoa,Serie A,32.0,1985.0,22.5,7.0,0.0,0.0,23.0,8.0,0.0,4.0,29.0,8.0,0.0,0.0,0.0,92.0,50.0,43.0,53.8
2237,Francesco Rossi,it ITA,GK,Atalanta,Serie A,26.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2238,Giuseppe Rossi,it ITA,"FW,MF",Genoa,Serie A,30.0,1987.0,2.9,0.0,0.0,0.0,3.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2239,Jérôme Roussillon,fr FRA,DF,Montpellier,Ligue 1,24.0,1993.0,20.9,2.0,0.0,0.0,10.0,28.0,5.0,94.0,15.0,27.0,0.0,0.0,0.0,106.0,11.0,16.0,40.7
2240,Wayne Routledge,eng ENG,"MF,FW",Swansea City,Premier League,32.0,1985.0,4.8,1.0,0.0,0.0,9.0,0.0,0.0,15.0,2.0,5.0,0.0,0.0,0.0,28.0,5.0,8.0,38.5
2241,Nolan Roux,fr FRA,"FW,MF",Metz,Ligue 1,29.0,1988.0,31.5,8.0,0.0,0.0,47.0,60.0,17.0,20.0,25.0,17.0,0.0,0.0,0.0,124.0,67.0,91.0,42.4
2242,Rubén,es ESP,GK,La Coruña,La Liga,33.0,1984.0,27.5,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,5.0,1.0,83.3
2243,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,24.0,1993.0,26.0,4.0,0.0,0.0,26.0,14.0,2.0,10.0,24.0,21.0,0.0,0.0,0.0,175.0,58.0,38.0,60.4
2244,Sebastian Rudy,de GER,MF,Bayern Munich,Bundesliga,27.0,1990.0,16.8,2.0,0.0,0.0,21.0,15.0,0.0,37.0,18.0,40.0,0.0,0.0,0.0,81.0,18.0,7.0,72.0
2245,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,30.0,1986.0,34.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,2.0,66.7
2246,Vincent Rüfli,ch SUI,"DF,FW",Dijon,Ligue 1,29.0,1988.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2247,Daniele Rugani,it ITA,DF,Juventus,Serie A,23.0,1994.0,21.5,3.0,0.0,0.0,25.0,14.0,1.0,2.0,20.0,12.0,0.0,2.0,0.0,93.0,40.0,29.0,58.0
2248,Mário Rui,pt POR,DF,Napoli,Serie A,26.0,1991.0,23.2,9.0,2.0,1.0,42.0,42.0,2.0,112.0,14.0,39.0,0.0,0.0,0.0,151.0,13.0,38.0,25.5
2249,Aitor Ruibal,es ESP,MF,Betis,La Liga,21.0,1996.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
2250,Fabián Ruiz Peña,es ESP,MF,Betis,La Liga,21.0,1996.0,29.5,3.0,0.0,0.0,27.0,35.0,2.0,15.0,42.0,53.0,0.0,0.0,0.0,254.0,25.0,17.0,59.5
2251,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,28.0,1989.0,26.8,10.0,1.0,1.0,28.0,6.0,0.0,2.0,58.0,22.0,0.0,1.0,0.0,158.0,59.0,40.0,59.6
2252,Antonio Rukavina,rs SRB,DF,Villarreal,La Liga,33.0,1984.0,14.1,5.0,0.0,0.0,18.0,3.0,0.0,27.0,16.0,22.0,0.0,1.0,0.0,59.0,9.0,11.0,45.0
2253,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,25.0,1992.0,26.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,1.0,0.0,100.0
2254,Lukas Rupp,de GER,"MF,FW",Hoffenheim,Bundesliga,26.0,1991.0,12.9,1.0,0.0,0.0,32.0,23.0,0.0,17.0,13.0,32.0,0.0,0.0,0.0,84.0,4.0,28.0,12.5
2255,Marco Russ,de GER,DF,Eint Frankfurt,Bundesliga,31.0,1985.0,12.7,3.0,0.0,0.0,11.0,14.0,0.0,0.0,24.0,11.0,0.0,0.0,1.0,45.0,57.0,32.0,64.0
2256,Mathew Ryan,au AUS,GK,Brighton,Premier League,25.0,1992.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,100.0
2257,Idriss Saadi,dz ALG,FW,Strasbourg,Ligue 1,25.0,1992.0,10.5,1.0,0.0,0.0,10.0,5.0,6.0,19.0,5.0,5.0,0.0,0.0,0.0,28.0,9.0,25.0,26.5
2258,Youssouf Sabaly,sn SEN,DF,Bordeaux,Ligue 1,24.0,1993.0,34.4,3.0,0.0,0.0,38.0,31.0,2.0,137.0,54.0,61.0,0.0,0.0,0.0,235.0,40.0,41.0,49.4
2259,Abdelhamid Sabiri,ma MAR,MF,Huddersfield,Premier League,20.0,1996.0,2.4,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,14.0,12.0,53.8
2260,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,Bundesliga,23.0,1994.0,19.9,4.0,0.0,0.0,14.0,33.0,4.0,65.0,24.0,28.0,1.0,0.0,0.0,118.0,13.0,15.0,46.4
2262,Enric Saborit,es ESP,DF,Athletic Club,La Liga,25.0,1992.0,15.9,5.0,0.0,0.0,20.0,13.0,1.0,36.0,24.0,27.0,0.0,0.0,0.0,86.0,22.0,10.0,68.8
2263,Ihsan Sacko,fr FRA,"FW,MF",Nice,Ligue 1,20.0,1997.0,2.9,1.0,0.0,0.0,3.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,7.0,12.5
2264,Ihsan Sacko,fr FRA,"FW,MF",Strasbourg,Ligue 1,20.0,1997.0,7.9,1.0,0.0,0.0,10.0,14.0,2.0,6.0,5.0,8.0,0.0,0.0,0.0,42.0,13.0,20.0,39.4
2265,Mujaid Sadick,es ESP,DF,La Coruña,La Liga,17.0,2000.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2266,Armando Sadiku,al ALB,FW,Levante,La Liga,26.0,1991.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,10.0,26.0,27.8
2267,Umar Sadiq,ng NGA,FW,Torino,Serie A,20.0,1997.0,2.5,0.0,0.0,0.0,11.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,27.3
2268,Bacary Sagna,fr FRA,DF,Benevento,Serie A,34.0,1983.0,10.6,1.0,0.0,0.0,2.0,10.0,0.0,26.0,20.0,7.0,0.0,0.0,0.0,47.0,28.0,11.0,71.8
2269,Adrián Sahibeddine,fr FRA,"FW,MF",Dijon,Ligue 1,22.0,1994.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
2270,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,28.0,1988.0,13.6,2.0,0.0,0.0,21.0,20.0,0.0,24.0,20.0,34.0,0.0,0.0,0.0,72.0,32.0,22.0,59.3
2271,Wesley Saïd,fr FRA,"FW,MF",Dijon,Ligue 1,22.0,1995.0,20.4,4.0,0.0,0.0,38.0,18.0,7.0,19.0,15.0,22.0,1.0,0.0,0.0,72.0,8.0,15.0,34.8
2272,Allan Saint-Maximin,fr FRA,"FW,MF",Nice,Ligue 1,20.0,1997.0,25.0,1.0,0.0,0.0,9.0,39.0,5.0,70.0,11.0,14.0,2.0,0.0,0.0,110.0,10.0,15.0,40.0
2273,Allan Saint-Maximin,fr FRA,MF,Monaco,Ligue 1,20.0,1997.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2274,Henri Saivet,sn SEN,MF,Newcastle Utd,Premier League,26.0,1990.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,66.7
2275,Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,Bundesliga,26.0,1991.0,25.4,2.0,0.0,0.0,30.0,26.0,0.0,40.0,44.0,40.0,0.0,0.0,0.0,130.0,37.0,42.0,46.8
2276,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,27.0,1990.0,28.0,1.0,0.0,0.0,24.0,27.0,2.0,46.0,45.0,45.0,0.0,1.0,0.0,126.0,61.0,39.0,61.0
2277,Diafra Sakho,sn SEN,FW,West Ham,Premier League,27.0,1989.0,3.4,2.0,0.0,0.0,4.0,6.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,8.0,16.0,26.0,38.1
2278,Diafra Sakho,sn SEN,FW,Rennes,Ligue 1,27.0,1989.0,8.6,1.0,0.0,0.0,16.0,10.0,9.0,4.0,2.0,4.0,0.0,0.0,0.0,15.0,21.0,47.0,30.9
2279,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,27.0,1990.0,17.8,1.0,0.0,0.0,3.0,9.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,140.0,39.0,35.0,52.7
2280,Bakary Sako,ml MLI,"FW,MF",Crystal Palace,Premier League,29.0,1988.0,5.3,0.0,0.0,0.0,8.0,7.0,4.0,27.0,1.0,6.0,0.0,0.0,0.0,27.0,11.0,16.0,40.7
2281,Emiliano Sala,ar ARG,FW,Nantes,Ligue 1,26.0,1990.0,33.7,4.0,1.0,1.0,50.0,58.0,32.0,9.0,9.0,11.0,0.0,0.0,0.0,95.0,119.0,200.0,37.3
2282,Jacopo Sala,it ITA,DF,Sampdoria,Serie A,25.0,1991.0,11.0,1.0,1.0,0.0,12.0,15.0,0.0,24.0,8.0,10.0,0.0,1.0,0.0,69.0,7.0,8.0,46.7
2283,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,25.0,1992.0,32.3,1.0,0.0,0.0,16.0,29.0,17.0,86.0,5.0,6.0,1.0,0.0,0.0,122.0,13.0,35.0,27.1
2284,Bartosz Salamon,pl POL,DF,SPAL,Serie A,26.0,1991.0,19.2,5.0,0.0,0.0,23.0,16.0,2.0,11.0,58.0,22.0,0.0,0.0,1.0,114.0,51.0,21.0,70.8
2285,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,Bundesliga,23.0,1993.0,17.9,5.0,0.0,0.0,27.0,13.0,0.0,6.0,21.0,22.0,0.0,0.0,0.0,77.0,44.0,25.0,63.8
