,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
130,Kwadwo Asamoah,gh GHA,DF,Juventus,Serie A,28.0,1988.0,17.4,28.0,21.0,12.0,14.0,2.0,15.0,23.0,65.2,8.0,11.0,0.0,11.0,18.0,46.0,30.0,0.0
131,Takuma Asano,jp JPN,"FW,MF",Stuttgart,Bundesliga,22.0,1994.0,8.0,7.0,5.0,3.0,3.0,1.0,2.0,8.0,25.0,6.0,7.0,0.0,7.0,3.0,10.0,2.0,0.0
132,Santiago Ascacíbar,ar ARG,MF,Stuttgart,Bundesliga,20.0,1997.0,26.5,91.0,65.0,41.0,43.0,7.0,41.0,74.0,55.4,33.0,45.0,10.0,35.0,47.0,138.0,38.0,1.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,28.0,1989.0,23.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0
134,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,21.0,1996.0,20.5,26.0,17.0,7.0,13.0,6.0,11.0,26.0,42.3,15.0,15.0,0.0,15.0,9.0,35.0,2.0,0.0
135,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,29.0,1987.0,32.6,26.0,22.0,10.0,10.0,6.0,5.0,34.0,14.7,29.0,15.0,1.0,14.0,23.0,49.0,11.0,1.0
136,Benoît Assou-Ekotto,cm CMR,DF,Metz,Ligue 1,33.0,1984.0,11.7,12.0,9.0,5.0,6.0,1.0,5.0,15.0,33.3,10.0,7.0,4.0,3.0,46.0,58.0,21.0,0.0
137,Simon Asta,de GER,MF,Augsburg,Bundesliga,16.0,2001.0,0.1,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
138,Davide Astori,it ITA,DF,Fiorentina,Serie A,30.0,1987.0,25.0,47.0,31.0,33.0,13.0,1.0,18.0,29.0,62.1,11.0,29.0,17.0,12.0,51.0,98.0,131.0,2.0
139,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,Premier League,25.0,1992.0,19.8,17.0,16.0,10.0,7.0,0.0,7.0,20.0,35.0,13.0,35.0,5.0,30.0,13.0,30.0,27.0,1.0
140,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,28.0,1989.0,11.7,5.0,4.0,3.0,2.0,0.0,1.0,7.0,14.3,6.0,14.0,1.0,13.0,3.0,8.0,7.0,0.0
141,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,Bundesliga,28.0,1989.0,15.7,5.0,5.0,1.0,1.0,3.0,2.0,8.0,25.0,6.0,16.0,1.0,15.0,3.0,8.0,1.0,0.0
142,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,Bundesliga,20.0,1997.0,14.1,16.0,11.0,4.0,11.0,1.0,3.0,7.0,42.9,4.0,17.0,1.0,16.0,4.0,20.0,4.0,0.0
143,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,23.0,1994.0,28.1,45.0,34.0,22.0,20.0,3.0,22.0,32.0,68.8,10.0,25.0,3.0,22.0,39.0,84.0,53.0,0.0
144,Yann Aurel Bisseck,de GER,"DF,MF",Köln,Bundesliga,16.0,2000.0,1.7,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,3.0,5.0,8.0,0.0
145,Serge Aurier,ci CIV,DF,Tottenham,Premier League,24.0,1992.0,15.9,48.0,27.0,27.0,13.0,8.0,11.0,31.0,35.5,20.0,20.0,1.0,19.0,31.0,79.0,54.0,1.0
146,Charlie Austin,eng ENG,FW,Southampton,Premier League,28.0,1989.0,11.5,7.0,5.0,1.0,3.0,3.0,3.0,10.0,30.0,7.0,15.0,3.0,12.0,1.0,8.0,10.0,0.0
147,Danilo Avelar,br BRA,DF,Amiens,Ligue 1,28.0,1989.0,19.2,41.0,33.0,27.0,9.0,5.0,14.0,45.0,31.1,31.0,16.0,7.0,9.0,37.0,78.0,83.0,1.0
148,Felipe Avenatti,uy URU,FW,Bologna,Serie A,24.0,1993.0,5.2,6.0,4.0,1.0,5.0,0.0,1.0,2.0,50.0,1.0,7.0,1.0,6.0,1.0,7.0,6.0,0.0
149,Durel Avounou,cg CGO,"DF,MF",Caen,Ligue 1,19.0,1997.0,7.2,16.0,11.0,6.0,9.0,1.0,5.0,17.0,29.4,12.0,12.0,1.0,11.0,10.0,26.0,25.0,0.0
150,Chidozie Awaziem,ng NGA,DF,Nantes,Ligue 1,20.0,1997.0,16.8,43.0,30.0,33.0,10.0,0.0,28.0,40.0,70.0,12.0,18.0,11.0,7.0,16.0,59.0,97.0,0.0
151,André Ayew,gh GHA,"MF,FW",West Ham,Premier League,27.0,1989.0,9.9,19.0,14.0,6.0,10.0,3.0,6.0,19.0,31.6,13.0,5.0,0.0,5.0,4.0,23.0,3.0,0.0
152,André Ayew,gh GHA,"MF,FW",Swansea City,Premier League,27.0,1989.0,10.6,15.0,10.0,3.0,10.0,2.0,2.0,13.0,15.4,11.0,13.0,1.0,12.0,5.0,20.0,8.0,0.0
153,Jordan Ayew,gh GHA,"FW,MF",Swansea City,Premier League,25.0,1991.0,31.7,82.0,60.0,20.0,35.0,27.0,15.0,54.0,27.8,39.0,43.0,3.0,40.0,24.0,106.0,20.0,1.0
154,Karim Azamoum,fr FRA,MF,Troyes,Ligue 1,27.0,1990.0,25.0,84.0,57.0,41.0,37.0,6.0,27.0,68.0,39.7,41.0,30.0,11.0,19.0,26.0,110.0,61.0,3.0
156,César Azpilicueta,es ESP,DF,Chelsea,Premier League,27.0,1989.0,37.0,80.0,59.0,47.0,26.0,7.0,27.0,54.0,50.0,27.0,48.0,22.0,26.0,54.0,134.0,135.0,1.0
157,Ludovic Baal,gf GUF,DF,Rennes,Ligue 1,31.0,1986.0,12.9,41.0,27.0,29.0,8.0,4.0,13.0,35.0,37.1,22.0,13.0,2.0,11.0,15.0,56.0,37.0,1.0
158,Khouma Babacar,sn SEN,FW,Fiorentina,Serie A,24.0,1993.0,5.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0
159,Khouma Babacar,sn SEN,FW,Sassuolo,Serie A,24.0,1993.0,8.3,10.0,6.0,2.0,4.0,4.0,2.0,6.0,33.3,4.0,8.0,0.0,8.0,3.0,13.0,1.0,0.0
160,Carlos Bacca,co COL,FW,Villarreal,La Liga,30.0,1986.0,27.7,10.0,2.0,2.0,4.0,4.0,1.0,12.0,8.3,11.0,16.0,1.0,15.0,8.0,18.0,16.0,0.0
161,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,28.0,1989.0,26.1,71.0,41.0,26.0,38.0,7.0,28.0,71.0,39.4,43.0,48.0,2.0,46.0,71.0,142.0,52.0,3.0
162,Holger Badstuber,de GER,"DF,MF",Stuttgart,Bundesliga,28.0,1989.0,24.1,44.0,32.0,29.0,14.0,1.0,22.0,39.0,56.4,17.0,27.0,14.0,13.0,41.0,85.0,111.0,4.0
163,Dylan Bahamboula,cg CGO,"FW,MF",Dijon,Ligue 1,22.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Farès Bahlouli,fr FRA,"MF,FW",Lille,Ligue 1,22.0,1995.0,3.4,10.0,8.0,4.0,3.0,3.0,2.0,7.0,28.6,5.0,7.0,0.0,7.0,1.0,11.0,1.0,0.0
165,Stéphane Bahoken,cm CMR,FW,Strasbourg,Ligue 1,25.0,1992.0,18.5,16.0,11.0,3.0,8.0,5.0,4.0,22.0,18.2,18.0,18.0,1.0,17.0,9.0,25.0,1.0,0.0
166,Daniel Baier,de GER,MF,Augsburg,Bundesliga,33.0,1984.0,28.2,83.0,62.0,38.0,40.0,5.0,46.0,83.0,55.4,37.0,26.0,5.0,21.0,57.0,140.0,41.0,1.0
167,Leon Bailey,jm JAM,"FW,DF",Leverkusen,Bundesliga,19.0,1997.0,24.6,16.0,12.0,7.0,4.0,5.0,8.0,13.0,61.5,5.0,28.0,0.0,28.0,15.0,31.0,6.0,0.0
168,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,23.0,1994.0,11.1,17.0,10.0,10.0,5.0,2.0,5.0,12.0,41.7,7.0,11.0,6.0,5.0,25.0,42.0,58.0,1.0
169,Leighton Baines,eng ENG,DF,Everton,Premier League,32.0,1984.0,21.2,25.0,13.0,18.0,3.0,4.0,9.0,14.0,64.3,5.0,18.0,6.0,12.0,25.0,50.0,56.0,0.0
170,Riad Bajić,ba BIH,"FW,MF",Udinese,Serie A,23.0,1994.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
171,Marvin Bakalorz,de GER,MF,Hannover 96,Bundesliga,27.0,1989.0,22.8,44.0,25.0,19.0,23.0,2.0,22.0,37.0,59.5,15.0,38.0,7.0,31.0,20.0,64.0,46.0,1.0
172,Cédric Bakambu,cd COD,FW,Villarreal,La Liga,26.0,1991.0,14.0,10.0,7.0,3.0,6.0,1.0,1.0,7.0,14.3,6.0,9.0,1.0,8.0,3.0,13.0,27.0,0.0
173,Tiemoué Bakayoko,fr FRA,MF,Chelsea,Premier League,22.0,1994.0,23.6,64.0,41.0,25.0,32.0,7.0,16.0,48.0,33.3,32.0,23.0,6.0,17.0,37.0,101.0,38.0,4.0
174,Zakaria Bakkali,be BEL,"FW,MF",La Coruña,La Liga,21.0,1996.0,10.1,12.0,10.0,7.0,4.0,1.0,4.0,14.0,28.6,10.0,5.0,0.0,5.0,4.0,16.0,6.0,0.0
175,Ridle Baku,de GER,MF,Mainz 05,Bundesliga,19.0,1998.0,2.6,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,6.0,2.0,0.0
176,Keita Baldé,sn SEN,"FW,MF",Monaco,Ligue 1,22.0,1995.0,16.4,12.0,8.0,5.0,6.0,1.0,1.0,11.0,9.1,10.0,10.0,1.0,9.0,6.0,18.0,5.0,0.0
177,Sam Baldock,eng ENG,FW,Brighton,Premier League,28.0,1989.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,28.0,1989.0,20.0,19.0,13.0,7.0,8.0,4.0,3.0,14.0,21.4,11.0,13.0,1.0,12.0,12.0,31.0,18.0,0.0
179,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,29.0,1988.0,17.2,34.0,24.0,17.0,13.0,4.0,15.0,27.0,55.6,12.0,24.0,5.0,19.0,17.0,51.0,61.0,0.0
180,Andrija Balić,hr CRO,MF,Udinese,Serie A,19.0,1997.0,12.0,18.0,9.0,5.0,12.0,1.0,8.0,27.0,29.6,19.0,6.0,3.0,3.0,16.0,34.0,13.0,0.0
182,Iván Balliu,al ALB,DF,Metz,Ligue 1,25.0,1992.0,21.7,34.0,22.0,22.0,6.0,6.0,12.0,28.0,42.9,16.0,23.0,9.0,14.0,27.0,61.0,64.0,1.0
183,Fodé Ballo-Touré,sn SEN,DF,Lille,Ligue 1,20.0,1997.0,22.8,50.0,36.0,29.0,16.0,5.0,21.0,47.0,44.7,26.0,27.0,2.0,25.0,28.0,78.0,47.0,1.0
184,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,37.0,1980.0,9.6,14.0,9.0,4.0,9.0,1.0,4.0,25.0,16.0,21.0,15.0,1.0,14.0,8.0,22.0,5.0,0.0
185,Leon Balogun,ng NGA,DF,Mainz 05,Bundesliga,29.0,1988.0,13.0,39.0,32.0,27.0,11.0,1.0,22.0,31.0,71.0,9.0,21.0,9.0,12.0,32.0,71.0,64.0,0.0
186,Mario Balotelli,it ITA,FW,Nice,Ligue 1,26.0,1990.0,25.2,7.0,4.0,1.0,3.0,3.0,0.0,6.0,0.0,6.0,9.0,2.0,7.0,8.0,15.0,26.0,0.0
187,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,27.0,1990.0,17.0,29.0,22.0,23.0,6.0,0.0,16.0,30.0,53.3,14.0,8.0,1.0,7.0,11.0,40.0,52.0,0.0
188,Jonathan Bamba,fr FRA,FW,Saint-Étienne,Ligue 1,21.0,1996.0,28.6,30.0,21.0,18.0,11.0,1.0,12.0,61.0,19.7,49.0,30.0,4.0,26.0,19.0,49.0,17.0,0.0
189,Yacine Bammou,ma MAR,"MF,FW",Nantes,Ligue 1,25.0,1991.0,8.1,18.0,11.0,6.0,10.0,2.0,4.0,14.0,28.6,10.0,16.0,4.0,12.0,6.0,24.0,9.0,0.0
190,Éver Banega,ar ARG,MF,Sevilla,La Liga,29.0,1988.0,26.7,71.0,53.0,25.0,37.0,9.0,22.0,63.0,34.9,41.0,23.0,1.0,22.0,12.0,83.0,17.0,3.0
191,Mattia Bani,it ITA,DF,Chievo,Serie A,23.0,1993.0,14.6,28.0,20.0,22.0,6.0,0.0,11.0,26.0,42.3,15.0,19.0,10.0,9.0,27.0,55.0,111.0,0.0
192,Beni Baningime,cd COD,MF,Everton,Premier League,18.0,1998.0,2.2,6.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,4.0,5.0,1.0,4.0,2.0,8.0,2.0,0.0
193,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,24.0,1992.0,29.7,54.0,34.0,12.0,28.0,14.0,13.0,52.0,25.0,39.0,22.0,1.0,21.0,23.0,77.0,25.0,0.0
194,Sekou Baradji,fr FRA,MF,Amiens,Ligue 1,33.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
195,Antonín Barák,cz CZE,MF,Udinese,Serie A,22.0,1994.0,30.1,58.0,38.0,22.0,27.0,9.0,21.0,58.0,36.2,37.0,34.0,2.0,32.0,18.0,76.0,26.0,1.0
196,Andrea Barberis,it ITA,MF,Crotone,Serie A,23.0,1993.0,33.7,80.0,44.0,33.0,42.0,5.0,16.0,68.0,23.5,52.0,52.0,5.0,47.0,58.0,138.0,67.0,1.0
197,Mariano Barbosa,ar ARG,GK,Villarreal,La Liga,33.0,1984.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
198,Enis Bardhi,mk MKD,MF,Levante,La Liga,22.0,1995.0,17.6,39.0,26.0,14.0,16.0,9.0,10.0,38.0,26.3,28.0,11.0,0.0,11.0,16.0,55.0,7.0,0.0
199,Phil Bardsley,sct SCO,DF,Burnley,Premier League,32.0,1985.0,12.5,17.0,16.0,9.0,7.0,1.0,4.0,11.0,36.4,7.0,22.0,6.0,16.0,22.0,39.0,77.0,0.0
200,Nicolò Barella,it ITA,MF,Cagliari,Serie A,20.0,1997.0,32.8,92.0,69.0,37.0,43.0,12.0,25.0,78.0,32.1,53.0,48.0,6.0,42.0,45.0,137.0,53.0,0.0
201,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,28.0,1989.0,20.7,60.0,45.0,29.0,30.0,1.0,33.0,55.0,60.0,22.0,35.0,12.0,23.0,47.0,107.0,52.0,0.0
202,Ross Barkley,eng ENG,MF,Chelsea,Premier League,23.0,1993.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0
203,Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,Bundesliga,19.0,1998.0,3.5,11.0,11.0,6.0,4.0,1.0,5.0,7.0,71.4,2.0,8.0,2.0,6.0,2.0,13.0,3.0,0.0
204,Ashley Barnes,eng ENG,FW,Burnley,Premier League,27.0,1989.0,24.1,21.0,14.0,1.0,14.0,6.0,5.0,29.0,17.2,24.0,26.0,5.0,21.0,2.0,23.0,19.0,0.0
205,Harvey Barnes,eng ENG,"MF,FW",Leicester City,Premier League,19.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Antonio Barragán,es ESP,DF,Betis,La Liga,30.0,1987.0,26.4,59.0,42.0,40.0,11.0,8.0,24.0,36.0,66.7,12.0,22.0,5.0,17.0,24.0,83.0,66.0,0.0
208,Antonio Barreca,it ITA,DF,Torino,Serie A,22.0,1995.0,5.2,9.0,8.0,3.0,5.0,1.0,4.0,4.0,100.0,0.0,3.0,0.0,3.0,5.0,14.0,16.0,0.0
209,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,33.0,1984.0,21.8,67.0,42.0,23.0,32.0,12.0,18.0,70.0,25.7,52.0,45.0,2.0,43.0,21.0,88.0,29.0,3.0
210,Barri,es ESP,"MF,FW",Getafe,La Liga,21.0,1995.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
211,Musa Barrow,gm GAM,FW,Atalanta,Serie A,18.0,1998.0,4.9,5.0,2.0,1.0,3.0,1.0,2.0,4.0,50.0,2.0,2.0,0.0,2.0,1.0,6.0,2.0,0.0
212,Gareth Barry,eng ENG,MF,West Brom,Premier League,36.0,1981.0,21.4,35.0,19.0,17.0,14.0,4.0,15.0,45.0,33.3,30.0,19.0,11.0,8.0,14.0,49.0,34.0,0.0
213,Fin Bartels,de GER,FW,Werder Bremen,Bundesliga,30.0,1987.0,12.5,12.0,9.0,4.0,3.0,5.0,4.0,12.0,33.3,8.0,5.0,1.0,4.0,7.0,19.0,1.0,1.0
214,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,26.0,1991.0,2.6,3.0,2.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,6.0,6.0,0.0,4.0,7.0,21.0,0.0
215,Marc Bartra,es ESP,DF,Betis,La Liga,26.0,1991.0,15.8,38.0,28.0,30.0,8.0,0.0,21.0,39.0,53.8,18.0,19.0,10.0,9.0,32.0,70.0,97.0,1.0
216,Marc Bartra,es ESP,DF,Dortmund,Bundesliga,26.0,1991.0,9.0,28.0,19.0,16.0,12.0,0.0,15.0,24.0,62.5,9.0,14.0,2.0,12.0,28.0,56.0,43.0,1.0
217,Andrea Barzagli,it ITA,DF,Juventus,Serie A,36.0,1981.0,16.1,26.0,15.0,14.0,11.0,1.0,9.0,16.0,56.3,7.0,14.0,7.0,7.0,17.0,43.0,46.0,0.0
218,Daniele Baselli,it ITA,MF,Torino,Serie A,25.0,1992.0,28.0,63.0,33.0,23.0,36.0,4.0,20.0,56.0,35.7,36.0,29.0,5.0,24.0,57.0,120.0,40.0,1.0
219,Nicolas Basin,fr FRA,DF,Metz,Ligue 1,19.0,1998.0,3.5,9.0,7.0,5.0,3.0,1.0,4.0,9.0,44.4,5.0,6.0,3.0,3.0,8.0,17.0,14.0,0.0
220,Dušan Basta,rs SRB,DF,Lazio,Serie A,32.0,1984.0,8.6,9.0,7.0,4.0,3.0,2.0,6.0,14.0,42.9,8.0,10.0,3.0,7.0,13.0,22.0,15.0,0.0
221,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,Serie A,20.0,1996.0,13.2,49.0,31.0,28.0,15.0,6.0,19.0,48.0,39.6,29.0,23.0,0.0,23.0,19.0,68.0,12.0,1.0
222,Gil Bastião Dias,pt POR,MF,Monaco,Ligue 1,20.0,1996.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
223,Samuel Bastien,cd COD,MF,Chievo,Serie A,20.0,1996.0,15.1,17.0,13.0,7.0,8.0,2.0,7.0,23.0,30.4,16.0,23.0,2.0,21.0,18.0,35.0,25.0,0.0
224,Borja Bastón,es ESP,FW,Málaga,La Liga,24.0,1992.0,10.9,9.0,7.0,1.0,6.0,2.0,1.0,13.0,7.7,12.0,7.0,0.0,7.0,3.0,12.0,5.0,0.0
225,Alessandro Bastoni,it ITA,DF,Atalanta,Serie A,18.0,1999.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
226,Bastos,ao ANG,DF,Lazio,Serie A,26.0,1991.0,15.6,33.0,24.0,19.0,13.0,1.0,19.0,30.0,63.3,11.0,13.0,8.0,5.0,24.0,57.0,67.0,0.0
227,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,23.0,1993.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
228,Michy Batshuayi,be BEL,FW,Dortmund,Bundesliga,23.0,1993.0,9.3,8.0,6.0,1.0,4.0,3.0,2.0,4.0,50.0,2.0,4.0,0.0,4.0,0.0,8.0,5.0,0.0
229,Moritz Bauer,at AUT,"DF,MF",Stoke City,Premier League,25.0,1992.0,14.5,24.0,17.0,17.0,7.0,0.0,10.0,26.0,38.5,16.0,9.0,1.0,8.0,12.0,36.0,48.0,0.0
230,Robert Bauer,de GER,"DF,FW",Werder Bremen,Bundesliga,22.0,1995.0,10.6,31.0,25.0,21.0,9.0,1.0,15.0,25.0,60.0,10.0,8.0,2.0,6.0,21.0,52.0,25.0,2.0
231,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,27.0,1990.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,6.0
232,Timo Baumgartl,de GER,DF,Stuttgart,Bundesliga,21.0,1996.0,29.0,87.0,71.0,55.0,29.0,3.0,56.0,75.0,74.7,19.0,50.0,21.0,29.0,34.0,121.0,132.0,1.0
234,Julian Baumgartlinger,at AUT,"MF,DF",Leverkusen,Bundesliga,29.0,1988.0,15.5,47.0,37.0,21.0,21.0,5.0,14.0,29.0,48.3,15.0,25.0,2.0,23.0,18.0,65.0,23.0,0.0
235,Jon Bautista,es ESP,"FW,MF",Real Sociedad,La Liga,22.0,1995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
236,Paul Baysse,fr FRA,DF,Málaga,La Liga,29.0,1988.0,13.8,25.0,16.0,21.0,3.0,1.0,10.0,17.0,58.8,7.0,10.0,6.0,4.0,20.0,45.0,84.0,0.0
237,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,29.0,1988.0,6.3,4.0,2.0,3.0,1.0,0.0,1.0,5.0,20.0,4.0,4.0,3.0,1.0,7.0,11.0,38.0,1.0
238,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,Bundesliga,20.0,1996.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0
239,Hervé Bazile,ht HAI,"MF,FW",Caen,Ligue 1,27.0,1990.0,9.7,21.0,15.0,9.0,7.0,5.0,5.0,15.0,33.3,10.0,22.0,0.0,22.0,15.0,36.0,8.0,0.0
240,Riechedly Bazoer,nl NED,MF,Wolfsburg,Bundesliga,20.0,1996.0,6.6,8.0,7.0,5.0,2.0,1.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,8.0,16.0,4.0,1.0
241,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,Serie A,20.0,1996.0,4.6,3.0,2.0,2.0,0.0,1.0,1.0,4.0,25.0,3.0,3.0,1.0,2.0,4.0,7.0,18.0,0.0
242,Claudio Beauvue,gp GLP,FW,Leganés,La Liga,29.0,1988.0,18.6,5.0,3.0,2.0,2.0,1.0,1.0,12.0,8.3,11.0,7.0,0.0,7.0,2.0,7.0,16.0,0.0
243,Bebé,cv CPV,"MF,FW",Eibar,La Liga,27.0,1990.0,4.1,9.0,7.0,1.0,4.0,4.0,3.0,8.0,37.5,5.0,5.0,0.0,5.0,3.0,12.0,1.0,0.0
244,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,Bundesliga,23.0,1994.0,23.8,37.0,29.0,15.0,17.0,5.0,14.0,27.0,51.9,13.0,34.0,3.0,31.0,24.0,61.0,27.0,0.0
245,Andreas Beck,de GER,DF,Stuttgart,Bundesliga,30.0,1987.0,21.4,46.0,29.0,27.0,16.0,3.0,21.0,31.0,67.7,10.0,32.0,2.0,30.0,19.0,65.0,46.0,1.0
246,Henri Bedimo,cm CMR,"DF,FW",Marseille,Ligue 1,33.0,1984.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
247,Jan Bednarek,pl POL,DF,Southampton,Premier League,21.0,1996.0,4.7,6.0,3.0,6.0,0.0,0.0,3.0,6.0,50.0,3.0,2.0,1.0,1.0,5.0,11.0,27.0,0.0
248,Asmir Begović,ba BIH,GK,Bournemouth,Premier League,30.0,1987.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,16.0,7.0
249,Valon Behrami,ch SUI,MF,Udinese,Serie A,32.0,1985.0,15.5,63.0,46.0,30.0,27.0,6.0,8.0,44.0,18.2,36.0,47.0,15.0,32.0,22.0,85.0,19.0,0.0
250,Vid Belec,si SVN,GK,Benevento,Serie A,27.0,1990.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
251,Vid Belec,si SVN,GK,Sampdoria,Serie A,27.0,1990.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,Ishak Belfodil,dz ALG,FW,Werder Bremen,Bundesliga,25.0,1992.0,15.0,7.0,6.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,10.0,1.0,9.0,1.0,8.0,9.0,0.0
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,25.0,1991.0,24.2,36.0,25.0,23.0,13.0,0.0,27.0,39.0,69.2,12.0,35.0,18.0,17.0,46.0,82.0,123.0,2.0
254,Karim Bellarabi,de GER,"MF,FW",Leverkusen,Bundesliga,27.0,1990.0,12.7,22.0,17.0,10.0,9.0,3.0,10.0,19.0,52.6,9.0,26.0,1.0,25.0,13.0,35.0,5.0,0.0
255,Héctor Bellerín,es ESP,DF,Arsenal,Premier League,22.0,1995.0,33.9,57.0,43.0,36.0,12.0,9.0,25.0,52.0,48.1,27.0,42.0,8.0,34.0,23.0,80.0,89.0,4.0
256,François Bellugou,fr FRA,MF,Troyes,Ligue 1,30.0,1987.0,24.2,48.0,33.0,23.0,21.0,4.0,21.0,49.0,42.9,28.0,20.0,6.0,14.0,28.0,76.0,45.0,0.0
257,Andrea Belotti,it ITA,FW,Torino,Serie A,23.0,1993.0,29.8,32.0,23.0,9.0,15.0,8.0,3.0,30.0,10.0,27.0,14.0,1.0,13.0,6.0,38.0,19.0,1.0
258,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,Ligue 1,33.0,1984.0,3.8,11.0,8.0,5.0,3.0,3.0,2.0,11.0,18.2,9.0,3.0,0.0,3.0,2.0,13.0,3.0,0.0
260,Wissam Ben Yedder,fr FRA,FW,Sevilla,La Liga,26.0,1990.0,18.9,12.0,8.0,2.0,5.0,5.0,1.0,2.0,50.0,1.0,10.0,0.0,10.0,5.0,17.0,2.0,0.0
