,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
1711,Jackson Martínez,COL,FW,Atlético Madrid,es La Liga,28.0,1986.0,7.3,2.0,26.0,9.0,34.6,3.56,1.23,0.08,0.22,,0.0,0.0
1712,Javi Martínez,ESP,"DF,MF",Bayern Munich,de Bundesliga,26.0,1988.0,12.3,1.0,,2.0,,,0.16,,0.5,,0.0,0.0
1713,Josef Martínez,VEN,FW,Torino,it Serie A,22.0,1993.0,10.3,3.0,,11.0,,,1.07,,0.27,,0.0,0.0
1714,Pablo Martinez,FRA,DF,Gazélec Ajaccio,fr Ligue 1,26.0,1989.0,24.5,0.0,,3.0,,,0.12,,0.0,,0.0,0.0
1716,Raphael Martinho,BRA,MF,Carpi,it Serie A,27.0,1988.0,7.5,0.0,,2.0,,,0.27,,0.0,,0.0,0.0
1717,Jonathan Martins Pereira,FRA,DF,Troyes,fr Ligue 1,29.0,1986.0,10.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1718,Jonathan Martins Pereira,FRA,DF,Guingamp,fr Ligue 1,29.0,1986.0,15.4,0.0,,4.0,,,0.26,,0.0,,0.0,0.0
1719,Joris Marveaux,MTQ,MF,Montpellier,fr Ligue 1,32.0,1982.0,4.9,1.0,,2.0,,,0.41,,0.5,,0.0,0.0
1720,Omar Mascarell,ESP,MF,Sporting Gijón,es La Liga,22.0,1993.0,19.7,0.0,11.0,1.0,9.1,0.56,0.05,0.0,0.0,,0.0,0.0
1721,Javier Mascherano,ARG,DF,Barcelona,es La Liga,31.0,1984.0,29.9,0.0,3.0,1.0,33.3,0.1,0.03,0.0,0.0,,0.0,0.0
1722,Andrea Masiello,ITA,DF,Atalanta,it Serie A,29.0,1986.0,26.6,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
1723,Adam Masina,MAR,DF,Bologna,it Serie A,21.0,1994.0,29.1,2.0,,3.0,,,0.1,,0.67,,0.0,0.0
1724,Ryan Mason,GBR,MF,Tottenham,eng Premier League,24.0,1991.0,8.9,1.0,,9.0,,,1.01,,0.11,,0.0,0.0
1725,Hachim Mastour,MAR,FW,Málaga,es La Liga,17.0,1998.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1726,Juan Mata,ESP,MF,Manchester Utd,eng Premier League,27.0,1988.0,32.1,6.0,,22.0,,,0.69,,0.23,,1.0,1.0
1727,Tim Matavž,SVN,FW,Genoa,it Serie A,26.0,1989.0,5.2,0.0,,2.0,,,0.39,,0.0,,0.0,0.0
1728,Tim Matavž,SVN,FW,Augsburg,de Bundesliga,26.0,1989.0,4.1,0.0,,3.0,,,0.73,,0.0,,0.0,0.0
1729,Simão Mate Junior,MOZ,"MF,DF",Levante,es La Liga,27.0,1988.0,24.2,1.0,10.0,4.0,40.0,0.41,0.17,0.1,0.25,,0.0,0.0
1730,Christian Mathenia,DEU,GK,Darmstadt 98,de Bundesliga,23.0,1992.0,33.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1731,William Matheus,BRA,DF,Toulouse,fr Ligue 1,25.0,1990.0,13.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1732,Jérémy Mathieu,FRA,DF,Barcelona,es La Liga,31.0,1983.0,14.0,0.0,7.0,3.0,42.9,0.5,0.21,0.0,0.0,,0.0,0.0
1733,Lionel Mathis,FRA,MF,Guingamp,fr Ligue 1,33.0,1981.0,15.4,0.0,,2.0,,,0.13,,0.0,,0.0,0.0
1734,Nemanja Matić,SRB,MF,Chelsea,eng Premier League,26.0,1988.0,26.8,2.0,,8.0,,,0.3,,0.25,,0.0,0.0
1735,Joël Matip,CMR,DF,Schalke 04,de Bundesliga,23.0,1991.0,34.0,3.0,,8.0,,,0.24,,0.38,,0.0,0.0
1736,Marvin Matip,CMR,DF,Ingolstadt 04,de Bundesliga,29.0,1985.0,32.5,2.0,,5.0,,,0.15,,0.4,,0.0,0.0
1737,Jose Matos,ESP,MF,Sevilla,es La Liga,20.0,1995.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1738,Ryder Matos,BRA,FW,Udinese,it Serie A,22.0,1993.0,4.6,0.0,,1.0,,,0.22,,0.0,,0.0,0.0
1739,Ryder Matos,BRA,"FW,MF",Carpi,it Serie A,22.0,1993.0,13.3,2.0,,4.0,,,0.3,,0.5,,0.0,0.0
1740,Alessandro Matri,ITA,"FW,MF",Lazio,it Serie A,30.0,1984.0,9.1,4.0,,6.0,,,0.66,,0.67,,0.0,0.0
1742,Adam Matthews,GB-WLS,"DF,MF",Sunderland,eng Premier League,23.0,1992.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1743,Federico Mattiello,ITA,DF,Chievo,it Serie A,20.0,1995.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1744,Blaise Matuidi,FRA,MF,Paris S-G,fr Ligue 1,28.0,1987.0,22.9,4.0,,9.0,,,0.39,,0.44,,0.0,0.0
1745,Matuzalém,BRA,MF,Hellas Verona,it Serie A,35.0,1980.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0
1746,Robin Maulun,FRA,MF,Bordeaux,fr Ligue 1,18.0,1996.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1747,Neal Maupay,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18.0,1996.0,5.8,1.0,,3.0,,,0.51,,0.33,,0.0,0.0
1748,José Mauri,ITA,MF,Milan,it Serie A,19.0,1996.0,2.7,0.0,,1.0,,,0.37,,0.0,,0.0,0.0
1749,Stefano Mauri,ITA,"MF,FW",Lazio,it Serie A,35.0,1980.0,5.6,1.0,,1.0,,,0.18,,1.0,,0.0,0.0
1750,Nicolas Maurice-Belay,FRA,"MF,FW",Bordeaux,fr Ligue 1,30.0,1985.0,14.2,1.0,,3.0,,,0.21,,0.33,,0.0,0.0
1751,Maurício,BRA,DF,Lazio,it Serie A,26.0,1988.0,21.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1752,Clément Maury,FRA,GK,Gazélec Ajaccio,fr Ligue 1,29.0,1985.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1753,Chris Mavinga,COD,DF,Troyes,fr Ligue 1,24.0,1991.0,17.6,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
1754,Mërgim Mavraj,ALB,DF,Köln,de Bundesliga,29.0,1986.0,11.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1755,Rio Mavuba,FRA,MF,Lille,fr Ligue 1,31.0,1984.0,31.2,0.0,,4.0,,,0.13,,0.0,,0.0,0.0
1756,Philipp Max,DEU,DF,Augsburg,de Bundesliga,21.0,1993.0,23.4,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
1757,Alexandru Maxim,ROU,MF,Stuttgart,de Bundesliga,25.0,1990.0,11.8,1.0,,14.0,,,1.19,,0.07,,0.0,0.0
1758,Eric Maxim Choupo-Moting,CMR,"MF,FW",Schalke 04,de Bundesliga,26.0,1989.0,20.7,6.0,,16.0,,,0.77,,0.38,,0.0,0.0
1759,Maxwell,BRA,DF,Paris S-G,fr Ligue 1,33.0,1981.0,24.7,3.0,,5.0,,,0.2,,0.6,,0.0,0.0
1760,Kévin Mayi,GAB,"MF,FW",Gazélec Ajaccio,fr Ligue 1,22.0,1993.0,10.6,3.0,,9.0,,,0.85,,0.33,,0.0,0.0
1761,Borja Mayoral,ESP,FW,Real Madrid,es La Liga,18.0,1997.0,3.1,0.0,3.0,0.0,0.0,0.96,0.0,0.0,,,0.0,0.0
1762,Kevin Mbabu,CHE,DF,Newcastle Utd,eng Premier League,20.0,1995.0,1.6,0.0,,1.0,,,0.63,,0.0,,0.0,0.0
1763,Jerry Mbakogu,NGA,FW,Carpi,it Serie A,22.0,1992.0,18.8,2.0,,12.0,,,0.64,,0.08,,1.0,3.0
1764,Kylian Mbappé,FRA,"MF,FW",Monaco,fr Ligue 1,16.0,1998.0,3.3,1.0,,2.0,,,0.61,,0.5,,0.0,0.0
1765,Ibrahima Mbaye,SEN,DF,Bologna,it Serie A,20.0,1994.0,10.9,0.0,,1.0,,,0.09,,0.0,,0.0,0.0
1766,Chancel Mbemba,COD,DF,Newcastle Utd,eng Premier League,20.0,1994.0,32.5,0.0,,2.0,,,0.06,,0.0,,0.0,0.0
1768,Nolan Mbemba,COG,FW,Lille,fr Ligue 1,20.0,1995.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1769,Dieumerci Mbokani,COD,FW,Norwich City,eng Premier League,29.0,1985.0,17.7,7.0,,17.0,,,0.96,,0.41,,0.0,0.0
1770,James McArthur,SYC,MF,Crystal Palace,eng Premier League,27.0,1987.0,24.3,2.0,,4.0,,,0.16,,0.5,,0.0,0.0
1771,Gareth McAuley,NIC,DF,West Brom,eng Premier League,35.0,1979.0,34.0,1.0,,3.0,,,0.09,,0.33,,0.0,0.0
1772,Alex McCarthy,GBR,GK,Crystal Palace,eng Premier League,25.0,1989.0,7.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1773,James McCarthy,IRL,MF,Everton,eng Premier League,24.0,1990.0,27.0,2.0,,7.0,,,0.26,,0.29,,0.0,0.0
1774,James McClean,IRL,"MF,FW",West Brom,eng Premier League,26.0,1989.0,26.8,2.0,,9.0,,,0.34,,0.22,,0.0,0.0
1775,Levan Mchedlidze,GEO,FW,Empoli,it Serie A,25.0,1990.0,3.6,0.0,,2.0,,,0.56,,0.0,,0.0,0.0
1776,Callum McManaman,GBR,MF,West Brom,eng Premier League,24.0,1991.0,3.1,0.0,,1.0,,,0.32,,0.0,,0.0,0.0
1777,Paddy McNair,NIC,DF,Manchester Utd,eng Premier League,20.0,1995.0,3.5,0.0,,1.0,,,0.29,,0.0,,0.0,0.0
1778,Gary Medel,CHL,"MF,DF",Inter,it Serie A,27.0,1987.0,26.8,1.0,,2.0,,,0.07,,0.5,,0.0,0.0
1779,Carl Medjani,DZA,DF,Levante,es La Liga,30.0,1985.0,14.0,1.0,5.0,2.0,40.0,0.36,0.14,0.2,0.5,,0.0,0.0
1780,Slobodan Medojević,SRB,MF,Eint Frankfurt,de Bundesliga,24.0,1990.0,6.2,1.0,,1.0,,,0.16,,1.0,,0.0,0.0
1781,Álvaro Medrán,ESP,MF,Getafe,es La Liga,21.0,1994.0,16.5,2.0,31.0,13.0,41.9,1.88,0.79,0.06,0.15,,0.0,0.0
1782,Riccardo Meggiorini,ITA,FW,Chievo,it Serie A,29.0,1985.0,18.2,5.0,,13.0,,,0.71,,0.38,,0.0,0.0
1783,Admir Mehmedi,CHE,MF,Leverkusen,de Bundesliga,24.0,1991.0,14.8,2.0,,11.0,,,0.74,,0.18,,0.0,0.0
1784,Alexander Meier,DEU,"FW,MF",Eint Frankfurt,de Bundesliga,32.0,1983.0,18.4,12.0,,26.0,,,1.41,,0.42,,1.0,1.0
1785,Soualiho Meïté,FRA,"DF,MF",Lille,fr Ligue 1,21.0,1994.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1786,Yakou Méïte,CIV,"FW,MF",Paris S-G,fr Ligue 1,19.0,1996.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1787,Felipe Melo,BRA,MF,Inter,it Serie A,32.0,1983.0,19.7,1.0,,6.0,,,0.3,,0.17,,0.0,0.0
1788,Pedro Mendes,PRT,DF,Rennes,fr Ligue 1,24.0,1990.0,20.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1789,Ryan Mendes,CPV,"FW,MF",Lille,fr Ligue 1,25.0,1990.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1790,Tiago Mendes,PRT,MF,Atlético Madrid,es La Liga,34.0,1981.0,11.7,1.0,7.0,2.0,28.6,0.6,0.17,0.14,0.5,,0.0,0.0
1791,Édgar Méndez,ESP,"MF,FW",Granada,es La Liga,25.0,1990.0,8.3,1.0,11.0,2.0,18.2,1.33,0.24,0.09,0.5,,0.0,0.0
1792,Sergio Mendigutxia,ESP,FW,Sporting Gijón,es La Liga,22.0,1993.0,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0
1794,Alexandre Mendy,GNB,FW,Nice,fr Ligue 1,21.0,1994.0,4.2,1.0,,4.0,,,0.94,,0.25,,0.0,0.0
1795,Benjamin Mendy,FRA,DF,Marseille,fr Ligue 1,21.0,1994.0,21.7,1.0,,4.0,,,0.18,,0.25,,0.0,0.0
1796,Nampalys Mendy,SEN,MF,Nice,fr Ligue 1,23.0,1992.0,37.7,1.0,,1.0,,,0.03,,1.0,,0.0,0.0
1797,Álex Menéndez,ESP,"MF,DF",Sporting Gijón,es La Liga,24.0,1991.0,11.5,2.0,17.0,5.0,29.4,1.47,0.43,0.12,0.4,,0.0,0.0
1798,Jérémy Ménez,FRA,FW,Milan,it Serie A,28.0,1987.0,3.3,2.0,,5.0,,,1.52,,0.2,,1.0,1.0
1799,Bernard Mensah,GHA,MF,Getafe,es La Liga,20.0,1994.0,0.7,0.0,2.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0
1800,Jorge Meré,ESP,DF,Sporting Gijón,es La Liga,18.0,1997.0,24.1,0.0,8.0,1.0,12.5,0.33,0.04,0.0,0.0,,0.0,0.0
1801,Sabin Merino,ESP,"MF,FW",Athletic Club,es La Liga,23.0,1992.0,12.6,5.0,26.0,15.0,57.7,2.07,1.19,0.19,0.33,,0.0,0.0
1802,Alexander Merkel,KAZ,MF,Udinese,it Serie A,23.0,1992.0,0.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1803,Dries Mertens,BEL,FW,Napoli,it Serie A,28.0,1987.0,12.3,5.0,,18.0,,,1.46,,0.28,,0.0,0.0
1804,Per Mertesacker,DEU,DF,Arsenal,eng Premier League,30.0,1984.0,22.8,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
1805,Roque Mesa,ESP,MF,Las Palmas,es La Liga,26.0,1989.0,31.4,1.0,34.0,7.0,20.6,1.08,0.22,0.03,0.14,,0.0,0.0
1806,Djamel Mesbah,DZA,DF,Sampdoria,it Serie A,30.0,1984.0,6.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1807,Walid Mesloub,DZA,MF,Lorient,fr Ligue 1,29.0,1985.0,23.6,1.0,,8.0,,,0.34,,0.13,,0.0,0.0
1808,Lionel Messi,ARG,FW,Barcelona,es La Liga,28.0,1987.0,30.3,26.0,158.0,75.0,47.5,5.21,2.47,0.15,0.31,,3.0,7.0
1809,Mexer,MOZ,DF,Rennes,fr Ligue 1,26.0,1988.0,14.5,0.0,,1.0,,,0.07,,0.0,,0.0,0.0
1810,Philippe Mexès,FRA,DF,Milan,it Serie A,33.0,1982.0,4.5,1.0,,4.0,,,0.9,,0.25,,0.0,0.0
1811,Max Meyer,DEU,MF,Schalke 04,de Bundesliga,19.0,1995.0,25.6,5.0,,23.0,,,0.9,,0.22,,0.0,0.0
1812,Omenuke Mfulu,COD,"MF,DF",Reims,fr Ligue 1,21.0,1994.0,4.2,0.0,,0.0,,,0.0,,,,0.0,0.0
1813,Matt Miazga,USA,DF,Chelsea,eng Premier League,20.0,1995.0,1.5,0.0,,0.0,,,0.0,,,,0.0,0.0
1814,Tom Mickel,DEU,GK,Hamburger SV,de Bundesliga,26.0,1989.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1815,Giulio Migliaccio,ITA,MF,Atalanta,it Serie A,34.0,1981.0,6.0,0.0,,1.0,,,0.17,,0.0,,0.0,0.0
1816,Simon Mignolet,BEL,GK,Liverpool,eng Premier League,27.0,1988.0,34.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1817,Miku,VEN,"FW,MF",Rayo Vallecano,es La Liga,29.0,1985.0,17.2,9.0,42.0,20.0,47.6,2.45,1.17,0.21,0.45,,0.0,0.0
1818,Sergej Milinković-Savić,SRB,MF,Lazio,it Serie A,20.0,1995.0,18.2,1.0,,12.0,,,0.66,,0.08,,0.0,0.0
1820,James Milner,GBR,"MF,FW",Liverpool,eng Premier League,29.0,1986.0,26.8,5.0,,11.0,,,0.41,,0.36,,1.0,1.0
1821,Alexander Milošević,SWE,DF,Hannover 96,de Bundesliga,23.0,1992.0,9.1,0.0,,3.0,,,0.33,,0.0,,0.0,0.0
1822,Santi Mina,ESP,"FW,MF",Valencia,es La Liga,19.0,1995.0,18.4,4.0,30.0,12.0,40.0,1.63,0.65,0.13,0.33,,0.0,0.0
1823,Tyrone Mings,GBR,DF,Bournemouth,eng Premier League,22.0,1993.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
1824,Kevin Mirallas,BEL,"MF,FW",Everton,eng Premier League,27.0,1987.0,11.3,4.0,,16.0,,,1.42,,0.25,,0.0,0.0
1825,Miranda,BRA,DF,Inter,it Serie A,30.0,1984.0,31.0,1.0,,5.0,,,0.16,,0.2,,0.0,0.0
1826,Antonio Mirante,ITA,GK,Bologna,it Serie A,32.0,1983.0,33.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1827,Simone Missiroli,ITA,MF,Sassuolo,it Serie A,29.0,1986.0,20.4,2.0,,4.0,,,0.2,,0.5,,0.0,0.0
1828,Aleksandar Mitrović,SRB,FW,Newcastle Utd,eng Premier League,20.0,1994.0,23.5,9.0,,30.0,,,1.27,,0.23,,2.0,2.0
1829,Maximilian Mittelstädt,DEU,"MF,DF",Hertha BSC,de Bundesliga,18.0,1997.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1830,Henrikh Mkhitaryan,ARM,"MF,FW",Dortmund,de Bundesliga,26.0,1989.0,28.6,11.0,,29.0,,,1.02,,0.38,,0.0,0.0
1831,Filip Mladenović,SRB,"MF,DF",Köln,de Bundesliga,23.0,1991.0,9.4,0.0,,5.0,,,0.53,,0.0,,0.0,0.0
1832,Anthony Modeste,FRA,FW,Köln,de Bundesliga,27.0,1988.0,31.9,15.0,,47.0,,,1.47,,0.26,,3.0,4.0
1833,François Modesto,FRA,"DF,MF",Bastia,fr Ligue 1,36.0,1978.0,26.9,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
1834,Luka Modrić,HRV,MF,Real Madrid,es La Liga,29.0,1985.0,29.1,2.0,35.0,10.0,28.6,1.2,0.34,0.06,0.2,,0.0,0.0
1835,Wilfried Moimbé,FRA,DF,Nantes,fr Ligue 1,26.0,1988.0,14.7,0.0,,2.0,,,0.14,,0.0,,0.0,0.0
1836,Niklas Moisander,FIN,DF,Sampdoria,it Serie A,29.0,1985.0,19.8,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1837,Sascha Mölders,DEU,FW,Augsburg,de Bundesliga,30.0,1985.0,0.3,0.0,,1.0,,,3.1,,0.0,,0.0,0.0
1838,Jorge Molina,ESP,FW,Betis,es La Liga,33.0,1982.0,10.2,1.0,14.0,6.0,42.9,1.37,0.59,0.07,0.17,,0.0,0.0
1839,Cristian Molinaro,ITA,MF,Torino,it Serie A,32.0,1983.0,21.8,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
1840,Francisco Molinero,ESP,DF,Betis,es La Liga,30.0,1985.0,13.2,0.0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,,0.0,0.0
1841,Yohan Mollo,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,26.0,1989.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
1842,Momo,ESP,MF,Las Palmas,es La Liga,33.0,1982.0,15.4,0.0,15.0,5.0,33.3,0.98,0.33,0.0,0.0,,0.0,0.0
1843,Gaetano Monachello,ITA,FW,Atalanta,it Serie A,21.0,1994.0,4.0,0.0,,4.0,,,1.0,,0.0,,0.0,0.0
1844,Kévin Monnet-Paquet,FRA,"MF,FW",Saint-Étienne,fr Ligue 1,26.0,1988.0,25.3,2.0,,19.0,,,0.75,,0.11,,0.0,0.0
1846,Nacho Monreal,ESP,DF,Arsenal,eng Premier League,29.0,1986.0,36.1,0.0,,4.0,,,0.11,,0.0,,0.0,0.0
1847,Nacho Monsalve,ESP,DF,Atlético Madrid,es La Liga,21.0,1994.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1848,Paco Montañés,ESP,MF,Espanyol,es La Liga,28.0,1986.0,3.1,0.0,4.0,2.0,50.0,1.31,0.65,0.0,0.0,,0.0,0.0
1849,Jefferson Montero,ECU,"MF,FW",Swansea City,eng Premier League,25.0,1989.0,15.1,0.0,,6.0,,,0.4,,0.0,,0.0,0.0
1850,Joni Montiel,ESP,MF,Rayo Vallecano,es La Liga,16.0,1998.0,2.4,0.0,2.0,0.0,0.0,0.84,0.0,0.0,,,0.0,0.0
1851,Riccardo Montolivo,ITA,MF,Milan,it Serie A,30.0,1985.0,29.8,0.0,,5.0,,,0.17,,0.0,,0.0,0.0
1852,Ángel Montoro,ESP,MF,Las Palmas,es La Liga,27.0,1988.0,4.8,0.0,1.0,0.0,0.0,0.21,0.0,0.0,,,0.0,0.0
1853,Martín Montoya,ESP,DF,Inter,it Serie A,24.0,1991.0,2.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1854,Martín Montoya,ESP,DF,Betis,es La Liga,24.0,1991.0,13.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,,,0.0,0.0
1855,Alfredo Morales,USA,MF,Ingolstadt 04,de Bundesliga,25.0,1990.0,18.5,1.0,,9.0,,,0.49,,0.11,,0.0,0.0
1856,Maximiliano Moralez,ARG,FW,Atalanta,it Serie A,28.0,1987.0,15.1,1.0,,10.0,,,0.66,,0.1,,0.0,0.0
1857,Vangelis Moras,GRC,DF,Hellas Verona,it Serie A,33.0,1981.0,30.6,1.0,,2.0,,,0.07,,0.5,,0.0,0.0
1858,Álvaro Morata,ESP,FW,Juventus,it Serie A,22.0,1992.0,16.0,7.0,,20.0,,,1.25,,0.3,,1.0,1.0
1859,Jan Morávek,CZE,MF,Augsburg,de Bundesliga,25.0,1989.0,4.4,1.0,,1.0,,,0.23,,1.0,,0.0,0.0
1860,Steven Moreira,FRA,"MF,DF",Rennes,fr Ligue 1,20.0,1994.0,13.6,0.0,,0.0,,,0.0,,,,0.0,0.0
1861,Jérémy Morel,MDG,DF,Lyon,fr Ligue 1,31.0,1984.0,27.9,0.0,,2.0,,,0.07,,0.0,,0.0,0.0
1862,Alberto Moreno,ESP,DF,Liverpool,eng Premier League,23.0,1992.0,28.3,1.0,,8.0,,,0.28,,0.13,,0.0,0.0
1863,Gerard Moreno,ESP,"FW,MF",Espanyol,es La Liga,23.0,1992.0,21.3,7.0,51.0,21.0,41.2,2.4,0.99,0.12,0.29,,1.0,1.0
1864,Emiliano Moretti,ITA,DF,Torino,it Serie A,34.0,1981.0,35.0,1.0,,6.0,,,0.17,,0.17,,0.0,0.0
1865,Wes Morgan,JAM,DF,Leicester City,eng Premier League,31.0,1984.0,38.0,2.0,,6.0,,,0.16,,0.33,,0.0,0.0
1866,Michel Morganella,CHE,"MF,DF",Palermo,it Serie A,26.0,1989.0,11.4,0.0,,3.0,,,0.26,,0.0,,0.0,0.0
1867,Christoph Moritz,DEU,MF,Mainz 05,de Bundesliga,25.0,1990.0,2.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1868,Archimede Morleo,ITA,DF,Bologna,it Serie A,31.0,1983.0,4.4,0.0,,1.0,,,0.23,,0.0,,0.0,0.0
1869,James Morrison,SYC,MF,West Brom,eng Premier League,29.0,1986.0,14.9,3.0,,12.0,,,0.81,,0.25,,0.0,1.0
1870,Ravel Morrison,JAM,MF,Lazio,it Serie A,22.0,1993.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
1872,Victor Moses,NGA,"MF,FW",West Ham,eng Premier League,24.0,1990.0,10.9,1.0,,4.0,,,0.37,,0.25,,0.0,0.0
1873,Pedro Mosquera,ESP,MF,La Coruña,es La Liga,27.0,1988.0,36.5,0.0,29.0,4.0,13.8,0.79,0.11,0.0,0.0,,0.0,0.0
1874,Mehdi Mostefa,DZA,MF,Bastia,fr Ligue 1,31.0,1983.0,20.1,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
1875,Mehdi Mostefa,DZA,MF,Lorient,fr Ligue 1,31.0,1983.0,1.0,0.0,,35.0,,,35.0,,0.0,,0.0,0.0
1876,Thiago Motta,ITA,MF,Paris S-G,fr Ligue 1,32.0,1982.0,26.0,1.0,,2.0,,,0.08,,0.5,,0.0,0.0
1877,François Moubandje,CHE,DF,Toulouse,fr Ligue 1,25.0,1990.0,20.8,0.0,,0.0,,,0.0,,,,0.0,0.0
1878,Benjamin Moukandjo,CMR,FW,Lorient,fr Ligue 1,26.0,1988.0,24.7,13.0,,26.0,,,1.05,,0.31,,5.0,5.0
1879,Steve Mounié,BEN,FW,Montpellier,fr Ligue 1,20.0,1994.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1880,Anthony Mounier,FRA,"FW,MF",Bologna,it Serie A,27.0,1987.0,21.4,4.0,,8.0,,,0.37,,0.5,,0.0,0.0
1881,Anthony Mounier,FRA,MF,Montpellier,fr Ligue 1,27.0,1987.0,3.0,0.0,,2.0,,,0.67,,0.0,,0.0,0.0
1882,Lucas Moura,BRA,"FW,MF",Paris S-G,fr Ligue 1,22.0,1992.0,25.8,9.0,,27.0,,,1.05,,0.3,,1.0,1.0
1883,João Moutinho,PRT,MF,Monaco,fr Ligue 1,28.0,1986.0,23.6,1.0,,8.0,,,0.34,,0.13,,0.0,0.0
1884,Nicolai Müller,DEU,MF,Hamburger SV,de Bundesliga,27.0,1987.0,23.9,9.0,,19.0,,,0.8,,0.47,,0.0,0.0
1885,Thomas Müller,DEU,"MF,FW",Bayern Munich,de Bundesliga,25.0,1989.0,26.0,20.0,,46.0,,,1.77,,0.33,,5.0,6.0
1886,Maurice Multhaup,DEU,MF,Ingolstadt 04,de Bundesliga,18.0,1996.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
1887,Rémi Mulumba,COD,MF,Lorient,fr Ligue 1,22.0,1992.0,1.7,0.0,,2.0,,,1.17,,0.0,,0.0,0.0
1888,Youssouf Mulumbu,COD,MF,Norwich City,eng Premier League,28.0,1987.0,4.1,0.0,,1.0,,,0.24,,0.0,,0.0,0.0
1889,Iker Muniain,ESP,MF,Athletic Club,es La Liga,22.0,1992.0,11.3,2.0,22.0,8.0,36.4,1.95,0.71,0.09,0.25,,0.0,0.0
1890,Marc Muniesa,ESP,DF,Stoke City,eng Premier League,23.0,1992.0,12.4,0.0,,0.0,,,0.0,,,,0.0,0.0
1891,Juan Muñiz,ESP,MF,Sporting Gijón,es La Liga,23.0,1992.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
1892,Ezequiel Muñoz,ARG,DF,Genoa,it Serie A,24.0,1990.0,15.6,0.0,,3.0,,,0.19,,0.0,,0.0,0.0
1893,Juan Muñoz,ESP,"MF,FW",Sevilla,es La Liga,19.0,1995.0,3.4,1.0,6.0,3.0,50.0,1.78,0.89,0.17,0.33,,0.0,0.0
1894,Luis Muriel,COL,FW,Sampdoria,it Serie A,24.0,1991.0,18.8,6.0,,20.0,,,1.06,,0.3,,0.0,0.0
1895,Jeison Murillo,COL,DF,Inter,it Serie A,23.0,1992.0,31.6,2.0,,5.0,,,0.16,,0.4,,0.0,0.0
1896,Glenn Murray,GBR,FW,Crystal Palace,eng Premier League,31.0,1983.0,1.4,0.0,,1.0,,,0.71,,0.0,,0.0,0.0
1898,Glenn Murray,GBR,FW,Bournemouth,eng Premier League,31.0,1983.0,7.5,3.0,,13.0,,,1.73,,0.23,,0.0,1.0
