,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1270,Juan Ignacio Ramírez,uy URU,FW,Saint-Étienne,Ligue 1,24.0,1997.0,1.4,20.0,0.0,0.0,10.0,10.0,6.0,20.0,2.0,1.0,50.0,1.0,50.0,6.0,33.0,19.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0
1271,Igor,br BRA,DF,Fiorentina,Serie A,23.0,1998.0,24.9,1905.0,134.0,947.0,935.0,39.0,15.0,1905.0,12.0,12.0,100.0,0.0,0.0,1206.0,6111.0,3553.0,20.0,8.0,0.0,18.0,3.0,1350.0,1.0
1272,Kelechi Iheanacho,ng NGA,FW,Leicester City,Premier League,24.0,1996.0,14.0,531.0,11.0,46.0,232.0,260.0,50.0,531.0,33.0,16.0,48.5,17.0,51.5,314.0,1599.0,677.0,28.0,18.0,11.0,52.0,21.0,396.0,85.0
1274,Danylo Ihnatenko,ua UKR,MF,Bordeaux,Ligue 1,24.0,1997.0,7.7,456.0,23.0,87.0,286.0,90.0,3.0,456.0,9.0,9.0,100.0,0.0,0.0,315.0,1724.0,845.0,16.0,15.0,0.0,6.0,2.0,284.0,10.0
1275,Jonathan Ikone,fr FRA,FW,Fiorentina,Serie A,23.0,1998.0,7.2,369.0,6.0,31.0,159.0,183.0,28.0,369.0,23.0,13.0,56.5,10.0,43.5,244.0,1623.0,758.0,13.0,14.0,7.0,27.0,10.0,273.0,57.0
1276,Jonathan Ikone,fr FRA,"MF,FW",Lille,Ligue 1,23.0,1998.0,11.8,576.0,15.0,63.0,284.0,248.0,44.0,576.0,56.0,25.0,44.6,30.0,53.6,372.0,2512.0,1243.0,34.0,29.0,11.0,29.0,18.0,417.0,71.0
1277,Ivan Ilić,rs SRB,MF,Hellas Verona,Serie A,20.0,2001.0,28.1,1679.0,85.0,358.0,990.0,346.0,27.0,1679.0,43.0,26.0,60.5,17.0,39.5,969.0,5271.0,2229.0,39.0,47.0,5.0,48.0,22.0,1057.0,67.0
1278,Josip Iličić,si SVN,"MF,FW",Atalanta,Serie A,33.0,1988.0,9.3,618.0,4.0,40.0,242.0,344.0,53.0,617.0,40.0,27.0,67.5,13.0,32.5,455.0,2528.0,1146.0,43.0,20.0,18.0,39.0,10.0,516.0,98.0
1279,Asier Illarramendi,es ESP,MF,Real Sociedad,La Liga,31.0,1990.0,4.2,341.0,17.0,103.0,201.0,39.0,0.0,341.0,7.0,3.0,42.9,4.0,57.1,175.0,703.0,236.0,0.0,5.0,0.0,4.0,6.0,228.0,5.0
1280,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,Bundesliga,32.0,1989.0,3.0,162.0,27.0,94.0,60.0,10.0,3.0,162.0,1.0,0.0,0.0,1.0,100.0,64.0,218.0,119.0,0.0,1.0,0.0,2.0,1.0,59.0,0.0
1281,Ciro Immobile,it ITA,FW,Lazio,Serie A,31.0,1990.0,30.1,1199.0,20.0,91.0,496.0,622.0,190.0,1190.0,40.0,19.0,47.5,20.0,50.0,725.0,3351.0,1497.0,52.0,31.0,31.0,77.0,44.0,995.0,204.0
1282,Burak İnce,tr TUR,FW,Arminia,Bundesliga,17.0,2004.0,1.5,47.0,0.0,3.0,22.0,24.0,6.0,47.0,3.0,3.0,100.0,0.0,0.0,30.0,194.0,76.0,4.0,4.0,1.0,2.0,3.0,36.0,12.0
1283,Danny Ings,eng ENG,FW,Aston Villa,Premier League,29.0,1992.0,21.1,617.0,21.0,63.0,246.0,314.0,112.0,616.0,31.0,10.0,32.3,21.0,67.7,321.0,1568.0,625.0,24.0,15.0,8.0,50.0,21.0,394.0,117.0
1284,Marcus Ingvartsen,dk DEN,MF,Union Berlin,Bundesliga,25.0,1996.0,1.4,43.0,2.0,7.0,25.0,11.0,2.0,43.0,3.0,2.0,66.7,1.0,33.3,19.0,77.0,7.0,0.0,0.0,0.0,4.0,1.0,28.0,4.0
1285,Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,Bundesliga,25.0,1996.0,7.6,337.0,5.0,28.0,164.0,146.0,37.0,336.0,18.0,8.0,44.4,10.0,55.6,166.0,668.0,255.0,10.0,11.0,5.0,36.0,11.0,235.0,51.0
1286,Bonke Innocent,ng NGA,MF,Lorient,Ligue 1,25.0,1996.0,9.7,484.0,25.0,146.0,317.0,28.0,6.0,484.0,7.0,5.0,71.4,2.0,28.6,265.0,1141.0,344.0,2.0,3.0,0.0,10.0,6.0,269.0,4.0
1287,Lorenzo Insigne,it ITA,FW,Napoli,Serie A,30.0,1991.0,25.4,1790.0,13.0,177.0,791.0,847.0,116.0,1777.0,80.0,41.0,51.3,39.0,48.8,1203.0,6540.0,3388.0,104.0,78.0,46.0,52.0,28.0,1383.0,208.0
1288,Nikita Iosifov,ru RUS,MF,Villarreal,La Liga,20.0,2001.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,100.0,0.0,0.0,3.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1289,Tim Iroegbunam,eng ENG,MF,Aston Villa,Premier League,18.0,2003.0,1.0,36.0,1.0,7.0,26.0,3.0,1.0,36.0,0.0,0.0,,0.0,,16.0,109.0,60.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0
1290,Alexander Isak,se SWE,FW,Real Sociedad,La Liga,21.0,1999.0,23.8,696.0,13.0,44.0,240.0,431.0,130.0,694.0,88.0,44.0,50.0,44.0,50.0,473.0,3304.0,1432.0,58.0,48.0,29.0,56.0,36.0,540.0,160.0
1291,Isco,es ESP,"MF,FW",Real Madrid,La Liga,29.0,1992.0,3.7,315.0,2.0,37.0,163.0,122.0,20.0,315.0,25.0,17.0,68.0,8.0,32.0,224.0,1373.0,659.0,16.0,11.0,4.0,10.0,7.0,260.0,17.0
1292,Wilson Isidor,fr FRA,"FW,MF",Monaco,Ligue 1,20.0,2000.0,0.6,23.0,0.0,1.0,10.0,12.0,2.0,23.0,0.0,0.0,,0.0,,10.0,26.0,9.0,0.0,0.0,0.0,2.0,0.0,20.0,5.0
1293,Ardian Ismajli,al ALB,DF,Empoli,Serie A,24.0,1996.0,14.1,894.0,149.0,487.0,387.0,26.0,9.0,894.0,3.0,1.0,33.3,2.0,66.7,470.0,2876.0,1912.0,18.0,7.0,0.0,5.0,0.0,531.0,3.0
1294,Hiroki Ito,jp JPN,DF,Stuttgart,Bundesliga,22.0,1999.0,26.1,2108.0,229.0,991.0,1021.0,108.0,13.0,2108.0,9.0,5.0,55.6,4.0,44.4,1289.0,5802.0,2991.0,21.0,16.0,1.0,17.0,2.0,1409.0,22.0
1295,Cedric Itten,ch SUI,FW,Greuther Fürth,Bundesliga,24.0,1996.0,7.1,218.0,7.0,15.0,99.0,104.0,32.0,218.0,6.0,2.0,33.3,4.0,66.7,107.0,424.0,143.0,8.0,1.0,4.0,26.0,13.0,164.0,46.0
1296,Gian-Luca Itter,de GER,DF,Greuther Fürth,Bundesliga,22.0,1999.0,16.2,990.0,70.0,365.0,439.0,196.0,7.0,990.0,20.0,14.0,70.0,6.0,30.0,414.0,2122.0,1241.0,28.0,17.0,1.0,12.0,6.0,525.0,40.0
1297,Alex Iwobi,ng NGA,"MF,DF",Everton,Premier League,25.0,1996.0,22.6,1052.0,40.0,234.0,396.0,436.0,61.0,1052.0,57.0,32.0,56.1,25.0,43.9,581.0,3314.0,1660.0,44.0,37.0,19.0,44.0,27.0,638.0,104.0
1298,Armando Izzo,it ITA,DF,Torino,Serie A,29.0,1992.0,5.8,371.0,35.0,153.0,175.0,44.0,8.0,371.0,0.0,0.0,,0.0,,200.0,1036.0,583.0,6.0,7.0,0.0,3.0,2.0,219.0,8.0
1300,Nicolas Jackson,sn SEN,"FW,MF",Villarreal,La Liga,20.0,2001.0,1.8,78.0,1.0,3.0,32.0,47.0,16.0,78.0,6.0,4.0,66.7,2.0,33.3,46.0,392.0,177.0,6.0,5.0,4.0,9.0,6.0,65.0,20.0
1301,Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,Bundesliga,28.0,1992.0,16.0,862.0,26.0,119.0,445.0,304.0,38.0,862.0,23.0,12.0,52.2,11.0,47.8,457.0,2026.0,735.0,21.0,18.0,5.0,52.0,26.0,545.0,93.0
1302,Paul Jaeckel,de GER,DF,Union Berlin,Bundesliga,23.0,1998.0,22.7,1427.0,136.0,721.0,685.0,36.0,10.0,1427.0,21.0,19.0,90.5,2.0,9.5,763.0,3625.0,1822.0,13.0,11.0,2.0,19.0,5.0,809.0,5.0
1303,Mato Jajalo,ba BIH,MF,Udinese,Serie A,33.0,1988.0,7.0,399.0,21.0,108.0,225.0,68.0,4.0,399.0,4.0,3.0,75.0,1.0,25.0,184.0,744.0,321.0,3.0,3.0,1.0,10.0,5.0,223.0,7.0
1304,Kristijan Jakić,hr CRO,MF,Eint Frankfurt,Bundesliga,24.0,1997.0,20.9,1077.0,46.0,219.0,679.0,192.0,28.0,1077.0,28.0,14.0,50.0,14.0,50.0,535.0,2587.0,1158.0,23.0,19.0,3.0,31.0,25.0,608.0,27.0
1305,Ismail Jakobs,sn SEN,"DF,FW",Monaco,Ligue 1,21.0,1999.0,13.4,1054.0,37.0,227.0,476.0,358.0,22.0,1054.0,11.0,6.0,54.5,5.0,45.5,544.0,2768.0,1425.0,45.0,32.0,4.0,18.0,6.0,624.0,100.0
1306,Marin Jakoliš,hr CRO,FW,Angers,Ligue 1,24.0,1996.0,2.5,90.0,0.0,4.0,49.0,38.0,10.0,90.0,4.0,2.0,50.0,2.0,50.0,71.0,290.0,136.0,5.0,1.0,1.0,2.0,0.0,72.0,17.0
1307,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,Ligue 1,23.0,1997.0,6.9,365.0,48.0,243.0,119.0,4.0,2.0,365.0,3.0,3.0,100.0,0.0,0.0,222.0,857.0,509.0,3.0,2.0,1.0,3.0,1.0,222.0,0.0
1308,Daniel James,wls WAL,FW,Manchester Utd,Premier League,23.0,1997.0,1.4,52.0,1.0,2.0,20.0,30.0,8.0,52.0,1.0,0.0,0.0,1.0,100.0,26.0,214.0,97.0,5.0,2.0,1.0,4.0,3.0,34.0,16.0
1309,Daniel James,wls WAL,"FW,MF",Leeds United,Premier League,23.0,1997.0,26.3,757.0,19.0,83.0,261.0,424.0,106.0,757.0,53.0,21.0,39.6,32.0,60.4,459.0,3337.0,1666.0,69.0,32.0,36.0,54.0,22.0,512.0,186.0
1310,Reece James,eng ENG,DF,Chelsea,Premier League,21.0,1999.0,20.7,1881.0,35.0,326.0,800.0,773.0,69.0,1881.0,47.0,36.0,76.6,11.0,23.4,1122.0,5150.0,2381.0,52.0,51.0,19.0,26.0,22.0,1343.0,203.0
1311,Vitaly Janelt,de GER,MF,Brentford,Premier League,23.0,1998.0,25.5,1253.0,62.0,365.0,597.0,296.0,46.0,1253.0,15.0,13.0,86.7,2.0,13.3,605.0,2731.0,1369.0,25.0,24.0,4.0,35.0,11.0,739.0,60.0
1312,Jakub Jankto,cz CZE,"DF,MF",Getafe,La Liga,25.0,1996.0,6.5,298.0,8.0,61.0,148.0,94.0,10.0,298.0,6.0,4.0,66.7,2.0,33.3,142.0,789.0,371.0,8.0,6.0,1.0,8.0,4.0,165.0,32.0
1313,Pontus Jansson,se SWE,DF,Brentford,Premier League,30.0,1991.0,36.9,1893.0,389.0,1176.0,650.0,71.0,57.0,1893.0,2.0,2.0,100.0,0.0,0.0,919.0,3896.0,2019.0,4.0,5.0,1.0,10.0,5.0,1025.0,5.0
1314,Tony Jantschke,de GER,DF,M'Gladbach,Bundesliga,31.0,1990.0,2.5,145.0,11.0,67.0,76.0,2.0,2.0,145.0,0.0,0.0,,0.0,,71.0,259.0,92.0,2.0,0.0,1.0,0.0,0.0,96.0,1.0
1315,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,La Liga,26.0,1995.0,18.1,1037.0,19.0,100.0,425.0,526.0,51.0,1035.0,79.0,46.0,58.2,33.0,41.8,633.0,4080.0,1906.0,65.0,61.0,20.0,79.0,45.0,730.0,140.0
1316,Paweł Jaroszyński,pl POL,DF,Salernitana,Serie A,26.0,1994.0,5.7,284.0,29.0,122.0,106.0,58.0,2.0,284.0,4.0,1.0,25.0,3.0,75.0,138.0,561.0,300.0,4.0,7.0,0.0,2.0,1.0,124.0,11.0
1317,Jason,es ESP,"MF,FW",Alavés,La Liga,27.0,1994.0,7.5,299.0,4.0,52.0,98.0,155.0,10.0,299.0,18.0,5.0,27.8,13.0,72.2,125.0,783.0,366.0,11.0,9.0,2.0,13.0,7.0,149.0,31.0
1318,Jason,es ESP,"MF,DF",Valencia,La Liga,27.0,1994.0,0.8,48.0,1.0,11.0,14.0,23.0,4.0,48.0,3.0,3.0,100.0,0.0,0.0,31.0,284.0,166.0,4.0,5.0,0.0,2.0,4.0,29.0,6.0
1319,Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,Bundesliga,21.0,2000.0,2.5,136.0,4.0,33.0,51.0,55.0,8.0,136.0,8.0,3.0,37.5,5.0,62.5,63.0,467.0,206.0,9.0,6.0,4.0,6.0,1.0,68.0,21.0
1320,Luis Javier Suárez,co COL,FW,Granada,La Liga,23.0,1997.0,31.6,1046.0,28.0,85.0,442.0,532.0,111.0,1045.0,79.0,44.0,55.7,35.0,44.3,595.0,3573.0,1588.0,62.0,48.0,26.0,103.0,42.0,750.0,196.0
1321,Corentin Jean,fr FRA,"FW,MF",Lens,Ligue 1,26.0,1995.0,2.8,155.0,4.0,19.0,66.0,71.0,11.0,155.0,3.0,1.0,33.3,2.0,66.7,84.0,306.0,81.0,4.0,3.0,2.0,9.0,4.0,99.0,21.0
1322,Jemerson,br BRA,DF,Metz,Ligue 1,28.0,1992.0,13.4,638.0,67.0,367.0,266.0,12.0,7.0,638.0,4.0,3.0,75.0,1.0,25.0,340.0,1556.0,841.0,5.0,1.0,1.0,10.0,4.0,347.0,2.0
1323,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,Bundesliga,23.0,1997.0,4.6,154.0,2.0,21.0,60.0,76.0,15.0,154.0,4.0,2.0,50.0,2.0,50.0,70.0,429.0,236.0,10.0,6.0,2.0,6.0,1.0,86.0,21.0
1324,Mathias Jensen,dk DEN,MF,Brentford,Premier League,25.0,1996.0,17.8,968.0,30.0,191.0,488.0,304.0,27.0,968.0,24.0,15.0,62.5,9.0,37.5,482.0,2100.0,1008.0,14.0,21.0,0.0,26.0,15.0,559.0,54.0
1326,Moritz Jenz,de GER,DF,Lorient,Ligue 1,22.0,1999.0,15.3,849.0,94.0,426.0,390.0,33.0,13.0,849.0,3.0,2.0,66.7,1.0,33.3,478.0,2588.0,1353.0,9.0,7.0,1.0,4.0,1.0,550.0,3.0
1327,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,24.0,1997.0,20.9,1023.0,12.0,81.0,315.0,634.0,161.0,1022.0,71.0,46.0,64.8,25.0,35.2,667.0,3637.0,1501.0,51.0,20.0,32.0,66.0,27.0,798.0,220.0
1328,Juan Jesus,br BRA,DF,Napoli,Serie A,30.0,1991.0,14.2,950.0,103.0,442.0,497.0,17.0,10.0,950.0,2.0,1.0,50.0,1.0,50.0,586.0,2569.0,1282.0,1.0,2.0,1.0,3.0,0.0,643.0,0.0
1329,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,La Liga,26.0,1995.0,2.6,112.0,1.0,13.0,31.0,70.0,7.0,112.0,15.0,8.0,53.3,7.0,46.7,67.0,524.0,240.0,11.0,5.0,5.0,9.0,2.0,70.0,19.0
1330,Raúl Jiménez,mx MEX,FW,Wolves,Premier League,30.0,1991.0,29.2,1150.0,35.0,106.0,601.0,456.0,126.0,1149.0,87.0,36.0,41.4,51.0,58.6,644.0,3407.0,1278.0,40.0,37.0,21.0,99.0,57.0,850.0,163.0
1331,João Pedro,br BRA,"FW,MF",Watford,Premier League,19.0,2001.0,18.3,885.0,19.0,76.0,404.0,426.0,79.0,885.0,106.0,62.0,58.5,44.0,41.5,519.0,3595.0,1487.0,54.0,45.0,19.0,63.0,58.0,634.0,102.0
1332,Joaquín,es ESP,"FW,MF",Betis,La Liga,40.0,1981.0,5.2,345.0,11.0,40.0,131.0,179.0,20.0,345.0,30.0,17.0,56.7,13.0,43.3,198.0,1255.0,734.0,31.0,20.0,9.0,6.0,7.0,230.0,46.0
1333,Joelinton,br BRA,"MF,FW",Newcastle Utd,Premier League,24.0,1996.0,28.4,1395.0,83.0,297.0,692.0,429.0,78.0,1395.0,70.0,37.0,52.9,33.0,47.1,719.0,4203.0,1946.0,45.0,42.0,10.0,85.0,60.0,836.0,90.0
1334,Jofre,es ESP,"MF,DF",Espanyol,La Liga,20.0,2001.0,0.2,13.0,0.0,0.0,2.0,11.0,2.0,13.0,1.0,0.0,0.0,1.0,100.0,10.0,84.0,45.0,1.0,2.0,1.0,1.0,0.0,11.0,7.0
1335,Marco John,de GER,DF,Hoffenheim,Bundesliga,19.0,2002.0,0.5,20.0,0.0,4.0,10.0,7.0,1.0,20.0,1.0,1.0,100.0,0.0,0.0,7.0,61.0,51.0,2.0,2.0,1.0,0.0,0.0,10.0,2.0
1336,Dennis Johnsen,no NOR,"FW,MF",Venezia,Serie A,23.0,1998.0,16.1,508.0,8.0,75.0,176.0,271.0,59.0,508.0,66.0,20.0,30.3,46.0,69.7,346.0,2237.0,1077.0,36.0,23.0,19.0,61.0,23.0,369.0,140.0
1337,Ben Johnson,eng ENG,DF,West Ham,Premier League,21.0,2000.0,15.5,952.0,85.0,337.0,410.0,212.0,9.0,952.0,10.0,7.0,70.0,3.0,30.0,455.0,2021.0,922.0,23.0,23.0,1.0,23.0,9.0,510.0,67.0
1338,Curtis Jones,eng ENG,MF,Liverpool,Premier League,20.0,2001.0,9.5,685.0,8.0,85.0,380.0,226.0,17.0,685.0,33.0,25.0,75.8,8.0,24.2,476.0,2572.0,1152.0,25.0,18.0,3.0,17.0,18.0,565.0,54.0
1339,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,29.0,1992.0,1.8,101.0,17.0,48.0,50.0,4.0,0.0,101.0,1.0,1.0,100.0,0.0,0.0,58.0,214.0,103.0,1.0,0.0,0.0,1.0,0.0,63.0,0.0
1340,Frenkie de Jong,nl NED,MF,Barcelona,La Liga,24.0,1997.0,27.5,1876.0,35.0,261.0,1141.0,498.0,66.0,1876.0,60.0,51.0,85.0,9.0,15.0,1264.0,7247.0,4393.0,78.0,71.0,8.0,37.0,28.0,1484.0,121.0
1341,Luuk de Jong,nl NED,FW,Barcelona,La Liga,30.0,1990.0,7.3,280.0,13.0,29.0,138.0,116.0,45.0,280.0,4.0,3.0,75.0,1.0,25.0,155.0,436.0,170.0,4.0,3.0,3.0,28.0,15.0,216.0,48.0
1342,Joan Jordán,es ESP,MF,Sevilla,La Liga,27.0,1994.0,27.9,2062.0,53.0,457.0,1172.0,444.0,23.0,2062.0,37.0,23.0,62.2,14.0,37.8,1139.0,4217.0,1739.0,17.0,34.0,3.0,36.0,21.0,1520.0,64.0
1343,Kaio Jorge,br BRA,"MF,FW",Juventus,Serie A,19.0,2002.0,1.3,56.0,2.0,8.0,23.0,26.0,7.0,56.0,1.0,1.0,100.0,0.0,0.0,41.0,145.0,41.0,2.0,1.0,1.0,4.0,2.0,47.0,12.0
1344,Jorginho,it ITA,MF,Chelsea,Premier League,29.0,1991.0,25.3,2106.0,51.0,422.0,1299.0,399.0,13.0,2099.0,21.0,16.0,76.2,5.0,23.8,1175.0,4913.0,2414.0,18.0,27.0,1.0,22.0,19.0,1581.0,19.0
1345,Josan,es ESP,"DF,MF",Elche,La Liga,31.0,1989.0,13.5,690.0,27.0,184.0,265.0,249.0,30.0,690.0,46.0,27.0,58.7,19.0,41.3,375.0,2626.0,1232.0,42.0,23.0,7.0,21.0,17.0,401.0,82.0
1346,Willian José,br BRA,FW,Betis,La Liga,29.0,1991.0,17.8,693.0,21.0,64.0,364.0,270.0,52.0,690.0,16.0,6.0,37.5,10.0,62.5,363.0,1686.0,571.0,18.0,12.0,8.0,36.0,36.0,536.0,100.0
1347,Joselu,es ESP,FW,Alavés,La Liga,31.0,1990.0,34.7,1483.0,51.0,109.0,733.0,647.0,159.0,1476.0,51.0,18.0,35.3,33.0,64.7,691.0,2177.0,604.0,27.0,19.0,19.0,79.0,34.0,1156.0,137.0
1348,Josema,es ESP,DF,Elche,La Liga,25.0,1996.0,2.0,85.0,12.0,39.0,37.0,11.0,0.0,85.0,0.0,0.0,,0.0,,29.0,142.0,95.0,1.0,2.0,0.0,4.0,0.0,33.0,0.0
1349,Lenny Joseph,fr FRA,"FW,MF",Metz,Ligue 1,20.0,2000.0,1.7,51.0,1.0,5.0,25.0,21.0,3.0,51.0,2.0,1.0,50.0,1.0,50.0,32.0,169.0,24.0,0.0,1.0,0.0,4.0,6.0,38.0,11.0
1350,Diogo Jota,pt POR,FW,Liverpool,Premier League,24.0,1996.0,26.3,1097.0,13.0,87.0,434.0,596.0,182.0,1097.0,69.0,27.0,39.1,42.0,60.9,649.0,3861.0,2029.0,74.0,52.0,34.0,63.0,33.0,844.0,191.0
1352,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,Bundesliga,31.0,1989.0,11.3,490.0,11.0,53.0,252.0,192.0,43.0,490.0,22.0,13.0,59.1,9.0,40.9,279.0,1630.0,816.0,28.0,24.0,3.0,23.0,22.0,404.0,70.0
1353,Luka Jović,rs SRB,FW,Real Madrid,La Liga,23.0,1997.0,4.1,121.0,4.0,15.0,53.0,53.0,25.0,121.0,6.0,3.0,50.0,3.0,50.0,71.0,335.0,153.0,4.0,2.0,1.0,9.0,6.0,85.0,17.0
1354,Miguel Juan Llambrich,es ESP,DF,Espanyol,La Liga,25.0,1996.0,0.8,60.0,4.0,28.0,24.0,8.0,0.0,60.0,3.0,2.0,66.7,1.0,33.3,29.0,87.0,36.0,1.0,0.0,0.0,2.0,0.0,35.0,7.0
1355,José Juan Macías,mx MEX,"FW,MF",Getafe,La Liga,21.0,1999.0,2.2,71.0,0.0,4.0,31.0,37.0,8.0,71.0,10.0,5.0,50.0,5.0,50.0,46.0,176.0,61.0,1.0,3.0,0.0,10.0,2.0,57.0,19.0
1356,Juanmi,es ESP,FW,Betis,La Liga,28.0,1993.0,23.7,773.0,20.0,117.0,330.0,346.0,84.0,773.0,44.0,29.0,65.9,15.0,34.1,414.0,2222.0,973.0,26.0,21.0,14.0,73.0,29.0,492.0,107.0
1357,Gideon Jung,de GER,DF,Greuther Fürth,Bundesliga,26.0,1994.0,1.6,79.0,7.0,41.0,37.0,1.0,1.0,79.0,2.0,1.0,50.0,1.0,50.0,43.0,197.0,95.0,2.0,0.0,0.0,1.0,0.0,46.0,0.0
1358,Flavio Junior Bianchi,it ITA,"FW,MF",Genoa,Serie A,21.0,2000.0,3.5,114.0,0.0,10.0,71.0,35.0,9.0,114.0,3.0,3.0,100.0,0.0,0.0,68.0,272.0,74.0,2.0,2.0,1.0,15.0,6.0,81.0,18.0
1359,Lago Junior,ci CIV,"FW,MF",Mallorca,La Liga,30.0,1990.0,2.0,74.0,1.0,13.0,18.0,44.0,10.0,74.0,8.0,3.0,37.5,5.0,62.5,57.0,433.0,225.0,13.0,2.0,8.0,3.0,6.0,63.0,17.0
1360,Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,Serie A,21.0,2000.0,19.7,1104.0,10.0,169.0,492.0,460.0,88.0,1104.0,104.0,61.0,58.7,43.0,41.3,743.0,5120.0,2733.0,90.0,56.0,46.0,45.0,43.0,779.0,134.0
1361,Vinicius Júnior,br BRA,FW,Real Madrid,La Liga,21.0,2000.0,29.9,1729.0,7.0,149.0,434.0,1172.0,228.0,1729.0,209.0,95.0,45.5,114.0,54.5,1373.0,10475.0,6171.0,225.0,119.0,110.0,86.0,59.0,1476.0,485.0
1362,James Justin,eng ENG,DF,Leicester City,Premier League,23.0,1998.0,11.1,798.0,43.0,263.0,357.0,182.0,15.0,798.0,15.0,5.0,33.3,10.0,66.7,405.0,1922.0,911.0,23.0,18.0,1.0,5.0,10.0,470.0,52.0
1363,Jutglà,es ESP,FW,Barcelona,La Liga,22.0,1999.0,3.3,154.0,1.0,11.0,63.0,80.0,13.0,154.0,5.0,2.0,40.0,3.0,60.0,79.0,436.0,193.0,10.0,3.0,6.0,5.0,3.0,127.0,38.0
1364,Jens Jønsson,dk DEN,MF,Cádiz,La Liga,28.0,1993.0,14.5,487.0,52.0,171.0,241.0,79.0,15.0,487.0,10.0,8.0,80.0,2.0,20.0,213.0,1034.0,246.0,4.0,8.0,1.0,18.0,4.0,201.0,13.0
1365,Mathias Jørgensen,dk DEN,DF,Brentford,Premier League,31.0,1990.0,5.8,388.0,25.0,153.0,173.0,64.0,5.0,388.0,1.0,0.0,0.0,1.0,100.0,166.0,766.0,544.0,5.0,3.0,0.0,1.0,3.0,200.0,1.0
1366,Ozan Kabak,tr TUR,DF,Norwich City,Premier League,21.0,2000.0,10.2,532.0,63.0,326.0,201.0,13.0,5.0,532.0,20.0,16.0,80.0,4.0,20.0,281.0,1619.0,896.0,9.0,4.0,1.0,4.0,6.0,336.0,0.0
1367,Christian Kabasele,be BEL,DF,Watford,Premier League,30.0,1991.0,13.3,615.0,102.0,376.0,224.0,17.0,11.0,615.0,3.0,1.0,33.3,2.0,66.7,300.0,1255.0,555.0,5.0,0.0,0.0,7.0,1.0,336.0,1.0
1368,Issa Kaboré,bf BFA,DF,Troyes,Ligue 1,20.0,2001.0,25.0,1297.0,50.0,342.0,491.0,485.0,35.0,1297.0,89.0,47.0,52.8,42.0,47.2,793.0,5781.0,2926.0,99.0,55.0,18.0,59.0,25.0,747.0,157.0
1369,Anton Kade,de GER,"FW,MF",Hertha BSC,Bundesliga,17.0,2004.0,0.9,52.0,0.0,14.0,20.0,19.0,4.0,52.0,8.0,1.0,12.5,7.0,87.5,20.0,164.0,41.0,2.0,2.0,2.0,2.0,0.0,23.0,5.0
1370,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,Bundesliga,29.0,1992.0,13.3,801.0,37.0,185.0,336.0,284.0,42.0,801.0,4.0,1.0,25.0,3.0,75.0,360.0,1755.0,966.0,27.0,20.0,1.0,15.0,0.0,477.0,104.0
1371,Tino Kadewere,zw ZIM,FW,Lyon,Ligue 1,25.0,1996.0,5.6,232.0,0.0,23.0,99.0,114.0,31.0,232.0,11.0,8.0,72.7,3.0,27.3,157.0,863.0,400.0,12.0,11.0,5.0,18.0,7.0,168.0,48.0
1372,Florian Kainz,at AUT,"MF,FW",Köln,Bundesliga,28.0,1992.0,25.8,1342.0,27.0,194.0,576.0,596.0,40.0,1342.0,64.0,28.0,43.8,36.0,56.3,793.0,4813.0,2060.0,63.0,54.0,9.0,34.0,22.0,821.0,175.0
1373,Gaël Kakuta,cd COD,"MF,FW",Lens,Ligue 1,30.0,1991.0,18.6,946.0,3.0,57.0,533.0,366.0,42.0,945.0,53.0,27.0,50.9,27.0,50.9,589.0,2843.0,1182.0,30.0,28.0,3.0,65.0,36.0,761.0,121.0
1374,Sasa Kalajdzic,at AUT,FW,Stuttgart,Bundesliga,24.0,1997.0,13.6,519.0,14.0,34.0,280.0,207.0,66.0,517.0,17.0,10.0,58.8,7.0,41.2,254.0,880.0,343.0,14.0,6.0,8.0,48.0,14.0,395.0,78.0
