,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
919,Karol Fila,pl POL,DF,Strasbourg,Ligue 1,23.0,1998.0,6.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
920,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,32.0,1989.0,3.2,2.0,6.0,4.0,66.7,1.85,1.23,0.33,0.5,12.8,0.0,0.0,0.0,1.3,1.3,0.22,0.7,0.7
921,Luca Fiordilino,it ITA,MF,Venezia,Serie A,25.0,1996.0,7.3,0.0,3.0,1.0,33.3,0.41,0.14,0.0,0.0,19.7,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
922,Vincenzo Fiorillo,it ITA,GK,Salernitana,Serie A,31.0,1990.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
923,Roberto Firmino,br BRA,FW,Liverpool,Premier League,29.0,1991.0,11.0,5.0,30.0,11.0,36.7,2.73,1.0,0.17,0.45,15.3,0.0,0.0,0.0,4.7,4.7,0.16,0.3,0.3
924,Junior Firpo,es ESP,"DF,MF",Leeds United,Premier League,24.0,1996.0,19.0,0.0,11.0,1.0,9.1,0.58,0.05,0.0,0.0,14.6,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9
925,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,28.0,1993.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
926,Ashley Fletcher,eng ENG,FW,Watford,Premier League,25.0,1995.0,0.3,0.0,2.0,1.0,50.0,6.0,3.0,0.0,0.0,17.6,0.0,0.0,0.0,0.6,0.6,0.3,-0.6,-0.6
927,Alexis Flips,fr FRA,"MF,DF",Reims,Ligue 1,21.0,2000.0,11.7,2.0,18.0,9.0,50.0,1.53,0.77,0.06,0.11,25.0,1.0,1.0,1.0,2.0,1.2,0.07,0.0,-0.2
928,Alessandro Florenzi,it ITA,"DF,FW",Milan,Serie A,30.0,1991.0,12.8,2.0,22.0,6.0,27.3,1.72,0.47,0.09,0.33,23.7,2.0,0.0,0.0,0.7,0.7,0.03,1.3,1.3
929,Phil Foden,eng ENG,FW,Manchester City,Premier League,21.0,2000.0,23.6,9.0,57.0,22.0,38.6,2.41,0.93,0.16,0.41,14.5,0.0,0.0,0.0,9.4,9.4,0.17,-0.4,-0.4
930,Mamadou Fofana,ml MLI,DF,Metz,Ligue 1,23.0,1998.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
931,Seko Fofana,ci CIV,MF,Lens,Ligue 1,26.0,1995.0,37.3,8.0,97.0,32.0,33.0,2.6,0.86,0.08,0.25,21.0,0.0,0.0,0.0,6.4,6.4,0.07,1.6,1.6
932,Wesley Fofana,fr FRA,DF,Leicester City,Premier League,20.0,2000.0,7.0,0.0,3.0,1.0,33.3,0.43,0.14,0.0,0.0,7.9,0.0,0.0,0.0,0.4,0.4,0.13,-0.4,-0.4
933,Youssouf Fofana,fr FRA,MF,Monaco,Ligue 1,22.0,1999.0,24.3,0.0,30.0,6.0,20.0,1.23,0.25,0.0,0.0,26.4,2.0,0.0,0.0,1.1,1.1,0.04,-1.1,-1.1
934,Thomas Foket,be BEL,"DF,FW",Reims,Ligue 1,26.0,1994.0,24.8,1.0,8.0,3.0,37.5,0.32,0.12,0.13,0.33,13.6,0.0,0.0,0.0,0.6,0.6,0.07,0.4,0.4
936,Thomas Fontaine,mg MAD,DF,Lorient,Ligue 1,30.0,1991.0,1.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
937,José Fontán,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,3.1,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,14.0,0.0,0.0,0.0,0.2,0.2,0.18,-0.2,-0.2
938,José Fonte,pt POR,DF,Lille,Ligue 1,37.0,1983.0,38.0,0.0,21.0,6.0,28.6,0.55,0.16,0.0,0.0,11.2,0.0,0.0,0.0,1.4,1.4,0.06,-1.4,-1.4
939,Fernando Forestieri,it ITA,"FW,MF",Udinese,Serie A,31.0,1990.0,0.6,2.0,3.0,2.0,66.7,4.66,3.1,0.67,1.0,14.1,1.0,0.0,0.0,1.1,1.1,0.37,0.9,0.9
940,Pablo Fornals,es ESP,"FW,MF",West Ham,Premier League,25.0,1996.0,31.1,6.0,43.0,11.0,25.6,1.38,0.35,0.14,0.55,18.7,0.0,0.0,0.0,4.6,4.6,0.11,1.4,1.4
941,Emil Forsberg,se SWE,MF,RB Leipzig,Bundesliga,29.0,1991.0,19.0,6.0,38.0,11.0,28.9,2.0,0.58,0.05,0.18,19.0,2.0,4.0,4.0,8.0,4.8,0.13,-2.0,-2.8
942,Adam Forshaw,eng ENG,MF,Leeds United,Premier League,29.0,1991.0,17.0,0.0,14.0,4.0,28.6,0.82,0.24,0.0,0.0,25.0,1.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
943,Marcus Forss,fi FIN,"FW,MF",Brentford,Premier League,22.0,1999.0,2.3,0.0,5.0,0.0,0.0,2.15,0.0,0.0,,15.8,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
944,Fraser Forster,eng ENG,GK,Southampton,Premier League,33.0,1988.0,19.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
945,Philipp Förster,de GER,"MF,FW",Stuttgart,Bundesliga,26.0,1995.0,10.7,2.0,29.0,7.0,24.1,2.7,0.65,0.07,0.29,17.9,1.0,0.0,0.0,2.8,2.8,0.09,-0.8,-0.8
946,Francesco Forte,it ITA,FW,Venezia,Serie A,28.0,1993.0,4.7,1.0,11.0,2.0,18.2,2.35,0.43,0.09,0.5,10.5,0.0,0.0,0.0,1.0,1.0,0.09,0.0,0.0
947,Steven Fortes,cv CPV,DF,Lens,Ligue 1,29.0,1992.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
948,Ben Foster,eng ENG,GK,Watford,Premier League,38.0,1983.0,26.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
949,Tariqe Fosu,gh GHA,DF,Brentford,Premier League,25.0,1995.0,0.2,0.0,1.0,1.0,100.0,5.29,5.29,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
950,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,Bundesliga,23.0,1998.0,1.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
951,Dimitri Foulquier,fr FRA,DF,Granada,La Liga,28.0,1993.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
952,Dimitri Foulquier,fr FRA,DF,Valencia,La Liga,28.0,1993.0,26.0,0.0,16.0,5.0,31.3,0.61,0.19,0.0,0.0,21.9,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
953,Juan Foyth,ar ARG,DF,Villarreal,La Liga,23.0,1998.0,21.4,1.0,6.0,2.0,33.3,0.28,0.09,0.17,0.5,12.1,0.0,0.0,0.0,0.7,0.7,0.12,0.3,0.3
954,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,Serie A,22.0,1999.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
955,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,25.0,1995.0,9.4,0.0,1.0,0.0,0.0,0.11,0.0,0.0,,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
956,Przemysław Frankowski,pl POL,DF,Lens,Ligue 1,26.0,1995.0,27.2,6.0,34.0,13.0,38.2,1.25,0.48,0.18,0.46,17.9,0.0,0.0,0.0,2.4,2.4,0.07,3.6,3.6
957,Enric Franquesa,es ESP,"DF,FW",Levante,La Liga,24.0,1997.0,6.9,0.0,1.0,0.0,0.0,0.14,0.0,0.0,,11.5,0.0,0.0,0.0,0.1,0.1,0.13,-0.1,-0.1
958,Fransérgio,br BRA,MF,Bordeaux,Ligue 1,30.0,1990.0,14.0,0.0,14.0,2.0,14.3,1.0,0.14,0.0,0.0,21.7,1.0,0.0,0.0,1.3,1.3,0.09,-1.3,-1.3
959,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,Premier League,27.0,1994.0,16.3,2.0,24.0,7.0,29.2,1.47,0.43,0.08,0.29,18.0,0.0,0.0,0.0,2.7,2.7,0.11,-0.7,-0.7
960,Davide Frattesi,it ITA,MF,Sassuolo,Serie A,21.0,1999.0,31.7,4.0,67.0,20.0,29.9,2.11,0.63,0.06,0.2,17.3,0.0,0.0,0.0,5.9,5.9,0.09,-1.9,-1.9
962,Fred,br BRA,MF,Manchester Utd,Premier League,28.0,1993.0,22.5,4.0,15.0,9.0,60.0,0.67,0.4,0.27,0.44,21.3,0.0,0.0,0.0,1.3,1.3,0.08,2.7,2.7
963,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,28.0,1992.0,3.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
964,Morten Frendrup,dk DEN,"DF,MF",Genoa,Serie A,20.0,2001.0,7.7,0.0,4.0,2.0,50.0,0.52,0.26,0.0,0.0,21.1,0.0,0.0,0.0,0.5,0.5,0.12,-0.5,-0.5
965,Remo Freuler,ch SUI,MF,Atalanta,Serie A,29.0,1992.0,26.3,1.0,20.0,6.0,30.0,0.76,0.23,0.05,0.17,21.4,0.0,0.0,0.0,1.4,1.4,0.07,-0.4,-0.4
966,Marvin Friedrich,de GER,DF,M'Gladbach,Bundesliga,25.0,1995.0,6.7,0.0,5.0,1.0,20.0,0.75,0.15,0.0,0.0,15.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
967,Marvin Friedrich,de GER,DF,Union Berlin,Bundesliga,25.0,1995.0,13.0,0.0,14.0,4.0,28.6,1.08,0.31,0.0,0.0,13.6,0.0,0.0,0.0,1.1,1.1,0.08,-1.1,-1.1
968,Jeremie Frimpong,nl NED,DF,Leverkusen,Bundesliga,20.0,2000.0,22.8,1.0,11.0,4.0,36.4,0.48,0.18,0.09,0.25,19.2,0.0,0.0,0.0,0.6,0.6,0.06,0.4,0.4
969,Christian Früchtl,de GER,GK,Bayern Munich,Bundesliga,21.0,2000.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
970,Jorge de Frutos,es ESP,"MF,FW",Levante,La Liga,24.0,1997.0,19.6,4.0,46.0,20.0,43.5,2.35,1.02,0.09,0.2,15.9,0.0,0.0,0.0,4.9,4.9,0.11,-0.9,-0.9
971,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,Premier League,17.0,2003.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
972,Chris Führich,de GER,"FW,MF",Stuttgart,Bundesliga,23.0,1998.0,19.0,3.0,30.0,12.0,40.0,1.58,0.63,0.1,0.25,19.6,0.0,0.0,0.0,3.2,3.2,0.11,-0.2,-0.2
973,Angelo Fulgini,fr FRA,"MF,FW",Angers,Ligue 1,24.0,1996.0,32.5,5.0,58.0,17.0,29.3,1.78,0.52,0.09,0.29,16.5,3.0,0.0,0.0,5.8,5.8,0.1,-0.8,-0.8
974,Marius Funk,de GER,GK,Greuther Fürth,Bundesliga,25.0,1996.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
975,Stephan Fürstner,de GER,MF,Mainz 05,Bundesliga,33.0,1987.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
976,Matteo Gabbia,it ITA,DF,Milan,Serie A,21.0,1999.0,6.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,,5.8,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
977,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,Serie A,29.0,1991.0,12.7,6.0,44.0,20.0,45.5,3.47,1.58,0.14,0.3,19.3,3.0,0.0,0.0,3.9,3.9,0.09,2.1,2.1
978,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,Bundesliga,26.0,1995.0,1.2,0.0,1.0,0.0,0.0,0.82,0.0,0.0,,10.9,0.0,0.0,0.0,0.1,0.1,0.13,-0.1,-0.1
979,Gianluca Gaetano,it ITA,MF,Napoli,Serie A,21.0,2000.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
980,Luca Gagliano,it ITA,"FW,DF",Cagliari,Serie A,21.0,2000.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
981,Roberto Gagliardini,it ITA,MF,Inter,Serie A,27.0,1994.0,7.2,2.0,8.0,4.0,50.0,1.11,0.55,0.25,0.5,17.7,0.0,0.0,0.0,0.9,0.9,0.12,1.1,1.1
982,Riccardo Gagliolo,se SWE,DF,Salernitana,Serie A,31.0,1990.0,12.6,0.0,8.0,1.0,12.5,0.63,0.08,0.0,0.0,18.4,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5
983,Javi Galán,es ESP,DF,Celta Vigo,La Liga,26.0,1994.0,36.6,0.0,19.0,5.0,26.3,0.52,0.14,0.0,0.0,27.7,1.0,0.0,0.0,0.5,0.4,0.02,-0.5,-0.4
984,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,La Liga,27.0,1993.0,15.3,0.0,8.0,3.0,37.5,0.52,0.2,0.0,0.0,22.6,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
985,Nicolas Galazzi,it ITA,MF,Venezia,Serie A,20.0,2000.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
986,Pablo Galdames Millán,cl CHI,MF,Genoa,Serie A,24.0,1996.0,11.4,0.0,12.0,3.0,25.0,1.05,0.26,0.0,0.0,23.7,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
988,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,La Liga,32.0,1989.0,12.8,2.0,30.0,16.0,53.3,2.35,1.25,0.07,0.13,12.5,0.0,0.0,0.0,3.4,3.4,0.11,-1.4,-1.4
989,Conor Gallagher,eng ENG,MF,Crystal Palace,Premier League,21.0,2000.0,31.6,8.0,52.0,22.0,42.3,1.64,0.7,0.15,0.36,17.5,4.0,0.0,0.0,6.3,6.3,0.12,1.7,1.7
990,Gauthier Gallon,fr FRA,GK,Troyes,Ligue 1,28.0,1993.0,31.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
991,Cristian Gamboa,cr CRC,DF,Bochum,Bundesliga,31.0,1989.0,19.1,1.0,5.0,1.0,20.0,0.26,0.05,0.2,1.0,27.3,0.0,0.0,0.0,0.1,0.1,0.02,0.9,0.9
992,Kévin Gameiro,fr FRA,FW,Strasbourg,Ligue 1,34.0,1987.0,26.5,11.0,65.0,25.0,38.5,2.45,0.94,0.15,0.4,14.2,0.0,1.0,3.0,13.3,10.9,0.17,-2.3,-0.9
993,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,Ligue 1,31.0,1989.0,18.2,3.0,24.0,7.0,29.2,1.32,0.38,0.13,0.43,23.6,0.0,0.0,0.0,1.4,1.4,0.06,1.6,1.6
994,Ignatius Ganago,cm CMR,FW,Lens,Ligue 1,22.0,1999.0,11.4,5.0,31.0,10.0,32.3,2.72,0.88,0.16,0.5,13.2,0.0,0.0,0.0,4.2,4.2,0.14,0.8,0.8
995,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,Bundesliga,25.0,1996.0,1.7,0.0,3.0,1.0,33.3,1.76,0.59,0.0,0.0,8.1,0.0,0.0,0.0,0.8,0.8,0.26,-0.8,-0.8
996,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,28.0,1992.0,33.3,7.0,68.0,23.0,33.8,2.04,0.69,0.1,0.3,17.0,0.0,0.0,0.0,5.3,5.3,0.08,1.7,1.7
997,Dani García,es ESP,MF,Athletic Club,La Liga,31.0,1990.0,24.2,0.0,12.0,2.0,16.7,0.5,0.08,0.0,0.0,20.6,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
998,David García,es ESP,DF,Osasuna,La Liga,27.0,1994.0,34.5,4.0,31.0,4.0,12.9,0.9,0.12,0.13,1.0,12.8,0.0,0.0,0.0,1.2,1.2,0.04,2.8,2.8
999,Eric García,es ESP,DF,Barcelona,La Liga,20.0,2001.0,22.7,0.0,6.0,4.0,66.7,0.26,0.18,0.0,0.0,24.6,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1000,Francisco Garcia,es ESP,DF,Rayo Vallecano,La Liga,21.0,1999.0,33.6,1.0,25.0,8.0,32.0,0.74,0.24,0.04,0.13,23.6,0.0,0.0,0.0,0.9,0.9,0.04,0.1,0.1
1001,Joan García,es ESP,GK,Espanyol,La Liga,20.0,2001.0,1.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1002,Manu García,es ESP,MF,Alavés,La Liga,23.0,1998.0,12.0,0.0,8.0,1.0,12.5,0.67,0.08,0.0,0.0,22.7,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
1003,Raúl García,es ESP,FW,Athletic Club,La Liga,35.0,1986.0,20.0,6.0,43.0,12.0,27.9,2.15,0.6,0.14,0.5,17.0,0.0,0.0,1.0,6.1,5.3,0.12,-0.1,0.7
1004,Rubén García,es ESP,"MF,FW",Osasuna,La Liga,28.0,1993.0,26.4,1.0,31.0,10.0,32.3,1.17,0.38,0.03,0.1,22.7,4.0,0.0,2.0,3.1,1.6,0.05,-2.1,-0.6
1005,Saúl García,es ESP,MF,Alavés,La Liga,26.0,1994.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1006,Unai García,es ESP,DF,Osasuna,La Liga,29.0,1992.0,15.6,0.0,8.0,0.0,0.0,0.51,0.0,0.0,,17.3,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
1007,Alejandro Garnacho,es ESP,"FW,MF",Manchester Utd,Premier League,17.0,2004.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1008,Mario Gaspar,es ESP,DF,Villarreal,La Liga,30.0,1990.0,6.9,0.0,4.0,1.0,25.0,0.58,0.14,0.0,0.0,17.5,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
1009,Djeidi Gassama,fr FRA,FW,Paris S-G,Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1010,Johan Gastien,fr FRA,MF,Clermont Foot,Ligue 1,33.0,1988.0,30.5,0.0,24.0,7.0,29.2,0.79,0.23,0.0,0.0,23.5,1.0,0.0,0.0,0.8,0.8,0.03,-0.8,-0.8
1011,Gavi,es ESP,"MF,FW",Barcelona,La Liga,16.0,2004.0,25.7,2.0,30.0,8.0,26.7,1.17,0.31,0.07,0.25,15.3,0.0,0.0,0.0,3.6,3.6,0.12,-1.6,-1.6
1012,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,Premier League,30.0,1990.0,0.4,0.0,2.0,0.0,0.0,4.74,0.0,0.0,,7.3,0.0,0.0,0.0,0.6,0.6,0.28,-0.6,-0.6
1014,Jean-Philippe Gbamin,ci CIV,MF,Everton,Premier League,25.0,1995.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1015,David de Gea,es ESP,GK,Manchester Utd,Premier League,30.0,1990.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1016,Linus Gechter,de GER,DF,Hertha BSC,Bundesliga,17.0,2004.0,8.0,1.0,5.0,1.0,20.0,0.63,0.13,0.2,1.0,9.6,0.0,0.0,0.0,0.5,0.5,0.11,0.5,0.5
1017,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,23.0,1998.0,15.3,2.0,14.0,2.0,14.3,0.92,0.13,0.14,1.0,20.4,0.0,0.0,0.0,0.9,0.9,0.07,1.1,1.1
1018,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,Premier League,19.0,2002.0,8.3,2.0,23.0,9.0,39.1,2.77,1.09,0.09,0.22,15.4,0.0,0.0,0.0,3.0,3.0,0.13,-1.0,-1.0
1019,Luca Gemello,it ITA,GK,Torino,Serie A,21.0,2000.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1020,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,Bundesliga,27.0,1994.0,17.5,1.0,14.0,3.0,21.4,0.8,0.17,0.07,0.33,15.6,0.0,0.0,0.0,2.2,2.2,0.16,-1.2,-1.2
1021,Valère Germain,fr FRA,FW,Montpellier,Ligue 1,31.0,1990.0,21.9,4.0,32.0,16.0,50.0,1.46,0.73,0.13,0.25,12.5,0.0,0.0,0.0,4.4,4.4,0.14,-0.4,-0.4
1022,Gerson,br BRA,"MF,FW",Marseille,Ligue 1,24.0,1997.0,28.3,9.0,45.0,18.0,40.0,1.59,0.64,0.2,0.5,17.2,0.0,0.0,0.0,4.9,4.9,0.11,4.1,4.1
1023,Willem Geubbels,fr FRA,"FW,MF",Nantes,Ligue 1,19.0,2001.0,6.0,2.0,12.0,3.0,25.0,1.99,0.5,0.17,0.67,17.0,0.0,0.0,0.0,1.8,1.8,0.15,0.2,0.2
1024,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,Bundesliga,30.0,1990.0,5.5,2.0,12.0,4.0,33.3,2.17,0.72,0.17,0.5,11.3,0.0,0.0,0.0,1.7,1.7,0.14,0.3,0.3
1025,Ismaël Gharbi,es ESP,FW,Paris S-G,Ligue 1,17.0,2004.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1026,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,Premier League,26.0,1995.0,4.3,1.0,7.0,2.0,28.6,1.63,0.47,0.0,0.0,22.3,0.0,1.0,1.0,1.1,0.3,0.04,-0.1,-0.3
1027,Anwar El Ghazi,nl NED,"FW,MF",Everton,Premier League,26.0,1995.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1028,Lamine Ghezali,fr FRA,DF,Saint-Étienne,Ligue 1,22.0,1999.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1029,Paolo Ghiglione,it ITA,DF,Genoa,Serie A,24.0,1997.0,6.7,0.0,8.0,4.0,50.0,1.19,0.6,0.0,0.0,18.6,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
1030,Saman Ghoddos,ir IRN,"MF,DF",Brentford,Premier League,27.0,1993.0,6.0,1.0,8.0,3.0,37.5,1.34,0.5,0.13,0.33,20.4,1.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5
1031,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,30.0,1991.0,3.7,0.0,3.0,1.0,33.3,0.81,0.27,0.0,0.0,28.2,2.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1032,Dimitris Giannoulis,gr GRE,DF,Norwich City,Premier League,25.0,1995.0,13.0,0.0,2.0,1.0,50.0,0.15,0.08,0.0,0.0,16.2,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1033,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,Premier League,21.0,2000.0,0.1,0.0,2.0,0.0,0.0,20.0,0.0,0.0,,16.8,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
1034,Ben Gibson,eng ENG,DF,Norwich City,Premier League,28.0,1993.0,27.7,0.0,8.0,4.0,50.0,0.29,0.14,0.0,0.0,10.6,0.0,0.0,0.0,1.4,1.4,0.17,-1.4,-1.4
1035,Niko Gießelmann,de GER,"DF,FW",Union Berlin,Bundesliga,29.0,1991.0,23.1,3.0,27.0,12.0,44.4,1.17,0.52,0.11,0.25,15.3,0.0,0.0,0.0,3.4,3.4,0.13,-0.4,-0.4
1036,Rafał Gikiewicz,pl POL,GK,Augsburg,Bundesliga,33.0,1987.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1037,Óscar Gil,es ESP,DF,Espanyol,La Liga,24.0,1997.0,18.8,0.0,6.0,1.0,16.7,0.32,0.05,0.0,0.0,24.9,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1038,Mario Gila,es ESP,DF,Real Madrid,La Liga,20.0,2000.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1040,Billy Gilmour,sct SCO,MF,Norwich City,Premier League,20.0,2001.0,20.6,0.0,18.0,3.0,16.7,0.87,0.15,0.0,0.0,23.3,2.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9
1041,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,Bundesliga,30.0,1991.0,0.1,0.0,1.0,1.0,100.0,6.92,6.92,0.0,0.0,16.6,0.0,0.0,0.0,0.1,0.1,0.12,-0.1,-0.1
1042,Matthias Ginter,de GER,DF,M'Gladbach,Bundesliga,27.0,1994.0,26.2,1.0,31.0,14.0,45.2,1.18,0.54,0.03,0.07,13.9,1.0,0.0,0.0,2.0,2.0,0.07,-1.0,-1.0
1043,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,Ligue 1,21.0,2000.0,5.5,0.0,11.0,2.0,18.2,1.99,0.36,0.0,0.0,11.0,0.0,0.0,0.0,1.4,1.4,0.13,-1.4,-1.4
1044,Sebastian Giovinco,it ITA,MF,Sampdoria,Serie A,34.0,1987.0,0.4,0.0,1.0,0.0,0.0,2.31,0.0,0.0,,19.3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
1045,Jimmy Giraudon,fr FRA,DF,Troyes,Ligue 1,29.0,1992.0,18.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1046,Andrei Girotto,br BRA,"DF,MF",Nantes,Ligue 1,29.0,1992.0,35.0,6.0,45.0,10.0,22.2,1.29,0.29,0.13,0.6,16.1,3.0,0.0,0.0,2.9,2.9,0.06,3.1,3.1
1047,Olivier Giroud,fr FRA,FW,Milan,Serie A,34.0,1986.0,21.0,11.0,61.0,22.0,36.1,2.9,1.05,0.15,0.41,11.9,2.0,2.0,2.0,9.8,8.3,0.14,1.2,0.7
