,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
278,Hervé Bazile,HTI,"MF,FW",Caen,fr Ligue 1,26.0,1990.0,19.0,732.0,39.0,21.4,8.1,7.0,,2.0,12.0,,2.0,0.95,8.0,23.0,-15.0,-1.84,-1.38
279,Riechedly Bazoer,NLD,MF,Wolfsburg,de Bundesliga,19.0,1996.0,12.0,969.0,81.0,31.7,10.8,12.0,,7.0,0.0,,4.0,1.5,10.0,17.0,-7.0,-0.65,-0.18
280,Claudio Beauvue,GLP,FW,Celta Vigo,es La Liga,28.0,1988.0,13.0,658.0,51.0,19.2,7.3,5.0,85.0,3.0,8.0,29.0,2.0,0.77,6.0,13.0,-7.0,-0.96,-0.66
281,Bebé,CPV,"MF,FW",Eibar,es La Liga,26.0,1990.0,20.0,687.0,34.0,20.1,7.6,8.0,68.0,1.0,12.0,12.0,13.0,1.45,14.0,10.0,4.0,0.52,0.49
282,Henri Bedimo,CMR,DF,Marseille,fr Ligue 1,32.0,1984.0,16.0,1173.0,73.0,34.3,13.0,13.0,,11.0,3.0,,7.0,1.31,16.0,13.0,3.0,0.23,-0.29
283,Andrea Beghetto,ITA,MF,Genoa,it Serie A,21.0,1994.0,3.0,152.0,51.0,4.4,1.7,1.0,,1.0,2.0,,16.0,1.0,1.0,3.0,-2.0,-1.18,-0.52
284,Asmir Begović,BIH,GK,Chelsea,eng Premier League,29.0,1987.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,36.0,1.5,4.0,5.0,-1.0,-0.5,-1.97
286,Valon Behrami,CHE,MF,Watford,eng Premier League,31.0,1985.0,27.0,2030.0,75.0,59.4,22.6,26.0,,17.0,1.0,,4.0,1.22,30.0,40.0,-10.0,-0.44,0.72
287,Jérémie Bela,AGO,"MF,FW",Dijon,fr Ligue 1,23.0,1993.0,14.0,375.0,27.0,11.0,4.2,2.0,,0.0,12.0,,15.0,0.86,5.0,8.0,-3.0,-0.72,-0.45
288,Younès Belhanda,MAR,"FW,MF",Nice,fr Ligue 1,26.0,1990.0,31.0,2541.0,82.0,74.3,28.2,28.0,,24.0,3.0,,0.0,2.1,51.0,27.0,24.0,0.85,0.54
289,Stefan Bell,DEU,DF,Mainz 05,de Bundesliga,24.0,1991.0,31.0,2744.0,89.0,89.7,30.5,30.0,,29.0,1.0,,1.0,1.1,41.0,48.0,-7.0,-0.23,0.91
290,Karim Bellarabi,DEU,MF,Leverkusen,de Bundesliga,26.0,1990.0,16.0,1113.0,70.0,36.4,12.4,14.0,,7.0,2.0,,3.0,1.13,20.0,21.0,-1.0,-0.08,-0.03
291,Héctor Bellerín,ESP,"DF,MF",Arsenal,eng Premier League,21.0,1995.0,33.0,2503.0,76.0,73.2,27.8,27.0,,26.0,6.0,,1.0,1.97,57.0,34.0,23.0,0.83,-0.15
292,Benjamin Bellot,DEU,GK,RB Leipzig,de Bundesliga,26.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
293,François Bellugou,FRA,"MF,DF",Lorient,fr Ligue 1,29.0,1987.0,26.0,1422.0,55.0,41.6,15.8,16.0,,5.0,10.0,,9.0,1.15,17.0,20.0,-3.0,-0.19,0.85
294,Giuseppe Bellusci,ITA,DF,Empoli,it Serie A,26.0,1989.0,33.0,2970.0,90.0,86.8,33.0,33.0,,33.0,0.0,,3.0,0.85,24.0,55.0,-31.0,-0.94,-0.74
295,Anthony Belmonte,FRA,MF,Dijon,fr Ligue 1,20.0,1995.0,8.0,261.0,33.0,7.6,2.9,4.0,,0.0,4.0,,6.0,1.25,4.0,5.0,-1.0,-0.34,-0.03
296,Andrea Belotti,ITA,FW,Torino,it Serie A,22.0,1993.0,35.0,3070.0,88.0,89.8,34.1,34.0,,33.0,1.0,,0.0,1.49,70.0,62.0,8.0,0.23,1.01
297,Sami Ben Amar,MAR,FW,Bastia,fr Ligue 1,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
298,Hatem Ben Arfa,FRA,"MF,FW",Paris S-G,fr Ligue 1,29.0,1987.0,23.0,643.0,28.0,18.8,7.1,5.0,,1.0,18.0,,3.0,2.39,10.0,2.0,8.0,1.12,-0.44
299,Issam Ben Khémis,TUN,MF,Lorient,fr Ligue 1,20.0,1996.0,2.0,27.0,14.0,0.8,0.3,0.0,,0.0,2.0,,2.0,1.5,0.0,1.0,-1.0,-3.33,-2.67
300,Wissam Ben Yedder,FRA,FW,Sevilla,es La Liga,25.0,1990.0,31.0,1661.0,54.0,48.6,18.5,20.0,71.0,2.0,11.0,21.0,5.0,2.06,39.0,20.0,19.0,1.03,0.98
301,Syam Ben Youssef,TUN,DF,Caen,fr Ligue 1,27.0,1989.0,17.0,1293.0,76.0,37.8,14.4,14.0,,13.0,3.0,,8.0,0.88,11.0,29.0,-18.0,-1.25,-0.79
302,Änis Ben-Hatira,TUN,MF,Darmstadt 98,de Bundesliga,28.0,1988.0,11.0,586.0,53.0,19.2,6.5,8.0,,2.0,3.0,,2.0,0.55,5.0,8.0,-3.0,-0.46,0.7
303,Diego Benaglio,CHE,GK,Wolfsburg,de Bundesliga,32.0,1983.0,14.0,1260.0,90.0,41.2,14.0,14.0,,14.0,0.0,,14.0,1.14,15.0,22.0,-7.0,-0.5,0.05
304,Ahmad Benali,LBY,"FW,MF",Pescara,it Serie A,24.0,1992.0,33.0,2490.0,75.0,72.8,27.7,31.0,,17.0,2.0,,2.0,0.42,25.0,59.0,-34.0,-1.23,-0.26
305,Yohan Benalouane,TUN,DF,Leicester City,eng Premier League,29.0,1987.0,11.0,917.0,83.0,26.8,10.2,11.0,,7.0,0.0,,3.0,1.55,18.0,15.0,3.0,0.29,0.94
306,Marco Benassi,ITA,MF,Torino,it Serie A,21.0,1994.0,28.0,2044.0,73.0,59.8,22.7,24.0,,10.0,4.0,,6.0,1.32,39.0,35.0,4.0,0.18,0.11
307,Medhi Benatia,MAR,DF,Juventus,it Serie A,29.0,1987.0,15.0,1179.0,79.0,34.5,13.1,14.0,,10.0,1.0,,14.0,1.93,26.0,14.0,12.0,0.92,-0.61
308,Lars Bender,DEU,"MF,DF",Leverkusen,de Bundesliga,27.0,1989.0,9.0,602.0,67.0,19.7,6.7,9.0,,2.0,0.0,,1.0,1.78,9.0,11.0,-2.0,-0.3,-0.3
309,Sven Bender,DEU,DF,Dortmund,de Bundesliga,27.0,1989.0,6.0,272.0,45.0,8.9,3.0,3.0,,2.0,3.0,,5.0,2.33,8.0,5.0,3.0,0.99,0.06
310,László Bénes,SVK,MF,M'Gladbach,de Bundesliga,18.0,1997.0,8.0,288.0,36.0,9.4,3.2,3.0,,0.0,5.0,,9.0,1.38,3.0,4.0,-1.0,-0.31,-0.22
312,Nicolas Benezet,FRA,FW,Guingamp,fr Ligue 1,25.0,1991.0,5.0,169.0,34.0,4.9,1.9,3.0,,0.0,2.0,,1.0,0.8,3.0,5.0,-2.0,-1.07,-0.93
313,Pierre Bengtsson,SWE,"DF,MF",Bastia,fr Ligue 1,28.0,1988.0,30.0,2626.0,88.0,76.8,29.2,29.0,,27.0,1.0,,2.0,0.93,21.0,39.0,-18.0,-0.62,0.18
314,Walter Benítez,ARG,GK,Nice,fr Ligue 1,23.0,1993.0,3.0,215.0,72.0,6.3,2.4,2.0,,2.0,1.0,,25.0,1.0,1.0,1.0,0.0,0.0,-0.76
315,Fabian Benko,DEU,MF,Bayern Munich,de Bundesliga,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
316,Ramy Bensebaini,DZA,DF,Rennes,fr Ligue 1,21.0,1995.0,25.0,1838.0,74.0,53.7,20.4,22.0,,16.0,3.0,,5.0,1.32,19.0,21.0,-2.0,-0.1,0.13
317,Nabil Bentaleb,DZA,MF,Schalke 04,de Bundesliga,21.0,1994.0,32.0,2548.0,80.0,83.3,28.3,28.0,,19.0,4.0,,0.0,1.25,43.0,34.0,9.0,0.32,1.02
318,Christian Benteke,BEL,FW,Crystal Palace,eng Premier League,25.0,1990.0,36.0,3131.0,87.0,91.5,34.8,36.0,,29.0,0.0,,0.0,1.14,49.0,58.0,-9.0,-0.26,0.99
319,Jonathan Benteke,BEL,FW,Crystal Palace,eng Premier League,21.0,1995.0,1.0,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.34
320,Accursio Bentivegna,ITA,"MF,FW",Palermo,it Serie A,20.0,1996.0,3.0,89.0,30.0,2.6,1.0,2.0,,0.0,1.0,,5.0,0.0,1.0,1.0,0.0,0.0,1.19
321,Karim Benzema,FRA,FW,Real Madrid,es La Liga,28.0,1987.0,29.0,1903.0,66.0,55.6,21.1,23.0,77.0,6.0,6.0,23.0,3.0,2.28,49.0,22.0,27.0,1.28,-0.98
322,Yassine Benzia,DZA,MF,Lille,fr Ligue 1,21.0,1994.0,25.0,1627.0,65.0,47.6,18.1,21.0,,4.0,4.0,,3.0,1.36,19.0,18.0,1.0,0.06,0.46
323,Saido Berahino,BDI,FW,Stoke City,eng Premier League,22.0,1993.0,13.0,720.0,55.0,21.1,8.0,8.0,,2.0,5.0,,3.0,0.69,4.0,11.0,-7.0,-0.87,-0.61
324,Saido Berahino,BDI,FW,West Brom,eng Premier League,22.0,1993.0,4.0,243.0,61.0,7.1,2.7,3.0,,0.0,1.0,,2.0,1.0,2.0,2.0,0.0,0.0,0.23
325,Domenico Berardi,ITA,FW,Sassuolo,it Serie A,21.0,1994.0,21.0,1732.0,82.0,50.6,19.2,20.0,,13.0,1.0,,0.0,1.38,33.0,29.0,4.0,0.21,0.69
326,Filippo Berardi,SMR,MF,Torino,it Serie A,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
327,Yuri Berchiche,ESP,DF,Real Sociedad,es La Liga,26.0,1990.0,35.0,3088.0,88.0,90.3,34.3,35.0,88.0,33.0,0.0,,0.0,1.74,56.0,47.0,9.0,0.26,1.08
328,Álex Berenguer,ESP,"DF,MF",Osasuna,es La Liga,21.0,1995.0,29.0,2120.0,73.0,62.0,23.6,22.0,86.0,18.0,7.0,32.0,1.0,0.62,27.0,55.0,-28.0,-1.19,0.61
329,Bartosz Bereszyński,POL,DF,Sampdoria,it Serie A,24.0,1992.0,13.0,1051.0,81.0,30.7,11.7,11.0,,10.0,2.0,,6.0,1.46,19.0,23.0,-4.0,-0.34,-0.27
330,Ihor Berezovskyi,UKR,GK,Darmstadt 98,de Bundesliga,25.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,
331,Jóhann Berg Guðmundsson,ISL,MF,Burnley,eng Premier League,25.0,1990.0,20.0,998.0,50.0,29.2,11.1,10.0,,3.0,10.0,,4.0,1.05,12.0,19.0,-7.0,-0.63,-0.3
332,Álex Bergantiños,ESP,"MF,DF",La Coruña,es La Liga,31.0,1985.0,8.0,553.0,69.0,16.2,6.1,6.0,87.0,5.0,2.0,17.0,15.0,0.88,5.0,13.0,-8.0,-1.3,-0.99
333,Markel Bergara,ESP,MF,Real Sociedad,es La Liga,30.0,1986.0,6.0,288.0,48.0,8.4,3.2,3.0,85.0,2.0,3.0,11.0,5.0,0.67,1.0,6.0,-5.0,-1.56,-1.88
334,Franck Béria,FRA,DF,Lille,fr Ligue 1,33.0,1983.0,28.0,2326.0,83.0,68.0,25.8,27.0,,23.0,1.0,,6.0,1.18,21.0,24.0,-3.0,-0.12,0.21
335,Robert Berić,SVN,FW,Saint-Étienne,fr Ligue 1,25.0,1991.0,22.0,1444.0,66.0,42.2,16.0,18.0,,7.0,4.0,,3.0,1.18,15.0,20.0,-5.0,-0.31,-0.49
336,Kévin Bérigaud,FRA,"MF,FW",Montpellier,fr Ligue 1,28.0,1988.0,13.0,625.0,48.0,18.3,6.9,6.0,,3.0,7.0,,6.0,0.69,6.0,9.0,-3.0,-0.43,0.05
338,Kévin Bérigaud,FRA,FW,Angers,fr Ligue 1,28.0,1988.0,13.0,470.0,36.0,13.7,5.2,4.0,,0.0,9.0,,0.0,1.08,8.0,7.0,1.0,0.19,0.5
339,Etrit Berisha,ALB,GK,Atalanta,it Serie A,27.0,1989.0,26.0,2340.0,90.0,68.4,26.0,26.0,,26.0,0.0,,2.0,2.0,44.0,26.0,18.0,0.69,0.44
340,Quentin Bernard,FRA,DF,Dijon,fr Ligue 1,27.0,1989.0,7.0,554.0,79.0,16.2,6.2,6.0,,6.0,1.0,,7.0,0.86,4.0,6.0,-2.0,-0.32,-0.01
341,Federico Bernardeschi,ITA,"MF,FW",Fiorentina,it Serie A,22.0,1994.0,32.0,2292.0,72.0,67.0,25.5,27.0,,10.0,5.0,,1.0,1.56,40.0,41.0,-1.0,-0.04,-0.6
342,Bernardo,BRA,DF,RB Leipzig,de Bundesliga,21.0,1995.0,22.0,1892.0,86.0,61.8,21.0,21.0,,18.0,1.0,,5.0,2.0,42.0,21.0,21.0,1.0,0.54
343,Paul Bernardoni,FRA,GK,Bordeaux,fr Ligue 1,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,14.0,,,,,,
344,Juan Bernat,ESP,DF,Bayern Munich,de Bundesliga,23.0,1993.0,18.0,1238.0,69.0,40.5,13.8,13.0,,11.0,5.0,,12.0,2.17,35.0,12.0,23.0,1.67,-0.5
345,Tommaso Berni,ITA,GK,Inter,it Serie A,33.0,1983.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
346,Dimitry Bertaud,FRA,GK,Montpellier,fr Ligue 1,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
347,Andrea Bertolacci,ITA,MF,Milan,it Serie A,25.0,1991.0,15.0,820.0,55.0,24.0,9.1,9.0,,4.0,6.0,,7.0,1.6,10.0,9.0,1.0,0.11,-0.27
348,Ryan Bertrand,GBR,DF,Southampton,eng Premier League,26.0,1989.0,28.0,2507.0,90.0,73.3,27.9,28.0,,27.0,0.0,,4.0,1.18,30.0,36.0,-6.0,-0.22,-0.12
349,Muhamed Bešić,BIH,"DF,MF",Everton,eng Premier League,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
350,Vincent Bessat,FRA,"DF,MF",Caen,fr Ligue 1,30.0,1985.0,37.0,2815.0,76.0,82.3,31.3,31.0,,27.0,6.0,,1.0,0.92,28.0,54.0,-26.0,-0.83,-0.38
351,Max Besuschkow,DEU,MF,Eint Frankfurt,de Bundesliga,19.0,1997.0,3.0,87.0,29.0,2.8,1.0,1.0,,0.0,2.0,,8.0,1.0,0.0,3.0,-3.0,-3.1,-2.98
352,Deji Beyreuther,DEU,DF,Eint Frankfurt,de Bundesliga,16.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
353,Roman Bezjak,SVN,MF,Darmstadt 98,de Bundesliga,27.0,1989.0,11.0,588.0,53.0,19.2,6.5,7.0,,2.0,4.0,,1.0,0.73,4.0,13.0,-9.0,-1.38,-0.43
354,Jonathan Biabiany,FRA,"FW,MF",Inter,it Serie A,28.0,1988.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,31.0,1.0,0.0,1.0,-1.0,-90.0,-90.63
355,Roberto Biancu,ITA,MF,Cagliari,it Serie A,16.0,2000.0,1.0,11.0,11.0,0.3,0.1,0.0,,0.0,1.0,,5.0,3.0,1.0,0.0,1.0,8.18,8.76
