,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
773,Jeremie Frimpong,Leverkusen,8.3,3,0,0,6,7,3,23,5,9,0,1,0,29,3,5,37.5
774,Jorge de Frutos,Rayo Vallecano,9.7,0,0,0,16,13,1,25,5,10,0,0,0,49,2,4,33.3
775,Chris Fuhrich,Stuttgart,4.1,0,0,0,2,1,2,14,0,3,0,0,0,11,0,2,0.0
776,Angelo Fulgini,Lens,3.9,0,0,0,4,11,1,14,0,3,0,0,0,20,1,6,14.3
777,Niclas Fullkrug,West Ham,0.7,0,0,0,3,0,1,0,0,0,0,0,0,2,8,3,72.7
778,Manuel Fuster,Las Palmas,2.6,0,0,0,5,8,0,18,1,0,0,0,0,12,2,2,50.0
780,Matteo Gabbia,Milan,4.0,1,0,0,2,1,0,1,2,0,1,0,0,9,13,6,68.4
781,Alessandro Gabrielloni,Como,0.9,0,0,0,3,3,0,1,0,0,0,0,0,5,1,7,12.5
782,Gianluca Gaetano,Cagliari,4.0,0,0,0,7,5,1,5,2,3,0,0,0,12,2,5,28.6
783,Roberto Gagliardini,Monza,1.1,1,0,0,4,4,0,1,1,0,0,0,0,2,4,4,50.0
784,Cody Gakpo,Liverpool,4.7,2,0,0,6,6,3,18,4,5,0,0,0,20,4,4,50.0
785,Javi Galan,Atlético Madrid,3.5,2,0,0,9,4,0,8,3,5,0,0,0,14,5,4,55.6
786,Inigo Ruiz de Galarreta,Athletic Club,5.3,1,0,0,7,7,0,10,3,9,0,0,0,34,1,1,50.0
787,Conor Gallagher,Atlético Madrid,6.7,1,0,0,10,15,0,5,7,13,0,0,0,30,5,11,31.3
788,Antonino Gallo,Lecce,10.4,1,1,0,6,12,2,47,9,14,0,0,0,42,4,6,40.0
789,Gauthier Gallon,Rennes,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
790,Cristian Gamboa,Bochum,1.3,0,0,0,0,3,0,7,0,1,0,0,0,7,0,1,0.0
791,Idrissa Gana Gueye,Everton,8.2,1,0,0,17,9,0,3,11,18,0,0,0,46,8,1,88.9
792,Ignatius Ganago,Nantes,1.4,1,0,0,1,3,2,2,2,1,0,0,0,3,4,4,50.0
793,Aleix Garcia,Leverkusen,2.8,0,0,0,1,1,1,27,2,1,0,0,0,10,0,3,0.0
794,Alvaro Garcia,Rayo Vallecano,7.0,1,0,0,5,5,4,33,11,9,0,0,0,32,3,5,37.5
795,Eric Garcia,Barcelona,4.9,0,0,0,6,3,0,1,4,4,0,0,0,11,11,11,50.0
796,Fran Garcia,Real Madrid,4.6,0,0,0,1,7,1,12,3,6,0,0,0,29,2,2,50.0
797,Joan Garcia,Espanyol,12.0,1,0,0,0,1,0,0,0,0,0,0,0,15,7,1,87.5
798,Ruben Garcia,Osasuna,7.0,1,0,0,10,8,4,37,8,13,0,0,0,36,7,11,38.9
799,Ulisses Garcia,Marseille,2.7,0,0,0,2,2,1,12,1,5,0,0,0,12,8,2,80.0
800,Alejandro Garnacho,Manchester Utd,7.9,1,0,0,4,9,3,18,5,10,0,0,0,45,1,10,9.1
801,James Garner,Everton,2.8,1,0,0,4,0,0,6,4,8,0,0,0,14,1,2,33.3
802,Yarek Gasiorowski,Valencia,3.2,0,0,0,0,1,0,1,3,5,0,0,0,13,7,4,63.6
803,Federico Gatti,Juventus,8.9,1,0,0,7,11,0,0,8,7,0,0,0,41,20,10,66.7
804,Gavi,Barcelona,0.3,1,0,0,2,1,0,1,0,1,0,0,0,0,1,1,50.0
806,Paulo Gazzaniga,Girona,13.0,3,0,0,1,1,0,0,0,1,0,0,0,14,0,1,0.0
807,Jean-Philippe Gbamin,Nantes,2.0,1,0,0,1,5,0,0,3,1,0,0,0,10,7,1,87.5
808,Yann Gboho,Toulouse,10.4,0,0,0,10,25,0,17,2,6,1,0,0,45,4,16,20.0
809,David de Gea,Fiorentina,9.0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,0,100.0
810,Lutsharel Geertruida,RB Leipzig,6.1,1,0,0,9,4,0,5,5,8,0,1,0,29,7,2,77.8
811,Dennis Geiger,Hoffenheim,1.9,0,0,0,5,3,0,1,1,5,0,1,0,6,0,2,0.0
812,Valentin Gendrey,Lecce,2.0,0,0,0,1,2,0,3,2,2,0,0,0,3,1,3,25.0
813,Valentin Gendrey,Hoffenheim,5.0,0,0,0,2,9,2,19,5,6,0,0,0,23,12,10,54.5
814,Denis Genreau,Toulouse,0.4,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0,0.0
815,Yannick Gerhardt,Wolfsburg,3.4,0,1,0,3,2,0,4,6,5,0,0,0,11,10,7,58.8
816,Max Geschwill,Holstein Kiel,6.7,2,0,0,9,4,0,3,14,10,0,0,0,22,10,12,45.5
817,Daniele Ghilardi,Hellas Verona,4.0,1,0,0,8,7,0,0,4,3,0,0,0,7,9,13,40.9
818,Lautaro Gianetti,Udinese,5.9,4,0,0,5,0,0,0,10,5,0,1,0,19,13,5,72.2
819,Dimitris Giannoulis,Augsburg,9.8,3,0,0,5,9,0,33,15,11,1,0,0,43,4,11,26.7
820,Morgan Gibbs-White,Nott'ham Forest,7.0,3,1,1,16,12,2,5,4,4,0,0,0,29,9,11,45.0
821,Samuel Gigot,Lazio,0.2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,50.0
822,Armin Gigovic,Holstein Kiel,5.9,2,0,0,4,8,0,5,7,5,1,0,0,34,4,4,50.0
823,Bryan Gil,Girona,7.8,1,0,0,10,14,2,26,4,12,0,0,0,30,0,2,0.0
824,Mario Gila,Lazio,8.9,3,0,0,12,9,0,0,6,14,0,0,1,28,19,25,43.2
825,Billy Gilmour,Brighton,1.1,0,0,0,2,3,0,1,0,3,0,0,0,5,0,0,0.0
826,Billy Gilmour,Napoli,4.4,0,0,0,5,3,0,4,2,3,0,0,0,19,7,5,58.3
827,Benedikt Gimber,Heidenheim,9.7,4,0,0,21,13,0,1,11,18,0,0,0,38,30,12,71.4
828,Gvidas Gineitis,Torino,2.6,0,0,0,3,2,0,17,3,1,0,0,0,11,1,4,20.0
829,Matthias Ginter,Freiburg,6.7,1,0,0,6,6,1,3,2,6,1,0,0,23,27,13,67.5
830,Jamie Gittens,Dortmund,6.2,2,0,0,13,11,3,14,4,4,0,0,0,13,1,1,50.0
832,Serge Gnabry,Bayern Munich,5.3,0,0,0,4,0,2,18,4,5,0,0,0,22,1,2,33.3
833,Ben Godfrey,Atalanta,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0
834,Saba Goglichidze,Empoli,7.9,0,1,0,8,4,0,1,8,12,0,0,0,23,9,19,32.1
835,Edoardo Goldaniga,Como,5.5,3,0,0,5,6,0,4,7,6,0,0,0,14,9,7,56.3
836,Pierluigi Gollini,Genoa,7.0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0
837,Aleksandr Golovin,Monaco,6.0,0,0,0,11,13,0,13,4,11,0,0,0,48,6,6,50.0
838,Andre Gomes,Lille,4.0,1,0,0,10,4,0,1,3,3,0,0,0,34,2,4,33.3
839,Angel Gomes,Lille,6.8,1,0,0,4,8,0,8,0,4,1,0,0,15,4,5,44.4
840,Joao Gomes,Wolves,10.3,4,0,0,23,9,1,8,10,20,0,0,0,60,4,10,28.6
841,Rodrigo Gomes,Wolves,1.3,0,0,0,0,2,0,5,0,1,0,0,0,2,2,2,50.0
842,Toti Gomes,Wolves,8.2,4,0,0,9,4,3,1,4,14,0,0,0,25,15,6,71.4
843,Carlos Gomez,Rennes,2.5,0,0,0,5,2,0,11,1,3,0,0,0,11,0,2,0.0
844,Dani Gomez,Valencia,4.5,0,0,0,4,5,8,0,2,2,0,0,0,7,4,9,30.8
845,Joe Gomez,Liverpool,0.6,0,0,0,0,1,0,0,1,4,0,0,0,4,3,0,100.0
846,Moi Gomez,Osasuna,4.1,1,0,0,7,4,0,10,5,5,0,0,1,30,4,6,40.0
847,Sergi Gomez,Espanyol,5.5,0,0,0,3,1,0,0,5,3,0,0,0,9,7,14,33.3
848,Sergio Gomez,Real Sociedad,11.0,1,0,0,10,6,1,96,6,19,0,1,0,67,8,11,42.1
849,Unai Gomez,Athletic Club,4.0,1,0,0,4,10,0,8,1,1,0,0,0,9,11,11,50.0
850,Fabio Gonzalez,Las Palmas,0.5,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,100.0
851,Nicolas Gonzalez,Juventus,2.5,0,0,0,2,6,0,4,0,1,0,0,0,5,2,4,33.3
852,Urko Gonzalez,Real Sociedad,0.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0
853,Anthony Gordon,Newcastle Utd,9.4,0,0,0,8,26,1,49,4,7,1,0,0,31,1,3,25.0
854,Leon Goretzka,Bayern Munich,1.6,0,0,0,2,2,0,1,3,0,0,0,0,8,2,4,33.3
855,Andoni Gorosabel,Athletic Club,3.1,1,0,0,4,0,0,9,0,1,0,0,0,13,2,6,25.0
856,Robin Gosens,Fiorentina,9.7,2,0,0,7,8,2,16,6,11,0,0,0,21,26,11,70.3
858,Robin Gosens,Union Berlin,1.0,1,0,0,5,0,0,1,1,0,0,0,0,1,7,4,63.6
859,Mario Gotze,Eint Frankfurt,4.5,0,0,0,3,4,0,3,4,11,0,0,0,24,2,1,66.7
860,Amine Gouiri,Rennes,7.4,1,0,0,10,9,2,11,1,3,0,0,0,25,5,10,33.3
861,Jeffrey Gouweleeuw,Augsburg,10.0,4,0,0,10,3,0,9,14,8,0,0,0,36,24,8,75.0
862,Kamil Grabara,Wolfsburg,10.0,2,0,0,0,0,0,0,0,0,0,0,0,10,5,0,100.0
863,Jonathan Gradit,Lens,8.3,3,0,0,15,5,0,5,12,9,0,0,0,30,30,15,66.7
864,Jose Gragera,Espanyol,6.3,0,0,0,18,8,0,0,5,16,0,0,0,18,11,5,68.8
865,Samuel Grandsir,Le Havre,0.6,0,0,0,1,0,0,1,0,3,0,0,0,2,0,1,0.0
866,Alberto Grassi,Empoli,6.0,3,0,0,7,7,0,2,8,7,0,0,0,28,4,6,40.0
867,Ryan Gravenberch,Liverpool,11.0,2,0,0,18,22,0,1,21,14,0,0,0,63,11,2,84.6
868,Archie Gray,Tottenham,0.5,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0.0
869,Jack Grealish,Manchester City,3.8,2,0,0,2,9,0,13,0,2,0,0,0,14,1,5,16.7
870,Jacob Greaves,Ipswich Town,7.0,1,0,0,3,6,0,0,8,6,0,0,0,11,21,14,60.0
871,Mason Greenwood,Marseille,10.4,1,0,0,5,17,1,47,3,6,1,0,0,33,3,2,60.0
872,Michael Gregoritsch,Freiburg,0.9,0,0,0,0,1,1,0,0,1,0,0,0,5,4,7,36.4
873,Dominik Greif,Mallorca,9.0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,50.0
874,Antoine Griezmann,Atlético Madrid,10.6,1,0,0,3,9,3,58,4,8,0,0,0,27,6,9,40.0
875,Vincenzo Grifo,Freiburg,8.6,0,0,0,3,7,1,50,0,6,0,0,0,46,5,3,62.5
876,Florian Grillitsch,Hoffenheim,6.7,1,0,0,4,11,0,4,8,9,0,0,0,31,7,15,31.8
877,Alex Grimaldo,Leverkusen,10.0,3,0,0,7,12,5,81,9,5,1,0,0,48,4,3,57.1
878,Pascal Gross,Dortmund,8.2,2,0,0,6,5,0,75,3,10,0,0,0,36,7,13,35.0
879,Brajan Gruda,Brighton,0.7,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0.0
880,Marco Grull,Werder Bremen,3.5,1,0,0,7,11,0,8,1,2,0,0,0,10,1,4,20.0
881,Albert Gronbaek,Rennes,6.4,1,0,0,4,5,0,23,3,5,0,0,0,18,1,8,11.1
882,Vicente Guaita,Celta Vigo,9.0,0,0,0,0,3,0,0,0,0,0,0,0,15,4,0,100.0
884,Sergi Guardiola,Rayo Vallecano,0.9,0,0,0,2,4,0,0,0,2,0,0,0,2,0,2,0.0
885,Nemanja Gudelj,Sevilla,10.0,3,0,0,8,4,0,12,13,7,0,0,0,20,17,17,50.0
886,Gabriel Gudmundsson,Lille,7.7,1,0,0,13,15,3,22,5,9,0,0,0,27,5,1,83.3
887,Goncalo Guedes,Wolves,1.4,1,0,0,3,4,0,2,2,2,0,0,0,6,1,2,33.3
888,Axel Gueguin,Montpellier,0.3,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0.0
889,Marc Guehi,Crystal Palace,11.0,1,0,0,5,10,0,1,8,7,0,0,0,43,31,18,63.3
890,Matteo Guendouzi,Lazio,11.5,2,0,0,10,11,0,6,13,7,0,1,0,47,2,7,22.2
891,Javier Guerra,Valencia,5.8,1,0,0,6,7,0,6,1,7,0,0,0,24,3,6,33.3
892,Raphael Guerreiro,Bayern Munich,6.4,0,0,0,2,3,0,12,4,7,0,0,0,39,1,2,33.3
893,Evann Guessand,Nice,10.4,0,0,0,13,21,5,9,6,5,0,0,0,30,10,21,32.3
894,Ander Guevara,Alavés,8.4,1,0,0,14,10,0,1,6,8,0,0,0,39,9,11,45.0
895,Pape Gueye,Villarreal,7.1,3,1,1,12,21,0,5,8,9,0,0,0,35,4,7,36.4
896,Morgan Guilavogui,St. Pauli,6.2,4,0,0,14,14,4,2,4,7,0,0,0,19,27,24,52.9
897,Frederic Guilbert,Lecce,6.3,1,1,0,7,8,0,11,11,6,0,0,0,22,7,5,58.3
898,Luis Guilherme,West Ham,0.1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0
899,Hugo Guillamon,Valencia,3.5,2,0,0,5,4,1,1,5,5,0,0,0,16,5,2,71.4
900,Bruno Guimaraes,Newcastle Utd,10.9,2,0,0,18,45,0,5,12,15,0,0,0,60,3,2,60.0
901,Bahereba Guirassy,Nantes,0.8,0,0,0,1,0,0,1,0,1,0,0,0,6,0,2,0.0
902,Serhou Guirassy,Dortmund,7.8,0,0,0,5,17,1,0,1,1,2,0,0,7,22,25,46.8
903,Marc Guiu,Chelsea,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
904,Peter Gulacsi,RB Leipzig,9.5,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0
905,Arda Guler,Real Madrid,3.0,1,0,0,5,7,2,7,1,4,0,0,0,12,1,5,16.7
906,Gerard Gumbau,Rayo Vallecano,4.0,1,0,0,10,3,1,21,2,9,0,0,0,10,10,12,45.5
907,Ilkay Gundogan,Manchester City,7.0,0,0,0,6,8,0,33,3,3,0,0,0,27,7,4,63.6
908,Christian Gunter,Freiburg,9.6,0,0,0,3,2,1,55,2,6,0,0,0,22,2,4,33.3
910,Jon Guridi,Alavés,7.7,3,0,0,12,5,1,3,6,5,0,1,0,33,8,13,38.1
911,Gorka Guruzeta,Athletic Club,7.5,0,0,0,16,11,3,2,3,2,0,0,0,23,12,32,27.3
912,Malo Gusto,Chelsea,8.1,2,0,0,9,6,0,21,10,13,0,0,0,35,3,6,33.3
913,Miguel Gutierrez,Girona,12.0,0,0,0,6,14,3,58,9,14,0,0,0,67,2,5,28.6
914,Albert Gudmundsson,Fiorentina,2.2,0,0,0,1,6,0,3,2,0,1,0,0,12,1,3,25.0
915,Josko Gvardiol,Manchester City,10.5,0,0,0,5,10,0,6,15,14,0,0,0,37,12,14,46.2
916,Emmanuel Gyasi,Empoli,11.8,2,0,0,14,6,3,8,2,9,0,0,0,56,13,28,31.7
917,Christian Gytkjaer,Venezia,2.5,0,0,0,5,1,3,0,0,1,0,0,0,7,4,11,26.7
918,Erling Haaland,Manchester City,11.0,2,0,0,9,6,1,1,1,2,0,0,0,8,14,18,43.8
919,Nicolas Haas,Empoli,3.2,1,0,0,11,3,0,0,4,8,0,0,0,19,3,5,37.5
920,Janik Haberer,Union Berlin,4.4,0,0,0,5,4,1,8,1,6,0,0,0,21,3,9,25.0
921,Robin Hack,Gladbach,5.2,3,0,0,10,6,3,16,0,7,0,0,0,29,8,5,61.5
922,Saad El Haddad,Venezia,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
923,Munir El Haddadi,Leganés,3.4,1,0,0,5,12,3,5,0,6,0,0,0,16,4,14,22.2
924,Amadou Haidara,RB Leipzig,6.4,4,0,0,9,4,0,8,5,8,0,0,0,37,13,7,65.0
925,Massadio Haidara,Brest,3.2,2,1,1,4,6,0,6,3,2,0,0,0,15,4,2,66.7
926,Antoine Hainaut,Parma,4.9,0,0,0,3,7,1,9,4,7,0,0,0,24,11,5,68.8
927,Mohamed Haj,Parma,0.7,2,0,0,1,2,0,2,1,0,0,0,0,4,0,2,0.0
928,Achraf Hakimi,Paris S-G,8.4,1,0,0,4,8,5,29,12,13,0,0,0,49,4,7,36.4
929,Lewis Hall,Newcastle Utd,8.7,3,0,0,5,5,0,38,12,12,0,0,0,47,15,10,60.0
930,Sebastien Haller,Leganés,4.3,0,0,0,3,3,7,0,0,0,0,0,0,10,26,17,60.5
931,Ali Al Hamadi,Ipswich Town,0.4,2,0,0,3,0,1,0,0,0,0,0,0,0,2,1,66.7
932,Andreas Hanche-Olsen,Mainz 05,3.3,3,1,1,8,2,0,0,3,1,0,0,0,4,9,7,56.3
933,Florent Hanin,Angers,8.4,1,0,0,3,17,0,33,14,17,0,0,0,42,7,15,31.8
934,Ridgeciano Haps,Venezia,6.9,2,0,0,3,7,0,15,2,7,0,0,0,29,5,10,33.3
936,Amine Harit,Marseille,5.2,0,1,0,5,12,0,6,3,6,1,0,0,20,1,4,20.0
937,Marcus Harness,Ipswich Town,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.0
938,Phil Harres,Holstein Kiel,2.0,0,0,0,3,6,1,2,1,1,0,0,0,7,8,7,53.3
939,Jack Harrison,Everton,7.0,0,0,0,2,13,2,20,4,5,0,0,0,26,2,3,40.0
940,Abdou Harroui,Hellas Verona,3.2,1,0,0,6,1,0,5,0,3,0,0,0,9,5,5,50.0
941,Taylor Harwood-Bellis,Southampton,9.6,4,0,0,11,4,0,2,8,4,0,0,0,36,13,11,54.2
942,Hans Hateboer,Rennes,6.3,1,0,0,10,7,1,24,5,6,0,0,0,24,12,7,63.2
943,Kai Havertz,Arsenal,11.0,2,0,0,20,12,7,5,5,6,0,0,0,24,37,49,43.0
944,Jan Paul van Hecke,Brighton,8.1,2,0,0,3,2,0,3,7,7,0,0,0,37,15,16,48.4
945,Hwang Hee-chan,Wolves,2.8,0,0,0,1,6,0,4,1,0,0,0,0,10,2,3,40.0
946,Dean Henderson,Crystal Palace,11.0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,100.0
947,Liam Henderson,Empoli,8.8,2,0,0,26,6,0,27,7,7,0,0,0,20,3,6,33.3
948,Ramon Hendriks,Stuttgart,1.3,0,0,0,0,2,0,1,4,2,0,0,0,5,2,1,66.7
949,Benjamin Henrichs,RB Leipzig,5.4,1,0,0,6,4,0,14,13,11,0,0,0,39,4,2,66.7
950,Luis Henrique,Marseille,8.6,0,0,0,4,3,5,12,4,2,0,0,0,28,0,0,0.0
951,Mads Hermansen,Leicester City,11.0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,100.0
952,Mario Hermoso,Roma,1.7,2,1,1,5,1,0,3,3,0,0,0,0,9,2,5,28.6
953,Javi Hernandez,Leganés,7.9,0,0,0,16,4,1,23,10,6,0,0,0,32,6,4,60.0
954,Aridane Hernandez,Rayo Vallecano,1.3,0,0,0,0,2,0,0,2,1,0,0,1,6,7,0,100.0
955,Theo Hernandez,Milan,7.4,1,1,0,3,12,0,28,10,6,0,1,0,36,5,2,71.4
956,Hernani,Parma,4.5,1,0,0,7,9,1,11,3,6,0,0,0,18,5,5,50.0
957,Jorge Herrando,Osasuna,4.1,2,0,0,2,0,0,0,1,1,0,0,0,7,8,5,61.5
958,Ander Herrera,Athletic Club,2.9,2,0,0,5,3,0,1,2,4,0,0,0,14,3,2,60.0
959,Sergio Herrera,Osasuna,13.0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0.0
960,Yangel Herrera,Girona,8.9,4,0,0,30,26,0,17,12,17,0,0,0,46,17,7,70.8
962,Juan Herzog,Las Palmas,4.2,0,0,0,1,4,0,0,4,2,0,0,0,18,9,4,69.2
963,Son Heung-min,Tottenham,7.4,0,0,0,2,8,2,18,2,2,0,0,0,29,1,6,14.3
964,Isak Hien,Atalanta,7.8,2,0,0,9,6,0,0,14,9,0,0,0,30,16,16,50.0
965,Omar El Hilali,Espanyol,11.6,4,0,0,15,7,1,15,12,24,0,1,0,39,14,12,53.8
966,Piero Hincapie,Leverkusen,8.7,2,0,0,11,10,0,8,11,14,0,0,0,24,11,12,47.8
967,Jack Hinshelwood,Brighton,9.3,2,0,0,8,2,0,21,4,9,0,0,0,30,5,7,41.7
968,George Hirst,Ipswich Town,2.0,1,0,0,4,2,0,1,0,1,0,0,0,3,12,7,63.2
969,Adam Hlozek,Hoffenheim,6.1,1,0,0,4,11,1,5,0,3,0,0,0,10,15,19,44.1
970,Ki-Jana Hoever,Auxerre,7.8,2,1,1,11,2,0,29,7,10,0,0,0,23,13,10,56.5
971,Nicolas Hofler,Freiburg,2.4,1,0,0,2,2,0,0,4,4,0,0,0,10,15,8,65.2
972,Jonas Hofmann,Leverkusen,2.5,0,0,0,1,6,0,1,0,0,0,0,0,9,0,4,0.0
973,Philipp Hofmann,Bochum,7.6,2,0,0,8,10,0,2,1,3,0,0,0,12,56,40,58.3
974,Lucas Holer,Freiburg,1.5,0,0,0,1,4,2,0,1,4,0,0,0,6,4,5,44.4
975,Mason Holgate,Everton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
976,Benedict Hollerbach,Union Berlin,7.9,1,0,0,8,17,6,23,1,8,1,1,0,26,8,25,24.2
977,Emil Holm,Bologna,1.1,0,0,0,1,1,0,7,0,4,0,0,0,10,3,0,100.0
978,Lewis Holtby,Holstein Kiel,5.5,0,0,0,4,9,0,18,11,6,1,0,0,30,4,2,66.7
979,Gerrit Holtmann,Bochum,1.6,0,0,0,4,1,0,9,5,2,0,0,0,12,1,1,50.0
980,Franck Honorat,Gladbach,6.2,0,0,0,3,1,2,37,0,1,0,0,0,26,0,6,0.0
981,Mathias Honsak,Heidenheim,2.7,1,0,0,2,4,1,14,2,4,0,0,0,9,7,0,100.0
982,Dinko Horkas,Las Palmas,2.3,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0.0
983,Cedric Hountondji,Angers,3.0,0,0,0,2,1,0,0,4,4,0,0,0,9,5,3,62.5
984,Ilyes Housni,Le Havre,1.6,0,0,0,3,3,0,1,1,4,0,0,0,3,0,2,0.0
985,Lukas Hradecky,Leverkusen,9.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0
986,Robin Hranac,Hoffenheim,1.0,0,0,0,5,0,0,0,2,0,0,0,0,1,3,5,37.5
988,Callum Hudson-Odoi,Nott'ham Forest,8.7,1,0,0,3,8,4,26,5,6,1,0,0,27,0,7,0.0
989,Will Hughes,Crystal Palace,5.1,5,0,0,14,6,0,19,5,9,0,0,0,26,3,4,42.9
990,Dean Huijsen,Bournemouth,2.4,1,0,0,3,0,1,0,3,1,0,0,0,12,13,6,68.4
991,Mats Hummels,Roma,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
992,Omari Hutchinson,Ipswich Town,9.7,4,0,0,9,16,2,21,5,4,0,0,0,31,5,10,33.3
993,Elseid Hysaj,Lazio,0.1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0.0
994,Hong Hyunseok,Mainz 05,2.9,0,0,0,2,2,1,2,3,1,0,0,0,11,0,3,0.0
995,Pierre Hojbjerg,Marseille,10.9,2,0,0,5,13,0,3,19,22,0,0,0,80,10,7,58.8
996,Oscar Hojlund,Eint Frankfurt,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
997,Rasmus Hojlund,Manchester Utd,4.6,0,0,0,4,7,4,2,0,0,1,0,0,14,5,19,20.8
998,Pablo Ibanez,Osasuna,4.5,1,0,0,7,6,0,4,8,3,0,0,0,24,12,12,50.0
999,Stanis Idumbo,Sevilla,1.3,0,0,0,0,2,0,0,3,3,0,0,0,5,0,0,0.0
1000,Jay Idzes,Venezia,9.7,1,0,0,16,3,0,3,6,9,0,0,0,31,19,19,50.0
1001,Iglesias,Getafe,10.5,1,0,0,14,12,0,37,20,19,0,0,0,40,14,9,60.9
1002,Borja Iglesias,Celta Vigo,7.6,0,0,0,11,11,8,1,3,4,0,0,0,21,2,12,14.3
1003,Igor,Brighton,5.3,3,0,0,4,3,0,0,2,1,0,0,0,23,5,4,55.6
1004,Kelechi Iheanacho,Sevilla,3.9,0,0,0,4,1,6,0,0,0,0,0,0,7,2,6,25.0
1005,Jonathan Ikone,Fiorentina,1.9,0,0,0,2,2,0,1,0,2,0,0,0,9,0,3,0.0
1006,George Ilenikhena,Monaco,4.4,0,0,0,7,4,4,0,1,1,0,0,0,7,11,5,68.8
1007,Ivan Ilic,Torino,6.4,3,0,0,6,14,1,19,4,1,0,0,0,18,4,8,33.3
1008,Samuel Iling-Junior,Bologna,1.0,0,0,0,1,0,0,8,2,1,0,0,0,7,0,1,0.0
1009,Danny Ings,West Ham,0.8,0,0,0,0,1,0,2,0,0,1,0,0,1,5,2,71.4
1010,Alessio Iovine,Como,2.5,1,0,0,2,2,0,11,2,0,0,0,0,7,1,3,25.0
1011,Tim Iroegbunam,Everton,4.3,2,0,0,10,6,0,0,8,9,0,0,0,33,5,1,83.3
1012,Jackson Irvine,St. Pauli,10.0,1,0,0,15,6,0,4,16,9,0,0,0,51,33,24,57.9
1014,Andy Irving,West Ham,0.3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0.0
1015,Alexander Isak,Newcastle Utd,8.5,0,0,0,8,4,5,4,1,2,0,0,0,16,10,18,35.7
1016,Gustav Isaksen,Lazio,7.1,4,0,0,8,12,1,38,2,3,0,0,0,15,5,12,29.4
1017,Ismaily,Lille,0.9,1,0,0,1,0,0,3,0,0,0,0,0,5,2,0,100.0
1018,Ardian Ismajli,Empoli,12.0,1,0,0,10,14,0,0,21,8,0,0,0,27,41,27,60.3
1019,Yanis Issoufou,Montpellier,0.8,0,0,0,1,0,0,2,0,3,0,0,0,2,0,1,0.0
1020,Ko Itakura,Gladbach,10.0,2,0,0,15,2,0,2,9,12,0,1,0,39,18,14,56.3
1021,Junya Ito,Reims,10.6,0,0,0,5,10,3,95,4,13,0,0,0,50,6,6,50.0
1022,Marko Ivezic,Holstein Kiel,6.0,1,0,0,9,1,1,0,9,10,0,0,0,18,9,6,60.0
1023,Alex Iwobi,Fulham,10.5,1,0,0,4,7,1,36,4,11,0,0,0,40,2,14,12.5
1024,Armando Izzo,Monza,10.6,4,0,0,28,12,0,4,20,9,0,0,0,29,16,16,50.0
1025,Nicolas Jackson,Chelsea,9.6,4,0,0,10,11,6,1,1,3,0,0,0,13,5,16,23.8
1026,Lee Jae-sung,Mainz 05,8.5,1,0,0,8,9,3,6,9,7,0,1,0,30,15,25,37.5
1027,Kristijan Jakic,Augsburg,7.4,0,0,0,9,6,0,5,8,7,0,0,0,38,10,9,52.6
1028,Karl Jakob Hein,Valladolid,13.0,0,0,0,0,1,0,0,0,0,0,0,0,15,2,0,100.0
1029,Ismail Jakobs,Monaco,2.0,0,0,0,1,3,0,14,2,5,0,0,0,5,1,6,14.3
1030,Jordan James,Rennes,0.3,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0.0
1031,Reece James,Chelsea,2.7,0,0,0,1,4,0,15,3,2,0,0,0,12,9,3,75.0
