Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Eric Bailly,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,4.0,2.0,211.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,2.3,0.0,1.0,0.0,0.0,0.43,0.0,0.0,,12.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,2.3,89.0,105.0,84.8,1783.0,688.0,31.0,36.0,86.1,38.0,44.0,86.4,19.0,23.0,82.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,2.3,105.0,100.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,2.3,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,CIV,DF,Marseille,Ligue 1,28.0,1994.0,2.3,6.0,5.0,2.0,3.0,1.0,3.0,3.0,100.0,0.0,4.0,3.0,1.0,5.0,11.0,6.0,0.0
Dénys Bain,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,2.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,1.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,1.4,52.0,56.0,92.9,909.0,276.0,18.0,18.0,100.0,32.0,36.0,88.9,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,1.4,56.0,55.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,FRA,DF,Auxerre,Ligue 1,29.0,1993.0,1.4,4.0,3.0,3.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,2.0,6.0,4.0,0.0
Brandon Baiye,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,5.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.24,0.24,0.0,0.24,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,0.5,22.0,27.0,81.5,315.0,73.0,12.0,13.0,92.3,8.0,11.0,72.7,1.0,1.0,100.0,0.0,0.1,0.1,-0.1,1.0,1.0,0.0,0.0,1.0,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,0.5,27.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,0.5,1.0,1.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,BEL,MF,Clermont Foot,Ligue 1,21.0,2000.0,0.5,3.0,2.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0
Stefan Bajcetic,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,0.2,12.0,15.0,80.0,191.0,25.0,4.0,6.0,66.7,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,0.2,15.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,0.2,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,ESP,MF,Liverpool,Premier League,18.0,2004.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nedim Bajrami,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,14.0,6.0,724.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.9,0.9,0.4,1.3,0.12,0.05,0.17,0.12,0.17,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,8.0,1.0,17.0,4.0,23.5,2.11,0.5,0.06,0.25,24.9,4.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,8.0,173.0,237.0,73.0,2628.0,879.0,102.0,125.0,81.6,50.0,63.0,79.4,14.0,29.0,48.3,0.0,0.4,0.4,-0.4,10.0,16.0,3.0,0.0,17.0,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,8.0,237.0,210.0,27.0,4.0,0.0,3.0,25.0,7.0,11.0,6.0,3.0,0.0,173.0,0.0,7.0,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,8.0,28.0,3.49,21.0,4.0,1.0,1.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,162,ALB,"MF,FW",Empoli,Serie A,23.0,1999.0,8.0,6.0,3.0,3.0,2.0,1.0,4.0,6.0,66.7,2.0,2.0,0.0,2.0,5.0,11.0,2.0,0.0
Cédric Bakambu,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,3.0,0.0,59.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.53,0.0,1.53,0.0,0.0,1.0,1.0,0.0,1.56,1.56,0.0,1.56,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,0.7,19.0,23.0,82.6,263.0,56.0,12.0,13.0,92.3,4.0,5.0,80.0,1.0,1.0,100.0,1.0,1.0,0.7,0.0,2.0,1.0,0.0,0.0,0.0,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,0.7,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,0.7,2.0,3.05,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.53,1.0,0.0,0.0,0.0,0.0,0.0,163,COD,MF,Marseille,Ligue 1,31.0,1991.0,0.7,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Mitchel Bakker,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,12.0,8.0,674.0,7.5,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.13,0.13,0.27,0.13,0.27,0.3,0.3,0.8,1.1,0.04,0.1,0.15,0.04,0.15,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,7.5,1.0,7.0,3.0,42.9,0.93,0.4,0.14,0.33,23.7,0.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,7.5,342.0,436.0,78.4,5450.0,1666.0,186.0,212.0,87.7,133.0,165.0,80.6,19.0,41.0,46.3,1.0,0.8,0.2,0.2,5.0,12.0,5.0,1.0,19.0,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,7.5,436.0,350.0,85.0,8.0,0.0,5.0,11.0,77.0,0.0,0.0,0.0,0.0,342.0,1.0,12.0,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,7.5,10.0,1.34,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,164,NLD,"DF,MF",Leverkusen,Bundesliga,22.0,2000.0,7.5,8.0,5.0,3.0,5.0,0.0,2.0,4.0,50.0,2.0,5.0,1.0,4.0,4.0,12.0,8.0,2.0
Ridle Baku,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,14.0,13.0,1190.0,13.2,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.15,0.08,0.23,0.15,0.23,1.1,1.1,1.3,2.4,0.08,0.1,0.18,0.08,0.18,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,13.2,2.0,15.0,4.0,26.7,1.13,0.3,0.13,0.5,20.3,0.0,0.0,0.0,1.1,1.1,0.07,0.9,0.9,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,13.2,588.0,741.0,79.4,11018.0,3627.0,219.0,247.0,88.7,292.0,349.0,83.7,67.0,116.0,57.8,1.0,1.3,2.8,-0.3,14.0,58.0,12.0,5.0,61.0,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,13.2,741.0,606.0,134.0,10.0,2.0,4.0,31.0,122.0,2.0,2.0,0.0,0.0,588.0,1.0,15.0,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,13.2,32.0,2.42,26.0,2.0,0.0,1.0,2.0,1.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,165,DEU,DF,Wolfsburg,Bundesliga,24.0,1998.0,13.2,30.0,11.0,18.0,9.0,3.0,18.0,30.0,60.0,12.0,21.0,4.0,17.0,12.0,42.0,29.0,0.0
Tommaso Baldanzi,166,ITA,MF,Empoli,Serie A,19.0,2003.0,6.0,5.0,364.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,0.7,0.7,0.2,0.9,0.17,0.05,0.22,0.17,0.22,166,ITA,MF,Empoli,Serie A,19.0,2003.0,4.0,2.0,6.0,3.0,50.0,1.48,0.74,0.33,0.67,18.0,0.0,0.0,0.0,0.7,0.7,0.11,1.3,1.3,166,ITA,MF,Empoli,Serie A,19.0,2003.0,4.0,88.0,113.0,77.9,1191.0,252.0,49.0,57.0,86.0,28.0,33.0,84.8,3.0,7.0,42.9,0.0,0.2,0.1,-0.2,6.0,2.0,4.0,0.0,8.0,166,ITA,MF,Empoli,Serie A,19.0,2003.0,4.0,113.0,105.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,166,ITA,MF,Empoli,Serie A,19.0,2003.0,4.0,12.0,2.95,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,ITA,MF,Empoli,Serie A,19.0,2003.0,4.0,6.0,4.0,2.0,3.0,1.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0
Alejandro Balde,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,12.0,12.0,968.0,10.8,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.28,0.28,0.0,0.28,0.3,0.3,1.6,2.0,0.03,0.15,0.18,0.03,0.18,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,10.8,0.0,6.0,2.0,33.3,0.56,0.19,0.0,0.0,22.6,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,10.8,633.0,694.0,91.2,9271.0,1621.0,375.0,398.0,94.2,212.0,224.0,94.6,34.0,45.0,75.6,3.0,1.6,1.9,1.4,8.0,42.0,5.0,4.0,12.0,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,10.8,694.0,598.0,93.0,12.0,0.0,3.0,11.0,81.0,0.0,0.0,0.0,0.0,633.0,3.0,5.0,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,10.8,20.0,1.86,19.0,0.0,1.0,0.0,0.0,0.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0,167,ESP,DF,Barcelona,La Liga,19.0,2003.0,10.8,17.0,13.0,10.0,5.0,2.0,8.0,12.0,66.7,4.0,12.0,1.0,11.0,6.0,23.0,7.0,0.0
Thierno Balde,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,11.0,10.0,795.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.02,0.06,0.08,0.02,0.08,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,8.8,0.0,3.0,0.0,0.0,0.34,0.0,0.0,,14.2,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,8.8,284.0,346.0,82.1,4137.0,1250.0,159.0,178.0,89.3,109.0,134.0,81.3,8.0,18.0,44.4,0.0,0.5,0.7,-0.5,8.0,10.0,11.0,2.0,23.0,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,8.8,346.0,288.0,58.0,7.0,1.0,0.0,19.0,49.0,2.0,2.0,0.0,0.0,284.0,0.0,8.0,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,8.8,21.0,2.38,16.0,2.0,0.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,168,FRA,DF,Troyes,Ligue 1,20.0,2002.0,8.8,15.0,6.0,8.0,4.0,3.0,12.0,18.0,66.7,6.0,5.0,2.0,3.0,10.0,25.0,14.0,0.0
Carlos Baleba,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,5.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,0.6,0.0,1.0,0.0,0.0,1.67,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,0.6,30.0,41.0,73.2,604.0,107.0,11.0,13.0,84.6,12.0,18.0,66.7,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,0.6,41.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,0.6,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,CMR,MF,Lille,Ligue 1,18.0,2004.0,0.6,3.0,3.0,1.0,1.0,1.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0
Mikel Balenziaga,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,0.5,28.0,37.0,75.7,419.0,130.0,15.0,16.0,93.8,12.0,15.0,80.0,1.0,3.0,33.3,0.0,0.0,0.1,0.0,0.0,1.0,2.0,1.0,2.0,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,0.5,37.0,32.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,ESP,DF,Athletic Club,La Liga,34.0,1988.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Leonardo Balerdi,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,14.0,13.0,1110.0,12.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,12.3,0.0,1.0,0.0,0.0,0.08,0.0,0.0,,8.5,0.0,0.0,0.0,0.1,0.1,0.12,-0.1,-0.1,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,12.3,540.0,642.0,84.1,10762.0,3404.0,145.0,167.0,86.8,304.0,344.0,88.4,71.0,99.0,71.7,1.0,0.0,0.1,1.0,1.0,33.0,0.0,0.0,21.0,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,12.3,642.0,627.0,15.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,540.0,0.0,6.0,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,12.3,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,171,ARG,DF,Marseille,Ligue 1,23.0,1999.0,12.3,29.0,18.0,21.0,7.0,1.0,18.0,24.0,75.0,6.0,20.0,13.0,7.0,32.0,61.0,39.0,0.0
Iván Balliu,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.2,0.02,0.07,0.09,0.02,0.09,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,0.0,3.0,1.0,33.3,0.23,0.08,0.0,0.0,14.4,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,584.0,748.0,78.1,9726.0,3943.0,292.0,318.0,91.8,226.0,282.0,80.1,51.0,105.0,48.6,0.0,0.9,1.1,-0.9,16.0,44.0,16.0,8.0,47.0,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,748.0,589.0,152.0,17.0,0.0,2.0,53.0,135.0,0.0,0.0,0.0,0.0,584.0,7.0,9.0,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,33.0,2.54,27.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,ALB,DF,Rayo Vallecano,La Liga,30.0,1992.0,13.0,15.0,10.0,7.0,8.0,0.0,3.0,6.0,50.0,3.0,7.0,1.0,6.0,12.0,27.0,30.0,1.0
Fodé Ballo-Touré,173,SEN,DF,Milan,Serie A,25.0,1997.0,3.0,2.0,196.0,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,0.1,0.1,0.1,0.2,0.07,0.03,0.09,0.07,0.09,173,SEN,DF,Milan,Serie A,25.0,1997.0,2.2,1.0,1.0,1.0,100.0,0.46,0.46,1.0,1.0,8.6,0.0,0.0,0.0,0.1,0.1,0.14,0.9,0.9,173,SEN,DF,Milan,Serie A,25.0,1997.0,2.2,103.0,118.0,87.3,1741.0,566.0,46.0,48.0,95.8,47.0,53.0,88.7,9.0,13.0,69.2,0.0,0.1,0.2,-0.1,1.0,8.0,5.0,3.0,12.0,173,SEN,DF,Milan,Serie A,25.0,1997.0,2.2,118.0,90.0,28.0,2.0,0.0,1.0,8.0,26.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0,173,SEN,DF,Milan,Serie A,25.0,1997.0,2.2,3.0,1.38,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,SEN,DF,Milan,Serie A,25.0,1997.0,2.2,5.0,1.0,1.0,4.0,0.0,3.0,3.0,100.0,0.0,3.0,2.0,1.0,1.0,6.0,1.0,0.0
Folarin Balogun,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,14.0,12.0,1043.0,11.6,8.0,1.0,5.0,3.0,3.0,1.0,0.0,0.69,0.09,0.78,0.43,0.52,7.8,5.4,1.2,6.7,0.67,0.1,0.78,0.47,0.57,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,11.6,8.0,35.0,14.0,40.0,3.02,1.21,0.14,0.36,15.6,1.0,3.0,3.0,7.8,5.4,0.16,0.2,-0.4,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,11.6,123.0,192.0,64.1,1738.0,471.0,69.0,90.0,76.7,42.0,66.0,63.6,4.0,11.0,36.4,1.0,1.2,0.8,-0.2,11.0,11.0,8.0,0.0,21.0,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,11.6,192.0,179.0,12.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,7.0,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,11.6,25.0,2.16,15.0,0.0,6.0,1.0,3.0,0.0,4.0,0.34,1.0,0.0,1.0,0.0,2.0,0.0,174,GBR,FW,Reims,Ligue 1,21.0,2001.0,11.6,4.0,2.0,0.0,3.0,1.0,0.0,6.0,0.0,6.0,9.0,0.0,9.0,1.0,5.0,8.0,0.0
Abdoulaye Bamba,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,7.0,2.0,375.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.07,0.07,0.0,0.07,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,4.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,4.2,134.0,170.0,78.8,2322.0,937.0,58.0,63.0,92.1,62.0,78.0,79.5,11.0,21.0,52.4,0.0,0.3,0.3,-0.3,3.0,15.0,2.0,2.0,8.0,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,4.2,170.0,146.0,24.0,6.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,134.0,0.0,3.0,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,4.2,5.0,1.2,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,CIV,DF,Angers,Ligue 1,32.0,1990.0,4.2,12.0,5.0,7.0,4.0,1.0,8.0,8.0,100.0,0.0,3.0,0.0,3.0,7.0,19.0,7.0,0.0
Jonathan Bamba,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,14.0,13.0,1165.0,12.9,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.31,0.23,0.54,0.31,0.54,3.0,3.0,2.9,5.8,0.23,0.22,0.45,0.23,0.45,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,12.9,4.0,28.0,11.0,39.3,2.16,0.85,0.14,0.36,16.2,0.0,0.0,0.0,3.0,3.0,0.11,1.0,1.0,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,12.9,462.0,587.0,78.7,6484.0,1929.0,286.0,334.0,85.6,125.0,151.0,82.8,25.0,43.0,58.1,3.0,2.9,2.7,0.1,21.0,36.0,22.0,5.0,41.0,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,12.9,587.0,560.0,24.0,4.0,6.0,1.0,39.0,13.0,7.0,1.0,1.0,0.0,462.0,3.0,22.0,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,12.9,54.0,4.18,46.0,2.0,2.0,3.0,1.0,0.0,7.0,0.54,6.0,0.0,0.0,1.0,0.0,0.0,176,FRA,FW,Lille,Ligue 1,26.0,1996.0,12.9,12.0,5.0,4.0,5.0,3.0,6.0,13.0,46.2,7.0,14.0,0.0,14.0,12.0,24.0,5.0,0.0
