,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2099,Davide Marfella,Napoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,Lucas Margueron,Clermont Foot,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101,Alberto Mari,Valencia,5,86,17,2.5,1.0,0,0.0,0,5,17,6,1.60,2,0,+2,+2.09,+2.23,1.2,0.3,+0.9,+0.92,+0.79
2102,Jose Mari,Cádiz,18,397,22,11.6,4.4,2,55,0,16,18,10,1.10,8,9,-1,-0.23,+0.43,4.8,9.1,-4.3,-0.98,-0.52
2103,Pablo Mari,Monza,30,2487,83,72.7,27.6,28,86,25,2,35,1,1.43,37,37,0,0.00,+0.39,33.6,38.6,-5.0,-0.18,-0.14
2104,Jose Maria Gimenez,Atlético Madrid,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,+31,+1.15,+0.61,46.5,28.1,+18.4,+0.68,+0.45
2106,Mariano,Real Madrid,9,157,17,4.6,1.7,1,58,0,8,12,20,1.22,3,1,+2,+1.15,+0.13,4.9,2.0,+2.8,+1.61,+0.68
2107,Mirko Maric,Monza,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,Pablo Marin,Real Sociedad,10,360,36,10.5,4.0,3,74,0,7,20,5,1.70,2,4,-2,-0.50,-1.03,6.6,3.4,+3.2,+0.80,+0.33
2109,Razvan Marin,Empoli,33,2538,77,74.2,28.2,28,86,21,5,25,1,1.09,25,39,-14,-0.50,-0.70,26.8,40.9,-14.1,-0.50,+0.05
2110,Diego Marino,Almería,1,45,45,1.3,0.5,0,0.0,0,1,45,17,0.00,0,2,-2,-4.00,-3.63,0.3,1.2,-0.9,-1.87,-1.44
2111,Guillermo Maripan,Monaco,26,2157,83,63.1,24.0,25,85,21,1,25,5,1.85,48,32,+16,+0.67,+0.95,40.8,33.5,+7.2,+0.30,+0.19
2112,Marlon,Monza,28,1592,57,46.5,17.7,18,75,10,10,23,5,1.32,15,26,-11,-0.62,-0.97,20.2,25.1,-4.9,-0.28,-0.25
2113,Omar Marmoush,Wolfsburg,33,1476,45,48.2,16.4,15,69,1,18,24,1,1.45,24,24,0,0.00,-0.51,24.4,23.4,+1.0,+0.06,+0.12
2114,Mario Maroto,Valladolid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,Marquinhos,Arsenal,1,1,1,0.0,0.0,0,0.0,0,1,1,14,3.00,0,0,0,0.00,-1.18,0.0,0.0,0.0,0.00,-0.79
2116,Marquinhos,Paris S-G,33,2717,82,79.4,30.2,30,89,26,3,16,0,2.27,71,28,+43,+1.42,+0.66,62.7,36.1,+26.6,+0.88,+0.46
2117,Unai Marrero,Real Sociedad,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,Luca Marrone,Monza,2,135,68,3.9,1.5,2,68,1,0,0.0,6,0.00,1,4,-3,-2.00,-1.97,1.7,2.6,-0.9,-0.62,-0.50
2119,Filip Marshall,Aston Villa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,Eric Martel,Köln,29,2019,70,66.0,22.4,23,81,14,6,25,4,1.21,29,33,-4,-0.18,-0.09,30.2,27.3,+3.0,+0.13,-0.07
2121,Roger Marti,Elche,12,655,55,19.2,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.33,5.0,14.0,-9.0,-1.23,-0.47
2122,Roger Marti,Cádiz,14,639,46,18.7,7.1,8,68,0,6,16,1,1.43,5,9,-4,-0.56,+0.05,7.9,9.7,-1.8,-0.25,+0.33
2123,Anthony Martial,Manchester Utd,21,978,47,28.6,10.9,11,64,0,10,28,0,2.19,16,8,+8,+0.74,+0.48,21.5,13.7,+7.8,+0.72,+0.37
2124,Aaron Martin,Mainz 05,28,1847,66,60.4,20.5,20,83,14,8,23,6,1.25,29,34,-5,-0.24,-0.54,26.9,34.5,-7.6,-0.37,-0.45
2125,Ander Martin,Real Sociedad,3,41,14,1.2,0.5,0,0.0,0,3,14,7,3.00,0,0,0,0.00,-0.43,1.0,0.5,+0.5,+1.11,+0.61
2126,Andres Martin,Rayo Vallecano,9,205,23,6.0,2.3,3,56,0,6,6,15,0.67,2,1,+1,+0.44,+0.69,2.2,2.4,-0.3,-0.12,+0.04
2127,Carlos Martin,Atlético Madrid,4,28,7,0.8,0.3,0,0.0,0,4,7,8,1.75,1,1,0,0.00,-0.98,0.6,0.7,-0.1,-0.22,-0.78
2128,Daniel Martin,Betis,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,Ivan Martin,Girona,24,1586,66,46.4,17.6,18,79,5,6,27,7,1.63,27,25,+2,+0.11,+0.06,23.1,26.3,-3.2,-0.18,-0.12
2130,Jonas Martin,Lille,12,277,23,8.1,3.1,2,63,0,10,15,23,2.08,2,5,-3,-0.97,-1.66,4.9,3.1,+1.9,+0.61,-0.14
2132,Mario Martin,Real Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,Gabriel Martinelli,Arsenal,36,2789,77,81.5,31.0,34,80,16,2,28,0,2.25,72,33,+39,+1.26,+0.40,59.9,35.7,+24.3,+0.78,-0.02
2134,Tommaso Martinelli,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,Arnau Martinez,Girona,33,2732,83,79.9,30.4,32,85,25,1,9,3,1.18,46,49,-3,-0.10,-0.88,40.4,45.9,-5.5,-0.18,-0.29
2136,Emiliano Martinez,Aston Villa,36,3139,87,91.8,34.9,36,87,34,0,0.0,1,1.61,47,38,+9,+0.26,+1.54,46.5,43.9,+2.6,+0.08,+1.64
2137,Inigo Martinez,Athletic Club,15,1338,89,39.1,14.9,15,89,14,0,0.0,4,1.80,25,16,+9,+0.61,+0.82,22.7,12.6,+10.1,+0.68,+0.37
2138,Javi Martinez,Osasuna,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,Lautaro Martinez,Inter,38,2576,68,75.3,28.6,27,84,18,11,27,0,1.89,59,37,+22,+0.77,+0.02,53.1,27.0,+26.1,+0.91,+0.33
2140,Lisandro Martinez,Manchester Utd,27,2114,78,61.8,23.5,24,87,19,3,11,0,1.85,35,33,+2,+0.09,-0.81,36.3,32.3,+4.0,+0.17,-0.75
2141,Lucas Martinez Quarta,Fiorentina,27,2171,80,63.5,24.1,25,84,20,2,41,8,1.48,33,31,+2,+0.08,-0.49,33.4,28.3,+5.1,+0.21,-0.26
2142,Roger Martinez,Espanyol,1,7,7,0.2,0.1,0,0.0,0,1,7,5,1.00,0,1,-1,-12.86,-12.44,0.1,0.2,-0.1,-1.25,-0.95
2143,Gelson Martins,Monaco,11,345,31,10.1,3.8,3,74,0,8,15,8,2.18,9,6,+3,+0.78,+0.52,6.7,6.7,-0.1,-0.02,-0.29
2144,Adam Marusic,Lazio,33,2760,84,80.7,30.7,31,86,23,2,40,1,1.91,47,25,+22,+0.72,-0.37,39.6,33.8,+5.8,+0.19,-0.35
2145,Gabriel Marusic,Bayern Munich,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,Omar Mascarell,Elche,28,2447,87,71.5,27.2,28,87,25,0,0.0,0,0.46,18,52,-34,-1.25,-0.97,24.7,47.4,-22.7,-0.84,+0.08
2147,Adam Masina,Udinese,14,789,56,23.1,8.8,8,82,5,6,22,6,1.07,12,14,-2,-0.23,-0.26,11.6,14.8,-3.1,-0.36,-0.30
2148,Jordi Masip,Valladolid,28,2507,90,73.3,27.9,28,90,27,0,0.0,6,1.14,26,42,-16,-0.57,+0.81,29.5,46.6,-17.1,-0.61,+0.29
2149,Erhan Masovic,Bochum,29,2178,75,71.2,24.2,23,89,21,6,23,1,1.00,30,46,-16,-0.66,+0.97,29.7,46.2,-16.5,-0.68,+0.26
2150,Han-Noah Massengo,Auxerre,14,1116,80,32.6,12.4,13,84,8,1,22,0,1.07,11,13,-2,-0.16,+0.85,14.5,18.5,-4.0,-0.32,+0.14
2151,Yanis Massolin,Clermont Foot,6,60,10,1.8,0.7,0,0.0,0,6,10,13,1.33,1,0,+1,+1.50,+1.63,1.9,1.6,+0.4,+0.56,+0.86
2152,Jaime Mata,Getafe,18,437,24,12.8,4.9,5,76,1,13,4,15,1.42,8,5,+3,+0.62,+1.04,7.8,4.4,+3.4,+0.70,+1.08
2153,Pape Matar Sarr,Tottenham,11,218,20,6.4,2.4,2,49,0,9,13,15,1.45,6,11,-5,-2.06,-2.40,4.5,5.9,-1.5,-0.60,-0.85
2154,Matas,Girona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,Eliot Matazo,Monaco,23,1175,51,34.4,13.1,13,75,7,10,20,11,1.65,20,21,-1,-0.08,-0.60,19.6,19.5,+0.1,+0.01,-0.35
2156,Jean-Philippe Mateta,Crystal Palace,29,770,27,22.5,8.6,6,65,0,23,17,8,1.10,5,10,-5,-0.58,-0.45,10.6,13.5,-3.0,-0.35,-0.15
2158,Nemanja Matic,Roma,35,1852,53,54.2,20.6,16,85,11,19,26,1,1.69,34,23,+11,+0.53,+0.48,33.8,20.2,+13.7,+0.67,0.00
2159,Joel Matip,Liverpool,14,1092,78,31.9,12.1,12,86,10,2,28,15,1.29,21,20,+1,+0.08,-0.96,22.5,16.6,+5.9,+0.48,-0.13
2160,Henning Matriciani,Schalke 04,22,1863,85,60.9,20.7,22,85,17,0,0.0,10,1.09,27,42,-15,-0.72,+0.85,23.8,32.5,-8.7,-0.42,+0.24
2161,Chrislain Matsima,Lorient,6,227,38,6.6,2.5,2,90,2,4,12,8,1.67,3,5,-2,-0.79,-0.82,1.6,5.9,-4.3,-1.71,-1.45
2162,Chrislain Matsima,Monaco,8,446,56,13.0,5.0,5,79,3,3,16,8,1.38,5,10,-5,-1.01,-1.52,7.2,6.3,+0.9,+0.19,-0.05
2163,Jean Matteo Bahoya,Angers,10,270,27,7.9,3.0,2,66,0,8,17,10,0.40,3,5,-2,-0.67,+0.65,5.0,4.6,+0.5,+0.16,+0.76
2164,Azor Matusiwa,Reims,30,2484,83,72.6,27.6,29,85,19,1,28,0,1.47,34,29,+5,+0.18,+0.66,48.3,36.7,+11.6,+0.42,+0.69
2165,Neal Maupay,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,Neal Maupay,Everton,27,1118,41,32.7,12.4,11,78,1,16,16,6,1.00,12,19,-7,-0.56,+0.06,14.2,21.2,-7.0,-0.56,-0.03
2167,Aiman Maurer,Clermont Foot,10,501,50,14.6,5.6,6,74,0,4,14,9,1.50,4,10,-6,-1.08,-1.14,7.5,11.3,-3.8,-0.67,-0.46
2168,Stephy Mavididi,Montpellier,26,1288,50,37.7,14.3,14,70,2,12,26,1,1.31,23,24,-1,-0.07,-0.24,20.5,25.0,-4.4,-0.31,-0.08
2169,Konstantinos Mavropanos,Stuttgart,28,2286,82,74.7,25.4,26,87,23,2,11,0,1.00,32,44,-12,-0.47,-0.47,35.8,33.3,+2.5,+0.10,+0.11
2170,Christian Mawissa,Toulouse,2,98,49,2.9,1.1,1,90,1,1,8,5,1.50,1,6,-5,-4.59,-4.56,1.8,2.6,-0.8,-0.72,-0.62
2171,Philipp Max,Eint Frankfurt,10,694,69,22.7,7.7,8,79,3,2,32,0,1.20,11,13,-2,-0.26,-0.56,11.7,10.0,+1.7,+0.23,-0.04
2172,Eric Maxim Choupo-Moting,Bayern Munich,19,1112,59,36.3,12.4,14,74,4,5,16,1,2.16,38,13,+25,+2.02,+0.68,28.3,14.0,+14.4,+1.16,+0.08
2173,Luis Maximiano,Lazio,1,5,5,0.1,0.1,1,5,0,0,0.0,36,3.00,0,0,0,0.00,-0.79,0.1,0.0,+0.1,+0.99,+0.73
2174,Keke Maximilian Topp,Schalke 04,1,20,20,0.7,0.2,0,0.0,0,1,20,1,0.00,0,0,0,0.00,+1.07,0.2,0.6,-0.4,-1.72,-1.21
2175,Fernand Mayembo,Ajaccio,11,707,64,20.7,7.9,8,78,5,3,28,9,0.36,5,18,-13,-1.65,-0.39,6.9,13.8,-6.9,-0.88,-0.52
2176,Borja Mayoral,Getafe,35,2759,79,80.7,30.7,33,82,14,2,19,3,1.00,26,40,-14,-0.46,-0.87,27.0,36.5,-9.5,-0.31,-0.33
2177,Ibrahim Maza,Hertha BSC,2,71,36,2.3,0.8,0,0.0,0,2,36,4,1.50,2,2,0,0.00,+0.81,1.9,2.4,-0.5,-0.63,-0.02
2178,Derek Mazou-Sacko,Troyes,1,16,16,0.5,0.2,0,0.0,0,1,16,7,1.00,0,0,0,0.00,+0.95,0.0,0.5,-0.5,-2.64,-1.62
2179,Noussair Mazraoui,Bayern Munich,19,1075,57,35.1,11.9,11,81,5,8,23,7,2.32,37,18,+19,+1.59,0.00,28.2,16.1,+12.1,+1.02,-0.15
2180,Pasquale Mazzocchi,Salernitana,27,1958,73,57.3,21.8,23,80,10,4,31,1,1.30,28,34,-6,-0.28,+0.22,21.9,34.7,-12.8,-0.59,+0.50
2181,Kevin Mbabu,Fulham,6,144,24,4.2,1.6,1,44,0,5,20,8,0.67,2,7,-5,-3.12,-3.32,1.4,6.8,-5.3,-3.34,-3.00
2182,Noah Mbamba,Leverkusen,1,1,1,0.0,0.0,0,0.0,0,1,1,11,0.00,0,0,0,0.00,-0.24,0.0,0.0,0.0,0.00,-0.25
2184,Kylian Mbappe,Paris S-G,34,2818,83,82.4,31.3,32,86,26,2,34,0,2.24,73,33,+40,+1.28,-0.07,65.2,42.1,+23.0,+0.74,-0.29
2185,Ibrahima Mbaye,Bologna,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,Mamadou Mbaye,Cádiz,14,760,54,22.2,8.4,7,81,6,7,27,14,1.36,5,17,-12,-1.42,-1.05,8.6,15.1,-6.5,-0.77,-0.31
2187,Loic Mbe Soh,Nott'ham Forest,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,Chancel Mbemba,Marseille,36,2849,79,83.3,31.7,32,86,27,4,26,1,1.94,55,33,+22,+0.69,-0.09,52.8,36.3,+16.5,+0.52,-0.46
2189,Luke Mbete-Tatu,Manchester City,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,Bryan Mbeumo,Brentford,38,2906,76,85.0,32.3,36,79,10,2,24,0,1.55,50,39,+11,+0.34,+0.17,45.6,41.4,+4.3,+0.13,-0.32
2191,Jason Mbock,Angers,2,25,13,0.7,0.3,0,0.0,0,2,13,4,0.00,0,2,-2,-7.20,-5.98,0.3,0.6,-0.3,-1.11,-0.56
2192,Jean-Manuel Mbom,Werder Bremen,2,6,3,0.2,0.1,0,0.0,0,2,3,9,0.00,0,2,-2,-30.00,-29.68,0.0,1.1,-1.1,-16.22,-15.90
2193,Moustapha Mbow,Reims,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,Nathanael Mbuku,Reims,6,66,11,1.9,0.7,0,0.0,0,6,11,7,1.00,1,2,-1,-1.36,-1.39,1.7,1.6,+0.2,+0.22,-0.01
2195,Nathanael Mbuku,Augsburg,2,34,17,1.1,0.4,0,0.0,0,2,17,11,0.00,1,0,+1,+2.65,+3.30,1.1,0.3,+0.8,+2.15,+2.89
2196,Sean McAllister,Everton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,James McArthur,Crystal Palace,4,54,14,1.6,0.6,0,0.0,0,4,14,8,1.75,0,0,0,0.00,+0.24,0.7,0.4,+0.2,+0.41,+0.65
2198,Kasey McAteer,Leicester City,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,Alex McCarthy,Southampton,6,540,90,15.8,6.0,6,90,6,0,0.0,21,0.17,9,17,-8,-1.33,-0.43,7.2,15.0,-7.7,-1.29,-0.80
2200,Thomas Mcgill,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,John McGinn,Aston Villa,34,2693,79,78.7,29.9,30,86,22,4,26,1,1.59,36,31,+5,+0.17,+0.17,39.4,38.0,+1.4,+0.05,+0.50
2202,Scott McKenna,Nott'ham Forest,20,1571,79,45.9,17.5,19,82,16,1,16,5,0.85,14,32,-18,-1.03,-0.45,18.8,28.5,-9.7,-0.56,+0.18
2203,Weston McKennie,Leeds United,19,1437,76,42.0,16.0,16,85,9,3,28,0,0.68,20,35,-15,-0.94,-0.26,17.7,28.3,-10.6,-0.67,-0.25
2204,Weston McKennie,Juventus,15,1052,70,30.8,11.7,13,76,6,2,30,1,1.73,15,13,+2,+0.17,-0.63,16.0,14.5,+1.4,+0.12,-0.34
2205,Dwight McNeil,Everton,36,2498,69,73.0,27.8,28,83,19,8,22,2,0.97,26,46,-20,-0.72,-0.43,35.1,50.2,-15.1,-0.54,-0.01
2206,Scott McTominay,Manchester Utd,24,1160,48,33.9,12.9,10,85,7,14,22,2,2.00,17,20,-3,-0.23,-0.95,19.1,22.5,-3.4,-0.27,-1.09
2207,Gary Medel,Bologna,29,1478,51,43.2,16.4,17,76,6,12,15,5,1.45,24,25,-1,-0.06,-0.29,18.4,20.4,-2.0,-0.12,+0.01
2208,Facundo Medina,Lens,32,2779,87,81.3,30.9,32,87,27,0,0.0,2,2.19,52,25,+27,+0.87,-0.81,52.8,33.8,+19.0,+0.62,+0.02
2210,Fernando Medrano,Celta Vigo,1,13,13,0.4,0.1,0,0.0,0,1,13,8,0.00,0,0,0,0.00,+0.26,0.1,0.0,0.0,+0.18,+0.25
2211,Ben Mee,Brentford,37,3269,88,95.6,36.3,37,88,34,0,0.0,1,1.59,56,40,+16,+0.44,+2.82,54.7,46.1,+8.6,+0.24,+1.29
2212,Bamo Meite,Lorient,17,1503,88,43.9,16.7,16,90,15,1,69,9,1.17,20,23,-3,-0.18,-0.27,19.0,24.9,-5.8,-0.35,+0.02
2213,Soualiho Meite,Cremonese,31,2366,76,69.2,26.3,28,82,19,3,21,1,0.84,24,47,-23,-0.87,-0.02,26.0,45.8,-19.8,-0.75,-0.11
2214,Farid El Melali,Angers,17,806,47,23.6,9.0,9,72,1,8,20,3,0.41,5,15,-10,-1.12,+0.19,7.8,12.9,-5.1,-0.57,-0.03
2215,Gonzalo Melero,Almería,27,1855,69,54.2,20.6,24,74,1,3,30,2,1.26,34,28,+6,+0.29,+1.56,26.6,29.5,-2.9,-0.14,+0.68
2216,Birger Meling,Rennes,27,1209,45,35.4,13.4,10,85,6,17,21,4,1.89,25,14,+11,+0.82,+0.05,20.1,14.8,+5.3,+0.40,-0.09
2217,Arthur Melo,Liverpool,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Memphis,Atlético Madrid,8,270,34,7.9,3.0,3,62,0,5,17,2,2.75,9,1,+8,+2.67,+1.84,5.6,2.0,+3.5,+1.18,+0.68
2219,Memphis,Barcelona,2,114,57,3.3,1.3,2,57,0,0,0.0,6,3.00,4,0,+4,+3.16,+1.91,3.8,0.4,+3.4,+2.72,+1.67
2220,Houboulang Mendes,Almería,14,886,63,25.9,9.8,11,74,4,3,25,20,1.00,12,28,-16,-1.63,-1.63,10.8,21.9,-11.1,-1.13,-0.92
2221,Nuno Mendes,Paris S-G,23,1548,67,45.3,17.2,18,79,8,5,26,1,2.52,45,16,+29,+1.69,+0.72,38.0,19.5,+18.5,+1.08,+0.53
2222,Pedro Mendes,Montpellier,1,13,13,0.4,0.1,0,0.0,0,1,13,7,0.00,1,1,0,0.00,-0.08,0.2,1.3,-1.1,-7.91,-7.68
2223,Thiago Mendes,Lyon,31,2063,67,60.3,22.9,22,84,14,9,23,6,1.55,32,25,+7,+0.31,-0.42,32.4,29.5,+2.9,+0.13,-0.32
2224,Brais Mendez,Real Sociedad,34,2407,71,70.4,26.7,28,78,12,6,36,1,1.79,40,25,+15,+0.56,+0.47,36.3,21.7,+14.6,+0.54,+0.12
2225,Diego Mendez,Rayo Vallecano,1,1,1,0.0,0.0,0,0.0,0,1,1,5,1.00,0,0,0,0.00,+0.21,0.0,0.0,0.0,0.00,+0.16
2226,Leonardo Mendicino,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Rodrigo Mendoza,Elche,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,Antoine Mendy,Nice,11,518,47,15.1,5.8,7,71,2,4,6,14,1.64,10,5,+5,+0.87,+0.68,8.9,6.4,+2.5,+0.43,+0.12
2229,Arial Mendy,Clermont Foot,5,223,45,6.5,2.5,1,90,1,4,33,9,0.80,2,3,-1,-0.40,-0.32,1.5,4.4,-2.9,-1.17,-0.95
2230,Batista Mendy,Angers,35,2859,82,83.6,31.8,35,82,22,0,0.0,0,0.51,25,71,-46,-1.45,-1.13,32.9,51.5,-18.6,-0.59,-0.24
2231,Edouard Mendy,Chelsea,10,855,86,25.0,9.5,9,90,9,1,45,13,1.10,11,14,-3,-0.32,-0.11,10.3,13.4,-3.2,-0.33,-0.34
2232,Ferland Mendy,Real Madrid,18,1351,75,39.5,15.0,17,78,6,1,29,5,2.11,26,17,+9,+0.60,-0.71,26.7,17.0,+9.6,+0.64,-0.53
2233,Nampalys Mendy,Leicester City,19,757,40,22.1,8.4,7,72,2,12,21,14,1.42,12,13,-1,-0.12,+0.42,14.6,12.9,+1.7,+0.20,+0.69
2234,Gideon Mensah,Auxerre,26,2262,87,66.1,25.1,26,87,24,0,0.0,2,0.77,18,45,-27,-1.07,-1.00,30.1,38.5,-8.4,-0.33,+0.24
2236,Chris Mepham,Bournemouth,26,2199,85,64.3,24.4,24,90,23,2,24,7,1.00,23,52,-29,-1.19,-0.82,20.5,41.5,-21.0,-0.86,-0.55
2237,Jorge Mere,Cádiz,10,601,60,17.6,6.7,6,84,4,4,24,6,1.50,6,10,-4,-0.60,+0.01,9.9,12.4,-2.6,-0.38,+0.17
2238,Alex Meret,Napoli,34,3060,90,89.5,34.0,34,90,34,0,0.0,4,2.44,72,24,+48,+1.41,+1.16,58.9,27.2,+31.7,+0.93,+0.61
2239,Mikel Merino,Real Sociedad,33,2494,76,72.9,27.7,28,84,18,5,30,0,1.85,37,31,+6,+0.22,-0.76,38.9,26.3,+12.5,+0.45,-0.21
2240,Quentin Merlin,Nantes,24,1791,75,52.4,19.9,22,81,8,2,10,1,0.96,19,28,-9,-0.45,+0.04,24.3,26.7,-2.3,-0.12,+0.29
2241,Davide Merola,Empoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Yildirim Mert Cetin,Lecce,1,20,20,0.6,0.2,1,20,0,0,0.0,9,0.00,0,1,-1,-4.50,-4.18,0.0,0.7,-0.6,-2.86,-2.71
2243,Roque Mesa,Valladolid,29,1617,56,47.3,18.0,20,69,3,9,26,6,1.13,15,25,-10,-0.56,+0.44,16.7,28.4,-11.7,-0.65,+0.07
2244,Illan Meslier,Leeds United,34,3060,90,89.5,34.0,34,90,34,0,0.0,4,0.88,43,67,-24,-0.71,+0.79,42.7,57.9,-15.2,-0.45,+0.72
2245,Lionel Messi,Paris S-G,32,2837,89,83.0,31.5,32,89,27,0,0.0,0,2.34,77,31,+46,+1.46,+1.00,64.7,38.9,+25.9,+0.82,+0.19
2246,Junior Messias,Milan,25,1498,60,43.8,16.6,19,70,3,6,29,4,1.80,32,19,+13,+0.78,+0.41,23.4,16.1,+7.4,+0.44,-0.04
2247,Amine Messoussa,Lille,1,1,1,0.0,0.0,0,0.0,0,1,1,1,3.00,0,0,0,0.00,-0.55,0.0,0.0,0.0,0.00,-0.74
2248,Sergio Mestre,Atlético Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,Thomas Meunier,Dortmund,10,585,59,19.1,6.5,7,77,5,3,15,6,2.10,5,9,-4,-0.62,-2.18,11.0,8.8,+2.2,+0.34,-0.59
2250,Alexander Meyer,Dortmund,7,630,90,20.6,7.0,7,90,7,0,0.0,27,1.57,15,12,+3,+0.43,-0.90,12.9,9.9,+3.0,+0.43,-0.49
2251,Alessandro Micai,Salernitana,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,Corentin Michel,Troyes,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Sven Michel,Union Berlin,21,495,24,16.2,5.5,2,74,1,19,18,11,1.62,8,5,+3,+0.55,+0.19,6.9,5.3,+1.6,+0.29,+0.51
2254,Alex Mighten,Nott'ham Forest,1,8,8,0.2,0.1,0,0.0,0,1,8,5,0.00,0,0,0,0.00,+0.79,0.0,0.2,-0.2,-2.55,-1.90
2255,Miguelito,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Tommaso Milanese,Cremonese,2,27,14,0.8,0.3,0,0.0,0,2,14,18,0.00,0,1,-1,-3.33,-2.48,0.2,0.9,-0.7,-2.19,-1.48
