,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
130,Santiago Arzamendia,py PAR,MF,Cádiz,La Liga,23.0,1998.0,5.2,14.0,6.0,6.0,5.0,3.0,6.0,13.0,46.2,7.0,6.0,0.0,6.0,4.0,18.0,7.0,0.0
131,Takuma Asano,jp JPN,"FW,MF",Bochum,Bundesliga,26.0,1994.0,17.9,11.0,6.0,3.0,6.0,2.0,5.0,19.0,26.3,14.0,14.0,1.0,13.0,7.0,18.0,7.0,0.0
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,24.0,1997.0,26.4,93.0,54.0,50.0,37.0,6.0,38.0,89.0,42.7,51.0,31.0,6.0,25.0,41.0,134.0,42.0,0.0
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,32.0,1989.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0
134,Alejandro Asensio,es ESP,FW,Rayo Vallecano,La Liga,20.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,25.0,1996.0,19.2,12.0,8.0,6.0,4.0,2.0,4.0,18.0,22.2,14.0,8.0,1.0,7.0,12.0,24.0,6.0,1.0
136,Harrison Ashby,sct SCO,DF,West Ham,Premier League,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
137,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,20.0,2001.0,8.4,18.0,6.0,7.0,11.0,0.0,9.0,19.0,47.4,10.0,14.0,7.0,7.0,15.0,33.0,15.0,0.0
138,Fisnik Asllani,xk KVX,"MF,FW",Hoffenheim,Bundesliga,18.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Kristjan Asllani,al ALB,MF,Empoli,Serie A,19.0,2002.0,15.0,18.0,9.0,9.0,8.0,1.0,11.0,29.0,37.9,18.0,16.0,7.0,9.0,19.0,37.0,15.0,1.0
140,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,33.0,1987.0,34.3,14.0,7.0,1.0,5.0,8.0,4.0,24.0,16.7,20.0,23.0,2.0,21.0,11.0,25.0,19.0,0.0
141,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,21.0,2000.0,6.8,15.0,10.0,11.0,3.0,1.0,5.0,9.0,55.6,4.0,3.0,1.0,2.0,11.0,26.0,19.0,0.0
142,Simon Asta,de GER,DF,Greuther Fürth,Bundesliga,20.0,2001.0,8.7,13.0,6.0,4.0,5.0,4.0,4.0,8.0,50.0,4.0,14.0,2.0,12.0,8.0,21.0,16.0,0.0
143,Youcef Atal,dz ALG,DF,Nice,Ligue 1,25.0,1996.0,12.7,29.0,19.0,17.0,10.0,2.0,14.0,25.0,56.0,11.0,13.0,2.0,11.0,32.0,61.0,21.0,0.0
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,32.0,1989.0,11.5,11.0,5.0,6.0,4.0,1.0,3.0,10.0,30.0,7.0,12.0,1.0,11.0,0.0,11.0,4.0,0.0
145,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,32.0,1989.0,12.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,9.0,1.0,8.0,2.0,4.0,4.0,0.0
146,Emil Audero,it ITA,GK,Sampdoria,Serie A,24.0,1997.0,28.4,3.0,1.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2.0,5.0,17.0,2.0
147,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,26.6,36.0,20.0,22.0,8.0,6.0,17.0,29.0,58.6,12.0,19.0,4.0,15.0,29.0,65.0,68.0,1.0
148,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,Ligue 1,24.0,1997.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
149,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,La Liga,27.0,1994.0,8.8,18.0,14.0,11.0,3.0,4.0,8.0,13.0,61.5,5.0,10.0,3.0,7.0,5.0,23.0,21.0,0.0
150,Serge Aurier,ci CIV,DF,Villarreal,La Liga,28.0,1992.0,11.2,14.0,9.0,11.0,2.0,1.0,4.0,7.0,57.1,3.0,14.0,7.0,7.0,11.0,25.0,25.0,0.0
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,27.0,1994.0,20.8,17.0,7.0,6.0,7.0,4.0,7.0,21.0,33.3,14.0,14.0,2.0,12.0,13.0,30.0,15.0,1.0
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,23.0,1997.0,24.2,11.0,7.0,3.0,6.0,2.0,1.0,9.0,11.1,8.0,11.0,2.0,9.0,2.0,13.0,29.0,0.0
153,Ramzi Aya,it ITA,DF,Salernitana,Serie A,30.0,1990.0,1.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
154,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,29.0,1991.0,22.4,47.0,30.0,20.0,20.0,7.0,17.0,31.0,54.8,14.0,33.0,3.0,30.0,15.0,62.0,15.0,0.0
156,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,26.0,1994.0,15.0,20.0,12.0,14.0,6.0,0.0,7.0,15.0,46.7,8.0,20.0,14.0,6.0,13.0,33.0,57.0,0.0
157,Luke Ayling,eng ENG,DF,Leeds United,Premier League,29.0,1991.0,25.2,74.0,42.0,46.0,23.0,5.0,51.0,97.0,52.6,46.0,46.0,25.0,21.0,28.0,102.0,52.0,1.0
158,Karim Azamoum,fr FRA,DF,Troyes,Ligue 1,31.0,1990.0,4.3,6.0,5.0,4.0,2.0,0.0,3.0,5.0,60.0,2.0,4.0,2.0,2.0,1.0,7.0,10.0,0.0
159,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,Bundesliga,26.0,1995.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,8.0,0.0
160,César Azpilicueta,es ESP,DF,Chelsea,Premier League,31.0,1989.0,23.0,51.0,28.0,18.0,27.0,6.0,16.0,35.0,45.7,19.0,32.0,9.0,23.0,23.0,74.0,65.0,1.0
161,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,25.0,1996.0,21.5,57.0,30.0,31.0,23.0,3.0,25.0,43.0,58.1,18.0,19.0,5.0,14.0,24.0,81.0,34.0,1.0
162,Carlos Bacca,co COL,FW,Granada,La Liga,34.0,1986.0,5.7,4.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,1.0,5.0,5.0,0.0
163,Daniel Bachmann,at AUT,GK,Watford,Premier League,27.0,1994.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
164,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,21.0,2000.0,10.9,6.0,5.0,4.0,2.0,0.0,3.0,5.0,60.0,2.0,12.0,10.0,2.0,12.0,18.0,48.0,0.0
165,Milan Badelj,hr CRO,MF,Genoa,Serie A,32.0,1989.0,31.6,64.0,37.0,25.0,30.0,9.0,34.0,80.0,42.5,46.0,39.0,7.0,32.0,85.0,149.0,43.0,0.0
166,Édgar Badía,es ESP,GK,Elche,La Liga,29.0,1992.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0
167,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,20.0,2001.0,20.4,36.0,19.0,21.0,15.0,0.0,14.0,23.0,60.9,9.0,18.0,12.0,6.0,28.0,64.0,68.0,1.0
168,Youssouph Badji,sn SEN,"FW,MF",Brest,Ligue 1,19.0,2001.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169,Miguel Baeza,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Nicola Bagnolini,it ITA,GK,Bologna,Serie A,17.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Issa Bah,lu LUX,FW,Venezia,Serie A,19.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,29.0,1992.0,12.2,13.0,8.0,2.0,7.0,4.0,1.0,9.0,11.1,8.0,15.0,0.0,15.0,3.0,16.0,3.0,0.0
173,Leon Bailey,jm JAM,"FW,MF",Aston Villa,Premier League,23.0,1997.0,8.5,17.0,11.0,6.0,8.0,3.0,6.0,13.0,46.2,7.0,10.0,1.0,9.0,1.0,18.0,2.0,0.0
174,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,27.0,1994.0,2.4,5.0,4.0,4.0,0.0,1.0,3.0,4.0,75.0,1.0,4.0,2.0,2.0,3.0,8.0,11.0,0.0
175,Dénys Bain,fr FRA,DF,Brest,Ligue 1,28.0,1993.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,3.0,6.0,5.0,0.0
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,19.0,2001.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
177,Nedim Bajrami,al ALB,"MF,FW",Empoli,Serie A,22.0,1999.0,22.8,21.0,14.0,5.0,13.0,3.0,4.0,14.0,28.6,10.0,11.0,0.0,11.0,3.0,24.0,8.0,0.0
178,Cédric Bakambu,cd COD,FW,Marseille,Ligue 1,30.0,1991.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
179,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2002.0,3.4,15.0,9.0,13.0,2.0,0.0,8.0,12.0,66.7,4.0,5.0,4.0,1.0,12.0,27.0,15.0,0.0
180,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,26.0,1994.0,5.6,19.0,13.0,9.0,7.0,3.0,5.0,16.0,31.3,11.0,8.0,1.0,7.0,9.0,28.0,10.0,2.0
182,Mitchel Bakker,nl NED,DF,Leverkusen,Bundesliga,21.0,2000.0,20.2,33.0,22.0,16.0,12.0,5.0,20.0,34.0,58.8,14.0,13.0,2.0,11.0,23.0,56.0,42.0,3.0
183,Ridle Baku,de GER,"DF,FW",Wolfsburg,Bundesliga,23.0,1998.0,27.2,62.0,37.0,30.0,24.0,8.0,25.0,65.0,38.5,40.0,43.0,1.0,42.0,21.0,83.0,52.0,1.0
184,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,18.0,2002.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
185,Tommaso Baldanzi,it ITA,FW,Empoli,Serie A,18.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
186,Alejandro Balde,es ESP,"DF,FW",Barcelona,La Liga,17.0,2003.0,2.1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0
187,Ibrahima Baldé,fr FRA,"FW,MF",Lens,Ligue 1,18.0,2003.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Keita Baldé,sn SEN,FW,Cagliari,Serie A,26.0,1995.0,13.7,8.0,4.0,1.0,5.0,2.0,1.0,10.0,10.0,9.0,6.0,0.0,6.0,4.0,12.0,6.0,0.0
189,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,32.0,1989.0,3.1,2.0,1.0,1.0,0.0,1.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0
190,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,33.0,1988.0,22.5,33.0,24.0,15.0,15.0,3.0,25.0,43.0,58.1,18.0,27.0,4.0,23.0,21.0,54.0,79.0,0.0
191,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,22.0,1999.0,10.6,9.0,6.0,9.0,0.0,0.0,5.0,14.0,35.7,9.0,11.0,4.0,7.0,19.0,28.0,30.0,0.0
192,Iván Balliu,al ALB,DF,Rayo Vallecano,La Liga,29.0,1992.0,35.0,45.0,22.0,25.0,11.0,9.0,19.0,31.0,61.3,12.0,24.0,5.0,19.0,39.0,84.0,64.0,0.0
193,Fodé Ballo-Touré,sn SEN,DF,Milan,Serie A,24.0,1997.0,5.0,18.0,14.0,5.0,13.0,0.0,4.0,9.0,44.4,5.0,6.0,2.0,4.0,3.0,21.0,5.0,0.0
194,Folarin Balogun,eng ENG,FW,Arsenal,Premier League,20.0,2001.0,0.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
195,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,Ligue 1,31.0,1990.0,5.1,6.0,5.0,6.0,0.0,0.0,4.0,11.0,36.4,7.0,5.0,1.0,4.0,9.0,15.0,13.0,0.0
196,Jonathan Bamba,fr FRA,"MF,FW",Lille,Ligue 1,25.0,1996.0,27.0,30.0,12.0,13.0,9.0,8.0,13.0,36.0,36.1,23.0,24.0,1.0,23.0,21.0,51.0,10.0,0.0
197,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,27.0,1993.0,6.2,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,8.0,2.0,6.0,2.0,3.0,8.0,0.0
198,Filippo Bandinelli,it ITA,MF,Empoli,Serie A,26.0,1995.0,21.7,33.0,20.0,10.0,17.0,6.0,15.0,31.0,48.4,16.0,22.0,5.0,17.0,10.0,43.0,37.0,2.0
199,Mattia Bani,it ITA,DF,Genoa,Serie A,27.0,1993.0,13.5,23.0,13.0,17.0,6.0,0.0,14.0,18.0,77.8,4.0,19.0,11.0,8.0,20.0,43.0,76.0,0.0
200,Simon Banza,fr FRA,FW,Lens,Ligue 1,24.0,1996.0,1.4,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
201,Shandon Baptiste,gd GRN,MF,Brentford,Premier League,23.0,1998.0,10.1,14.0,4.0,9.0,4.0,1.0,6.0,15.0,40.0,9.0,10.0,0.0,10.0,11.0,25.0,12.0,0.0
202,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,Serie A,26.0,1994.0,26.0,18.0,8.0,9.0,8.0,1.0,5.0,17.0,29.4,12.0,32.0,5.0,27.0,6.0,24.0,26.0,0.0
203,Barbero,es ESP,"FW,MF",Osasuna,La Liga,22.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
204,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,25.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,2.0,10.0,0.0
205,Barcia,es ESP,DF,Granada,La Liga,20.0,2000.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
206,Bradley Barcola,fr FRA,"FW,MF",Lyon,Ligue 1,18.0,2002.0,2.9,7.0,4.0,2.0,3.0,2.0,1.0,8.0,12.5,7.0,7.0,1.0,6.0,2.0,9.0,1.0,0.0
208,Melvin Bard,fr FRA,DF,Nice,Ligue 1,20.0,2000.0,28.8,59.0,37.0,38.0,17.0,4.0,41.0,63.0,65.1,22.0,33.0,10.0,23.0,51.0,110.0,56.0,0.0
209,Enis Bardhi,mk MKD,"MF,FW",Levante,La Liga,26.0,1995.0,18.9,29.0,12.0,12.0,14.0,3.0,12.0,35.0,34.3,23.0,13.0,2.0,11.0,10.0,39.0,7.0,0.0
210,Francesco Bardi,it ITA,GK,Bologna,Serie A,29.0,1992.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Keidi Bare,al ALB,MF,Espanyol,La Liga,23.0,1997.0,16.5,27.0,17.0,14.0,12.0,1.0,11.0,31.0,35.5,20.0,20.0,10.0,10.0,15.0,42.0,26.0,1.0
212,Nicolò Barella,it ITA,MF,Inter,Serie A,24.0,1997.0,32.4,63.0,42.0,17.0,35.0,11.0,29.0,55.0,52.7,26.0,26.0,2.0,24.0,21.0,84.0,8.0,2.0
213,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,24.0,1997.0,9.6,15.0,11.0,4.0,7.0,4.0,8.0,22.0,36.4,14.0,10.0,1.0,9.0,9.0,24.0,4.0,0.0
214,Ross Barkley,eng ENG,"MF,FW",Chelsea,Premier League,27.0,1993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
215,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,23.0,1998.0,1.8,6.0,2.0,2.0,3.0,1.0,2.0,7.0,28.6,5.0,4.0,1.0,3.0,5.0,11.0,6.0,0.0
216,Ashley Barnes,eng ENG,FW,Burnley,Premier League,31.0,1989.0,9.0,11.0,2.0,2.0,7.0,2.0,2.0,9.0,22.2,7.0,8.0,1.0,7.0,2.0,13.0,5.0,0.0
217,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,23.0,1997.0,23.3,31.0,16.0,9.0,11.0,11.0,7.0,23.0,30.4,16.0,24.0,1.0,23.0,5.0,36.0,7.0,0.0
218,Antonio Barragán,es ESP,DF,Elche,La Liga,34.0,1987.0,11.3,21.0,14.0,13.0,7.0,1.0,11.0,17.0,64.7,6.0,5.0,3.0,2.0,17.0,38.0,34.0,0.0
219,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,21.0,2000.0,19.9,63.0,32.0,23.0,27.0,13.0,29.0,50.0,58.0,21.0,23.0,6.0,17.0,32.0,95.0,23.0,0.0
220,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,19.0,2001.0,6.1,15.0,10.0,9.0,6.0,0.0,8.0,18.0,44.4,10.0,7.0,0.0,7.0,2.0,17.0,2.0,0.0
221,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,26.0,1994.0,18.1,16.0,12.0,10.0,6.0,0.0,8.0,21.0,38.1,13.0,19.0,7.0,12.0,28.0,44.0,43.0,0.0
222,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,22.0,1998.0,23.7,12.0,4.0,4.0,4.0,4.0,6.0,20.0,30.0,14.0,20.0,1.0,19.0,6.0,18.0,8.0,0.0
223,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,Bundesliga,21.0,2000.0,2.3,6.0,4.0,3.0,3.0,0.0,5.0,7.0,71.4,2.0,5.0,2.0,3.0,4.0,10.0,1.0,0.0
224,Marc Bartra,es ESP,DF,Betis,La Liga,30.0,1991.0,22.1,39.0,14.0,18.0,17.0,4.0,19.0,35.0,54.3,16.0,39.0,22.0,17.0,33.0,72.0,105.0,1.0
225,Daniele Baselli,it ITA,"MF,FW",Torino,Serie A,29.0,1992.0,1.7,3.0,3.0,2.0,0.0,1.0,2.0,6.0,33.3,4.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
226,Daniele Baselli,it ITA,MF,Cagliari,Serie A,29.0,1992.0,3.2,6.0,5.0,3.0,1.0,2.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,2.0,8.0,5.0,0.0
227,Toma Bašić,hr CRO,MF,Lazio,Serie A,24.0,1996.0,10.9,12.0,8.0,3.0,9.0,0.0,5.0,17.0,29.4,12.0,13.0,4.0,9.0,4.0,16.0,21.0,0.0
228,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,24.0,1996.0,2.3,2.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0
229,Amine Bassi,fr FRA,"MF,FW",Metz,Ligue 1,23.0,1997.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,0.0,6.0,0.0,0.0
230,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,17.0,2004.0,2.2,7.0,4.0,2.0,4.0,1.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,3.0,10.0,1.0,0.0
231,Alessandro Bastoni,it ITA,DF,Inter,Serie A,22.0,1999.0,25.7,44.0,25.0,28.0,13.0,3.0,17.0,34.0,50.0,17.0,22.0,12.0,10.0,35.0,79.0,59.0,1.0
232,Simone Bastoni,it ITA,"MF,DF",Spezia,Serie A,24.0,1996.0,25.4,52.0,34.0,28.0,17.0,7.0,21.0,65.0,32.3,44.0,38.0,11.0,27.0,30.0,82.0,31.0,0.0
234,Lewis Bate,eng ENG,MF,Leeds United,Premier League,18.0,2002.0,1.6,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
235,Rodrigo Battaglia,ar ARG,MF,Mallorca,La Liga,30.0,1991.0,13.1,32.0,16.0,13.0,19.0,0.0,15.0,30.0,50.0,15.0,21.0,10.0,11.0,10.0,42.0,36.0,0.0
236,Maximilian Bauer,de GER,DF,Greuther Fürth,Bundesliga,21.0,2000.0,18.8,28.0,15.0,17.0,10.0,1.0,11.0,28.0,39.3,17.0,24.0,14.0,10.0,29.0,57.0,99.0,0.0
237,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,31.0,1990.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0
238,Timo Baumgartl,de GER,DF,Union Berlin,Bundesliga,25.0,1996.0,24.1,59.0,28.0,34.0,21.0,4.0,31.0,47.0,66.0,16.0,27.0,11.0,16.0,37.0,96.0,58.0,0.0
239,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,Bundesliga,33.0,1988.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0
240,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,21.0,1999.0,21.0,28.0,15.0,14.0,7.0,7.0,13.0,32.0,40.6,19.0,24.0,3.0,21.0,8.0,36.0,16.0,0.0
241,Jon Bautista,es ESP,MF,Real Sociedad,La Liga,26.0,1995.0,0.5,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0
242,Paul Baysse,fr FRA,"MF,DF",Bordeaux,Ligue 1,33.0,1988.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
243,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,Bundesliga,24.0,1996.0,2.7,5.0,2.0,2.0,2.0,1.0,3.0,4.0,75.0,1.0,8.0,2.0,6.0,1.0,6.0,4.0,0.0
244,Bebé,cv CPV,FW,Rayo Vallecano,La Liga,31.0,1990.0,9.6,6.0,5.0,1.0,3.0,2.0,4.0,16.0,25.0,12.0,18.0,0.0,18.0,3.0,9.0,6.0,0.0
245,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,Bundesliga,27.0,1994.0,23.2,22.0,14.0,5.0,12.0,5.0,7.0,21.0,33.3,14.0,20.0,3.0,17.0,12.0,34.0,25.0,0.0
246,Rodrigo Becão,br BRA,DF,Udinese,Serie A,25.0,1996.0,34.8,81.0,46.0,49.0,30.0,2.0,34.0,60.0,56.7,26.0,45.0,20.0,25.0,42.0,123.0,89.0,3.0
247,Mads Bech Sørensen,dk DEN,DF,Brentford,Premier League,22.0,1999.0,9.3,8.0,7.0,6.0,2.0,0.0,6.0,7.0,85.7,1.0,9.0,6.0,3.0,6.0,14.0,25.0,0.0
248,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,26.0,1995.0,19.5,9.0,6.0,3.0,4.0,2.0,6.0,18.0,33.3,12.0,11.0,0.0,11.0,2.0,11.0,4.0,0.0
249,Jan Bednarek,pl POL,DF,Southampton,Premier League,25.0,1996.0,29.2,32.0,15.0,18.0,13.0,1.0,19.0,33.0,57.6,14.0,48.0,27.0,21.0,72.0,104.0,141.0,0.0
250,Donny van de Beek,nl NED,MF,Manchester Utd,Premier League,24.0,1997.0,0.8,6.0,4.0,4.0,1.0,1.0,1.0,2.0,50.0,1.0,5.0,1.0,4.0,2.0,8.0,1.0,0.0
251,Donny van de Beek,nl NED,MF,Everton,Premier League,24.0,1997.0,5.4,15.0,7.0,8.0,6.0,1.0,6.0,13.0,46.2,7.0,6.0,2.0,4.0,6.0,21.0,4.0,0.0
252,Asmir Begović,ba BIH,GK,Everton,Premier League,34.0,1987.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
253,Valon Behrami,ch SUI,"MF,FW",Genoa,Serie A,36.0,1985.0,3.5,3.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,4.0,1.0,3.0,1.0,4.0,4.0,0.0
254,Kevin Behrens,de GER,FW,Union Berlin,Bundesliga,30.0,1991.0,5.5,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,6.0,7.0,0.0
255,Youcef Belaïli,dz ALG,"MF,FW",Brest,Ligue 1,29.0,1992.0,9.2,2.0,1.0,0.0,0.0,2.0,2.0,9.0,22.2,7.0,5.0,1.0,4.0,7.0,9.0,4.0,0.0
256,Vid Belec,si SVN,GK,Salernitana,Serie A,31.0,1990.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
257,Ishak Belfodil,dz ALG,FW,Hertha BSC,Bundesliga,29.0,1992.0,18.2,9.0,6.0,4.0,4.0,1.0,4.0,8.0,50.0,4.0,9.0,1.0,8.0,5.0,14.0,16.0,0.0
258,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,27.0,1994.0,25.7,46.0,23.0,21.0,21.0,4.0,18.0,39.0,46.2,21.0,26.0,6.0,20.0,48.0,94.0,30.0,1.0
260,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,29.0,1991.0,31.8,54.0,23.0,37.0,16.0,1.0,30.0,63.0,47.6,33.0,26.0,15.0,11.0,41.0,95.0,112.0,1.0
