,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1721,Dylan Lempereur,Metz,3,142,47,4.2,1.6,1,90,1,2,26,4,0.67,2,5,-3,-1.90,-0.83,1.6,4.5,-2.8,-1.81,-1.03
1722,Clement Lenglet,Sevilla,35,3001,86,87.7,33.3,33,88,31,2,48,1,1.54,47,50,-3,-0.09,+1.20,54.3,47.4,+6.9,+0.21,+0.58
1723,Aaron Lennon,Burnley,14,1118,80,32.7,12.4,13,0.0,6,1,0.0,0,1.43,17,16,+1,+0.08,+0.24,14.1,14.7,-0.6,-0.05,+0.67
1724,Aaron Lennon,Everton,15,793,53,23.2,8.8,9,0.0,2,6,0.0,0,1.27,15,14,+1,+0.11,+0.63,11.0,14.9,-3.9,-0.45,-0.18
1725,Bernd Leno,Leverkusen,33,2970,90,97.1,33.0,33,0.0,33,0,0.0,0,1.67,58,40,+18,+0.55,+4.55,57.0,35.3,+21.7,+0.66,+3.69
1726,Pedro Leon,Eibar,12,929,77,27.2,10.3,10,84,8,2,47,1,1.00,5,10,-5,-0.48,-0.45,10.0,10.3,-0.3,-0.03,+0.09
1727,Sergio Leon,Betis,31,1978,64,57.8,22.0,23,79,12,8,19,6,1.61,33,37,-4,-0.18,-0.37,27.1,28.5,-1.4,-0.07,+0.04
1728,Lukas Lerager,Bordeaux,37,3283,89,96.0,36.5,37,89,34,0,0.0,0,1.49,51,47,+4,+0.11,-0.55,49.3,42.5,+6.8,+0.19,-0.26
1729,Mehdi Leris,Chievo,4,42,11,1.2,0.5,0,0.0,0,4,0.0,17,0.25,0,5,-5,-10.71,-10.23,0.3,1.5,-1.2,-2.63,-2.10
1730,Jefferson Lerma,Levante,26,2135,82,62.4,23.7,25,85,21,1,22,0,1.35,24,28,-4,-0.17,+0.53,27.6,36.2,-8.6,-0.36,+0.36
1731,Benjamin Leroy,Dijon,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,Maxime Lestienne,Málaga,12,669,56,19.6,7.4,8,74,2,4,19,2,0.58,7,11,-4,-0.54,+0.54,8.6,10.8,-2.2,-0.30,+0.31
1733,Alexandre Letellier,Angers,13,1170,90,34.2,13.0,13,90,13,0,0.0,4,1.00,16,17,-1,-0.08,+0.28,17.1,15.8,+1.2,+0.09,+0.07
1734,Gaetano Letizia,Benevento,29,2141,74,62.6,23.8,25,0.0,16,4,0.0,7,0.48,18,45,-27,-1.13,+0.55,23.3,38.2,-14.9,-0.63,+0.78
1735,Timo Letschert,Sassuolo,7,416,59,12.2,4.6,5,0.0,4,2,0.0,6,0.86,3,6,-3,-0.65,+0.16,6.2,6.6,-0.4,-0.10,-0.03
1736,Maxime Leverbe,Sampdoria,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,Robert Lewandowski,Bayern Munich,30,2172,72,71.0,24.1,24,0.0,20,6,0.0,3,2.40,64,21,+43,+1.78,-0.35,58.5,21.6,+37.0,+1.53,+0.81
1738,Igor Lewczuk,Bordeaux,7,437,62,12.8,4.9,4,87,3,3,29,12,1.14,6,7,-1,-0.21,-0.39,7.1,7.2,-0.1,-0.03,-0.25
1739,Ben Lhassine Kone,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Stephan Lichtsteiner,Juventus,27,1704,63,49.8,18.9,21,0.0,7,6,0.0,7,2.52,47,19,+28,+1.48,-0.30,26.8,16.9,+9.9,+0.52,-0.42
1742,Dimitri Lienard,Strasbourg,33,2602,79,76.1,28.9,29,86,22,4,28,0,1.15,42,49,-7,-0.24,+1.52,39.1,43.3,-4.2,-0.14,+0.81
1743,Philipp Lienhart,Freiburg,11,865,79,28.3,9.6,11,0.0,8,0,0.0,7,1.00,6,21,-15,-1.56,-1.19,10.2,16.3,-6.0,-0.63,-0.60
1744,Lucas Lima,Nantes,33,2657,81,77.7,29.5,30,85,25,3,39,1,1.45,26,26,0,0.00,+0.59,32.5,28.1,+4.4,+0.15,+0.23
1745,Anders Lindegaard,Burnley,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Victor Lindelof,Manchester Utd,17,1285,76,37.6,14.3,13,0.0,13,4,0.0,9,2.00,26,14,+12,+0.84,-0.34,21.4,17.0,+4.4,+0.31,-0.14
1747,Karol Linetty,Sampdoria,29,2139,74,62.5,23.8,21,0.0,18,8,0.0,3,1.62,40,31,+9,+0.38,+1.29,35.6,36.3,-0.7,-0.03,+0.39
1748,Jesse Lingard,Manchester Utd,33,1817,55,53.1,20.2,20,0.0,3,13,0.0,4,2.00,41,18,+23,+1.14,+0.18,29.6,23.2,+6.4,+0.32,-0.17
1749,Pol Lirola,Sassuolo,24,2025,84,59.2,22.5,22,0.0,22,2,0.0,6,1.00,17,37,-20,-0.89,-0.24,27.8,29.7,-1.9,-0.09,-0.04
1750,Jake Livermore,West Brom,34,2674,79,78.2,29.7,30,0.0,25,4,0.0,0,0.88,22,41,-19,-0.64,+0.08,28.3,36.7,-8.3,-0.28,+0.09
1751,Marcel Lizak,Girona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,Raul Lizoain,Las Palmas,11,990,90,28.9,11.0,11,90,11,0,0.0,27,0.45,6,27,-21,-1.91,-0.84,11.0,21.6,-10.6,-0.97,-0.17
1753,Adem Ljajic,Torino,27,2166,80,63.3,24.1,23,0.0,21,4,0.0,6,1.30,36,31,+5,+0.21,-0.01,29.6,31.8,-2.1,-0.09,-0.17
1754,Diego Llorente,Real Sociedad,27,2326,86,68.0,25.8,26,89,23,1,25,8,1.04,33,38,-5,-0.19,-1.18,32.9,31.6,+1.3,+0.05,-0.10
1755,Fernando Llorente,Tottenham,16,238,15,7.0,2.6,1,0.0,0,15,0.0,13,1.63,5,2,+3,+1.13,+0.14,7.7,4.5,+3.2,+1.21,+0.43
1756,Marcos Llorente,Real Madrid,13,546,42,16.0,6.1,5,82,3,8,17,10,2.38,12,5,+7,+1.15,-0.19,14.8,8.4,+6.4,+1.06,-0.06
1757,Gautier Lloris,Nice,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,Hugo Lloris,Tottenham,36,3240,90,94.7,36.0,36,0.0,36,0,0.0,0,2.03,72,35,+37,+1.03,+0.53,62.7,32.3,+30.4,+0.84,+0.63
1759,Giovani Lo Celso,Paris S-G,33,1776,54,51.9,19.7,18,83,11,15,18,4,2.48,55,17,+38,+1.93,-0.32,45.0,20.6,+24.5,+1.24,-0.25
1760,Simone Lo Faso,Fiorentina,2,36,18,1.1,0.4,0,0.0,0,2,0.0,21,3.00,0,0,0,0.00,-0.21,0.6,0.2,+0.4,+1.05,+0.70
1761,Bogdan Lobont,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,Stanislav Lobotka,Celta Vigo,38,3061,81,89.5,34.0,34,88,30,4,15,0,1.29,54,54,0,0.00,+0.25,49.6,50.1,-0.5,-0.02,-0.07
1763,Jurgen Locadia,Brighton,6,224,37,6.5,2.5,3,0.0,0,3,0.0,6,0.50,3,8,-5,-2.01,-1.59,3.3,5.6,-2.3,-0.94,-0.62
1764,Manuel Locatelli,Milan,21,684,33,20.0,7.6,5,0.0,4,16,0.0,17,1.81,17,10,+7,+0.92,+0.69,10.1,8.5,+1.6,+0.21,-0.21
1765,Ruben Loftus-Cheek,Crystal Palace,24,1874,78,54.8,20.8,21,0.0,17,3,0.0,0,1.33,28,30,-2,-0.10,+0.37,29.9,26.7,+3.2,+0.16,+0.04
1766,Enzo Loiodice,Dijon,4,167,42,4.9,1.9,1,90,1,3,26,0,1.50,4,2,+2,+1.08,+1.63,3.0,2.6,+0.4,+0.21,+0.83
1768,Jason Lokilo,Crystal Palace,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,Joe Lolley,Huddersfield,6,221,37,6.5,2.5,2,0.0,0,4,0.0,2,1.00,2,5,-3,-1.22,-0.46,1.5,2.2,-0.7,-0.28,+0.18
1770,Niklas Lomb,Leverkusen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,David Lomban,Eibar,13,994,76,29.1,11.0,11,85,9,2,32,16,1.08,10,17,-7,-0.63,-0.67,8.4,15.9,-7.6,-0.68,-0.83
1772,Cristiano Lombardi,Benevento,17,1112,65,32.5,12.4,13,0.0,5,4,0.0,12,0.35,8,32,-24,-1.94,-0.89,11.6,25.7,-14.0,-1.14,-0.32
1773,Cristiano Lombardi,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,Manuel Lombardoni,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,Kevin Long,Burnley,16,1440,90,42.1,16.0,16,0.0,16,0,0.0,22,1.19,14,21,-7,-0.44,-0.62,13.0,22.4,-9.4,-0.59,-0.16
1776,Shane Long,Southampton,30,1582,53,46.3,17.6,15,0.0,5,15,0.0,3,1.00,18,28,-10,-0.57,-0.13,20.5,24.0,-3.6,-0.20,-0.12
1777,Ademola Lookman,Everton,7,159,23,4.6,1.8,1,0.0,0,6,0.0,10,1.86,7,6,+1,+0.57,+0.98,3.7,3.6,+0.1,+0.08,+0.41
1778,Ademola Lookman,RB Leipzig,11,574,52,18.8,6.4,7,0.0,2,4,0.0,3,1.27,15,10,+5,+0.78,+0.82,10.4,10.9,-0.5,-0.08,-0.28
1779,Anthony Lopes,Lyon,34,3060,90,89.5,34.0,34,90,34,0,0.0,0,2.09,78,37,+41,+1.21,+0.46,57.7,35.2,+22.5,+0.66,+0.47
1780,Rony Lopes,Monaco,38,2531,67,74.0,28.1,32,74,6,6,26,0,2.11,67,32,+35,+1.24,+0.74,49.2,34.5,+14.7,+0.52,+0.61
1781,Adrian Lopez,Espanyol,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,Adrian Lopez,La Coruña,30,2345,78,68.6,26.1,26,86,20,4,28,0,0.63,22,54,-32,-1.23,-0.73,36.6,41.3,-4.7,-0.18,+0.03
1783,Alberto Lopez,Málaga,1,45,45,1.3,0.5,0,0.0,0,1,45,0,0.00,0,1,-1,-2.00,-1.04,1.0,2.0,-1.1,-2.11,-1.58
1784,Andoni Lopez,Athletic Club,1,90,90,2.6,1.0,1,90,1,0,0.0,0,0.00,0,2,-2,-2.00,-1.84,0.4,2.5,-2.0,-2.02,-2.05
1785,Angel Lopez,Eibar,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,David Lopez,Espanyol,37,3330,90,97.4,37.0,37,90,37,0,0.0,0,1.30,35,41,-6,-0.16,-0.16,40.5,51.1,-10.6,-0.29,+0.25
1787,Diego Lopez,Espanyol,10,853,85,24.9,9.5,10,85,9,0,0.0,19,1.40,12,11,+1,+0.11,+0.35,11.4,12.8,-1.4,-0.15,+0.20
1788,Ivan Lopez,Levante,3,173,58,5.1,1.9,3,58,1,0,0.0,0,1.67,3,2,+1,+0.52,+0.94,3.0,1.2,+1.8,+0.95,+1.52
1789,Javi Lopez,Espanyol,14,966,69,28.2,10.7,12,79,9,2,10,8,1.79,14,8,+6,+0.56,+1.00,13.4,15.1,-1.7,-0.16,+0.18
1790,Lisandro Lopez,Inter,1,45,45,1.3,0.5,0,0.0,0,1,0.0,17,3.00,1,0,+1,+2.00,+1.07,1.6,0.1,+1.5,+2.92,+2.43
1791,Maxi Lopez,Udinese,28,1684,60,49.2,18.7,20,0.0,9,8,0.0,8,1.14,30,34,-4,-0.21,+0.36,22.0,25.5,-3.5,-0.19,-0.05
1792,Maxime Lopez,Marseille,24,1378,57,40.3,15.3,14,84,10,10,20,11,2.00,31,16,+15,+0.98,+0.19,30.5,14.4,+16.2,+1.06,+0.17
1794,Pedro Lopez Munoz,Levante,21,1594,76,46.6,17.7,18,82,12,3,39,13,1.36,17,22,-5,-0.28,+0.16,17.0,29.2,-12.2,-0.69,-0.36
1795,Pau Lopez,Espanyol,29,2567,89,75.1,28.5,28,90,28,1,47,9,1.24,24,31,-7,-0.25,-0.35,29.7,39.5,-9.8,-0.34,-0.20
1796,Pedro Lopez,Betis,5,412,82,12.0,4.6,4,90,4,1,52,8,1.00,6,8,-2,-0.44,-0.47,6.2,5.9,+0.3,+0.07,+0.17
1797,Victor Lopez,Alavés,1,60,60,1.8,0.7,1,60,0,0,0.0,1,3.00,1,0,+1,+1.50,+1.79,0.5,0.7,-0.3,-0.39,+0.07
1798,Leonardo Loria,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,Jonas Lossl,Huddersfield,38,3420,90,100.0,38.0,38,0.0,38,0,0.0,0,0.97,28,58,-30,-0.79,0.0,31.3,48.5,-17.2,-0.45,0.0
1800,Dejan Lovren,Liverpool,29,2127,73,62.2,23.6,24,0.0,22,5,0.0,5,2.07,54,24,+30,+1.27,+0.16,42.8,22.0,+20.8,+0.88,-0.39
1801,Chris Lowe,Huddersfield,23,1588,69,46.4,17.6,19,0.0,10,4,0.0,8,1.04,13,26,-13,-0.74,+0.10,15.9,24.5,-8.7,-0.49,-0.07
1802,Matthew Lowton,Burnley,26,2295,88,67.1,25.5,25,0.0,25,1,0.0,8,1.58,28,26,+2,+0.08,+0.48,22.1,32.9,-10.8,-0.42,+0.22
1803,Anthony Lozano,Girona,14,471,34,13.8,5.2,4,74,1,10,17,2,1.43,6,12,-6,-1.15,-1.05,6.0,7.2,-1.2,-0.23,-0.27
1804,Fabio Lucioni,Benevento,8,720,90,21.1,8.0,8,0.0,8,0,0.0,0,0.75,5,17,-12,-1.50,-0.20,7.7,17.6,-9.9,-1.24,-0.40
1805,Filipe Luis,Atlético Madrid,20,1659,83,48.5,18.4,19,87,16,1,3,3,2.15,31,10,+21,+1.14,+0.37,27.4,15.6,+11.7,+0.64,+0.50
1806,Jose Luis Gaya,Valencia,34,2916,86,85.3,32.4,33,88,30,1,14,2,2.03,55,32,+23,+0.71,0.00,45.3,41.6,+3.7,+0.11,-0.60
1807,Jose Luis Morales,Levante,35,3058,87,89.4,34.0,35,87,27,0,0.0,0,1.26,39,53,-14,-0.41,-0.41,40.0,55.7,-15.6,-0.46,+0.33
1808,Jose Luis Palomino,Atalanta,26,1979,76,57.9,22.0,22,0.0,20,4,0.0,7,1.62,31,24,+7,+0.32,-0.37,36.3,22.0,+14.3,+0.65,-0.17
1809,Luisinho,La Coruña,30,2622,87,76.7,29.1,29,90,28,1,21,2,0.67,29,60,-31,-1.06,-0.27,41.4,45.8,-4.4,-0.15,+0.16
1810,David Luiz,Chelsea,10,840,84,24.6,9.3,9,0.0,8,1,0.0,3,1.90,17,13,+4,+0.43,-0.27,10.5,11.1,-0.6,-0.06,-0.80
1811,Douglas Luiz,Girona,15,309,21,9.0,3.4,1,90,1,14,16,13,1.27,4,10,-6,-1.75,-1.66,4.7,7.4,-2.7,-0.79,-0.87
1812,Everton Luiz,SPAL,11,642,58,18.8,7.1,7,0.0,6,4,0.0,5,1.27,7,9,-2,-0.28,+0.30,5.3,12.7,-7.5,-1.04,-0.57
1813,Jordan Lukaku,Lazio,30,1355,45,39.6,15.1,10,0.0,4,20,0.0,4,1.87,41,14,+27,+1.79,+1.23,26.0,17.4,+8.6,+0.57,+0.08
1814,Romelu Lukaku,Manchester Utd,34,2867,84,83.8,31.9,33,0.0,30,1,0.0,0,2.18,63,26,+37,+1.16,+0.67,49.6,35.6,+14.0,+0.44,+0.26
1815,Lars Lukas Mai,Bayern Munich,2,180,90,5.9,2.0,2,0.0,2,0,0.0,2,3.00,7,1,+6,+3.00,+1.19,3.4,2.4,+1.0,+0.50,-0.84
1816,Dodi Lukebakio,Watford,1,16,16,0.5,0.2,0,0.0,0,1,0.0,4,0.00,0,1,-1,-5.63,-5.12,0.4,0.5,-0.1,-0.40,-0.22
1817,Sasa Lukic,Levante,16,994,62,29.1,11.0,12,77,6,4,19,10,1.38,16,23,-7,-0.63,-0.37,14.6,24.5,-9.9,-0.90,-0.57
1818,Senad Lulic,Lazio,35,2426,69,70.9,27.0,30,0.0,13,5,0.0,0,1.94,57,35,+22,+0.82,-0.81,44.3,32.1,+12.2,+0.45,-0.24
1820,Levi Lumeka,Crystal Palace,1,26,26,0.8,0.3,0,0.0,0,1,0.0,0,0.00,0,0,0,0.00,+0.27,1.5,0.0,+1.4,+5.02,+4.92
1821,Antonio Luna,Levante,23,2021,88,59.1,22.5,22,88,21,1,77,10,1.13,27,35,-8,-0.36,+0.03,26.3,41.2,-14.9,-0.66,-0.41
1822,Arnaud Lusamba,Nice,4,162,41,4.7,1.8,1,90,1,3,24,7,0.00,0,4,-4,-2.22,-2.36,0.9,3.8,-2.9,-1.63,-1.70
1823,Fabian Lustenberger,Hertha BSC,23,1583,69,51.7,17.6,18,0.0,15,5,0.0,8,1.26,17,24,-7,-0.40,-0.64,19.8,21.9,-2.1,-0.12,+0.06
1824,Andreas Luthe,Augsburg,2,180,90,5.9,2.0,2,0.0,2,0,0.0,31,0.50,2,4,-2,-1.00,-0.97,0.9,3.0,-2.1,-1.06,-1.23
1825,Lyanco,Torino,4,316,79,9.2,3.5,4,0.0,3,0,0.0,10,1.25,7,9,-2,-0.57,-0.86,4.1,7.9,-3.8,-1.08,-1.16
1826,Charalambos Lykogiannis,Cagliari,11,687,62,20.1,7.6,8,0.0,6,3,0.0,4,0.82,4,12,-8,-1.05,-0.39,6.3,9.0,-2.7,-0.35,+0.20
1827,Cheikh M'Bengue,Saint-Étienne,7,489,70,14.3,5.4,6,79,4,1,17,15,0.29,2,12,-10,-1.84,-2.06,4.4,10.7,-6.3,-1.17,-1.27
1828,Rais M'Bolhi,Rennes,1,90,90,2.6,1.0,1,90,1,0,0.0,2,0.00,2,3,-1,-1.00,-1.19,1.3,2.2,-0.9,-0.92,-0.96
1829,Yann M'Vila,Saint-Étienne,17,1479,87,43.2,16.4,17,87,14,0,0.0,0,1.82,23,14,+9,+0.55,+1.10,23.2,23.3,-0.1,0.00,+0.14
1830,Makan Macalou,Caen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,Matt Macey,Arsenal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,Zinedine Machach,Napoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Zinedine Machach,Toulouse,4,193,48,5.6,2.1,2,66,0,2,31,1,0.75,4,6,-2,-0.93,-0.54,2.1,2.7,-0.6,-0.28,-0.12
1834,Niki Maenpaa,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Pablo Maffeo,Girona,33,2642,80,77.3,29.4,32,82,22,1,11,3,1.42,39,46,-7,-0.24,-0.01,37.8,39.0,-1.2,-0.04,-0.20
1836,Christian Maggio,Napoli,13,641,49,18.7,7.1,6,0.0,6,7,0.0,25,2.46,14,4,+10,+1.40,+0.17,12.0,3.8,+8.1,+1.14,+0.10
1837,Francesco Magnanelli,Sassuolo,32,2494,78,72.9,27.7,30,0.0,18,2,0.0,3,1.13,17,39,-22,-0.79,-0.02,33.7,32.4,+1.4,+0.05,+0.43
1838,Harry Maguire,Leicester City,38,3420,90,100.0,38.0,38,0.0,38,0,0.0,0,1.24,56,60,-4,-0.11,0.0,50.0,48.1,+1.9,+0.05,0.0
1839,Connor Mahoney,Bournemouth,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Hicham Mahou,Nice,3,55,18,1.6,0.6,0,0.0,0,3,18,1,0.00,1,1,0,0.00,-0.03,1.3,0.5,+0.8,+1.38,+1.41
1841,Riyad Mahrez,Leicester City,36,2950,82,86.3,32.8,34,0.0,22,2,0.0,0,1.28,49,51,-2,-0.06,+0.32,42.0,40.5,+1.5,+0.05,-0.02
1842,Thiago Maia,Lille,34,2463,72,72.0,27.4,28,83,19,6,25,1,0.94,24,53,-29,-1.06,-1.34,21.7,44.2,-22.5,-0.82,-0.91
1843,Arne Maier,Hertha BSC,17,1223,72,40.0,13.6,14,0.0,7,3,0.0,4,1.41,19,17,+2,+0.15,+0.39,21.0,18.4,+2.6,+0.19,+0.56
1844,Sebastian Maier,Hannover 96,10,265,27,8.7,2.9,2,0.0,0,8,0.0,12,1.00,4,9,-5,-1.70,-1.54,4.8,8.7,-3.9,-1.34,-1.11
1846,Domenico Maietta,Bologna,7,468,67,13.7,5.2,6,0.0,4,1,0.0,11,2.00,9,3,+6,+1.15,+1.70,5.5,5.4,0.0,+0.01,+0.46
1847,Habib Maiga,Saint-Étienne,13,708,54,20.7,7.9,7,86,6,6,17,8,1.15,5,16,-11,-1.40,-1.66,10.3,12.7,-2.4,-0.30,-0.28
1848,Mike Maignan,Lille,34,3032,89,88.7,33.7,34,89,33,0,0.0,2,1.09,37,53,-16,-0.47,+1.84,31.6,49.0,-17.4,-0.52,+0.44
1849,Linton Maina,Hannover 96,1,5,5,0.2,0.1,0,0.0,0,1,0.0,2,0.00,2,0,+2,+36.00,+36.35,1.7,0.9,+0.8,+2.08,+2.43
1850,Anthony Maisonnial,Saint-Étienne,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,Ainsley Maitland-Niles,Arsenal,15,914,61,26.7,10.2,8,0.0,8,7,0.0,11,1.67,17,16,+1,+0.10,-0.69,14.3,14.3,0.0,0.00,-0.74
1852,Moses Makasi,West Ham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,Jean-Victor Makengo,Nice,5,246,49,7.2,2.7,2,81,1,3,28,15,0.80,0,1,-1,-0.37,-0.42,1.2,2.7,-1.5,-0.55,-0.59
1854,Nemanja Maksimovic,Valencia,15,557,37,16.3,6.2,6,81,4,9,8,16,2.40,7,8,-1,-0.16,-1.04,7.6,9.8,-2.2,-0.35,-0.67
1855,Nikola Maksimovic,Napoli,2,96,48,2.8,1.1,1,0.0,1,1,0.0,18,3.00,3,2,+1,+0.94,-0.34,1.8,0.3,+1.5,+1.44,+0.40
1856,Malcom,Bordeaux,35,2856,82,83.5,31.7,32,87,18,3,25,0,1.54,48,38,+10,+0.32,+1.11,43.4,33.1,+10.3,+0.32,+0.77
1857,Kevin Malcuit,Lille,23,1817,79,53.1,20.2,21,86,19,2,10,0,1.22,26,36,-10,-0.50,+0.40,22.1,29.6,-7.4,-0.37,+0.42
1858,Yunus Malli,Wolfsburg,31,2242,72,73.3,24.9,24,0.0,16,7,0.0,2,1.03,32,35,-3,-0.12,+0.87,26.1,40.1,-14.0,-0.56,-0.15
1859,Hugo Mallo,Celta Vigo,34,2999,88,87.7,33.3,34,88,29,0,0.0,0,1.32,50,51,-1,-0.03,-0.03,45.4,48.3,-2.8,-0.09,-0.62
1860,Maurice Malone,Augsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,Scott Malone,Huddersfield,22,1119,51,32.7,12.4,12,0.0,6,10,0.0,12,0.82,8,23,-15,-1.21,-0.62,9.5,14.0,-4.5,-0.36,+0.13
1862,Vincent Manceau,Angers,33,2970,90,86.8,33.0,33,90,33,0,0.0,1,1.21,41,44,-3,-0.09,+1.31,41.7,39.0,+2.7,+0.08,+0.25
1863,Gianluca Mancini,Atalanta,11,684,62,20.0,7.6,8,0.0,3,3,0.0,26,1.45,8,8,0,0.00,-0.59,12.6,7.3,+5.4,+0.71,-0.02
1864,Over Mandanda,Bordeaux,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,Steve Mandanda,Marseille,31,2704,87,79.1,30.0,31,87,29,0,0.0,0,2.03,65,37,+28,+0.93,+0.30,63.1,33.3,+29.7,+1.00,+0.20
1866,Aissa Mandi,Betis,34,3024,89,88.4,33.6,34,89,33,0,0.0,2,1.65,54,49,+5,+0.15,+1.51,41.2,41.6,-0.4,-0.01,+0.60
1867,Georges Mandjeck,Metz,14,968,69,28.3,10.8,11,80,6,3,29,2,0.71,13,27,-14,-1.30,-0.27,12.7,21.3,-8.6,-0.80,+0.02
1868,Rolando Mandragora,Crotone,36,3240,90,94.7,36.0,36,0.0,36,0,0.0,1,0.97,38,57,-19,-0.53,+2.97,32.5,54.1,-21.6,-0.60,+0.61
1869,Anthony Mandrea,Angers,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,Mario Mandzukic,Juventus,32,2324,73,68.0,25.8,27,0.0,16,5,0.0,0,2.47,58,18,+40,+1.55,-0.26,38.1,20.1,+18.0,+0.70,-0.11
1872,Sadio Mane,Liverpool,29,2190,76,64.0,24.3,28,0.0,9,1,0.0,3,1.97,53,20,+33,+1.36,+0.40,49.4,17.4,+31.9,+1.31,+0.79
1873,Eliaquim Mangala,Everton,2,134,67,3.9,1.5,2,0.0,1,0,0.0,0,1.50,1,5,-4,-2.69,-2.41,1.5,2.7,-1.2,-0.80,-0.51
1874,Eliaquim Mangala,Manchester City,9,488,54,14.3,5.4,4,0.0,4,5,0.0,15,2.78,14,2,+12,+2.21,+0.16,12.4,4.0,+8.4,+1.54,+0.12
1875,Orel Mangala,Stuttgart,20,779,39,25.5,8.7,7,0.0,5,13,0.0,10,1.45,9,13,-4,-0.46,-0.62,10.0,13.0,-2.9,-0.34,-0.33
1876,Kader Mangane,Strasbourg,20,1718,86,50.2,19.1,20,86,19,0,0.0,5,1.20,20,30,-10,-0.52,+0.16,21.4,26.2,-4.8,-0.25,+0.17
