Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Filippo Terracciano,2735,ITA,DF,Hellas Verona,it Serie A,18.0,2003.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Terracciano,2736,ITA,GK,Fiorentina,it Serie A,31.0,1990.0,32.0,31.0,2862.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Martin Terrier,2737,FRA,"FW,MF",Rennes,fr Ligue 1,24.0,1997.0,37.0,37.0,2779.0,30.9,21.0,3.0,19.0,2.0,2.0,1.0,0.0,0.68,0.1,0.78,0.62,0.71,15.0,14.0,5.4,19.3,0.49,0.17,0.66,0.45,0.63
Aleksa Terzić,2738,SRB,DF,Fiorentina,it Serie A,21.0,1999.0,14.0,1.0,274.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.4,0.4,0.0,0.12,0.12,0.0,0.12
Robert Tesche,2739,DEU,MF,Bochum,de Bundesliga,34.0,1987.0,11.0,5.0,349.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
Tanner Tessmann,2740,USA,MF,Venezia,it Serie A,19.0,2001.0,20.0,6.0,680.0,7.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,0.09,0.03,0.13,0.09,0.13
Tetê,2741,BRA,"FW,MF",Lyon,fr Ligue 1,21.0,2000.0,9.0,7.0,583.0,6.5,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.31,0.77,1.08,0.31,1.08,2.4,2.4,2.7,5.1,0.37,0.42,0.78,0.37,0.78
Cedric Teuchert,2742,DEU,"MF,FW",Union Berlin,de Bundesliga,24.0,1997.0,6.0,0.0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,0.27,0.12,0.4,0.27,0.4
Arthur Theate,2743,BEL,DF,Bologna,it Serie A,21.0,2000.0,31.0,28.0,2424.0,26.9,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.07,0.04,0.11,0.07,0.11,1.9,1.9,0.4,2.3,0.07,0.02,0.08,0.07,0.08
Jan Thielmann,2744,DEU,"MF,FW",Köln,de Bundesliga,19.0,2002.0,29.0,10.0,1192.0,13.2,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.23,0.23,0.45,0.23,0.45,1.3,1.3,2.7,4.0,0.1,0.2,0.3,0.1,0.3
Sada Thioub,2745,SEN,FW,Angers,fr Ligue 1,26.0,1995.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Thomas,2747,GBR,DF,Leicester City,eng Premier League,20.0,2001.0,22.0,21.0,1912.0,21.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,0.2,0.2,1.6,1.8,0.01,0.07,0.08,0.01,0.08
Romain Thomas,2748,FRA,DF,Angers,fr Ligue 1,33.0,1988.0,30.0,29.0,2563.0,28.5,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.07,0.0,0.07,0.07,0.07,2.5,2.5,0.1,2.6,0.09,0.0,0.09,0.09,0.09
Adrien Thomasson,2749,FRA,MF,Strasbourg,fr Ligue 1,27.0,1993.0,31.0,27.0,2389.0,26.5,8.0,4.0,8.0,0.0,0.0,2.0,1.0,0.3,0.15,0.45,0.3,0.45,6.5,6.5,4.2,10.7,0.25,0.16,0.4,0.25,0.4
Erik Thommy,2750,DEU,"FW,MF",Stuttgart,de Bundesliga,26.0,1994.0,11.0,1.0,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.2,0.16,0.23,0.4,0.16,0.4
Dominic Thompson,2751,GBR,DF,Brentford,eng Premier League,21.0,2000.0,2.0,2.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04
Morten Thorsby,2752,NOR,MF,Sampdoria,it Serie A,25.0,1996.0,35.0,35.0,2943.0,32.7,3.0,1.0,3.0,0.0,0.0,10.0,0.0,0.09,0.03,0.12,0.09,0.12,3.6,3.6,1.5,5.0,0.11,0.05,0.15,0.11,0.15
Thuler,2753,BRA,DF,Montpellier,fr Ligue 1,22.0,1999.0,16.0,10.0,855.0,9.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01
Marcus Thuram,2754,FRA,FW,M'Gladbach,de Bundesliga,23.0,1997.0,21.0,9.0,979.0,10.9,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,5.5,5.5,1.5,7.0,0.51,0.14,0.65,0.51,0.65
Khéphren Thuram-Ulie,2756,FRA,MF,Nice,fr Ligue 1,20.0,2001.0,36.0,20.0,1901.0,21.1,4.0,2.0,4.0,0.0,0.0,4.0,0.0,0.19,0.09,0.28,0.19,0.28,3.3,3.3,2.7,5.9,0.15,0.13,0.28,0.15,0.28
Alexis Tibidi,2757,FRA,"MF,FW",Stuttgart,de Bundesliga,17.0,2003.0,13.0,2.0,385.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,0.12,0.1,0.22,0.12,0.22
Cheikh Tidiane Sabaly,2758,SEN,"FW,MF",Metz,fr Ligue 1,22.0,1999.0,6.0,2.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.08,0.05,0.13,0.08,0.13
Youri Tielemans,2759,BEL,MF,Leicester City,eng Premier League,24.0,1997.0,32.0,29.0,2631.0,29.2,6.0,4.0,4.0,2.0,2.0,3.0,0.0,0.21,0.14,0.34,0.14,0.27,5.2,3.6,4.3,7.9,0.18,0.15,0.32,0.12,0.27
Kieran Tierney,2760,SYC,DF,Arsenal,eng Premier League,24.0,1997.0,22.0,22.0,1915.0,21.3,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.05,0.14,0.19,0.05,0.19,0.9,0.9,2.0,2.9,0.04,0.09,0.14,0.04,0.14
Steffen Tigges,2761,DEU,"FW,MF",Dortmund,de Bundesliga,23.0,1998.0,9.0,0.0,112.0,1.2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.41,0.0,2.41,2.41,2.41,1.2,1.2,0.4,1.6,0.96,0.3,1.26,0.96,1.26
Malik Tillman,2762,USA,"FW,MF",Bayern Munich,de Bundesliga,19.0,2002.0,4.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.1,0.34,0.45,0.1,0.45
Timothy Tillman,2763,DEU,MF,Greuther Fürth,de Bundesliga,22.0,1999.0,29.0,23.0,2004.0,22.3,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.09,0.13,0.04,0.13,1.9,1.9,3.3,5.2,0.09,0.15,0.23,0.09,0.23
David Timor,2764,ESP,MF,Getafe,es La Liga,31.0,1989.0,7.0,3.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.05,0.01,0.06,0.05,0.06
Jean-Clair Todibo,2765,FRA,DF,Nice,fr Ligue 1,21.0,1999.0,36.0,35.0,3115.0,34.6,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,2.9,2.9,1.7,4.5,0.08,0.05,0.13,0.08,0.13
Umut Tohumcu,2766,DEU,MF,Hoffenheim,de Bundesliga,16.0,2004.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Toko Ekambi,2767,CMR,FW,Lyon,fr Ligue 1,28.0,1992.0,30.0,26.0,2296.0,25.5,12.0,5.0,10.0,2.0,2.0,3.0,0.0,0.47,0.2,0.67,0.39,0.59,14.0,12.5,5.0,17.4,0.55,0.2,0.75,0.49,0.68
Corentin Tolisso,2768,FRA,MF,Bayern Munich,de Bundesliga,26.0,1994.0,15.0,8.0,703.0,7.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.26,0.13,0.38,0.26,0.38,1.7,1.7,1.8,3.5,0.22,0.23,0.45,0.22,0.45
Jeremy Toljan,2769,DEU,DF,Sassuolo,it Serie A,26.0,1994.0,20.0,15.0,1399.0,15.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,1.1,1.3,0.01,0.07,0.08,0.01,0.08
Rafael Tolói,2770,ITA,DF,Atalanta,it Serie A,30.0,1990.0,20.0,16.0,1438.0,16.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.13,0.06,0.13,1.3,1.3,0.7,2.0,0.08,0.04,0.13,0.08,0.13
Raúl de Tomás,2771,ESP,FW,Espanyol,es La Liga,26.0,1994.0,34.0,33.0,2914.0,32.4,17.0,3.0,12.0,5.0,5.0,7.0,2.0,0.53,0.09,0.62,0.37,0.46,15.5,11.6,1.9,13.5,0.48,0.06,0.54,0.36,0.42
Tiago Tomás,2772,PRT,FW,Stuttgart,de Bundesliga,19.0,2002.0,14.0,13.0,1075.0,11.9,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,4.1,4.1,1.5,5.6,0.35,0.13,0.47,0.35,0.47
Takehiro Tomiyasu,2773,JPN,DF,Arsenal,eng Premier League,22.0,1998.0,21.0,20.0,1679.0,18.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,0.8,0.8,1.2,1.9,0.04,0.06,0.1,0.04,0.1
James Tomkins,2775,GBR,DF,Crystal Palace,eng Premier League,32.0,1989.0,8.0,6.0,547.0,6.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,0.7,0.7,0.2,0.8,0.11,0.03,0.14,0.11,0.14
Fikayo Tomori,2776,GBR,DF,Milan,it Serie A,23.0,1997.0,31.0,30.0,2718.0,30.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.7,2.2,0.05,0.02,0.07,0.05,0.07
Sandro Tonali,2777,ITA,MF,Milan,it Serie A,21.0,2000.0,36.0,31.0,2600.0,28.9,5.0,2.0,5.0,0.0,0.0,9.0,0.0,0.17,0.07,0.24,0.17,0.24,4.3,4.3,4.5,8.8,0.15,0.15,0.3,0.15,0.3
Lorenzo Tonelli,2778,ITA,DF,Empoli,it Serie A,31.0,1990.0,14.0,8.0,870.0,9.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.06,0.03,0.09,0.06,0.09
Ivan Toney,2779,GBR,FW,Brentford,eng Premier League,25.0,1996.0,33.0,32.0,2909.0,32.3,12.0,5.0,7.0,5.0,5.0,8.0,0.0,0.37,0.15,0.53,0.22,0.37,12.4,8.5,5.9,14.4,0.39,0.18,0.57,0.26,0.45
Ernesto Torregrossa,2780,ITA,FW,Sampdoria,it Serie A,29.0,1992.0,10.0,0.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.07,0.0,0.07
Lucas Torreira,2782,URY,MF,Fiorentina,it Serie A,25.0,1996.0,31.0,26.0,2195.0,24.4,5.0,1.0,5.0,0.0,0.0,10.0,1.0,0.21,0.04,0.25,0.21,0.25,5.3,5.1,2.3,7.4,0.22,0.09,0.31,0.21,0.3
Raúl Torrente,2783,ESP,DF,Granada,es La Liga,19.0,2001.0,18.0,15.0,1282.0,14.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.02,0.04,0.06,0.02,0.06
Ferrán Torres,2784,ESP,FW,Manchester City,eng Premier League,21.0,2000.0,4.0,4.0,303.0,3.4,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.59,0.3,0.89,0.59,0.89,2.3,2.3,0.0,2.4,0.7,0.01,0.71,0.7,0.71
Óliver Torres,2786,ESP,"MF,FW",Sevilla,es La Liga,26.0,1994.0,26.0,11.0,1008.0,11.2,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.18,0.27,0.45,0.18,0.45,1.0,1.0,1.8,2.8,0.09,0.16,0.25,0.09,0.25
Pau Torres,2787,ESP,DF,Villarreal,es La Liga,24.0,1997.0,33.0,33.0,2855.0,31.7,5.0,1.0,5.0,0.0,0.0,5.0,0.0,0.16,0.03,0.19,0.16,0.19,3.9,3.9,1.4,5.3,0.12,0.04,0.17,0.12,0.17
Roberto Torres,2788,ESP,"MF,FW",Osasuna,es La Liga,32.0,1989.0,28.0,6.0,809.0,9.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,0.22,0.22,0.44,0.0,0.22,2.2,0.6,2.5,3.1,0.24,0.27,0.52,0.07,0.34
Lucas Torró,2789,ESP,MF,Osasuna,es La Liga,27.0,1994.0,33.0,32.0,2725.0,30.3,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.03,0.0,0.03,0.03,0.03,2.0,2.0,0.8,2.7,0.06,0.03,0.09,0.06,0.09
Jordan Torunarigha,2790,DEU,DF,Hertha BSC,de Bundesliga,23.0,1997.0,7.0,6.0,483.0,5.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,0.3,0.3,0.1,0.4,0.06,0.02,0.08,0.06,0.08
Cenk Tosun,2791,TUR,MF,Everton,eng Premier League,30.0,1991.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Touré,2792,FRA,MF,Genoa,it Serie A,27.0,1994.0,8.0,6.0,430.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.04,0.01,0.05,0.04,0.05
Almamy Touré,2793,MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25.0,1996.0,10.0,5.0,506.0,5.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.13,0.0,0.13,0.13,0.13
Lucas Tousart,2794,FRA,MF,Hertha BSC,de Bundesliga,24.0,1997.0,30.0,22.0,1962.0,21.8,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,2.0,2.0,0.9,2.9,0.09,0.04,0.13,0.09,0.13
Yoann Touzghar,2795,TUN,FW,Troyes,fr Ligue 1,34.0,1986.0,28.0,16.0,1457.0,16.2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,5.2,5.2,1.5,6.7,0.32,0.09,0.41,0.32,0.41
Andros Townsend,2796,GBR,"MF,FW",Everton,eng Premier League,30.0,1991.0,21.0,17.0,1455.0,16.2,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.19,0.12,0.31,0.12,0.25,2.4,1.7,3.8,5.5,0.15,0.24,0.39,0.1,0.34
Adama Traoré,2797,ESP,"FW,MF",Wolves,eng Premier League,25.0,1996.0,20.0,10.0,1067.0,11.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,2.7,2.7,1.8,4.5,0.23,0.15,0.38,0.23,0.38
Amadou Traore,2799,FRA,FW,Bordeaux,fr Ligue 1,19.0,2002.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertrand Traoré,2800,BFA,"MF,FW",Aston Villa,eng Premier League,25.0,1995.0,9.0,1.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.15,0.0,0.15,0.15,0.15
Boubacar Traoré,2801,MLI,MF,Metz,fr Ligue 1,19.0,2001.0,27.0,17.0,1726.0,19.2,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.05,0.05,0.1,0.05,0.1,0.9,0.9,1.5,2.4,0.05,0.08,0.13,0.05,0.13
Charles Traore,2802,MLI,DF,Nantes,fr Ligue 1,29.0,1992.0,16.0,7.0,718.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamari Traoré,2803,MLI,DF,Rennes,fr Ligue 1,29.0,1992.0,33.0,33.0,2890.0,32.1,3.0,10.0,3.0,0.0,0.0,4.0,0.0,0.09,0.31,0.4,0.09,0.4,1.9,1.9,4.7,6.7,0.06,0.15,0.21,0.06,0.21
Ismaël Traoré,2804,CIV,DF,Angers,fr Ligue 1,34.0,1986.0,37.0,36.0,3215.0,35.7,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.11,0.03,0.14,0.11,0.14,4.7,4.7,1.4,6.0,0.13,0.04,0.17,0.13,0.17
Kevin Trapp,2805,DEU,GK,Eint Frankfurt,de Bundesliga,31.0,1990.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Trauco,2806,PER,"DF,MF",Saint-Étienne,fr Ligue 1,28.0,1992.0,17.0,12.0,1112.0,12.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.4,0.9,0.04,0.03,0.08,0.04,0.08
Óscar Trejo,2808,ARG,MF,Rayo Vallecano,es La Liga,33.0,1988.0,32.0,24.0,2007.0,22.3,3.0,9.0,0.0,3.0,3.0,13.0,0.0,0.13,0.4,0.54,0.0,0.4,3.8,1.5,6.2,7.7,0.17,0.28,0.45,0.07,0.35
Trézéguet,2809,EGY,FW,Aston Villa,eng Premier League,26.0,1994.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.58,0.0,0.58,0.58,0.58
Manu Trigueros,2810,ESP,"MF,FW",Villarreal,es La Liga,29.0,1991.0,35.0,27.0,2178.0,24.2,6.0,4.0,6.0,0.0,0.0,3.0,0.0,0.25,0.17,0.41,0.25,0.41,6.2,6.2,3.3,9.4,0.25,0.14,0.39,0.25,0.39
Simone Trimboli,2811,ITA,MF,Sampdoria,it Serie A,19.0,2002.0,5.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.42,0.42,0.0,0.42
Christopher Trimmel,2812,AUT,"DF,FW",Union Berlin,de Bundesliga,34.0,1987.0,25.0,23.0,1990.0,22.1,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,3.0,4.6,0.08,0.13,0.21,0.08,0.21
Francisco Trincão,2813,PRT,"FW,MF",Wolves,eng Premier League,21.0,1999.0,28.0,16.0,1336.0,14.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,3.9,3.9,1.6,5.5,0.26,0.11,0.37,0.26,0.37
Kieran Trippier,2814,GBR,DF,Newcastle Utd,eng Premier League,30.0,1990.0,6.0,5.0,429.0,4.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,0.2,0.2,0.4,0.6,0.05,0.08,0.13,0.05,0.13
William Troost-Ekong,2816,NGA,DF,Watford,eng Premier League,27.0,1993.0,17.0,15.0,1390.0,15.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.01,0.01,0.01
Leandro Trossard,2817,BEL,"FW,MF",Brighton,eng Premier League,26.0,1994.0,34.0,32.0,2805.0,31.2,8.0,3.0,7.0,1.0,1.0,2.0,0.0,0.26,0.1,0.35,0.22,0.32,7.6,6.8,5.3,12.1,0.24,0.17,0.41,0.22,0.39
Adrien Truffert,2818,FRA,DF,Rennes,fr Ligue 1,19.0,2001.0,30.0,18.0,1639.0,18.2,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.16,0.11,0.27,0.16,0.27,2.3,2.3,1.9,4.2,0.13,0.1,0.23,0.13,0.23
Philipp Tschauner,2819,DEU,GK,RB Leipzig,de Bundesliga,35.0,1985.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Tsimikas,2820,GRC,DF,Liverpool,eng Premier League,25.0,1996.0,13.0,9.0,877.0,9.7,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21,0.21,0.0,0.21,0.8,0.8,2.8,3.7,0.09,0.29,0.37,0.09,0.37
Axel Tuanzebe,2821,GBR,DF,Aston Villa,eng Premier League,23.0,1997.0,9.0,6.0,508.0,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.03,0.0,0.03,0.03,0.03
Ozan Tufan,2823,TUR,MF,Watford,eng Premier League,26.0,1995.0,7.0,4.0,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.09,0.11,0.2,0.09,0.2
Beñat Turrientes,2824,ESP,MF,Real Sociedad,es La Liga,19.0,2002.0,8.0,1.0,207.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.25,0.1,0.35,0.25,0.35
Tuta,2825,BRA,DF,Eint Frankfurt,de Bundesliga,22.0,1999.0,26.0,26.0,2183.0,24.3,4.0,0.0,4.0,0.0,0.0,4.0,1.0,0.16,0.0,0.16,0.16,0.16,2.6,2.6,0.1,2.7,0.11,0.01,0.11,0.11,0.11
Christos Tzolis,2826,GRC,"FW,MF",Norwich City,eng Premier League,19.0,2002.0,14.0,3.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,0.16,0.26,0.42,0.16,0.42
Iyenoma Udogie,2827,ITA,DF,Udinese,it Serie A,18.0,2002.0,35.0,29.0,2477.0,27.5,5.0,3.0,5.0,0.0,0.0,4.0,0.0,0.18,0.11,0.29,0.18,0.29,4.3,4.3,2.6,6.9,0.16,0.1,0.25,0.16,0.25
Matthieu Udol,2828,FRA,DF,Metz,fr Ligue 1,25.0,1996.0,12.0,11.0,1007.0,11.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,0.4,1.0,0.05,0.04,0.09,0.05,0.09
Ike Ugbo,2829,CAN,FW,Troyes,fr Ligue 1,22.0,1998.0,14.0,11.0,814.0,9.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.55,0.0,0.55,0.44,0.44,4.2,3.5,0.5,4.0,0.47,0.06,0.53,0.38,0.44
Chimuanya Ugochukwu,2830,FRA,MF,Rennes,fr Ligue 1,17.0,2004.0,18.0,3.0,405.0,4.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.22,0.0,0.22,0.22,0.22,0.4,0.4,0.6,1.1,0.09,0.14,0.24,0.09,0.24
Hwang Ui-jo,2831,KOR,FW,Bordeaux,fr Ligue 1,28.0,1992.0,32.0,29.0,2508.0,27.9,11.0,2.0,11.0,0.0,0.0,3.0,0.0,0.39,0.07,0.47,0.39,0.47,9.4,9.4,1.5,10.9,0.34,0.06,0.39,0.34,0.39
Anthony Ujah,2832,NGA,"FW,MF",Union Berlin,de Bundesliga,30.0,1990.0,3.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.7,0.17,0.87,0.7,0.87
Maximilian Ullmann,2834,AUT,DF,Venezia,it Serie A,25.0,1996.0,5.0,2.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Ulreich,2835,DEU,GK,Bayern Munich,de Bundesliga,32.0,1988.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Umtiti,2836,FRA,DF,Barcelona,es La Liga,27.0,1993.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Ünal,2837,TUR,FW,Getafe,es La Liga,24.0,1997.0,37.0,33.0,2798.0,31.1,16.0,1.0,14.0,2.0,4.0,8.0,0.0,0.51,0.03,0.55,0.45,0.48,11.0,7.9,2.2,10.2,0.36,0.07,0.43,0.26,0.33
Cengiz Ünder,2838,TUR,"FW,MF",Marseille,fr Ligue 1,24.0,1997.0,32.0,25.0,2200.0,24.4,10.0,2.0,9.0,1.0,1.0,2.0,1.0,0.41,0.08,0.49,0.37,0.45,6.8,6.0,4.6,10.6,0.28,0.19,0.47,0.25,0.43
Dayot Upamecano,2839,FRA,DF,Bayern Munich,de Bundesliga,22.0,1998.0,28.0,25.0,2211.0,24.6,1.0,6.0,1.0,0.0,0.0,4.0,0.0,0.04,0.24,0.28,0.04,0.28,0.8,0.8,2.1,2.9,0.03,0.09,0.12,0.03,0.12
