,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
2128,Adil Rami,fr FRA,DF,Marseille,Ligue 1,31.0,1985.0,32.8,29.0,0.88,26.0,1.0,1.0,1.0,0.0,0.0,7.0,0.21,5.0,1.0,1.0,0.0,0.0,0.0
2129,Benito Ramírez,es ESP,"FW,DF",Las Palmas,La Liga,22.0,1995.0,1.8,8.0,4.34,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,Gastón Ramírez,uy URU,MF,Sampdoria,Serie A,26.0,1990.0,24.6,112.0,4.55,64.0,11.0,12.0,6.0,16.0,3.0,16.0,0.65,8.0,0.0,2.0,1.0,3.0,2.0
2132,Sandro Ramírez,es ESP,"FW,MF",Everton,Premier League,22.0,1995.0,3.1,6.0,1.94,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0
2133,Sandro Ramírez,es ESP,"FW,MF",Sevilla,La Liga,22.0,1995.0,8.0,23.0,2.89,12.0,2.0,3.0,2.0,3.0,1.0,3.0,0.38,2.0,0.0,0.0,0.0,1.0,0.0
2134,Toño Ramírez,es ESP,GK,Real Sociedad,La Liga,30.0,1986.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,Iván Ramis,es ESP,DF,Eibar,La Liga,32.0,1984.0,14.5,4.0,0.28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,Omar Ramos,es ESP,"FW,MF",Leganés,La Liga,29.0,1988.0,16.1,43.0,2.67,28.0,10.0,1.0,0.0,3.0,1.0,3.0,0.19,2.0,1.0,0.0,0.0,0.0,0.0
2137,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,31.0,1986.0,25.4,40.0,1.57,35.0,0.0,1.0,3.0,0.0,1.0,4.0,0.16,3.0,0.0,0.0,1.0,0.0,0.0
2138,Aaron Ramsey,wls WAL,MF,Arsenal,Premier League,26.0,1990.0,20.5,63.0,3.07,53.0,0.0,4.0,3.0,3.0,0.0,13.0,0.63,10.0,0.0,1.0,0.0,2.0,0.0
2139,Àngel Rangel,es ESP,DF,Swansea City,Premier League,34.0,1982.0,1.7,5.0,2.88,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,Andrea Ranocchia,it ITA,DF,Inter,Serie A,29.0,1988.0,7.0,3.0,0.43,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,Premier League,19.0,1997.0,20.1,55.0,2.73,34.0,4.0,10.0,2.0,3.0,2.0,8.0,0.4,5.0,1.0,1.0,0.0,1.0,0.0
2142,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,21.0,1996.0,4.3,21.0,4.92,11.0,0.0,4.0,5.0,1.0,0.0,1.0,0.23,0.0,0.0,0.0,1.0,0.0,0.0
2143,Konstantin Rausch,ru RUS,DF,Köln,Bundesliga,27.0,1990.0,10.3,21.0,2.04,15.0,5.0,0.0,1.0,0.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0
2144,Yoric Ravet,fr FRA,"FW,MF",Freiburg,Bundesliga,27.0,1989.0,5.5,32.0,5.79,19.0,10.0,1.0,1.0,1.0,0.0,4.0,0.72,1.0,3.0,0.0,0.0,0.0,0.0
2145,Ante Rebić,hr CRO,FW,Eint Frankfurt,Bundesliga,23.0,1993.0,19.5,68.0,3.5,39.0,0.0,9.0,10.0,8.0,2.0,9.0,0.46,6.0,0.0,0.0,2.0,1.0,0.0
2146,Pedro Rebocho,pt POR,DF,Guingamp,Ligue 1,22.0,1995.0,19.1,34.0,1.78,27.0,5.0,1.0,0.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
2147,Recio,es ESP,MF,Málaga,La Liga,26.0,1991.0,20.4,50.0,2.45,25.0,14.0,3.0,1.0,4.0,3.0,3.0,0.15,0.0,2.0,0.0,0.0,1.0,0.0
2148,Nathan Redmond,eng ENG,"FW,MF",Southampton,Premier League,23.0,1994.0,21.6,79.0,3.66,59.0,8.0,9.0,0.0,2.0,1.0,6.0,0.28,6.0,0.0,0.0,0.0,0.0,0.0
2149,Alberto Redondo,es ESP,DF,Getafe,La Liga,20.0,1997.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,Fabian Reese,de GER,"FW,MF",Schalke 04,Bundesliga,19.0,1997.0,0.8,3.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,Vasco Regini,it ITA,DF,Sampdoria,Serie A,26.0,1990.0,12.0,6.0,0.5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,Xesc Regis,es ESP,FW,Eibar,La Liga,20.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,Winston Reid,nz NZL,DF,West Ham,Premier League,29.0,1988.0,16.1,8.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,Pepe Reina,es ESP,GK,Napoli,Serie A,34.0,1982.0,37.0,7.0,0.19,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,Jeff Reine-Adélaïde,fr FRA,MF,Angers,Ligue 1,19.0,1998.0,4.9,13.0,2.67,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,22.0,1994.0,25.6,9.0,0.35,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,Loïc Rémy,fr FRA,FW,Las Palmas,La Liga,30.0,1987.0,8.5,21.0,2.47,11.0,0.0,5.0,3.0,2.0,0.0,3.0,0.35,1.0,0.0,1.0,1.0,0.0,0.0
2159,Loïc Rémy,fr FRA,"FW,MF",Getafe,La Liga,30.0,1987.0,5.1,8.0,1.58,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.39,0.0,0.0,1.0,0.0,1.0,0.0
2160,Jan Repas,si SVN,"MF,FW",Caen,Ligue 1,20.0,1997.0,10.0,22.0,2.2,16.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,Panagiotis Retsos,gr GRE,DF,Leverkusen,Bundesliga,18.0,1998.0,19.1,25.0,1.31,21.0,3.0,1.0,0.0,0.0,0.0,8.0,0.42,6.0,1.0,1.0,0.0,0.0,0.0
2162,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,28.0,1989.0,10.3,37.0,3.59,28.0,5.0,3.0,1.0,0.0,0.0,4.0,0.39,2.0,0.0,2.0,0.0,0.0,0.0
2163,Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,Bundesliga,19.0,1997.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,Baptiste Reynet,fr FRA,GK,Dijon,Ligue 1,26.0,1990.0,38.0,9.0,0.24,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,Bundesliga,34.0,1983.0,13.4,82.0,6.14,59.0,5.0,6.0,1.0,10.0,1.0,8.0,0.6,4.0,0.0,2.0,1.0,1.0,0.0
2166,Federico Ricca,uy URU,DF,Málaga,La Liga,22.0,1994.0,12.3,16.0,1.3,13.0,1.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2167,Federico Ricci,it ITA,FW,Crotone,Serie A,23.0,1994.0,10.2,25.0,2.44,15.0,6.0,2.0,0.0,2.0,0.0,2.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0
2168,Federico Ricci,it ITA,MF,Genoa,Serie A,23.0,1994.0,2.4,10.0,4.15,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,Declan Rice,eng ENG,"DF,MF",West Ham,Premier League,18.0,1999.0,15.9,10.0,0.63,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2170,Richarlison,br BRA,"FW,MF",Watford,Premier League,20.0,1997.0,31.4,93.0,2.96,53.0,0.0,13.0,11.0,14.0,2.0,12.0,0.38,4.0,0.0,2.0,3.0,3.0,0.0
2171,Marco Richter,de GER,FW,Augsburg,Bundesliga,19.0,1997.0,7.2,20.0,3.01,13.0,0.0,4.0,1.0,2.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0
2172,Diego Rico,es ESP,DF,Leganés,La Liga,24.0,1993.0,24.8,57.0,2.3,33.0,16.0,2.0,2.0,3.0,1.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0
2173,Mikel Rico,es ESP,MF,Athletic Club,La Liga,32.0,1984.0,13.0,23.0,1.77,20.0,1.0,2.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
2174,Sergio Rico,es ESP,GK,Sevilla,La Liga,23.0,1993.0,24.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,Jaïro Riedewald,nl NED,"MF,DF",Crystal Palace,Premier League,20.0,1996.0,4.9,3.0,0.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Asier Riesgo,es ESP,GK,Eibar,La Liga,33.0,1983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,Luca Rigoni,it ITA,MF,Genoa,Serie A,32.0,1984.0,17.5,32.0,1.83,26.0,0.0,2.0,2.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
2178,Nicola Rigoni,it ITA,MF,Chievo,Serie A,26.0,1990.0,10.4,18.0,1.74,14.0,0.0,0.0,2.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
2179,Kévin Rimane,gf GUF,DF,Paris S-G,Ligue 1,26.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,Tomás Rincón,ve VEN,MF,Torino,Serie A,29.0,1988.0,33.3,56.0,1.68,51.0,1.0,3.0,0.0,0.0,1.0,4.0,0.12,2.0,0.0,1.0,0.0,0.0,1.0
2181,Birk Risa,no NOR,FW,Köln,Bundesliga,19.0,1998.0,0.9,2.0,2.22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,Marcel Risse,de GER,"DF,MF",Köln,Bundesliga,27.0,1989.0,13.0,32.0,2.46,19.0,10.0,1.0,1.0,1.0,0.0,5.0,0.38,3.0,1.0,1.0,0.0,0.0,0.0
2184,Matt Ritchie,sct SCO,"MF,FW",Newcastle Utd,Premier League,27.0,1989.0,31.2,106.0,3.4,63.0,25.0,5.0,6.0,6.0,1.0,8.0,0.26,3.0,4.0,0.0,1.0,0.0,0.0
2185,Cristian Rivera,es ESP,MF,Eibar,La Liga,20.0,1997.0,2.7,3.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,Emmanuel Rivière,fr FRA,FW,Metz,Ligue 1,27.0,1990.0,22.3,49.0,2.2,39.0,0.0,3.0,5.0,2.0,0.0,4.0,0.18,3.0,0.0,0.0,1.0,0.0,0.0
2187,Jonathan Rivierez,mq MTQ,DF,Metz,Ligue 1,28.0,1989.0,22.9,37.0,1.61,21.0,8.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,Luca Rizzo,it ITA,MF,SPAL,Serie A,25.0,1992.0,5.4,14.0,2.58,7.0,3.0,3.0,1.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
2189,Arjen Robben,nl NED,"FW,MF",Bayern Munich,Bundesliga,33.0,1984.0,16.7,99.0,5.91,66.0,14.0,2.0,7.0,9.0,1.0,14.0,0.84,10.0,2.0,0.0,1.0,1.0,0.0
2190,Rober,es ESP,"DF,MF",Levante,La Liga,22.0,1995.0,21.2,12.0,0.57,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,Roberto,es ESP,GK,Málaga,La Liga,31.0,1986.0,34.0,3.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,Sergi Roberto,es ESP,DF,Barcelona,La Liga,25.0,1992.0,24.7,63.0,2.55,55.0,0.0,5.0,0.0,2.0,1.0,12.0,0.49,10.0,0.0,1.0,0.0,0.0,1.0
2193,Connor Roberts,wls WAL,DF,Swansea City,Premier League,21.0,1995.0,3.0,3.0,1.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,23.0,1994.0,21.6,52.0,2.41,47.0,3.0,1.0,0.0,1.0,0.0,8.0,0.37,8.0,0.0,0.0,0.0,0.0,0.0
2195,Álex Robles,es ESP,DF,Málaga,La Liga,18.0,1999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,Hal Robson-Kanu,wls WAL,"FW,MF",West Brom,Premier League,28.0,1989.0,9.2,21.0,2.29,14.0,0.0,3.0,0.0,4.0,0.0,2.0,0.22,0.0,0.0,2.0,0.0,0.0,0.0
2197,Marc Roca,es ESP,MF,Espanyol,La Liga,20.0,1996.0,2.9,9.0,3.07,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0
2198,Rubén Rochina,es ESP,"MF,DF",Levante,La Liga,26.0,1991.0,1.7,6.0,3.58,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0
2199,Ronny Rodelin,fr FRA,"FW,MF",Caen,Ligue 1,27.0,1989.0,35.1,116.0,3.3,96.0,0.0,5.0,8.0,4.0,3.0,10.0,0.28,8.0,0.0,1.0,1.0,0.0,0.0
2200,Rodri,es ESP,MF,Villarreal,La Liga,21.0,1996.0,35.9,69.0,1.92,60.0,2.0,2.0,2.0,1.0,2.0,7.0,0.2,7.0,0.0,0.0,0.0,0.0,0.0
2201,Rodrigo,es ESP,FW,Valencia,La Liga,26.0,1991.0,29.8,92.0,3.09,68.0,0.0,10.0,7.0,7.0,0.0,17.0,0.57,10.0,0.0,3.0,2.0,2.0,0.0
2202,Kévin Rodrigues,pt POR,DF,Real Sociedad,La Liga,23.0,1994.0,18.2,33.0,1.82,30.0,1.0,1.0,0.0,1.0,0.0,5.0,0.28,4.0,1.0,0.0,0.0,0.0,0.0
2203,Ángel Rodríguez,es ESP,FW,Getafe,La Liga,30.0,1987.0,25.5,47.0,1.84,28.0,0.0,8.0,1.0,8.0,2.0,6.0,0.24,2.0,0.0,1.0,0.0,3.0,0.0
2204,Iván Rodríguez,es ESP,DF,Málaga,La Liga,21.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,James Rodríguez,co COL,"MF,FW",Bayern Munich,Bundesliga,26.0,1991.0,18.0,110.0,6.11,75.0,25.0,2.0,6.0,1.0,1.0,16.0,0.89,14.0,1.0,0.0,0.0,1.0,0.0
2206,Jay Rodriguez,eng ENG,"FW,MF",West Brom,Premier League,28.0,1989.0,31.2,56.0,1.79,33.0,0.0,6.0,7.0,9.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2207,Ricardo Rodríguez,ch SUI,DF,Milan,Serie A,24.0,1992.0,33.4,58.0,1.74,45.0,6.0,1.0,3.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
2208,Marko Rog,hr CRO,"MF,FW",Napoli,Serie A,22.0,1995.0,3.2,14.0,4.47,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Rogério,br BRA,DF,Sassuolo,Serie A,19.0,1998.0,10.1,17.0,1.68,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,Marcus Rohdén,se SWE,MF,Crotone,Serie A,26.0,1991.0,18.1,26.0,1.43,19.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,27.0,1990.0,7.1,6.0,0.84,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Diego Rolán,uy URU,"FW,MF",Málaga,La Liga,24.0,1993.0,21.6,60.0,2.77,35.0,1.0,8.0,6.0,7.0,3.0,2.0,0.09,0.0,0.0,1.0,0.0,1.0,0.0
2214,Rolando,pt POR,DF,Marseille,Ligue 1,31.0,1985.0,27.9,15.0,0.54,12.0,0.0,1.0,2.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
2215,Esteban Rolón,ar ARG,MF,Málaga,La Liga,22.0,1995.0,4.6,3.0,0.64,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,Filippo Romagna,it ITA,DF,Cagliari,Serie A,20.0,1997.0,21.0,11.0,0.52,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2217,Alessio Romagnoli,it ITA,DF,Milan,Serie A,22.0,1995.0,26.1,26.0,0.99,22.0,0.0,1.0,3.0,0.0,0.0,3.0,0.11,1.0,0.0,0.0,2.0,0.0,0.0
2218,Simone Romagnoli,it ITA,DF,Bologna,Serie A,27.0,1990.0,6.2,3.0,0.48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,Aristóteles Romero,ve VEN,"MF,FW",Crotone,Serie A,21.0,1995.0,1.0,3.0,3.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,Óscar Romero,py PAR,"MF,FW",Alavés,La Liga,25.0,1992.0,2.8,10.0,3.6,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,Sergio Romero,ar ARG,GK,Manchester Utd,Premier League,30.0,1987.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,Oriol Romeu,es ESP,MF,Southampton,Premier League,25.0,1991.0,32.2,59.0,1.83,55.0,0.0,0.0,0.0,2.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2223,Rômulo,it ITA,"MF,DF",Hellas Verona,Serie A,30.0,1987.0,35.2,86.0,2.44,55.0,14.0,9.0,1.0,7.0,0.0,9.0,0.26,6.0,2.0,1.0,0.0,0.0,0.0
2224,Cristiano Ronaldo,pt POR,FW,Real Madrid,La Liga,32.0,1985.0,25.4,99.0,3.9,58.0,1.0,14.0,19.0,6.0,1.0,18.0,0.71,10.0,0.0,3.0,4.0,1.0,0.0
2225,Facundo Roncaglia,ar ARG,DF,Celta Vigo,La Liga,30.0,1987.0,16.6,11.0,0.66,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,Salomón Rondón,ve VEN,FW,West Brom,Premier League,27.0,1989.0,30.7,72.0,2.34,51.0,0.0,8.0,7.0,6.0,0.0,7.0,0.23,6.0,0.0,1.0,0.0,0.0,0.0
2227,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,22.0,1994.0,26.1,87.0,3.33,71.0,0.0,3.0,5.0,5.0,3.0,6.0,0.23,5.0,0.0,0.0,1.0,0.0,0.0
2228,Marten de Roon,nl NED,MF,Atalanta,Serie A,26.0,1991.0,28.6,59.0,2.07,51.0,0.0,1.0,3.0,2.0,2.0,7.0,0.25,4.0,0.0,1.0,0.0,0.0,2.0
2229,Wayne Rooney,eng ENG,"MF,FW",Everton,Premier League,31.0,1985.0,25.2,65.0,2.58,46.0,13.0,0.0,4.0,0.0,2.0,8.0,0.32,5.0,1.0,0.0,2.0,0.0,0.0
2230,Roberto Rosales,ve VEN,DF,Málaga,La Liga,28.0,1988.0,34.7,91.0,2.62,52.0,30.0,3.0,2.0,2.0,2.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
2231,Danny Rose,eng ENG,DF,Tottenham,Premier League,27.0,1990.0,8.9,31.0,3.49,19.0,2.0,2.0,2.0,5.0,1.0,5.0,0.56,2.0,0.0,0.0,1.0,2.0,0.0
2232,Liam Rosenior,eng ENG,DF,Brighton,Premier League,33.0,1984.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,Aleandro Rosi,it ITA,DF,Genoa,Serie A,30.0,1987.0,18.9,17.0,0.9,14.0,1.0,0.0,1.0,1.0,0.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0
2234,Valentin Rosier,fr FRA,DF,Dijon,Ligue 1,20.0,1996.0,30.9,49.0,1.59,38.0,6.0,5.0,0.0,0.0,0.0,8.0,0.26,6.0,0.0,2.0,0.0,0.0,0.0
2236,Luca Rossettini,it ITA,DF,Genoa,Serie A,32.0,1985.0,22.5,8.0,0.36,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,Francesco Rossi,it ITA,GK,Atalanta,Serie A,26.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,Giuseppe Rossi,it ITA,"FW,MF",Genoa,Serie A,30.0,1987.0,2.9,9.0,3.12,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Jérôme Roussillon,fr FRA,DF,Montpellier,Ligue 1,24.0,1993.0,20.9,64.0,3.06,40.0,5.0,14.0,1.0,4.0,0.0,9.0,0.43,6.0,0.0,1.0,1.0,1.0,0.0
2240,Wayne Routledge,eng ENG,"MF,FW",Swansea City,Premier League,32.0,1985.0,4.8,10.0,2.1,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0
2241,Nolan Roux,fr FRA,"FW,MF",Metz,Ligue 1,29.0,1988.0,31.5,57.0,1.81,39.0,0.0,3.0,9.0,4.0,2.0,5.0,0.16,4.0,0.0,0.0,0.0,0.0,1.0
2242,Rubén,es ESP,GK,La Coruña,La Liga,33.0,1984.0,27.5,6.0,0.22,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,24.0,1993.0,26.0,18.0,0.69,16.0,0.0,0.0,2.0,0.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0
2244,Sebastian Rudy,de GER,MF,Bayern Munich,Bundesliga,27.0,1990.0,16.8,45.0,2.67,33.0,10.0,0.0,2.0,0.0,0.0,8.0,0.48,5.0,3.0,0.0,0.0,0.0,0.0
2245,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,30.0,1986.0,34.6,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,Vincent Rüfli,ch SUI,"DF,FW",Dijon,Ligue 1,29.0,1988.0,0.3,1.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,Daniele Rugani,it ITA,DF,Juventus,Serie A,23.0,1994.0,21.5,11.0,0.51,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0
2248,Mário Rui,pt POR,DF,Napoli,Serie A,26.0,1991.0,23.2,57.0,2.46,43.0,10.0,3.0,1.0,0.0,0.0,6.0,0.26,4.0,2.0,0.0,0.0,0.0,0.0
2249,Aitor Ruibal,es ESP,MF,Betis,La Liga,21.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,Fabián Ruiz Peña,es ESP,MF,Betis,La Liga,21.0,1996.0,29.5,97.0,3.28,78.0,1.0,7.0,4.0,3.0,4.0,15.0,0.51,14.0,0.0,0.0,1.0,0.0,0.0
2251,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,28.0,1989.0,26.8,14.0,0.52,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2252,Antonio Rukavina,rs SRB,DF,Villarreal,La Liga,33.0,1984.0,14.1,15.0,1.06,12.0,2.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
2253,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,25.0,1992.0,26.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2254,Lukas Rupp,de GER,"MF,FW",Hoffenheim,Bundesliga,26.0,1991.0,12.9,40.0,3.1,34.0,1.0,1.0,1.0,2.0,1.0,5.0,0.39,3.0,1.0,1.0,0.0,0.0,0.0
2255,Marco Russ,de GER,DF,Eint Frankfurt,Bundesliga,31.0,1985.0,12.7,10.0,0.79,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0
2256,Mathew Ryan,au AUS,GK,Brighton,Premier League,25.0,1992.0,38.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Idriss Saadi,dz ALG,FW,Strasbourg,Ligue 1,25.0,1992.0,10.5,16.0,1.53,9.0,0.0,3.0,3.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0
