,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1671,Alex McCarthy,28.0,888,678,882,6,0,0,888,2,2,100.0,0,0.0,431,2517,1716,0,0,0,0,0,351,0
1672,James McCarthy,18.7,1040,29,250,598,201,11,1040,10,7,70.0,3,30.0,417,1832,679,8,6,0,18,11,543,23
1673,John McGinn,25.7,1099,40,194,507,424,62,1099,72,53,73.6,19,26.4,637,3834,1749,38,28,9,41,49,676,84
1674,David McGoldrick,20.2,895,25,87,420,401,64,895,48,31,64.6,17,35.4,453,2313,884,29,18,8,62,27,652,129
1676,Weston McKennie,23.0,1339,74,365,724,267,41,1339,46,27,58.7,19,41.3,643,3861,1847,34,34,6,30,20,804,71
1677,Kenny McLean,33.0,2107,116,554,1180,387,27,2107,44,31,70.5,13,29.5,1271,6189,3022,46,31,5,51,38,1444,73
1678,Dwight McNeil,37.1,1720,43,253,840,668,43,1720,142,77,54.2,65,45.8,1066,8654,3629,146,95,9,57,63,1041,109
1679,Scott McTominay,19.7,1293,67,297,781,226,22,1293,46,31,67.4,15,32.6,696,3774,1668,25,27,3,36,29,849,27
1680,Biagio Meccariello,8.5,485,50,235,195,59,11,485,9,6,66.7,3,33.3,265,1101,585,9,6,2,6,1,281,11
1681,Gary Medel,19.8,1281,70,354,808,131,3,1281,18,14,77.8,4,22.2,683,3174,1751,19,12,1,13,9,815,11
1682,Ben Mee,32.0,1633,225,764,828,56,45,1633,7,6,85.7,1,14.3,717,3098,1390,5,0,0,14,3,789,5
1683,Joshua Mees,3.6,131,2,25,51,56,11,131,6,2,33.3,4,66.7,66,293,111,3,2,2,9,1,82,20
1684,Admir Mehmedi,13.3,687,6,71,326,295,34,687,12,6,50.0,6,50.0,387,1589,742,14,17,5,22,18,511,94
1685,Soualiho Meite,24.5,1191,55,240,670,311,36,1191,80,62,77.5,18,22.5,673,3949,2315,59,37,4,45,35,780,40
1686,Farid El Melali,3.4,168,1,26,80,65,10,168,19,9,47.4,10,52.6,95,643,272,10,6,4,13,12,104,23
1687,Oscar Melendo,12.4,428,5,50,229,155,9,428,15,9,60.0,6,40.0,299,1941,749,18,14,2,11,17,350,46
1688,Gonzalo Melero,13.7,699,35,179,396,132,28,698,16,11,68.8,5,31.3,394,1734,801,11,13,4,24,13,475,21
1690,Arthur Melo,13.1,1144,15,138,688,326,13,1144,34,31,91.2,3,8.8,829,4742,1935,30,45,2,24,18,983,48
1691,Memphis,11.3,621,1,30,297,303,50,620,47,26,55.3,21,44.7,398,2297,1250,39,29,17,35,19,483,101
1692,Pedro Mendes,15.3,875,79,408,443,31,8,875,7,5,71.4,2,28.6,468,2598,1671,19,7,1,6,4,549,3
1693,Thiago Mendes,20.1,1403,45,256,920,236,5,1403,14,8,57.1,6,42.9,822,3169,1457,14,21,0,27,23,969,28
1694,Brais Mendez,16.4,907,27,152,435,330,38,907,41,22,53.7,19,46.3,549,2522,1233,35,22,10,42,20,633,113
1695,Edgar Mendez,9.6,292,9,60,123,113,15,292,21,13,61.9,8,38.1,193,1120,478,22,8,5,17,21,186,49
1696,Stiven Mendoza,12.2,536,8,55,269,222,29,536,44,26,59.1,18,40.9,323,2421,1326,48,32,11,43,33,398,86
1697,Alexandre Mendy,10.0,250,10,17,118,118,48,249,11,8,72.7,3,27.3,129,495,203,9,3,5,20,10,181,45
1698,Benjamin Mendy,16.6,1434,32,220,688,539,10,1434,27,19,70.4,8,29.6,1010,4046,2269,60,58,5,13,17,1069,176
1699,Edouard Mendy,24.0,836,713,832,4,0,0,836,1,1,100.0,0,0.0,489,2540,1542,0,0,0,0,0,356,0
1700,Ferland Mendy,20.1,1469,54,380,626,468,38,1469,69,49,71.0,20,29.0,885,4847,2486,69,42,20,38,17,980,131
1701,Nampalys Mendy,3.2,249,6,49,168,32,1,249,2,1,50.0,1,50.0,176,715,306,1,6,0,5,2,187,6
1702,Hamza Mendyl,16.0,1059,49,336,509,225,14,1059,48,21,43.8,27,56.3,500,3198,1791,55,40,6,24,5,601,52
1703,Chris Mepham,10.1,645,104,360,263,24,15,645,5,3,60.0,2,40.0,411,2159,1247,4,1,0,5,4,380,3
1704,Levent Mercan,0.8,39,3,9,21,9,1,39,2,2,100.0,0,0.0,28,114,64,1,0,0,3,2,31,4
1705,Jorge Mere,6.9,466,56,251,201,15,2,466,1,1,100.0,0,0.0,275,1283,736,4,1,0,4,3,305,0
1707,Fran Merida,12.9,929,18,173,617,153,9,929,31,23,74.2,8,25.8,544,2286,1239,13,17,1,19,14,615,22
1708,Mikel Merino,34.9,2407,81,426,1445,552,58,2407,60,37,61.7,22,36.7,1329,5614,2912,47,52,3,57,50,1666,95
1710,Yildirim Mert Cetin,2.9,176,25,94,72,11,4,176,3,3,100.0,0,0.0,89,427,262,2,3,1,2,0,113,0
1711,Dries Mertens,18.8,906,5,56,321,538,109,906,40,23,57.5,17,42.5,589,2695,1558,56,41,26,25,18,674,174
1712,Roque Mesa,22.4,1142,16,149,651,371,18,1142,65,41,63.1,24,36.9,755,4512,2183,43,47,4,50,32,761,55
1713,Lionel Messi,32.0,2538,0,48,1132,1403,208,2533,263,182,69.2,81,30.8,1860,11499,6488,220,203,63,69,78,2175,252
1714,Thomas Meunier,13.8,1046,30,219,499,335,32,1046,16,9,56.3,7,43.8,513,2796,1559,49,32,7,9,4,667,149
1716,Mexer,16.5,1260,98,558,662,48,8,1260,15,9,60.0,6,40.0,763,3159,1468,7,9,0,10,7,836,5
1717,Max Meyer,7.3,289,2,59,134,101,16,289,13,6,46.2,7,53.8,179,1074,359,9,8,1,11,15,211,32
1719,Michel,24.2,1644,66,387,955,319,7,1643,27,19,70.4,8,29.6,800,3671,1585,12,20,0,32,23,966,33
1720,Sven Michel,15.3,596,9,45,263,296,63,596,39,22,56.4,17,43.6,360,1948,752,27,20,11,70,38,428,107
1721,Miguel,2.6,60,1,7,24,30,5,60,4,3,75.0,1,25.0,36,298,104,3,3,1,11,1,48,11
1722,Florian Miguel,22.8,1248,38,374,556,327,31,1248,38,15,39.5,23,60.5,574,3167,1740,46,28,8,30,10,628,99
1724,Nikola Milenkovic,36.2,2106,260,1001,997,131,34,2106,9,7,77.8,2,22.2,1184,6949,4503,44,25,1,20,8,1329,7
1725,Arkadiusz Milik,19.4,644,13,38,291,320,99,644,15,7,46.7,8,53.3,398,1389,571,14,16,7,38,16,508,121
1726,Sergej Milinkovic-Savic,33.7,2272,91,430,1116,750,114,2272,58,41,70.7,17,29.3,1217,5829,2684,58,59,5,81,47,1648,144
1727,Eder Militao,11.4,809,91,438,342,32,6,809,3,1,33.3,2,66.7,457,2249,1169,3,4,0,8,6,541,2
1728,Luka Milivojevic,27.9,1844,92,494,1022,345,9,1842,11,7,63.6,4,36.4,829,3821,1748,7,15,2,24,13,1000,11
1729,Vincenzo Millico,2.4,107,1,6,28,74,7,107,8,4,50.0,4,50.0,81,776,343,15,9,4,6,1,86,28
1730,James Milner,10.4,888,26,150,518,228,11,886,11,10,90.9,1,9.1,621,2276,1089,18,17,1,9,6,648,42
1731,Santi Mina,21.6,966,33,109,439,423,73,966,34,14,41.2,20,58.8,548,2545,1158,35,26,9,58,36,727,180
1732,Yerry Mina,25.4,1632,226,906,662,73,48,1632,8,6,75.0,2,25.0,980,5913,3160,11,8,0,7,0,986,4
1733,Takumi Minamino,2.8,146,4,13,73,62,12,146,10,4,40.0,6,60.0,108,580,200,8,2,1,10,5,121,22
1734,Tyrone Mings,32.2,1754,357,1094,627,55,23,1754,12,12,100.0,0,0.0,987,5906,2717,12,6,0,10,5,1007,11
1735,Jorge Miramon,27.0,1542,118,656,540,356,26,1542,32,19,59.4,13,40.6,684,3618,2098,62,32,7,22,11,762,111
1736,Juan Miranda,8.7,491,29,156,224,115,5,491,6,3,50.0,3,50.0,214,1071,581,15,9,1,15,5,253,37
1737,Antonio Mirante,5.0,188,155,186,2,0,0,188,1,1,100.0,0,0.0,95,417,275,0,0,0,0,0,78,0
1738,Simone Missiroli,31.1,1743,115,461,1037,271,13,1743,28,23,82.1,5,17.9,828,4359,2061,31,26,4,29,18,1101,32
1739,Tyrick Mitchell,2.2,151,7,39,75,37,1,151,3,1,33.3,2,66.7,76,337,217,5,3,0,1,3,85,8
1742,Maximilian Mittelstadt,21.0,1452,75,440,667,359,27,1452,26,18,69.2,8,30.8,639,3595,1911,53,46,10,27,25,756,101
1743,Henrikh Mkhitaryan,1.2,94,1,7,37,50,14,94,7,2,28.6,5,71.4,48,287,122,3,4,0,4,3,75,19
1744,Henrikh Mkhitaryan,17.0,902,12,98,465,354,67,902,44,21,47.7,23,52.3,487,3465,1756,59,48,12,37,20,655,96
1745,Anthony Modeste,12.6,358,24,37,179,143,51,358,10,9,90.0,1,10.0,158,510,203,10,6,6,31,11,248,62
1746,Luka Modric,22.2,1674,19,246,896,552,33,1674,62,43,69.4,19,30.6,1139,6659,2869,64,51,7,32,27,1304,83
1748,Niklas Moisander,22.0,1787,165,834,888,78,18,1787,22,16,72.7,6,27.3,1234,7113,4460,33,19,1,10,6,1205,3
1749,Jorge Molina,21.0,834,20,47,329,463,92,832,41,23,56.1,18,43.9,473,1930,758,27,26,14,59,34,656,154
1750,Florent Mollet,18.7,1048,6,94,547,417,33,1048,24,14,58.3,10,41.7,631,3196,1284,38,19,6,34,24,760,122
1751,Jon Moncayola,16.6,839,27,208,525,116,7,839,11,10,90.9,1,9.1,334,1354,573,8,9,1,16,10,429,27
1753,Thomas Monconduit,15.2,855,34,139,583,142,8,855,19,15,78.9,4,21.1,422,2176,1081,12,17,1,21,15,546,21
1754,Nacho Monreal,3.0,233,16,88,89,57,5,233,4,2,50.0,2,50.0,128,508,295,4,4,3,3,1,159,14
1755,Nacho Monreal,26.6,1649,75,520,754,385,43,1649,15,10,66.7,5,33.3,769,3556,1930,40,35,3,22,6,917,129
1756,Joan Monterde,0.1,9,0,3,5,1,0,9,1,0,0.0,1,100.0,8,39,22,1,0,0,1,0,6,1
1758,Angel Montoro,10.8,692,26,131,392,173,12,692,9,6,66.7,3,33.3,409,1973,909,14,14,3,11,6,430,12
1759,Martin Montoya,21.1,1512,64,412,669,447,35,1512,29,10,34.5,19,65.5,709,3945,2410,57,43,7,34,11,913,117
1761,Aaron Mooy,23.2,1362,42,170,624,583,38,1362,56,38,67.9,18,32.1,765,4655,2277,71,50,12,44,42,929,135
1762,Wesley Moraes,19.8,577,29,46,264,270,79,576,24,12,50.0,12,50.0,303,1385,341,13,10,6,58,18,441,89
1763,Alfredo Morales,19.2,806,43,185,447,186,30,806,26,15,57.7,11,42.3,353,1698,659,15,21,2,30,27,460,54
1764,Alvaro Morata,23.3,789,29,69,350,376,120,786,28,19,67.9,9,32.1,424,2408,1159,49,42,14,74,46,627,139
1765,Jan Moravek,5.3,257,13,65,149,48,0,257,10,8,80.0,2,20.0,117,487,203,4,5,0,5,9,118,9
1766,Steven Moreira,15.4,867,57,288,372,218,8,867,16,11,68.8,5,31.3,471,2727,1646,32,32,1,16,11,462,43
1768,Jeremy Morel,20.1,1187,105,510,602,86,12,1187,12,8,66.7,4,33.3,720,3358,1960,16,12,0,3,7,745,19
1769,Alberto Moreno,16.3,1157,51,385,508,275,31,1157,28,14,50.0,14,50.0,565,3045,1838,51,39,9,27,11,685,70
1770,Alex Moreno,25.2,1619,68,453,618,567,88,1619,80,47,58.8,33,41.3,873,6271,3445,122,73,35,41,28,938,178
1771,Gerard Moreno,30.5,1444,55,142,740,579,140,1442,95,60,63.2,35,36.8,900,4638,1889,55,43,21,90,47,1140,261
1773,Wes Morgan,4.8,292,20,131,155,7,4,292,2,2,100.0,0,0.0,176,708,289,1,0,0,1,1,196,1
1774,Manu Morlanes,2.8,207,3,40,130,40,2,207,4,4,100.0,0,0.0,124,521,273,3,8,2,1,1,160,0
1776,Loren Moron,22.6,542,22,61,256,230,76,542,35,14,40.0,21,60.0,310,1741,633,25,20,6,65,26,354,70
1779,Victor Moses,4.7,322,10,63,126,137,21,322,21,13,61.9,8,38.1,216,1390,942,39,12,15,10,2,229,61
1780,Lebo Mothiba,11.6,339,2,9,133,199,46,339,16,11,68.8,5,31.3,217,1136,445,23,10,11,36,13,266,101
1781,Harold Moukoudi,11.0,710,80,379,323,11,3,710,7,5,71.4,2,28.6,340,1985,1164,10,2,0,7,3,452,0
1783,Mason Mount,31.9,1735,24,142,762,850,123,1735,71,40,56.3,31,43.7,1094,6001,3053,101,83,22,80,53,1236,221
1784,Lucas Moura,24.9,1175,29,135,570,497,78,1175,109,72,66.1,37,33.9,794,4916,2418,79,63,22,60,74,827,140
1785,Lys Mousset,13.8,426,3,18,175,235,77,426,41,28,68.3,13,31.7,260,1452,674,30,20,17,51,38,315,93
1787,Joao Moutinho,34.5,2327,44,401,1292,651,6,2327,21,15,71.4,6,28.6,1083,5124,2689,38,37,0,20,21,1367,51
1788,Samuel Moutoussamy,5.8,382,7,72,200,112,10,382,17,6,35.3,11,64.7,240,1261,708,15,15,2,16,6,269,42
1790,Javi Moyano,24.7,1249,91,440,565,255,13,1249,20,17,85.0,3,15.0,525,2272,1110,25,18,2,21,12,591,75
1791,Nordi Mukiele,19.8,1564,81,506,731,339,49,1564,20,10,50.0,10,50.0,761,3385,1790,36,28,4,27,20,946,110
1792,Mert Muldur,14.1,984,42,281,464,249,30,984,35,17,48.6,18,51.4,519,2919,1798,53,31,16,18,10,626,67
1794,Florian Muller,12.5,516,432,512,5,0,0,516,1,1,100.0,0,0.0,280,1276,793,0,0,0,0,0,211,0
1795,Thomas Muller,25.1,1616,11,102,714,812,160,1616,29,18,62.1,11,37.9,900,3951,2198,75,49,22,54,21,1252,308
1796,Marshall Munetsi,9.3,516,32,161,295,74,8,516,24,15,62.5,9,37.5,241,1617,796,19,12,0,17,9,281,8
1797,Iker Muniain,26.5,1323,6,125,663,563,67,1323,94,56,59.6,38,40.4,828,4980,2488,80,72,16,49,45,1010,124
1798,Aihen Munoz,10.9,751,25,238,345,171,10,751,11,5,45.5,6,54.5,387,1748,950,19,15,4,9,10,438,55
1799,Javier Munoz,0.6,17,0,6,8,3,0,17,1,0,0.0,1,100.0,9,46,18,0,0,0,0,1,11,1
1801,Alessandro Murgia,19.4,986,45,225,488,281,27,986,14,10,71.4,4,28.6,428,1802,833,14,9,0,22,18,641,55
1802,Luis Muriel,14.0,764,0,28,291,457,115,757,57,30,52.6,27,47.4,543,3371,1602,67,31,43,63,42,594,175
1803,Jeison Murillo,7.4,356,56,168,164,26,3,356,4,3,75.0,1,25.0,150,735,404,2,0,2,1,4,179,4
1804,Jeison Murillo,17.0,897,126,493,385,23,13,897,4,4,100.0,0,0.0,478,1921,1032,1,2,2,7,2,517,3
1805,Glenn Murray,8.9,255,14,19,100,137,37,255,5,0,0.0,5,100.0,122,419,111,6,4,5,25,15,203,66
1806,Nicola Murru,25.1,1292,79,369,600,335,13,1292,36,18,50.0,18,50.0,606,3236,2045,52,32,4,21,10,679,82
1807,Mateo Musacchio,16.3,1128,92,430,663,44,10,1128,3,3,100.0,0,0.0,804,4566,2845,12,17,2,9,3,826,2
1810,Juan Musso,38.0,1288,1124,1283,5,1,1,1288,1,1,100.0,0,0.0,616,3851,2665,0,0,0,2,0,409,0
1811,Shkodran Mustafi,13.4,988,112,471,491,30,15,988,3,3,100.0,0,0.0,629,3439,2160,7,4,0,4,1,680,6
1812,Yoshinori Muto,2.4,56,0,6,29,23,5,56,9,5,55.6,4,44.4,41,280,118,4,3,2,9,2,38,10
1813,Yvon Mvogo,2.0,84,64,84,0,0,0,84,1,1,100.0,0,0.0,54,294,91,0,0,0,0,0,49,0
1814,Phillipp Mwene,3.5,207,7,82,79,46,3,207,5,3,60.0,2,40.0,64,370,187,8,4,1,8,1,60,7
1815,Obite N'Dicka,19.1,1274,71,460,671,150,18,1274,22,18,81.8,4,18.2,576,2942,1554,31,23,2,25,7,721,43
1816,Kevin N'Doram,18.3,1086,35,233,782,89,7,1086,28,18,64.3,10,35.7,546,3276,1659,21,16,1,26,19,732,7
1817,Abdallah N'dour,4.1,245,5,68,115,64,1,245,2,0,0.0,2,100.0,142,489,258,5,3,1,7,1,156,34
1818,Ferris N'Goma,0.3,19,0,0,11,9,1,18,4,3,75.0,1,25.0,11,82,32,1,3,0,1,2,13,2
1822,Stanley N'Soki,14.1,1191,75,418,706,91,8,1191,36,25,69.4,11,30.6,604,3412,2107,25,18,1,12,5,809,18
1823,Nacho,21.0,1369,71,441,591,358,19,1369,23,12,52.2,11,47.8,611,2876,1595,38,28,1,18,6,694,96
1824,Nacho,4.9,363,37,110,163,90,4,363,5,1,20.0,4,80.0,165,718,289,6,5,1,5,2,235,23
1825,Radja Nainggolan,23.0,1420,42,189,728,526,37,1420,64,39,60.9,25,39.1,821,5096,2326,62,57,10,51,43,1016,98
1826,Marvelous Nakamba,20.4,1042,90,333,585,134,2,1042,19,14,73.7,5,26.3,478,2489,927,10,13,1,25,10,543,8
1827,Naldo,14.8,819,85,428,371,23,12,819,4,3,75.0,1,25.0,420,1970,927,3,6,1,8,4,503,0
1828,Nahitan Nandez,32.2,1659,42,308,777,603,60,1659,75,39,52.0,36,48.0,1002,6204,3112,83,72,15,44,40,1135,189
1829,Matija Nastasic,15.2,1098,152,581,507,16,12,1098,1,1,100.0,0,0.0,651,3459,2135,4,4,0,0,0,747,0
1830,Marc Navarro,2.4,98,6,27,40,31,4,98,2,1,50.0,1,50.0,43,177,121,3,3,0,1,2,60,9
1831,Ximo Navarro,21.1,1107,98,464,514,142,11,1107,14,8,57.1,6,42.9,521,2925,1384,18,15,2,26,12,480,18
1832,Jesus Navas,37.4,2923,88,691,1182,1069,60,2923,60,37,61.7,23,38.3,1594,10317,6692,203,113,40,32,17,1902,349
1834,Raul Navas,7.9,353,52,199,152,5,3,353,2,1,50.0,1,50.0,162,845,385,6,4,1,3,2,147,0
1837,Wilfred Ndidi,29.7,2110,97,558,1310,262,23,2110,32,22,68.8,10,31.3,1146,4500,1518,13,15,0,33,26,1227,19
1838,Emanuele Ndoj,6.2,297,10,66,159,83,16,297,21,13,61.9,8,38.1,210,1575,816,20,15,7,11,9,214,19
1839,Tanguy Ndombele,11.2,781,19,133,467,195,17,781,49,38,77.6,11,22.4,525,2503,1323,22,20,5,23,24,574,33
1840,Reiss Nelson,7.0,318,4,44,135,149,26,318,32,17,53.1,15,46.9,210,1479,739,30,16,10,15,13,234,58
1841,Ilija Nestorovski,13.9,533,18,47,272,217,58,533,15,6,40.0,9,60.0,305,1114,486,12,10,4,28,13,407,95
1843,Pedro Neto,10.4,548,3,55,247,261,40,548,61,32,52.5,29,47.5,355,3078,1512,53,40,20,31,18,380,101
1844,Manuel Neuer,33.0,1511,1051,1475,36,1,1,1511,1,1,100.0,0,0.0,796,4385,2908,0,0,0,2,0,894,0
1846,Florian Neuhaus,26.2,1530,29,324,904,328,50,1530,61,47,77.0,14,23.0,958,5415,3041,66,50,11,36,24,1073,62
1847,Carlos Neva,24.5,1097,59,313,519,274,16,1097,15,5,33.3,10,66.7,513,2729,1442,44,25,0,21,9,512,87
1848,Ruben Neves,34.0,2374,74,507,1536,347,3,2374,26,22,84.6,4,15.4,1232,4825,2393,19,31,0,17,10,1559,23
1849,Neymar,14.6,1235,0,75,582,605,98,1230,148,90,60.8,58,39.2,867,6326,3307,110,90,24,73,46,1042,159
1850,Jeremy Ngakia,4.9,225,16,98,91,38,1,225,14,9,64.3,5,35.7,92,660,349,10,11,0,6,2,84,9
1851,Jessic Ngankam,0.9,26,2,5,7,14,5,26,3,0,0.0,3,100.0,14,114,63,2,1,2,3,1,12,3
1852,Muzinga Ngonda,6.0,422,26,150,195,83,2,422,4,1,25.0,3,75.0,201,1189,635,15,19,1,12,3,220,29
1853,Ahmad Ngouyamsa,0.6,29,3,21,8,1,0,29,1,0,0.0,1,100.0,7,44,12,0,0,0,3,1,6,1
1854,Opa Nguette,20.3,821,15,130,367,349,57,821,112,63,56.3,49,43.8,525,3786,1663,67,45,18,60,52,579,143
1855,Moussa Niakhate,33.0,1851,218,927,836,100,29,1851,18,6,33.3,12,66.7,1041,6283,3913,37,20,4,17,7,1080,14
1856,Ibrahima Niane,10.6,434,11,60,194,194,20,433,44,20,45.5,24,54.5,263,1770,734,19,26,4,37,20,315,72
1857,M'Baye Niang,23.6,797,25,69,438,299,100,795,49,16,32.7,33,67.3,495,2149,560,21,13,18,82,50,634,114
1858,Tanguy Nianzou,5.0,372,16,106,246,21,4,372,4,3,75.0,1,25.0,225,959,582,0,3,0,3,2,296,2
1862,Florian Niederlechner,30.2,841,47,109,387,361,141,839,63,28,44.4,35,55.6,478,2288,1143,42,21,26,63,38,536,132
1863,Saul Niguez,34.1,2197,105,484,1284,453,58,2195,42,28,66.7,14,33.3,1034,5067,2453,41,40,6,38,31,1354,74
1864,Casimir Ninga,7.6,320,6,43,123,161,46,320,20,9,45.0,11,55.0,219,1859,932,30,29,11,30,28,249,63
1866,Timothee Nkada,1.6,40,1,2,15,26,7,40,2,1,50.0,1,50.0,24,177,124,6,4,2,4,0,32,15
1867,Eddie Nketiah,7.0,218,8,23,110,88,29,218,17,10,58.8,7,41.2,153,866,396,19,5,5,21,15,169,38
1868,Nicolas Nkoulou,29.9,1513,243,927,577,22,13,1513,10,10,100.0,0,0.0,707,2670,873,2,5,0,12,10,810,0
1869,Christopher Nkunku,21.4,1118,12,92,452,592,86,1118,90,55,61.1,35,38.9,677,4337,2399,86,48,31,50,31,750,184
1870,Lukas Nmecha,1.5,50,0,2,25,24,3,50,8,4,50.0,4,50.0,32,231,146,7,4,2,6,3,37,11
1872,Mark Noble,29.7,1774,31,295,1113,381,27,1771,35,25,71.4,10,28.6,1019,4646,1970,26,29,5,42,31,1192,53
1873,Nolito,10.0,437,3,43,173,227,54,437,16,10,62.5,6,37.5,235,1220,688,22,11,14,21,8,323,98
1874,Nolito,3.6,213,3,39,96,80,14,212,8,4,50.0,4,50.0,125,507,204,9,5,6,11,3,142,29
1875,Arnaud Nordin,10.1,375,6,45,175,165,27,375,31,19,61.3,12,38.7,244,2252,1120,41,28,13,30,19,286,70
1876,Havard Nordtveit,7.8,597,79,303,282,15,5,597,4,4,100.0,0,0.0,342,1350,788,2,5,2,1,2,390,2
1877,Oliver Norwood,34.3,2465,77,505,1449,532,2,2464,9,9,100.0,0,0.0,1023,3408,1387,7,14,0,20,4,1487,26
1879,Kasim Nuhu,11.1,663,79,347,298,22,7,663,11,9,81.8,2,18.2,398,2126,1141,8,7,1,7,6,407,4
1880,Unai Nunez,17.5,895,107,439,432,29,15,895,9,7,77.8,2,22.2,431,2215,1159,4,5,1,9,2,524,4
1881,Bram Nuytinck,24.7,1550,198,769,735,60,14,1550,5,3,60.0,2,40.0,965,4547,2771,20,13,2,4,1,1018,5
1882,Gerzino Nyamsi,1.3,59,9,30,29,1,1,59,1,1,100.0,0,0.0,38,200,125,0,0,0,2,0,41,0
1884,Allan Nyom,26.9,1180,52,314,528,349,23,1180,34,15,44.1,19,55.9,540,3030,1299,49,35,1,28,16,536,68
1885,Steven Nzonzi,4.3,340,25,92,222,27,2,340,2,1,50.0,1,50.0,221,953,463,6,6,0,0,1,250,5
1886,Jack O'Connell,32.4,2037,170,830,936,280,48,2037,16,9,56.3,7,43.8,858,3092,1514,12,21,2,20,10,1153,59
1887,Michael Obafemi,7.4,239,0,14,109,125,34,239,24,14,58.3,10,41.7,140,752,236,8,5,7,40,15,175,52
1888,Pedro Obiang,18.6,1294,67,284,801,218,23,1294,24,20,83.3,4,16.7,648,3147,1512,16,21,2,17,12,924,25
1889,Jan Oblak,37.7,1005,868,998,7,0,0,1005,1,1,100.0,0,0.0,416,3008,2319,0,0,0,2,0,311,0
1891,Lucas Ocampos,30.5,1461,26,186,514,777,176,1456,152,68,44.7,84,55.3,960,6934,3611,131,71,64,92,71,1089,312
1892,Bastian Oczipka,33.5,2118,106,636,973,544,26,2118,68,38,55.9,30,44.1,1118,7499,4226,102,72,11,29,9,1153,95
1893,Alvaro Odriozola,3.8,210,12,65,80,70,6,210,8,6,75.0,2,25.0,109,795,379,12,10,3,7,2,126,14
1894,Alvaro Odriozola,1.7,127,1,19,52,56,4,127,4,2,50.0,2,50.0,82,597,297,11,9,2,5,0,96,30
1895,Kelvin Ofori,0.4,30,0,1,8,21,1,30,4,0,0.0,4,100.0,22,191,45,0,1,0,1,1,24,9
1896,Angelo Ogbonna,31.0,1301,211,674,582,49,29,1301,5,5,100.0,0,0.0,607,3429,1407,5,5,1,8,2,620,5
1898,Stefano Okaka,26.8,939,35,82,489,385,116,939,67,43,64.2,24,35.8,646,4001,1613,61,42,23,87,69,757,168
1900,Lucas Olaza,34.9,2293,107,779,1025,514,15,2293,25,15,60.0,10,40.0,1205,5142,2818,61,44,3,23,16,1357,126
1902,Christian Oliva,5.2,302,18,88,189,28,2,302,3,3,100.0,0,0.0,134,747,364,6,3,0,7,3,169,4
1903,Kiko Olivas,32.7,1575,200,821,728,38,16,1575,12,9,75.0,3,25.0,851,5215,2951,21,14,0,14,8,898,2
1904,Paulo Oliveira,23.2,1073,140,468,582,32,16,1073,4,3,75.0,1,25.0,465,2370,1155,8,5,0,3,0,480,0
1905,Cauly Oliveira Souza,8.0,359,2,43,162,164,13,359,30,18,60.0,12,40.0,214,1260,527,16,24,3,28,17,215,34
1906,Mathias Olivera,20.8,1163,52,304,540,338,30,1163,35,23,65.7,12,34.3,333,2214,1183,36,25,5,28,13,381,30
1908,Marco Olivieri,0.3,18,0,1,3,14,3,18,2,1,50.0,1,50.0,12,82,41,2,1,1,0,3,17,5
1909,Dani Olmo,8.3,469,8,46,232,195,24,469,15,6,40.0,9,60.0,280,1060,502,15,11,6,18,25,340,57
1911,Kenneth Omeruo,20.8,902,131,515,374,19,10,902,4,4,100.0,0,0.0,329,1451,600,0,6,0,6,1,346,2
1913,Karim Onisiwo,19.2,628,17,72,246,330,96,628,73,46,63.0,27,37.0,396,2841,1302,41,29,21,79,46,439,123
1914,Javier Ontiveros,9.9,664,10,104,303,267,43,664,51,30,58.8,21,41.2,438,3504,1856,64,42,29,24,29,490,88
1915,Henry Onyekuru,1.8,62,0,6,25,33,7,62,8,4,50.0,4,50.0,47,304,146,8,5,5,6,4,51,20
1916,Nicholas Opoku,5.3,254,29,102,122,36,7,254,5,3,60.0,2,40.0,125,657,381,8,6,3,3,1,131,6
1917,Nicholas Opoku,7.0,289,40,129,152,8,2,289,1,0,0.0,1,100.0,139,894,511,3,1,0,3,1,149,1
1918,Willi Orban,9.5,708,79,348,342,19,8,708,2,2,100.0,0,0.0,339,1695,1030,4,4,0,2,1,433,0
1919,Fabian Orellana,26.6,1388,1,88,532,797,104,1383,138,69,50.0,69,50.0,965,5906,2790,82,70,40,76,93,1041,209
1920,Divock Origi,8.0,323,6,25,114,186,38,323,26,12,46.2,14,53.8,229,1526,766,37,18,10,28,12,259,90
1922,Riccardo Orsolini,29.8,1539,24,200,554,802,126,1539,118,53,44.9,65,55.1,984,6146,2906,88,54,49,86,47,1082,304
1924,Yuya Osako,20.5,875,14,79,479,330,74,875,44,27,61.4,17,38.6,636,2692,995,29,29,10,68,52,712,135
1925,Ben Osborn,6.6,322,16,63,132,130,16,322,8,4,50.0,4,50.0,172,682,293,7,6,0,5,0,198,23
1926,Victor Osimhen,25.4,670,35,47,227,402,142,667,38,15,39.5,23,60.5,321,1774,743,35,19,24,74,37,476,148
