Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Raúl de Tomás,2771,es ESP,FW,Espanyol,La Liga,26.0,1994.0,34.0,33.0,2914.0,32.4,17.0,3.0,20.0,12.0,5.0,5.0,7.0,2.0,15.1,11.2,1.6,12.8,44.0,86.0,191.0,0.53,0.09,0.62,0.37,0.46,0.47,0.05,0.52,0.34,0.39,32.4,17.0,101.0,40.0,39.6,3.12,1.24,0.12,0.3,18.9,9.0,5.0,5.0,0.11,1.9,0.8,611.0,749.0,81.6,10477.0,1766.0,324.0,365.0,88.8,175.0,208.0,84.1,82.0,113.0,72.6,3.0,1.6,1.8,1.4,25.0,44.0,20.0,4.0,86.0,749.0,700.0,45.0,3.0,1.0,32.0,22.0,3.0,0.0,0.0,0.0,0.0,611.0,4.0,18.0,71.0,2.19,50.0,0.0,5.0,10.0,6.0,0.0,9.0,0.28,5.0,0.0,1.0,2.0,1.0,0.0,15.0,11.0,6.0,7.0,2.0,6.0,17.0,35.3,11.0,12.0,3.0,9.0,6.0,21.0,42.0,1.0,1101.0,47.0,128.0,483.0,507.0,129.0,1096.0,72.0,50.0,69.4,22.0,30.6,700.0,3493.0,1316.0,44.0,28.0,24.0,87.0,60.0,887.0,191.0,86.0,85.2,33.0,87.0,19.0,1.0,45.0,0.0,1.21,37.0,44.0,-7.0,-0.22,0.85,32.8,42.8,-10.0,-0.31,0.49,1.0,35.0,55.0,31.0,22.0,6.0,11.0,1.0,1.0,0.0,67.0,34.0,37.0,47.9,,,,,,,,,,,,,,,
Tiago Tomás,2772,pt POR,FW,Stuttgart,Bundesliga,19.0,2002.0,14.0,13.0,1075.0,11.9,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,1.5,5.5,23.0,21.0,92.0,0.33,0.0,0.33,0.33,0.33,0.33,0.13,0.46,0.33,0.46,11.9,4.0,28.0,15.0,53.6,2.34,1.26,0.14,0.27,15.1,0.0,0.0,0.0,0.14,0.0,0.0,146.0,223.0,65.5,1787.0,393.0,91.0,120.0,75.8,38.0,56.0,67.9,3.0,16.0,18.8,0.0,1.5,1.3,-1.5,7.0,9.0,6.0,2.0,21.0,223.0,209.0,12.0,1.0,1.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,146.0,2.0,5.0,26.0,2.18,15.0,0.0,4.0,2.0,5.0,0.0,2.0,0.17,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,0.0,7.0,1.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,4.0,12.0,1.0,0.0,390.0,5.0,34.0,161.0,201.0,53.0,390.0,45.0,16.0,35.6,29.0,64.4,246.0,1398.0,613.0,23.0,13.0,19.0,57.0,11.0,282.0,92.0,77.0,35.1,13.0,82.0,6.0,1.0,10.0,0.0,1.07,15.0,19.0,-4.0,-0.33,0.3,19.4,18.0,1.4,0.12,0.64,0.0,6.0,25.0,7.0,18.0,4.0,4.0,1.0,0.0,0.0,42.0,6.0,20.0,23.1,,,,,,,,,,,,,,,
Takehiro Tomiyasu,2773,jp JPN,DF,Arsenal,Premier League,22.0,1998.0,21.0,20.0,1679.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,32.0,96.0,41.0,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.09,0.03,0.09,18.7,0.0,11.0,2.0,18.2,0.59,0.11,0.0,0.0,17.1,0.0,0.0,0.0,0.06,-0.6,-0.6,888.0,1098.0,80.9,14779.0,5387.0,441.0,497.0,88.7,375.0,449.0,83.5,57.0,107.0,53.3,1.0,1.0,1.1,0.0,13.0,91.0,17.0,12.0,96.0,1098.0,936.0,158.0,16.0,1.0,6.0,31.0,142.0,0.0,0.0,0.0,0.0,888.0,4.0,12.0,34.0,1.82,32.0,0.0,1.0,0.0,0.0,1.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,19.0,13.0,3.0,21.0,32.0,65.6,11.0,22.0,3.0,19.0,24.0,59.0,64.0,2.0,1310.0,73.0,402.0,632.0,285.0,20.0,1310.0,15.0,9.0,60.0,6.0,40.0,633.0,3064.0,1472.0,32.0,26.0,4.0,27.0,12.0,743.0,41.0,80.0,49.1,20.0,84.0,16.0,1.0,1.0,1.0,1.95,30.0,20.0,10.0,0.54,0.38,27.4,22.1,5.3,0.28,-0.21,0.0,16.0,13.0,0.0,31.0,24.0,17.0,0.0,0.0,0.0,89.0,48.0,39.0,55.2,,,,,,,,,,,,,,,
James Tomkins,2775,eng ENG,DF,Crystal Palace,Premier League,32.0,1989.0,8.0,6.0,547.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.7,1.0,8.0,1.0,0.16,0.0,0.16,0.16,0.16,0.08,0.03,0.11,0.08,0.11,6.1,1.0,4.0,2.0,50.0,0.66,0.33,0.25,0.5,13.7,0.0,0.0,0.0,0.12,0.5,0.5,277.0,320.0,86.6,6021.0,1857.0,58.0,68.0,85.3,177.0,188.0,94.1,40.0,61.0,65.6,0.0,0.2,0.1,-0.2,2.0,5.0,0.0,0.0,8.0,320.0,301.0,19.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,277.0,0.0,2.0,3.0,0.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,6.0,2.0,0.0,6.0,8.0,75.0,2.0,8.0,8.0,0.0,4.0,12.0,18.0,0.0,373.0,78.0,260.0,104.0,9.0,8.0,373.0,1.0,1.0,100.0,0.0,0.0,211.0,797.0,313.0,1.0,0.0,0.0,2.0,0.0,249.0,1.0,68.0,16.0,6.0,88.0,5.0,2.0,9.0,19.0,1.0,6.0,11.0,-5.0,-0.82,-1.1,6.1,7.3,-1.2,-0.19,-0.4,0.0,7.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,33.0,10.0,5.0,66.7,,,,,,,,,,,,,,,
Fikayo Tomori,2776,eng ENG,DF,Milan,Serie A,23.0,1997.0,31.0,30.0,2718.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.1,1.2,14.0,82.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,30.2,0.0,12.0,3.0,25.0,0.4,0.1,0.0,0.0,11.7,0.0,0.0,0.0,0.1,-1.1,-1.1,1524.0,1742.0,87.5,30255.0,10510.0,454.0,493.0,92.1,878.0,943.0,93.1,176.0,263.0,66.9,0.0,0.1,0.4,-0.1,4.0,69.0,1.0,0.0,82.0,1742.0,1638.0,97.0,54.0,1.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,1524.0,7.0,10.0,19.0,0.63,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,73.0,44.0,36.0,34.0,3.0,18.0,26.0,69.2,8.0,37.0,23.0,14.0,45.0,118.0,84.0,1.0,2037.0,212.0,1018.0,970.0,61.0,16.0,2037.0,12.0,8.0,66.7,4.0,33.3,1111.0,5262.0,2910.0,14.0,8.0,1.0,16.0,0.0,1316.0,5.0,88.0,79.5,30.0,90.0,28.0,1.0,32.0,1.0,2.45,56.0,20.0,36.0,1.19,0.94,45.7,28.8,16.9,0.56,-0.32,0.0,19.0,11.0,0.0,3.0,45.0,44.0,0.0,0.0,0.0,183.0,51.0,48.0,51.5,,,,,,,,,,,,,,,
Sandro Tonali,2777,it ITA,MF,Milan,Serie A,21.0,2000.0,36.0,31.0,2600.0,28.9,5.0,2.0,7.0,5.0,0.0,0.0,9.0,0.0,4.1,4.1,4.0,8.1,51.0,141.0,46.0,0.17,0.07,0.24,0.17,0.24,0.14,0.14,0.28,0.14,0.28,28.9,5.0,37.0,11.0,29.7,1.28,0.38,0.14,0.45,23.0,4.0,0.0,0.0,0.11,0.9,0.9,1214.0,1487.0,81.6,23007.0,6913.0,499.0,548.0,91.1,495.0,568.0,87.1,183.0,305.0,60.0,2.0,4.0,3.7,-2.0,44.0,124.0,25.0,7.0,141.0,1487.0,1299.0,188.0,107.0,4.0,19.0,108.0,11.0,69.0,29.0,25.0,0.0,1214.0,0.0,21.0,82.0,2.84,49.0,22.0,2.0,6.0,3.0,0.0,5.0,0.17,4.0,1.0,0.0,0.0,0.0,0.0,54.0,37.0,23.0,25.0,6.0,21.0,41.0,51.2,20.0,26.0,8.0,18.0,34.0,88.0,19.0,0.0,1755.0,56.0,361.0,1007.0,411.0,27.0,1755.0,45.0,30.0,66.7,15.0,33.3,938.0,5617.0,2650.0,51.0,43.0,5.0,33.0,23.0,1102.0,46.0,72.0,76.0,31.0,80.0,18.0,5.0,22.0,1.0,2.31,54.0,18.0,36.0,1.25,1.03,46.1,23.6,22.5,0.78,0.64,0.0,45.0,50.0,3.0,108.0,34.0,37.0,0.0,0.0,0.0,189.0,10.0,14.0,41.7,,,,,,,,,,,,,,,
Lorenzo Tonelli,2778,it ITA,DF,Empoli,Serie A,31.0,1990.0,14.0,8.0,870.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.3,0.7,7.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,9.7,0.0,7.0,3.0,42.9,0.72,0.31,0.0,0.0,11.8,0.0,0.0,0.0,0.06,-0.4,-0.4,463.0,560.0,82.7,9035.0,4197.0,161.0,179.0,89.9,237.0,263.0,90.1,58.0,99.0,58.6,0.0,0.3,0.4,-0.3,6.0,40.0,5.0,1.0,43.0,560.0,504.0,55.0,44.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,463.0,1.0,7.0,14.0,1.45,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,11.0,4.0,2.0,6.0,13.0,46.2,7.0,14.0,8.0,6.0,19.0,36.0,28.0,2.0,662.0,87.0,305.0,333.0,28.0,11.0,662.0,5.0,4.0,80.0,1.0,20.0,352.0,1770.0,1172.0,7.0,1.0,0.0,7.0,3.0,392.0,3.0,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,0.0,9.0,24.0,1.0,1.0,19.0,9.0,0.0,0.0,1.0,54.0,28.0,19.0,59.6,,,,,,,,,,,,,,,
Ivan Toney,2779,eng ENG,FW,Brentford,Premier League,25.0,1996.0,33.0,32.0,2909.0,32.3,12.0,5.0,17.0,7.0,5.0,5.0,8.0,0.0,11.4,7.4,5.8,13.3,28.0,83.0,168.0,0.37,0.15,0.53,0.22,0.37,0.35,0.18,0.53,0.23,0.41,32.3,12.0,83.0,24.0,28.9,2.57,0.74,0.08,0.29,15.8,0.0,5.0,5.0,0.09,0.6,-0.4,440.0,779.0,56.5,5786.0,2033.0,266.0,411.0,64.7,108.0,204.0,52.9,23.0,51.0,45.1,5.0,5.8,5.6,-0.8,43.0,56.0,25.0,2.0,83.0,779.0,756.0,17.0,4.0,16.0,2.0,28.0,12.0,0.0,0.0,0.0,0.0,440.0,6.0,28.0,94.0,2.91,57.0,1.0,2.0,18.0,14.0,2.0,10.0,0.31,5.0,0.0,1.0,0.0,4.0,0.0,33.0,21.0,5.0,20.0,8.0,12.0,38.0,31.6,26.0,16.0,2.0,14.0,14.0,47.0,44.0,1.0,1198.0,53.0,144.0,515.0,550.0,158.0,1193.0,50.0,24.0,48.0,26.0,52.0,640.0,2577.0,1042.0,28.0,26.0,13.0,109.0,44.0,910.0,168.0,88.0,85.1,32.0,90.0,32.0,1.0,29.0,0.0,1.24,43.0,47.0,-4.0,-0.12,0.58,40.5,40.9,-0.4,-0.01,0.39,0.0,50.0,80.0,25.0,28.0,14.0,21.0,3.0,0.0,0.0,105.0,147.0,114.0,56.3,,,,,,,,,,,,,,,
Ernesto Torregrossa,2780,ve VEN,FW,Sampdoria,Serie A,29.0,1992.0,10.0,0.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,1.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,30.0,42.0,71.4,528.0,108.0,16.0,21.0,76.2,9.0,11.0,81.8,5.0,6.0,83.3,0.0,0.1,0.1,-0.1,2.0,3.0,1.0,0.0,4.0,42.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,6.0,4.7,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,58.0,1.0,3.0,24.0,31.0,6.0,58.0,4.0,0.0,0.0,4.0,100.0,32.0,159.0,61.0,2.0,3.0,1.0,6.0,1.0,50.0,14.0,12.0,3.4,0.0,,0.0,10.0,12.0,4.0,0.5,2.0,3.0,-1.0,-0.78,-0.34,1.5,2.8,-1.3,-1.0,-0.51,0.0,7.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,50.0,,,,,,,,,,,,,,,
Lucas Torreira,2782,uy URU,MF,Fiorentina,Serie A,25.0,1996.0,31.0,26.0,2195.0,24.4,5.0,1.0,6.0,5.0,0.0,0.0,10.0,1.0,5.3,5.0,2.1,7.1,10.0,125.0,30.0,0.21,0.04,0.25,0.21,0.25,0.22,0.09,0.3,0.2,0.29,24.4,5.0,29.0,13.0,44.8,1.19,0.53,0.17,0.38,14.2,2.0,0.0,0.0,0.19,-0.3,0.0,1193.0,1368.0,87.2,22757.0,5765.0,432.0,481.0,89.8,590.0,646.0,91.3,149.0,194.0,76.8,1.0,2.1,1.7,-1.1,23.0,112.0,24.0,0.0,125.0,1368.0,1275.0,90.0,86.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1193.0,3.0,12.0,60.0,2.46,51.0,1.0,0.0,2.0,4.0,2.0,6.0,0.25,3.0,0.0,0.0,1.0,1.0,1.0,37.0,29.0,13.0,21.0,3.0,18.0,40.0,45.0,22.0,18.0,1.0,17.0,26.0,63.0,18.0,0.0,1549.0,37.0,318.0,975.0,261.0,35.0,1549.0,13.0,6.0,46.2,7.0,53.8,832.0,3144.0,1249.0,10.0,11.0,3.0,24.0,8.0,1051.0,30.0,71.0,64.2,26.0,81.0,12.0,5.0,20.0,3.0,1.52,42.0,32.0,10.0,0.41,0.56,45.3,23.9,21.4,0.88,1.02,1.0,38.0,44.0,2.0,6.0,26.0,29.0,1.0,0.0,0.0,153.0,18.0,26.0,40.9,,,,,,,,,,,,,,,
Raúl Torrente,2783,es ESP,DF,Granada,La Liga,19.0,2001.0,18.0,15.0,1282.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.7,0.9,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,14.2,0.0,4.0,0.0,0.0,0.28,0.0,0.0,,14.9,0.0,0.0,0.0,0.05,-0.2,-0.2,435.0,605.0,71.9,8781.0,3312.0,128.0,152.0,84.2,240.0,279.0,86.0,60.0,150.0,40.0,0.0,0.7,0.2,-0.7,4.0,29.0,0.0,0.0,30.0,605.0,582.0,20.0,18.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,435.0,3.0,7.0,8.0,0.56,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,31.0,21.0,18.0,11.0,2.0,16.0,29.0,55.2,13.0,14.0,9.0,5.0,12.0,43.0,69.0,0.0,750.0,106.0,422.0,314.0,18.0,5.0,750.0,1.0,1.0,100.0,0.0,0.0,392.0,2388.0,1433.0,10.0,2.0,0.0,3.0,0.0,424.0,0.0,71.0,37.5,15.0,80.0,12.0,3.0,27.0,11.0,0.94,15.0,20.0,-5.0,-0.35,0.15,15.2,22.2,-7.1,-0.5,0.14,0.0,24.0,11.0,1.0,2.0,12.0,21.0,1.0,2.0,0.0,67.0,21.0,25.0,45.7,,,,,,,,,,,,,,,
Ferrán Torres,2784,es ESP,FW,Manchester City,Premier League,21.0,2000.0,4.0,4.0,303.0,3.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,2.8,5.0,4.0,26.0,0.59,0.3,0.89,0.59,0.89,0.83,0.01,0.84,0.83,0.84,3.4,2.0,13.0,4.0,30.8,3.86,1.19,0.15,0.5,14.2,0.0,0.0,0.0,0.21,-0.8,-0.8,54.0,74.0,73.0,711.0,64.0,32.0,39.0,82.1,15.0,20.0,75.0,2.0,3.0,66.7,1.0,0.0,0.2,1.0,1.0,0.0,1.0,0.0,4.0,74.0,69.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.0,5.0,1.49,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,100.0,0.0,7.0,27.0,66.0,24.0,100.0,6.0,4.0,66.7,2.0,33.3,57.0,246.0,90.0,5.0,1.0,3.0,4.0,2.0,77.0,26.0,76.0,8.9,4.0,76.0,2.0,0.0,,3.0,2.25,8.0,1.0,7.0,2.08,0.17,9.0,1.5,7.5,2.23,0.59,0.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,1.0,80.0,,,,,,,,,,,,,,,
Óliver Torres,2786,es ESP,"MF,FW",Sevilla,La Liga,26.0,1994.0,26.0,11.0,1008.0,11.2,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,1.4,2.0,24.0,76.0,52.0,0.18,0.27,0.45,0.18,0.45,0.06,0.12,0.18,0.06,0.18,11.2,2.0,14.0,5.0,35.7,1.25,0.45,0.14,0.4,19.1,0.0,0.0,0.0,0.05,1.3,1.3,523.0,656.0,79.7,9467.0,2636.0,259.0,291.0,89.0,168.0,202.0,83.2,81.0,128.0,63.3,3.0,1.4,1.7,1.6,12.0,67.0,11.0,4.0,76.0,656.0,624.0,29.0,9.0,3.0,12.0,25.0,12.0,5.0,0.0,4.0,0.0,523.0,3.0,11.0,25.0,2.23,21.0,1.0,1.0,0.0,0.0,2.0,6.0,0.54,5.0,0.0,0.0,0.0,0.0,1.0,22.0,12.0,8.0,7.0,7.0,8.0,25.0,32.0,17.0,10.0,1.0,9.0,6.0,28.0,4.0,0.0,773.0,10.0,131.0,435.0,221.0,23.0,773.0,26.0,15.0,57.7,11.0,42.3,491.0,2119.0,955.0,24.0,20.0,5.0,17.0,21.0,588.0,52.0,39.0,29.5,11.0,64.0,1.0,15.0,20.0,3.0,1.85,19.0,16.0,3.0,0.27,-0.48,11.4,13.6,-2.2,-0.2,-0.49,0.0,17.0,17.0,2.0,25.0,6.0,12.0,0.0,0.0,0.0,89.0,5.0,19.0,20.8,,,,,,,,,,,,,,,
Pau Torres,2787,es ESP,DF,Villarreal,La Liga,24.0,1997.0,33.0,33.0,2855.0,31.7,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,1.5,4.5,59.0,162.0,10.0,0.16,0.03,0.19,0.16,0.19,0.09,0.05,0.14,0.09,0.14,31.7,5.0,24.0,9.0,37.5,0.76,0.28,0.21,0.56,8.2,0.0,0.0,0.0,0.12,2.0,2.0,1700.0,1991.0,85.4,33767.0,11933.0,560.0,615.0,91.1,920.0,998.0,92.2,200.0,330.0,60.6,1.0,1.5,1.5,-0.5,9.0,159.0,6.0,0.0,162.0,1991.0,1893.0,93.0,85.0,3.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,1700.0,5.0,15.0,30.0,0.95,26.0,0.0,0.0,3.0,1.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,23.0,7.0,2.0,18.0,25.0,72.0,7.0,32.0,23.0,9.0,19.0,51.0,105.0,2.0,2259.0,226.0,1068.0,1091.0,120.0,35.0,2259.0,28.0,25.0,89.3,3.0,10.7,1456.0,9692.0,6628.0,59.0,31.0,0.0,25.0,5.0,1563.0,10.0,87.0,83.5,33.0,87.0,30.0,0.0,,1.0,1.58,54.0,33.0,21.0,0.66,-0.13,54.5,37.2,17.3,0.55,0.22,0.0,14.0,16.0,0.0,5.0,19.0,19.0,0.0,0.0,0.0,191.0,58.0,39.0,59.8,,,,,,,,,,,,,,,
Roberto Torres,2788,es ESP,"MF,FW",Osasuna,La Liga,32.0,1989.0,28.0,6.0,809.0,9.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,2.1,0.5,2.3,2.8,7.0,35.0,50.0,0.22,0.22,0.44,0.0,0.22,0.23,0.25,0.48,0.06,0.31,9.0,2.0,13.0,3.0,23.1,1.45,0.33,0.0,0.0,25.0,0.0,2.0,2.0,0.04,-0.1,-0.5,268.0,437.0,61.3,5208.0,1784.0,114.0,148.0,77.0,102.0,154.0,66.2,44.0,101.0,43.6,2.0,2.3,2.1,-0.3,24.0,29.0,15.0,8.0,35.0,437.0,366.0,68.0,25.0,2.0,13.0,80.0,8.0,35.0,16.0,17.0,0.0,268.0,3.0,12.0,36.0,3.99,23.0,9.0,0.0,3.0,1.0,0.0,3.0,0.33,2.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,1.0,3.0,3.0,15.0,20.0,12.0,8.0,0.0,8.0,8.0,15.0,4.0,0.0,508.0,6.0,71.0,210.0,231.0,11.0,506.0,12.0,5.0,41.7,7.0,58.3,280.0,1062.0,379.0,7.0,9.0,0.0,12.0,5.0,328.0,50.0,29.0,23.7,6.0,76.0,0.0,22.0,16.0,10.0,0.96,10.0,14.0,-4.0,-0.44,-0.1,10.0,12.1,-2.1,-0.23,0.03,0.0,8.0,11.0,0.0,80.0,8.0,4.0,0.0,0.0,0.0,59.0,4.0,13.0,23.5,,,,,,,,,,,,,,,
Lucas Torró,2789,es ESP,MF,Osasuna,La Liga,27.0,1994.0,33.0,32.0,2725.0,30.3,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.6,1.6,0.6,2.2,18.0,156.0,27.0,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,30.3,1.0,34.0,9.0,26.5,1.12,0.3,0.03,0.11,21.1,0.0,0.0,0.0,0.05,-0.6,-0.6,989.0,1281.0,77.2,15897.0,5119.0,511.0,614.0,83.2,373.0,475.0,78.5,69.0,114.0,60.5,0.0,0.6,1.1,-0.6,9.0,107.0,13.0,0.0,156.0,1281.0,1270.0,9.0,9.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,989.0,2.0,17.0,40.0,1.32,31.0,0.0,1.0,1.0,5.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,71.0,40.0,25.0,38.0,8.0,29.0,57.0,50.9,28.0,32.0,11.0,21.0,47.0,118.0,55.0,0.0,1629.0,84.0,375.0,1017.0,253.0,38.0,1629.0,25.0,22.0,88.0,3.0,12.0,722.0,3244.0,1332.0,18.0,21.0,0.0,33.0,23.0,829.0,27.0,83.0,79.7,32.0,85.0,22.0,1.0,18.0,2.0,1.3,27.0,36.0,-9.0,-0.3,0.35,28.0,30.9,-2.9,-0.09,0.78,0.0,55.0,48.0,1.0,7.0,47.0,40.0,0.0,0.0,1.0,207.0,131.0,58.0,69.3,,,,,,,,,,,,,,,
