,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
742,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,Ligue 1,29.0,1989.0,21.1,886.0,1212.0,73.1,13971.0,4885.0,495.0,575.0,86.1,275.0,364.0,75.5,83.0,170.0,48.8,1.0,2.9,3.5,-1.9,39.0,97.0,28.0,4.0,144.0
743,Riza Durmisi,dk DEN,DF,Lazio,Serie A,24.0,1994.0,3.6,117.0,165.0,70.9,1736.0,527.0,67.0,76.0,88.2,38.0,57.0,66.7,7.0,21.0,33.3,1.0,0.8,0.3,0.2,10.0,6.0,2.0,1.0,12.0
744,Hugo Duro,es ESP,"MF,FW",Getafe,La Liga,18.0,1999.0,4.6,41.0,65.0,63.1,472.0,120.0,23.0,34.0,67.6,11.0,19.0,57.9,0.0,2.0,0.0,0.0,0.6,0.3,-0.6,2.0,3.0,1.0,0.0,5.0
745,Raphael Dwamena,gh GHA,FW,Levante,La Liga,22.0,1995.0,2.5,29.0,44.0,65.9,405.0,97.0,16.0,21.0,76.2,10.0,12.0,83.3,1.0,3.0,33.3,1.0,0.5,0.2,0.5,3.0,3.0,1.0,0.0,3.0
746,Paulo Dybala,ar ARG,"FW,MF",Juventus,Serie A,24.0,1993.0,23.7,1090.0,1288.0,84.6,19753.0,3812.0,489.0,523.0,93.5,378.0,427.0,88.5,167.0,223.0,74.9,4.0,3.8,3.5,0.2,50.0,92.0,31.0,6.0,143.0
747,Edin Džeko,ba BIH,FW,Roma,Serie A,32.0,1986.0,28.7,508.0,738.0,68.8,8773.0,1921.0,248.0,330.0,75.2,172.0,237.0,72.6,62.0,86.0,72.1,6.0,4.2,2.5,1.8,46.0,59.0,25.0,5.0,94.0
748,Blerim Džemaili,ch SUI,MF,Bologna,Serie A,32.0,1986.0,19.4,555.0,716.0,77.5,9024.0,2653.0,303.0,345.0,87.8,195.0,235.0,83.0,47.0,76.0,61.8,1.0,1.3,1.1,-0.3,17.0,64.0,12.0,0.0,105.0
749,Félix Eboa Eboa,cm CMR,DF,Guingamp,Ligue 1,21.0,1997.0,27.0,764.0,1007.0,75.9,15170.0,5969.0,239.0,299.0,79.9,435.0,501.0,86.8,81.0,175.0,46.3,0.0,0.3,0.3,-0.3,5.0,46.0,7.0,2.0,74.0
750,Dennis Eckert,de GER,FW,Celta Vigo,La Liga,21.0,1997.0,2.4,30.0,43.0,69.8,385.0,52.0,17.0,21.0,81.0,11.0,14.0,78.6,0.0,0.0,,0.0,0.1,0.1,-0.1,3.0,0.0,0.0,0.0,4.0
751,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,Premier League,30.0,1988.0,37.5,692.0,1097.0,63.1,13124.0,6461.0,288.0,363.0,79.3,285.0,430.0,66.3,98.0,236.0,41.5,1.0,0.4,0.6,0.6,6.0,71.0,7.0,2.0,102.0
752,Simone Edera,it ITA,MF,Torino,Serie A,21.0,1997.0,0.9,28.0,33.0,84.8,347.0,47.0,17.0,19.0,89.5,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.1,0.1,-0.1,2.0,0.0,0.0,0.0,1.0
754,Simone Edera,it ITA,FW,Bologna,Serie A,21.0,1997.0,2.2,57.0,82.0,69.5,797.0,147.0,34.0,43.0,79.1,17.0,23.0,73.9,2.0,7.0,28.6,0.0,0.2,0.1,-0.2,2.0,2.0,1.0,0.0,2.0
755,Ederson,br BRA,GK,Manchester City,Premier League,24.0,1993.0,38.0,946.0,1112.0,85.1,22857.0,15482.0,212.0,212.0,100.0,530.0,540.0,98.1,202.0,353.0,57.2,1.0,0.1,0.2,0.9,3.0,9.0,0.0,0.0,3.0
756,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,Bundesliga,20.0,1998.0,12.4,230.0,331.0,69.5,3031.0,873.0,154.0,190.0,81.1,59.0,82.0,72.0,7.0,21.0,33.3,1.0,1.8,1.6,-0.8,11.0,23.0,10.0,1.0,35.0
757,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,21.0,1996.0,33.9,1275.0,1615.0,78.9,20418.0,6969.0,645.0,754.0,85.5,501.0,607.0,82.5,86.0,140.0,61.4,4.0,4.6,4.2,-0.6,46.0,137.0,31.0,5.0,199.0
758,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,29.0,1989.0,29.4,1428.0,1654.0,86.3,21772.0,6350.0,782.0,842.0,92.9,507.0,590.0,85.9,90.0,127.0,70.9,0.0,1.0,1.3,-1.0,18.0,132.0,9.0,1.0,129.0
759,Josip Elez,hr CRO,DF,Hannover 96,Bundesliga,24.0,1994.0,7.2,243.0,316.0,76.9,4724.0,1854.0,86.0,105.0,81.9,126.0,148.0,85.1,28.0,58.0,48.3,0.0,0.1,0.1,-0.1,2.0,31.0,1.0,0.0,29.0
760,Harvey Elliott,eng ENG,MF,Fulham,Premier League,15.0,2003.0,0.2,10.0,11.0,90.9,154.0,30.0,5.0,6.0,83.3,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,2.0
761,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,26.0,1992.0,4.2,256.0,286.0,89.5,4582.0,1268.0,116.0,127.0,91.3,105.0,113.0,92.9,31.0,35.0,88.6,0.0,0.2,0.1,-0.2,5.0,15.0,5.0,0.0,31.0
762,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,24.0,1994.0,25.0,965.0,1236.0,78.1,17700.0,6583.0,370.0,422.0,87.7,510.0,611.0,83.5,78.0,159.0,49.1,0.0,0.6,0.9,-0.6,9.0,44.0,12.0,9.0,71.0
763,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,La Liga,31.0,1987.0,3.2,118.0,146.0,80.8,2201.0,727.0,49.0,57.0,86.0,54.0,61.0,88.5,13.0,17.0,76.5,0.0,0.4,0.2,-0.4,3.0,10.0,2.0,0.0,15.0
764,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,21.0,1996.0,29.1,1932.0,2086.0,92.6,37150.0,10560.0,594.0,642.0,92.5,1153.0,1204.0,95.8,167.0,202.0,82.7,1.0,0.7,0.6,0.3,3.0,80.0,3.0,0.0,118.0
765,Rodrigo Ely,br BRA,DF,Alavés,La Liga,24.0,1993.0,4.8,114.0,160.0,71.3,2595.0,1273.0,35.0,40.0,87.5,51.0,67.0,76.1,27.0,47.0,57.4,0.0,0.1,0.0,-0.1,2.0,9.0,0.0,0.0,6.0
766,Mohamed Elyounoussi,no NOR,MF,Southampton,Premier League,23.0,1994.0,8.8,178.0,273.0,65.2,2658.0,764.0,105.0,128.0,82.0,43.0,71.0,60.6,17.0,38.0,44.7,0.0,1.1,1.1,-1.1,14.0,14.0,7.0,2.0,20.0
767,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,La Liga,26.0,1992.0,25.4,486.0,823.0,59.1,8573.0,2811.0,218.0,279.0,78.1,168.0,262.0,64.1,69.0,195.0,35.4,6.0,7.4,6.8,-1.4,54.0,28.0,22.0,16.0,53.0
768,Breel Embolo,ch SUI,FW,Schalke 04,Bundesliga,21.0,1997.0,14.9,165.0,262.0,63.0,2335.0,492.0,103.0,139.0,74.1,46.0,71.0,64.8,8.0,12.0,66.7,1.0,2.9,1.6,-1.9,19.0,14.0,8.0,0.0,23.0
769,Emerson,br BRA,"FW,DF",Betis,La Liga,19.0,1999.0,3.5,155.0,191.0,81.2,1864.0,692.0,94.0,107.0,87.9,37.0,46.0,80.4,5.0,7.0,71.4,0.0,0.3,0.2,-0.3,4.0,3.0,4.0,1.0,13.0
770,Youssef En-Nesyri,ma MAR,FW,Leganés,La Liga,21.0,1997.0,23.4,279.0,513.0,54.4,4228.0,980.0,167.0,261.0,64.0,73.0,145.0,50.3,24.0,45.0,53.3,2.0,2.3,1.5,-0.3,17.0,30.0,9.0,4.0,28.0
771,Björn Engels,be BEL,DF,Reims,Ligue 1,23.0,1994.0,33.0,1102.0,1320.0,83.5,23370.0,8953.0,373.0,427.0,87.4,512.0,574.0,89.2,202.0,291.0,69.4,1.0,1.3,1.1,-0.3,11.0,80.0,7.0,1.0,104.0
772,Sergi Enrich,es ESP,FW,Eibar,La Liga,28.0,1990.0,28.7,667.0,941.0,70.9,8211.0,1035.0,430.0,583.0,73.8,141.0,187.0,75.4,25.0,36.0,69.4,4.0,2.7,1.5,1.3,28.0,28.0,13.0,0.0,58.0
773,Javier Eraso,es ESP,"MF,FW",Leganés,La Liga,28.0,1990.0,7.0,176.0,234.0,75.2,2637.0,501.0,101.0,122.0,82.8,56.0,67.0,83.6,10.0,25.0,40.0,0.0,1.0,0.7,-1.0,7.0,17.0,1.0,0.0,16.0
774,Christian Eriksen,dk DEN,MF,Tottenham,Premier League,26.0,1992.0,30.8,1560.0,2009.0,77.7,25001.0,7140.0,807.0,918.0,87.9,568.0,713.0,79.7,124.0,239.0,51.9,12.0,7.4,7.7,4.6,73.0,167.0,56.0,14.0,212.0
775,Patrick Erras,de GER,MF,Nürnberg,Bundesliga,23.0,1995.0,13.6,372.0,468.0,79.5,6019.0,1690.0,179.0,218.0,82.1,155.0,181.0,85.6,23.0,40.0,57.5,1.0,0.8,0.3,0.2,8.0,27.0,2.0,0.0,37.0
776,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,25.0,1993.0,19.9,591.0,767.0,77.1,10225.0,2183.0,267.0,329.0,81.2,252.0,295.0,85.4,55.0,87.0,63.2,1.0,1.0,1.0,0.0,9.0,66.0,6.0,0.0,79.0
777,Sergio Escudero,es ESP,"DF,FW",Sevilla,La Liga,28.0,1989.0,17.2,753.0,958.0,78.6,12000.0,4798.0,394.0,435.0,90.6,290.0,348.0,83.3,51.0,121.0,42.1,1.0,1.2,2.1,-0.2,11.0,57.0,26.0,6.0,107.0
778,Bernardo Espinosa,co COL,DF,Girona,La Liga,29.0,1989.0,30.3,1198.0,1397.0,85.8,26059.0,8879.0,273.0,306.0,89.2,730.0,801.0,91.1,190.0,263.0,72.2,1.0,1.2,1.1,-0.2,9.0,21.0,3.0,0.0,49.0
780,Michael Esser,de GER,GK,Hannover 96,Bundesliga,30.0,1987.0,32.0,881.0,1242.0,70.9,28914.0,21912.0,108.0,108.0,100.0,358.0,368.0,97.3,411.0,756.0,54.4,0.0,0.5,0.4,-0.5,2.0,29.0,1.0,0.0,0.0
781,Alexander Esswein,de GER,"MF,FW",Stuttgart,Bundesliga,28.0,1990.0,13.9,295.0,454.0,65.0,4575.0,927.0,145.0,184.0,78.8,99.0,151.0,65.6,24.0,52.0,46.2,0.0,1.3,1.8,-1.3,19.0,14.0,16.0,11.0,24.0
782,Neil Etheridge,ph PHI,GK,Cardiff City,Premier League,28.0,1990.0,38.0,415.0,1202.0,34.5,21789.0,20502.0,5.0,8.0,62.5,50.0,56.0,89.3,359.0,1130.0,31.8,0.0,0.1,0.1,-0.1,2.0,65.0,0.0,0.0,0.0
783,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,31.0,1987.0,22.6,1026.0,1287.0,79.7,19358.0,5684.0,433.0,482.0,89.8,395.0,457.0,86.4,160.0,277.0,57.8,2.0,2.6,3.6,-0.6,32.0,117.0,17.0,2.0,138.0
784,Xabier Etxeita,es ESP,DF,Huesca,La Liga,30.0,1987.0,29.7,666.0,899.0,74.1,13694.0,6134.0,220.0,253.0,87.0,327.0,404.0,80.9,112.0,213.0,52.6,0.0,0.3,0.4,-0.3,3.0,56.0,5.0,1.0,62.0
785,Lucas Evangelista,br BRA,"FW,MF",Nantes,Ligue 1,23.0,1995.0,8.0,227.0,308.0,73.7,3111.0,749.0,129.0,156.0,82.7,62.0,79.0,78.5,15.0,33.0,45.5,0.0,0.1,0.5,-0.1,4.0,17.0,5.0,2.0,34.0
786,Jonny Evans,nir NIR,DF,Leicester City,Premier League,30.0,1988.0,22.2,873.0,1031.0,84.7,17429.0,5841.0,280.0,311.0,90.0,483.0,529.0,91.3,102.0,175.0,58.3,0.0,0.3,0.2,-0.3,5.0,41.0,1.0,1.0,33.0
787,Ewerton,br BRA,DF,Nürnberg,Bundesliga,29.0,1989.0,14.9,508.0,608.0,83.6,9814.0,3022.0,148.0,161.0,91.9,306.0,339.0,90.3,43.0,86.0,50.0,0.0,0.1,0.1,-0.1,2.0,10.0,2.0,0.0,20.0
788,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,Serie A,26.0,1992.0,4.0,135.0,174.0,77.6,2177.0,642.0,81.0,92.0,88.0,36.0,46.0,78.3,13.0,24.0,54.2,1.0,1.1,0.7,-0.1,12.0,8.0,9.0,1.0,19.0
789,Valentin Eysseric,fr FRA,"MF,FW",Nantes,Ligue 1,26.0,1992.0,2.3,78.0,109.0,71.6,1138.0,317.0,44.0,51.0,86.3,18.0,25.0,72.0,7.0,20.0,35.0,0.0,0.3,0.3,-0.3,5.0,4.0,2.0,0.0,6.0
790,Marco Fabián,mx MEX,FW,Eint Frankfurt,Bundesliga,29.0,1989.0,0.7,8.0,13.0,61.5,125.0,16.0,4.0,5.0,80.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,33.0,1985.0,38.0,681.0,1238.0,55.0,26239.0,22085.0,55.0,56.0,98.2,223.0,225.0,99.1,402.0,943.0,42.6,0.0,0.1,0.1,-0.1,2.0,17.0,0.0,0.0,0.0
792,Fabinho,br BRA,MF,Liverpool,Premier League,24.0,1993.0,22.4,1381.0,1627.0,84.9,23150.0,6053.0,639.0,716.0,89.2,592.0,663.0,89.3,106.0,169.0,62.7,2.0,1.8,1.6,0.2,16.0,128.0,21.0,3.0,130.0
793,Fábio,br BRA,"DF,FW",Nantes,Ligue 1,28.0,1990.0,14.2,483.0,646.0,74.8,7631.0,3126.0,263.0,303.0,86.8,165.0,223.0,74.0,38.0,78.0,48.7,2.0,1.0,0.9,1.0,15.0,31.0,16.0,10.0,47.0
794,Cesc Fàbregas,es ESP,MF,Chelsea,Premier League,31.0,1987.0,2.0,169.0,198.0,85.4,2799.0,983.0,88.0,94.0,93.6,66.0,75.0,88.0,15.0,25.0,60.0,0.0,0.2,0.7,-0.2,3.0,20.0,4.0,0.0,21.0
795,Cesc Fàbregas,es ESP,MF,Monaco,Ligue 1,31.0,1987.0,10.7,623.0,759.0,82.1,11565.0,4442.0,267.0,306.0,87.3,251.0,289.0,86.9,85.0,129.0,65.9,0.0,1.0,1.2,-1.0,18.0,74.0,12.0,0.0,113.0
796,Fabricio,es ESP,GK,Fulham,Premier League,30.0,1987.0,2.0,46.0,61.0,75.4,1519.0,1243.0,3.0,3.0,100.0,20.0,20.0,100.0,22.0,37.0,59.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
797,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,29.0,1988.0,16.3,375.0,516.0,72.7,12140.0,9021.0,30.0,31.0,96.8,175.0,178.0,98.3,170.0,305.0,55.7,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
798,Romain Faivre,fr FRA,MF,Monaco,Ligue 1,20.0,1998.0,1.0,37.0,43.0,86.0,600.0,153.0,18.0,20.0,90.0,14.0,16.0,87.5,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,7.0
799,Fayçal Fajr,ma MAR,MF,Caen,Ligue 1,29.0,1988.0,36.0,1621.0,2146.0,75.5,33729.0,10094.0,653.0,725.0,90.1,559.0,673.0,83.1,360.0,642.0,56.1,4.0,5.7,5.6,-1.7,54.0,177.0,25.0,8.0,225.0
800,Radamel Falcao,co COL,FW,Monaco,Ligue 1,32.0,1986.0,28.4,513.0,671.0,76.5,6318.0,979.0,339.0,411.0,82.5,110.0,141.0,78.0,22.0,36.0,61.1,2.0,2.0,1.7,0.0,18.0,42.0,7.0,1.0,47.0
801,Diego Falcinelli,it ITA,FW,Bologna,Serie A,27.0,1991.0,7.8,114.0,143.0,79.7,1535.0,288.0,66.0,76.0,86.8,30.0,38.0,78.9,7.0,11.0,63.6,1.0,0.5,0.1,0.5,5.0,8.0,2.0,1.0,11.0
802,Simon Falette,gn GUI,DF,Eint Frankfurt,Bundesliga,26.0,1992.0,6.7,220.0,302.0,72.8,4283.0,1318.0,71.0,91.0,78.0,123.0,149.0,82.6,25.0,56.0,44.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0
803,Iago Falque,es ESP,"FW,MF",Torino,Serie A,28.0,1990.0,17.9,717.0,932.0,76.9,11609.0,2648.0,351.0,410.0,85.6,238.0,297.0,80.1,77.0,127.0,60.6,4.0,3.4,3.5,0.6,50.0,49.0,36.0,9.0,88.0
804,Paolo Faragò,it ITA,"MF,DF",Cagliari,Serie A,25.0,1993.0,18.9,634.0,868.0,73.0,9979.0,3305.0,322.0,385.0,83.6,231.0,304.0,76.0,44.0,97.0,45.4,1.0,2.0,2.0,-1.0,20.0,41.0,15.0,9.0,61.0
806,Mohamed Fares,dz ALG,DF,SPAL,Serie A,22.0,1996.0,32.8,1099.0,1491.0,73.7,16208.0,5376.0,641.0,727.0,88.2,322.0,449.0,71.7,69.0,173.0,39.9,0.0,2.6,2.0,-2.6,38.0,44.0,33.0,21.0,96.0
807,Diego Farias,br BRA,FW,Empoli,Serie A,28.0,1990.0,13.3,264.0,332.0,79.5,3540.0,825.0,160.0,187.0,85.6,71.0,81.0,87.7,13.0,17.0,76.5,4.0,3.2,2.1,0.8,21.0,14.0,18.0,3.0,37.0
808,Diego Farias,br BRA,FW,Cagliari,Serie A,28.0,1990.0,7.8,184.0,239.0,77.0,2457.0,515.0,105.0,122.0,86.1,50.0,70.0,71.4,10.0,17.0,58.8,0.0,0.3,0.7,-0.3,5.0,10.0,8.0,2.0,20.0
809,Andrea Favilli,it ITA,"FW,DF",Genoa,Serie A,21.0,1997.0,1.9,36.0,48.0,75.0,507.0,51.0,22.0,26.0,84.6,9.0,13.0,69.2,2.0,2.0,100.0,2.0,0.7,0.2,1.3,3.0,2.0,0.0,0.0,3.0
810,Federico Fazio,ar ARG,DF,Roma,Serie A,31.0,1987.0,31.2,1208.0,1425.0,84.8,22694.0,8496.0,432.0,481.0,89.8,601.0,677.0,88.8,140.0,213.0,65.7,0.0,0.3,0.4,-0.3,6.0,75.0,3.0,1.0,100.0
811,Zouhair Feddal,ma MAR,DF,Betis,La Liga,29.0,1989.0,18.9,1104.0,1287.0,85.8,21115.0,6943.0,412.0,450.0,91.6,550.0,603.0,91.2,122.0,199.0,61.3,1.0,1.0,0.6,0.0,7.0,85.0,7.0,1.0,87.0
812,Nabil Fekir,fr FRA,MF,Lyon,Ligue 1,25.0,1993.0,22.1,877.0,1079.0,81.3,13044.0,3831.0,500.0,572.0,87.4,238.0,285.0,83.5,80.0,130.0,61.5,7.0,5.4,5.0,1.6,51.0,105.0,23.0,5.0,134.0
813,Yassin Fekir,fr FRA,FW,Lyon,Ligue 1,21.0,1997.0,0.1,13.0,17.0,76.5,203.0,58.0,9.0,11.0,81.8,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.1,0.0,-0.1,1.0,2.0,1.0,1.0,0.0
814,Felipe,br BRA,DF,Hannover 96,Bundesliga,31.0,1987.0,12.2,371.0,499.0,74.3,7845.0,2939.0,112.0,134.0,83.6,194.0,232.0,83.6,63.0,117.0,53.8,0.0,0.0,0.1,0.0,0.0,23.0,2.0,0.0,24.0
815,Luiz Felipe,it ITA,DF,Lazio,Serie A,21.0,1997.0,14.3,585.0,702.0,83.3,11022.0,3343.0,234.0,259.0,90.3,276.0,312.0,88.5,69.0,111.0,62.2,1.0,0.4,0.4,0.6,4.0,42.0,6.0,1.0,43.0
816,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,Bundesliga,20.0,1997.0,2.7,113.0,141.0,80.1,2224.0,921.0,40.0,45.0,88.9,52.0,66.0,78.8,19.0,25.0,76.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,15.0
817,Marouane Fellaini,be BEL,MF,Manchester Utd,Premier League,30.0,1987.0,8.4,347.0,434.0,80.0,5074.0,1496.0,186.0,220.0,84.5,118.0,135.0,87.4,16.0,26.0,61.5,1.0,0.4,0.3,0.6,3.0,30.0,3.0,1.0,36.0
818,Kiko Femenía,es ESP,DF,Watford,Premier League,27.0,1991.0,22.8,945.0,1178.0,80.2,13597.0,5195.0,569.0,634.0,89.7,292.0,378.0,77.2,51.0,102.0,50.0,1.0,1.6,2.1,-0.6,13.0,52.0,26.0,12.0,106.0
819,Edimilson Fernandes,ch SUI,MF,Fiorentina,Serie A,22.0,1996.0,21.9,740.0,874.0,84.7,13232.0,3445.0,307.0,355.0,86.5,329.0,368.0,89.4,77.0,104.0,74.0,0.0,1.3,1.5,-1.3,25.0,86.0,11.0,4.0,100.0
820,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,Bundesliga,31.0,1986.0,24.7,704.0,845.0,83.3,10863.0,2855.0,365.0,415.0,88.0,296.0,332.0,89.2,26.0,42.0,61.9,0.0,0.3,0.4,-0.3,4.0,50.0,2.0,0.0,72.0
821,Aitor Fernández,es ESP,GK,Levante,La Liga,27.0,1991.0,16.0,279.0,461.0,60.5,9383.0,7504.0,31.0,32.0,96.9,109.0,111.0,98.2,138.0,313.0,44.1,0.0,0.3,0.0,-0.3,1.0,6.0,0.0,0.0,0.0
822,Andrés Fernández,es ESP,GK,Villarreal,La Liga,31.0,1986.0,6.0,138.0,192.0,71.9,4658.0,3630.0,7.0,7.0,100.0,65.0,65.0,100.0,66.0,119.0,55.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
823,Borja Fernández,es ESP,"MF,DF",Valladolid,La Liga,37.0,1981.0,9.3,300.0,382.0,78.5,5851.0,1866.0,113.0,139.0,81.3,132.0,157.0,84.1,50.0,73.0,68.5,0.0,0.0,0.1,0.0,1.0,25.0,1.0,1.0,31.0
824,Federico Fernández,ar ARG,DF,Newcastle Utd,Premier League,29.0,1989.0,16.5,484.0,620.0,78.1,10496.0,4014.0,141.0,162.0,87.0,237.0,267.0,88.8,98.0,171.0,57.3,1.0,0.5,0.4,0.5,5.0,28.0,3.0,2.0,40.0
825,Joaquín Fernández,es ESP,"DF,MF",Valladolid,La Liga,22.0,1996.0,9.3,244.0,312.0,78.2,4456.0,1408.0,93.0,108.0,86.1,122.0,142.0,85.9,24.0,48.0,50.0,0.0,0.0,0.1,0.0,1.0,13.0,0.0,0.0,17.0
826,Fernandinho,br BRA,MF,Manchester City,Premier League,33.0,1985.0,26.4,1799.0,2070.0,86.9,28891.0,8480.0,854.0,927.0,92.1,743.0,834.0,89.1,120.0,167.0,71.9,3.0,3.0,3.7,0.0,22.0,244.0,38.0,0.0,236.0
827,Juan Ferney Otero,co COL,"FW,MF",Amiens,Ligue 1,23.0,1995.0,24.2,518.0,755.0,68.6,7864.0,2154.0,280.0,352.0,79.5,192.0,262.0,73.3,26.0,80.0,32.5,2.0,2.3,2.9,-0.3,28.0,43.0,19.0,8.0,83.0
828,Alex Ferrari,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,6.0,281.0,320.0,87.8,5570.0,2016.0,81.0,95.0,85.3,168.0,173.0,97.1,31.0,47.0,66.0,0.0,0.0,0.1,0.0,0.0,13.0,1.0,1.0,13.0
829,David Ferreiro,es ESP,"MF,FW",Huesca,La Liga,30.0,1988.0,25.3,647.0,1042.0,62.1,11351.0,3711.0,305.0,367.0,83.1,229.0,353.0,64.9,86.0,246.0,35.0,3.0,5.4,6.8,-2.4,51.0,48.0,44.0,27.0,72.0
830,Facundo Ferreyra,ar ARG,FW,Espanyol,La Liga,27.0,1991.0,2.3,35.0,52.0,67.3,464.0,71.0,17.0,23.0,73.9,11.0,18.0,61.1,2.0,3.0,66.7,0.0,0.0,0.1,0.0,0.0,1.0,1.0,1.0,2.0
832,Jordan Ferri,fr FRA,MF,Nîmes,Ligue 1,26.0,1992.0,20.8,855.0,1059.0,80.7,15473.0,5377.0,372.0,428.0,86.9,341.0,395.0,86.3,105.0,156.0,67.3,1.0,2.9,1.4,-1.9,25.0,119.0,23.0,1.0,170.0
833,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,26.0,1992.0,1.3,80.0,95.0,84.2,1283.0,247.0,40.0,43.0,93.0,31.0,37.0,83.8,6.0,11.0,54.5,0.0,0.0,0.1,0.0,0.0,6.0,1.0,0.0,12.0
834,Oliver Fink,de GER,MF,Düsseldorf,Bundesliga,36.0,1982.0,11.7,230.0,400.0,57.5,3267.0,1610.0,132.0,189.0,69.8,69.0,120.0,57.5,12.0,30.0,40.0,0.0,0.6,0.7,-0.6,6.0,30.0,5.0,1.0,51.0
835,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,29.0,1989.0,14.8,220.0,327.0,67.3,3132.0,570.0,124.0,158.0,78.5,66.0,97.0,68.0,12.0,14.0,85.7,1.0,2.4,2.6,-1.4,20.0,19.0,9.0,1.0,27.0
836,Roberto Firmino,br BRA,"FW,MF",Liverpool,Premier League,26.0,1991.0,29.0,1053.0,1314.0,80.1,13453.0,3698.0,625.0,742.0,84.2,292.0,352.0,83.0,29.0,46.0,63.0,6.0,5.5,5.5,0.5,43.0,92.0,51.0,1.0,148.0
837,Junior Firpo,es ESP,"DF,FW",Betis,La Liga,21.0,1996.0,21.5,914.0,1138.0,80.3,13603.0,3975.0,534.0,602.0,88.7,311.0,391.0,79.5,47.0,84.0,56.0,4.0,2.2,3.1,1.8,20.0,49.0,14.0,2.0,83.0
838,Mathieu Flamini,fr FRA,MF,Getafe,La Liga,34.0,1984.0,5.0,89.0,135.0,65.9,1427.0,483.0,40.0,56.0,71.4,36.0,54.0,66.7,6.0,14.0,42.9,0.0,0.0,0.1,0.0,1.0,8.0,1.0,0.0,19.0
839,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,25.0,1993.0,1.0,23.0,29.0,79.3,758.0,589.0,1.0,1.0,100.0,14.0,14.0,100.0,8.0,14.0,57.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
840,Sergio Floccari,it ITA,FW,SPAL,Serie A,36.0,1981.0,10.8,184.0,239.0,77.0,2499.0,369.0,108.0,129.0,83.7,54.0,64.0,84.4,9.0,11.0,81.8,1.0,0.3,0.2,0.7,5.0,17.0,1.0,0.0,18.0
841,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,27.0,1991.0,24.2,1137.0,1486.0,76.5,19659.0,8448.0,568.0,636.0,89.3,400.0,519.0,77.1,135.0,254.0,53.1,2.0,4.4,3.8,-2.4,42.0,113.0,53.0,24.0,154.0
842,Phil Foden,eng ENG,MF,Manchester City,Premier League,18.0,2000.0,3.7,202.0,237.0,85.2,2403.0,413.0,113.0,127.0,89.0,52.0,58.0,89.7,7.0,9.0,77.8,0.0,0.9,1.1,-0.9,8.0,14.0,7.0,1.0,18.0
843,Guessouma Fofana,mr MTN,MF,Amiens,Ligue 1,25.0,1992.0,2.1,40.0,57.0,70.2,749.0,158.0,16.0,21.0,76.2,18.0,22.0,81.8,6.0,13.0,46.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
844,Guessouma Fofana,mr MTN,MF,Guingamp,Ligue 1,25.0,1992.0,5.3,97.0,128.0,75.8,1538.0,565.0,53.0,68.0,77.9,32.0,40.0,80.0,9.0,15.0,60.0,0.0,0.0,0.1,0.0,1.0,4.0,1.0,1.0,19.0
